ticker,GBLX US Equity
2004-11-30,-10.2941
2004-12-01,-4.918
2004-12-02,15.5172
2004-12-03,-4.4776
2004-12-06,0.0
2004-12-07,-4.6875
2004-12-08,4.918
2004-12-09,-4.6875
2004-12-10,4.918
2004-12-13,3.125
2004-12-14,3.0303
2004-12-15,-2.2059
2004-12-16,-0.7519
2004-12-17,-4.5455
2004-12-20,4.7619
2004-12-21,3.0303
2004-12-22,-13.2353
2004-12-23,8.4746
2004-12-27,-4.6875
2004-12-28,6.5574
2004-12-29,0.0
2004-12-30,-4.6154
2004-12-31,8.0645
2005-01-03,-2.9851
2005-01-04,-0.7692
2005-01-05,-5.4264
2005-01-06,4.918
2005-01-07,-4.6875
2005-01-10,-1.6393
2005-01-11,0.0
2005-01-12,-28.3333
2005-01-13,4.6512
2005-01-14,31.1111
2005-01-18,-6.7797
2005-01-19,0.0
2005-01-20,-7.2727
2005-01-21,3.9215999999999998
2005-01-24,-1.8868
2005-01-25,5.7692
2005-01-27,1.8182
2005-01-28,5.3571
2005-01-31,-5.0847
2005-02-01,-3.5714
2005-02-02,-2.7778
2005-02-03,4.7619
2005-02-04,-3.6364
2005-02-07,0.0
2005-02-08,11.3208
2005-02-09,11.8644
2005-02-10,0.0
2005-02-11,4.5455
2005-02-14,2.8986
2005-02-15,5.6338
2005-02-16,-6.6667
2005-02-17,1.4285999999999999
2005-02-18,-5.6338
2005-02-22,-7.4627
2005-02-23,-22.5806
2005-02-24,4.1667
2005-02-25,-8.0
2005-02-28,-6.9565
2005-03-01,-18.2243
2005-03-02,12.857099999999999
2005-03-03,-18.9873
2005-03-04,6.25
2005-03-07,11.7647
2005-03-08,-5.2632
2005-03-09,-2.5
2005-03-10,-5.9829
2005-03-11,-4.5455
2005-03-14,-12.6984
2005-03-15,1.8182
2005-03-16,-14.2857
2005-03-17,-16.6667
2005-03-18,5.0
2005-03-21,19.0476
2005-03-22,44.0
2005-03-23,-11.1111
2005-03-24,-12.5
2005-03-28,-7.1429
2005-03-29,-3.8462
2005-03-30,0.0
2005-03-31,-6.0
2005-04-01,2.1277
2005-04-04,-4.1667
2005-04-05,-4.3478
2005-04-06,-4.5455
2005-04-07,-4.7619
2005-04-08,0.5
2005-04-11,-0.4975
2005-04-12,0.0
2005-04-13,-10.0
2005-04-14,-5.5556
2005-04-15,-2.3529
2005-04-18,8.4337
2005-04-19,5.5556
2005-04-20,-10.526299999999999
2005-04-21,5.8824
2005-04-22,8.3333
2005-04-25,7.6923
2005-04-26,-19.0476
2005-04-27,11.7647
2005-04-28,0.0
2005-04-29,0.0
2005-05-02,-5.2632
2005-05-03,5.5556
2005-05-04,-2.6316
2005-05-05,2.7027
2005-05-06,-2.6316
2005-05-09,0.0
2005-05-10,-2.7027
2005-05-11,0.0
2005-05-12,-2.7778
2005-05-13,-2.8571
2005-05-16,0.0
2005-05-17,-2.9412000000000003
2005-05-18,0.0
2005-05-19,-12.1212
2005-05-20,0.0
2005-05-23,-17.2414
2005-05-24,0.0
2005-05-25,4.1667
2005-05-26,0.0
2005-05-27,-4.0
2005-05-31,-4.1667
2005-06-01,0.0
2005-06-02,4.3478
2005-06-03,0.0
2005-06-06,25.0
2005-06-07,6.6667
2005-06-08,0.0
2005-06-09,6.25
2005-06-10,-0.5882
2005-06-13,-2.3669000000000002
2005-06-14,-9.0909
2005-06-15,6.6667
2005-06-16,-12.5
2005-06-17,0.0
2005-06-20,-7.1429
2005-06-21,-3.8462
2005-06-22,4.0
2005-06-23,0.0
2005-06-24,0.0
2005-06-27,-11.538499999999999
2005-06-28,0.0
2005-06-29,0.0
2005-06-30,0.0
2005-07-01,0.0
2005-07-05,-2.6087
2005-07-06,2.6786
2005-07-07,-4.3478
2005-07-08,-4.5455
2005-07-11,4.7619
2005-07-12,-4.5455
2005-07-13,0.0
2005-07-14,-13.3333
2005-07-15,-1.0989
2005-07-18,5.5556
2005-07-19,-15.7895
2005-07-20,-18.75
2005-07-21,23.0769
2005-07-22,17.5
2005-07-25,8.5106
2005-07-26,-1.9607999999999999
2005-07-27,-15.0
2005-07-28,-5.8824
2005-07-29,0.0
2005-08-01,-6.25
2005-08-02,-6.6667
2005-08-03,0.0
2005-08-04,0.0
2005-08-05,7.1429
2005-08-08,-6.6667
2005-08-09,-7.1429
2005-08-10,1.5385
2005-08-11,6.0606
2005-08-12,0.0
2005-08-15,14.2857
2005-08-16,12.5
2005-08-17,11.1111
2005-08-18,20.0
2005-08-19,16.6667
2005-08-22,14.2857
2005-08-23,-15.625
2005-08-24,-7.4074
2005-08-25,8.0
2005-08-26,-7.4074
2005-08-29,-8.0
2005-08-30,13.0435
2005-08-31,-15.3846
2005-09-01,0.0
2005-09-02,0.0
2005-09-06,4.5455
2005-09-07,-4.3478
2005-09-08,0.0
2005-09-09,-6.8182
2005-09-12,-2.439
2005-09-13,0.0
2005-09-14,0.0
2005-09-15,0.0
2005-09-16,0.0
2005-09-19,0.0
2005-09-20,0.0
2005-09-21,-10.0
2005-09-22,11.1111
2005-09-23,10.0
2005-09-26,-18.1818
2005-09-27,0.0
2005-09-28,0.0
2005-09-29,0.0
2005-09-30,0.0
2005-10-03,-11.1111
2005-10-04,0.0
2005-10-05,0.0
2005-10-06,25.0
2005-10-07,-15.0
2005-10-10,0.0
2005-10-11,-11.7647
2005-10-12,-6.6667
2005-10-13,0.0
2005-10-14,0.0
2005-10-17,7.1429
2005-10-19,-6.6667
2005-10-20,0.0
2005-10-21,0.0
2005-10-24,-7.1429
2005-10-25,-7.6923
2005-10-26,0.0
2005-10-27,1.6667
2005-10-28,14.7541
2005-11-02,-21.4286
2005-11-03,27.2727
2005-11-04,-7.1429
2005-11-07,0.0
2005-11-08,0.0
2005-11-09,0.0
2005-11-10,-7.6923
2005-11-11,0.0
2005-11-14,8.3333
2005-11-15,7.6923
2005-11-16,-14.2857
2005-11-17,0.0
2005-11-18,0.0
2005-11-21,0.0
2005-11-22,0.0
2005-11-23,-5.0
2005-11-25,12.2807
2005-11-28,-7.8125
2005-11-29,0.0
2005-11-30,-6.7797
2005-12-01,9.0909
2005-12-02,0.0
2005-12-05,0.0
2005-12-06,-8.3333
2005-12-07,0.0
2005-12-08,0.0
2005-12-09,0.0
2005-12-12,3.6364
2005-12-13,-3.5088
2005-12-14,-7.2727
2005-12-15,5.8824
2005-12-16,-7.4074
2005-12-19,0.0
2005-12-20,0.0
2005-12-21,0.0
2005-12-22,0.0
2005-12-23,0.0
2005-12-27,0.0
2005-12-28,-2.0
2005-12-29,-18.3673
2005-12-30,4.0625
2006-01-03,-3.9039
2006-01-04,20.0
2006-01-05,0.0
2006-01-06,4.1667
2006-01-09,40.0
2006-01-10,-7.1429
2006-01-11,0.0
2006-01-12,0.0
2006-01-13,-15.3846
2006-01-17,18.1818
2006-01-18,7.6923
2006-01-19,42.8571
2006-01-20,10.0
2006-01-23,-9.0909
2006-01-24,0.0
2006-01-25,0.0
2006-01-26,0.0
2006-01-27,0.0
2006-01-30,-12.0
2006-01-31,-9.0909
2006-02-01,0.0
2006-02-02,0.0
2006-02-03,-6.25
2006-02-06,-6.6667
2006-02-09,0.0
2006-02-10,0.0
2006-02-13,0.0
2006-02-14,-14.2857
2006-02-15,1.6667
2006-02-16,14.7541
2006-02-17,0.0
2006-02-21,-14.2857
2006-02-22,0.0
2006-02-23,33.3333
2006-02-24,0.0
2006-02-27,0.0
2006-02-28,-12.5
2006-03-01,21.4286
2006-03-02,5.8824
2006-03-03,-11.1111
2006-03-06,12.5
2006-03-07,5.5556
2006-03-08,-21.0526
2006-03-09,0.0
2006-03-10,0.0
2006-03-13,0.0
2006-03-14,0.0
2006-03-15,6.6667
2006-03-16,0.0
2006-03-17,6.25
2006-03-20,0.0
2006-03-21,-5.8824
2006-03-22,-12.5
2006-03-23,21.4286
2006-03-24,-23.5294
2006-03-27,0.0
2006-03-28,0.0
2006-03-29,15.3846
2006-03-30,6.6667
2006-03-31,25.0
2006-04-03,0.0
2006-04-04,-10.0
2006-04-05,-11.1111
2006-04-06,0.0
2006-04-10,0.0
2006-04-11,0.0
2006-04-12,0.0
2006-04-13,12.5
2006-04-17,-11.1111
2006-04-18,0.0
2006-04-19,-12.5
2006-04-20,0.0
2006-04-21,0.0
2006-04-24,28.5714
2006-04-25,-11.1111
2006-04-27,-18.75
2006-04-28,7.6923
2006-05-01,14.2857
2006-05-02,-12.5
2006-05-03,-5.7143
2006-05-04,6.0606
2006-05-05,0.0
2006-05-08,0.0
2006-05-09,0.0
2006-05-10,0.0
2006-05-11,0.0
2006-05-12,-5.7143
2006-05-15,0.0
2006-05-16,13.6364
2006-05-18,-6.6667
2006-05-19,0.0
2006-05-22,-5.7143
2006-05-23,0.0
2006-05-25,6.0606
2006-05-26,-5.7143
2006-05-30,0.0
2006-06-01,-16.6667
2006-06-02,0.0
2006-06-06,-7.2727
2006-06-07,7.8431
2006-06-08,-7.2727
2006-06-09,0.0
2006-06-12,0.0
2006-06-13,-1.9607999999999999
2006-06-14,0.0
2006-06-16,16.0
2006-06-19,-13.7931
2006-06-20,0.0
2006-06-21,16.0
2006-06-22,-13.7931
2006-06-27,16.0
2006-06-28,3.4483
2006-06-29,-33.3333
2006-06-30,37.5
2006-07-03,-9.0909
2006-07-05,10.0
2006-07-06,-9.0909
2006-07-07,10.0
2006-07-10,-9.0909
2006-07-11,0.0
2006-07-12,0.0
2006-07-14,0.0
2006-07-17,0.0
2006-07-18,0.0
2006-07-19,10.0
2006-07-21,-9.0909
2006-07-24,0.0
2006-07-25,0.0
2006-07-26,10.0
2006-07-27,-9.0909
2006-07-31,0.0
2006-08-01,0.0
2006-08-02,10.0
2006-08-03,-9.0909
2006-08-04,-20.0
2006-08-08,37.5
2006-08-09,-9.0909
2006-08-14,0.0
2006-08-15,10.0
2006-08-16,0.0
2006-08-17,9.0909
2006-08-18,0.0
2006-08-21,0.0
2006-08-22,0.0
2006-08-23,0.0
2006-08-24,0.0
2006-08-25,0.0
2006-08-29,0.0
2006-08-30,0.0
2006-08-31,8.3333
2006-09-01,21.5385
2006-09-05,0.0
2006-09-06,-11.3924
2006-09-07,0.0
2006-09-08,0.0
2006-09-11,-14.2857
2006-09-12,0.0
2006-09-14,-16.6667
2006-09-18,0.0
2006-09-19,0.0
2006-09-20,10.0
2006-09-21,0.0
2006-09-22,0.0
2006-09-25,0.0
2006-09-26,0.0
2006-09-27,0.0
2006-09-28,-9.0909
2006-09-29,0.0
2006-10-02,0.0
2006-10-03,0.0
2006-10-04,0.0
2006-10-05,-20.0
2006-10-09,0.0
2006-10-10,0.0
2006-10-11,0.0
2006-10-12,0.0
2006-10-13,0.0
2006-10-16,0.0
2006-10-17,0.0
2006-10-18,0.0
2006-10-20,25.0
2006-10-23,-20.0
2006-10-24,0.0
2006-10-26,6.25
2006-10-27,-1.1764999999999999
2006-11-01,19.0476
2006-11-02,0.0
2006-11-03,-16.0
2006-11-06,0.0
2006-11-07,-4.7619
2006-11-09,0.0
2006-11-10,0.0
2006-11-14,0.0
2006-11-15,0.0
2006-11-16,0.0
2006-11-17,0.0
2006-11-20,0.0
2006-11-21,12.5
2006-11-22,-22.2222
2006-11-27,0.0
2006-11-28,14.2857
2006-12-01,0.0
2006-12-04,-12.5
2006-12-05,0.0
2006-12-06,0.0
2006-12-07,0.0
2006-12-08,42.8571
2006-12-11,10.0
2006-12-12,-27.2727
2006-12-13,0.0
2006-12-14,-7.5
2006-12-15,-5.4054
2006-12-18,-14.2857
2006-12-19,33.3333
2006-12-20,0.0
2006-12-21,7.5
2006-12-22,4.6512
2006-12-26,-11.1111
2006-12-27,-12.5
2006-12-28,0.0
2006-12-29,-14.2857
2007-01-03,16.6667
2007-01-04,-28.5714
2007-01-05,20.0
2007-01-08,0.0
2007-01-09,0.0
2007-01-11,33.3333
2007-01-12,-12.5
2007-01-16,-37.1429
2007-01-17,2.2727
2007-01-18,0.0
2007-01-19,-2.2222
2007-01-23,13.6364
2007-01-25,-12.0
2007-01-26,0.0
2007-01-29,36.3636
2007-01-30,-30.0
2007-01-31,19.0476
2007-02-01,0.0
2007-02-02,0.0
2007-02-05,10.0
2007-02-06,-16.3636
2007-02-07,-13.0435
2007-02-08,95.0
2007-02-09,-10.2564
2007-02-12,-14.2857
2007-02-14,0.0
2007-02-15,0.0
2007-02-16,0.0
2007-02-20,-16.6667
2007-02-21,0.0
2007-02-22,0.0
2007-02-26,0.0
2007-02-27,0.0
2007-03-01,0.0
2007-03-02,0.0
2007-03-05,20.0
2007-03-07,0.0
2007-03-08,0.0
2007-03-09,0.0
2007-03-13,0.0
2007-03-16,-16.6667
2007-03-20,-20.0
2007-03-21,-25.0
2007-03-22,0.0
2007-03-27,20.0
2007-03-28,5.5556
2007-03-30,-21.0526
2007-04-02,0.0
2007-04-03,0.0
2007-04-09,6.6667
2007-04-10,12.5
2007-04-12,-11.1111
2007-04-13,6.25
2007-04-18,-11.7647
2007-04-19,0.0
2007-04-20,33.3333
2007-04-23,0.0
2007-04-24,-25.0
2007-04-25,0.0
2007-04-26,0.0
2007-04-27,0.0
2007-04-30,0.0
2007-05-01,0.0
2007-05-03,0.0
2007-05-08,0.0
2007-05-09,0.0
2007-05-15,0.0
2007-05-16,0.0
2007-05-17,33.3333
2007-05-18,-20.0
2007-05-21,212.5
2007-05-22,-20.0
2007-05-23,12.5
2007-05-24,0.0
2007-05-25,-11.1111
2007-05-29,0.0
2007-05-30,0.0
2007-05-31,-25.0
2007-06-01,0.0
2007-06-05,0.0
2007-06-06,-26.6667
2007-06-08,0.0
2007-06-11,0.0
2007-06-13,0.0
2007-06-14,0.0
2007-06-15,0.0
2007-06-18,0.0
2007-06-19,36.3636
2007-06-21,0.0
2007-06-22,-26.6667
2007-06-25,0.0
2007-06-26,0.0
2007-06-27,0.0
2007-06-28,13.6364
2007-06-29,40.0
2007-07-02,14.2857
2007-07-06,-37.5
2007-07-10,0.0
2007-07-11,-20.0
2007-07-13,0.0
2007-07-16,0.0
2007-07-17,25.0
2007-07-20,-16.0
2007-07-27,0.0
2007-07-31,0.0
2007-08-01,0.0
2007-08-02,0.0
2007-08-03,19.0476
2007-08-10,0.0
2007-08-14,-16.0
2007-08-20,0.0
2007-08-22,0.0
2007-08-24,0.0
2007-08-27,0.0
2007-08-28,0.0
2007-08-29,0.0
2007-08-30,0.0
2007-08-31,0.0
2007-09-04,9.5238
2007-09-06,0.0
2007-09-07,0.0
2007-09-10,0.0
2007-09-11,0.0
2007-09-18,0.0
2007-09-20,0.0
2007-09-24,0.0
2007-09-26,0.0
2007-09-27,0.0
2007-10-02,0.0
2007-10-03,4.3478
2007-10-05,-4.1667
2007-10-09,-13.0435
2007-10-11,0.0
2007-10-15,-15.0
2007-10-16,0.0
2007-10-17,0.0
2007-10-19,5.8824
2007-10-22,0.0
2007-10-23,0.0
2007-10-24,0.0
2007-10-25,0.0
2007-10-26,11.1111
2007-10-29,0.0
2007-10-31,-10.0
2007-11-01,-5.5556
2007-11-02,-11.7647
2007-11-05,-20.0
2007-11-07,0.0
2007-11-08,-8.3333
2007-11-12,9.0909
2007-11-14,25.0
2007-11-15,0.0
2007-11-16,-33.3333
2007-11-20,0.0
2007-11-21,0.0
2007-11-23,0.0
2007-11-26,0.0
2007-11-28,-20.0
2007-11-29,87.5
2007-11-30,-46.6667
2007-12-03,-12.5
2007-12-04,-71.4286
2007-12-05,0.0
2007-12-06,250.0
2007-12-07,185.7143
2007-12-10,100.0
2007-12-11,-50.0
2007-12-12,50.0
2007-12-13,-16.6667
2007-12-14,-20.0
2007-12-17,-45.0
2007-12-18,0.0
2007-12-19,0.0
2007-12-20,0.0
2007-12-21,0.0
2007-12-24,0.0
2007-12-27,9.0909
2007-12-28,0.0
2007-12-31,-8.3333
2008-01-02,-9.0909
2008-01-03,0.0
2008-01-04,0.0
2008-01-07,0.0
2008-01-08,0.0
2008-01-14,0.0
2008-01-15,100.0
2008-01-16,-50.0
2008-01-17,0.0
2008-01-23,0.0
2008-01-24,0.0
2008-01-25,0.0
2008-02-01,0.0
2008-02-11,0.0
2008-02-12,-50.0
2008-02-26,0.0
2008-02-27,0.0
2008-03-05,-40.0
2008-03-06,33.3333
2008-03-12,-21.875
2008-03-13,0.0
2008-03-18,0.0
2008-03-24,0.0
2008-03-26,-4.0
2008-04-09,0.0
2008-04-15,66.6667
2008-04-16,-40.0
2008-04-17,0.0
2008-04-18,0.0
2008-04-21,0.0
2008-04-22,0.0
2008-04-25,-33.3333
2008-04-28,0.0
2008-04-30,0.0
2008-05-02,-75.0
2008-05-07,2500.0
2008-05-12,-75.3846
2008-05-15,12.5
2008-05-19,183.3333
2008-05-21,-60.7843
2008-05-27,0.0
2008-05-30,0.0
2008-06-11,25.0
2008-06-30,20.0
2008-07-01,-13.3333
2008-07-02,50.0
2008-07-09,-2.5641
2008-07-16,0.0
2008-07-24,0.0
2008-07-31,0.0
2008-08-01,0.0
2008-08-04,0.0
2008-08-05,0.0
2008-08-06,-2.6316
2008-08-07,0.0
2008-08-08,37.8378
2008-08-26,0.0
2008-08-27,-27.451
2008-08-29,-29.7297
2008-09-08,-26.9231
2008-09-10,0.0
2008-09-11,0.0
2008-09-12,0.0
2008-09-17,0.0
2008-09-18,0.0
2008-10-01,0.0
2008-10-03,0.0
2008-10-08,0.0
2008-10-09,0.0
2008-10-16,0.0
2008-10-29,0.0
2008-11-11,0.0
2008-11-14,-47.3684
2008-12-22,0.0
2008-12-24,0.0
2008-12-29,0.0
2008-12-31,-50.0
2009-01-02,0.0
2009-01-08,0.0
2009-01-22,100.0
2009-02-11,90.0
2009-02-20,-5.2632
2009-03-02,0.0
2009-03-26,-72.2222
2009-04-01,0.0
2009-04-06,0.0
2009-04-07,2100.0
2009-04-20,-92.7273
2009-04-21,0.0
2009-05-04,-12.5
2009-05-07,0.0
2009-05-19,0.0
2009-06-25,14.2857
2009-07-10,25.0
2009-07-13,0.0
2009-07-15,0.0
2009-07-29,0.0
2009-08-10,120.0
2009-08-20,13.6364
2009-08-21,0.0
2009-09-17,0.0
2009-10-08,4.0
2009-10-14,46.1538
2009-10-15,26.3158
2009-10-16,6.25
2009-10-22,86.2745
2009-10-23,6.3158
2009-10-26,-35.6436
2009-10-30,-7.6923
2009-11-02,-6.6667
2009-11-05,7.1429
2009-11-13,0.0
2009-11-23,0.0
2009-12-03,0.0
2009-12-11,0.0
2009-12-14,0.0
2009-12-15,8.3333
2009-12-29,-7.6923
2010-01-05,26.6667
2010-01-06,1.3158
2010-01-07,16.8831
2010-01-08,15.5556
2010-01-11,47.1154
2010-01-12,-0.6536
2010-01-13,0.0
2010-01-14,0.6579
2010-01-15,0.0
2010-01-19,-9.8039
2010-01-20,8.6957
2010-01-21,3.3333
2010-01-22,-3.2258
2010-01-25,3.3333
2010-01-26,-5.8065
2010-01-27,2.0548
2010-01-28,-2.6846
2010-01-29,-10.3448
2010-02-01,-22.3077
2010-02-02,-0.9901
2010-02-03,1.0
2010-02-04,43.5644
2010-02-05,-27.5862
2010-02-08,23.8095
2010-02-09,-10.0
2010-02-10,-10.2564
2010-02-11,0.0
2010-02-12,9.5238
2010-02-16,-10.4348
2010-02-17,-2.9126
2010-02-18,7.0
2010-02-19,0.9346
2010-02-22,-4.6296
2010-02-23,0.9709
2010-02-24,-0.9615
2010-02-25,1.9417
2010-02-26,0.0
2010-03-01,-0.9524
2010-03-02,-3.8462
2010-03-03,2.0
2010-03-04,0.0
2010-03-05,1.9607999999999999
2010-03-08,5.7692
2010-03-09,-12.7273
2010-03-10,6.25
2010-03-11,-6.8627
2010-03-12,-2.1053
2010-03-15,-17.2043
2010-03-16,2.5974
2010-03-17,-11.3924
2010-03-18,-34.2857
2010-03-19,10.8696
2010-03-22,17.647100000000002
2010-03-23,0.0
2010-03-24,25.0
2010-03-25,-20.0
2010-03-26,-8.3333
2010-03-29,3.6364
2010-03-30,1.7544
2010-03-31,12.069
2010-04-01,20.0
2010-04-05,0.0
2010-04-06,0.0
2010-04-07,6.4103
2010-04-08,0.0
2010-04-09,-15.5422
2010-04-12,-11.127
2010-04-13,-0.1605
2010-04-14,0.0
2010-04-15,0.0
2010-04-16,0.0
2010-04-19,-0.3215
2010-04-20,0.0
2010-04-21,0.0
2010-04-23,0.0
2010-04-26,0.0
2010-04-27,0.0
2010-04-28,11.2903
2010-04-29,-7.2464
2010-04-30,0.0
2010-05-03,0.0
2010-05-04,7.8125
2010-05-05,0.0
2010-05-06,0.0
2010-05-10,-11.5942
2010-05-12,21.3115
2010-05-14,5.4054
2010-05-17,-21.7949
2010-05-18,0.0
2010-05-19,0.0
2010-05-20,0.0
2010-05-21,0.0
2010-05-24,-8.1967
2010-05-25,7.1429
2010-05-28,0.0
2010-06-07,21.6667
2010-06-08,-5.4795
2010-06-09,0.0
2010-06-10,-62.3188
2010-06-11,157.6923
2010-06-14,1.4925
2010-06-15,-60.0
2010-06-16,135.2941
2010-06-18,-57.0313
2010-06-21,9.4545
2010-06-22,0.0
2010-06-23,132.5581
2010-06-24,-54.2857
2010-06-28,31.25
2010-06-29,-28.3333
2010-06-30,125.9136
2010-07-01,-55.5882
2010-07-08,0.0
2010-07-13,0.0
2010-07-14,0.0
2010-07-19,0.0
2010-07-20,0.0414
2010-07-21,-0.0414
2010-07-28,0.0
2010-08-03,-0.6623
2010-08-12,-65.0
2010-08-16,0.0
2010-08-18,-4.7619
2010-08-19,0.0
2010-08-25,11.0
2010-08-27,-0.9009
2010-08-30,0.0
2010-08-31,0.0
2010-09-09,18.1818
2010-09-16,0.0
2010-09-17,92.3077
2010-09-23,-20.0
2010-09-24,0.0
2010-09-27,-35.0
2010-10-01,0.0
2010-10-04,0.0
2010-10-06,0.0
2010-10-12,0.0
2010-10-13,38.4615
2010-10-14,-27.7778
2010-10-15,0.0
2010-10-20,0.0
2010-10-21,0.0
2010-10-22,0.0
2010-10-25,0.0
2010-10-28,0.0
2010-10-29,0.0
2010-11-02,0.0
2010-11-03,0.0
2010-11-04,0.0
2010-11-05,0.0
2010-11-08,0.0
2010-11-12,7.6923
2010-11-15,114.2857
2010-11-19,-56.6667
2010-11-29,-11.538499999999999
2010-12-01,0.0
2010-12-02,-4.3478
2010-12-03,0.0
2010-12-06,0.0
2010-12-08,0.0
2010-12-09,0.0
2010-12-13,0.0
2010-12-15,0.0
2010-12-17,127.2727
2010-12-20,-8.0
2010-12-22,-39.1304
2010-12-23,0.0
2010-12-27,-7.1429
2010-12-29,53.8462
2010-12-30,-36.5
2010-12-31,0.0
2011-01-03,0.0
2011-01-07,-13.3858
2011-01-10,0.0
2011-01-14,0.0
2011-01-26,0.0
2011-02-03,0.0
2011-02-04,0.0
2011-02-11,0.0
2011-02-14,0.0
2011-02-22,0.0
2011-02-23,0.0
2011-02-28,0.0
2011-03-04,0.0
2011-03-07,36.3636
2011-03-08,-6.6667
2011-03-09,-14.2857
2011-03-11,-16.6667
2011-03-18,0.0
2011-03-29,40.0
2011-04-01,7.1429
2011-04-04,-13.3333
2011-04-07,-38.4615
2011-04-08,87.5
2011-04-21,-20.0
2011-04-26,0.0
2011-04-29,-33.3333
2011-05-03,-12.5
2011-05-05,0.0
2011-05-06,157.1429
2011-05-09,-16.6667
2011-05-13,-46.6667
2011-05-16,25.0
2011-05-17,-7.6875
2011-05-24,19.1605
2011-05-25,-9.0909
2011-05-27,-7.6875
2011-06-08,8.3277
2011-06-09,-10.0
2011-06-13,0.0
2011-06-16,0.0
2011-06-17,88.8889
2011-06-21,11.1765
2011-06-23,0.5291
2011-06-24,-5.2632
2011-06-30,5.0
2011-07-01,0.0
2011-07-06,0.0
2011-07-07,0.0
2011-07-11,-47.0899
2011-07-12,89.0
2011-07-13,-36.5079
2011-07-14,57.5
2011-07-21,-47.0899
2011-07-22,10.0
2011-07-26,-9.0909
2011-07-28,0.0
2011-08-01,0.0
2011-08-02,0.0
2011-08-03,0.0
2011-08-12,0.0
2011-08-17,25.0
2011-08-19,-20.0
2011-08-30,0.0
2011-08-31,0.0
2011-09-08,0.0
2011-09-09,0.0
2011-09-13,0.0
2011-09-15,0.0
2011-09-16,-60.0
2011-09-19,150.0
2011-09-30,50.0
2011-10-03,-33.3333
2011-10-12,0.0
2011-10-14,0.0
2011-10-17,0.0
2011-10-27,0.0
2011-11-01,0.0
2011-11-14,0.0
2011-11-16,0.0
2011-11-25,0.0
2011-11-30,0.0
2011-12-01,0.0
2011-12-07,0.0
2011-12-09,0.0
2011-12-12,0.0
2011-12-13,0.0
2011-12-14,0.0
2011-12-16,400.0
2011-12-19,0.0
2011-12-20,0.0
2011-12-21,-69.8
2011-12-22,6.6225000000000005
2011-12-27,-6.8323
2011-12-28,0.0
2011-12-30,0.0
2012-01-03,0.0
2012-01-11,0.0
2012-01-18,0.0
2012-01-26,0.0
2012-01-31,-20.0
2012-02-03,0.0
2012-02-07,25.0
2012-02-13,0.0
2012-02-14,0.0
2012-03-01,-20.0
2012-03-06,0.0
2012-03-07,0.0
2012-03-09,0.0
2012-03-13,108.3333
2012-03-16,-4.0
2012-03-23,-50.0
2012-04-04,16.6667
2012-04-09,0.0
2012-04-26,-14.2857
2012-05-01,0.0
2012-05-02,0.0
2012-05-09,0.0
2012-05-16,0.0
2012-05-23,0.0
