ticker,VINS US Equity
2003-07-29,0.0
2003-08-12,0.0
2003-08-18,0.0
2003-08-21,0.0
2003-08-22,125.0
2003-08-29,33.3333
2003-09-02,-16.6667
2003-09-09,-20.0
2003-09-11,0.0
2003-09-12,0.0
2003-09-19,25.0
2003-09-22,70.0
2003-09-23,-41.1765
2003-10-08,0.0
2003-10-09,0.0
2003-10-20,0.0
2003-10-30,0.0
2003-10-31,60.0
2003-11-04,-25.0
2003-11-06,0.0
2003-11-12,8.3333
2003-11-14,115.3846
2003-11-17,42.8571
2003-11-18,-12.5
2003-11-19,0.0
2003-11-20,-8.5714
2003-11-21,0.0
2003-11-24,0.0
2003-11-28,0.0
2003-12-01,25.0
2003-12-02,0.0
2003-12-04,0.0
2003-12-05,-20.0
2003-12-08,25.0
2003-12-09,-12.5
2003-12-10,0.0
2003-12-11,0.0
2003-12-12,0.0
2003-12-16,0.0
2003-12-19,0.0
2003-12-26,-25.7143
2003-12-30,0.0
2003-12-31,3.8462
2004-01-02,-7.4074
2004-01-05,20.0
2004-01-06,0.0
2004-01-07,16.6667
2004-01-12,14.2857
2004-01-13,0.0
2004-01-14,0.0
2004-01-15,-3.75
2004-01-16,-9.0909
2004-01-22,2.8571
2004-01-27,-16.6667
2004-01-29,6.6667
2004-01-30,-21.875
2004-02-03,8.0
2004-02-11,-7.4074
2004-02-13,0.0
2004-02-17,28.0
2004-02-18,0.0
2004-02-19,0.0
2004-02-20,-6.25
2004-02-23,-6.6667
2004-02-24,0.0
2004-02-27,7.1429
2004-03-05,-10.0
2004-03-08,-7.4074
2004-03-10,-12.0
2004-03-11,0.0
2004-03-16,0.0
2004-03-23,0.0
2004-03-25,0.0
2004-03-29,13.6364
2004-03-31,-4.0
2004-04-02,0.0
2004-04-05,33.3333
2004-04-07,-25.0
2004-04-15,8.3333
2004-04-21,-7.6923
2004-04-23,-8.3333
2004-04-27,-4.5455
2004-04-29,0.0
2004-04-30,0.0
2004-05-04,-9.5238
2004-05-06,5.2632
2004-05-20,5.0
2004-05-21,9.5238
2004-05-24,13.0435
2004-05-25,-3.8462
2004-05-26,-20.0
2004-05-27,27.5
2004-06-01,17.647100000000002
2004-06-02,6.6667
2004-06-10,-6.25
2004-06-15,-20.0
2004-06-18,20.8333
2004-06-21,24.1379
2004-06-22,-27.7778
2004-06-23,15.3846
2004-06-28,20.0
2004-06-29,-8.3333
2004-06-30,9.0909
2004-07-06,-11.1111
2004-07-07,15.625
2004-07-08,0.0
2004-07-12,8.1081
2004-07-19,-17.5
2004-08-05,0.0
2004-08-13,-9.0909
2004-08-18,0.0
2004-08-19,16.6667
2004-08-31,-28.5714
2004-09-02,0.0
2004-09-03,0.0
2004-09-14,0.0
2004-09-15,-20.0
2004-09-17,0.0
2004-09-29,50.0
2004-10-11,0.0
2004-10-15,0.0
2004-10-25,-16.6667
2004-10-26,0.0
2004-11-08,0.0
2004-11-09,0.0
2004-11-11,0.0
2004-11-16,0.0
2004-11-19,0.0
2004-11-22,16.0
2004-12-08,-37.931
2004-12-13,0.0
2004-12-22,0.0
2004-12-27,0.0
2004-12-28,38.8889
2004-12-31,-28.0
2005-01-05,0.0
2005-01-06,38.8889
2005-01-07,20.0
2005-01-11,-40.0
2005-01-13,0.0
2005-01-18,0.0
2005-02-07,0.0
2005-02-23,0.0
2005-02-25,-16.6667
2005-02-28,0.0
2005-03-03,0.0
2005-03-08,0.0
2005-03-15,0.0
2005-03-16,6.6667
2005-03-21,-18.75
2005-03-28,0.0
2005-03-29,38.4615
2005-03-31,-27.7778
2005-05-02,0.0
2005-05-03,0.0
2005-05-04,15.3846
2005-05-11,-13.3333
2005-05-13,0.0
2005-05-20,0.0
2005-05-31,15.3846
2005-06-07,0.0
2005-06-08,0.0
2005-06-10,-13.3333
2005-06-15,0.0
2005-06-16,0.0
2005-06-21,15.3846
2005-06-23,0.0
2005-06-30,-13.3333
2005-07-13,15.3846
2005-07-14,-13.3333
2005-08-17,0.0
2005-08-24,0.0
2005-08-26,0.0
2005-08-30,0.0
2005-09-06,0.0
2005-09-08,0.0
2005-09-09,0.0
2005-09-26,0.0
2005-09-28,0.0
2005-10-06,23.0769
2005-10-13,-18.75
2005-10-20,0.0
2005-10-25,0.0
2005-11-22,0.0
2005-11-23,0.0
2005-12-08,0.0
2005-12-12,23.0769
2005-12-15,-18.75
2005-12-19,15.3846
2005-12-21,-13.3333
2005-12-30,23.0769
2006-01-04,-6.25
2006-01-05,-13.3333
2006-01-06,30.7692
2006-01-24,-5.8824
2006-01-31,12.5
2006-02-02,0.0
2006-02-06,-27.7778
2006-02-21,0.0
2006-02-27,3.8462
2006-03-06,0.0
2006-03-24,-3.7037
2006-03-28,0.0
2006-03-29,0.0
2006-03-31,0.0
2006-04-04,0.0
2006-04-06,38.4615
2006-04-07,38.8889
2006-04-10,0.0
2006-04-13,0.0
2006-04-18,12.0
2006-04-19,42.8571
2006-04-20,0.0
2006-04-21,-12.5
2006-04-24,-14.2857
2006-04-25,10.0
2006-04-26,30.303
2006-04-27,-11.6279
2006-05-02,-7.8947
2006-05-05,8.5714
2006-05-08,0.0
2006-05-10,0.0
2006-05-11,0.0
2006-05-12,10.526299999999999
2006-05-15,-28.5714
2006-05-16,0.0
2006-05-17,0.0
2006-05-18,33.3333
2006-05-22,0.0
2006-05-26,0.0
2006-06-06,-37.5
2006-06-30,40.0
2006-07-05,-42.8571
2006-07-13,0.0
2006-07-17,0.0
2006-07-20,0.0
2006-07-24,15.0
2006-07-25,-34.7826
2006-07-26,0.0
2006-07-27,66.6667
2006-07-31,0.0
2006-08-07,-40.0
2006-08-11,0.0
2006-08-22,26.6667
2006-08-24,-21.0526
2006-09-11,33.3333
2006-09-14,-10.0
2006-09-19,0.0
2006-09-26,11.1111
2006-09-27,-10.0
2006-09-28,0.0
2006-09-29,0.0
2006-10-10,0.0
2006-10-13,11.1111
2006-10-20,-10.0
2006-10-23,0.0
2006-10-24,16.6667
2006-11-14,4.7619
2006-11-17,0.0
2006-11-20,0.0
2006-11-27,13.6364
2006-11-28,0.0
2006-11-29,12.0
2006-12-01,-10.7143
2006-12-12,28.0
2006-12-26,-6.25
2006-12-27,0.0
2006-12-28,0.0
2006-12-29,10.0
2007-01-03,-3.0303
2007-01-04,0.0
2007-01-11,0.0
2007-01-12,25.0
2007-01-16,7.5
2007-01-17,9.3023
2007-01-18,6.383
2007-01-19,0.0
2007-01-22,-10.0
2007-01-23,11.1111
2007-01-24,0.0
2007-01-31,0.0
2007-02-07,10.0
2007-02-13,-9.0909
2007-02-15,0.0
2007-02-16,-10.0
2007-02-20,-2.2222
2007-02-21,6.8182
2007-02-22,6.383
2007-02-23,10.0
2007-02-26,0.0
2007-02-27,0.0
2007-02-28,0.0
2007-03-01,-9.0909
2007-03-02,0.0
2007-03-08,4.0
2007-03-09,-3.8462
2007-03-14,-10.0
2007-03-19,0.0
2007-03-20,4.4444
2007-03-22,-2.1277
2007-03-27,8.6957
2007-04-09,10.0
2007-04-10,-18.1818
2007-04-11,0.0
2007-04-16,0.0
2007-04-17,0.0
2007-04-23,13.3333
2007-04-24,-5.8824
2007-05-04,4.1667
2007-05-11,2.0
2007-05-15,7.8431
2007-05-16,-7.2727
2007-05-17,-21.5686
2007-05-18,15.0
2007-05-22,8.6957
2007-05-23,10.0
2007-05-24,-18.1818
2007-05-25,0.0
2007-06-06,22.2222
2007-06-07,-18.1818
2007-06-12,16.6667
2007-06-21,-4.7619
2007-06-25,0.0
2007-06-26,6.0
2007-06-27,-15.0943
2007-06-28,-11.1111
2007-06-29,0.0
2007-07-03,0.0
2007-07-16,5.0
2007-07-20,19.0476
2007-07-23,0.0
2007-07-24,8.0
2007-07-25,-7.4074
2007-08-02,0.0
2007-08-07,-6.0
2007-08-08,27.6596
2007-08-10,-33.3333
2007-08-16,-25.0
2007-08-24,33.3333
2007-08-28,12.5
2007-09-13,-11.1111
2007-09-14,-25.0
2007-09-24,83.3333
2007-09-28,-25.4545
2007-10-26,0.0
2007-10-30,-24.3902
2007-10-31,12.9032
2007-11-05,0.0
2007-11-16,28.5714
2007-11-20,0.0
2007-11-21,0.0
2007-11-26,0.0
2007-11-28,0.0
2007-11-29,0.0
2007-12-07,0.0
2007-12-12,-8.8889
2007-12-20,0.0
2007-12-27,4.878
2007-12-31,-4.6512
2008-01-03,21.9512
2008-01-04,0.0
2008-01-10,2.0
2008-01-17,-11.7647
2008-01-22,-6.6667
2008-01-25,16.6667
2008-01-29,0.0
2008-02-06,-14.2857
2008-02-07,-2.3810000000000002
2008-02-13,46.3415
2008-02-14,8.3333
2008-02-15,0.0
2008-02-19,7.6923
2008-02-20,-27.1429
2008-02-26,37.2549
2008-02-28,-13.5714
2008-02-29,7.438
2008-03-06,-10.7692
2008-03-07,12.069
2008-03-11,-10.7692
2008-03-13,0.0
2008-03-19,0.0
2008-03-24,-10.3448
2008-04-03,0.0
2008-04-16,0.0
2008-04-22,3.8462
2008-04-23,1.8519
2008-04-30,-7.2727
2008-05-09,-19.6078
2008-05-13,46.3415
2008-05-14,0.0
2008-05-21,-28.3333
2008-05-22,0.0
2008-05-23,0.0
2008-05-28,-6.9767
2008-05-29,0.0
2008-05-30,27.5
2008-06-03,-21.5686
2008-06-04,0.0
2008-06-10,0.0
2008-06-20,0.0
2008-06-24,7.5
2008-06-26,-6.9767
2008-07-03,-5.0
2008-07-08,21.0526
2008-07-11,-17.3913
2008-07-23,0.0
2008-07-25,0.0
2008-07-29,5.2632
2008-07-31,0.0
2008-08-01,-5.0
2008-08-07,0.0
2008-08-08,0.0
2008-08-18,-21.0526
2008-08-20,0.0
2008-08-21,15.0
2008-08-25,-13.0435
2008-08-26,6.6667
2008-09-12,-21.875
2008-09-15,0.0
2008-09-22,20.0
2008-10-06,-30.0
2008-10-09,0.0
2008-10-10,9.5238
2008-10-14,-8.6957
2008-10-16,-4.7619
2008-10-17,45.0
2008-10-23,-31.0345
2008-10-24,0.0
2008-10-28,-15.0
2008-11-03,0.0
2008-11-06,-5.8824
2008-11-10,25.0
2008-11-19,-20.0
2008-11-21,0.0
2008-11-26,0.0
2008-11-28,0.0
2008-12-01,6.25
2008-12-15,-5.8824
2008-12-17,0.0
2008-12-23,0.0
2008-12-26,18.75
2009-01-27,-15.7895
2009-02-05,-18.75
2009-02-09,0.0
2009-02-19,0.0
2009-02-23,0.0
2009-02-24,0.0
2009-03-19,0.0
2009-03-20,0.0
2009-03-25,15.3846
2009-04-06,-26.6667
2009-05-01,0.0
2009-05-22,9.0909
2009-05-26,0.0
2009-05-27,-8.3333
2009-05-29,0.0
2009-06-03,9.0909
2009-06-23,8.3333
2009-06-24,-7.6923
2009-08-07,0.0
2009-08-21,0.0
2009-08-28,50.0
2009-09-03,-5.5556
2009-09-04,-11.7647
2009-09-11,20.0
2009-09-14,0.0
2009-09-16,0.0
2009-09-18,33.3333
2009-09-22,-4.1667
2009-09-28,-17.3913
2009-10-01,47.3684
2009-10-06,0.0
2009-10-09,-32.1429
2009-10-12,0.0
2009-10-14,10.526299999999999
2009-10-21,23.8095
2009-10-23,-26.9231
2009-10-27,0.0
2009-10-30,0.0
2009-11-03,47.3684
2009-11-17,-32.1429
2009-11-20,0.0
2009-11-25,5.2632
2009-11-30,25.0
2009-12-14,0.0
2009-12-28,8.0
2010-01-06,-7.4074
2010-01-11,140.0
2010-01-13,-58.3333
2010-01-25,0.0
2010-01-29,32.0
2010-02-16,-24.2424
2010-02-17,40.0
2010-02-18,0.0
2010-02-22,-28.5714
2010-02-23,40.0
2010-03-02,-8.5714
2010-03-09,-21.875
2010-03-11,0.0
2010-03-12,0.0
2010-03-22,0.0
2010-04-12,0.0
2010-04-14,0.0
2010-04-22,20.0
2010-04-27,0.0
2010-05-10,-5.0
2010-05-14,40.3509
2010-05-20,-50.0
2010-05-21,0.0
2010-05-28,0.0
2010-06-15,20.0
2010-07-20,-20.7813
2010-07-23,-15.8448
2010-08-09,0.0
2010-08-19,-6.25
2010-08-24,46.6667
2010-08-27,-45.4545
2010-08-31,108.3333
2010-09-09,-52.0
2010-09-22,0.0
2010-10-05,0.0
2010-10-12,25.0
2010-10-18,33.3333
2010-10-25,25.0
2010-10-26,20.0
2010-10-28,-16.6667
2010-10-29,0.0
2010-11-08,20.0
2010-11-09,-46.6667
2010-12-30,0.0
2011-01-19,0.0
2011-01-20,0.0
2011-01-24,-6.25
2011-01-25,20.0
2011-02-14,-4.4444
2011-02-22,0.0
2011-03-03,0.0
2011-03-07,-30.2326
2011-03-08,0.0
2011-04-11,0.0
2011-04-14,0.0
2011-04-20,50.0
2011-04-26,-16.6667
2011-04-27,-16.6667
2011-05-05,0.0
2011-05-17,0.0
2011-06-01,0.0
2011-06-21,12.0
2011-06-22,0.0
2011-06-23,0.0
2011-06-24,0.0
2011-06-27,-7.1429
2011-06-30,0.0
2011-07-26,15.3846
2011-09-16,-13.3333
2011-10-06,-7.6923
2011-10-12,0.0
2011-10-28,0.0
2011-11-08,0.0
2011-11-17,0.0
2011-12-06,4.1667
2011-12-13,-4.0
2011-12-14,0.0
2011-12-23,0.0
2011-12-29,4.1667
2011-12-30,-4.0
2012-01-03,0.0
2012-01-11,0.0
2012-01-17,-8.3333
2012-01-20,0.0
2012-02-13,0.0
2012-02-28,0.0
2012-02-29,0.0
2012-03-27,0.0
2012-04-05,0.0
2012-04-12,-18.1818
2012-04-18,0.0
2012-05-11,0.0
2012-05-30,0.0
2012-06-01,0.0
2012-07-24,66.6667
2012-07-25,-40.0
2012-07-27,0.0
2012-08-07,22.2222
2012-08-14,-18.1818
2012-10-22,33.3333
2012-11-06,-25.0
2012-12-03,0.0
2012-12-18,0.0
2012-12-28,0.0
2013-01-07,0.0
2013-01-16,0.0
2013-01-17,0.0
2013-02-28,0.0
2013-04-08,0.0
2013-04-18,0.0
2013-04-23,0.0
2013-05-29,-11.1111
2013-06-10,-12.5
2013-07-09,0.0
2013-07-25,0.0
2013-08-08,0.0
2013-08-23,0.0
2013-09-05,85.7143
2013-10-01,-46.1538
2013-10-03,0.0
2013-10-17,114.2857
2013-11-13,-53.25
2014-02-26,-0.1783
2014-04-04,0.2679
2014-04-11,113.7133
2014-05-05,-53.2083
2014-06-03,0.1781
2014-06-10,184.4444
2014-06-16,-70.0
2014-08-26,50.0
2014-09-17,-33.3333
2014-10-01,66.6667
2014-10-02,-10.0
2014-10-16,-33.3333
2014-10-22,0.0
2014-10-30,0.0
2014-11-06,0.0
2014-11-18,0.0
2014-12-02,0.0
2014-12-03,0.0
2014-12-08,0.0
2014-12-31,-16.6667
2015-01-14,0.0
2015-01-15,0.0
2015-01-22,0.0
2015-01-27,-20.0
2015-02-13,0.0
2015-04-17,-25.0
2015-04-22,33.3333
2015-04-23,125.0
2015-04-24,-33.3333
2015-05-06,0.0
2015-07-28,-14.1667
2015-08-21,0.0
2015-08-26,0.0
2015-08-31,6.7961
2015-09-03,-6.3636
2015-09-17,-41.7476
2015-09-18,0.0
2015-09-30,0.0
2015-10-07,0.0
2015-10-08,0.0
2015-10-09,0.0
2015-10-13,66.6667
2015-10-14,0.0
2015-10-20,-20.0
2015-10-28,0.0
2015-11-10,0.0
2015-12-07,0.0
2015-12-14,0.0
2015-12-17,0.0
2016-02-08,0.0
2016-02-12,25.0
2016-03-22,-20.0
2016-04-13,-25.0
2016-04-18,0.0
2016-04-20,0.0
2016-05-20,33.3333
2016-05-25,-22.5
2016-06-09,29.0323
2016-07-06,-25.0
2016-07-20,-3.3333
2016-08-17,37.931
2016-08-23,0.0
2016-08-30,-18.75
2016-09-16,0.0
2016-10-11,19.4231
2016-10-28,-15.942
2016-11-15,-8.046
2016-12-02,30.0
2016-12-08,2.5641
2016-12-09,0.0
2016-12-15,0.0
2017-01-04,-25.0
2017-03-28,0.0
2017-03-31,7.7083
2017-04-20,-7.1567
2017-05-16,14.5833
2017-06-16,-12.7273
2017-06-21,0.0
2017-06-26,0.0
2017-06-28,0.0
2017-08-04,0.0
2017-08-22,0.0
2017-08-28,0.0
2017-09-13,26.6667
2017-10-13,0.0
2017-12-12,0.0
2017-12-26,0.0
2018-01-18,78.6842
2018-01-30,-43.623
2018-03-14,-0.7315
2018-03-19,31.8421
2018-03-22,-19.9601
2018-05-10,2.2444
2018-06-25,-21.9512
2018-08-07,49.6875
2018-08-27,-31.1065
2018-09-06,0.0
2018-09-10,0.0
2018-10-22,6.0606
2018-11-12,-5.7143
2018-11-27,0.0
2019-01-28,0.0
2019-01-31,0.0
2019-02-04,-39.0909
2019-03-27,9.4527
2019-04-05,13.6364
2019-04-24,-12.0
2019-07-02,-26.8182
2019-08-02,8.6957
2019-08-09,-21.7143
2019-08-12,-0.7299
2019-09-13,1.4706000000000001
2019-09-17,8.6957
2019-09-27,12.6667
2019-10-01,24.2604
2019-10-02,0.0
2019-10-03,38.0952
2019-10-29,-31.0345
2019-11-14,-7.5
2019-11-20,4.0541
2019-12-06,-3.8961
2019-12-17,0.0
2019-12-26,8.1081
2019-12-30,0.0
2020-02-06,-22.5
2020-02-11,-1.2903
2020-02-18,56.8627
2020-02-19,0.0
2020-03-10,-39.9167
2020-03-25,-6.38
2020-04-02,0.0
2020-04-14,-25.9259
2020-04-16,16.0
2020-05-07,71.5517
2020-05-11,30.6533
2020-05-19,0.0
2020-06-03,0.0
2020-06-04,3.5577
2020-06-09,-0.4643
2020-06-11,30.597
2020-06-15,85.7143
2020-06-16,-19.2308
2020-06-17,23.8095
2020-06-19,-23.0769
2020-06-22,15.0
2020-06-23,13.0435
2020-06-24,0.0
2020-06-25,0.0
2020-06-29,0.0
2020-06-30,-45.5385
2020-07-01,97.7401
2020-07-07,57.1429
2020-07-08,-1.0909
2020-07-09,0.0
2020-07-10,0.0
2020-07-13,221.7831
2020-07-14,14.2531
2020-07-15,-5.0
2020-07-16,-38.5526
2020-07-17,92.7195
2020-07-20,-11.1111
2020-07-21,-18.125
2020-07-22,12.9466
2020-07-23,-18.897
2020-07-24,0.0
2020-07-27,0.0
2020-07-28,-3.3333
2020-07-29,-3.4483
2020-07-30,-23.2143
2020-07-31,6.9767
