ticker,TWOS US Equity
2000-07-06,-66.6667
2000-07-07,140.0
2000-07-10,-16.6667
2000-07-12,20.0
2000-07-13,-75.0
2000-07-14,66.6667
2000-07-17,-40.0
2000-07-18,0.0
2000-07-19,66.6667
2000-07-21,80.0
2000-07-25,-11.1111
2000-07-31,0.0
2000-08-03,-62.5
2000-08-04,100.0
2000-08-09,-33.3333
2000-08-10,0.0
2000-08-14,0.0
2000-08-15,0.0
2000-08-22,-50.0
2000-08-28,0.0
2000-08-29,0.0
2000-08-30,0.0
2000-08-31,50.0
2000-09-18,-66.6667
2000-09-25,100.0
2000-09-26,-50.0
2000-09-27,0.0
2000-10-06,0.0
2000-10-13,0.0
2000-10-18,0.0
2000-11-01,0.0
2000-11-03,0.0
2000-11-14,100.0
2000-11-16,-50.0
2000-11-27,0.0
2000-12-01,0.0
2000-12-05,100.0
2000-12-06,-50.0
2000-12-07,0.0
2000-12-11,0.0
2000-12-12,0.0
2000-12-15,0.0
2000-12-18,0.0
2000-12-19,0.0
2000-12-20,0.0
2000-12-21,-80.0
2000-12-22,0.0
2000-12-26,0.0
2000-12-27,0.0
2000-12-28,0.0
2000-12-29,400.0
2001-01-12,-70.0
2001-01-22,33.3333
2001-02-23,0.0
2001-02-26,0.0
2001-03-12,-25.0
2001-03-22,0.0
2001-04-27,0.0
2001-05-04,0.0
2001-05-10,0.0
2001-05-23,0.0
2001-06-14,0.0
2001-06-22,0.0
2001-08-01,0.0
2001-08-02,0.0
2001-10-04,66.6667
2001-10-31,0.0
2001-11-02,0.0
2001-11-06,0.0
2001-11-14,0.0
2001-11-15,0.0
2001-11-26,0.0
2001-11-30,0.0
2001-12-04,-60.0
2001-12-10,0.0
2001-12-12,0.0
2001-12-13,0.0
2001-12-18,0.0
2001-12-21,0.0
2001-12-24,0.0
2001-12-26,0.0
2001-12-31,0.0
2002-01-08,0.0
2002-01-22,0.0
2002-01-29,0.0
2002-01-30,-93.75
2002-03-12,0.0
2002-03-15,0.0
2002-03-18,0.0
2002-03-27,0.0
2002-03-28,0.0
2002-04-03,0.0
2002-05-14,0.0
2002-05-30,0.0
2002-06-06,0.0
2002-07-09,0.0
2002-08-22,0.0
2002-08-26,0.0
2002-08-27,0.0
2002-09-04,0.0
2002-09-19,0.0
2002-09-27,0.0
2002-10-01,0.0
2002-10-07,0.0
2002-10-15,0.0
2002-10-17,0.0
2002-10-18,0.0
2002-10-21,0.0
2002-10-23,0.0
2002-10-28,0.0
2002-10-29,0.0
2002-10-31,0.0
2002-11-04,0.0
2002-11-05,0.0
2002-11-13,0.0
2002-11-14,0.0
2002-11-20,0.0
2002-11-21,0.0
2002-12-18,0.0
2002-12-26,0.0
2002-12-30,0.0
2002-12-31,0.0
2003-01-03,0.0
2003-01-29,0.0
2003-02-05,0.0
2003-02-07,0.0
2003-02-14,0.0
2003-02-19,0.0
2003-02-20,0.0
2003-03-19,0.0
2003-03-25,0.0
2003-04-03,0.0
2003-04-07,0.0
2003-04-09,0.0
2003-04-15,0.0
2003-04-16,0.0
2003-04-22,0.0
2003-04-28,0.0
2003-05-14,0.0
2003-05-21,0.0
2003-06-11,0.0
2003-06-19,0.0
2003-06-25,0.0
2003-06-27,0.0
2003-07-09,0.0
2003-07-15,0.0
2003-07-16,0.0
2003-07-29,0.0
2003-08-01,0.0
2003-08-08,0.0
2003-08-19,0.0
2003-08-20,0.0
2003-09-09,0.0
2003-09-25,0.0
2003-10-01,0.0
2003-10-06,0.0
2003-10-08,0.0
2003-10-16,0.0
2003-10-20,0.0
2003-10-29,0.0
2003-11-03,0.0
2003-11-07,0.0
2003-11-12,0.0
2003-11-19,0.0
2003-12-12,0.0
2003-12-15,0.0
2003-12-29,0.0
2003-12-30,0.0
2003-12-31,0.0
2004-01-26,150.0
2004-02-04,0.0
2004-02-06,0.0
2004-02-09,0.0
2004-02-10,0.0
2004-03-03,220.0
2004-03-04,-31.25
2004-04-06,0.0
2004-04-07,0.0
2004-06-15,0.0
2004-06-29,0.0
2004-07-06,0.0
2004-07-09,0.0
2004-07-12,0.0
2004-08-18,0.0
2004-08-20,0.0
2004-08-24,0.0
2004-08-27,0.0
2004-08-30,0.0
2004-09-10,0.0
2004-09-17,0.0
2004-09-23,0.0
2004-09-27,0.0
2004-10-06,0.0
2004-10-07,45.4545
2004-10-08,-31.25
2004-10-13,0.0
2004-11-12,0.0
2004-11-17,0.0
2004-12-17,0.0
2005-01-10,0.0
2005-01-13,0.0
2005-01-18,0.0
2005-01-20,0.0
2005-02-07,0.0
2005-02-16,45.4545
2005-02-17,300.0
2005-02-23,-79.6875
2005-02-25,0.0
2005-03-08,0.0
2005-03-15,0.0
2005-03-24,0.0
2005-04-13,392.3077
2005-04-14,0.0
2005-04-26,650.0
2005-04-27,-33.3333
2005-04-29,50.0
2005-05-02,-96.6667
2005-05-12,2900.0
2005-05-16,-97.2917
2005-05-25,3592.3077
2005-05-26,-98.3333
2005-06-23,0.0
2005-07-08,0.0
2005-08-02,0.0
2005-09-22,0.0
2005-09-27,0.0
2005-10-03,0.0
2005-10-13,0.0
2005-10-17,0.0
2005-10-24,0.0
2005-11-08,0.0
2005-11-22,0.0
2005-11-23,0.0
2005-11-30,0.0
2005-12-07,0.0
2005-12-13,0.0
2005-12-20,0.0
2005-12-21,0.0
2005-12-22,0.0
2005-12-30,0.0
2006-01-11,500.0
2006-03-03,-83.3333
2006-03-30,0.0
2006-04-03,100.0
2006-06-09,12.5
2006-06-21,788.8889
2006-06-23,-50.0
2006-07-25,-76.25
2006-08-02,0.0
2006-08-04,0.0
2006-08-09,0.0
2006-08-14,0.0
2006-08-18,0.0
2006-08-21,0.0
2006-09-08,0.0
2006-12-20,152.6316
2006-12-22,0.0
2006-12-26,0.0
2007-01-18,0.0
2007-01-31,0.0
2007-02-23,0.0
2007-03-19,0.0
2007-04-02,0.0
2007-04-03,0.0
2007-04-09,0.0
2007-04-10,0.0
2007-04-16,0.0
2007-07-23,0.0
2007-08-21,0.0
2007-09-13,0.0
2007-09-26,233.3333
2007-09-27,-10.0
2007-09-28,-44.4444
2007-10-01,40.0
2007-10-02,42.8571
2007-10-03,-20.0
2007-10-04,-12.5
2007-10-08,0.0
2007-10-22,0.0
2007-10-24,-14.2857
2007-10-26,-33.3333
2007-10-29,0.0
2007-11-06,0.0
2007-11-07,0.0
2007-11-09,0.0
2007-11-19,-25.0
2007-11-20,-33.3333
2007-11-21,0.0
2007-11-29,-50.0
2007-12-12,0.0
2007-12-17,0.0
2007-12-21,18.75
2007-12-27,0.0
2008-01-29,152.6316
2008-02-01,-33.3333
2008-02-04,0.0
2008-02-11,0.0
2008-02-26,0.0
2008-03-19,0.0
2008-04-09,-50.0
2008-04-18,100.0
2008-05-01,-50.0
2008-06-26,18.75
2008-07-31,0.0
2008-08-04,0.0
2008-08-14,742.1053
2008-08-28,-88.125
2008-09-08,0.0
2008-09-24,321.0526
2008-10-02,-77.5
2008-10-20,0.0
2008-10-27,-11.1111
2008-11-05,0.0
2008-11-07,18.75
2008-11-13,57.8947
2008-11-20,-46.6667
2008-11-26,0.0
2008-12-02,0.0
2008-12-11,50.0
2008-12-31,-20.8333
2009-01-07,0.0
2009-02-09,0.0
2009-02-10,0.0
2009-02-17,0.0
2009-03-06,363.1579
2009-03-09,-9.0909
2009-04-09,-40.0
2009-04-14,0.0
2009-04-21,50.0
2009-04-22,-33.3333
2009-04-23,150.0
2009-04-24,6.6667
2009-04-30,0.0
2009-05-04,0.0
2009-05-07,525.0
2009-05-08,-97.25
2009-05-11,0.0
2009-05-14,1718.1818
2009-05-18,-60.0
2009-05-19,-50.0
2009-05-21,40.0
2009-05-22,0.0
2009-05-26,7.1429
2009-05-28,-6.6667
2009-05-29,0.0
2009-06-02,-80.3571
2009-06-05,190.9091
2009-06-08,0.0
2009-06-18,-50.0
2009-06-25,-18.75
2009-07-24,3.8462
2009-08-12,48.1481
2009-08-13,100.0
2009-08-18,-20.0
2009-08-25,-12.5
2009-09-04,-57.1429
2009-09-08,0.0
2009-09-17,25.0
2009-09-18,60.0
2009-09-21,10.4167
2009-09-22,-9.434
2009-09-23,-16.6667
2009-10-12,-47.5
2009-10-22,404.7619
2009-10-23,-24.5283
2009-10-26,-52.5
2009-10-27,31.5789
2009-11-03,-14.0
2009-11-05,0.0
2009-11-09,-6.9767
2009-11-11,-32.5
2009-11-12,0.0
2009-11-25,0.0
2009-12-02,0.0
2009-12-11,0.0
2009-12-14,-3.7037
2009-12-16,0.0
2009-12-18,0.0
2009-12-22,-19.2308
2009-12-23,-23.8095
2009-12-30,0.0
2010-02-04,0.0
2010-02-24,0.0
2010-03-05,-50.0
2010-03-26,0.0
2010-06-22,25.0
2010-07-20,0.0
2010-07-27,-20.0
2010-07-28,0.0
2010-08-09,0.0
2010-08-12,0.0
2010-09-09,200.0
2010-09-10,133.3333
2010-09-30,-28.5714
2010-10-07,-67.5
2010-10-25,0.0
2010-11-11,0.0
2010-11-12,130.7692
2010-11-30,0.0
2010-12-01,6.6667
2010-12-02,15.625
2010-12-03,2.7027
2010-12-06,0.0
2010-12-08,-15.7895
2010-12-10,0.0
2010-12-22,0.0
2010-12-27,0.0
2011-01-06,1850.0
2011-01-07,66.6667
2011-01-10,-72.3077
2011-01-11,-43.75
2011-01-12,18.5185
2011-01-13,0.0
2011-01-14,-25.0
2011-01-18,-66.6667
2011-01-20,216.6667
2011-01-26,-57.8947
2011-02-01,50.0
2011-02-07,-36.4583
2011-02-08,31.1475
2011-02-09,-30.0
2011-02-11,3.5714
2011-02-14,-3.4483
2011-02-17,-37.5
2011-02-18,60.0
2011-02-28,42.8571
2011-03-01,-56.25
2011-03-02,0.0
2011-03-07,0.0
2011-03-08,5.7143
2011-03-10,635.1351
2011-03-11,-41.1765
2011-03-14,-70.0
2011-03-16,233.3333
2011-03-17,-45.0
2011-03-22,-27.2727
2011-03-24,-21.875
2011-03-25,76.0
2011-03-28,63.6364
2011-03-29,-16.6667
2011-03-30,0.0
2011-03-31,-13.3333
2011-04-04,9.6154
2011-04-05,12.2807
2011-04-06,0.0
2011-04-08,0.0
2011-04-11,-18.75
2011-04-12,0.0
2011-04-14,-15.3846
2011-04-25,0.0
2011-04-26,-5.6818
2011-04-29,15.6627
2011-05-05,33.3333
2011-05-12,0.0
2011-05-13,0.0
2011-05-18,-17.1875
2011-05-19,-21.6981
2011-05-20,25.3012
2011-05-25,-20.1923
2011-05-27,25.3012
2011-05-31,23.0769
2011-06-03,0.0
2011-06-13,-35.1563
2011-06-16,-3.6145
2011-06-24,0.0
2011-07-14,0.0
2011-07-25,120.0
2011-08-15,-61.9318
2011-08-17,0.0
2011-09-07,-4.4776
2011-09-26,0.0
2011-11-01,-42.1875
2011-11-29,-56.7568
2011-12-13,0.0
2012-04-09,0.0
2012-04-18,12.5
2012-04-20,0.0
2012-05-04,611.1111
2012-05-07,12.5
2012-05-08,-11.1111
2012-05-09,-37.5
2012-05-14,0.0
2012-05-17,-40.0
2012-05-18,0.0
2012-05-22,0.0
2012-05-23,0.0
2012-05-24,0.0
2012-05-25,0.0
2012-05-29,0.0
2012-06-22,33.3333
2012-06-26,-25.0
2012-06-27,-62.5
2012-06-28,77.7778
2012-07-02,-25.0
2012-07-20,-33.3333
2012-09-06,0.0
2012-09-11,0.0
2012-09-28,0.0
2012-11-01,-31.25
2012-12-03,0.0
2012-12-26,0.0
2012-12-31,0.0
2013-01-04,0.0
2013-02-07,0.0
2013-02-08,0.0
2013-03-08,0.0
2013-05-17,0.0
2013-06-05,45.4545
2013-07-24,12.5
2013-08-30,0.0
2013-11-21,0.0
2013-12-03,0.0
2013-12-09,0.0
2013-12-16,0.0
2013-12-30,0.0
2014-01-31,700.0
2015-05-05,-98.6111
2015-05-27,0.0
2017-09-07,700.0
2017-12-27,-90.0
2018-01-31,-99.0
2018-03-13,9900.0
2018-07-06,0.0
2018-12-11,-90.0
2018-12-28,900.0
2019-05-14,-99.0
2019-05-15,900.0
2019-09-19,900.0
2019-11-01,-99.0
2020-01-07,9900.0
2020-05-04,900.0
