ticker,VTMC US Equity
2007-07-09,0.0
2007-07-10,-6.25
2007-07-11,-13.3333
2007-07-12,0.0
2007-07-13,15.3846
2007-07-16,-16.6667
2007-07-17,-12.0
2007-07-18,4.5455
2007-07-19,65.2174
2007-07-20,-21.0526
2007-07-23,0.0
2007-07-24,-46.6667
2007-07-25,75.0
2007-07-26,-14.2857
2007-07-27,20.8333
2007-07-30,-17.2414
2007-07-31,-8.3333
2007-08-01,-9.0909
2007-08-02,0.0
2007-08-03,50.0
2007-08-07,-46.6667
2007-08-08,0.0
2007-08-10,50.0
2007-08-13,-33.3333
2007-08-14,75.0
2007-08-15,-64.2857
2007-08-16,-30.0
2007-08-17,-28.5714
2007-08-20,60.0
2007-08-22,-25.0
2007-08-24,0.0
2007-08-28,33.3333
2007-08-30,-12.5
2007-09-04,0.0
2007-09-07,0.0
2007-09-10,-14.2857
2007-09-11,-33.3333
2007-09-12,0.0
2007-09-13,25.0
2007-09-14,0.0
2007-09-20,-12.0
2007-10-02,-9.0909
2007-10-03,25.0
2007-10-05,-36.0
2007-10-09,-15.625
2007-10-11,11.1111
2007-10-15,-6.6667
2007-10-16,-35.7143
2007-10-17,0.0
2007-10-19,55.5556
2007-10-23,-28.5714
2007-10-25,0.0
2007-10-26,50.0
2007-10-30,0.0
2007-10-31,-13.3333
2007-11-01,38.4615
2007-11-02,5.5556
2007-11-05,-52.6316
2007-11-07,111.1111
2007-11-08,0.0
2007-11-09,-42.1053
2007-11-12,36.3636
2007-11-13,26.6667
2007-11-14,5.2632
2007-11-19,0.0
2007-11-21,5.0
2007-11-23,4.7619
2007-11-26,36.3636
2007-11-27,-16.6667
2007-11-29,8.0
2007-12-03,11.1111
2007-12-07,0.0
2007-12-10,-16.6667
2007-12-11,0.0
2007-12-12,-20.0
2007-12-18,25.0
2007-12-19,20.0
2007-12-20,0.0
2007-12-21,6.6667
2007-12-24,-6.25
2007-12-27,10.0
2007-12-28,51.5152
2008-01-02,20.0
2008-01-03,33.3333
2008-01-04,0.0
2008-01-07,-37.5
2008-01-08,0.0
2008-01-09,20.0
2008-01-11,-16.6667
2008-01-14,0.0
2008-01-15,0.0
2008-01-18,10.0
2008-01-28,-9.0909
2008-01-30,0.0
2008-01-31,10.0
2008-02-01,9.0909
2008-02-04,0.0
2008-02-06,16.6667
2008-02-07,0.0
2008-02-08,0.0
2008-02-12,0.0
2008-02-13,-28.5714
2008-02-21,0.0
2008-02-22,50.0
2008-02-25,-6.6667
2008-02-26,-21.4286
2008-03-07,-9.0909
2008-03-17,0.0
2008-03-25,20.0
2008-04-07,-16.6667
2008-04-09,-10.0
2008-04-10,55.5556
2008-04-14,-7.1429
2008-04-23,-30.7692
2008-05-07,0.0
2008-05-28,-11.1111
2008-06-03,-2.5
2008-06-05,79.4872
2008-06-06,14.2857
2008-06-09,0.0
2008-06-10,37.5
2008-06-13,4.5455
2008-06-16,-26.087
2008-06-18,5.8824
2008-06-19,-5.5556
2008-06-23,5.8824
2008-06-24,0.0
2008-06-26,0.0
2008-06-30,-38.8889
2008-07-03,63.6364
2008-07-14,-11.1111
2008-07-17,12.5
2008-07-25,-50.0
2008-08-04,100.0
2008-08-06,-38.8889
2008-08-11,18.1818
2008-08-13,38.4615
2008-08-25,-27.7778
2008-08-29,38.4615
2008-09-03,-27.7778
2008-09-04,0.0
2008-09-05,0.0
2008-09-08,0.0
2008-09-12,0.0
2008-09-18,115.3846
2008-09-24,0.0
2008-10-09,-78.5714
2008-10-16,0.0
2008-10-23,66.6667
2008-10-28,80.0
2008-11-13,0.0
2008-11-19,-44.4444
2008-11-20,180.0
2008-11-21,0.0
2008-11-28,-71.4286
2008-12-01,2.5
2008-12-04,95.122
2008-12-12,-68.75
2008-12-15,260.0
2008-12-18,-66.6667
2008-12-19,0.0
2008-12-22,0.0
2008-12-24,0.0
2008-12-26,0.0
2009-01-05,0.0
2009-01-08,0.0
2009-01-13,116.6667
2009-01-15,-66.1538
2009-01-23,81.8182
2009-01-27,-50.0
2009-01-28,100.0
2009-02-02,-75.0
2009-02-03,300.0
2009-02-05,50.0
2009-02-11,-33.3333
2009-02-12,-25.0
2009-02-23,41.6667
2009-02-24,-5.8824
2009-03-02,37.5
2009-03-11,136.3636
2009-03-12,-57.6923
2009-03-13,0.0
2009-03-16,0.0
2009-03-20,81.8182
2009-03-23,-65.0
2009-03-24,142.8571
2009-03-25,-47.0588
2009-03-27,55.5556
2009-03-30,-21.4286
2009-04-01,54.5455
2009-04-02,-5.8824
2009-04-03,-3.125
2009-04-06,9.6774
2009-04-07,0.0
2009-04-14,-58.8235
2009-04-15,28.5714
2009-04-16,11.1111
2009-04-17,0.0
2009-04-20,-24.0
2009-04-21,0.0
2009-04-22,0.0
2009-04-23,-7.8947
2009-04-24,14.2857
2009-04-27,-12.5
2009-04-28,0.0
2009-04-29,-2.8571
2009-05-04,-26.4706
2009-05-05,0.0
2009-05-06,20.0
2009-05-08,6.6667
2009-05-11,-6.25
2009-05-12,33.3333
2009-05-13,25.0
2009-05-14,-40.0
2009-05-15,-10.0
2009-05-18,29.6296
2009-05-19,-21.4286
2009-05-20,63.6364
2009-05-26,-34.4444
2009-05-27,1.6949
2009-05-28,16.6667
2009-06-01,0.0
2009-06-02,42.8571
2009-06-03,-20.0
2009-06-04,12.5
2009-06-08,-11.1111
2009-06-10,0.0
2009-06-11,0.0
2009-06-12,0.0
2009-06-17,31.25
2009-06-18,0.0
2009-06-19,0.0
2009-06-22,33.3333
2009-06-23,-28.5714
2009-06-25,-40.0
2009-06-26,133.3333
2009-06-29,0.0
2009-06-30,-14.2857
2009-07-01,-33.3333
2009-07-02,100.0
2009-07-06,-43.75
2009-07-07,77.7778
2009-07-09,-12.5
2009-07-13,-18.5714
2009-07-14,117.5439
2009-07-15,-19.3548
2009-07-16,-20.0
2009-07-17,-25.0
2009-07-20,25.0
2009-07-21,-13.3333
2009-07-22,15.3846
2009-07-23,-6.6667
2009-07-24,-25.7143
2009-07-27,0.0
2009-07-28,7.6923
2009-07-29,25.0
2009-07-30,0.0
2009-07-31,-20.0
2009-08-05,7.1429
2009-08-10,33.3333
2009-08-11,-30.0
2009-08-12,0.0
2009-08-13,25.0
2009-08-17,-21.4286
2009-08-18,-18.1818
2009-08-21,0.0
2009-08-24,0.0
2009-08-25,33.3333
2009-08-26,-30.0
2009-08-28,0.0
2009-09-01,0.0
2009-09-02,-16.6667
2009-09-04,0.0
2009-09-21,42.8571
2009-09-22,20.0
2009-09-28,-16.6667
2009-09-30,-28.0
2009-10-01,11.1111
2009-10-06,-7.5
2009-10-07,-29.7297
2009-10-13,184.6154
2009-10-28,-45.9459
2009-10-29,-25.0
2009-11-05,76.6667
2009-11-06,-62.2642
2009-11-10,0.0
2009-11-17,0.0
2009-11-18,0.0
2009-12-01,0.0
2009-12-04,0.0
2010-01-07,0.0
2010-01-20,125.0
2010-01-25,-44.4444
2010-01-26,-20.0
2010-02-03,100.0
2010-02-16,0.0
2010-02-22,25.0
2010-03-15,-30.0
2010-03-29,-42.8571
2010-04-05,0.0
2010-04-09,100.0
2010-04-13,-37.5
2010-04-19,-20.0
2010-04-20,-10.0
2010-04-21,11.1111
2010-04-23,100.0
2010-04-26,-37.5
2010-04-30,0.0
2010-05-06,-20.0
2010-05-11,0.0
2010-05-13,0.0
2010-05-17,0.0
2010-06-02,-25.0
2010-06-03,33.3333
2010-06-04,50.0
2010-06-08,66.6667
2010-06-09,0.0
2010-06-14,-20.0
2010-06-16,0.0
2010-08-09,45.0
2010-08-10,0.0
2010-08-16,-13.7931
2010-09-02,-10.0
2010-09-13,-77.7778
2010-09-14,-20.0
2010-09-15,12.5
2010-09-17,7.6389
2010-09-21,0.0
2010-09-22,-7.0968
2010-09-23,0.0
2010-09-24,5.5556
2010-09-30,-1.3158
2010-10-04,-46.6667
2010-10-06,0.0
2010-10-08,0.0
2010-10-12,-30.0
2010-10-20,14.2857
2010-10-21,0.0
2010-10-22,0.0
2010-10-27,0.0
2010-11-02,-37.5
2010-11-22,295.0
2010-11-23,12.6582
2010-11-24,-1.1236
2010-11-26,0.0
2010-11-29,118.1818
2010-11-30,-65.8854
2010-12-01,119.8473
2010-12-02,-22.2222
2010-12-03,-47.7679
2010-12-06,62.3932
2010-12-07,-32.6316
2010-12-08,25.0
2010-12-13,-36.25
2010-12-14,41.1765
2010-12-16,-27.7778
2010-12-17,-21.1538
2010-12-21,-2.439
2010-12-22,0.0
2010-12-29,0.0
2010-12-30,0.0
2011-01-03,0.0
2011-01-05,0.0
2011-01-12,0.0
2011-01-13,0.0
2011-01-18,60.0
2011-02-09,12.5
2011-02-14,-59.7222
2011-02-15,93.1034
2011-02-16,50.0
2011-02-17,-38.0952
2011-02-18,-15.3846
2011-02-22,39.7727
2011-02-23,2.439
2011-02-24,-11.1111
2011-02-25,30.3571
2011-02-28,9.589
2011-03-01,1.875
2011-03-02,63.8037
2011-03-03,-10.1124
2011-03-04,-26.6667
2011-03-07,-15.3409
2011-03-08,-35.5705
2011-03-09,2.0833
2011-03-10,63.2653
2011-03-14,0.0
2011-03-16,-20.0
2011-03-21,-14.8438
2011-03-22,17.4312
2011-03-23,-14.8438
2011-03-24,20.1835
2011-03-28,8.3969
2011-03-29,-9.8592
2011-03-31,0.0
2011-04-01,-22.6563
2011-04-04,-1.0101
2011-04-08,30.6122
2011-04-11,-29.6875
2011-04-12,65.5556
2011-04-13,-1.3423
2011-04-14,-45.5782
2011-04-15,96.25
2011-04-26,-10.1911
2011-04-27,0.0
2011-04-28,11.3475
2011-04-29,0.0
2011-05-02,-28.6624
2011-05-03,-14.2857
2011-05-04,47.9167
2011-05-05,-21.1268
2011-05-06,-28.5714
2011-05-13,-20.0
2011-05-19,0.0
2011-05-27,0.0
2011-06-01,0.0
2011-06-02,0.0
2011-06-03,0.0
2011-06-07,0.0
2011-06-10,-21.875
2011-06-17,92.0
2011-06-21,0.0
2011-06-22,-50.0
2011-06-23,6.25
2011-06-24,3.9215999999999998
2011-06-27,-9.434
2011-07-01,20.8333
2011-07-06,0.0
2011-07-08,18.9655
2011-07-11,8.6957
2011-07-14,-21.3333
2011-07-15,38.9831
2011-07-19,0.0
2011-07-20,0.0
2011-07-27,0.0
2011-08-08,-47.561
2011-08-09,-6.9767
2011-08-10,-12.5
2011-08-15,-2.8571
2011-08-18,58.8235
2011-08-19,18.5185
2011-08-22,-25.0
2011-08-24,16.6667
2011-08-25,-32.1429
2011-08-26,89.4737
2011-08-29,0.0
2011-08-31,0.0
2011-09-01,6.9444
2011-09-02,7.7922
2011-09-06,6.0241
2011-09-08,18.1818
2011-09-09,0.0
2011-09-13,-38.4615
2011-09-14,37.5
2011-09-15,0.0
2011-09-16,-32.9545
2011-09-19,-18.6441
2011-09-29,4.1667
2011-10-05,0.0
2011-10-10,0.0
2011-10-12,-4.0
2011-10-19,-12.5
2011-10-20,-9.5238
2011-10-25,68.4211
2011-10-27,-37.5
2011-10-28,47.5
2011-10-31,0.0
2011-11-29,-32.2034
2011-12-12,5.0
2011-12-19,33.3333
2011-12-21,-28.5714
2011-12-22,0.0
2011-12-23,0.0
2011-12-27,5.0
2011-12-28,0.0
2011-12-29,357.1429
2011-12-30,-54.1667
2012-01-03,9.0909
2012-01-04,-31.25
2012-01-05,-6.0606
2012-01-06,0.0
2012-01-09,0.0
2012-01-10,29.0323
2012-01-11,-17.5
2012-01-12,6.0606
2012-01-13,-8.5714
2012-01-17,-7.8125
2012-01-18,-8.4746
2012-01-19,9.2593
2012-01-24,8.4746
2012-01-25,-17.1875
2012-01-26,0.0
2012-01-27,0.0
2012-01-30,15.0943
2012-01-31,-16.3934
2012-02-01,19.6078
2012-02-02,-8.1967
2012-02-03,0.0
2012-02-06,-8.9286
2012-02-07,19.6078
2012-02-08,0.0
2012-02-09,13.1148
2012-02-10,-7.2464
2012-02-14,0.0
2012-02-15,-4.6875
2012-02-21,-13.1148
2012-02-22,5.6604
2012-02-23,0.0
2012-02-24,0.0
2012-02-28,0.0
2012-03-01,0.0
2012-03-02,3.5714
2012-03-06,-17.2414
2012-03-08,4.1667
2012-03-12,-4.0
2012-03-13,0.0
2012-03-14,0.0
2012-03-26,0.0
2012-03-27,20.8333
2012-03-28,-12.069
2012-04-04,0.0
2012-04-09,0.0
2012-04-16,3.9215999999999998
2012-04-18,1.8868
2012-04-20,0.0
2012-04-26,0.0
2012-04-30,0.0
2012-05-11,0.0
2012-05-14,0.0
2012-05-17,0.0
2012-05-21,0.0
2012-05-22,0.0
2012-05-25,0.0
2012-06-04,0.0
2012-06-08,7.4074
2012-06-20,10.3448
2012-06-27,-9.375
2012-06-28,0.0
2012-07-17,-8.6207
2012-07-26,-20.7547
2012-08-15,-4.7619
2012-08-21,12.5
2012-09-13,24.4444
2012-09-14,108.9286
2012-09-17,-11.1111
2012-09-18,-27.8846
2012-09-19,0.0
2012-09-20,-25.3333
2012-09-21,-10.7143
2012-09-24,-20.0
2012-09-25,47.5
2012-09-26,-32.2034
2012-09-27,20.0
2012-10-01,10.4167
2012-10-03,-15.0943
2012-10-04,-4.4444
2012-10-05,0.0
2012-10-09,18.6047
2012-10-10,-17.647100000000002
2012-10-11,9.5238
2012-10-12,4.3478
2012-10-17,-4.1667
2012-11-06,0.0
2012-11-07,0.0
2012-11-13,-30.4348
2012-11-16,50.0
2012-11-20,0.0
2012-11-26,0.0
2012-11-29,4.1667
2012-12-04,-4.0
2012-12-06,0.0
2012-12-10,0.0
2012-12-11,0.0
2012-12-13,0.0
2012-12-20,0.0
2012-12-28,0.0
2013-01-03,29.1667
2013-01-08,0.0
2013-01-09,-9.6774
2013-01-10,0.0
2013-01-14,0.0
2013-01-16,0.0
2013-01-17,0.0
2013-01-23,-8.9286
2013-01-28,-1.9607999999999999
2013-01-30,-32.0
2013-02-11,8.8235
2013-02-25,8.1081
2013-02-28,60.0
2013-03-01,25.0
2013-03-04,-20.0
2013-03-05,-12.5
2013-03-08,-39.2857
2013-03-11,82.3529
2013-03-19,-56.4516
2013-03-25,7.4074
2013-04-03,0.0
2013-05-07,341.3793
2013-05-08,-25.0
2013-05-09,-47.9167
2013-06-06,0.0
2013-06-12,60.0
2013-06-13,-37.5
2013-06-14,6.0
2013-06-18,0.0
2013-06-25,0.0
2013-07-10,0.0
2013-07-12,-3.7736
2013-07-17,-5.8824
2013-07-22,10.4167
2013-07-24,0.0
2013-07-29,0.0
2013-08-05,0.0
2013-08-06,0.0
2013-08-09,0.0
2013-08-26,0.0
2013-09-09,5.6604
2013-09-19,-5.3571
2013-09-23,0.0
2013-09-24,66.0377
2013-09-27,-38.6364
2013-10-07,0.0
2013-10-29,62.963
2013-10-31,-43.1818
2013-11-01,-30.0
2013-11-08,5.7143
2013-11-18,0.0
2013-11-21,0.0
2013-11-22,0.0
2013-12-10,0.0
2013-12-26,0.0
2014-01-09,102.7027
2014-01-16,-50.6667
2014-02-12,0.0
2014-02-13,0.0
2014-02-20,0.0
2014-03-26,29.7297
2014-04-02,-22.9167
2014-04-10,-5.4054
2014-04-21,0.0
2014-05-08,-2.8571
2014-06-10,2.9412000000000003
2014-06-17,0.0
2014-07-22,0.0
2014-07-30,0.0
2014-08-29,0.0
2014-09-02,54.2857
2014-09-03,-31.4815
2014-09-04,29.7297
2014-09-16,116.6667
2014-09-23,-63.4615
2014-10-29,-15.7895
2014-11-05,-25.0
2014-11-11,0.0
2014-11-19,133.3333
2014-11-25,-57.1429
2014-12-09,33.3333
2014-12-18,-18.75
2014-12-29,884.6154
2014-12-30,-84.375
2015-01-15,0.0
2015-03-05,0.0
2015-03-12,5.0
2015-03-19,-4.7619
2016-02-04,-96.0
2016-09-15,0.0
2016-10-07,9.8125
2016-12-27,2.7319
2017-01-25,-11.3573
2017-03-06,0.0
2017-04-04,900.0
2017-08-07,-90.0
2017-08-11,-50.0
2017-08-18,1900.0
2017-08-28,-88.0
2017-10-12,33.3333
2017-12-18,-25.0
2018-03-08,566.6667
2018-03-13,-87.5
2018-04-19,0.0
2018-05-09,700.0
2018-06-19,25.0
2018-06-20,20.0
2018-06-21,24.1667
2018-06-22,34.2282
2018-06-25,25.0
2018-06-29,15.6
2018-07-05,-16.955
2018-07-06,0.0
2018-07-16,-16.6667
2018-08-20,12.5
2018-09-11,-11.1111
2018-11-08,-18.75
2019-03-13,-23.0769
2019-08-28,100.0
2019-09-03,-50.0
2019-10-15,0.0
2020-01-08,0.0
2020-02-14,-36.0
2020-03-18,0.0
2020-04-23,0.0
