ticker,BSTN US Equity
2001-04-25,33.3333
2001-04-26,12.5
2001-04-27,-11.1111
2001-04-30,-37.5
2001-05-01,-20.0
2001-05-02,150.0
2001-05-08,-60.0
2001-05-09,0.0
2001-05-10,0.0
2001-05-14,100.0
2001-05-15,-12.5
2001-05-17,-42.8571
2001-05-18,50.0
2001-05-21,-33.3333
2001-05-22,25.0
2001-05-23,-20.0
2001-05-24,0.0
2001-05-25,-12.5
2001-05-29,-14.2857
2001-05-30,0.0
2001-05-31,-16.6667
2001-06-01,0.0
2001-06-04,40.0
2001-06-06,-14.2857
2001-06-07,-6.6667
2001-06-12,-28.5714
2001-06-14,-10.0
2001-06-18,-16.6667
2001-06-19,0.0
2001-06-20,0.0
2001-06-26,33.3333
2001-07-05,-25.0
2001-07-06,0.0
2001-07-09,0.0
2001-07-10,-26.6667
2001-07-16,81.8182
2001-07-17,0.0
2001-07-18,150.0
2001-07-19,-44.0
2001-07-20,-28.5714
2001-07-23,-25.0
2001-07-24,0.0
2001-07-26,100.0
2001-07-27,16.6667
2001-07-30,-28.5714
2001-07-31,600.0
2001-08-01,-90.0
2001-08-03,185.7143
2001-08-06,30.0
2001-08-07,27.6923
2001-08-08,-9.6386
2001-08-09,13.3333
2001-08-10,17.647100000000002
2001-08-13,5.0
2001-08-14,4.7619
2001-08-15,-18.1818
2001-08-16,-22.2222
2001-08-17,7.1429
2001-08-20,-20.0
2001-08-21,-16.6667
2001-08-24,0.0
2001-08-27,0.0
2001-08-28,60.0
2001-08-30,-31.25
2001-09-04,-9.0909
2001-09-05,-40.0
2001-09-10,66.6667
2001-09-18,0.0
2001-09-20,-40.0
2001-09-21,0.0
2001-09-26,33.3333
2001-09-28,25.0
2001-10-01,-30.0
2001-10-03,57.1429
2001-10-05,-9.0909
2001-10-08,-30.0
2001-10-11,-14.2857
2001-10-15,0.0
2001-10-16,33.3333
2001-10-17,-25.0
2001-10-18,0.0
2001-10-19,50.0
2001-10-22,0.0
2001-10-23,0.0
2001-10-24,-11.1111
2001-10-26,-25.0
2001-10-31,100.0
2001-11-01,25.0
2001-11-02,-6.6667
2001-11-05,0.0
2001-11-06,35.7143
2001-11-07,-5.2632
2001-11-09,5.5556
2001-11-12,-15.7895
2001-11-16,-25.0
2001-11-19,33.3333
2001-11-26,-25.0
2001-11-28,-16.6667
2001-11-29,20.0
2001-12-04,-16.6667
2001-12-12,0.0
2001-12-13,0.0
2001-12-14,20.0
2001-12-17,-33.3333
2001-12-18,-50.0
2001-12-26,0.0
2001-12-31,0.0
2002-01-09,50.0
2002-01-10,0.0
2002-01-11,-33.3333
2002-01-14,-50.0
2002-01-24,50.0
2002-01-29,-26.6667
2002-02-01,0.0
2002-02-04,-36.3636
2002-02-05,42.8571
2002-02-12,-35.0
2002-02-14,36.5385
2002-02-20,1.4085
2002-02-21,0.0
2002-02-25,9.7222
2002-02-26,-18.9873
2002-02-28,25.0
2002-03-01,-10.0
2002-03-04,55.5556
2002-03-06,0.0
2002-03-07,0.0
2002-03-12,42.8571
2002-03-13,-25.0
2002-03-14,100.0
2002-03-15,-50.0
2002-03-21,66.6667
2002-04-05,-28.0
2002-04-09,-16.6667
2002-04-11,0.0
2002-04-24,0.0
2002-04-26,-26.6667
2002-05-02,36.3636
2002-05-07,-33.3333
2002-05-16,0.0
2002-05-17,20.0
2002-05-20,0.0
2002-05-22,-16.6667
2002-05-29,50.0
2002-05-31,33.3333
2002-06-13,-15.0
2002-06-24,-52.9412
2002-07-31,137.5
2002-08-01,52.6316
2002-08-19,0.0
2002-08-27,-13.7931
2002-08-28,-68.0
2002-09-03,-35.9375
2002-09-11,-2.439
2002-09-19,2.5
2002-10-15,0.0
2002-10-22,-2.439
2002-10-23,-40.0
2002-10-31,0.0
2002-11-04,-33.3333
2002-11-13,0.0
2002-11-21,0.0
2002-11-26,0.0
2002-12-16,0.0
2002-12-20,0.0
2002-12-23,-50.0
2002-12-30,0.0
2003-01-08,0.0
2003-01-10,0.0
2003-01-13,0.0
2003-01-15,0.0
2003-02-04,0.0
2003-02-06,-68.75
2003-03-31,540.0
2003-05-07,-84.375
2003-06-18,20.0
2003-06-27,0.0
2003-07-02,0.0
2003-07-14,166.6667
2003-07-15,-31.25
2003-08-07,0.0
2003-09-17,190.9091
2003-10-02,-50.0
2003-10-09,100.0
2003-10-27,0.0
2003-10-28,0.0
2003-11-11,-50.0
2003-11-24,300.0
2003-12-17,-50.0
2003-12-31,50.0
2004-01-05,66.6667
2004-01-06,60.0
2004-01-07,25.0
2004-01-12,0.0
2004-01-14,10.0
2004-02-05,-9.0909
2004-02-06,0.0
2004-02-09,0.0
2004-02-24,-30.0
2004-03-10,14.2857
2004-03-25,-37.5
2004-04-19,0.0
2004-04-28,0.0
2004-05-17,-80.0
2004-05-27,0.0
2004-06-08,0.0
2004-07-27,0.0
2004-08-17,100.0
2004-09-16,0.0
2004-09-24,0.0
2004-10-21,0.0
2004-11-08,0.0
2004-12-29,0.0
2004-12-31,-50.0
2005-01-21,-50.0
2005-02-08,-37.5
2005-02-24,0.0
2005-02-25,20.0
2005-03-04,-16.6667
2005-03-10,20.0
2005-03-24,166.6667
2005-04-01,0.0
2005-04-14,0.0
2005-04-22,0.0
2005-05-31,0.0
2005-09-14,0.0
2005-10-18,-18.75
2005-10-24,0.0
2005-11-08,0.0
2005-12-29,0.0
2005-12-30,0.0
2006-02-08,146.1538
2006-02-09,-59.375
2006-03-10,7.6923
2006-03-13,357.1429
2006-03-23,0.0
2006-03-24,0.0
2006-04-06,-79.6875
2006-04-07,1130.7692
2006-04-10,50.0
2006-04-11,0.0
2006-04-18,-20.0
2006-04-20,-8.3333
2006-04-27,-27.2727
2006-05-05,0.0
2006-05-08,-25.0
2006-05-09,0.0
2006-05-10,33.3333
2006-05-11,0.0
2006-05-17,0.0
2006-05-22,0.0
2006-05-24,-12.5
2006-05-31,0.0
2006-06-07,0.0
2006-06-08,-28.5714
2006-06-09,40.0
2006-06-14,-14.2857
2006-06-15,0.0
2006-06-16,0.0
2006-06-27,0.0
2006-06-29,-16.6667
2006-07-06,0.0
2006-07-12,20.0
2006-07-14,0.0
2006-07-17,0.0
2006-07-24,16.6667
2006-07-26,-14.2857
2006-07-27,-16.6667
2006-07-31,0.0
2006-08-04,20.0
2006-08-07,0.0
2006-08-08,0.0
2006-08-15,-16.6667
2006-08-18,-40.0
2006-08-21,100.0
2006-08-22,0.0
2006-08-23,50.0
2006-08-24,11.1111
2006-08-25,-10.0
2006-08-30,-11.1111
2006-09-19,0.0
2006-09-25,0.0
2006-09-26,0.0
2006-09-28,0.0
2006-09-29,0.0
2006-10-05,0.0
2006-10-06,0.0
2006-10-09,75.0
2006-10-10,-14.2857
2006-10-12,0.0
2006-10-17,8.3333
2006-10-20,7.6923
2006-10-24,-7.1429
2006-11-09,7.6923
2006-11-10,114.2857
2006-11-17,-16.6667
2006-11-20,8.0
2006-11-21,-25.9259
2006-11-22,25.0
2006-11-27,0.0
2006-11-28,0.0
2006-12-05,-20.0
2006-12-06,25.0
2006-12-11,-92.0
2006-12-12,900.0
2006-12-22,0.0
2006-12-27,25.0
2006-12-28,-20.0
2006-12-29,25.0
2007-01-05,20.0
2007-01-18,-16.6667
2007-01-29,0.0
2007-01-31,16.0
2007-02-01,0.0
2007-02-06,-31.0345
2007-02-07,20.0
2007-02-08,-4.1667
2007-03-01,-21.7391
2007-03-13,-44.4444
2007-03-23,0.0
2007-03-26,0.0
2007-03-27,0.0
2007-03-29,0.0
2007-04-02,0.0
2007-04-03,0.0
2007-04-05,0.0
2007-04-09,0.0
2007-04-17,40.0
2007-04-19,0.0
2007-04-20,0.0
2007-04-23,42.8571
2007-04-27,-25.0
2007-04-30,100.0
2007-05-03,0.0
2007-05-07,0.0
2007-05-08,0.0
2007-05-09,0.0
2007-05-10,0.0
2007-05-14,16.6667
2007-05-16,0.0
2007-05-18,42.8571
2007-05-21,40.0
2007-05-22,-28.5714
2007-05-23,-20.0
2007-05-24,37.5
2007-05-25,11.818200000000001
2007-05-29,-18.6992
2007-05-30,10.0
2007-05-31,-5.4545
2007-06-01,0.0
2007-06-04,1.9231
2007-06-05,13.2075
2007-06-06,0.0
2007-06-07,8.3333
2007-06-11,7.6923
2007-06-12,0.0
2007-06-13,-7.1429
2007-06-14,-7.6923
2007-06-19,5.0
2007-06-22,-4.7619
2007-06-25,8.3333
2007-06-26,-7.6923
2007-06-28,-16.6667
2007-06-29,0.0
2007-07-10,-15.0
2007-07-13,-12.9412
2007-07-16,27.027
2007-07-17,2.1277
2007-07-26,0.0
2007-08-02,-16.6667
2007-08-03,0.0
2007-08-07,-25.0
2007-08-08,33.3333
2007-08-13,-12.5
2007-08-15,28.5714
2007-08-16,-22.2222
2007-08-17,-8.5714
2007-08-20,25.0
2007-08-21,37.5
2007-08-22,45.4545
2007-08-23,-31.25
2007-08-24,-12.0455
2007-08-27,0.2584
2007-08-28,-1.0309
2007-08-29,0.0
2007-08-30,20.8333
2007-08-31,-1.7241
2007-09-04,-5.2632
2007-09-05,-5.5556
2007-09-06,-1.9607999999999999
2007-09-07,-12.0
2007-09-10,0.0
2007-09-11,9.0909
2007-09-12,0.0
2007-09-13,0.0
2007-09-14,-6.25
2007-09-17,-22.2222
2007-09-18,14.2857
2007-09-19,0.0
2007-09-21,-12.5
2007-09-25,-37.1429
2007-09-26,36.3636
2007-09-27,0.0
2007-09-28,0.0
2007-10-01,20.0
2007-10-02,0.0
2007-10-04,47.2222
2007-10-05,-7.5472
2007-10-09,-18.3673
2007-10-10,37.5
2007-10-11,0.0
2007-10-15,-9.0909
2007-10-16,-20.0
2007-10-17,25.0
2007-10-18,-40.0
2007-10-19,0.0
2007-10-25,66.6667
2007-10-26,2.0
2007-10-29,-7.8431
2007-10-30,-14.8936
2007-10-31,7.5
2007-11-01,-18.6047
2007-11-02,11.4286
2007-11-05,17.9487
2007-11-06,-13.0435
2007-11-08,-25.0
2007-11-09,66.6667
2007-11-14,-10.0
2007-11-15,0.0
2007-11-21,-40.0
2007-11-26,22.2222
2007-11-28,-21.2121
2007-11-29,0.0
2007-11-30,0.0
2007-12-03,7.6923
2007-12-05,0.0
2007-12-06,7.1429
2007-12-07,0.0
2007-12-10,-13.3333
2007-12-11,11.538499999999999
2007-12-12,-6.8966
2007-12-13,-7.4074
2007-12-18,-12.0
2007-12-19,36.3636
2007-12-21,-6.6667
2007-12-24,-21.4286
2007-12-26,-9.0909
2007-12-27,-5.0
2007-12-28,47.3684
2007-12-31,-3.5714
2008-01-02,-25.9259
2008-01-03,0.0
2008-01-04,-5.0
2008-01-08,0.0
2008-01-09,31.5789
2008-01-10,-20.0
2008-01-11,0.0
2008-01-16,-15.0
2008-01-17,-11.7647
2008-01-18,33.3333
2008-01-22,-15.0
2008-01-25,0.0
2008-01-30,0.0
2008-01-31,0.0
2008-02-01,70.5882
2008-02-04,-3.4483
2008-02-05,-3.5714
2008-02-06,-3.7037
2008-02-07,3.8462
2008-02-08,-3.7037
2008-02-12,0.0
2008-02-13,3.8462
2008-02-14,-7.4074
2008-02-20,-10.0
2008-02-21,11.1111
2008-02-22,0.0
2008-03-04,-16.0
2008-03-05,-4.7619
2008-03-06,5.0
2008-03-07,0.0
2008-03-10,0.0
2008-03-11,-28.5714
2008-03-13,6.6667
2008-03-17,-6.25
2008-03-18,-26.6667
2008-03-19,-9.0909
2008-03-20,0.0
2008-03-24,-10.0
2008-03-25,11.1111
2008-03-26,0.0
2008-03-27,-10.0
2008-03-28,11.1111
2008-03-31,0.0
2008-04-01,-25.0
2008-04-02,0.0
2008-04-08,6.6667
2008-04-09,37.5
2008-04-10,0.0
2008-04-17,-9.0909
2008-04-25,100.0
2008-04-28,0.0
2008-04-29,0.0
2008-05-01,-25.0
2008-05-02,0.0
2008-05-05,0.0
2008-05-09,0.0
2008-05-12,-33.3333
2008-05-14,20.0
2008-05-20,0.0
2008-05-22,-16.6667
2008-05-27,0.0
2008-05-28,20.0
2008-05-29,0.0
2008-06-02,0.0
2008-06-03,-16.6667
2008-06-04,-20.0
2008-06-10,-12.5
2008-06-11,14.2857
2008-06-12,18.75
2008-06-18,0.0
2008-06-19,0.0
2008-06-20,0.0
2008-06-23,-5.2632
2008-06-25,0.0
2008-06-26,5.5556
2008-06-30,-5.2632
2008-07-01,0.0
2008-07-07,0.0
2008-07-08,-11.1111
2008-07-09,12.5
2008-07-10,0.0
2008-07-11,-2.0833
2008-07-15,2.1277
2008-07-16,0.0
2008-07-17,0.0
2008-07-18,11.1111
2008-07-22,0.0
2008-07-23,0.0
2008-07-24,0.0
2008-07-28,-10.0
2008-07-29,0.0
2008-07-30,-27.7778
2008-07-31,53.8462
2008-08-01,0.0
2008-08-04,0.0
2008-08-05,0.0
2008-08-06,-15.0
2008-08-07,0.0
2008-08-08,0.0
2008-08-11,-17.647100000000002
2008-08-13,-28.5714
2008-08-15,0.0
2008-08-18,0.0
2008-08-19,20.0
2008-08-22,-66.6667
2008-08-25,-25.0
2008-08-26,0.0
2008-08-27,33.3333
2008-08-28,-6.25
2008-09-03,-20.0
2008-09-05,0.0
2008-09-09,0.0
2008-09-10,33.3333
2008-09-11,0.0
2008-09-12,25.0
2008-09-15,20.0
2008-09-16,-50.0
2008-09-22,120.8333
2008-09-23,0.0
2008-09-25,-9.434
2008-09-26,10.4167
2008-09-30,0.0
2008-10-01,20.7547
2008-10-02,0.0
2008-10-07,0.0
2008-11-05,-25.0
2008-11-06,0.0
2008-11-19,0.0
2008-11-20,0.0
2008-11-26,-33.3333
2008-12-18,-25.0
2008-12-23,-20.8333
2009-01-07,68.4211
2009-01-09,-25.0
2009-01-20,0.0
2009-02-06,158.3333
2009-02-09,0.0
2009-02-20,-70.9677
2009-02-23,211.1111
2009-03-17,-14.2857
2009-04-20,-56.25
2009-05-01,128.5714
2009-05-19,29.1667
2009-05-20,-22.5806
2009-06-12,6.25
2009-07-14,-52.9412
2009-07-20,458.3333
2009-07-21,-76.1194
2009-07-27,0.0
2009-07-29,0.0
2009-08-03,6.25
2009-08-13,220.5882
2009-09-04,-70.6422
2009-09-10,0.0
2009-09-16,-31.25
2009-09-25,9.0909
2009-10-06,0.0
2009-10-13,212.5
2009-10-15,-14.6667
2009-10-19,0.0
2009-10-22,0.0
2009-10-23,0.0
2009-10-30,0.0
2009-11-05,0.0
2009-11-06,21.875
2009-11-09,617.9487
2009-11-10,-42.8571
2009-11-11,-60.0
2009-11-12,100.0
2009-11-13,-50.0
2009-11-17,50.0
2009-11-19,-23.9583
2009-11-23,108.2192
2009-12-01,-5.2632
2009-12-03,0.0
2009-12-07,5.5556
2009-12-10,-5.2632
2009-12-11,-5.5556
2009-12-14,-41.1765
2009-12-15,-20.0
2009-12-16,0.0
2009-12-17,0.0
2009-12-21,-37.5
2009-12-29,60.0
2009-12-31,0.0
2010-01-07,50.0
2010-01-08,0.0
2010-01-13,16.6667
2010-01-15,-7.1429
2010-01-19,0.0
2010-01-21,0.0
2010-01-25,53.8462
2010-01-26,-64.0625
2010-02-08,13.0435
2010-02-11,146.1538
2010-02-12,-5.0
2010-02-17,-51.6447
2010-02-19,30.6122
2010-02-23,-23.4375
2010-02-24,0.0
2010-03-01,0.0
2010-03-10,-11.5646
2010-03-17,0.0
2010-03-30,0.0
2010-04-19,68.4615
2010-04-23,-45.2055
2010-04-27,126.6667
2010-04-28,5.8824
2010-04-30,11.1111
2010-05-05,0.0
2010-05-06,0.0
2010-05-11,0.0
2010-05-14,-25.0
2010-05-21,-20.0
2010-05-25,-16.6667
2010-05-27,0.0
2010-06-11,10.0
2010-06-21,-36.3636
2010-06-22,0.0
2010-06-25,0.0
2010-07-12,0.0
2010-07-16,157.1429
2010-07-19,-61.1111
2010-07-20,0.0
2010-07-26,114.2857
2010-07-30,-33.3333
2010-08-02,-50.0
2010-08-04,0.0
2010-08-12,100.0
2010-08-24,-20.0
2010-09-24,-31.25
2010-09-27,0.0
2010-09-28,0.0
2010-09-29,0.0
2010-10-25,45.4545
2010-10-27,-37.5
2010-11-24,60.0
2010-12-03,-50.0
2010-12-20,3.125
2011-01-10,-24.2424
2011-01-14,0.0
2011-02-07,2.0
2011-02-22,150.9804
2011-02-28,0.0
2011-03-01,0.0
2011-03-04,0.0
2011-03-07,-37.5
2011-03-15,0.0
2011-03-16,0.0
2011-03-21,40.0
2011-04-13,-51.7857
2011-04-15,107.4074
2011-04-19,0.0
2011-05-02,-51.7857
2011-05-03,107.4074
2011-08-19,-55.3571
2011-08-26,0.0
2011-08-29,104.0
2011-09-06,-52.9412
2011-09-20,83.3333
2011-10-26,0.0
2012-02-15,118.1818
2012-02-16,16.6667
2012-02-21,185.7143
2012-02-28,-72.5
2012-03-05,63.6364
2012-03-06,-7.2917
2012-03-07,1.8727
2012-03-09,-11.7647
2012-03-12,20.0
2012-03-13,-16.6667
2012-03-20,74.1667
2012-03-21,14.8325
2012-03-22,-3.3333
2012-03-23,0.431
2012-03-26,0.0
2012-03-27,0.2146
2012-04-03,0.0
2012-04-04,16.4882
2012-04-05,47.9167
2012-04-09,-9.8592
2012-04-11,12.5
2012-04-12,-1.3889
2012-04-13,55.6338
2012-04-16,0.4525
2012-04-19,0.0
2012-04-23,0.0
2012-04-24,-20.7207
2012-04-26,36.3636
2012-04-27,20.0
2012-04-30,0.0
2012-05-01,0.0
2012-05-02,38.8889
2012-05-04,0.0
2012-05-07,0.0
2012-05-11,0.0
2012-05-14,10.0
2012-05-15,0.0
2012-05-17,0.0
2012-05-18,0.0
2012-05-23,-9.0909
2012-05-24,0.0
2012-05-30,-4.0
2012-06-04,0.0
2012-06-06,0.0
2012-06-11,-6.25
2012-06-13,0.0
2012-06-18,-51.1111
2012-06-19,0.0
2012-06-20,9.0909
2012-06-22,0.0
2012-06-25,0.0
2012-06-27,-8.3333
2012-06-29,0.0
2012-07-12,9.0909
2012-07-20,-16.6667
2012-08-09,0.0
2012-08-21,-30.0
2012-08-22,14.2857
2012-08-27,0.0
2012-08-28,0.0
2012-08-29,50.0
2012-08-30,0.0
2012-09-04,0.0
2012-09-12,-16.6667
2012-09-18,0.0
2012-09-21,0.0
2012-09-25,0.0
2012-09-28,0.0
2012-10-03,0.0
2012-10-24,0.0
2012-10-25,0.0
2012-11-05,-50.0
2012-11-07,0.0
2012-11-15,0.0
2012-11-19,100.0
2012-11-27,0.0
2012-11-29,0.0
2012-12-04,-78.75
2012-12-05,370.5882
2012-12-07,-1.25
2012-12-21,0.0
2012-12-28,0.0
2013-01-18,0.0
2013-01-25,-59.4937
2013-02-08,87.5
2013-02-11,13.3333
2013-03-08,0.0
2013-03-26,0.0
2013-04-15,0.0
2013-04-29,0.0
2013-05-17,-57.3529
2013-05-20,0.0
2013-05-21,134.4828
2013-05-23,0.0
2013-07-08,0.0
2013-07-23,0.0
2013-08-26,-57.3529
2013-08-30,120.6897
2013-10-21,-46.0938
2013-10-24,1.4493
2014-01-06,471.4286
2014-01-07,-36.0
2014-01-08,12.5
2014-01-09,0.0
2014-02-03,-16.6667
2014-02-14,-46.6667
2014-02-18,85.9375
2014-03-05,-32.7731
2014-03-06,50.0
2014-03-11,-33.3333
2014-03-14,80.0
2014-03-20,0.0
2014-03-31,0.0
2014-04-14,0.0
2014-05-21,-68.75
2014-05-22,6.6667
2014-06-11,200.0
2014-06-13,-66.6667
2014-06-17,200.0
2014-06-20,0.0
2014-08-12,-44.4444
2014-08-29,30.0
2014-09-02,-23.0769
2014-09-03,0.0
2014-09-04,70.0
2014-09-05,-41.1765
2014-09-11,298.125
2014-09-12,-74.0973
2014-09-16,286.0606
2014-09-23,-69.8587
2014-09-24,-16.6667
2014-09-25,20.0
2014-10-06,-25.0
2014-10-07,111.1111
2014-10-10,-36.8421
2014-10-13,16.6667
2014-10-15,0.0
2014-10-16,28.5714
2014-10-23,-27.7778
2014-10-24,46.1538
2014-10-29,31.5789
2014-11-04,-48.0
2014-11-05,-7.6923
2014-11-10,0.0
2014-11-14,19.7917
2014-12-12,-38.6957
2015-01-07,-9.2199
2015-01-08,-25.0
2015-01-09,35.4167
2015-01-12,-36.9231
2015-01-13,-21.9512
2015-01-23,25.0
2015-02-05,-36.25
2015-02-18,176.4706
2015-04-02,-51.0638
2015-04-17,81.1594
2015-06-23,-48.8
2015-06-25,-3.125
2015-06-26,-19.3548
2015-06-30,18.0
2015-07-07,0.0
2015-07-13,-1.6949
2015-07-14,65.5172
2015-07-28,-2.0833
2015-08-11,-38.2979
2015-08-18,-17.2414
2015-08-24,93.75
2015-09-18,-62.3656
2015-10-12,0.0
2015-10-27,0.0
2015-10-28,0.0
2015-11-27,-25.7143
2015-11-30,3.8462
2015-12-03,0.0
2016-01-08,48.1481
2016-01-20,0.0
2016-02-12,60.0
2016-02-17,0.0
2016-03-03,0.0
2016-03-04,0.0
2016-03-08,-46.875
2016-03-09,182.3529
2016-03-23,-47.9167
2016-03-30,20.0
2016-04-11,6.6667
2016-05-03,0.0
2016-06-06,7.8125
2016-06-29,-7.2464
2016-07-05,230.3965
2016-07-06,-22.2222
2016-07-07,-21.4286
2016-07-08,63.6364
2016-07-11,9.0278
2016-07-18,-49.0446
2016-07-25,200.0
2016-07-28,-40.0
2016-09-09,0.0
2016-10-12,83.3333
2016-10-17,0.0
2016-10-18,-69.697
2016-10-24,0.0
2016-10-28,0.0
2016-11-14,0.0
2016-12-01,62.5
2016-12-02,-9.2308
2016-12-05,0.0
2016-12-12,-67.7966
2016-12-15,5.2632
2016-12-16,0.0
2016-12-19,-60.0
2016-12-21,12.5
2016-12-27,0.0
2016-12-28,-11.1111
2017-01-20,181.25
2017-01-23,-4.4444
2017-01-26,-39.5349
2017-01-27,23.0769
2017-01-30,-31.25
2017-01-31,-27.2727
2017-02-01,-18.75
2017-02-02,-15.3846
2017-02-03,-9.0909
2017-02-06,-20.0
2017-02-07,-25.0
2017-02-08,33.3333
2017-02-09,0.0
2017-02-10,-25.0
2017-02-13,33.3333
2017-02-14,75.0
2017-02-15,14.2857
2017-02-16,-50.0
2017-02-17,0.0
2017-02-21,-25.0
2017-02-22,33.3333
2017-02-23,-37.5
2017-02-24,20.0
2017-02-27,-16.6667
2017-02-28,-20.0
2017-03-01,-25.0
2017-03-02,0.0
2017-03-03,0.0
2017-03-06,0.0
2017-03-07,0.0
2017-03-08,0.0
2017-03-09,0.0
2017-03-10,0.0
2017-03-13,0.0
2017-03-14,0.0
2017-03-15,0.0
2017-03-16,0.0
2017-03-17,0.0
2017-03-20,0.0
2017-03-21,-33.3333
2017-03-22,0.0
2017-03-23,0.0
2017-03-24,0.0
2017-03-27,0.0
2017-03-28,0.0
2017-03-29,0.0
2017-03-30,0.0
2017-03-31,0.0
2017-04-03,0.0
2017-04-04,0.0
2017-04-05,0.0
2017-04-06,0.0
2017-04-07,0.0
2017-04-10,0.0
2017-04-11,0.0
2017-04-12,50.0
2017-04-13,6.6667
2017-04-17,-37.5
2017-04-18,0.0
2017-04-19,0.0
2017-04-20,0.0
2017-04-21,0.0
2017-04-25,0.0
2017-04-26,0.0
2017-04-27,0.0
2017-05-02,0.0
2017-05-03,0.0
2017-05-04,0.0
2017-05-05,0.0
2017-05-12,-20.0
2017-05-16,25.0
2017-05-23,-20.0
2017-05-24,-4.0
2017-05-25,-93.75
2017-05-26,33.3333
2017-05-30,17.0313
2017-05-31,-4.2724
2017-06-01,-6.2762
2017-06-02,0.0
2017-06-05,-21.4286
2017-06-06,-5.7576
2017-06-07,0.0
2017-06-12,-28.9389
2017-06-14,35.7466
2017-06-15,-30.0
2017-06-16,-4.7619
2017-06-20,400.0
2017-06-21,-70.0
2017-06-22,0.0
2017-06-23,183.3333
2017-06-26,17.647100000000002
2017-06-27,-20.0
2017-06-28,12.5
2017-06-29,-11.1111
2017-06-30,37.5
2017-07-03,-9.0909
2017-07-05,-10.0
2017-07-06,-50.0
2017-07-07,-22.2222
2017-07-10,-54.8571
2017-07-11,42.4051
2017-07-12,-17.7778
2017-07-13,-10.8108
2017-07-14,-38.7879
2017-07-17,197.0297
2017-07-18,-33.3333
2017-07-21,48.5
2017-07-24,-56.229
2017-07-25,129.2308
2017-07-26,-0.3356
2017-07-27,-59.2593
2017-07-28,-17.3554
2017-07-31,-31.0
2017-08-01,-18.8406
2017-08-02,-8.9286
2017-08-07,-21.5686
2017-08-08,0.0
2017-08-09,0.0
2017-08-10,0.0
2017-08-11,0.0
2017-08-15,-25.0
2017-08-16,6.6667
2017-08-17,9.375
2017-08-18,-11.4286
2017-08-21,22.5806
2017-08-22,-5.2632
2017-08-23,-13.8889
2017-08-24,3.2258
2017-08-25,-6.25
2017-08-28,6.6667
2017-08-29,3.125
2017-08-30,-9.0909
2017-08-31,0.0
2017-09-01,3.3333
2017-09-05,0.0
2017-09-06,3.2258
2017-09-07,-53.125
2017-09-11,93.3333
2017-09-12,0.0
2017-09-13,-41.3793
2017-09-15,0.0
2017-09-20,29.4118
2017-10-12,-22.7273
2017-10-13,0.0
2017-10-17,-5.8824
2017-10-26,0.0
2017-10-27,56.25
2017-10-30,-40.0
2017-10-31,33.3333
2017-11-01,100.0
2017-11-02,75.0
2017-11-03,128.5714
2017-11-06,37.5
2017-11-07,-36.3636
2017-11-08,-28.5714
