ticker,CLRO US Equity
2000-05-25,0.0
2000-05-26,-1.0309
2000-05-30,8.3333
2000-05-31,-3.8462
2000-06-01,5.0
2000-06-02,-5.7143
2000-06-05,-2.0202
2000-06-06,1.0309
2000-06-07,2.0408
2000-06-08,-0.5
2000-06-09,1.005
2000-06-12,5.9701
2000-06-13,9.8592
2000-06-14,0.8547
2000-06-15,-2.9661
2000-06-16,2.1834
2000-06-19,-2.5641
2000-06-20,-7.4561
2000-06-21,2.3697
2000-06-22,4.6296
2000-06-23,3.0973
2000-06-26,-4.721
2000-06-27,0.0
2000-06-28,-2.8153
2000-06-29,2.4334
2000-06-30,1.3575
2000-07-03,0.8929
2000-07-05,-1.3274
2000-07-06,-1.3453
2000-07-07,0.9091
2000-07-10,5.4054
2000-07-11,5.1282
2000-07-12,9.3496
2000-07-13,0.3717
2000-07-14,-0.8333
2000-07-17,-10.3641
2000-07-18,0.0
2000-07-19,1.6667
2000-07-20,-2.459
2000-07-21,0.8403
2000-07-24,5.0
2000-07-25,0.0
2000-07-26,0.0
2000-07-27,-0.7937
2000-07-28,-4.8
2000-07-31,1.2605
2000-08-01,0.4149
2000-08-02,1.6529
2000-08-03,-4.065
2000-08-04,-2.1186
2000-08-07,-8.2251
2000-08-08,-5.6604
2000-08-09,5.0
2000-08-10,-0.7143
2000-08-11,-0.7194
2000-08-14,0.4831
2000-08-15,0.4808
2000-08-16,0.4785
2000-08-17,0.4762
2000-08-18,1.4218
2000-08-21,0.4673
2000-08-22,-0.4651
2000-08-23,2.3364
2000-08-24,4.1096
2000-08-25,-0.4386
2000-08-28,0.7709
2000-08-29,-0.765
2000-08-30,1.3216
2000-08-31,3.9130000000000003
2000-09-01,0.4184
2000-09-05,2.0833
2000-09-06,-2.0408
2000-09-07,0.8333
2000-09-08,-0.4132
2000-09-11,-1.6598000000000002
2000-09-12,-2.1097
2000-09-13,-5.1724
2000-09-14,0.4545
2000-09-15,-0.4525
2000-09-18,-6.8182
2000-09-19,1.4634
2000-09-20,1.9231
2000-09-21,-1.8868
2000-09-22,-1.9231
2000-09-25,0.9804
2000-09-26,-1.9417
2000-09-27,-0.9901
2000-09-28,-1.5
2000-09-29,0.0
2000-10-02,2.5381
2000-10-03,-1.4851
2000-10-04,-0.5025
2000-10-05,0.5051
2000-10-06,-3.5176
2000-10-09,-9.375
2000-10-10,1.1494
2000-10-11,-2.8409
2000-10-12,-2.3392
2000-10-13,-10.7784
2000-10-16,12.0805
2000-10-17,14.3713
2000-10-18,17.801
2000-10-19,-1.7778
2000-10-20,-2.2624
2000-10-23,1.8519
2000-10-24,3.6364
2000-10-25,10.526299999999999
2000-10-26,-2.3810000000000002
2000-10-27,-2.439
2000-10-30,0.0
2000-10-31,6.6667
2000-11-01,-5.4688
2000-11-02,0.8264
2000-11-03,-0.8197
2000-11-06,4.1322
2000-11-07,0.7937
2000-11-08,-0.7874
2000-11-09,-11.1111
2000-11-10,0.0
2000-11-13,-4.4643
2000-11-14,0.0
2000-11-15,0.0
2000-11-16,-2.8037
2000-11-17,0.9615
2000-11-20,-2.3810000000000002
2000-11-21,1.4634
2000-11-22,0.0
2000-11-24,1.9231
2000-11-27,6.6038
2000-11-28,-2.6549
2000-11-29,-4.5455
2000-11-30,-8.5714
2000-12-01,4.1667
2000-12-04,1.0
2000-12-05,1.9802
2000-12-06,6.7961
2000-12-07,-0.9091
2000-12-08,-0.4587
2000-12-11,3.2258
2000-12-12,0.0
2000-12-13,0.8929
2000-12-14,-0.4425
2000-12-15,-4.4444
2000-12-18,1.3953
2000-12-19,-7.3394
2000-12-20,-6.9307
2000-12-21,-3.1915
2000-12-22,3.2967
2000-12-26,5.3191
2000-12-27,0.0
2000-12-28,-0.5051
2000-12-29,-4.5685
2001-01-02,-3.1915
2001-01-03,7.6923
2001-01-04,6.6327
2001-01-05,-1.4354
2001-01-08,-0.9709
2001-01-09,0.0
2001-01-10,1.9607999999999999
2001-01-11,1.9231
2001-01-12,11.3208
2001-01-16,-5.0847
2001-01-17,-3.125
2001-01-18,-0.4608
2001-01-19,8.3333
2001-01-22,3.4188
2001-01-23,0.0
2001-01-24,0.0
2001-01-25,-1.6529
2001-01-26,-2.521
2001-01-29,0.0
2001-01-30,3.4483
2001-01-31,-2.5
2001-02-01,-0.8547
2001-02-02,-3.4483
2001-02-05,0.0
2001-02-06,0.8929
2001-02-07,-0.885
2001-02-08,1.3393
2001-02-09,2.2026
2001-02-12,1.7241
2001-02-13,-0.8475
2001-02-14,1.7094
2001-02-15,0.4202
2001-02-16,-1.2551999999999999
2001-02-20,-3.3898
2001-02-21,-0.8772
2001-02-22,1.3274
2001-02-23,-2.1834
2001-02-26,-2.6786
2001-02-27,-4.1284
2001-02-28,-2.3923
2001-03-01,-1.9607999999999999
2001-03-02,0.0
2001-03-05,3.0
2001-03-06,2.4272
2001-03-07,-1.4218
2001-03-08,-1.9231
2001-03-09,-0.9804
2001-03-12,-1.9802
2001-03-13,-2.0202
2001-03-14,-1.5464
2001-03-15,1.5707
2001-03-16,-2.0619
2001-03-19,5.7895
2001-03-20,1.4925
2001-03-21,-5.3922
2001-03-22,-5.1813
2001-03-23,-0.5464
2001-03-26,0.0
2001-03-27,5.4945
2001-03-28,-8.3333
2001-03-29,-9.0909
2001-03-30,5.0
2001-04-02,-5.9524
2001-04-03,-2.5316
2001-04-04,1.9481000000000002
2001-04-05,12.7389
2001-04-06,-0.565
2001-04-09,-6.3636
2001-04-10,5.8252
2001-04-11,-1.3761
2001-04-12,0.093
2001-04-16,1.3011
2001-04-17,4.1284
2001-04-18,3.5242
2001-04-19,-2.1277
2001-04-20,-3.0435
2001-04-23,-2.6906
2001-04-24,-2.6728
2001-04-25,2.2727
2001-04-26,4.9074
2001-04-27,4.8544
2001-04-30,-0.3367
2001-05-01,2.5338000000000003
2001-05-02,5.4366
2001-05-03,5.5469
2001-05-04,-3.775
2001-05-07,-3.7692
2001-05-08,3.9169
2001-05-09,0.0
2001-05-10,-2.7692
2001-05-11,-1.1076
2001-05-14,1.6
2001-05-15,3.1496
2001-05-16,3.4351
2001-05-17,1.1808
2001-05-18,-0.3647
2001-05-21,-0.2196
2001-05-22,-1.3206
2001-05-23,0.3717
2001-05-24,-1.8519
2001-05-25,-5.283
2001-05-29,-1.1155
2001-05-30,4.5931
2001-05-31,-2.1572
2001-06-01,0.1575
2001-06-04,1.1792
2001-06-05,-1.9425
2001-06-06,0.2377
2001-06-07,-0.7905
2001-06-08,0.3984
2001-06-11,-1.9841
2001-06-12,-2.1053
2001-06-13,4.5492
2001-06-14,-1.1076
2001-06-15,0.0
2001-06-18,-8.0
2001-06-19,0.8696
2001-06-20,-3.8792999999999997
2001-06-21,-1.3453
2001-06-22,-2.5455
2001-06-25,0.0933
2001-06-26,0.0932
2001-06-27,-2.3277
2001-06-28,1.0486
2001-06-29,0.0
2001-07-02,-0.4717
2001-07-03,0.4739
2001-07-05,0.3774
2001-07-06,3.2895
2001-07-09,2.7298
2001-07-10,4.5173
2001-07-11,-2.9661
2001-07-12,3.6681
2001-07-13,-1.0952
2001-07-16,0.5111
2001-07-17,3.7288
2001-07-18,-18.1373
2001-07-19,7.7844
2001-07-20,0.0
2001-07-23,0.0
2001-07-24,0.463
2001-07-25,2.212
2001-07-26,-0.6312
2001-07-27,8.892900000000001
2001-07-30,0.0
2001-07-31,-4.1667
2001-08-01,2.5217
2001-08-02,-1.7812000000000001
2001-08-03,-1.9862
2001-08-06,0.3524
2001-08-07,6.2335
2001-08-08,0.8264
2001-08-09,0.0
2001-08-10,-1.6393
2001-08-13,3.3333
2001-08-14,-3.4677
2001-08-15,0.2506
2001-08-16,0.3333
2001-08-17,-0.3322
2001-08-20,-0.4167
2001-08-21,1.2551999999999999
2001-08-22,-0.8264
2001-08-23,0.0
2001-08-24,-5.0
2001-08-27,-5.3509
2001-08-28,2.4096
2001-08-29,0.4525
2001-08-30,-3.964
2001-08-31,2.1576
2001-09-04,-0.8264
2001-09-05,-0.463
2001-09-06,2.7907
2001-09-07,-1.9005
2001-09-10,5.8118
2001-09-17,19.442
2001-09-18,2.0438
2001-09-19,-3.4335
2001-09-20,1.4815
2001-09-21,1.0219
2001-09-24,15.6792
2001-09-25,3.4354
2001-09-26,2.657
2001-09-27,-2.0588
2001-09-28,9.0691
2001-10-01,11.2335
2001-10-02,-8.4158
2001-10-03,1.8919000000000001
2001-10-04,0.2653
2001-10-05,3.9137
2001-10-08,-3.2571
2001-10-09,3.1579
2001-10-10,10.9694
2001-10-11,-1.7471
2001-10-12,-1.2635
2001-10-15,1.8957000000000002
2001-10-16,-12.9744
2001-10-17,-3.7973
2001-10-18,-4.7222
2001-10-19,3.6734999999999998
2001-10-22,8.8301
2001-10-23,-5.6848
2001-10-24,-2.2466
2001-10-25,12.5561
2001-10-26,4.4323
2001-10-29,-4.1488
2001-10-30,-4.6269
2001-10-31,-2.5561
2001-11-01,4.2291
2001-11-02,7.8582
2001-11-05,-5.0
2001-11-06,5.2632
2001-11-07,3.3810000000000002
2001-11-08,-3.2704
2001-11-09,-3.0952
2001-11-12,-1.7199
2001-11-13,2.4
2001-11-14,-0.1465
2001-11-15,3.2763
2001-11-16,-4.8295
2001-11-19,-0.8955
2001-11-20,-1.1044
2001-11-21,-4.3655
2001-11-23,1.2739
2001-11-26,-3.4591
2001-11-27,-3.1488
2001-11-28,-2.074
2001-11-29,-0.4579
2001-11-30,5.0604
2001-12-03,-4.7619
2001-12-04,-2.0115
2001-12-05,11.437
2001-12-06,-5.2632
2001-12-07,0.2778
2001-12-10,-3.4349
2001-12-11,-1.6064
2001-12-12,4.2566
2001-12-13,-9.9553
2001-12-14,-4.6584
2001-12-17,5.6026
2001-12-18,7.3411
2001-12-19,0.2874
2001-12-20,1.0315
2001-12-21,-3.2898
2001-12-24,0.4692
2001-12-26,-2.16
2001-12-27,0.537
2001-12-28,-2.0178
2001-12-31,1.0297
2002-01-02,2.2182
2002-01-03,-0.8798
2002-01-04,1.0059
2002-01-07,1.9332
2002-01-08,6.5517
2002-01-09,-2.9126
2002-01-10,-4.2222
2002-01-11,-3.7702999999999998
2002-01-14,-3.3153
2002-01-15,5.3616
2002-01-16,-8.9349
2002-01-17,7.2125
2002-01-18,3.9394
2002-01-22,-0.3499
2002-01-23,-6.378
2002-01-24,-3.75
2002-01-25,0.0
2002-01-28,1.2338
2002-01-29,-3.3355
2002-01-30,6.0385
2002-01-31,2.2528
2002-02-01,-2.0808
2002-02-04,-7.5625
2002-02-05,-0.4733
2002-02-06,-4.9592
2002-02-07,-4.0029
2002-02-08,-2.9784
2002-02-11,1.3814
2002-02-12,1.0598
2002-02-13,2.0225
2002-02-14,4.2584
2002-02-15,0.3521
2002-02-19,-1.3333
2002-02-20,0.6401
2002-02-21,0.2827
2002-02-22,-0.4933
2002-02-25,1.0623
2002-02-26,-7.288
2002-02-27,-2.8723
2002-02-28,-2.6459
2002-03-01,-0.0799
2002-03-04,4.8
2002-03-05,6.8702
2002-03-06,-0.7857
2002-03-07,4.8164
2002-03-08,1.3119
2002-03-11,1.6949
2002-03-12,-4.5333
2002-03-13,-1.8855
2002-03-14,1.9929000000000001
2002-03-15,1.8004
2002-03-18,-3.3521
2002-03-19,-0.7022
2002-03-20,1.2143
2002-03-21,0.8469
2002-03-22,3.6389
2002-03-25,1.2829
2002-03-26,0.6667
2002-03-27,12.5828
2002-03-28,-3.5294
2002-04-01,-2.9268
2002-04-02,-0.4397
2002-04-03,4.4795
2002-04-04,-1.2077
2002-04-05,-0.8557
2002-04-08,-7.4599
2002-04-09,-1.2658
2002-04-10,2.9015
2002-04-11,-4.8525
2002-04-12,1.654
2002-04-15,0.339
2002-04-16,1.0135
2002-04-17,1.0033
2002-04-18,-2.6424
2002-04-19,0.3367
2002-04-22,-3.1897
2002-04-23,13.0952
2002-04-24,1.8576000000000001
2002-04-25,-0.0061
2002-04-26,-2.6081
2002-04-29,-2.6217
2002-04-30,5.0641
2002-05-01,3.7218
2002-05-02,-0.8824
2002-05-03,2.0831
2002-05-06,-0.5872
2002-05-07,-3.5731
2002-05-08,3.7055
2002-05-09,2.5088
2002-05-10,0.0941
2002-05-13,0.1966
2002-05-14,-0.2275
2002-05-15,3.7058
2002-05-16,-1.5943
2002-05-17,-8.5475
2002-05-20,0.4887
2002-05-21,-1.2158
2002-05-22,0.7385
2002-05-23,8.7355
2002-05-24,1.8538999999999999
2002-05-28,0.9442
2002-05-29,-1.2086000000000001
2002-05-30,1.4381
2002-05-31,-0.2181
2002-06-03,-10.4317
2002-06-04,2.0072
2002-06-05,3.1699
2002-06-06,-9.5652
2002-06-07,-2.2436
2002-06-10,-4.8525
2002-06-11,1.0338
2002-06-12,-0.1978
2002-06-13,3.2055
2002-06-14,-1.3907
2002-06-17,2.4177
2002-06-18,-1.5082
2002-06-19,-1.2650000000000001
2002-06-20,-3.3041
2002-06-21,1.1158
2002-06-24,0.4828
2002-06-25,2.9513
2002-06-26,-3.8
2002-06-27,-1.5939
2002-06-28,3.7324
2002-07-01,-7.6035
2002-07-02,-2.2777
2002-07-03,-3.4586
2002-07-05,3.972
2002-07-08,3.3708
2002-07-09,-4.3478
2002-07-10,-4.9242
2002-07-11,0.4781
2002-07-12,1.5859999999999999
2002-07-15,-2.42
2002-07-16,3.2
2002-07-17,-3.0233
2002-07-18,-0.0799
2002-07-19,-3.92
2002-07-22,-4.3297
2002-07-23,-5.1349
2002-07-24,1.2936
2002-07-25,-1.2771
2002-07-26,0.4587
2002-07-29,8.3196
2002-07-30,11.6263
2002-07-31,2.4924
2002-08-01,-0.5158
2002-08-02,-9.6296
2002-08-05,-9.5082
2002-08-06,4.0761
2002-08-07,0.9574
2002-08-08,-1.0345
2002-08-09,-1.5678999999999998
2002-08-12,1.3274
2002-08-13,-9.1528
2002-08-14,4.0185
2002-08-15,2.403
2002-08-16,-2.8881
2002-08-19,-1.8587
2002-08-20,1.2311
2002-08-21,10.1029
2002-08-22,-1.8692
2002-08-23,0.3463
2002-08-26,-0.4314
2002-08-27,2.1664
2002-08-28,0.1696
2002-08-29,2.4555
2002-08-30,-2.4793
2002-09-03,-3.4746
2002-09-04,-0.0878
2002-09-05,1.2302
2002-09-06,1.5625
2002-09-09,1.2821
2002-09-10,-0.8439
2002-09-11,0.0
2002-09-12,0.4255
2002-09-13,-1.6949
2002-09-16,0.0
2002-09-17,-6.8103
2002-09-18,-4.9029
2002-09-19,-4.1829
2002-09-20,1.5228000000000002
2002-09-23,-5.89
2002-09-24,-3.4003
2002-09-25,-2.211
2002-09-26,-49.4938
2002-09-27,-12.9399
2002-09-30,-12.7654
2002-10-01,2.6393
2002-10-02,1.7143000000000002
2002-10-03,-2.809
2002-10-04,-7.1965
2002-10-07,0.5917
2002-10-08,-6.192
2002-10-09,-2.6403
2002-10-10,1.9703
2002-10-11,-0.3033
2002-10-14,-0.6335
2002-10-15,14.4295
2002-10-16,7.0381
2002-10-17,-6.8493
2002-10-18,10.2941
2002-10-21,-0.5333
2002-10-22,0.0
2002-10-23,-3.4853
2002-10-24,-1.3611
2002-10-25,5.6041
2002-10-28,-1.3333
2002-10-29,-2.1622
2002-10-30,-5.5249
2002-10-31,-7.8947
2002-11-01,3.8095
2002-11-04,0.9174
2002-11-05,4.8485
2002-11-06,11.2717
2002-11-07,-2.5974
2002-11-08,-1.3333
2002-11-11,-1.3514
2002-11-12,0.8219
2002-11-13,1.087
2002-11-14,0.5376
2002-11-15,-2.1390000000000002
2002-11-18,2.7049
2002-11-19,-0.2394
2002-11-20,0.0
2002-11-21,3.2
2002-11-22,19.6382
2002-11-25,12.959
2002-11-26,-6.8834
2002-11-27,2.6694
2002-11-29,-3.8
2002-12-02,-4.8025
2002-12-03,-2.5551
2002-12-04,3.0928
2002-12-05,-4.3478
2002-12-06,-3.4091
2002-12-09,-4.0
2002-12-10,4.4118
2002-12-11,1.4085
2002-12-12,3.4722
2002-12-13,-4.9216999999999995
2002-12-16,3.7647
2002-12-17,0.907
2002-12-18,3.3708
2002-12-19,-5.2174
2002-12-20,-1.1468
2002-12-23,0.6961
2002-12-24,-0.4608
2002-12-26,6.0185
2002-12-27,-3.952
2002-12-30,-1.1139000000000001
2002-12-31,2.2989
2003-01-02,1.7978
2003-01-03,1.9868000000000001
2003-01-06,-3.6797
2003-01-07,-0.4494
2003-01-08,-5.8690999999999995
2003-01-09,-5.036
2003-01-10,-0.7576
2003-01-13,1.7812000000000001
2003-01-14,-0.975
2003-01-15,-31.8354
2003-01-16,-42.963
2003-01-17,0.0
2003-01-21,-7.7922
2003-04-03,55.6338
2003-04-04,0.0
2003-04-07,12.2172
2003-04-08,6.0484
2003-04-09,-8.365
2003-04-10,-5.8091
2003-04-11,-0.8811
2003-04-14,-0.4444
2003-04-15,-2.2321
2003-04-16,0.0
2003-04-17,4.1096
2003-04-21,-70.614
2003-04-22,38.806
2003-04-23,20.4301
2003-04-24,9.8214
2003-04-25,-18.6992
2003-04-28,-3.0
2003-04-29,0.0
2003-04-30,-4.1237
2003-05-01,-3.2258
2003-05-02,-4.4444
2003-05-05,0.0
2003-05-06,10.4651
2003-05-07,2.1053
2003-05-08,-2.0619
2003-05-09,0.0
2003-05-12,-6.3158
2003-05-13,0.0
2003-05-14,1.1236
2003-05-15,4.4444
2003-05-16,1.0638
2003-05-19,-1.0526
2003-05-20,0.0
2003-05-21,-1.0638
2003-05-22,8.6022
2003-05-23,-3.9604
2003-05-27,-2.0619
2003-05-28,0.0
2003-05-29,5.2632
2003-05-30,30.0
2003-06-02,7.6923
2003-06-03,1.4285999999999999
2003-06-04,-1.4085
2003-06-05,3.5714
2003-06-06,17.2414
2003-06-09,2.9412000000000003
2003-06-10,5.7143
2003-06-11,10.8108
2003-06-12,31.7073
2003-06-13,7.4074
2003-06-16,-5.1724
2003-06-17,-9.0909
2003-06-18,15.6
2003-06-19,-3.1142
2003-06-20,-16.0714
2003-06-23,10.6383
2003-06-24,-11.538499999999999
2003-06-25,0.0
2003-06-26,6.5217
2003-06-27,-8.1633
2003-06-30,-4.4444
2003-07-01,-4.6512
2003-07-02,-2.439
2003-07-03,-7.5
2003-07-07,8.1081
2003-07-08,25.0
2003-07-09,-2.0
2003-07-10,-18.3673
2003-07-11,15.0
2003-07-14,-10.4348
2003-07-15,11.6505
2003-07-16,-4.3478
2003-07-17,-2.2727
2003-07-18,0.0
2003-07-21,2.3256
2003-07-22,-4.5455
2003-07-23,0.0
2003-07-24,0.9524
2003-07-25,-5.6604
2003-07-28,12.5
2003-07-29,-8.4444
2003-07-30,2.9126
2003-07-31,8.4906
2003-08-01,-15.2174
2003-08-04,2.5641
2003-08-05,5.0
2003-08-06,0.0
2003-08-07,-4.7619
2003-08-08,0.5
2003-08-11,1.99
2003-08-12,-1.9512
2003-08-13,1.99
2003-08-14,-2.439
2003-08-15,2.5
2003-08-18,-2.439
2003-08-19,0.0
2003-08-20,0.0
2003-08-21,5.0
2003-08-22,-2.3810000000000002
2003-08-25,0.0
2003-08-26,0.0
2003-08-27,-2.439
2003-08-28,2.5
2003-08-29,7.3171
2003-09-02,0.0
2003-09-03,-8.1818
2003-09-04,-0.9901
2003-09-05,-2.5
2003-09-08,0.0
2003-09-09,7.6923
2003-09-10,-4.2857
2003-09-11,-0.4975
2003-09-12,10.0
2003-09-15,-2.2727
2003-09-16,-6.9767
2003-09-17,0.0
2003-09-18,-5.0
2003-09-19,3.1579
2003-09-22,-0.5102
2003-09-23,5.1282
2003-09-24,-0.9756
2003-09-25,-3.9409
2003-09-26,0.0
2003-09-29,5.1282
2003-09-30,-0.4878
2003-10-01,-5.8824
2003-10-02,1.5625
2003-10-03,2.5641
2003-10-06,-2.0
2003-10-07,4.5918
2003-10-08,-3.4146
2003-10-09,0.0
2003-10-10,0.0
2003-10-13,0.0
2003-10-14,1.5152
2003-10-15,1.99
2003-10-16,-2.439
2003-10-17,0.0
2003-10-20,2.5
2003-10-21,1.4634
2003-10-22,-3.3654
2003-10-23,-2.4876
2003-10-24,1.5306
2003-10-27,-1.5074999999999998
2003-10-28,-1.0204
2003-10-29,-4.6392
2003-10-30,8.1081
2003-10-31,0.0
2003-11-03,5.0
2003-11-04,0.0
2003-11-05,4.7619
2003-11-06,13.6364
2003-11-07,16.0
2003-11-10,-1.7241
2003-11-11,0.0
2003-11-12,-1.7544
2003-11-13,-7.1429
2003-11-14,0.0
2003-11-17,1.1538
2003-11-18,0.7605
2003-11-19,5.6604
2003-11-20,-2.8571
2003-11-21,1.1029
2003-11-24,3.6364
2003-11-25,5.2632
2003-11-26,-4.3333
2003-11-28,1.0453
2003-12-01,1.7241
2003-12-02,-8.4746
2003-12-03,7.037
2003-12-04,31.4879
2003-12-05,15.7895
2003-12-08,-1.1364
2003-12-09,-2.2989
2003-12-10,-5.8824
2003-12-11,0.25
2003-12-12,-0.2494
2003-12-15,-8.5
2003-12-16,6.8306000000000004
2003-12-17,1.023
2003-12-18,1.2658
2003-12-19,-6.25
2003-12-22,6.6667
2003-12-23,-7.5
2003-12-24,12.1622
2003-12-26,-1.2048
2003-12-29,-6.0976
2003-12-30,1.2987
2003-12-31,-1.2821
2004-01-02,-3.8961
2004-01-05,9.4595
2004-01-06,1.2346
2004-01-07,-2.439
2004-01-08,-2.5
2004-01-09,1.2821
2004-01-12,0.0
2004-01-13,3.7975
2004-01-14,7.3171
2004-01-15,-1.1364
2004-01-16,-1.1494
2004-01-20,2.3256
2004-01-21,-3.4091
2004-01-22,5.8824
2004-01-23,-3.3333
2004-01-26,1.1494
2004-01-27,-4.5455
2004-01-28,7.1429
2004-01-29,16.6667
2004-01-30,14.2857
2004-02-02,2.5
2004-02-03,0.0
2004-02-04,0.813
2004-02-05,-3.2258
2004-02-06,4.1667
2004-02-09,4.32
2004-02-10,7.362
2004-02-11,12.1429
2004-02-12,1.9108
2004-02-13,0.625
2004-02-17,-0.6211
2004-02-18,-2.5
2004-02-19,0.641
2004-02-20,-3.1847
2004-02-23,-4.6053
2004-02-24,-6.2069
2004-02-25,-0.7353
2004-02-26,2.963
2004-02-27,-2.8777
2004-03-01,0.0
2004-03-02,-1.4815
2004-03-03,-2.2556
2004-03-04,0.0
2004-03-05,3.0769
2004-03-08,-2.9851
2004-03-09,0.0
2004-03-10,3.8462
2004-03-11,-3.7037
2004-03-12,0.0
2004-03-15,0.0
2004-03-16,0.0
2004-03-17,0.0
2004-03-18,-1.5385
2004-03-19,0.0
2004-03-22,-1.5625
2004-03-23,0.0
2004-03-24,1.5873
2004-03-25,8.5938
2004-03-26,0.0
2004-03-29,-6.4748
2004-03-30,3.8462
2004-03-31,-2.963
2004-04-01,1.5267
2004-04-02,0.0
2004-04-05,2.2556
2004-04-06,0.7353
2004-04-07,-2.1898
2004-04-08,-2.2388
2004-04-12,-0.7634
2004-04-13,0.0
2004-04-14,0.0
2004-04-15,-2.3077
2004-04-16,-2.3622
2004-04-19,-4.0323
2004-04-20,-2.521
2004-04-21,-0.8621
2004-04-22,0.0
2004-04-23,0.0
2004-04-26,0.0
2004-04-27,-0.8696
2004-04-28,-3.5088
2004-04-29,0.0
2004-04-30,-17.2727
2004-05-03,9.8901
2004-05-04,15.0
2004-05-05,-1.7391
2004-05-06,-4.4248
2004-05-07,4.6296
2004-05-10,-4.4248
2004-05-11,3.7037
2004-05-12,0.0
2004-05-13,-6.25
2004-05-14,3.8095
2004-05-17,-2.5688
2004-05-18,1.6949
2004-05-19,0.0
2004-05-20,4.6296
2004-05-21,0.885
2004-05-24,-0.8772
2004-05-25,0.0
2004-05-26,0.0
2004-05-27,2.6549
2004-05-28,0.0
2004-06-01,6.8966
2004-06-02,0.8065
2004-06-03,-5.6
2004-06-04,1.6949
2004-06-07,-1.6667
2004-06-08,6.6102
2004-06-09,-0.6359
2004-06-10,-0.8
2004-06-14,-3.2258
2004-06-15,4.1667
2004-06-16,0.0
2004-06-17,-0.96
2004-06-18,-3.0695
2004-06-21,-3.3333
2004-06-22,-1.7241
2004-06-23,1.7544
2004-06-24,-21.5517
2004-06-25,20.8791
2004-06-28,0.0
2004-06-29,0.0
2004-06-30,0.0
2004-07-01,9.0909
2004-07-02,-7.3333
2004-07-06,4.4964
2004-07-07,-4.3029
2004-07-08,3.4173
2004-07-09,0.8696
2004-07-12,-0.8621
2004-07-13,-2.6087
2004-07-14,0.8929
2004-07-15,-4.2478
2004-07-16,-1.1091
2004-07-19,2.0561
2004-07-20,5.3114
2004-07-21,-2.4348
2004-07-22,-1.7825
2004-07-23,6.1706
2004-07-26,-5.1282
2004-07-27,0.9009
2004-07-28,-5.3571
2004-07-29,1.8868
2004-07-30,-1.8519
2004-08-02,9.434
2004-08-04,-2.5862
2004-08-05,0.885
2004-08-06,-4.7368
2004-08-09,-3.3149
2004-08-10,0.0
2004-08-11,-4.7619
2004-08-12,-4.0
2004-08-13,-4.1667
2004-08-16,-5.4348
2004-08-17,-1.1494
2004-08-18,-2.093
2004-08-19,6.8884
2004-08-20,0.0
2004-08-23,-5.5556
2004-08-24,0.0
2004-08-25,-3.5294
2004-08-26,-4.878
2004-08-27,5.1282
2004-08-30,-3.6585
2004-08-31,6.0759
2004-09-01,1.432
2004-09-02,-4.7059
2004-09-03,-3.4568
