ticker,SIBE US Equity
2000-06-13,-1.5385
2000-06-15,0.0
2000-06-16,6.25
2000-06-20,-4.9412
2000-06-21,-0.9901
2000-06-22,0.7813
2000-06-23,0.0
2000-06-26,-0.7752
2000-06-27,-6.25
2000-06-28,-1.6667
2000-06-29,1.6949
2000-06-30,10.0
2000-07-03,-1.5152
2000-07-05,-1.5385
2000-07-06,-3.125
2000-07-07,3.2258
2000-07-10,1.5625
2000-07-11,-6.1538
2000-07-12,-1.6393
2000-07-14,-8.3333
2000-07-17,-7.2727
2000-07-18,-7.8431
2000-07-19,-2.1277
2000-07-20,10.8696
2000-07-25,7.8431
2000-07-26,-1.8182
2000-07-28,-7.4074
2000-07-31,-1.44
2000-08-01,-2.5974
2000-08-02,0.0
2000-08-03,5.2083
2000-08-04,10.8911
2000-08-08,-13.392900000000001
2000-08-09,0.0
2000-08-10,-1.0309
2000-08-11,0.0
2000-08-15,2.0833
2000-08-16,-2.0408
2000-08-17,0.0
2000-08-18,0.0
2000-08-23,6.25
2000-08-24,0.0
2000-08-25,0.0
2000-08-29,1.9607999999999999
2000-08-30,0.0
2000-08-31,1.9231
2000-09-01,3.7736
2000-09-05,1.8182
2000-09-06,-8.9286
2000-09-07,6.6667
2000-09-08,-8.5294
2000-09-11,1.2862
2000-09-13,-2.7778
2000-09-14,3.0612
2000-09-15,0.0
2000-09-18,-2.9703
2000-09-19,0.0
2000-09-20,4.0816
2000-09-21,-5.8824
2000-09-22,2.3333
2000-09-25,-0.2443
2000-09-26,7.102
2000-09-27,-8.5366
2000-09-28,1.0417
2000-09-29,0.0
2000-10-02,1.0309
2000-10-03,-1.0204
2000-10-06,0.0
2000-10-10,-1.0309
2000-10-11,-8.3333
2000-10-12,9.0909
2000-10-16,-4.1667
2000-10-17,-6.5217
2000-10-18,-6.9767
2000-10-19,-1.25
2000-10-20,1.2658
2000-10-23,-5.0
2000-10-24,-2.6316
2000-10-25,21.6216
2000-10-26,2.2222
2000-10-27,-4.3478
2000-10-30,2.2727
2000-10-31,-6.6667
2000-11-02,10.7143
2000-11-03,-1.0753
2000-11-06,-2.1739
2000-11-08,2.2222
2000-11-09,-8.6957
2000-11-10,4.7619
2000-11-13,-2.2727
2000-11-15,-9.3023
2000-11-17,0.5128
2000-11-20,0.0
2000-11-21,-5.8776
2000-11-22,0.0
2000-11-24,-7.8491
2000-11-27,5.8824
2000-11-28,11.1111
2000-11-29,-0.2
2000-11-30,0.2004
2000-12-07,-8.75
2000-12-08,-1.3699
2000-12-11,0.0
2000-12-12,-11.1111
2000-12-14,9.375
2000-12-18,-11.4286
2000-12-20,-4.8387
2000-12-21,18.6441
2000-12-22,-11.4286
2000-12-29,3.2258
2001-01-02,0.0
2001-01-03,0.0
2001-01-04,0.0
2001-01-10,-12.5
2001-01-11,-13.1429
2001-01-12,15.1316
2001-01-16,35.7143
2001-01-17,7.8947
2001-01-18,-4.878
2001-01-23,-2.5641
2001-01-24,0.0
2001-01-25,1.3158
2001-01-31,3.8961
2001-02-01,-2.5
2001-02-07,-17.5385
2001-02-08,-3.607
2001-02-09,3.2258
2001-02-12,-3.125
2001-02-13,3.2258
2001-02-14,0.0
2001-02-21,0.0
2001-02-23,-12.5
2001-02-26,0.0
2001-02-27,14.2857
2001-02-28,0.0
2001-03-01,-12.5
2001-03-05,8.9286
2001-03-06,5.4426
2001-03-07,-6.7164
2001-03-12,-33.3333
2001-03-13,5.0
2001-03-14,-19.0476
2001-03-15,0.0
2001-03-16,29.4118
2001-03-19,4.5455
2001-03-20,26.087
2001-03-21,-18.9655
2001-03-22,2.1277
2001-03-23,-4.1667
2001-03-28,8.6957
2001-03-30,-4.0
2001-04-05,-8.3333
2001-04-10,-26.5455
2001-04-11,-5.9406
2001-04-12,-4.2105
2001-04-17,-3.2967
2001-04-19,-9.0909
2001-04-23,-12.5
2001-04-24,-14.2857
2001-04-25,-13.3333
2001-04-27,5.7692
2001-04-30,-5.4545
2001-05-08,-3.8462
2001-05-10,0.0
2001-05-11,6.0
2001-05-15,0.0
2001-05-21,5.6604
2001-05-29,-7.1429
2001-05-31,-1.9231
2001-06-04,0.0
2001-06-11,5.8824
2001-06-13,-35.1852
2001-06-14,-25.7143
2001-06-15,-23.0769
2001-06-20,-10.0
2001-06-22,-17.2222
2001-06-25,-19.4631
2001-06-26,-16.6667
2001-07-06,-15.0
2001-07-11,5.8824
2001-07-13,5.5556
2001-07-16,0.0
2001-07-18,-5.2632
2001-07-27,0.0
2001-08-09,-11.1111
2001-08-22,0.0
2001-09-19,-12.5
2001-10-01,-14.2857
2001-10-10,58.3333
2001-10-11,-15.7895
2001-10-15,-12.5
2001-10-17,0.0
2001-10-18,-28.5714
2001-10-19,-20.0
2001-10-22,-25.0
2001-10-29,-33.3333
2001-10-30,0.0
2001-11-09,50.0
2001-11-12,-13.3333
2001-11-27,7.6923
2001-12-05,0.0
2001-12-12,7.1429
2001-12-14,0.0
2001-12-20,50.0
2001-12-24,11.1111
2001-12-27,0.0
2002-01-22,-20.0
2002-01-23,0.0
2002-01-24,50.0
2002-01-25,-50.0
2002-02-01,0.0
2002-02-05,0.0
2002-02-07,-13.3333
2002-02-13,15.3846
2002-02-25,-6.6667
2002-02-28,0.0
2002-03-01,0.0
2002-03-04,0.0
2002-03-08,7.1429
2002-03-11,0.0
2002-03-21,0.0
2002-03-22,-6.6667
2002-03-25,25.0
2002-04-02,71.4286
2002-04-05,0.0
2002-04-10,0.0
2002-04-11,-16.6667
2002-04-12,-40.0
2002-04-23,33.3333
2002-04-26,0.0
2002-05-03,-25.0
2002-05-06,-6.6667
2002-05-07,0.0
2002-05-15,25.0
2002-05-24,0.0
2002-05-28,-19.1071
2002-05-29,23.6203
2002-06-03,-20.0
2002-06-10,0.0
2002-06-11,0.0
2002-07-15,0.0
2002-07-16,0.0
2002-07-23,0.0
2002-07-25,0.0
2002-08-16,0.0
2002-09-27,0.0
2002-10-01,0.0
2002-10-07,0.0
2002-10-11,0.0
2002-10-22,0.0
2002-10-25,7.1429
2002-10-28,-6.6667
2002-11-05,-28.5714
2002-11-08,-25.0
2002-11-12,0.0
2002-12-10,0.0
2002-12-16,0.0
2002-12-20,-33.3333
2003-01-09,450.0
2003-01-24,-10.9091
2003-02-18,-75.5102
2003-03-21,66.6667
2003-03-27,0.0
2003-04-01,0.0
2003-04-09,0.0
2003-04-16,0.0
2003-05-08,0.0
2003-05-13,0.0
2003-05-14,0.0
2003-06-11,50.0
2003-06-16,-33.3333
2003-06-25,0.0
2003-07-11,0.0
2003-07-18,0.0
2003-07-29,0.0
2003-08-28,0.0
2003-09-23,0.0
2003-09-26,5.0
2003-09-30,53.5714
2003-10-08,-37.9845
2003-10-17,3.0
2003-10-28,-2.9126
2003-11-10,0.0
2003-11-20,0.0
2003-12-10,0.0
2004-01-28,0.0
2004-02-02,0.0
2004-02-20,0.0
2004-03-03,0.0
2004-03-05,-40.0
2004-03-08,0.0
2004-03-29,25.0
2004-04-06,0.0
2004-04-30,33.3333
2004-05-04,50.0
2004-05-20,33.3333
2004-05-21,25.0
2004-05-24,-10.0
2004-05-25,-22.2222
2004-05-26,-22.8571
2004-05-28,0.0
2004-06-01,0.0
2004-06-15,66.6667
2004-06-16,-40.0
2004-06-21,-55.5556
2004-06-22,66.6667
2004-06-23,15.0
2004-06-24,4.3478
2004-06-25,20.8333
2004-06-30,-27.5862
2004-07-12,23.8095
2004-07-14,3.8462
2004-07-16,-11.1111
2004-07-27,0.0
2004-08-02,0.0
2004-08-03,-4.1667
2004-08-05,-4.3478
2004-08-09,11.3636
2004-08-11,0.0
2004-08-12,-2.0408
2004-08-16,-12.5
2004-08-23,16.6667
2004-08-27,-12.2449
2004-08-30,-1.6279
2004-09-01,-10.1655
2004-09-10,15.7895
2004-09-13,9.0909
2004-09-14,-8.3333
2004-09-15,10.4545
2004-09-17,23.4568
2004-09-21,33.3333
2004-09-22,12.5
2004-09-23,-4.4444
2004-09-24,15.1163
2004-09-27,3.0303
2004-09-30,7.8431
2004-10-06,-1.8182
2004-10-08,-1.8519
2004-10-12,-3.7736
2004-10-18,-9.8039
2004-10-22,0.0
2004-10-26,2.1739
2004-10-27,-4.2553
2004-10-28,-33.3333
2004-11-09,15.8333
2004-11-10,15.1079
2004-11-12,-22.5
2004-11-15,27.4194
2004-12-06,-36.7089
2004-12-07,0.0
2004-12-10,0.0
2004-12-21,0.0
2004-12-29,-20.0
2005-01-04,-20.0
2005-01-12,-3.125
2005-01-13,-12.9032
2005-01-20,11.1111
2005-01-24,0.0
2005-01-27,0.0
2005-01-31,0.0
2005-02-01,-6.6667
2005-02-02,-7.1429
2005-02-04,-7.6923
2005-02-11,16.6667
2005-02-14,-7.1429
2005-02-17,-7.6923
2005-03-03,0.0
2005-03-08,0.0
2005-03-22,8.3333
2005-03-31,15.3846
2005-04-13,160.0
2005-04-20,-48.7179
2005-04-21,25.0
2005-04-22,0.0
2005-04-26,60.0
2005-04-27,12.5
2005-04-28,31.1111
2005-04-29,-15.2542
2005-05-02,10.0
2005-05-03,1.8182
2005-05-04,5.3571
2005-05-05,1.6949
2005-05-06,-8.3333
2005-05-09,-8.1818
2005-05-10,-5.9406
2005-05-11,-1.0526
2005-05-13,-4.2553
2005-05-17,6.6667
2005-05-18,-6.25
2005-05-20,-11.1111
2005-05-23,0.0
2005-06-14,-25.0
2005-06-15,30.0
2005-06-27,-23.0769
2005-06-28,20.0
2005-06-29,-13.8889
2005-07-22,-35.4839
2005-07-28,0.0
2005-07-29,-10.0
2005-08-02,16.6667
2005-09-06,-33.3333
2005-09-22,0.0
2005-09-27,0.0
2005-09-29,-28.5714
2005-10-28,50.0
2005-11-16,0.0
2005-11-23,0.0
2005-11-28,133.3333
2005-11-29,17.1429
2005-12-01,24.3902
2005-12-02,7.8431
2005-12-05,3.6364
2005-12-08,-21.0526
2005-12-09,0.0
2005-12-12,22.2222
2005-12-13,5.4545
2005-12-14,-1.7241
2005-12-15,-12.2807
2005-12-16,-10.0
2005-12-19,8.8889
2005-12-21,4.0816
2005-12-22,-21.5686
2005-12-23,0.0
2005-12-30,0.0
2006-01-03,-12.5
2006-01-05,14.2857
2006-01-06,-12.5
2006-01-09,2.8571
2006-01-10,-8.3333
2006-01-11,9.0909
2006-01-12,25.0
2006-01-13,22.2222
2006-01-17,-3.6364
2006-01-18,-13.6792
2006-01-19,-1.6393
2006-01-20,0.0
2006-01-24,-11.1111
2006-01-25,0.0
2006-01-26,0.0
2006-01-27,0.0
2006-01-30,-12.5
2006-02-03,20.0
2006-02-07,7.1429
2006-02-08,-11.1111
2006-02-09,12.5
2006-02-13,-22.2222
2006-02-14,-2.8571
2006-02-15,0.0
2006-02-16,2.9412000000000003
2006-02-21,0.0
2006-02-22,-12.857099999999999
2006-02-23,14.7541
2006-02-24,-2.8571
2006-02-27,0.0
2006-02-28,-8.8235
2006-03-01,-9.6774
2006-03-03,0.0
2006-03-06,-1.4285999999999999
2006-03-07,-9.4203
2006-03-13,-32.0
2006-03-22,47.0588
2006-03-28,-20.0
2006-04-11,5.0
2006-04-26,4.7619
2006-04-27,36.3636
2006-04-28,0.0
2006-05-01,16.6667
2006-05-08,2.8571
2006-05-10,11.1111
2006-05-11,37.5
2006-05-12,-7.2727
2006-05-15,1.9607999999999999
2006-05-17,5.7692
2006-05-22,-18.1818
2006-05-23,-11.1111
2006-05-25,12.5
2006-05-30,-11.1111
2006-06-02,10.0
2006-06-05,2.2727
2006-06-06,-22.2222
2006-06-07,14.2857
2006-06-09,0.0
2006-06-12,32.5
2006-06-14,-24.5283
2006-06-15,25.0
2006-06-16,-2.0
2006-06-19,-18.3673
2006-06-20,0.0
2006-06-21,5.0
2006-06-22,0.0
2006-06-23,7.1429
2006-06-26,-11.1111
2006-06-30,25.0
2006-07-03,0.0
2006-07-07,-0.5
2006-07-11,-9.5477
2006-07-12,-5.5556
2006-07-13,-3.5294
2006-07-14,4.878
2006-07-17,4.6512
2006-07-21,-33.3333
2006-07-25,83.3333
2006-07-26,3.6364
2006-07-28,-17.5439
2006-08-02,6.383
2006-08-03,0.0
2006-08-04,12.0
2006-08-07,-14.2857
2006-08-08,14.5833
2006-08-09,-13.6364
2006-08-11,5.2632
2006-08-14,6.0
2006-08-15,-3.7736
2006-08-18,0.0
2006-08-22,-2.3529
2006-08-24,-9.6386
2006-08-30,13.3333
2006-09-01,0.0
2006-09-07,-3.9215999999999998
2006-09-08,0.0
2006-09-11,2.0408
2006-09-12,-18.0
2006-09-13,2.439
2006-09-14,7.1429
2006-09-15,0.0
2006-09-19,-8.8889
2006-09-20,0.0
2006-09-22,0.0
2006-09-27,0.0
2006-10-04,0.0
2006-10-06,-2.439
2006-10-10,0.0
2006-10-12,-32.5
2006-10-13,-25.9259
2006-10-16,25.0
2006-10-18,-4.0
2006-10-19,20.8333
2006-10-23,-3.4483
2006-11-01,32.1429
2006-11-02,-13.5135
2006-11-03,0.0
2006-11-06,15.625
2006-11-07,8.1081
2006-11-08,5.0
2006-11-09,-9.5238
2006-11-10,7.8947
2006-11-13,9.7561
2006-11-22,-11.1111
2006-12-04,-10.0
2006-12-06,-2.7778
2006-12-11,14.2857
2006-12-20,-17.5
2006-12-22,0.0
2007-01-04,-6.0606
2007-01-08,0.0
2007-01-11,29.0323
2007-01-17,0.0
2007-01-24,12.5
2007-01-26,4.4444
2007-01-29,10.6383
2007-01-30,0.0
2007-02-01,15.3846
2007-02-02,50.0
2007-02-05,0.0
2007-02-06,0.0
2007-02-07,0.0
2007-02-08,-2.2222
2007-02-09,-4.5455
2007-02-12,0.0
2007-02-15,-21.4286
2007-02-20,21.2121
2007-02-21,-12.5
2007-02-22,18.5714
2007-02-23,0.0
2007-02-26,-16.8675
2007-02-28,8.6957
2007-03-01,-6.6667
2007-03-02,2.8571
2007-03-05,9.7222
2007-03-06,-5.0633
2007-03-07,5.3333
2007-03-08,-5.0633
2007-03-09,0.0
2007-03-12,6.6667
2007-03-13,-6.25
2007-03-14,0.0
2007-03-16,-2.6667
2007-03-19,8.2192
2007-03-21,-5.0633
2007-03-23,4.0
2007-03-26,-1.2821
2007-03-27,3.8961
2007-03-28,-6.25
2007-03-29,-6.6667
2007-03-30,0.0
2007-04-02,17.1429
2007-04-03,-10.9756
2007-04-04,2.7397
2007-04-05,-1.3333
2007-04-09,-10.8108
2007-04-10,-1.5152
2007-04-11,0.0
2007-04-12,-10.7692
2007-04-13,-12.069
2007-04-16,-9.8039
2007-04-17,8.6957
2007-04-18,-6.0
2007-04-19,6.383
2007-04-20,0.0
2007-04-23,-6.0
2007-04-24,17.0213
2007-04-25,-9.0909
2007-04-26,4.0
2007-04-27,-13.461500000000001
2007-04-30,11.1111
2007-05-01,2.0
2007-05-03,-1.9607999999999999
2007-05-04,4.0
2007-05-07,0.0
2007-05-09,5.7692
2007-05-14,0.0
2007-05-15,-7.2727
2007-05-17,-9.8039
2007-05-18,4.3478
2007-05-21,-6.25
2007-05-22,20.0
2007-05-29,-29.6296
2007-05-30,31.5789
2007-06-04,0.0
2007-06-05,-24.0
2007-06-06,31.5789
2007-06-08,-12.0
2007-06-11,-13.6364
2007-06-13,31.5789
2007-06-15,8.0
2007-06-18,-7.4074
2007-06-22,0.0
2007-06-25,0.0
2007-06-27,-2.0
2007-06-29,-2.0408
2007-07-03,0.0
2007-07-05,0.0
2007-07-09,0.0
2007-07-11,0.0
2007-07-16,-37.5
2007-07-17,-3.3333
2007-07-19,10.3448
2007-07-20,-6.25
2007-07-23,33.3333
2007-07-24,-25.0
2007-07-26,26.6667
2007-07-27,2.6316
2007-07-31,-25.641
2007-08-02,55.1724
2007-08-03,-20.0
2007-08-06,-2.7778
2007-08-09,-20.0
2007-08-10,71.4286
2007-08-13,-21.875
2007-08-14,-16.6667
2007-08-15,-0.16
2007-08-16,31.4103
2007-08-20,-14.6341
2007-08-21,14.2857
2007-08-22,0.0
2007-08-24,-25.0
2007-08-28,0.0
2007-08-29,-6.6667
2007-09-04,25.0
2007-09-05,14.2857
2007-09-07,2.5
2007-09-10,9.7561
2007-09-12,0.0
2007-09-13,0.0
2007-09-17,0.0
2007-09-19,2.2222
2007-09-20,0.0
2007-09-21,-8.6957
2007-09-24,2.3810000000000002
2007-09-25,-6.7442
2007-09-26,44.6384
2007-09-27,-5.1724
2007-10-01,25.4545
2007-10-02,13.0435
2007-10-03,2.5641
2007-10-04,-18.75
2007-10-05,-7.6923
2007-10-08,10.0
2007-10-09,6.0606
2007-10-10,-14.2857
2007-10-11,8.3333
2007-10-12,7.6923
2007-10-15,14.2857
2007-10-16,10.0
2007-10-17,18.1818
2007-10-18,14.4231
2007-10-19,17.647100000000002
2007-10-22,32.1429
2007-10-23,-29.7297
2007-10-24,-4.6154
2007-10-25,-23.3871
2007-10-26,-12.6316
2007-10-29,25.3012
2007-10-30,-3.8462
2007-10-31,1.0
2007-11-01,-3.9604
2007-11-02,-2.0619
2007-11-05,2.1053
2007-11-06,3.0928
2007-11-07,-5.0
2007-11-08,-15.7895
2007-11-09,0.0
2007-11-12,-6.25
2007-11-13,13.3333
2007-11-14,0.0
2007-11-15,-5.8824
2007-11-16,0.0
2007-11-20,-3.75
2007-11-21,1.9481000000000002
2007-11-26,-7.0064
2007-11-27,19.1781
2007-11-28,-13.7931
2007-11-29,5.3333
2007-11-30,-11.3924
2007-12-03,0.0
2007-12-04,5.7143
2007-12-05,6.7568
2007-12-06,-12.6582
2007-12-07,0.0
2007-12-10,-1.3043
2007-12-11,0.0
2007-12-12,4.2584
2007-12-13,0.0
2007-12-14,-15.493
2007-12-17,0.0
2007-12-18,0.0
2007-12-19,-6.6667
2007-12-20,-1.7856999999999998
2007-12-21,0.0
2007-12-24,-7.2727
2007-12-27,-19.6078
2007-12-28,9.7561
2007-12-31,0.0
2008-01-02,0.0
2008-01-03,6.6667
2008-01-04,-6.25
2008-01-07,15.5556
2008-01-08,-1.9231
2008-01-09,0.0
2008-01-10,0.0
2008-01-11,-15.4902
2008-01-14,4.4084
2008-01-15,2.2222
2008-01-16,8.6957
2008-01-17,2.0
2008-01-18,-16.6667
2008-01-22,-1.1764999999999999
2008-01-23,-19.0476
2008-01-24,11.7647
2008-01-25,-7.8947
2008-01-28,0.0
2008-01-29,-5.7143
2008-01-31,-3.0303
2008-02-01,-6.25
2008-02-04,10.0
2008-02-05,6.0606
2008-02-07,-2.8571
2008-02-08,-11.7647
2008-02-11,13.3333
2008-02-12,-11.7647
2008-02-13,10.0
2008-02-14,-9.0909
2008-02-20,-3.0
2008-02-21,-7.2165
2008-02-26,22.2222
2008-02-27,-3.0303
2008-02-28,-6.25
2008-02-29,6.6667
2008-03-03,-12.5
2008-03-04,21.4286
2008-03-06,-26.4706
2008-03-07,4.0
2008-03-10,-11.538499999999999
2008-03-11,4.3478
2008-03-13,-8.3333
2008-03-14,0.0
2008-03-17,-27.2727
2008-03-18,18.75
2008-03-19,-10.526299999999999
2008-03-20,-2.9412000000000003
2008-03-24,-3.0303
2008-03-25,-12.5
2008-03-28,21.4286
2008-03-31,1.4706000000000001
2008-04-01,44.9275
2008-04-02,20.0
2008-04-03,13.3333
2008-04-04,11.7647
2008-04-07,-7.8947
2008-04-09,0.0
2008-04-10,-14.2857
2008-04-11,0.0
2008-04-14,0.0
2008-04-15,-3.3333
2008-04-17,-24.1379
2008-04-18,-8.1818
2008-04-21,-10.8911
2008-04-22,38.8889
2008-04-23,20.0
2008-04-25,-16.6667
2008-04-28,4.0
2008-04-30,0.0
2008-05-01,3.8462
2008-05-05,-7.4074
2008-05-06,0.0
2008-05-07,-12.0
2008-05-08,-9.0909
2008-05-09,-5.0
2008-05-12,0.0
2008-05-14,0.0
2008-05-15,15.7895
2008-05-16,-9.0909
2008-05-19,0.0
2008-05-20,0.0
2008-05-23,-20.0
2008-05-27,12.5
2008-05-28,-5.5556
2008-05-29,8.8235
2008-05-30,29.7297
2008-06-02,4.1667
2008-06-04,-8.0
2008-06-06,13.0435
2008-06-09,-3.8462
2008-06-10,8.0
2008-06-11,-7.4074
2008-06-13,12.0
2008-06-16,-10.7143
2008-06-17,0.0
2008-06-20,-32.0
2008-06-24,47.0588
2008-06-25,-12.0
2008-06-27,4.5455
2008-07-02,-8.6957
2008-07-03,-4.7619
2008-07-07,0.0
2008-07-08,0.0
2008-07-11,0.0
2008-07-18,-10.0
2008-07-21,0.0
2008-07-31,16.6667
2008-08-01,9.5238
2008-08-05,0.0
2008-08-08,17.3913
2008-08-13,-14.8148
2008-08-14,4.3478
2008-08-20,8.3333
2008-08-22,-7.6923
2008-08-26,-3.75
2008-08-27,-0.4329
2008-09-02,-4.3478
2008-09-10,-9.0909
2008-09-11,25.0
2008-09-12,-40.0
2008-09-15,13.3333
2008-09-16,5.8824
2008-09-17,11.1111
2008-09-18,0.0
2008-09-19,5.0
2008-09-22,-9.5238
2008-09-24,31.5789
2008-10-02,-40.0
2008-10-06,6.6667
2008-10-07,-6.25
2008-10-10,-20.0
2008-10-15,58.3333
2008-10-20,-26.3158
2008-10-29,14.2857
2008-11-03,6.25
2008-11-12,0.0
2008-11-14,-41.1765
2008-11-17,20.0
2008-11-25,4.2708
2008-11-26,0.0
2008-11-28,3.8961
2008-12-05,-30.7692
2008-12-08,12.2222
2008-12-09,0.0
2008-12-10,18.8119
2008-12-11,-25.0
2008-12-12,0.0
2008-12-19,0.0
2008-12-24,-11.1111
2008-12-29,-50.0
2008-12-30,0.0
2009-01-02,75.0
2009-01-05,0.0
2009-01-09,-28.5714
2009-01-12,0.0
2009-01-16,0.0
2009-01-22,40.0
2009-01-23,0.0
2009-01-27,0.0
2009-01-30,-28.5714
2009-02-06,40.0
2009-02-18,-35.7143
2009-02-24,-11.1111
2009-03-03,100.0
2009-03-12,-37.5
2009-03-20,-20.0
2009-04-01,25.0
2009-04-09,-20.0
2009-04-22,0.0
2009-05-14,-22.5
2009-05-18,-3.2258
2009-05-21,-33.3333
2009-05-22,5.0
2009-06-01,-4.7619
2009-06-02,-42.5
2009-06-04,156.5217
2009-06-05,1.6949
2009-06-16,33.3333
2009-06-22,-30.0
2009-06-24,0.0
2009-06-25,-42.8571
2009-06-30,-3.125
2009-07-01,16.129
2009-07-15,11.1111
2009-07-16,25.0
2009-07-20,20.0
2009-07-27,-16.6667
2009-08-05,40.0
2009-08-06,0.0
2009-08-07,42.8571
2009-08-11,0.0
2009-08-12,10.0
2009-08-13,27.2727
2009-08-19,-7.1429
2009-08-24,0.0
2009-08-27,0.1923
2009-08-28,53.5509
2009-08-31,10.0
2009-09-01,0.0
2009-09-04,81.8182
2009-09-08,-25.0
2009-09-09,-33.3333
2009-09-11,0.0
2009-09-16,0.0
2009-09-22,0.0
2009-09-23,0.0
2009-09-25,0.0
2009-09-28,0.0
2009-09-29,-44.875
2009-10-06,0.1134
2009-10-07,0.0
2009-10-12,-9.3998
2009-10-15,0.0
2009-10-16,60.0
2009-10-22,-21.875
2009-10-26,12.0
2009-10-28,14.2857
2009-11-02,-6.25
2009-11-03,-26.6667
2009-11-12,9.0909
2009-11-13,-8.3333
2009-11-16,0.0
2009-11-18,-18.1818
2009-12-09,11.1111
2009-12-15,-58.0
2009-12-16,-4.7619
2009-12-18,25.0
2009-12-21,84.0
2009-12-22,8.6957
2009-12-23,0.0
2009-12-29,-8.0
2009-12-30,0.0
2009-12-31,-10.8696
2010-01-07,9.7561
2010-01-14,11.1111
2010-02-01,-10.0
2010-02-02,55.5556
2010-02-25,-27.1429
2010-03-19,0.0
2010-03-23,0.0
2010-03-31,-15.4412
2010-04-06,-7.2464
2010-04-09,0.0
2010-04-16,-35.0
2010-04-21,-3.8462
2010-04-27,-20.0
2010-04-28,75.0
2010-05-14,-42.8571
2010-05-17,-50.0
2010-05-18,0.0
2010-05-28,100.0
2010-06-07,0.0
2010-06-29,0.0
2010-06-30,0.0
2010-07-01,0.0
2010-07-16,-25.0
2010-07-22,0.0
2010-07-26,0.0
2010-07-28,0.0
2010-07-29,0.0
2010-07-30,0.0
2010-08-10,0.0
2010-08-11,0.0
2010-08-13,0.0
2010-08-17,-33.3333
2010-08-26,0.0
2010-08-27,100.0
2010-09-07,25.0
2010-09-09,0.0
2010-09-10,-60.0
2010-10-25,20.0
2010-11-17,66.6667
2010-11-30,100.0
2010-12-01,-75.0
2010-12-10,10.0
2010-12-13,0.0
2010-12-14,81.8182
2010-12-15,0.0
2010-12-17,50.0
2010-12-21,0.0
2010-12-23,0.0
2010-12-31,-33.3333
2011-01-03,50.0
2011-01-07,66.6667
2011-01-10,-40.0
2011-01-12,66.6667
2011-01-21,-10.0
2011-01-26,-11.1111
2011-02-08,-49.2188
2011-02-11,146.1538
2011-02-14,0.0
2011-03-08,0.0
2011-03-11,260.0
2011-03-14,0.0
2011-03-17,-30.5556
2011-03-21,40.0
2011-03-22,-31.4286
2011-03-29,0.0
2011-03-30,-37.5
2011-03-31,20.0
2011-04-08,-22.2222
2011-04-12,-28.5714
2011-04-15,0.0
2011-04-18,0.0
2011-04-19,100.0
2011-04-21,-65.0
2011-04-25,128.5714
2011-05-04,-25.0
2011-05-11,16.6667
2011-05-12,85.7143
2011-05-17,-15.3846
2011-05-24,4.5455
2011-05-25,13.0435
2011-05-26,3.8462
