ticker,BIXZF US Equity
2009-12-01,2.2165
2009-12-02,-1.483
2009-12-03,-3.867
2009-12-08,2.7211
2009-12-09,1.023
2009-12-10,-1.2474
2009-12-11,-0.0679
2009-12-14,-0.2277
2009-12-16,-0.7016
2009-12-18,7.2813
2009-12-21,-0.179
2009-12-22,-1.7999
2009-12-24,0.3261
2009-12-29,6.1569
2009-12-30,1.1667
2009-12-31,-0.224
2010-01-08,-3.8346
2010-01-11,4.1295
2010-01-12,-0.5574
2010-01-13,1.7304
2010-01-14,-1.5333
2010-01-15,-1.2165
2010-01-19,8.7839
2010-01-20,0.7104
2010-01-21,-0.8094
2010-01-22,-1.3911
2010-01-25,-6.9099
2010-01-26,-2.6173
2010-01-27,-9.2799
2010-01-28,5.5897
2010-01-29,0.0629
2010-02-01,2.2385
2010-02-02,1.63
2010-02-04,-8.2994
2010-02-05,0.8815
2010-02-08,2.5593
2010-02-09,-0.047
2010-02-16,1.4228
2010-02-17,7.3584
2010-02-18,-0.1726
2010-02-22,2.5191
2010-02-23,-1.1804000000000001
2010-02-24,-1.0239
2010-02-25,-3.2759
2010-03-03,3.9215999999999998
2010-03-04,-0.0735
2010-03-05,0.8092
2010-03-09,-4.1109
2010-03-10,-1.0147
2010-03-16,-2.425
2010-03-17,-1.1064
2010-03-18,0.0896
2010-03-22,-1.1908
2010-03-24,-1.0574
2010-03-31,15.5963
2010-04-01,4.2117
2010-04-05,-2.9881
2010-04-06,-1.5270000000000001
2010-04-07,-2.4764
2010-04-09,-0.6771
2010-04-12,-2.8092
2010-04-14,5.5554
2010-04-15,-2.9044
2010-04-16,-1.7447
2010-04-19,1.6699000000000002
2010-04-20,0.8136
2010-04-21,-4.6845
2010-04-22,-1.8016
2010-04-28,-6.5835
2010-04-30,-3.9314
2010-05-03,1.6145
2010-05-04,-5.5522
2010-05-05,-6.492
2010-05-06,-7.0112
2010-05-07,-1.2465
2010-05-10,8.0426
2010-05-11,0.4503
2010-05-13,4.7411
2010-05-14,-4.5651
2010-05-17,-8.5973
2010-05-18,-3.041
2010-05-19,-5.6528
2010-05-20,-4.3293
2010-05-21,7.5051
2010-05-25,-6.6053
2010-05-26,5.9054
2010-05-27,0.5415
2010-05-28,-2.1164
2010-06-01,4.1168
2010-06-03,-0.9503
2010-06-07,-3.9826
2010-06-09,2.3054
2010-06-10,12.0534
2010-06-11,11.4286
2010-06-14,-0.4579
2010-06-18,7.3405000000000005
2010-06-22,-9.4097
2010-06-24,-3.5241
2010-07-06,3.3587
2010-07-07,1.8224
2010-07-09,8.0988
2010-07-13,1.4259
2010-07-19,-4.8442
2010-07-21,2.6905
2010-07-22,6.1569
2010-07-23,5.8988
2010-07-26,4.0391
2010-07-27,-4.1487
2010-07-28,1.8296000000000001
2010-07-29,0.346
2010-08-03,2.7997
2010-08-04,2.708
2010-08-05,-1.4382
2010-08-06,-1.2403
2010-08-09,0.3201
2010-08-10,-6.3328
2010-08-11,-0.6912
2010-08-12,0.4849
2010-08-13,0.9257
2010-08-17,-0.1171
2010-08-19,-2.833
2010-08-23,-1.0456
2010-08-24,-1.2631999999999999
2010-08-25,-0.5042
2010-08-26,1.5099
2010-08-27,3.739
2010-08-30,0.4518
2010-08-31,-3.1872
2010-09-03,10.7887
2010-09-10,11.0173
2010-09-13,11.681000000000001
2010-09-14,-4.117
2010-09-15,-2.3207
2010-09-16,-1.8133
2010-09-20,3.5843
2010-09-21,-2.7733
2010-09-22,-1.0505
2010-09-24,-3.4095
2010-09-27,5.1883
2010-09-28,4.6481
2010-10-04,1.9039000000000001
2010-10-05,-1.0045
2010-10-06,-2.1541
2010-10-12,1.5951
2010-10-13,2.7287
2010-10-14,2.9419
2010-10-15,5.2484
2010-10-18,0.1149
2010-10-20,-2.9238
2010-10-21,-0.7095
2010-10-22,4.0958
2010-10-25,-0.7111
2010-10-26,-6.0121
2010-10-27,-4.6034
2010-10-28,4.7323
2010-11-04,0.8589
2010-11-08,-0.2719
2010-11-09,1.5428
2010-11-10,-3.0788
2010-11-12,0.6757
2010-11-15,-1.772
2010-11-16,-8.43
2010-11-17,4.8097
2010-11-18,-0.21
2010-11-19,-4.6731
2010-11-22,3.4808
2010-11-24,-9.7607
2010-11-26,8.1815
2010-11-29,0.7008
2010-11-30,3.0935
2010-12-01,2.3667
2010-12-02,-1.5973000000000002
2010-12-06,-5.6876
2010-12-08,-3.4665
2010-12-09,1.03
2010-12-13,-7.3582
2010-12-14,-5.6459
2010-12-15,8.1389
2010-12-16,-2.585
2010-12-17,-0.9267
2010-12-20,0.826
2010-12-21,0.4277
2010-12-22,-0.12
2010-12-23,2.8735
2010-12-29,5.0466
2010-12-30,4.5096
2010-12-31,0.662
2011-01-04,2.3586
2011-01-05,1.1689
2011-01-06,5.6978
2011-01-07,4.7874
2011-01-10,-5.3954
2011-01-11,3.0499
2011-01-12,1.4361
2011-01-13,-1.7953999999999999
2011-01-14,-0.7137
2011-01-18,1.2419
2011-01-19,-3.6422
2011-01-20,-2.076
2011-01-21,-1.46
2011-01-24,-1.5425
2011-01-25,-6.947
2011-01-26,-2.0824
2011-01-27,3.0317
2011-01-28,1.4795
2011-01-31,0.706
2011-02-01,-1.6975
2011-02-02,0.3142
2011-02-03,0.3241
2011-02-04,-1.1131
2011-02-07,-0.022
2011-02-08,-1.5213
2011-02-09,-3.4074999999999998
2011-02-10,-4.5439
2011-02-11,8.8429
2011-02-14,-1.0753
2011-02-15,-1.8959000000000001
2011-02-16,1.8323
2011-02-17,2.7664999999999997
2011-02-18,1.4664
2011-02-22,-4.3923
2011-02-23,-3.748
2011-02-24,5.901
2011-02-25,1.3059
2011-02-28,-1.1061
2011-03-01,-3.394
2011-03-02,-1.7037
2011-03-03,-0.4479
2011-03-04,-0.3505
2011-03-07,-2.1576
2011-03-08,1.0786
2011-03-09,-5.5253
2011-03-10,-0.6024
2011-03-11,-7.9482
2011-03-14,9.9513
2011-03-15,-3.7675
2011-03-16,-4.5372
2011-03-17,-3.7683
2011-03-18,3.0586
2011-03-21,0.2293
2011-03-22,2.6332
2011-03-23,-1.767
2011-03-24,-0.0271
2011-03-25,5.5401
2011-03-28,1.5411000000000001
2011-03-30,-3.1397
2011-03-31,-0.8259
2011-04-01,-0.7472
2011-04-06,-0.3847
2011-04-07,-6.7847
2011-04-08,3.3143000000000002
2011-04-11,-3.246
2011-04-12,3.8693999999999997
2011-04-13,6.2741
2011-04-15,-6.784
2011-04-18,-2.8889
2011-04-20,3.1178
2011-04-21,2.4688
2011-04-25,2.6259
2011-04-26,16.4073
2011-04-27,-5.5065
2011-04-28,-2.1013
2011-04-29,1.1421000000000001
2011-05-02,0.115
2011-05-03,-1.4878
2011-05-05,-10.369
2011-05-06,3.6986
2011-05-09,-2.467
2011-05-10,-0.6569
2011-05-11,-2.9551
2011-05-12,0.4777
2011-05-13,2.1428
2011-05-16,-1.5229
2011-05-17,-1.2232
2011-05-18,1.4636
2011-05-19,3.828
2011-05-20,-4.7489
2011-05-24,2.1247
2011-05-25,-5.5479
2011-05-26,-2.2972
2011-05-27,7.8571
2011-06-01,-0.9934
2011-06-02,-5.7588
2011-06-03,-14.846
2011-06-06,-0.1389
2011-06-07,-1.9258
2011-06-08,1.9592
2011-06-09,1.3912
2011-06-10,-16.5552
2011-06-13,-11.5359
2011-06-14,1.6263999999999998
2011-06-15,1.6004
2011-06-16,-6.6438
2011-06-17,3.2901
2011-06-20,-0.9334
2011-06-21,-1.2897
2011-06-22,-1.7898
2011-06-23,-5.5947
2011-06-24,-0.1351
2011-06-27,1.8686
2011-06-28,-0.6705
2011-06-29,-3.0056
2011-07-05,21.1266
2011-07-06,-2.916
2011-07-07,5.4042
2011-07-08,17.9237
2011-07-11,-7.2943
2011-07-12,-1.5213
2011-07-14,0.0394
2011-07-15,-4.2785
2011-07-18,-6.6995000000000005
2011-07-19,4.6145
2011-07-20,-4.9321
2011-07-21,2.3088
2011-07-22,-6.0937
2011-07-25,-1.4926
2011-07-26,-0.8717
2011-07-27,-1.322
2011-07-28,-1.3876
2011-07-29,-3.6875
2011-08-02,-7.1033
2011-08-03,0.8677
2011-08-04,-9.354800000000001
2011-08-05,-11.2841
2011-08-08,-19.7978
2011-08-09,16.3489
2011-08-11,-8.1318
2011-08-12,-5.8686
2011-08-15,-9.9213
2011-08-16,-9.3355
2011-08-17,16.7385
2011-08-18,-7.8862
2011-08-19,-7.1934
2011-08-22,5.9212
2011-08-24,-8.6012
2011-08-25,-4.0294
2011-08-26,-2.7352
2011-08-29,0.0
2011-08-30,-12.5984
2011-08-31,-5.6628
2011-09-01,21.5553
2011-09-02,3.2548
2011-09-06,-9.5652
2011-09-07,0.0451
2011-09-09,-3.4089
2011-09-12,-3.9801
2011-09-13,3.6269
2011-09-14,0.0
2011-09-15,1.75
2011-09-19,-0.6143
2011-09-20,-2.7194000000000003
2011-09-21,-4.5743
2011-09-22,-13.0493
2011-09-23,7.1401
2011-09-26,-6.9859
2011-09-27,14.6946
2011-09-29,-0.8541
2011-10-03,-19.8649
2011-10-04,-10.0759
2011-10-07,14.5335
2011-10-11,14.6541
2011-10-12,13.281
2011-10-13,-5.4523
2011-10-14,3.1
2011-10-18,-0.9376
2011-10-19,-3.6554
2011-10-20,-5.1491
2011-10-21,-5.3929
2011-10-24,-0.906
2011-10-26,4.4762
2011-10-27,4.5761
2011-10-31,-10.512599999999999
2011-11-01,-1.6560000000000001
2011-11-02,1.8620999999999999
2011-11-03,-2.9755000000000003
2011-11-04,3.9086
2011-11-07,-7.4074
2011-11-08,-5.6667
2011-11-09,-10.2473
2011-11-11,6.2992
2011-11-14,2.2222
2011-11-15,-42.3913
2011-11-16,4.717
2011-11-17,-21.9219
2011-11-21,11.538499999999999
2011-11-22,-3.1034
2011-11-23,-7.8292
2011-11-25,-0.3861
2011-11-28,3.6337
2011-11-29,4.7218
2011-11-30,-8.5714
2011-12-01,-19.6289
2011-12-02,-0.3645
2011-12-05,12.8049
2011-12-07,0.9189
2011-12-08,13.1227
2011-12-09,66.7614
2011-12-12,-1.4196
2011-12-13,-21.8318
2011-12-15,5.1216
2011-12-16,3.7504
2011-12-19,-2.7027
2011-12-20,-4.1667
2011-12-21,-18.3696
2011-12-22,2.3968
2011-12-23,0.2167
2011-12-28,-2.0761
2011-12-29,-3.2686
2011-12-30,7.5342
2012-01-04,14.1401
2012-01-06,-8.3333
2012-01-10,29.5455
2012-01-11,-1.6604
2012-01-12,0.4141
2012-01-18,-7.7728
2012-01-23,-3.1304
2012-01-25,-0.2841
2012-01-26,-1.9943
2012-01-30,16.061
2012-02-01,-4.665
2012-02-02,4.0394
2012-02-03,-2.2727
2012-02-08,56.8475
2012-02-09,-7.2076
2012-02-10,-2.4856
2012-02-15,-11.6978
2012-02-16,-2.0619
2012-02-21,13.0526
2012-02-23,-2.4209
2012-02-24,2.2901
2012-03-01,8.7687
2012-03-05,-0.5146
2012-03-07,-14.4828
2012-03-08,-2.0161
2012-03-09,10.6996
2012-03-12,-7.8067
2012-03-15,-5.4435
2012-03-21,1.7856999999999998
2012-03-22,-4.4776
2012-03-23,-2.6316
2012-03-27,-6.7568
2012-03-28,-14.9758
2012-04-02,5.6818
2012-04-04,-6.9892
2012-04-05,3.4682
2012-04-09,-0.2793
2012-04-10,-3.3613
2012-04-16,2.8986
2012-04-23,-10.7042
2012-05-02,-9.1483
2012-05-04,15.2778
2012-05-07,-4.8193
2012-05-08,1.8987
2012-05-14,10.2484
2012-05-15,-32.3944
2012-05-16,-11.25
2012-05-17,0.0
2012-05-23,-6.1033
2012-05-24,-2.0
2012-06-07,-8.1633
2012-06-08,-7.7778
2012-06-12,13.8554
2012-06-15,5.8201
2012-06-18,0.0
2012-06-20,10.5
2012-06-21,-0.4525
2012-06-27,-9.0909
2012-07-10,3.0
2012-07-16,7.767
2012-07-18,2.7027
2012-07-19,0.8772
2012-07-25,-3.4783
2012-07-31,-5.4054
2012-08-01,26.1905
2012-08-13,27.1698
2012-08-15,-17.5074
2012-08-16,-0.3597
2012-08-17,-4.6931
2012-08-21,7.5758
2012-08-24,-7.7465
2012-09-10,-11.8321
2012-09-11,-15.1515
2012-09-28,-1.0204
2012-10-09,0.0
2012-10-10,0.0
2012-10-11,-7.732
2012-10-16,0.5587
2012-10-17,-6.6667
2012-10-26,22.247
2012-11-06,-14.3031
2012-11-09,-10.2273
2012-11-13,4.193
2012-11-16,-11.3136
2012-11-19,4.1096
2012-11-20,19.7368
2012-11-21,0.0
2012-11-23,-3.2967
2012-11-26,0.0
2012-11-27,11.7188
2012-11-28,-4.8951
2012-11-29,-5.6818
2012-12-04,-17.2218
2012-12-05,-4.1096
2012-12-06,11.6964
2012-12-07,-2.7978
2012-12-10,21.0526
2012-12-12,2.1739
2012-12-13,-10.7713
2012-12-14,-0.2235
2012-12-21,-3.2114
2012-12-27,2.6235
2012-12-31,2.2556
2013-01-03,46.0294
2013-01-08,5.9416
2013-01-09,-1.6635
2013-01-10,-7.9749
2013-01-14,7.563
2013-01-22,-9.375
2013-01-24,-13.7931
2013-01-29,4.0
2013-01-30,17.6082
2013-02-01,-1.0731
2013-02-04,-11.0021
2013-02-05,3.076
2013-02-14,1.1824
2013-02-20,-10.3506
2013-02-25,-7.635
2013-02-26,7.5269
2013-03-01,4.5
2013-03-06,-2.3923
2013-03-08,7.8431
2013-03-11,-9.4318
2013-03-15,-8.9711
2013-03-18,-0.7581
2013-04-02,-1.1111
2013-04-03,-8.5674
2013-04-10,-9.063
2013-04-12,7.4324
2013-04-15,-23.8994
2013-04-16,0.8264
2013-04-17,-4.3033
2013-04-19,-8.3512
2013-04-24,50.2336
2013-04-25,-25.3499
2013-05-01,3.3333
2013-05-03,0.0
2013-05-07,-3.7298
2013-05-10,-7.8534
2013-05-14,-1.4773
2013-05-16,-0.346
2013-05-22,-9.2593
2013-05-28,-46.1735
2013-06-03,-8.2938
2013-06-05,50.1292
2013-06-06,0.8606
2013-06-13,-18.0887
2013-06-14,22.9167
2013-06-17,0.0
2013-06-18,-0.1695
2013-06-21,-22.5806
2013-06-25,8.114
2013-06-26,0.2028
2013-07-12,-10.9312
2013-07-15,5.4545
2013-07-18,-17.6724
2013-07-19,10.4712
2013-07-25,-5.2133
2013-07-26,26.0
2013-07-29,-22.8175
2013-07-30,-19.2802
2013-07-31,0.0
2013-08-01,-63.3758
2013-08-09,39.1304
2013-08-13,0.0
2013-08-16,-28.125
2013-08-21,-0.8696
2013-08-27,5.2632
2013-08-29,-60.0
2013-09-03,133.3333
2013-09-05,0.0
2013-09-09,1.7856999999999998
2013-09-10,0.8772
2013-09-23,-66.9565
2013-09-25,-2.6316
2013-09-26,108.1081
2013-10-08,-79.2208
2013-10-16,-87.5
2013-10-23,700.0
2013-10-25,300.0
2013-10-28,-96.875
2013-10-29,150.0
2013-11-01,220.0
2013-11-04,0.0
2013-11-06,-50.0
2013-11-08,1900.0
2013-11-11,-50.0
2013-11-12,20.0
2013-11-13,-66.6667
2013-11-14,-50.0
2013-11-18,0.0
2013-11-19,100.0
2013-11-22,-25.0
2013-11-25,0.0
2013-12-03,-33.3333
2013-12-04,0.0
2013-12-05,0.0
2013-12-10,0.0
2013-12-12,-50.0
2013-12-18,-75.0
2013-12-27,0.0
2013-12-30,50.0
2014-01-02,166.6667
2014-01-03,-25.0
2014-01-07,0.0
2014-01-08,0.0
2014-01-09,0.0
2014-01-13,0.0
2014-01-14,33.3333
2014-01-15,25.0
2014-01-16,10.0
2014-01-21,-27.2727
2014-01-22,0.0
2014-01-27,-62.5
2014-01-29,66.6667
2014-01-30,0.0
2014-01-31,0.0
2014-02-04,0.0
2014-02-05,0.0
2014-02-06,-40.0
2014-02-10,66.6667
2014-02-11,0.0
2014-02-12,0.0
2014-02-14,-40.0
2014-02-19,0.0
2014-02-20,66.6667
2014-02-24,-40.0
2014-02-25,0.0
2014-02-26,0.0
2014-02-27,0.0
2014-03-03,-33.3333
2014-03-10,0.0
2014-03-12,0.0
2014-03-20,50.0
2014-03-25,0.0
2014-03-27,0.0
2014-04-04,0.0
2014-04-10,-33.3333
2014-04-14,0.0
2014-04-15,0.0
2014-04-23,0.0
2014-04-24,0.0
2014-04-28,0.0
2014-05-15,0.0
2014-05-27,0.0
2014-05-28,0.0
2014-07-21,0.0
2014-08-06,0.0
2014-10-20,0.0
2014-12-19,0.0
2015-01-15,0.0
2015-12-04,0.0
2015-12-10,0.0
2015-12-17,0.0
2015-12-18,0.0
2016-01-04,0.0
2016-01-12,0.0
2016-02-10,0.0
2016-03-02,0.0
2016-03-15,0.0
2016-03-21,0.0
2016-03-29,0.0
2016-04-11,0.0
2016-04-22,0.0
2016-10-10,0.0
2016-11-03,0.0
2016-12-07,0.0
2017-10-04,-99.2
2017-12-29,0.0
2018-01-24,0.0
2018-02-01,0.0
2018-10-02,900.0
2018-12-03,900.0
2018-12-06,0.0
2018-12-12,0.0
2018-12-27,0.0
2019-02-15,0.0
2019-02-21,0.0
2019-03-05,-99.0
2019-06-24,0.0
2019-08-22,9900.0
2019-09-17,-99.0
2019-11-04,0.0
