ticker,MXC US Equity
2002-10-21,4.3478
2002-11-18,6.25
2002-12-20,13.7255
2002-12-23,-3.4483
2002-12-26,42.8571
2003-01-06,0.0
2003-01-27,-25.0
2003-01-29,0.0
2003-02-03,8.3333
2003-03-17,53.8462
2003-04-07,10.0
2003-04-08,-13.6364
2003-04-23,0.0
2003-05-14,0.0
2003-05-28,10.526299999999999
2003-06-09,14.2857
2003-06-10,33.3333
2003-06-16,12.5
2003-06-17,-11.1111
2003-06-18,0.0
2003-07-08,-12.5
2003-07-22,0.0
2003-09-08,7.8571
2003-09-10,0.0
2003-09-12,1.3245
2003-09-16,1.9607999999999999
2003-09-22,-0.641
2003-09-24,1.2903
2003-10-02,0.0
2003-10-03,0.0
2003-10-07,0.6369
2003-10-14,1.2658
2003-10-20,0.0
2003-10-31,4.375
2003-11-03,0.0
2003-11-04,-2.9939999999999998
2003-11-05,1.8519
2003-12-01,-2.4242
2003-12-02,-0.6211
2003-12-04,0.625
2003-12-10,2.4845
2003-12-15,3.0303
2003-12-16,0.0
2003-12-17,0.0
2003-12-31,0.0
2004-01-02,0.0
2004-01-05,-1.7647
2004-01-07,-1.7964
2004-01-08,0.0
2004-01-15,0.6098
2004-01-22,2.4242
2004-01-23,0.0
2004-01-26,-2.3669000000000002
2004-01-27,-1.2121
2004-02-02,-1.8405
2004-02-04,3.125
2004-02-23,-2.4242
2004-02-24,-0.6211
2004-02-25,0.0
2004-02-26,0.0
2004-02-27,0.0
2004-03-01,0.0
2004-03-02,-0.625
2004-03-03,-1.2579
2004-03-04,-1.9108
2004-03-09,-0.6494
2004-03-12,0.5229
2004-03-18,-0.5202
2004-03-22,0.5229
2004-03-23,0.13
2004-03-24,0.6494
2004-03-25,0.0
2004-03-30,-1.9355
2004-03-31,-0.6579
2004-04-02,1.3245
2004-04-05,-0.6536
2004-04-08,3.2895
2004-04-12,-1.2739
2004-04-13,-3.2258
2004-04-16,0.0
2004-04-20,-1.3333
2004-04-21,0.0
2004-04-22,1.3514
2004-04-23,-0.6667
2004-04-30,-1.3423
2004-05-04,0.0
2004-05-05,-2.0408
2004-05-06,-1.3889
2004-05-10,0.0
2004-05-11,0.0
2004-05-19,-0.7042
2004-05-21,-1.4184
2004-06-02,0.7194
2004-06-04,-2.1429
2004-06-14,-0.7299
2004-07-01,-1.4706000000000001
2004-07-06,1.4925
2004-08-03,-0.7353
2004-08-04,-0.7407
2004-08-10,-1.4925
2004-08-11,-3.0303
2004-08-12,-1.5625
2004-08-16,-3.1746
2004-08-18,1.6393
2004-08-19,-0.4839
2004-08-20,1.2966
2004-08-26,-1.12
2004-09-01,0.8091
2004-09-08,-0.4815
2004-09-09,-1.6129
2004-09-14,1.1475
2004-09-17,-1.1345
2004-09-20,0.8197
2004-09-21,-2.439
2004-09-24,0.0
2004-10-08,0.0
2004-10-11,-0.8333
2004-10-12,-0.8403
2004-10-13,-0.8475
2004-10-14,-0.8547
2004-10-15,-0.8621
2004-10-18,-0.1739
2004-10-21,-3.3101
2004-10-26,0.9009
2004-10-28,4.4643
2004-10-29,0.0
2004-11-02,0.8547
2004-11-04,0.8475
2004-11-09,-2.521
2004-11-16,3.4483
2004-11-30,0.0
2004-12-06,0.0
2004-12-07,0.0
2004-12-08,-2.5
2004-12-13,0.8547
2004-12-14,-0.8475
2004-12-15,1.7094
2004-12-16,3.3613
2004-12-17,-2.1138
2004-12-21,-2.8239
2004-12-23,3.4188
2004-12-28,0.8264
2004-12-31,-0.8197
2005-01-03,-0.8264
2005-01-07,-0.8333
2005-01-14,0.8403
2005-01-19,0.0
2005-01-20,-1.6667
2005-01-25,-4.2373
2005-01-28,3.5398
2005-02-03,-0.8547
2005-02-08,0.8621
2005-02-14,-1.1966
2005-02-15,2.9412000000000003
2005-02-16,-0.8403
2005-02-18,-1.6949
2005-02-22,0.0
2005-03-02,-0.8621
2005-03-03,-1.7391
2005-03-04,0.885
2005-03-07,44.7368
2005-03-08,35.2727
2005-03-09,-1.4337
2005-03-10,-5.8182
2005-03-11,1.3514
2005-03-14,-6.6667
2005-03-15,-4.5918
2005-03-16,-14.9733
2005-03-17,-8.805
2005-03-18,4.8276
2005-03-21,49.3421
2005-03-22,-12.5991
2005-03-23,-4.4355
2005-03-24,0.1055
2005-03-28,-11.4858
2005-03-29,-2.3810000000000002
2005-03-30,6.4634
2005-03-31,-1.4891
2005-04-01,-8.7209
2005-04-04,13.2484
2005-04-05,-3.2621
2005-04-06,2.3256
2005-04-07,-0.5511
2005-04-08,-4.0165
2005-04-11,-1.1905000000000001
2005-04-12,-7.2289
2005-04-13,-1.9481000000000002
2005-04-14,-3.3113
2005-04-15,-5.4795
2005-04-18,2.1739
2005-04-19,4.2553
2005-04-20,-1.9048
2005-04-21,-2.9126
2005-04-22,2.2857
2005-04-25,-5.7263
2005-04-26,0.7407
2005-04-27,4.7059
2005-04-28,-2.3876
2005-04-29,-7.482
2005-05-02,-4.6655999999999995
2005-05-03,0.8157
2005-05-04,0.1618
2005-05-05,0.8078
2005-05-06,4.1667
2005-05-09,-0.7692
2005-05-10,1.7054
2005-05-12,2.1341
2005-05-16,-2.2388
2005-05-17,-1.0687
2005-05-18,0.3086
2005-05-19,-3.0769
2005-05-20,1.5873
2005-05-23,-1.5625
2005-05-24,-0.1587
2005-05-25,2.5437
2005-05-26,-0.7752
2005-05-27,5.4688
2005-05-31,37.037
2005-06-01,-8.0
2005-06-02,-14.8061
2005-06-03,15.8621
2005-06-06,47.0238
2005-06-07,-9.1498
2005-06-08,16.7558
2005-06-09,21.7557
2005-06-10,-12.9781
2005-06-13,22.3343
2005-06-14,-4.2992
2005-06-15,0.9231
2005-06-16,-5.4878
2005-06-17,-8.3871
2005-06-20,4.6479
2005-06-21,-10.9017
2005-06-22,-7.0997
2005-06-23,-7.3171
2005-06-24,2.6316
2005-06-27,15.5556
2005-06-28,-8.7278
2005-06-29,-8.59
2005-06-30,1.8617
2005-07-01,2.2628
2005-07-05,5.3617
2005-07-06,-0.8885
2005-07-07,-1.63
2005-07-08,-2.5684
2005-07-11,-3.3163
2005-07-12,8.0035
2005-07-13,-5.1303
2005-07-14,0.3433
2005-07-15,1.0265
2005-07-18,-5.5885
2005-07-19,0.6278
2005-07-20,-1.5152
2005-07-21,-7.2398
2005-07-22,7.5122
2005-07-25,-4.3557
2005-07-26,-5.6926
2005-07-27,-2.6157
2005-07-28,3.8223000000000003
2005-07-29,-0.995
2005-08-01,6.0302
2005-08-02,-3.5071
2005-08-03,2.8487
2005-08-04,-1.1461000000000001
2005-08-05,-4.8309
2005-08-08,1.5228000000000002
2005-08-09,-2.0
2005-08-10,-3.0612
2005-08-11,15.473700000000001
2005-08-12,2.2789
2005-08-15,-5.9715
2005-08-16,0.3791
2005-08-17,-6.7044
2005-08-18,-2.3279
2005-08-19,2.0725
2005-08-22,-1.9289
2005-08-23,-0.6211
2005-08-24,0.8333
2005-08-25,2.686
2005-08-26,0.6036
2005-08-29,0.5
2005-08-30,4.4776
2005-08-31,0.9524
2005-09-01,-3.9623
2005-09-02,17.0923
2005-09-06,0.6711
2005-09-07,-7.5
2005-09-08,2.5225
2005-09-09,-5.2724
2005-09-12,-6.308
2005-09-13,1.4851
2005-09-14,3.122
2005-09-15,5.7711
2005-09-16,-3.9714
2005-09-19,5.2534
2005-09-20,-2.3894
2005-09-21,4.9864
2005-09-22,4.3178
2005-09-23,-8.5265
2005-09-26,-2.8054
2005-09-27,-7.8212
2005-09-28,7.8788
2005-09-29,2.5281000000000002
2005-09-30,3.653
2005-10-03,-3.8767
2005-10-04,-3.3914
2005-10-05,-0.3795
2005-10-06,-4.7619
2005-10-07,1.9
2005-10-10,-3.7291
2005-10-11,3.16
2005-10-12,-1.7787
2005-10-13,-1.2072
2005-10-14,-11.4053
2005-10-17,-2.2989
2005-10-18,-1.8824
2005-10-19,-2.2782
2005-10-20,-2.3313
2005-10-21,1.2563
2005-10-24,0.4963
2005-10-25,4.6914
2005-10-26,-1.5211999999999999
2005-10-27,-3.0056
2005-10-28,-2.4691
2005-10-31,0.6329
2005-11-01,-2.5157
2005-11-02,0.6452
2005-11-03,6.2821
2005-11-04,-5.3076
2005-11-07,0.6369
2005-11-08,0.6313
2005-11-09,0.0016
2005-11-10,-4.4025
2005-11-11,2.6316
2005-11-14,1.6667
2005-11-15,4.6658
2005-11-16,-2.8916
2005-11-17,-0.4963
2005-11-18,0.9975
2005-11-21,-0.6173
2005-11-22,-2.2359999999999998
2005-11-23,-0.7624
2005-11-25,0.8963
2005-11-28,-0.3807
2005-11-29,-0.6369
2005-11-30,0.0
2005-12-01,0.641
2005-12-02,1.9108
2005-12-05,6.75
2005-12-06,-0.4684
2005-12-07,-0.5882
2005-12-08,1.1834
2005-12-09,0.5848
2005-12-12,-4.6512
2005-12-13,0.6098
2005-12-14,-3.5152
2005-12-15,-2.0101
2005-12-16,-1.6667
2005-12-19,0.9126
2005-12-20,-2.9587
2005-12-21,-1.7441
2005-12-22,0.6775
2005-12-23,-1.2113
2005-12-27,-3.951
2005-12-28,-1.4167
2005-12-29,0.8615
2005-12-30,-0.8559
2006-01-03,4.6043
2006-01-04,0.4127
2006-01-05,2.7397
2006-01-06,2.4
2006-01-09,0.9115
2006-01-10,2.4387
2006-01-11,5.4289
2006-01-12,30.227
2006-01-13,4.1284
2006-01-17,1.3216
2006-01-18,-8.6967
2006-01-19,11.9061
2006-01-20,2.2979
2006-01-23,2.0799
2006-01-24,0.652
2006-01-25,-1.6194
2006-01-26,-3.7037
2006-01-27,-10.1709
2006-01-30,-0.8551
2006-01-31,-2.1125
2006-02-01,-0.8824
2006-02-02,-1.1869
2006-02-03,-2.9029
2006-02-06,5.0515
2006-02-07,0.5986
2006-02-08,0.478
2006-02-09,-1.4563
2006-02-10,-3.3498
2006-02-13,-0.1019
2006-02-14,3.0612
2006-02-15,-2.4752
2006-02-16,1.5215999999999998
2006-02-17,-1.5988
2006-02-21,-0.9146
2006-02-22,1.641
2006-02-23,-3.1282
2006-02-24,0.2083
2006-02-27,-1.2474
2006-02-28,0.0
2006-03-01,0.6316
2006-03-02,-1.1506
2006-03-03,-1.2698
2006-03-06,-1.3934
2006-03-07,-2.1739
2006-03-08,-3.8889
2006-03-09,-5.0867
2006-03-10,-0.7308
2006-03-13,-1.227
2006-03-14,3.0932
2006-03-15,1.458
2006-03-16,-3.2067
2006-03-17,0.6135
2006-03-20,-1.2195
2006-03-21,-3.7037
2006-03-22,-0.641
2006-03-23,7.6129
2006-03-24,5.5156
2006-03-27,-0.6818
2006-03-28,0.5721
2006-03-29,1.8203
2006-03-30,-1.5642
2006-03-31,-2.3837
2006-04-03,0.5814
2006-04-04,4.0462
2006-04-05,0.5556
2006-04-06,-0.1119
2006-04-07,-6.5253
2006-04-10,3.5503
2006-04-11,14.1714
2006-04-12,3.1031
2006-04-13,-1.4563
2006-04-17,3.5468
2006-04-18,6.47
2006-04-19,-3.1278
2006-04-20,-8.6716
2006-04-21,4.5455
2006-04-24,-2.4154999999999998
2006-04-25,-7.0297
2006-04-26,-2.5559
2006-04-27,-4.3716
2006-04-28,1.7143000000000002
2006-05-01,-1.6854
2006-05-02,2.7429
2006-05-03,-0.1849
2006-05-04,1.5226
2006-05-08,1.9745
2006-05-09,-2.5821
2006-05-10,-2.7624
2006-05-11,-8.5227
2006-05-12,-1.3665
2006-05-15,0.1259
2006-05-17,-4.5283
2006-05-19,0.9223
2006-05-22,0.5222
2006-05-23,-1.2987
2006-05-24,-3.9474
2006-05-25,2.0548
2006-05-26,0.0
2006-05-30,-2.5503
2006-05-31,3.9945
2006-06-01,7.0199
2006-06-02,5.198
2006-06-05,-1.4118
2006-06-06,-9.3079
2006-06-07,0.0
2006-06-08,-5.7895
2006-06-09,-2.095
2006-06-12,-1.5692
2006-06-13,-7.5362
2006-06-14,-0.4702
2006-06-15,16.8504
2006-06-16,-2.965
2006-06-19,-3.1944
2006-06-20,-1.7217
2006-06-21,2.1898
2006-06-22,-0.1429
2006-06-23,11.588
2006-06-26,-8.3333
2006-06-27,0.6993
2006-06-28,-0.9722
2006-06-29,0.9818
2006-06-30,30.8333
2006-07-03,-8.598700000000001
2006-07-05,0.1161
2006-07-06,0.348
2006-07-07,-1.1561
2006-07-10,-0.4678
2006-07-11,1.0576
2006-07-12,-4.186
2006-07-13,0.0
2006-07-14,6.9175
2006-07-17,-3.5187
2006-07-18,-1.7647
2006-07-19,-3.3533
2006-07-20,-3.9653
2006-07-21,-1.8065
2006-07-24,0.1314
2006-07-25,-4.1995000000000005
2006-07-26,9.589
2006-07-27,0.125
2006-07-28,-5.7428
2006-07-31,5.6954
2006-08-01,0.2522
2006-08-02,-7.5014
2006-08-03,3.2432
2006-08-04,-1.8325
2006-08-07,3.7333
2006-08-08,-2.3136
2006-08-09,1.0526
2006-08-10,0.0
2006-08-11,-2.3438
2006-08-14,-2.6667
2006-08-15,-3.4247
2006-08-16,0.1418
2006-08-17,-3.6827
2006-08-21,7.3529
2006-08-22,2.7397
2006-08-23,-4.6667
2006-08-24,-1.3986
2006-08-25,-0.9929
2006-08-28,1.7675999999999998
2006-08-29,0.3731
2006-08-30,-3.2241
2006-08-31,-7.971
2006-09-01,4.0945
2006-09-05,1.5129000000000001
2006-09-07,-1.1923
2006-09-08,-0.4525
2006-09-11,-1.3636
2006-09-12,-0.1536
2006-09-13,1.5385
2006-09-14,-3.786
2006-09-15,-1.5767
2006-09-18,0.192
2006-09-19,2.2038
2006-09-20,-0.4688
2006-09-21,0.314
2006-09-22,-1.8388
2006-09-25,0.1594
2006-09-26,0.2786
2006-09-27,0.3175
2006-09-28,-3.6757999999999997
2006-09-29,3.3233
2006-10-02,-2.2258
2006-10-03,-3.9868
2006-10-04,0.7653
2006-10-05,1.0084
2006-10-06,-0.1685
2006-10-09,0.0021
2006-10-10,0.0
2006-10-11,-1.1667
2006-10-12,0.8432
2006-10-13,1.1706
2006-10-16,2.314
2006-10-17,-1.1309
2006-10-18,0.4902
2006-10-19,8.9431
2006-10-20,-3.1343
2006-10-23,-2.4653
2006-10-24,1.4218
2006-10-25,-1.0903
2006-10-26,-4.7244
2006-10-27,0.8264
2006-10-30,-0.1639
2006-10-31,-0.1642
2006-11-01,0.9848
2006-11-02,-0.4866
2006-11-03,0.491
2006-11-06,-0.6515
2006-11-09,1.0523
2006-11-10,-2.0147
2006-11-13,-0.2121
2006-11-14,0.0467
2006-11-15,-0.1658
2006-11-16,-2.1595
2006-11-17,-1.528
2006-11-20,1.2069
2006-11-21,3.9182
2006-11-22,1.4754
2006-11-27,-1.7771
2006-11-28,0.8224
2006-11-29,18.5971
2006-11-30,-3.8514
2006-12-01,-2.0029
2006-12-04,-1.4599
2006-12-05,0.15
2006-12-06,0.0721
2006-12-07,1.2565
2006-12-08,0.0
2006-12-11,-1.6058
2006-12-12,0.8902
2006-12-13,0.0
2006-12-14,0.5864
2006-12-15,-0.583
2006-12-18,-1.3235000000000001
2006-12-19,-4.62
2006-12-20,0.625
2006-12-21,-0.6192
2006-12-22,-2.1894
2006-12-26,-1.5974
2006-12-28,-0.487
2006-12-29,-0.1631
2007-01-03,0.3268
2007-01-04,-2.5143
2007-01-05,0.2402
2007-01-08,0.0
2007-01-09,-1.5
2007-01-11,1.3536000000000001
2007-01-12,-0.5008
2007-01-16,0.5034
2007-01-17,0.0
2007-01-18,-2.3372
2007-01-19,0.0
2007-01-22,1.5363
2007-01-23,-3.1966
2007-01-24,2.9565
2007-01-25,3.4745
2007-01-29,-2.2151
2007-01-30,1.8364
2007-01-31,2.2951
2007-02-01,-0.641
2007-02-02,0.6452
2007-02-05,0.8013
2007-02-07,-3.0207
2007-02-08,-0.1639
2007-02-12,-3.1199
2007-02-13,-1.697
2007-02-14,1.5539
2007-02-16,-1.6978
2007-02-20,-3.2815
2007-02-21,-0.5357
2007-02-22,1.4363000000000001
2007-02-26,2.4779
2007-02-27,-2.418
2007-02-28,-2.6549
2007-03-01,1.2727
2007-03-05,1.5507
2007-03-06,-0.8199
2007-03-07,-0.1248
2007-03-08,-3.6231
2007-03-09,2.2222
2007-03-12,-3.9855
2007-03-13,-0.1887
2007-03-14,0.9452
2007-03-15,1.8727
2007-03-16,-1.6543999999999999
2007-03-19,-0.7477
2007-03-20,1.8832
2007-03-21,1.6636
2007-03-22,-1.6364
2007-03-23,1.2939
2007-03-26,-0.7299
2007-03-27,-2.9412000000000003
2007-03-28,1.3258
2007-03-29,2.243
2007-03-30,-5.8501
2007-04-02,-0.3883
2007-04-03,-0.7797
2007-04-04,1.7682
2007-04-05,1.1583
2007-04-09,3.8167999999999997
2007-04-10,-0.5515
2007-04-11,-5.5453
2007-04-12,1.1742
2007-04-13,2.7079
2007-04-16,0.3766
2007-04-17,-1.6886
2007-04-18,0.1908
2007-04-19,0.7619
2007-04-20,1.5760999999999998
2007-04-23,2.1704
2007-04-25,-1.0929
2007-04-26,-3.1308
2007-04-27,-2.8517
2007-04-30,2.544
2007-05-01,1.145
2007-05-04,0.0
2007-05-07,-0.9434
2007-05-08,0.0571
2007-05-09,-0.0571
2007-05-14,-0.9524
2007-05-15,-1.9231
2007-05-16,-0.9804
2007-05-17,0.5941
2007-05-18,1.3780000000000001
2007-05-21,0.9733
2007-05-23,0.9591
2007-05-24,-1.9048
2007-05-25,-0.9709
2007-05-31,0.7843
2007-06-01,1.1673
2007-06-04,0.1923
2007-06-05,0.7678
2007-06-06,0.9524
2007-06-07,0.9434
2007-06-11,-1.6822
2007-06-13,0.0
2007-06-14,0.0
2007-06-15,0.6464
2007-06-19,-0.4156
2007-06-20,0.7208
2007-06-22,2.0716
2007-06-27,0.0
2007-07-02,-0.9225
2007-07-03,0.9288
2007-07-05,-1.6582
2007-07-06,-0.5629
2007-07-09,3.3962
2007-07-11,-0.5474
2007-07-12,0.0
2007-07-13,-0.9174
2007-07-16,0.9259
2007-07-17,-2.7523
2007-07-19,0.9434
2007-07-23,-2.8037
2007-07-24,-0.7692
2007-07-25,1.7442
2007-07-27,-2.8571
2007-07-30,0.0
2007-07-31,0.0
2007-08-01,12.7451
2007-08-02,2.7826
2007-08-03,-0.6768
2007-08-06,-7.155
2007-08-07,-6.422
2007-08-08,0.9804
2007-08-09,-0.5825
2007-08-10,2.5391
2007-08-13,0.9524
2007-08-14,0.9434
2007-08-16,-0.9346
2007-08-17,-2.2641999999999998
2007-08-20,-1.5444
2007-08-21,1.9607999999999999
2007-08-22,-0.1923
2007-08-23,0.1927
2007-08-24,-1.5385
2007-08-27,0.1953
2007-08-28,1.3645
2007-08-29,-0.9615
2007-08-30,-0.9709
2007-09-04,1.9607999999999999
2007-09-06,-0.9615
2007-09-12,0.9709
2007-09-13,1.1538
2007-09-18,-2.0913
2007-09-20,0.0
2007-09-21,0.1942
2007-09-24,-2.1318
2007-09-25,0.7921
2007-09-27,0.1965
2007-09-28,0.9608
2007-10-01,0.0194
2007-10-04,0.1942
2007-10-05,-1.5504
2007-10-08,-1.5748
2007-10-09,8.0
2007-10-11,-4.6296
2007-10-12,2.9126
2007-10-15,0.0
2007-10-17,1.8868
2007-10-19,0.0
2007-10-23,0.9259
2007-10-24,-2.7523
2007-10-25,-5.0943
2007-10-26,3.3797
2007-10-29,1.9231
2007-10-30,-0.566
2007-10-31,0.5693
2007-11-01,1.8868
2007-11-02,1.2963
2007-11-05,-2.1938
2007-11-06,1.8317999999999999
2007-11-07,-2.3495
2007-11-08,-1.3158
2007-11-09,2.6667
2007-11-12,-7.2356
2007-11-13,-5.0
2007-11-14,-1.0526
2007-11-15,-3.4069
2007-11-16,-7.4864
2007-11-19,-0.7143
2007-11-20,0.4796
2007-11-23,8.5919
2007-11-26,1.0989
2007-11-27,0.0
2007-11-28,-4.3478
2007-11-30,-1.1364
2007-12-03,-2.2989
2007-12-04,-4.7059
2007-12-05,-2.4691
2007-12-06,-1.2658
2007-12-07,7.6923
2007-12-10,3.5714
2007-12-12,3.2184
2007-12-13,-0.8909
2007-12-17,-3.3708
2007-12-18,-3.2558
2007-12-19,-1.4423
2007-12-20,-2.439
2007-12-21,-2.5
2007-12-26,2.0513
2007-12-27,0.2513
2007-12-28,0.0
2007-12-31,-0.2506
2008-01-02,0.5025
2008-01-08,-6.25
2008-01-09,1.3333
2008-01-11,-1.3158
2008-01-17,-1.3333
2008-01-18,-1.3479999999999999
2008-01-23,-1.3732
2008-01-24,-4.1667
2008-01-25,25.7971
2008-01-28,-18.6636
2008-01-29,-2.8329
2008-01-30,2.0372
2008-01-31,0.0036
2008-02-01,0.0
2008-02-11,4.2857
2008-02-12,-2.3562
2008-02-13,-1.7957
2008-02-14,-1.4285999999999999
2008-02-15,4.3442
2008-02-19,7.5037
2008-02-20,0.2584
2008-02-21,2.8350999999999997
2008-02-22,5.2632
2008-02-25,2.3810000000000002
2008-02-26,0.6977
2008-02-27,-6.4665
2008-02-28,2.4691
2008-02-29,-1.4458
2008-03-03,3.912
2008-03-04,-2.5882
2008-03-05,3.8647
2008-03-06,-4.6512
2008-03-07,4.1463
2008-03-10,0.7026
2008-03-11,1.3953
2008-03-12,1.8349
2008-03-13,1.1261
2008-03-14,0.2227
2008-03-17,-2.2222
2008-03-18,1.8182
2008-03-19,-4.9107
2008-03-20,-2.3445
2008-03-24,2.8815
2008-03-25,-2.8037
2008-03-27,3.3654
2008-03-28,-2.093
2008-04-01,0.0
2008-04-02,0.4751
2008-04-03,0.9456
2008-04-07,0.7026
2008-04-08,1.3953
2008-04-09,0.9174
2008-04-10,4.5455
2008-04-14,1.087
2008-04-15,-0.6452
2008-04-17,-1.2987
2008-04-18,11.8421
2008-04-21,23.5294
2008-04-22,32.2222
2008-04-23,-14.5258
2008-04-24,6.0393
2008-04-25,14.1722
2008-04-28,16.5893
2008-04-29,-1.8904999999999998
2008-04-30,-4.1582
2008-05-01,-7.9365
2008-05-02,3.4483
2008-05-05,2.8889
2008-05-06,-6.9114
2008-05-07,1.2761
2008-05-08,5.8419
2008-05-09,16.4502
2008-05-12,6.7844
2008-05-13,-0.3481
2008-05-14,7.1616
2008-05-15,15.3219
2008-05-16,38.8693
2008-05-19,41.9847
2008-05-20,52.4373
2008-05-21,16.1533
2008-05-22,-31.0729
2008-05-23,20.2643
2008-05-27,-7.4237
2008-05-28,-9.9446
2008-05-29,-7.7039
2008-05-30,0.9525
2008-06-02,24.9607
2008-06-03,-3.7736
2008-06-04,-4.6013
2008-06-05,12.4966
2008-06-06,14.9817
2008-06-09,-8.4746
2008-06-10,0.2083
2008-06-11,0.9471
2008-06-12,-7.5515
2008-06-13,-2.5
2008-06-16,9.9391
2008-06-17,0.1732
2008-06-18,11.8027
2008-06-19,-7.9796
2008-06-20,2.8459
2008-06-23,5.6645
2008-06-24,-6.5979
2008-06-25,-1.766
2008-06-26,-6.0674
2008-06-27,2.2727
2008-06-30,-6.0585
2008-07-01,-6.4741
2008-07-02,-12.1406
2008-07-03,-13.1818
2008-07-07,-6.1431000000000004
2008-07-08,-9.0368
2008-07-09,10.2208
2008-07-10,7.9376999999999995
2008-07-11,5.7045
2008-07-14,-4.9056999999999995
2008-07-15,3.1076
2008-07-16,4.6419
2008-07-17,-5.5767
2008-07-18,4.3624
2008-07-21,8.746
2008-07-22,-7.7469
2008-07-23,-6.0897
2008-07-24,2.2184
2008-07-25,-0.4341
2008-07-28,0.6036
2008-07-29,-7.1267
2008-07-30,4.9817
2008-07-31,-2.5641
2008-08-01,-1.7544
2008-08-04,-5.0
2008-08-05,-6.9925
2008-08-06,2.1827
2008-08-07,2.8481
2008-08-08,-4.9236
2008-08-11,-6.5125
2008-08-12,-1.0823
2008-08-13,15.9236
2008-08-14,3.3962
2008-08-15,-1.0949
2008-08-18,-2.952
2008-08-19,2.7376
2008-08-20,10.5292
2008-08-21,12.744
2008-08-22,-9.7146
2008-08-25,4.5197
2008-08-26,0.7117
2008-08-27,2.4371
2008-08-28,-6.3453
2008-08-29,-6.873
2008-09-02,-9.0941
2008-09-03,-7.6183
2008-09-04,0.0416
2008-09-05,7.2023
2008-09-08,-4.7767
2008-09-09,-10.2773
2008-09-10,5.6364
2008-09-11,0.0861
2008-09-12,1.6766999999999999
2008-09-15,-12.6427
2008-09-16,0.9197
2008-09-17,-0.6235
2008-09-18,0.2413
2008-09-19,4.9591
2008-09-22,13.3945
2008-09-23,-13.1796
2008-09-24,0.2237
2008-09-25,-2.464
2008-09-26,-5.053
2008-09-29,-13.2023
2008-09-30,-1.6194
2008-10-01,-5.291
2008-10-02,-13.0354
2008-10-03,-6.995
2008-10-06,-17.4981
2008-10-07,-0.9302
2008-10-08,-4.5998
2008-10-09,-6.9893
2008-10-10,-1.0582
2008-10-13,33.6898
2008-10-14,12.0
2008-10-15,-11.357099999999999
2008-10-16,-12.4899
2008-10-17,1.2891
2008-10-20,16.5455
2008-10-21,0.624
2008-10-22,-13.9535
2008-10-23,3.9099
2008-10-24,-1.682
2008-10-27,14.6384
2008-10-28,-5.7692
2008-10-29,1.4694
2008-10-30,0.885
2008-10-31,2.0734
2008-11-03,1.3437000000000001
2008-11-04,7.1539
2008-11-05,-3.2374
2008-11-06,-4.2379
2008-11-07,-12.8882
2008-11-10,-1.7825
2008-11-11,-0.2722
2008-11-12,-8.0983
2008-11-13,0.099
