ticker,MAAFF US Equity
2001-12-20,-4.1667
2001-12-21,21.7391
2001-12-28,14.2857
2001-12-31,-31.25
2002-01-07,45.4545
2002-01-15,-27.1094
2002-02-06,11.4684
2002-02-26,-7.6923
2002-03-05,0.0
2002-03-07,0.0
2002-03-28,-25.0
2002-05-31,5.5556
2002-06-18,-5.2632
2002-07-03,5.5556
2002-07-16,-31.5789
2002-07-17,84.6154
2002-07-18,-41.6667
2002-07-25,28.5714
2002-08-14,-11.1111
2002-08-16,-6.25
2002-08-27,0.0
2002-09-25,20.0
2002-11-15,22.2222
2002-11-19,9.0909
2002-11-25,-11.8229
2002-12-16,-43.2959
2002-12-23,48.3333
2002-12-24,46.0674
2002-12-30,3.8462
2003-01-10,-3.7037
2003-02-04,-19.2308
2003-02-07,4.7619
2003-02-28,0.0
2003-03-17,-18.1818
2003-04-14,-5.5556
2003-05-13,-5.8824
2003-05-28,-12.5
2003-05-29,85.7143
2003-06-02,-42.3077
2003-06-10,-20.0
2003-06-27,8.3333
2003-07-30,-30.7692
2003-09-05,11.1111
2003-09-29,60.0
2003-10-08,-37.5
2003-10-27,60.0
2003-11-03,6.25
2003-11-10,5.8824
2003-12-16,50.0
2003-12-17,-29.6296
2003-12-30,21.0526
2003-12-31,-13.0435
2004-01-14,65.0
2004-01-16,0.0
2004-01-21,-21.2121
2004-01-22,11.538499999999999
2004-02-17,24.1379
2004-02-19,0.0
2004-02-23,19.4444
2004-02-25,-11.6279
2004-03-09,118.4211
2004-03-10,-1.2048
2004-03-11,2.439
2004-03-16,-1.1905000000000001
2004-03-18,0.0
2004-03-22,-15.6627
2004-03-26,17.1429
2004-04-01,0.0
2004-04-08,0.0
2004-04-15,-4.878
2004-04-16,3.8462
2004-04-19,11.1111
2004-04-26,1.1111
2004-04-28,2.1978
2004-04-30,-9.6774
2004-05-26,-1.1905000000000001
2004-05-28,0.0
2004-06-17,-10.8434
2004-07-12,-2.7027
2004-07-16,0.0
2004-07-20,-12.5
2004-07-27,14.2857
2004-08-04,11.1111
2004-08-10,2.5
2004-08-13,-9.7561
2004-08-18,8.1081
2004-08-19,-6.25
2004-08-20,-5.3333
2004-09-27,39.4366
2004-10-20,-10.101
2004-10-22,11.236
2004-10-27,-5.0505
2004-11-01,10.6383
2004-11-04,-1.9231
2004-11-15,0.0
2004-11-16,1.9607999999999999
2004-11-30,3.8462
2004-12-06,1.8519
2004-12-14,26.3636
2004-12-15,15.1079
2004-12-16,-7.0
2004-12-29,12.2312
2005-01-04,13.7725
2005-01-06,2.1053
2005-01-07,0.0
2005-01-11,-18.5567
2005-01-14,5.6962
2005-01-31,-34.1317
2005-02-04,26.3636
2005-02-07,12.2302
2005-02-17,-15.3846
2005-03-02,12.1212
2005-03-10,17.5676
2005-03-11,-18.3908
2005-03-16,12.6761
2005-03-22,-6.625
2005-04-12,2.4096
2005-04-14,4.5752
2005-04-21,-13.125
2005-05-04,0.7194
2005-05-05,8.5714
2005-05-12,-7.8947
2005-05-31,-0.7143
2005-06-01,0.0
2005-06-03,-1.1511
2005-06-14,6.2591
2005-06-22,-4.7945
2005-06-23,-0.7194
2005-06-30,-7.971
2005-07-13,14.9606
2005-07-18,-4.1096
2005-07-25,-15.7143
2005-07-26,0.0
2005-07-27,0.8475
2005-08-08,-13.4454
2005-08-18,25.2427
2005-08-19,-0.7752
2005-08-23,4.6875
2005-09-12,2.9851
2005-09-13,0.7246
2005-09-28,7.1942
2005-09-29,-13.4228
2005-10-05,7.7519
2005-10-19,-15.1079
2005-10-27,20.339
2005-11-04,5.6338
2005-11-09,6.0
2005-11-14,0.6289
2005-11-17,0.0
2005-11-22,18.75
2005-11-25,0.0
2005-11-29,-2.1053
2005-12-08,-11.2903
2005-12-12,-0.6061
2005-12-22,-2.439
2005-12-23,0.3125
2006-01-06,-3.6916
2006-01-11,17.0953
2006-01-12,-13.0732
2006-01-13,8.048
2006-01-17,-5.8824
2006-01-18,-7.25
2006-01-19,7.8167
2006-01-20,-2.5
2006-01-25,-3.8462
2006-01-31,0.0
2006-02-01,2.6667
2006-02-03,11.6883
2006-02-07,-9.6512
2006-02-10,2.9600999999999997
2006-02-14,19.125
2006-02-15,-0.8395
2006-02-16,7.9365
2006-02-17,14.1544
2006-02-23,-8.1052
2006-02-24,12.1495
2006-02-27,-6.25
2006-02-28,6.2222
2006-03-03,-5.4393
2006-03-06,9.646
2006-03-08,-17.1408
2006-03-09,-2.5934
2006-03-14,9.5
2006-03-15,-4.1096
2006-03-17,1.9048
2006-03-20,13.0841
2006-03-21,2.4793
2006-03-24,0.4032
2006-03-27,-4.2871
2006-03-31,3.2204
2006-04-10,14.6341
2006-04-11,5.4965
2006-04-12,0.1681
2006-04-13,-7.7181
2006-04-18,1.0909
2006-04-19,2.8777
2006-04-20,-0.4545
2006-04-21,-3.4773
2006-04-26,9.1703
2006-04-27,-0.225
2006-05-03,3.3325
2006-05-05,-0.1051
2006-05-08,-0.3156
2006-05-12,3.8961
2006-05-16,-15.9375
2006-05-17,0.3717
2006-05-18,-11.4815
2006-05-23,-2.0921
2006-05-24,-2.5641
2006-07-10,12.2807
2006-07-13,-0.7813
2006-07-31,2.3622
2006-08-08,-8.461500000000001
2006-08-10,0.4202
2006-08-14,-3.1538
2006-08-18,-1.2367
2006-08-24,5.8618
2006-09-01,2.4277
2006-10-02,-9.6621
2006-10-06,-9.7912
2006-10-16,-5.099
2006-10-19,-13.4064
2006-10-23,-1.9051
2006-10-24,2.9708
2006-10-31,0.1938
2006-11-08,-1.1905000000000001
2006-11-21,2.1687
2006-12-01,4.2453
2006-12-05,-1.5836999999999999
2006-12-06,1.1494
2006-12-07,-7.4574
2006-12-08,-1.274
2006-12-18,8.8308
2006-12-19,-4.9286
2006-12-20,-1.4275
2006-12-21,6.7073
2006-12-27,-0.5286
2006-12-28,-4.6388
2006-12-29,4.5407
2007-01-03,-1.2317
2007-01-12,-10.1517
2007-01-16,-1.2094
2007-01-18,-0.419
2007-01-24,18.5066
2007-02-21,11.3973
2007-03-05,-8.5
2007-03-07,0.123
2007-03-15,0.2047
2007-03-23,20.9286
2007-03-26,-3.9016
2007-03-27,-0.4804
2007-03-29,0.7476
2007-03-30,-0.4032
2007-04-02,-5.8316
2007-04-05,8.2238
2007-04-12,15.7964
2007-04-16,2.0134
2007-04-26,7.1979
2007-05-02,0.3773
2007-05-07,-4.8551
2007-05-11,-0.2285
2007-05-15,-4.0076
2007-05-18,-8.9066
2007-05-23,7.1693999999999996
2007-06-15,0.112
2007-06-18,5.3702
2007-06-19,1.5734
2007-06-20,-3.9913
2007-06-21,2.1479
2007-06-22,-1.9138
2007-06-25,-9.3505
2007-06-26,5.9721
2007-06-27,-1.2752
2007-06-28,0.4167
2007-06-29,0.4149
2007-07-06,4.7831
2007-07-09,4.5056
2007-07-10,10.1887
2007-07-11,19.3921
2007-07-13,10.0502
2007-07-17,0.6093
2007-07-18,-1.237
2007-07-19,1.1476
2007-07-20,-10.5355
2007-07-23,-0.029
2007-07-24,-8.8547
2007-07-25,-0.0875
2007-07-26,-0.4736
2007-08-01,0.2719
2007-08-02,-5.4758
2007-08-09,-0.2489
2007-08-13,-0.0677
2007-08-15,-7.9912
2007-08-16,-11.3534
2007-08-17,16.5594
2007-08-23,-7.8224
2007-09-11,-1.0819
2007-09-17,5.4688
2007-09-21,7.3102
2007-09-25,-9.9185
2007-09-26,9.7222
2007-09-28,11.6849
2007-10-09,-3.3025
2007-10-17,6.7012
2007-10-22,-1.2045
2007-10-23,5.4942
2007-10-25,-0.0109
2007-10-26,8.1419
2007-11-05,6.971
2007-11-09,-11.3586
2007-11-12,-2.4494
2007-11-13,-0.9012
2007-11-14,3.9381
2007-11-15,-4.2299
2007-11-21,-0.9835
2007-11-27,-3.3631
2007-11-28,3.1029
2007-12-06,-0.3734
2007-12-11,1.3342
2007-12-21,15.1971
2007-12-27,0.427
2007-12-28,3.3247999999999998
2007-12-31,-3.4653
2008-01-03,-1.6346
2008-01-04,1.6618
2008-01-09,-2.3654
2008-01-10,4.7961
2008-01-14,1.7448000000000001
2008-01-15,-3.4483
2008-01-16,-4.898
2008-01-17,-0.3152
2008-01-22,-10.8779
2008-01-24,4.729
2008-01-29,14.9555
2008-01-30,-4.4484
2008-01-31,1.6962000000000002
2008-02-06,-0.6355
2008-02-11,1.6558000000000002
2008-02-13,1.0029
2008-02-14,-1.3408
2008-02-15,2.7949
2008-02-19,3.2676
2008-02-21,3.43
2008-02-22,-0.7473
2008-02-25,5.05
2008-02-27,4.6224
2008-02-28,-0.6637
2008-02-29,-9.8842
2008-03-03,5.109
2008-03-05,16.0182
2008-03-06,3.4271
2008-03-07,-3.0292
2008-03-10,-6.6802
2008-03-11,1.4432
2008-03-12,4.0847
2008-03-13,2.8131
2008-03-17,-8.3965
2008-03-18,2.331
2008-03-19,-11.4566
2008-03-20,-12.4651
2008-03-25,13.9845
2008-03-26,-1.2062
2008-03-28,-2.2796
2008-03-31,7.768
2008-04-01,0.3248
2008-04-02,-3.6677
2008-04-03,-0.4578
2008-04-04,6.6484
2008-04-07,3.1579
2008-04-08,-2.2252
2008-04-09,0.341
2008-04-10,-3.3441
2008-04-11,-1.3783
2008-04-14,12.0806
2008-04-15,-3.7359
2008-04-16,12.0201
2008-04-17,3.2093
2008-04-18,0.7485
2008-04-21,0.3084
2008-04-22,-1.6518000000000002
2008-04-23,-6.1727
2008-04-24,1.2768
2008-04-25,4.0488
2008-04-28,3.1527
2008-04-29,0.8637
2008-04-30,-0.5501
2008-05-01,-2.6811
2008-05-02,0.3759
2008-05-05,2.8451
2008-05-06,-0.4196
2008-05-07,-4.0021
2008-05-08,-1.3192
2008-05-09,3.0126
2008-05-12,1.5765
2008-05-13,-0.9177
2008-05-14,-0.5199
2008-05-15,0.7622
2008-05-16,2.2149
2008-05-20,1.1522000000000001
2008-05-21,3.6449
2008-05-22,9.0961
2008-05-23,-3.9867
2008-05-27,-2.169
2008-05-28,5.356
2008-05-29,-4.6726
2008-05-30,1.8357999999999999
2008-06-02,-0.4477
2008-06-03,-0.0263
2008-06-04,-0.3059
2008-06-05,0.3191
2008-06-06,4.3899
2008-06-09,-0.3454
2008-06-10,0.8783
2008-06-11,3.911
2008-06-12,1.4713
2008-06-13,-2.9
2008-06-16,4.0783
2008-06-17,4.0145
2008-06-18,0.3205
2008-06-19,-2.6024000000000003
2008-06-20,-1.9055
2008-06-23,-2.2823
2008-06-24,-1.2199
2008-06-25,-3.7613
2008-06-26,-1.2715
2008-06-27,1.591
2008-06-30,7.1867
2008-07-02,-8.5189
2008-07-03,-2.7805
2008-07-07,1.6367
2008-07-08,-6.4573
2008-07-09,-0.2023
2008-07-10,-2.3675
2008-07-11,0.1126
2008-07-14,-0.6066
2008-07-15,-10.4226
2008-07-16,8.449
2008-07-17,-5.225
2008-07-18,2.3263
2008-07-21,3.2298
2008-07-22,-4.0302
2008-07-23,-4.725
2008-07-24,-5.0042
2008-07-25,3.518
2008-07-28,-0.3731
2008-07-29,-4.0328
2008-07-30,-2.8350999999999997
2008-07-31,10.3983
2008-08-01,-0.1312
2008-08-05,-10.3036
2008-08-06,-1.641
2008-08-07,-6.4742
2008-08-08,-7.2197
2008-08-11,-15.4269
2008-08-12,-12.2474
2008-08-13,22.2043
2008-08-14,-7.4913
2008-08-15,-7.2955
2008-08-18,3.8828
2008-08-19,0.7852
2008-08-20,23.2769
2008-08-21,2.6471999999999998
2008-08-22,-4.0459
2008-08-25,-1.7481
2008-08-26,-0.4431
2008-08-27,-1.3721999999999999
2008-08-28,1.1571
2008-08-29,2.5762
2008-09-02,-7.0473
2008-09-03,-10.9274
2008-09-04,-4.8266
2008-09-05,-9.6946
2008-09-08,-4.0074
2008-09-09,-6.1423
2008-09-10,-5.0854
2008-09-11,-8.2008
2008-09-12,12.270199999999999
2008-09-15,-16.5137
2008-09-16,-25.6511
2008-09-17,13.9533
2008-09-18,4.9982
2008-09-19,27.2344
2008-09-22,-0.3642
2008-09-23,-11.7856
2008-09-24,8.4882
2008-09-25,2.8704
2008-09-26,-4.4554
2008-09-29,-23.6163
2008-09-30,8.3096
2008-10-01,-2.071
2008-10-02,-17.7762
2008-10-03,-1.0783
2008-10-06,-26.5636
2008-10-07,-2.2752
2008-10-08,-3.3491
2008-10-09,-7.6646
2008-10-10,-27.2321
2008-10-14,51.6488
2008-10-15,-25.019
2008-10-16,-7.739
2008-10-17,2.6316
2008-10-20,4.8433
2008-10-21,-4.3478
2008-10-22,-10.1207
2008-10-23,-15.6065
2008-10-24,-28.839
2008-10-27,9.901299999999999
2008-10-28,17.8988
2008-10-29,15.08
2008-10-30,9.4198
2008-10-31,25.0605
2008-11-03,9.6244
2008-11-04,27.7353
2008-11-05,-14.6212
2008-11-06,-16.8959
2008-11-07,-3.0667
2008-11-10,11.684
2008-11-11,-14.1187
2008-11-12,-7.3997
2008-11-13,4.3347
2008-11-14,0.8671
2008-11-17,-11.4613
2008-11-19,-31.7152
2008-11-20,2.8436
2008-11-21,2.3906
2008-11-24,5.7665
2008-11-25,-0.8511
2008-11-26,7.2961
2008-11-28,-10.075
2008-12-01,-7.7565
2008-12-02,-1.2357
2008-12-03,-5.7675
2008-12-04,-7.2539
2008-12-05,-21.2291
2008-12-08,0.0
2008-12-10,0.7092
2008-12-11,70.9947
2008-12-12,-11.8662
2008-12-15,-4.2056000000000004
2008-12-16,8.7805
2008-12-18,-13.4529
2008-12-19,-2.5259
2008-12-22,7.907
2008-12-23,-12.2537
2008-12-24,-3.4386
2008-12-29,12.7907
2008-12-30,16.5593
2008-12-31,-3.8695
2009-01-02,6.038
2009-01-05,43.167
2009-01-06,18.3333
2009-01-07,-20.6146
2009-01-09,-16.7742
2009-01-12,-14.874
2009-01-13,-3.0165
2009-01-14,-2.1127
2009-01-15,-4.4664
2009-01-16,4.8321
2009-01-20,-3.2625
2009-01-21,-7.9208
2009-01-23,2.8562
2009-01-26,-8.167300000000001
2009-01-27,9.285
2009-01-28,2.6042
2009-01-29,-16.7513
2009-01-30,1.2195
2009-02-02,4.5934
2009-02-03,-8.3513
2009-02-04,-0.707
2009-02-05,1.2658
2009-02-06,32.1875
2009-02-10,-11.1111
2009-02-13,-20.2128
2009-02-17,8.9167
2009-02-23,-6.4269
2009-02-24,-6.1325
2009-02-25,2.439
2009-02-26,0.3401
2009-02-27,-11.1864
2009-03-02,1.5267
2009-03-04,10.9023
2009-03-05,7.4576
2009-03-06,12.9338
2009-03-10,-11.7318
2009-03-11,-16.1392
2009-03-13,14.717
2009-03-16,2.9605
2009-03-17,-18.0112
2009-03-18,30.151
2009-03-19,12.0509
2009-03-20,-3.8076
2009-03-24,-6.6667
2009-03-25,0.0
2009-03-26,44.9405
2009-03-27,-14.1684
2009-03-30,27.7512
2009-03-31,5.8755
2009-04-01,-6.9644
2009-04-02,-12.3574
2009-04-06,2.82
2009-04-07,-3.1646
2009-04-08,7.6797
2009-04-09,10.4704
2009-04-13,13.0037
2009-04-14,-7.2934
2009-04-15,-2.0979
2009-04-16,11.0268
2009-04-17,-7.6799
2009-04-20,-3.3101
2009-04-21,0.1802
2009-04-22,1.0791
2009-04-23,-7.4733
2009-04-24,7.1154
2009-04-27,2.693
2009-04-28,1.2238
2009-04-29,5.6995000000000005
2009-04-30,-3.4314
2009-05-01,3.7225
2009-05-04,20.9217
2009-05-05,-7.4536
2009-05-06,10.3499
2009-05-07,6.1096
2009-05-08,28.4781
2009-05-11,-2.907
2009-05-12,2.2954
2009-05-13,-14.9268
2009-05-14,12.9587
2009-05-15,-4.6701
2009-05-18,-6.2833
2009-05-19,13.5653
2009-05-20,-2.7392
2009-05-21,-11.8313
2009-05-22,-2.3337
2009-05-26,-5.2569
2009-05-27,5.4224
2009-05-28,-3.5885
2009-05-29,6.0794
2009-06-01,10.6433
2009-06-02,-11.7997
2009-06-03,-4.1199
2009-06-04,1.0
2009-06-05,-3.9604
2009-06-08,-4.6392
2009-06-09,21.7568
2009-06-10,-2.4417
2009-06-11,4.6644
2009-06-12,7.962
2009-06-15,14.4727
2009-06-16,-11.8734
2009-06-17,1.0977999999999999
2009-06-18,9.0819
2009-06-19,5.7919
2009-06-22,-14.8845
2009-06-23,-3.3166
2009-06-24,10.8108
2009-06-25,-0.129
2009-06-26,-1.7494
2009-06-29,-1.912
2009-06-30,-3.7037
2009-07-02,-6.9838000000000005
2009-07-06,-5.7671
2009-07-07,-1.2702
2009-07-08,-3.1579
2009-07-09,4.7101
2009-07-10,0.2739
2009-07-13,7.2035
2009-07-14,3.0714
2009-07-15,5.244
2009-07-16,-3.8576
2009-07-17,0.5916
2009-07-20,-0.9333
2009-07-21,-2.439
2009-07-22,-3.2407
2009-07-23,4.1148
2009-07-24,-1.7856999999999998
2009-07-28,3.4225
2009-07-29,-8.1308
2009-07-30,6.5991
2009-07-31,-5.491
2009-08-04,1.0056
2009-08-05,0.885
2009-08-06,-3.2621
2009-08-07,-0.9351
2009-08-10,1.0011
2009-08-11,-2.6905
2009-08-12,9.7788
2009-08-13,1.9088
2009-08-14,0.9365
2009-08-17,-5.6701
2009-08-18,-0.2186
2009-08-20,23.6583
2009-08-21,0.9743
2009-08-24,-5.0877
2009-08-26,0.2773
2009-08-27,-5.8756
2009-08-28,-4.1004
2009-09-01,-4.6331
2009-09-02,-4.2827
2009-09-03,2.2371
2009-09-04,9.8468
2009-09-08,-3.1624
2009-09-09,7.6112
2009-09-10,-7.6703
2009-09-11,4.6843
2009-09-15,-1.5697999999999999
2009-09-16,28.5948
2009-09-17,-11.25
2009-09-18,-0.6162
2009-09-21,1.1182
2009-09-22,5.7484
2009-09-23,-2.1122
2009-09-24,-7.51
2009-09-25,-2.1958
2009-09-28,-2.7128
2009-09-29,-0.024
2009-09-30,-0.9377
2009-10-05,0.801
2009-10-06,0.9632
2009-10-07,-2.0987
2009-10-08,2.7039999999999997
2009-10-09,6.2619
2009-10-13,2.5
2009-10-14,6.0976
2009-10-15,-0.6568
2009-10-16,5.8161000000000005
2009-10-19,-2.1185
2009-10-20,-0.4189
2009-10-21,-3.8462
2009-10-22,2.5313
2009-10-23,-0.254
2009-10-26,-4.1556
2009-10-27,-6.4825
2009-10-28,-1.6364
2009-10-29,1.6636
2009-10-30,-9.818200000000001
2009-11-02,-1.9783
2009-11-03,2.841
2009-11-04,8.1625
2009-11-05,3.2937
2009-11-06,2.3719
2009-11-09,-1.6175000000000002
2009-11-10,0.6554
2009-11-11,-2.9025
2009-11-12,-1.0684
2009-11-13,-1.2868
2009-11-16,4.027
2009-11-17,-3.8711
2009-11-18,0.5587
2009-11-19,-3.4259
2009-11-23,4.5062
2009-11-24,1.5596
2009-11-25,1.1405
2009-11-27,-6.9331
2009-11-30,-3.071
2009-12-01,-5.3465
2009-12-02,-5.2301
2009-12-03,-2.4283
2009-12-04,2.0079
2009-12-07,4.3249
2009-12-08,-4.9694
2009-12-09,5.0755
2009-12-10,-4.0852
2009-12-11,4.3285
2009-12-14,-4.2553
2009-12-16,0.6667
2009-12-18,-2.8698
2009-12-21,-0.2273
2009-12-22,-2.0501
2009-12-23,1.8605
2009-12-28,5.0228
2009-12-29,-3.2609
2009-12-30,3.4831
2009-12-31,4.4517
2010-01-04,11.0187
2010-01-05,-3.5932
2010-01-06,0.7163
2010-01-07,-4.1466
2010-01-11,6.2374
2010-01-12,-0.4735
2010-01-13,-4.8525
2010-01-14,2.2
2010-01-15,1.5655999999999999
2010-01-19,-1.987
2010-01-20,-1.5112
2010-01-21,-2.3952
2010-01-22,-2.6585
2010-01-25,5.8824
2010-01-26,-4.1667
2010-01-27,0.0388
2010-01-28,2.2377
2010-01-29,-0.544
2010-02-01,8.0779
2010-02-02,-1.283
2010-02-03,-3.9227
2010-02-04,-6.0809
2010-02-05,1.4799
2010-02-08,-2.0833
2010-02-09,-4.2553
2010-02-10,-5.8889
2010-02-11,-2.0071
2010-02-12,-5.0602
2010-02-16,1.1421000000000001
2010-02-18,2.3055
2010-02-19,7.6345
2010-02-22,-8.161200000000001
2010-02-23,-3.2258
2010-02-24,3.5897
2010-02-26,-2.2277
2010-03-01,0.4114
2010-03-02,2.537
2010-03-03,-2.1362
2010-03-04,3.0151
2010-03-05,2.1951
2010-03-08,-0.2387
2010-03-09,0.1645
2010-03-10,7.5981
2010-03-12,2.5805
2010-03-15,-0.3111
2010-03-16,2.7812
2010-03-22,-9.8997
2010-03-24,-1.6408
2010-03-25,2.7554
2010-03-30,-10.479800000000001
2010-03-31,6.4767
2010-04-07,-6.8126999999999995
2010-04-08,10.705
2010-04-09,-1.6067
2010-04-12,1.5581
2010-04-14,6.2104
2010-04-15,4.6667
2010-04-19,-9.1295
2010-04-21,6.3084
2010-04-23,-4.3681
2010-04-27,1.1204
2010-04-28,-3.2955
2010-05-03,-1.2926
2010-05-04,-9.4048
2010-05-05,2.2339
2010-05-06,-4.3702
2010-05-11,2.1505
2010-05-12,-3.4211
2010-05-13,3.4571
2010-05-14,-5.4486
2010-05-17,-2.507
2010-05-18,1.0357
2010-05-19,-6.6808
2010-05-20,-5.1515
2010-05-24,-0.9585
2010-05-25,4.8387
2010-05-26,4.6154
2010-05-27,1.7647
2010-06-02,1.5896
2010-06-08,-10.9531
2010-06-09,2.8754
2010-06-10,0.9317
2010-06-14,-1.5962
2010-06-15,3.3418
2010-06-18,-3.7821
2010-06-22,-5.2476
2010-06-25,1.2238
2010-06-30,6.5574
2010-07-02,-12.0
2010-07-06,-0.59
2010-07-07,2.3082
2010-07-08,-4.4263
2010-07-09,6.1151
2010-07-13,-6.6102
2010-07-14,-0.1815
2010-07-19,-3.5909
2010-07-21,7.1193
2010-07-22,-4.9296
2010-07-23,6.9907
2010-07-26,14.1064
2010-07-27,5.5745000000000005
2010-07-28,-7.2917
2010-07-30,0.5812
2010-08-02,1.6949
2010-08-03,2.178
2010-08-04,9.2864
2010-08-05,6.6995000000000005
2010-08-06,3.8627000000000002
2010-08-09,0.3979
2010-08-10,-2.439
2010-08-11,-3.5
2010-08-12,5.4728
2010-08-13,-6.6626
2010-08-16,2.6316
2010-08-17,8.2051
2010-08-18,-0.9479
2010-08-19,-0.9868
2010-08-20,-5.7686
2010-08-23,2.5641
2010-08-24,-4.25
2010-08-25,-3.5248
2010-08-26,1.4885
2010-08-27,0.05
2010-08-30,2.3487999999999998
2010-08-31,-15.7552
2010-09-01,6.3369
2010-09-02,1.1628
2010-09-03,5.1724
2010-09-08,-6.4208
2010-09-09,-2.1898
2010-09-10,-1.194
2010-09-13,-3.3233
2010-09-14,-0.9375
2010-09-15,4.7318999999999996
2010-09-17,-3.6145
2010-09-20,0.0
2010-09-21,0.0586
2010-09-22,0.7222
2010-09-23,0.155
2010-09-24,0.9288
2010-09-27,-1.8405
2010-09-28,-1.3477000000000001
2010-09-29,-6.8699
2010-09-30,4.4218
2010-10-01,-2.9316
2010-10-04,-0.6711
2010-10-05,-0.3378
2010-10-06,-1.2288000000000001
2010-10-12,13.7709
2010-10-13,0.7541
2010-10-14,-1.5344
2010-10-15,-0.9692
2010-10-18,1.6312
2010-10-19,-6.3444
2010-10-20,1.6129
2010-10-22,-1.8452
2010-10-25,3.4971
2010-10-26,0.0
2010-10-27,-3.125
2010-10-28,4.5161
2010-10-29,-3.3951000000000002
2010-11-01,13.4185
2010-11-02,-5.3521
2010-11-03,1.1905000000000001
2010-11-04,0.2941
2010-11-05,1.173
2010-11-08,2.6630000000000003
2010-11-09,-12.511
2010-11-10,-1.8959000000000001
2010-11-11,-0.3289
2010-11-12,-4.2904
2010-11-15,0.0
2010-11-16,-2.4138
2010-11-17,0.3534
2010-11-18,3.279
2010-11-19,0.1278
2010-11-22,10.6618
2010-11-23,-3.6923
2010-11-24,5.0719
2010-11-29,-4.732
2010-12-01,-2.0148
2010-12-02,0.9772
2010-12-03,-2.5806
2010-12-06,1.8833
2010-12-07,8.8767
2010-12-08,-5.2799
2010-12-09,0.2167
2010-12-10,-2.2013
2010-12-13,0.0
2010-12-14,0.6431
2010-12-16,-1.5375
2010-12-17,-0.3853
2010-12-20,0.9772
2010-12-21,-3.3266
2010-12-22,-13.243
2010-12-23,-3.8462
2010-12-27,-16.0
2010-12-28,0.0
2010-12-29,12.857099999999999
2010-12-30,-0.8439
2010-12-31,-1.7553
2011-01-03,3.9524
2011-01-04,6.1719
2011-01-06,-3.8509
2011-01-07,11.0204
2011-01-10,3.6765
2011-01-11,2.8369
2011-01-12,-2.306
2011-01-13,6.5961
2011-01-14,4.8013
2011-01-18,-2.113
2011-01-19,-7.0405
2011-01-20,-2.6042
2011-01-21,4.4563
2011-01-24,-2.0478
2011-01-25,-11.0192
2011-01-26,8.2232
2011-01-27,-1.9447999999999999
2011-01-28,-4.059
2011-01-31,5.7692
2011-02-01,2.9091
2011-02-02,-4.5936
2011-02-03,2.963
2011-02-04,1.911
2011-02-07,-3.64
2011-02-08,2.5641
2011-02-09,6.0714
2011-02-10,-2.6936
2011-02-11,-28.1358
2011-02-14,-9.9609
2011-02-15,-2.6738
2011-02-16,8.2418
2011-02-17,13.4518
2011-02-18,4.3904
2011-02-22,-11.1171
2011-02-23,1.2658
2011-02-24,-8.0952
2011-02-25,3.1088
2011-02-28,-1.9158
