ticker,MPRG US Equity
2005-03-11,0.0
2005-03-15,0.0
2005-03-17,-41.6667
2005-03-18,100.0
2005-03-23,-7.1429
2005-03-24,-15.3846
2005-03-28,-7.2727
2005-03-29,7.8431
2005-03-30,-7.2727
2005-04-01,-17.647100000000002
2005-04-05,7.1429
2005-04-18,66.6667
2005-04-21,-9.3333
2005-04-25,-38.2353
2005-04-26,26.1905
2005-04-27,-5.6604
2005-04-28,8.0
2005-05-02,1.8519
2005-05-04,27.2727
2005-05-05,0.0
2005-05-06,22.8571
2005-05-09,10.4651
2005-05-10,-21.0526
2005-05-11,9.3333
2005-05-12,21.9512
2005-05-13,10.0
2005-05-16,-0.9091
2005-05-17,9.1743
2005-05-18,-15.9664
2005-05-19,-15.0
2005-05-20,5.8824
2005-05-23,0.0
2005-05-25,-5.5556
2005-05-26,-5.8824
2005-05-27,-16.25
2005-05-31,-25.3731
2005-06-01,30.0
2005-06-02,10.7692
2005-06-03,15.9722
2005-06-06,1.7964
2005-06-07,-1.1764999999999999
2005-06-08,-11.9048
2005-06-09,8.1081
2005-06-10,-3.75
2005-06-13,-3.8961
2005-06-14,5.4054
2005-06-15,15.3846
2005-06-16,-22.2222
2005-06-17,2.8571
2005-06-20,0.0
2005-06-21,12.5
2005-06-22,-25.9259
2005-06-23,-10.0
2005-06-24,-12.963
2005-06-27,6.383
2005-06-28,-10.0
2005-06-29,0.0
2005-06-30,20.0
2005-07-01,-3.7037
2005-07-05,-7.6923
2005-07-06,25.0
2005-07-07,8.3333
2005-07-08,-23.0769
2005-07-11,4.0
2005-07-12,-13.461500000000001
2005-07-13,11.1111
2005-07-14,10.0
2005-07-15,-9.0909
2005-07-18,-6.0
2005-07-19,-25.5319
2005-07-20,0.0
2005-07-21,2.8571
2005-07-22,11.1111
2005-07-26,-12.5
2005-07-27,14.2857
2005-07-28,15.0
2005-07-29,-19.5652
2005-08-01,8.1081
2005-08-02,5.0
2005-08-03,-4.7619
2005-08-04,2.5
2005-08-05,12.1951
2005-08-08,-10.8696
2005-08-09,-9.7561
2005-08-10,8.1081
2005-08-11,-15.0
2005-08-12,32.3529
2005-08-15,4.4444
2005-08-16,-4.2553
2005-08-17,11.1111
2005-08-18,-18.0
2005-08-19,7.3171
2005-08-22,2.2727
2005-08-23,-20.0
2005-08-24,19.4444
2005-08-25,-6.9767
2005-08-26,-22.5
2005-08-29,-6.4516
2005-08-30,-3.4483
2005-09-01,3.5714
2005-09-06,-24.1379
2005-09-07,9.0909
2005-09-08,0.0
2005-09-09,0.0
2005-09-12,25.0
2005-09-13,-26.6667
2005-09-15,13.6364
2005-09-16,0.0
2005-09-19,-24.0
2005-09-21,-10.526299999999999
2005-09-22,5.8824
2005-09-23,8.3333
2005-09-26,2.5641
2005-09-27,0.0
2005-09-28,-15.0
2005-09-29,-11.7647
2005-10-03,40.0
2005-10-04,0.0
2005-10-05,9.5238
2005-10-06,0.0
2005-10-07,21.7391
2005-10-10,-14.2857
2005-10-11,12.5
2005-10-12,-7.4074
2005-10-13,-12.0
2005-10-14,-31.8182
2005-10-17,10.0
2005-10-18,-9.0909
2005-10-19,-20.0
2005-10-20,-33.3333
2005-10-21,6.25
2005-10-24,-5.8824
2005-10-25,-15.0
2005-10-26,-33.8235
2005-10-27,0.0
2005-10-28,11.1111
2005-10-31,-18.0
2005-11-01,-14.6341
2005-11-02,0.0
2005-11-03,-22.8571
2005-11-04,0.0
2005-11-07,0.0
2005-11-08,14.8148
2005-11-09,0.0
2005-11-10,0.0
2005-11-11,-6.4516
2005-11-14,17.2414
2005-11-15,2.9412000000000003
2005-11-16,-2.8571
2005-11-17,-11.7647
2005-11-18,16.6667
2005-11-21,-28.5714
2005-11-22,0.0
2005-11-23,0.0
2005-11-25,0.0
2005-11-28,0.0
2005-11-29,0.0
2005-11-30,0.0
2005-12-01,0.0
2005-12-02,0.0
2005-12-05,0.0
2005-12-06,40.0
2005-12-07,14.2857
2005-12-08,-20.0
2005-12-09,0.0
2005-12-12,-6.25
2005-12-13,0.0
2005-12-14,-16.6667
2005-12-15,0.0
2005-12-16,-12.0
2005-12-19,0.0
2005-12-20,-9.0909
2005-12-21,5.0
2005-12-22,-38.0952
2005-12-27,0.0
2005-12-28,-15.3846
2005-12-29,-9.0909
2005-12-30,0.0
2006-01-04,20.0
2006-01-11,-8.3333
2006-01-17,9.0909
2006-01-20,0.0
2006-01-23,-9.8958
2006-01-30,-6.3584
2006-02-01,3.7037
2006-02-02,90.4762
2006-02-16,5.0
2006-02-22,4.7619
2006-02-23,13.6364
2006-02-27,0.0
2006-02-28,4.0
2006-03-01,5.7692
2006-03-02,1.8182
2006-03-03,1.7856999999999998
2006-03-06,1.7544
2006-03-07,29.3103
2006-03-08,-1.3333
2006-03-09,8.1081
2006-03-10,6.25
2006-03-13,-1.1764999999999999
2006-03-14,1.1905000000000001
2006-03-15,2.3529
2006-03-16,3.4483
2006-03-17,7.7778
2006-03-20,0.0
2006-03-21,-10.3093
2006-03-22,5.7471
2006-03-23,-1.087
2006-03-24,0.0
2006-03-27,-1.0989
2006-03-28,1.1111
2006-03-29,-10.989
2006-03-30,4.9383
2006-03-31,9.4118
2006-04-03,-10.7527
2006-04-04,0.0
2006-04-05,1.2048
2006-04-06,-10.7143
2006-04-07,6.6667
2006-04-10,0.0
2006-04-11,-5.0
2006-04-12,0.0
2006-04-13,0.0
2006-04-17,-11.8421
2006-04-18,1.4925
2006-04-19,32.3529
2006-04-20,14.4444
2006-04-21,6.7961
2006-04-24,-8.1818
2006-04-25,-5.9406
2006-04-26,10.526299999999999
2006-04-27,-3.8095
2006-04-28,-0.9901
2006-05-01,-1.0
2006-05-02,7.0707
2006-05-03,-5.6604
2006-05-04,1.0
2006-05-05,11.8812
2006-05-08,1.7699
2006-05-09,4.3478
2006-05-10,1.6667
2006-05-11,-4.918
2006-05-12,7.7586
2006-05-15,-4.0
2006-05-16,7.5
2006-05-17,-1.5504
2006-05-18,0.0
2006-05-19,-1.5748
2006-05-22,3.2
2006-05-23,-3.1008
2006-05-24,12.0
2006-05-25,0.0
2006-05-26,-3.5714
2006-05-30,-7.4074
2006-05-31,8.0
2006-06-01,3.7037
2006-06-02,-1.4285999999999999
2006-06-05,-1.4493
2006-06-06,10.2941
2006-06-07,8.0
2006-06-08,0.0
2006-06-09,1.8519
2006-06-12,-9.0909
2006-06-13,-7.3333
2006-06-14,-2.8777
2006-06-15,-10.3704
2006-06-16,7.438
2006-06-19,-5.3846
2006-06-20,-10.5691
2006-06-21,-8.1818
2006-06-22,3.9604
2006-06-23,2.8571
2006-06-26,-10.1852
2006-06-27,-16.4948
2006-06-28,11.1111
2006-06-29,-5.5556
2006-06-30,0.0
2006-07-03,-11.7647
2006-07-05,6.6667
2006-07-06,8.75
2006-07-07,-4.5977
2006-07-10,-6.0241
2006-07-11,-10.2564
2006-07-12,2.8571
2006-07-13,-2.7778
2006-07-14,0.0
2006-07-17,1.4285999999999999
2006-07-18,18.3099
2006-07-19,-9.5238
2006-07-20,-7.8947
2006-07-21,0.0
2006-07-24,-11.4286
2006-07-25,4.8387
2006-07-26,-4.6154
2006-07-27,-4.8387
2006-07-28,-3.3898
2006-07-31,-15.7895
2006-08-01,-20.8333
2006-08-02,5.2632
2006-08-03,-17.5
2006-08-04,6.0606
2006-08-07,0.0357
2006-08-08,28.5255
2006-08-09,15.5556
2006-08-10,21.1538
2006-08-11,-30.1587
2006-08-14,27.2727
2006-08-15,-10.7143
2006-08-16,-4.0
2006-08-17,-8.3333
2006-08-18,20.4545
2006-08-21,1.8868
2006-08-22,0.0
2006-08-23,1.8519
2006-08-24,-7.2727
2006-08-25,1.9607999999999999
2006-08-28,-1.9231
2006-08-29,0.0
2006-08-30,5.8824
2006-08-31,-3.7037
2006-09-01,-1.9231
2006-09-05,-5.8824
2006-09-06,4.1667
2006-09-07,-6.0
2006-09-08,4.2553
2006-09-11,-12.2449
2006-09-12,18.6047
2006-09-13,0.0
2006-09-14,5.8824
2006-09-15,-5.5556
2006-09-18,-1.9607999999999999
2006-09-19,-14.0
2006-09-20,0.0
2006-09-21,4.6512
2006-09-22,8.8889
2006-09-25,6.1224
2006-09-26,-3.8462
2006-09-27,2.0
2006-09-28,-5.8824
2006-09-29,2.0833
2006-10-02,-20.4082
2006-10-03,0.0
2006-10-04,5.1282
2006-10-05,-7.3171
2006-10-06,5.2632
2006-10-09,15.0
2006-10-10,-10.8696
2006-10-11,7.3171
2006-10-12,-13.6364
2006-10-16,0.0
2006-10-17,0.0
2006-10-18,-2.6316
2006-10-19,0.0
2006-10-20,-10.8108
2006-10-23,0.0
2006-10-24,12.1212
2006-10-25,-24.3243
2006-10-26,17.8571
2006-10-27,0.0
2006-10-30,-6.0606
2006-10-31,-16.129
2006-11-01,0.0
2006-11-02,0.0
2006-11-03,0.0
2006-11-06,19.2308
2006-11-07,9.6774
2006-11-08,-26.4706
2006-11-09,0.0
2006-11-10,-20.0
2006-11-13,40.0
2006-11-14,-10.7143
2006-11-15,0.0
2006-11-16,8.0
2006-11-17,-11.1111
2006-11-20,0.0
2006-11-21,-2.0833
2006-11-22,-2.1277
2006-11-24,-2.1739
2006-11-27,-15.5556
2006-11-28,-5.2632
2006-11-29,-5.5556
2006-11-30,0.0
2006-12-01,17.647100000000002
2006-12-04,-10.0
2006-12-05,-5.5556
2006-12-06,-5.8824
2006-12-07,12.5
2006-12-08,16.6667
2006-12-11,-14.2857
2006-12-12,5.5556
2006-12-13,5.2632
2006-12-14,-5.0
2006-12-15,0.0
2006-12-18,-21.0526
2006-12-20,0.0
2006-12-21,0.0
2006-12-22,6.6667
2006-12-26,-6.25
2006-12-27,0.0
2006-12-28,0.0
2006-12-29,6.6667
2007-01-03,6.25
2007-01-04,0.0
2007-01-05,-5.8824
2007-01-08,-6.25
2007-01-09,-6.6667
2007-01-10,7.1429
2007-01-11,-16.6667
2007-01-12,0.0
2007-01-16,12.0
2007-01-17,0.0
2007-01-18,-7.1429
2007-01-19,46.1538
2007-01-22,73.6842
2007-01-23,30.6061
2007-01-24,-32.7146
2007-01-25,-31.0345
2007-01-26,0.0
2007-01-29,-10.0
2007-01-30,-11.1111
2007-01-31,12.5
2007-02-01,8.3333
2007-02-02,2.5641
2007-02-05,0.0
2007-02-06,-5.0
2007-02-07,15.7895
2007-02-08,0.0
2007-02-09,11.3636
2007-02-12,-2.0408
2007-02-13,0.0
2007-02-14,-16.6667
2007-02-15,-10.0
2007-02-16,11.1111
2007-02-20,-7.5
2007-02-21,5.4054
2007-02-22,-10.2564
2007-02-23,2.8571
2007-02-26,-2.7778
2007-02-27,2.8571
2007-02-28,-2.7778
2007-03-01,0.0
2007-03-02,2.8571
2007-03-05,5.5556
2007-03-06,-7.8947
2007-03-07,-2.8571
2007-03-08,0.0
2007-03-09,-2.9412000000000003
2007-03-12,-3.0303
2007-03-13,-3.125
2007-03-14,0.0
2007-03-15,-6.4516
2007-03-16,0.0
2007-03-19,10.3448
2007-03-20,-9.375
2007-03-21,-13.7931
2007-03-22,0.0
2007-03-23,4.0
2007-03-26,0.0
2007-03-27,3.8462
2007-03-28,0.0
2007-03-29,-7.4074
2007-03-30,4.0
2007-04-02,19.2308
2007-04-03,3.2258
2007-04-04,0.0
2007-04-05,0.0
2007-04-09,-6.25
2007-04-10,-6.6667
2007-04-11,-3.5714
2007-04-12,3.7037
2007-04-13,-7.1429
2007-04-16,0.0
2007-04-17,0.0
2007-04-18,-7.6923
2007-04-19,0.0
2007-04-20,0.0
2007-04-23,0.0
2007-04-24,8.3333
2007-04-25,-7.6923
2007-04-26,8.3333
2007-04-27,-7.6923
2007-04-30,0.0
2007-05-01,-8.3333
2007-05-02,0.0
2007-05-03,-4.5455
2007-05-04,4.7619
2007-05-07,0.0
2007-05-08,0.0
2007-05-09,0.0
2007-05-10,-9.0909
2007-05-11,0.0
2007-05-14,-10.0
2007-05-15,11.1111
2007-05-16,-10.0
2007-05-17,0.0
2007-05-18,0.0
2007-05-21,11.1111
2007-05-22,-10.0
2007-05-23,-5.5556
2007-05-24,0.0
2007-05-25,-5.8824
2007-05-29,12.5
2007-05-30,-11.1111
2007-05-31,0.0
2007-06-01,0.0
2007-06-04,12.5
2007-06-05,-11.1111
2007-06-06,0.0
2007-06-07,0.0
2007-06-08,1.25
2007-06-11,0.0
2007-06-12,0.0
2007-06-13,11.1111
2007-06-14,0.0
2007-06-15,0.0
2007-06-18,-10.0
2007-06-19,0.0
2007-06-20,4.9383
2007-06-21,0.0
2007-06-22,0.0
2007-06-25,0.0
2007-06-26,0.0
2007-06-27,2.3529
2007-06-28,0.0
2007-06-29,-2.2989
2007-07-02,-2.3529
2007-07-03,0.0
2007-07-05,-2.4096
2007-07-06,0.0
2007-07-09,0.0
2007-07-10,-13.5802
2007-07-11,-1.4285999999999999
2007-07-12,0.0
2007-07-13,0.0
2007-07-16,0.0
2007-07-17,-20.2899
2007-07-18,-9.0909
2007-07-19,-20.0
2007-07-20,-5.0
2007-07-23,5.2632
2007-07-24,0.0
2007-07-25,0.0
2007-07-26,12.5
2007-07-31,-11.1111
2007-08-01,25.0
2007-08-02,-20.0
2007-08-03,2.5
2007-08-06,-7.3171
2007-08-07,5.2632
2007-08-08,-5.0
2007-08-09,0.0
2007-08-10,5.2632
2007-08-13,-5.0
2007-08-14,-7.8947
2007-08-15,-11.4286
2007-08-16,-3.2258
2007-08-17,0.0
2007-08-21,0.0
2007-08-22,75.0
2007-08-23,14.2857
2007-08-24,0.0
2007-08-27,16.6667
2007-08-28,7.1429
2007-08-29,30.6667
2007-08-30,12.2449
2007-08-31,-9.0909
2007-09-04,0.0
2007-09-05,10.0
2007-09-06,-4.5455
2007-09-07,-9.5238
2007-09-10,5.2632
2007-09-11,-4.0
2007-09-12,-6.25
2007-09-13,-5.5556
2007-09-14,-11.7647
2007-09-17,0.0
2007-09-18,1.3333
2007-09-19,11.8421
2007-09-20,17.647100000000002
2007-09-21,-10.0
2007-09-24,0.0
2007-09-25,11.1111
2007-09-26,0.0
2007-09-27,-10.0
2007-09-28,0.0
2007-10-01,-5.5556
2007-10-02,0.0
2007-10-03,0.0
2007-10-04,0.0
2007-10-05,5.8824
2007-10-08,0.0
2007-10-09,-11.1111
2007-10-10,2.5
2007-10-11,-1.2195
2007-10-12,-13.5802
2007-10-16,-4.2857
2007-10-17,2.9851
2007-10-18,-2.8986
2007-10-19,32.8358
2007-10-23,-24.7191
2007-10-24,11.9403
2007-10-26,-18.6667
2007-10-29,14.7541
2007-10-30,0.0
2007-10-31,14.2857
2007-11-01,-21.25
2007-11-02,26.9841
2007-11-05,-21.25
2007-11-06,-4.7619
2007-11-07,0.0
2007-11-09,8.3333
2007-11-12,0.0
2007-11-13,46.1538
2007-11-14,-15.7895
2007-11-15,0.0
2007-11-16,0.0
2007-11-19,0.0
2007-11-20,-25.0
2007-11-21,0.0
2007-11-23,0.0
2007-11-26,0.0
2007-11-27,0.0
2007-11-28,-16.6667
2007-11-29,-30.0
2007-11-30,14.2857
2007-12-04,0.0
2007-12-05,0.0
2007-12-06,0.0
2007-12-07,12.5
2007-12-10,-11.1111
2007-12-11,12.5
2007-12-12,-8.8889
2007-12-14,0.0
2007-12-17,0.0
2007-12-18,0.0
2007-12-19,9.7561
2007-12-20,0.0
2007-12-21,0.0
2007-12-24,-11.1111
2007-12-26,-25.0
2007-12-27,16.6667
2007-12-28,0.0
2007-12-31,0.0
2008-01-03,17.1429
2008-01-04,-2.439
2008-01-07,-25.0
2008-01-09,16.6667
2008-01-10,1.4285999999999999
2008-01-11,11.2676
2008-01-16,-24.0506
2008-01-24,16.6667
2008-01-25,0.0
2008-01-28,-14.2857
2008-01-29,0.0
2008-01-30,0.0
2008-01-31,0.0
2008-02-01,-16.6667
2008-02-04,0.0
2008-02-05,0.0
2008-02-06,4.0
2008-02-07,0.0
2008-02-08,0.0
2008-02-12,0.0
2008-02-13,0.0
2008-02-14,-38.4615
2008-02-15,0.0
2008-02-19,25.0
2008-02-20,-10.0
2008-02-21,-22.2222
2008-02-22,42.8571
2008-02-25,-40.0
2008-02-27,8.3333
2008-02-29,53.8462
2008-03-03,0.0
2008-03-04,-15.0
2008-03-05,0.0
2008-03-06,-11.7647
2008-03-11,0.0
2008-03-12,0.0
2008-03-18,0.0
2008-03-26,13.3333
2008-03-28,-17.647100000000002
2008-03-31,0.0
2008-04-02,-14.2857
2008-04-07,0.0
2008-04-08,33.3333
2008-04-11,-25.0
2008-04-14,0.0
2008-04-16,-8.3333
2008-04-17,0.0
2008-04-18,0.0
2008-04-22,-36.3636
2008-04-24,14.2857
2008-04-25,0.0
2008-04-28,0.0
2008-04-30,-25.0
2008-05-01,33.3333
2008-05-02,0.0
2008-05-06,-37.5
2008-05-29,20.0
2008-06-02,-16.6667
2008-06-09,0.0
2008-06-16,-97.5
2008-06-23,0.0
2008-07-01,0.0
2008-07-02,0.0
2008-07-11,0.0
2008-08-05,0.0
2008-09-04,0.0
2008-09-08,0.0
2008-09-10,0.0
2008-09-11,0.0
2008-09-29,0.0
2008-10-07,0.0
2008-10-28,0.0
2008-11-06,0.0
2008-12-26,0.0
2008-12-31,0.0
2009-01-14,0.0
2009-01-20,0.0
2009-01-27,0.0
2009-01-30,0.0
2009-04-13,0.0
2009-04-20,0.0
2009-05-26,0.0
2009-07-30,0.0
2009-08-18,0.0
2009-08-20,0.0
2009-08-24,3900.0
2009-08-27,-97.5
2009-09-02,0.0
2009-10-06,0.0
2009-11-09,0.0
2009-11-17,0.0
2009-11-20,0.0
2009-11-30,0.0
2009-12-07,0.0
2010-01-20,0.0
2010-03-31,0.0
2010-04-28,0.0
2010-06-02,0.0
2010-08-10,0.0
2011-02-25,0.0
2011-03-17,0.0
2011-11-29,1500.0
2011-12-16,-93.75
2011-12-28,0.0
2012-06-12,0.0
2012-08-07,0.0
2012-08-14,0.0
2012-12-24,0.0
2012-12-31,0.0
2013-01-08,0.0
2013-04-11,0.0
2013-06-18,0.0
2013-07-23,0.0
2014-05-14,0.0
2014-12-09,0.0
2015-02-09,0.0
2015-02-11,0.0
2015-02-23,0.0
2015-05-05,-73.6
2017-08-11,-69.697
2017-09-12,0.0
2017-12-07,-90.0
2018-01-09,0.0
2018-01-19,0.0
2018-02-21,0.0
2018-03-09,0.0
2018-10-04,900.0
2018-11-08,900.0
2018-11-28,-90.0
2018-12-28,0.0
2019-02-05,0.0
2019-02-13,900.0
2019-03-20,-99.0
2019-04-02,900.0
2019-04-18,-90.0
2019-05-14,900.0
2019-05-15,0.0
2019-05-16,0.0
2019-05-17,-90.0
2019-05-21,0.0
2019-05-29,0.0
2019-08-06,0.0
2019-09-17,0.0
2019-10-04,900.0
2019-10-23,-90.0
2019-11-04,900.0
2019-11-11,-90.0
2019-11-22,0.0
2019-12-16,600.0
2019-12-27,-85.7143
2019-12-31,0.0
2020-01-10,0.0
2020-01-14,0.0
2020-03-02,0.0
2020-06-16,0.0
2020-07-24,0.0
