ticker,SUIC US Equity
2010-07-08,-18.9189
2010-07-09,0.0
2010-07-12,0.0
2010-07-13,1.6667
2010-07-14,0.0
2010-07-15,-1.6189
2010-07-16,-0.1875
2010-07-19,0.0
2010-07-21,0.1669
2010-07-22,5.0
2010-07-23,-23.8095
2010-07-26,5.2083
2010-07-27,28.7376
2010-07-28,6.1334
2010-07-29,17.3913
2010-07-30,0.0
2010-08-02,2.4691
2010-08-03,0.0
2010-08-04,-2.4096
2010-08-05,-13.5802
2010-08-06,7.1429
2010-08-09,-6.6667
2010-08-10,-4.2857
2010-08-11,0.0
2010-08-12,-2.9851
2010-08-13,-1.5385
2010-08-16,-9.375
2010-08-17,-5.1724
2010-08-18,0.0
2010-08-19,0.0
2010-08-20,12.7273
2010-08-23,-4.8387
2010-08-24,-1.6949
2010-08-25,12.069
2010-08-26,0.0
2010-08-27,0.0
2010-08-30,15.3846
2010-08-31,0.0
2010-09-02,0.0
2010-09-03,-3.8667
2010-09-07,5.4092
2010-09-08,10.526299999999999
2010-09-09,-14.1667
2010-09-10,9.57
2010-09-13,21.519
2010-09-14,4.1667
2010-09-15,0.0
2010-09-16,3.0
2010-09-17,-10.6796
2010-09-20,1.087
2010-09-21,-0.5578
2010-09-22,-2.7911
2010-09-23,0.1112
2010-09-24,-6.6667
2010-09-27,-2.3810000000000002
2010-09-28,0.0
2010-09-29,-2.439
2010-09-30,0.0
2010-10-01,-10.0
2010-10-04,9.7222
2010-10-05,-2.5316
2010-10-06,-2.5974
2010-10-07,2.6667
2010-10-08,0.0
2010-10-11,0.1299
2010-10-12,-2.7237
2010-10-13,1.3333
2010-10-14,0.0
2010-10-15,0.0
2010-10-18,3.9474
2010-10-19,-2.5316
2010-10-20,-4.4156
2010-10-21,8.6957
2010-10-22,6.25
2010-10-25,0.0
2010-10-26,5.8824
2010-10-27,-5.5556
2010-10-28,5.8824
2010-10-29,0.0
2010-11-01,-5.5556
2010-11-02,0.0
2010-11-03,-2.3529
2010-11-04,2.4096
2010-11-05,1.1764999999999999
2010-11-08,0.0
2010-11-09,1.1628
2010-11-10,-2.1839
2010-11-11,0.1175
2010-11-12,-0.2347
2010-11-15,0.0
2010-11-16,0.0
2010-11-17,5.8824
2010-11-18,-3.3333
2010-11-19,3.4483
2010-11-22,4.4444
2010-11-23,0.0
2010-11-24,-9.5745
2010-11-26,0.0
2010-11-29,5.8824
2010-11-30,-10.0
2010-12-01,-1.2346
2010-12-02,17.5
2010-12-03,-6.383
2010-12-06,-7.9545
2010-12-07,-1.1111
2010-12-08,1.1236
2010-12-09,3.7037
2010-12-10,-1.1905000000000001
2010-12-13,6.0241
2010-12-14,-1.1364
2010-12-15,-2.2989
2010-12-16,-9.4118
2010-12-17,9.0909
2010-12-20,-4.7619
2010-12-21,0.0
2010-12-22,18.75
2010-12-23,4.2105
2010-12-27,1.0101
2010-12-28,1.0
2010-12-29,13.8614
2010-12-30,12.1739
2010-12-31,7.7519
2011-01-03,-19.4245
2011-01-04,6.25
2011-01-05,-6.7227
2011-01-06,-8.1081
2011-01-07,17.1569
2011-01-10,-7.9498
2011-01-11,0.0
2011-01-12,6.3636
2011-01-13,0.8547
2011-01-14,1.6949
2011-01-18,0.0
2011-01-19,-5.8333
2011-01-20,4.4248
2011-01-21,-4.2373
2011-01-24,-3.5398
2011-01-25,1.8349
2011-01-26,-1.8018
2011-01-27,-7.3394
2011-01-28,-15.8416
2011-01-31,29.4118
2011-02-01,-2.7273
2011-02-02,0.0
2011-02-03,0.0
2011-02-04,-2.8037
2011-02-07,-0.9615
2011-02-08,-1.9417
2011-02-09,-0.9901
2011-02-10,-1.0
2011-02-11,2.0202
2011-02-14,0.9901
2011-02-15,0.0
2011-02-16,0.0
2011-02-17,10.7843
2011-02-18,-3.5398
2011-02-22,-5.5046
2011-02-23,4.8544
2011-02-24,-6.4815
2011-02-25,10.8911
2011-02-28,-5.3571
2011-03-01,-9.434
2011-03-02,14.5833
2011-03-03,-6.3636
2011-03-04,0.0
2011-03-07,-2.9126
2011-03-08,1.0
2011-03-09,0.9901
2011-03-10,0.0
2011-03-11,-0.9804
2011-03-14,0.9901
2011-03-16,-9.8039
2011-03-17,7.6087
2011-03-18,-10.101
2011-03-21,-4.4944
2011-03-22,15.2941
2011-03-23,-0.6122
2011-03-24,-9.6509
2011-03-25,-17.0455
2011-03-28,-1.9178
2011-03-29,7.5419
2011-03-30,-2.5974
2011-03-31,0.0
2011-04-01,4.5333
2011-04-04,-4.3367
2011-04-05,22.6667
2011-04-06,-13.0435
2011-04-07,-2.5
2011-04-08,-6.4103
2011-04-11,-17.8082
2011-04-12,1.6667
2011-04-13,1.6393
2011-04-14,4.8387
2011-04-15,-4.6154
2011-04-18,1.6129
2011-04-19,-3.1746
2011-04-20,-24.5902
2011-04-21,5.6522
2011-04-25,-1.2346
2011-04-26,8.3333
2011-04-27,-3.8462
2011-04-28,30.0
2011-04-29,-30.7692
2011-05-02,-4.4444
2011-05-03,0.0
2011-05-04,23.2558
2011-05-05,-5.6604
2011-05-06,-10.0
2011-05-09,-3.3333
2011-05-10,1.1494
2011-05-11,13.1392
2011-05-12,-9.6045
2011-05-13,6.6667
2011-05-16,-10.6641
2011-05-17,-2.0551
2011-05-18,2.0982
2011-05-20,-6.9961
2011-05-23,0.0
2011-05-24,0.2978
2011-05-25,-12.5
2011-05-26,-1.1429
2011-05-27,4.0462
2011-05-31,0.0
2011-06-01,0.0
2011-06-02,5.5556
2011-06-03,-6.3158
2011-06-06,-3.0899
2011-06-07,-10.1449
2011-06-08,0.0
2011-06-09,-33.871
2011-06-10,12.1951
2011-06-13,69.5652
2011-06-14,-0.2564
2011-06-15,-33.162
2011-06-16,0.0
2011-06-17,15.7692
2011-06-20,-13.289
2011-06-21,7.2797
2011-06-22,3.5714
2011-06-23,-3.4483
2011-06-24,-7.1429
2011-06-27,0.0
2011-06-28,-3.8462
2011-06-29,12.0
2011-07-01,0.0
2011-07-05,0.0
2011-07-06,0.0
2011-07-07,0.0
2011-07-08,0.0
2011-07-11,-15.7143
2011-07-12,5.9322
2011-07-13,12.0
2011-07-14,0.0
2011-07-15,-15.7143
2011-07-18,0.0
2011-07-19,0.0
2011-07-20,-2.5423999999999998
2011-07-21,17.3913
2011-07-22,18.5185
2011-07-25,18.75
2011-07-26,30.0
2011-07-27,-11.7409
2011-07-28,0.0
2011-07-29,-4.5872
2011-08-01,56.25
2011-08-02,-53.8462
2011-08-05,2.0
2011-08-08,-1.9607999999999999
2011-08-09,6.6667
2011-08-10,-12.5
2011-08-11,-17.8571
2011-08-12,39.1304
2011-08-15,3.125
2011-08-17,15.1515
2011-08-18,-13.1579
2011-08-19,-27.2727
2011-08-22,45.8333
2011-08-23,-21.1429
2011-08-24,3.9855
2011-08-29,13.2404
2011-08-30,23.0769
2011-08-31,-10.0
2011-09-01,-8.3333
2011-09-02,4.5455
2011-09-06,13.0435
2011-09-08,24.1026
2011-09-09,-17.3554
2011-09-12,-17.5
2011-09-13,-19.3939
2011-09-14,-6.015
2011-09-15,0.0
2011-09-20,2.4
2011-09-21,0.0
2011-09-22,0.0
2011-09-23,9.375
2011-09-26,0.0
2011-09-27,24.6429
2011-09-29,0.2865
2011-10-03,-22.8571
2011-10-05,22.2222
2011-10-06,-9.0909
2011-10-07,0.0
2011-10-11,3.3333
2011-10-12,0.0
2011-10-13,25.8065
2011-10-14,-20.5128
2011-10-17,25.8065
2011-10-18,-17.9487
2011-10-19,3.125
2011-10-21,0.0
2011-10-25,0.0
2011-10-26,0.0
2011-10-27,-3.0303
2011-10-28,-21.875
2011-11-03,24.0
2011-11-08,-12.9032
2011-11-09,0.0
2011-11-10,7.4074
2011-11-11,0.0
2011-11-14,0.0
2011-11-15,0.0
2011-11-16,0.0
2011-11-17,-13.7931
2011-11-18,20.0
2011-11-21,0.0
2011-11-23,-3.3333
2011-11-25,17.2414
2011-11-28,-2.9412000000000003
2011-11-29,12.1212
2011-11-30,0.0
2011-12-01,0.0
2011-12-02,0.0
2011-12-07,5.4054
2011-12-12,-10.2564
2011-12-13,11.4286
2011-12-14,-10.2564
2011-12-15,0.0
2011-12-16,0.0
2011-12-20,-20.0
2011-12-21,0.0
2011-12-22,0.0
2011-12-23,0.0
2011-12-27,0.0
2011-12-28,-17.8571
2011-12-29,-13.0435
2011-12-30,0.0
2012-01-03,0.0
2012-01-04,0.0
2012-01-05,0.0
2012-01-06,5.0
2012-01-11,0.0
2012-01-12,2.8571
2012-01-13,0.0
2012-01-18,0.0
2012-01-20,-2.7778
2012-01-23,0.0
2012-01-24,-4.7619
2012-01-25,2.5
2012-01-30,7.3171
2012-01-31,9.0909
2012-02-02,4.1667
2012-02-03,0.0
2012-02-06,-16.0
2012-02-07,2.3810000000000002
2012-02-13,0.0
2012-02-16,-6.9767
2012-02-17,0.0
2012-02-21,0.0
2012-02-22,10.0
2012-02-23,4.5455
2012-02-24,-13.0435
2012-02-27,22.5
2012-02-28,2.0408
2012-02-29,0.0
2012-03-01,-12.0
2012-03-02,27.2727
2012-03-05,3.5714
2012-03-06,5.1724
2012-03-07,14.7541
2012-03-08,-14.2857
2012-03-09,6.6667
2012-03-12,13.75
2012-03-13,-3.8462
2012-03-14,0.0
2012-03-15,0.0
2012-03-16,11.4286
2012-03-20,24.1026
2012-03-21,0.0
2012-03-22,-0.2066
2012-03-23,-4.7619
2012-03-26,5.0
2012-03-27,0.0
2012-03-28,-0.6211
2012-03-29,0.0
2012-04-02,0.0
2012-04-03,-6.25
2012-04-09,0.0
2012-04-11,0.0
2012-04-12,-4.4444
2012-04-16,0.0
2012-04-17,-18.6047
2012-04-18,0.0
2012-04-19,0.0
2012-04-20,-20.0
2012-04-23,-28.5714
2012-04-24,35.0
2012-04-25,-11.1111
2012-04-26,-25.0
2012-04-27,-0.3819
2012-05-01,-24.1548
2012-05-02,28.6765
2012-05-08,0.0
2012-05-10,2.8571
2012-05-14,-27.7778
2012-05-15,38.4615
2012-05-16,-1.0069
2012-05-18,23.4655
2012-05-21,22.7273
2012-05-22,0.0
2012-05-23,0.0
2012-05-24,3.7037
2012-05-30,-0.2902
2012-06-04,0.291
2012-06-05,0.0
2012-06-07,-5.3571
2012-06-08,0.0
2012-06-11,0.0
2012-06-12,0.0
2012-06-13,1.8868
2012-06-18,3.7037
2012-06-19,-3.5714
2012-06-20,3.7037
2012-06-21,0.0
2012-06-25,-17.8571
2012-06-26,21.7391
2012-07-03,-14.2857
2012-07-05,16.6667
2012-07-06,-17.8571
2012-07-09,8.6957
2012-07-11,0.0
2012-07-12,0.0
2012-07-16,-4.0
2012-07-18,-4.1667
2012-07-19,2.1739
2012-07-23,0.0
2012-07-24,-14.8936
2012-07-25,10.0
2012-07-27,-9.0909
2012-07-30,0.0
2012-08-01,0.0
2012-08-06,-16.5
2012-08-07,0.0
2012-08-08,-7.1856
2012-08-09,61.2903
2012-08-13,-36.0
2012-08-14,0.0
2012-08-22,-12.5
2012-08-23,0.0
2012-08-24,78.5714
2012-08-28,-8.0
2012-08-29,0.0
2012-08-30,-43.4783
2012-08-31,0.0
2012-09-05,0.0
2012-09-06,-15.3846
2012-09-07,81.8182
2012-09-10,15.0
2012-09-12,0.0
2012-09-17,0.0
2012-09-18,-4.3478
2012-09-21,11.3636
2012-09-25,-46.9388
2012-09-26,15.3846
2012-09-27,-26.6667
2012-09-28,18.1818
2012-10-03,15.3846
2012-10-04,-26.6667
2012-10-12,9.0909
2012-10-16,8.3333
2012-10-19,7.6923
2012-10-22,0.0
2012-10-24,0.0
2012-10-25,-7.1429
2012-10-31,0.0
2012-11-06,0.0
2012-11-09,0.0
2012-11-12,0.0
2012-11-13,3.8462
2012-11-14,0.0
2012-11-20,0.0
2012-11-26,0.0
2012-11-27,0.0
2012-11-28,-3.7037
2012-11-29,-3.8462
2012-11-30,12.0
2012-12-03,-0.8036
2012-12-05,-9.991
2012-12-06,0.0
2012-12-07,0.0
2012-12-10,0.0
2012-12-11,0.0
2012-12-13,11.1
2012-12-14,-9.991
2012-12-18,12.0
2012-12-21,-7.1429
2012-12-26,-14.6154
2012-12-28,-36.036
2012-12-31,80.2817
2013-01-02,-39.0625
2013-01-03,39.5833
2013-01-09,-1.837
2013-01-10,-34.5029
2013-01-11,0.0
2013-01-14,0.0
2013-01-15,7.1429
2013-01-17,6.6667
2013-01-22,25.0
2013-01-23,0.0
2013-01-28,-25.0
2013-01-30,0.0
2013-02-04,33.3333
2013-02-06,0.0
2013-02-08,0.0
2013-02-11,-20.0
2013-02-12,25.0
2013-02-13,-19.875
2013-02-19,-12.6365
2013-02-22,-14.2857
2013-02-25,0.0
2013-02-26,0.0
2013-02-27,0.0
2013-02-28,0.0
2013-03-04,-16.6667
2013-03-05,20.0
2013-03-06,-16.6667
2013-03-07,0.0
2013-03-08,4.0
2013-03-12,34.6154
2013-03-14,-25.7143
2013-03-19,43.9904
2013-03-20,-8.0134
2013-03-21,0.0
2013-03-26,0.0
2013-03-27,-7.2595
2013-04-01,-21.7221
2013-04-02,0.0
2013-04-03,40.0
2013-04-08,11.4286
2013-04-16,2.5641
2013-04-18,0.0
2013-04-19,-25.0
2013-04-23,-21.6667
2013-04-26,27.6596
2013-04-29,-13.3333
2013-04-30,-13.461500000000001
2013-05-06,66.6667
2013-05-09,-43.3333
2013-05-14,41.1765
2013-05-16,33.3333
2013-05-20,-15.1562
2013-05-22,-11.6022
2013-05-24,8.3333
2013-05-28,0.0
2013-05-29,-7.6923
2013-05-30,0.0
2013-06-03,0.0
2013-06-04,0.0
2013-06-13,33.3333
2013-06-26,-34.8438
2013-07-05,0.1199
2013-07-08,0.0
2013-07-11,0.0
2013-07-12,0.0
2013-07-16,0.0
2013-07-19,0.0
2013-07-24,0.0
2013-07-26,0.0
2013-07-30,-0.1198
2013-08-08,-19.4245
2013-08-15,1.1905000000000001
2013-08-19,0.0
2013-08-20,0.0
2013-08-26,0.0
2013-08-27,0.0
2013-09-03,0.0
2013-09-04,0.0
2013-09-09,0.0
2013-09-10,5.8824
2013-09-11,0.0
2013-09-13,0.0
2013-09-18,33.0556
2013-09-24,-24.8434
2013-09-27,0.0
2013-10-07,0.0
2013-10-09,0.0
2013-10-11,0.0
2013-10-15,0.0
2013-10-16,0.0
2013-10-21,11.1111
2013-10-22,6.0
2013-10-23,-15.0943
2013-10-25,22.2222
2013-10-28,-9.0909
2013-10-30,15.75
2013-10-31,-8.4233
2013-11-04,-24.5283
2013-11-06,0.0
2013-11-07,0.0
2013-11-08,0.0
2013-11-11,0.0
2013-11-15,0.0
2013-11-18,0.0
2013-11-19,13.2813
2013-11-22,-5.1034
2013-11-25,0.0
2013-11-26,-6.9767
2013-11-27,49.6875
2013-12-03,0.2088
2013-12-04,-32.2917
2013-12-05,10.7692
2013-12-09,0.0
2013-12-10,-0.2778
2013-12-12,33.7047
2013-12-13,-25.0
2013-12-17,0.0
2013-12-18,0.0
2013-12-19,0.0
2013-12-20,0.0
2013-12-23,0.0
2013-12-26,0.0
2013-12-27,33.3333
2013-12-30,0.0
2013-12-31,0.0
2014-01-06,0.0
2014-01-08,-33.3333
2014-01-09,50.0
2014-01-24,0.0
2014-02-03,100.0
2014-02-04,-45.8333
2014-02-05,0.0
2014-02-11,0.0
2014-02-13,7.6923
2014-02-14,85.7143
2014-02-18,0.0
2014-02-19,-23.0769
2014-02-20,10.0
2014-02-21,13.6364
2014-02-24,20.0
2014-02-25,-33.2083
2014-02-26,9.7941
2014-02-27,-17.2727
2014-02-28,9.8901
2014-03-03,-2.0
2014-03-04,-23.3418
2014-03-05,4.9917
2014-03-06,-23.9303
2014-03-07,66.6667
2014-03-10,-18.0
2014-03-11,-2.439
2014-03-12,-16.25
2014-03-13,-2.9851
2014-03-14,0.0
2014-03-17,-1.5385
2014-03-18,-1.5625
2014-03-19,-1.5873
2014-03-20,-19.3548
2014-03-21,18.0
2014-03-24,-15.2542
2014-03-25,0.0
2014-03-26,0.0
2014-03-27,-10.0
2014-03-28,4.4444
2014-03-31,34.0426
2014-04-01,11.1111
2014-04-02,-9.0179
2014-04-03,-5.4956
2014-04-04,16.0955
2014-04-07,-1.2522
2014-04-08,-23.1884
2014-04-09,0.2358
2014-04-10,1.6471
2014-04-11,-5.9028
2014-04-14,0.0
2014-04-15,-1.599
2014-04-16,0.0
2014-04-17,0.0
2014-04-21,-6.0
2014-04-22,0.0
2014-04-23,0.0
2014-04-24,-2.1277
2014-04-25,8.6957
2014-04-28,0.0
2014-04-29,-8.0
2014-04-30,0.0
2014-05-01,9.5109
2014-05-05,-7.6923
2014-05-06,26.8817
2014-05-07,12.9237
2014-05-08,-9.9437
2014-05-09,-8.125
2014-05-12,-9.2971
2014-05-14,14.75
2014-05-16,-16.3399
2014-05-19,-4.1667
2014-05-20,28.2609
2014-05-21,-14.4068
2014-05-22,0.0
2014-05-23,1.3614
2014-05-27,1.8315000000000001
2014-05-28,15.1079
2014-05-29,-8.125
2014-05-30,10.6576
2014-06-02,0.0
2014-06-03,4.918
2014-06-04,0.0
2014-06-05,25.0
2014-06-09,-18.75
2014-06-10,0.0
2014-06-11,-7.6923
2014-06-12,16.875
2014-06-13,-7.1301
2014-06-16,12.8599
2014-06-17,-4.7619
2014-06-18,-5.5357
2014-06-19,20.0378
2014-06-20,-10.5512
2014-06-23,0.0
2014-06-24,2.8169
2014-06-25,-0.4281
2014-06-26,16.939
2014-06-27,-23.5294
2014-06-30,1.5385
2014-07-01,6.0606
2014-07-02,-7.1429
2014-07-03,23.0769
2014-07-07,-16.25
2014-07-08,19.403
2014-07-09,-1.4062999999999999
2014-07-10,7.29
2014-07-11,-5.4653
2014-07-14,-25.0
2014-07-15,15.8333
2014-07-16,1.9784000000000002
2014-07-17,1.4109
2014-07-18,-16.5217
2014-07-21,-8.3333
2014-07-22,0.0
2014-07-23,-5.4545
2014-07-24,-5.7692
2014-07-25,-8.1633
2014-07-28,0.0
2014-07-29,5.5556
2014-07-30,0.2632
2014-07-31,-12.8609
2014-08-01,18.8253
2014-08-04,-14.5754
2014-08-05,-1.4837
2014-08-06,-3.3133
2014-08-07,3.4268
2014-08-11,-15.6627
2014-08-12,5.7143
2014-08-13,1.3514
2014-08-14,-1.0
2014-08-15,6.9024
2014-08-18,-10.2362
2014-08-19,-15.4386
2014-08-20,-0.4149
2014-08-21,-9.375
2014-08-22,10.8046
2014-08-27,-7.0539
2014-08-28,7.1429
2014-08-29,-10.0
2014-09-02,11.1111
2014-09-03,0.0
2014-09-05,0.0
2014-09-08,8.3333
2014-09-10,0.0
2014-09-11,-7.6923
2014-09-12,0.0
2014-09-15,0.0
2014-09-17,0.0
2014-09-18,0.0
2014-09-22,0.0
2014-09-23,0.0
2014-09-24,0.0
2014-09-25,0.0
2014-09-26,-46.6667
2014-09-29,0.0
2014-09-30,87.5
2014-10-02,-16.6667
2014-10-03,12.0
2014-10-07,-17.8571
2014-10-08,-42.663
2014-10-09,203.3175
2014-10-10,-12.5
2014-10-14,-14.2857
2014-10-20,-28.9583
2014-10-21,12.61
2014-10-23,0.0
2014-10-27,0.0
2014-10-28,0.0
2014-10-29,29.1667
2014-10-30,-25.4032
2014-11-03,0.8108
2014-11-05,0.0
2014-11-10,0.0
2014-11-13,0.8043
2014-11-14,12.766
2014-11-17,160.3774
2014-11-18,-40.5797
2014-11-19,29.2683
2014-11-20,3.7736
2014-11-21,31.1364
2014-11-24,-5.7192
2014-11-25,-17.647100000000002
2014-11-26,3.5714
2014-11-28,3.4483
2014-12-01,-6.6667
2014-12-02,7.1429
2014-12-03,-19.4792
2014-12-04,3.4929
2014-12-05,-30.0
2014-12-08,14.2857
2014-12-09,0.0
2014-12-10,-1.25
2014-12-11,-11.3924
2014-12-12,14.2857
2014-12-15,-2.5
2014-12-16,-2.5641
2014-12-17,3.9474
2014-12-18,-15.1899
2014-12-19,-10.0746
2014-12-22,-32.9876
2014-12-23,-0.9288
2014-12-24,15.0
2014-12-26,-20.1087
2014-12-29,-2.0408
2014-12-30,-5.5556
2014-12-31,4.7794
2015-01-02,6.6667
2015-01-05,10.526299999999999
2015-01-06,-4.7619
2015-01-07,-4.375
2015-01-08,4.5752
2015-01-12,5.0
2015-01-13,4.7619
2015-01-14,-4.5455
2015-01-15,-0.5952
2015-01-16,4.7904
2015-01-20,-14.0
2015-01-21,0.9967
2015-01-22,-4.6053
2015-01-23,1.7241
2015-01-26,19.322
2015-01-27,-21.3068
2015-01-28,-1.8051
2015-01-29,-2.9412000000000003
2015-01-30,0.0
2015-02-02,0.0
2015-02-03,1.1364
2015-02-04,-10.1124
2015-02-05,0.8333
2015-02-06,1.6529
2015-02-09,-3.6585
2015-02-10,3.7975
2015-02-11,0.0
2015-02-12,-2.439
2015-02-13,0.0
2015-02-17,-10.0
2015-02-18,5.0926
2015-02-19,-5.7269
2015-02-20,6.0748
2015-02-23,-8.37
2015-02-24,-3.8462
2015-02-25,12.0
2015-02-26,-12.0536
2015-02-27,-17.7665
2015-03-02,8.642
2015-03-03,9.0909
2015-03-04,-1.0417
2015-03-05,-3.1579
2015-03-06,-8.6957
2015-03-09,0.0
2015-03-10,-2.9762
2015-03-11,0.0
2015-03-12,-1.8405
2015-03-13,20.0
2015-03-16,-15.625
2015-03-17,1.2346
2015-03-18,-1.8293
2015-03-19,8.0745
2015-03-20,-8.046
2015-03-23,-18.75
2015-03-24,8.461500000000001
2015-03-25,53.1915
2015-03-26,-18.5185
2015-03-27,0.0
2015-03-30,-5.6818
2015-03-31,4.2169
2015-04-01,-16.763
2015-04-02,7.6389
2015-04-06,5.8065
2015-04-07,2.439
2015-04-08,-8.3333
2015-04-09,2.5974
2015-04-10,-5.6962
2015-04-13,4.0268
2015-04-14,-8.3871
2015-04-15,0.0
2015-04-16,0.0
2015-04-17,-4.2254
2015-04-20,0.0
2015-04-21,-7.3529
2015-04-22,-19.0476
2015-04-23,3.9215999999999998
2015-04-24,11.3208
2015-04-27,1.6949
2015-04-28,-10.8333
2015-04-29,8.411200000000001
2015-04-30,-0.8621
2015-05-01,-11.3043
2015-05-04,6.8627
2015-05-05,-4.5872
2015-05-06,-7.6923
2015-05-07,3.125
2015-05-08,-5.0505
2015-05-11,2.1277
2015-05-12,4.1667
2015-05-13,3.0
2015-05-14,0.0
2015-05-15,-1.9417
2015-05-18,-10.8911
2015-05-19,0.0
2015-05-20,-2.2222
2015-05-21,-3.4091
2015-05-22,3.5294
2015-05-26,0.0
2015-05-29,0.0
2015-06-01,-3.4091
2015-06-02,3.5294
2015-06-03,-3.4091
2015-06-04,3.5294
2015-06-08,9.0909
2015-06-09,-8.3333
2015-06-10,0.0
2015-06-11,0.0
2015-06-12,0.0
2015-06-15,9.0909
2015-06-16,29.1667
2015-06-18,-22.5806
2015-06-19,-8.3333
2015-06-22,-9.0909
2015-06-23,-20.0
2015-06-24,-9.375
2015-06-26,10.3448
2015-06-29,50.0
2015-07-22,33.3333
2015-07-23,0.0
2015-07-24,-2.0833
2015-07-29,-6.383
2015-08-06,-18.1818
2015-08-10,-0.1111
2015-08-11,-0.2225
2015-08-12,-0.3344
2015-08-14,-2.2371
2015-08-24,-8.5812
2015-12-10,-71.8398
2015-12-11,177.3333
2015-12-14,0.0
2015-12-15,-55.9295
2015-12-28,154.1818
2015-12-31,-66.5236
2016-01-11,6.8376
2016-01-15,4.0
2016-02-01,53.8462
2016-02-19,-50.0
2016-02-22,0.0
2016-02-25,149.5
2016-02-26,65.3307
2016-03-04,18.6667
2016-03-10,22.5741
2016-03-11,0.0
2016-03-16,-6.25
2016-04-06,15.5556
2016-04-27,7.6923
2016-04-28,27.8571
2016-05-25,2.7933
2016-06-21,-78.2609
2016-06-22,149.75
2016-06-23,0.0
2016-06-24,49.1491
2016-06-27,0.6711
2016-06-28,0.0
2016-06-29,0.0
2016-06-30,13.3333
2016-07-01,5.8824
2016-07-05,-0.0556
2016-08-30,-55.5309
2016-09-02,117.375
2016-09-14,-19.494
2016-12-07,-71.4286
2016-12-08,222.5
2016-12-09,0.7752
2016-12-12,38.3846
2016-12-27,-61.0895
2016-12-28,85.7143
2017-01-06,23.0769
2017-02-13,-0.0625
2017-04-10,-6.8168
2017-07-21,-52.349
2017-07-26,0.0
2017-08-09,-50.7042
2017-08-10,28.5714
2017-08-11,168.8889
2018-08-23,-82.4793
2018-08-29,229.717
2018-09-04,-28.4692
2018-09-10,-57.6
2018-09-11,135.3774
2018-09-26,0.2004
2018-10-03,0.0
2018-11-05,0.0
2018-11-06,0.0
2018-11-07,0.0
2018-11-08,0.0
2018-11-13,0.0
2018-11-15,0.0
2018-11-21,0.0
2018-12-03,-2.0
2018-12-06,2.0408
2018-12-11,0.0
2019-01-14,-20.0
2019-01-15,25.0
2019-01-18,0.0
2019-05-13,0.0
2019-06-24,0.0
2019-08-22,-60.0
2019-08-23,50.0
2019-08-26,66.6667
2019-10-02,-30.0
2019-10-15,0.0
2019-12-06,-8.5714
2019-12-09,-37.1875
2019-12-10,11.9403
2019-12-11,-10.2222
2019-12-12,16.3366
2019-12-18,-53.617
2019-12-20,83.4862
2020-02-03,-40.0
2020-02-04,66.6667
2020-02-26,-2.5
2020-03-10,-48.7179
2020-03-11,-49.0
2020-03-12,-9.8039
