ticker,ENKS US Equity
2000-06-15,12.0
2000-06-16,0.0
2000-06-19,-46.4286
2000-06-20,0.0
2000-06-22,0.0
2000-06-23,0.0
2000-06-26,33.3333
2000-06-27,0.0
2000-06-28,-25.0
2000-07-05,13.3333
2000-07-07,17.647100000000002
2000-07-11,-30.0
2000-07-12,28.5714
2000-07-13,-22.2222
2000-07-17,14.2857
2000-07-18,-12.5
2000-07-19,42.8571
2000-07-20,-20.0
2000-07-21,-37.5
2000-07-24,50.0
2000-07-25,-33.3333
2000-07-26,0.0
2000-07-31,12.0
2000-08-01,-10.7143
2000-08-03,0.0
2000-08-09,-10.0
2000-08-14,66.6667
2000-08-15,-40.0
2000-08-17,77.7778
2000-08-21,-43.75
2000-08-22,0.0
2000-08-28,11.1111
2000-08-29,0.0
2000-08-30,-10.0
2000-09-01,0.0
2000-09-05,0.0
2000-09-07,11.1111
2000-09-08,0.0
2000-09-13,0.0
2000-09-14,40.0
2000-09-15,-28.5714
2000-09-19,40.0
2000-09-25,-28.5714
2000-09-26,0.0
2000-09-28,0.0
2000-09-29,-10.0
2000-10-02,0.0
2000-10-03,5.5556
2000-10-05,1.0526
2000-10-10,-37.5
2000-10-11,0.0
2000-10-17,0.0
2000-10-18,-16.6667
2000-10-19,0.0
2000-10-23,20.0
2000-10-25,0.0
2000-10-26,0.0
2000-10-30,-33.3333
2000-11-01,0.0
2000-11-06,0.0
2000-11-07,25.0
2000-11-09,0.0
2000-11-13,-20.0
2000-11-14,0.0
2000-11-16,0.0
2000-11-20,0.0
2000-11-21,25.0
2000-11-22,0.0
2000-11-24,100.0
2000-11-27,-40.0
2000-11-28,66.6667
2000-11-29,-10.0
2000-11-30,-55.5556
2000-12-01,100.0
2000-12-04,-25.0
2000-12-07,-32.8
2000-12-08,82.5397
2000-12-14,-32.0652
2000-12-19,-16.8
2000-12-20,20.1923
2000-12-21,-20.0
2000-12-22,0.0
2000-12-26,0.0
2000-12-27,20.0
2000-12-28,-16.6667
2000-12-29,0.0
2001-01-02,20.0
2001-01-03,66.6667
2001-01-05,-25.0
2001-01-10,-20.0
2001-01-16,-13.3333
2001-01-17,44.2308
2001-01-19,0.0
2001-01-22,33.3333
2001-01-23,-25.0
2001-01-25,66.6667
2001-01-26,-10.0
2001-02-02,-11.1111
2001-02-09,25.0
2001-02-15,-30.0
2001-02-16,-28.5714
2001-02-20,-20.0
2001-02-27,0.0
2001-03-01,20.0
2001-03-06,0.0
2001-03-09,-16.6667
2001-03-12,0.0
2001-03-14,0.0
2001-03-16,-25.0
2001-03-19,0.0
2001-03-22,49.3333
2001-03-30,0.0
2001-04-04,-33.0357
2001-04-05,100.0
2001-04-10,-4.0
2001-04-11,-38.8889
2001-04-19,36.3636
2001-04-20,-20.0
2001-04-27,0.0
2001-05-03,0.0
2001-05-04,16.6667
2001-05-08,-25.0
2001-05-10,9.5238
2001-05-11,-13.0435
2001-05-16,30.0
2001-05-25,-23.0769
2001-05-31,50.0
2001-06-01,-33.3333
2001-06-04,40.0
2001-06-06,0.0
2001-06-12,-35.7143
2001-06-13,11.1111
2001-06-28,0.0
2001-07-02,-10.0
2001-07-03,33.3333
2001-07-12,-16.6667
2001-07-13,0.0
2001-07-25,0.0
2001-08-02,0.0
2001-08-06,50.0
2001-08-10,-26.6667
2001-08-13,13.6364
2001-08-16,20.0
2001-08-17,-6.6667
2001-08-20,0.0
2001-08-21,-7.1429
2001-08-22,46.1538
2001-08-23,-5.2632
2001-08-24,27.7778
2001-08-27,-21.7391
2001-08-28,-5.5556
2001-08-29,-11.7647
2001-08-30,-6.6667
2001-08-31,35.7143
2001-09-04,-26.3158
2001-09-10,7.1429
2001-09-18,-20.0
2001-09-21,-16.6667
2001-09-24,0.0
2001-09-28,-10.0
2001-10-11,33.3333
2001-10-24,-25.0
2001-11-02,0.0
2001-11-07,0.0
2001-11-08,0.0
2001-11-09,22.2222
2001-12-10,-18.1818
2001-12-11,33.3333
2001-12-13,0.0
2001-12-20,-25.0
2001-12-26,0.0
2001-12-27,0.0
2001-12-28,-22.2222
2001-12-31,0.0
2002-01-02,0.0
2002-01-04,0.0
2002-01-09,0.0
2002-01-18,0.0
2002-01-24,14.2857
2002-02-13,-6.25
2002-02-15,33.3333
2002-02-19,-25.0
2002-02-20,33.3333
2002-02-22,10.0
2002-02-25,3.0114
2002-02-26,32.3773
2002-02-27,20.0
2002-02-28,-5.5556
2002-03-01,0.0
2002-03-04,-11.7647
2002-03-08,46.6667
2002-03-12,-40.9091
2002-03-25,0.0
2002-03-28,69.2308
2002-04-04,-40.9091
2002-04-05,0.0
2002-04-11,7.6923
2002-04-12,0.0
2002-04-25,0.0
2002-04-26,0.0
2002-04-29,-21.4286
2002-04-30,27.2727
2002-05-02,-21.4286
2002-05-21,0.0
2002-05-30,9.0909
2002-06-06,-58.3333
2002-06-07,20.0
2002-06-12,16.6667
2002-06-13,-14.2857
2002-06-17,16.6667
2002-06-21,35.7143
2002-06-24,0.0
2002-06-25,-10.526299999999999
2002-06-26,5.8824
2002-07-02,-16.6667
2002-07-03,20.0
2002-07-11,-22.2222
2002-07-12,0.0
2002-07-15,-14.2857
2002-07-31,16.6667
2002-08-02,0.0
2002-08-13,-14.2857
2002-08-19,0.0
2002-08-21,-16.6667
2002-09-10,-40.0
2002-09-13,66.6667
2002-09-24,60.0
2002-09-25,12.5
2002-09-26,11.1111
2002-09-27,-10.0
2002-09-30,-27.7778
2002-10-07,0.0
2002-10-08,7.6923
2002-10-09,-7.1429
2002-10-21,0.0
2002-10-30,-7.6923
2002-11-12,0.0
2002-11-18,-66.6667
2002-11-19,0.0
2002-11-20,25.0
2002-12-04,-60.0
2002-12-06,0.0
2002-12-17,-10.0
2002-12-19,0.0
2002-12-23,0.0
2002-12-24,-33.3333
2002-12-26,0.0
2002-12-27,0.0
2003-01-02,-66.6667
2003-01-08,-50.0
2003-01-27,0.0
2003-01-29,0.0
2003-01-30,0.0
2003-03-07,100.0
2003-03-20,0.0
2003-04-04,0.0
2003-04-09,0.0
2003-04-21,0.0
2003-04-28,0.0
2003-05-14,0.0
2003-05-15,0.0
2003-05-21,0.0
2003-06-03,0.0
2003-06-23,150.0
2003-06-27,0.0
2003-07-09,0.0
2003-07-15,0.0
2003-07-18,0.0
2003-08-18,100.0
2003-08-25,0.0
2003-09-11,0.0
2003-10-08,0.0
2003-10-20,-50.0
2003-10-23,0.0
2003-10-28,0.0
2003-10-29,0.0
2003-11-04,0.0
2003-11-05,0.0
2003-11-25,0.0
2003-12-08,100.0
2003-12-09,0.0
2003-12-11,-40.0
2003-12-12,0.0
2003-12-15,150.0
2003-12-16,-60.0
2003-12-19,0.0
2003-12-26,66.6667
2003-12-29,0.0
2003-12-31,0.0
2004-01-14,-30.0
2004-02-06,0.0
2004-02-20,0.0
2004-02-23,0.0
2004-03-18,0.0
2004-04-26,28.5714
2004-04-29,11.1111
2004-05-19,-10.0
2004-05-21,0.0
2004-06-09,66.6667
2004-06-29,-53.3333
2004-07-08,0.0
2004-08-23,0.0
2004-09-23,0.0
2004-10-04,0.0
2004-10-25,0.0
2004-10-26,0.0
2004-10-27,0.0
2004-11-19,28.5714
2004-11-29,0.0
2004-11-30,0.0
2004-12-06,0.0
2004-12-20,0.0
2004-12-29,0.0
2004-12-31,0.0
2005-01-27,0.0
2005-02-02,344.4444
2005-02-03,0.0
2005-02-07,-12.5
2005-02-10,14.2857
2005-02-14,25.0
2005-02-17,-40.0
2005-02-24,0.0
2005-02-28,0.0
2005-03-04,-33.3333
2005-03-24,0.0
2005-03-28,0.0
2005-04-07,0.0
2005-04-08,0.0
2005-05-02,0.0
2005-05-05,0.0
2005-07-05,0.0
2005-07-13,50.0
2005-07-26,-33.3333
2005-08-12,0.0
2005-08-25,0.0
2005-09-07,0.0
2005-09-08,50.0
2005-09-13,0.0
2005-10-04,-16.6667
2005-10-11,0.0
2005-10-13,20.0
2005-10-18,0.0
2005-11-07,0.0
2005-11-14,-16.6667
2005-11-15,12.0
2005-11-16,0.0
2005-11-17,0.0
2005-11-21,0.0
2005-11-22,0.0
2005-11-28,42.8571
2005-11-29,-12.5
2005-11-30,14.2857
2005-12-01,-12.5
2005-12-07,28.5714
2005-12-08,-22.2222
2005-12-14,0.0
2005-12-15,0.0
2005-12-28,0.0
2005-12-29,0.0
2006-02-01,-14.2857
2006-02-15,0.0
2006-02-17,16.6667
2006-02-22,0.0
2006-02-28,-14.2857
2006-03-02,0.0
2006-03-14,0.0
2006-03-28,33.3333
2006-03-30,-25.0
2006-04-03,0.0
2006-04-10,0.0
2006-04-12,33.3333
2006-04-17,0.0
2006-04-21,-25.0
2006-04-27,0.0
2006-04-28,0.0
2006-05-01,0.0
2006-05-05,0.0
2006-05-09,16.6667
2006-05-10,0.0
2006-05-11,0.0
2006-05-15,-14.2857
2006-05-18,16.6667
2006-05-19,0.0
2006-05-23,-14.2857
2006-05-24,0.0
2006-05-26,33.3333
2006-05-31,0.0
2006-06-07,0.0
2006-06-16,0.0
2006-06-28,-12.5
2006-07-06,-14.2857
2006-07-07,50.0
2006-07-19,-44.4444
2006-07-24,0.0
2006-08-15,0.0
2006-09-08,0.0
2006-09-28,0.0
2006-09-29,100.0
2006-10-11,-45.0
2006-11-01,-9.0909
2006-11-15,-60.0
2006-12-06,0.0
2006-12-12,10.0
2006-12-22,0.0
2006-12-28,0.0
2007-03-14,0.0
2007-04-18,0.0
2007-04-19,0.0
2007-04-23,109.0909
2007-05-04,30.4348
2007-05-09,-23.3333
2007-05-24,0.0
2007-05-31,-13.0435
2007-08-08,15.0
2007-08-15,73.913
2007-08-23,-42.5
2007-08-28,52.1739
2007-09-12,-14.2857
2007-09-14,16.6667
2007-09-20,14.2857
2007-09-26,-12.5
2007-09-27,0.0
2007-10-05,14.2857
2007-10-17,0.0
2007-10-22,-25.0
2007-10-30,33.3333
2007-11-16,-12.5
2007-11-21,-14.2857
2007-12-06,16.6667
2007-12-11,0.0
2007-12-18,-28.5714
2007-12-19,0.0
2007-12-27,0.0
2007-12-31,20.0
2008-01-09,0.0
2008-01-30,-33.3333
2008-02-15,25.0
2008-02-22,-20.0
2008-03-07,25.0
2008-03-24,0.0
2008-04-03,-40.0
2008-04-09,33.3333
2008-04-14,-25.0
2008-04-29,66.6667
2008-05-20,-40.0
2008-05-29,0.0
2008-05-30,66.6667
2008-06-03,0.0
2008-06-18,0.0
2008-07-02,-12.0
2008-07-10,0.0
2008-07-18,0.0
2008-07-23,13.6364
2008-07-30,-60.0
2008-10-01,0.0
2008-10-07,0.0
2008-10-09,200.0
2008-10-28,-33.3333
2008-11-17,-75.0
2008-12-09,0.0
2009-01-05,0.0
2009-01-12,0.0
2009-01-27,0.0
2009-02-10,0.0
2009-03-24,0.0
2009-04-20,300.0
2009-04-21,0.0
2009-05-21,150.0
2009-06-09,0.0
2009-06-12,60.0
2009-06-16,-87.5
2009-07-07,-50.0
2009-10-01,100.0
2009-10-09,0.0
2009-10-16,0.0
2009-10-22,200.0
2009-11-04,-66.6667
2009-11-05,0.0
2009-11-13,0.0
2009-11-18,100.0
2009-12-30,0.0
2009-12-31,0.0
2010-02-01,-50.0
2010-02-08,0.0
2010-02-17,200.0
2010-03-05,-66.6667
2010-03-25,0.0
2010-04-16,0.0
2010-04-19,100.0
2010-05-25,-50.0
2010-06-24,200.0
2010-07-19,33.3333
2010-07-23,0.0
2010-08-09,-12.5
2010-09-16,0.0
2010-09-22,0.0
2010-10-04,42.8571
2010-10-08,-60.0
2010-10-12,-45.0
2010-10-13,354.5455
2010-10-19,0.0
2010-10-26,0.0
2010-10-27,0.0
2010-11-30,1920.0
2010-12-02,-97.4257
2010-12-06,15.3846
2010-12-16,0.0
2010-12-30,0.0
2010-12-31,0.0
2011-01-03,0.0
2011-01-20,0.0
2011-01-26,0.0
2011-04-05,-16.6667
2011-05-03,20.0
2011-05-10,0.0
2011-05-19,-33.3333
2011-05-20,350.0
2011-05-23,-77.7778
2011-06-03,150.0
2011-07-22,-50.0
2011-07-25,40.0
2011-08-23,57.1429
2011-10-06,-27.2727
2011-10-27,37.5
2011-10-31,27.2727
2011-11-03,-42.8571
2011-11-18,0.0
2011-11-28,25.0
2011-11-29,-60.0
2011-11-30,100.0
2011-12-02,0.0
2012-01-17,-50.0
2012-02-22,-25.0
2012-02-29,366.6667
2012-03-01,0.0
2012-04-16,-82.1429
2012-04-19,460.0
2012-05-07,-5.7143
2012-05-31,127.2727
2012-09-14,-64.6667
2012-09-24,-22.6415
2012-10-11,1.2195
2012-12-07,0.0
2012-12-14,-3.6145
2012-12-26,1.25
2012-12-31,245.679
2013-01-28,-70.9375
2013-01-29,219.5084
2013-01-31,0.0
2013-02-13,0.0
2013-02-21,-23.0769
2013-03-01,10.0
2013-03-04,0.0
2013-03-08,-9.0909
2013-03-20,30.0
2013-03-28,7.6923
2013-04-04,0.0
2013-05-03,0.0
2013-05-17,-57.1429
2013-05-21,116.6667
2013-05-22,7.6923
2013-06-06,0.0
2013-06-07,0.0
2013-06-10,-7.1429
2013-06-11,7.6923
2013-06-17,42.8571
2013-06-19,0.0
2013-06-20,0.0
2013-06-28,0.0
2013-07-09,-30.0
2013-07-11,7.1429
2013-07-15,33.3333
2013-07-16,0.0
2013-07-17,0.0
2013-07-18,0.0
2013-07-19,0.0
2013-07-24,0.0
2013-07-26,0.0
2013-08-15,50.0
2013-08-26,-54.6667
2013-09-20,6.6176
2013-09-30,244.8276
2013-10-01,-60.0
2013-10-17,5.0
2013-10-28,66.6667
2013-11-26,-14.2857
2013-12-04,-28.5
2013-12-20,0.0
2014-01-16,0.0
2014-01-23,0.0
2014-01-27,0.0
2014-02-03,0.0
2014-02-04,-6.7599
2014-02-14,0.0
2014-03-04,10.0
2014-03-05,3.4091
2014-03-31,27.4725
2014-04-09,3.4483
2014-05-30,-49.9583
2014-06-09,33.2223
2014-06-12,-17.5
2014-08-04,0.0
2014-08-19,3.0303
2014-08-20,-5.8824
2014-08-27,56.25
2014-12-02,100.0
2014-12-05,-40.0
2014-12-16,-23.3333
2014-12-22,0.0
2015-01-05,-13.0435
2015-02-10,0.0
2015-02-24,0.0
2015-03-02,0.0
2015-03-16,-12.5
2015-03-26,-8.5714
2015-05-05,0.0
2015-05-22,0.0
2015-06-01,43.75
2015-06-02,0.0
2015-06-03,-39.1304
2015-06-23,0.0
2015-07-14,-14.2857
2015-08-26,-25.0
2015-08-27,-33.3333
2015-08-31,-33.3333
2015-09-01,0.0
2015-09-14,0.0
2015-09-16,25.0
2015-09-17,20.0
2015-09-18,33.3333
2015-09-25,-12.5
2015-10-29,0.0
2015-11-03,0.0
2015-11-19,0.0
2015-11-20,42.8571
2015-11-23,30.0
2015-11-30,15.3846
2015-12-01,-20.0
2015-12-02,50.0
2015-12-04,0.0
2015-12-07,-32.9861
2015-12-11,16.0622
2015-12-14,-7.1429
2015-12-21,-3.8462
2016-01-04,0.0
2016-01-13,-20.0
2016-01-15,-30.0
2016-01-19,-10.0
2016-01-20,-1.5873
2016-01-28,-3.2258
2016-02-29,16.6667
2016-03-01,14.2857
2016-03-02,-6.25
2016-03-03,20.0
2016-03-04,0.0
2016-03-08,-22.2222
2016-03-09,42.8571
2016-03-10,10.0
2016-03-11,13.6364
2016-03-14,4.0
2016-03-17,-15.3846
2016-03-18,0.0
2016-03-28,-27.2727
2016-03-29,37.5
2016-04-04,0.0
2016-04-05,0.0
2016-04-06,-27.2727
2016-04-11,37.5
2016-04-15,0.0
2016-06-21,-27.2727
2016-07-08,18.75
2016-07-14,0.0
2016-07-25,-47.3684
2016-07-28,0.0
2016-08-01,0.0
2016-08-02,0.0
2016-08-18,10.0
2016-08-19,23.6364
2016-08-22,17.647100000000002
2016-08-26,12.5
2016-08-29,93.8889
2016-09-02,-59.8854
2016-09-06,1.4285999999999999
2016-09-09,0.0
2016-09-20,-15.493
2016-09-22,-25.0
2016-11-03,0.0
2016-12-06,11.1111
2016-12-07,60.0
2016-12-12,-37.5
2016-12-20,650.0
2017-01-04,-86.6667
2017-01-11,0.0
2017-01-12,0.0
2017-04-03,9.25
2017-04-21,-8.4668
2017-05-05,0.0
2017-06-15,0.0
2017-06-21,20.0
2017-06-27,11.6667
2017-08-02,-40.2985
2017-08-04,-43.5
2017-08-15,10.6195
2017-08-17,120.0
2017-08-23,-4.1818
2017-09-25,-14.611
2017-10-06,22.2222
2017-10-13,-9.0909
2017-10-23,60.0
2017-10-24,0.125
2017-10-27,12.3596
2017-11-01,-7.6667
2017-11-02,17.9302
2017-11-06,2.0408
2017-11-07,0.0
2017-11-08,92.0
2017-11-10,-27.0833
2017-11-17,-35.7143
2017-11-29,22.2222
2017-12-01,-36.3636
2017-12-05,42.8571
2017-12-19,40.0
2017-12-20,257.1429
2017-12-21,-32.0
2017-12-22,17.647100000000002
2017-12-27,-12.5
2017-12-28,42.8571
2018-01-03,12.0
2018-01-04,33.5714
2018-01-05,6.9519
2018-01-09,0.0
2018-01-10,-12.5
2018-01-11,-14.2857
2018-01-12,18.3333
2018-01-16,6.4225
2018-01-17,-4.7115
2018-01-18,-2.7778
2018-01-19,-7.1429
2018-01-22,-15.3846
2018-01-23,-14.5455
2018-01-24,8.5106
2018-01-25,-11.7647
2018-01-26,20.0
2018-01-29,-7.4074
2018-01-30,10.0
2018-01-31,-9.818200000000001
2018-02-01,-1.2097
2018-02-02,-2.0408
2018-02-05,0.0
2018-02-06,-6.25
2018-02-07,6.6667
2018-02-08,-4.1667
2018-02-09,-2.1739
2018-02-12,8.8889
2018-02-14,-9.1837
2018-02-15,7.8652
2018-02-16,-16.6667
2018-02-20,0.0
2018-02-21,2.5
2018-02-23,-2.439
2018-02-26,7.5
2018-02-27,-2.3256
2018-02-28,2.3810000000000002
2018-03-01,-18.6047
2018-03-02,-9.1429
2018-03-05,-18.239
2018-03-06,23.0769
2018-03-07,6.25
2018-03-08,0.0
2018-03-09,17.647100000000002
2018-03-12,-37.5
2018-03-13,-40.92
2018-03-14,35.3419
2018-03-15,-22.4612
2018-03-16,48.3871
2018-03-19,-45.6522
2018-03-20,98.4
2018-03-23,-3.629
2018-03-27,0.4184
2018-03-28,-0.0417
2018-03-29,-24.9687
2018-04-02,-11.1111
2018-04-09,-18.75
2018-04-10,15.3846
2018-04-11,-6.6667
2018-04-12,7.1429
2018-04-13,-20.0
2018-04-17,66.6667
2018-04-20,-28.0
2018-04-23,2.7083
2018-04-24,-8.7221
2018-04-25,22.2222
2018-04-26,-6.6667
2018-04-27,-22.0779
2018-04-30,0.0
2018-05-01,37.5
2018-05-02,-33.3333
2018-05-03,9.0909
2018-05-04,20.8333
2018-05-07,3.4483
2018-05-09,0.0
2018-05-11,6.6667
2018-05-14,-6.25
2018-05-17,-20.0
2018-05-18,50.0
2018-05-21,-33.3333
2018-05-24,-16.6667
2018-05-30,11.2
2018-06-01,-10.0719
2018-06-05,-20.0
2018-06-06,-43.75
2018-06-07,133.3333
2018-06-08,0.0
2018-06-11,0.0
2018-06-12,27.619
2018-06-13,-0.3731
2018-06-14,-25.0936
2018-06-18,-30.0
2018-06-22,-14.2857
2018-06-25,0.0
2018-06-29,33.3333
2018-07-02,0.0
2018-07-05,0.0
2018-07-11,0.0
2018-07-26,0.0
2018-07-27,30.0
2018-07-30,5.7692
2018-08-01,18.1818
2018-08-02,6.9231
2018-08-03,-5.036
2018-08-07,-23.1061
2018-08-09,-1.9704000000000002
2018-08-10,25.6281
2018-08-13,-2.32
2018-08-14,1.5561
2018-08-15,-2.4194
2018-08-16,-4.9587
2018-08-17,-13.0435
2018-08-20,0.0
2018-08-21,-8.0
2018-08-22,8.6957
2018-08-27,-11.7
2018-08-28,8.7203
2018-08-29,-35.4167
2018-08-30,4.8387
2018-08-31,38.4615
2018-09-04,0.0
2018-09-05,0.0
2018-09-06,0.0
2018-09-07,11.9444
2018-09-10,9.1811
2018-09-11,9.0909
2018-09-14,-25.0
2018-09-17,0.0
2018-09-18,43.8889
2018-09-19,0.3861
2018-09-21,-19.1538
2018-09-24,4.6622
2018-09-25,-10.4545
2018-09-27,0.5076
2018-10-02,1.0101
2018-10-03,45.0
2018-10-04,32.4138
2018-10-05,-27.0833
2018-10-08,0.3571
2018-10-09,30.2491
2018-10-10,-28.9617
2018-10-11,24.2308
2018-10-12,-0.9288
2018-10-15,1.0625
2018-10-17,-13.4199
2018-10-18,7.1429
2018-10-19,20.0
2018-10-22,-0.5556
2018-10-23,0.5587
2018-10-24,-5.5556
2018-10-26,10.5882
2018-10-31,-3.1915
2018-11-02,4.3956
2018-11-05,4.2105
2018-11-06,-0.0253
2018-11-07,26.2945
2018-11-08,8.0
2018-11-09,-3.7037
2018-11-12,3.8462
2018-11-13,-1.8148
2018-11-14,9.3927
2018-11-15,20.6897
2018-11-16,-5.7143
2018-11-19,-3.0303
2018-11-20,-3.125
2018-11-21,-9.6774
2018-11-23,7.1071
2018-11-26,0.0333
2018-11-27,-3.3333
2018-11-29,0.0
2018-11-30,-4.1379
2018-12-03,-15.036
2018-12-04,10.0762
2018-12-06,-11.538499999999999
2018-12-07,13.0435
2018-12-11,0.0
2018-12-12,0.0
2018-12-13,-7.6923
2018-12-14,8.3333
2018-12-17,-1.9231
2018-12-18,-4.9804
2018-12-20,-5.0764
2018-12-21,-4.3478
2018-12-28,-9.0909
2018-12-31,0.0
2019-01-02,0.0
2019-01-03,20.0
2019-01-07,-6.75
2019-01-09,-19.571
2019-01-10,33.3333
2019-01-11,2.5833
2019-01-14,-5.8895
2019-01-16,-8.5024
2019-01-17,-7.9387
2019-01-18,17.846
2019-01-22,-8.6957
2019-01-23,-2.3810000000000002
2019-01-24,-0.4878
2019-01-25,-9.0686
2019-01-28,27.1159
2019-01-29,-10.0085
2019-01-30,7.3516
2019-02-04,-6.8481
2019-02-06,-6.0792
2019-02-07,2.5088
2019-02-08,-2.1047
2019-02-11,-1.865
2019-02-12,1.7985
2019-02-19,-9.3794
2019-02-21,-19.3637
2019-02-22,16.4384
2019-02-25,-5.7941
2019-03-01,-8.7418
2019-03-04,1.7174
2019-03-05,0.4238
2019-03-06,9.0495
2019-03-08,-15.3133
2019-03-11,-5.7083
2019-03-13,0.0
2019-03-14,15.3846
2019-03-15,6.6667
2019-03-19,0.9625
2019-03-21,15.4513
2019-03-22,7.2386
2019-03-26,14.0
2019-04-01,-25.8772
2019-04-02,18.3432
2019-04-03,-5.0
2019-04-04,-10.0
2019-04-05,5.2632
2019-04-10,-13.8889
2019-04-11,9.6774
2019-04-12,-11.7647
2019-04-15,16.6667
2019-04-16,-37.1429
2019-04-17,14.0909
2019-04-18,11.5538
2019-04-22,-7.1429
2019-04-23,3.8462
2019-04-24,-18.4444
2019-04-25,22.6158
2019-04-26,69.6296
2019-04-29,-8.3406
2019-04-30,-4.7165
2019-05-01,15.0
2019-05-02,-4.3478
2019-05-03,-3.5
2019-05-06,0.0
2019-05-07,-15.2143
2019-05-08,55.0
2019-05-10,-24.0502
2019-05-13,-19.3016
2019-05-14,11.1111
2019-05-15,-11.5895
2019-05-20,-13.6802
2019-05-21,26.8966
2019-05-23,-23.913
2019-05-24,10.7143
2019-05-28,-15.4839
2019-05-29,29.0076
2019-05-30,3.5503
2019-06-03,18.0
2019-06-04,-20.339
2019-06-05,3.6474
2019-06-06,26.0997
2019-06-07,-16.2791
2019-06-10,16.6667
2019-06-11,0.0
2019-06-14,-4.7619
2019-06-18,-10.0
2019-06-19,16.6667
2019-06-20,-2.3810000000000002
2019-06-21,-4.878
2019-06-24,-12.8205
2019-06-25,5.8824
2019-06-26,5.5556
2019-06-27,2.6316
2019-06-28,-5.1282
2019-07-01,-8.1081
2019-07-02,17.647100000000002
2019-07-03,-20.0
2019-07-05,21.875
2019-07-08,-7.6923
2019-07-09,-11.1111
2019-07-10,21.875
2019-07-11,-2.5641
2019-07-12,-5.2632
2019-07-15,16.6667
2019-07-16,4.7619
2019-07-17,0.0
2019-07-18,-13.3182
2019-07-19,4.8768
2019-07-23,-19.0
2019-07-24,20.9877
2019-07-29,2.0408
2019-07-31,-10.0
2019-08-01,11.1111
2019-08-05,-7.3
2019-08-06,0.5933
2019-08-08,-1.4584
2019-08-14,-5.5936
2019-08-16,-22.1326
2019-08-19,17.3945
2019-08-20,-6.8096
2019-08-27,1.4885
2019-08-29,3.1333
2019-09-03,-3.0381
2019-09-05,-6.0
2019-09-09,26.9504
2019-09-10,-11.9553
2019-09-12,-5.4569
2019-09-13,14.094
2019-09-17,0.0
2019-09-18,-11.8824
2019-09-19,-0.0668
2019-09-20,13.4937
2019-09-23,-3.5197000000000003
2019-09-25,-26.7936
2019-09-26,41.5833
2019-10-07,-17.7752
2019-10-09,-6.9435
2019-10-17,-7.6923
2019-10-18,-0.0833
2019-10-23,8.2569
2019-10-25,0.077
2019-10-29,-44.5727
2019-10-30,80.1389
2019-11-01,-22.899
2019-11-04,-29.0
2019-11-05,72.9577
2019-11-06,-4.0717
2019-11-08,-2.5467
2019-11-15,-38.0662
2019-11-18,51.8987
2019-11-19,-30.5556
2019-11-20,-6.6667
2019-11-26,0.0
2019-12-02,42.8571
2019-12-03,0.0
2019-12-04,19.8
2019-12-05,-16.5275
2019-12-06,0.0
2019-12-09,10.0
