ticker,PPBV US Equity
2008-05-21,-5.0781
2008-05-22,0.4115
2008-05-23,2.0492
2008-05-27,0.4016
2008-05-28,1.2
2008-05-29,-3.9526
2008-05-30,2.2634
2008-06-02,-0.6036
2008-06-03,2.4291
2008-06-04,-0.2372
2008-06-05,-0.9509
2008-06-06,0.0
2008-06-09,-2.0
2008-06-10,-2.0408
2008-06-11,-0.8333
2008-06-12,-1.6806999999999999
2008-06-13,-2.1368
2008-06-16,-5.6769
2008-06-17,-12.037
2008-06-18,-10.526299999999999
2008-06-19,-5.8824
2008-06-20,6.25
2008-06-23,10.5882
2008-06-24,5.8511
2008-06-25,1.005
2008-06-26,-5.4726
2008-06-27,0.5263
2008-06-30,-3.6649000000000003
2008-07-01,-2.1739
2008-07-02,-7.7778
2008-07-03,3.012
2008-07-07,-3.5088
2008-07-08,0.0
2008-07-09,3.0303
2008-07-10,0.0
2008-07-11,-4.1176
2008-07-14,-4.2945
2008-07-15,8.9744
2008-07-16,-2.3529
2008-07-17,-3.6145
2008-07-18,0.0
2008-07-21,-3.75
2008-07-22,5.8442
2008-07-23,-4.908
2008-07-24,-1.9355
2008-07-25,-13.8158
2008-07-28,-8.3969
2008-07-29,-8.3333
2008-07-30,20.0
2008-07-31,-6.0606
2008-08-01,-0.4032
2008-08-04,0.4049
2008-08-05,-2.4194
2008-08-06,-3.3058
2008-08-07,-40.1709
2008-08-08,-4.2857
2008-08-11,-16.4179
2008-08-12,28.6942
2008-08-13,-11.1959
2008-08-14,6.25
2008-08-15,-2.9412000000000003
2008-08-18,-4.5455
2008-08-19,9.5238
2008-08-20,-2.8986
2008-08-21,1.4925
2008-08-22,-2.9412000000000003
2008-08-25,1.5152
2008-08-26,0.0
2008-08-27,-1.4925
2008-08-28,-7.5758
2008-08-29,-19.6721
2008-09-02,9.1837
2008-09-03,-10.2804
2008-09-04,-6.25
2008-09-05,-10.0
2008-09-08,-8.642
2008-09-09,0.0
2008-09-10,-16.2162
2008-09-11,-29.0323
2008-09-12,13.6364
2008-09-15,0.0
2008-09-16,-8.0
2008-09-17,-13.0435
2008-09-18,-5.0
2008-09-19,5.2632
2008-09-22,0.0
2008-09-23,0.0
2008-09-24,-5.0
2008-09-25,0.0
2008-09-26,5.2632
2008-09-29,-10.0
2008-09-30,0.0
2008-10-01,5.5556
2008-10-02,0.0
2008-10-03,-18.4211
2008-10-06,-19.3548
2008-10-07,-20.0
2008-10-08,0.0
2008-10-09,30.0
2008-10-10,-23.0769
2008-10-13,-10.0
2008-10-14,0.0
2008-10-15,11.1111
2008-10-16,-20.0
2008-10-17,12.5
2008-10-20,-11.1111
2008-10-21,-0.625
2008-10-22,-11.9497
2008-10-23,-14.2857
2008-10-24,25.0
2008-10-27,-20.0
2008-10-28,-8.3333
2008-10-29,-9.0909
2008-10-30,0.0
2008-10-31,0.0
2008-11-03,0.0
2008-11-04,10.0
2008-11-05,0.0
2008-11-06,-9.0909
2008-11-07,10.0
2008-11-10,36.3636
2008-11-11,33.3333
2008-11-12,-20.0
2008-11-13,-6.25
2008-11-14,26.6667
2008-11-17,-15.7895
2008-11-18,-18.75
2008-11-19,15.3846
2008-11-20,-6.6667
2008-11-21,0.0
2008-11-24,7.1429
2008-11-25,20.0
2008-11-26,-16.6667
2008-11-28,0.0
2008-12-01,-6.6667
2008-12-02,-7.1429
2008-12-03,-7.6923
2008-12-04,0.0
2008-12-05,-13.3333
2008-12-08,0.0
2008-12-09,-3.8462
2008-12-10,-20.0
2008-12-11,-25.0
2008-12-12,-13.3333
2008-12-15,-23.0769
2008-12-16,-20.0
2008-12-17,-37.5
2008-12-18,-10.0
2008-12-19,44.4444
2008-12-22,46.1538
2008-12-23,15.7895
2008-12-24,4.5455
2008-12-26,-8.6957
2008-12-29,-7.1429
2008-12-30,1.9231
2008-12-31,-24.5283
2009-01-02,26.6667
2009-01-05,-26.9737
2009-01-06,0.9009
2009-01-07,7.1429
2009-01-08,13.3333
2009-01-09,-17.647100000000002
2009-01-12,-7.1429
2009-01-13,-15.3846
2009-01-14,-9.0909
2009-01-15,20.0
2009-01-16,-25.0
2009-01-20,0.0
2009-01-21,-11.1111
2009-01-22,-75.0
2009-01-23,106.25
2009-01-26,93.9394
2009-01-27,-12.5
2009-01-28,0.0
2009-01-29,-14.2857
2009-01-30,16.6667
2009-02-02,-21.4286
2009-02-03,9.0909
2009-02-04,-16.6667
2009-02-05,-20.0
2009-02-06,3.125
2009-02-09,9.0909
2009-02-10,-22.2222
2009-02-11,0.0
2009-02-12,0.0
2009-02-13,3.5714
2009-02-17,10.3448
2009-02-18,-12.5
2009-02-19,-32.1429
2009-02-20,5.2632
2009-02-23,0.0
2009-02-24,0.0
2009-02-25,0.0
2009-02-26,-12.5
2009-02-27,5.7143
2009-03-02,8.1081
2009-03-03,0.0
2009-03-04,12.5
2009-03-05,6.6667
2009-03-06,116.6667
2009-03-09,7.6923
2009-03-10,-7.1429
2009-03-11,-23.0769
2009-03-12,0.0
2009-03-13,-10.0
2009-03-16,-11.1111
2009-03-17,-12.5
2009-03-18,-17.8571
2009-03-19,-8.6957
2009-03-20,2.3810000000000002
2009-03-23,-18.6047
2009-03-24,14.2857
2009-03-25,-15.0
2009-03-26,47.0588
2009-03-27,-20.0
2009-03-30,0.0
2009-03-31,-7.5
2009-04-01,8.1081
2009-04-02,20.0
2009-04-03,0.0
2009-04-06,-12.5
2009-04-07,-16.6667
2009-04-08,28.5714
2009-04-09,-22.2222
2009-04-13,8.5714
2009-04-14,10.526299999999999
2009-04-15,-16.6667
2009-04-16,-2.8571
2009-04-17,2.9412000000000003
2009-04-20,-2.8571
2009-04-21,2.9412000000000003
2009-04-22,-2.8571
2009-04-23,2.9412000000000003
2009-04-24,-2.8571
2009-04-27,2.9412000000000003
2009-04-28,0.0
2009-04-29,0.0
2009-04-30,14.2857
2009-05-01,-7.5
2009-05-04,-5.4054
2009-05-05,8.5714
2009-05-06,-7.8947
2009-05-07,0.0
2009-05-08,0.0
2009-05-11,-8.5714
2009-05-12,0.0
2009-05-13,-9.375
2009-05-14,10.3448
2009-05-15,-15.625
2009-05-18,7.4074
2009-05-19,-10.3448
2009-05-20,0.0
2009-05-21,0.0
2009-05-22,0.0
2009-05-26,0.0
2009-05-27,34.6154
2009-05-28,-14.2857
2009-05-29,-13.3333
2009-06-01,3.8462
2009-06-02,-11.1111
2009-06-03,-12.5
2009-06-04,4.7619
2009-06-05,9.0909
2009-06-08,-12.5
2009-06-09,0.0
2009-06-10,4.7619
2009-06-11,18.1818
2009-06-12,3.8462
2009-06-15,-3.7037
2009-06-16,0.0
2009-06-17,-7.6923
2009-06-18,0.0
2009-06-19,-12.5
2009-06-22,14.2857
2009-06-23,-20.8333
2009-06-24,0.0
2009-06-25,0.0
2009-06-26,-5.2632
2009-06-29,-11.1111
2009-06-30,0.0
2009-07-01,-12.5
2009-07-02,0.0
2009-07-06,14.2857
2009-07-07,-12.5
2009-07-08,28.5714
2009-07-09,-11.1111
2009-07-10,0.0
2009-07-13,18.75
2009-07-14,0.0
2009-07-15,-15.7895
2009-07-16,-12.5
2009-07-17,50.0
2009-07-20,0.0
2009-07-21,-23.8095
2009-07-22,31.25
2009-07-23,-9.5238
2009-07-24,-15.7895
2009-07-27,0.0
2009-07-28,0.0
2009-07-29,12.5
2009-07-30,0.0
2009-07-31,5.5556
2009-08-03,-5.2632
2009-08-04,-11.1111
2009-08-05,0.0
2009-08-06,0.0
2009-08-07,-12.5
2009-08-10,0.0
2009-08-11,0.0
2009-08-12,14.2857
2009-08-13,0.0
2009-08-14,68.75
2009-08-17,-18.5185
2009-08-18,0.0
2009-08-19,-18.1818
2009-08-20,22.2222
2009-08-21,36.3636
2009-08-24,-10.0
2009-08-25,18.5185
2009-08-26,-9.375
2009-08-27,0.0
2009-08-28,0.0
2009-08-31,-6.8966
2009-09-01,0.0
2009-09-02,7.4074
2009-09-03,-6.8966
2009-09-04,0.0
2009-09-08,-3.7037
2009-09-09,-19.2308
2009-09-10,14.2857
2009-09-11,12.5
2009-09-14,-11.1111
2009-09-15,0.0
2009-09-16,8.3333
2009-09-17,11.538499999999999
2009-09-18,0.0
2009-09-21,3.4483
2009-09-22,-10.0
2009-09-23,0.0
2009-09-24,-3.7037
2009-09-25,3.8462
2009-09-28,0.0
2009-09-29,11.1111
2009-09-30,-3.3333
2009-10-01,-6.8966
2009-10-02,0.0
2009-10-05,-11.1111
2009-10-06,12.5
2009-10-07,-3.7037
2009-10-08,0.0
2009-10-09,0.0
2009-10-12,-7.6923
2009-10-13,0.0
2009-10-14,0.0
2009-10-15,8.3333
2009-10-16,0.0
2009-10-19,-7.6923
2009-10-20,-8.3333
2009-10-21,9.0909
2009-10-22,-8.3333
2009-10-23,0.0
2009-10-26,9.0909
2009-10-27,0.0
2009-10-28,0.0
2009-10-29,-20.8333
2009-10-30,15.7895
2009-11-02,-18.1818
2009-11-03,16.6667
2009-11-04,14.2857
2009-11-05,0.0
2009-11-06,0.0
2009-11-09,-8.3333
2009-11-10,22.7273
2009-11-11,-18.5185
2009-11-12,22.7273
2009-11-13,0.0
2009-11-16,11.1111
2009-11-17,-13.3333
2009-11-18,-7.6923
2009-11-19,-8.3333
2009-11-20,31.8182
2009-11-23,-17.2414
2009-11-24,-8.3333
2009-11-25,0.0
2009-11-27,0.0
2009-11-30,0.0
2009-12-01,9.0909
2009-12-02,0.0
2009-12-03,0.0
2009-12-04,-8.3333
2009-12-07,0.0
2009-12-08,-4.5455
2009-12-09,4.7619
2009-12-10,9.0909
2009-12-11,-20.8333
2009-12-14,15.7895
2009-12-15,0.0
2009-12-16,-13.6364
2009-12-17,0.0
2009-12-18,0.0
2009-12-21,-15.7895
2009-12-22,0.0
2009-12-23,0.0
2009-12-24,12.5
2009-12-28,0.0
2009-12-29,0.0
2009-12-30,-11.1111
2009-12-31,0.0
2010-01-04,12.5
2010-01-05,22.2222
2010-01-06,-18.1818
2010-01-07,0.0
2010-01-08,0.0
2010-01-11,0.0
2010-01-12,0.0
2010-01-13,5.5556
2010-01-14,0.0
2010-01-15,15.7895
2010-01-19,0.0
2010-01-20,0.0
2010-01-21,-13.6364
2010-01-22,0.0
2010-01-25,15.7895
2010-01-26,-18.1818
2010-01-27,0.0
2010-01-28,0.0
2010-01-29,0.0
2010-02-01,16.6667
2010-02-02,4.7619
2010-02-03,0.0
2010-02-04,-13.6364
2010-02-05,-5.2632
2010-02-08,5.5556
2010-02-09,0.0
2010-02-10,0.0
2010-02-11,-5.2632
2010-02-12,0.0
2010-02-16,16.6667
2010-02-17,-9.5238
2010-02-18,0.0
2010-02-19,0.0
2010-02-22,0.0
2010-02-23,10.526299999999999
2010-02-24,0.0
2010-02-25,14.2857
2010-02-26,-12.5
2010-03-01,-9.5238
2010-03-02,10.526299999999999
2010-03-03,-9.5238
2010-03-04,10.526299999999999
2010-03-05,0.0
2010-03-08,0.0
2010-03-09,0.0
2010-03-10,4.7619
2010-03-11,-13.6364
2010-03-12,15.7895
2010-03-15,0.0
2010-03-16,-13.6364
2010-03-17,10.526299999999999
2010-03-18,0.0
2010-03-19,-14.2857
2010-03-22,-11.1111
2010-03-23,18.75
2010-03-24,0.0
2010-03-25,0.0
2010-03-26,10.526299999999999
2010-03-29,-9.5238
2010-03-30,10.526299999999999
2010-03-31,-14.2857
2010-04-01,5.5556
2010-04-05,10.526299999999999
2010-04-06,0.0
2010-04-07,-23.8095
2010-04-08,37.5
2010-04-09,-13.6364
2010-04-12,0.0
2010-04-13,-5.2632
2010-04-14,16.6667
2010-04-15,4.7619
2010-04-16,0.0
2010-04-19,-4.5455
2010-04-20,0.0
2010-04-21,-9.5238
2010-04-22,0.0
2010-04-23,0.0
2010-04-26,-5.2632
2010-04-27,0.0
2010-04-28,0.0
2010-04-29,0.0
2010-04-30,5.5556
2010-05-03,10.526299999999999
2010-05-04,-9.5238
2010-05-05,-5.2632
2010-05-06,0.0
2010-05-07,0.0
2010-05-10,0.0
2010-05-11,0.0
2010-05-12,0.0
2010-05-13,0.0
2010-05-14,0.0
2010-05-17,0.0
2010-05-18,0.0
2010-05-19,-11.1111
2010-05-20,12.5
2010-05-21,-22.2222
2010-05-24,35.7143
2010-05-25,-5.2632
2010-05-26,-11.1111
2010-05-27,0.0
2010-05-28,0.0
2010-06-01,0.0
2010-06-02,0.0
2010-06-03,-12.5
2010-06-04,0.0
2010-06-07,0.0
2010-06-08,0.0
2010-06-09,14.2857
2010-06-10,-12.5
2010-06-11,-7.1429
2010-06-14,-23.0769
2010-06-15,-20.0
2010-06-16,25.0
2010-06-17,10.0
2010-06-18,0.0
2010-06-21,0.0
2010-06-22,-9.0909
2010-06-23,-20.0
2010-06-24,0.0
2010-06-25,25.0
2010-06-28,0.0
2010-07-01,10.0
2010-07-02,18.1818
2010-07-06,-23.0769
2010-07-07,-20.0
2010-07-08,25.0
2010-07-09,0.0
2010-07-12,-20.0
2010-07-13,-25.0
2010-07-14,0.0
2010-07-15,0.0
2010-07-16,0.0
2010-07-19,0.0
2010-07-20,0.0
2010-07-21,0.0
2010-07-22,0.0
2010-07-23,0.0
2010-07-26,0.0
2010-07-27,0.0
2010-07-28,0.0
2010-07-29,0.0
2010-07-30,33.3333
2010-08-02,-25.0
2010-08-03,0.0
2010-08-04,0.0
2010-08-06,0.0
2010-08-09,0.0
2010-08-10,0.0
2010-08-11,33.3333
2010-08-12,0.0
2010-08-13,62.5
2010-08-16,-38.4615
2010-08-17,25.0
2010-08-18,0.0
2010-08-19,0.0
2010-08-20,10.0
2010-08-23,-9.0909
2010-08-24,0.0
2010-08-25,0.0
2010-08-26,10.0
2010-08-27,0.0
2010-08-30,-27.2727
2010-08-31,25.0
2010-09-01,-20.0
2010-09-02,0.0
2010-09-03,0.0
2010-09-07,0.0
2010-09-08,37.5
2010-09-09,-9.0909
2010-09-10,0.0
2010-09-13,0.0
2010-09-14,0.0
2010-09-15,40.0
2010-09-16,-21.4286
2010-09-17,-9.0909
2010-09-20,0.0
2010-09-21,0.0
2010-09-22,0.0
2010-09-23,0.0
2010-09-24,10.0
2010-09-27,-9.0909
2010-09-28,0.0
2010-09-29,10.0
2010-09-30,-9.0909
2010-10-01,0.0
2010-10-04,0.0
2010-10-05,0.0
2010-10-06,-20.0
2010-10-07,37.5
2010-10-08,-9.0909
2010-10-11,-40.0
2010-10-12,0.0
2010-10-14,33.3333
2010-10-15,0.0
2010-10-18,37.5
2010-10-19,-45.4545
2010-10-20,0.0
2010-10-21,83.3333
2010-10-22,-9.0909
2010-10-25,0.0
2010-10-26,-20.0
2010-10-27,0.0
2010-10-28,0.0
2010-10-29,25.0
2010-11-01,0.0
2010-11-02,0.0
2010-11-03,0.0
2010-11-04,-20.0
2010-11-05,0.0
2010-11-08,0.0
2010-11-09,-25.0
2010-11-10,0.0
2010-11-11,0.0
2010-11-12,0.0
2010-11-15,0.0
2010-11-16,0.0
2010-11-17,0.0
2010-11-18,0.0
2010-11-19,0.0
2010-11-22,0.0
2010-11-23,0.0
2010-11-24,33.3333
2010-11-26,75.0
2010-11-29,-42.8571
2010-11-30,-25.0
2010-12-01,33.3333
2010-12-02,0.0
2010-12-03,0.0
2010-12-06,37.5
2010-12-07,-27.2727
2010-12-08,0.0
2010-12-09,0.0
2010-12-10,0.0
2010-12-13,0.0
2010-12-14,0.0
2010-12-15,0.0
2010-12-16,0.0
2010-12-17,0.0
2010-12-20,0.0
2010-12-21,0.0
2010-12-22,0.0
2010-12-23,0.0
2010-12-27,0.0
2010-12-28,0.0
2010-12-29,0.0
2010-12-30,0.0
2010-12-31,0.0
2011-01-03,-25.0
2011-01-04,0.0
2011-01-05,0.0
2011-01-06,0.0
2011-01-07,0.0
2011-01-10,0.0
2011-01-11,0.0
2011-01-12,0.0
2011-01-13,0.0
2011-01-14,0.0
2011-01-18,33.3333
2011-01-19,-25.0
2011-01-20,0.0
2011-01-21,66.6667
2011-01-24,-40.0
2011-01-25,0.0
2011-01-26,116.6667
2011-01-27,-53.8462
2011-01-28,0.0
2011-01-31,66.6667
2011-02-01,0.0
2011-02-02,0.0
2011-02-03,-40.0
2011-02-04,0.0
2011-02-08,0.0
2011-02-09,0.0
2011-02-10,0.0
2011-02-11,0.0
2011-02-14,0.0
2011-02-15,0.0
2011-02-17,33.3333
2011-02-18,0.0
2011-02-22,0.0
2011-02-23,0.0
2011-02-24,100.0
2011-02-25,-31.25
2011-02-28,0.0
2011-03-01,-9.0909
2011-03-02,0.0
2011-03-03,-20.0
2011-03-07,0.0
2011-03-08,0.0
2011-03-09,0.0
2011-03-10,37.5
2011-03-11,-9.0909
2011-03-14,-20.0
2011-03-15,0.0
2011-03-16,0.0
2011-03-17,0.0
2011-03-18,25.0
2011-03-21,-20.0
2011-03-22,-25.0
2011-03-23,66.6667
2011-03-24,0.0
2011-03-25,-20.0
2011-03-28,0.0
2011-03-29,0.0
2011-03-30,25.0
2011-03-31,60.0
2011-04-01,12.5
2011-04-04,16.6667
2011-04-05,14.2857
2011-04-06,-41.6667
2011-04-07,35.7143
2011-04-08,-31.5789
2011-04-11,46.1538
2011-04-12,-31.5789
2011-04-13,23.0769
2011-04-14,-18.75
2011-04-15,-15.3846
2011-04-18,18.1818
2011-04-20,7.6923
2011-04-25,0.0
2011-04-26,28.5714
2011-04-27,-27.7778
2011-04-28,0.0
2011-04-29,0.0
2011-05-02,0.0
2011-05-04,0.0
2011-05-05,-23.0769
2011-05-06,10.0
2011-05-09,-9.0909
2011-05-10,0.0
2011-05-11,0.0
2011-05-12,0.0
2011-05-13,0.0
2011-05-16,0.0
2011-05-17,0.0
2011-05-18,10.0
2011-05-20,-9.0909
2011-05-23,10.0
2011-05-24,0.0
2011-05-25,-27.2727
2011-05-26,25.0
2011-05-27,0.0
2011-05-31,-20.0
2011-06-01,0.0
2011-06-02,0.0
2011-06-03,0.0
2011-06-06,0.0
2011-06-08,0.0
2011-06-09,0.0
2011-06-10,0.0
2011-06-13,0.0
2011-06-14,0.0
2011-06-16,0.0
2011-06-17,0.0
2011-06-20,25.0
2011-06-21,0.0
2011-06-22,0.0
2011-06-23,-20.0
2011-06-24,25.0
2011-06-27,0.0
2011-06-28,10.0
2011-06-29,0.0
2011-06-30,18.1818
2011-07-01,-23.0769
2011-07-05,0.0
2011-07-06,0.0
2011-07-07,0.0
2011-07-08,0.0
2011-07-11,0.0
2011-07-12,0.0
2011-07-14,0.0
2011-07-15,0.0
2011-07-18,0.0
2011-07-19,0.0
2011-07-20,0.0
2011-07-21,0.0
2011-07-26,0.0
2011-07-27,0.0
2011-07-28,-20.0
2011-07-29,0.0
2011-08-02,25.0
2011-08-03,-20.0
2011-08-04,0.0
2011-08-05,0.0
2011-08-08,0.0
2011-08-09,25.0
2011-08-10,0.0
2011-08-11,0.0
2011-08-15,0.0
2011-08-16,0.0
2011-08-17,0.0
2011-08-18,0.0
2011-08-19,0.0
2011-08-22,-20.0
2011-08-23,0.0
2011-08-24,0.0
2011-08-25,25.0
2011-08-26,0.0
2011-08-29,40.0
2011-08-30,-28.5714
2011-08-31,10.0
2011-09-01,-9.0909
2011-09-02,60.0
2011-09-06,-50.0
2011-09-07,0.0
2011-09-08,25.0
2011-09-09,0.0
2011-09-12,0.0
2011-09-13,0.0
2011-09-14,0.0
2011-09-15,0.0
2011-09-16,-20.0
2011-09-19,0.0
2011-09-20,0.0
2011-09-21,0.0
2011-09-22,0.0
2011-09-23,0.0
2011-09-26,0.0
2011-09-28,-25.0
2011-09-30,33.3333
2011-10-03,0.0
2011-10-04,0.0
2011-10-05,0.0
2011-10-07,0.0
2011-10-10,0.0
2011-10-11,0.0
2011-10-12,25.0
2011-10-14,0.0
2011-10-17,0.0
2011-10-18,0.0
2011-10-19,0.0
2011-10-20,0.0
2011-10-21,0.0
2011-10-24,0.0
2011-10-25,0.0
2011-10-26,0.0
2011-10-27,0.0
2011-10-28,0.0
2011-10-31,0.0
2011-11-01,0.0
2011-11-02,0.0
2011-11-03,0.0
2011-11-04,0.0
2011-11-07,0.0
2011-11-08,0.0
2011-11-09,0.0
2011-11-10,0.0
2011-11-11,0.0
2011-11-14,-20.0
2011-11-15,0.0
2011-11-16,0.0
2011-11-18,0.0
2011-11-21,0.0
2011-11-22,25.0
2011-11-23,-20.0
2011-11-25,25.0
2011-11-28,-20.0
2011-11-29,0.0
2011-11-30,25.0
2011-12-01,0.0
2011-12-02,-20.0
2011-12-05,25.0
2011-12-06,0.0
2011-12-07,0.0
2011-12-08,-20.0
2011-12-09,0.0
2011-12-12,25.0
2011-12-13,0.0
2011-12-14,0.0
2011-12-15,0.0
2011-12-16,0.0
2011-12-19,0.0
2011-12-20,-20.0
2011-12-21,0.0
2011-12-22,-25.0
2011-12-23,0.0
2011-12-27,0.0
2011-12-28,0.0
2011-12-29,0.0
2011-12-30,0.0
2012-01-03,0.0
2012-01-04,0.0
2012-01-06,0.0
2012-01-09,0.0
2012-01-10,0.0
2012-01-11,0.0
2012-01-12,0.0
2012-01-13,0.0
2012-01-17,0.0
2012-01-18,0.0
2012-01-19,33.3333
2012-01-20,25.0
2012-01-23,10.0
2012-01-24,-54.5455
2012-01-25,0.0
2012-01-26,0.0
2012-01-30,0.0
2012-01-31,20.0
2012-02-01,0.0
2012-02-02,0.0
2012-02-03,0.0
2012-02-06,0.0
2012-02-07,0.0
2012-02-09,0.0
2012-02-13,33.3333
2012-02-14,-37.5
2012-02-15,20.0
2012-02-17,0.0
2012-02-21,-16.6667
2012-02-22,0.0
2012-02-23,0.0
2012-02-24,0.0
2012-02-27,0.0
2012-02-28,0.0
2012-02-29,0.0
2012-03-01,0.0
2012-03-02,0.0
2012-03-05,0.0
2012-03-06,0.0
2012-03-07,0.0
2012-03-08,0.0
2012-03-09,20.0
2012-03-12,33.3333
2012-03-13,-25.0
2012-03-14,0.0
2012-03-15,66.6667
2012-03-16,0.0
2012-03-19,-20.0
2012-03-20,-25.0
2012-03-21,0.0
2012-03-23,0.0
2012-03-26,0.0
2012-03-27,0.0
2012-03-28,0.0
2012-03-29,0.0
2012-03-30,0.0
2012-04-02,0.0
2012-04-04,33.3333
2012-04-05,0.0
2012-04-09,0.0
2012-04-10,0.0
2012-04-11,0.0
2012-04-12,0.0
2012-04-13,0.0
2012-04-16,-25.0
2012-04-17,33.3333
2012-04-18,0.0
2012-04-19,-25.0
2012-04-20,33.3333
2012-04-23,-25.0
2012-04-24,0.0
2012-04-25,0.0
2012-04-26,0.0
2012-04-27,66.6667
2012-04-30,-40.0
2012-05-01,0.0
2012-05-02,0.0
2012-05-03,0.0
2012-05-04,0.0
2012-05-08,0.0
2012-05-09,0.0
2012-05-10,0.0
2012-05-11,-16.6667
2012-05-14,20.0
2012-05-16,0.0
2012-05-17,0.0
2012-05-18,-16.6667
2012-05-21,0.0
2012-05-22,20.0
2012-05-23,33.3333
2012-05-24,-37.5
2012-05-25,20.0
2012-05-29,0.0
2012-05-30,0.0
2012-06-01,0.0
2012-06-04,0.0
2012-06-05,0.0
2012-06-07,0.0
2012-06-11,0.0
2012-06-12,0.0
2012-06-14,0.0
2012-06-15,0.0
2012-06-18,0.0
2012-06-19,0.0
2012-06-20,0.0
2012-06-25,0.0
2012-06-26,0.0
2012-06-27,0.0
2012-06-28,0.0
2012-06-29,0.0
2012-07-02,0.0
2012-07-03,0.0
2012-07-05,0.0
2012-07-06,0.0
2012-07-09,0.0
2012-07-10,0.0
2012-07-13,0.0
2012-07-16,0.0
2012-07-18,-16.6667
2012-07-20,0.0
2012-07-23,0.0
2012-07-25,0.0
2012-07-26,-40.0
2012-07-27,0.0
2012-07-30,0.0
2012-07-31,100.0
2012-08-01,-50.0
2012-08-02,0.0
2012-08-06,0.0
2012-08-07,0.0
2012-08-10,0.0
2012-08-13,0.0
2012-08-14,0.0
2012-08-16,0.0
2012-08-20,0.0
2012-08-21,0.0
2012-08-22,0.0
2012-08-23,0.0
2012-08-24,0.0
2012-08-28,0.0
2012-08-29,0.0
2012-08-30,0.0
2012-08-31,333.3333
2012-09-04,-23.0769
2012-09-05,-40.0
2012-09-06,0.0
2012-09-07,0.0
2012-09-10,-16.6667
2012-09-11,20.0
2012-09-12,0.0
2012-09-13,0.0
2012-09-14,-16.6667
2012-09-17,0.0
2012-09-18,0.0
2012-09-20,-40.0
2012-09-24,0.0
2012-09-26,100.0
2012-09-27,-50.0
2012-10-01,0.0
2012-10-02,0.0
2012-10-03,100.0
2012-10-04,-16.6667
2012-10-05,0.0
2012-10-08,0.0
2012-10-09,0.0
2012-10-10,-40.0
2012-10-11,66.6667
2012-10-12,0.0
2012-10-15,20.0
2012-10-16,0.0
2012-10-17,-16.6667
2012-10-18,0.0
2012-10-19,0.0
2012-10-23,0.0
2012-10-24,20.0
2012-10-25,0.0
2012-10-26,0.0
2012-10-31,-16.6667
2012-11-01,20.0
2012-11-02,0.0
2012-11-05,0.0
2012-11-06,66.6667
2012-11-07,-40.0
2012-11-09,0.0
2012-11-12,-16.6667
2012-11-13,0.0
2012-11-15,0.0
2012-11-16,0.0
2012-11-19,0.0
2012-11-20,0.0
2012-11-21,0.0
2012-11-23,0.0
2012-11-27,0.0
2012-11-28,0.0
2012-11-29,0.0
2012-11-30,0.0
