ticker,PIFR US Equity
2006-06-08,-23.75
2006-06-09,31.1475
2006-06-12,0.0
2006-06-13,0.0
2006-06-14,-12.5
2006-06-15,28.5714
2006-06-16,-22.2222
2006-06-19,0.0
2006-06-20,-5.7143
2006-06-21,-9.0909
2006-06-23,8.3333
2006-06-26,-7.6923
2006-06-28,0.0
2006-06-29,50.0
2006-06-30,-22.2222
2006-07-03,14.2857
2006-07-05,-6.25
2006-07-06,13.3333
2006-07-10,-11.7647
2006-07-12,-20.0
2006-07-13,25.0
2006-07-14,-20.0
2006-07-18,8.3333
2006-07-19,-7.6923
2006-07-20,33.3333
2006-07-21,-18.75
2006-07-24,-7.6923
2006-07-25,0.0
2006-07-26,-1.6667
2006-07-27,10.1695
2006-07-28,-7.6923
2006-07-31,-16.6667
2006-08-01,10.0
2006-08-02,-7.2727
2006-08-03,7.8431
2006-08-04,9.0909
2006-08-07,16.6667
2006-08-08,-42.8571
2006-08-09,25.0
2006-08-11,0.0
2006-08-14,-10.0
2006-08-15,22.2222
2006-08-16,-9.0909
2006-08-17,-10.0
2006-08-18,-11.1111
2006-08-21,25.0
2006-08-22,20.0
2006-08-23,0.0
2006-08-24,-16.6667
2006-08-25,0.0
2006-08-28,0.0
2006-08-29,0.0
2006-08-30,-10.0
2006-09-01,-11.1111
2006-09-05,25.0
2006-09-06,-20.0
2006-09-07,-12.5
2006-09-08,14.2857
2006-09-11,-12.5
2006-09-12,-14.2857
2006-09-13,23.3333
2006-09-14,-5.4054
2006-09-15,0.0
2006-09-18,0.0
2006-09-19,42.8571
2006-09-20,-40.0
2006-09-21,3.3333
2006-09-22,-3.2258
2006-09-25,16.6667
2006-09-26,-14.2857
2006-09-27,0.0
2006-09-28,-33.3333
2006-09-29,0.0
2006-10-02,25.0
2006-10-03,0.0
2006-10-04,-20.0
2006-10-05,0.0
2006-10-06,0.0
2006-10-09,100.0
2006-10-10,-47.5
2006-10-12,-4.7619
2006-10-13,50.0
2006-10-16,3.3333
2006-10-17,-35.4839
2006-10-18,0.0
2006-10-19,25.0
2006-10-20,-20.0
2006-10-23,-25.0
2006-10-24,0.0
2006-10-25,33.3333
2006-10-27,-25.0
2006-10-30,-26.6667
2006-10-31,0.0
2006-11-01,81.8182
2006-11-03,0.0
2006-11-06,0.0
2006-11-07,-50.0
2006-11-09,100.0
2006-11-10,0.0
2006-11-13,-47.5
2006-11-14,4.7619
2006-11-15,9.0909
2006-11-16,-16.6667
2006-11-17,0.0
2006-11-20,100.0
2006-11-21,-25.0
2006-11-22,-16.6667
2006-11-24,-20.0
2006-11-27,20.0
2006-11-28,-16.6667
2006-11-29,50.0
2006-11-30,-60.0
2006-12-01,66.6667
2006-12-04,-20.0
2006-12-05,25.0
2006-12-06,0.0
2006-12-07,0.0
2006-12-08,0.0
2006-12-11,100.0
2006-12-12,-50.0
2006-12-13,70.0
2006-12-14,-41.1765
2006-12-15,100.0
2006-12-18,-50.0
2006-12-19,100.0
2006-12-20,-50.0
2006-12-21,0.0
2006-12-22,100.0
2006-12-26,-50.0
2006-12-27,0.0
2006-12-28,0.0
2006-12-29,20.0
2007-01-03,-25.0
2007-01-04,-33.3333
2007-01-09,0.0
2007-01-10,0.0
2007-01-11,66.6667
2007-01-12,-40.0
2007-01-18,0.0
2007-01-19,0.0
2007-01-22,200.0
2007-01-23,0.0
2007-01-24,-61.1111
2007-01-26,-14.2857
2007-01-30,16.6667
2007-01-31,-14.2857
2007-02-01,16.6667
2007-02-02,185.7143
2007-02-05,-25.0
2007-02-06,-50.0
2007-02-07,126.6667
2007-02-08,-41.1765
2007-02-09,0.0
2007-02-12,0.0
2007-02-13,0.0
2007-02-14,0.0
2007-02-15,-40.0
2007-02-16,183.3333
2007-02-20,-52.9412
2007-02-21,50.0
2007-02-22,-16.6667
2007-02-23,-30.0
2007-02-26,14.2857
2007-02-27,0.0
2007-02-28,50.0
2007-03-01,-33.3333
2007-03-02,87.5
2007-03-07,-43.3333
2007-03-08,4.4118
2007-03-14,1.4085
2007-03-19,-5.5556
2007-03-20,0.0
2007-03-21,0.0
2007-03-23,-5.8824
2007-03-26,6.25
2007-03-27,0.0
2007-03-28,0.0
2007-03-29,0.0
2007-03-30,0.0
2007-04-02,0.0
2007-04-03,41.1765
2007-04-04,-28.125
2007-04-05,-7.2464
2007-04-09,7.8125
2007-04-10,-42.029
2007-04-12,140.0
2007-04-13,-16.6667
2007-04-16,20.0
2007-04-17,-33.3333
2007-04-18,150.0
2007-04-19,-5.0
2007-04-20,-47.3684
2007-04-23,0.0
2007-04-24,0.0
2007-04-25,0.0
2007-04-26,-5.0
2007-04-27,-5.2632
2007-04-30,5.5556
2007-05-03,5.2632
2007-05-04,-10.0
2007-05-07,66.6667
2007-05-08,0.0
2007-05-09,-33.3333
2007-05-10,0.0
2007-05-14,0.0
2007-05-16,0.0
2007-05-18,-5.0
2007-05-21,5.2632
2007-05-22,0.0
2007-05-23,-10.0
2007-05-29,11.1111
2007-06-01,-10.0
2007-06-05,11.1111
2007-06-06,0.0
2007-06-13,-5.0
2007-06-15,-26.3158
2007-06-18,-14.2857
2007-06-19,0.0
2007-06-20,66.6667
2007-06-22,-35.0
2007-06-25,7.6923
2007-06-27,42.8571
2007-06-28,-20.0
2007-06-29,0.0
2007-07-03,0.0
2007-07-05,0.0
2007-07-09,-12.5
2007-07-10,100.0
2007-07-11,0.0
2007-07-12,-28.5714
2007-07-16,0.0
2007-07-17,50.0
2007-07-18,-6.6667
2007-07-23,-28.5714
2007-07-24,100.0
2007-07-25,0.0
2007-07-26,0.0
2007-07-27,25.0
2007-07-30,-20.0
2007-08-01,0.0
2007-08-02,-50.0
2007-08-03,100.0
2007-08-06,0.0
2007-08-07,-50.0
2007-08-08,100.0
2007-08-10,-50.0
2007-08-17,200.0
2007-08-20,-33.3333
2007-08-27,-50.0
2007-08-29,150.0
2007-08-30,-30.0
2007-08-31,42.8571
2007-09-04,-52.0
2007-09-06,-16.6667
2007-09-11,0.0
2007-09-12,-20.0
2007-09-13,0.0
2007-09-14,25.0
2007-09-17,-20.0
2007-09-18,-98.4375
2007-09-19,0.0
2007-09-20,8700.0
2007-09-21,-9.0909
2007-09-24,60.0
2007-09-25,6.25
2007-09-26,135.2941
2007-09-27,-62.5
2007-09-28,13.3333
2007-10-01,0.0
2007-10-02,0.0
2007-10-04,105.8824
2007-10-05,-60.0
2007-10-09,114.2857
2007-10-10,0.0
2007-10-11,0.0
2007-10-12,-16.6667
2007-10-15,100.0
2007-10-16,80.0
2007-10-17,-38.8889
2007-10-18,72.7273
2007-10-19,0.0
2007-10-22,-29.4737
2007-10-23,2.9851
2007-10-24,20.2899
2007-10-25,-18.0723
2007-10-26,-4.4118
2007-10-29,23.0769
2007-10-30,12.5
2007-10-31,-27.7778
2007-11-01,0.0
2007-11-02,6.1538
2007-11-05,-7.2464
2007-11-06,1.5625
2007-11-07,7.6923
2007-11-08,-7.1429
2007-11-09,15.3846
2007-11-12,0.0
2007-11-13,0.0
2007-11-14,0.0
2007-11-15,10.6667
2007-11-16,-15.6627
2007-11-19,0.0
2007-11-20,0.0
2007-11-21,0.0
2007-11-23,-7.1429
2007-11-26,0.0
2007-11-27,7.6923
2007-11-28,0.0
2007-11-29,-14.2857
2007-11-30,8.3333
2007-12-03,-7.6923
2007-12-04,-16.6667
2007-12-05,20.0
2007-12-06,-16.6667
2007-12-07,10.0
2007-12-10,-45.4545
2007-12-11,100.0
2007-12-12,16.6667
2007-12-13,-37.1429
2007-12-14,45.4545
2007-12-17,-14.0625
2007-12-18,-4.5455
2007-12-20,33.3333
2007-12-21,0.7143
2007-12-24,6.383
2007-12-26,0.0
2007-12-27,5.3333
2007-12-28,3.0063
2007-12-31,22.8879
2008-01-02,0.0
2008-01-03,1.5
2008-01-04,13.3005
2008-01-07,-8.6957
2008-01-08,-7.1429
2008-01-10,2.5641
2008-01-11,-10.0
2008-01-14,0.0
2008-01-15,0.0
2008-01-17,-11.1111
2008-01-18,12.5
2008-01-22,-22.2222
2008-01-23,0.0
2008-01-24,0.0
2008-01-25,28.5714
2008-01-28,-33.3333
2008-01-29,0.0
2008-01-30,50.0
2008-01-31,-33.3333
2008-02-01,50.0
2008-02-04,-22.2222
2008-02-05,-14.2857
2008-02-07,48.3333
2008-02-08,-32.5843
2008-02-11,8.3333
2008-02-12,7.6923
2008-02-13,14.2857
2008-02-14,6.25
2008-02-15,-23.5294
2008-02-19,0.0
2008-02-20,0.0
2008-02-21,7.6923
2008-02-22,22.8571
2008-02-26,-1.1628
2008-02-27,0.0
2008-02-28,-5.8824
2008-02-29,12.5
2008-03-05,-5.5556
2008-03-06,-5.8824
2008-03-10,12.5
2008-03-11,-22.2222
2008-03-12,21.4286
2008-03-13,-52.9412
2008-03-14,112.5
2008-03-17,5.8824
2008-03-18,-22.2222
2008-03-19,14.2857
2008-03-20,-37.5
2008-03-24,48.0
2008-03-25,-32.4324
2008-03-27,0.0
2008-03-28,40.0
2008-03-31,-7.1429
2008-04-01,18.4615
2008-04-02,-15.5844
2008-04-03,13.8462
2008-04-04,-1.3514
2008-04-07,-4.1096
2008-04-08,5.7143
2008-04-09,-22.973
2008-04-11,-10.526299999999999
2008-04-14,37.2549
2008-04-15,-14.2857
2008-04-16,-33.3333
2008-04-17,0.0
2008-04-18,62.5
2008-04-21,-7.6923
2008-04-22,16.6667
2008-04-23,-34.2857
2008-04-24,8.6957
2008-04-25,0.0
2008-04-28,-10.0
2008-04-29,11.1111
2008-04-30,-16.0
2008-05-01,4.0179
2008-05-05,14.4492
2008-05-06,20.0
2008-05-08,-20.0
2008-05-09,16.6667
2008-05-12,-14.2857
2008-05-13,33.3333
2008-05-14,1.5625
2008-05-15,0.0
2008-05-16,-16.9231
2008-05-19,-7.4074
2008-05-20,0.0
2008-05-21,0.0
2008-05-22,-6.0
2008-05-27,6.383
2008-05-28,-10.0
2008-05-30,0.0
2008-06-03,-4.4444
2008-06-04,-6.9767
2008-06-05,12.5
2008-06-06,0.0
2008-06-09,-11.1111
2008-06-10,-25.0
2008-06-11,33.3333
2008-06-12,18.75
2008-06-13,-5.2632
2008-06-16,-33.3333
2008-06-17,66.6667
2008-06-18,-30.0
2008-06-19,14.2857
2008-06-20,5.0
2008-06-23,-28.5714
2008-06-24,16.6667
2008-06-25,-28.5714
2008-06-26,20.0
2008-06-27,0.0
2008-06-30,16.6667
2008-07-02,11.4286
2008-07-03,2.5641
2008-07-07,5.0
2008-07-08,0.0
2008-07-09,0.0
2008-07-10,7.1429
2008-07-11,22.2222
2008-07-14,0.0
2008-07-15,12.7273
2008-07-16,-3.2258
2008-07-17,-18.3333
2008-07-18,2.0408
2008-07-21,26.0
2008-07-22,0.0
2008-07-23,-20.634900000000002
2008-07-24,0.0
2008-07-25,-20.0
2008-07-29,37.5
2008-07-30,-9.0909
2008-07-31,-22.0
2008-08-01,28.2051
2008-08-05,-22.0
2008-08-06,-23.0769
2008-08-07,26.6667
2008-08-08,31.5789
2008-08-11,20.0
2008-08-13,-50.0
2008-08-15,33.3333
2008-08-18,-25.0
2008-08-20,66.6667
2008-08-21,-38.0
2008-08-22,29.0323
2008-08-25,-25.0
2008-08-26,6.6667
2008-08-27,56.25
2008-08-28,-20.0
2008-08-29,-22.5
2008-09-02,61.2903
2008-09-04,-40.0
2008-09-05,33.3333
2008-09-08,0.0
2008-09-09,-25.0
2008-09-15,33.3333
2008-09-16,-75.0
2008-09-17,300.0
2008-09-18,-50.0
2008-09-19,100.0
2008-09-22,0.0
2008-09-23,-52.5
2008-09-24,5.2632
2008-09-25,0.0
2008-09-29,0.0
2008-10-06,-50.0
2008-10-07,0.0
2008-10-10,10.0
2008-10-13,9.0909
2008-10-14,0.0
2008-10-16,-16.6667
2008-10-21,0.0
2008-10-27,100.0
2008-10-28,-99.375
2008-10-29,11900.0
2008-10-30,0.0
2008-11-04,33.3333
2008-11-05,0.0
2008-11-06,-99.375
2008-11-10,23900.0
2008-11-11,-31.6667
2008-11-12,46.3415
2008-11-13,0.0
2008-11-14,-96.6667
2008-11-17,2900.0
2008-11-18,0.0
2008-11-19,-50.0
2008-11-20,0.0
2008-11-21,-20.0
2008-11-24,0.0
2008-11-26,0.0
2008-11-28,0.0
2008-12-01,-82.2917
2008-12-03,41.1765
2008-12-04,400.0
2008-12-05,0.0
2008-12-08,-66.6667
2008-12-10,200.0
2008-12-11,0.0
2008-12-12,0.0
2008-12-15,0.0
2008-12-16,33.3333
2008-12-17,0.0
2008-12-18,0.0
2008-12-19,0.0
2008-12-22,0.0
2008-12-23,-50.0
2008-12-24,100.0
2008-12-26,-50.0
2008-12-29,100.0
2008-12-30,0.0
2008-12-31,-50.0
2009-01-02,100.0
2009-01-06,0.0
2009-01-07,0.0
2009-01-08,0.0
2009-01-09,-5.0
2009-01-12,-73.6842
2009-01-13,20.0
2009-01-14,216.6667
2009-01-20,-7.8947
2009-01-22,0.0
2009-01-23,-31.4286
2009-01-26,-16.6667
2009-01-27,0.0
2009-01-28,-40.0
2009-01-29,216.6667
2009-02-02,5.2632
2009-02-03,0.0
2009-02-05,0.0
2009-02-06,25.0
2009-02-10,0.0
2009-02-20,-80.0
2009-02-24,200.0
2009-02-25,0.0
2009-02-26,33.3333
2009-03-02,-50.0
2009-03-03,0.0
2009-03-04,100.0
2009-03-05,0.0
2009-03-10,0.0
2009-03-11,0.0
2009-03-13,0.0
2009-03-16,0.0
2009-03-19,-50.0
2009-03-20,100.0
2009-03-24,0.0
2009-03-26,0.0
2009-03-30,0.0
2009-04-02,0.0
2009-04-22,-0.625
2009-04-24,0.0
2009-04-29,-4.4025
2009-05-04,-21.0526
2009-05-05,0.0
2009-05-08,100.0
2009-05-12,66.6667
2009-05-19,-30.0
2009-05-21,0.0
2009-05-26,-71.4286
2009-05-27,250.0
2009-06-02,-14.2857
2009-06-03,0.0
2009-06-11,-66.6667
2009-06-12,100.0
2009-06-15,0.0
2009-06-17,0.0
2009-06-18,0.0
2009-06-22,-50.0
2009-06-24,400.0
2009-07-06,-80.0
2009-07-07,0.0
2009-07-08,0.0
2009-07-22,350.0
2009-07-27,0.0
2009-07-28,0.0
2009-07-29,0.0
2009-08-05,-99.7222
2009-08-06,23900.0
2009-08-10,-58.3333
2009-08-11,140.0
2009-08-12,-66.6667
2009-08-13,200.0
2009-08-18,-66.6667
2009-08-19,60.0
2009-08-20,0.0
2009-08-27,-93.75
2009-09-04,2900.0
2009-09-08,-33.3333
2009-09-21,0.0
2009-10-09,-50.0
2009-10-20,-98.75
2009-10-21,0.0
2009-10-23,11100.0
2009-11-17,-28.5714
2009-11-18,-50.0
2009-11-30,-60.0
2009-12-01,0.0
2009-12-09,150.0
2009-12-18,-97.5
2009-12-22,3900.0
2009-12-31,0.0
2010-01-06,0.0
2010-02-02,100.0
2010-02-10,0.0
2010-02-11,-50.0
2010-03-25,0.0
2010-03-31,100.0
2010-04-01,100.0
2010-04-05,50.0
2010-04-06,66.6667
2010-04-14,-18.0
2010-04-16,-26.8293
2010-04-20,33.3333
2010-05-05,25.0
2010-05-07,-40.0
2010-05-10,33.3333
2010-05-12,-25.0
2010-05-13,0.0
2010-05-14,33.3333
2010-05-24,-25.0
2010-06-04,-50.0
2010-06-10,-33.3333
2010-06-11,100.0
2010-06-17,0.0
2010-06-22,-50.0
2010-07-06,0.0
2010-07-19,-50.0
2010-07-22,500.0
2010-07-23,-66.6667
2010-08-04,0.0
2010-08-05,0.0
2010-08-30,0.0
2010-09-16,-50.0
2010-09-23,100.0
2010-09-24,-50.0
2010-09-28,0.0
2010-10-05,-50.0
2010-10-08,-60.0
2010-10-13,400.0
2010-11-18,-80.0
2010-12-08,900.0
2010-12-10,0.0
2010-12-13,-50.0
2010-12-23,0.0
2010-12-27,0.0
2010-12-28,-80.0
2011-01-03,900.0
2011-01-05,0.0
2011-01-07,-50.0
2011-01-10,-80.0
2011-01-14,0.0
2011-01-26,200.0
2011-02-09,566.6667
2011-02-10,-75.0
2011-03-02,0.0
2011-03-09,0.0
2011-03-31,0.0
2011-06-30,100.0
2011-07-18,-98.75
2011-11-01,0.0
2011-12-06,1000.0
2011-12-22,-90.9091
2011-12-28,0.0
2011-12-29,0.0
2012-02-02,7900.0
2012-02-10,-98.75
2012-02-14,0.0
2012-02-22,0.0
2012-04-11,0.0
2012-05-04,300.0
2012-05-07,-25.0
2012-06-12,-66.6667
2012-07-13,0.0
2012-08-09,50.0
2012-08-15,0.0
2012-08-30,0.0
2012-12-27,100.0
2013-04-01,-66.6667
2013-04-02,0.0
2013-04-10,0.0
2013-04-18,0.0
2013-05-08,0.0
2013-05-13,0.0
2013-06-27,0.0
2013-10-30,0.0
2013-12-17,0.0
2013-12-19,0.0
2014-02-19,0.0
2014-04-10,0.0
2014-04-21,0.0
2014-04-25,50.0
2014-05-01,0.0
2014-05-21,-33.3333
2014-06-06,50.0
2014-06-24,0.0
2014-06-26,5233.3333
2014-07-17,-98.75
2014-09-16,300.0
2014-09-19,-62.5
2014-09-26,-33.3333
2014-10-20,0.0
2014-10-22,0.0
2014-10-27,0.0
2014-11-19,0.0
2014-12-04,0.0
2015-03-05,700.0
2015-06-04,-87.5
2015-06-16,700.0
2015-06-17,-87.5
2015-07-06,0.0
2016-02-22,0.0
2016-03-22,0.0
2016-08-03,0.0
2016-08-19,0.0
2016-09-15,0.0
2016-11-04,700.0
2016-11-21,-87.5
2016-12-07,0.0
2017-02-17,0.0
2017-05-30,0.0
2017-06-27,700.0
2017-07-06,-99.9
2017-08-09,900.0
2017-08-28,0.0
2017-09-27,9900.0003
2017-10-27,-99.0
2017-11-10,0.0
2017-12-01,9900.0003
2017-12-08,-90.0
2017-12-22,0.0
2017-12-28,-90.0
2017-12-29,900.0
2018-01-03,-90.0
2018-08-28,-90.0
2018-10-04,900.0
2018-12-03,900.0
2018-12-11,-90.0
2018-12-19,-90.0
2018-12-28,900.0
2019-02-01,-90.0
2019-03-21,0.0
2019-04-22,0.0
2019-05-15,900.0
2019-05-16,0.0
2019-06-14,-90.0
2019-06-18,9900.0
2019-08-19,-99.0
2019-09-17,0.0
2019-10-08,0.0
2019-10-15,0.0
2019-11-14,0.0
2019-11-20,0.0
2019-12-02,0.0
2019-12-04,9900.0
2019-12-05,-99.0
2019-12-17,0.0
2019-12-23,0.0
2019-12-30,900.0
2020-01-02,900.0
2020-02-12,0.0
2020-02-14,0.0
2020-02-24,0.0
2020-03-02,0.0
2020-03-03,0.0
2020-03-18,0.0
2020-04-17,-99.0
2020-05-05,900.0
2020-05-06,24900.0006
2020-05-07,4.0
2020-05-11,-84.6154
2020-05-13,50.0
2020-05-19,0.0
2020-05-21,0.0
2020-05-28,0.0
2020-06-05,250.0
2020-06-08,0.0
2020-06-09,0.0
2020-06-10,0.0
2020-06-11,66.6667
2020-06-15,-17.1429
2020-06-19,-24.1379
2020-06-22,-4.5455
2020-06-24,-28.5714
2020-07-08,0.0
2020-07-09,0.0
2020-07-14,250.0
2020-07-15,71.4286
2020-07-16,0.0
2020-07-22,-66.6667
2020-07-24,0.0
2020-07-27,200.0
2020-07-28,-32.7778
2020-07-29,-48.7603
2020-07-31,-19.3548
