ticker,EZTD US Equity
2004-07-27,0.0
2004-07-29,6.1538
2004-07-30,-2.8986
2004-08-04,-8.9552
2004-08-11,-9.8361
2004-08-12,9.0909
2004-08-16,15.8333
2004-08-17,-0.7194
2004-08-18,15.942
2004-08-19,8.75
2004-08-20,3.4483
2004-08-23,-8.8889
2004-08-24,3.6585
2004-08-25,0.0
2004-08-30,-4.7059
2004-08-31,4.9383
2004-09-01,2.3529
2004-09-02,3.4483
2004-09-03,4.4444
2004-09-07,-4.2553
2004-09-09,0.0
2004-09-13,-5.5556
2004-09-17,-11.7647
2004-09-20,0.0
2004-09-28,-1.3333
2004-09-29,8.1081
2004-09-30,6.25
2004-10-01,0.0
2004-10-06,-2.3529
2004-10-07,2.4096
2004-10-11,5.8824
2004-10-13,-7.7778
2004-10-14,6.0241
2004-10-15,9.0909
2004-10-18,-6.25
2004-10-19,-4.4444
2004-10-20,4.6512
2004-10-21,-7.7778
2004-10-22,2.4096
2004-10-25,4.7059
2004-10-26,-4.4944
2004-10-27,4.7059
2004-10-28,34.8315
2004-10-29,-10.8333
2004-11-01,-6.5421
2004-11-02,1.0
2004-11-03,0.0
2004-11-04,0.0
2004-11-08,-5.9406
2004-11-09,8.4211
2004-11-10,-2.9126
2004-11-11,-5.0
2004-11-12,-5.2632
2004-11-16,0.0
2004-11-22,0.0
2004-11-23,0.0
2004-11-24,2.2222
2004-11-29,-2.1739
2004-11-30,11.1111
2004-12-01,-10.0
2004-12-02,20.0
2004-12-03,34.2593
2004-12-06,-10.3448
2004-12-07,0.7692
2004-12-08,0.0
2004-12-09,1.5267
2004-12-10,5.2632
2004-12-13,4.2857
2004-12-14,10.274000000000001
2004-12-15,4.9689
2004-12-16,-5.9172
2004-12-17,0.6289
2004-12-20,0.0
2004-12-21,-6.25
2004-12-22,5.3333
2004-12-23,-1.8987
2004-12-27,3.2258
2004-12-28,-6.25
2004-12-29,0.0
2004-12-30,-1.3333
2004-12-31,-3.3784
2005-01-03,-3.4965
2005-01-04,4.3478
2005-01-05,2.0833
2005-01-06,-8.1633
2005-01-07,11.1111
2005-01-10,-5.3333
2005-01-11,-1.4085
2005-01-12,14.2857
2005-01-13,-6.25
2005-01-14,0.0
2005-01-18,0.0
2005-01-19,-5.3333
2005-01-20,0.0
2005-01-21,5.6338
2005-01-24,0.0
2005-01-25,-3.3333
2005-01-26,0.6897
2005-01-27,4.7945
2005-01-31,-1.9607999999999999
2005-02-01,0.6667
2005-02-02,-5.9603
2005-02-03,2.1127
2005-02-04,2.069
2005-02-07,0.6757
2005-02-08,-2.0134
2005-02-09,0.0
2005-02-10,-0.6849
2005-02-11,-2.4138
2005-02-14,5.3004
2005-02-15,2.0134
2005-02-16,19.0789
2005-02-17,-3.8674
2005-02-18,-2.2989
2005-02-22,-0.5882
2005-02-23,-2.9586
2005-02-24,3.0488
2005-02-25,4.7337
2005-02-28,-1.6949
2005-03-01,-1.1494
2005-03-02,-1.1628
2005-03-03,-5.8824
2005-03-04,0.0
2005-03-07,-3.75
2005-03-08,1.2987
2005-03-09,-6.4103
2005-03-10,4.1096
2005-03-11,-1.3158
2005-03-14,0.0
2005-03-15,4.6667
2005-03-16,8.2803
2005-03-17,-0.5882
2005-03-18,0.5917
2005-03-21,0.0
2005-03-22,0.0
2005-03-23,0.8824
2005-03-24,-0.8746
2005-03-28,2.3529
2005-03-29,0.5747
2005-03-30,0.0
2005-03-31,2.8571
2005-04-01,0.0
2005-04-04,-3.3333
2005-04-05,-4.5977
2005-04-06,2.4096
2005-04-07,-3.5294
2005-04-08,3.6585
2005-04-11,1.7647
2005-04-12,-1.7341
2005-04-13,0.0
2005-04-14,0.0
2005-04-18,-5.8824
2005-04-19,-0.625
2005-04-20,0.0
2005-04-21,0.6289
2005-04-22,-3.75
2005-04-25,1.2987
2005-04-26,-0.641
2005-04-27,0.0
2005-04-28,-0.6452
2005-04-29,-1.2987
2005-05-02,-1.3158
2005-05-03,-2.0
2005-05-04,-1.3605
2005-05-05,-2.069
2005-05-06,0.0
2005-05-09,0.7042
2005-05-10,-0.6993
2005-05-11,-2.8169
2005-05-12,7.971
2005-05-13,2.6846
2005-05-16,-0.6536
2005-05-17,-4.6053
2005-05-18,0.0
2005-05-23,0.0
2005-05-24,2.7586
2005-05-25,0.6711
2005-05-26,3.6667
2005-05-27,-0.3215
2005-05-31,0.6452
2005-06-01,8.9744
2005-06-02,-1.1764999999999999
2005-06-03,1.1905000000000001
2005-06-06,-2.9412000000000003
2005-06-07,-0.6061
2005-06-08,4.878
2005-06-09,0.0
2005-06-10,-1.7442
2005-06-13,-0.5917
2005-06-15,1.1905000000000001
2005-06-16,-7.0588
2005-06-17,0.6329
2005-06-20,-0.6289
2005-06-21,-3.7975
2005-06-22,0.0
2005-06-23,0.0
2005-06-24,0.0
2005-06-27,-1.3158
2005-06-28,0.0
2005-06-29,0.0
2005-06-30,3.3333
2005-07-01,-1.9355
2005-07-05,-1.3158
2005-07-06,0.0
2005-07-08,1.3333
2005-07-11,-0.6579
2005-07-12,-3.9735
2005-07-13,-2.4138
2005-07-14,-0.3534
2005-07-15,0.7092
2005-07-19,0.7042
2005-07-20,-1.3986
2005-07-22,2.1277
2005-07-25,-2.7778
2005-07-26,0.0
2005-07-27,-2.1429
2005-07-28,-0.7299
2005-07-29,1.4706000000000001
2005-08-01,1.4493
2005-08-02,0.0
2005-08-03,0.0
2005-08-04,7.1429
2005-08-05,-2.0
2005-08-08,-1.3605
2005-08-09,0.0
2005-08-10,0.0
2005-08-11,2.069
2005-08-12,-2.027
2005-08-15,-1.3793
2005-08-16,-2.0979
2005-08-17,-1.4285999999999999
2005-08-18,0.0
2005-08-19,-1.4493
2005-08-22,2.2059
2005-08-23,3.5971
2005-08-24,11.1111
2005-08-25,3.75
2005-08-26,-2.4096
2005-08-30,-4.321
2005-08-31,6.4516
2005-09-01,-0.6061
2005-09-02,-5.4878
2005-09-06,-3.871
2005-09-07,0.6711
2005-09-08,-0.6667
2005-09-09,-2.6846
2005-09-12,-2.069
2005-09-13,-1.4085
2005-09-14,-0.7143
2005-09-15,-0.7194
2005-09-16,-0.7246
2005-09-19,-0.7299
2005-09-20,-8.0882
2005-09-21,1.6
2005-09-22,0.7874
2005-09-23,0.0
2005-09-26,0.7813
2005-09-27,0.7752
2005-09-28,-3.8462
2005-09-29,-0.4
2005-09-30,-11.6466
2005-10-03,-6.3636
2005-10-04,-1.9417
2005-10-05,7.9208
2005-10-06,0.9174
2005-10-07,-4.5455
2005-10-10,-0.9524
2005-10-11,-3.8462
2005-10-12,-8.0
2005-10-13,-4.3478
2005-10-14,14.7727
2005-10-17,-0.9901
2005-10-18,-4.0
2005-10-19,3.125
2005-10-20,0.0
2005-10-21,-5.0505
2005-10-25,6.383
2005-10-26,0.0
2005-10-27,-3.0
2005-10-28,8.2474
2005-10-31,-9.5238
2005-11-01,8.4211
2005-11-02,-1.9417
2005-11-03,-2.9703
2005-11-04,0.0
2005-11-07,0.0
2005-11-08,1.0204
2005-11-09,-4.0404
2005-11-10,2.1053
2005-11-14,-10.3093
2005-11-15,-5.7471
2005-11-16,-15.8537
2005-11-17,1.4493
2005-11-18,-2.8571
2005-11-21,-4.4118
2005-11-22,0.0
2005-11-23,-3.0769
2005-11-25,3.1746
2005-11-28,6.1538
2005-11-29,0.0
2005-11-30,0.0
2005-12-01,-10.1449
2005-12-02,-1.6129
2005-12-05,-6.5574
2005-12-06,0.0
2005-12-07,3.5088
2005-12-08,-3.3898
2005-12-09,5.2632
2005-12-12,3.3333
2005-12-13,3.2258
2005-12-14,14.0625
2005-12-15,1.3699
2005-12-16,0.0
2005-12-19,-6.7568
2005-12-20,4.3478
2005-12-21,-2.7778
2005-12-22,0.7143
2005-12-23,3.5461
2005-12-27,-1.3699
2005-12-28,-2.7778
2005-12-29,-1.4285999999999999
2005-12-30,1.4493
2006-01-03,-1.4285999999999999
2006-01-04,-1.4493
2006-01-05,2.9412000000000003
2006-01-06,-4.0
2006-01-09,-3.2738
2006-01-10,4.6154
2006-01-11,-1.4706000000000001
2006-01-12,-2.9851
2006-01-18,-1.5385
2006-01-19,1.5625
2006-01-20,-1.5385
2006-01-23,-3.125
2006-01-24,4.8387
2006-01-25,-4.6154
2006-01-26,-8.0645
2006-01-27,3.5088
2006-01-30,5.0847
2006-01-31,1.6129
2006-02-01,-1.5873
2006-02-02,-3.2258
2006-02-03,-1.6667
2006-02-06,1.6949
2006-02-07,0.0
2006-02-08,-1.6667
2006-02-09,-3.3898
2006-02-10,-10.526299999999999
2006-02-13,-2.1569
2006-02-14,0.2004
2006-02-15,-6.0
2006-02-16,-4.2553
2006-02-17,2.2222
2006-02-21,0.0
2006-02-22,10.8696
2006-02-23,15.6863
2006-02-24,-6.7797
2006-02-27,5.6364
2006-02-28,0.3442
2006-03-02,-5.6604
2006-03-03,1.8182
2006-03-06,0.0
2006-03-07,-1.7856999999999998
2006-03-08,10.9091
2006-03-09,-1.6393
2006-03-10,-1.5
2006-03-13,18.4433
2006-03-14,0.0
2006-03-15,-1.4285999999999999
2006-03-16,0.0
2006-03-17,1.4493
2006-03-20,-1.4285999999999999
2006-03-21,-1.4493
2006-03-22,-1.4706000000000001
2006-03-23,-8.9552
2006-03-24,6.5574
2006-03-27,23.0769
2006-03-28,-2.5
2006-03-29,12.8205
2006-03-30,15.9091
2006-03-31,8.8235
2006-04-03,3.6036
2006-04-04,1.7391
2006-04-05,-5.9829
2006-04-06,-10.9091
2006-04-07,-2.8061
2006-04-10,-3.4121
2006-04-11,0.0
2006-04-12,5.4348
2006-04-13,4.1237
2006-04-17,-4.9505
2006-04-18,-3.125
2006-04-19,-3.2258
2006-04-20,1.1111
2006-04-21,2.1978
2006-04-24,1.0753
2006-04-25,-3.1915
2006-04-26,-5.4945
2006-04-27,-1.1628
2006-04-28,0.0
2006-05-01,-2.3529
2006-05-02,-1.2048
2006-05-04,-1.2195
2006-05-05,-1.2346
2006-05-08,-3.75
2006-05-09,5.1948
2006-05-10,-1.2346
2006-05-11,-2.5
2006-05-12,-2.5641
2006-05-15,2.6316
2006-05-16,-3.8462
2006-05-17,-5.3333
2006-05-18,2.8169
2006-05-19,0.0
2006-05-22,4.1096
2006-05-23,9.2105
2006-05-24,2.4096
2006-05-25,4.7059
2006-05-26,-4.4944
2006-05-30,2.3529
2006-05-31,4.023
2006-06-01,0.5525
2006-06-06,0.0
2006-06-07,-3.2967
2006-06-08,-7.9545
2006-06-09,-1.2346
2006-06-12,6.25
2006-06-13,-5.8824
2006-06-14,-6.25
2006-06-15,6.6667
2006-06-16,0.0
2006-06-19,-6.25
2006-06-20,21.3333
2006-06-22,-5.4945
2006-06-23,-1.1628
2006-06-26,0.0
2006-06-27,-5.8824
2006-06-30,6.25
2006-07-03,-3.5294
2006-07-05,-2.439
2006-07-06,6.25
2006-07-07,-3.5294
2006-07-12,-20.7165
2006-07-13,15.3624
2006-07-14,-6.6667
2006-07-18,-14.2857
2006-07-19,21.6667
2006-07-20,-1.3699
2006-07-21,-9.7222
2006-07-24,12.3077
2006-07-25,-2.7397
2006-07-26,19.7183
2006-07-27,-4.7059
2006-07-28,-3.7037
2006-07-31,0.0
2006-08-01,-10.2564
2006-08-02,-1.4285999999999999
2006-08-03,15.942
2006-08-04,2.5
2006-08-08,-2.439
2006-08-10,-12.5
2006-08-11,0.0
2006-08-14,14.2857
2006-08-15,-1.25
2006-08-16,1.2658
2006-08-17,-2.5
2006-08-18,2.5641
2006-08-21,-6.25
2006-08-22,8.0
2006-08-24,-7.4074
2006-08-25,11.3333
2006-08-29,-10.1796
2006-08-31,-4.0
2006-09-05,2.7778
2006-09-06,8.1081
2006-09-07,-5.0
2006-09-08,-1.3158
2006-09-13,0.0
2006-09-14,2.6667
2006-09-15,-3.8961
2006-09-18,-2.7027
2006-09-19,-1.3889
2006-09-20,-1.4085
2006-09-22,-1.4285999999999999
2006-09-25,-5.7971
2006-09-26,0.0
2006-09-27,1.5385
2006-09-29,-4.5455
2006-10-02,-19.0476
2006-10-03,-21.5686
2006-10-04,12.5
2006-10-05,-2.2222
2006-10-09,-15.9091
2006-10-10,2.7027
2006-10-11,-7.8947
2006-10-12,5.7143
2006-10-13,-5.4054
2006-10-16,5.7143
2006-10-17,8.1081
2006-10-18,-2.5
2006-10-19,0.0
2006-10-23,5.1282
2006-10-24,-2.439
2006-10-26,-12.5
2006-10-27,0.0
2006-10-30,0.0
2006-10-31,17.1429
2006-11-02,-14.6341
2006-11-03,5.7143
2006-11-06,18.9189
2006-11-07,0.0
2006-11-08,-2.2727
2006-11-09,2.3256
2006-11-10,11.3636
2006-11-14,30.6122
2006-11-15,-3.125
2006-11-16,-1.6129
2006-11-17,6.5574
2006-11-20,-7.6923
2006-11-22,-11.6667
2006-11-24,-1.8868
2006-11-27,5.7692
2006-11-28,0.0
2006-11-29,7.2727
2006-11-30,-3.3898
2006-12-01,-7.0175
2006-12-04,0.0
2006-12-05,-5.6604
2006-12-06,-2.0
2006-12-07,-6.1224
2006-12-11,-4.3478
2006-12-12,2.2727
2006-12-13,-4.4444
2006-12-14,-2.3256
2006-12-15,2.3810000000000002
2006-12-18,-3.4884
2006-12-19,-1.2048
2006-12-20,2.439
2006-12-21,-4.7619
2006-12-22,5.0
2006-12-27,-15.4762
2006-12-28,-2.8169
2006-12-29,21.7391
2007-01-03,-4.7619
2007-01-04,2.5
2007-01-17,-12.1951
2007-01-18,0.0
2007-01-19,0.0
2007-01-22,0.0
2007-01-23,-2.7778
2007-01-24,0.0
2007-01-29,0.0
2007-01-30,0.0
2007-02-06,20.0
2007-02-07,7.1429
2007-02-08,-11.1111
2007-02-09,-10.0
2007-02-13,-4.1667
2007-02-14,-7.2464
2007-02-16,1.5625
2007-02-20,-1.5385
2007-02-21,6.25
2007-02-27,-5.8824
2007-02-28,0.0
2007-03-01,-3.125
2007-03-12,0.0
2007-03-13,3.2258
2007-03-14,-3.125
2007-03-15,-9.6774
2007-03-16,-10.7143
2007-03-20,0.0
2007-03-22,12.0
2007-03-23,-21.4286
2007-03-26,13.6364
2007-03-27,-20.0
2007-03-28,0.0
2007-03-29,-20.0
2007-03-30,3.125
2007-04-02,0.0
2007-04-10,-3.0303
2007-04-18,0.0
2007-04-20,0.0
2007-04-23,-12.5
2007-04-26,0.0
2007-04-27,0.0
2007-04-30,0.0
2007-05-02,-3.5714
2007-05-03,-11.1111
2007-05-04,-15.8333
2007-05-07,-10.8911
2007-05-08,-5.5556
2007-05-09,11.7647
2007-05-10,5.2632
2007-05-11,0.0
2007-05-14,0.0
2007-05-15,0.0
2007-05-16,0.0
2007-05-17,0.0
2007-05-21,-10.0
2007-05-22,11.1111
2007-05-23,0.0
2007-05-24,0.0
2007-05-30,0.0
2007-05-31,0.0
2007-06-04,0.0
2007-06-05,0.0
2007-06-06,0.0
2007-06-08,0.0
2007-06-14,-2.0
2007-06-18,-3.0612
2007-07-09,-10.526299999999999
2007-07-10,5.8824
2007-07-13,-21.1111
2007-07-17,12.6761
2007-07-25,12.5
2007-07-27,-11.1111
2007-08-02,-6.25
2007-08-03,0.0
2007-08-10,13.3333
2007-08-14,5.8824
2007-08-15,-16.6667
2007-08-16,-5.3333
2007-08-21,-1.4085
2007-08-23,-1.4285999999999999
2007-08-27,-5.7971
2007-08-29,0.0
2007-08-30,7.6923
2007-08-31,0.0
2007-09-04,0.0
2007-09-05,-7.1429
2007-09-06,69.2308
2007-09-07,8.1818
2007-09-10,5.042
2007-09-12,-12.0
2007-09-14,4.5455
2007-09-20,4.3478
2007-09-27,0.0
2007-10-02,-4.1667
2007-10-03,-4.3478
2007-10-08,0.0
2007-10-09,-8.1818
2007-10-10,3.9604
2007-10-11,0.9524
2007-10-12,-15.0943
2007-10-15,21.1111
2007-10-16,-8.2569
2007-10-26,0.0
2007-10-29,0.0
2007-10-30,0.0
2007-10-31,-10.0
2007-11-05,-11.1111
2007-11-06,12.5
2007-11-07,0.0
2007-11-08,-11.1111
2007-11-09,12.5
2007-11-12,-11.1111
2007-11-13,12.5
2007-11-19,11.1111
2007-11-20,20.0
2007-11-26,16.6667
2007-11-27,0.0
2007-11-28,0.0
2007-11-29,-10.7143
2007-12-03,-4.0
2007-12-11,-33.3333
2007-12-12,12.5
2007-12-13,-8.8889
2007-12-14,-10.9756
2007-12-18,2.7397
2007-12-19,-2.0
2007-12-20,-11.5646
2007-12-21,0.0
2007-12-24,15.3846
2007-12-26,-16.0
2007-12-27,-11.1111
2007-12-28,39.2857
2007-12-31,-10.2564
2008-02-05,-20.0
2008-02-06,0.0
2008-02-07,5.3571
2008-02-13,1.6949
2008-02-14,0.0
2008-02-19,-1.6667
2008-02-25,0.0
2008-03-18,-11.0169
2008-04-03,0.0
2008-04-23,-4.7619
2008-04-25,-40.0
2008-05-01,66.6667
2008-05-06,-20.0
2008-05-13,-22.5
2008-05-15,29.0323
2008-05-20,0.0
2008-05-21,12.5
2008-05-22,-11.1111
2008-06-03,75.0
2008-06-19,-28.5714
2008-06-23,40.0
2008-06-25,-28.5714
2008-06-27,-20.0
2008-06-30,25.0
2008-07-09,2.0
2008-07-10,1.9607999999999999
2008-07-17,-1.9231
2008-07-21,0.0
2008-07-22,0.0
2008-07-23,-11.7647
2008-07-28,-11.1111
2008-07-29,12.5
2008-07-31,22.2222
2008-08-04,18.1818
2008-08-06,-15.3846
2008-08-08,0.0
2008-08-11,-9.0909
2008-08-15,-20.0
2008-08-20,0.0
2008-08-26,0.0
2008-09-17,0.0
2008-09-25,0.0
2008-10-02,0.0
2008-10-06,-50.0
2008-10-10,-25.0
2008-10-17,66.6667
2008-11-20,-20.0
2008-12-03,-15.0
2008-12-04,-64.7059
2008-12-08,0.0
2008-12-10,16.6667
2008-12-11,-14.2857
2008-12-15,0.0
2008-12-17,0.0
2008-12-19,0.0
2008-12-22,16.6667
2008-12-23,28.5714
2008-12-26,-22.2222
2008-12-30,0.0
2008-12-31,28.5714
2009-01-02,-22.2222
2009-01-05,14.2857
2009-02-02,-12.5
2009-02-04,14.2857
2009-02-05,-50.0
2009-02-06,50.0
2009-02-23,-25.0
2009-02-25,-25.0
2009-03-02,18.5185
2009-03-16,0.0
2009-03-20,0.0
2009-03-25,0.0
2009-03-26,0.0
2009-03-31,-25.0
2009-04-07,66.6667
2009-04-08,20.0
2009-04-09,0.0
2009-04-15,14.5833
2009-04-16,0.0
2009-05-11,118.1818
2009-05-26,-66.6667
2009-06-04,40.0
2009-06-16,0.0
2009-06-22,185.7143
2009-06-23,0.0
2009-06-24,0.0
2009-06-26,-25.0
2009-07-21,46.6667
2009-07-22,13.6364
2009-07-28,0.0
2009-07-29,0.0
2009-08-11,40.0
2009-08-13,25.7143
2009-08-14,0.0
2009-08-18,13.6364
2009-08-19,0.0
2009-08-20,-20.0
2009-08-24,0.0
2009-08-27,0.0
2009-08-28,25.0
2009-08-31,0.0
2009-09-02,0.0
2009-09-09,20.0
2009-09-16,0.0
2009-09-17,0.0
2009-09-25,0.0
2009-09-29,50.0
2009-10-05,-33.3333
2009-10-08,0.0
2009-10-12,0.0
2009-10-13,0.0
2009-10-14,0.0
2009-10-15,0.0
2009-10-16,-50.0
2009-10-19,66.6667
2009-10-20,0.0
2009-10-26,20.0
2009-10-27,0.0
2009-10-29,0.0
2009-11-02,0.0
2009-11-06,0.0
2009-11-10,0.0
2009-11-16,-50.0
2009-12-08,0.0
2009-12-10,0.0
2009-12-11,0.0
2009-12-21,0.0
2010-01-07,66.6667
2010-01-11,0.0
2010-01-12,0.0
2010-01-19,20.0
2010-01-20,-16.6667
2010-01-21,20.0
2010-01-22,0.0
2010-01-25,0.0
2010-01-26,0.0
2010-02-01,0.0
2010-02-02,-50.0
2010-02-03,0.0
2010-02-16,33.3333
2010-02-19,47.5
2010-03-04,-32.2034
2010-03-11,0.0
2010-03-15,0.0
2010-03-23,0.0
2010-03-25,0.0
2010-03-31,0.0
2010-04-21,25.0
2010-05-13,20.0
2010-05-18,8.3333
2010-05-19,-7.6923
2010-05-27,0.0
2010-06-22,0.0
2010-06-23,0.0
2010-06-28,0.0
2010-07-01,5.0
2010-07-09,11.1111
2010-07-19,-12.857099999999999
2010-07-30,-1.6393
2010-08-05,0.0
2010-08-06,0.0
2010-08-11,0.0
2010-08-16,8.3333
2010-08-17,-7.6923
2010-08-24,1.6667
2010-08-25,0.0
2010-08-26,0.0
2010-08-30,14.7541
2010-08-31,-11.4286
2010-09-01,0.0
2010-09-07,12.9032
2010-09-08,0.0
2010-09-16,0.0
2010-09-21,14.2857
2010-09-22,12.5
2010-09-23,-11.1111
2010-09-24,12.5
2010-09-27,0.0
2010-09-28,0.0
2010-09-29,0.0
2010-09-30,0.0
2010-10-01,0.0
2010-10-04,0.0
2010-10-06,11.1111
2010-10-08,-10.0
2010-10-11,0.0
2010-10-18,-11.1111
2010-10-19,12.5
2010-10-22,0.0
2010-10-25,11.1111
2010-10-26,0.0
2010-10-28,10.0
2010-11-04,0.0
2010-11-11,-9.0909
2010-11-12,10.0
2010-11-15,-9.0909
2010-11-16,20.0
2010-11-17,-8.3333
2010-11-18,-9.0909
2010-11-23,10.0
2010-11-29,-9.0909
2010-11-30,10.0
2010-12-02,0.0
2010-12-09,0.0
2010-12-17,-9.0909
2010-12-22,0.0
2010-12-29,0.0
2010-12-30,0.0
2010-12-31,20.0
2011-01-05,0.0
2011-01-07,0.0
2011-01-12,-8.3333
2011-01-21,-45.4545
2011-01-24,66.6667
2011-02-01,0.0
2011-02-08,10.0
2011-02-14,-9.0909
2011-02-22,0.0
2011-02-28,-40.0
2011-03-01,83.3333
2011-03-03,-54.5455
2011-03-04,100.0
2011-03-07,10.0
2011-03-16,-9.0909
2011-03-23,0.0
2011-04-20,-20.0
2011-04-21,25.0
2011-05-02,0.0
2011-05-05,10.0
2011-05-09,-9.0909
2011-05-10,0.0
2011-05-16,0.0
2011-05-20,0.0
2011-05-24,20.0
2011-05-25,0.0
2011-05-31,4.1667
2011-06-03,0.0
2011-06-09,4.0
2011-06-13,15.3846
2011-06-16,0.0
2011-06-17,0.0
2011-06-20,-46.6667
2011-06-21,87.5
2011-07-01,-20.0
2011-07-05,25.0
2011-07-06,-13.3333
2011-07-08,-7.6923
2011-07-11,8.3333
2011-07-25,-7.6923
2011-08-02,-8.3333
2011-08-04,0.0
2011-09-01,-18.1818
2011-09-07,22.2222
2011-09-08,0.0
2011-09-16,-44.375
2011-09-19,79.7753
2011-09-23,0.0
2011-09-26,-27.2727
2011-09-27,62.5
2011-10-24,-7.6923
2011-10-25,-33.3333
2011-10-26,37.5
2011-11-01,9.0909
2011-11-03,-25.0
2011-11-07,33.3333
2011-12-02,-20.8333
2011-12-05,0.0
2011-12-21,5.2632
2011-12-22,-10.0
2011-12-23,-30.9028
2011-12-28,12.5628
2012-01-03,28.5714
2012-01-05,0.0
2012-01-10,-44.4444
2012-01-11,120.0
2012-01-26,-35.4545
2012-01-27,54.9296
2012-02-17,0.0
2012-02-29,18.1818
2012-03-02,0.0
2012-03-08,-7.6923
2012-03-12,0.0
2012-03-14,-29.1667
2012-03-15,41.1765
2012-03-29,-8.3333
2012-04-03,-18.1818
2012-04-04,0.0
2012-04-05,33.3333
2012-04-09,0.0
2012-04-13,0.0
2012-04-26,-29.1667
2012-04-27,29.4118
2012-04-30,9.0909
2012-05-08,0.0
2012-05-09,0.0
2012-05-10,0.0
2012-05-17,16.6667
2012-05-18,-7.1429
2012-05-21,-23.0769
2012-05-23,30.0
2012-05-25,-26.8269
2012-05-29,-0.1314
2012-05-30,-14.7368
2012-07-03,-1.2346
2012-07-20,-12.5
2012-07-24,-7.1429
2012-08-07,0.0
2012-08-15,-7.6923
2012-09-17,-50.0
2012-09-20,100.0
2012-10-03,0.0
2012-11-05,0.0
2012-11-13,-16.6667
2012-11-15,0.0
2012-11-19,30.0
2012-11-20,-23.0769
2012-12-11,-20.0
2012-12-18,0.0
2012-12-19,0.0
2012-12-21,-50.0
2012-12-26,45.0
2013-02-04,-20.6897
2013-02-12,0.0
2013-02-25,30.4348
2013-02-26,50.0
2013-02-27,166.6667
2013-03-01,0.0
2013-03-06,0.0
2013-04-05,-10.8333
2013-04-17,-44.3925
2013-04-22,-15.9664
2013-04-26,0.0
2013-04-30,0.0
2013-05-01,0.0
2013-05-06,40.0
2013-05-08,-14.2857
2013-05-28,8.3333
2013-06-04,-23.0769
2013-06-17,0.0
2013-06-18,0.0
2013-06-21,20.0
2013-06-24,-16.6667
2013-06-27,0.0
2013-07-05,0.0
2013-07-10,0.0
2013-07-12,-20.0
2013-07-16,-25.0
2013-07-24,0.0
2013-07-29,100.0
2013-07-30,-16.6667
2013-07-31,-40.0
2013-08-13,66.6667
2013-08-15,0.0
2013-08-20,-20.0
2013-08-21,25.0
2013-08-22,0.0
2013-08-26,0.0
2013-08-27,-20.0
2013-09-19,-25.0
2013-10-24,0.0
2013-10-25,0.0
2013-10-31,0.0
2013-11-04,-26.6667
2013-11-05,-4.5455
2013-11-13,-4.7619
2013-11-15,50.0
2013-11-18,0.0
2013-11-25,-33.3333
2013-12-09,0.0
2013-12-10,0.0
2013-12-11,0.0
2013-12-23,50.0
2013-12-27,33.3333
2013-12-30,0.0
