ticker,ARME US Equity
2003-01-28,0.0
2003-02-11,-71.4286
2003-02-13,-90.625
2003-03-11,15900.0
2003-03-17,66.6667
2003-03-24,-40.0
2003-03-25,-33.3333
2003-05-15,-25.0
2003-05-22,900.0
2003-06-30,-90.0
2003-07-15,0.0
2003-11-20,133.3333
2003-11-21,328.5714
2003-11-26,-73.3333
2003-12-09,0.0
2004-01-05,0.0
2004-01-08,200.0
2004-01-09,0.0
2004-01-28,0.0
2004-02-03,-41.6667
2004-02-11,42.8571
2004-02-17,50.0
2004-02-18,93.3333
2004-02-20,55.1724
2004-02-23,-20.0
2004-02-24,-16.6667
2004-02-25,-33.3333
2004-02-27,5.0
2004-03-01,42.8571
2004-03-02,-1.6667
2004-03-03,-25.4237
2004-03-04,-9.0909
2004-03-05,-10.0
2004-03-08,-11.1111
2004-03-09,-6.25
2004-03-10,0.0
2004-03-11,0.0
2004-03-12,13.3333
2004-03-16,23.5294
2004-03-17,4.7619
2004-03-18,-18.1818
2004-03-19,0.0
2004-03-24,-8.3333
2004-03-29,78.7879
2004-03-31,-11.8644
2004-04-01,15.3846
2004-04-05,16.6667
2004-04-12,-14.2857
2004-04-13,16.6667
2004-04-14,0.0
2004-04-15,5.7143
2004-04-16,-13.5135
2004-04-19,-21.875
2004-04-20,16.0
2004-04-21,-27.5862
2004-04-22,-4.7619
2004-04-26,-5.0
2004-04-27,36.8421
2004-04-28,123.0769
2004-04-29,44.8276
2004-04-30,48.8095
2004-05-03,18.4
2004-05-04,1.3514
2004-05-05,-6.6667
2004-05-06,-10.357099999999999
2004-05-07,-1.992
2004-05-10,-14.6341
2004-05-11,-9.5238
2004-05-12,9.473700000000001
2004-05-13,-3.8462
2004-05-14,-7.0
2004-05-17,2.1505
2004-05-18,8.4211
2004-05-19,-32.0388
2004-05-20,21.4286
2004-05-21,9.4118
2004-05-24,-3.2258
2004-05-25,-1.1111
2004-05-26,1.1236
2004-05-27,-14.4444
2004-05-28,3.8961
2004-06-01,-1.25
2004-06-02,0.0
2004-06-03,2.5316
2004-06-04,-1.2346
2004-06-07,0.0
2004-06-08,0.0
2004-06-09,0.0
2004-06-10,0.0
2004-06-14,0.0
2004-06-15,-1.25
2004-06-16,0.0
2004-06-17,0.0
2004-06-18,-5.0633
2004-06-21,5.3333
2004-06-22,-6.3291
2004-06-23,16.2162
2004-06-24,-1.1628
2004-06-25,0.0
2004-06-28,-5.8824
2004-06-29,-6.25
2004-06-30,-4.6667
2004-07-01,4.8951
2004-07-02,-4.0
2004-07-06,-23.6111
2004-07-07,-7.2727
2004-07-08,-21.5686
2004-07-09,-12.5
2004-07-12,8.5714
2004-07-13,5.2632
2004-07-14,55.0
2004-07-15,-8.0645
2004-07-16,-8.7719
2004-07-19,-13.461500000000001
2004-07-20,42.2222
2004-07-21,-13.2813
2004-07-22,1.4414
2004-07-23,-11.1901
2004-07-26,-13.0
2004-07-27,-14.9425
2004-07-28,-13.5135
2004-07-29,18.75
2004-07-30,10.526299999999999
2004-08-02,21.4286
2004-08-03,-1.9607999999999999
2004-08-04,-22.0
2004-08-05,-10.2564
2004-08-06,2.8571
2004-08-09,-11.1111
2004-08-10,-3.125
2004-08-11,-16.129
2004-08-12,-7.6923
2004-08-13,16.6667
2004-08-16,-10.7143
2004-08-17,14.0
2004-08-18,12.2807
2004-08-19,-15.625
2004-08-20,-3.7037
2004-08-23,-3.8462
2004-08-24,0.0
2004-08-25,32.0
2004-08-26,16.6667
2004-08-27,-11.6883
2004-08-30,1.4706000000000001
2004-08-31,-30.4348
2004-09-01,4.1667
2004-09-02,-12.0
2004-09-03,13.6364
2004-09-07,-16.0
2004-09-08,19.0476
2004-09-09,4.0
2004-09-10,-9.6154
2004-09-13,6.383
2004-09-14,0.0
2004-09-15,0.0
2004-09-16,-14.0
2004-09-17,30.2326
2004-09-20,-21.4286
2004-09-21,4.5455
2004-09-22,0.0
2004-09-23,-2.1739
2004-09-24,4.4444
2004-09-27,2.1277
2004-09-28,-10.4167
2004-09-29,11.6279
2004-09-30,0.0
2004-10-01,16.6667
2004-10-04,8.9286
2004-10-05,-14.7541
2004-10-06,-15.3846
2004-10-07,-4.5455
2004-10-08,9.5238
2004-10-11,-8.6957
2004-10-12,4.7619
2004-10-13,-4.5455
2004-10-14,-11.9048
2004-10-15,2.7027
2004-10-18,-4.2105
2004-10-19,-17.5824
2004-10-20,-6.6667
2004-10-21,0.0
2004-10-22,0.0
2004-10-25,-14.2857
2004-10-26,16.6667
2004-10-27,-3.5714
2004-10-28,-3.7037
2004-10-29,3.8462
2004-11-01,-7.4074
2004-11-02,-8.0
2004-11-03,4.3478
2004-11-04,8.3333
2004-11-05,-11.538499999999999
2004-11-08,4.3478
2004-11-09,-8.3333
2004-11-10,-4.5455
2004-11-11,19.0476
2004-11-12,20.0
2004-11-15,6.6667
2004-11-16,6.25
2004-11-17,-5.8824
2004-11-18,-12.5
2004-11-19,0.0
2004-11-22,-7.1429
2004-11-23,-3.8462
2004-11-24,-4.0
2004-11-26,0.0
2004-11-29,-4.1667
2004-11-30,-7.8261
2004-12-01,3.7736
2004-12-02,3.6364
2004-12-03,-3.5088
2004-12-06,-9.0909
2004-12-07,0.0
2004-12-08,5.0
2004-12-09,-4.7619
2004-12-10,-20.0
2004-12-13,0.0
2004-12-14,-12.5
2004-12-15,14.2857
2004-12-16,0.0
2004-12-17,12.5
2004-12-20,-5.5556
2004-12-21,0.0
2004-12-22,47.0588
2004-12-23,-4.0
2004-12-27,-20.8333
2004-12-28,31.5789
2004-12-29,-12.0
2004-12-30,-9.0909
2004-12-31,-5.0
2005-01-04,0.0
2005-01-05,15.7895
2005-01-06,9.0909
2005-01-07,-12.5
2005-01-10,9.5238
2005-01-11,20.0
2005-01-12,-2.1739
2005-01-13,11.1111
2005-01-14,-10.0
2005-01-18,-7.4074
2005-01-19,4.0
2005-01-20,-11.538499999999999
2005-01-21,-4.3478
2005-01-24,4.5455
2005-01-25,-17.3913
2005-01-26,5.2632
2005-01-27,10.0
2005-01-28,-9.0909
2005-01-31,-4.0
2005-02-01,0.0
2005-02-02,1.0417
2005-02-03,3.0928
2005-02-04,0.0
2005-02-07,10.0
2005-02-08,18.1818
2005-02-09,0.0
2005-02-10,-7.6923
2005-02-11,-4.1667
2005-02-14,6.087
2005-02-15,22.1311
2005-02-16,7.3826
2005-02-17,-6.25
2005-02-18,-13.3333
2005-02-22,-3.8462
2005-02-23,12.0
2005-02-24,6.4286
2005-02-25,-6.0403
2005-02-28,-7.1429
2005-03-01,-7.6923
2005-03-02,-3.3333
2005-03-03,-0.8621
2005-03-04,21.3043
2005-03-07,3.9427
2005-03-08,0.0
2005-03-09,-23.4483
2005-03-10,-9.9099
2005-03-11,5.0
2005-03-14,-9.5238
2005-03-15,-10.526299999999999
2005-03-16,41.1765
2005-03-17,-8.3333
2005-03-18,-9.0909
2005-03-21,0.0
2005-03-22,-9.0
2005-03-23,9.8901
2005-03-24,0.0
2005-03-28,10.0
2005-03-29,0.0
2005-03-30,-9.0909
2005-03-31,-10.0
2005-04-01,-10.0
2005-04-05,1.2346
2005-04-06,9.7561
2005-04-07,0.0
2005-04-08,-8.8889
2005-04-11,-2.439
2005-04-12,0.0
2005-04-13,0.0
2005-04-14,12.5
2005-04-15,-11.1111
2005-04-18,-1.25
2005-04-19,4.4304
2005-04-20,3.0303
2005-04-21,-11.7647
2005-04-22,13.3333
2005-04-26,-11.7647
2005-04-27,6.6667
2005-04-28,6.25
2005-04-29,0.0
2005-05-02,5.8824
2005-05-04,0.0
2005-05-06,-11.1111
2005-05-09,0.0
2005-05-10,0.0
2005-05-11,6.25
2005-05-12,11.7647
2005-05-13,-6.3158
2005-05-16,-4.4944
2005-05-17,-5.8824
2005-05-19,0.0
2005-05-23,8.75
2005-05-24,-1.1494
2005-05-26,12.7907
2005-05-27,-9.2784
2005-05-31,-9.0909
2005-06-01,0.0
2005-06-02,0.0
2005-06-03,6.25
2005-06-06,11.7647
2005-06-07,-10.526299999999999
2005-06-08,1.1764999999999999
2005-06-09,-1.1628
2005-06-10,4.7059
2005-06-13,0.0
2005-06-14,-3.3708
2005-06-16,-1.1628
2005-06-17,0.0
2005-06-20,5.8824
2005-06-21,-10.0
2005-06-22,4.9383
2005-06-23,5.8824
2005-06-24,-4.4444
2005-06-27,4.6512
2005-06-28,-3.3333
2005-06-29,-2.2989
2005-06-30,-3.5294
2005-07-01,6.0976
2005-07-05,-19.5402
2005-07-06,0.0
2005-07-07,-7.1429
2005-07-08,7.6923
2005-07-11,0.0
2005-07-13,-7.1429
2005-07-14,7.6923
2005-07-18,0.0
2005-07-19,7.1429
2005-07-20,13.3333
2005-07-21,-1.1764999999999999
2005-07-22,-4.7619
2005-07-25,1.25
2005-07-26,0.0
2005-07-28,4.9383
2005-07-29,-4.7059
2005-08-01,-7.4074
2005-08-02,0.0
2005-08-03,0.0
2005-08-05,-6.6667
2005-08-08,14.2857
2005-08-10,-6.25
2005-08-11,-6.6667
2005-08-12,14.2857
2005-08-15,-6.25
2005-08-16,-13.3333
2005-08-17,15.3846
2005-08-23,0.0
2005-08-24,6.6667
2005-08-25,0.0
2005-08-26,6.25
2005-08-29,-5.8824
2005-08-30,0.0
2005-08-31,6.25
2005-09-01,0.0
2005-09-02,0.0
2005-09-06,0.0
2005-09-08,0.0
2005-09-09,0.0
2005-09-12,0.0
2005-09-13,16.4706
2005-09-14,11.1111
2005-09-15,-9.0909
2005-09-16,10.0
2005-09-19,9.0909
2005-09-20,-4.1667
2005-09-21,-13.0435
2005-09-23,5.0
2005-09-26,-14.2857
2005-09-27,0.0
2005-09-28,0.0
2005-09-29,0.0
2005-09-30,0.0
2005-10-03,-5.5556
2005-10-04,0.0
2005-10-05,0.0
2005-10-06,-5.8824
2005-10-10,0.0
2005-10-11,0.0
2005-10-13,0.0
2005-10-14,0.0
2005-10-18,-6.25
2005-10-19,0.0
2005-10-20,-6.6667
2005-10-21,0.0
2005-10-24,0.0
2005-10-25,17.8571
2005-10-26,-15.1515
2005-10-27,25.7143
2005-10-28,-20.4545
2005-10-31,-5.7143
2005-11-01,6.0606
2005-11-02,0.0
2005-11-03,14.2857
2005-11-04,0.0
2005-11-07,0.0
2005-11-08,0.0
2005-11-09,-6.25
2005-11-10,0.0
2005-11-11,-6.6667
2005-11-14,0.0
2005-11-17,0.0
2005-11-18,7.1429
2005-11-21,0.0
2005-11-22,-6.6667
2005-11-23,0.0
2005-11-30,14.2857
2005-12-01,-6.25
2005-12-02,6.6667
2005-12-05,0.0
2005-12-06,0.0
2005-12-07,-2.5
2005-12-08,2.5641
2005-12-13,-25.0
2005-12-14,41.6667
2005-12-15,-17.647100000000002
2005-12-19,-14.2857
2005-12-20,8.3333
2005-12-21,0.0
2005-12-22,23.0769
2005-12-23,6.25
2005-12-27,0.0
2005-12-28,-5.8824
2005-12-29,10.0
2005-12-30,2.2727
2006-01-03,2.2222
2006-01-05,-2.1739
2006-01-09,-3.3333
2006-01-10,3.4483
2006-01-11,-3.3333
2006-01-12,0.0
2006-01-13,-1.1494
2006-01-17,0.0
2006-01-18,4.6512
2006-01-19,-16.6667
2006-01-23,38.6667
2006-01-24,-3.8462
2006-01-26,0.0
2006-01-27,10.0
2006-01-30,-9.0909
2006-01-31,46.0
2006-02-01,6.1644
2006-02-02,-5.1613
2006-02-03,-4.7619
2006-02-06,7.1429
2006-02-07,-6.6667
2006-02-08,-7.1429
2006-02-09,7.6923
2006-02-10,-14.2857
2006-02-13,20.8333
2006-02-15,-10.3448
2006-02-16,7.6923
2006-02-17,-10.7143
2006-02-21,12.0
2006-02-22,3.5714
2006-02-23,-13.7931
2006-02-24,-4.0
2006-02-27,-8.3333
2006-02-28,-8.1818
2006-03-01,5.9406
2006-03-02,0.0
2006-03-03,-1.8692
2006-03-06,0.0
2006-03-07,4.7619
2006-03-08,-9.0909
2006-03-09,-8.125
2006-03-10,0.2721
2006-03-13,-7.7341
2006-03-14,29.4118
2006-03-15,0.0
2006-03-16,-4.5455
2006-03-17,4.7619
2006-03-20,-0.1136
2006-03-21,-13.3675
2006-03-22,5.0558
2006-03-23,0.0
2006-03-24,0.0
2006-03-27,0.0
2006-03-28,1.0
2006-03-29,13.8614
2006-03-30,-4.3478
2006-03-31,9.0909
2006-04-03,0.0
2006-04-04,-8.3333
2006-04-05,0.0
2006-04-06,-8.1818
2006-04-07,8.9109
2006-04-10,-9.0909
2006-04-11,0.0
2006-04-12,0.0
2006-04-13,-5.0
2006-04-17,10.526299999999999
2006-04-18,0.0
2006-04-19,14.2857
2006-04-20,0.0
2006-04-24,16.6667
2006-04-25,32.1429
2006-04-26,-8.1081
2006-04-27,-2.9412000000000003
2006-04-28,-3.0303
2006-05-01,-3.125
2006-05-02,0.0
2006-05-03,0.0
2006-05-04,-3.2258
2006-05-05,0.0
2006-05-08,-6.6667
2006-05-09,-10.7143
2006-05-10,-8.0
2006-05-11,21.7391
2006-05-12,-6.4286
2006-05-15,-0.7634
2006-05-16,3.8462
2006-05-17,-3.7037
2006-05-18,7.6923
2006-05-19,3.5714
2006-05-22,0.0
2006-05-23,-3.4483
2006-05-24,0.0
2006-05-25,-3.5714
2006-05-26,-3.7037
2006-05-30,0.0
2006-05-31,-6.1538
2006-06-01,14.7541
2006-06-05,-10.7143
2006-06-06,4.0
2006-06-08,0.0
2006-06-09,0.0
2006-06-12,0.0
2006-06-13,-7.6923
2006-06-14,-4.1667
2006-06-15,-4.3478
2006-06-16,0.0
2006-06-19,-4.5455
2006-06-20,-4.7619
2006-06-21,2.0
2006-06-22,7.8431
2006-06-23,-3.6364
2006-06-26,-5.6604
2006-06-27,-5.0
2006-06-28,0.0
2006-06-29,0.0
2006-06-30,0.0
2006-07-05,-5.2632
2006-07-07,27.7778
2006-07-10,8.6957
2006-07-11,0.0
2006-07-12,-8.0
2006-07-13,0.0
2006-07-14,0.0
2006-07-17,-8.6957
2006-07-18,-14.2857
2006-07-19,-5.5556
2006-07-20,5.8824
2006-07-21,11.1111
2006-07-24,0.0
2006-07-25,-15.0
2006-07-26,5.8824
2006-07-27,0.0
2006-07-28,22.2222
2006-07-31,-13.6364
2006-08-01,0.0
2006-08-03,5.2632
2006-08-04,-10.0
2006-08-07,0.0
2006-08-08,0.0
2006-08-09,-3.3333
2006-08-10,9.1954
2006-08-11,-5.2632
2006-08-14,5.5556
2006-08-15,-5.2632
2006-08-16,0.0
2006-08-17,27.7778
2006-08-18,8.6957
2006-08-21,4.0
2006-08-22,-3.8462
2006-08-23,0.0
2006-08-24,-2.4
2006-08-25,2.459
2006-08-28,3.2
2006-08-29,-6.9767
2006-08-30,8.3333
2006-08-31,0.0
2006-09-05,-3.8462
2006-09-06,8.0
2006-09-07,-25.9259
2006-09-12,0.0
2006-09-13,10.0
2006-09-14,0.0
2006-09-15,0.0
2006-09-18,-9.0909
2006-09-19,0.0
2006-09-20,20.0
2006-09-21,-12.5
2006-09-22,-4.7619
2006-09-25,0.0
2006-09-26,20.0
2006-09-27,0.0
2006-09-28,0.0
2006-09-29,-4.1667
2006-10-02,-4.3478
2006-10-03,0.0
2006-10-04,-4.5455
2006-10-05,-4.7619
2006-10-10,0.0
2006-10-11,-5.0
2006-10-12,-3.1579
2006-10-13,8.6957
2006-10-17,-15.0
2006-10-18,11.7647
2006-10-19,5.2632
2006-10-20,0.0
2006-10-23,-5.0
2006-10-24,31.5789
2006-10-25,-4.0
2006-10-26,0.0
2006-10-27,0.0
2006-10-30,-8.3333
2006-10-31,0.0
2006-11-01,0.0
2006-11-02,0.0
2006-11-03,0.0
2006-11-06,-9.0909
2006-11-07,0.0
2006-11-08,0.0
2006-11-09,-5.0
2006-11-10,5.2632
2006-11-13,0.0
2006-11-14,0.0
2006-11-15,0.0
2006-11-16,0.0
2006-11-20,0.0
2006-11-21,-10.0
2006-11-24,22.2222
2006-11-28,-4.5455
2006-11-29,-4.7619
2006-11-30,0.0
2006-12-01,1.0
2006-12-04,0.0
2006-12-05,13.8614
2006-12-06,-8.6957
2006-12-07,4.7619
2006-12-08,9.0909
2006-12-11,-8.3333
2006-12-12,-9.0909
2006-12-13,0.125
2006-12-14,0.0
2006-12-15,-0.1248
2006-12-18,-15.0
2006-12-19,5.8824
2006-12-20,-5.5556
2006-12-21,5.8824
2006-12-22,11.1111
2006-12-26,-10.0
2006-12-28,0.0
2006-12-29,5.5556
2007-01-03,5.2632
2007-01-04,-10.0
2007-01-05,11.1111
2007-01-08,-5.0
2007-01-09,0.0
2007-01-10,0.0
2007-01-12,-5.2632
2007-01-16,-5.5556
2007-01-17,5.8824
2007-01-19,-16.6667
2007-01-22,-20.0
2007-01-23,15.0
2007-01-24,15.7609
2007-01-25,-18.6228
2007-01-29,0.0
2007-01-30,15.3846
2007-01-31,-6.6667
2007-02-02,-7.1429
2007-02-05,0.0
2007-02-06,-7.6923
2007-02-07,0.0
2007-02-08,0.0
2007-02-09,0.0
2007-02-12,-8.3333
2007-02-13,0.0
2007-02-14,-7.2727
2007-02-15,7.8431
2007-02-16,0.0
2007-02-20,3.6364
2007-02-21,22.807
2007-02-22,0.0
2007-02-26,0.0
2007-02-27,-14.2857
2007-02-28,-16.6667
2007-03-02,20.0
2007-03-05,-16.6667
2007-03-06,20.0
2007-03-07,-16.6667
2007-03-08,10.0
2007-03-09,-5.4545
2007-03-12,-19.2308
2007-03-13,23.8095
2007-03-15,0.0
2007-03-20,-17.3077
2007-03-21,4.6512
2007-03-22,-2.2222
2007-03-23,6.8182
2007-03-26,-4.2553
2007-03-27,22.2222
2007-03-28,9.0909
2007-03-29,25.0
2007-03-30,6.6667
2007-04-04,-6.25
2007-04-05,5.3333
2007-04-09,-11.3924
2007-04-10,0.0
2007-04-12,0.0
2007-04-13,7.1429
2007-04-16,6.6667
2007-04-17,-10.0
2007-04-19,0.0
2007-04-20,-2.7778
2007-04-23,-14.2857
2007-04-24,0.0
2007-04-25,-8.3333
2007-04-26,-30.0
2007-04-27,55.8442
2007-04-30,0.0
2007-05-02,8.3333
2007-05-04,0.0
2007-05-10,0.0
2007-05-11,-15.3846
2007-05-14,-18.1818
2007-05-15,0.0
2007-05-17,0.0
2007-05-18,44.4444
2007-05-21,7.6923
2007-05-22,-14.2857
2007-05-23,0.0
2007-05-24,-16.6667
2007-05-25,0.0
2007-05-29,0.0
2007-05-30,48.0
2007-05-31,-12.1622
2007-06-01,0.0
2007-06-04,-9.2308
2007-06-05,10.1695
2007-06-06,-23.0769
2007-06-08,2.0
2007-06-11,7.8431
2007-06-12,9.0909
2007-06-14,0.0
2007-06-15,0.0
2007-06-19,-8.3333
2007-06-20,0.0
2007-06-22,9.0909
2007-06-25,0.0
2007-06-26,8.3333
2007-06-27,7.6923
2007-06-28,-7.1429
2007-06-29,7.6923
2007-07-02,-7.1429
2007-07-03,0.0
2007-07-09,13.8462
2007-07-10,-5.4054
2007-07-12,5.7143
2007-07-13,-5.4054
2007-07-16,0.0
2007-07-18,-7.1429
2007-07-20,3.0769
2007-07-24,-5.9701
2007-07-26,-4.7619
2007-07-27,-8.3333
2007-07-30,18.1818
2007-07-31,7.6923
2007-08-01,-14.2857
2007-08-03,8.3333
2007-08-06,0.0
2007-08-10,-15.3846
2007-08-13,18.1818
2007-08-15,0.0
2007-08-16,-29.2308
2007-08-17,23.913
2007-08-21,-12.2807
2007-08-22,0.0
2007-08-23,-8.0
2007-08-24,2.1739
2007-08-28,17.0213
2007-08-30,-9.0909
2007-08-31,-2.0
2007-09-04,-8.1633
2007-09-06,-8.8889
2007-09-10,39.0244
2007-09-11,-28.0702
2007-09-13,9.7561
2007-09-14,0.0
2007-09-17,-4.4444
2007-09-18,-4.6512
2007-09-19,9.7561
2007-09-20,-11.1111
2007-09-26,-12.5
2007-09-27,0.0
2007-09-28,14.2857
2007-10-03,-25.0
2007-10-05,16.6667
2007-10-09,0.0
2007-10-10,-14.2857
2007-10-11,13.3333
2007-10-12,-11.7647
2007-10-15,-40.0
2007-10-16,11.1111
2007-10-17,10.0
2007-10-18,13.6364
2007-10-19,16.0
2007-10-22,0.0
2007-10-23,3.4483
2007-10-24,0.0
2007-10-25,-16.6667
2007-10-26,-12.0
2007-10-29,-9.0909
2007-10-30,0.0
2007-10-31,-35.0
2007-11-01,69.2308
2007-11-02,-4.5455
2007-11-05,0.0
2007-11-07,-14.2857
2007-11-08,11.1111
2007-11-12,0.0
2007-11-14,-25.0
2007-11-15,0.0
2007-11-16,0.0
2007-11-19,80.0
2007-11-20,11.1111
2007-11-21,0.0
2007-11-26,0.0
2007-11-27,0.0
2007-11-28,-16.6667
2007-11-29,0.0
2007-12-06,-28.0
2007-12-07,-16.6667
2007-12-10,-6.6667
2007-12-11,-14.2857
2007-12-12,8.3333
2007-12-14,7.6923
2007-12-17,-7.1429
2007-12-18,0.0
2007-12-19,0.0
2007-12-20,-15.3846
2007-12-21,81.8182
2007-12-24,0.0
2007-12-26,0.0
2007-12-27,0.0
2007-12-28,0.0
2007-12-31,-10.0
2008-01-02,11.1111
2008-01-04,0.0
2008-01-07,25.0
2008-01-08,-36.0
2008-01-09,9.375
2008-01-11,14.2857
2008-01-14,0.0
2008-01-15,0.0
2008-01-16,-20.0
2008-01-22,0.0
2008-01-23,0.0
2008-01-25,0.0
2008-01-29,0.0
2008-01-30,-14.8438
2008-01-31,0.0
2008-02-01,-11.9266
2008-02-04,0.0
2008-02-13,0.0
2008-02-14,16.6667
2008-02-19,42.8571
2008-02-20,0.0
2008-02-21,0.0
2008-02-25,25.0
2008-02-27,0.0
2008-02-28,-20.0
2008-02-29,-25.0
2008-03-03,0.0
2008-03-04,-33.3333
2008-03-06,50.0
2008-03-10,0.0
2008-03-11,33.3333
2008-03-12,-10.0
2008-03-14,0.0
2008-03-17,0.0
2008-03-18,-22.2222
2008-03-19,0.0
2008-03-27,-28.5714
2008-03-28,50.0
2008-03-31,0.0
2008-04-02,0.0
2008-04-04,0.0
2008-04-11,-33.3333
2008-04-14,100.0
2008-04-15,0.0
2008-04-17,0.0
2008-04-21,-50.0
2008-04-24,10.0
2008-04-25,-9.0909
2008-04-28,50.0
2008-05-06,13.3333
2008-05-08,17.647100000000002
2008-05-09,25.0
2008-05-12,-20.0
2008-05-14,-25.0
2008-05-15,0.0
2008-05-19,0.0
2008-05-22,0.0
2008-05-23,33.3333
2008-06-06,-20.0
2008-06-27,-56.25
2008-06-30,-14.2857
2008-07-01,66.6667
2008-07-03,-50.0
2008-07-07,100.0
2008-07-09,-40.0
2008-07-14,0.0
2008-07-15,0.0
2008-07-16,150.0
2008-07-18,-33.3333
2008-07-21,0.0
2008-07-24,-30.0
2008-07-28,0.0
2008-07-31,0.0
2008-08-05,0.0
2008-08-11,114.2857
2008-08-12,33.3333
2008-08-13,0.0
2008-08-14,-25.0
2008-08-15,0.0
2008-08-18,0.0
2008-08-19,-33.3333
2008-08-21,50.0
2008-08-22,0.0
2008-08-25,0.0
2008-08-26,0.0
2008-08-27,0.0
2008-09-05,-33.3333
2008-09-08,0.0
2008-09-11,100.0
2008-09-12,-50.0
2008-09-18,100.0
2008-09-19,0.0
2008-09-25,-50.0
2008-09-29,0.0
2008-10-01,0.0
2008-10-02,-35.0
2008-10-14,-23.0769
2008-10-15,100.0
2008-10-20,-40.0
2008-10-21,50.0
2008-10-23,0.0
2008-10-27,-27.7778
2008-10-29,0.0
2008-10-30,53.8462
2008-11-12,-50.0
2008-11-13,-20.0
2008-11-18,100.0
2008-11-19,0.0
2008-11-24,0.0
2008-12-01,0.0
2008-12-03,-12.5
2008-12-05,42.8571
2008-12-08,-20.0
2008-12-09,-37.5
2008-12-10,0.0
2008-12-11,0.0
2008-12-12,0.0
2008-12-15,60.0
2008-12-16,-75.0
2008-12-17,100.0
2008-12-18,0.0
2008-12-19,0.0
2008-12-24,25.0
2008-12-26,20.0
2008-12-29,0.0
2008-12-31,-16.6667
2009-01-06,20.0
2009-01-08,-33.3333
2009-01-09,-12.5
2009-01-14,-14.2857
2009-01-15,-33.3333
2009-01-20,0.0
2009-01-21,50.0
2009-01-22,16.6667
2009-01-26,128.5714
2009-01-29,12.5
2009-01-30,-44.4444
2009-02-12,-80.0
2009-02-17,200.0
2009-02-19,233.3333
2009-02-20,50.0
2009-02-23,-33.3333
2009-02-27,50.0
2009-03-06,-33.3333
2009-03-10,0.0
2009-03-12,0.0
2009-03-13,-20.0
2009-03-17,-87.5
2009-03-31,50.0
2009-04-03,0.0
2009-04-06,0.0
2009-04-08,8.3333
2009-04-14,0.0
2009-04-20,0.0
2009-04-29,453.8462
2009-05-28,-77.7778
2009-06-03,-25.0
2009-06-08,0.0
2009-06-11,0.0
2009-06-23,0.0
2009-07-01,500.0
2009-07-09,-87.5
2009-07-20,77.7778
2009-07-22,300.0
2009-07-28,0.0
2009-07-31,-75.0
2009-08-03,25.0
2009-08-14,100.0
2009-08-25,0.0
2009-08-26,0.0
2009-09-09,60.0
2009-09-15,0.0
2009-09-18,-37.5
2009-09-21,0.0
2009-09-23,0.0
2009-10-01,0.0
2009-10-06,0.0
2009-10-14,-80.0
2009-10-16,0.0
2009-10-21,0.0
2009-10-27,400.0
2009-10-28,-20.0
2009-11-09,0.0
2009-11-10,-59.375
