ticker,FDFT US Equity
2013-08-15,11.1111
2013-08-16,-18.75
2013-08-19,10.7692
2013-08-20,11.1111
2013-08-21,-20.0
2013-08-22,-12.5
2013-08-23,-18.75
2013-08-26,-20.8791
2013-08-27,-26.3889
2013-08-28,-9.434
2013-08-29,-4.1667
2013-08-30,21.7391
2013-09-03,-28.5714
2013-09-04,-7.5
2013-09-05,-13.5135
2013-09-06,6.25
2013-09-09,-5.8824
2013-09-10,15.625
2013-09-11,-18.9189
2013-09-12,-63.3333
2013-09-13,136.3636
2013-09-16,-26.9231
2013-09-17,-5.2632
2013-09-18,0.0
2013-09-19,0.0
2013-09-20,-22.2222
2013-09-23,0.0
2013-09-24,14.2857
2013-09-25,18.75
2013-09-26,0.0
2013-09-27,0.0
2013-09-30,-15.7895
2013-10-01,62.5
2013-10-02,-15.3846
2013-10-03,-4.5455
2013-10-04,0.0
2013-10-07,-14.2857
2013-10-08,-11.1111
2013-10-09,0.0
2013-10-10,-18.75
2013-10-11,-23.0769
2013-10-14,0.0
2013-10-15,0.0
2013-10-16,-20.0
2013-10-17,0.0
2013-10-18,0.0
2013-10-21,0.0
2013-10-22,0.0
2013-10-23,-25.0
2013-10-24,33.3333
2013-10-25,0.0
2013-10-28,-25.0
2013-10-29,33.3333
2013-10-30,-25.0
2013-10-31,33.3333
2013-11-01,0.0
2013-11-04,25.0
2013-11-05,0.0
2013-11-06,0.0
2013-11-07,-20.0
2013-11-08,0.0
2013-11-11,37.5
2013-11-12,-9.0909
2013-11-13,0.0
2013-11-14,10.0
2013-11-15,-27.2727
2013-11-18,-37.5
2013-11-19,20.0
2013-11-20,33.3333
2013-11-21,-25.0
2013-11-22,-16.6667
2013-11-25,20.0
2013-11-27,-16.6667
2013-11-29,20.0
2013-12-02,0.0
2013-12-03,0.0
2013-12-04,0.0
2013-12-05,0.0
2013-12-06,0.0
2013-12-09,-16.6667
2013-12-10,20.0
2013-12-11,-16.6667
2013-12-12,0.0
2013-12-13,-40.0
2013-12-16,66.6667
2013-12-17,-40.0
2013-12-18,0.0
2013-12-19,0.0
2013-12-20,0.0
2013-12-23,0.0
2013-12-24,0.0
2013-12-26,0.0
2013-12-27,0.0
2013-12-30,0.0
2013-12-31,0.0
2014-01-03,0.0
2014-01-06,0.0
2014-01-07,0.0
2014-01-08,66.6667
2014-01-09,0.0
2014-01-10,-40.0
2014-01-13,66.6667
2014-01-14,0.0
2014-01-15,0.0
2014-01-16,0.0
2014-01-17,0.0
2014-01-21,-40.0
2014-01-22,66.6667
2014-01-23,0.0
2014-01-24,0.0
2014-01-27,0.0
2014-01-28,20.0
2014-01-29,0.0
2014-01-30,0.0
2014-01-31,0.0
2014-02-03,0.0
2014-02-04,-16.6667
2014-02-05,0.0
2014-02-06,20.0
2014-02-07,-16.6667
2014-02-11,20.0
2014-02-12,0.0
2014-02-13,0.0
2014-02-18,-16.6667
2014-02-19,20.0
2014-02-20,0.0
2014-02-24,0.0
2014-02-25,0.0
2014-02-26,0.0
2014-02-27,-16.6667
2014-02-28,0.0
2014-03-03,100.0
2014-03-04,-40.0
2014-03-05,0.0
2014-03-06,0.0
2014-03-07,33.3333
2014-03-10,-25.0
2014-03-12,0.0
2014-03-13,0.0
2014-03-14,33.3333
2014-03-17,0.0
2014-03-19,-37.5
2014-03-20,60.0
2014-03-21,-37.5
2014-03-24,0.0
2014-03-25,0.0
2014-03-26,20.0
2014-03-27,0.0
2014-03-28,33.3333
2014-03-31,-25.0
2014-04-01,33.3333
2014-04-02,0.0
2014-04-03,100.0
2014-04-04,-18.75
2014-04-07,-15.3846
2014-04-08,18.1818
2014-04-09,-23.0769
2014-04-10,-20.0
2014-04-11,37.5
2014-04-14,-9.0909
2014-04-15,-20.0
2014-04-16,0.0
2014-04-17,0.0
2014-04-21,0.0
2014-04-22,25.0
2014-04-23,0.0
2014-04-24,0.0
2014-04-25,0.0
2014-04-28,0.0
2014-04-29,-20.0
2014-04-30,0.0
2014-05-01,0.0
2014-05-02,0.0
2014-05-05,0.0
2014-05-06,37.5
2014-05-07,18.1818
2014-05-08,-38.4615
2014-05-09,37.5
2014-05-12,18.1818
2014-05-13,0.0
2014-05-14,-15.3846
2014-05-15,-9.0909
2014-05-16,10.0
2014-05-19,0.0
2014-05-20,0.0
2014-05-21,18.1818
2014-05-22,-23.0769
2014-05-23,10.0
2014-05-27,-9.0909
2014-05-28,0.0
2014-05-30,0.0
2014-06-02,0.0
2014-06-03,0.0
2014-06-04,0.0
2014-06-06,0.0
2014-06-09,0.0
2014-06-10,-40.0
2014-06-11,0.0
2014-06-12,83.3333
2014-06-13,0.0
2014-06-16,-45.4545
2014-06-17,66.6667
2014-06-19,10.0
2014-06-20,-27.2727
2014-06-23,-25.0
2014-06-25,66.6667
2014-06-26,0.0
2014-06-27,-40.0
2014-07-03,66.6667
2014-07-08,-20.0
2014-07-10,0.0
2014-07-11,-25.0
2014-07-14,0.0
2014-07-15,0.0
2014-07-16,-16.6667
2014-07-17,0.0
2014-07-21,20.0
2014-07-24,0.0
2014-07-25,0.0
2014-07-28,33.3333
2014-07-30,-37.5
2014-07-31,60.0
2014-08-01,0.0
2014-08-04,0.0
2014-08-06,-37.5
2014-08-07,0.0
2014-08-11,0.0
2014-08-12,60.0
2014-08-18,0.0
2014-08-21,0.0
2014-08-22,-25.0
2014-09-02,-50.0
2014-09-03,66.6667
2014-09-11,0.0
2014-09-12,0.0
2014-09-16,20.0
2014-09-17,-16.6667
2014-09-18,-40.0
2014-09-22,100.0
2014-09-29,0.0
2014-09-30,-50.0
2014-10-03,0.0
2014-10-09,100.0
2014-10-13,-16.6667
2014-10-16,60.0
2014-10-17,0.0
2014-10-22,0.0
2014-10-28,0.0
2014-11-04,-62.5
2014-11-05,166.6667
2014-11-10,-62.5
2014-11-11,166.6667
2014-11-13,-62.5
2014-11-14,0.0
2014-11-21,0.0
2014-11-25,66.6667
2014-12-02,-40.0
2014-12-03,0.0
2014-12-04,66.6667
2014-12-05,0.0
2014-12-08,0.0
2014-12-09,0.0
2014-12-11,-40.0
2014-12-12,0.0
2014-12-15,0.0
2014-12-16,0.0
2014-12-17,0.0
2014-12-22,0.0
2014-12-23,0.0
2014-12-26,100.0
2015-01-08,-50.0
2015-01-12,0.0
2015-01-13,0.0
2015-01-16,0.0
2015-01-20,0.0
2015-01-21,0.0
2015-01-28,0.0
2015-02-06,0.0
2015-02-12,0.0
2015-02-17,0.0
2015-02-24,0.0
2015-02-25,0.0
2015-03-03,0.0
2015-03-11,0.0
2015-03-13,-33.3333
2015-03-17,50.0
2015-03-25,0.0
2015-04-06,0.0
2015-04-08,0.0
2015-04-14,0.0
2015-04-16,-33.3333
2015-04-23,0.0
2015-05-06,0.0
2015-05-07,50.0
2015-05-13,0.0
2015-05-14,66.6667
2015-05-15,-40.0
2015-05-18,0.0
2015-05-21,0.0
2015-05-26,66.6667
2015-06-01,-60.0
2015-06-02,0.0
2015-06-11,0.0
2015-06-16,0.0
2015-06-22,0.0
2015-07-17,0.0
2015-07-21,0.0
2015-08-10,50.0
2015-08-17,-33.3333
2015-08-26,50.0
2015-08-28,0.0
2015-09-08,0.0
2015-09-09,-20.0
2015-09-11,-16.6667
2015-09-14,0.0
2015-09-23,0.0
2015-09-29,0.0
2015-10-02,50.0
2015-11-02,-33.3333
2015-11-18,0.0
2015-12-02,0.0
2015-12-07,50.0
2015-12-10,-33.3333
2015-12-17,0.0
2015-12-21,0.0
2015-12-22,0.0
2015-12-30,0.0
2016-01-19,-20.0
2016-01-20,25.0
2016-01-26,0.0
2016-02-02,0.0
2016-02-11,0.0
2016-02-24,-20.0
2016-02-26,25.0
2016-03-07,0.0
2016-03-14,0.0
2016-03-17,0.0
2016-04-04,-20.0
2016-04-08,25.0
2016-04-13,0.0
2016-04-15,0.0
2016-04-19,0.0
2016-04-21,0.0
2016-04-26,0.0
2016-04-27,20.0
2016-04-29,25.0
2016-05-23,0.0
2016-05-25,0.0
2016-05-26,0.0
2016-06-01,0.0
2016-06-09,0.0
2016-06-22,0.0
2016-07-01,0.0
2016-07-11,0.0
2016-07-18,0.0
2016-07-29,0.0
2016-08-11,0.0
2016-08-17,0.0
2016-08-19,0.0
2016-09-06,66.6667
2016-09-07,0.0
2016-09-08,0.0
2016-09-09,0.0
2016-09-12,0.0
2016-09-14,-40.0
2016-09-15,66.6667
2016-09-16,0.0
2016-09-21,0.0
2016-09-22,0.0
2016-09-26,-40.0
2016-10-13,66.6667
2016-10-14,0.0
2016-10-18,-40.0
2016-10-19,66.6667
2016-10-20,0.0
2016-10-25,0.0
2016-10-26,0.0
2016-10-27,0.0
2016-11-01,-40.0
2016-11-07,0.0
2016-11-08,66.6667
2016-11-09,0.0
2016-11-15,-40.0
2016-11-23,100.0
2016-12-05,-16.6667
2016-12-12,60.0
2016-12-13,-25.0
2016-12-14,-16.6667
2016-12-15,0.0
2016-12-16,0.0
2016-12-19,0.0
2016-12-21,0.0
2016-12-22,0.0
2016-12-23,0.0
2016-12-27,0.0
2016-12-29,0.0
2016-12-30,0.0
2017-01-03,0.0
2017-01-04,0.0
2017-01-11,-40.0
2017-01-12,0.0
2017-01-17,0.0
2017-01-20,0.0
2017-01-25,0.0
2017-01-26,0.0
2017-01-27,0.0
2017-02-01,66.6667
2017-02-02,0.0
2017-02-10,-20.0
2017-02-15,25.0
2017-02-17,0.0
2017-02-21,20.0
2017-02-22,0.0
2017-02-23,0.0
2017-02-24,-16.6667
2017-02-27,0.0
2017-02-28,20.0
2017-03-02,-16.6667
2017-03-03,-40.0
2017-03-07,66.6667
2017-03-08,-36.0
2017-03-09,-6.25
2017-03-10,0.0
2017-03-13,0.0
2017-03-14,0.0
2017-03-15,0.0
2017-03-17,0.0
2017-03-20,-33.3333
2017-03-21,0.0
2017-03-22,0.0
2017-03-23,0.0
2017-03-24,0.0
2017-03-28,0.0
2017-03-29,-20.0
2017-03-30,25.0
2017-03-31,0.0
2017-04-04,0.0
2017-04-10,0.0
2017-04-19,0.0
2017-04-21,0.0
2017-04-24,0.0
2017-04-25,50.0
2017-04-26,6.6667
2017-04-27,-6.25
2017-04-28,0.0
2017-05-01,6.6667
2017-05-02,0.0
2017-05-03,-6.25
2017-05-04,0.0
2017-05-08,0.0
2017-05-09,-33.3333
2017-05-10,0.0
2017-05-11,50.0
2017-05-12,0.0
2017-05-15,0.0
2017-05-16,-33.3333
2017-05-19,60.0
2017-05-23,-6.25
2017-05-25,-46.6667
2017-05-26,87.5
2017-06-01,6.6667
2017-06-09,-50.0
2017-06-12,0.0
2017-06-13,0.0
2017-06-14,0.0
2017-06-15,0.0
2017-06-16,0.0
2017-06-19,0.0
2017-06-20,0.0
2017-06-21,0.0
2017-06-22,-2.0
2017-06-26,0.0
2017-06-27,2.0408
2017-06-28,0.0
2017-06-29,0.0
2017-06-30,0.0
2017-07-03,0.0
2017-07-06,0.0
2017-07-13,0.0
2017-07-18,0.0
2017-07-20,0.0
2017-07-24,0.0
2017-08-04,0.0
2017-08-11,0.0
2017-08-18,0.0
2017-08-25,0.0
2017-08-29,0.0
2017-09-05,0.0
2017-09-06,100.0
2017-09-07,-50.0
2017-09-08,0.0
2017-09-11,0.0
2017-09-13,0.0
2017-09-29,0.0
2017-10-09,0.0
2017-10-10,0.0
2017-10-11,0.0
2017-10-13,0.0
2017-10-16,0.0
2017-10-18,0.0
2017-10-19,0.0
2017-10-20,0.0
2017-11-03,0.0
2017-11-13,0.0
2017-11-14,0.0
2017-11-17,0.0
2017-11-29,0.0
2017-12-04,0.0
2017-12-06,0.0
2017-12-12,0.0
2017-12-13,0.0
2017-12-15,0.0
2017-12-19,0.0
2017-12-20,0.0
2018-01-02,0.0
2018-01-03,0.0
2018-01-04,0.0
2018-01-09,0.0
2018-01-10,0.0
2018-01-16,0.0
2018-01-19,0.0
2018-01-22,0.0
2018-01-23,0.0
2018-01-24,0.0
2018-01-25,0.0
2018-01-30,0.0
2018-02-01,0.0
2018-02-05,0.0
2018-02-06,0.0
2018-02-09,0.0
2018-02-15,0.0
2018-02-28,0.0
2018-03-02,0.0
2018-03-05,0.0
2018-03-06,0.0
2018-03-12,0.0
2018-03-16,0.0
2018-03-20,0.0
2018-03-26,0.0
2018-04-11,-90.0
2018-04-20,900.0
2018-04-23,0.0
2018-04-24,0.0
2018-05-01,100.0
2018-05-02,-50.0
2018-05-03,0.0
2018-05-08,0.0
2018-05-09,0.0
2018-05-11,0.0
2018-05-14,100.0
2018-05-15,0.0
2018-05-16,-50.0
2018-05-17,100.0
2018-05-23,-50.0
2018-05-29,0.0
2018-05-30,1.0
2018-05-31,98.0198
2018-06-01,0.0
2018-06-04,0.0
2018-06-08,-50.0
2018-06-13,0.0
2018-06-14,0.0
2018-06-18,100.0
2018-06-19,-50.0
2018-06-21,100.0
2018-06-26,-50.0
2018-06-27,0.0
2018-07-09,0.0
2018-07-10,0.0
2018-07-12,0.0
2018-07-23,0.0
2018-08-07,0.0
2018-08-08,0.0
2018-08-14,0.0
2018-08-15,0.0
2018-08-20,0.0
2018-09-17,-99.0
2018-10-05,9900.0
2018-10-15,0.0
2018-10-26,0.0
2018-10-30,0.0
2018-10-31,0.0
2018-11-09,0.0
2018-12-11,0.0
2019-01-04,-90.0
2019-01-10,900.0
2019-01-18,0.0
2019-01-23,100.0
2019-01-25,-50.0
2019-01-31,0.0
2019-02-07,0.0
2019-02-11,0.0
2019-02-12,0.0
2019-02-14,0.0
2019-02-15,0.0
2019-02-19,0.0
2019-02-20,100.0
2019-02-21,0.0
2019-02-22,-50.0
2019-02-26,100.0
2019-03-01,0.0
2019-03-04,-50.0
2019-03-05,0.0
2019-03-06,100.0
2019-03-07,-50.0
2019-03-08,0.0
2019-03-11,0.0
2019-03-14,100.0
2019-03-15,-50.0
2019-03-19,0.0
2019-03-20,100.0
2019-03-21,0.0
2019-03-26,-50.0
2019-03-28,0.0
2019-04-02,0.0
2019-04-08,0.0
2019-04-12,0.0
2019-04-17,0.0
2019-04-23,100.0
2019-04-24,0.0
2019-04-25,0.0
2019-04-26,-50.0
2019-04-30,0.0
2019-05-01,30.0
2019-05-14,-23.0769
2019-05-16,0.0
2019-05-22,100.0
2019-06-05,-50.0
2019-06-20,0.0
2019-06-27,0.0
2019-07-01,0.0
2019-07-03,0.0
2019-07-17,100.0
2019-07-22,-50.0
2019-07-26,0.0
2019-07-31,0.0
2019-09-05,0.0
2019-09-27,0.0
2019-10-03,0.0
2019-10-09,0.0
2019-10-21,0.0
2019-10-22,0.0
2019-10-24,-90.0
2019-11-15,-90.0
2019-11-19,9900.0
2019-12-16,0.0
2019-12-19,0.0
2019-12-23,0.0
2019-12-26,-90.0
2019-12-27,900.0
2020-01-03,0.0
2020-01-06,0.0
2020-01-07,0.0
2020-01-08,0.0
2020-01-09,0.0
2020-01-10,0.0
2020-01-13,0.0
2020-01-14,0.0
2020-01-16,0.0
2020-01-17,0.0
2020-01-23,0.0
2020-01-24,-99.0
2020-01-27,9900.0
2020-02-03,0.0
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,0.0
2020-02-13,0.0
2020-02-19,0.0
2020-02-20,-50.0
2020-03-05,0.0
2020-03-09,100.0
2020-03-10,0.0
2020-03-24,-99.0
2020-03-31,9900.0
2020-04-29,-99.0
2020-05-01,9900.0
2020-05-04,0.0
2020-05-13,0.0
2020-05-14,0.0
2020-05-18,0.0
2020-05-19,0.0
2020-05-22,0.0
2020-05-26,0.0
2020-05-27,0.0
2020-06-08,0.0
2020-06-22,0.0
2020-07-14,0.0
2020-07-16,0.0
2020-07-20,0.0
2020-07-22,0.0
2020-07-24,0.0
2020-07-28,0.0
