ticker,CYCC US Equity
2004-08-05,1.1136
2004-08-06,-4.185
2004-08-09,1.1494
2004-08-10,2.7273
2004-08-11,-1.5487
2004-08-12,-4.4944
2004-08-13,0.4706
2004-08-16,4.6838
2004-08-17,0.6711
2004-08-18,0.8889
2004-08-19,-0.8811
2004-08-20,1.1111
2004-08-23,0.0
2004-08-24,-0.2198
2004-08-25,-7.0485
2004-08-26,7.8199
2004-08-27,0.0
2004-08-30,0.0
2004-08-31,-5.0549
2004-09-01,4.8611
2004-09-02,0.2208
2004-09-03,0.2203
2004-09-07,-1.0769
2004-09-08,-3.1326
2004-09-09,4.3578
2004-09-10,-3.0769
2004-09-13,-13.8322
2004-09-14,-3.6842
2004-09-15,3.0055
2004-09-16,0.0
2004-09-17,-1.8568
2004-09-20,-2.1622
2004-09-21,-2.2099
2004-09-22,-2.5423999999999998
2004-09-23,-1.4493
2004-09-24,-5.8824
2004-09-27,5.0
2004-09-28,-0.8929
2004-09-29,5.1051
2004-09-30,-9.4286
2004-10-01,9.7792
2004-10-04,-2.8448
2004-10-05,-0.0296
2004-10-06,0.5917
2004-10-07,-11.7647
2004-10-08,6.3333
2004-10-11,3.4483
2004-10-12,-10.6061
2004-10-13,2.3729
2004-10-14,-2.649
2004-10-15,-4.4218
2004-10-18,4.2705
2004-10-19,0.6826
2004-10-20,-7.1186
2004-10-21,-4.0146
2004-10-22,2.6616
2004-10-25,-2.963
2004-10-26,-8.3969
2004-10-27,-7.125
2004-10-28,-10.2737
2004-10-29,13.5
2004-11-01,-7.9295
2004-11-02,-0.0478
2004-11-03,9.1431
2004-11-04,4.8246
2004-11-05,4.1423
2004-11-08,2.4508
2004-11-09,1.1764999999999999
2004-11-10,6.5891
2004-11-11,5.8182
2004-11-12,2.7491
2004-11-15,3.01
2004-11-16,0.974
2004-11-17,-6.1093
2004-11-18,-3.4247
2004-11-19,-7.8014
2004-11-22,-3.4615
2004-11-23,2.7888
2004-11-24,8.5271
2004-11-26,-6.7857
2004-11-29,-4.9808
2004-11-30,-2.4194
2004-12-01,0.4132
2004-12-02,-1.6461000000000001
2004-12-03,-7.113
2004-12-06,-2.2523
2004-12-07,0.4608
2004-12-08,-1.8349
2004-12-09,0.0
2004-12-10,12.1495
2004-12-13,0.0
2004-12-14,-2.0833
2004-12-15,8.0851
2004-12-16,5.1181
2004-12-17,5.9925
2004-12-20,-1.0601
2004-12-21,-0.75
2004-12-22,0.3958
2004-12-23,-5.0179
2004-12-27,0.0
2004-12-28,1.8868
2004-12-29,-1.4815
2004-12-30,-1.1278
2004-12-31,4.943
2005-01-03,2.8986
2005-01-04,-4.9296
2005-01-05,-5.9259
2005-01-06,-1.5748
2005-01-07,0.0
2005-01-10,-4.8
2005-01-11,5.042
2005-01-12,-3.52
2005-01-13,-0.4975
2005-01-14,1.6667
2005-01-18,2.459
2005-01-19,-0.64
2005-01-20,-3.3816
2005-01-21,-1.6667
2005-01-24,-0.8475
2005-01-25,1.7094
2005-01-26,0.4202
2005-01-27,-3.7657
2005-01-28,0.0
2005-01-31,-1.7391
2005-02-01,3.9823
2005-02-02,-2.5532
2005-02-03,-17.4672
2005-02-04,-2.6455
2005-02-07,0.5435
2005-02-08,-2.7027
2005-02-09,0.0
2005-02-10,0.0
2005-02-11,0.0
2005-02-14,0.0
2005-02-15,0.0
2005-02-16,1.0556
2005-02-17,0.6047
2005-02-18,0.0
2005-02-22,-3.8251
2005-02-23,0.0
2005-02-24,0.5682
2005-02-25,0.0
2005-02-28,2.2599
2005-03-01,-5.5249
2005-03-02,-2.924
2005-03-03,1.8072
2005-03-04,0.0
2005-03-07,-4.142
2005-03-08,-1.8519
2005-03-09,-1.8868
2005-03-10,0.641
2005-03-11,-7.0064
2005-03-14,-2.0548
2005-03-15,8.3916
2005-03-16,-7.7419
2005-03-17,0.0
2005-03-18,4.8951
2005-03-21,-6.6667
2005-03-22,-1.4285999999999999
2005-03-23,13.7681
2005-03-24,-6.3694
2005-03-28,-6.1224
2005-03-29,-5.0725
2005-03-30,1.5267
2005-03-31,-7.5188
2005-04-01,-10.5691
2005-04-04,-0.9091
2005-04-05,-4.5872
2005-04-06,1.9231
2005-04-07,0.9434
2005-04-08,5.6075
2005-04-11,-5.3097
2005-04-12,-4.6729
2005-04-13,-5.8824
2005-04-14,-4.1667
2005-04-15,3.2609
2005-04-18,-1.0526
2005-04-19,6.383
2005-04-20,0.0
2005-04-21,0.0
2005-04-22,-3.0
2005-04-25,-4.1237
2005-04-26,7.5269
2005-04-27,-5.0
2005-04-28,-0.9474
2005-04-29,-1.169
2005-05-02,-2.1505
2005-05-03,-2.1978
2005-05-04,-3.3708
2005-05-05,-1.1628
2005-05-06,0.0
2005-05-09,-1.1764999999999999
2005-05-10,-2.3810000000000002
2005-05-11,-2.439
2005-05-12,6.25
2005-05-13,0.0
2005-05-16,-17.647100000000002
2005-05-17,-10.0
2005-05-18,6.3492
2005-05-19,5.9701
2005-05-20,-5.6338
2005-05-23,-10.4478
2005-05-24,-3.3333
2005-05-25,3.4483
2005-05-26,0.0
2005-05-27,4.9792
2005-05-31,4.7827
2005-06-01,-1.5152
2005-06-02,0.0
2005-06-03,-3.0769
2005-06-06,0.0
2005-06-07,1.5873
2005-06-08,-6.25
2005-06-09,1.6667
2005-06-10,-1.6393
2005-06-13,6.6667
2005-06-14,6.25
2005-06-15,-4.4118
2005-06-16,-3.0769
2005-06-17,4.7619
2005-06-20,-1.5152
2005-06-21,13.8462
2005-06-22,4.0541
2005-06-23,-7.7922
2005-06-24,4.2254
2005-06-27,-6.7568
2005-06-28,1.4493
2005-06-29,1.4285999999999999
2005-06-30,1.4085
2005-07-01,-4.1667
2005-07-05,-1.4493
2005-07-06,0.0
2005-07-07,0.0
2005-07-08,-2.9412000000000003
2005-07-11,3.0303
2005-07-12,-1.4706000000000001
2005-07-13,-2.9851
2005-07-14,-3.0769
2005-07-15,0.0
2005-07-18,-6.3492
2005-07-19,-1.6949
2005-07-20,1.7241
2005-07-21,3.3898
2005-07-22,0.0
2005-07-25,1.6393
2005-07-26,6.4516
2005-07-27,3.0303
2005-07-28,-1.4706000000000001
2005-07-29,-1.4925
2005-08-01,-1.5152
2005-08-02,3.0769
2005-08-03,-1.4925
2005-08-04,3.0303
2005-08-05,-2.9412000000000003
2005-08-08,1.5152
2005-08-09,-1.4925
2005-08-10,18.1818
2005-08-11,-12.8205
2005-08-12,7.3529
2005-08-15,-12.0548
2005-08-16,-1.8692
2005-08-17,-1.5873
2005-08-18,1.6129
2005-08-19,-1.5873
2005-08-22,3.2258
2005-08-23,6.25
2005-08-24,0.0
2005-08-25,11.7647
2005-08-26,-13.1579
2005-08-29,-1.5152
2005-08-30,-3.0769
2005-08-31,-1.5873
2005-09-01,0.0
2005-09-02,-1.6129
2005-09-06,0.0
2005-09-07,0.0
2005-09-08,-1.6393
2005-09-09,0.0
2005-09-12,0.0
2005-09-13,1.6667
2005-09-14,-1.6393
2005-09-15,-1.6667
2005-09-16,-1.6949
2005-09-19,-5.1724
2005-09-20,-1.8182
2005-09-21,-1.8519
2005-09-22,-5.6604
2005-09-23,2.0
2005-09-26,3.9215999999999998
2005-09-27,-3.7736
2005-09-28,0.0
2005-09-29,-1.9607999999999999
2005-09-30,-4.0
2005-10-03,0.0
2005-10-04,-6.0417
2005-10-05,-0.2217
2005-10-06,6.6667
2005-10-07,-10.4167
2005-10-10,4.6512
2005-10-11,0.0
2005-10-12,0.0
2005-10-13,0.0
2005-10-14,2.2222
2005-10-17,0.0
2005-10-18,2.1739
2005-10-19,-10.6383
2005-10-20,-4.7619
2005-10-21,-5.0
2005-10-24,7.8947
2005-10-25,-2.439
2005-10-26,0.0
2005-10-27,0.0
2005-10-28,7.5
2005-10-31,-11.6279
2005-11-01,2.6316
2005-11-02,-7.6923
2005-11-03,5.5556
2005-11-04,-2.6316
2005-11-07,5.4054
2005-11-08,-5.1282
2005-11-09,-8.1081
2005-11-10,-0.2941
2005-11-11,-2.6549
2005-11-14,-12.1212
2005-11-15,10.3448
2005-11-16,3.125
2005-11-17,-9.0909
2005-11-18,-3.3333
2005-11-21,-3.4483
2005-11-22,-3.5714
2005-11-23,14.8148
2005-11-25,-9.6774
2005-11-28,21.4286
2005-11-29,11.7647
2005-11-30,18.4211
2005-12-01,-13.3333
2005-12-02,-2.5641
2005-12-05,5.2632
2005-12-06,-9.5
2005-12-07,10.4972
2005-12-08,1.25
2005-12-09,-3.7037
2005-12-12,-7.6923
2005-12-13,-5.5556
2005-12-14,-5.8824
2005-12-15,59.375
2005-12-16,-5.8824
2005-12-19,12.5
2005-12-20,9.2593
2005-12-21,-8.4746
2005-12-22,5.5556
2005-12-23,1.7544
2005-12-27,22.4138
2005-12-28,-14.0845
2005-12-29,0.0
2005-12-30,9.8361
2006-01-03,4.4776
2006-01-04,7.1429
2006-01-05,-1.3333
2006-01-06,9.4595
2006-01-09,3.7037
2006-01-10,-1.1905000000000001
2006-01-11,-3.6145
2006-01-12,-1.25
2006-01-13,-7.5949
2006-01-17,-8.2192
2006-01-18,4.4776
2006-01-19,1.4285999999999999
2006-01-20,4.2254
2006-01-23,2.7027
2006-01-24,1.3158
2006-01-25,1.2987
2006-01-26,-6.4103
2006-01-27,-5.4795
2006-01-30,8.6957
2006-01-31,5.3333
2006-02-01,-5.0633
2006-02-02,0.0
2006-02-03,-1.3333
2006-02-06,-4.0541
2006-02-07,5.6338
2006-02-08,-5.3333
2006-02-09,-4.2254
2006-02-10,0.0
2006-02-13,2.9412000000000003
2006-02-14,2.8571
2006-02-15,1.3889
2006-02-16,4.1096
2006-02-17,-1.3158
2006-02-21,-6.6667
2006-02-22,0.0
2006-02-23,4.2857
2006-02-24,-6.0274
2006-02-27,0.5831
2006-02-28,13.0435
2006-03-01,-6.4103
2006-03-02,-2.7397
2006-03-03,4.2254
2006-03-06,-1.3514
2006-03-07,2.7397
2006-03-08,-2.6667
2006-03-09,-4.1096
2006-03-10,1.4285999999999999
2006-03-13,1.3644
2006-03-14,-1.3461
2006-03-15,1.4085
2006-03-16,-2.7778
2006-03-17,0.0
2006-03-20,2.8571
2006-03-21,-1.3889
2006-03-22,0.0
2006-03-23,2.8169
2006-03-24,1.3699
2006-03-27,7.973
2006-03-28,0.1252
2006-03-29,-2.125
2006-03-31,1.9308999999999998
2006-04-03,-1.0172
2006-04-04,2.5316
2006-04-05,1.4815
2006-04-06,-2.6764
2006-04-07,-9.625
2006-04-10,-1.779
2006-04-11,0.6847
2006-04-12,9.0909
2006-04-13,-10.0
2006-04-17,6.8376
2006-04-18,-2.9050000000000002
2006-04-19,-2.4873
2006-04-20,1.3942
2006-04-21,-2.7778
2006-04-24,4.2857
2006-04-25,-4.1096
2006-04-26,0.0
2006-04-27,9.7143
2006-04-28,-1.1719
2006-05-01,-3.0303
2006-05-02,2.5815
2006-05-03,-3.9735
2006-05-04,0.0
2006-05-05,3.4483
2006-05-08,-0.6667
2006-05-10,-6.3087
2006-05-11,0.4298
2006-05-12,-7.9886
2006-05-15,8.5271
2006-05-16,7.1429
2006-05-17,-0.8
2006-05-18,-5.914
2006-05-22,2.5714
2006-05-23,-1.1142
2006-05-24,-0.2817
2006-05-26,-1.8362
2006-05-30,-1.8705
2006-05-31,4.8534
2006-06-01,-2.809
2006-06-02,0.7176
2006-06-05,-5.0
2006-06-07,-0.75
2006-06-08,-1.517
2006-06-09,-4.6154
2006-06-12,4.8387
2006-06-13,-4.0
2006-06-14,2.5641
2006-06-15,0.625
2006-06-16,-4.0373
2006-06-19,-3.5599
2006-06-20,1.8456000000000001
2006-06-21,2.8007
2006-06-23,1.7628
2006-06-26,2.3622
2006-06-27,-3.8462
2006-06-28,4.0
2006-06-29,-1.5385
2006-06-30,5.4688
2006-07-03,-5.1852
2006-07-05,0.3125
2006-07-06,2.0249
2006-07-07,-0.6107
2006-07-10,-2.9186
2006-07-11,-1.2658
2006-07-12,3.2051
2006-07-13,0.9317
2006-07-14,-0.1538
2006-07-18,-4.9307
2006-07-19,-1.8801
2006-07-20,-0.892
2006-07-21,5.0
2006-07-25,-4.7619
2006-07-26,-3.3333
2006-07-27,4.4828
2006-07-28,7.2607
2006-07-31,-4.9231
2006-08-01,-1.605
2006-08-03,1.9601
2006-08-04,-3.2258
2006-08-08,-3.3333
2006-08-09,-12.069
2006-08-10,2.7451
2006-08-11,0.0763
2006-08-14,0.0191
2006-08-16,3.1459
2006-08-18,-5.4713
2006-08-21,0.7039
2006-08-22,1.7476
2006-08-23,-0.7634
2006-08-24,-5.7692
2006-08-25,0.0
2006-08-28,-1.4694
2006-08-31,-3.6868
2006-09-05,-0.6022
2006-09-06,6.0147
2006-09-07,12.2449
2006-09-08,4.5455
2006-09-11,4.3478
2006-09-12,0.0
2006-09-13,0.0
2006-09-14,-1.8333
2006-09-15,-10.6961
2006-09-18,-5.1331
2006-09-19,6.2124
2006-09-20,3.7736
2006-09-21,-1.0182
2006-09-22,-8.1558
2006-09-25,5.0
2006-09-26,0.0
2006-09-27,0.0
2006-09-28,-3.2381
2006-09-29,-5.5118
2006-10-02,4.1667
2006-10-03,-2.0
2006-10-04,12.0408
2006-10-05,-10.7468
2006-10-06,-1.2245
2006-10-09,-1.8595000000000002
2006-10-10,18.5263
2006-10-11,3.9076
2006-10-12,-7.6923
2006-10-13,-2.7778
2006-10-16,11.4286
2006-10-17,0.0
2006-10-18,2.2222
2006-10-19,2.0067
2006-10-20,-0.1639
2006-10-23,3.1199
2006-10-24,-4.7771
2006-10-26,-4.6823
2006-10-27,2.4561
2006-10-30,-2.226
2006-10-31,-0.5254
2006-11-01,0.0
2006-11-02,-2.993
2006-11-03,-4.7187
2006-11-06,0.1905
2006-11-07,-4.1825
2006-11-08,-0.7937
2006-11-09,5.8
2006-11-10,1.7013
2006-11-13,-6.1338
2006-11-14,1.3860999999999999
2006-11-15,-2.3438
2006-11-16,1.0
2006-11-17,4.9505
2006-11-20,0.0
2006-11-21,2.0755
2006-11-22,5.1756
2006-11-24,8.9631
2006-11-27,0.8065
2006-11-28,4.0
2006-11-29,-2.0
2006-11-30,-5.0235
2006-12-01,5.9504
2006-12-04,-2.8081
2006-12-05,0.7544
2006-12-06,1.9595
2006-12-07,5.3125
2006-12-08,2.5223
2006-12-11,9.9855
2006-12-12,0.1316
2006-12-13,-1.0512
2006-12-14,-0.5312
2006-12-15,-10.0134
2006-12-18,4.1543
2006-12-19,-4.1311
2006-12-20,1.0401
2006-12-21,2.2941
2006-12-22,-2.3864
2006-12-26,0.2946
2006-12-27,-1.6153
2006-12-28,2.8358
2006-12-29,-0.4354
2007-01-03,1.4577
2007-01-04,-0.0018
2007-01-05,-1.1476
2007-01-08,20.9302
2007-01-09,-4.8077
2007-01-10,0.7576
2007-01-11,-0.3759
2007-01-12,0.6289
2007-01-16,1.0
2007-01-17,2.599
2007-01-18,2.0507
2007-01-19,0.4728
2007-01-22,0.2353
2007-01-23,-0.2347
2007-01-24,-2.7058999999999997
2007-01-25,-3.7485
2007-01-26,-1.8843999999999999
2007-01-29,0.128
2007-01-30,-3.1969
2007-01-31,2.3778
2007-02-01,3.2258
2007-02-02,0.375
2007-02-05,-3.7359999999999998
2007-02-06,3.2342
2007-02-07,-1.6291
2007-02-08,7.1338
2007-02-09,-3.4483
2007-02-12,4.6798
2007-02-13,-4.7059
2007-02-14,1.2346
2007-02-15,0.3659
2007-02-16,-0.486
2007-02-20,-2.7549
2007-02-21,1.4518
2007-02-22,-0.9901
2007-02-23,-1.25
2007-02-26,-1.2658
2007-02-27,-0.641
2007-02-28,3.2258
2007-03-01,0.0
2007-03-02,-1.375
2007-03-05,-3.6755
2007-03-06,-2.1053
2007-03-07,1.6129
2007-03-08,-0.1323
2007-03-09,3.3113
2007-03-12,3.2051
2007-03-13,1.8634
2007-03-14,0.4878
2007-03-15,-3.034
2007-03-16,0.1252
2007-03-19,0.375
2007-03-20,-0.3736
2007-03-21,0.0
2007-03-22,-1.5
2007-03-23,-1.7766
2007-03-26,-3.23
2007-03-27,0.1335
2007-03-28,0.6667
2007-03-29,1.7219
2007-03-30,0.9115
2007-04-02,0.0
2007-04-03,0.5161
2007-04-04,-0.5135
2007-04-05,0.0
2007-04-09,-0.3871
2007-04-10,1.0363
2007-04-11,-3.2051
2007-04-12,-0.7947
2007-04-13,3.3378
2007-04-16,-0.5168
2007-04-17,-1.4285999999999999
2007-04-18,0.0
2007-04-19,-0.527
2007-04-20,1.9868000000000001
2007-04-23,1.1688
2007-04-24,-1.7972000000000001
2007-04-25,3.5294
2007-04-26,0.8838
2007-04-27,-0.6258
2007-04-30,-1.7631999999999999
2007-05-01,0.0
2007-05-02,2.5641
2007-05-03,-1.625
2007-05-04,-0.8895
2007-05-07,-0.2564
2007-05-08,-1.4139
2007-05-09,-0.2608
2007-05-10,0.6536
2007-05-11,0.0
2007-05-14,-1.4285999999999999
2007-05-15,-1.1858
2007-05-16,-1.3333
2007-05-17,-0.5405
2007-05-18,3.9402
2007-05-21,2.7451
2007-05-22,0.8906
2007-05-23,0.2522
2007-05-24,0.6289
2007-05-25,-0.375
2007-05-29,1.7566000000000002
2007-05-30,1.1097
2007-05-31,3.4146
2007-06-01,3.4198
2007-06-04,1.4823
2007-06-05,-5.9551
2007-06-06,0.5974
2007-06-07,-0.7126
2007-06-08,0.0
2007-06-11,-0.7177
2007-06-12,-3.9759
2007-06-13,-2.133
2007-06-14,-0.5128
2007-06-15,-2.0619
2007-06-18,-2.2368
2007-06-19,-0.4038
2007-06-20,-1.4865
2007-06-21,-1.3717
2007-06-22,-4.5897
2007-06-25,0.7289
2007-06-26,-1.1577
2007-06-27,-0.2928
2007-06-28,-1.1747
2007-06-29,-3.4175
2007-07-02,-0.7692
2007-07-03,0.7752
2007-07-05,-0.9231
2007-07-06,-0.3106
2007-07-09,-0.7788
2007-07-10,-3.7677
2007-07-11,-1.1419
2007-07-12,-4.4554
2007-07-13,1.8998
2007-07-16,2.3729
2007-07-17,-1.9868000000000001
2007-07-18,1.3514
2007-07-19,0.5
2007-07-20,-0.8292
2007-07-23,-0.8361
2007-07-24,-3.3727
2007-07-25,0.1745
2007-07-26,-0.5226
2007-07-27,-3.6778
2007-07-30,-3.8182
2007-07-31,3.9698
2007-08-01,-2.1818
2007-08-02,1.6729
2007-08-03,-1.0969
2007-08-06,0.9242
2007-08-07,1.4652
2007-08-08,-1.083
2007-08-09,-3.2847
2007-08-10,-2.4528
2007-08-13,3.2882
2007-08-14,-0.7491
2007-08-15,-3.2075
2007-08-16,0.9747
2007-08-17,1.3514
2007-08-20,0.381
2007-08-21,0.0
2007-08-22,0.0
2007-08-23,-0.3795
2007-08-24,0.381
2007-08-27,-1.3283
2007-08-28,0.0
2007-08-29,-0.7692
2007-08-30,2.1318
2007-08-31,0.5693
2007-09-04,0.9434
2007-09-05,0.0
2007-09-06,-1.8692
2007-09-07,0.0
2007-09-10,-0.7619
2007-09-11,-0.7678
2007-09-12,0.7737
2007-09-13,-0.3839
2007-09-14,-2.3121
2007-09-17,-0.9862
2007-09-18,0.0
2007-09-19,0.0
2007-09-20,-0.3984
2007-09-21,0.6
2007-09-24,-0.1988
2007-09-25,0.3984
2007-09-26,1.9841
2007-09-27,2.9183
2007-09-28,5.293
2007-10-01,1.0772
2007-10-02,1.2433
2007-10-03,-0.8772
2007-10-04,1.5929
2007-10-05,1.2195
2007-10-08,-0.5164
2007-10-09,-1.0381
2007-10-10,0.5245
2007-10-11,-0.3478
2007-10-12,0.349
2007-10-15,-0.5217
2007-10-16,-4.7203
2007-10-17,0.9174
2007-10-18,0.0
2007-10-19,0.0
2007-10-22,0.0
2007-10-23,0.0
2007-10-24,-0.9091
2007-10-25,0.0
2007-10-26,-1.4679
2007-10-29,-0.9311
2007-10-30,-1.1278
2007-10-31,4.5626999999999995
2007-11-01,-1.8182
2007-11-02,0.9259
2007-11-05,-1.2844
2007-11-06,0.3717
2007-11-07,-3.5185
2007-11-08,-0.3839
2007-11-09,0.578
2007-11-12,0.7663
2007-11-13,-3.9924
2007-11-14,-0.9901
2007-11-15,-1.0
2007-11-16,1.0101
2007-11-19,5.0
2007-11-20,0.381
2007-11-21,-0.3795
2007-11-23,0.1905
2007-11-26,0.9506
2007-11-27,5.4614
2007-11-28,2.5
2007-11-29,-6.0976
2007-11-30,2.9685
2007-12-03,-0.9009
2007-12-04,0.5455
2007-12-05,-0.5425
2007-12-06,0.5455
2007-12-07,-0.1808
2007-12-10,0.0
2007-12-11,0.1812
2007-12-12,-0.5425
2007-12-13,0.3636
2007-12-14,0.1812
2007-12-17,-0.5425
2007-12-18,-0.1818
2007-12-19,0.1821
2007-12-20,-0.9091
2007-12-21,-2.7523
2007-12-24,3.7736
2007-12-26,-0.3636
2007-12-27,-1.4599
2007-12-28,0.0
2007-12-31,1.4815
2008-01-02,-1.8248
2008-01-03,-2.7881
2008-01-04,1.3384
2008-01-07,0.0
2008-01-08,-0.9434
2008-01-09,0.1905
2008-01-10,1.7109999999999999
2008-01-11,-0.7477
2008-01-14,-0.1883
2008-01-15,0.0
2008-01-16,0.0
2008-01-17,-0.566
2008-01-18,0.5693
2008-01-22,-3.7736
2008-01-23,0.9804
2008-01-24,0.7767
2008-01-25,-1.7341
2008-01-28,-1.9607999999999999
2008-01-29,-8.8
2008-01-30,-4.386
2008-01-31,3.211
2008-02-01,0.0
2008-02-04,0.0
2008-02-05,0.0
2008-02-06,-2.2222
2008-02-07,-1.5909
2008-02-08,0.9238
2008-02-11,-0.4577
2008-02-12,-0.6897
2008-02-13,0.2315
2008-02-14,-0.4619
2008-02-15,-0.232
2008-02-19,0.2326
2008-02-20,-1.3921000000000001
2008-02-21,-0.7059
2008-02-22,-5.2133
2008-02-25,1.0
2008-02-26,1.9802
2008-02-27,1.4563
2008-02-28,-0.7177
2008-02-29,0.0
2008-03-03,-1.6867
2008-03-04,-6.6176
2008-03-05,0.0
2008-03-06,2.0997
2008-03-07,-3.599
2008-03-10,-10.1333
2008-03-11,-7.1217
2008-03-12,-5.4313
2008-03-13,0.6757
2008-03-14,-10.4027
2008-03-17,1.4981
2008-03-18,5.1661
2008-03-19,2.1053
2008-03-20,1.0309
2008-03-24,-0.6803
2008-03-25,-0.6849
2008-03-26,4.4828
2008-03-27,0.6601
2008-03-28,-1.3115
2008-03-31,-0.9967
2008-04-01,13.7584
2008-04-02,-1.1799
2008-04-03,0.2985
2008-04-04,6.8452
2008-04-07,-6.6852
2008-04-08,-1.4925
2008-04-09,-7.8788
2008-04-10,-4.9342
2008-04-11,0.692
2008-04-14,-0.3436
2008-04-15,-4.4828
2008-04-16,7.9422
2008-04-17,-2.0067
2008-04-18,0.3413
2008-04-21,7.483
2008-04-22,-1.8987
2008-04-23,1.9355
2008-04-24,-4.1139
2008-04-25,-3.3003
2008-04-28,-1.3652
2008-04-29,1.0381
2008-04-30,0.6849
2008-05-01,-4.7619
2008-05-02,3.2143
2008-05-05,-3.8062
2008-05-06,-3.9568
2008-05-07,3.7453
2008-05-08,-4.3321
2008-05-09,-4.5283
2008-05-12,0.0
2008-05-13,-3.9526
2008-05-14,3.2922000000000002
2008-05-15,-0.7968
2008-05-16,1.2048
2008-05-19,-5.1587
2008-05-20,-1.6736
2008-05-21,-4.2553
2008-05-22,0.0
2008-05-23,-2.2222
2008-05-27,-6.3636
2008-05-28,1.4563
2008-05-29,-0.4785
2008-05-30,0.4808
2008-06-02,-4.7847
2008-06-03,3.0151
2008-06-04,-2.439
2008-06-05,-0.0062
2008-06-06,4.0065
2008-06-09,7.2115
2008-06-10,0.0
2008-06-11,4.9327
2008-06-12,7.265
2008-06-13,-0.3984
2008-06-16,0.0
2008-06-17,-2.4
2008-06-18,-3.2787
2008-06-19,-2.5423999999999998
2008-06-20,-3.4783
2008-06-23,-3.1532
2008-06-24,-7.907
2008-06-25,-2.0202
2008-06-26,2.0619
2008-06-27,-5.5556
2008-06-30,2.1390000000000002
2008-07-01,3.6649000000000003
2008-07-02,-3.0303
2008-07-03,-6.25
2008-07-07,-2.2222
2008-07-08,3.9773
2008-07-09,-1.0929
2008-07-10,-1.6575
2008-07-11,2.809
2008-07-14,-1.6393
2008-07-15,0.0
2008-07-16,2.2222
2008-07-17,-3.2609
2008-07-18,4.4944
2008-07-21,-3.2258
2008-07-22,-2.7778
2008-07-23,3.4286
2008-07-24,-1.105
2008-07-25,-0.5587
2008-07-28,-3.3708
2008-07-29,-1.7442
2008-07-30,8.284
2008-07-31,3.2787
2008-08-01,-4.7619
2008-08-04,-7.7778
2008-08-05,0.0
2008-08-06,0.0
2008-08-07,-2.4096
2008-08-08,-1.2346
2008-08-11,0.625
2008-08-12,2.4845
2008-08-13,0.0
2008-08-14,0.0
2008-08-15,3.0303
2008-08-18,4.1176
2008-08-19,-3.9548
2008-08-20,2.9337999999999997
2008-08-21,5.7218
2008-08-22,-3.7838000000000003
2008-08-25,-1.6854
2008-08-26,-0.5714
2008-08-27,-3.4483
2008-08-28,-1.7856999999999998
2008-08-29,1.8182
2008-09-02,-7.1429
2008-09-03,-15.3846
2008-09-04,-10.6061
2008-09-05,16.1017
2008-09-08,3.6496
2008-09-09,2.1127
2008-09-10,-4.8276
2008-09-11,-2.8986
2008-09-12,2.9851
