ticker,CHAG US Equity
2000-12-26,-4.1667
2000-12-27,21.7391
2000-12-28,42.8571
2000-12-29,0.0
2001-01-02,-17.5
2001-01-03,6.0606
2001-01-04,0.0
2001-01-05,-5.7143
2001-01-08,0.0
2001-01-09,6.0606
2001-01-10,-11.4286
2001-01-11,0.0
2001-01-12,6.4516
2001-01-16,-14.7727
2001-01-17,-11.1111
2001-01-18,16.0
2001-01-19,-13.7931
2001-01-22,12.0
2001-01-23,-3.5714
2001-01-24,3.7037
2001-01-25,-10.7143
2001-01-26,12.0
2001-01-29,-3.5714
2001-01-30,-5.5556
2001-01-31,3.9215999999999998
2001-02-01,-5.6604
2001-02-02,4.0
2001-02-05,-3.8462
2001-02-06,-4.0
2001-02-07,6.25
2001-02-08,-11.7647
2001-02-09,-11.1111
2001-02-12,5.0
2001-02-13,7.1429
2001-02-14,-6.6667
2001-02-15,-2.3810000000000002
2001-02-16,-12.1951
2001-02-20,77.7778
2001-02-21,0.0
2001-02-22,-18.75
2001-02-23,23.0769
2001-02-26,6.25
2001-02-27,8.8235
2001-02-28,0.0
2001-03-01,-10.8108
2001-03-02,12.1212
2001-03-05,21.6216
2001-03-06,6.6667
2001-03-07,29.1667
2001-03-08,-22.5806
2001-03-09,11.4583
2001-03-12,-2.8037
2001-03-13,1.9231
2001-03-14,-13.2075
2001-03-15,-4.3478
2001-03-16,4.5455
2001-03-19,-8.6957
2001-03-20,4.1667
2001-03-21,14.2857
2001-03-22,37.5
2001-03-23,-4.0
2001-03-26,7.5758
2001-03-27,-16.9014
2001-03-28,-16.9492
2001-03-29,-2.0408
2001-03-30,0.0
2001-04-02,-10.4167
2001-04-03,11.6279
2001-04-04,8.3333
2001-04-05,-7.6923
2001-04-06,-6.25
2001-04-09,11.1111
2001-04-10,8.0
2001-04-11,-20.3704
2001-04-12,18.6047
2001-04-16,-17.647100000000002
2001-04-17,-21.4286
2001-04-18,27.2727
2001-04-19,-9.5238
2001-04-20,7.8947
2001-04-23,-17.0732
2001-04-24,17.647100000000002
2001-04-25,0.0
2001-04-26,-7.5
2001-04-27,0.0
2001-04-30,-5.4054
2001-05-01,5.7143
2001-05-02,2.7027
2001-05-03,5.2632
2001-05-04,0.0
2001-05-07,2.5
2001-05-08,-2.439
2001-05-09,-5.0
2001-05-10,0.0
2001-05-11,2.6316
2001-05-14,-5.1282
2001-05-15,8.1081
2001-05-16,0.0
2001-05-17,1.25
2001-05-18,-6.1728
2001-05-21,5.2632
2001-05-22,-5.0
2001-05-23,0.0
2001-05-24,-2.6316
2001-05-25,-2.7027
2001-05-29,-2.7778
2001-05-30,20.0
2001-05-31,-3.5714
2001-06-01,-7.4074
2001-06-04,-1.3333
2001-06-05,-13.5135
2001-06-06,-3.125
2001-06-07,-9.6774
2001-06-08,7.1429
2001-06-11,-8.3333
2001-06-12,-12.7273
2001-06-13,4.1667
2001-06-14,10.0
2001-06-15,9.0909
2001-06-18,-6.6667
2001-06-19,10.7143
2001-06-20,6.4516
2001-06-21,0.0
2001-06-22,-9.0909
2001-06-25,0.0
2001-06-26,-6.6667
2001-06-27,-17.8571
2001-06-28,21.7391
2001-06-29,-7.1429
2001-07-02,-11.538499999999999
2001-07-03,-4.3478
2001-07-05,9.0909
2001-07-06,-4.1667
2001-07-09,-13.0435
2001-07-10,-10.0
2001-07-11,-5.5556
2001-07-12,-11.7647
2001-07-13,6.6667
2001-07-16,-12.5
2001-07-17,-14.2857
2001-07-18,-8.3333
2001-07-19,-4.5455
2001-07-20,-14.2857
2001-07-23,44.4444
2001-07-24,30.7692
2001-07-25,-41.1765
2001-07-26,10.0
2001-07-27,-9.0909
2001-07-30,30.0
2001-07-31,3.8462
2001-08-01,-11.1111
2001-08-02,0.0
2001-08-03,-16.6667
2001-08-06,10.0
2001-08-07,-22.7273
2001-08-08,0.0
2001-08-09,41.1765
2001-08-10,-25.0
2001-08-13,-2.7778
2001-08-14,-20.0
2001-08-15,25.0
2001-08-16,-14.2857
2001-08-17,-2.6667
2001-08-20,-17.8082
2001-08-21,25.0
2001-08-22,-6.6667
2001-08-23,14.2857
2001-08-24,-23.75
2001-08-27,22.9508
2001-08-28,-4.0
2001-08-29,4.1667
2001-08-30,-6.6667
2001-08-31,28.5714
2001-09-04,-8.8889
2001-09-05,-2.439
2001-09-06,-25.0
2001-09-07,0.0
2001-09-10,23.3333
2001-09-17,-25.6757
2001-09-18,9.0909
2001-09-19,0.0
2001-09-20,-16.6667
2001-09-21,-20.0
2001-09-24,25.0
2001-09-25,10.0
2001-09-26,0.0
2001-09-27,-9.0909
2001-09-28,-20.0
2001-10-01,0.0
2001-10-02,-37.5
2001-10-03,36.0
2001-10-04,135.2941
2001-10-05,-12.5
2001-10-08,-28.5714
2001-10-09,0.0
2001-10-10,0.0
2001-10-11,-20.0
2001-10-12,-10.0
2001-10-16,-2.7778
2001-10-17,54.2857
2001-10-18,-16.6667
2001-10-19,-22.2222
2001-10-22,0.0
2001-10-24,0.0
2001-10-25,0.0
2001-10-26,14.2857
2001-10-29,0.0
2001-10-30,12.5
2001-11-01,-11.1111
2001-11-02,0.0
2001-11-05,-10.0
2001-11-06,-2.7778
2001-11-07,0.0
2001-11-08,28.5714
2001-11-09,-4.4444
2001-11-12,-6.9767
2001-11-13,0.0
2001-11-14,0.0
2001-11-15,-12.5
2001-11-16,-20.0
2001-11-19,-10.7143
2001-11-20,-40.0
2001-11-21,0.0
2001-11-26,0.0
2001-11-27,-33.3333
2001-11-28,10.0
2001-11-29,-9.0909
2001-12-03,10.0
2001-12-04,-9.0909
2001-12-05,0.0
2001-12-07,0.0
2001-12-10,0.0
2001-12-11,0.0
2001-12-12,150.0
2001-12-13,-60.0
2001-12-14,-10.0
2001-12-17,66.6667
2001-12-18,-33.3333
2001-12-19,0.0
2001-12-24,0.0
2001-12-26,0.0
2001-12-27,50.0
2001-12-28,0.0
2001-12-31,-33.3333
2002-01-02,100.0
2002-01-03,-50.0
2002-01-04,0.0
2002-01-09,100.0
2002-01-10,10.0
2002-01-11,-9.0909
2002-01-14,0.0
2002-01-15,0.0
2002-01-16,0.0
2002-01-22,-50.0
2002-01-28,50.0
2002-01-29,-46.6667
2002-01-30,87.5
2002-02-04,-33.3333
2002-02-05,100.0
2002-02-12,-5.0
2002-02-13,5.2632
2002-02-14,-50.0
2002-02-20,0.0
2002-02-21,0.0
2002-02-22,50.0
2002-02-25,0.0
2002-02-26,0.0
2002-02-27,-46.6667
2002-02-28,25.0
2002-03-01,-20.0
2002-03-04,25.0
2002-03-06,0.0
2002-03-08,-20.0
2002-03-11,25.0
2002-03-12,0.0
2002-03-13,-20.0
2002-03-18,0.0
2002-03-19,0.0
2002-03-21,0.0
2002-03-25,0.0
2002-03-26,50.0
2002-03-27,-16.6667
2002-04-01,-10.0
2002-04-02,-11.1111
2002-04-04,0.0
2002-04-05,-12.5
2002-04-08,14.2857
2002-04-09,12.5
2002-04-10,-11.1111
2002-04-11,-12.5
2002-04-12,0.0
2002-04-15,14.2857
2002-04-16,-12.5
2002-04-17,14.2857
2002-04-18,-12.5
2002-04-22,-14.2857
2002-04-24,0.0
2002-04-25,16.6667
2002-04-29,-14.2857
2002-04-30,0.0
2002-05-01,83.3333
2002-05-02,-45.4545
2002-05-07,66.6667
2002-05-08,10.0
2002-05-09,-45.4545
2002-05-10,0.0
2002-05-15,0.0
2002-05-16,0.0
2002-05-21,16.6667
2002-05-22,-85.7143
2002-05-28,0.0
2002-06-04,0.0
2002-06-10,0.0
2002-06-12,0.0
2002-06-19,600.0
2002-06-24,-98.2143
2002-07-11,700.0
2002-07-12,-87.5
2002-07-17,700.0
2002-07-18,-87.5
2002-07-29,0.0
2002-07-31,0.0
2002-08-23,0.0
2002-08-27,0.0
2002-09-06,0.0
2002-09-09,0.0
2002-09-16,0.0
2002-09-20,0.0
2002-09-25,0.0
2002-09-30,4700.0
2002-10-08,-97.9167
2002-10-14,700.0
2002-10-17,-87.5
2002-10-18,0.0
2002-10-21,700.0
2002-10-23,-87.5
2002-10-31,700.0
2002-11-06,-87.5
2002-11-08,0.0
2002-11-12,0.0
2002-11-19,0.0
2002-11-20,0.0
2002-11-25,0.0
2002-11-29,0.0
2002-12-05,0.0
2002-12-10,0.0
2002-12-24,0.0
2002-12-31,0.0
2003-01-06,0.0
2003-01-13,3900.0
2003-01-23,-97.5
2003-01-29,0.0
2003-01-30,850.0
2003-02-20,0.0
2003-02-25,15.7895
2003-02-27,-90.9091
2003-04-07,0.0
2003-04-22,0.0
2003-05-06,0.0
2003-05-09,0.0
2003-05-23,0.0
2003-05-28,0.0
2003-06-04,4700.0
2003-06-11,-97.9167
2003-06-27,0.0
2003-07-01,0.0
2003-07-09,0.0
2003-08-06,0.0
2003-08-07,0.0
2003-09-15,4700.0
2003-09-24,-97.9167
2003-10-01,0.0
2003-10-15,0.0
2003-10-20,4700.0
2003-10-21,-97.9167
2003-10-23,0.0
2003-11-13,0.0
2003-12-01,0.0
2003-12-05,0.0
2003-12-08,0.0
2003-12-09,0.0
2003-12-10,0.0
2003-12-16,0.0
2003-12-17,0.0
2003-12-22,0.0
2003-12-23,0.0
2003-12-29,4700.0
2003-12-30,0.0
2003-12-31,-97.9167
2004-01-20,0.0
2004-02-03,0.0
2004-02-11,0.0
2004-02-17,0.0
2004-03-31,0.0
2004-04-16,0.0
2004-05-03,0.0
2004-05-04,0.0
2004-05-17,0.0
2004-06-02,0.0
2004-06-15,0.0
2004-06-21,0.0
2004-06-23,0.0
2004-07-01,0.0
2004-08-25,0.0
2004-12-07,0.0
2005-03-07,700.0
2005-03-09,-87.5
2005-05-03,700.0
2005-05-27,-87.5
2005-08-25,0.0
2005-09-26,0.0
2005-09-28,0.0
2005-10-27,0.0
2005-10-28,700.0
2005-11-07,-87.5
2005-11-09,0.0
2005-12-28,700.0
2006-01-10,-87.5
2006-02-13,0.0
2006-04-10,0.0
2006-04-26,4700.0
2006-05-01,-97.9167
2006-05-08,0.0
2006-05-10,0.0
2006-06-12,700.0
2006-06-15,-87.5
2006-07-11,2300.0
2006-08-08,-95.8333
2006-09-08,0.0
2006-09-13,0.0
2006-09-14,0.0
2006-11-06,0.0
2006-12-13,0.0
2007-03-12,0.0
2007-04-23,11100.0
2007-04-24,257.1429
2007-04-25,18.0
2007-04-26,69.4915
2007-04-27,0.0
2007-04-30,5.0
2007-05-01,71.4286
2007-05-02,0.0
2007-05-03,11.1111
2007-05-04,0.0
2007-05-07,-10.0
2007-05-08,11.1111
2007-05-09,0.0
2007-05-10,0.0
2007-05-11,-15.0
2007-05-14,5.8824
2007-05-15,0.0
2007-05-16,0.0
2007-05-17,0.0
2007-05-18,0.0
2007-05-21,0.0
2007-05-22,-16.6667
2007-05-24,-20.0
2007-05-25,25.0
2007-05-29,-6.6667
2007-05-30,21.4286
2007-05-31,-11.7647
2007-06-01,0.0
2007-06-05,-6.6667
2007-06-06,7.1429
2007-06-07,6.6667
2007-06-08,-12.5
2007-06-11,0.0
2007-06-12,0.0
2007-06-13,0.0
2007-06-14,-14.2857
2007-06-15,16.6667
2007-06-19,-14.2857
2007-06-20,-16.6667
2007-06-21,100.0
2007-06-22,-40.0
2007-06-25,16.6667
2007-06-27,-14.2857
2007-06-28,0.0
2007-06-29,-8.3333
2007-07-02,9.0909
2007-07-03,0.0
2007-07-05,0.0
2007-07-06,0.0
2007-07-09,25.0
2007-07-10,0.0
2007-07-11,0.0
2007-07-12,0.0
2007-07-13,-13.3333
2007-07-16,15.3846
2007-07-17,0.0
2007-07-18,0.0
2007-07-19,6.6667
2007-07-20,12.5
2007-07-23,-5.5556
2007-07-24,0.0
2007-07-25,-11.7647
2007-07-26,-13.3333
2007-07-27,15.3846
2007-07-30,0.0
2007-07-31,6.6667
2007-08-01,6.25
2007-08-02,5.8824
2007-08-03,0.0
2007-08-06,5.5556
2007-08-07,-5.2632
2007-08-08,-11.1111
2007-08-09,25.0
2007-08-10,0.0
2007-08-13,-10.0
2007-08-14,0.0
2007-08-15,0.0
2007-08-16,-16.6667
2007-08-17,0.0
2007-08-20,-20.0
2007-08-24,66.6667
2007-08-27,-40.0
2007-08-28,0.0
2007-08-29,0.0
2007-08-30,0.0
2007-09-04,0.0
2007-09-05,0.0
2007-09-06,0.0
2007-09-10,0.0
2007-09-11,0.0
2007-09-12,-16.6667
2007-09-13,20.0
2007-09-14,0.0
2007-09-19,0.0
2007-09-20,0.0
2007-09-21,-16.6667
2007-09-24,20.0
2007-09-27,0.0
2007-09-28,-16.6667
2007-10-01,0.0
2007-10-03,10.0
2007-10-05,9.0909
2007-10-09,-8.3333
2007-10-11,-4.5455
2007-10-12,-4.7619
2007-10-15,20.0
2007-10-16,-16.6667
2007-10-17,0.0
2007-10-18,-20.0
2007-10-19,25.0
2007-10-22,10.0
2007-10-23,-9.0909
2007-10-24,20.0
2007-10-29,-8.3333
2007-10-30,36.3636
2007-10-31,-33.3333
2007-11-01,0.0
2007-11-02,10.0
2007-11-05,9.0909
2007-11-06,-25.0
2007-11-07,11.1111
2007-11-08,-1.0
2007-11-09,21.2121
2007-11-12,-16.6667
2007-11-13,-70.0
2007-11-14,166.6667
2007-11-15,-37.5
2007-11-16,60.0
2007-11-20,-75.0
2007-11-21,350.0
2007-11-26,0.0
2007-11-27,11.1111
2007-11-28,0.0
2007-11-30,-25.0
2007-12-06,33.3333
2007-12-13,20.0
2007-12-14,-58.3333
2007-12-18,0.0
2007-12-19,60.0
2007-12-20,-25.0
2007-12-27,0.0
2007-12-28,-16.6667
2007-12-31,80.0
2008-01-03,-44.4444
2008-01-08,0.0
2008-01-10,0.0
2008-01-11,60.0
2008-01-14,-25.0
2008-01-15,31.6667
2008-01-17,13.9241
2008-01-18,-11.1111
2008-01-25,-12.5
2008-01-29,0.0
2008-02-04,-14.2857
2008-02-06,66.6667
2008-02-08,0.0
2008-02-11,-10.0
2008-02-12,-23.3333
2008-02-19,-13.0435
2008-02-22,33.3333
2008-03-04,0.0
2008-03-05,0.0
2008-03-06,0.0
2008-03-07,-26.25
2008-03-10,1.6949
2008-03-12,8.3333
2008-03-13,130.7692
2008-03-14,-54.0
2008-03-17,-5.7971
2008-03-19,7.6923
2008-03-20,-7.1429
2008-03-24,-7.6923
2008-03-26,33.3333
2008-03-27,-1.25
2008-03-28,26.5823
2008-03-31,0.0
2008-04-03,-20.0
2008-04-07,37.5
2008-04-08,-27.2727
2008-04-09,50.0
2008-04-10,-20.8333
2008-04-15,15.7895
2008-04-16,-27.2727
2008-04-17,50.0
2008-04-18,0.0
2008-04-21,25.0
2008-04-22,0.0
2008-04-24,0.0
2008-04-25,0.0
2008-04-28,-20.0
2008-04-30,25.0
2008-05-02,-25.3333
2008-05-05,-25.8929
2008-05-06,0.0
2008-05-07,44.5783
2008-05-08,-29.1667
2008-05-09,135.2941
2008-05-12,-50.0
2008-05-13,0.0
2008-05-14,-20.0
2008-05-15,12.5
2008-05-16,-33.3333
2008-05-19,66.6667
2008-05-20,0.0
2008-05-21,30.0
2008-05-22,-38.4615
2008-05-23,50.0
2008-05-27,-50.0
2008-05-28,100.0
2008-05-29,-33.3333
2008-05-30,-31.25
2008-06-02,-9.0909
2008-06-03,-20.0
2008-06-04,50.0
2008-06-05,-16.6667
2008-06-10,-20.0
2008-06-11,25.0
2008-06-12,-20.0
2008-06-13,0.0
2008-06-16,25.0
2008-06-17,0.0
2008-06-18,60.0
2008-06-19,-6.25
2008-06-20,-20.0
2008-06-24,33.3333
2008-06-26,-50.0
2008-07-01,0.0
2008-07-03,150.0
2008-07-10,-50.0
2008-07-14,100.0
2008-07-15,-70.0
2008-07-16,233.3333
2008-07-18,-70.0
2008-07-21,33.3333
2008-07-22,2.5
2008-07-23,-51.2195
2008-07-24,150.0
2008-07-28,-40.0
2008-07-29,33.3333
2008-07-30,0.0
2008-08-04,-25.0
2008-08-05,233.3333
2008-08-12,50.0
2008-08-14,-73.3333
2008-08-15,25.0
2008-08-18,-60.0
2008-08-20,300.0
2008-08-22,12.5
2008-08-27,-44.4444
2008-09-02,0.0
2008-09-03,0.0
2008-09-08,100.0
2008-09-12,-60.0
2008-09-17,-25.0
2008-09-23,-31.6667
2008-09-29,0.6098
2008-10-02,-3.0303
2008-10-21,100.0
2008-10-22,0.0
2008-10-28,-37.5
2008-10-29,0.0
2008-10-30,-20.0
2008-10-31,0.0
2008-11-05,50.0
2008-11-10,66.6667
2008-11-12,0.0
2008-11-14,0.0
2008-11-17,-60.0
2008-11-19,0.0
2008-11-21,100.0
2008-11-26,0.0
2008-12-09,-50.0
2008-12-11,-25.0
2008-12-18,-33.3333
2009-01-05,100.0
2009-01-07,50.0
2009-01-12,-53.3333
2009-01-14,-14.2857
2009-01-15,-16.6667
2009-01-21,98.75
2009-01-27,0.6289
2009-01-28,0.0
2009-02-02,0.0
2009-02-09,2.5
2009-02-13,485.3659
2009-02-17,-58.3333
2009-02-18,0.0
2009-02-24,140.0
2009-02-25,-91.6667
2009-02-26,400.0
2009-03-05,20.0
2009-03-09,8.3333
2009-03-17,0.0
2009-03-19,-53.8462
2009-03-20,-66.6667
2009-03-26,200.0
2009-03-31,-33.3333
2009-04-01,100.0
2009-04-02,12.5
2009-04-03,-11.1111
2009-04-06,0.0
2009-04-07,-25.0
2009-04-08,0.0
2009-04-15,0.0
2009-04-17,0.0
2009-04-23,0.0
2009-04-24,16.6667
2009-04-27,-14.2857
2009-04-28,0.0
2009-05-01,-16.6667
2009-05-06,24.0
2009-05-07,0.0
2009-05-08,-3.2258
2009-05-11,0.0
2009-05-12,-10.0
2009-05-13,7.4074
2009-05-18,-27.5862
2009-05-26,19.0476
2009-05-27,-12.0
2009-05-28,0.0
2009-05-29,-9.0909
2009-06-01,20.0
2009-06-02,-16.6667
2009-06-03,32.5
2009-06-05,-1.8868
2009-06-09,-19.2308
2009-06-11,90.4762
2009-06-15,-40.0
2009-06-16,66.6667
2009-06-19,-12.5
2009-06-22,0.0
2009-06-23,-31.4286
2009-06-24,62.5
2009-06-25,-23.0769
2009-06-26,-20.0
2009-07-08,25.0
2009-07-10,0.0
2009-07-13,0.0
2009-07-15,0.0
2009-07-16,0.0
2009-07-17,33.3333
2009-07-20,0.0
2009-07-22,-12.5
2009-07-23,-5.7143
2009-07-24,21.2121
2009-07-27,-12.5
2009-07-28,0.0
2009-07-31,0.0
2009-08-04,0.0
2009-08-06,28.5714
2009-08-07,0.0
2009-08-10,-33.3333
2009-08-11,16.6667
2009-08-12,0.0
2009-08-14,0.0
2009-08-17,-14.2857
2009-08-18,33.3333
2009-08-19,12.5
2009-08-24,0.0
2009-08-26,10.8333
2009-08-27,20.3008
2009-08-28,8.3333
2009-08-31,-7.6923
2009-09-01,0.0
2009-09-02,16.6667
2009-09-04,-28.5714
2009-09-10,0.0
2009-09-14,0.0
2009-09-22,0.0
2009-09-23,0.0
2009-09-25,18.0
2009-09-28,-15.2542
2009-09-29,0.0
2009-10-02,0.0
2009-10-05,0.0
2009-10-07,10.0
2009-10-09,-9.0909
2009-10-12,0.0
2009-10-13,0.0
2009-10-14,-10.0
2009-10-15,-11.1111
2009-10-16,-6.25
2009-10-19,6.6667
2009-10-20,0.0
2009-10-21,0.0
2009-10-22,0.0
2009-10-23,0.0
2009-10-27,0.0
2009-10-28,0.0
2009-10-29,0.0
2009-11-02,12.5
2009-11-03,-11.1111
2009-11-04,0.0
2009-11-05,0.0
2009-11-06,12.5
2009-11-09,-11.1111
2009-11-10,0.0
2009-11-12,0.0
2009-11-16,-12.5
2009-11-23,-14.2857
2009-11-25,16.6667
2009-11-30,14.2857
2009-12-01,-12.5
2009-12-02,0.0
2009-12-03,0.0
2009-12-04,14.2857
2009-12-07,0.0
2009-12-08,25.0
2009-12-09,0.0
2009-12-10,10.0
2009-12-11,27.2727
2009-12-14,0.0
2009-12-15,-14.2857
2009-12-16,0.0
2009-12-17,33.3333
2009-12-18,-12.5
2009-12-21,3.5714
2009-12-23,0.0
2009-12-28,-13.7931
2009-12-30,0.0
2009-12-31,12.0
2010-01-04,-3.3929
2010-01-06,0.0
2010-01-07,18.2994
2010-01-08,-12.5
2010-01-12,-7.1429
2010-01-14,0.0
2010-01-19,0.0
2010-01-20,7.6923
2010-01-21,14.2857
2010-01-22,0.0
2010-01-25,12.5
2010-01-26,-16.6667
2010-01-28,6.6667
2010-01-29,9.375
2010-02-01,-20.0
2010-02-04,0.0
2010-02-05,-21.4286
2010-02-08,9.0909
2010-02-12,0.0
2010-02-16,0.0
2010-02-18,8.3333
2010-02-19,-7.6923
2010-02-23,0.0
2010-02-24,0.0
2010-02-26,15.0
2010-03-01,0.0
2010-03-03,-16.6667
2010-03-04,-4.3478
2010-03-17,9.0909
2010-03-19,0.0
2010-03-23,16.6667
2010-03-30,-14.2857
2010-03-31,0.0
2010-04-05,0.0
2010-04-06,0.0
2010-04-07,0.0
2010-04-13,0.0
2010-04-14,0.0
2010-04-16,0.0
2010-04-23,-8.3333
2010-04-30,36.3636
2010-05-03,-13.3333
2010-05-04,-7.6923
2010-05-06,0.0
2010-05-07,-16.6667
2010-05-10,40.0
2010-05-11,7.1429
2010-05-13,-6.6667
2010-05-17,0.0
2010-05-18,0.0
2010-05-19,-35.7143
2010-05-20,44.4444
2010-05-26,7.6923
2010-05-27,4.2857
2010-05-28,-4.1096
2010-06-01,0.0
2010-06-02,-21.4286
2010-06-03,9.0909
2010-06-07,-6.6667
2010-06-08,7.1429
2010-06-10,0.0
2010-06-15,-8.3333
2010-06-16,0.0
2010-06-21,0.0
2010-06-23,-5.4545
2010-06-30,0.0
2010-07-06,-1.9231
2010-07-07,-1.9607999999999999
2010-07-08,-9.375
2010-07-14,10.3448
2010-07-20,26.0
2010-07-21,2.9762
2010-07-27,-7.5145
2010-07-30,0.0
2010-08-03,0.0
2010-08-04,8.3333
2010-08-09,7.6923
2010-08-12,-28.5714
2010-08-16,-20.0
2010-08-17,0.0
2010-08-18,25.0
2010-08-25,20.0
2010-08-30,0.0
2010-08-31,16.6667
2010-09-01,-14.2857
2010-09-02,16.3542
2010-09-03,14.5927
2010-09-07,0.0
2010-09-08,0.1563
2010-09-09,0.0
2010-09-10,-0.156
2010-09-13,0.0
2010-09-16,0.0
2010-09-20,12.5
2010-09-21,16.6667
2010-09-22,0.0
2010-09-24,-4.7619
2010-09-27,0.0
2010-09-30,0.0
2010-10-04,10.0
2010-10-05,-9.0909
2010-10-07,10.0
2010-10-11,-18.1818
2010-10-12,0.0
2010-10-13,0.0
2010-10-14,0.0
2010-10-18,-3.3333
2010-10-19,-19.5402
2010-10-21,0.0
2010-10-25,0.0
2010-10-26,-7.1429
2010-10-27,-7.6923
2010-10-28,16.6667
2010-10-29,-7.1429
2010-11-04,-15.3846
2010-11-05,54.5455
2010-11-08,-5.8824
2010-11-09,-6.25
2010-11-11,0.0
2010-11-16,0.0
2010-11-17,6.6667
2010-11-18,0.0
2010-11-19,0.0
2010-11-22,0.0
2010-11-23,0.0
2010-11-24,0.0
2010-11-30,12.5
2010-12-01,-11.1111
2010-12-03,0.0
2010-12-06,0.0
2010-12-07,25.0
2010-12-08,0.0
2010-12-13,0.0
2010-12-17,0.0
2010-12-20,0.0
2010-12-21,-10.0
2010-12-22,0.0
2010-12-23,0.0
2010-12-27,0.0
2010-12-28,0.0
2010-12-29,0.0
2010-12-30,0.0
2010-12-31,11.1111
2011-01-04,-10.0
2011-01-05,0.0
2011-01-06,0.0
2011-01-07,0.0
2011-01-11,11.1111
2011-01-13,-15.0
2011-01-21,5.8824
2011-01-24,0.0
2011-01-25,0.0
2011-01-26,11.1111
2011-01-28,-10.0
2011-01-31,11.1111
2011-02-02,-20.0
2011-02-04,6.25
2011-02-07,-11.7647
2011-02-08,13.3333
2011-02-09,0.0
2011-02-14,-11.7647
2011-02-15,0.0
2011-02-16,0.0
2011-02-17,-6.6667
2011-02-18,-2.8571
2011-02-24,1.4706000000000001
2011-02-28,37.6812
2011-03-14,-21.0526
2011-03-16,-6.6667
2011-03-24,0.0
2011-03-25,-7.1429
2011-03-28,30.7692
2011-03-29,-23.5294
2011-03-31,23.0769
2011-04-04,-12.5
2011-04-05,0.0
2011-04-06,-14.2857
2011-04-08,16.6667
2011-04-12,0.0
2011-04-25,0.0
2011-04-29,14.2857
2011-05-06,-11.25
2011-05-12,0.0
2011-05-13,-1.4085
2011-05-18,-7.1429
2011-05-20,-23.0769
2011-05-23,0.0
2011-05-25,-20.0
2011-05-31,50.0
2011-06-10,-33.3333
2011-06-14,0.0
2011-06-15,0.0
2011-06-17,-10.0
2011-06-23,11.1111
2011-07-15,0.0
2011-07-27,-45.0
2011-07-29,81.8182
2011-08-03,0.0
2011-08-10,0.0
2011-08-31,25.0
2011-09-01,-40.0
2011-10-04,0.0
2011-10-11,0.0
2011-10-12,-33.3333
2011-10-13,-25.0
2011-10-14,33.3333
2011-10-17,-25.0
2011-10-18,33.3333
2011-10-19,0.0
2011-10-20,0.0
2011-10-21,50.0
2011-10-24,0.0
2011-10-25,33.3333
2011-10-26,-25.0
2011-10-27,-0.4167
2011-10-28,-6.2762
2011-10-31,-3.5714
2011-11-01,0.0
2011-11-02,0.0
2011-11-03,0.0
2011-11-04,-51.1574
2011-11-07,6.1611
2011-11-08,-7.1429
