ticker,BTSC US Equity
2004-08-18,-5.2632
2004-08-19,-22.2222
2004-08-20,0.0
2004-08-23,0.0
2004-08-24,-7.1429
2004-08-25,0.0
2004-08-26,0.0
2004-08-27,7.6923
2004-08-30,28.5714
2004-08-31,-11.1111
2004-09-01,12.5
2004-09-02,0.0
2004-09-03,-11.1111
2004-09-07,12.5
2004-09-08,-11.1111
2004-09-09,12.5
2004-09-10,5.5556
2004-09-13,-10.526299999999999
2004-09-14,-11.7647
2004-09-15,-6.6667
2004-09-16,14.2857
2004-09-17,0.0
2004-09-20,-12.5
2004-09-22,14.2857
2004-09-23,25.0
2004-09-24,0.0
2004-09-27,0.0
2004-09-28,-10.0
2004-09-29,-11.1111
2004-09-30,50.0
2004-10-01,0.0
2004-10-04,-33.3333
2004-10-05,-6.25
2004-10-06,-2.6667
2004-10-07,2.7397
2004-10-08,-6.6667
2004-10-12,14.2857
2004-10-15,37.5
2004-10-18,-9.0909
2004-10-19,0.0
2004-10-20,0.0
2004-10-21,-10.0
2004-10-22,-11.1111
2004-10-26,25.0
2004-10-27,0.0
2004-10-29,-30.0
2004-11-01,-14.2857
2004-11-02,-33.3333
2004-11-03,12.5
2004-11-04,0.0
2004-11-05,0.0
2004-11-08,0.0
2004-11-09,-22.2222
2004-11-10,-20.0
2004-11-11,-28.5714
2004-11-12,30.0
2004-11-15,34.6154
2004-11-16,242.8571
2004-11-17,0.0
2004-11-18,0.0
2004-11-19,-12.5
2004-11-22,-4.7619
2004-11-23,-1.0
2004-11-24,-4.0404
2004-11-29,-15.7895
2004-11-30,12.5
2004-12-01,11.1111
2004-12-02,0.0
2004-12-03,-10.0
2004-12-06,11.1111
2004-12-07,-10.0
2004-12-08,-22.2222
2004-12-13,7.1429
2004-12-14,-6.6667
2004-12-15,7.1429
2004-12-16,0.0
2004-12-20,-6.6667
2004-12-22,0.0
2004-12-27,0.0
2004-12-28,0.0
2004-12-29,1.4285999999999999
2004-12-30,-1.4085
2004-12-31,-7.1429
2005-01-04,0.0
2005-01-05,15.3846
2005-01-06,-13.3333
2005-01-07,7.6923
2005-01-10,0.0
2005-01-12,0.0
2005-01-14,-28.5714
2005-01-18,0.0
2005-01-19,0.0
2005-01-20,0.0
2005-01-21,0.0
2005-01-24,10.0
2005-01-25,-14.5455
2005-01-26,6.383
2005-01-27,-2.0
2005-01-31,2.0408
2005-02-01,-6.0
2005-02-02,6.383
2005-02-08,20.0
2005-02-10,-16.6667
2005-02-11,-6.0
2005-02-14,6.383
2005-02-15,0.0
2005-02-17,-6.0
2005-02-22,17.0213
2005-02-24,9.0909
2005-03-01,-16.6667
2005-03-03,-10.0
2005-03-07,22.2222
2005-03-08,0.0
2005-03-09,0.0
2005-03-10,0.0
2005-03-11,9.0909
2005-03-14,-8.3333
2005-03-16,0.0
2005-03-17,0.0
2005-03-18,9.0909
2005-03-23,5.0
2005-03-24,-4.7619
2005-04-01,-16.6667
2005-04-05,0.0
2005-04-07,-10.0
2005-04-08,2.2222
2005-04-11,-13.0435
2005-04-14,25.0
2005-04-15,0.0
2005-04-21,-20.0
2005-04-26,12.5
2005-04-27,-11.1111
2005-04-29,0.0
2005-05-02,0.0
2005-05-06,0.0
2005-05-09,25.0
2005-05-10,-20.0
2005-05-13,0.0
2005-05-16,0.0
2005-05-17,-12.5
2005-05-23,0.0
2005-06-07,14.2857
2005-06-08,-10.0
2005-06-16,0.0
2005-06-22,0.0
2005-06-27,11.1111
2005-06-29,-5.0
2005-07-05,-5.2632
2005-07-06,8.3333
2005-07-07,0.0
2005-07-12,-10.2564
2005-07-15,11.4286
2005-07-19,130.7692
2005-07-20,-22.2222
2005-07-21,28.5714
2005-07-22,0.0
2005-07-25,0.0
2005-07-27,22.2222
2005-07-28,-9.0909
2005-07-29,20.0
2005-08-01,16.6667
2005-08-02,7.1429
2005-08-03,-26.6667
2005-08-08,-9.0909
2005-08-09,0.0
2005-08-10,-5.0
2005-08-12,-5.2632
2005-08-18,0.0
2005-08-19,0.0
2005-08-22,-22.2222
2005-08-23,0.0
2005-08-26,14.2857
2005-08-29,-25.0
2005-08-30,0.0
2005-08-31,0.0
2005-09-01,0.0
2005-09-02,-16.6667
2005-09-07,20.0
2005-09-08,1.6667
2005-09-09,-18.0328
2005-09-12,20.0
2005-09-14,-8.3333
2005-09-15,-9.0909
2005-09-20,10.0
2005-09-21,-9.0909
2005-09-22,10.0
2005-09-23,-9.0909
2005-09-26,40.0
2005-09-27,0.0
2005-09-28,-15.7143
2005-09-30,3.3898
2005-10-03,6.5574
2005-10-04,23.0769
2005-10-05,0.0
2005-10-06,-28.75
2005-10-07,40.3509
2005-10-10,12.5
2005-10-11,-8.3333
2005-10-12,-3.0303
2005-10-13,18.75
2005-10-14,0.0
2005-10-17,15.7895
2005-10-18,9.0909
2005-10-19,8.3333
2005-10-20,169.2308
2005-10-21,-25.7143
2005-10-24,-23.0769
2005-10-25,35.0
2005-10-26,11.1111
2005-10-27,0.0
2005-10-28,0.0
2005-10-31,0.0
2005-11-02,-6.6667
2005-11-03,-28.5714
2005-11-04,0.0
2005-11-07,10.0
2005-11-08,4.5455
2005-11-09,0.0
2005-11-10,8.6957
2005-11-11,16.0
2005-11-15,-6.8966
2005-11-16,0.0
2005-11-17,3.7037
2005-11-18,7.1429
2005-11-21,-16.6667
2005-11-23,0.0
2005-11-25,28.0
2005-11-28,-3.125
2005-11-29,3.2258
2005-11-30,-9.375
2005-12-01,-13.7931
2005-12-02,16.0
2005-12-06,3.4483
2005-12-07,-16.6667
2005-12-12,0.0
2005-12-13,4.0
2005-12-14,-3.8462
2005-12-15,0.0
2005-12-16,0.0
2005-12-19,-8.0
2005-12-22,0.0
2005-12-23,-4.3478
2005-12-27,0.0
2005-12-28,4.5455
2005-12-29,-4.3478
2005-12-30,9.0909
2006-01-03,25.0
2006-01-04,-10.0
2006-01-05,-7.4074
2006-01-06,0.0
2006-01-09,0.0
2006-01-10,-4.0
2006-01-11,0.0
2006-01-12,-2.0833
2006-01-13,2.1277
2006-01-17,-2.0833
2006-01-18,-2.1277
2006-01-19,0.0
2006-01-20,4.3478
2006-01-23,-6.25
2006-01-24,0.0
2006-01-25,2.2222
2006-01-26,-2.1739
2006-01-27,-2.2222
2006-01-30,0.0
2006-01-31,0.0
2006-02-01,9.0909
2006-02-02,-8.3333
2006-02-03,-2.2727
2006-02-06,2.3256
2006-02-07,0.0
2006-02-08,9.0909
2006-02-09,-8.3333
2006-02-10,0.0
2006-02-13,-9.0909
2006-02-14,10.0
2006-02-15,0.0
2006-02-16,13.6364
2006-02-17,-12.0
2006-02-21,4.5455
2006-02-22,0.0
2006-02-23,8.6957
2006-02-24,4.0
2006-02-27,-3.8462
2006-02-28,16.0
2006-03-01,-10.3448
2006-03-02,-7.6923
2006-03-03,-4.1667
2006-03-06,13.0435
2006-03-07,-11.538499999999999
2006-03-08,4.3478
2006-03-09,-8.3333
2006-03-10,0.0
2006-03-13,31.8182
2006-03-14,37.931
2006-03-15,-2.5
2006-03-16,0.0
2006-03-17,0.0
2006-03-20,15.3846
2006-03-21,-26.6667
2006-03-22,9.0909
2006-03-23,0.0
2006-03-24,5.5556
2006-03-27,10.526299999999999
2006-03-28,-4.7619
2006-03-29,0.0
2006-03-30,2.5
2006-03-31,-9.7561
2006-04-03,-5.4054
2006-04-04,0.0
2006-04-05,0.0
2006-04-06,0.0
2006-04-07,0.0
2006-04-10,0.0
2006-04-11,0.0
2006-04-12,2.8571
2006-04-13,0.0
2006-04-17,0.0
2006-04-18,0.0
2006-04-19,0.0
2006-04-20,5.5556
2006-04-21,-10.526299999999999
2006-04-24,8.8235
2006-04-25,0.0
2006-04-26,0.0
2006-04-27,8.1081
2006-04-28,17.5
2006-05-01,44.6809
2006-05-02,-20.5882
2006-05-03,0.0
2006-05-04,-18.5185
2006-05-05,0.0
2006-05-08,0.0
2006-05-09,9.0909
2006-05-10,2.0833
2006-05-11,0.0
2006-05-12,0.0
2006-05-15,2.0408
2006-05-16,0.0
2006-05-17,-10.0
2006-05-18,-6.6667
2006-05-19,0.0
2006-05-22,4.7619
2006-05-23,-6.8182
2006-05-24,0.0
2006-05-25,4.878
2006-05-26,-6.9767
2006-05-30,0.0
2006-05-31,0.0
2006-06-01,-2.5
2006-06-02,2.5641
2006-06-05,0.0
2006-06-06,-12.5
2006-06-07,-2.8571
2006-06-08,2.9412000000000003
2006-06-09,0.0
2006-06-12,8.5714
2006-06-13,0.0
2006-06-15,0.0
2006-06-16,5.2632
2006-06-20,-5.0
2006-06-21,0.0
2006-06-22,0.0
2006-06-23,-13.1579
2006-06-27,12.1212
2006-06-28,2.7027
2006-06-30,0.0
2006-07-03,-7.8947
2006-07-05,11.4286
2006-07-06,-10.2564
2006-07-07,-2.8571
2006-07-10,5.8824
2006-07-11,0.0
2006-07-12,-5.5556
2006-07-13,17.647100000000002
2006-07-14,-25.0
2006-07-17,-6.6667
2006-07-18,0.0
2006-07-19,14.2857
2006-07-21,-6.25
2006-07-24,13.3333
2006-07-26,0.0
2006-07-27,-11.7647
2006-07-28,0.0
2006-07-31,6.6667
2006-08-01,-6.25
2006-08-02,-10.0
2006-08-04,0.0
2006-08-07,-7.4074
2006-08-08,20.0
2006-08-10,16.6667
2006-08-14,-22.8571
2006-08-15,0.0
2006-08-17,-3.7037
2006-08-18,3.8462
2006-08-21,7.4074
2006-08-22,0.0
2006-08-23,0.0
2006-08-24,-3.4483
2006-08-25,-3.5714
2006-08-28,0.0
2006-08-29,-3.7037
2006-08-30,0.0
2006-08-31,23.0769
2006-09-01,0.0
2006-09-05,0.0
2006-09-06,-18.75
2006-09-07,7.6923
2006-09-08,7.1429
2006-09-13,-6.6667
2006-09-14,10.7143
2006-09-15,-3.2258
2006-09-18,-3.3333
2006-09-19,-3.4483
2006-09-20,7.1429
2006-09-21,-3.3333
2006-09-22,0.0
2006-09-26,3.4483
2006-09-27,-13.3333
2006-09-28,15.3846
2006-09-29,0.0
2006-10-03,10.0
2006-10-04,-12.1212
2006-10-05,-27.5862
2006-10-06,23.8095
2006-10-10,0.0
2006-10-11,3.8462
2006-10-12,-7.4074
2006-10-13,4.0
2006-10-16,-30.7692
2006-10-17,50.0
2006-10-19,-7.4074
2006-10-20,0.0
2006-10-23,-28.0
2006-10-24,38.8889
2006-10-25,0.0
2006-10-26,0.0
2006-10-27,8.0
2006-10-30,0.0
2006-10-31,0.0
2006-11-01,0.0
2006-11-02,0.0
2006-11-06,0.0
2006-11-08,-7.4074
2006-11-09,-8.0
2006-11-10,17.3913
2006-11-13,-14.8148
2006-11-14,0.0
2006-11-16,-26.087
2006-11-17,35.2941
2006-11-20,0.0
2006-11-21,0.0
2006-11-27,0.0
2006-11-28,-8.6957
2006-11-29,0.0
2006-11-30,0.0
2006-12-01,-4.7619
2006-12-04,-10.0
2006-12-05,0.0
2006-12-06,-22.2222
2006-12-07,7.1429
2006-12-08,-20.0
2006-12-11,4.1667
2006-12-12,-20.0
2006-12-13,50.0
2006-12-14,-6.6667
2006-12-15,7.1429
2006-12-18,-6.6667
2006-12-19,0.0
2006-12-20,0.0
2006-12-22,0.0
2006-12-27,0.0
2006-12-28,7.1429
2006-12-29,-20.0
2007-01-03,8.3333
2007-01-04,0.0
2007-01-05,7.6923
2007-01-08,0.0
2007-01-09,-3.5714
2007-01-10,-3.7037
2007-01-12,7.6923
2007-01-16,0.0
2007-01-17,0.0
2007-01-18,0.0
2007-01-22,0.0
2007-01-23,7.1429
2007-01-25,0.0
2007-01-26,0.0
2007-01-29,-20.0
2007-01-30,0.0
2007-01-31,0.0
2007-02-02,-8.3333
2007-02-05,0.0
2007-02-06,0.0
2007-02-07,0.0
2007-02-09,-4.5455
2007-02-12,33.3333
2007-02-13,-21.4286
2007-02-14,54.5455
2007-02-15,0.0
2007-02-16,-20.5882
2007-02-20,3.7037
2007-02-21,-7.1429
2007-02-22,-7.6923
2007-02-23,0.0
2007-02-26,16.6667
2007-02-28,7.1429
2007-03-01,0.0
2007-03-05,-6.6667
2007-03-07,0.0
2007-03-12,0.0
2007-03-13,-14.2857
2007-03-14,8.3333
2007-03-15,15.3846
2007-03-19,-20.0
2007-03-20,0.0
2007-03-21,-16.6667
2007-03-22,0.0
2007-03-23,-10.0
2007-03-26,11.1111
2007-03-28,0.0
2007-03-30,30.0
2007-04-05,-7.6923
2007-04-09,-16.6667
2007-04-10,0.0
2007-04-11,20.0
2007-04-12,-16.6667
2007-04-16,10.0
2007-04-17,0.0
2007-04-18,9.0909
2007-04-19,0.0
2007-04-25,16.6667
2007-04-26,0.0
2007-04-27,-14.2857
2007-04-30,0.0
2007-05-01,-8.3333
2007-05-02,-9.0909
2007-05-07,-10.0
2007-05-08,0.0
2007-05-10,55.5556
2007-05-11,-14.2857
2007-05-14,0.0
2007-05-15,0.0
2007-05-16,0.0
2007-05-17,0.0
2007-05-18,0.0
2007-05-21,-16.6667
2007-05-22,0.0
2007-05-25,0.0
2007-05-30,0.0
2007-05-31,20.0
2007-06-04,16.6667
2007-06-05,0.0
2007-06-06,0.0
2007-06-08,-14.2857
2007-06-11,0.0
2007-06-12,0.0
2007-06-13,-8.3333
2007-06-14,-18.1818
2007-06-15,22.2222
2007-06-18,18.1818
2007-06-19,-7.6923
2007-06-20,-8.3333
2007-06-21,-18.1818
2007-06-22,11.1111
2007-06-25,-10.0
2007-06-27,0.0
2007-06-28,11.1111
2007-06-29,0.0
2007-07-02,10.0
2007-07-03,-22.7273
2007-07-05,41.1765
2007-07-06,-16.6667
2007-07-09,0.0
2007-07-10,10.0
2007-07-11,-9.0909
2007-07-12,-5.0
2007-07-13,5.2632
2007-07-16,20.0
2007-07-17,-20.8333
2007-07-18,10.526299999999999
2007-07-19,0.0
2007-07-20,0.0
2007-07-23,-14.2857
2007-07-25,0.0
2007-07-26,0.0
2007-07-27,22.2222
2007-07-30,-13.6364
2007-08-01,5.2632
2007-08-03,0.0
2007-08-06,-15.0
2007-08-07,5.8824
2007-08-14,-11.1111
2007-08-15,12.5
2007-08-16,-11.1111
2007-08-17,0.0
2007-08-21,-12.5
2007-08-22,0.0
2007-08-23,0.0
2007-08-27,28.5714
2007-08-28,-11.1111
2007-08-29,0.0
2007-08-31,0.0
2007-09-04,-31.25
2007-09-05,27.2727
2007-09-06,-46.4286
2007-09-07,100.0
2007-09-10,0.0
2007-09-12,-6.6667
2007-09-13,-14.2857
2007-09-14,50.0
2007-09-19,-11.1111
2007-09-20,0.0
2007-09-21,-25.0
2007-09-24,16.6667
2007-09-25,-14.2857
2007-09-26,0.0
2007-10-02,0.0
2007-10-04,-15.0
2007-10-05,27.451
2007-10-08,-61.5385
2007-10-09,300.0
2007-10-10,-25.0
2007-10-11,-6.6667
2007-10-15,0.0
2007-10-17,-64.2857
2007-10-18,140.0
2007-10-22,16.6667
2007-10-23,-7.1429
2007-10-24,0.0
2007-10-26,0.0
2007-10-31,0.0
2007-11-01,0.0
2007-11-05,-21.5385
2007-11-06,7.8431
2007-11-07,0.0
2007-11-08,0.0
2007-11-09,0.0
2007-11-13,0.0
2007-11-14,0.0
2007-11-20,-27.2727
2007-11-21,12.5
2007-11-23,0.0
2007-11-26,0.0
2007-11-28,0.0
2007-11-29,0.0
2007-12-03,0.0
2007-12-04,0.0
2007-12-06,0.0
2007-12-07,0.0
2007-12-10,0.0
2007-12-11,-11.1111
2007-12-12,12.5
2007-12-14,-22.2222
2007-12-17,14.2857
2007-12-18,0.0
2007-12-19,12.5
2007-12-20,0.0
2007-12-21,0.0
2007-12-24,0.0
2007-12-27,0.0
2007-12-28,0.0
2007-12-31,-15.5556
2008-01-02,18.4211
2008-01-03,-28.8889
2008-01-04,40.625
2008-01-08,-28.8889
2008-01-09,25.0
2008-01-10,0.0
2008-01-14,-12.5
2008-01-15,0.0
2008-01-16,0.0
2008-01-22,0.0
2008-01-25,-28.5714
2008-01-28,40.0
2008-01-29,0.0
2008-01-30,0.0
2008-02-07,-48.5714
2008-02-08,0.0
2008-02-11,94.4444
2008-02-13,-14.2857
2008-02-14,-40.0
2008-02-15,66.6667
2008-02-22,-40.0
2008-02-25,44.4444
2008-02-26,-26.9231
2008-02-28,84.2105
2008-02-29,0.0
2008-03-05,-8.5714
2008-03-11,-6.25
2008-03-13,0.0
2008-03-24,16.6667
2008-03-26,-45.7143
2008-03-27,5.2632
2008-03-31,75.0
2008-04-01,0.0
2008-04-10,-42.8571
2008-04-11,75.0
2008-04-22,-42.8571
2008-04-24,5.0
2008-04-25,-4.7619
2008-05-01,35.0
2008-05-07,-29.6296
2008-05-21,0.0
2008-05-22,0.0
2008-05-27,0.0
2008-06-02,0.0
2008-06-05,0.0
2008-06-12,31.5789
2008-06-13,0.0
2008-06-19,52.0
2008-06-20,-5.2632
2008-06-27,-47.2222
2008-07-07,5.2632
2008-07-10,-5.0
2008-07-17,-36.8421
2008-07-18,25.0
2008-07-29,0.0
2008-08-15,-20.0
2008-08-19,0.0
2008-08-22,25.0
2008-08-28,0.0
2008-09-05,0.0
2008-09-09,-20.0
2008-09-18,108.3333
2008-09-19,-52.0
2008-09-26,0.0
2008-10-07,0.0
2008-10-14,0.0
2008-10-21,0.0
2008-10-23,25.0
2008-10-30,-26.6667
2008-11-10,9.0909
2008-11-14,0.0
2008-11-19,0.0
2008-11-26,0.0
2008-11-28,0.0
2008-12-03,0.0
2008-12-05,0.0
2008-12-09,0.0
2008-12-11,0.0
2008-12-12,0.0
2008-12-16,0.0
2008-12-17,-33.3333
2008-12-18,-25.0
2008-12-26,16.6667
2008-12-30,21.4286
2008-12-31,-17.647100000000002
2009-01-05,0.0
2009-01-06,21.4286
2009-01-07,5.8824
2009-01-09,-22.2222
2009-01-16,0.0
2009-01-20,0.0
2009-02-02,-28.5714
2009-02-12,0.0
2009-02-18,0.0
2009-02-20,-20.0
2009-02-23,25.0
2009-03-16,-20.0
2009-03-17,75.0
2009-03-30,-42.8571
2009-04-28,0.0
2009-05-29,0.0
2009-06-08,0.0
2009-06-11,-50.0
2009-06-19,0.0
2009-07-24,0.0
2009-08-03,0.0
2009-08-19,100.0
2009-08-20,-25.0
2009-09-09,-33.3333
2009-09-14,0.0
2009-09-18,0.0
2009-10-05,0.0
2009-10-12,0.0
2009-10-21,0.0
2009-10-28,0.0
2009-11-04,0.0
2009-11-11,0.0
2009-11-23,0.0
2009-12-04,-90.0
2009-12-16,900.0
2009-12-23,0.0
2009-12-28,0.0
2009-12-31,300.0
2010-01-08,-12.5
2010-01-12,0.0
2010-01-19,0.0
2010-02-05,0.0
2010-02-09,0.0
2010-02-18,-28.5714
2010-02-19,0.0
2010-03-02,0.0
2010-03-19,0.0
2010-03-22,0.0
2010-04-15,0.0
2010-04-26,0.0
2010-04-29,0.0
2010-05-11,0.0
2010-05-12,0.0
2010-06-10,-30.0
2010-06-11,0.0
2010-06-14,0.0
2010-06-30,0.0
2010-07-01,-28.5714
2010-07-07,0.0
2010-07-14,0.0
2010-07-16,0.0
2010-07-19,-12.0
2010-09-08,0.0
2010-09-10,0.0
2010-09-14,0.0
2010-09-15,0.0
2010-09-17,0.0
2010-09-30,0.0
2010-10-01,0.0
2010-10-05,-9.0909
2010-10-13,0.0
2010-10-26,0.0
2010-11-05,0.0
2010-11-16,0.0
2010-11-18,0.0
2010-11-24,0.0
2010-11-30,0.0
2010-12-03,0.0
2010-12-07,0.0
2010-12-09,0.0
2010-12-10,0.0
2010-12-16,0.0
2010-12-17,0.0
2010-12-20,0.0
2010-12-28,0.0
2010-12-30,0.0
2011-01-18,0.0
2011-01-21,0.0
2011-02-08,0.0
2011-02-22,0.0
2011-03-04,0.0
2011-03-21,-50.0
2011-03-24,0.0
2011-04-07,0.0
2011-04-11,0.0
2011-04-12,0.0
2011-04-13,0.0
2011-04-19,0.0
2011-05-03,0.0
2011-05-11,0.0
2011-05-20,0.0
2011-06-13,0.0
2011-06-27,0.0
2011-07-11,0.0
2011-07-22,0.0
2011-07-29,0.0
2011-08-03,0.0
2011-08-08,0.0
2011-08-24,0.0
2011-09-08,0.0
2011-09-16,0.0
2011-09-23,0.0
2011-10-07,0.0
2011-10-17,0.0
2011-11-03,0.0
2011-11-07,0.0
2011-11-08,0.0
2011-11-16,0.0
2011-11-29,0.0
2011-11-30,0.0
2011-12-01,0.0
2011-12-05,0.0
2011-12-12,-50.0
2011-12-20,0.0
2011-12-21,0.0
2011-12-27,-77.5
2011-12-29,122.2222
2011-12-30,0.0
2012-01-09,0.0
2012-01-11,0.0
2012-01-17,0.0
2012-01-20,0.0
2012-02-16,0.0
2012-02-23,0.0
2012-02-27,0.0
2012-04-09,-20.0
2012-04-13,25.0
2012-04-16,0.0
2012-05-02,0.0
2012-05-04,0.0
2012-05-07,0.0
2012-05-08,0.0
2012-05-11,0.0
2012-05-14,0.0
2012-05-21,0.0
2012-05-30,0.0
2012-06-18,0.0
2012-06-25,0.0
2012-06-26,0.0
2012-07-20,0.0
2012-07-24,0.0
2012-07-25,0.0
2012-08-20,-85.0
2012-09-06,0.0
2012-09-12,0.0
2012-09-27,0.0
2012-10-19,0.0
2012-11-05,0.0
2012-11-06,0.0
2012-11-07,0.0
2012-11-09,0.0
2012-12-31,-66.6667
2013-08-30,0.0
2013-09-26,0.0
2013-12-10,0.0
2014-03-21,0.0
2014-06-03,0.0
2014-06-11,0.0
2014-07-18,0.0
2014-09-03,0.0
2014-09-10,450.0
2014-09-12,18.1818
2014-09-24,0.0
2014-09-26,0.0
2014-09-29,0.0
2014-09-30,0.0
2014-10-02,0.0
2014-10-20,84.6154
2014-10-28,8.3333
2014-11-12,0.0
2014-11-19,-38.4615
2014-11-25,62.5
2014-12-01,3.8462
2014-12-04,7.4074
2014-12-18,0.0
2014-12-19,0.0
2014-12-22,0.0
2014-12-23,0.0
2014-12-26,0.0
2015-01-05,0.0
2015-01-09,0.0
2015-01-21,0.0
2015-02-02,0.0
2015-02-12,0.0
2015-02-13,0.0
2015-02-26,0.0
2015-03-02,0.0
2015-03-25,0.0
2015-03-26,0.0
2015-04-08,0.0
2015-05-06,0.0
2015-05-07,0.0
2015-05-15,286.2069
2015-06-12,-74.1071
2015-06-18,0.0
2015-06-29,341.3793
2015-06-30,0.0
2015-07-01,0.0
2015-07-08,0.0
2015-07-16,2.3438
2015-07-17,22.1374
2015-07-27,0.0
2015-09-01,0.0
2015-09-15,0.0
2015-09-28,0.0
2015-10-02,0.0
2015-10-06,0.0
2015-10-12,0.0
2015-10-14,0.0
2015-10-28,0.0
2015-11-11,0.0
2015-11-17,0.0
2015-11-19,0.0
2015-11-20,0.0
2015-11-30,0.0
2015-12-01,0.0
2015-12-02,0.0
2016-01-06,50.0
2016-01-13,-33.3333
2016-01-14,50.0
2016-01-15,-13.3333
2016-01-19,-7.6923
2016-01-20,-8.3333
2016-01-22,-9.0909
2016-02-04,20.0
2016-02-08,24.4792
2016-02-09,1.2551999999999999
2016-02-10,-0.8264
2016-02-11,33.3333
2016-02-12,-25.0
2016-02-17,0.0
2016-02-25,0.0
2016-02-26,6.6667
2016-03-01,12.5
2016-03-02,11.8056
2016-03-03,94.4099
2016-03-04,-30.9904
2016-03-07,18.5185
2016-03-08,-3.125
2016-03-09,-3.2258
2016-03-10,0.0
2016-03-11,-16.6667
2016-03-14,52.0
2016-03-16,86.3487
2016-03-17,-36.4519
2016-03-18,142.2222
2016-03-21,14.6789
2016-03-22,-4.0
2016-03-23,16.6667
2016-03-24,0.0
2016-03-28,-10.7143
2016-03-29,8.0
2016-03-30,-0.6944
2016-04-01,0.6993
2016-04-04,29.6296
2016-04-06,14.2857
2016-04-07,0.0
2016-04-08,0.0
2016-04-11,25.0
2016-04-12,30.0
2016-04-13,-35.3846
2016-04-14,-4.7619
2016-04-15,-2.5
2016-04-18,15.3846
2016-04-19,0.0
2016-04-20,0.0
2016-04-21,-22.2222
2016-04-22,-14.2857
2016-04-25,16.6667
2016-04-26,-14.2857
2016-04-27,13.3333
2016-04-28,-1.2868
2016-04-29,-8.9385
2016-05-02,-8.3845
2016-05-03,5.3571
2016-05-04,1.2711999999999999
2016-05-05,20.5021
2016-05-06,21.7014
2016-05-09,-11.2696
2016-05-10,8.0386
2016-05-11,-7.1429
2016-05-12,-12.8205
2016-05-13,6.4338
2016-05-16,-19.8618
2016-05-17,-3.4483
2016-05-18,25.0
2016-05-19,-0.3571
2016-05-20,-16.8459
2016-05-23,2.1552
2016-05-24,-2.1097
2016-05-25,-6.4655000000000005
2016-05-26,-0.4608
2016-05-27,0.0
2016-05-31,7.4074
2016-06-01,-10.3448
2016-06-02,18.75
2016-06-03,5.668
2016-06-06,-16.8582
2016-06-07,3.2258
2016-06-08,5.1339
2016-06-09,5.3079
2016-06-10,-3.2258
2016-06-13,10.0
2016-06-14,-6.0606
2016-06-15,3.8306
2016-06-16,-16.1165
2016-06-17,-11.8056
2016-06-20,-3.4121
2016-06-21,8.6957
2016-06-22,-3.25
2016-06-23,2.8424
2016-06-24,-3.5176
2016-06-27,-8.3333
2016-06-28,11.931799999999999
2016-06-29,-10.6599
2016-06-30,5.1136
2016-07-01,-8.6486
2016-07-05,-1.1834
2016-07-06,-6.5868
2016-07-07,2.5641
2016-07-08,8.125
2016-07-11,0.0
