ticker,SIVE US Equity
2006-12-15,20.0
2006-12-26,-5.5556
2006-12-29,0.0
2007-01-04,0.0
2007-01-17,23.5294
2007-01-19,19.0476
2007-01-22,32.0
2007-01-23,12.1212
2007-01-24,2.7027
2007-01-26,-13.1579
2007-01-31,6.0606
2007-02-13,14.2857
2007-02-15,0.0
2007-02-20,7.5
2007-02-21,16.2791
2007-02-26,-20.0
2007-03-02,-2.5
2007-03-07,15.3846
2007-03-08,-13.3333
2007-03-23,-5.1282
2007-03-26,-18.9189
2007-03-27,8.3333
2007-03-28,-7.6923
2007-04-24,16.6667
2007-05-03,0.0
2007-05-04,-14.2857
2007-05-07,70.0
2007-05-14,-27.451
2007-05-15,-18.9189
2007-05-18,70.0
2007-06-21,0.0
2007-06-26,-41.1765
2007-07-02,0.0
2007-07-12,0.0
2007-07-13,0.0
2007-07-23,66.6667
2007-07-24,-20.0
2007-08-02,25.0
2007-09-04,-30.0
2007-09-06,14.2857
2007-10-02,0.0
2007-10-10,27.5
2007-10-26,1.4706000000000001
2007-11-08,-22.7053
2007-11-13,1.25
2007-11-14,6.1728
2007-11-15,-2.3256
2007-11-19,7.1429
2007-12-19,-22.2222
2007-12-20,0.0
2007-12-28,31.4286
2008-01-03,0.0
2008-01-08,10.8696
2008-01-09,47.0588
2008-01-10,-13.3333
2008-01-28,-7.6923
2008-02-04,0.0
2008-02-06,68.3333
2008-02-07,-4.9505
2008-02-08,9.375
2008-02-12,-42.8571
2008-02-15,66.6667
2008-02-20,-10.0
2008-02-21,11.1111
2008-02-29,-2.0
2008-03-04,-37.7551
2008-03-17,-9.8361
2008-03-19,-7.2727
2008-03-24,0.0
2008-03-26,45.098
2008-05-14,-40.5405
2008-05-15,-20.4545
2008-05-21,0.0
2008-06-12,0.0
2008-06-16,-14.2857
2008-06-24,10.0
2008-07-15,51.5152
2008-07-16,0.0
2008-07-17,0.0
2008-07-23,0.0
2008-07-31,-34.0
2008-08-05,27.2727
2008-08-11,0.0
2008-08-12,47.619
2008-08-13,29.0323
2008-08-14,0.0
2008-08-18,-22.5
2008-08-19,61.2903
2008-08-20,-20.0
2008-08-22,6.25
2008-08-25,0.0
2008-08-26,0.0
2008-09-03,0.0
2008-09-08,-29.4118
2008-09-09,33.3333
2008-09-10,-31.25
2008-09-15,52.7273
2008-09-16,0.0
2008-09-17,20.2381
2008-09-18,0.0
2008-09-22,0.0
2008-09-23,13.8614
2008-09-26,-12.1739
2008-09-29,-22.7723
2008-09-30,-3.8462
2008-10-02,0.0
2008-10-07,-30.6667
2008-10-08,25.0
2008-10-09,-15.3846
2008-10-10,16.3636
2008-10-16,1.5625
2008-10-21,0.0
2008-10-22,0.0
2008-10-24,-15.3846
2008-10-28,18.1818
2008-11-04,-1.5385
2008-11-05,0.0
2008-11-11,-1.5625
2008-11-12,-19.0476
2008-11-17,25.4902
2008-11-18,1.5625
2008-11-19,-21.5385
2008-11-20,27.451
2008-11-24,-15.3846
2008-12-01,18.1818
2008-12-03,0.0
2008-12-04,-15.3846
2008-12-05,18.1818
2008-12-08,-1.5385
2008-12-09,57.8125
2008-12-17,-21.7822
2008-12-31,32.9114
2009-01-06,-0.9524
2009-01-12,0.0
2009-01-14,0.0
2009-01-16,-3.8462
2009-01-23,-15.0
2009-02-02,11.7647
2009-02-10,-26.3158
2009-02-13,-5.7143
2009-02-18,21.2121
2009-02-20,5.0
2009-02-27,1.1905000000000001
2009-03-04,-11.7647
2009-03-09,-6.6667
2009-03-11,0.0
2009-03-12,0.0
2009-03-23,0.0
2009-03-30,0.0
2009-05-12,-27.1429
2009-05-14,0.0
2009-05-20,0.0
2009-05-29,37.2549
2009-06-09,-27.1429
2009-06-23,7.8431
2009-06-30,0.0
2009-07-07,0.0
2009-07-29,-7.2727
2009-08-31,0.0
2009-09-08,-41.1765
2009-09-14,70.0
2009-09-16,0.0
2009-09-23,0.0
2009-10-15,7.8431
2009-11-05,0.0
2009-11-06,-9.0909
2009-11-09,10.0
2009-11-13,0.0
2009-11-16,-9.0909
2010-01-06,19.0
2010-01-07,0.8403
2010-01-28,0.0
2010-02-04,-16.6667
2010-03-24,0.0
2010-03-25,0.0
2010-03-26,0.0
2010-04-08,-20.0
2010-05-26,0.0
2010-05-27,-12.5
2010-06-01,-42.8571
2010-06-04,75.0
2010-06-10,0.0
2010-06-14,-42.8571
2010-06-15,25.0
2010-06-24,4.0
2010-06-25,0.0
2010-07-16,34.6154
2010-07-19,14.2857
2010-08-11,0.0
2010-08-17,-25.0
2010-08-23,-16.6667
2010-08-27,0.0
2010-09-28,20.0
2010-09-30,33.3333
2010-10-08,0.0
2010-10-11,-25.0
2010-10-12,0.0
2010-10-14,16.6667
2010-10-21,28.5714
2010-10-22,4.4444
2010-10-25,0.0
2010-10-28,0.0
2010-10-29,-25.5319
2010-11-09,28.5714
2010-11-10,0.0
2010-11-11,0.0
2010-11-16,-6.6667
2010-11-22,-16.6667
2010-11-24,-14.2857
2010-11-30,16.6667
2010-12-06,14.2857
2010-12-07,0.0
2010-12-08,-12.5
2010-12-09,0.0
2010-12-10,0.0
2010-12-13,-14.2857
2010-12-16,16.6667
2010-12-20,14.2857
2010-12-21,0.0
2010-12-28,-5.0
2010-12-29,5.2632
2010-12-30,0.0
2011-01-04,-17.5
2011-01-05,6.0606
2011-01-06,-14.2857
2011-01-10,0.0
2011-01-11,0.0
2011-01-18,0.0
2011-01-28,-6.6667
2011-01-31,-7.1429
2011-02-01,0.0
2011-02-04,-11.538499999999999
2011-02-07,34.7826
2011-02-09,-9.6774
2011-02-11,10.7143
2011-02-14,-6.4516
2011-02-15,0.0
2011-02-16,6.8966
2011-02-25,12.9032
2011-02-28,-22.2857
2011-03-01,10.2941
2011-03-03,0.0
2011-03-04,3.3333
2011-03-07,-3.2258
2011-03-21,-6.6667
2011-03-25,7.1429
2011-03-29,-11.3333
2011-03-30,-6.015
2011-03-31,20.0
2011-04-01,-21.6667
2011-04-04,6.383
2011-04-06,0.0
2011-04-13,-6.0
2011-04-14,27.6596
2011-04-15,-10.0
2011-04-18,-7.037
2011-04-21,11.5538
2011-04-26,0.0
2011-04-27,0.0
2011-04-29,0.0
2011-05-02,0.0
2011-05-10,-17.8571
2011-05-16,43.4783
2011-05-20,-18.1818
2011-05-23,-11.1111
2011-05-24,4.1667
2011-05-25,2.8
2011-05-26,1.1673
2011-05-27,-7.6923
2011-05-31,41.6667
2011-06-02,-18.8235
2011-06-03,-5.7971
2011-06-06,15.3846
2011-06-07,0.0
2011-06-16,3.3333
2011-06-20,0.0
2011-06-21,3.2258
2011-06-29,-6.25
2011-07-11,0.0
2011-07-12,-16.6667
2011-07-14,8.0
2011-07-15,0.0
2011-07-19,3.7037
2011-07-26,17.8571
2011-07-27,-12.1212
2011-08-04,0.0
2011-08-08,27.5862
2011-08-09,-10.8108
2011-08-11,-3.0303
2011-08-19,25.0
2011-08-23,-7.5
2011-08-24,2.7027
2011-08-26,5.2632
2011-08-29,-12.5
2011-08-31,4.2857
2011-09-02,-4.1096
2011-09-06,0.0
2011-09-12,2.8571
2011-09-13,0.0
2011-09-14,8.3333
2011-09-16,-2.5641
2011-09-19,10.526299999999999
2011-09-21,7.1429
2011-09-27,-6.6667
2011-09-28,0.0
2011-10-05,0.0
2011-10-13,0.0
2011-10-14,-14.2857
2011-10-25,41.6667
2011-10-26,0.0
2011-11-01,-5.8824
2011-11-03,-6.25
2011-11-04,4.4444
2011-11-09,0.0
2011-11-11,0.0
2011-11-15,-4.2553
2011-11-18,-4.4444
2011-11-21,-6.9767
2011-11-22,0.0
2011-11-30,0.0
2011-12-13,0.0
2011-12-14,-10.0
2011-12-16,19.4444
2011-12-20,-6.9767
2012-01-12,0.0
2012-01-18,-10.0
2012-01-24,0.0
2012-02-01,11.1111
2012-02-03,-5.0
2012-02-08,-13.1579
2012-02-09,6.0606
2012-02-10,2.8571
2012-02-15,-2.7778
2012-02-23,0.0
2012-03-09,0.0
2012-03-12,-5.7143
2012-03-13,0.0
2012-03-21,-6.0606
2012-03-23,3.2258
2012-03-29,0.0
2012-04-02,9.375
2012-04-09,14.2857
2012-04-10,0.0
2012-04-16,-12.5
2012-04-24,-11.4286
2012-04-30,12.9032
2012-05-01,0.0
2012-05-02,-11.4286
2012-06-04,-19.3548
2012-06-07,2.0
2012-06-08,9.8039
2012-06-14,-3.5714
2012-06-15,29.6296
2012-06-25,0.0
2012-06-29,0.0
2012-07-05,0.0
2012-07-24,-37.1429
2012-07-26,9.5455
2012-08-03,65.9751
2012-08-07,-15.0
2012-08-20,-20.5882
2012-08-30,29.6296
2012-08-31,28.5714
2012-09-04,-33.3333
2012-09-07,3.3333
2012-09-20,-14.5161
2012-09-26,24.5283
2012-09-27,-13.6364
2012-10-02,0.0
2012-10-04,5.2632
2012-10-18,-5.0
2012-10-22,0.0
2012-12-03,-1.7544
2012-12-04,-7.1429
2012-12-05,-22.6923
2012-12-14,9.4527
2012-12-20,13.6364
2012-12-21,-28.0
2013-01-08,11.1111
2013-01-11,52.5
2013-01-16,-1.6393
2013-01-18,-1.6667
2013-02-05,8.4746
2013-02-11,-21.875
2013-03-04,16.0
2013-03-06,-13.7931
2013-03-07,0.0
2013-03-08,-16.0
2013-03-13,19.0476
2013-03-14,-16.8
2013-03-26,10.5769
2013-04-15,17.3913
2013-04-16,11.1111
2013-04-25,-29.6667
2013-05-01,-0.4739
2013-05-02,0.0
2013-05-03,0.0
2013-05-08,0.0
2013-05-09,-15.7143
2013-05-10,-3.3898
2013-05-13,-11.6959
2013-06-18,-0.6623
2013-07-05,25.3333
2013-08-09,6.383
2013-09-05,25.0
2013-09-18,0.0
2013-09-19,-19.6
2013-10-01,4.9751
2013-11-14,-19.4313
2013-12-06,-11.7647
2013-12-09,0.0
2013-12-10,120.0
2013-12-12,-54.5455
2013-12-13,86.6667
2013-12-30,0.0
2013-12-31,0.0
2014-01-28,-60.7143
2014-01-30,118.1818
2014-02-04,-0.8333
2014-02-12,5.042
2014-02-27,-16.0
2014-02-28,0.0
2014-03-06,52.381
2014-03-07,-9.375
2014-03-10,0.0
2014-03-12,3.4483
2014-03-14,5.0
2014-03-18,-4.7619
2014-03-19,0.0
2014-03-20,16.6667
2014-03-21,11.4286
2014-03-24,-5.1282
2014-03-25,13.5135
2014-03-26,-7.1429
2014-03-27,2.5641
2014-03-28,0.0
2014-03-31,0.0
2014-04-01,-2.5
2014-04-02,2.5641
2014-04-03,-2.5
2014-04-09,-5.1282
2014-04-10,10.8108
2014-04-24,0.0
2014-04-25,0.0
2014-04-29,-7.3171
2014-05-01,-3.9474
2014-05-02,9.589
2014-05-06,-2.5
2014-05-07,2.5641
2014-05-12,0.0
2014-05-13,0.0
2014-05-14,7.5
2014-05-15,-6.9767
2014-05-16,0.0
2014-05-20,10.0
2014-05-21,-9.0909
2014-05-22,-0.0313
2014-06-02,-14.9734
2014-06-05,-2.9412000000000003
2014-06-10,0.0
2014-06-12,-24.2045
2014-06-13,7.946
2014-06-16,-7.3611
2014-06-18,33.933
2014-06-20,-7.4627
2014-07-07,-19.3548
2014-07-08,0.0
2014-07-18,-4.0
2014-07-24,0.0
2014-07-30,0.0
2014-07-31,0.0
2014-08-14,4.1667
2014-09-02,-8.0
2014-09-08,2.1739
2014-09-12,-10.6383
2014-09-15,0.0
2014-09-19,9.5238
2014-09-29,-4.3478
2014-10-01,13.6364
2014-10-02,0.0
2014-10-07,-24.0
2014-10-09,0.0
2014-10-13,0.0
2014-10-16,5.2632
2014-10-23,14.5
2014-10-30,-12.6638
2014-10-31,7.5
2014-11-06,-2.3256
2014-11-07,63.0952
2014-11-11,-18.2482
2014-11-12,-10.7143
2014-11-28,-20.0
2014-12-03,0.0
2014-12-31,5.0
2015-01-12,0.0
2015-01-26,0.0
2015-01-29,0.0
2015-01-30,0.0
2015-02-06,19.0476
2015-02-11,-16.0
2015-02-12,0.0
2015-02-25,23.8095
2015-02-26,0.0
2015-02-27,0.0
2015-03-05,-7.6923
2015-03-10,-12.5
2015-03-13,0.0
2015-03-24,7.1429
2015-04-06,0.0
2015-04-13,0.0
2015-04-23,-22.2222
2015-05-07,2.8571
2015-05-15,5.5556
2015-06-04,15.7895
2015-06-16,0.0
2015-06-18,-9.0909
2015-06-29,-12.5
2015-08-06,-8.5714
2015-09-04,6.25
2015-10-12,8.8235
2015-10-14,8.1081
2015-10-27,-5.0
2015-11-09,0.0
2015-12-31,-6.8421
2016-01-25,-15.2542
2016-02-02,53.3333
2016-02-11,-20.8696
2016-02-22,-6.2157
2016-02-23,-12.1201
2016-03-18,-20.0
2016-03-23,-16.6667
2016-03-24,0.0
2016-04-25,0.125
2016-04-29,99.7503
2016-05-02,-60.0
2016-05-03,68.75
2016-05-23,-33.3333
2016-06-07,-11.1111
2016-06-09,0.0
2016-07-15,-50.0
2016-07-18,100.0
2016-09-06,-37.5
2016-11-29,40.0
2016-12-05,42.8571
2016-12-19,0.0
2017-01-24,-15.0
2017-01-27,17.647100000000002
2017-01-30,0.125
2017-02-22,24.8439
2017-02-27,0.1
2017-03-01,0.0
2017-03-02,-20.0799
2017-03-17,-19.4375
2017-03-23,10.4732
2017-03-24,-9.9719
2017-03-31,0.624
2017-04-05,14.1085
2017-04-20,-18.4783
2017-06-01,0.1667
2017-06-16,-33.4443
2017-06-23,60.0
2017-07-03,0.0
2017-07-05,25.0
2017-07-10,0.0
2017-08-14,-20.0
2017-09-15,-57.5
2017-10-09,17.647100000000002
2017-10-23,100.0
2017-10-25,50.0
2017-10-26,0.0
2017-10-31,25.0
2017-12-06,-33.3333
2017-12-15,-20.0
2018-01-05,0.0
2018-03-16,-25.0
2018-05-14,50.0
2018-07-18,-33.3333
2018-07-20,-15.0
2018-07-31,-13.7255
2018-08-01,-4.5455
2018-08-07,0.0
2018-08-13,-16.6667
2018-08-14,-11.4286
2018-08-21,-74.1935
2018-08-24,12.5
2018-08-27,122.2222
2018-09-04,-25.0
2018-10-02,160.0
2018-10-03,-48.7179
2018-11-26,50.0
2018-11-29,0.0
2018-12-04,0.0
2018-12-21,0.0
2018-12-28,-16.6667
2019-01-04,50.8
2019-01-10,-9.8143
2019-01-30,-26.4706
2019-02-07,0.0
2019-02-12,-20.0
2019-02-14,-10.0
2019-02-15,11.1111
2019-04-24,-10.0
2019-06-28,11.1111
2019-07-16,19.5
2019-08-05,-24.2678
2019-09-19,0.0
2019-09-25,32.0442
2019-11-12,-21.3389
2019-12-24,0.0
2020-01-07,32.9787
2020-01-09,-24.0
2020-01-16,2.6316
2020-02-12,28.2051
2020-03-04,-49.6
2020-03-16,125.3968
2020-03-26,-54.2254
2020-07-16,130.7692
2020-07-17,20.0
2020-07-20,38.8889
2020-07-21,-32.0
2020-07-22,2.9412000000000003
2020-07-24,64.8571
2020-07-27,-16.8111
2020-07-29,14.5833
