ticker,RUSHA US Equity
2002-12-31,-1.3333
2003-01-02,-10.8108
2003-01-06,0.303
2003-01-07,2.4169
2003-01-08,-2.3599
2003-01-09,4.8338
2003-01-10,0.8646
2003-01-13,0.2857
2003-01-15,0.0
2003-01-16,-0.2849
2003-01-21,2.8571
2003-01-23,0.1667
2003-01-27,-0.1664
2003-01-29,0.1667
2003-01-30,0.2219
2003-02-04,0.9961
2003-02-05,1.3699
2003-02-10,4.5946
2003-02-11,-3.1008
2003-02-12,-2.6667
2003-02-13,0.0
2003-02-14,-1.3699
2003-02-18,0.0
2003-02-19,0.0
2003-02-20,-4.1667
2003-02-21,0.8696
2003-02-24,0.5747
2003-02-25,-0.8571
2003-02-26,4.8991
2003-02-27,0.0
2003-02-28,0.0
2003-03-04,0.2747
2003-03-05,4.6575
2003-03-06,-4.4503
2003-03-10,0.3014
2003-03-11,-0.3005
2003-03-12,0.0
2003-03-14,0.0
2003-03-17,0.0
2003-03-18,2.7397
2003-03-19,-2.6667
2003-03-20,2.7397
2003-03-21,0.0
2003-03-25,0.0
2003-03-26,0.5333
2003-03-27,-0.2653
2003-03-28,0.0
2003-04-01,3.4574
2003-04-02,-3.3419
2003-04-03,1.0638
2003-04-04,-0.5263
2003-04-07,-3.4392
2003-04-08,-2.7397
2003-04-10,0.5634
2003-04-11,-2.521
2003-04-15,1.4368
2003-04-16,5.3824
2003-04-17,3.2258
2003-04-21,1.5625
2003-04-22,3.0769
2003-04-23,0.4975
2003-04-24,0.2475
2003-04-25,1.7284000000000002
2003-04-28,0.4854
2003-04-29,0.4831
2003-04-30,-0.2404
2003-05-01,2.1687
2003-05-02,12.0283
2003-05-05,1.8947
2003-05-06,-2.0661
2003-05-07,-2.1097
2003-05-08,-4.0948
2003-05-09,2.0225
2003-05-12,-7.0485
2003-05-13,-1.6588
2003-05-14,3.6145
2003-05-15,-3.4884
2003-05-16,1.2048
2003-05-19,-1.6667
2003-05-20,0.4843
2003-05-21,0.0
2003-05-22,0.0
2003-05-23,0.0
2003-05-27,2.4096
2003-05-28,1.1764999999999999
2003-05-29,-0.814
2003-05-30,10.9027
2003-06-02,-6.9767
2003-06-03,0.0
2003-06-04,0.9091
2003-06-11,7.2072
2003-06-12,-4.4118
2003-06-13,0.2198
2003-06-16,0.8772
2003-06-17,1.087
2003-06-18,0.8817
2003-06-19,-0.874
2003-06-20,-0.4301
2003-06-23,-0.6479
2003-06-24,-2.1739
2003-06-25,-2.0
2003-06-26,-2.2676
2003-06-27,0.9281
2003-06-30,4.5977
2003-07-01,5.4945
2003-07-02,1.0417
2003-07-03,-1.2371
2003-07-07,2.2965
2003-07-08,1.8367
2003-07-09,1.4028
2003-07-10,-0.1976
2003-07-14,1.9802
2003-07-15,3.1068
2003-07-16,0.1883
2003-07-17,3.0075
2003-07-18,5.6569
2003-07-21,-0.6908
2003-07-23,-0.1739
2003-07-25,6.2892
2003-07-28,6.5399
2003-07-29,-0.9231
2003-07-30,-0.9317
2003-07-31,-4.232
2003-08-01,1.964
2003-08-04,-10.1124
2003-08-05,-0.5536
2003-08-06,-1.0415
2003-08-07,3.4295
2003-08-08,-2.0877
2003-08-11,7.5076
2003-08-13,4.1667
2003-08-14,0.0
2003-08-15,-10.24
2003-08-19,3.0303
2003-08-21,12.1107
2003-08-22,-3.5494
2003-08-25,0.48
2003-08-26,-0.7962
2003-08-27,0.321
2003-08-28,-1.28
2003-08-29,0.0
2003-09-02,1.9449
2003-09-03,1.7488000000000001
2003-09-04,1.5625
2003-09-08,-6.1538
2003-09-09,0.1639
2003-09-10,2.7823
2003-09-11,-0.9554
2003-09-12,0.0
2003-09-15,2.09
2003-09-16,0.0
2003-09-17,0.7874
2003-09-18,-0.7813
2003-09-19,-0.7874
2003-09-22,0.3175
2003-09-23,0.3165
2003-09-25,3.9432
2003-09-29,0.0
2003-09-30,4.7041
2003-10-01,1.1449
2003-10-02,-1.1320000000000001
2003-10-03,1.0
2003-10-06,-5.5819
2003-10-07,1.8237
2003-10-09,0.4328
2003-10-10,2.0954
2003-10-13,2.0378
2003-10-14,10.9843
2003-10-15,-0.3856
2003-10-17,0.0
2003-10-20,0.0
2003-10-21,-4.2581
2003-10-22,4.4474
2003-10-23,1.9355
2003-10-24,0.0
2003-10-27,6.0759
2003-10-28,-1.9212
2003-10-29,0.3772
2003-10-30,6.1818
2003-10-31,2.5114
2003-11-03,9.6882
2003-11-04,-1.4213
2003-11-05,-5.3553
2003-11-06,-8.5963
2003-11-07,0.5952
2003-11-10,0.0
2003-11-11,-1.0651
2003-11-12,-4.3062000000000005
2003-11-13,3.25
2003-11-14,-1.937
2003-11-17,-8.5185
2003-11-18,1.8893
2003-11-19,0.6623
2003-11-20,1.5789
2003-11-21,-1.4249
2003-11-24,1.8265
2003-11-25,-3.0714
2003-11-26,3.182
2003-12-01,3.7419000000000002
2003-12-02,-3.2338
2003-12-03,-0.3856
2003-12-04,4.2581
2003-12-05,-0.1361
2003-12-08,4.1021
2003-12-09,1.1905000000000001
2003-12-10,5.7647
2003-12-11,2.8921
2003-12-12,1.5135
2003-12-15,3.9404
2003-12-16,-0.7172
2003-12-17,3.1992
2003-12-18,-4.2
2003-12-19,1.1378
2003-12-22,-2.5699
2003-12-23,0.5297
2003-12-24,0.5269
2003-12-26,-0.7338
2003-12-29,0.8448
2003-12-30,-0.5236
2003-12-31,3.0526
2004-01-02,1.3279
2004-01-05,-4.2339
2004-01-06,5.1579
2004-01-07,1.6016
2004-01-08,-0.4926
2004-01-09,-7.8218
2004-01-12,4.5113
2004-01-13,0.7194
2004-01-14,1.8367
2004-01-15,0.8016
2004-01-16,-0.0994
2004-01-20,1.393
2004-01-21,-0.8832
2004-01-22,-0.7921
2004-01-23,3.1836
2004-01-26,-0.5707
2004-01-27,-0.2918
2004-01-28,0.878
2004-01-29,-1.4506999999999999
2004-01-30,3.0422
2004-02-02,0.6667
2004-02-03,-2.176
2004-02-04,5.2224
2004-02-05,-3.6765
2004-02-06,1.145
2004-02-09,5.0943
2004-02-10,-0.3591
2004-02-11,6.027
2004-02-12,-1.8608
2004-02-13,1.9912999999999998
2004-02-17,1.8591
2004-02-18,-0.8251
2004-02-19,0.8403
2004-02-20,0.0
2004-02-23,-0.5833
2004-02-24,-0.3353
2004-02-25,0.0841
2004-02-26,-0.8403
2004-02-27,0.8475
2004-03-01,0.0
2004-03-02,2.2689
2004-03-03,-1.8077
2004-03-04,0.8368
2004-03-05,-0.4149
2004-03-08,-0.8333
2004-03-09,-0.084
2004-03-10,-0.0841
2004-03-11,0.1684
2004-03-12,0.8403
2004-03-15,-0.3333
2004-03-16,-1.3378
2004-03-17,0.8475
2004-03-18,-0.084
2004-03-19,-0.0841
2004-03-22,-0.2525
2004-03-23,-0.8439
2004-03-24,-0.766
2004-03-25,1.0292
2004-03-26,0.2547
2004-03-29,0.254
2004-03-30,0.1689
2004-03-31,-2.1922
2004-04-01,0.0
2004-04-02,0.0
2004-04-05,-0.0862
2004-04-06,0.0863
2004-04-07,-1.6379000000000001
2004-04-08,0.0
2004-04-12,0.7888
2004-04-13,1.3043
2004-04-14,-0.4292
2004-04-15,-0.8621
2004-04-16,0.8696
2004-04-19,0.0
2004-04-20,3.1897
2004-04-21,-0.8354
2004-04-22,5.3075
2004-04-23,3.68
2004-04-26,2.2377
2004-04-27,0.0755
2004-04-28,-2.7149
2004-04-29,0.6202
2004-04-30,0.1541
2004-05-03,0.2308
2004-05-04,3.2233
2004-05-05,-1.2639
2004-05-06,-0.1506
2004-05-07,-2.3379
2004-05-10,-6.4865
2004-05-11,3.2122
2004-05-12,-0.072
2004-05-13,-4.0833
2004-05-14,0.1669
2004-05-17,-0.75
2004-05-18,-3.0227
2004-05-19,3.6364
2004-05-20,-0.1671
2004-05-21,-1.7572999999999999
2004-05-24,2.2147
2004-05-25,0.0
2004-05-26,-0.4167
2004-05-27,-0.251
2004-05-28,-0.8389
2004-06-01,2.2843
2004-06-02,0.1572
2004-06-03,0.3386
2004-06-04,2.8807
2004-06-07,0.64
2004-06-08,-1.4308
2004-06-09,-2.0968
2004-06-10,0.4942
2004-06-14,0.5738
2004-06-15,2.6895
2004-06-16,2.8571
2004-06-17,0.3086
2004-06-18,-0.5385
2004-06-21,0.6961
2004-06-22,1.6897
2004-06-23,-0.0755
2004-06-24,0.3779
2004-06-25,-4.2169
2004-06-28,4.717
2004-06-29,-2.3273
2004-06-30,-0.0769
2004-07-01,1.9231
2004-07-02,0.0755
2004-07-06,-2.9412000000000003
2004-07-07,1.0878
2004-07-08,0.3075
2004-07-09,-0.1533
2004-07-12,-0.1535
2004-07-13,0.3075
2004-07-14,0.4598
2004-07-15,-0.1526
2004-07-16,0.4584
2004-07-19,-3.4221
2004-07-20,2.3622
2004-07-21,0.6923
2004-07-22,-0.6112
2004-07-23,-0.1537
2004-07-26,-0.3849
2004-07-27,-1.4683
2004-07-28,-4.3922
2004-07-29,2.6250999999999998
2004-07-30,2.8777
2004-08-02,-2.7195
2004-08-03,1.7572
2004-08-04,-2.6688
2004-08-05,-1.2097
2004-08-06,-1.2245
2004-08-09,-4.9587
2004-08-10,-0.7826
2004-08-11,-1.4022999999999999
2004-08-12,-4.0
2004-08-13,-0.6481
2004-08-16,-1.0252
2004-08-17,2.1657
2004-08-18,1.9355
2004-08-19,-0.5425
2004-08-20,0.4545
2004-08-23,2.3529
2004-08-24,-1.4147
2004-08-25,-1.0762
2004-08-26,-0.272
2004-08-27,-1.8182
2004-08-30,-0.7407
2004-08-31,-2.7984999999999998
2004-09-01,2.4952
2004-09-02,-1.779
2004-09-03,-0.9533
2004-09-07,5.1973
2004-09-08,-0.2745
2004-09-09,4.8624
2004-09-10,0.6124
2004-09-13,-0.4348
2004-09-14,-2.0961
2004-09-15,-0.446
2004-09-16,-0.7168
2004-09-17,2.5271
2004-09-20,1.2324
2004-09-21,-0.2609
2004-09-22,-2.7027
2004-09-23,-0.6272
2004-09-24,-6.1317
2004-09-27,-2.0173
2004-09-28,2.451
2004-09-29,-3.3493
2004-09-30,8.4158
2004-10-01,2.2831
2004-10-04,0.8929
2004-10-05,-0.885
2004-10-06,2.9464
2004-10-07,1.301
2004-10-08,-0.4281
2004-10-11,1.7197
2004-10-12,2.6205
2004-10-13,1.5568
2004-10-14,-0.2352
2004-10-15,-1.3820999999999999
2004-10-18,3.2976
2004-10-19,-1.7558
2004-10-20,9.2608
2004-10-21,-3.6431
2004-10-22,0.9259
2004-10-25,4.3578
2004-10-26,3.8095
2004-10-27,0.5646
2004-10-28,0.7018
2004-10-29,0.5575
2004-11-01,0.9702
2004-11-02,0.2059
2004-11-03,1.3014000000000001
2004-11-04,-0.3381
2004-11-05,1.7639
2004-11-08,0.2667
2004-11-09,0.7314
2004-11-10,1.6502
2004-11-11,-1.9481000000000002
2004-11-12,-0.9272
2004-11-15,-0.5348
2004-11-16,-6.922
2004-11-17,-1.083
2004-11-18,-1.0219
2004-11-19,5.3097
2004-11-22,4.6919
2004-11-23,-0.2007
2004-11-24,0.6032
2004-11-26,1.9987
2004-11-29,-1.0451
2004-11-30,0.33
2004-12-01,3.1579
2004-12-02,2.0408
2004-12-03,0.9375
2004-12-06,-0.8669
2004-12-07,-3.3729
2004-12-08,-2.0685000000000002
2004-12-09,-2.3102
2004-12-10,-0.8784
2004-12-13,1.5678
2004-12-14,0.6711
2004-12-15,3.4667
2004-12-16,0.0644
2004-12-17,-0.322
2004-12-20,-2.3902
2004-12-21,1.1913
2004-12-22,2.3545
2004-12-23,-0.7029
2004-12-27,-0.2574
2004-12-28,1.6129
2004-12-29,0.0635
2004-12-30,0.0635
2004-12-31,2.9169
2005-01-03,-2.8343
2005-01-04,1.9658
2005-01-05,-1.4925
2005-01-06,-0.7576
2005-01-07,-3.8167999999999997
2005-01-10,5.3571
2005-01-11,1.0672
2005-01-12,-1.2422
2005-01-13,0.6289
2005-01-14,-0.3125
2005-01-18,-1.1285
2005-01-19,-0.7039
2005-01-20,-3.7614
2005-01-21,-1.5926
2005-01-24,-1.4835
2005-01-25,2.601
2005-01-26,1.3342
2005-01-27,0.0658
2005-01-28,-1.3816
2005-01-31,1.4009
2005-02-01,0.7895
2005-02-02,-1.0444
2005-02-03,0.5937
2005-02-04,-0.9836
2005-02-07,0.4636
2005-02-08,-0.5933
2005-02-09,-3.7135
2005-02-10,1.8595000000000002
2005-02-11,1.7579
2005-02-14,2.3256
2005-02-15,1.1688
2005-02-16,1.0911
2005-02-17,-0.9524
2005-02-18,-0.3846
2005-02-22,-1.094
2005-02-23,0.1952
2005-02-24,-0.1299
2005-02-25,1.7555
2005-02-28,1.5974
2005-03-01,2.6414999999999997
2005-03-02,1.0417
2005-03-03,-0.5458
2005-03-04,0.0
2005-03-07,-0.9146
2005-03-08,-0.6154
2005-03-09,-0.6811
2005-03-10,-2.2444
2005-03-11,0.8291
2005-03-14,-0.0633
2005-03-15,-0.2532
2005-03-16,0.8249
2005-03-17,1.6992
2005-03-18,-0.3713
2005-03-21,0.1863
2005-03-22,-0.062
2005-03-23,-1.1166
2005-03-24,-0.6274
2005-03-28,-0.5051
2005-03-29,1.2056
2005-03-30,-0.1254
2005-03-31,-1.5694
2005-04-01,1.148
2005-04-04,-1.5763
2005-04-05,0.5766
2005-04-06,-0.9554
2005-04-07,-0.3215
2005-04-08,-0.9677
2005-04-11,0.3257
2005-04-12,-0.5195
2005-04-13,-0.1305
2005-04-14,-2.0915
2005-04-15,-1.7623
2005-04-18,1.2503
2005-04-19,4.698
2005-04-20,0.9615
2005-04-21,-0.8889
2005-04-22,1.4094
2005-04-25,0.3159
2005-04-26,0.3778
2005-04-27,-4.266
2005-04-28,-1.3106
2005-04-29,-2.3904
2005-05-02,2.7211
2005-05-03,-3.1788
2005-05-04,-1.026
2005-05-05,-0.4838
2005-05-06,0.6944
2005-05-09,-0.2069
2005-05-10,0.1382
2005-05-11,0.069
2005-05-12,0.0
2005-05-13,-2.2759
2005-05-16,-5.8574
2005-05-17,-0.075
2005-05-18,5.9265
2005-05-19,2.4788
2005-05-20,-0.0691
2005-05-23,-1.1757
2005-05-24,1.3296000000000001
2005-05-25,-2.2099
2005-05-26,0.9887
2005-05-27,-0.7692
2005-05-31,1.4799
2005-06-01,-0.1389
2005-06-02,-0.2747
2005-06-03,-2.3047
2005-06-06,-0.7852
2005-06-07,-0.3597
2005-06-08,-1.8051
2005-06-09,-0.7353
2005-06-10,0.0741
2005-06-13,1.3323
2005-06-14,-0.2191
2005-06-15,0.7321
2005-06-16,2.2529
2005-06-17,0.8529
2005-06-20,-0.6342
2005-06-21,0.922
2005-06-22,-1.9677
2005-06-23,-1.6487
2005-06-24,0.5102
2005-06-27,-3.6258
2005-06-28,1.6554
2005-06-29,2.1466
2005-06-30,-2.8986
2005-07-01,0.5597
2005-07-05,1.2987
2005-07-06,2.9304
2005-07-07,0.2135
2005-07-08,0.7102
2005-07-11,1.9746000000000001
2005-07-12,0.1383
2005-07-13,0.4834
2005-07-14,-1.3058
2005-07-15,1.532
2005-07-18,0.9602
2005-07-19,1.2908
2005-07-20,3.1522
2005-07-21,1.3004
2005-07-22,2.3106999999999998
2005-07-25,2.1957
2005-07-26,-3.3763
2005-07-27,-1.2071
2005-07-28,1.865
2005-07-29,0.3788
2005-08-01,0.4403
2005-08-02,-0.9385
2005-08-03,0.3153
2005-08-04,-1.7013
2005-08-05,0.4487
2005-08-08,-2.2336
2005-08-09,1.5666
2005-08-10,0.0
2005-08-11,2.5064
2005-08-12,-1.0658
2005-08-15,0.9506
2005-08-16,-0.3139
2005-08-17,1.5743
2005-08-18,1.1159
2005-08-19,-1.2876
2005-08-22,2.1739
2005-08-23,-1.7021
2005-08-24,-0.5566
2005-08-25,0.8706
2005-08-26,-3.8224
2005-08-29,3.141
2005-08-30,-4.1019
2005-08-31,3.6292999999999997
2005-09-01,1.3133
2005-09-02,0.8642
2005-09-06,0.3672
2005-09-07,0.3049
2005-09-08,0.304
2005-09-09,0.5455
2005-09-12,0.0603
2005-09-13,-0.9036
2005-09-14,-2.0061
2005-09-15,-1.5509
2005-09-16,1.3862999999999999
2005-09-19,-2.8589
2005-09-20,-3.9667
2005-09-21,-2.6649000000000003
2005-09-22,-0.5476
2005-09-23,4.1294
2005-09-26,-1.388
2005-09-27,1.3405
2005-09-28,-2.9101
2005-09-29,2.6567
2005-09-30,1.3935
2005-10-03,-1.1126
2005-10-04,-0.4633
2005-10-05,-2.5930999999999997
2005-10-06,0.8874
2005-10-07,-1.2179
2005-10-10,-2.1233
2005-10-11,3.499
2005-10-12,-3.6511
2005-10-13,-0.4912
2005-10-14,0.9873
2005-10-17,-0.6983
2005-10-18,-0.5626
2005-10-19,4.3847
2005-10-20,-1.1518
2005-10-21,2.4674
2005-10-24,-0.0669
2005-10-25,-1.6734
2005-10-26,-0.4765
2005-10-27,-1.0944
2005-10-28,0.6224
2005-10-31,3.5052
2005-11-01,1.8592
2005-11-02,0.9778
2005-11-03,-0.9038
2005-11-04,-0.0651
2005-11-07,-3.3898
2005-11-08,2.1592000000000002
2005-11-09,0.7926
2005-11-10,0.1966
2005-11-11,-1.2426
2005-11-14,-0.2649
2005-11-15,-2.1248
2005-11-16,-0.9498
2005-11-17,2.3973
2005-11-18,1.4716
2005-11-21,1.7798
2005-11-22,-1.1658
2005-11-23,1.2451
2005-11-25,-0.712
2005-11-28,0.0
2005-11-29,0.8475
2005-11-30,-1.0343
2005-12-01,1.7635999999999998
2005-12-02,-1.2195
2005-12-05,-2.859
2005-12-06,-0.4013
2005-12-07,1.7461
2005-12-08,-1.7822
2005-12-09,0.8737
2005-12-12,-1.7322
2005-12-13,-0.4746
2005-12-14,3.6104000000000003
2005-12-15,1.4464000000000001
2005-12-16,-0.7777
2005-12-19,-0.0653
2005-12-20,-1.9607999999999999
2005-12-21,-1.6
2005-12-22,0.271
2005-12-23,-0.7432
2005-12-27,-0.953
2005-12-28,0.6873
2005-12-29,0.8191
2005-12-30,0.7448
2006-01-03,1.2097
2006-01-04,1.6600000000000001
2006-01-05,0.3266
2006-01-06,0.2604
2006-01-09,0.1948
2006-01-10,8.5548
2006-01-11,0.6567
2006-01-12,-0.2966
2006-01-13,-0.0595
2006-01-17,-3.3929
2006-01-18,3.0191
2006-01-19,0.5383
2006-01-20,-0.8328
2006-01-23,2.3995
2006-01-24,0.4687
2006-01-25,0.3499
2006-01-26,0.0
2006-01-27,1.2783
2006-01-30,-1.2622
2006-01-31,-1.8013
2006-02-01,-0.1183
2006-02-02,-2.7843999999999998
2006-02-03,2.5594
2006-02-06,1.0101
2006-02-07,-2.4706
2006-02-08,2.1713
2006-02-09,-1.0035
2006-02-10,1.6099999999999999
2006-02-13,-0.2347
2006-02-14,5.8824
2006-02-15,1.2778
2006-02-16,0.3291
2006-02-17,0.164
2006-02-21,0.1638
2006-02-22,0.545
2006-02-23,-1.084
2006-02-24,0.9315
2006-02-27,1.0858
2006-02-28,-0.6445
2006-03-01,0.4324
2006-03-02,-0.3229
2006-03-03,-0.8099
2006-03-06,0.5988
2006-03-07,-0.1082
2006-03-08,-1.1376
2006-03-09,0.3836
2006-03-10,1.583
2006-03-13,1.8807
2006-03-14,0.4219
2006-03-15,1.7332
2006-03-16,-0.1549
2006-03-17,-0.9307
2006-03-20,-0.0522
2006-03-21,-1.9843
2006-03-22,-0.6926
2006-03-23,0.8047
2006-03-24,-0.2129
2006-03-27,-0.5867
2006-03-28,-5.2575
2006-03-29,2.8313
2006-03-30,-3.5242
2006-03-31,0.3425
2006-04-03,-1.7065000000000001
2006-04-04,2.7778
2006-04-05,0.3941
2006-04-06,0.673
2006-04-07,-1.9499
2006-04-10,-1.9886
2006-04-11,-0.5797
2006-04-12,2.3324
2006-04-13,-0.114
2006-04-17,1.312
2006-04-18,3.1532
2006-04-19,7.9148
2006-04-20,-1.214
2006-04-21,0.2048
2006-04-24,-1.3286
2006-04-25,-1.0875
2006-04-26,0.6283
2006-04-27,-0.5203
2006-04-28,-0.2615
2006-05-01,-2.2024
2006-05-02,0.2145
2006-05-03,0.8561
2006-05-04,2.3872999999999998
2006-05-05,-0.3627
2006-05-08,0.104
2006-05-09,-0.5195
2006-05-10,-1.3577
2006-05-11,-1.2705
2006-05-12,-0.1609
2006-05-15,-0.913
2006-05-16,0.3794
2006-05-17,-1.4579
2006-05-18,-1.3699
2006-05-19,-0.2778
2006-05-22,-2.6741
2006-05-23,1.2021
2006-05-24,3.2805
2006-05-25,-0.1095
2006-05-26,-1.3706
2006-05-30,-4.4469
2006-05-31,1.338
2006-06-01,3.8462
2006-06-02,0.387
2006-06-05,-3.2489
2006-06-06,0.5122
2006-06-07,0.0
2006-06-08,1.4723
2006-06-09,-0.558
2006-06-12,-1.1223
2006-06-13,-0.5108
2006-06-14,-0.5705
2006-06-15,0.5737
2006-06-16,-0.9127
2006-06-19,-3.5118
2006-06-20,3.5202999999999998
2006-06-21,-0.1153
2006-06-22,-1.9042
2006-06-23,-1.1764999999999999
2006-06-26,0.7143
2006-06-27,-4.4326
2006-06-28,-0.4947
2006-06-29,9.8198
2006-06-30,2.8297
2006-07-03,0.7155
2006-07-05,-4.2077
2006-07-06,4.0502
2006-07-07,-0.1096
2006-07-10,-0.3293
2006-07-11,1.0463
2006-07-12,-4.4142
2006-07-13,1.9384000000000001
2006-07-14,-1.1745
2006-07-17,-2.8297
2006-07-18,2.5625999999999998
2006-07-19,8.1204
2006-07-20,-7.6681
2006-07-21,1.8771
2006-07-24,3.8526
2006-07-25,-1.4516
2006-07-26,-3.4915
2006-07-27,-2.3742
2006-07-28,7.0064
2006-07-31,-0.4329
2006-08-01,-3.2065
2006-08-02,0.8984
2006-08-03,0.1669
2006-08-04,-3.3333
2006-08-07,1.0345
2006-08-08,-2.6734999999999998
2006-08-09,0.7013
2006-08-10,1.2768
2006-08-11,-0.1146
2006-08-14,0.6885
2006-08-15,3.3618
2006-08-16,-0.4961
2006-08-17,-2.2715
2006-08-18,0.8503
2006-08-21,-2.6419
2006-08-22,-4.0416
2006-08-23,-2.1059
2006-08-24,1.721
2006-08-25,-1.0876
2006-08-28,-0.2443
2006-08-29,5.1439
2006-08-30,1.456
2006-08-31,0.4592
2006-09-01,-2.4
2006-09-05,-0.0585
2006-09-06,-4.1593
2006-09-07,-6.5403
2006-09-08,1.6351
2006-09-11,-4.3115
2006-09-12,6.3887
2006-09-13,3.9823
2006-09-14,-0.4255
2006-09-15,0.8547
2006-09-18,-1.3923
2006-09-19,3.5605
2006-09-20,0.652
2006-09-21,-1.5901
2006-09-22,-0.4788
2006-09-25,-0.5412
2006-09-26,4.4135
2006-09-27,-1.6792
2006-09-28,1.649
2006-09-29,-3.3604
2006-10-02,0.1199
2006-10-03,-1.018
2006-10-04,4.0532
2006-10-05,-0.6395
2006-10-06,0.3511
2006-10-09,0.8163
2006-10-10,1.2724
2006-10-11,-0.8567
2006-10-12,4.2051
2006-10-13,-0.6081
2006-10-16,3.2258
2006-10-17,1.5625
2006-10-18,0.0
2006-10-19,-3.3952
2006-10-20,1.5925
2006-10-23,0.1622
2006-10-24,-1.7269
2006-10-25,2.4163
2006-10-26,0.4826
2006-10-27,-0.0534
2006-10-30,0.267
2006-10-31,-0.1065
2006-11-01,-0.4264
2006-11-02,-5.7280999999999995
2006-11-03,0.2839
2006-11-06,3.6806
2006-11-07,-2.4031000000000002
2006-11-08,1.1752
2006-11-09,-1.4934
2006-11-10,1.7967
2006-11-13,-0.8825
2006-11-14,0.2782
2006-11-15,1.8313000000000001
2006-11-16,-0.8174
2006-11-17,1.5385
2006-11-20,-0.7576
2006-11-21,0.0
2006-11-22,-0.1091
2006-11-24,-0.9825
2006-11-27,-3.8589
2006-11-28,3.2683
2006-11-29,2.2765
2006-11-30,-1.3029
2006-12-01,0.385
2006-12-04,1.589
2006-12-05,0.9169
2006-12-06,0.2672
2006-12-07,0.2132
2006-12-08,-1.8617
2006-12-11,0.3252
2006-12-12,-3.4036
2006-12-13,0.8389
2006-12-14,2.1076
2006-12-15,-2.4443
2006-12-18,-1.9487999999999999
2006-12-19,-2.8393
2006-12-20,0.8182
2006-12-21,0.3478
2006-12-22,-0.8666
2006-12-26,-0.4662
2006-12-27,2.0492
2006-12-28,-1.4917
2006-12-29,-1.456
2007-01-03,3.3688000000000002
2007-01-04,1.1435
2007-01-05,-3.5613
2007-01-08,0.1172
2007-01-09,3.0445
2007-01-10,-2.1591
2007-01-11,0.2904
2007-01-12,2.3162
2007-01-16,-4.4709
2007-01-17,1.3033000000000001
2007-01-18,2.2222
2007-01-19,0.6865
2007-01-22,-0.9659
2007-01-23,0.9753
2007-01-24,2.1023
2007-01-25,-1.0017
2007-01-26,-0.5059
2007-01-29,1.0734
2007-01-30,0.8385
2007-01-31,1.5521
2007-02-01,-1.9104999999999999
2007-02-02,-0.0556
2007-02-05,-0.2227
2007-02-06,1.6741000000000001
2007-02-07,3.1833
2007-02-08,1.0638
2007-02-09,0.2105
2007-02-12,-0.7353
2007-02-13,3.9683
2007-02-14,2.2901
2007-02-15,-0.2985
2007-02-16,-1.3473
2007-02-20,3.1866
2007-02-21,-2.402
2007-02-22,0.1507
2007-02-23,-1.5547
2007-02-26,-1.5283
2007-02-27,-4.449
