ticker,CMTV US Equity
2000-11-28,1.1628
2000-12-13,0.0
2000-12-19,5.7471
2000-12-21,-6.5217
2001-01-18,1.6289
2001-01-29,7.3171
2001-01-30,2.2727
2001-02-02,4.4444
2001-02-05,-6.383
2001-02-07,3.4091
2001-02-13,-1.0989
2001-02-15,1.1111
2001-02-16,0.0
2001-02-20,-1.0989
2001-02-21,3.3333
2001-02-22,1.0753
2001-02-23,-8.5106
2001-02-27,4.6512
2001-03-01,-2.2222
2001-03-05,6.8182
2001-03-07,-8.5106
2001-03-08,0.0
2001-03-09,1.1628
2001-03-12,1.1494
2001-03-13,0.0
2001-03-15,0.0
2001-03-16,-3.4091
2001-03-28,0.0
2001-03-29,0.0
2001-04-03,5.8824
2001-04-04,2.2222
2001-04-11,0.3086
2001-04-12,0.0
2001-04-16,-3.2967
2001-04-20,3.4091
2001-05-02,0.0
2001-05-11,0.0
2001-05-15,0.0
2001-05-17,1.0989
2001-05-21,0.0
2001-05-25,0.0
2001-05-29,0.0
2001-06-05,8.6957
2001-06-11,-2.0
2001-06-18,2.0408
2001-06-19,2.0
2001-06-20,0.0
2001-06-21,1.9607999999999999
2001-06-26,-2.8846
2001-07-09,0.9901
2001-07-11,3.2157
2001-07-20,0.0
2001-07-25,1.9231
2001-07-26,-1.8868
2001-08-01,-1.5385
2001-08-02,2.3438
2001-08-07,0.916
2001-08-08,0.2269
2001-08-09,0.0
2001-08-15,1.8868
2001-08-16,-2.963
2001-08-21,0.0
2001-08-22,0.0
2001-08-23,-4.5802
2001-08-29,2.0
2001-08-30,1.9607999999999999
2001-09-05,1.9231
2001-09-24,-1.8868
2001-10-02,5.7692
2001-10-04,-3.6364
2001-10-09,0.3774
2001-10-15,6.0122
2001-10-16,-3.0869
2001-10-18,0.0
2001-10-23,3.3333
2001-10-24,-3.2258
2001-10-25,0.3704
2001-10-29,1.476
2001-11-01,1.4545
2001-11-02,0.0
2001-11-06,0.0
2001-11-12,0.0
2001-11-13,-4.6594999999999995
2001-11-16,4.5113
2001-11-19,-4.3165
2001-11-23,12.782
2001-11-26,-8.0
2001-11-27,8.6957
2001-12-07,0.0
2001-12-10,-6.6667
2001-12-12,3.5714
2001-12-14,-6.8966
2001-12-17,0.0
2001-12-19,-3.3333
2001-12-27,14.9425
2002-01-02,-6.3333
2002-01-03,1.4235
2002-01-04,0.0
2002-01-07,-1.0526
2002-01-08,1.0638
2002-01-09,0.0
2002-01-10,-0.3509
2002-01-11,2.3592
2002-01-14,-2.6087
2002-01-16,0.8929
2002-01-22,-0.885
2002-01-30,0.8929
2002-02-04,0.885
2002-02-05,0.0
2002-02-07,0.0
2002-02-13,-3.5088
2002-02-20,3.6364
2002-02-21,0.7018
2002-03-06,-2.7875
2002-03-15,0.3584
2002-03-19,0.0
2002-03-20,-0.8929
2002-03-21,0.9009
2002-03-22,3.5714
2002-03-26,1.7241
2002-04-02,-5.0847
2002-04-03,0.0
2002-04-08,0.0
2002-04-09,1.7856999999999998
2002-04-10,-1.7544
2002-04-12,4.7688
2002-04-15,0.0
2002-04-17,3.4483
2002-04-18,-8.3333
2002-04-23,3.6364
2002-05-02,0.0
2002-05-03,5.2632
2002-05-06,-5.0
2002-05-07,-1.7544
2002-05-14,7.1429
2002-05-16,-3.3333
2002-05-17,3.4483
2002-05-22,-3.3333
2002-05-24,0.0
2002-06-04,-2.7586
2002-06-10,0.0
2002-06-12,3.7234
2002-06-20,-0.8547
2002-06-21,0.0
2002-06-27,6.8966
2002-07-08,-0.6452
2002-07-15,0.6562
2002-07-18,0.0
2002-07-29,10.8214
2002-08-02,2.9412000000000003
2002-08-14,-14.0
2002-08-15,4.6512
2002-08-16,0.0
2002-08-21,-2.6032
2002-08-23,5.9322
2002-08-27,7.6923
2002-09-05,-13.7143
2002-09-10,9.2715
2002-09-12,-12.1212
2002-09-19,0.0
2002-09-23,3.4483
2002-09-27,6.6667
2002-10-07,1.5625
2002-10-16,-3.7912
2002-10-17,-8.9147
2002-10-21,13.3333
2002-10-22,1.6896
2002-10-24,0.0
2002-11-04,-7.6923
2002-11-05,-5.0
2002-11-07,0.0
2002-11-13,14.0351
2002-11-27,-6.1538
2002-12-03,4.1967
2002-12-17,0.6293
2002-12-18,-1.5009000000000001
2002-12-26,1.5873
2002-12-30,-8.75
2003-01-03,6.1644
2003-01-06,-3.2258
2003-01-08,0.0667
2003-01-09,3.2645
2003-01-10,-3.1612999999999998
2003-01-17,2.5253
2003-02-03,10.3448
2003-02-13,-3.125
2003-02-19,-3.2258
2003-02-27,0.0
2003-02-28,1.6667
2003-03-07,0.8197
2003-03-10,0.0
2003-03-12,-1.626
2003-03-14,0.0
2003-03-17,0.0
2003-03-19,0.0
2003-03-26,0.8264
2003-03-31,1.6393
2003-04-03,-0.8065
2003-04-07,6.3415
2003-04-23,11.1797
2003-05-01,-10.5556
2003-05-02,11.8012
2003-05-06,-8.3333
2003-05-08,-1.5152
2003-05-09,1.5385
2003-05-12,3.0303
2003-05-14,14.7059
2003-05-19,-12.8205
2003-05-28,-13.5294
2003-06-03,10.5442
2003-06-12,4.6154
2003-06-13,-5.8824
2003-06-16,3.125
2003-06-18,-3.0303
2003-06-19,1.5625
2003-06-25,-1.5385
2003-07-07,0.0
2003-07-08,-1.5625
2003-07-09,1.5873
2003-07-10,3.125
2003-07-11,10.0606
2003-07-14,-12.2222
2003-07-17,0.2532
2003-07-28,0.6944
2003-07-30,-0.8777
2003-08-01,0.8855
2003-08-04,0.3135
2003-08-06,0.0
2003-08-07,-0.3125
2003-08-11,0.0
2003-08-21,-0.627
2003-08-26,0.6309
2003-08-27,-1.2539
2003-09-02,-1.0159
2003-09-03,0.0
2003-09-05,1.9885000000000002
2003-09-08,0.0
2003-09-09,-1.2579
2003-09-12,-1.2739
2003-09-22,1.6129
2003-09-23,0.6349
2003-09-24,-0.9464
2003-09-25,-1.2739
2003-09-26,0.0
2003-09-30,-1.9355
2003-10-01,3.9474
2003-10-06,0.9494
2003-10-08,-0.3135
2003-10-09,-0.6289
2003-10-16,1.9821
2003-10-17,0.627
2003-10-20,0.0
2003-10-22,2.8037
2003-10-29,0.0
2003-11-03,1.5152
2003-11-04,2.9851
2003-11-05,-4.3478
2003-11-06,0.0
2003-11-07,0.0
2003-11-12,-3.0303
2003-11-13,1.5625
2003-11-17,-1.5385
2003-11-18,-3.125
2003-11-19,3.2258
2003-11-21,0.0
2003-11-26,9.375
2003-12-01,-7.1429
2003-12-02,-1.5385
2003-12-04,6.25
2003-12-12,-5.8824
2003-12-16,4.0625
2003-12-17,3.6036
2003-12-22,0.8116
2003-12-23,-5.1179
2003-12-30,3.0303
2004-01-02,-4.4118
2004-01-06,1.4769
2004-01-13,1.0916
2004-01-14,-1.5152
2004-01-16,0.0
2004-01-20,1.5385
2004-01-22,-1.5152
2004-01-26,0.6154
2004-01-27,0.0
2004-02-02,-1.3761
2004-02-03,1.3953
2004-02-04,0.9174
2004-02-05,0.0
2004-02-09,-1.5152
2004-02-10,-1.5385
2004-02-11,0.0
2004-02-12,1.5625
2004-02-13,-2.7692
2004-02-17,2.057
2004-02-18,2.0155
2004-02-20,-1.2158
2004-02-23,0.0
2004-02-24,0.0
2004-02-25,0.0
2004-02-27,7.6923
2004-03-01,-6.0
2004-03-04,15.5015
2004-03-09,-5.2632
2004-03-11,-8.2222
2004-03-12,5.8717
2004-03-15,-5.6604
2004-03-17,-0.303
2004-03-18,-0.0608
2004-03-24,0.365
2004-03-30,-1.5152
2004-03-31,1.5385
2004-04-05,0.0
2004-04-06,0.0
2004-04-12,0.0
2004-05-03,7.1647
2004-05-04,0.0
2004-05-07,-3.5714
2004-05-11,-2.2222
2004-05-14,6.0606
2004-05-17,-5.2571
2004-05-21,5.5489
2004-05-25,-3.0
2004-06-02,-2.2091
2004-06-03,2.259
2004-06-04,6.0383
2004-06-07,0.0
2004-06-08,-5.5
2004-06-09,-1.5285
2004-06-10,0.0
2004-06-14,1.4925
2004-06-16,0.0
2004-06-23,0.0
2004-06-29,0.0
2004-06-30,-1.4706000000000001
2004-07-01,1.4925
2004-07-02,0.0
2004-07-06,-1.4706000000000001
2004-07-13,-0.4776
2004-07-16,-3.0303
2004-07-23,0.0
2004-08-02,0.0
2004-08-03,3.125
2004-08-09,2.4242
2004-08-18,-2.3669000000000002
2004-08-19,-3.0303
2004-08-20,-1.25
2004-08-23,1.2658
2004-08-24,3.125
2004-08-27,0.0
2004-08-30,-1.5152
2004-08-31,1.5385
2004-09-01,-3.0303
2004-09-03,3.125
2004-09-09,-0.303
2004-09-14,-2.7356
2004-09-15,0.0
2004-09-16,1.5625
2004-09-22,-1.5385
2004-09-30,1.5625
2004-10-05,0.0
2004-10-07,-0.6154
2004-10-08,-1.1146
2004-10-11,1.1271
2004-10-18,0.1252
2004-10-20,0.3125
2004-10-21,-1.8692
2004-10-22,0.0
2004-10-25,0.0
2004-10-26,1.5873
2004-10-29,0.0
2004-11-02,-1.25
2004-11-04,2.5949
2004-11-05,0.1851
2004-11-08,-1.4778
2004-11-10,-3.125
2004-11-11,4.8387
2004-11-12,1.5385
2004-11-15,-1.5152
2004-11-17,0.0
2004-11-22,-1.5385
2004-11-29,0.0
2004-12-01,3.125
2004-12-03,0.1212
2004-12-07,-0.1211
2004-12-10,6.0606
2004-12-14,-0.0571
2004-12-21,0.0572
2004-12-27,5.7143
2004-12-28,13.5135
2004-12-29,-15.4762
2004-12-30,0.0
2004-12-31,0.0
2005-01-03,-5.6338
2005-01-12,1.0149
2005-01-13,-1.4925
2005-01-14,3.0303
2005-01-26,0.0
2005-01-27,0.0
2005-01-31,-0.0588
2005-02-02,5.9447
2005-02-03,-5.5556
2005-02-04,0.0
2005-02-17,0.0
2005-02-22,0.0
2005-02-28,-1.4706000000000001
2005-03-01,7.4627
2005-03-03,-2.7778
2005-03-04,-4.2857
2005-03-09,8.9552
2005-03-15,-1.3699
2005-03-21,-1.6667
2005-03-22,3.1073
2005-03-23,-2.7397
2005-04-01,0.0
2005-04-08,-5.6338
2005-04-14,4.041
2005-04-15,2.7826
2005-04-22,0.1128
2005-04-25,-6.7606
2005-04-26,1.2085
2005-05-04,-1.194
2005-05-05,-0.3021
2005-05-11,0.0
2005-05-20,0.0
2005-05-26,1.5152
2005-05-31,1.4925
2005-06-01,-0.5882
2005-06-02,0.5917
2005-06-03,-2.9412000000000003
2005-06-10,1.5152
2005-06-13,5.6269
2005-06-16,-2.0772
2005-06-20,0.0
2005-06-21,0.0
2005-06-22,4.5455
2005-06-23,-7.2464
2005-06-24,5.625
2005-06-27,0.0
2005-07-08,-1.1834
2005-07-11,-1.1976
2005-07-14,3.4905
2005-07-15,0.0
2005-07-18,0.0
2005-07-19,0.0
2005-07-26,0.5917
2005-07-28,7.3529
2005-08-03,-5.0411
2005-08-04,-2.4812
2005-08-05,6.5089
2005-08-10,-5.5556
2005-08-12,0.0
2005-08-15,-2.9412000000000003
2005-08-23,1.5152
2005-08-25,1.4925
2005-08-31,0.0
2005-09-01,-1.4706000000000001
2005-09-07,0.0
2005-09-12,0.0
2005-09-15,-1.4925
2005-09-19,-4.5455
2005-09-21,3.1746
2005-09-22,0.0
2005-09-26,-3.0769
2005-09-27,-3.1746
2005-09-28,3.2787
2005-10-12,2.6667
2005-10-17,0.125
2005-11-02,-1.3733
2005-11-03,1.2658
2005-11-10,-1.25
2005-11-14,4.4304
2005-11-15,0.0
2005-11-23,-2.1212
2005-11-30,3.7152
2005-12-02,-0.4776
2005-12-07,-7.6185
2005-12-08,3.8961
2005-12-13,-2.5
2005-12-19,2.5641
2005-12-20,0.0
2005-12-21,1.5625
2005-12-23,-1.5385
2005-12-27,2.8125
2005-12-29,-2.7356
2005-12-30,0.0
2006-01-03,-1.5625
2006-01-04,0.0
2006-01-06,0.0
2006-01-11,-2.7302
2006-01-12,4.0264
2006-01-13,-1.6497000000000002
2006-01-18,1.6129
2006-01-20,0.0
2006-01-23,-3.1746
2006-01-24,0.0
2006-01-25,0.0
2006-01-30,1.6393
2006-02-01,1.2903
2006-02-03,0.3185
2006-02-08,-1.5873
2006-02-09,-4.1935
2006-02-10,3.5354
2006-02-15,-1.626
2006-02-16,2.4793
2006-02-21,-6.129
2006-02-23,5.1546
2006-02-24,-1.9607999999999999
2006-03-15,1.6667
2006-03-23,4.918
2006-03-28,0.0
2006-03-29,0.0
2006-03-30,-1.5625
2006-04-06,1.2698
2006-04-07,0.0
2006-04-11,-0.1881
2006-04-13,0.9524
2006-04-17,0.3145
2006-04-19,-2.8213
2006-04-25,-1.6129
2006-05-02,-1.6393
2006-05-03,1.6667
2006-05-04,-3.2787
2006-05-08,6.7797
2006-05-09,-3.1746
2006-05-15,-3.2787
2006-05-16,0.0
2006-05-17,-1.6949
2006-05-23,-8.6207
2006-05-24,4.9056999999999995
2006-05-25,-1.0791
2006-05-30,3.6364
2006-06-02,-5.2632
2006-06-05,7.4074
2006-06-07,-8.6207
2006-06-13,6.0377
2006-06-14,0.0
2006-06-15,-3.9146
2006-06-16,-1.8519
2006-06-21,-3.7736
2006-06-22,1.9607999999999999
2006-06-26,1.9231
2006-06-28,-1.8868
2006-07-03,-1.9231
2006-07-07,1.1764999999999999
2006-07-11,0.7752
2006-07-12,4.7692
2006-07-13,-3.3457
2006-07-18,0.0
2006-07-19,0.0
2006-07-27,3.8462
2006-08-02,0.0
2006-08-03,0.0
2006-08-09,-3.7037
2006-08-10,5.0
2006-08-11,-4.7619
2006-08-14,3.8462
2006-08-15,-2.2222
2006-08-21,6.4394
2006-08-22,0.0
2006-08-24,-6.0498
2006-08-29,7.8788
2006-08-30,-7.3034
2006-09-08,7.8788
2006-09-11,0.0
2006-09-15,-7.3034
2006-09-22,0.7576
2006-09-25,7.1429
2006-09-26,-7.0175
2006-09-27,0.3774
2006-09-28,5.2632
2006-10-03,-2.1429
2006-10-04,-3.2847
2006-10-05,0.0
2006-10-06,-0.7547
2006-10-09,-0.3802
2006-10-10,3.0534
2006-10-11,0.5185
2006-10-12,1.1194
2006-10-13,5.1661
2006-10-17,-5.2632
2006-10-18,0.0
2006-10-20,-2.5926
2006-10-23,0.7605
2006-10-30,-1.1320999999999999
2006-10-31,1.145
2006-11-02,1.5093999999999999
2006-11-06,1.8587
2006-11-07,-1.4599
2006-11-08,0.3704
2006-11-13,-1.476
2006-11-14,2.6217
2006-11-15,-1.4599
2006-11-20,-0.7407
2006-11-21,-0.3731
2006-11-24,-0.7491
2006-11-27,-0.7547
2006-11-28,2.6616
2006-12-05,0.3704
2006-12-06,-0.369
2006-12-08,0.0
2006-12-12,-2.2222
2006-12-15,4.1667
2006-12-20,0.0
2006-12-22,-3.6364
2007-01-03,5.6604
2007-01-08,-5.0
2007-01-17,0.5331
2007-01-18,1.1364
2007-01-19,0.0
2007-01-29,-1.8727
2007-01-30,3.9695
2007-02-02,2.4229
2007-02-05,-0.7168
2007-02-06,-4.3321
2007-02-12,0.3774
2007-02-13,0.7519
2007-02-14,-0.7463
2007-02-23,0.3759
2007-02-26,1.1236
2007-02-27,1.8519
2007-02-28,-1.4545
2007-03-01,-0.5166
2007-03-02,0.0
2007-03-05,0.0
2007-03-09,2.003
2007-03-14,-5.0182
2007-03-15,-0.0766
2007-03-16,1.1494
2007-03-19,3.0303
2007-03-20,-2.5735
2007-03-28,0.3774
2007-03-29,2.6316
2007-04-02,-2.1978
2007-04-04,-0.0749
2007-04-09,1.1994
2007-04-11,0.1481
2007-04-13,-0.7491
2007-04-16,0.3774
2007-04-19,-0.3759
2007-04-20,2.717
2007-04-25,-3.0125
2007-05-01,0.3788
2007-05-02,0.3774
2007-05-14,0.4511
2007-05-15,-0.0749
2007-05-16,2.9962999999999997
2007-05-23,0.0
2007-05-24,0.0
2007-05-25,0.0
2007-05-29,1.0909
2007-05-31,0.6475
2007-06-01,0.0
2007-06-04,-0.6433
2007-06-06,-1.0791
2007-06-07,0.0
2007-06-11,0.0
2007-06-12,0.0
2007-06-13,0.3636
2007-06-18,-0.3623
2007-06-20,0.0
2007-06-21,0.0
2007-06-26,1.0909
2007-06-27,0.0
2007-06-28,0.7194
2007-07-02,-1.4285999999999999
2007-07-06,1.4493
2007-07-11,3.9643
2007-07-12,0.0
2007-07-16,0.7299
2007-07-17,-0.7246
2007-07-20,0.0
2007-07-23,0.438
2007-07-24,-0.0727
2007-07-25,0.0
2007-07-26,1.0909
2007-07-27,-1.0791
2007-07-31,1.8182
2007-08-02,1.0714
2007-08-03,-2.8269
2007-08-06,0.0
2007-08-07,2.9091
2007-08-08,0.0
2007-08-09,-4.5936
2007-08-13,0.0
2007-08-14,0.0
2007-08-15,1.8519
2007-08-16,0.0
2007-08-17,2.9091
2007-08-21,-2.8269
2007-08-23,0.0
2007-08-31,-1.4545
2007-09-05,3.321
2007-09-10,-2.5
2007-09-11,0.7326
2007-09-14,0.3636
2007-09-17,-1.4493
2007-09-20,0.0
2007-09-25,0.0
2007-09-26,2.9412000000000003
2007-09-27,-1.7856999999999998
2007-09-28,-1.0909
2007-10-09,0.0
2007-10-12,1.6381000000000001
2007-10-16,0.7326
2007-10-17,0.0
2007-10-22,0.0
2007-10-23,0.0
2007-10-24,9.0909
2007-10-25,-8.6667
2007-10-26,0.365
2007-10-30,-1.8182
2007-11-02,3.7037
2007-11-05,0.0
2007-11-06,0.0
2007-11-12,-1.7143000000000002
2007-11-13,-1.1628
2007-11-14,0.0
2007-11-16,6.1765
2007-11-27,-6.0942
2007-11-28,3.2448
2007-11-29,-2.5
2007-11-30,0.0
2007-12-05,1.8315000000000001
2007-12-06,0.0
2007-12-07,0.7194
2007-12-10,3.5714
2007-12-11,-0.4138
2007-12-13,-5.4709
2007-12-14,-0.3663
2007-12-17,2.2059
2007-12-18,0.7194
2007-12-19,-0.7143
2007-12-20,0.0
2007-12-28,0.7194
2008-01-03,3.5714
2008-01-07,-1.7241
2008-01-08,0.0
2008-01-09,1.7544
2008-01-11,1.1724
2008-01-15,-5.1724
2008-01-23,1.8182
2008-01-25,-7.1429
2008-01-28,3.8462
2008-01-29,1.8519
2008-02-01,1.8182
2008-02-11,-3.5714
2008-02-12,0.0
2008-02-13,-0.7407
2008-02-15,2.6119
2008-02-19,-1.8182
2008-02-20,0.0
2008-02-21,0.0
2008-02-26,0.0
2008-02-27,0.0
2008-02-29,3.7037
2008-03-03,-3.5714
2008-03-04,1.4815
2008-03-05,0.0
2008-03-10,0.0
2008-03-11,-1.0949
2008-03-12,1.107
2008-03-17,0.365
2008-03-19,0.0
2008-03-20,0.0
2008-03-24,0.0
2008-03-25,0.0
2008-03-26,0.0
2008-03-27,0.0
2008-04-03,1.8182
2008-04-04,0.0
2008-04-15,1.2292
2008-04-18,1.7856999999999998
2008-04-21,0.0
2008-04-22,0.0
2008-04-23,0.0
2008-04-24,-1.7544
2008-04-25,0.3571
2008-04-29,-0.3559
2008-04-30,0.4286
2008-05-07,-2.2048
2008-05-08,0.0
2008-05-09,1.8182
2008-05-13,-1.7856999999999998
2008-05-14,1.0909
2008-05-15,0.3597
2008-05-20,-2.1505
2008-05-22,2.1978
2008-05-23,-2.1505
2008-05-28,2.1978
2008-05-30,0.0
2008-06-03,-1.4337
2008-06-04,0.7273
2008-06-05,0.722
2008-06-09,-2.509
2008-06-11,1.1029
2008-06-19,-1.8182
2008-06-20,0.0
2008-06-30,-1.7037
2008-07-01,0.6029
2008-07-02,-8.2397
2008-07-07,0.0
2008-07-08,10.2041
2008-07-10,4.4444
2008-07-11,-1.5603
2008-07-15,-9.9424
2008-07-24,9.4891
2008-07-30,-1.8519
2008-08-04,5.6604
2008-08-07,-1.4285999999999999
2008-08-12,-8.1884
2008-08-13,-5.2881
2008-08-14,0.0
2008-08-15,0.0
2008-08-18,2.0833
2008-08-20,2.0408
2008-08-22,2.0
2008-08-28,-0.7843
2008-09-08,-1.1858
2008-09-15,-2.0
2008-09-18,-10.2041
2008-09-22,0.0
2008-09-23,2.2727
2008-09-26,0.0
2008-09-30,0.0
2008-10-02,-4.4444
2008-10-13,-3.1191
2008-10-14,0.0
2008-10-17,-1.9512
2008-10-22,-12.9353
2008-10-23,0.0
2008-10-27,2.8571
2008-10-28,0.0
2008-10-30,22.2222
2008-11-05,-4.5455
2008-11-07,4.7619
2008-11-10,0.0
2008-11-11,0.9091
2008-11-13,-9.8198
2008-11-17,0.0
2008-11-26,-3.7962
2008-12-01,3.9459999999999997
2008-12-02,0.0
2008-12-10,0.0
2008-12-31,-10.0899
2009-01-02,0.0
2009-01-06,5.5556
2009-01-08,-15.7895
2009-01-09,0.0
2009-01-15,0.0
2009-02-02,27.7139
2009-02-05,-5.0
2009-02-06,-5.2632
2009-02-09,11.2222
2009-02-12,2.3976
2009-02-13,0.0
2009-02-18,0.0
2009-02-19,-2.439
2009-02-25,-10.0
2009-02-27,5.5556
2009-03-02,0.0
2009-03-04,0.0
2009-03-09,2.6316
2009-03-10,2.359
2009-03-11,0.2004
2009-03-17,0.0
2009-03-20,0.0
2009-04-03,-4.0
2009-04-06,0.0
2009-04-13,0.2083
2009-04-24,-5.7895
2009-04-29,5.5866
2009-04-30,0.5291
2009-05-07,-0.5263
2009-05-08,-0.5291
2009-05-11,0.0
2009-05-15,-0.5319
2009-05-27,-3.7433
2009-05-28,-2.6667
2009-06-01,-0.1142
2009-06-03,0.0
2009-06-04,-11.4286
2009-06-08,14.8387
2009-06-10,-10.1124
2009-06-11,10.625
2009-06-12,0.565
2009-06-25,-20.7865
2009-06-26,2.8369
2009-06-29,0.0
2009-06-30,10.3448
2009-07-08,-11.875
2009-07-09,19.8582
2009-07-15,-3.9616
2009-07-21,0.0
2009-07-22,9.375
2009-07-24,-6.2857
2009-07-30,0.0
2009-07-31,1.2195
2009-08-03,3.012
2009-08-04,0.0
2009-08-05,0.0
2009-08-07,-4.0936
2009-08-14,2.439
2009-08-17,0.0
2009-08-18,1.1905000000000001
2009-08-19,-6.7059
2009-08-24,4.0353
2009-08-27,0.0
2009-08-28,0.6061
2009-08-31,5.4217
2009-09-04,-1.7143000000000002
2009-09-10,-6.3953
2009-09-11,11.8012
2009-09-14,-8.8889
2009-09-15,-2.439
2009-09-16,-1.875
2009-09-17,3.1847
2009-09-18,-3.0864
2009-09-21,1.9108
2009-09-23,0.0
2009-09-24,0.0
2009-09-28,-1.875
2009-09-29,1.9108
2009-09-30,1.25
2009-10-01,1.8519
2009-10-02,1.2121
2009-10-05,2.3952
2009-10-12,-0.5848
2009-10-13,-7.4118
2009-10-14,3.2258
2009-10-15,6.25
2009-10-16,-2.9412000000000003
2009-10-19,0.0
2009-10-20,-1.8182
2009-10-21,-4.5679
2009-10-26,-6.2096
2009-10-27,3.4483
2009-10-29,-3.3333
2009-10-30,3.4483
2009-11-02,-3.3333
2009-11-03,-0.6897
2009-11-04,9.7222
2009-11-06,0.0
2009-11-11,-1.2658
2009-11-17,2.5641
2009-11-19,3.125
2009-11-20,3.0303
2009-11-24,-2.9412000000000003
2009-11-25,0.0
2009-11-30,0.0
2009-12-01,0.0
2009-12-02,0.0
2009-12-03,0.0
2009-12-04,0.0
2009-12-07,0.0
2009-12-08,0.0
2009-12-09,0.0
2009-12-10,2.4242
2009-12-11,-0.5917
2009-12-14,-1.7856999999999998
2009-12-16,0.0
2009-12-17,3.0303
2009-12-18,0.0
2009-12-21,0.0
2009-12-28,1.1764999999999999
2010-01-05,1.7442
2010-01-08,1.3714
2010-01-11,35.2875
2010-01-12,-8.3333
2010-01-19,-15.9091
2010-01-20,-8.1081
2010-01-22,-0.3529
2010-01-26,2.9939999999999998
2010-02-02,16.3953
2010-02-05,-17.5824
2010-02-08,8.4848
2010-02-09,0.0
2010-02-22,0.5587
2010-03-01,11.1111
2010-03-05,0.0
2010-03-08,0.0
2010-03-15,10.0
2010-03-16,9.0909
2010-03-17,0.0
2010-03-19,0.0
2010-03-23,0.0
2010-04-05,0.0
2010-04-06,-2.0833
2010-04-07,-6.383
2010-04-08,-6.8182
2010-04-14,8.5884
2010-04-16,-5.4545
2010-04-19,5.7692
2010-04-21,-5.4545
2010-04-23,0.0
2010-04-27,-1.4423
2010-04-29,0.0
2010-04-30,0.0
2010-05-10,-3.4146
2010-05-11,1.0101
2010-05-12,0.1
2010-05-18,9.8901
2010-05-21,-9.0909
2010-05-24,0.0
2010-05-25,0.0
2010-05-26,0.0
2010-05-27,0.0
2010-05-28,0.0
2010-06-02,0.0
2010-06-04,-7.5
2010-06-08,8.1081
2010-06-09,-7.5
2010-06-16,0.5405
2010-06-18,-5.914
2010-06-21,5.7143
2010-06-30,8.1081
2010-07-01,-7.5
2010-07-07,8.6486
2010-07-08,-7.9602
2010-07-12,0.0
2010-07-14,1.3143
2010-07-27,4.1081
2010-08-04,3.8422
2010-08-10,-3.7
2010-08-11,0.1038
2010-08-12,0.6224
2010-08-23,0.5155
2010-08-25,-1.2308
2010-08-27,0.2077
2010-08-30,0.0
2010-09-01,0.0
2010-09-02,-7.772
2010-09-07,1.236
2010-09-15,-4.2175
2010-09-20,12.978
2010-09-23,-7.6923
2010-09-24,0.0
2010-09-28,-4.1111
2010-09-29,0.0
2010-10-01,1.3905
2010-10-06,-1.3714
2010-10-13,-11.7034
2010-10-20,6.6667
2010-10-25,0.0
2010-10-26,0.0
