ticker,SITS US Equity
2000-10-20,0.0
2000-10-23,-33.3333
2000-10-24,-20.0
2000-10-25,0.0
2000-10-26,37.5
2000-10-27,13.6364
2000-10-30,-4.0
2000-10-31,0.0
2000-11-01,0.0
2000-11-02,-16.6667
2000-11-03,10.0
2000-11-07,-27.2727
2000-11-08,37.5
2000-11-09,-36.3636
2000-11-10,14.2857
2000-11-13,25.0
2000-11-14,10.0
2000-11-15,18.1818
2000-11-22,23.0769
2000-11-24,0.0
2000-11-28,-6.25
2000-12-05,0.0
2000-12-06,0.0
2000-12-07,-20.0
2000-12-08,0.0
2000-12-11,0.0
2000-12-12,4.1667
2000-12-14,4.0
2000-12-15,7.6923
2000-12-18,0.0
2000-12-19,-28.5714
2000-12-20,25.0
2000-12-21,-36.0
2000-12-22,12.5
2000-12-26,-11.1111
2000-12-27,0.0
2000-12-28,62.5
2000-12-29,0.0
2001-01-02,-7.6923
2001-01-08,-25.0
2001-01-11,44.4444
2001-01-12,-7.6923
2001-01-19,-16.6667
2001-01-22,-20.0
2001-02-01,0.0
2001-02-05,25.0
2001-02-06,25.0
2001-02-07,-20.0
2001-02-09,0.0
2001-02-12,0.0
2001-02-16,0.0
2001-02-20,-30.0
2001-03-01,42.8571
2001-03-14,-20.0
2001-03-19,0.0
2001-03-22,31.25
2001-03-29,-23.8095
2001-04-02,0.0
2001-04-06,25.0
2001-04-10,-10.0
2001-04-18,22.2222
2001-04-19,0.0
2001-04-23,0.0
2001-04-26,0.0
2001-04-27,54.5455
2001-05-01,5.8824
2001-05-02,11.1111
2001-05-04,25.0
2001-05-08,12.0
2001-05-09,14.2857
2001-05-11,-31.25
2001-05-14,45.4545
2001-05-21,-28.125
2001-05-22,0.0
2001-05-23,-13.0435
2001-05-25,-20.0
2001-05-29,25.0
2001-05-30,-10.0
2001-05-31,27.7778
2001-06-08,8.6957
2001-06-13,-20.0
2001-06-14,-75.0
2001-06-15,400.0
2001-06-19,-20.0
2001-06-27,-10.0
2001-06-28,0.0
2001-07-05,11.1111
2001-07-09,-10.0
2001-07-13,-22.2222
2001-07-18,42.8571
2001-07-19,-20.0
2001-07-25,0.0
2001-08-01,0.0
2001-08-08,0.0
2001-08-13,0.0
2001-08-14,-25.0
2001-08-17,-16.6667
2001-08-20,-10.0
2001-08-22,-11.1111
2001-08-24,25.0
2001-08-27,-30.0
2001-08-31,42.8571
2001-09-06,-30.0
2001-09-07,0.0
2001-09-10,-21.4286
2001-09-20,27.2727
2001-09-24,0.0
2001-09-26,28.5714
2001-10-05,11.1111
2001-10-15,0.0
2001-10-16,0.0
2001-10-29,0.0
2001-10-30,0.0
2001-11-01,-25.0
2001-11-14,0.0
2001-11-27,-6.6667
2001-11-29,-28.5714
2001-11-30,30.0
2001-12-06,0.0
2001-12-17,0.0
2001-12-26,0.0
2002-01-04,53.8462
2002-01-08,-10.0
2002-01-15,11.1111
2002-01-23,50.0
2002-01-25,-20.0
2002-02-01,0.0
2002-02-14,50.0
2002-02-15,-38.8889
2002-03-14,0.0
2002-03-21,-9.0909
2002-03-22,0.0
2002-04-03,-20.0
2002-04-08,-12.5
2002-04-09,42.8571
2002-04-11,0.0
2002-04-16,-30.0
2002-04-22,0.0
2002-04-23,28.5714
2002-04-26,11.1111
2002-05-09,-20.0
2002-05-31,0.0
2002-06-05,0.0
2002-06-13,-12.5
2002-06-14,-14.2857
2002-06-17,0.0
2002-06-18,0.0
2002-06-19,0.0
2002-06-20,-16.6667
2002-06-26,-20.0
2002-06-27,0.0
2002-07-10,-37.5
2002-07-17,-20.0
2002-07-18,0.0
2002-07-19,0.0
2002-07-25,0.0
2002-07-30,0.0
2002-08-08,0.0
2002-08-21,0.0
2002-08-27,0.0
2002-09-09,25.0
2002-09-19,20.0
2002-10-08,0.0
2002-10-09,-33.3333
2002-10-10,0.0
2002-10-15,0.0
2002-10-21,0.0
2002-11-11,0.0
2002-11-22,0.0
2002-11-26,-25.0
2002-12-03,0.0
2002-12-05,-66.6667
2002-12-10,0.0
2002-12-11,0.0
2002-12-16,0.0
2002-12-18,0.0
2002-12-19,0.0
2002-12-20,0.0
2003-01-08,0.0
2003-01-14,0.0
2003-01-23,0.0
2003-02-10,0.0
2003-02-13,0.0
2003-05-06,0.0
2003-05-13,0.0
2003-05-14,0.0
2003-05-21,0.0
2003-05-30,0.0
2003-06-20,0.0
2003-07-16,0.0
2003-08-12,60.0
2003-10-09,25.0
2003-10-21,0.0
2003-10-23,0.0
2003-11-03,0.0
2003-11-14,0.0
2003-11-17,-80.0
2003-11-19,400.0
2003-12-03,-80.0
2003-12-16,0.0
2003-12-18,0.0
2003-12-29,0.0
2003-12-30,0.0
2004-01-14,0.0
2004-02-23,0.0
2004-03-04,0.0
2004-03-10,0.0
2004-04-13,0.0
2004-05-24,0.0
2004-06-10,0.0
2004-06-25,150.0
2004-06-29,0.0
2004-08-27,20.0
2004-11-11,-66.6667
2004-11-12,0.0
2004-11-16,0.0
2004-11-18,0.0
2004-11-26,0.0
2004-12-08,0.0
2004-12-13,0.0
2004-12-22,0.0
2005-01-11,0.0
2005-01-12,-40.625
2005-01-24,489.4737
2005-01-27,-85.7143
2005-02-01,0.0
2005-02-10,0.0
2005-02-28,0.0
2005-03-10,0.0
2005-03-11,0.0
2005-03-24,0.0
2005-03-30,0.0
2005-04-06,600.0
2005-04-14,-14.2857
2005-04-15,16.6667
2005-06-02,-26.7857
2005-08-26,17.0732
2005-10-07,-50.0
2005-10-11,133.3333
2005-10-21,-28.5714
2005-11-01,0.0
2005-11-21,0.0
2005-12-06,0.0
2005-12-30,0.0
2006-01-25,0.0
2006-02-13,0.0
2006-02-23,60.0
2006-03-23,-37.5
2006-04-18,0.0
2006-04-28,0.0
2006-05-26,0.0
2006-06-13,0.0
2006-06-26,40.0
2006-07-03,-28.5714
2006-08-31,0.0
2006-10-13,0.0
2006-10-16,-40.0
2006-10-20,-33.3333
2006-10-27,0.0
2006-11-15,-50.0
2006-12-04,0.0
2006-12-19,0.0
2006-12-27,0.0
2007-01-26,0.0
2007-02-15,0.0
2007-02-20,0.0
2007-02-26,0.0
2007-03-02,0.0
2007-03-15,100.0
2007-03-19,0.0
2007-05-22,0.0
2007-07-24,0.0
2007-09-27,-50.0
2007-10-23,-58.3333
2007-10-24,-40.0
2007-10-25,-66.6667
2007-11-02,240.0
2007-11-07,-76.4706
2007-11-08,0.0
2007-11-09,37.5
2007-11-12,-78.1818
2007-11-13,0.0
2007-11-14,-16.6667
2007-11-15,-10.0
2007-11-16,33.3333
2007-11-19,25.0
2007-11-20,33.3333
2007-11-21,0.0
2007-11-23,0.0
2007-11-26,0.0
2007-11-27,0.0
2007-11-28,5.0
2007-11-29,42.8571
2007-11-30,-3.3333
2007-12-03,0.0
2007-12-04,-25.8621
2007-12-06,16.2791
2007-12-07,20.0
2007-12-10,-6.6667
2007-12-11,-10.7143
2007-12-12,-20.0
2007-12-13,-10.0
2007-12-14,-52.7778
2007-12-17,-52.9412
2007-12-18,0.0
2007-12-19,-25.0
2007-12-20,-50.0
2007-12-21,66.6667
2007-12-24,20.0
2007-12-26,0.0
2007-12-27,0.0
2007-12-28,-29.1667
2007-12-31,17.647100000000002
2008-01-02,-15.0
2008-01-03,-5.8824
2008-01-04,-25.0
2008-01-07,33.3333
2008-01-08,0.0
2008-01-09,250.0
2008-01-10,14.2857
2008-01-11,-37.5
2008-01-14,-40.0
2008-01-15,33.3333
2008-01-16,25.0
2008-01-17,-20.0
2008-01-18,25.0
2008-01-22,-20.0
2008-01-23,-25.0
2008-01-24,0.0
2008-01-25,-27.0833
2008-01-28,0.0
2008-01-29,-31.4286
2008-01-30,-20.8333
2008-01-31,-15.7895
2008-02-01,31.25
2008-02-04,28.5714
2008-02-05,-33.3333
2008-02-06,22.2222
2008-02-07,-13.6364
2008-02-08,10.526299999999999
2008-02-11,-14.2857
2008-02-12,5.5556
2008-02-13,-26.3158
2008-02-14,0.0
2008-02-15,35.7143
2008-02-19,-15.7895
2008-02-20,18.75
2008-02-21,0.0
2008-02-22,15.7895
2008-02-25,-18.1818
2008-02-26,22.2222
2008-02-27,-27.2727
2008-02-28,0.0
2008-02-29,0.0
2008-03-03,-18.75
2008-03-04,-38.4615
2008-03-05,-37.5
2008-03-06,20.0
2008-03-07,0.0
2008-03-10,-16.6667
2008-03-11,20.0
2008-03-12,-16.6667
2008-03-13,-40.0
2008-03-14,66.6667
2008-03-17,-40.0
2008-03-18,0.0
2008-03-19,0.0
2008-03-20,0.0
2008-03-24,66.6667
2008-03-25,0.0
2008-03-26,-40.0
2008-03-27,100.0
2008-03-28,0.0
2008-03-31,116.6667
2008-04-01,-15.3846
2008-04-02,27.2727
2008-04-03,200.0
2008-04-04,19.0476
2008-04-07,-8.0
2008-04-08,-17.3913
2008-04-09,13.1579
2008-04-10,-37.2093
2008-04-11,-22.2222
2008-04-14,-52.381
2008-04-15,30.0
2008-04-16,23.0769
2008-04-17,-18.75
2008-04-18,0.0
2008-04-21,-23.0769
2008-04-22,-40.0
2008-04-23,-16.6667
2008-04-24,60.0
2008-04-25,-25.0
2008-04-28,0.0
2008-04-29,0.0
2008-04-30,0.0
2008-05-01,-16.6667
2008-05-02,0.0
2008-05-05,20.0
2008-05-06,-16.6667
2008-05-07,0.0
2008-05-08,-40.0
2008-05-09,66.6667
2008-05-12,0.0
2008-05-13,-40.0
2008-05-14,66.6667
2008-05-15,-40.0
2008-05-16,66.6667
2008-05-19,0.0
2008-05-20,-40.0
2008-05-21,0.0
2008-05-22,0.0
2008-05-27,0.0
2008-05-28,-33.3333
2008-05-29,50.0
2008-05-30,0.0
2008-06-02,0.0
2008-06-03,0.0
2008-06-04,0.0
2008-06-05,-33.3333
2008-06-06,0.0
2008-06-09,50.0
2008-06-10,0.0
2008-06-11,0.0
2008-06-12,0.0
2008-06-13,-33.3333
2008-06-16,0.0
2008-06-17,0.0
2008-06-19,0.0
2008-06-20,0.0
2008-06-24,0.0
2008-06-25,0.0
2008-06-26,0.0
2008-06-27,0.0
2008-06-30,0.0
2008-07-01,0.0
2008-07-02,0.0
2008-07-03,0.0
2008-07-07,0.0
2008-07-08,0.0
2008-07-11,0.0
2008-07-15,0.0
2008-07-16,0.0
2008-07-17,0.0
2008-07-18,0.0
2008-07-23,0.0
2008-07-29,0.0
2008-07-31,0.0
2008-08-04,0.0
2008-08-05,0.0
2008-08-06,0.0
2008-08-13,0.0
2008-08-18,0.0
2008-08-25,0.0
2008-09-03,0.0
2008-09-05,0.0
2008-09-10,0.0
2008-09-11,0.0
2008-10-03,0.0
2008-10-08,0.0
2008-10-15,0.0
2008-10-20,0.0
2008-10-22,0.0
2008-10-24,0.0
2008-10-27,0.0
2008-10-28,0.0
2008-10-29,0.0
2008-11-20,0.0
2009-02-19,0.0
2009-02-24,0.0
2009-03-02,0.0
2009-03-05,0.0
2009-03-09,0.0
2009-03-10,0.0
2009-03-11,0.0
2009-03-13,0.0
2009-03-16,0.0
2009-03-17,0.0
2009-03-18,0.0
2009-03-19,0.0
2009-03-20,0.0
2009-03-23,0.0
2009-03-24,0.0
2009-03-27,0.0
2009-03-30,0.0
2009-03-31,0.0
2009-04-01,14.2857
2009-04-02,50.0
2009-04-03,70.0
2009-04-06,-21.5686
2009-04-07,-50.0
2009-04-08,95.0
2009-04-09,-28.2051
2009-04-13,0.0
2009-04-14,-46.4286
2009-04-15,66.6667
2009-04-16,-52.0
2009-04-17,16.6667
2009-04-20,-21.4286
2009-04-21,9.0909
2009-04-22,25.0
2009-04-23,-6.6667
2009-04-24,-14.2857
2009-04-27,16.6667
2009-04-28,-7.1429
2009-04-29,-23.0769
2009-04-30,10.0
2009-05-01,9.0909
2009-05-04,0.0
2009-05-05,8.3333
2009-05-06,15.3846
2009-05-07,-20.0
2009-05-08,0.0
2009-05-11,4.1667
2009-05-12,-4.0
2009-05-13,-25.0
2009-05-14,11.1111
2009-05-15,-20.0
2009-05-18,-47.5
2009-05-19,42.8571
2009-05-20,46.6667
2009-05-21,-9.0909
2009-05-22,-5.0
2009-05-26,-34.2105
2009-05-27,20.0
2009-05-28,0.0
2009-05-29,-16.6667
2009-06-01,0.0
2009-06-02,0.0
2009-06-03,0.0
2009-06-04,0.0
2009-06-05,0.0
2009-06-08,20.0
2009-06-09,0.0
2009-06-10,16.6667
2009-06-11,7.1429
2009-06-12,6.6667
2009-06-15,16.25
2009-06-16,-24.7312
2009-06-17,-14.2857
2009-06-18,33.3333
2009-06-19,-18.75
2009-06-22,18.4615
2009-06-23,1.2987
2009-06-24,-16.6667
2009-06-25,0.0
2009-06-26,0.0
2009-06-29,-7.6923
2009-06-30,-16.6667
2009-07-01,40.0
2009-07-02,-28.5714
2009-07-06,38.0
2009-07-07,-24.6377
2009-07-08,1.9231
2009-07-10,1.8868
2009-07-13,7.4074
2009-07-14,-8.6207
2009-07-16,-24.5283
2009-07-17,20.0
2009-07-20,-6.25
2009-07-21,0.0
2009-07-22,-11.1111
2009-07-23,17.5
2009-07-24,-14.8936
2009-07-27,0.0
2009-07-28,-10.0
2009-07-29,-41.6667
2009-07-30,23.8095
2009-07-31,0.0
2009-08-03,-11.538499999999999
2009-08-04,-13.0435
2009-08-05,0.0
2009-08-06,-20.0
2009-08-07,-18.75
2009-08-10,30.7692
2009-08-11,-17.647100000000002
2009-08-12,14.2857
2009-08-13,-12.5
2009-08-14,-5.8036
2009-08-17,-16.5877
2009-08-18,-9.0909
2009-08-19,30.0
2009-08-20,2.8846
2009-08-21,74.7664
2009-08-24,-14.4385
2009-08-25,0.625
2009-08-26,-10.559
2009-08-27,-11.1111
2009-08-28,0.0
2009-08-31,20.7031
2009-09-01,-23.9482
2009-09-02,-8.0851
2009-09-03,-12.5
2009-09-04,0.0
2009-09-08,22.7513
2009-09-09,3.4483
2009-09-10,-6.6667
2009-09-11,0.8929
2009-09-14,-9.292
2009-09-15,-6.3415
2009-09-16,25.0
2009-09-17,0.0
2009-09-18,9.1667
2009-09-21,-8.3969
2009-09-22,-6.6667
2009-09-23,-1.3393
2009-09-24,-4.9774
2009-09-25,-7.619
2009-09-28,-9.2784
2009-09-29,0.0
2009-09-30,0.0
2009-10-01,-4.5455
2009-10-02,4.7619
2009-10-05,5.6818
2009-10-06,-5.3763
2009-10-07,0.0
2009-10-08,0.0
2009-10-09,0.0
2009-10-12,0.0
2009-10-13,0.0
2009-10-14,0.0
2009-10-15,0.0
2009-10-16,0.0
2009-10-19,18.1818
2009-10-20,0.0
2009-10-21,3.8462
2009-10-22,-18.5185
2009-10-26,0.0
2009-10-28,0.0
2009-10-29,-27.2727
2009-11-02,0.0
2009-11-03,12.5
2009-11-04,1.3889
2009-11-05,0.6849
2009-11-06,2.0408
2009-11-09,1.3333
2009-11-11,1.3158
2009-11-12,3.8961
2009-11-13,0.0
2009-11-16,-10.0
2009-11-17,-11.1111
2009-11-18,0.0
2009-11-20,6.25
2009-11-23,-29.4118
2009-11-24,16.6667
2009-12-02,0.0
2009-12-03,-35.7143
2009-12-04,0.0
2009-12-07,2.7778
2009-12-08,8.1081
2009-12-09,0.0
2009-12-14,0.0
2009-12-15,0.0
2009-12-17,0.0
2009-12-23,-17.5
2009-12-24,0.0
2009-12-28,0.0
2009-12-29,-3.0303
2009-12-30,0.0
2009-12-31,25.0
2010-01-04,-20.0
2010-01-05,0.0
2010-01-06,21.875
2010-01-07,-17.9487
2010-01-12,-25.0
2010-01-13,33.3333
2010-01-15,0.0
2010-01-20,-20.3125
2010-01-27,3.9215999999999998
2010-02-02,-3.7736
2010-02-03,-5.8824
2010-02-08,-33.3333
2010-02-10,-18.75
2010-02-11,0.0
2010-02-17,11.538499999999999
2010-02-18,37.931
2010-02-22,-20.0
2010-02-24,0.0
2010-03-01,25.0
2010-03-04,-27.5
2010-03-05,0.0
2010-03-09,0.0
2010-03-11,0.0
2010-03-15,0.0
2010-03-16,0.0
2010-03-17,72.4138
2010-03-18,-4.0
2010-03-19,0.0
2010-03-24,4.1667
2010-03-25,0.0
2010-03-26,-42.0
2010-03-29,-10.3448
2010-03-30,-7.6923
2010-03-31,-12.5
2010-04-01,0.0
2010-04-05,52.381
2010-04-06,6.25
2010-04-07,-5.8824
2010-04-08,-6.25
2010-04-09,-30.0
2010-04-19,0.0
2010-04-21,-14.2857
2010-04-23,33.3333
2010-05-07,8.3333
2010-05-17,0.0
2010-05-18,3.8462
2010-05-19,0.0
2010-06-04,-33.3333
2010-06-08,33.3333
2010-06-09,0.0
2010-06-10,0.0
2010-06-17,0.0
2010-06-24,0.0
2010-07-13,-20.8333
2010-07-15,0.0
2010-07-21,-5.2632
2010-07-22,-82.2222
2010-08-12,100.0
2010-08-30,0.0
2010-08-31,-25.0
2010-09-01,0.0
2010-09-02,13.3333
2010-09-03,0.0
2010-09-07,0.0
2010-09-08,-14.7059
2010-09-09,3.4483
2010-09-10,0.0
2010-09-13,33.3333
2010-09-14,0.0
2010-09-15,-15.0
2010-09-16,0.0
2010-09-17,0.0
2010-09-20,23.5294
2010-09-21,14.2857
2010-09-23,0.0
2010-09-28,-25.0
2010-09-29,11.1111
2010-09-30,15.0
2010-10-01,-8.6957
2010-10-04,-4.7619
2010-10-05,0.0
2010-10-06,24.375
2010-10-07,-19.598
2010-10-08,17.5
2010-10-11,-23.4043
2010-10-12,11.1111
2010-10-13,-25.0
2010-10-14,-26.6667
2010-10-15,18.1818
2010-10-18,-30.7692
2010-10-19,11.1111
2010-10-20,40.0
2010-10-21,0.8929
2010-10-22,-7.9646
2010-10-25,7.6923
2010-10-28,-21.4286
2010-10-29,-9.0909
2010-11-01,50.0
2010-11-02,-20.0
2010-11-03,25.0
2010-11-05,-13.3333
2010-11-08,-7.6923
2010-11-09,66.6667
2010-11-10,-2.5
2010-11-11,-17.9487
2010-11-12,-6.25
2010-11-15,0.0
2010-11-16,-13.3333
2010-11-17,0.0
2010-11-18,-7.6923
2010-11-19,8.3333
2010-11-22,0.0
2010-11-23,-37.0192
2010-11-24,3.8167999999999997
2010-11-26,0.0
2010-12-01,-36.7647
2010-12-02,11.6279
2010-12-03,100.0
2010-12-06,-33.3333
2010-12-08,25.0
2010-12-09,0.0
2010-12-13,0.0
2010-12-14,-20.0
2010-12-15,25.0
2010-12-16,-20.0
2010-12-17,-25.0
2010-12-21,-31.25
2010-12-23,142.4242
2010-12-27,80.0
2010-12-28,-44.4444
2011-01-07,50.0
2011-01-12,0.0
2011-01-13,0.0
2011-01-26,0.0
2011-01-28,0.0
2011-02-04,0.0
2011-02-07,-13.3333
2011-02-09,7.6923
2011-02-10,-7.1429
2011-02-15,0.0
2011-02-17,15.3846
2011-03-07,0.0
2011-03-08,0.0
2011-03-10,-26.6667
2011-03-11,-9.0909
2011-03-23,0.0
2011-03-24,20.0
2011-03-25,-8.3333
2011-04-04,0.0
2011-04-11,-18.1818
2011-04-12,0.0
2011-04-14,0.0
2011-04-20,-11.1111
2011-04-21,0.0
2011-04-26,25.0
2011-05-10,140.0
2011-05-13,-18.75
2011-05-16,25.641
2011-05-17,18.3673
2011-05-18,13.7931
2011-05-19,6.0606
2011-05-20,2.8571
2011-05-23,2.7778
2011-05-24,-18.9189
2011-05-25,-20.0
2011-05-26,25.0
2011-05-31,0.0
2011-06-01,-33.3333
2011-06-02,50.0
2011-06-03,0.0
2011-06-06,0.0
2011-06-07,0.0
2011-06-09,0.0
2011-06-15,-6.6667
2011-06-16,-28.5714
2011-06-22,-25.0
2011-06-23,20.0
2011-06-24,11.1111
2011-06-27,-35.0
2011-06-29,53.8462
2011-07-11,0.0
2011-07-18,15.0
2011-07-22,30.4348
2011-07-26,0.0
2011-08-01,-64.5833
2011-08-03,182.3529
2011-08-11,-33.3333
2011-08-12,25.0
2011-08-25,-0.75
2011-09-06,0.0
2011-09-21,-19.3955
2011-10-04,-25.0
2011-10-06,-30.0
2011-10-28,-4.7619
2011-11-02,0.0
2011-11-03,-10.0
2011-11-04,0.0
2011-11-10,-44.4444
2011-11-22,20.0
2011-11-23,-33.3333
2011-12-07,121.875
2011-12-12,0.0
2012-01-17,-43.662
2012-01-18,0.0
2012-01-19,0.0
2012-01-23,0.0
2012-01-25,-40.0
2012-02-01,0.0
2012-02-09,-33.3333
2012-02-10,50.0
2012-02-13,33.3333
2012-02-17,75.0
2012-02-22,28.5714
2012-02-24,-11.1111
2012-02-28,0.0
2012-03-13,0.0
2012-03-21,-39.0625
2012-03-22,-17.9487
2012-03-23,-50.0
2012-03-26,0.0
2012-03-27,-25.0
2012-03-28,133.3333
2012-03-29,-8.9286
2012-03-30,-43.1373
2012-04-02,-24.1379
2012-04-03,0.0
2012-04-04,22.7273
2012-04-05,-3.7037
2012-04-09,3.8462
2012-04-10,-59.2593
2012-05-03,-13.2121
2012-05-04,-77.6536
2012-05-07,0.0
2012-05-08,0.3125
2012-05-10,-12.4611
2012-05-11,398.2206
2012-05-15,-3.4286
2012-05-18,-79.216
2012-05-21,378.2918
2012-05-23,-79.1667
2012-05-24,0.0
2012-05-25,325.7143
2012-05-29,-20.1342
2012-05-31,-66.3866
2012-06-01,22.5
2012-06-04,163.2653
2012-06-06,-80.6202
2012-06-07,28.0
2012-06-13,150.0
2012-06-14,-61.25
2012-06-18,209.6774
2012-06-20,32.2917
2012-06-26,-72.3425
2012-06-27,452.3132
2012-06-28,0.0
2012-07-05,-81.8943
2012-07-06,0.0
2012-07-09,295.7295
2012-07-10,28.0576
2012-07-11,33.1461
2012-07-13,-59.9156
2012-07-17,121.0526
2012-07-19,-54.2857
2012-07-24,-7.2917
2012-07-25,-26.9663
2012-07-27,18.4615
2012-07-30,0.0
2012-07-31,1.2987
2012-08-02,194.8718
2012-08-08,-54.3478
2012-08-09,0.0
2012-08-10,-9.5238
2012-08-13,-21.0526
2012-08-14,36.6667
2012-08-15,-12.1951
2012-08-16,-11.1111
2012-08-17,-12.5
2012-08-20,-54.2857
2012-08-21,9.375
2012-08-22,-19.1071
2012-08-23,-43.4879
2012-08-24,-21.875
2012-08-27,0.0
2012-08-28,16.0
2012-08-29,-10.3448
2012-08-30,-7.6923
2012-08-31,20.8333
2012-09-04,-22.8448
2012-09-05,-1.6760000000000002
2012-09-06,18.1818
2012-09-07,0.0
2012-09-10,-15.3846
2012-09-11,9.0909
2012-09-12,8.3333
2012-09-13,-15.3846
2012-09-14,13.6364
2012-09-17,-4.0
2012-09-19,-4.1667
2012-09-20,-17.3913
2012-09-21,10.526299999999999
2012-09-24,-14.2857
2012-09-25,16.6667
2012-09-26,-14.2857
2012-09-27,11.1111
2012-09-28,0.0
2012-10-01,3.125
2012-10-02,-3.0303
2012-10-03,0.0
2012-10-04,30.0
2012-10-05,-7.6923
2012-10-08,-17.7083
2012-10-09,0.0
2012-10-10,-17.7215
2012-10-11,35.3846
2012-10-15,0.0
2012-10-16,0.0
2012-10-17,0.0
2012-10-18,0.0
2012-10-19,9.0909
2012-10-22,-8.3333
2012-10-23,-36.3636
2012-10-24,-16.9643
2012-10-25,-17.2043
2012-10-26,-37.6623
2012-10-31,16.6667
2012-11-01,0.0
2012-11-02,-19.6429
2012-11-05,20.0
2012-11-06,0.0
2012-11-07,-5.5556
2012-11-08,-15.6863
2012-11-09,4.6512
2012-11-12,-4.4444
2012-11-13,0.0
2012-11-14,0.0
2012-11-15,0.0
2012-11-16,-18.6047
2012-11-19,0.0
2012-11-20,45.7143
2012-11-21,25.4902
2012-11-23,46.875
2012-11-26,-23.4043
2012-11-27,6.9444
2012-11-28,-16.8831
2012-11-29,0.0
2012-11-30,-4.6875
2012-12-03,-3.2787
2012-12-04,-5.0847
2012-12-05,8.9286
2012-12-06,1.6393
2012-12-07,-1.6129
2012-12-10,0.0
2012-12-11,-21.3115
2012-12-12,0.0
2012-12-13,0.0
2012-12-17,4.1667
2012-12-19,24.0
2012-12-20,-35.4839
2012-12-21,700.0
2012-12-24,-50.0
2012-12-26,0.0
2012-12-27,0.0
2012-12-28,0.0
2013-01-03,0.0
2013-01-09,-60.0
2013-01-10,-9.375
2013-01-11,-17.2414
2013-01-14,54.1667
2013-01-15,0.0
2013-01-16,16.2162
2013-01-17,-20.9302
2013-01-22,-5.8824
2013-01-23,0.0
2013-01-24,50.0
2013-01-25,-37.5
2013-01-28,-13.3333
2013-01-29,0.0
2013-01-30,0.0
2013-01-31,30.7692
2013-02-01,-5.8824
2013-02-04,-6.25
2013-02-05,50.0
2013-02-06,6.6667
2013-02-07,-39.5833
2013-02-08,103.4483
2013-02-11,130.5085
2013-02-12,-13.2353
2013-02-13,-7.6271
2013-02-14,-36.6972
2013-02-15,-7.2464
2013-02-19,-45.3125
2013-02-20,31.4286
2013-02-21,-13.0435
2013-02-22,25.0
2013-02-25,-8.0
2013-02-26,0.0
2013-02-27,0.0
2013-02-28,-13.0435
2013-03-01,0.0
2013-03-04,12.5
2013-03-05,6.6667
2013-03-06,-20.8333
2013-03-07,21.0526
2013-03-08,-6.5217
2013-03-11,30.2326
2013-03-12,-25.0
2013-03-13,-9.5238
2013-03-14,-2.6316
2013-03-15,8.1081
2013-03-18,-15.0
2013-03-19,8.8235
2013-03-20,-8.1081
2013-03-21,0.0
2013-03-22,-14.7059
2013-03-25,10.3448
2013-03-26,0.0
2013-03-27,0.0
