ticker,JALA US Equity
2013-06-17,-8.9286
2013-06-18,-21.5686
2013-06-19,16.0
2013-06-20,-1.7241
2013-06-21,-22.807
2013-06-24,-9.0909
2013-06-25,30.0
2013-06-26,-21.1538
2013-06-27,5.7927
2013-06-28,18.4438
2013-07-01,0.0
2013-07-03,-3.163
2013-07-05,16.5829
2013-07-08,3.8792999999999997
2013-07-09,12.8631
2013-07-10,-15.8088
2013-07-11,0.8734
2013-07-12,28.1385
2013-07-15,-6.7568
2013-07-16,-12.6812
2013-07-17,-4.9793
2013-07-18,11.7904
2013-07-19,-9.375
2013-07-22,-9.9138
2013-07-23,3.3493
2013-07-24,-7.4074
2013-07-25,16.5
2013-07-30,-24.4635
2013-07-31,0.0
2013-08-01,0.0
2013-08-02,26.4205
2013-08-05,-24.4944
2013-08-06,-4.7619
2013-08-07,-4.375
2013-08-08,4.5752
2013-08-09,19.375
2013-08-12,4.712
2013-08-13,0.0
2013-08-14,-20.0
2013-08-15,0.625
2013-08-16,0.0
2013-08-19,4.3478
2013-08-20,-4.7619
2013-08-21,22.5
2013-08-26,0.0
2013-08-28,-15.051
2013-08-29,-3.9039
2013-08-30,0.0
2013-09-04,0.0
2013-09-05,-15.0
2013-09-06,0.0
2013-09-09,0.0
2013-09-11,17.647100000000002
2013-09-17,0.0
2013-09-18,20.0
2013-09-19,0.0
2013-09-20,45.8333
2013-09-23,-2.8571
2013-09-24,-2.9412000000000003
2013-09-25,3.0303
2013-09-26,2.5735
2013-09-27,-7.7061
2013-09-30,-6.7961
2013-10-01,6.6667
2013-10-02,5.0781
2013-10-03,-7.8067
2013-10-04,4.8387
2013-10-07,-7.6923
2013-10-08,0.0
2013-10-10,0.0
2013-10-11,0.0
2013-10-14,0.0
2013-10-15,3.3333
2013-10-16,-3.2258
2013-10-21,0.0
2013-10-22,0.0
2013-10-23,-6.6667
2013-10-24,0.0
2013-10-25,7.1429
2013-10-28,3.3333
2013-10-29,4.4355
2013-10-30,0.0
2013-10-31,-7.3359
2013-11-01,8.3333
2013-11-04,-10.7692
2013-11-05,0.0
2013-11-06,3.4483
2013-11-08,0.0
2013-11-11,10.0
2013-11-12,0.0
2013-11-13,-9.0909
2013-11-15,23.3333
2013-11-18,-4.5608
2013-11-19,-2.3009
2013-11-20,8.1522
2013-11-21,-16.9179
2013-11-22,0.0
2013-11-25,10.6855
2013-11-26,1.4572
2013-11-27,-13.8241
2013-12-02,26.6667
2013-12-03,-10.526299999999999
2013-12-04,2.9412000000000003
2013-12-05,0.0
2013-12-06,0.0
2013-12-09,-4.2857
2013-12-11,7.4627
2013-12-12,-5.5556
2013-12-13,8.4559
2013-12-16,-6.4407
2013-12-17,6.8841
2013-12-18,-15.9322
2013-12-19,7.0565
2013-12-20,-3.5782
2013-12-23,0.0
2013-12-26,0.0
2013-12-27,12.5
2013-12-30,1.9097
2013-12-31,36.2862
2014-01-02,-2.0
2014-01-03,-12.2449
2014-01-06,-1.1628
2014-01-07,8.2353
2014-01-08,0.0
2014-01-09,-8.6957
2014-01-10,-5.2083
2014-01-13,50.2355
2014-01-14,-16.6144
2014-01-15,-7.3935
2014-01-16,8.2544
2014-01-17,2.0
2014-01-21,54.902
2014-01-22,0.0
2014-01-23,-5.0633
2014-01-24,2.6667
2014-01-27,10.3896
2014-01-28,0.0
2014-01-29,0.0
2014-01-30,2.3529
2014-01-31,32.1839
2014-02-03,39.1304
2014-02-04,12.4219
2014-02-05,-11.0493
2014-02-06,-4.0625
2014-02-07,7.4919
2014-02-10,13.9394
2014-02-11,-14.8936
2014-02-12,6.25
2014-02-13,-0.5882
2014-02-14,7.6923
2014-02-18,-3.8462
2014-02-19,-0.5714
2014-02-20,-9.1954
2014-02-21,9.9288
2014-02-24,-10.7593
2014-02-25,3.2258
2014-02-26,-6.9922
2014-02-27,-16.0017
2014-02-28,4.0
2014-03-03,-7.6923
2014-03-04,-8.3333
2014-03-05,9.0909
2014-03-06,-0.8333
2014-03-07,-0.8403
2014-03-10,-2.5423999999999998
2014-03-11,15.6522
2014-03-12,35.3383
2014-03-13,-5.4514
2014-03-14,-1.2852999999999999
2014-03-17,-19.6429
2014-03-18,11.1111
2014-03-19,0.0
2014-03-20,3.3333
2014-03-21,-3.2258
2014-03-24,0.0
2014-03-25,0.0
2014-03-26,0.0
2014-03-27,0.0
2014-03-28,-6.6667
2014-03-31,-20.7143
2014-04-01,13.5135
2014-04-02,8.7302
2014-04-03,-5.1095
2014-04-04,3.0769
2014-04-07,-10.4478
2014-04-08,4.1667
2014-04-09,4.0
2014-04-10,-0.7692
2014-04-11,-6.9767
2014-04-14,-8.3333
2014-04-15,-7.2727
2014-04-16,6.6789
2014-04-17,-8.0988
2014-04-21,-3.0
2014-04-22,-1.0309
2014-04-23,3.125
2014-04-24,-4.0404
2014-04-25,-2.6316
2014-04-28,-35.1351
2014-04-29,8.3333
2014-04-30,49.2308
2014-05-01,-12.3711
2014-05-02,-21.1765
2014-05-05,-1.4925
2014-05-06,-9.2803
2014-05-07,-16.4927
2014-05-08,0.0
2014-05-09,10.0
2014-05-12,0.0
2014-05-13,-10.0
2014-05-14,-13.1313
2014-05-15,-4.6512
2014-05-16,-8.5366
2014-05-19,-20.0
2014-05-20,26.6667
2014-05-21,-7.8947
2014-05-22,37.1429
2014-05-23,10.8073
2014-05-27,-17.5088
2014-05-28,-16.8091
2014-05-29,-17.8082
2014-05-30,0.0
2014-06-02,-5.625
2014-06-03,2.4283
2014-06-04,14.4397
2014-06-05,6.968
2014-06-06,9.331
2014-06-09,-12.3994
2014-06-10,-11.3971
2014-06-11,18.8797
2014-06-12,1.9197
2014-06-13,5.4795
2014-06-16,-2.2727
2014-06-17,-14.6179
2014-06-18,2.7237
2014-06-19,-1.1364
2014-06-20,3.8314
2014-06-23,-16.4207
2014-06-24,-0.4415
2014-06-25,-2.439
2014-06-26,3.6364
2014-06-27,1.7544
2014-06-30,6.4655000000000005
2014-07-01,-2.834
2014-07-02,0.0
2014-07-03,3.3333
2014-07-07,1.6129
2014-07-08,-7.3413
2014-07-09,2.7837
2014-07-10,-10.0
2014-07-11,9.2593
2014-07-14,-15.2542
2014-07-15,5.5
2014-07-16,6.1611
2014-07-17,-0.4464
2014-07-18,4.0359
2014-07-21,2.8017
2014-07-22,-9.434
2014-07-23,-3.2407
2014-07-24,1.4354
2014-07-25,13.2075
2014-07-28,-0.4167
2014-07-29,-3.3473
2014-07-30,-9.9567
2014-07-31,-7.6923
2014-08-01,-4.1667
2014-08-04,3.8043
2014-08-05,-7.8534
2014-08-06,-9.0909
2014-08-07,2.5
2014-08-08,21.9512
2014-08-11,16.5
2014-08-12,-14.1631
2014-08-13,-7.5
2014-08-14,-2.7027
2014-08-15,6.1111
2014-08-18,-31.4136
2014-08-19,-13.7405
2014-08-20,2.6549
2014-08-21,0.0
2014-08-22,3.4483
2014-08-25,-5.4167
2014-08-26,4.8458
2014-08-27,21.0084
2014-08-28,2.7778
2014-08-29,1.0135
2014-09-02,-11.7057
2014-09-03,-9.0909
2014-09-04,3.3333
2014-09-05,0.0
2014-09-08,12.9032
2014-09-09,-7.5
2014-09-10,-1.9304999999999999
2014-09-11,2.7559
2014-09-12,-9.1954
2014-09-15,4.6414
2014-09-16,2.0161
2014-09-17,-8.3004
2014-09-18,-7.7586
2014-09-19,-0.4673
2014-09-22,-2.3474
2014-09-23,7.6923
2014-09-24,7.1429
2014-09-25,-3.3333
2014-09-26,-4.7414
2014-09-29,4.9774
2014-09-30,0.0
2014-10-01,-4.7414
2014-10-02,-9.5023
2014-10-03,4.0
2014-10-06,-1.4423
2014-10-07,-3.4146
2014-10-08,-0.5051
2014-10-09,8.6294
2014-10-10,1.8692
2014-10-13,-4.5872
2014-10-14,3.8462
2014-10-15,3.7037
2014-10-16,0.0
2014-10-17,0.0
2014-10-20,-9.375
2014-10-21,-5.4187
2014-10-22,0.0
2014-10-23,0.0
2014-10-24,4.1667
2014-10-27,-6.5
2014-10-28,2.6738
2014-10-29,-1.5625
2014-10-30,0.0
2014-10-31,5.8201
2014-11-03,-4.0
2014-11-04,16.6667
2014-11-05,-12.9464
2014-11-06,6.6667
2014-11-07,7.6923
2014-11-10,9.375
2014-11-11,-3.2653
2014-11-12,9.2827
2014-11-13,-11.1969
2014-11-14,4.3478
2014-11-17,-20.0
2014-11-18,8.3333
2014-11-19,-6.7308
2014-11-20,6.1856
2014-11-21,-0.4854
2014-11-24,4.3902
2014-11-25,-4.2056000000000004
2014-11-26,-1.4634
2014-11-28,9.4059
2014-12-01,-13.1222
2014-12-02,0.0
2014-12-03,0.0
2014-12-04,-1.5625
2014-12-05,10.0529
2014-12-08,6.25
2014-12-09,-13.1222
2014-12-10,-3.125
2014-12-11,-5.3763
2014-12-12,15.3409
2014-12-15,-17.2414
2014-12-16,-9.5238
2014-12-17,1.3158
2014-12-18,5.1948
2014-12-19,-1.2346
2014-12-22,-5.0
2014-12-23,5.2632
2014-12-24,0.0
2014-12-26,0.0
2014-12-29,0.0
2014-12-30,10.0
2014-12-31,-5.6818
2015-01-02,-15.0602
2015-01-05,2.1277
2015-01-06,9.7222
2015-01-07,1.2658
2015-01-08,-25.0
2015-01-09,-4.1667
2015-01-12,6.9565
2015-01-13,17.0732
2015-01-14,-11.1111
2015-01-15,-18.75
2015-01-16,21.1538
2015-01-20,1.5873
2015-01-21,0.0
2015-01-22,6.25
2015-01-23,-1.4706000000000001
2015-01-26,-10.4478
2015-01-27,-8.3333
2015-01-28,-0.9091
2015-01-29,-1.8349
2015-01-30,-10.2804
2015-02-02,0.0
2015-02-03,2.0833
2015-02-04,1.0204
2015-02-05,8.0808
2015-02-06,-10.2804
2015-02-09,-8.3333
2015-02-10,-14.7727
2015-02-11,-8.0
2015-02-12,20.2899
2015-02-13,-10.8434
2015-02-17,-27.027
2015-02-18,14.8148
2015-02-19,0.0
2015-02-20,-9.6774
2015-02-23,10.7143
2015-02-24,-6.4516
2015-02-25,1.7241
2015-02-26,3.3898
2015-02-27,1.6393
2015-03-02,0.0
2015-03-03,-1.6129
2015-03-04,1.6393
2015-03-05,16.129
2015-03-06,73.6111
2015-03-09,-12.8
2015-03-10,-1.8349
2015-03-11,-2.8037
2015-03-12,15.3846
2015-03-13,9.1667
2015-03-16,-4.5802
2015-03-17,-6.4
2015-03-18,4.2735
2015-03-19,0.8197
2015-03-20,0.0
2015-03-23,-4.878
2015-03-24,-4.2735
2015-03-25,-11.607099999999999
2015-03-26,-3.0303
2015-03-27,3.125
2015-03-30,-8.0808
2015-03-31,-6.5934
2015-04-01,9.4118
2015-04-02,-2.1505
2015-04-06,8.7912
2015-04-07,-6.0606
2015-04-08,0.0
2015-04-09,0.0
2015-04-10,-2.1505
2015-04-13,2.1978
2015-04-14,-2.1505
2015-04-15,23.0769
2015-04-16,0.0
2015-04-17,0.0
2015-04-20,-2.6786
2015-04-21,10.0917
2015-04-22,-2.5
2015-04-23,0.8547
2015-04-27,-18.6441
2015-04-28,8.3333
2015-04-29,-7.6923
2015-04-30,11.4583
2015-05-01,9.3458
2015-05-04,-29.0598
2015-05-05,-6.0241
2015-05-06,2.5641
2015-05-07,6.25
2015-05-08,-9.4118
2015-05-11,-6.4935
2015-05-12,-15.2778
2015-05-13,4.918
2015-05-14,-12.5
2015-05-15,-8.9286
2015-05-18,-9.8039
2015-05-19,21.7391
2015-05-20,14.2857
2015-05-21,12.5
2015-05-22,-6.9444
2015-05-26,-13.4328
2015-05-27,-17.2414
2015-05-28,16.6667
2015-05-29,0.0
2015-06-01,0.0
2015-06-02,-7.1429
2015-06-03,3.8462
2015-06-04,-14.8148
2015-06-05,10.8696
2015-06-08,-15.6863
2015-06-09,0.0
2015-06-10,6.9767
2015-06-11,0.0
2015-06-12,0.0
2015-06-15,-2.1739
2015-06-16,0.0
2015-06-17,0.0
2015-06-18,2.2222
2015-06-19,-2.1739
2015-06-22,0.0
2015-06-23,0.0
2015-06-24,0.0
2015-06-25,-20.0
2015-06-26,2.7778
2015-06-29,2.7027
2015-06-30,-2.6316
2015-07-02,59.4595
2015-07-06,-1.6949
2015-07-07,-3.4483
2015-07-09,-5.3571
2015-07-10,9.434
2015-07-13,6.8966
2015-07-14,0.0
2015-07-15,8.0645
2015-07-16,2.9851
2015-07-17,-2.8986
2015-07-21,-25.3731
2015-07-22,0.0
2015-07-23,-4.0
2015-07-24,16.6667
2015-07-27,10.7143
2015-07-29,-16.129
2015-07-30,1.9231
2015-07-31,15.0943
2015-08-03,8.1967
2015-08-04,4.5455
2015-08-07,-10.1449
2015-08-10,0.0
2015-08-13,8.0645
2015-08-14,4.4776
2015-08-17,-42.8571
2015-08-18,-15.0
2015-08-19,0.0
2015-08-20,11.7647
2015-08-24,-7.8947
2015-08-26,0.0
2015-08-27,-2.8571
2015-08-28,2.9412000000000003
2015-08-31,-2.8571
2015-09-02,17.647100000000002
2015-09-03,-7.5
2015-09-08,-5.4054
2015-09-09,-22.8571
2015-09-10,37.037
2015-09-11,-8.1081
2015-09-16,-11.7647
2015-09-17,0.0
2015-09-18,-3.3333
2015-09-22,0.0
2015-09-23,0.0
2015-09-24,0.0
2015-09-25,-51.7241
2015-09-28,14.2857
2015-09-29,-12.5
2015-09-30,0.0
2015-10-01,-7.1429
2015-10-02,0.0
2015-10-05,-15.3846
2015-10-06,18.1818
2015-10-07,0.0
2015-10-08,0.0
2015-10-12,0.0
2015-10-13,0.0
2015-10-15,0.0
2015-10-21,0.0
2015-10-23,-23.0769
2015-10-26,-20.0
2015-10-29,0.0
2015-10-30,25.0
2015-11-03,-20.0
2015-11-06,25.0
2015-11-09,-20.0
2015-11-11,0.0
2015-11-16,-37.5
2015-11-17,60.0
2015-11-18,0.0
2015-11-19,0.0
2015-11-20,0.0
2015-11-23,0.0
2015-11-24,0.0
2015-12-01,-25.0
2015-12-02,33.3333
2015-12-03,-25.0
2015-12-04,0.0
2015-12-07,0.0
2015-12-08,0.0
2015-12-10,0.0
2015-12-11,33.3333
2015-12-15,0.0
2015-12-16,0.0
2015-12-21,0.0
2015-12-24,-25.0
2015-12-29,164.0
2015-12-30,-54.5455
2015-12-31,22.2222
2016-01-04,0.0
2016-01-05,0.0
2016-01-06,-27.2727
2016-01-07,-12.5
2016-01-12,14.2857
2016-01-26,-6.25
2016-02-03,-33.3333
2016-02-04,-9.2
2016-02-23,-33.9207
2016-02-25,15.3333
2016-02-26,44.5087
2016-03-01,-20.0
2016-03-03,100.0
2016-03-11,0.0
2016-03-16,0.0
2016-03-22,0.0
2016-03-23,-19.25
2016-03-29,15.4799
2016-03-31,15.2815
2016-04-01,-34.6948
2016-04-07,-21.6559
2016-04-15,36.3636
2016-04-21,-26.6667
2016-04-25,36.3636
2016-05-09,-26.6667
2016-05-10,27.2727
2016-05-12,-21.4286
2016-05-13,0.0
2016-05-16,9.0909
2016-05-17,-33.3333
2016-05-18,42.2656
2016-05-20,-6.5623000000000005
2016-05-24,-29.474
2016-05-26,20.0
2016-05-27,0.0
2016-05-31,26.875
2016-06-01,-12.4247
2016-06-06,0.0
2016-06-08,-18.6563
2016-06-09,41.3753
2016-06-17,-26.087
2016-07-07,0.0
2016-07-08,0.0
2016-07-20,-5.8824
2016-07-21,0.0
2016-08-03,-15.625
2016-08-05,55.5556
2016-08-11,0.0
2016-08-24,-35.7143
2016-10-03,-40.7407
2016-10-04,-12.5
2016-10-05,0.0
2016-10-06,-14.2857
2016-10-11,-25.0
2016-10-12,0.0
2016-10-18,0.0
2016-10-28,0.0
2016-11-02,100.0
2016-11-15,-43.3333
2016-11-28,0.0
2016-12-08,-11.7647
2016-12-22,0.0
2016-12-27,25.6944
2016-12-28,-11.8232
2016-12-29,-10.526299999999999
2016-12-30,34.4538
2017-01-13,-31.6667
2017-01-23,265.8537
2017-01-25,-20.0
2017-02-01,53.5937
2017-02-09,-51.1021
2017-03-10,-0.1387
2017-03-27,-38.8889
2017-03-28,36.3636
2017-04-13,-26.6667
2017-04-19,-9.0909
2017-05-05,-19.75
2017-05-15,24.2991
2017-05-23,0.2506
2017-06-21,-14.0
2017-07-11,-6.9767
2017-07-26,19.25
2017-07-27,-16.1426
2017-07-28,0.0
2017-07-31,-25.0
2017-08-04,25.6667
2017-08-07,59.1512
2017-10-02,-66.6667
2017-10-09,55.0
2017-10-17,-51.6129
2017-10-23,100.0
2017-10-26,33.3333
2017-11-02,-37.5
2017-11-14,13.8
2017-11-16,-12.1265
2017-11-17,6.0
2017-11-29,37.9245
2017-12-07,-17.9207
2017-12-12,0.0
2017-12-13,0.0
2017-12-26,9.6667
2017-12-27,7.5076
2018-01-08,35.991
2018-01-25,-2.5572
2018-02-01,-33.8596
2018-02-12,22.2581
2018-02-13,163.8522
2018-03-07,-69.0
2018-03-12,0.0
2018-03-19,-43.5484
2018-04-27,0.0
2018-05-10,-37.1429
2018-05-11,-9.0909
2018-05-17,50.0
2018-05-29,10.0
2018-06-08,0.0
2018-06-27,-9.0909
2018-07-09,0.0
2018-07-11,-26.6667
2018-07-19,172.7273
2018-08-14,0.0
2018-09-27,-33.3333
2018-10-31,-25.0
2018-11-12,0.0
2018-11-19,66.6667
2018-11-27,-40.0
2018-12-10,0.0
2018-12-24,6.6667
2019-03-01,62.5
2019-03-15,-61.5385
2019-03-22,2.0
2019-04-22,154.902
2019-05-03,-23.0769
2019-05-14,50.0
2019-07-12,-33.3333
2019-07-26,-45.0
2019-09-06,0.0
2019-09-10,345.4545
2019-09-12,-46.1224
2019-10-02,6.8182
2019-10-30,-25.5319
2019-11-12,0.0
2019-11-25,8.5714
2019-12-12,-7.8947
2020-01-03,0.0
2020-01-06,-4.7619
2020-01-16,21.5
2020-02-04,23.4568
2020-02-05,20.0
2020-02-06,-58.3333
2020-02-11,100.0
2020-02-21,-46.6667
2020-02-26,25.0
2020-03-02,0.0
2020-03-12,-19.5
2020-03-20,0.0
2020-04-29,-8.0745
2020-05-28,35.1351
2020-05-29,30.0
2020-06-08,0.0
2020-07-27,3.8462
2020-07-31,48.1481
