ticker,MEDH US Equity
2008-01-03,-9.0909
2008-01-04,9.2308
2008-01-10,4.2254
2008-01-11,0.0
2008-01-18,-5.4054
2008-01-22,-5.0
2008-01-23,12.782
2008-01-24,0.0
2008-01-25,-10.0
2008-01-28,0.0
2008-01-29,0.0
2008-01-30,0.0
2008-01-31,0.0
2008-02-01,0.0
2008-02-04,0.0
2008-02-05,-3.7037
2008-02-06,3.8462
2008-02-07,7.4074
2008-02-08,3.4483
2008-02-11,2.0
2008-02-12,-0.6536
2008-02-13,0.0
2008-02-14,-1.9737
2008-02-15,-4.0268
2008-02-19,0.0
2008-02-20,0.0
2008-02-21,5.5944
2008-02-22,-0.6623
2008-02-25,6.6667
2008-02-26,-0.6367
2008-02-27,-6.9073
2008-02-28,-8.7838
2008-02-29,5.1852
2008-03-03,-4.9296
2008-03-04,1.4815
2008-03-05,-1.4599
2008-03-06,-0.7407
2008-03-07,-2.9851
2008-03-10,-7.6923
2008-03-11,-4.1667
2008-03-12,-4.3478
2008-03-13,0.0
2008-03-14,-4.5455
2008-03-17,-4.7619
2008-03-18,-6.0
2008-03-19,7.4468
2008-03-20,-1.9802
2008-03-24,4.0404
2008-03-25,0.9709
2008-03-26,-0.9615
2008-03-27,11.6505
2008-03-28,-4.3478
2008-03-31,14.5455
2008-04-01,0.0
2008-04-02,-8.7302
2008-04-03,8.6957
2008-04-04,-4.0
2008-04-07,0.0
2008-04-08,-11.6667
2008-04-09,13.2075
2008-04-11,-1.6667
2008-04-14,-6.7797
2008-04-15,4.5455
2008-04-16,2.6087
2008-04-17,-0.8475
2008-04-18,-0.8547
2008-04-21,0.8621
2008-04-22,5.1282
2008-04-23,-2.439
2008-04-24,5.8333
2008-04-25,6.2992
2008-04-28,0.0
2008-04-29,0.7407
2008-04-30,-2.9412000000000003
2008-05-01,3.0303
2008-05-02,-4.4118
2008-05-05,7.6923
2008-05-06,-3.5714
2008-05-07,-7.4074
2008-05-08,5.6
2008-05-09,0.0
2008-05-12,7.5758
2008-05-13,-2.8169
2008-05-14,0.0
2008-05-16,2.1739
2008-05-20,-4.2553
2008-05-21,0.0
2008-05-23,0.0
2008-05-27,0.0
2008-05-29,1.4815
2008-05-30,-1.4599
2008-06-02,-1.4815
2008-06-03,0.0
2008-06-05,-0.7519
2008-06-09,0.7576
2008-06-10,-6.015
2008-06-11,-4.0
2008-06-16,0.0
2008-06-23,-4.1667
2008-06-24,-4.3478
2008-06-25,0.0
2008-07-01,-8.1818
2008-07-02,-0.9901
2008-07-07,0.0
2008-07-08,-5.0
2008-07-11,-26.3158
2008-07-14,27.1429
2008-07-16,-38.2022
2008-07-17,9.0909
2008-07-18,-8.3333
2008-07-21,0.0
2008-07-22,0.0
2008-07-23,32.7273
2008-07-25,-31.5068
2008-07-31,10.0
2008-08-01,0.0
2008-08-04,18.1818
2008-08-05,12.3077
2008-08-06,-23.2877
2008-08-08,-5.3571
2008-08-14,1.8868
2008-08-15,-7.4074
2008-08-18,10.0
2008-08-19,-7.2727
2008-08-20,7.8431
2008-08-22,0.0
2008-08-26,-9.0909
2008-09-02,2.0
2008-09-03,7.8431
2008-09-09,0.0
2008-09-10,-5.4545
2008-09-12,-17.3077
2008-09-15,4.6512
2008-09-16,0.0
2008-09-17,-33.3333
2008-09-19,30.0
2008-09-25,-5.1282
2008-09-26,0.0
2008-09-30,-32.4324
2008-10-01,-52.0
2008-10-02,83.3333
2008-10-03,-9.0909
2008-10-06,-25.0
2008-10-07,56.6667
2008-10-08,-2.1277
2008-10-09,-34.7826
2008-10-14,20.0
2008-10-15,11.1111
2008-10-16,0.0
2008-10-17,-10.0
2008-10-20,-22.2222
2008-10-21,-7.1429
2008-10-22,3.8462
2008-10-23,-3.7037
2008-10-24,23.0769
2008-10-27,-12.5
2008-10-28,0.0
2008-10-29,-14.2857
2008-10-31,0.0
2008-11-03,0.0
2008-11-05,50.0
2008-11-06,-11.1111
2008-11-07,-6.25
2008-11-11,-20.0
2008-11-14,100.0
2008-11-28,-29.1667
2008-12-01,0.0
2008-12-02,5.8824
2008-12-03,16.6667
2008-12-04,2.3810000000000002
2008-12-05,-6.9767
2008-12-08,5.0
2008-12-09,9.5238
2008-12-11,-13.0435
2008-12-12,0.0
2008-12-15,5.0
2008-12-16,0.0
2008-12-17,0.0
2008-12-18,0.0
2008-12-19,0.0
2008-12-22,0.0
2008-12-23,0.0
2008-12-26,7.1429
2008-12-29,-2.2222
2008-12-30,-4.5455
2008-12-31,19.0476
2009-01-02,8.0
2009-01-05,-3.7037
2009-01-06,-11.538499999999999
2009-01-07,4.3478
2009-01-08,25.0
2009-01-09,3.3333
2009-01-12,-12.9032
2009-01-14,-18.5185
2009-01-15,-4.5455
2009-01-20,4.7619
2009-01-22,-4.5455
2009-01-28,0.0
2009-02-04,0.0
2009-02-05,0.0
2009-02-06,0.0
2009-02-09,-14.2857
2009-02-10,-16.6667
2009-02-13,13.3333
2009-02-23,-35.2941
2009-02-26,54.5455
2009-03-03,-35.2941
2009-03-10,0.0
2009-03-18,27.2727
2009-03-23,-7.1429
2009-03-25,0.0
2009-03-26,0.0
2009-04-01,-15.3846
2009-04-06,-27.2727
2009-04-15,0.0
2009-04-20,0.0
2009-05-04,62.5
2009-05-06,-3.8462
2009-05-07,12.0
2009-05-12,-14.2857
2009-05-29,-8.3333
2009-06-02,-9.0909
2009-06-05,-25.0
2009-06-09,0.0
2009-06-10,-13.3333
2009-06-12,84.6154
2009-06-15,-25.0
2009-06-16,-11.1111
2009-06-18,25.0
2009-06-23,-10.0
2009-06-24,11.1111
2009-07-01,-10.0
2009-07-07,11.1111
2009-07-08,-10.0
2009-07-13,-33.3333
2009-07-14,0.0
2009-07-16,0.0
2009-07-20,0.0
2009-07-21,100.0
2009-07-22,-41.6667
2009-07-23,0.0
2009-07-24,14.2857
2009-07-27,-12.5
2009-07-29,-14.2857
2009-07-30,33.3333
2009-08-05,-31.25
2009-08-06,9.0909
2009-08-11,0.0
2009-08-14,-8.3333
2009-08-17,9.0909
2009-08-18,0.0
2009-08-19,0.0
2009-08-20,0.0
2009-08-21,0.0
2009-08-24,-33.3333
2009-08-26,50.0
2009-08-27,0.0
2009-08-28,-33.3333
2009-08-31,-25.0
2009-09-01,100.0
2009-09-08,-16.6667
2009-09-09,0.0
2009-09-10,-20.0
2009-09-11,0.0
2009-09-15,-25.0
2009-09-16,0.0
2009-09-18,-16.6667
2009-09-21,4.0
2009-09-22,0.0
2009-09-23,-19.2308
2009-09-24,0.0
2009-09-25,42.8571
2009-09-28,0.0
2009-10-01,0.0
2009-10-02,100.0
2009-10-06,16.6667
2009-10-07,0.0
2009-10-08,0.0
2009-10-12,-57.1429
2009-10-13,16.6667
2009-10-14,0.0
2009-10-15,0.0
2009-10-16,17.1429
2009-10-19,70.7317
2009-10-20,-28.5714
2009-10-21,-20.0
2009-10-27,-22.5
2009-10-28,16.129
2009-10-30,47.2222
2009-11-02,-24.5283
2009-11-03,-22.0313
2009-11-04,-0.6012
2009-11-05,-3.2258
2009-11-06,-23.3333
2009-11-09,30.4348
2009-11-10,-16.6667
2009-11-11,-40.0
2009-11-12,7.5
2009-11-13,8.5271
2009-11-16,14.2857
2009-11-17,35.0
2009-11-19,-7.4074
2009-11-20,-20.0
2009-11-25,0.0
2009-11-30,0.0
2009-12-02,0.0
2009-12-03,-20.0
2009-12-04,0.0
2009-12-07,0.0
2009-12-08,6.25
2009-12-10,-29.4118
2009-12-11,25.0
2009-12-17,100.0
2009-12-21,-50.0
2009-12-22,33.3333
2009-12-24,25.0
2009-12-28,-36.0
2009-12-29,25.0
2009-12-31,0.0
2010-01-04,0.0
2010-01-06,0.0
2010-01-07,35.0
2010-02-08,-66.6667
2010-02-09,22.2222
2010-02-12,0.0
2010-02-18,145.4545
2010-03-02,-57.4074
2010-03-10,0.0
2010-03-24,0.0
2010-03-29,0.0
2010-04-06,0.0
2010-04-07,-13.0435
2010-04-09,0.0
2010-04-26,50.0
2010-04-30,0.0
2010-05-07,-33.3333
2010-06-07,0.0
2010-06-21,25.0
2010-06-24,0.0
2010-06-28,-76.0
2010-07-08,0.0
2010-07-13,0.0
2010-07-26,0.0
2010-08-03,0.0
2010-08-05,229.1667
2010-08-18,-69.6203
2010-09-03,0.0
2010-09-13,0.0
2010-09-27,-33.3333
2010-10-06,0.0
2010-10-08,0.0
2010-10-11,0.0
2010-10-14,0.0
2010-10-22,0.0
2010-10-27,0.0
2010-11-03,0.0
2010-11-09,100.0
2010-12-03,0.0
2010-12-10,0.0
2010-12-13,-50.0
2010-12-14,-50.0
2010-12-15,150.0
2010-12-16,0.0
2010-12-17,0.0
2010-12-20,0.0
2010-12-21,0.0
2010-12-27,0.0
2010-12-30,100.0
2011-01-06,-37.5
2011-01-07,-4.0
2011-01-10,0.0
2011-01-19,-16.6667
2011-01-21,0.0
2011-01-26,-12.5
2011-01-31,128.5714
2011-02-01,-43.75
2011-02-03,0.0
2011-02-04,-4.4444
2011-02-14,-6.9767
2011-02-24,0.0
2011-03-04,0.0
2011-03-11,32.5
2011-03-30,-24.5283
2011-04-25,20.0
2011-04-26,27.0833
2011-05-17,-21.3115
2011-06-02,6.25
2011-06-07,88.2353
2011-06-08,46.875
2011-06-09,-20.5674
2011-06-16,21.4286
2011-06-22,-29.4118
2011-06-23,0.0
2011-07-01,33.3333
2011-07-05,-37.5
2011-07-06,-10.0
2011-07-14,44.4444
2011-07-20,0.0
2011-07-21,0.0
2011-07-22,-15.3846
2011-07-27,0.0
2011-08-11,-9.0909
2011-08-15,300.0
2011-08-17,-77.5
2011-09-07,-11.1111
2011-09-22,0.0
2011-09-26,-12.5
2011-10-04,-10.7143
2011-10-11,-16.0
2011-10-12,2.3810000000000002
2011-11-14,0.0
2011-11-22,0.0
2011-11-29,-13.9535
2011-12-01,0.0
2011-12-23,0.0
2012-01-03,0.0
2012-01-26,0.0
2012-02-06,116.2162
2012-02-07,0.0
2012-02-16,3.75
2012-03-01,0.0
2012-03-16,0.0
2012-03-27,0.0
2012-04-02,-32.5301
2012-04-12,0.0
2012-04-19,0.0
2012-04-20,0.0
2012-04-25,0.0
2012-05-02,-10.7143
2012-05-11,0.0
2012-05-15,0.0
2012-05-18,-4.0
2012-05-22,0.0
2012-05-24,0.0
2012-05-30,-29.1667
2012-06-12,111.7647
2012-06-13,-33.3333
2012-06-21,-29.1667
2012-07-06,0.0
2012-07-10,-47.0588
2012-07-12,5.5556
2012-09-05,-5.2632
2012-09-06,-38.8889
2012-09-13,0.0
2012-10-17,0.0
2012-11-07,-9.0909
2012-11-20,60.0
2012-11-30,-31.25
2012-12-17,190.9091
2012-12-28,-65.625
2012-12-31,0.0
2013-01-03,0.0
2013-01-14,0.0
2013-02-12,0.0
2013-02-27,0.0
2013-03-14,0.0
2013-03-27,190.9091
2013-04-11,-43.75
2013-06-06,0.0
2013-07-11,88.8889
2013-08-12,-44.1176
2013-09-09,10.526299999999999
2013-10-18,0.0
2013-11-06,0.0
2013-11-14,0.0
2013-11-18,0.0
2013-12-12,0.0
2013-12-17,0.0
2013-12-30,0.0
2014-03-05,-23.8095
2014-03-14,0.0
2014-03-27,0.0
2014-04-04,0.0
2014-04-15,0.0
2014-04-22,0.0
2014-06-13,68.75
2014-06-16,-18.5185
2014-06-23,0.0
2014-06-25,-13.6364
2014-07-14,0.0
2014-07-29,-15.7895
2014-08-22,0.0
2014-09-15,0.0
2014-09-22,0.0
2014-09-25,0.0
2014-09-30,0.0
2014-10-02,-18.75
2014-10-03,130.7692
2014-10-21,-53.3333
2014-11-06,0.0
2014-11-12,-7.1429
2014-11-17,7.6923
2014-12-02,128.5714
2014-12-03,75.0
2014-12-04,-39.2857
2014-12-05,17.647100000000002
2014-12-08,-47.5
2014-12-10,4.7619
2014-12-17,0.0
2014-12-22,9.0909
2014-12-23,20.8333
2014-12-29,65.5172
2014-12-30,22.9167
2014-12-31,-1.6949
2015-01-05,-41.3793
2015-01-06,-14.7059
2015-01-09,100.0
2015-01-14,0.0
2015-01-16,15.5172
2015-01-21,-25.3731
2015-01-22,-32.0
2015-01-23,-5.8824
2015-01-27,-15.625
2015-01-28,-22.2222
2015-01-29,52.381
2015-01-30,-34.375
2015-02-02,100.0
2015-02-03,-11.9048
2015-02-04,13.5135
2015-02-06,2.3810000000000002
2015-02-09,-18.6047
2015-02-10,-25.7143
2015-02-20,0.0
2015-03-02,0.0
2015-03-03,0.0
2015-03-10,53.8462
2015-04-06,-35.0
2015-04-17,-7.6923
2015-04-23,0.0
2015-05-13,25.0
2015-05-22,0.0
2015-06-03,-26.6667
2015-07-10,-13.6364
2015-07-13,10.526299999999999
2015-07-14,23.8095
2015-07-31,-7.6923
2015-08-10,-12.5
2015-08-12,200.0
2015-08-13,4.7619
2015-08-14,-27.2727
2015-08-18,4.1667
2015-08-19,38.0
2015-08-21,1.4493
2015-08-24,-40.0
2015-08-27,0.0
2015-08-31,-16.6667
2015-09-02,100.0
2015-09-03,-11.4286
2015-09-04,51.6129
2015-09-08,-79.7872
2015-09-17,-15.7895
2015-09-18,0.0
2015-09-22,24.0
2015-09-24,216.129
2015-10-15,-74.4898
2015-10-22,300.0
2015-10-28,-1.0
2015-11-09,-74.7475
2015-11-18,-40.0
2015-11-25,566.6667
2015-12-03,-75.0
2015-12-04,20.0
2015-12-10,-16.6667
2016-01-12,6.0
2016-02-17,0.0
2016-02-18,0.0
2016-02-22,0.0
2016-03-07,50.9434
2016-03-16,0.0
2016-03-24,0.0
2016-05-10,-75.0
2016-05-16,900.0
2016-05-17,-12.1
2016-05-24,-8.9875
2016-05-25,2.5
2016-05-26,-25.6098
2016-06-01,-16.3934
2016-06-02,26.4706
2016-06-03,-19.3798
2016-06-06,-3.8462
2016-06-09,-18.0
2016-06-10,18.2317
2016-06-13,-10.6756
2016-06-14,-5.3118
2016-06-15,5.0457
2016-06-16,16.0935
2016-06-17,-18.0
2016-06-20,7.3171
2016-06-21,-9.0909
2016-06-22,-2.5
2016-06-23,-2.5641
2016-06-24,-10.526299999999999
2016-06-27,-17.647100000000002
2016-06-28,-3.5714
2016-06-29,5.2315
2016-06-30,-1.8477999999999999
2016-07-01,5.8942
2016-07-05,-18.7302
2016-07-06,0.0
2016-07-07,-16.6667
2016-07-08,23.0
2016-07-11,21.9512
2016-07-12,-10.0
2016-07-13,3.7037
2016-07-14,-21.4286
2016-07-15,27.2727
2016-07-18,0.0
2016-07-19,-8.9286
2016-07-20,-4.4363
2016-07-21,8.7458
2016-07-22,-5.6604
2016-07-25,-22.0
2016-07-26,34.8718
2016-07-27,-27.7567
2016-07-28,-21.0526
2016-07-29,0.0
2016-08-02,-3.3333
2016-08-03,3.4483
2016-08-04,-32.6667
2016-08-05,27.9084
2016-08-08,0.6289
2016-08-09,-21.5385
2016-08-10,-1.9607999999999999
2016-08-11,15.0
2016-08-12,-4.3478
2016-08-15,-9.0909
2016-08-16,0.0
2016-08-17,20.0
2016-08-18,4.1667
2016-08-19,-4.0
2016-08-22,-16.6667
2016-08-23,10.0
2016-08-25,-54.5455
2016-08-26,72.75
2016-08-29,-31.4761
2016-08-30,45.9345
2016-08-31,4.1968
2016-09-01,-1.1111
2016-09-02,-1.1236
2016-09-07,2.2727
2016-09-08,-11.1111
2016-09-12,-37.5
2016-09-13,2.0
2016-09-14,42.1569
2016-09-15,-3.1034
2016-09-16,-0.5338
2016-09-19,-15.5635
2016-09-20,-22.0339
2016-09-21,-2.1739
2016-09-22,-20.0
2016-09-27,11.1111
2016-09-28,25.0
2016-09-29,-34.0
2016-09-30,21.2121
2016-10-03,12.5
2016-10-04,0.0
2016-10-05,-2.2222
2016-10-06,0.0
2016-10-07,9.0909
2016-10-10,-35.8073
2016-10-11,3.854
2016-10-12,-6.25
2016-10-13,0.0
2016-10-14,0.0
2016-10-18,33.3333
2016-10-19,-22.5
2016-10-20,-3.2258
2016-10-21,63.3333
2016-10-27,-10.2041
2016-10-28,-40.9091
2016-11-01,68.5096
2016-11-02,-20.1141
2016-11-04,-14.2857
2016-11-07,0.0
2016-11-09,26.6667
2016-11-10,110.5263
2016-11-11,-43.75
2016-11-14,-11.1111
2016-11-15,2.5
2016-11-16,-41.9207
2016-11-17,15.4856
2016-11-18,-49.5455
2016-11-21,-28.8288
2016-11-22,1.2658
2016-11-23,68.75
2016-11-25,-26.6667
2016-11-28,-15.1515
2016-11-29,23.8095
2016-11-30,-0.9615
2016-12-01,-2.9126
2016-12-02,-18.0
2016-12-05,-12.1951
2016-12-06,-2.0833
2016-12-07,-9.2199
2016-12-08,28.125
2016-12-12,-2.439
2016-12-13,-10.0
2016-12-14,-27.7778
2016-12-15,13.461500000000001
2016-12-16,-21.1864
2016-12-19,-17.2043
2016-12-20,0.0
2016-12-27,18.1818
2016-12-28,58.2418
2016-12-29,-2.0833
2016-12-30,-24.1135
2017-01-03,79.4393
2017-01-04,116.6667
2017-01-05,-35.0962
2017-01-06,-40.7407
2017-01-09,10.0
2017-01-10,6.25
2017-01-11,-30.4813
2017-01-12,0.0
2017-01-13,34.6154
2017-01-17,-8.5714
2017-01-18,-23.125
2017-01-19,0.0
2017-01-20,28.4553
2017-01-23,1.2658
2017-01-24,-23.125
2017-01-25,14.6341
2017-01-26,-4.9645
2017-01-27,7.4627
2017-01-30,-6.9444
2017-01-31,-16.4179
2017-02-01,5.3571
2017-02-02,89.8305
2017-02-03,-22.3214
2017-02-06,-35.6322
2017-02-07,0.0
2017-02-08,-12.5
2017-02-09,0.0
2017-02-10,12.2449
2017-02-13,21.8182
2017-02-14,120.8955
2017-02-15,-43.9189
2017-02-16,-4.8193
2017-02-17,25.9494
2017-02-21,4.5226
2017-02-22,-7.6923
2017-02-23,-33.3333
2017-02-24,4.6875
2017-02-27,-11.9403
2017-02-28,-18.6441
2017-03-01,16.6667
2017-03-02,-14.2857
2017-03-03,2.0833
2017-03-06,-2.0408
2017-03-07,21.875
2017-03-08,-9.4017
2017-03-09,-0.9434
2017-03-10,34.2857
2017-03-13,-16.3121
2017-03-14,-0.8475
2017-03-15,0.0
2017-03-16,7.6923
2017-03-20,-0.7937
2017-03-22,-29.6
2017-03-23,39.7727
2017-03-24,-30.0813
2017-03-27,-4.6512
2017-03-28,3.6585
2017-03-29,1.1764999999999999
2017-03-30,-6.9767
2017-04-03,0.0
2017-04-04,-20.0
2017-04-07,7.8125
2017-04-10,0.0
2017-04-11,37.6812
2017-04-12,1.0526
2017-04-13,0.0
2017-04-18,12.5
2017-04-19,-3.7037
2017-04-20,12.5
2017-04-21,23.0769
2017-04-25,-11.1111
2017-04-27,6.25
2017-04-28,-2.2059
2017-05-01,-32.330799999999996
2017-05-04,0.0
2017-05-08,0.0
2017-05-09,4.4444
2017-05-12,0.0
2017-05-17,4.2553
2017-05-18,-12.2449
2017-05-19,-23.2558
2017-05-23,57.5758
2017-05-25,-27.8846
2017-05-26,-21.3333
2017-06-02,3.3898
2017-06-05,1.6393
2017-06-07,20.4387
2017-06-08,26.4195
2017-06-09,16.9492
2017-06-12,-39.1304
2017-06-20,41.6667
2017-06-22,0.8403
2017-06-23,0.0
2017-06-26,12.5
2017-06-27,-12.592600000000001
2017-06-28,-23.7288
2017-07-05,0.0
2017-07-07,-11.1111
2017-07-10,12.5
2017-07-11,42.2222
2017-07-12,-10.3125
2017-07-18,8.0139
2017-07-19,0.0
2017-07-24,-9.6774
2017-07-27,10.7143
2017-08-01,-28.2258
2017-08-02,-43.8202
2017-08-03,52.0
2017-08-11,-27.552599999999998
2017-08-15,30.7664
2017-08-17,0.0
2017-08-21,-15.2778
2017-08-28,14.7541
2017-09-05,0.0
2017-09-08,8.5714
2017-09-12,-22.0526
2017-09-15,-15.5976
2017-09-18,-16.0
2017-09-21,0.0
2017-10-02,0.0
2017-10-06,9.5238
2017-10-09,-4.3478
2017-10-10,-22.7273
2017-10-11,94.1176
2017-10-13,-51.5152
2017-10-17,0.0
2017-10-18,68.75
2017-10-20,-3.7037
2017-10-23,-42.3077
2017-10-24,0.0
2017-10-26,12.2667
2017-10-27,-10.9264
2017-11-03,0.0
2017-11-06,0.0
2017-11-08,0.0
2017-11-14,0.0
2017-11-15,-26.6667
2017-11-17,72.7273
2017-11-20,-36.8421
2017-11-21,108.3333
2017-11-22,0.0
2017-11-27,0.0
2017-11-29,4.0
2017-12-01,19.2308
2017-12-04,-9.6774
2017-12-05,21.4286
2017-12-07,-32.3529
2017-12-08,43.4783
2017-12-12,33.3333
2017-12-13,18.1818
2017-12-14,69.2308
2017-12-15,104.5455
2017-12-18,-19.4444
2017-12-19,58.6207
2017-12-20,6.5217
2017-12-21,-22.449
2017-12-22,-43.1316
2017-12-26,-9.3012
2017-12-27,-23.4694
2017-12-28,-6.6667
2017-12-29,100.0
2018-01-02,50.0
2018-01-03,4.7619
2018-01-04,-0.4545
2018-01-05,0.4566
2018-01-08,-31.8182
2018-01-09,33.3333
2018-01-10,-2.5
2018-01-11,-33.3333
2018-01-12,54.9231
2018-01-16,43.9921
2018-01-17,3.4483
2018-01-18,6.6667
2018-01-19,-21.5625
2018-01-22,-4.7809
2018-01-23,-24.6862
2018-01-24,55.5556
2018-01-25,1.7856999999999998
2018-01-26,-1.7544
2018-01-29,-25.0
2018-01-30,4.7619
2018-01-31,-9.0909
2018-02-01,9.5
2018-02-02,-17.8082
2018-02-05,0.0
2018-02-06,-21.5667
2018-02-07,5.539
2018-02-08,-0.6711
2018-02-09,34.4595
2018-02-12,25.6281
2018-02-13,-18.0
2018-02-14,-2.439
2018-02-15,0.0
2018-02-16,20.0
2018-02-20,0.0
2018-02-21,4.1667
2018-02-22,-6.0
2018-02-23,-10.6383
2018-02-26,35.7143
2018-02-27,-1.7544
2018-02-28,4.1429
2018-03-01,23.4568
2018-03-02,-2.2222
2018-03-05,12.7841
2018-03-06,-14.3577
2018-03-07,1.4706000000000001
2018-03-08,-27.5362
2018-03-09,0.0
2018-03-12,-5.4
2018-03-13,22.1987
2018-03-14,26.6436
2018-03-15,10.5191
2018-03-16,2.843
2018-03-19,31.0096
2018-03-20,-0.9174
2018-03-21,5.5556
2018-03-22,-14.9123
2018-03-23,-1.0928
2018-03-26,-2.0221
2018-03-27,2.9787
2018-03-28,19.8347
2018-03-29,3.4483
2018-04-02,33.3333
2018-04-03,-25.0
2018-04-04,12.0
2018-04-05,-4.9107
2018-04-06,-8.4507
2018-04-09,-19.6581
2018-04-10,16.383
2018-04-11,-7.6782
2018-04-12,8.9109
2018-04-13,-1.8182
2018-04-16,-22.4074
2018-04-17,-16.4678
2018-04-18,15.7143
2018-04-19,28.3951
2018-04-20,44.2308
2018-04-23,-1.6
2018-04-24,5.0136
2018-04-25,16.129
2018-04-26,-16.5556
2018-04-27,-18.775
2018-04-30,-18.0328
2018-05-01,1.32
2018-05-02,31.8595
2018-05-03,-10.1796
2018-05-04,-10.0
2018-05-07,1.1111
2018-05-08,-10.2564
2018-05-09,2.0408
2018-05-10,17.8
2018-05-11,-14.2615
2018-05-14,-10.198
2018-05-15,-16.2073
2018-05-16,1.0526
2018-05-17,4.1667
2018-05-18,0.0
2018-05-21,-0.25
2018-05-22,0.2506
2018-05-23,-11.125
2018-05-24,-12.2363
2018-05-25,-10.2564
2018-05-29,7.1429
2018-05-30,15.0
2018-05-31,-5.7971
2018-06-01,23.0769
2018-06-04,-1.25
2018-06-05,2.5316
2018-06-06,-6.1728
2018-06-07,13.6842
2018-06-08,-9.7222
2018-06-11,9.2564
2018-06-12,-7.2988
2018-06-13,-11.1392
2018-06-14,13.9601
2018-06-15,-13.5
2018-06-18,12.1387
2018-06-19,-4.6392
2018-06-20,2.4324
2018-06-21,-0.2639
2018-06-22,-1.0582
2018-06-25,2.9412000000000003
2018-06-26,3.8961
2018-06-27,-2.5
2018-06-28,12.3077
2018-06-29,0.4566
2018-07-02,-13.6364
2018-07-03,5.2632
2018-07-05,-11.925
2018-07-06,0.3406
2018-07-09,6.3649000000000004
2018-07-10,-11.9681
2018-07-11,5.7402
2018-07-12,-24.2857
2018-07-13,1.8113000000000001
2018-07-16,0.0741
2018-07-17,-7.4074
2018-07-18,-7.92
2018-07-19,12.9453
2018-07-20,-4.6154
2018-07-23,-3.2258
2018-07-24,4.1667
2018-07-26,-4.0
2018-07-27,10.8958
2018-07-30,-18.9179
2018-07-31,20.4819
2018-08-01,-18.0769
2018-08-02,0.0
2018-08-03,24.4131
2018-08-06,0.0
2018-08-07,-7.5472
2018-08-08,0.0
2018-08-09,9.7959
2018-08-10,-1.8587
2018-08-13,-7.197
2018-08-15,2.0408
2018-08-16,-16.0
2018-08-17,19.0476
2018-08-20,-1.1400000000000001
2018-08-21,-13.5141
2018-08-22,0.5848
2018-08-23,-0.2791
2018-08-24,14.2724
2018-08-27,0.0
2018-08-28,-37.551
2018-08-29,5.2288
2018-08-31,24.3478
2018-09-04,4.8951
2018-09-06,-4.7619
2018-09-07,30.0
2018-09-10,-5.7115
2018-09-11,-2.1008
2018-09-12,0.0
2018-09-13,-36.25
2018-09-14,69.9346
2018-09-17,-7.8462
2018-09-18,0.1669
2018-09-19,-1.125
2018-09-20,-1.201
2018-09-21,-16.272100000000002
2018-09-24,22.2618
2018-09-25,-3.6042
2018-09-26,1.5777
