ticker,SGYI US Equity
2004-12-07,3.9215999999999998
2004-12-08,3.1447
2004-12-09,-9.7561
2004-12-10,-2.027
2004-12-13,-10.3448
2004-12-14,3.8462
2004-12-15,-0.7407
2004-12-16,19.403
2004-12-17,3.125
2004-12-20,-1.8182
2004-12-21,-4.321
2004-12-22,9.6774
2004-12-23,20.5882
2004-12-27,2.439
2004-12-28,13.8095
2004-12-29,-2.9289
2004-12-30,-0.8621
2004-12-31,4.3478
2005-01-03,4.1667
2005-01-04,-0.4
2005-01-05,-1.2048
2005-01-06,-2.439
2005-01-07,0.0
2005-01-10,-2.0833
2005-01-11,-4.2553
2005-01-12,-2.2222
2005-01-13,-0.9091
2005-01-14,0.9174
2005-01-18,0.0
2005-01-19,0.0
2005-01-20,-6.8182
2005-01-21,-2.439
2005-01-24,0.0
2005-01-25,0.0
2005-01-26,0.0
2005-01-27,-4.0
2005-01-28,3.6458
2005-01-31,9.5477
2005-02-01,0.9174
2005-02-02,0.0
2005-02-03,-0.9091
2005-02-04,5.0459
2005-02-07,-3.9301
2005-02-08,-1.3636
2005-02-09,8.2949
2005-02-10,0.0
2005-02-11,-0.8511
2005-02-14,-3.4335
2005-02-15,2.6667
2005-02-16,-1.7316
2005-02-17,-1.7621
2005-02-18,5.3812
2005-02-22,-2.1277
2005-02-23,0.0
2005-02-24,0.0
2005-02-25,8.2609
2005-02-28,-4.4177
2005-03-02,-0.4202
2005-03-03,-1.6878
2005-03-04,1.2876
2005-03-08,-1.2711999999999999
2005-03-09,-2.5751
2005-03-10,-0.8811
2005-03-11,0.4444
2005-03-15,0.0
2005-03-16,-2.6549
2005-03-17,0.0
2005-03-18,1.3636
2005-03-21,-0.8969
2005-03-22,-1.3575
2005-03-23,0.0
2005-03-24,-1.3761
2005-03-28,-0.9302
2005-03-29,3.2864
2005-03-30,-2.2727
2005-03-31,4.186
2005-04-01,-2.2321
2005-04-04,-4.1096
2005-04-05,0.9524
2005-04-06,0.0
2005-04-07,-1.8868
2005-04-08,-0.4808
2005-04-11,-0.9662
2005-04-12,-3.4146
2005-04-13,5.0505
2005-04-14,-1.9231
2005-04-15,0.0
2005-04-18,0.4902
2005-04-19,1.4634
2005-04-20,-3.8462
2005-04-21,0.0
2005-04-22,0.0
2005-04-26,0.5
2005-04-27,0.0
2005-04-28,0.995
2005-04-29,0.0
2005-05-02,-3.9409
2005-05-03,-2.5641
2005-05-04,-5.2632
2005-05-05,1.1111
2005-05-06,-1.0989
2005-05-09,0.0
2005-05-10,-0.5556
2005-05-11,0.0
2005-05-12,1.6760000000000002
2005-05-13,-0.5495
2005-05-16,0.5525
2005-05-17,-1.0989
2005-05-18,-1.6667
2005-05-19,-9.6045
2005-05-20,-3.125
2005-05-23,3.871
2005-05-24,9.3168
2005-05-25,1.4205
2005-05-26,-1.4006
2005-05-27,0.0
2005-05-31,0.5682
2005-06-01,-6.2147
2005-06-02,0.6024
2005-06-03,-1.7964
2005-06-06,1.2195
2005-06-07,-3.6145
2005-06-08,0.0
2005-06-09,3.75
2005-06-10,-0.6024
2005-06-13,-7.2727
2005-06-14,4.5752
2005-06-15,0.625
2005-06-16,-8.0745
2005-06-17,-2.027
2005-06-20,-4.1379
2005-06-21,2.1583
2005-06-22,2.1127
2005-06-23,-4.8276
2005-06-24,-2.8986
2005-06-27,8.209
2005-06-28,0.6897
2005-06-29,0.0
2005-06-30,2.7397
2005-07-01,-4.6667
2005-07-05,3.4965
2005-07-06,-4.0541
2005-07-07,4.9296
2005-07-08,7.3826
2005-07-11,-3.125
2005-07-12,-0.6452
2005-07-13,-0.6494
2005-07-14,-2.6144
2005-07-15,-12.7517
2005-07-18,-3.8462
2005-07-20,-0.8
2005-07-21,-7.2581
2005-07-22,0.8696
2005-07-25,-3.4483
2005-07-26,-6.25
2005-07-27,-4.7619
2005-07-28,-29.0
2005-07-29,15.493
2005-08-01,2.439
2005-08-02,-3.5714
2005-08-03,24.6914
2005-08-04,14.8515
2005-08-05,3.4483
2005-08-08,1.6667
2005-08-09,0.0
2005-08-10,-5.7377
2005-08-11,0.0
2005-08-12,-4.3478
2005-08-15,-3.6364
2005-08-16,-10.3774
2005-08-17,-2.1053
2005-08-18,-10.7527
2005-08-19,-21.6867
2005-08-22,23.0769
2005-08-23,-7.5
2005-08-24,-2.7027
2005-08-25,-22.2222
2005-08-26,25.0
2005-08-29,0.0
2005-08-30,0.0
2005-08-31,-7.1429
2005-09-01,7.6923
2005-09-02,0.0
2005-09-06,0.0
2005-09-07,5.7143
2005-09-08,8.1081
2005-09-09,0.0
2005-09-12,-18.75
2005-09-13,0.0
2005-09-14,-24.6154
2005-09-15,-2.0408
2005-09-16,-2.0833
2005-09-19,0.0
2005-09-20,-4.2553
2005-09-21,-13.3333
2005-09-22,-7.6923
2005-09-23,-8.3333
2005-09-26,-9.0909
2005-09-27,20.0
2005-09-28,22.2222
2005-09-29,9.0909
2005-09-30,0.0
2005-10-03,12.5
2005-10-04,-3.7037
2005-10-05,-11.538499999999999
2005-10-06,6.5217
2005-10-07,2.0408
2005-10-10,0.0
2005-10-11,0.0
2005-10-12,0.0
2005-10-13,0.0
2005-10-14,0.0
2005-10-17,0.0
2005-10-18,-20.0
2005-10-19,-32.5
2005-10-20,11.1111
2005-10-21,30.0
2005-10-24,20.5128
2005-10-25,2.1277
2005-10-26,31.25
2005-10-27,0.0
2005-10-28,0.0
2005-10-31,-12.6984
2005-11-01,-1.8182
2005-11-02,-1.8519
2005-11-03,-3.7736
2005-11-04,-1.9607999999999999
2005-11-07,0.0
2005-11-08,0.0
2005-11-09,-4.0
2005-11-10,6.25
2005-11-11,11.7647
2005-11-14,-13.1579
2005-11-15,-3.0303
2005-11-16,0.0
2005-11-17,-2.0833
2005-11-18,-8.5106
2005-11-21,-6.9767
2005-11-22,-5.0
2005-11-23,2.6316
2005-11-25,12.8205
2005-11-28,-4.5455
2005-11-29,0.0
2005-11-30,-4.7619
2005-12-01,-7.5
2005-12-02,0.0
2005-12-05,0.0
2005-12-06,35.1351
2005-12-07,2.0
2005-12-08,0.0
2005-12-09,0.0
2005-12-12,-19.6078
2005-12-13,12.1951
2005-12-14,15.2174
2005-12-15,-15.0943
2005-12-16,6.6667
2005-12-19,-2.0833
2005-12-20,-23.4043
2005-12-21,-5.5556
2005-12-22,-5.8824
2005-12-23,-9.375
2005-12-27,-5.1724
2005-12-28,-5.4545
2005-12-29,3.8462
2005-12-30,0.0
2006-01-03,0.0
2006-01-04,-14.0741
2006-01-05,3.4483
2006-01-06,4.1667
2006-01-09,0.0
2006-01-10,20.0
2006-01-11,-15.0
2006-01-12,-9.8039
2006-01-13,-8.6957
2006-01-17,19.0476
2006-01-18,-4.0
2006-01-19,-4.1667
2006-01-20,17.3913
2006-01-23,3.7037
2006-01-24,-21.0714
2006-01-25,8.5973
2006-01-26,4.1667
2006-01-27,4.0
2006-01-30,-3.8462
2006-01-31,-12.0
2006-02-01,-4.5455
2006-02-02,9.5238
2006-02-03,-4.3478
2006-02-08,13.6364
2006-02-09,8.0
2006-02-10,29.6296
2006-02-13,-14.2857
2006-02-14,0.0
2006-02-15,-13.3333
2006-02-16,-26.9231
2006-02-17,5.2632
2006-02-22,0.0
2006-02-23,5.0
2006-02-24,-9.5238
2006-02-28,0.0
2006-03-01,-7.8947
2006-03-02,-2.8571
2006-03-03,0.0
2006-03-06,-29.4118
2006-03-07,25.0
2006-03-08,-3.3333
2006-03-09,-17.2414
2006-03-10,-8.3333
2006-03-13,-13.6364
2006-03-14,0.0
2006-03-17,-15.7895
2006-03-20,-12.5
2006-03-21,-22.8571
2006-03-22,48.1481
2006-03-23,12.5
2006-03-24,0.0
2006-03-27,0.0
2006-03-28,22.2222
2006-03-29,0.0
2006-03-30,-17.2727
2006-03-31,0.0
2006-04-03,42.8571
2006-04-04,13.0769
2006-04-05,22.449
2006-04-06,2.7778
2006-04-07,13.5135
2006-04-10,9.5238
2006-04-11,-21.7391
2006-04-12,-11.1111
2006-04-13,0.0
2006-04-17,0.0
2006-04-18,-12.5
2006-04-19,10.7143
2006-04-20,-12.9032
2006-04-21,7.4074
2006-04-24,-27.5862
2006-04-25,0.0
2006-04-26,2.3810000000000002
2006-04-27,-20.9302
2006-04-28,64.7059
2006-05-02,-7.1429
2006-05-03,7.6923
2006-05-04,-0.7143
2006-05-05,-10.0719
2006-05-08,-28.0
2006-05-09,22.2222
2006-05-10,-4.5455
2006-05-11,13.3333
2006-05-12,-11.7647
2006-05-16,-14.2857
2006-05-17,10.0
2006-05-18,-24.2424
2006-05-19,45.3333
2006-05-24,-40.367
2006-05-25,23.0769
2006-05-30,0.0
2006-05-31,0.0
2006-06-01,12.5
2006-06-02,66.6667
2006-06-05,13.3333
2006-06-06,29.4118
2006-06-07,-11.3636
2006-06-08,-12.8205
2006-06-09,-20.5882
2006-06-12,18.5185
2006-06-13,-38.125
2006-06-15,-9.0909
2006-06-16,100.0
2006-06-19,0.0
2006-06-20,-5.5556
2006-06-21,0.0
2006-06-22,-41.1765
2006-06-23,18.0
2006-06-26,-32.2034
2006-06-27,-7.5
2006-06-28,21.6216
2006-06-29,0.0
2006-06-30,-11.1111
2006-07-03,-7.5
2006-07-05,-12.1622
2006-07-06,-7.6923
2006-07-07,-8.3333
2006-07-10,9.0909
2006-07-11,16.6667
2006-07-12,7.1429
2006-07-13,-4.0
2006-07-14,0.0
2006-07-17,18.0556
2006-07-18,-12.9412
2006-07-19,14.8649
2006-07-20,-17.647100000000002
2006-07-21,0.0
2006-07-24,0.0
2006-07-25,-1.4285999999999999
2006-07-26,1.4493
2006-07-27,-7.1429
2006-07-28,-7.6923
2006-07-31,0.0
2006-08-01,0.0
2006-08-02,-16.6667
2006-08-03,36.0
2006-08-04,-11.7647
2006-08-07,0.0
2006-08-08,0.0
2006-08-09,0.0
2006-08-10,-16.6667
2006-08-11,20.0
2006-08-14,-15.0
2006-08-16,7.8431
2006-08-17,0.0
2006-08-18,18.1818
2006-08-21,-38.4615
2006-08-22,-12.5
2006-08-23,40.0
2006-08-24,-18.3673
2006-08-25,21.25
2006-08-28,-27.8351
2006-08-31,0.0
2006-09-01,14.2857
2006-09-05,21.25
2006-09-06,-17.5258
2006-09-07,-12.5
2006-09-08,0.0
2006-09-11,0.0
2006-09-12,-14.2857
2006-09-13,0.0
2006-09-14,-16.6667
2006-09-15,0.0
2006-09-18,-16.0
2006-09-20,-4.7619
2006-09-21,-25.0
2006-09-22,33.3333
2006-09-25,50.0
2006-09-26,-1.6667
2006-09-27,-15.2542
2006-09-28,16.0
2006-10-02,0.0
2006-10-03,-31.0345
2006-10-04,0.0
2006-10-10,-14.0625
2006-10-12,16.3636
2006-10-13,50.0
2006-10-16,0.0
2006-10-17,-16.6667
2006-10-18,-20.0
2006-10-24,50.0
2006-10-26,0.0
2006-10-30,16.6667
2006-11-06,-8.5714
2006-11-07,9.375
2006-11-09,14.2857
2006-11-10,0.0
2006-11-14,-25.0
2006-11-15,-33.3333
2006-11-16,0.0
2006-11-22,50.0
2006-11-27,-8.3333
2006-11-28,1.8182
2006-11-29,0.0
2006-11-30,7.1429
2006-12-01,0.0
2006-12-04,0.0
2006-12-06,0.0
2006-12-07,0.0
2006-12-12,-16.6667
2006-12-13,-32.0
2006-12-14,17.647100000000002
2006-12-18,-10.0
2006-12-19,16.6667
2006-12-20,9.5238
2006-12-21,30.4348
2006-12-22,-23.3333
2006-12-28,-21.7391
2006-12-29,-16.6667
2007-01-03,33.3333
2007-01-05,25.0
2007-01-24,20.0
2007-01-26,0.0
2007-01-30,0.0
2007-02-05,33.3333
2007-02-12,0.0
2007-02-20,0.0
2007-02-21,6.25
2007-02-22,0.0
2007-02-23,0.0
2007-02-26,0.0
2007-02-27,-5.8824
2007-03-06,0.0
2007-03-12,-25.0
2007-03-22,0.0
2007-03-26,-43.3333
2007-03-28,0.0
2007-03-30,17.647100000000002
2007-04-04,0.0
2007-04-10,0.0
2007-04-11,5.0
2007-04-12,-4.7619
2007-04-13,0.0
2007-04-20,25.0
2007-04-23,0.0
2007-04-25,0.0
2007-04-26,-20.0
2007-04-27,45.0
2007-05-14,-18.9655
2007-05-16,-36.1702
2007-05-17,0.0
2007-05-18,0.0
2007-05-23,33.3333
2007-05-24,0.0
2007-05-25,0.0
2007-05-29,0.0
2007-05-31,0.0
2007-06-01,40.0
2007-06-04,0.0
2007-06-05,1.7856999999999998
2007-06-06,49.1228
2007-06-07,5.8824
2007-06-08,8.8889
2007-06-11,2.0408
2007-06-15,20.0
2007-06-21,-16.6667
2007-06-22,0.0
2007-06-26,-30.0
2007-06-27,28.5714
2007-06-28,0.0
2007-06-29,11.1111
2007-07-05,-40.0
2007-07-06,100.0
2007-07-09,-8.3333
2007-07-10,9.0909
2007-07-11,-33.3333
2007-07-12,25.0
2007-07-13,0.0
2007-07-17,-20.0
2007-07-18,0.0
2007-07-20,25.0
2007-07-23,0.0
2007-07-24,-20.0
2007-07-31,-12.5
2007-08-02,-28.5714
2007-08-03,20.0
2007-08-07,0.0
2007-08-15,0.0
2007-08-20,-33.3333
2007-08-21,0.0
2007-08-22,-25.0
2007-08-24,100.0
2007-08-28,-56.6667
2007-08-29,15.3846
2007-08-30,-46.6667
2007-08-31,12.5
2007-09-04,11.1111
2007-09-05,0.0
2007-09-11,50.0
2007-09-12,0.0
2007-09-14,-33.3333
2007-09-18,0.0
2007-09-19,50.0
2007-09-28,-33.3333
2007-10-04,0.0
2007-10-05,-25.0
2007-10-11,6.6667
2007-10-17,-25.0
2007-10-18,0.0
2007-10-22,-58.3333
2007-10-23,0.0
2007-10-25,-12.5
2007-10-29,14.2857
2007-11-09,-40.0
2007-11-13,0.0
2007-11-15,33.3333
2007-11-21,-43.75
2007-11-28,0.0
2007-11-29,77.7778
2007-11-30,0.0
2007-12-04,50.0
2007-12-05,-62.5
2007-12-10,0.0
2007-12-12,0.0
2007-12-14,0.0
2007-12-17,0.0
2007-12-18,0.0
2007-12-19,0.0
2007-12-20,-11.1111
2007-12-21,0.0
2007-12-24,0.0
2007-12-26,0.0
2007-12-27,0.0
2007-12-28,0.0
2008-01-03,0.0
2008-01-04,100.0
2008-01-17,-50.0
2008-01-24,68.75
2008-02-14,0.0
2008-02-15,-40.7407
2008-03-03,0.0
2008-03-04,0.0
2008-03-07,0.0
2008-03-31,50.0
2008-04-01,-33.3333
2008-04-18,50.0
2008-04-23,12.5
2008-04-25,18.5185
2008-04-28,0.0
2008-05-21,-50.0
2008-05-23,0.0
2008-05-29,0.0
2008-06-13,100.0
2008-06-24,-59.375
2008-07-25,207.6923
2008-08-08,-20.0
2008-08-28,0.0
2008-08-29,-34.375
2008-09-10,-23.8095
2008-09-11,0.0
2008-09-25,0.0
2008-10-23,0.0
2008-10-28,-18.75
2008-11-21,0.0
2008-12-04,0.0
2008-12-29,0.0
2008-12-30,-38.4615
2009-01-12,0.0
2009-02-06,0.0
2009-02-09,400.0
2009-02-10,0.0
2009-02-24,-80.0
2009-05-21,-25.0
2009-05-22,166.6667
2009-05-29,-62.5
2009-06-17,66.6667
2009-07-08,-50.0
2009-07-09,160.0
2009-07-14,61.5385
2009-07-21,-61.9048
2009-07-24,25.0
2009-07-29,110.0
2009-07-30,0.0
2009-08-05,0.0
2009-09-02,-47.619
2009-09-17,0.0
2009-09-18,63.6364
2009-09-21,-11.1111
2009-09-24,-12.5
2009-09-25,28.5714
2009-10-02,-11.1111
2009-10-09,-31.25
2009-10-16,45.4545
2009-10-22,18.75
2009-10-23,-15.7895
2009-10-28,0.0
2009-11-06,0.0
2009-11-11,0.0
2009-11-17,81.25
2009-11-18,-17.2414
2009-11-19,0.0
2009-11-27,-12.5
2009-12-16,0.0
2009-12-17,0.0
2009-12-23,-14.2857
2009-12-29,-11.1111
2010-01-08,0.0
2010-01-26,0.0
2010-02-08,50.0
2010-02-23,-33.3333
2010-03-10,0.0
2010-03-22,0.0
2010-03-25,-31.25
2010-03-29,45.4545
2010-04-07,0.0
2010-04-16,0.0
2010-04-23,-31.25
2010-05-04,-9.0909
2010-05-06,-20.0
2010-05-11,162.5
2010-05-14,4.7619
2010-05-28,-72.7273
2010-08-16,66.6667
2010-08-30,0.0
2010-09-15,-20.0
2010-09-21,0.0
2010-09-27,0.0
2010-10-13,-25.0
2010-10-19,116.6667
2010-11-17,-23.0769
2010-11-26,0.0
2010-12-14,0.0
2010-12-27,0.0
2011-03-11,90.0
2011-03-18,68.4211
2011-03-22,-50.0
2011-03-31,150.0
2011-04-27,-40.0
2011-04-28,66.6667
2011-04-29,7.5
2011-05-06,-51.1628
2011-05-13,0.0
2011-06-24,0.0
2011-07-25,4.7619
2011-08-23,0.0
2011-10-10,0.0
2011-10-25,0.0
2011-11-29,-27.2727
2011-12-22,0.0
2012-03-28,81.25
2012-03-29,-17.2414
2012-04-24,0.0
2012-05-02,20.8333
2012-05-04,-6.8966
2012-05-24,-3.7037
2012-05-31,11.538499999999999
2012-06-06,0.0
2012-06-11,-10.3448
2012-06-28,0.0
2012-06-29,0.0
2012-07-02,0.0
2012-07-06,0.0
2012-07-09,0.0
2012-07-10,-26.9231
2012-07-12,-5.2632
2012-08-17,-11.1111
2012-08-22,-12.5
2012-08-24,-42.8571
2012-09-14,-25.0
2012-09-19,166.6667
2012-10-16,37.5
2012-10-26,0.0
2012-11-12,-4.5455
2012-11-20,-9.5238
2012-12-14,0.0
2012-12-17,0.0
2013-01-04,0.0
2013-01-07,0.0
2013-01-18,10.526299999999999
2013-02-05,-38.0952
2013-02-15,61.5385
2013-03-06,-9.5238
2013-05-01,0.0
2013-07-10,26.3158
2013-07-17,-20.8333
2013-07-18,0.0
2013-11-15,26.3158
2013-11-19,-20.8333
2013-11-22,110.5263
2013-12-04,-27.5
2013-12-11,0.0
2013-12-16,0.0
2013-12-17,-24.1379
2014-01-31,31.8182
2014-02-19,58.6207
2014-03-03,-13.0435
2014-03-24,72.5
2014-06-12,-42.029
2014-07-31,0.0
2014-08-01,0.0
2014-08-19,0.0
2014-08-22,60.0
2014-09-09,-28.125
2014-10-02,4.3478
2014-10-15,0.0
2014-10-27,-4.1667
2014-11-10,0.0
2015-01-05,-13.0435
2015-01-20,0.0
2015-02-20,-20.0
2015-02-26,0.0
2015-03-03,0.0
2015-03-06,0.0
2015-03-27,40.625
2015-04-08,-28.8889
2015-04-15,9.375
2015-04-30,-8.5714
2015-06-22,-25.0
2015-06-25,-66.6667
2015-07-01,100.0
2015-09-22,-18.75
2015-10-07,130.7692
2015-10-14,-46.6667
2015-10-19,87.5
2015-10-20,-46.6667
2015-11-16,0.0
2015-11-20,62.5
2015-11-24,146.1538
2015-11-25,-3.125
2015-12-01,-9.6774
2015-12-07,-71.4286
2015-12-31,187.5
2016-01-08,-65.2174
2016-01-13,0.0
2016-02-05,-87.5
2016-02-11,900.0
2016-03-09,40.0
2016-03-31,-42.8571
2016-05-17,-50.0
2016-06-17,100.0
2016-08-12,0.0
2016-08-16,-37.5
2016-10-07,0.0
2016-10-17,-20.0
2016-12-07,0.0
2016-12-21,0.0
2017-04-03,-25.0
2017-06-30,166.6667
2017-07-27,-60.0
2017-08-11,250.25
2017-11-15,-64.3112
2017-12-19,0.0
2017-12-20,0.0
2017-12-21,0.0
2017-12-27,238.0
2017-12-28,0.5917
2018-01-03,-70.5882
2018-01-26,0.0
2018-02-09,380.0
2018-02-12,50.0
2018-02-15,0.0
2018-02-16,11.1111
2018-02-20,25.0
2018-02-21,17.0
2018-02-23,-31.6239
2018-03-01,-55.0
2018-03-06,94.4444
2018-04-20,-22.8571
2018-07-30,41.1111
2018-07-31,2.3622
2018-08-08,-48.7179
2018-09-11,100.0
2018-11-07,-25.0
2018-11-19,0.0
2018-12-06,16.6667
2018-12-07,14.2857
2018-12-11,-25.0
2018-12-12,-16.6667
2018-12-18,-20.0
2019-01-08,0.0
2019-01-09,-25.0
2019-01-17,100.0
2019-03-14,-43.3333
2019-04-16,-11.7647
2019-05-06,-60.0
2019-05-14,50.0
2019-05-20,33.3333
2019-06-05,66.6667
2019-06-07,-15.0
2019-06-10,17.647100000000002
2019-08-14,0.0
2019-08-15,15.0
2019-09-04,-13.0435
2019-09-25,0.0
2019-09-30,-5.0
2019-10-02,31.5789
2019-10-03,-36.0
2019-10-04,0.0
2019-10-08,-6.25
2019-10-16,0.0
2019-10-25,-13.3333
2019-10-30,130.7692
2019-10-31,-23.3333
2019-11-01,4.3478
2019-11-04,8.3333
2019-11-06,-30.7692
2019-11-14,11.1111
2019-11-15,-5.0
2019-12-09,-15.7895
2019-12-24,0.0
2020-01-02,0.0
2020-01-07,-6.25
2020-01-14,0.0
2020-03-17,-13.3333
2020-04-09,-7.6923
2020-04-22,0.0
2020-04-24,0.0
2020-05-04,0.0
2020-06-04,108.3333
2020-06-16,28.0
2020-06-18,0.0
2020-07-02,-50.0
2020-07-07,31.25
2020-07-21,23.8095
