ticker,BRVO US Equity
2010-06-16,-1.6926999999999999
2010-06-17,-0.1325
2010-06-18,-0.2653
2010-06-21,-7.4468
2010-06-22,-8.046
2010-06-23,-1.25
2010-06-24,1.2658
2010-06-25,-5.0
2010-06-28,-7.8947
2010-06-29,7.1429
2010-06-30,4.0
2010-07-01,-3.8462
2010-07-02,-1.3333
2010-07-06,-5.4054
2010-07-07,-8.5714
2010-07-08,9.375
2010-07-09,4.2857
2010-07-12,-2.7397
2010-07-13,-7.0423
2010-07-14,-3.0303
2010-07-15,-0.5859
2010-07-16,-5.6974
2010-07-19,-6.6667
2010-07-20,-1.3393
2010-07-21,-2.2624
2010-07-22,22.2222
2010-07-23,-3.0303
2010-07-26,0.0
2010-07-27,-3.125
2010-07-28,19.3548
2010-07-29,-5.4054
2010-07-30,22.8571
2010-08-02,-20.9302
2010-08-03,2.9412000000000003
2010-08-04,11.4286
2010-08-05,-7.6923
2010-08-06,11.1111
2010-08-09,-2.5
2010-08-10,0.0
2010-08-11,0.0
2010-08-12,-12.8205
2010-08-13,10.2941
2010-08-16,-6.6667
2010-08-17,-10.0
2010-08-18,-1.5873
2010-08-19,-16.129
2010-08-20,24.5192
2010-08-23,-4.2471
2010-08-24,0.0
2010-08-25,3.2258
2010-08-26,21.875
2010-08-27,-12.8205
2010-08-30,-2.9412000000000003
2010-08-31,-3.0303
2010-09-01,-0.3906
2010-09-02,17.647100000000002
2010-09-03,6.6667
2010-09-07,2.5
2010-09-08,6.0976
2010-09-09,3.4483
2010-09-10,-6.6667
2010-09-13,-2.3810000000000002
2010-09-14,-2.439
2010-09-15,7.5
2010-09-16,15.1163
2010-09-17,-5.0505
2010-09-20,-19.1489
2010-09-21,11.348700000000001
2010-09-22,18.1684
2010-09-23,-2.0
2010-09-24,2.0408
2010-09-27,0.0
2010-09-28,0.0
2010-09-29,-6.0
2010-09-30,-8.5106
2010-10-01,2.3256
2010-10-04,-9.0909
2010-10-05,10.3125
2010-10-06,4.2493
2010-10-07,0.0
2010-10-08,-0.2717
2010-10-11,-8.4469
2010-10-12,0.0
2010-10-13,-4.7619
2010-10-14,0.0
2010-10-15,7.5
2010-10-18,-6.9767
2010-10-19,0.0
2010-10-20,0.0
2010-10-21,2.5
2010-10-22,0.0
2010-10-25,-2.439
2010-10-26,0.0
2010-10-27,5.0
2010-10-28,-4.7619
2010-10-29,5.0
2010-11-01,2.3810000000000002
2010-11-02,4.6512
2010-11-03,-1.9444
2010-11-04,-3.6827
2010-11-05,-1.1764999999999999
2010-11-08,-4.7619
2010-11-09,0.0
2010-11-10,-10.0
2010-11-11,4.1667
2010-11-12,1.3333
2010-11-15,4.4408
2010-11-16,0.7874
2010-11-17,-5.0
2010-11-18,5.2632
2010-11-19,-0.9375
2010-11-22,-1.5773000000000001
2010-11-23,-2.5641
2010-11-24,5.2632
2010-11-26,-2.5
2010-11-29,1.2821
2010-11-30,7.9114
2010-12-01,12.61
2010-12-02,0.0
2010-12-03,10.4167
2010-12-06,-5.4245
2010-12-07,13.7157
2010-12-08,12.2807
2010-12-09,17.9687
2010-12-10,5.9603
2010-12-13,5.0
2010-12-14,0.0
2010-12-15,-3.5714
2010-12-16,9.8765
2010-12-17,12.3596
2010-12-20,5.0
2010-12-21,4.7619
2010-12-22,0.0
2010-12-23,0.0
2010-12-27,-6.3636
2010-12-28,-8.7379
2010-12-29,-8.5106
2010-12-30,4.6512
2010-12-31,-6.6667
2011-01-03,-4.7619
2011-01-04,-6.25
2011-01-05,6.6667
2011-01-06,5.0
2011-01-07,9.5238
2011-01-10,8.6957
2011-01-11,9.875
2011-01-12,-4.4369
2011-01-13,-5.7143
2011-01-14,10.101
2011-01-18,-11.0092
2011-01-19,-7.2165
2011-01-20,-5.5556
2011-01-21,10.5882
2011-01-24,-4.2553
2011-01-25,0.0
2011-01-26,-8.8889
2011-01-27,-1.2195
2011-01-28,0.0
2011-01-31,0.0
2011-02-01,-4.9383
2011-02-02,3.8961
2011-02-03,-1.25
2011-02-04,-0.1582
2011-02-07,-11.252
2011-02-08,4.2857
2011-02-09,2.7397
2011-02-10,-3.3333
2011-02-11,0.0
2011-02-14,0.0
2011-02-15,-2.069
2011-02-16,-2.8169
2011-02-17,5.7971
2011-02-18,2.7397
2011-02-22,0.0
2011-02-23,-6.6667
2011-02-24,0.0
2011-02-25,4.2857
2011-02-28,-2.7397
2011-03-01,5.6338
2011-03-02,0.0
2011-03-03,0.0
2011-03-04,0.0
2011-03-07,-2.6667
2011-03-08,-4.1096
2011-03-09,0.0
2011-03-10,4.2857
2011-03-11,-4.1096
2011-03-14,4.2857
2011-03-15,-4.1096
2011-03-16,-2.8571
2011-03-17,-4.4118
2011-03-18,0.0
2011-03-21,0.0
2011-03-22,-4.6154
2011-03-23,0.0
2011-03-24,-3.2258
2011-03-25,0.0
2011-03-28,0.0
2011-03-29,-16.6667
2011-03-30,18.0
2011-03-31,-6.7797
2011-04-01,7.2727
2011-04-04,-15.2542
2011-04-05,6.0
2011-04-06,1.8868
2011-04-07,1.8519
2011-04-08,12.5
2011-04-11,21.2121
2011-04-12,0.0
2011-04-13,-6.6667
2011-04-14,0.0
2011-04-15,2.8571
2011-04-18,-2.7778
2011-04-19,-12.857099999999999
2011-04-20,11.4754
2011-04-21,2.9412000000000003
2011-04-25,-7.1429
2011-04-26,-1.5385
2011-04-27,0.0
2011-04-28,-4.6875
2011-04-29,4.918
2011-05-02,-6.25
2011-05-03,3.3333
2011-05-04,11.2903
2011-05-05,0.0
2011-05-06,-2.8986
2011-05-09,1.4925
2011-05-10,0.0
2011-05-11,5.8824
2011-05-12,0.6944
2011-05-13,0.0
2011-05-16,0.0
2011-05-17,-24.1379
2011-05-18,-9.0909
2011-05-19,-20.0
2011-05-20,0.0
2011-05-23,10.0
2011-05-24,0.0
2011-05-25,-4.5455
2011-05-26,19.0476
2011-05-27,10.0
2011-05-31,-27.2727
2011-06-01,10.0
2011-06-02,-9.0909
2011-06-03,9.6875
2011-06-06,-13.3903
2011-06-07,15.7895
2011-06-08,-9.0909
2011-06-09,-2.5
2011-06-13,-5.1282
2011-06-14,-3.7161999999999997
2011-06-15,11.9298
2011-06-16,-2.1944
2011-06-17,-1.2821
2011-06-20,-1.2987
2011-06-21,-6.5789
2011-06-22,0.0
2011-06-23,0.0
2011-06-24,12.6761
2011-06-27,7.5
2011-06-28,1.1628
2011-06-29,-1.1494
2011-06-30,-8.4302
2011-07-01,3.1746
2011-07-05,7.0769
2011-07-06,-2.2989
2011-07-07,-1.1764999999999999
2011-07-08,-4.7619
2011-07-11,20.0
2011-07-12,1.0417
2011-07-13,0.0
2011-07-14,0.0
2011-07-15,-15.2062
2011-07-18,-2.7356
2011-07-19,0.0
2011-07-20,20.0
2011-07-21,-6.25
2011-07-22,0.0
2011-07-25,-2.2222
2011-07-26,2.2727
2011-07-27,-6.6667
2011-07-28,7.1429
2011-07-29,16.6667
2011-08-01,12.381
2011-08-02,14.4068
2011-08-03,2.037
2011-08-04,-8.5299
2011-08-05,-4.7619
2011-08-08,0.0
2011-08-09,-5.0
2011-08-10,1.7544
2011-08-11,2.5862
2011-08-12,-1.6806999999999999
2011-08-15,-0.8547
2011-08-16,-6.8966
2011-08-17,0.0
2011-08-18,-0.9259
2011-08-19,2.8037
2011-08-22,-2.7273
2011-08-23,-6.5421
2011-08-24,25.0
2011-08-25,-7.2
2011-08-26,3.4483
2011-08-29,4.1667
2011-08-30,0.0
2011-08-31,-4.8
2011-09-01,9.0336
2011-09-02,-1.3487
2011-09-06,1.5625
2011-09-07,-8.461500000000001
2011-09-08,0.0
2011-09-09,0.0
2011-09-12,-20.6933
2011-09-13,5.9603
2011-09-14,18.625
2011-09-15,-10.6428
2011-09-16,0.0
2011-09-19,-11.3208
2011-09-20,-7.4468
2011-09-21,6.6091999999999995
2011-09-22,-13.7466
2011-09-23,2.5
2011-09-26,-2.439
2011-09-27,-3.75
2011-09-28,-7.7922
2011-09-29,8.4507
2011-09-30,-3.8961
2011-10-03,1.3514
2011-10-04,-4.0
2011-10-05,-0.5208
2011-10-06,-6.8063
2011-10-07,12.3596
2011-10-10,6.6667
2011-10-13,-1.25
2011-10-14,-11.3924
2011-10-17,0.0
2011-10-18,9.642900000000001
2011-10-19,0.0
2011-10-20,0.3257
2011-10-21,-1.2987
2011-10-24,0.0
2011-10-26,-5.2632
2011-10-27,0.0
2011-10-28,0.0
2011-10-31,-3.125
2011-11-01,-4.4803
2011-11-02,0.0
2011-11-03,5.0657
2011-11-04,0.0
2011-11-07,1.9643000000000002
2011-11-08,-1.9264000000000001
2011-11-09,-2.8571
2011-11-10,5.8824
2011-11-11,6.0764
2011-11-14,-0.491
2011-11-15,0.0
2011-11-16,0.0
2011-11-17,2.6316
2011-11-18,-1.2821
2011-11-21,-8.7662
2011-11-22,0.0
2011-11-23,1.0676
2011-11-25,8.0986
2011-11-29,-8.4691
2011-11-30,-0.3559
2011-12-01,-1.4285999999999999
2011-12-02,0.9058
2011-12-05,7.7199
2011-12-06,5.3333
2011-12-07,-3.0063
2011-12-08,-9.9511
2011-12-09,7.2464
2011-12-12,-9.9662
2011-12-13,11.0694
2011-12-14,-8.1081
2011-12-15,10.2941
2011-12-16,30.6667
2011-12-19,-14.2857
2011-12-20,-14.2857
2011-12-21,5.5556
2011-12-22,-7.8947
2011-12-23,12.857099999999999
2011-12-27,-5.0633
2011-12-28,-8.0
2011-12-29,1.4493
2011-12-30,7.1429
2012-01-03,-6.1667
2012-01-04,6.5719
2012-01-05,-6.6667
2012-01-06,0.8929
2012-01-09,10.4425
2012-01-12,-3.8462
2012-01-13,6.6667
2012-01-17,5.0
2012-01-18,0.0
2012-01-19,-2.6786
2012-01-20,-5.3517
2012-01-23,5.9774
2012-01-24,-2.439
2012-01-25,-5.0
2012-01-26,3.9474
2012-01-27,1.2658
2012-01-30,-2.0313
2012-01-31,-0.9569
2012-02-01,0.0
2012-02-02,-3.3816
2012-02-03,0.0
2012-02-06,0.0
2012-02-07,-17.8333
2012-02-08,3.854
2012-02-09,-6.25
2012-02-10,0.0
2012-02-13,0.0
2012-02-14,0.0
2012-02-15,0.0
2012-02-16,8.3333
2012-02-17,0.0
2012-02-21,-0.5769
2012-02-22,-7.1567
2012-02-23,0.0
2012-02-24,6.6667
2012-02-27,0.0
2012-02-28,-6.25
2012-02-29,0.0
2012-03-01,0.0
2012-03-05,-1.6667
2012-03-06,0.0
2012-03-07,-1.6949
2012-03-08,1.7241
2012-03-09,0.0
2012-03-13,0.0
2012-03-14,-11.8644
2012-03-15,-1.4423
2012-03-19,0.0
2012-03-20,13.1707
2012-03-21,-6.8966
2012-03-23,-0.6944
2012-03-26,-6.7599
2012-03-27,7.25
2012-03-28,-3.0303
2012-03-29,-3.8462
2012-03-30,-7.5
2012-04-02,14.5946
2012-04-03,-5.6604
2012-04-04,-6.0
2012-04-05,12.766
2012-04-10,-13.2075
2012-04-11,-44.0217
2012-04-12,43.6893
2012-04-13,-13.5135
2012-04-16,3.125
2012-04-17,-15.1515
2012-04-18,27.2321
2012-04-19,1.0526
2012-04-20,8.3333
2012-04-23,9.2949
2012-04-24,-1.4663
2012-04-25,-9.5238
2012-04-26,-10.526299999999999
2012-04-27,1.1029
2012-04-30,-6.9091000000000005
2012-05-01,0.0
2012-05-02,-6.25
2012-05-03,6.6667
2012-05-04,5.4688
2012-05-07,0.0
2012-05-08,-5.1852
2012-05-09,-6.25
2012-05-10,5.4167
2012-05-11,12.6482
2012-05-14,-8.4211
2012-05-15,9.5785
2012-05-16,-16.0839
2012-05-17,0.0
2012-05-18,23.3333
2012-05-21,-18.2432
2012-05-22,12.3967
2012-05-24,-22.4265
2012-05-25,21.327
2012-05-30,0.0
2012-06-01,37.5
2012-06-04,0.8523
2012-06-05,-10.7042
2012-06-06,0.0
2012-06-07,-6.6246
2012-06-08,-1.6892
2012-06-11,30.9278
2012-06-13,-9.7113
2012-06-18,-21.8023
2012-06-19,13.0112
2012-06-20,-0.9868
2012-06-21,-13.9535
2012-06-22,-12.7413
2012-06-25,14.1593
2012-06-28,7.7519
2012-07-09,-15.467600000000001
2012-07-10,21.2766
2012-07-11,1.7544
2012-07-13,21.3793
2012-07-16,0.0
2012-07-17,18.1818
2012-07-19,-9.6154
2012-07-20,-4.2553
2012-07-23,-11.1111
2012-07-25,-2.5
2012-07-27,-2.5641
2012-07-30,-0.9868
2012-07-31,0.0
2012-08-03,-10.6312
2012-08-06,-16.7286
2012-08-07,7.1429
2012-08-09,-6.6667
2012-08-10,20.0893
2012-08-14,31.9703
2012-08-16,-12.1127
2012-08-17,13.7821
2012-08-20,-0.8451
2012-08-22,13.6364
2012-08-23,0.0
2012-08-24,-4.0
2012-08-29,-16.6667
2012-09-04,-4.0625
2012-09-05,0.9772
2012-09-06,0.0
2012-09-07,-7.0968
2012-09-10,0.0
2012-09-11,7.6389
2012-09-13,0.0
2012-09-14,0.0
2012-09-17,0.0
2012-09-18,1.2903
2012-09-19,19.1083
2012-09-20,0.0
2012-09-21,-0.2674
2012-09-24,-5.63
2012-09-25,0.0
2012-09-26,-12.7841
2012-09-27,9.4463
2012-09-28,-14.2857
2012-10-01,37.8472
2012-10-02,-7.3048
2012-10-04,6.5217
2012-10-05,-1.5306
2012-10-08,-4.6632
2012-10-10,-0.8152
2012-10-12,0.0
2012-10-15,0.0
2012-10-16,13.9726
2012-10-17,0.0
2012-10-18,0.0
2012-10-19,-3.8462
2012-10-22,2.0
2012-10-23,1.2255
2012-10-24,11.6223
2012-10-25,1.3014999999999999
2012-10-26,1.0707
2012-10-31,-15.2542
2012-11-01,-4.0
2012-11-02,0.0
2012-11-05,-11.7188
2012-11-06,10.3245
2012-11-07,-5.8824
2012-11-08,1.7045
2012-11-13,29.6089
2012-11-15,-13.7931
2012-11-16,0.0
2012-11-19,-16.0
2012-11-20,19.0476
2012-11-21,-4.0
2012-11-23,-8.3333
2012-11-26,9.0909
2012-11-27,0.0
2012-11-29,-8.3333
2012-12-03,-6.8182
2012-12-04,1.5244
2012-12-05,0.0
2012-12-06,-6.3063
2012-12-07,0.0
2012-12-10,1.6026
2012-12-11,-9.1483
2012-12-12,2.0833
2012-12-13,-4.0816
2012-12-14,-0.7092
2012-12-17,25.7143
2012-12-18,-28.125
2012-12-19,1.1858
2012-12-20,-1.9531
2012-12-21,-6.3745
2012-12-24,-0.4255
2012-12-26,-4.2735
2012-12-27,0.0
2012-12-28,5.8036
2012-12-31,8.0169
2013-01-03,6.25
2013-01-04,17.647100000000002
2013-01-07,0.0
2013-01-08,0.0
2013-01-09,-10.0
2013-01-10,10.0694
2013-01-11,1.5773000000000001
2013-01-14,-13.0435
2013-01-16,-5.7143
2013-01-17,-4.1667
2013-01-18,4.3478
2013-01-23,18.1818
2013-01-24,0.0
2013-01-25,0.0
2013-01-28,-17.9487
2013-01-30,-1.1719
2013-01-31,-7.5099
2013-02-01,-0.8547
2013-02-04,15.0862
2013-02-06,-4.1199
2013-02-07,46.875
2013-02-08,-6.383
2013-02-11,-9.0909
2013-02-14,-20.0
2013-02-20,17.5781
2013-02-21,-4.3189
2013-02-22,2.7778
2013-02-25,-1.0135
2013-03-04,-19.7952
2013-03-06,-8.0851
2013-03-07,12.037
2013-03-08,0.0
2013-03-11,0.4132
2013-03-12,11.1111
2013-03-13,3.7037
2013-03-14,-27.5
2013-03-15,31.5271
2013-03-18,-10.1124
2013-03-19,13.3333
2013-03-20,0.0
2013-03-21,-1.1029
2013-03-22,-2.6022
2013-03-26,6.1068999999999996
2013-03-27,0.0
2013-03-28,5.3957
2013-04-01,-18.0887
2013-04-02,-1.25
2013-04-04,-13.5021
2013-04-05,13.1707
2013-04-08,16.3793
2013-04-09,-2.963
2013-04-10,-6.1068999999999996
2013-04-11,2.0325
2013-04-12,-9.9602
2013-04-15,-7.9646
2013-04-16,-3.8462
2013-04-17,-20.0
2013-04-18,-3.125
2013-04-19,49.6774
2013-04-22,-28.4483
2013-04-23,6.0241
2013-04-24,7.3864
2013-04-25,-2.6455
2013-04-29,-4.3478
2013-04-30,-4.5455
2013-05-03,0.0
2013-05-06,0.0
2013-05-07,0.0
2013-05-09,14.2857
2013-05-13,23.4375
2013-05-15,-35.865
2013-05-16,19.0789
2013-05-17,8.8398
2013-05-20,-1.0152
2013-05-21,-3.0769
2013-05-22,-1.0582
2013-05-23,-1.6042999999999998
2013-05-24,-1.087
2013-05-30,30.2198
2013-05-31,-15.6118
2013-06-03,0.0
2013-06-05,-12.0
2013-06-06,13.6364
2013-06-10,4.0
2013-06-11,13.9423
2013-06-12,-12.2363
2013-06-13,38.4615
2013-06-14,-11.1111
2013-06-17,25.0
2013-06-18,0.0
2013-06-19,0.0
2013-06-20,7.5
2013-06-24,-6.9767
2013-06-25,-2.5
2013-06-26,-2.5641
2013-07-01,5.2632
2013-07-02,-15.0
2013-07-03,-11.7647
2013-07-05,16.6667
2013-07-08,0.0
2013-07-09,-5.7143
2013-07-11,0.0
2013-07-12,0.0
2013-07-15,21.2121
2013-07-16,-15.0
2013-07-17,-2.2059
2013-07-18,0.0
2013-07-22,0.0
2013-07-23,-9.7744
2013-07-24,-18.75
2013-07-25,62.5641
2013-07-26,-6.6246
2013-07-29,2.7027
2013-07-30,-5.2632
2013-07-31,38.8889
2013-08-01,0.0
2013-08-02,-20.0
2013-08-05,0.0
2013-08-06,-10.0
2013-08-07,33.3333
2013-08-08,-16.6667
2013-08-09,10.0
2013-08-12,-9.0909
2013-08-14,0.0
2013-08-15,-0.9375
2013-08-16,10.0946
2013-08-19,0.8596
2013-08-20,-9.0909
2013-08-21,0.0
2013-08-23,0.0
2013-08-26,-1.875
2013-08-27,-3.1847
2013-08-28,5.2632
2013-08-29,-5.0
2013-08-30,5.2632
2013-09-03,-0.9375
2013-09-04,13.5647
2013-09-05,-10.2778
2013-09-06,18.8854
2013-09-09,4.1667
2013-09-10,8.0
2013-09-11,-10.6481
2013-09-12,11.1399
2013-09-16,-6.7599
2013-09-17,-3.5
2013-09-18,3.6269
2013-09-19,-20.0
2013-09-20,0.625
2013-09-23,13.354
2013-09-24,0.274
2013-09-25,-29.5082
2013-09-26,24.031
2013-09-27,0.0
2013-09-30,0.0
2013-10-02,-9.375
2013-10-03,9.6552
2013-10-04,-9.434
2013-10-08,8.3333
2013-10-09,2.5641
2013-10-10,0.0
2013-10-11,0.625
2013-10-14,19.2547
2013-10-16,4.1667
2013-10-17,0.0
2013-10-18,-5.5
2013-10-22,5.8201
2013-10-23,0.0
2013-10-24,-16.75
2013-10-25,10.5105
2013-10-29,-0.8152
2013-11-01,-8.4932
2013-11-04,0.0
2013-11-06,-0.8982
2013-11-07,1.5106000000000002
2013-11-08,0.0
2013-11-11,-4.7619
2013-11-12,-15.0
2013-11-13,0.0
2013-11-14,16.5441
2013-11-15,8.5174
2013-11-18,4.6512
2013-11-19,-11.1111
2013-11-20,-7.5
2013-11-21,-10.8108
2013-11-22,8.3333
2013-11-25,-10.4895
2013-11-26,0.7813
2013-11-27,-15.5039
2013-11-29,16.5138
2013-12-02,-22.0472
2013-12-03,5.0505
2013-12-04,15.3846
2013-12-05,0.0
2013-12-06,-0.8333
2013-12-09,-10.084
2013-12-10,-10.2804
2013-12-11,-1.0417
2013-12-12,9.473700000000001
2013-12-13,-13.9423
2013-12-16,34.0782
2013-12-17,-13.3333
2013-12-18,-13.9423
2013-12-19,19.5531
2013-12-20,0.9346
2013-12-23,0.9259
2013-12-24,-14.2202
2013-12-26,0.0
2013-12-27,1.0695000000000001
2013-12-30,10.0529
2013-12-31,-21.6346
2014-01-02,0.0
2014-01-03,1.8405
2014-01-06,24.0964
2014-01-07,-12.1359
2014-01-08,13.8122
2014-01-09,16.5049
2014-01-10,3.3333
2014-01-13,0.0
2014-01-14,12.9032
2014-01-15,0.0
2014-01-16,0.0
2014-01-17,0.0
2014-01-21,0.0
2014-01-22,-12.1429
2014-01-23,-3.6585
2014-01-24,1.2658
2014-01-27,0.0
2014-01-30,-6.6667
2014-01-31,0.8929
2014-02-03,20.354
2014-02-04,-6.6176
2014-02-05,0.0
2014-02-06,0.0
2014-02-07,-5.5118
2014-02-10,-5.8333
2014-02-11,4.8673
2014-02-12,-12.2363
2014-02-13,15.3846
2014-02-14,6.6667
2014-02-18,-10.5469
2014-02-19,-2.1834
2014-02-20,-2.6786
2014-02-21,9.1743
2014-02-24,-8.4034
2014-02-25,-8.2569
2014-02-26,20.0
2014-02-27,-12.5
2014-02-28,-6.1905
2014-03-03,11.1675
2014-03-04,0.9132
2014-03-05,8.5973
2014-03-07,12.6667
2014-03-11,-11.2426
2014-03-12,0.0
2014-03-13,-3.3333
2014-03-14,0.6897
2014-03-17,-3.4247
2014-03-18,6.383
2014-03-19,-0.6667
2014-03-20,-12.0805
2014-03-21,29.6756
2014-03-24,-5.8131
2014-03-25,-6.25
2014-03-26,-22.5833
2014-03-27,7.6426
2014-03-28,8.0
2014-03-31,11.1111
2014-04-01,0.0
2014-04-02,-10.0
2014-04-03,11.1111
2014-04-04,13.3333
2014-04-07,17.647100000000002
2014-04-08,0.0
2014-04-09,0.0
2014-04-10,-15.0
2014-04-11,-10.5882
2014-04-14,-4.6053
2014-04-15,-13.7931
2014-04-16,-12.0
2014-04-17,20.0
2014-04-21,9.7538
2014-04-22,-6.0397
2014-04-23,-5.9688
2014-04-24,5.4687
2014-04-25,48.1481
2014-04-28,-6.0
2014-04-29,-19.6809
2014-04-30,29.1391
2014-05-01,38.4615
2014-05-02,7.037
2014-05-05,-3.4602
2014-05-06,-13.9785
2014-05-07,-4.1667
2014-05-08,-4.3478
2014-05-09,-9.0909
2014-05-12,-2.5
2014-05-13,7.6923
2014-05-14,8.0952
2014-05-15,-20.7048
2014-05-16,16.6667
2014-05-19,-28.5714
2014-05-20,26.6667
2014-05-21,-11.4803
2014-05-22,-4.8681
2014-05-23,-1.25
2014-05-27,-5.1424
2014-05-28,0.0834
2014-05-29,-6.6667
2014-05-30,0.0
2014-06-02,10.7143
2014-06-03,-3.2258
2014-06-04,-0.6667
2014-06-05,-26.1745
2014-06-06,9.0909
2014-06-09,-16.5104
2014-06-10,-0.1871
2014-06-11,-0.5
2014-06-12,-8.919599999999999
2014-06-13,10.2069
2014-06-16,-3.8798
2014-06-17,4.1667
2014-06-18,-10.0
2014-06-19,-0.6944
2014-06-20,-16.0839
2014-06-23,-4.6667
2014-06-24,-14.5105
2014-06-25,17.7914
2014-06-26,-32.6389
2014-06-27,34.0206
2014-06-30,0.0
2014-07-02,-27.8846
2014-07-03,13.0667
2014-07-07,-13.9151
2014-07-08,-1.3699
2014-07-09,11.1111
2014-07-10,22.0
2014-07-11,-3.2787
2014-07-14,-7.9449
2014-07-15,4.0276
2014-07-16,-11.5044
2014-07-17,-12.0
2014-07-21,-20.4545
2014-07-22,0.3571
2014-07-23,2.4911
2014-07-24,-26.3889
2014-07-25,3.3019
2014-07-28,-6.1644
2014-07-29,-10.4623
2014-07-30,-4.8913
2014-07-31,0.0
2014-08-01,0.5714
2014-08-05,-3.9773
2014-08-06,42.6036
2014-08-07,-0.4149
2014-08-08,0.0
2014-08-11,16.6667
2014-08-12,-3.3929
2014-08-13,-13.1238
2014-08-14,-7.4468
2014-08-15,-4.3678
2014-08-18,-11.0577
2014-08-19,0.0
2014-08-21,-12.973
2014-08-25,-9.937899999999999
2014-08-26,-6.2069
2014-08-27,17.647100000000002
2014-08-28,-23.125
2014-08-29,28.0488
2014-09-02,0.0
2014-09-04,-8.5714
2014-09-05,-11.1111
2014-09-08,-12.5
2014-09-09,-20.5357
2014-09-10,28.651699999999998
2014-09-11,-30.131
2014-09-12,20.0
2014-09-15,-8.3333
2014-09-16,-9.0909
2014-09-17,20.0
2014-09-19,-16.6667
2014-09-22,-1.25
2014-09-23,-8.8608
2014-09-24,9.7222
2014-09-25,11.3924
2014-09-26,-9.0909
2014-09-29,-16.25
2014-09-30,5.2239
2014-10-01,-9.2199
2014-10-02,-10.1563
2014-10-03,-16.5217
2014-10-06,0.0
2014-10-07,-16.6667
2014-10-08,20.0
2014-10-09,-16.6667
2014-10-10,-17.5
2014-10-13,16.6667
2014-10-14,7.7922
2014-10-15,0.0
2014-10-16,-15.6627
2014-10-17,-4.2857
2014-10-20,-1.4925
2014-10-21,0.0
2014-10-24,9.0909
2014-10-27,22.2222
2014-10-28,0.0
2014-10-29,-9.0909
2014-10-30,-20.0
2014-10-31,0.0
2014-11-03,50.0
2014-11-04,-25.0
2014-11-05,0.0
2014-11-06,-11.1111
2014-11-07,0.0
2014-11-10,-25.0
2014-11-12,-6.25
2014-11-13,-4.4444
2014-11-14,6.9767
2014-11-17,0.0
2014-11-18,45.6522
2014-11-19,-25.3731
2014-11-20,0.0
2014-11-21,18.0
2014-11-24,0.0
2014-11-25,-5.0847
2014-11-28,-10.7143
2014-12-01,-4.0
2014-12-02,27.0833
2014-12-03,-18.0328
2014-12-04,0.0
2014-12-05,88.0
2014-12-08,138.2979
2014-12-09,110.7143
2014-12-10,-66.1017
2014-12-11,40.0
2014-12-12,-7.1429
2014-12-15,76.9231
2014-12-16,-26.087
2014-12-17,-17.647100000000002
2014-12-18,-10.7143
2014-12-19,5.0
2014-12-22,5.2381
