ticker,RGST US Equity
2005-03-18,4.1176
2005-03-21,-1.1299
2005-03-22,-17.1429
2005-03-23,0.6897
2005-03-24,-0.6849
2005-03-28,4.5517
2005-03-29,-10.9499
2005-03-30,-9.6296
2005-03-31,-5.7377
2005-04-01,8.6957
2005-04-04,8.0
2005-04-05,3.7037
2005-04-06,-8.5714
2005-04-07,16.4063
2005-04-08,4.0268
2005-04-11,-3.2258
2005-04-12,-2.6667
2005-04-13,-0.6849
2005-04-14,-6.2069
2005-04-15,1.4706000000000001
2005-04-18,1.4493
2005-04-19,3.5714
2005-04-20,-6.8966
2005-04-21,-4.4444
2005-04-22,-18.6047
2005-04-25,-3.8095
2005-04-26,-16.8317
2005-04-27,9.5238
2005-04-28,-5.4348
2005-04-29,3.4483
2005-05-02,3.3333
2005-05-03,-1.0753
2005-05-04,3.2609
2005-05-05,23.1579
2005-05-06,16.2393
2005-05-09,-8.8235
2005-05-10,0.0
2005-05-11,0.8065
2005-05-12,0.8
2005-05-13,-0.7937
2005-05-16,0.0
2005-05-17,2.4
2005-05-18,0.0
2005-05-19,1.5625
2005-05-20,3.8462
2005-05-23,0.7407
2005-05-24,1.4706000000000001
2005-05-25,5.0725
2005-05-26,6.8966
2005-05-27,-3.2258
2005-05-31,2.6667
2005-06-01,0.6494
2005-06-02,-3.2258
2005-06-03,0.6667
2005-06-06,-0.6623
2005-06-07,0.0
2005-06-08,0.0
2005-06-09,-6.0
2005-06-10,-7.8014
2005-06-13,7.6923
2005-06-14,2.8571
2005-06-15,0.6944
2005-06-16,2.7586
2005-06-17,0.0
2005-06-20,-3.3557
2005-06-21,-2.0833
2005-06-23,0.0
2005-06-24,0.7092
2005-06-27,-0.7042
2005-06-29,0.0
2005-06-30,-3.5461
2005-07-01,2.2059
2005-07-05,0.0
2005-07-06,-2.1583
2005-07-07,-1.4706000000000001
2005-07-08,-2.9851
2005-07-11,2.3077
2005-07-12,0.7519
2005-07-13,0.0
2005-07-14,-10.4478
2005-07-15,15.8333
2005-07-18,-2.8777
2005-07-19,0.7407
2005-07-20,-1.4706000000000001
2005-07-21,-1.4925
2005-07-22,-1.5152
2005-07-25,3.8462
2005-07-26,0.0
2005-07-27,-1.4815
2005-07-28,0.0
2005-07-29,-0.7519
2005-08-01,-1.5152
2005-08-02,1.5385
2005-08-03,-1.5152
2005-08-04,0.0
2005-08-05,0.7692
2005-08-08,-0.7634
2005-08-09,7.6923
2005-08-10,3.5714
2005-08-11,0.0
2005-08-12,3.4483
2005-08-15,1.3333
2005-08-16,-0.6579
2005-08-17,-3.3113
2005-08-18,0.0
2005-08-19,1.3699
2005-08-22,-4.7297
2005-08-24,1.4184
2005-08-25,1.3986
2005-08-29,-3.4483
2005-08-30,2.1429
2005-09-01,0.6993
2005-09-02,-2.7778
2005-09-07,-10.7143
2005-09-08,-4.0
2005-09-09,-4.1667
2005-09-12,-2.6087
2005-09-13,1.7856999999999998
2005-09-14,-3.5088
2005-09-15,8.1818
2005-09-16,4.2017
2005-09-19,-3.2258
2005-09-20,4.1667
2005-09-21,7.2
2005-09-22,0.7463
2005-09-23,0.7407
2005-09-26,-0.7353
2005-09-27,2.963
2005-09-28,0.7194
2005-09-29,14.2857
2005-09-30,0.0
2005-10-03,-0.625
2005-10-04,0.0
2005-10-06,0.6289
2005-10-07,0.0
2005-10-10,-3.125
2005-10-11,3.871
2005-10-12,6.2112
2005-10-13,12.8655
2005-10-14,1.0363
2005-10-17,-4.6154
2005-10-18,1.8817
2005-10-19,-0.2639
2005-10-20,-6.8783
2005-10-21,-2.2727
2005-10-24,1.1628
2005-10-25,0.0
2005-10-26,-1.7241
2005-10-27,-9.3567
2005-10-28,0.0
2005-10-31,6.4516
2005-11-01,-9.697
2005-11-02,-6.0403
2005-11-03,-5.0
2005-11-04,9.0226
2005-11-07,-6.8966
2005-11-08,-23.7037
2005-11-09,-16.5049
2005-11-10,10.4651
2005-11-11,15.7895
2005-11-14,4.5455
2005-11-15,-12.1739
2005-11-16,-8.9109
2005-11-17,7.6087
2005-11-18,-4.0404
2005-11-21,5.2632
2005-11-22,-22.0
2005-11-23,2.5641
2005-11-25,1.25
2005-11-28,4.9383
2005-11-29,-22.352899999999998
2005-11-30,6.0606
2005-12-01,-7.1429
2005-12-02,-7.6923
2005-12-05,-8.3333
2005-12-12,-18.1818
2005-12-13,-10.0
2005-12-15,33.3333
2005-12-16,-3.7037
2005-12-19,-23.0769
2005-12-20,0.0
2005-12-21,0.0
2005-12-22,0.0
2005-12-23,5.0
2005-12-27,26.1905
2005-12-29,-1.8868
2005-12-30,-1.9231
2006-01-09,-3.9215999999999998
2006-01-10,2.0408
2006-01-11,-4.0
2006-01-12,4.1667
2006-01-13,4.0
2006-01-18,-23.0769
2006-01-19,-12.5
2006-01-20,14.5714
2006-01-23,12.2195
2006-01-24,8.8889
2006-01-25,-8.1633
2006-01-26,2.2222
2006-01-27,63.0435
2006-01-30,-8.0
2006-01-31,-15.942
2006-02-01,-12.069
2006-02-02,17.647100000000002
2006-02-03,-16.6667
2006-02-06,-6.0
2006-02-07,-10.6383
2006-02-09,11.9048
2006-02-10,-12.766
2006-02-13,-2.439
2006-02-14,0.0
2006-02-15,7.5
2006-02-16,-9.3023
2006-02-17,0.0
2006-02-21,5.1282
2006-02-22,14.6341
2006-02-23,4.2553
2006-02-24,-6.1224
2006-02-27,-2.1739
2006-02-28,-2.2222
2006-03-01,-2.2727
2006-03-02,0.0
2006-03-03,-5.814
2006-03-06,-3.7037
2006-03-07,-2.5641
2006-03-08,-7.8947
2006-03-09,-12.857099999999999
2006-03-10,18.0328
2006-03-13,2.7778
2006-03-14,-10.8108
2006-03-15,0.0
2006-03-16,5.7576
2006-03-17,-2.5788
2006-03-20,0.0
2006-03-21,2.9412000000000003
2006-03-22,-5.7143
2006-03-23,12.1212
2006-03-24,-5.4054
2006-03-27,-11.1429
2006-03-28,-3.537
2006-03-29,-1.6667
2006-03-30,-8.4746
2006-03-31,7.4074
2006-04-03,0.0
2006-04-04,-3.4483
2006-04-05,-3.5714
2006-04-06,-0.3704
2006-04-07,2.2305
2006-04-10,-1.8182
2006-04-11,-7.4074
2006-04-12,-12.0
2006-04-13,9.0909
2006-04-17,0.0
2006-04-18,-12.5
2006-04-19,28.5714
2006-04-20,-7.4074
2006-04-21,-20.0
2006-04-24,-9.5
2006-04-25,16.0221
2006-04-26,0.0
2006-04-27,-19.0476
2006-04-28,14.7059
2006-05-01,2.5641
2006-05-02,5.0
2006-05-03,-4.7619
2006-05-04,-5.0
2006-05-05,-5.2632
2006-05-08,0.0
2006-05-09,22.2222
2006-05-10,-9.0909
2006-05-11,10.0
2006-05-15,-36.3636
2006-05-16,0.0
2006-05-18,28.5714
2006-05-22,-16.6667
2006-05-23,-10.0
2006-05-25,-62.963
2006-06-07,0.0
2006-06-28,0.0
2006-06-30,20.0
2006-07-03,16.6667
2006-07-06,14.2857
2006-07-07,150.0
2006-07-14,-35.0
2006-07-17,0.0
2006-07-18,53.8462
2006-07-19,0.0
2006-07-21,0.0
2006-07-24,-5.0
2006-07-25,0.0
2006-07-27,-10.526299999999999
2006-07-31,0.0
2006-08-03,-35.2941
2006-08-07,0.0
2006-08-11,36.3636
2006-08-16,-40.0
2006-08-23,66.6667
2006-08-25,-20.0
2006-08-31,-33.3333
2006-09-05,37.5
2006-09-07,18.1818
2006-09-12,-30.7692
2006-09-13,-11.1111
2006-09-15,-12.5
2006-09-18,14.2857
2006-09-21,-1.25
2006-09-22,0.0
2006-09-27,-11.3924
2006-10-04,14.2857
2006-10-06,-12.5
2006-10-09,0.0
2006-10-12,14.2857
2006-10-13,0.0
2006-10-16,12.5
2006-10-18,-22.2222
2006-10-19,28.5714
2006-10-20,0.0
2006-10-26,33.3333
2006-10-27,-16.6667
2006-10-31,-30.0
2006-11-01,42.8571
2006-11-02,-20.0
2006-11-03,-12.5
2006-11-06,-14.2857
2006-11-07,0.0
2006-11-08,-16.6667
2006-11-09,0.0
2006-11-14,0.0
2006-11-15,0.0
2006-11-16,0.0
2006-11-17,-40.0
2006-11-20,16.6667
2006-11-21,40.0
2006-11-22,-28.5714
2006-11-24,-14.2857
2006-11-27,33.3333
2006-11-28,0.0
2006-12-01,-25.0
2006-12-05,0.0
2006-12-08,33.3333
2006-12-11,-50.0
2006-12-14,100.0
2006-12-15,75.0
2006-12-18,14.2857
2006-12-19,50.0
2006-12-20,0.0
2006-12-21,-25.0
2006-12-22,-11.1111
2006-12-26,-37.5
2006-12-27,0.0
2006-12-28,0.0
2006-12-29,-30.0
2007-01-03,14.2857
2007-01-04,0.0
2007-01-05,12.5
2007-01-08,0.0
2007-01-10,-11.1111
2007-01-11,0.0
2007-01-12,0.0
2007-01-16,0.0
2007-01-17,12.5
2007-01-18,0.0
2007-01-19,-11.1111
2007-01-22,0.0
2007-01-23,0.0
2007-01-24,25.0
2007-01-25,0.0
2007-01-26,-10.0
2007-01-31,-55.5556
2007-02-01,341.1766
2007-02-02,33.3333
2007-02-06,-30.0
2007-02-07,-30.0
2007-02-08,0.0
2007-02-09,-48.9796
2007-02-12,0.0
2007-02-14,16.0
2007-02-15,0.0
2007-02-16,0.0
2007-02-20,0.0
2007-02-21,-17.2414
2007-02-22,-41.6667
2007-02-23,0.0
2007-02-26,0.0
2007-02-27,0.0
2007-02-28,-3.5714
2007-03-05,0.0
2007-03-06,0.0
2007-03-09,0.0
2007-03-12,0.0
2007-03-14,-25.9259
2007-03-16,35.0
2007-03-19,114.8148
2007-03-20,-51.7241
2007-03-21,28.5714
2007-03-22,16.6667
2007-03-23,4.7619
2007-03-26,0.0
2007-03-27,0.0
2007-03-28,0.0
2007-03-29,-9.0909
2007-03-30,0.0
2007-04-02,0.0
2007-04-03,0.0
2007-04-04,0.0
2007-04-05,10.0
2007-04-09,0.0
2007-04-10,0.0
2007-04-11,0.0
2007-04-12,0.0
2007-04-13,18.1818
2007-04-16,-9.6154
2007-04-17,-6.383
2007-04-18,0.0
2007-04-19,4.5455
2007-04-20,13.0435
2007-04-23,3.8462
2007-04-24,-25.9259
2007-04-25,30.0
2007-04-26,-3.8462
2007-04-27,8.0
2007-04-30,-37.037
2007-05-01,47.0588
2007-05-02,0.0
2007-05-03,8.0
2007-05-04,7.4074
2007-05-07,-3.4483
2007-05-08,-14.2857
2007-05-09,0.0
2007-05-10,-8.3333
2007-05-11,0.0
2007-05-14,0.0
2007-05-15,0.0
2007-05-16,27.2727
2007-05-17,0.0
2007-05-18,-7.1429
2007-05-21,-23.0769
2007-05-22,10.0
2007-05-23,13.6364
2007-05-24,-4.0
2007-05-29,-33.3333
2007-05-30,43.75
2007-06-01,52.1739
2007-06-04,-48.5714
2007-06-05,27.7778
2007-06-06,0.0
2007-06-07,13.0435
2007-06-08,-23.0769
2007-06-11,0.0
2007-06-12,0.0
2007-06-13,0.0
2007-06-14,-10.0
2007-06-15,11.1111
2007-06-18,0.0
2007-06-20,0.0
2007-06-21,0.0
2007-06-25,0.0
2007-06-26,-5.0
2007-06-27,0.0
2007-06-29,-10.526299999999999
2007-07-02,5.8824
2007-07-03,11.1111
2007-07-05,0.0
2007-07-09,10.0
2007-07-10,-36.3636
2007-07-11,57.1429
2007-07-17,0.0
2007-07-18,0.0
2007-07-19,0.0
2007-07-20,0.0
2007-07-23,0.0
2007-07-24,0.0
2007-07-25,0.0
2007-07-26,-4.5455
2007-07-27,2.3810000000000002
2007-07-30,-2.3256
2007-07-31,4.7619
2007-08-01,-2.2727
2007-08-02,0.0
2007-08-03,0.0
2007-08-07,-6.9767
2007-08-08,25.0
2007-08-09,0.0
2007-08-10,-32.0
2007-08-13,32.3529
2007-08-14,0.0
2007-08-16,-11.1111
2007-08-17,12.5
2007-08-21,-11.1111
2007-08-22,-10.0
2007-08-23,11.1111
2007-08-24,0.0
2007-08-29,0.0
2007-08-30,20.0
2007-09-04,0.0
2007-09-06,-4.1667
2007-09-07,-4.3478
2007-09-10,0.0
2007-09-11,0.0
2007-09-12,4.5455
2007-09-13,0.0
2007-09-14,-4.3478
2007-09-18,0.0
2007-09-19,0.0
2007-09-20,9.0909
2007-09-21,0.0
2007-09-25,-4.1667
2007-09-27,4.3478
2007-10-08,-20.8333
2007-10-11,0.0
2007-10-12,0.0
2007-10-15,-5.2632
2007-10-16,5.5556
2007-10-17,0.0
2007-10-18,0.0
2007-10-19,0.0
2007-10-23,0.0
2007-10-26,0.0
2007-10-30,0.0
2007-11-05,0.0
2007-11-06,15.7895
2007-11-12,-4.5455
2007-11-19,-4.7619
2007-11-21,-5.0
2007-11-26,-10.526299999999999
2007-11-27,0.0
2007-11-28,0.0
2007-11-30,0.0
2007-12-05,0.0
2007-12-06,-5.8824
2007-12-07,0.0
2007-12-12,0.0
2007-12-18,0.0
2007-12-19,0.0
2007-12-20,0.0
2007-12-26,0.0
2008-01-15,0.0
2008-01-25,0.0
2008-01-29,-12.5
2008-01-30,7.1429
2008-01-31,0.0
2008-02-06,0.0
2008-02-07,0.0
2008-02-08,0.0
2008-02-15,0.0
2008-02-19,0.0
2008-02-20,0.0
2008-02-26,0.0
2008-02-28,0.0
2008-03-03,0.0
2008-03-05,0.0
2008-03-06,-6.6667
2008-03-07,-28.5714
2008-03-10,50.0
2008-03-11,-20.0
2008-03-12,-49.1667
2008-03-13,-18.0328
2008-03-14,40.0
2008-03-18,14.2857
2008-03-24,0.0
2008-03-25,-6.25
2008-03-26,6.6667
2008-03-27,12.5
2008-03-28,22.2222
2008-03-31,-18.1818
2008-04-01,11.1111
2008-04-02,10.0
2008-04-03,-9.0909
2008-04-04,0.0
2008-04-08,-10.0
2008-04-09,0.0
2008-04-11,44.4444
2008-04-14,-23.0769
2008-04-15,-30.0
2008-04-16,0.0
2008-04-17,0.0
2008-04-21,-14.2857
2008-04-22,16.6667
2008-04-23,21.4286
2008-04-24,5.8824
2008-04-25,11.1111
2008-04-28,0.0
2008-04-29,0.0
2008-04-30,-10.0
2008-05-01,66.6667
2008-05-02,-14.0
2008-05-09,-6.9767
2008-05-14,0.0
2008-05-16,-25.0
2008-05-20,5.5556
2008-05-21,0.0
2008-05-22,-5.2632
2008-05-23,0.0
2008-05-27,-5.5556
2008-05-28,0.0
2008-05-29,23.5294
2008-05-30,4.7619
2008-06-02,-4.5455
2008-06-03,-4.7619
2008-06-04,5.0
2008-06-05,-4.7619
2008-06-06,0.0
2008-06-17,-15.0
2008-06-18,5.8824
2008-06-19,0.0
2008-06-20,0.0
2008-06-23,0.0
2008-06-24,0.0
2008-06-25,-16.6667
2008-06-26,-6.6667
2008-06-27,0.0
2008-06-30,42.8571
2008-07-01,0.0
2008-07-02,100.0
2008-07-07,-50.0
2008-07-08,-50.0
2008-07-09,90.0
2008-07-10,-5.2632
2008-07-11,-11.1111
2008-07-14,12.5
2008-07-16,-1.1111
2008-07-17,1.1236
2008-07-18,11.1111
2008-07-21,0.0
2008-07-22,0.0
2008-07-23,-20.0
2008-07-24,25.0
2008-07-25,0.0
2008-07-28,-20.0
2008-07-29,0.0
2008-07-30,-6.25
2008-07-31,6.6667
2008-08-01,0.0
2008-08-06,0.0
2008-08-07,12.5
2008-08-08,0.0
2008-08-11,0.0
2008-08-13,0.0
2008-08-14,-22.2222
2008-08-15,-42.8571
2008-08-18,100.0
2008-08-20,0.0
2008-08-21,-12.5
2008-08-22,14.2857
2008-08-25,0.0
2008-08-26,0.0
2008-08-28,0.0
2008-08-29,0.0
2008-09-05,0.0
2008-09-08,-37.5
2008-09-09,0.0
2008-09-10,-10.0
2008-09-12,-11.1111
2008-09-19,25.0
2008-09-22,0.0
2008-09-23,20.0
2008-09-24,33.3333
2008-09-25,-37.5
2008-09-29,-20.0
2008-09-30,50.0
2008-10-01,-20.0
2008-10-02,4.1667
2008-10-03,-30.0
2008-10-06,-14.2857
2008-10-07,-33.3333
2008-10-08,250.0
2008-10-09,-71.4286
2008-10-10,250.0
2008-10-13,0.0
2008-10-14,0.0
2008-10-15,0.0
2008-10-16,0.0
2008-10-21,0.0
2008-10-22,0.0
2008-10-23,0.0
2008-10-24,0.0
2008-10-27,0.0
2008-10-28,0.0
2008-10-29,0.0
2008-10-30,0.0
2008-10-31,0.0
2008-11-03,14.2857
2008-11-07,0.0
2008-11-11,0.0
2008-11-19,-37.5
2008-11-20,-40.0
2008-11-21,0.0
2008-11-24,0.0
2008-11-25,66.6667
2008-11-26,40.0
2008-12-01,14.2857
2008-12-02,0.0
2008-12-03,-37.5
2008-12-05,0.0
2008-12-09,0.0
2008-12-10,-30.0
2008-12-11,42.8571
2008-12-12,0.0
2008-12-15,10.0
2008-12-22,-4.5455
2008-12-26,-42.8571
2008-12-29,25.0
2008-12-31,-20.0
2009-01-02,150.0
2009-01-08,-60.0
2009-01-15,133.3333
2009-01-27,0.0
2009-01-29,-54.2857
2009-02-09,0.0
2009-02-11,0.0
2009-02-13,-6.25
2009-03-10,-66.6667
2009-03-13,100.0
2009-03-16,0.0
2009-03-17,0.0
2009-03-18,0.0
2009-03-20,0.0
2009-03-24,-25.0
2009-03-27,0.0
2009-04-01,233.3333
2009-04-17,-70.0
2009-04-30,233.3333
2009-05-22,-80.0
2009-06-05,400.0
2009-06-09,0.0
2009-06-10,60.0
2009-06-11,0.0
2009-06-12,-12.5
2009-06-18,-42.8571
2009-06-22,50.0
2009-06-23,0.0
2009-06-24,-33.3333
2009-06-25,100.0
2009-06-26,0.0
2009-06-29,12.5
2009-06-30,11.1111
2009-07-01,0.0
2009-07-02,-10.0
2009-07-06,-5.5556
2009-07-07,0.0
2009-07-08,-11.7647
2009-07-09,-33.3333
2009-07-10,30.0
2009-07-13,-4.6154
2009-07-14,-19.3548
2009-07-15,40.0
2009-07-16,0.0
2009-07-17,-42.8571
2009-07-20,0.0
2009-07-22,25.0
2009-07-23,-10.0
2009-07-24,-11.1111
2009-07-27,0.0
2009-07-29,0.0
2009-07-30,0.0
2009-07-31,-2.5
2009-08-03,2.5641
2009-08-04,0.0
2009-08-05,-15.9375
2009-08-06,4.0892
2009-08-07,0.0
2009-08-10,5.7143
2009-08-11,0.0
2009-08-13,2.7027
2009-08-14,5.2632
2009-08-17,5.0
2009-08-18,0.0
2009-08-19,26.6369
2009-08-20,-28.5546
2009-08-21,5.2632
2009-08-24,-5.0
2009-08-25,-18.4211
2009-08-26,3.2258
2009-08-27,9.375
2009-08-28,-5.7143
2009-08-31,-15.1515
2009-09-01,-7.1429
2009-09-03,-3.8462
2009-09-04,60.0
2009-09-08,12.5
2009-09-09,-8.8889
2009-09-10,4.878
2009-09-11,-30.2326
2009-09-14,-6.6667
2009-09-15,0.0
2009-09-16,-17.8571
2009-09-17,0.0
2009-09-18,8.6957
2009-09-21,0.0
2009-09-22,-36.0
2009-09-23,-6.25
2009-09-24,6.6667
2009-09-25,9.375
2009-09-28,-11.4286
2009-09-29,-3.2258
2009-09-30,0.0
2009-10-01,-13.3333
2009-10-02,0.0
2009-10-05,-30.7692
2009-10-06,44.4444
2009-10-07,-35.5769
2009-10-08,13.4328
2009-10-09,-5.2632
2009-10-12,-15.2778
2009-10-13,-8.1967
2009-10-14,14.2857
2009-10-15,6.25
2009-10-16,0.0
2009-10-19,29.4118
2009-10-20,9.0909
2009-10-21,-33.3333
2009-10-22,25.0
2009-10-23,0.0
2009-10-26,-35.0
2009-10-27,23.0769
2009-10-28,6.25
2009-10-29,17.647100000000002
2009-10-30,-35.0
2009-11-02,23.0769
2009-11-03,12.5
2009-11-04,-33.3333
2009-11-06,50.0
2009-11-09,-33.3333
2009-11-12,0.0
2009-11-16,-16.6667
2009-11-19,120.0
2009-11-20,-9.0909
2009-11-24,0.0
2009-12-01,-30.0
2009-12-02,14.2857
2009-12-04,-25.0
2009-12-07,-16.6667
2009-12-08,0.0
2009-12-09,0.0
2009-12-11,-20.0
2009-12-15,100.0
2009-12-18,0.0
2009-12-21,-25.0
2009-12-22,50.0
2009-12-24,-22.2222
2009-12-28,-42.8571
2009-12-30,0.0
2009-12-31,0.0
2010-01-04,75.0
2010-01-05,0.0
2010-01-06,28.5714
2010-01-08,-22.2222
2010-01-11,0.0
2010-01-12,-28.5714
2010-01-13,80.0
2010-01-15,0.0
2010-01-20,-22.2222
2010-01-22,0.0
2010-01-25,-28.5714
2010-01-26,20.0
2010-01-28,-50.0
2010-02-01,33.3333
2010-02-02,0.0
2010-02-03,25.0
2010-02-17,-20.0
2010-02-23,0.0
2010-02-26,-50.0
2010-03-08,50.0
2010-03-16,16.6667
2010-03-17,0.0
2010-03-23,-71.4286
2010-03-26,0.0
2010-03-29,0.0
2010-03-30,12.5
2010-03-31,0.0
2010-04-12,0.0
2010-04-15,166.6667
2010-04-16,33.3333
2010-04-19,0.0
2010-04-20,0.0
2010-04-22,-25.0
2010-04-23,-60.4167
2010-04-26,489.4737
2010-04-27,-28.5714
2010-04-29,2.5
2010-05-03,-21.9512
2010-05-04,-50.0
2010-05-05,-15.625
2010-05-07,18.5185
2010-05-13,-18.75
2010-05-14,0.0
2010-05-24,53.8462
2010-05-25,0.0
2010-05-26,-20.0
2010-05-27,0.0
2010-05-28,0.0
2010-06-01,0.0
2010-06-08,0.0
2010-06-10,0.0
2010-06-17,-25.0
2010-06-18,0.0
2010-06-21,-58.3333
2010-06-22,0.0
2010-06-24,0.0
2010-06-29,-20.0
2010-07-01,0.0
2010-07-02,137.5
2010-07-16,-68.4211
2010-07-19,0.0
2010-07-21,0.0
2010-07-23,0.0
2010-07-30,0.0
2010-08-20,0.0
2010-08-27,0.0
2010-09-15,116.6667
2010-09-16,-23.0769
2010-09-20,40.0
2010-09-21,28.5714
2010-09-24,0.0
2010-10-05,-27.7778
2010-10-06,0.0
2010-10-07,-15.3846
2010-10-18,18.1818
2010-10-27,-38.4615
2010-11-04,62.5
2010-11-05,23.0769
2010-11-08,0.0
2010-11-09,-18.75
2010-11-17,0.0
2010-11-26,46.1538
2010-12-06,0.0
2010-12-09,0.0
2010-12-16,-57.8947
2010-12-17,0.0
2010-12-22,-25.0
2010-12-23,66.6667
2010-12-27,30.0
2010-12-28,-23.0769
2010-12-29,0.0
2010-12-31,80.0
2011-01-03,-22.2222
2011-01-07,50.0
2011-01-25,-23.8095
2011-02-02,0.0
2011-02-08,18.75
2011-02-22,-26.3158
2011-02-24,35.7143
2011-02-25,26.3158
2011-03-04,-25.0
2011-03-11,0.0
2011-03-17,77.7778
2011-03-22,-59.375
2011-03-29,7.6923
2011-04-06,-64.2857
2011-04-07,500.0
2011-04-11,-20.0
2011-04-14,-33.3333
2011-05-06,-37.5
2011-05-11,-20.0
2011-05-20,0.0
2011-05-23,-37.5
2011-05-31,60.0
2011-06-27,0.0
2011-07-27,-25.0
2011-07-28,166.6667
2011-08-23,-37.5
2011-08-25,120.0
2011-09-21,-63.6364
2011-09-30,0.0
2011-10-25,100.0
2011-11-25,37.5
2011-12-02,-90.9091
2011-12-07,0.0
2011-12-09,0.0
2011-12-12,600.0
2011-12-15,-85.7143
2011-12-22,50.0
2011-12-30,-33.3333
2012-01-05,0.0
2012-01-11,0.0
2012-01-27,600.0
2012-02-16,0.0
2012-02-17,0.0
2012-03-02,0.0
2012-03-13,0.0
2012-03-26,-42.8571
2012-05-02,-37.5
2012-05-04,0.0
2012-05-17,0.0
2012-05-22,260.0
2012-06-04,-72.2222
2012-08-03,260.0
2012-08-06,0.0
2012-08-13,-11.1111
2012-09-26,-87.5
2012-09-28,800.0
2012-10-23,-72.2222
2012-10-24,440.0
2012-10-25,0.0
2012-11-16,-81.4815
2012-11-19,-40.0
2012-11-29,266.6667
2012-11-30,-27.2727
2012-12-10,-25.0
2012-12-21,33.3333
2012-12-26,0.0
2013-01-08,-37.5
2013-01-09,20.0
2013-01-11,33.3333
2013-01-15,-37.5
2013-01-24,60.0
2013-01-25,0.0
2013-02-01,0.0
2013-02-08,25.0
2013-02-15,0.0
2013-02-19,30.0
2013-02-21,0.0
2013-02-25,0.0
2013-02-26,-38.4615
2013-02-28,62.5
2013-03-06,23.0769
2013-03-12,-31.25
2013-03-22,190.9091
2013-03-25,0.0
2013-04-01,-59.375
2013-04-02,392.3077
2013-04-03,112.5
2013-04-04,-30.8824
2013-04-05,-28.7234
2013-04-08,7.4627
2013-04-09,119.4444
2013-04-10,-39.2405
2013-04-11,33.3333
2013-04-12,-6.25
2013-04-16,-10.8333
2013-04-17,4.6729
2013-04-18,-7.1429
2013-04-19,-38.4615
2013-04-22,20.3125
2013-04-23,1.2987
2013-04-24,10.2564
2013-04-25,0.0
2013-04-26,30.2326
2013-04-29,-21.4286
2013-04-30,18.1818
2013-05-01,-23.0769
2013-05-02,-12.5
2013-05-03,37.1429
2013-05-06,-8.3333
2013-05-08,-9.0909
2013-05-09,10.0
2013-05-10,0.0
2013-05-13,48.8636
2013-05-14,-14.5038
2013-05-15,-7.1429
2013-05-16,2.8846
2013-05-17,-4.6729
2013-05-20,4.902
2013-05-21,-10.2804
2013-05-22,-2.0833
2013-05-23,-6.383
2013-05-24,23.8636
2013-05-28,-19.2661
2013-05-29,-9.0909
2013-05-30,0.0
2013-05-31,36.25
2013-06-04,0.0
2013-06-05,2.7523
2013-06-06,0.0
2013-06-07,0.0
2013-06-10,28.5714
2013-06-11,83.3333
