ticker,HALN US Equity
2004-08-05,0.0
2004-08-17,0.0
2004-08-19,-99.6875
2004-09-01,31900.0
2004-09-10,-99.6875
2004-09-14,0.0
2004-10-07,7900.0
2004-10-19,-98.75
2004-10-22,0.0
2004-11-01,0.0
2004-11-05,0.0
2004-11-09,0.0
2004-11-15,0.0
2004-11-26,7900.0
2004-12-02,0.0
2004-12-10,0.0
2004-12-13,-98.75
2004-12-14,0.0
2004-12-15,7900.0
2004-12-17,0.0
2004-12-20,400.0
2004-12-21,0.0
2004-12-22,-99.75
2004-12-27,39900.0
2004-12-28,0.0
2004-12-30,0.0
2004-12-31,300.0
2005-01-05,-69.0
2005-01-10,-3.2258
2005-01-12,0.0
2005-01-13,0.0
2005-01-18,16.6667
2005-01-20,0.1786
2005-01-21,14.2602
2005-01-25,-0.156
2005-01-26,25.0
2005-02-07,0.0
2005-02-08,10.0
2005-02-09,72.7273
2005-02-10,0.0
2005-02-14,10.526299999999999
2005-02-15,0.0
2005-02-16,0.0
2005-02-18,0.0
2005-02-22,-4.7619
2005-02-24,-25.0
2005-02-28,46.6667
2005-03-07,-31.8182
2005-03-08,0.0
2005-03-09,0.0
2005-03-11,0.0
2005-03-17,0.0
2005-03-18,0.0
2005-03-21,0.0
2005-03-22,0.0
2005-03-24,0.0
2005-03-28,0.0
2005-04-04,0.0
2005-04-05,-26.6667
2005-04-06,0.0
2005-04-08,-18.1818
2005-04-11,0.0
2005-04-13,0.0
2005-04-15,0.0
2005-04-18,0.0
2005-04-19,0.0
2005-04-20,0.0
2005-04-21,0.0
2005-04-25,0.0
2005-05-05,0.0
2005-05-06,0.0
2005-05-16,0.0
2005-05-17,0.0
2005-05-19,0.0
2005-05-20,0.0
2005-05-26,0.0
2005-06-02,0.0
2005-06-07,0.0
2005-06-09,0.0
2005-06-13,0.0
2005-06-14,-11.1111
2005-06-20,0.0
2005-06-27,0.0
2005-06-29,75.0
2005-07-07,-28.5714
2005-07-11,10.0
2005-07-12,0.0
2005-07-18,0.0
2005-07-19,-9.0909
2005-07-20,-10.0
2005-07-22,0.0
2005-07-27,11.1111
2005-08-08,10.0
2005-08-16,0.0
2005-08-22,0.0
2005-08-24,0.0
2005-09-02,0.0
2005-09-06,0.0
2005-09-14,0.0
2005-09-16,0.0
2005-09-20,-18.1818
2005-09-21,0.0
2005-09-23,0.0
2005-09-28,44.4444
2005-10-06,-23.0769
2005-10-10,0.0
2005-10-12,0.0
2005-10-17,0.0
2005-10-20,10.0
2005-10-25,0.0
2005-10-27,0.0
2005-10-28,0.0
2005-10-31,0.0
2005-11-03,0.0
2005-11-08,0.0
2005-11-14,0.0
2005-11-15,0.0
2005-12-01,18.1818
2005-12-02,15.3846
2005-12-05,-13.3333
2005-12-06,0.0
2005-12-09,0.0
2005-12-13,0.0
2005-12-14,0.0
2005-12-21,0.0
2005-12-27,15.3846
2005-12-29,-13.3333
2005-12-30,0.0
2006-01-04,0.0
2006-01-12,0.0
2006-01-13,0.0
2006-01-23,0.0
2006-02-01,-7.6923
2006-02-02,0.0
2006-02-03,0.0
2006-02-17,0.0
2006-03-01,0.0
2006-03-02,-8.3333
2006-03-08,0.0
2006-03-09,0.0
2006-03-10,0.0
2006-03-14,0.0
2006-03-17,0.0
2006-03-20,0.0
2006-03-28,9.0909
2006-03-29,-8.3333
2006-04-12,-9.0909
2006-04-21,-10.0
2006-04-28,0.0
2006-05-05,0.0
2006-05-12,0.0
2006-05-18,-11.1111
2006-06-08,0.0
2006-06-13,0.0
2006-06-16,0.0
2006-06-21,0.0
2006-06-22,0.0
2006-06-26,0.0
2006-06-27,0.0
2006-06-28,0.0
2006-07-06,0.0
2006-07-31,0.0
2006-08-03,0.0
2006-08-04,25.0
2006-08-07,-20.0
2006-08-09,0.0
2006-08-16,0.0
2006-08-17,0.0
2006-08-23,0.0
2006-08-25,0.0
2006-09-01,0.0
2006-09-06,0.0
2006-09-07,0.0
2006-09-18,0.0
2006-09-22,0.0
2006-10-02,0.0
2006-10-04,0.0
2006-10-10,0.0
2006-10-11,0.0
2006-10-16,0.0
2006-10-20,0.0
2006-10-24,0.0
2006-10-27,0.0
2006-10-31,0.0
2006-11-03,0.0
2006-11-08,0.0
2006-11-13,0.0
2006-11-20,0.0
2006-11-22,0.0
2006-11-27,0.0
2006-11-30,0.0
2006-12-13,0.0
2006-12-14,0.0
2006-12-27,0.0
2006-12-29,0.0
2007-01-09,0.0
2007-01-12,0.0
2007-01-17,0.0
2007-01-19,25.0
2007-01-22,-20.0
2007-02-05,0.0
2007-02-13,0.0
2007-02-20,25.0
2007-02-28,-20.0
2007-03-06,0.0
2007-03-07,0.0
2007-03-13,0.0
2007-03-14,0.0
2007-03-15,0.0
2007-03-21,275.0
2007-03-22,-50.0
2007-03-23,-20.0
2007-03-26,1.6667
2007-03-28,31.1475
2007-03-29,-25.0
2007-04-02,0.0
2007-04-04,-16.6667
2007-04-05,0.0
2007-04-18,0.0
2007-04-20,0.0
2007-04-24,0.0
2007-04-26,70.0
2007-04-27,0.0
2007-04-30,0.0
2007-05-18,-35.2941
2007-05-21,0.0
2007-05-23,54.5455
2007-05-31,-29.4118
2007-06-04,0.0
2007-06-06,16.6667
2007-07-05,-14.2857
2007-07-06,0.0
2007-07-10,0.0
2007-07-13,0.0
2007-07-18,0.0
2007-07-27,0.0
2007-08-02,0.0
2007-08-03,0.0
2007-08-09,4.1667
2007-08-14,-16.0
2007-08-22,0.0
2007-09-07,0.0
2007-09-12,42.8571
2007-09-14,-30.0
2007-09-17,0.0
2007-09-18,0.0
2007-09-24,0.0
2007-10-05,0.0
2007-10-18,0.0
2007-10-19,0.0
2007-10-24,0.0
2007-11-01,0.0
2007-11-06,0.0
2007-11-12,0.0
2007-11-13,0.0
2007-11-16,4.7619
2007-11-29,-18.1818
2007-12-10,0.0
2007-12-12,66.6667
2007-12-14,-40.0
2007-12-19,0.0
2007-12-21,0.0
2007-12-27,0.0
2008-01-07,0.0
2008-01-11,0.0
2008-02-01,0.0
2008-02-21,5.5556
2008-02-29,-5.2632
2008-03-12,0.0
2008-03-13,0.0
2008-04-01,0.0
2008-04-03,0.0
2008-04-18,0.0
2008-04-23,0.0
2008-04-24,0.0
2008-05-12,0.0
2008-05-19,0.0
2008-05-27,0.0
2008-05-28,0.0
2008-06-16,-11.1111
2008-06-17,0.0
2008-06-24,0.0
2008-06-30,0.0
2008-07-02,0.0
2008-07-03,0.0
2008-07-10,12.5
2008-07-22,-11.1111
2008-08-12,0.0
2008-08-19,0.0
2008-08-26,0.0
2008-09-02,0.0
2008-09-08,0.0
2008-09-22,0.0
2008-09-23,0.0
2008-09-29,0.0
2008-10-01,0.0
2008-10-10,0.0
2008-10-16,0.0
2008-10-20,0.0
2008-10-24,12.5
2008-10-28,-11.1111
2008-11-06,-62.5
2008-11-13,0.0
2008-11-21,0.0
2008-11-24,0.0
2008-11-25,0.0
2008-12-08,16.6667
2008-12-29,-14.2857
2009-01-08,0.0
2009-01-27,0.0
2009-02-02,0.0
2009-02-05,0.0
2009-02-11,0.0
2009-02-26,0.0
2009-03-11,0.0
2009-03-25,0.0
2009-04-13,16.6667
2009-04-16,-38.5714
2009-04-17,0.0
2009-05-12,16.2791
2009-05-14,0.0
2009-05-18,0.0
2009-05-26,140.0
2009-06-03,-50.0
2009-06-04,0.0
2009-06-16,0.0
2009-06-18,133.3333
2009-07-01,-57.1429
2009-07-09,0.0
2009-07-23,0.0
2009-07-27,0.0
2009-08-12,0.0
2009-08-17,0.0
2009-09-02,0.0
2009-09-04,0.0
2009-09-10,0.0
2009-09-18,1566.6667
2009-09-21,-2.0
2009-09-23,-18.3673
2009-09-24,-65.0
2009-09-25,0.0
2009-09-28,78.5714
2009-09-29,0.0
2009-10-01,-36.0
2009-10-02,118.75
2009-10-05,0.0
2009-10-06,-54.2857
2009-10-07,150.0
2009-10-08,-60.0
2009-10-12,118.75
2009-10-15,8.5714
2009-10-19,-2.6316
2009-10-20,-5.4054
2009-10-22,0.0
2009-10-23,7.1429
2009-10-27,-6.6667
2009-11-02,0.0
2009-11-04,-14.2857
2009-11-09,-33.3333
2009-11-12,0.0
2009-11-13,0.0
2009-11-18,-20.0
2009-11-19,25.0
2009-11-20,17.5
2009-11-24,2.1277
2009-11-25,-12.5
2009-12-01,14.2857
2009-12-03,-33.3333
2009-12-08,-12.5
2009-12-10,42.8571
2009-12-11,25.0
2009-12-14,-20.0
2009-12-15,40.0
2009-12-16,-10.7143
2009-12-21,12.0
2009-12-22,-10.7143
2009-12-23,-20.0
2009-12-28,-30.0
2009-12-31,3.5714
2010-01-07,0.0
2010-01-12,-10.3448
2010-01-13,0.0
2010-01-14,15.3846
2010-01-15,0.0
2010-01-20,33.3333
2010-01-21,-35.0
2010-01-22,-15.3846
2010-01-25,36.3636
2010-01-27,-26.6667
2010-02-01,0.0
2010-02-08,0.0
2010-02-09,81.8182
2010-02-24,-75.0
2010-03-05,18.8904
2010-05-05,622.2222
2010-05-11,-55.3846
2010-05-12,-51.7241
2010-05-19,7.1429
2010-05-20,0.0
2010-05-28,86.6667
2010-06-01,-64.2857
2010-06-14,180.0
2010-06-21,0.0
2010-06-23,0.0
2010-07-02,0.0
2010-07-12,-3.5714
2010-07-19,-60.7407
2010-07-28,0.0
2010-08-04,90.566
2010-08-17,-47.5248
2010-10-12,79.2453
2010-10-15,0.0
2010-11-11,-42.1053
2010-11-24,-7.2727
2010-12-21,76.4706
2010-12-27,-44.4444
2010-12-29,80.0
2011-01-06,0.0
2011-01-21,-88.8889
2011-04-01,10.0
2011-05-25,818.1818
2011-06-08,-2.9703
2011-06-13,0.0
2011-07-19,-3.0612
2011-08-04,-44.2105
2011-08-15,0.0
2011-08-18,0.0
2011-08-19,0.0
2011-08-22,0.0
2011-08-29,0.0
2011-08-30,-75.4717
2011-08-31,30.7692
2011-09-16,-29.4118
2011-09-30,0.0
2011-10-06,0.0
2011-10-20,0.0
2011-10-27,0.0
2011-10-31,0.0
2011-11-04,0.0
2011-11-08,0.0
2011-12-05,4.1667
2011-12-13,-4.0
2011-12-20,-58.3333
2012-01-25,0.0
2012-03-13,0.0
2012-03-15,150.0
2012-03-19,0.0
2012-03-21,300.0
2012-03-22,102.0
2012-03-28,-1.9802
2012-06-22,-79.798
2012-08-10,25.0
2012-08-13,-78.0
2012-08-16,354.5455
2012-09-07,-38.0
2012-10-04,-3.2258
2012-10-09,0.0
2012-10-22,33.3333
2012-10-24,0.0
2012-11-08,-48.1563
2012-11-16,102.5316
2012-12-10,-76.1905
2012-12-12,900.0
2013-01-15,0.0
2013-01-18,-90.0
2013-01-29,100.0
2013-01-30,-50.0
2013-02-07,0.0
2013-02-13,0.0
2013-02-15,0.0
2013-02-22,0.0
2013-03-26,-60.0
2013-04-19,50.0
2013-05-16,0.0
2013-06-14,0.0
2013-06-28,-98.9583
2013-08-15,156700.0
2013-08-19,0.0
2013-10-18,-97.9592
2013-11-15,10.0
2013-12-09,0.0
2013-12-11,0.0
2013-12-20,0.0
2014-01-23,0.0
2014-02-27,0.0
2014-03-14,81.8182
2014-04-01,10.0
2014-04-11,0.0
2014-04-22,0.0
2014-04-24,0.0
2014-05-21,-4.5455
2014-05-28,0.0
2014-06-03,0.0
2014-06-16,-42.8571
2014-08-07,0.0
2014-08-21,0.0
2014-09-05,0.0
2014-10-01,0.0
2014-10-23,0.0
2014-11-13,-75.0
2014-11-24,233.3333
2014-12-19,400.0
2014-12-23,-88.0
2015-01-20,3233.3333
2015-01-23,-97.0
2015-02-09,0.0
2015-02-12,161.4583
2015-04-02,-61.753
2015-04-27,0.0
2015-06-03,66.6667
2015-06-04,0.0
2015-07-30,200.0
2015-08-03,0.0
2015-09-30,-65.4167
2015-10-22,-42.1687
2015-11-12,16.6667
2015-11-20,0.0
2015-12-31,0.0
2016-04-04,-14.2857
2016-05-20,743.75
2016-06-21,-88.1481
2016-07-01,0.0
2016-09-27,-16.6667
2016-09-30,0.0
2016-10-06,100.0
2016-10-13,-50.0
2016-10-19,0.0
2016-11-09,1100.0
2016-11-15,-91.6667
2017-01-04,1087.5
2017-01-06,-0.6316
2017-01-13,0.0
2017-01-17,0.0
2017-03-02,-60.1695
2017-03-30,-57.4468
2017-04-19,0.0
2017-04-24,200.0
2017-04-28,-66.6667
2017-05-01,45.0
2017-06-15,37.931
2017-06-20,47.5
2017-06-22,-81.0169
2017-06-27,0.0
2017-10-16,0.0
2017-10-27,426.7857
2017-11-02,-15.2542
2017-11-07,-20.0
2017-11-13,0.0
2017-11-15,150.0
2017-11-21,0.0
2017-11-27,100.0
2017-11-28,10.0
2017-11-29,0.0
2017-11-30,-9.0909
2017-12-01,0.0
2017-12-22,240.0
2017-12-26,-70.5882
2018-01-02,0.0
2018-01-16,200.0
2018-01-17,-3.3333
2018-01-18,0.0
2018-01-22,3.4483
2018-01-23,-66.6667
2018-01-24,0.0
2018-02-02,250.0
2018-02-05,0.0
2018-02-07,0.0
2018-02-08,0.0
2018-02-09,0.0
2018-02-12,-42.8571
2018-02-16,0.0
2018-02-20,0.0
2018-02-27,50.0
2018-02-28,-16.6667
2018-03-01,0.0
2018-03-02,-4.4
2018-03-05,4.6025
2018-03-07,-40.0
2018-03-12,0.0
2018-03-13,6.66
2018-03-15,87.5117
2018-03-16,0.0
2018-03-19,-50.0
2018-03-20,0.0
2018-03-21,293.3333
2018-03-22,-13.5593
2018-03-23,0.0
2018-03-26,-72.549
2018-03-27,264.2857
2018-03-28,0.0
2018-03-29,7.8431
2018-04-02,0.0
2018-04-03,-45.4545
2018-04-09,0.0
2018-04-10,-10.0
2018-04-11,-35.1852
2018-04-12,-31.4286
2018-04-13,16.6667
2018-04-17,0.0
2018-04-19,114.2857
2018-04-20,-6.6667
2018-04-23,17.8571
2018-04-24,0.0
2018-04-30,-36.3636
2018-05-01,85.7143
2018-05-02,0.0
2018-05-04,-46.1538
2018-05-07,-4.7619
2018-05-08,-45.0
2018-05-09,109.0909
2018-05-10,-10.8696
2018-05-11,12.1951
2018-05-14,0.0
2018-05-15,-14.6739
2018-05-16,17.1975
2018-05-17,-19.5652
2018-05-18,78.3243
2018-05-21,0.0303
2018-05-22,0.0
2018-05-23,7.5758
2018-05-24,4.2254
2018-05-25,2.6757
2018-05-29,0.0263
2018-05-31,0.0
2018-06-01,-2.6316
2018-06-04,-13.8514
2018-06-11,-12.9412
2018-06-13,7.2072
2018-06-14,0.0
2018-06-15,0.8403
2018-06-19,10.0
2018-06-21,14.3939
2018-06-22,0.0
2018-06-25,0.6623
2018-06-28,0.0
2018-07-02,5.2632
2018-07-06,0.0
2018-07-11,-62.5
2018-07-12,73.3333
2018-07-13,-23.0769
2018-07-16,17.7625
2018-07-19,27.375
2018-07-23,-33.3333
2018-07-24,-40.0
2018-07-25,50.0
2018-07-26,0.0
2018-07-31,-2.7778
2018-08-02,-37.1429
2018-08-07,57.2727
2018-08-13,-36.4162
2018-08-16,-88.1091
2018-08-20,1429.052
2018-08-21,0.0
2018-08-24,5.0
2018-08-27,19.0476
2018-08-28,-30.0
2018-08-29,-2.8571
2018-08-31,57.6471
2018-09-04,8.209
2018-09-05,0.0
2018-09-06,-26.5517
2018-09-07,11.7371
2018-09-12,13.4454
2018-09-18,7.4074
2018-09-19,85.5172
2018-09-20,-16.3569
2018-09-21,-24.4444
2018-09-26,0.0
2018-09-27,0.0
2018-10-01,0.0
2018-10-03,73.2941
2018-10-04,-9.0801
2018-10-05,-36.5316
2018-10-09,105.8824
2018-10-11,-51.4286
2018-10-12,2.9412000000000003
2018-10-15,108.5714
2018-10-16,-46.5753
2018-10-17,0.0
2018-10-22,-23.0769
2018-10-23,-53.3333
2018-10-24,0.0
2018-10-25,78.5714
2018-10-26,180.0
2018-10-29,-64.2857
2018-10-30,0.0
2018-10-31,180.0
2018-11-02,0.0
2018-11-05,-1.4285999999999999
2018-11-15,-10.1449
2018-11-19,-59.6774
2018-11-21,148.0
2018-11-23,-59.6774
2018-11-26,147.2
2018-11-28,0.0
2018-11-29,-56.3107
2018-12-10,3.7037
2018-12-14,0.0
2018-12-17,108.5714
2018-12-24,-30.3082
2018-12-27,-28.7469
2018-12-28,106.2069
2018-12-31,-1.3378
2019-01-02,0.0
2019-01-04,-1.6949
2019-01-07,-0.3448
2019-01-08,0.346
2019-01-09,-2.069
2019-01-11,0.0
2019-01-15,0.0
2019-01-16,3.5211
2019-01-17,-1.7006999999999999
2019-01-22,2.0761
2019-01-24,-2.2508
2019-01-28,-37.1619
2019-01-30,65.011
2019-01-31,0.3344
2019-02-01,-3.5667
2019-02-04,-37.4352
2019-02-05,59.6685
2019-02-06,1.7301
2019-02-07,-36.8333
2019-02-08,43.1991
2019-02-12,-22.9135
2019-02-13,2.439
2019-02-14,-13.8095
2019-02-15,10.4972
2019-02-20,48.475
2019-02-21,-32.6486
2019-02-25,3.0
2019-02-26,0.0
2019-02-27,2.1845
2019-02-28,39.6675
2019-03-05,-29.932
2019-03-12,0.2427
2019-03-15,0.0
2019-03-18,0.0
2019-03-19,39.9516
2019-03-20,0.346
2019-03-21,-39.6552
2019-03-25,42.8571
2019-03-28,-20.0
2019-04-02,0.0
2019-04-05,0.0
2019-04-09,34.5
2019-04-10,-21.9331
2019-04-15,23.0952
2019-04-16,-16.8279
2019-04-17,-2.3256
2019-04-22,19.0476
2019-04-25,-16.0
2019-04-29,1.1667
2019-05-02,17.6747
2019-05-07,0.0
2019-05-09,0.0
2019-05-10,6.0
2019-05-13,-5.6604
2019-05-20,10.0
2019-05-22,-18.1818
2019-05-23,0.0
2019-05-30,11.1111
2019-06-03,0.0
2019-06-06,0.0
2019-06-11,0.0
2019-06-14,0.0
2019-06-17,0.0
2019-06-18,0.0
2019-06-19,-10.0
2019-06-24,0.0
2019-06-27,-15.5556
2019-06-28,5.2632
2019-07-02,-5.0
2019-07-03,-36.5789
2019-07-12,-16.5975
2019-07-17,-44.7761
2019-07-22,0.0
2019-07-24,233.1532
2019-07-31,-10.762599999999999
2019-08-02,-10.6061
2019-08-07,-48.8136
2019-08-19,-26.490099999999998
2019-08-22,133.7838
2019-08-23,7.7071
2019-08-26,-60.2862
2019-09-17,114.8649
2019-09-24,15.304
2019-09-25,-13.2727
2019-09-26,15.304
2019-10-02,-37.8182
2019-10-07,-0.5848
2019-10-10,35.2941
2019-10-23,-3.9130000000000003
2019-11-14,-12.3303
2019-11-22,-12.2581
2019-12-02,11.7647
2019-12-16,-10.526299999999999
2019-12-19,-21.7647
2019-12-27,0.0
2020-01-13,35.3383
2020-01-16,-21.6667
2020-01-24,-21.2766
2020-02-12,78.3784
2020-02-13,1.0101
2020-02-14,0.0
2020-02-19,-35.0
2020-02-20,0.0
2020-02-24,-15.3846
2020-02-26,81.3636
2020-02-27,-44.8622
2020-02-28,0.0
2020-03-10,36.3636
2020-03-11,0.0
2020-03-12,-0.6667
2020-03-17,0.0
2020-03-19,-6.0403
2020-03-20,0.0
2020-03-23,6.4286
2020-03-25,0.0
2020-03-26,0.6711
2020-03-27,0.0
2020-04-09,26.6667
2020-04-23,-22.1053
2020-04-24,1.3514
2020-04-28,26.6667
2020-04-29,-55.7895
2020-05-06,126.1905
2020-05-08,-15.7895
2020-05-14,-92.5
2020-05-18,900.0
2020-05-19,-45.4167
2020-05-20,51.145
2020-05-22,1.0101
2020-06-02,90.0
2020-06-03,-3.1579
2020-06-05,-94.0217
2020-06-11,1700.0
2020-06-12,-92.7525
2020-06-17,666.5505
2020-06-19,63.6364
2020-06-22,-16.6667
2020-06-30,-92.2
2020-07-01,1305.5556
2020-07-13,-3.0404
2020-07-17,-91.9724
2020-07-28,1150.0
2020-07-29,-45.8438
