ticker,MTRO US Equity
2003-10-28,-2.5
2003-10-29,-7.1795
2003-10-30,-13.8122
2003-10-31,-0.641
2003-11-03,-2.5806
2003-11-04,-13.9073
2003-11-05,15.3846
2003-11-06,10.0
2003-11-07,-9.0909
2003-11-10,-6.0
2003-11-11,6.383
2003-11-12,-6.6667
2003-11-13,2.8571
2003-11-14,4.1667
2003-11-17,-5.0
2003-11-18,5.2632
2003-11-19,13.3333
2003-11-20,17.647100000000002
2003-11-21,-10.0
2003-11-24,0.0
2003-11-25,11.1111
2003-11-26,-2.5
2003-11-28,0.0
2003-12-01,-2.5641
2003-12-02,-5.2632
2003-12-03,-5.5556
2003-12-04,17.647100000000002
2003-12-05,-2.5
2003-12-08,10.2564
2003-12-09,-18.6047
2003-12-10,8.5714
2003-12-11,-7.8947
2003-12-12,-8.5714
2003-12-15,12.5
2003-12-16,-5.5556
2003-12-17,-11.7647
2003-12-18,-3.3333
2003-12-19,-10.3448
2003-12-22,3.8462
2003-12-23,-3.6111
2003-12-24,-2.4015
2003-12-26,2.3622
2003-12-29,-3.8462
2003-12-30,4.0
2003-12-31,0.0
2004-01-02,15.3846
2004-01-05,-1.3333
2004-01-06,-12.1622
2004-01-07,-3.8462
2004-01-08,4.0
2004-01-09,-3.8462
2004-01-12,0.0
2004-01-13,0.0
2004-01-14,4.0
2004-01-15,-17.6923
2004-01-16,7.4766
2004-01-20,0.8696
2004-01-21,-3.4483
2004-01-22,-5.3571
2004-01-23,-0.9434
2004-01-26,-19.0476
2004-01-27,0.0
2004-01-28,5.8824
2004-01-29,0.0
2004-01-30,11.1111
2004-02-02,-2.0
2004-02-03,-8.1633
2004-02-04,8.8889
2004-02-05,0.0
2004-02-06,0.0
2004-02-09,0.0
2004-02-10,-8.1633
2004-02-11,-1.1111
2004-02-12,-21.3483
2004-02-13,5.7143
2004-02-17,-5.4054
2004-02-18,0.0
2004-02-19,7.1429
2004-02-20,-6.6667
2004-02-23,7.1429
2004-02-24,0.0
2004-02-25,4.0
2004-02-26,-10.2564
2004-02-27,7.1429
2004-03-01,-13.3333
2004-03-02,13.8462
2004-03-03,-12.1622
2004-03-04,15.3846
2004-03-05,0.0
2004-03-08,0.0
2004-03-09,0.0
2004-03-10,-20.0
2004-03-11,-25.0
2004-03-12,155.5556
2004-03-15,17.3913
2004-03-16,-7.4074
2004-03-17,-12.0
2004-03-18,0.0
2004-03-19,0.0
2004-03-22,-13.6364
2004-03-23,-2.6316
2004-03-24,2.7027
2004-03-25,-5.2632
2004-03-26,11.1111
2004-03-29,5.0
2004-03-30,-2.3810000000000002
2004-03-31,12.1951
2004-04-01,-4.1848
2004-04-02,-0.1702
2004-04-05,9.0909
2004-04-06,-4.1667
2004-04-07,0.0
2004-04-08,6.5217
2004-04-12,-6.1224
2004-04-13,0.0
2004-04-14,-4.3478
2004-04-15,9.0909
2004-04-16,-16.6667
2004-04-19,10.0
2004-04-20,4.5455
2004-04-21,-4.3478
2004-04-22,-7.2727
2004-04-23,1.9607999999999999
2004-04-26,5.7692
2004-04-27,1.8182
2004-04-28,-6.25
2004-04-29,4.7619
2004-04-30,18.1818
2004-05-03,-15.3846
2004-05-04,0.0
2004-05-05,-4.5455
2004-05-06,-4.7619
2004-05-07,15.0
2004-05-10,-13.0435
2004-05-11,10.0
2004-05-12,0.0
2004-05-13,4.5455
2004-05-14,0.0
2004-05-17,4.3478
2004-05-18,-4.1667
2004-05-19,0.0
2004-05-20,-9.5652
2004-05-21,8.1731
2004-05-24,2.2222
2004-05-25,8.6957
2004-05-26,2.4
2004-05-27,1.5625
2004-05-28,0.0
2004-06-01,0.0
2004-06-02,-7.6923
2004-06-03,0.0
2004-06-04,-16.6667
2004-06-07,6.0
2004-06-08,3.7736
2004-06-09,-3.4659
2004-06-10,1.236
2004-06-14,11.6279
2004-06-15,4.1667
2004-06-16,8.0
2004-06-17,3.7037
2004-06-18,-3.5714
2004-06-21,-3.7037
2004-06-22,0.0
2004-06-23,0.0
2004-06-24,-3.8462
2004-06-25,-16.0
2004-06-28,0.0
2004-06-29,-9.5238
2004-06-30,10.526299999999999
2004-07-01,-9.5238
2004-07-02,26.3158
2004-07-06,4.1667
2004-07-07,-4.0
2004-07-08,-16.6667
2004-07-09,20.0
2004-07-12,4.1667
2004-07-13,-4.0
2004-07-14,0.0
2004-07-15,-8.3333
2004-07-16,-9.0909
2004-07-19,0.0
2004-07-20,-10.0
2004-07-21,0.0
2004-07-22,2.7778
2004-07-23,-2.7027
2004-07-26,5.5556
2004-07-27,5.2632
2004-07-28,-5.0
2004-07-29,5.2632
2004-07-30,10.0
2004-08-02,-9.0909
2004-08-03,-9.0
2004-08-04,4.3956
2004-08-05,-5.2632
2004-08-06,-11.1111
2004-08-09,12.5
2004-08-10,-5.5556
2004-08-11,0.0
2004-08-12,11.7647
2004-08-13,-5.2632
2004-08-16,11.1111
2004-08-17,-10.625
2004-08-18,0.6993
2004-08-19,-5.5556
2004-08-20,5.8824
2004-08-23,-11.1111
2004-08-24,-2.5
2004-08-25,-3.8462
2004-08-26,13.3333
2004-08-27,-5.8824
2004-08-30,0.0
2004-08-31,-0.4687
2004-09-01,0.471
2004-09-02,-0.1562
2004-09-03,-6.5728
2004-09-07,4.0201
2004-09-08,3.0596
2004-09-09,-6.25
2004-09-10,0.0
2004-09-13,0.0
2004-09-14,6.6667
2004-09-15,-6.25
2004-09-16,0.0
2004-09-17,1.3333
2004-09-20,-3.0428
2004-09-21,1.7812000000000001
2004-09-22,3.3333
2004-09-23,-9.1935
2004-09-24,-0.5329
2004-09-27,-5.5357
2004-09-28,20.983
2004-09-29,0.0
2004-09-30,-12.5
2004-10-01,-7.1429
2004-10-04,28.2052
2004-10-05,4.0
2004-10-06,-13.461500000000001
2004-10-07,-13.3333
2004-10-08,6.6667
2004-10-11,8.1731
2004-10-12,-4.4444
2004-10-13,-6.9767
2004-10-14,12.5
2004-10-15,-2.2222
2004-10-18,0.0
2004-10-19,-13.6364
2004-10-20,0.0
2004-10-21,5.2632
2004-10-22,-5.0
2004-10-25,0.0
2004-10-26,-12.6316
2004-10-27,-6.6265
2004-10-28,-16.129
2004-10-29,-11.538499999999999
2004-11-01,8.6957
2004-11-02,-12.0
2004-11-03,0.9091
2004-11-04,-0.9009
2004-11-05,-2.7273
2004-11-08,-15.8879
2004-11-09,-10.0
2004-11-10,1.2346
2004-11-11,12.1951
2004-11-12,41.3043
2004-11-15,42.3077
2004-11-16,-8.1081
2004-11-17,45.8824
2004-11-18,4.8387
2004-11-19,-1.9231
2004-11-22,-9.0196
2004-11-23,4.3103
2004-11-24,13.2231
2004-11-26,5.8394
2004-11-29,3.4483
2004-11-30,-11.6667
2004-12-01,0.0
2004-12-02,-3.7736
2004-12-03,1.1764999999999999
2004-12-06,5.814
2004-12-07,2.5641
2004-12-08,-14.2857
2004-12-09,-14.5833
2004-12-10,-9.7561
2004-12-13,5.4054
2004-12-14,8.7179
2004-12-15,26.4151
2004-12-16,-4.8507
2004-12-17,-1.9607999999999999
2004-12-20,-2.0
2004-12-21,-2.0408
2004-12-22,10.8333
2004-12-23,-2.2556
2004-12-27,-13.461500000000001
2004-12-28,-8.8889
2004-12-29,0.0
2004-12-30,4.878
2004-12-31,-4.6512
2005-01-03,5.8537
2005-01-04,-3.2258
2005-01-05,4.7619
2005-01-06,17.7273
2005-01-07,5.0193
2005-01-10,6.9853
2005-01-11,-0.3436
2005-01-12,1.3793
2005-01-13,-9.8639
2005-01-14,3.0189
2005-01-18,2.1978
2005-01-19,-15.7706
2005-01-20,-3.4043
2005-01-21,1.3216
2005-01-24,0.0
2005-01-25,-10.8696
2005-01-26,-4.878
2005-01-27,-1.0256
2005-01-28,1.0363
2005-01-31,0.0
2005-02-01,7.1795
2005-02-02,-9.0909
2005-02-03,-1.0526
2005-02-04,-1.0638
2005-02-07,4.3011
2005-02-08,-2.0619
2005-02-09,-2.1053
2005-02-10,0.5376
2005-02-11,-14.4385
2005-02-14,0.0
2005-02-15,0.0
2005-02-16,3.75
2005-02-17,5.4217
2005-02-18,2.2857
2005-02-22,-3.9106
2005-02-23,-6.9767
2005-02-24,0.625
2005-02-25,-13.0435
2005-02-28,-7.8571
2005-03-01,-6.9767
2005-03-02,-8.3333
2005-03-03,27.2727
2005-03-04,19.2857
2005-03-07,0.5988
2005-03-08,1.1905000000000001
2005-03-09,0.0
2005-03-10,2.9412000000000003
2005-03-11,-7.4286
2005-03-14,-4.9383
2005-03-15,4.5455
2005-03-16,2.4845
2005-03-17,-4.8485
2005-03-18,1.2739
2005-03-21,-3.7736
2005-03-22,-5.8824
2005-03-23,-9.7222
2005-03-24,3.8462
2005-03-28,1.4815
2005-03-29,-10.9489
2005-03-30,-4.918
2005-03-31,6.9828
2005-04-01,-0.8864
2005-04-04,-4.065
2005-04-05,-0.8475
2005-04-06,0.8547
2005-04-07,0.0
2005-04-08,4.2373
2005-04-11,2.439
2005-04-12,-0.7937
2005-04-13,0.0
2005-04-14,1.6
2005-04-15,-7.874
2005-04-18,2.5641
2005-04-19,3.3333
2005-04-20,-4.9193999999999996
2005-04-21,-2.4596999999999998
2005-04-22,1.7391
2005-04-25,2.5641
2005-04-26,-2.5
2005-04-27,-10.2564
2005-04-28,3.8095
2005-04-29,-1.8349
2005-05-02,-1.8692
2005-05-03,-1.9048
2005-05-04,4.8544
2005-05-05,-2.7778
2005-05-06,2.8571
2005-05-09,0.0
2005-05-10,-2.7778
2005-05-11,3.8095
2005-05-12,0.9174
2005-05-13,0.9091
2005-05-16,3.6036
2005-05-17,-8.6957
2005-05-18,0.0
2005-05-19,-2.8571
2005-05-20,7.8431
2005-05-23,-6.3636
2005-05-24,-7.767
2005-05-25,3.1579
2005-05-26,-5.102
2005-05-27,-13.9785
2005-05-31,10.0
2005-06-01,0.0
2005-06-02,-3.4091
2005-06-03,11.7647
2005-06-06,-2.1053
2005-06-07,7.5269
2005-06-08,2.0
2005-06-09,-1.9607999999999999
2005-06-10,1.0
2005-06-13,-0.9901
2005-06-14,-5.0
2005-06-15,0.0
2005-06-16,-4.2105
2005-06-17,4.3956
2005-06-20,-4.2105
2005-06-21,0.0
2005-06-22,-1.0989
2005-06-23,-1.1111
2005-06-24,0.0
2005-06-27,5.618
2005-06-28,2.1277
2005-06-29,0.0
2005-06-30,0.0
2005-07-05,6.25
2005-07-06,-2.9412000000000003
2005-07-07,3.0303
2005-07-08,-2.9412000000000003
2005-07-11,0.0
2005-07-12,-5.0505
2005-07-13,-9.5745
2005-07-14,21.1765
2005-07-15,0.0
2005-07-18,-0.9709
2005-07-19,-0.9804
2005-07-20,-6.9307
2005-07-21,7.4468
2005-07-22,-1.9802
2005-07-25,0.0
2005-07-26,-3.0303
2005-07-27,-6.25
2005-07-28,3.3333
2005-07-29,-2.1505
2005-08-01,1.0989
2005-08-02,-2.1739
2005-08-03,8.8889
2005-08-04,27.0408
2005-08-05,12.4498
2005-08-08,-3.5714
2005-08-09,-10.3704
2005-08-10,2.4793
2005-08-11,-13.7097
2005-08-12,0.9346
2005-08-15,11.1111
2005-08-16,-6.6667
2005-08-17,-0.8929
2005-08-18,6.3063
2005-08-19,1.6949
2005-08-22,-2.5
2005-08-23,-4.2735
2005-08-24,-1.7856999999999998
2005-08-29,-13.6364
2005-08-30,14.7368
2005-08-31,7.3394
2005-09-01,-2.5641
2005-09-02,-1.7544
2005-09-06,0.0
2005-09-07,3.5714
2005-09-08,-2.5862
2005-09-09,0.885
2005-09-12,-5.2632
2005-09-13,0.0
2005-09-14,6.4815
2005-09-15,4.3478
2005-09-16,-11.6667
2005-09-19,3.7736
2005-09-20,4.5455
2005-09-21,-4.3478
2005-09-22,0.0
2005-09-23,9.0909
2005-09-26,-8.3333
2005-09-27,3.6364
2005-09-28,-2.6316
2005-09-29,0.0
2005-09-30,-0.9009
2005-10-03,0.0
2005-10-05,1.8182
2005-10-06,-0.8929
2005-10-07,0.0
2005-10-10,0.0
2005-10-11,-4.5045
2005-10-12,8.4906
2005-10-13,0.0
2005-10-14,-2.6087
2005-10-17,2.6786
2005-10-18,-2.6087
2005-10-19,1.7856999999999998
2005-10-20,2.6316
2005-10-21,2.5641
2005-10-24,4.1667
2005-10-25,-2.4
2005-10-26,-6.5574
2005-10-27,-6.1404
2005-10-28,0.0
2005-10-31,4.6729
2005-11-01,-1.7856999999999998
2005-11-02,3.6364
2005-11-03,-1.7544
2005-11-04,-1.7856999999999998
2005-11-07,-1.8182
2005-11-08,0.0
2005-11-09,-0.9259
2005-11-10,-11.215
2005-11-11,6.2105
2005-11-14,-5.6492
2005-11-15,5.042
2005-11-16,-3.0
2005-11-17,5.1546
2005-11-18,5.8824
2005-11-21,-4.6296
2005-11-22,-1.9417
2005-11-23,-5.9406
2005-11-25,-3.1579
2005-11-28,0.0
2005-11-29,7.6087
2005-11-30,-5.0505
2005-12-01,-4.2553
2005-12-02,0.0
2005-12-05,2.2222
2005-12-06,-2.1739
2005-12-07,-7.7778
2005-12-08,0.0
2005-12-09,1.2048
2005-12-12,11.9048
2005-12-13,-6.383
2005-12-14,5.6818
2005-12-15,-3.2258
2005-12-16,-5.5556
2005-12-19,-7.0588
2005-12-20,-3.7975
2005-12-21,1.3158
2005-12-22,-5.1948
2005-12-23,-5.4795
2005-12-27,1.4493
2005-12-28,-1.4285999999999999
2005-12-29,-2.8986
2005-12-30,-10.4478
2006-01-03,25.8333
2006-01-04,-12.5662
2006-01-05,0.7385
2006-01-06,11.2782
2006-01-09,-5.4054
2006-01-10,-5.7143
2006-01-11,-10.6061
2006-01-12,-1.6949
2006-01-13,-18.9655
2006-01-17,-6.383
2006-01-18,2.2727
2006-01-19,-6.6667
2006-01-20,-16.6667
2006-01-23,31.4286
2006-01-24,8.6957
2006-01-25,6.0
2006-01-26,-5.6604
2006-01-27,-6.0
2006-01-30,-6.383
2006-01-31,-8.8636
2006-02-01,2.2444
2006-02-02,0.0
2006-02-03,0.0
2006-02-06,-2.439
2006-02-07,0.0
2006-02-08,-12.5
2006-02-09,12.857099999999999
2006-02-10,-3.7975
2006-02-13,-10.526299999999999
2006-02-14,-7.3529
2006-02-15,-7.9365
2006-02-16,10.3448
2006-02-17,12.8125
2006-02-21,-12.1884
2006-02-22,-5.6782
2006-02-23,-9.699
2006-02-24,7.4074
2006-02-27,3.4483
2006-02-28,6.6667
2006-03-01,-9.375
2006-03-02,-2.4138
2006-03-03,6.0071
2006-03-06,6.6667
2006-03-07,-12.5
2006-03-08,-1.7856999999999998
2006-03-09,-9.0909
2006-03-10,0.0
2006-03-13,-6.0
2006-03-14,6.383
2006-03-15,-8.0
2006-03-16,2.1739
2006-03-17,-6.383
2006-03-20,11.3636
2006-03-21,0.0
2006-03-22,0.0
2006-03-23,-14.2857
2006-03-24,2.3810000000000002
2006-03-27,2.3256
2006-03-28,9.0909
2006-03-29,4.1667
2006-03-30,14.0
2006-03-31,-17.5439
2006-04-03,0.0
2006-04-04,-4.2553
2006-04-05,-6.6667
2006-04-06,9.5238
2006-04-07,-2.1739
2006-04-10,-2.2222
2006-04-11,-4.5455
2006-04-12,4.7619
2006-04-13,0.0
2006-04-17,2.2727
2006-04-18,3.5556
2006-04-19,-2.1459
2006-04-20,0.4386
2006-04-21,-0.4367
2006-04-24,0.4386
2006-04-25,0.0
2006-04-26,-1.7467000000000001
2006-04-27,0.0
2006-04-28,-2.2222
2006-05-01,2.2727
2006-05-02,-6.2222
2006-05-03,-5.6872
2006-05-04,-8.5427
2006-05-05,-3.2967
2006-05-08,1.0653
2006-05-09,-4.4273
2006-05-10,-1.7647
2006-05-11,3.5928
2006-05-12,-2.3121
2006-05-15,0.5917
2006-05-16,2.9412000000000003
2006-05-17,5.7143
2006-05-18,13.5135
2006-05-19,-9.0476
2006-05-22,-0.5236
2006-05-23,2.8947000000000003
2006-05-24,-0.2558
2006-05-25,2.5641
2006-05-26,5.0
2006-05-30,4.7619
2006-05-31,-9.0909
2006-06-01,-7.5
2006-06-02,-5.4054
2006-06-05,-5.1429
2006-06-06,2.4096
2006-06-07,0.0
2006-06-08,-11.7647
2006-06-09,0.0
2006-06-12,-6.0
2006-06-13,-7.8014
2006-06-14,40.7692
2006-06-15,4.918
2006-06-16,-6.25
2006-06-19,-11.1111
2006-06-20,0.0
2006-06-21,-6.25
2006-06-22,-6.6667
2006-06-23,5.0
2006-06-26,-8.1633
2006-06-27,0.0
2006-06-28,-11.2037
2006-06-29,4.171
2006-06-30,-15.1151
2006-07-03,8.4906
2006-07-05,-3.3696
2006-07-06,3.4871
2006-07-07,0.8696
2006-07-10,-5.1724
2006-07-11,-3.6364
2006-07-12,3.7736
2006-07-13,18.1818
2006-07-14,-11.538499999999999
2006-07-17,8.6957
2006-07-18,-4.0
2006-07-19,0.0
2006-07-20,-8.3333
2006-07-21,0.0
2006-07-24,0.0
2006-07-25,4.5455
2006-07-26,-4.3478
2006-07-27,0.0
2006-07-28,0.0
2006-07-31,-9.0909
2006-08-01,0.0
2006-08-02,-5.0
2006-08-03,1.0526
2006-08-04,-4.6875
2006-08-07,-7.1038
2006-08-08,-17.647100000000002
2006-08-09,0.0
2006-08-10,17.4286
2006-08-11,-14.8418
2006-08-14,-1.4285999999999999
2006-08-15,4.3478
2006-08-16,8.3333
2006-08-17,0.0
2006-08-18,-2.5641
2006-08-21,0.0
2006-08-22,-3.9474
2006-08-23,0.0
2006-08-25,-23.2877
2006-08-28,-8.5714
2006-08-29,-0.3906
2006-08-30,15.6863
2006-08-31,0.0
2006-09-01,-1.6949
2006-09-05,-6.8966
2006-09-06,0.0
2006-09-07,1.8519
2006-09-08,5.4545
2006-09-11,0.0
2006-09-12,0.0
2006-09-13,3.4483
2006-09-14,-1.6667
2006-09-15,1.6949
2006-09-18,-6.6667
2006-09-19,-5.3571
2006-09-20,-5.6604
2006-09-21,-4.0
2006-09-22,0.0
2006-09-25,-16.6667
2006-09-26,-3.0
2006-09-27,0.5155
2006-09-28,-7.6923
2006-09-29,-8.3333
2006-10-02,24.2424
2006-10-03,31.7073
2006-10-04,5.5556
2006-10-05,-7.3684
2006-10-06,-9.0909
2006-10-09,-8.3333
2006-10-10,-4.5455
2006-10-11,30.9524
2006-10-12,24.0045
2006-10-13,-9.0942
2006-10-16,-11.2903
2006-10-17,-14.5455
2006-10-18,-4.2553
2006-10-19,-4.4444
2006-10-20,3.2558
2006-10-23,-6.7568
2006-10-24,1.4493
2006-10-25,-4.7619
2006-10-26,7.5
2006-10-27,-7.4419
2006-10-30,-9.5477
2006-10-31,-2.7778
2006-11-01,-16.0
2006-11-02,-15.6463
2006-11-03,-30.6452
2006-11-06,16.2791
2006-11-07,-14.0
2006-11-08,9.8837
2006-11-09,12.1693
2006-11-10,-16.0377
2006-11-13,-4.4944
2006-11-14,-5.8824
2006-11-15,8.125
2006-11-16,-24.8555
2006-11-17,6.1538
2006-11-20,-20.2899
2006-11-21,-7.2727
2006-11-22,-0.5882
2006-11-24,-11.2426
2006-11-27,0.0
2006-11-28,-17.7778
2006-11-29,18.9189
2006-11-30,36.3636
2006-12-01,55.0
2006-12-04,7.5269
2006-12-05,-15.0125
2006-12-06,-22.3415
2006-12-07,-16.6667
2006-12-08,7.2727
2006-12-11,5.0847
2006-12-12,-3.2258
2006-12-13,9.3333
2006-12-14,5.1829
2006-12-15,-10.1449
2006-12-18,-12.9032
2006-12-19,-7.4074
2006-12-20,-17.6
2006-12-21,9.2233
2006-12-22,-6.6667
2006-12-26,-16.4286
2006-12-27,13.9601
2006-12-28,-7.5
2006-12-29,-5.4054
2007-01-03,-11.4286
2007-01-04,-3.2258
2007-01-05,13.3333
2007-01-08,-17.647100000000002
2007-01-09,-8.9286
2007-01-10,9.8039
2007-01-11,-1.7856999999999998
2007-01-12,9.0909
2007-01-16,-10.0
2007-01-17,-5.5556
2007-01-18,-1.9607999999999999
2007-01-19,-12.0
2007-01-22,-18.6364
2007-01-23,-5.0279
2007-01-24,11.7647
2007-01-25,-13.1579
2007-01-26,27.2727
2007-01-29,-14.2857
2007-01-30,-5.5556
2007-01-31,-5.8824
2007-02-01,-6.1719
2007-02-02,-6.7444
2007-02-05,-14.2857
2007-02-06,-8.3333
2007-02-07,-11.818200000000001
2007-02-08,-2.0619
2007-02-09,-15.7895
2007-02-12,-6.25
2007-02-13,0.0
2007-02-14,12.0
2007-02-15,48.8095
2007-02-16,-20.0
2007-02-20,-9.875
2007-02-21,4.2996
2007-02-22,3.1915
2007-02-23,-7.2165
2007-02-26,-22.2222
2007-02-27,-7.1429
2007-02-28,0.4808
2007-03-01,-20.3828
2007-03-02,-2.8846
2007-03-05,-2.9703
2007-03-06,4.0816
2007-03-07,-21.5686
2007-03-08,-10.0
2007-03-09,-22.2222
2007-03-12,10.7143
2007-03-13,6.4516
2007-03-14,-9.0909
2007-03-15,-3.3333
2007-03-16,-6.8966
2007-03-19,48.1481
2007-03-20,12.5
2007-03-21,-17.7778
2007-03-22,-8.1081
2007-03-23,-4.4118
2007-03-26,4.6154
2007-03-27,-8.8235
2007-03-28,-6.4516
2007-03-29,0.0
2007-03-30,-3.4483
2007-04-02,-3.5714
2007-04-03,1.8519
2007-04-04,-5.4545
2007-04-05,0.7212
2007-04-09,6.9212
2007-04-10,32.1429
2007-04-11,16.2162
2007-04-12,2.3256
2007-04-13,-6.8182
2007-04-16,-21.9512
2007-04-17,-6.25
2007-04-18,3.3333
2007-04-19,-12.9032
2007-04-20,0.0
2007-04-23,3.7037
2007-04-24,3.5714
2007-04-25,-13.7931
2007-04-26,0.0
2007-04-27,-6.0
2007-04-30,-5.5851
2007-05-01,12.6761
2007-05-02,0.0
2007-05-03,-16.0
2007-05-04,2.3810000000000002
2007-05-07,0.0
2007-05-08,-2.3256
2007-05-09,-12.7976
2007-05-10,2.7304
2007-05-11,14.2857
2007-05-14,-6.9767
2007-05-15,-5.0
2007-05-16,4.6053
2007-05-17,0.6289
2007-05-18,-5.0
2007-05-21,-13.1579
2007-05-22,-3.0303
2007-05-23,-10.5469
2007-05-24,46.7249
2007-05-25,-7.1429
2007-05-29,-12.8205
2007-05-30,-6.9853
2007-05-31,4.3478
2007-06-01,-4.9242
2007-06-04,-10.757
2007-06-05,7.1429
2007-06-06,-3.3333
2007-06-07,3.4483
2007-06-08,11.25
2007-06-11,25.8427
2007-06-12,-16.6667
2007-06-13,-0.7143
2007-06-14,1.7986
2007-06-15,-9.5406
2007-06-18,-7.4219
2007-06-19,4.6414
2007-06-20,-6.4516
2007-06-21,0.0
2007-06-22,-11.2069
2007-06-25,-18.4466
2007-06-26,-7.7381
2007-06-27,8.3871
2007-06-28,1.1905000000000001
2007-06-29,-5.8824
2007-07-02,-3.125
2007-07-03,-5.1613
2007-07-05,-14.2857
2007-07-06,-4.7619
2007-07-09,6.6667
2007-07-10,0.0
2007-07-11,-12.5
2007-07-12,-26.7857
2007-07-13,4.878
2007-07-16,15.1163
2007-07-17,-6.0606
2007-07-18,-11.828
2007-07-19,-2.439
2007-07-20,13.75
2007-07-23,0.0
2007-07-24,-5.4945
2007-07-25,-6.9767
2007-07-26,0.0
2007-07-27,2.5
2007-07-30,19.5122
2007-07-31,3.0612
2007-08-01,21.7822
2007-08-02,-6.5041
2007-08-03,-12.1739
2007-08-06,-12.8713
2007-08-07,0.0
2007-08-08,-2.2727
2007-08-09,37.2093
2007-08-10,-6.7797
2007-08-13,-10.9091
2007-08-14,-10.2041
2007-08-15,0.0
2007-08-16,0.0
2007-08-17,3.4091
2007-08-20,-5.4945
2007-08-21,2.3256
2007-08-22,-9.0909
2007-08-23,7.5
2007-08-24,-4.6512
2007-08-27,3.6585
2007-08-28,-2.3529
2007-08-29,6.0241
2007-08-30,-9.0909
2007-08-31,0.0
2007-09-04,2.5
2007-09-05,-2.439
2007-09-06,0.0
2007-09-07,-2.5
2007-09-10,0.0
2007-09-11,2.5641
2007-09-12,-2.5
2007-09-13,0.0
2007-09-14,2.5641
2007-09-17,0.0
2007-09-18,3.75
2007-09-19,-7.2289
2007-09-20,7.7922
2007-09-21,12.0482
2007-09-24,-8.6022
2007-09-25,-5.8824
2007-09-26,0.0
2007-09-27,0.0
2007-09-28,-3.75
2007-10-01,3.8961
2007-10-02,-10.0
2007-10-03,4.1667
2007-10-04,-1.3333
2007-10-05,5.4054
2007-10-08,-14.1026
2007-10-09,2.9851
2007-10-10,-4.3478
2007-10-11,-15.1515
2007-10-12,-8.9286
2007-10-15,-17.647100000000002
2007-10-16,-16.6667
2007-10-17,14.2857
2007-10-18,7.5
2007-10-19,-13.9535
2007-10-22,-5.4054
2007-10-23,0.0
2007-10-24,0.0
2007-10-25,-17.1429
2007-10-26,-17.2414
2007-10-29,12.5
2007-10-30,0.0
2007-10-31,0.0
2007-11-01,-33.3333
2007-11-02,16.6667
2007-11-05,-33.3333
2007-11-06,0.0
2007-11-07,14.2857
2007-11-08,62.5
2007-11-09,-26.9231
2007-11-12,-5.2632
2007-11-13,5.5556
2007-11-14,-26.3158
2007-11-15,0.0
2007-11-16,14.2857
2007-11-19,-20.0
2007-11-20,25.0
2007-11-21,16.0
2007-11-23,4.9569
2007-11-26,-4.7228
2007-11-27,-5.1724
2007-11-28,-3.6364
2007-11-29,-5.6604
2007-11-30,2.0
