ticker,ECGI US Equity
2008-10-21,0.0
2008-10-22,0.0
2008-10-23,0.0
2008-10-28,0.0
2008-10-29,0.0
2008-11-06,-70.0
2008-11-07,0.0
2008-11-10,0.0
2008-11-13,0.0
2008-11-17,0.0
2008-11-19,0.0
2008-11-21,0.0
2008-11-25,0.0
2008-12-02,0.0
2008-12-04,0.0
2008-12-09,0.0
2008-12-10,-33.3333
2008-12-16,0.0
2008-12-19,0.0
2008-12-22,400.0
2008-12-23,-80.0
2008-12-24,0.0
2008-12-26,0.0
2008-12-29,0.0
2008-12-30,0.0
2008-12-31,400.0
2009-01-05,-50.0
2009-01-06,0.0
2009-01-08,0.0
2009-01-09,0.0
2009-01-15,0.0
2009-01-23,0.0
2009-01-27,0.0
2009-01-28,0.0
2009-02-02,0.0
2009-02-04,-80.0
2009-02-05,1900.0
2009-02-09,0.0
2009-02-10,0.0
2009-02-17,-50.0
2009-02-19,-50.0
2009-02-20,0.0
2009-02-25,0.0
2009-03-02,0.0
2009-03-03,0.0
2009-03-05,0.0
2009-03-10,0.0
2009-03-11,-40.0
2009-03-23,66.6667
2009-03-27,0.0
2009-03-31,-80.0
2009-04-08,400.0
2009-04-16,-20.0
2009-04-20,-75.0
2009-04-27,400.0
2009-04-29,0.0
2009-04-30,100.0
2009-05-12,-50.0
2009-05-19,0.0
2009-06-01,0.0
2009-06-03,200.0
2009-06-04,100.0
2009-06-05,0.0
2009-06-10,16.6667
2009-06-17,-2.8571
2009-06-23,-80.8824
2009-06-24,7.6923
2009-06-26,185.7143
2009-07-01,0.0
2009-07-10,0.0
2009-07-13,45.0
2009-07-14,-75.8621
2009-07-15,14.2857
2009-07-16,37.5
2009-07-17,9.0909
2009-07-20,191.6667
2009-07-23,0.0
2009-07-24,0.0
2009-07-28,-57.1429
2009-07-29,6.6667
2009-08-03,0.0
2009-08-20,0.0
2009-08-24,0.0
2009-08-26,0.0
2009-08-27,-6.25
2009-08-28,0.0
2009-09-03,0.0
2009-09-15,0.0
2009-09-16,0.0
2009-09-17,-33.3333
2009-09-21,-40.0
2009-09-22,66.6667
2009-09-23,-50.0
2009-09-25,3.75
2009-09-29,-1.2048
2009-10-01,192.6829
2009-10-05,0.0
2009-10-06,0.0
2009-10-07,100.0
2009-10-09,-66.6667
2009-10-14,0.0
2009-10-27,190.0
2009-10-28,-75.8621
2009-10-29,0.0
2009-10-30,0.0
2009-11-03,57.1429
2009-11-04,136.3636
2009-11-06,-73.0769
2009-11-10,0.0
2009-11-16,0.0
2009-11-18,271.4286
2009-11-20,-61.5385
2009-11-23,0.0
2009-11-24,0.0
2009-11-27,0.0
2009-11-30,0.0
2009-12-01,0.0
2009-12-03,0.0
2009-12-08,10.0
2009-12-11,9.0909
2009-12-14,-16.6667
2009-12-15,11.25
2009-12-17,0.0
2009-12-18,-10.1124
2009-12-21,0.0
2009-12-23,0.0
2009-12-28,0.0
2009-12-30,11.25
2010-01-04,-10.1124
2010-01-07,150.0
2010-01-11,-55.5
2010-01-15,-10.1124
2010-01-19,0.0
2010-01-20,0.0
2010-01-28,0.0
2010-01-29,0.0
2010-02-24,0.0
2010-03-01,-10.0
2010-03-02,0.0
2010-03-05,0.0
2010-03-08,0.0
2010-03-09,-18.0556
2010-03-15,0.0
2010-03-18,-32.2034
2010-03-19,0.0
2010-03-23,0.0
2010-03-24,0.0
2010-03-25,0.0
2010-03-29,0.0
2010-04-07,0.0
2010-04-08,-36.25
2010-04-14,0.0
2010-04-15,0.0
2010-04-20,0.0
2010-04-22,0.0
2010-05-07,0.0
2010-05-10,0.0
2010-05-13,3.9215999999999998
2010-06-02,5.6604
2010-06-03,0.0
2010-06-16,0.0
2010-06-21,0.0
2010-06-28,0.0
2010-07-01,0.0
2010-07-07,0.0
2010-07-08,-3.5714
2010-07-09,0.0
2010-07-12,0.0
2010-07-14,-29.6296
2010-07-16,0.0
2010-07-20,0.0
2010-08-05,0.0
2010-08-09,-10.526299999999999
2010-08-11,0.0
2010-08-12,0.0
2010-08-13,0.0
2010-08-19,605.8824
2010-08-24,-76.6667
2010-08-25,185.7143
2010-08-30,-48.125
2010-09-20,2.4096
2010-09-21,0.0
2010-09-23,0.0
2010-09-30,0.0
2010-10-07,0.0
2010-10-08,0.0
2010-10-26,0.0
2010-10-29,1.1764999999999999
2010-11-01,811.6279
2010-11-02,-38.5204
2010-11-03,417.8423
2010-11-04,-30.1282
2010-11-05,-22.3624
2010-11-08,-29.099
2010-11-09,-31.4583
2010-11-11,33.7386
2010-11-12,-45.4545
2010-11-15,50.0
2010-11-16,0.0
2010-11-18,66.25
2010-11-22,-19.9666
2010-11-23,-16.7015
2010-11-26,0.0
2010-11-29,0.0
2010-11-30,-49.6241
2010-12-01,19.403
2010-12-02,-3.3333
2010-12-03,89.2241
2010-12-07,-0.4556
2010-12-08,-46.9108
2010-12-09,124.1379
2010-12-13,-53.5577
2010-12-14,98.7578
2010-12-15,-0.2083
2010-12-16,0.2088
2010-12-17,3.3333
2010-12-20,-3.2258
2010-12-21,-25.0
2010-12-22,-6.6667
2010-12-23,0.0
2010-12-27,18.75
2010-12-28,-39.8496
2010-12-30,66.25
2010-12-31,-4.5113
2011-01-03,0.0
2011-01-04,-45.8005
2011-01-05,43.3414
2011-01-06,0.0
2011-01-07,-18.9189
2011-01-12,-4.5833
2011-01-13,43.2314
2011-01-14,-2.439
2011-01-18,0.0
2011-01-19,22.5
2011-01-20,51.0204
2011-01-25,-70.0169
2011-01-26,147.3239
2011-02-01,-58.9977
2011-02-03,121.6667
2011-02-09,-3.7594
2011-02-10,4.1667
2011-02-15,-49.75
2011-02-16,126.8657
2011-02-17,-0.8772
2011-02-22,-2.6549
2011-02-23,-43.2955
2011-02-24,60.3206
2011-02-28,-20.0
2011-03-01,-55.0
2011-03-02,122.2222
2011-03-04,-47.1875
2011-03-07,89.3491
2011-03-08,0.0
2011-03-09,-25.0
2011-03-10,0.0
2011-03-11,86.6667
2011-03-14,73.2143
2011-03-15,-7.2165
2011-03-16,0.0
2011-03-17,-21.1111
2011-03-18,-29.5775
2011-03-21,19.75
2011-03-22,0.2088
2011-03-23,-30.0
2011-03-24,19.0476
2011-03-25,0.0
2011-03-28,-19.75
2011-03-29,99.3769
2011-04-01,-40.0
2011-04-05,-35.1563
2011-04-06,27.51
2011-04-07,88.6614
2011-04-15,-52.4207
2011-04-18,0.0
2011-04-26,12.2807
2011-04-27,-12.5
2011-05-02,0.0
2011-05-03,0.0
2011-05-04,0.0
2011-05-05,0.0
2011-05-06,0.0
2011-05-09,0.0
2011-05-16,0.0
2011-05-17,0.0
2011-05-23,-39.6429
2011-05-26,0.0
2011-05-27,0.0
2011-06-06,0.0
2011-06-09,4.142
2011-06-10,-3.9773
2011-06-13,0.0
2011-06-14,0.0
2011-06-15,0.0
2011-06-16,-51.7751
2011-06-17,47.2393
2011-06-21,0.8333
2011-06-30,237.1901
2011-07-01,-19.6078
2011-07-05,0.0
2011-07-18,-47.561
2011-07-19,-2.3256
2011-07-20,-42.2619
2011-07-26,6.1856
2011-07-28,0.0
2011-08-05,2.4272
2011-08-12,0.0
2011-08-17,0.0
2011-08-18,0.0
2011-08-25,0.9479
2011-08-30,13.615
2011-09-13,0.0
2011-09-23,0.0
2011-09-27,0.0
2011-10-03,0.0
2011-10-04,0.0
2011-10-06,0.0
2011-10-13,0.0
2011-10-18,12.3967
2011-10-25,-11.7647
2011-10-26,13.3333
2011-11-02,-11.7647
2011-11-03,-11.25
2011-11-07,-6.1033
2011-11-09,6.5
2011-11-11,0.0
2011-11-21,0.0
2011-11-25,0.0
2011-11-29,-24.8826
2011-11-30,0.0
2011-12-01,0.0
2011-12-05,0.0
2011-12-13,0.0
2011-12-14,-1.25
2011-12-16,-43.038
2011-12-19,-2.2222
2011-12-20,2.2727
2011-12-21,0.0
2011-12-22,0.0
2011-12-23,0.0
2011-12-27,111.1111
2011-12-29,0.0
2011-12-30,0.0
2012-01-03,0.0
2012-01-06,16.8421
2012-01-11,8.1081
2012-01-18,-33.3333
2012-01-30,-43.75
2012-02-03,4.4444
2012-02-10,0.0
2012-02-13,2.1277
2012-02-15,2.0833
2012-02-24,3.0612
2012-02-28,-1.9802
2012-02-29,5.0505
2012-03-01,-4.8077
2012-03-02,365.6566
2012-03-06,-78.5249
2012-03-07,360.6061
2012-03-08,-80.7018
2012-03-15,390.9091
2012-03-16,-78.9352
2012-03-20,93.4066
2012-03-22,-46.5909
2012-04-17,2.1277
2012-04-18,0.0
2012-04-19,-5.2083
2012-04-20,0.0
2012-04-26,0.0
2012-04-27,0.0
2012-05-01,0.0
2012-05-02,0.0
2012-05-03,0.0
2012-05-04,0.0
2012-05-08,0.0
2012-05-10,0.0
2012-05-11,0.0
2012-05-14,225.2747
2012-05-16,-89.1892
2012-05-17,825.0
2012-05-21,-79.0541
2012-05-22,29.0323
2012-05-23,0.0
2012-06-04,0.0
2012-06-19,3.75
2012-06-21,-3.6145
2012-06-26,0.0
2012-06-27,0.0
2012-06-28,0.0
2012-07-02,0.0
2012-07-05,0.0
2012-07-11,0.0
2012-07-17,0.0
2012-07-19,0.0
2012-07-31,-30.0
2012-08-03,0.0
2012-08-07,185.7143
2012-08-08,0.0
2012-08-13,0.0
2012-08-22,0.0
2012-08-23,0.0
2012-08-24,55.0
2012-08-28,-3.2258
2012-08-29,-32.5
2012-08-31,0.0
2012-09-04,0.0
2012-09-10,-1.2346
2012-09-11,0.0
2012-09-18,-50.0
2012-09-19,296.25
2012-09-20,127.1293
2012-09-21,-42.2222
2012-09-24,276.9231
2012-09-25,-81.6327
2012-10-08,66.6667
2012-10-12,-26.6667
2012-10-15,-44.6023
2012-10-17,0.0
2012-10-19,7.6923
2012-10-26,-7.1429
2012-10-31,-49.2308
2012-11-02,96.9697
2012-11-06,0.0
2012-11-07,-1.5385
2012-11-12,25.0
2012-11-13,-33.3333
2012-11-14,0.0
2012-11-15,0.0
2012-11-19,0.0
2012-11-20,0.0
2012-11-26,0.0
2012-11-29,0.0
2012-12-10,-33.75
2012-12-13,0.0
2012-12-14,0.0
2012-12-18,0.0
2012-12-20,0.0
2012-12-21,0.0
2012-12-24,0.0
2012-12-27,50.9434
2012-12-28,-18.125
2012-12-31,0.0
2013-01-09,144.2748
2013-01-24,-60.0
2013-02-04,-4.6875
2013-02-05,0.0
2013-02-07,0.0
2013-02-14,33.6066
2013-02-20,0.0
2013-02-27,-34.9693
2013-03-06,0.0
2013-03-08,0.0
2013-03-13,0.0
2013-03-15,0.0
2013-03-19,352.8302
2013-03-20,-77.9167
2013-03-26,33.9623
2013-03-27,12.6761
2013-03-28,0.0
2013-04-01,200.0
2013-04-02,33.75
2013-04-03,-37.6947
2013-04-04,0.0
2013-04-05,-40.0
2013-04-08,-6.6667
2013-04-09,0.0
2013-04-10,0.0
2013-04-11,0.0
2013-04-12,0.0
2013-04-15,0.0
2013-04-17,-14.2857
2013-04-18,0.0
2013-04-22,1.0417
2013-04-23,188.6598
2013-04-24,-62.8571
2013-04-25,4.8077
2013-04-26,0.0
2013-04-29,0.0
2013-05-03,0.4587
2013-05-06,0.0
2013-05-07,0.0
2013-05-08,0.0
2013-05-13,0.0
2013-05-14,0.0
2013-05-24,0.0
2013-05-28,0.0
2013-05-29,0.0
2013-05-30,0.0
2013-06-03,0.0
2013-06-04,265.2968
2013-06-05,-60.0
2013-06-06,0.0
2013-06-07,0.0
2013-06-10,0.0
2013-06-12,0.0
2013-06-18,0.0
2013-06-24,0.0
2013-06-28,0.0
2013-07-05,-30.0
2013-07-11,0.0
2013-07-15,0.0
2013-07-17,0.0
2013-07-18,0.0
2013-07-24,0.0
2013-07-25,0.0
2013-07-26,0.0
2013-07-29,0.0
2013-08-01,0.0
2013-08-22,0.0
2013-08-26,0.0
2013-09-10,0.0
2013-09-12,0.0
2013-09-13,0.0
2013-09-20,0.0
2013-09-24,0.0
2013-09-26,0.0
2013-10-01,0.0
2013-10-07,0.0
2013-10-10,0.0
2013-10-16,0.0
2013-10-18,0.0
2013-10-30,0.0
2013-11-06,0.0
2013-11-07,0.0
2013-11-11,0.0
2013-11-13,-28.5714
2013-11-18,0.0
2013-11-21,50.0
2013-11-22,100.0
2013-11-26,216.6667
2013-11-29,-84.2105
2013-12-02,0.0
2013-12-03,0.0
2013-12-04,0.0
2013-12-05,0.0
2013-12-06,33.3333
2013-12-11,0.0
2013-12-17,0.0
2013-12-18,0.0
2013-12-19,0.0
2013-12-23,0.0
2013-12-31,0.0
2014-01-02,0.0
2014-01-06,0.0
2014-01-08,0.0
2014-01-10,0.0
2014-01-13,0.0
2014-01-22,25.0
2014-01-24,-20.0
2014-01-28,0.0
2014-01-29,0.0
2014-01-30,50.0
2014-01-31,-30.0
2014-02-03,0.0
2014-02-06,0.0
2014-02-07,0.0
2014-02-10,0.0
2014-02-11,-4.7619
2014-02-28,0.0
2014-03-03,0.0
2014-03-04,0.0
2014-03-06,0.0
2014-03-07,100.0
2014-03-13,-22.5
2014-03-19,-19.3548
2014-03-26,0.0
2014-03-27,0.0
2014-03-31,0.0
2014-04-07,60.0
2014-04-08,-25.0
2014-04-09,0.0
2014-04-10,-23.3333
2014-04-14,73.913
2014-04-25,0.0
2014-05-08,-42.5
2014-05-12,1.3587
2014-05-13,0.0
2014-05-21,0.0
2014-06-03,0.0
2014-06-06,0.0
2014-06-10,0.0
2014-06-16,243.1635
2014-06-17,-31.25
2014-06-18,-9.0909
2014-06-19,-10.0
2014-06-20,-11.1111
2014-06-23,37.5
2014-06-25,-27.2727
2014-06-26,-12.5
2014-06-27,0.0
2014-06-30,28.5714
2014-07-01,-11.1111
2014-07-03,-12.5
2014-07-08,0.0
2014-07-10,-5.7143
2014-07-11,36.3636
2014-07-14,15.5556
2014-07-15,0.0
2014-07-16,0.0
2014-07-17,-13.461500000000001
2014-07-18,31.1111
2014-07-21,-6.7797
2014-07-22,-16.0227
2014-07-23,0.406
2014-07-25,7.8167
2014-07-28,-7.375
2014-07-29,62.2132
2014-07-30,-6.9884
2014-07-31,-13.2379
2014-08-01,-0.2062
2014-08-04,0.0
2014-08-05,0.2066
2014-08-06,0.0
2014-08-08,-34.0206
2014-08-11,17.5
2014-08-12,26.9947
2014-08-13,8.9005
2014-08-14,-9.0385
2014-08-15,0.0
2014-08-18,1.4799
2014-08-19,-0.625
2014-08-20,-1.0482
2014-08-21,0.0
2014-08-22,0.0
2014-08-25,0.0
2014-08-26,-6.5678
2014-08-27,13.1519
2014-08-28,-19.8397
2014-08-29,-9.75
2014-09-02,16.3435
2014-09-03,14.2857
2014-09-04,0.2083
2014-09-05,8.1081
2014-09-08,23.0769
2014-09-09,0.0
2014-09-10,6.25
2014-09-11,0.0
2014-09-12,5.8824
2014-09-15,0.0
2014-09-16,0.0
2014-09-17,11.1111
2014-09-18,-9.875
2014-09-19,-5.2705
2014-09-23,-12.2987
2014-09-24,-19.616
2014-09-25,7.9958
2014-09-26,-7.4038
2014-09-29,-0.3115
2014-10-01,0.0
2014-10-02,0.0
2014-10-03,0.2083
2014-10-07,-0.2079
2014-10-08,16.6667
2014-10-10,14.1071
2014-10-14,0.0
2014-10-15,0.0
2014-10-17,62.7543
2014-10-20,9.6154
2014-10-21,-1.7544
2014-10-22,0.0
2014-10-23,-10.7143
2014-10-24,-4.0
2014-10-27,-16.6667
2014-10-28,-9.875
2014-10-29,5.4092
2014-10-30,26.3158
2014-10-31,25.0
2014-11-03,13.3333
2014-11-04,-23.5294
2014-11-05,0.0
2014-11-06,7.6923
2014-11-10,0.0893
2014-11-11,24.8885
2014-11-12,-11.357099999999999
2014-11-13,8.2998
2014-11-14,-5.3571
2014-11-17,-11.9497
2014-11-18,10.7143
2014-11-19,-12.9032
2014-11-20,0.0926
2014-11-21,-0.0925
2014-11-24,0.0
2014-11-25,0.0
2014-11-26,-14.8148
2014-11-28,0.0
2014-12-01,0.0
2014-12-03,-0.1087
2014-12-04,-26.0065
2014-12-05,35.1471
2014-12-08,-13.0033
2014-12-09,14.9468
2014-12-11,-12.9489
2014-12-12,0.0
2014-12-15,-15.0
2014-12-16,17.647100000000002
2014-12-17,-25.0
2014-12-18,53.3333
2014-12-19,-6.9565
2014-12-22,7.4766
2014-12-24,-56.5217
2014-12-26,50.0
2014-12-29,33.3333
2014-12-30,0.0
2014-12-31,10.0
2015-01-02,0.0
2015-01-05,-31.1932
2015-01-08,5.6978
2015-01-09,0.0
2015-01-12,12.5
2015-01-15,0.0
2015-01-20,-11.1111
2015-01-21,12.5
2015-01-23,-11.1111
2015-01-26,0.0
2015-01-27,25.0
2015-01-28,-10.0
2015-02-02,11.1111
2015-02-03,0.0
2015-02-05,-9.375
2015-02-06,10.3448
2015-02-09,-7.875
2015-02-10,8.5482
2015-02-11,-8.0
2015-02-12,3.2609
2015-02-13,-3.1579
2015-02-17,1.087
2015-02-18,29.0323
2015-02-19,-12.5
2015-02-23,-4.3452
2015-02-24,9.7075
2015-02-25,-4.7079
2015-02-26,-0.119
2015-02-27,-4.6484
2015-03-02,0.0
2015-03-03,0.0
2015-03-04,50.0
2015-03-05,-0.6667
2015-03-06,18.7919
2015-03-09,-9.6045
2015-03-10,-11.25
2015-03-11,10.5634
2015-03-12,-1.2739
2015-03-13,3.2258
2015-03-16,-15.5469
2015-03-17,3.6078
2015-03-18,-7.2321
2015-03-19,-16.0731
2015-03-20,5.5046
2015-03-23,-4.3478
2015-03-24,1.8182
2015-03-25,-6.3058
2015-03-26,4.7052
2015-03-27,-8.9875
2015-03-30,0.5
2015-03-31,-3.296
2015-04-02,0.9003
2015-04-08,-20.4589
2015-04-10,20.5128
2015-04-13,-17.0213
2015-04-14,0.0
2015-04-16,15.3846
2015-04-17,-13.3333
2015-04-20,0.0
2015-04-22,15.3846
2015-04-23,-11.1111
2015-04-24,0.0
2015-04-27,-12.5
2015-04-28,0.1786
2015-04-29,-28.6988
2015-04-30,2.0
2015-05-04,4.1667
2015-05-05,-5.8824
2015-05-11,40.0
2015-05-12,14.2857
2015-05-13,0.0
2015-05-14,-11.25
2015-05-15,12.6761
2015-05-18,-2.1094
2015-05-19,14.9242
2015-05-20,0.0
2015-05-21,-11.1111
2015-05-22,0.0
2015-05-26,0.0
2015-05-27,0.0
2015-05-29,-6.25
2015-06-04,1.3333
2015-06-08,31.5789
2015-06-11,-30.0
2015-06-12,0.0
2015-06-18,22.8571
2015-06-19,-18.6047
2015-06-22,0.0
2015-06-23,0.0
2015-06-25,0.0
2015-06-29,0.0
2015-07-01,0.0
2015-07-06,0.0
2015-07-07,0.0
2015-07-08,0.0
2015-07-15,0.0
2015-07-16,0.0
2015-07-23,0.0
2015-07-24,0.0
2015-07-28,7.1429
2015-07-30,-20.0
2015-07-31,16.6667
2015-08-04,0.0
2015-08-05,0.0
2015-08-10,-28.5714
2015-08-11,10.0
2015-08-12,9.0909
2015-08-13,0.0
2015-08-14,-33.3333
2015-08-17,47.5
2015-08-18,-33.8983
2015-08-20,0.0
2015-08-21,25.641
2015-08-24,-9.1837
2015-08-25,34.8315
2015-08-26,58.3333
2015-08-27,0.0
2015-08-31,-24.2105
2015-09-01,129.1667
2015-09-02,-3.0303
2015-09-03,-31.25
2015-09-04,14.0909
2015-09-08,25.8964
2015-09-09,-1.8987
2015-09-10,9.6774
2015-09-11,14.7059
2015-09-14,-17.9487
2015-09-15,3.125
2015-09-16,-1.2121
2015-09-17,-1.8405
2015-09-18,1.4844
2015-09-21,1.6166
2015-09-22,-9.6212
2015-09-23,0.5868
2015-09-25,-33.3333
2015-09-28,5.0
2015-09-29,0.0
2015-09-30,1.9048
2015-10-01,4.6729
2015-10-02,2.6786
2015-10-05,0.8696
2015-10-07,-2.5862
2015-10-08,-2.6549
2015-10-09,-9.0909
2015-10-12,12.5
2015-10-15,-20.0
2015-10-16,11.1111
2015-10-19,10.0
2015-10-20,-9.0909
2015-10-21,10.0
2015-10-22,-27.2727
2015-10-23,25.0
2015-10-26,-19.0
2015-10-27,4.9383
2015-10-28,0.0
2015-11-03,17.647100000000002
2015-11-06,0.0
2015-11-09,0.0
2015-11-13,-15.0
2015-11-16,5.8824
2015-11-17,-5.5556
2015-11-19,2.9412000000000003
2015-11-25,-13.1429
2015-11-27,-21.0526
2015-11-30,8.3333
2015-12-02,23.0769
2015-12-03,-18.75
2015-12-07,-53.8462
2015-12-08,33.3333
2015-12-09,25.0
2015-12-10,-10.0
2015-12-11,-11.1111
2015-12-16,12.5
2015-12-17,6.6667
2015-12-18,-6.25
2015-12-21,-26.6667
2015-12-22,51.5152
2015-12-28,-10.0
2015-12-29,-11.1111
2015-12-30,-17.1875
2015-12-31,0.0
2016-01-08,6.0377
2016-01-19,7.2954
2016-01-20,3.1509
2016-01-21,-3.0547
2016-01-22,6.136
2016-01-25,0.0
2016-01-26,-25.0
2016-01-27,2.0833
2016-01-28,-34.6939
2016-02-02,0.0
2016-02-04,53.4375
2016-02-08,-18.5336
2016-02-09,0.0
2016-02-11,-40.0
2016-02-17,100.0
2016-02-19,-26.6667
2016-02-22,-13.6364
2016-02-23,5.2632
2016-02-24,19.6875
2016-02-25,-24.8042
2016-02-26,66.6667
2016-02-29,0.0
2016-03-03,66.6667
2016-03-04,0.0
2016-03-07,-20.125
2016-03-08,0.1565
2016-03-09,0.0
2016-03-11,-30.4687
2016-03-14,4.2697
2016-03-15,10.3448
2016-03-16,-6.25
2016-03-21,6.6667
2016-03-22,0.0
2016-03-23,0.0
2016-03-29,0.0
2016-03-30,0.0
2016-04-01,3.125
2016-04-04,-15.1515
2016-04-05,0.0
2016-04-06,17.8571
2016-04-08,0.0
2016-04-11,-9.0909
2016-04-12,0.0
2016-04-13,33.3333
2016-04-14,-25.0
2016-04-15,0.0
2016-04-19,16.6667
2016-04-20,-11.4286
2016-04-22,-9.6774
2016-04-25,0.0
2016-05-05,0.0
2016-05-16,21.4286
2016-05-20,17.647100000000002
2016-05-23,-20.0
2016-05-24,9.375
2016-05-25,28.5714
2016-05-26,0.0
2016-05-27,0.0
2016-06-01,22.2222
2016-06-03,-15.4545
2016-06-06,1.0753
2016-06-07,17.0213
2016-06-10,-9.0909
2016-06-14,2.0
2016-06-15,7.8431
2016-06-16,8.2955
2016-06-17,9.1291
2016-06-20,-7.6923
2016-06-21,-1.6667
2016-06-22,1.6949
2016-06-23,3.3333
2016-06-27,-19.3548
2016-06-28,18.0
2016-06-29,1.6949
2016-06-30,-16.4583
2016-07-01,9.7257
2016-07-05,9.0909
2016-07-06,0.0
2016-07-07,0.0
2016-07-08,-4.0625
2016-07-11,4.2345
2016-07-12,0.0
2016-07-13,-1.6667
2016-07-14,-3.3898
2016-07-18,0.0
2016-07-19,3.5088
2016-07-21,-6.7797
2016-07-22,0.0
2016-07-25,-3.6364
2016-07-26,-3.7736
2016-07-27,-3.6765
2016-07-29,-18.5751
2016-08-01,-12.5
2016-08-03,14.2857
2016-08-04,0.0
2016-08-05,0.0
2016-08-08,25.0
2016-08-09,-10.0
2016-08-11,20.0
2016-08-12,-25.9259
2016-08-15,0.0
2016-08-16,0.0
2016-08-18,0.0
2016-08-19,0.0
2016-08-22,-25.0
2016-08-23,-13.3333
2016-08-24,23.0769
2016-08-25,9.375
2016-08-26,0.0
2016-08-31,37.1429
2016-09-01,-16.6667
2016-09-02,-12.3437
2016-09-08,14.082
2016-09-12,2.5
2016-09-13,-2.439
2016-09-15,10.0
2016-09-16,2.2727
2016-09-19,-3.4722
2016-09-20,-13.6691
2016-09-21,23.3333
2016-09-22,-18.9189
2016-09-27,33.3333
2016-09-28,-40.0
2016-09-29,28.9583
2016-09-30,-19.8708
2016-10-03,14.7177
2016-10-04,-43.761
2016-10-05,61.875
2016-10-06,8.1081
2016-10-11,0.0
2016-10-12,-14.2857
2016-10-13,0.0
2016-10-14,0.0
2016-10-17,0.0
2016-10-18,0.0
2016-10-19,0.0
2016-10-20,-10.0
2016-10-24,3.7037
2016-10-25,-10.7143
2016-10-26,-40.0
2016-10-27,-20.0
2016-10-28,1.0417
2016-10-31,23.7113
2016-11-01,0.0
2016-11-02,0.0
2016-11-03,-0.8333
2016-11-07,-5.042
2016-11-08,5.3097
2016-11-09,-2.521
2016-11-14,-17.2414
2016-11-16,7.2917
2016-11-17,15.0485
2016-11-18,-0.8439
2016-11-21,-4.6809
2016-11-22,4.4643
2016-11-23,-1.7094
2016-11-28,-30.4348
2016-11-30,48.125
2016-12-01,-32.4895
2016-12-02,0.0
2016-12-05,11.875
2016-12-09,-1.6760000000000002
2016-12-12,1.7045
2016-12-13,0.0
2016-12-14,0.0
2016-12-15,0.0
2016-12-16,1.6760000000000002
2016-12-20,0.0
2016-12-22,0.0
2016-12-23,15.3846
2016-12-28,-54.2857
2016-12-29,68.75
2016-12-30,-1.2346
2017-01-05,0.0
2017-01-06,40.0
2017-01-09,0.0
2017-01-10,-5.3571
2017-01-11,-1.8868
2017-01-12,13.9423
2017-01-13,-29.1139
2017-01-19,-17.2619
2017-01-25,43.8849
2017-01-26,0.0
2017-01-30,0.0
2017-02-01,16.0
2017-02-02,0.0
2017-02-03,17.2414
2017-02-06,1.1029
2017-02-07,1.8182
2017-02-08,-25.7143
2017-02-09,100.4808
2017-02-10,-14.1487
2017-02-14,-38.2682
