ticker,RVNG US Equity
2007-08-23,-0.8264
2007-08-24,1.6667
2007-08-27,-4.0984
2007-08-28,-2.5641
2007-08-29,1.0252
2007-08-30,-1.8831
2007-08-31,-0.4425
2007-09-04,-4.0
2007-09-05,0.9259
2007-09-06,-3.6696999999999997
2007-09-07,1.9048
2007-09-10,0.0
2007-09-11,-2.8037
2007-09-12,-3.8462
2007-09-13,5.0
2007-09-14,-6.6667
2007-09-17,2.0408
2007-09-18,5.0
2007-09-19,-6.6667
2007-09-20,5.102
2007-09-21,0.4854
2007-09-24,1.4493
2007-09-25,-3.8095
2007-09-26,-0.9901
2007-09-27,0.0
2007-09-28,0.0
2007-10-01,-3.0
2007-10-02,-2.0619
2007-10-03,5.2632
2007-10-04,-5.0
2007-10-05,5.2632
2007-10-08,-2.5
2007-10-09,-1.5385
2007-10-10,-1.0417
2007-10-11,2.1053
2007-10-12,-2.0619
2007-10-15,-0.5263
2007-10-16,0.0
2007-10-17,0.5291
2007-10-18,-4.2105
2007-10-19,-6.5934
2007-10-22,-5.8824
2007-10-23,5.0
2007-10-24,-4.7619
2007-10-25,-1.25
2007-10-26,-3.7975
2007-10-29,4.6053
2007-10-30,-9.434
2007-10-31,2.7778
2007-11-01,-5.4054
2007-11-02,-2.8571
2007-11-05,-7.3529
2007-11-06,-9.5238
2007-11-07,5.2632
2007-11-08,20.0
2007-11-09,7.6389
2007-11-12,13.5484
2007-11-13,-2.2727
2007-11-14,1.1628
2007-11-15,-2.2989
2007-11-16,-22.352899999999998
2007-11-19,6.0606
2007-11-20,0.0
2007-11-21,-10.7143
2007-11-23,-0.8
2007-11-26,6.4516
2007-11-27,0.0
2007-11-28,2.2727
2007-11-29,-3.7037
2007-11-30,3.0769
2007-12-03,-5.9701
2007-12-04,4.7619
2007-12-05,3.0303
2007-12-06,0.0
2007-12-07,33.8235
2007-12-10,-8.7912
2007-12-11,-3.6145
2007-12-12,0.0
2007-12-13,-1.25
2007-12-14,-5.0633
2007-12-17,2.6667
2007-12-18,-22.0779
2007-12-19,7.5
2007-12-20,-6.9767
2007-12-21,5.8333
2007-12-24,0.7874
2007-12-26,-6.25
2007-12-27,0.0
2007-12-28,5.0
2007-12-31,-1.5873
2008-01-02,-0.8065
2008-01-03,13.8211
2008-01-04,-15.7143
2008-01-07,18.6441
2008-01-08,-2.8571
2008-01-09,6.6176
2008-01-10,-4.8276
2008-01-11,0.0
2008-01-14,2.8986
2008-01-15,-6.338
2008-01-16,-2.2556
2008-01-17,15.3846
2008-01-18,10.0
2008-01-22,-17.5758
2008-01-23,-4.4118
2008-01-24,3.0769
2008-01-25,-1.4925
2008-01-28,0.0
2008-01-29,0.0
2008-01-30,13.6364
2008-01-31,0.0
2008-02-01,-2.6667
2008-02-04,1.3699
2008-02-05,-5.4054
2008-02-06,-4.2857
2008-02-07,4.4776
2008-02-08,14.2857
2008-02-11,-6.25
2008-02-12,-9.3333
2008-02-13,0.0
2008-02-14,-5.8824
2008-02-15,0.0
2008-02-19,0.7813
2008-02-20,-5.4264
2008-02-21,-2.8689
2008-02-22,9.7046
2008-02-25,-1.5385
2008-02-26,6.25
2008-02-27,-4.4118
2008-02-28,-4.6154
2008-02-29,8.0645
2008-03-03,-8.9552
2008-03-04,7.8689
2008-03-05,6.383
2008-03-06,1.4285999999999999
2008-03-07,4.2254
2008-03-10,-4.0541
2008-03-11,-1.4085
2008-03-12,0.0
2008-03-13,-10.0
2008-03-14,6.3492
2008-03-17,-8.9552
2008-03-18,-1.6393
2008-03-19,0.0
2008-03-20,1.6667
2008-03-24,-8.1967
2008-03-25,0.0
2008-03-26,6.9643
2008-03-27,-2.3372
2008-03-28,-5.9829
2008-03-31,0.0
2008-04-01,0.0
2008-04-02,-12.7273
2008-04-03,-16.6667
2008-04-04,12.5
2008-04-07,-2.2222
2008-04-08,-2.2727
2008-04-09,-6.9767
2008-04-10,5.0
2008-04-11,-17.8571
2008-04-14,-4.3478
2008-04-15,-18.1818
2008-04-16,11.1111
2008-04-17,0.0
2008-04-18,-25.0
2008-04-21,2.2222
2008-04-22,-6.5217
2008-04-23,-9.3023
2008-04-24,-12.8205
2008-04-25,52.9412
2008-04-28,9.6154
2008-04-29,-1.7544
2008-04-30,-7.1429
2008-05-01,10.0
2008-05-02,1.3986
2008-05-05,-6.8966
2008-05-06,-7.4074
2008-05-07,-0.8
2008-05-08,-23.3871
2008-05-09,5.2632
2008-05-12,0.0
2008-05-13,5.0
2008-05-14,-4.7619
2008-05-15,-10.0
2008-05-16,-2.7778
2008-05-19,0.0
2008-05-20,-11.4286
2008-05-21,1.6129
2008-05-22,7.9365
2008-05-23,0.0
2008-05-27,0.0
2008-05-28,-2.9412000000000003
2008-05-29,3.0303
2008-05-30,0.0
2008-06-02,-5.2941
2008-06-03,5.5901
2008-06-04,0.0
2008-06-05,-5.8824
2008-06-06,0.0
2008-06-09,6.25
2008-06-10,-5.8824
2008-06-11,0.0
2008-06-12,-25.0
2008-06-13,25.0
2008-06-16,0.0
2008-06-17,-6.6667
2008-06-18,-12.857099999999999
2008-06-19,0.0
2008-06-20,14.7541
2008-06-23,-10.7143
2008-06-24,-12.0
2008-06-25,0.0
2008-06-26,-9.0909
2008-06-27,-10.0
2008-06-30,55.5556
2008-07-01,-32.1429
2008-07-02,0.0
2008-07-03,-21.0526
2008-07-07,0.0
2008-07-08,13.3333
2008-07-09,0.0
2008-07-10,-11.7647
2008-07-11,20.0
2008-07-14,0.0
2008-07-15,-27.7778
2008-07-16,23.0769
2008-07-17,5.0
2008-07-18,-5.9524
2008-07-21,-5.0633
2008-07-22,5.3333
2008-07-24,64.557
2008-07-25,15.3846
2008-07-28,-6.6667
2008-07-29,-14.2857
2008-07-30,-8.3333
2008-07-31,9.0909
2008-08-01,-41.6667
2008-08-04,7.1429
2008-08-05,26.6667
2008-08-07,0.0
2008-08-08,0.0
2008-08-11,0.0
2008-08-12,-15.7895
2008-08-13,-6.25
2008-08-14,26.6667
2008-08-15,-5.2632
2008-08-18,-11.1111
2008-08-19,-6.25
2008-08-20,-6.6667
2008-08-21,0.0
2008-08-22,0.0
2008-08-25,-28.5714
2008-08-26,30.0
2008-08-27,0.0
2008-08-28,0.0
2008-08-29,-7.6923
2008-09-02,8.3333
2008-09-03,0.0
2008-09-04,18.4615
2008-09-08,-9.0909
2008-09-09,-14.2857
2008-09-10,8.3333
2008-09-11,0.0
2008-09-15,-61.5385
2008-09-16,60.0
2008-09-17,-25.0
2008-09-18,66.6667
2008-09-19,80.0
2008-09-22,-11.1111
2008-09-23,-7.5
2008-09-24,0.0
2008-09-25,0.0
2008-09-26,-32.4324
2008-09-29,0.0
2008-09-30,0.0
2008-10-01,0.0
2008-10-02,0.0
2008-10-03,-32.0
2008-10-06,17.647100000000002
2008-10-07,-17.5
2008-10-08,6.0606
2008-10-09,-14.2857
2008-10-10,-50.0
2008-10-13,-6.6667
2008-10-14,-7.1429
2008-10-15,-15.3846
2008-10-16,9.0909
2008-10-17,0.0
2008-10-20,100.0
2008-10-21,0.0
2008-10-22,-16.6667
2008-10-23,0.0
2008-10-24,20.0
2008-10-27,-16.6667
2008-10-28,0.0
2008-10-29,20.0
2008-10-30,0.0
2008-10-31,25.0
2008-11-03,29.375
2008-11-04,-48.4702
2008-11-05,94.0625
2008-11-06,-7.2464
2008-11-07,-44.4444
2008-11-10,100.0
2008-11-11,-2.5
2008-11-13,-48.7179
2008-11-14,95.0
2008-11-17,2.5641
2008-11-18,-2.5
2008-11-19,-48.7179
2008-11-20,50.0
2008-11-21,30.0
2008-11-24,0.0
2008-11-25,-61.5385
2008-12-01,-20.0
2008-12-02,208.3333
2008-12-04,-62.1622
2008-12-05,28.5714
2008-12-08,0.0
2008-12-09,-16.6667
2008-12-10,0.0
2008-12-11,-20.0
2008-12-12,0.0
2008-12-15,25.0
2008-12-16,0.0
2008-12-18,-33.3333
2008-12-19,0.0
2008-12-22,150.0
2008-12-23,-40.0
2008-12-24,-20.0
2008-12-26,-16.6667
2008-12-29,-40.0
2008-12-30,66.6667
2008-12-31,0.0
2009-01-05,0.0
2009-01-06,100.0
2009-01-07,0.0
2009-01-08,0.0
2009-01-09,0.0
2009-01-13,-40.0
2009-01-14,0.0
2009-01-15,0.0
2009-01-21,8.3333
2009-01-23,0.0
2009-01-26,-23.0769
2009-01-27,0.0
2009-01-28,-20.0
2009-01-29,0.0
2009-02-02,0.0
2009-02-04,-31.25
2009-02-06,2.2727
2009-02-09,-11.1111
2009-02-10,0.0
2009-02-12,0.0
2009-02-13,30.0
2009-02-17,-23.0769
2009-02-20,30.0
2009-02-24,-66.3462
2009-02-25,37.1429
2009-02-26,0.0
2009-02-27,-16.6667
2009-03-02,0.0
2009-03-03,60.0
2009-03-04,0.0
2009-03-05,-37.5
2009-03-06,0.0
2009-03-09,0.0
2009-03-11,60.0
2009-03-13,-25.0
2009-03-16,33.3333
2009-03-17,-50.0
2009-03-18,0.0
2009-03-20,-50.0
2009-03-23,87.5
2009-03-24,-46.6667
2009-03-25,-12.5
2009-03-26,57.1429
2009-03-27,-50.0
2009-03-30,90.9091
2009-03-31,-52.381
2009-04-01,0.0
2009-04-03,140.0
2009-04-08,-58.3333
2009-04-09,140.0
2009-04-13,0.0
2009-04-14,20.8333
2009-04-15,-10.3448
2009-04-16,34.6154
2009-04-17,0.0
2009-04-20,60.0
2009-04-22,-42.8571
2009-04-24,150.0
2009-04-27,-57.5
2009-04-28,0.0
2009-04-29,0.0
2009-05-01,0.0
2009-05-04,88.2353
2009-05-06,-4.6875
2009-05-07,-8.1967
2009-05-11,0.0
2009-05-12,-37.5
2009-05-13,-8.5714
2009-05-14,0.0
2009-05-15,100.0
2009-05-18,-50.0
2009-05-20,50.0
2009-05-21,33.3333
2009-05-22,-3.125
2009-05-26,-1.6129
2009-05-27,0.0
2009-05-28,0.0
2009-06-02,-47.541
2009-06-03,0.0
2009-06-05,-6.25
2009-06-08,6.6667
2009-06-09,100.0
2009-06-10,-21.875
2009-06-11,12.0
2009-06-15,0.0
2009-06-19,-8.9286
2009-06-22,0.0
2009-06-23,9.8039
2009-06-24,-8.9286
2009-06-25,9.8039
2009-06-26,0.0
2009-06-30,0.0
2009-07-01,0.0
2009-07-08,0.0
2009-07-09,-8.9286
2009-07-16,9.8039
2009-07-20,0.0
2009-07-22,-28.5714
2009-07-23,0.0
2009-07-24,0.0
2009-07-27,40.0
2009-07-28,-28.5714
2009-07-29,0.0
2009-07-30,0.0
2009-07-31,0.0
2009-08-04,35.0
2009-08-05,-25.9259
2009-08-10,-35.0
2009-08-12,115.3846
2009-08-13,-48.2143
2009-08-14,37.931
2009-08-17,20.0
2009-08-18,0.0
2009-08-19,-16.6667
2009-08-20,-20.0
2009-08-21,0.0
2009-08-25,0.0
2009-08-26,50.0
2009-08-28,-66.6667
2009-08-31,50.0
2009-09-01,0.0
2009-09-02,500.0
2009-09-03,-61.1111
2009-09-04,100.0
2009-09-08,-35.7143
2009-09-09,11.1111
2009-09-10,0.0
2009-09-14,-20.0
2009-09-16,0.0
2009-09-17,0.0
2009-09-18,0.0
2009-09-21,0.0
2009-09-22,20.3125
2009-09-23,-16.8831
2009-09-24,25.0
2009-09-25,0.0
2009-09-28,-40.0
2009-09-29,133.3333
2009-09-30,-14.2857
2009-10-01,0.0
2009-10-02,-47.9167
2009-10-05,60.0
2009-10-06,2.5
2009-10-07,-21.9512
2009-10-08,0.0
2009-10-09,0.0
2009-10-12,0.0
2009-10-13,0.0
2009-10-14,0.0
2009-10-15,-12.5
2009-10-22,0.0
2009-10-23,0.0
2009-10-26,42.8571
2009-10-27,0.0
2009-10-28,40.0
2009-10-29,-28.5714
2009-11-02,0.0
2009-11-04,-10.0
2009-11-06,0.0
2009-11-09,2.7778
2009-11-10,0.0
2009-11-11,-2.7027
2009-11-12,0.0
2009-11-13,11.1111
2009-11-16,0.0
2009-11-17,0.0
2009-11-18,0.0
2009-11-23,0.0
2009-11-24,0.0
2009-11-25,26.25
2009-11-27,-20.7921
2009-11-30,0.0
2009-12-01,60.0
2009-12-02,-37.5
2009-12-03,-10.0
2009-12-04,0.0
2009-12-07,0.0
2009-12-08,0.0
2009-12-09,0.0
2009-12-11,0.0
2009-12-14,0.0
2009-12-15,0.0
2009-12-16,0.0
2009-12-17,0.0
2009-12-18,0.0
2009-12-21,0.0
2009-12-22,0.0
2009-12-23,0.0
2009-12-28,0.0
2009-12-29,0.0
2009-12-30,0.0
2009-12-31,0.0
2010-01-04,0.0
2010-01-06,0.0
2010-01-08,0.0
2010-01-15,33.3333
2010-01-19,8.3333
2010-01-22,-23.0769
2010-01-25,-20.0
2010-01-26,0.0
2010-01-27,0.0
2010-01-28,25.0
2010-01-29,0.0
2010-02-01,40.0
2010-02-02,-14.2857
2010-02-03,31.25
2010-02-04,15.873
2010-02-05,-12.3288
2010-02-08,25.0
2010-02-09,-20.0
2010-02-10,0.0
2010-02-11,37.5
2010-02-12,9.0909
2010-02-16,-33.3333
2010-02-17,0.0
2010-02-19,0.0
2010-02-24,0.0
2010-02-25,0.0
2010-02-26,0.0
2010-03-01,-12.5
2010-03-02,-28.5714
2010-03-03,-10.0
2010-03-04,33.3333
2010-03-05,3.125
2010-03-08,-3.0303
2010-03-09,-33.3333
2010-03-10,50.0
2010-03-11,0.0
2010-03-12,0.0
2010-03-15,0.0
2010-03-16,0.0
2010-03-17,0.0
2010-03-18,0.0
2010-03-22,-30.2083
2010-03-23,0.0
2010-03-24,0.0
2010-03-25,0.0
2010-03-26,0.0
2010-04-05,43.2836
2010-04-06,0.0
2010-04-09,-27.0833
2010-04-12,60.0
2010-04-15,-26.7857
2010-04-19,0.0
2010-04-26,-18.2927
2010-04-27,7.4627
2010-04-28,2.7778
2010-05-04,-10.8108
2010-05-05,0.0
2010-05-06,0.0
2010-05-10,45.4545
2010-05-13,-31.25
2010-05-14,1.5152
2010-05-18,-1.4925
2010-05-19,0.0
2010-05-26,-24.2424
2010-06-04,0.0
2010-06-07,12.0
2010-06-14,17.8571
2010-06-16,106.0606
2010-06-18,-63.2353
2010-06-21,76.0
2010-06-24,-54.5455
2010-06-25,0.0
2010-07-02,5.0
2010-07-12,0.0
2010-07-14,14.2857
2010-07-19,4.1667
2010-07-23,0.0
2010-07-28,0.0
2010-07-29,0.0
2010-08-02,-16.0
2010-08-03,90.4762
2010-08-04,0.0
2010-08-05,-17.5
2010-08-10,0.0
2010-08-17,-46.9697
2010-08-20,14.2857
2010-08-24,40.0
2010-08-27,0.0
2010-09-03,3.5714
2010-09-09,24.1379
2010-09-10,0.0
2010-09-13,0.0
2010-09-14,0.0
2010-09-16,122.2222
2010-09-17,-53.75
2010-09-20,-2.7027
2010-09-22,69.4444
2010-09-23,-27.8689
2010-09-27,-18.1818
2010-09-28,0.0
2010-09-30,33.3333
2010-10-01,-16.6667
2010-10-05,-10.0
2010-10-07,0.0
2010-10-08,0.0
2010-10-13,26.3889
2010-10-15,-6.5934
2010-10-19,0.0
2010-10-20,0.0
2010-10-21,-12.9412
2010-10-25,29.7297
2010-10-27,-22.9167
2010-10-28,1.3514
2010-11-03,-4.0
2010-11-04,0.0
2010-11-05,0.0
2010-11-08,66.6667
2010-11-09,6.6667
2010-11-10,0.0
2010-11-11,-25.0
2010-11-15,-25.0
2010-11-16,0.0
2010-11-17,-30.5556
2010-11-22,6.0
2010-11-29,0.0
2010-11-30,0.0
2010-12-08,5.6604
2010-12-09,128.5714
2010-12-13,-25.0
2010-12-14,-39.5833
2010-12-15,24.1379
2010-12-16,0.0
2010-12-17,55.5556
2010-12-20,-33.9286
2010-12-22,72.973
2010-12-27,0.0
2010-12-28,-39.8438
2010-12-29,-2.5974
2010-12-30,0.0
2010-12-31,-1.3333
2011-01-03,1.3514
2011-01-04,70.6667
2011-01-07,-35.1563
2011-01-19,2.4096
2011-01-24,-2.3529
2011-01-25,0.0
2011-01-31,0.0
2011-02-03,0.0
2011-02-09,0.0
2011-02-17,2.4096
2011-02-22,0.0
2011-02-23,0.0
2011-02-28,0.0
2011-03-01,0.0
2011-03-03,-3.5294
2011-03-08,1.2195
2011-03-09,8.4337
2011-03-11,6.6667
2011-03-15,8.3333
2011-03-16,53.8462
2011-03-17,0.0
2011-03-18,-30.0
2011-03-23,0.0
2011-03-25,-7.1429
2011-03-30,38.4615
2011-03-31,0.0
2011-04-01,11.1111
2011-04-08,-30.0
2011-04-12,28.5714
2011-04-14,0.0
2011-04-18,-22.2222
2011-04-19,-35.7143
2011-04-20,0.0
2011-04-26,-33.3333
2011-04-29,66.6667
2011-05-02,-40.0
2011-05-03,0.0
2011-05-06,4.1667
2011-05-10,12.0
2011-05-11,0.0
2011-05-12,-5.3571
2011-05-17,5.6604
2011-05-18,182.1429
2011-05-19,0.0
2011-05-20,1.2658
2011-05-23,0.0
2011-05-24,10.0
2011-05-27,0.0
2011-05-31,-67.0455
2011-06-15,37.931
2011-06-16,-13.75
2011-06-20,0.0
2011-06-24,0.0
2011-06-30,-11.5942
2011-07-08,0.0
2011-07-11,-3.2787
2011-07-13,0.0
2011-07-15,0.0
2011-07-25,144.0678
2011-07-26,-59.0278
2011-08-01,144.0678
2011-08-02,-11.1111
2011-08-03,0.0
2011-08-08,-73.4375
2011-08-09,8.8235
2011-08-11,332.4324
2011-08-12,-25.0
2011-08-15,-53.3333
2011-08-16,62.5
2011-08-17,-32.967
2011-08-18,0.0
2011-08-19,44.2623
2011-08-22,-27.2727
2011-08-23,4.6875
2011-08-24,71.6418
2011-08-25,-40.0
2011-08-26,1.4493
2011-08-29,0.0
2011-08-30,-17.1429
2011-08-31,0.0
2011-09-01,37.931
2011-09-02,0.0
2011-09-06,-20.0
2011-09-07,62.5
2011-09-08,-33.6538
2011-09-09,4.3478
2011-09-12,-4.1667
2011-09-13,-11.5942
2011-09-14,4.918
2011-09-15,50.0
2011-09-16,-33.3333
2011-09-19,0.0
2011-09-20,0.0
2011-09-22,0.0
2011-09-23,42.1875
2011-09-26,-29.6703
2011-09-28,42.1875
2011-09-29,0.0
2011-09-30,-12.0879
2011-10-03,10.0
2011-10-04,0.0
2011-10-05,-32.9545
2011-10-10,0.0
2011-10-17,0.0
2011-10-19,0.0
2011-10-20,0.0
2011-10-24,3.3898
2011-10-25,1.6393
2011-10-26,-1.6129
2011-10-28,-4.918
2011-11-01,1.7241
2011-11-02,3.3898
2011-11-03,-3.2787
2011-11-04,0.0
2011-11-07,0.0
2011-11-08,8.4746
2011-11-10,0.0
2011-11-11,0.0
2011-11-15,-25.0
2011-11-17,16.6667
2011-11-23,0.0
2011-11-29,-14.2857
2011-11-30,6.25
2011-12-01,0.0
2011-12-05,0.0
2011-12-06,0.0
2011-12-07,25.4902
2011-12-08,46.875
2011-12-09,-14.8936
2011-12-12,-10.0
2011-12-14,0.0
2011-12-15,-29.1667
2011-12-16,0.0
2011-12-20,0.0
2011-12-21,-21.5686
2011-12-22,0.0
2011-12-27,0.0
2011-12-28,0.0
2011-12-29,-12.5
2011-12-30,0.0
2012-01-04,-14.2857
2012-01-05,0.0
2012-01-06,-13.3333
2012-01-13,269.2308
2012-01-17,-58.3333
2012-01-18,140.0
2012-01-19,-58.3333
2012-01-20,-5.0
2012-01-25,0.0
2012-01-26,-7.8947
2012-01-30,0.0
2012-02-01,174.2857
2012-02-02,-33.3333
2012-02-03,50.0
2012-02-06,-58.3333
2012-02-13,0.0
2012-02-15,0.0
2012-02-16,0.0
2012-02-21,-5.0
2012-02-22,26.3158
2012-02-23,62.5
2012-02-24,-38.4615
2012-02-28,66.6667
2012-02-29,-30.0
2012-03-05,25.0
2012-03-07,2.8571
2012-03-08,-44.4444
2012-03-09,-7.5
2012-03-12,0.0
2012-03-14,0.0
2012-03-15,0.0
2012-03-22,29.7297
2012-03-23,10.4167
2012-03-27,32.0755
2012-03-28,0.0
2012-03-29,-8.5714
2012-04-02,0.0
2012-04-03,-40.625
2012-04-05,26.3158
2012-04-13,33.3333
2012-04-16,-25.0
2012-04-17,0.0
2012-04-18,0.0
2012-04-19,33.3333
2012-04-20,0.0
2012-04-23,-37.5
2012-04-25,60.0
2012-04-27,-34.375
2012-05-01,2.3810000000000002
2012-05-02,0.0
2012-05-03,0.0
2012-05-07,0.0
2012-05-21,4.6512
2012-05-22,0.0
2012-05-29,-4.4444
2012-05-30,-2.3256
2012-05-31,2.3810000000000002
2012-06-01,86.0465
2012-06-04,-52.5
2012-06-06,-36.8421
2012-06-13,45.8333
2012-06-15,0.0
2012-06-19,-48.5714
2012-06-27,122.2222
2012-07-02,0.0
2012-07-13,20.0
2012-07-23,16.6667
2012-07-26,-37.5
2012-08-02,111.4286
2012-08-07,-52.7027
2012-08-09,0.0
2012-08-13,0.0
2012-08-16,-8.5714
2012-08-17,40.625
2012-09-05,2.2222
2012-09-06,4.3478
2012-09-07,0.0
2012-09-12,33.3333
2012-09-14,0.0
2012-09-19,25.0
2012-09-21,-43.75
2012-09-25,0.0
2012-09-26,0.0
2012-10-02,-15.5556
2012-10-05,0.0
2012-10-10,0.0
2012-10-11,0.0
2012-10-12,0.0
2012-10-15,0.0
2012-10-17,0.0
2012-10-19,0.0
2012-10-23,0.0
2012-10-26,0.0
2012-10-31,0.0
2012-11-01,110.5263
2012-11-05,-77.5
2012-11-08,22.2222
2012-11-14,0.0
2012-11-15,-4.5455
2012-11-16,-14.2857
2012-11-19,0.0
2012-11-26,0.0
2012-12-04,0.0
2012-12-10,0.0
2012-12-13,5.5556
2012-12-17,-5.2632
2012-12-19,0.0
2012-12-21,-11.1111
2012-12-24,0.0
2012-12-28,0.0
2012-12-31,0.0
2013-01-02,0.0
2013-01-03,0.0
2013-01-04,0.0
2013-01-07,100.0
2013-01-14,-50.0
2013-01-15,0.0
2013-01-16,100.0
2013-01-17,0.0
2013-01-18,0.0
2013-01-22,-68.75
2013-01-24,60.0
2013-01-25,0.0
2013-01-31,-18.75
2013-02-11,-23.0769
2013-02-14,0.0
2013-02-28,30.0
2013-03-01,0.0
2013-03-04,0.0
2013-03-12,7.6923
2013-03-13,0.0
2013-03-14,0.0
2013-03-21,0.0
2013-03-26,0.0
2013-04-02,0.0
2013-04-03,0.0
2013-04-05,0.0
2013-04-10,0.0
2013-04-11,0.0
2013-04-12,0.0
2013-04-22,0.0
2013-04-23,71.4286
2013-04-29,-8.3333
2013-04-30,9.0909
2013-05-13,-45.8333
2013-05-14,0.0
2013-05-16,0.0
2013-05-21,0.0
2013-05-28,0.0
2013-05-29,0.0
2013-06-07,0.0
2013-06-18,0.0
2013-06-21,0.0
2013-06-28,7.6923
2013-07-10,0.0
2013-07-11,0.0
2013-07-12,-7.1429
2013-07-23,0.0
2013-07-24,0.0
2013-07-29,0.0
2013-07-30,0.0
2013-08-02,0.0
2013-08-14,0.0
2013-08-15,7.6923
2013-08-19,-7.1429
2013-08-23,0.0
2013-08-28,0.0
2013-08-29,0.0
2013-09-16,0.0
2013-09-17,0.0
2013-09-18,0.0
2013-09-25,0.0
2013-09-26,0.0
2013-09-30,84.6154
2013-10-03,-8.3333
2013-10-04,-36.3636
2013-10-08,0.0
2013-10-09,0.0
2013-10-16,0.0
2013-11-04,0.0
2013-11-08,0.0
2013-11-14,-7.1429
2013-11-15,38.4615
2013-11-18,0.0
2013-11-20,-44.4444
2013-11-21,60.0
2013-11-22,12.5
2013-11-25,-38.8889
2013-11-26,118.1818
2013-11-29,0.0
2013-12-05,-54.1667
2013-12-06,0.0
2013-12-10,0.0
2013-12-12,0.0
2013-12-13,627.2727
2013-12-16,-86.25
2013-12-17,0.0
2013-12-18,0.0
2013-12-20,18.1818
2013-12-23,0.0
2013-12-24,7.6923
2013-12-27,0.0
2013-12-30,-28.5714
2013-12-31,10.0
2014-01-03,0.0
2014-01-06,0.0
2014-01-08,0.0
2014-01-09,0.0
2014-01-17,572.7273
2014-01-21,-13.5135
2014-01-22,-75.0
2014-01-23,0.0
2014-01-27,0.0
2014-01-31,0.0
2014-02-07,0.0
2014-02-10,0.0
2014-02-27,0.0
2014-03-06,0.0
2014-03-19,0.0
2014-03-20,0.0
2014-03-26,0.0
2014-04-08,0.0
2014-04-10,0.0
2014-04-11,0.0
2014-05-12,12.5
2014-05-19,0.0
2014-05-28,5.5556
2014-06-13,0.0
2014-06-16,0.0
2014-06-26,0.0
2014-07-02,0.0
2014-07-07,0.0
2014-07-08,0.0
2014-07-16,0.0
2014-07-18,-15.7895
2014-07-23,-12.5
2014-07-24,0.0
2014-08-01,0.0
2014-08-13,0.0
2014-08-15,0.0
2014-08-22,0.0
2014-08-28,0.0
2014-09-02,0.0
2014-09-04,0.0
2014-09-08,0.0
2014-09-11,0.0
2014-09-16,0.0
2014-09-17,0.0
2014-09-19,0.0
2014-10-07,0.0
2014-10-08,0.0
2014-10-10,0.0
2014-10-22,0.0
2014-10-24,0.0
2014-10-28,0.0
2014-10-30,28.5714
2014-10-31,0.0
2014-11-04,0.0
2014-11-05,0.0
2014-11-06,0.0
2014-11-11,0.0
2014-11-17,0.0
2014-11-24,-11.1111
2014-11-25,0.0
2014-12-05,0.0
2014-12-08,0.0
2014-12-09,0.0
2014-12-10,0.0
2014-12-12,0.0
2014-12-19,0.0
2014-12-23,0.0
2014-12-24,0.0
