ticker,ENZC US Equity
2009-10-14,-8.3333
2009-10-15,-14.7727
2009-10-16,4.0
2009-10-19,0.0
2009-10-20,-20.5128
2009-10-21,9.6774
2009-10-22,-5.8824
2009-10-23,-9.375
2009-10-26,-24.1379
2009-10-27,13.6364
2009-10-28,16.0
2009-10-29,-13.7931
2009-10-30,20.0
2009-11-02,-50.0
2009-11-03,60.0
2009-11-04,-16.1458
2009-11-05,19.2547
2009-11-06,0.0
2009-11-09,0.0
2009-11-10,4.1667
2009-11-11,0.0
2009-11-12,-8.0
2009-11-13,-21.7391
2009-11-16,33.3333
2009-11-17,-8.3333
2009-11-18,-4.5455
2009-11-19,-4.7619
2009-11-20,0.0
2009-11-23,-20.0
2009-11-24,-6.25
2009-11-25,33.3333
2009-11-27,-0.625
2009-11-30,-1.8868
2009-12-01,0.0
2009-12-02,-17.9487
2009-12-03,-25.0
2009-12-04,0.0
2009-12-07,16.6667
2009-12-08,-14.2857
2009-12-09,-33.3333
2009-12-10,62.5
2009-12-11,-7.6923
2009-12-14,7.2917
2009-12-15,0.0
2009-12-16,-6.7961
2009-12-17,4.1667
2009-12-18,-1.0
2009-12-21,-1.5152
2009-12-22,-2.5641
2009-12-23,30.5263
2009-12-24,27.8226
2009-12-28,-9.1483
2009-12-29,-11.1111
2009-12-30,0.0
2009-12-31,12.5
2010-01-04,-22.2222
2010-01-05,-7.1429
2010-01-06,38.4615
2010-01-07,0.0
2010-01-08,-30.5556
2010-01-11,11.0
2010-01-12,-27.9279
2010-01-13,28.75
2010-01-14,8.7379
2010-01-15,-0.8929
2010-01-19,-12.6126
2010-01-20,-1.0309
2010-01-21,-8.3333
2010-01-22,9.0909
2010-01-25,0.0
2010-01-26,0.0
2010-01-27,16.6667
2010-01-28,-7.1429
2010-01-29,0.0
2010-02-01,0.0
2010-02-02,-7.6923
2010-02-03,15.625
2010-02-04,-6.3063
2010-02-05,-2.8846
2010-02-09,-0.9901
2010-02-10,-4.0
2010-02-11,-8.3333
2010-02-12,9.0909
2010-02-16,0.0
2010-02-17,0.0
2010-02-18,0.0
2010-02-19,0.0
2010-02-23,0.0
2010-02-24,8.3333
2010-02-25,7.6923
2010-02-26,0.0
2010-03-01,-7.1429
2010-03-02,30.7692
2010-03-03,5.8824
2010-03-04,-16.6667
2010-03-05,13.3333
2010-03-08,-5.8824
2010-03-09,-6.25
2010-03-10,0.0
2010-03-11,13.3333
2010-03-12,0.0
2010-03-15,0.0
2010-03-16,-23.5294
2010-03-17,23.0769
2010-03-18,-12.5
2010-03-19,35.7143
2010-03-22,-5.2632
2010-03-23,-11.1111
2010-03-24,-28.125
2010-03-25,21.7391
2010-03-26,-7.1429
2010-03-29,1.4423
2010-03-30,12.7962
2010-04-01,-26.0504
2010-04-05,7.9545
2010-04-06,22.1053
2010-04-07,10.3448
2010-04-08,6.25
2010-04-09,-5.8824
2010-04-12,-21.875
2010-04-13,48.0
2010-04-14,-13.5135
2010-04-15,5.4688
2010-04-16,-17.037
2010-04-19,0.0
2010-04-20,0.0
2010-04-21,0.0
2010-04-22,0.0
2010-04-23,-7.1429
2010-04-26,-7.6923
2010-04-27,0.0
2010-04-28,-8.3333
2010-04-29,9.0909
2010-04-30,0.0
2010-05-03,0.0
2010-05-05,0.0
2010-05-06,0.0
2010-05-07,0.0
2010-05-10,-4.1667
2010-05-11,-21.7391
2010-05-12,25.6944
2010-05-13,0.5525
2010-05-14,5.4945
2010-05-17,-6.7708
2010-05-18,-1.6760000000000002
2010-05-19,9.0909
2010-05-20,16.6667
2010-05-21,-45.0893
2010-05-24,-4.878
2010-05-25,-11.1111
2010-05-26,5.7692
2010-05-27,-20.0
2010-05-28,-30.6818
2010-06-01,0.0
2010-06-02,4.918
2010-06-03,-4.6875
2010-06-04,-3.2787
2010-06-07,0.0
2010-06-08,-10.1695
2010-06-09,-5.6604
2010-06-10,-4.0
2010-06-14,10.4167
2010-06-15,0.0
2010-06-16,-20.7547
2010-06-17,14.2857
2010-06-18,100.0
2010-06-22,-41.6667
2010-06-23,11.4286
2010-06-24,2.5641
2010-06-25,0.0
2010-06-28,0.0
2010-06-29,0.0
2010-06-30,-17.5
2010-07-02,0.0
2010-07-09,-27.2727
2010-07-12,0.0
2010-07-13,-12.5
2010-07-15,0.0
2010-07-16,42.8571
2010-07-19,0.0
2010-07-20,-13.3333
2010-07-21,3.8462
2010-07-22,0.0
2010-07-23,85.1852
2010-07-26,-50.0
2010-07-27,0.0
2010-07-28,0.0
2010-08-02,-20.0
2010-08-05,0.0
2010-08-06,10.0
2010-08-10,0.0
2010-08-11,0.0
2010-08-16,0.0
2010-08-18,13.6364
2010-08-20,-20.0
2010-08-23,-25.0
2010-08-24,13.3333
2010-08-25,0.0
2010-08-26,0.0
2010-08-31,23.5294
2010-09-01,-4.7619
2010-09-03,5.0
2010-09-08,-5.7143
2010-09-09,-24.2424
2010-09-10,32.0
2010-09-13,-24.2424
2010-09-14,26.6667
2010-09-15,-5.2632
2010-09-20,-6.1111
2010-09-21,3.5503
2010-09-22,-14.2857
2010-09-23,13.3333
2010-09-24,0.0
2010-09-29,-0.1103
2010-09-30,194.4424
2010-10-05,-20.0
2010-10-07,-15.0
2010-10-08,0.0
2010-10-12,17.647100000000002
2010-10-13,0.0
2010-10-14,0.0
2010-10-18,-2.5
2010-10-19,0.0
2010-10-26,2.5641
2010-10-27,-25.0
2010-10-28,33.3333
2010-11-01,0.0
2010-11-02,0.0
2010-11-03,0.0
2010-11-04,-25.0
2010-11-05,33.3333
2010-11-12,0.0
2010-11-17,0.0
2010-11-22,0.0
2010-11-26,0.0
2010-11-29,0.0
2010-12-02,-12.5
2010-12-08,0.0
2010-12-09,0.0
2010-12-10,42.8571
2010-12-13,-20.0
2010-12-15,-2.5
2010-12-16,2.5641
2010-12-20,2.5
2010-12-21,-14.6341
2010-12-22,-14.2857
2010-12-23,0.0
2010-12-28,-16.6667
2010-12-29,0.0
2010-12-30,0.0
2010-12-31,24.0
2011-01-04,0.0
2011-01-05,0.0
2011-01-11,-51.6129
2011-01-12,106.6667
2011-01-13,0.0
2011-01-14,-19.3548
2011-01-24,0.0
2011-01-26,0.0
2011-01-31,-40.0
2011-02-01,46.6667
2011-02-03,40.9091
2011-02-04,-6.4516
2011-02-07,0.0
2011-02-08,20.6897
2011-02-09,-2.8571
2011-02-15,-11.7647
2011-02-18,-16.6667
2011-02-23,0.0
2011-02-28,0.0
2011-03-04,-12.0
2011-03-08,-9.0909
2011-03-09,0.0
2011-03-10,0.0
2011-03-11,0.0
2011-03-18,-50.0
2011-03-21,100.0
2011-03-29,-25.0
2011-04-04,-33.3333
2011-04-05,20.0
2011-04-07,25.0
2011-04-11,-66.6667
2011-04-29,120.0
2011-05-04,-4.5455
2011-05-05,-52.381
2011-05-06,100.0
2011-05-10,120.0
2011-05-11,-54.5455
2011-05-19,-10.0
2011-05-20,0.0
2011-05-25,11.1111
2011-05-26,-30.0
2011-05-27,0.0
2011-06-01,0.0
2011-06-02,14.2857
2011-06-14,0.0
2011-06-15,0.0
2011-06-16,-50.0
2011-06-21,0.0
2011-06-24,-25.0
2011-06-30,266.6667
2011-07-01,18.1818
2011-07-06,-15.3846
2011-07-07,-9.0909
2011-07-11,-30.0
2011-07-12,-14.2857
2011-07-13,0.0
2011-07-18,-16.6667
2011-07-19,0.0
2011-07-21,0.0
2011-07-22,0.0
2011-07-29,0.0
2011-08-01,-20.0
2011-08-03,0.0
2011-08-05,0.0
2011-08-08,25.0
2011-08-09,-40.0
2011-08-12,33.3333
2011-08-17,-50.0
2011-08-19,-50.0
2011-08-22,50.0
2011-08-23,0.0
2011-08-24,-33.3333
2011-08-29,50.0
2011-08-30,0.0
2011-08-31,0.0
2011-09-07,100.0
2011-09-08,-66.6667
2011-09-13,0.0
2011-09-14,0.0
2011-09-15,0.0
2011-09-19,100.0
2011-09-26,-10.0
2011-09-27,11.1111
2011-09-28,-50.0
2011-09-29,190.0
2011-09-30,-65.5172
2011-10-04,-50.0
2011-10-05,100.0
2011-10-06,0.0
2011-10-07,150.0
2011-10-10,0.0
2011-10-11,20.0
2011-10-12,16.6667
2011-10-13,-25.7143
2011-10-14,-11.538499999999999
2011-10-17,30.4348
2011-10-18,16.6667
2011-10-19,-28.5714
2011-10-20,40.0
2011-10-28,-32.8571
2011-10-31,-57.4468
2011-11-01,135.0
2011-11-02,-56.9149
2011-11-03,97.5309
2011-11-04,-50.0
2011-11-07,20.0
2011-11-08,-7.2917
2011-11-09,61.7978
2011-11-10,-16.6667
2011-11-11,0.0
2011-11-15,-28.75
2011-11-16,20.4678
2011-11-17,0.0
2011-11-23,55.3398
2011-11-25,90.0
2011-11-28,-13.1579
2011-11-29,-18.1818
2011-11-30,-48.1481
2011-12-01,-14.2857
2011-12-02,6.7708
2011-12-05,-24.878
2011-12-06,24.6753
2011-12-07,-25.0
2011-12-08,-5.5556
2011-12-09,-41.1765
2011-12-12,-30.0
2011-12-13,-28.5714
2011-12-14,160.0
2011-12-15,0.0
2011-12-16,7.6923
2011-12-19,-26.7857
2011-12-20,-2.439
2011-12-21,20.0
2011-12-22,0.0
2011-12-23,0.0
2011-12-27,16.6667
2011-12-28,-26.7857
2011-12-29,7.3171
2011-12-30,0.0
2012-01-03,-9.0909
2012-01-05,-12.5
2012-01-06,11.4286
2012-01-09,-28.2051
2012-01-11,14.2857
2012-01-12,-59.375
2012-01-13,11.538499999999999
2012-01-17,120.6897
2012-01-18,0.0
2012-01-19,0.0
2012-01-20,-25.0
2012-01-23,-33.3333
2012-01-25,100.0
2012-01-26,-50.0
2012-01-27,50.0
2012-01-30,-33.3333
2012-01-31,93.75
2012-02-02,-22.5806
2012-02-03,-16.6667
2012-02-09,-12.5
2012-02-13,28.5714
2012-02-14,42.2222
2012-02-15,-12.5
2012-02-16,37.5
2012-02-17,45.4545
2012-02-21,14.2857
2012-02-22,-54.6875
2012-02-23,34.4828
2012-02-24,-17.9487
2012-02-27,12.5
2012-02-28,0.0
2012-02-29,-11.1111
2012-03-01,-25.0
2012-03-02,16.6667
2012-03-05,-14.2857
2012-03-07,-4.1667
2012-03-08,-26.087
2012-03-09,41.1765
2012-03-12,-29.1667
2012-03-13,97.0588
2012-03-15,-8.9552
2012-03-16,-42.623
2012-03-20,68.5714
2012-03-21,-5.0847
2012-03-22,0.0
2012-03-23,28.5714
2012-03-26,-11.1111
2012-03-27,0.0
2012-03-28,0.0
2012-03-29,-12.5
2012-03-30,14.2857
2012-04-02,0.0
2012-04-03,12.5
2012-04-04,0.0
2012-04-11,-33.3333
2012-04-16,-27.0833
2012-04-17,0.0
2012-04-18,-8.5714
2012-04-19,0.0
2012-04-20,0.0
2012-04-24,18.75
2012-04-25,110.5263
2012-04-26,37.5
2012-04-27,-15.4545
2012-04-30,37.6344
2012-05-01,-16.4063
2012-05-02,12.1495
2012-05-03,-17.5
2012-05-04,11.1111
2012-05-07,1.8182
2012-05-08,25.8929
2012-05-09,-27.6596
2012-05-10,7.8431
2012-05-11,16.3636
2012-05-14,0.0
2012-05-15,-1.5625
2012-05-16,-4.7619
2012-05-17,30.8333
2012-05-18,-13.3758
2012-05-21,-11.7647
2012-05-22,30.8333
2012-05-23,27.3885
2012-05-24,-44.0
2012-05-25,-14.2857
2012-05-29,0.0
2012-05-30,-16.6667
2012-05-31,10.0
2012-06-01,-11.3636
2012-06-04,2.5641
2012-06-05,0.0
2012-06-06,23.75
2012-06-07,-24.2424
2012-06-08,6.6667
2012-06-11,3.75
2012-06-12,-9.6386
2012-06-13,0.0
2012-06-14,0.0
2012-06-15,2.6667
2012-06-18,-16.8831
2012-06-19,3.125
2012-06-20,-3.0303
2012-06-21,-25.0
2012-06-22,16.6667
2012-06-25,-3.5714
2012-06-26,-25.9259
2012-06-27,0.0
2012-06-28,-12.5
2012-06-29,5.7143
2012-07-02,0.0
2012-07-03,-13.5135
2012-07-05,18.75
2012-07-06,-15.7895
2012-07-09,9.375
2012-07-10,14.2857
2012-07-11,-32.5
2012-07-12,-18.5185
2012-07-13,9.0909
2012-07-16,-8.3333
2012-07-17,0.0
2012-07-18,18.1818
2012-07-19,0.0
2012-07-20,-15.3846
2012-07-23,-18.1818
2012-07-24,5.5556
2012-07-25,36.8421
2012-07-26,42.3077
2012-07-27,0.0
2012-07-30,-13.5135
2012-07-31,15.625
2012-08-01,-48.6486
2012-08-02,0.0
2012-08-03,-26.3158
2012-08-06,-21.4286
2012-08-07,18.1818
2012-08-08,-15.3846
2012-08-09,18.1818
2012-08-10,-15.3846
2012-08-13,0.0
2012-08-14,18.1818
2012-08-15,7.6923
2012-08-16,-21.4286
2012-08-17,18.1818
2012-08-20,-15.3846
2012-08-21,0.0
2012-08-22,0.0
2012-08-24,0.0
2012-08-27,27.2727
2012-08-28,0.0
2012-08-29,-28.5714
2012-08-30,30.0
2012-08-31,7.6923
2012-09-04,0.0
2012-09-05,-7.1429
2012-09-06,0.0
2012-09-07,7.6923
2012-09-10,0.0
2012-09-11,0.0
2012-09-12,0.0
2012-09-13,-7.1429
2012-09-14,0.0
2012-09-17,0.0
2012-09-18,-15.3846
2012-09-19,27.2727
2012-09-20,0.0
2012-09-21,14.2857
2012-09-24,0.0
2012-09-25,-18.75
2012-09-26,-23.0769
2012-09-27,10.0
2012-09-28,0.0
2012-10-01,18.1818
2012-10-02,-15.3846
2012-10-03,0.0
2012-10-04,0.0
2012-10-05,45.4545
2012-10-08,0.0
2012-10-09,0.0
2012-10-10,31.25
2012-10-11,-9.5238
2012-10-12,-15.7895
2012-10-15,31.25
2012-10-17,-9.5238
2012-10-18,0.0
2012-10-19,15.7895
2012-10-22,0.0
2012-10-23,-13.6364
2012-10-24,0.0
2012-10-25,15.7895
2012-10-26,-4.5455
2012-10-31,0.0
2012-11-01,42.8571
2012-11-02,16.6667
2012-11-05,-25.7143
2012-11-06,-19.2308
2012-11-07,-38.0952
2012-11-08,23.0769
2012-11-09,18.75
2012-11-12,10.526299999999999
2012-11-13,-9.5238
2012-11-14,0.0
2012-11-15,-15.7895
2012-11-16,-12.5
2012-11-19,28.5714
2012-11-20,-11.1111
2012-11-21,12.5
2012-11-23,16.6667
2012-11-26,-14.2857
2012-11-27,-22.2222
2012-11-28,0.0
2012-11-29,35.7143
2012-11-30,-31.5789
2012-12-03,23.0769
2012-12-04,-12.5
2012-12-05,0.0
2012-12-06,-7.1429
2012-12-07,0.0
2012-12-10,7.6923
2012-12-11,-7.1429
2012-12-12,0.0
2012-12-13,0.0
2012-12-17,7.6923
2012-12-18,-7.1429
2012-12-19,0.0
2012-12-20,0.0
2012-12-21,0.0
2012-12-26,7.6923
2012-12-27,-7.1429
2012-12-28,0.0
2012-12-31,0.0
2013-01-02,-15.3846
2013-01-04,18.1818
2013-01-07,0.0
2013-01-09,-23.0769
2013-01-11,40.0
2013-01-14,-7.1429
2013-01-15,23.0769
2013-01-17,-31.25
2013-01-22,18.1818
2013-01-23,23.0769
2013-01-24,0.0
2013-01-25,-18.75
2013-01-30,0.0
2013-01-31,0.0
2013-02-01,23.0769
2013-02-04,-31.25
2013-02-05,0.0
2013-02-06,-27.2727
2013-02-07,-60.0
2013-02-12,400.0
2013-02-13,0.0
2013-03-05,-80.0
2013-03-19,80.0
2013-03-21,-98.8194
2013-03-25,9311.7647
2013-04-01,-75.0
2013-04-02,20.0
2013-04-05,0.0
2013-04-15,233.3333
2013-04-17,0.0
2013-04-19,0.0
2013-04-29,-72.5
2013-05-02,1.8182
2013-05-13,1.7856999999999998
2013-05-16,0.0
2013-05-28,1.7544
2013-06-03,0.0
2013-06-17,1.7241
2013-06-18,0.0
2013-06-19,0.0
2013-06-20,0.0
2013-06-25,103.3898
2013-06-27,0.0
2013-06-28,0.0
2013-07-12,0.0
2013-07-19,-16.6667
2013-07-24,0.0
2013-07-25,0.0
2013-07-29,100.0
2013-08-02,-65.0
2013-08-07,185.7143
2013-08-15,-25.0
2013-08-26,26.6667
2013-09-09,-36.8421
2013-09-10,75.0
2013-09-13,161.9048
2013-09-18,-63.6364
2013-10-01,-59.0
2013-10-08,0.0
2013-10-17,9.7561
2013-10-21,11.1111
2013-10-22,0.0
2013-10-25,-20.0
2013-11-13,25.0
2013-11-14,250.0
2013-11-21,-28.5714
2013-12-03,-60.0
2013-12-09,0.0
2013-12-11,0.0
2013-12-18,100.0
2013-12-20,-50.0
2014-02-04,0.0
2014-02-18,0.0
2014-02-21,60.0
2014-03-03,-31.25
2014-03-05,0.0
2014-03-24,0.0
2014-03-25,9.0909
2014-03-31,66.6667
2014-04-04,-25.0
2014-04-08,0.0
2014-04-11,0.0
2014-04-16,60.6667
2014-04-29,-37.7593
2014-04-30,0.0
2014-05-08,-20.0
2014-05-27,0.0
2014-05-28,0.0
2014-06-02,0.0
2014-06-09,0.0
2014-06-23,0.0
2014-07-07,0.0
2014-07-08,0.0
2014-07-22,0.0
2014-07-25,0.0
2014-07-28,0.0
2014-08-15,0.0
2014-08-18,0.0
2014-08-20,0.0
2014-09-22,0.0
2014-09-30,0.0
2014-10-13,0.0
2014-10-15,0.0
2014-10-28,-41.6667
2014-11-17,-14.2857
2014-11-18,0.0
2014-12-02,0.0
2014-12-22,-8.3333
2015-01-20,27.2727
2015-04-24,21.4286
2015-04-27,42.3529
2015-04-28,-33.8843
2015-04-30,62.5
2015-05-01,11.538499999999999
2015-05-04,31.0345
2015-05-05,-21.0526
2015-05-06,0.0
2015-05-07,13.3333
2015-05-08,-17.647100000000002
2015-05-12,-28.5714
2015-05-14,40.0
2015-05-21,-7.1429
2015-05-26,0.0
2015-05-29,3.8462
2015-06-02,-11.1111
2015-06-03,20.8333
2015-06-04,-10.3448
2015-06-05,11.538499999999999
2015-06-10,-17.2414
2015-06-16,0.0
2015-06-17,5.0
2015-06-30,-1.5873
2015-07-13,-8.0645
2015-07-27,22.807
2015-07-29,0.0
2015-07-30,-5.0
2015-08-05,0.0
2015-08-12,0.7519
2015-08-21,-0.7463
2015-08-24,7.5188
2015-08-25,0.0
2015-08-26,-16.0839
2015-09-02,8.3333
2015-09-08,2.3077
2015-09-16,-14.2857
2015-09-17,-21.0526
2015-09-18,-27.7778
2015-09-23,-30.0
2015-09-24,7.6923
2015-09-29,30.6122
2015-10-02,-22.6563
2015-10-30,29.2929
2015-11-25,-23.4375
2015-12-21,0.0
2015-12-23,4.0816
2015-12-24,0.0
2016-01-07,-5.8824
2016-01-08,-10.4167
2016-01-12,0.0
2016-01-14,18.6047
2016-01-15,-15.6863
2016-01-19,-13.9535
2016-01-26,-18.9189
2016-01-27,-48.3333
2016-01-28,0.0
2016-02-01,61.2903
2016-02-05,-51.25
2016-02-10,64.1026
2016-02-11,-51.25
2016-02-16,-38.4615
2016-03-17,-25.0
2016-05-19,0.0
2016-07-01,0.0
2016-07-12,0.0
2016-07-19,-22.2222
2016-07-21,3.5714
2016-07-22,-3.4483
2016-07-25,-28.5714
2016-08-10,0.0
2016-08-30,0.0
2016-09-22,0.0
2016-10-19,0.0
2016-11-15,0.0
2016-12-09,0.0
2017-03-01,60.0
2017-03-06,-37.5
2017-04-03,0.0
2017-05-23,10.0
2017-06-12,623.6364
2017-06-13,-5.3769
2017-06-14,30.1115
2017-06-15,2.0408
2017-06-16,38.0
2017-06-19,-13.0435
2017-06-20,16.6667
2017-06-21,19.7143
2017-06-22,3.8186
2017-06-23,-3.4483
2017-06-26,-7.1429
2017-06-27,-28.2051
2017-06-28,2.6429
2017-06-29,42.6583
2017-06-30,-4.878
2017-07-03,-57.9744
2017-07-05,22.0256
2017-07-06,10.0
2017-07-07,4.5455
2017-07-10,16.5217
2017-07-11,-25.0
2017-07-12,24.3781
2017-07-13,16.0
2017-07-14,-20.4828
2017-07-17,-0.2602
2017-07-18,0.0
2017-07-19,30.4348
2017-07-20,-6.6667
2017-07-21,50.0
2017-07-24,7.1429
2017-07-25,0.0
2017-07-26,2.2222
2017-07-27,6.1957
2017-07-28,2.3541
2017-07-31,-20.0
2017-08-01,-2.25
2017-08-02,-0.2302
2017-08-03,-23.0966
2017-08-04,0.0
2017-08-07,-43.3333
2017-08-08,17.647100000000002
2017-08-09,0.0
2017-08-10,112.5
2017-08-11,-48.2353
2017-08-14,4.5455
2017-08-15,0.0
2017-08-16,-13.0435
2017-08-17,0.0
2017-08-18,-10.0
2017-08-21,0.0
2017-08-22,20.0
2017-08-23,-12.5
2017-08-24,0.5291
2017-08-25,-7.3684
2017-08-28,-31.25
2017-08-29,2.4793
2017-08-30,65.3226
2017-08-31,-26.3415
2017-09-01,5.9603
2017-09-05,-12.1875
2017-09-06,-11.032
2017-09-07,41.6
2017-09-08,12.9944
2017-09-11,-44.0
2017-09-13,78.5714
2017-09-14,-39.5
2017-09-15,57.0248
2017-09-18,0.0
2017-09-19,4.7368
2017-09-20,-41.7085
2017-09-22,36.2069
2017-09-25,-1.8987
2017-09-26,-29.0323
2017-09-27,0.0
2017-10-02,-9.0909
2017-10-03,-9.0
2017-10-04,-1.0989
2017-10-05,-20.0
2017-10-06,0.2778
2017-10-11,77.2853
2017-10-20,-37.5
2017-10-26,-10.0
2017-11-03,0.0
2017-11-06,-8.75
2017-11-09,51.5982
2017-11-17,-9.6386
2017-12-01,-61.1111
2017-12-04,165.7143
2017-12-06,-56.9892
2017-12-11,145.0
2017-12-18,0.0
2017-12-21,5.102
2017-12-22,-2.9126
2017-12-26,20.0
2017-12-27,-6.6667
2017-12-28,7.1429
2017-12-29,0.0
2018-01-03,0.0
2018-01-04,-25.0
2018-01-05,33.3333
2018-01-08,0.0
2018-01-09,0.0
2018-01-10,25.0
2018-01-12,-46.6667
2018-01-16,50.0
2018-01-17,8.3333
2018-01-18,-7.6923
2018-01-22,16.4167
2018-01-23,0.2147
2018-01-24,-21.4286
2018-01-29,-9.0909
2018-01-30,20.0
2018-02-02,65.0
2018-02-06,-0.5051
2018-02-09,-34.0102
2018-02-12,0.0
2018-02-21,46.1538
2018-02-22,-57.8947
2018-02-23,0.0
2018-02-27,-23.75
2018-02-28,14.7541
2018-03-01,-14.2857
2018-03-02,16.6667
2018-03-05,0.0
2018-03-06,127.4286
2018-03-07,-17.3995
2018-03-09,-8.7452
2018-03-12,8.3333
2018-03-13,15.3846
2018-03-14,-54.0
2018-03-19,117.3913
2018-03-20,-1.3333
2018-03-21,-32.4324
2018-03-22,25.0
2018-03-23,-20.0
2018-03-27,-9.0
2018-03-29,103.7363
2018-04-02,-3.452
2018-04-20,-55.3073
2018-04-23,25.0
2018-04-25,-15.0
2018-04-26,16.4706
2018-04-27,1.0101
2018-04-30,-15.0
2018-05-02,58.8235
2018-05-03,11.037
2018-05-04,-13.2755
2018-05-07,-22.3077
2018-05-08,-15.8416
2018-05-09,-29.4118
2018-05-10,-10.0
2018-05-31,-22.2222
2018-06-04,-4.7619
2018-06-06,50.0
2018-06-07,62.3333
2018-06-08,0.616
2018-06-12,-54.0816
2018-06-15,30.8889
2018-06-22,-23.5993
2018-06-27,-11.1111
2018-07-02,0.0
2018-07-09,-42.5
2018-07-10,4.3478
2018-07-19,145.8333
2018-07-20,-0.5085
2018-07-23,0.5111
2018-07-24,0.0
2018-07-25,0.0
2018-08-03,-57.6271
2018-08-15,136.0
2018-09-05,64.4068
2018-09-12,-22.6804
2018-09-24,-45.3333
2018-10-02,0.0
2018-10-03,0.0
2018-10-09,125.6098
2018-10-10,3.7838000000000003
2018-10-11,-27.0833
2018-10-12,35.0
2018-10-16,0.5291
2018-10-17,-42.1053
2018-10-18,18.1818
2018-10-19,37.6923
2018-10-22,-27.3743
2018-10-23,0.0
2018-10-24,0.0
2018-10-25,-23.0769
2018-10-30,-10.0
2018-11-05,-11.1111
2018-11-16,-33.125
2018-11-20,228.972
2018-11-21,-9.0909
2018-11-23,-68.75
2018-11-27,60.0
2018-12-07,-37.5
2018-12-10,0.0
2018-12-20,0.0
2018-12-26,200.0
2018-12-31,-1.3333
2019-01-02,-72.973
2019-01-03,250.0
2019-01-11,0.0
2019-01-14,-65.7143
2019-01-15,29.1667
2019-01-16,-51.6129
2019-01-17,26.6667
2019-01-18,73.6842
2019-01-22,-21.2121
2019-01-23,-45.7692
2019-01-24,-0.7092
2019-01-25,-28.5714
2019-01-28,20.0
2019-01-30,-8.3333
2019-01-31,2.2727
2019-02-04,-11.1111
2019-02-05,30.0
2019-02-06,23.0769
2019-02-07,-25.0
2019-02-08,-16.6667
2019-02-11,0.0
2019-02-12,20.0
2019-02-13,-25.0
2019-02-14,0.0
2019-02-15,0.0
2019-02-19,33.3333
2019-02-20,-16.6667
2019-02-21,30.0
2019-02-22,-7.6923
2019-02-25,-16.6667
2019-02-26,30.0
2019-02-27,-23.0769
2019-02-28,0.0
2019-03-01,0.0
2019-03-04,11.0
2019-03-05,-18.9189
2019-03-06,33.3333
2019-03-07,-16.6667
2019-03-08,-10.0
2019-03-11,-11.1111
2019-03-12,25.0
2019-03-13,60.0
2019-03-15,-6.25
2019-03-18,-40.0
2019-03-19,11.1111
2019-03-25,0.0
2019-03-29,-10.0
2019-04-01,0.0
2019-04-04,11.1111
2019-04-05,-10.0
2019-04-11,0.0
2019-04-12,0.0
2019-04-29,0.0
2019-04-30,-11.1111
2019-05-01,0.0
2019-05-06,12.5
2019-05-08,11.1111
