ticker,AYSI US Equity
2002-06-12,5.0
2002-06-13,-4.7619
2002-06-17,-20.0
2002-07-01,25.0
2002-07-08,-15.0
2002-07-09,5.2941
2002-07-10,-10.6145
2002-07-12,-6.25
2002-07-15,0.0
2002-07-19,-20.0
2002-07-30,-16.6667
2002-08-02,30.0
2002-08-22,-23.0769
2002-08-27,-10.0
2002-08-28,0.0
2002-09-23,0.0
2002-09-24,0.0
2002-10-03,-33.3333
2002-10-08,-16.6667
2002-10-16,20.0
2002-10-21,0.0
2002-10-23,0.0
2002-10-29,16.6667
2002-11-22,-14.2857
2002-12-03,16.6667
2002-12-13,114.2857
2002-12-23,0.0
2002-12-27,0.0
2003-01-03,0.0
2003-01-09,0.0
2003-01-21,33.3333
2003-01-22,0.0
2003-01-27,-45.0
2003-01-28,27.2727
2003-01-29,42.8571
2003-01-31,-25.0
2003-02-03,-26.6667
2003-02-04,18.1818
2003-02-14,676.9231
2003-02-19,-73.2673
2003-02-24,-44.4444
2003-02-25,-6.6667
2003-03-04,7.1429
2003-03-11,0.0
2003-03-12,6.6667
2003-03-17,0.0
2003-03-18,0.0
2003-03-19,0.0
2003-03-25,-18.75
2003-04-08,15.3846
2003-04-09,13.3333
2003-04-10,-17.647100000000002
2003-04-11,0.0
2003-04-16,14.2857
2003-04-22,-6.25
2003-04-24,20.0
2003-04-30,5.5556
2003-05-01,-31.5789
2003-05-02,-7.6923
2003-05-12,-8.3333
2003-05-14,0.0
2003-05-27,13.6364
2003-06-03,12.0
2003-06-06,-35.7143
2003-06-13,33.3333
2003-06-16,-16.6667
2003-06-17,20.0
2003-07-14,41.6667
2003-07-21,0.0
2003-08-18,-29.4118
2003-08-26,-16.6667
2003-10-01,0.0
2003-10-02,70.0
2003-10-16,-41.1765
2003-10-17,-5.0
2003-10-20,-5.2632
2003-10-21,22.2222
2003-10-22,-9.0909
2003-10-23,0.0
2003-10-24,0.0
2003-11-04,-20.0
2003-11-12,12.5
2003-11-25,66.6667
2003-11-26,33.3333
2003-12-04,-25.0
2003-12-08,-26.6667
2003-12-10,36.3636
2003-12-12,6.6667
2003-12-17,-12.5
2003-12-31,-21.4286
2004-01-02,90.9091
2004-01-06,0.0
2004-01-08,-23.8095
2004-01-09,-12.5
2004-01-16,-7.1429
2004-01-20,92.3077
2004-01-27,-40.0
2004-01-28,-6.6667
2004-02-06,7.1429
2004-02-09,20.0
2004-02-10,-5.5556
2004-02-25,0.0
2004-04-02,-29.4118
2004-04-12,41.6667
2004-05-07,-17.647100000000002
2004-05-11,7.1429
2004-06-04,-6.6667
2004-06-22,0.0
2004-06-23,7.1429
2004-06-29,0.0
2004-07-07,0.0
2004-07-16,13.3333
2004-07-28,-11.7647
2004-08-05,0.0
2004-09-15,26.6667
2004-09-17,5.2632
2004-09-21,15.0
2004-09-23,8.6957
2004-10-04,4.0
2004-10-07,34.6154
2004-10-11,14.2857
2004-10-13,0.0
2004-10-14,-25.0
2004-10-29,16.6667
2004-11-11,0.0
2004-11-16,-2.8571
2004-11-18,0.0
2004-12-08,17.647100000000002
2004-12-10,12.5
2004-12-14,0.0
2004-12-15,15.5556
2004-12-16,15.3846
2004-12-20,8.3333
2004-12-21,30.7692
2004-12-22,-17.647100000000002
2004-12-23,0.0
2004-12-29,7.1429
2004-12-30,1.3333
2004-12-31,-9.2105
2005-01-03,23.1884
2005-01-04,-3.5294
2005-01-05,-2.439
2005-01-07,6.25
2005-01-10,-5.8824
2005-01-11,0.0
2005-01-12,0.0
2005-01-13,-1.25
2005-01-14,1.2658
2005-01-18,-6.25
2005-01-19,-6.6667
2005-01-20,1.4285999999999999
2005-01-21,-8.4507
2005-01-24,-12.3077
2005-01-25,0.0
2005-01-26,-3.5088
2005-01-27,-1.8182
2005-01-28,-5.5556
2005-01-31,-1.9607999999999999
2005-02-01,-12.0
2005-02-02,11.3636
2005-02-07,-22.449
2005-02-10,13.1579
2005-02-11,-32.5581
2005-03-03,13.7931
2005-03-08,-27.2727
2005-03-09,0.0
2005-03-17,37.5
2005-03-24,21.2121
2005-03-28,25.0
2005-03-30,0.0
2005-04-26,-30.0
2005-05-12,0.0
2005-05-18,-42.8571
2005-05-25,-10.0
2005-05-31,66.6667
2005-06-15,-40.0
2005-07-13,5.5556
2005-07-20,0.0
2005-07-22,0.0
2005-08-10,-5.2632
2005-08-11,0.0
2005-08-12,5.5556
2005-08-29,0.0
2005-09-12,10.526299999999999
2005-09-16,-4.7619
2005-09-20,5.0
2005-09-21,19.0476
2005-09-26,0.0
2005-09-29,0.0
2005-10-21,20.0
2005-10-24,66.6667
2005-10-25,0.0
2005-10-26,0.0
2005-10-27,0.0
2005-11-01,0.0
2005-11-02,0.0
2005-11-07,0.0
2005-11-11,-10.0
2005-11-22,-17.7778
2005-11-23,35.1351
2005-12-02,0.0
2005-12-05,0.0
2005-12-07,4.0
2005-12-14,-28.8462
2005-12-23,0.0
2005-12-29,0.0
2006-01-04,0.0
2006-01-06,0.0
2006-01-20,8.1081
2006-01-23,0.0
2006-01-25,0.0
2006-01-26,17.5
2006-02-10,-21.2766
2006-02-13,0.0
2006-02-15,0.0
2006-02-22,-59.4595
2006-02-23,180.0
2006-02-28,-50.0
2006-03-01,109.5238
2006-03-08,-63.6364
2006-03-15,175.0
2006-03-16,-47.7273
2006-03-30,21.7391
2006-04-05,-10.7143
2006-04-11,0.0
2006-04-28,4.0
2006-05-01,0.0
2006-05-03,-7.6923
2006-05-12,0.0
2006-05-16,25.0
2006-05-17,0.0
2006-05-18,0.0
2006-05-19,6.6667
2006-05-23,-21.875
2006-05-30,28.0
2006-05-31,0.0
2006-06-01,-21.875
2006-06-05,0.0
2006-06-06,0.0
2006-06-07,0.0
2006-06-09,0.0
2006-06-13,-4.0
2006-06-15,12.5
2006-06-16,0.0
2006-06-27,-11.1111
2006-07-07,25.0
2006-07-13,-20.0
2006-07-19,0.0
2006-07-31,20.8333
2006-08-03,3.4483
2006-08-10,0.0
2006-08-11,0.0
2006-08-17,-20.0
2006-09-05,20.8333
2006-09-06,0.0
2006-09-13,0.0
2006-09-15,0.0
2006-09-18,0.0
2006-09-20,0.0
2006-09-25,-30.6897
2006-09-26,-0.4975
2006-10-02,-10.0
2006-10-04,-5.5556
2006-10-18,0.0
2006-10-25,17.647100000000002
2006-10-26,10.0
2006-11-06,-22.7273
2006-11-07,-17.647100000000002
2006-11-15,-10.7143
2006-11-21,0.0
2006-11-24,140.0
2006-11-27,-10.0
2006-11-29,-55.5556
2006-12-04,66.6667
2006-12-06,-25.0
2006-12-13,53.3333
2006-12-14,0.0
2006-12-20,-47.8261
2006-12-27,-8.3333
2007-01-10,9.0909
2007-01-22,0.0
2007-02-09,25.0
2007-02-12,0.0
2007-02-13,233.3333
2007-02-14,6.0
2007-02-15,-1.8868
2007-02-16,-3.8462
2007-02-20,-2.0
2007-02-21,0.0
2007-02-22,0.0
2007-02-23,0.0
2007-02-26,1.0204
2007-02-27,11.1111
2007-02-28,-1.8182
2007-03-01,-5.5556
2007-03-02,0.0
2007-03-05,0.0
2007-03-06,-3.9215999999999998
2007-03-07,-4.0816
2007-03-08,2.1277
2007-03-09,2.0833
2007-03-12,-2.0408
2007-03-14,-4.1667
2007-03-19,4.3478
2007-03-20,8.3333
2007-03-21,1.9231
2007-03-22,-3.7736
2007-03-23,-1.9607999999999999
2007-03-27,4.0
2007-03-28,0.0
2007-03-29,5.7692
2007-03-30,9.0909
2007-04-02,-0.1667
2007-04-03,1.0017
2007-04-04,5.7851
2007-04-05,4.6875
2007-04-09,1.6418
2007-04-10,-16.1344
2007-04-11,13.8105
2007-04-12,3.0769
2007-04-16,-8.9552
2007-04-17,9.8361
2007-04-18,0.0
2007-04-19,0.0
2007-04-20,-8.9552
2007-04-23,0.0
2007-04-24,-2.459
2007-04-25,0.8403
2007-04-26,-0.8333
2007-04-27,0.8403
2007-04-30,3.3333
2007-05-01,1.6129
2007-05-02,-3.1746
2007-05-03,1.6393
2007-05-07,0.0
2007-05-08,0.0
2007-05-09,11.2903
2007-05-10,1.4493
2007-05-11,0.0
2007-05-14,-1.4285999999999999
2007-05-15,-27.5362
2007-05-16,4.0
2007-05-17,0.0
2007-05-18,-1.9231
2007-05-21,5.8824
2007-05-22,0.0
2007-05-23,-3.7037
2007-05-24,-1.9231
2007-05-25,1.9607999999999999
2007-05-29,-1.9231
2007-05-30,-5.098
2007-06-01,3.3058
2007-06-04,-10.0
2007-06-05,6.6667
2007-06-06,2.0833
2007-06-07,0.0
2007-06-11,-7.9592
2007-06-12,-0.2217
2007-06-13,2.2222
2007-06-14,0.0
2007-06-18,-2.1739
2007-06-19,0.0
2007-06-20,11.1111
2007-06-21,-6.0
2007-06-22,0.0
2007-06-26,-9.7872
2007-06-27,10.8491
2007-06-28,-4.2553
2007-07-02,0.0
2007-07-03,-1.1111
2007-07-05,-10.1124
2007-07-06,2.5
2007-07-09,2.439
2007-07-10,0.0
2007-07-11,0.0
2007-07-12,-2.3810000000000002
2007-07-13,-4.878
2007-07-16,5.1282
2007-07-17,9.7561
2007-07-19,2.2222
2007-07-23,-4.3478
2007-07-24,0.0
2007-07-25,-2.2727
2007-07-26,0.0
2007-07-27,-2.093
2007-07-30,2.1378
2007-07-31,-6.9767
2007-08-01,-2.5
2007-08-02,0.0
2007-08-03,2.5641
2007-08-06,-16.25
2007-08-07,4.4776
2007-08-10,34.2857
2007-08-13,0.0
2007-08-14,-10.4255
2007-08-15,-0.2375
2007-08-16,-4.7619
2007-08-17,0.0
2007-08-20,5.0
2007-08-21,-4.7619
2007-08-22,-5.0
2007-08-23,5.2632
2007-08-27,4.75
2007-08-29,-4.5346
2007-08-30,4.75
2007-08-31,-9.3079
2007-09-04,7.8947
2007-09-05,-3.6585
2007-09-06,3.7975
2007-09-07,12.1951
2007-09-10,2.1739
2007-09-11,-4.2553
2007-09-12,-2.2222
2007-09-13,6.8182
2007-09-14,-2.1277
2007-09-17,0.0
2007-09-18,0.0
2007-09-20,0.0
2007-09-21,0.0
2007-09-24,2.1739
2007-09-25,-3.1915
2007-09-26,1.0989
2007-09-27,17.1739
2007-09-28,2.9685
2007-10-01,15.3153
2007-10-02,-6.25
2007-10-03,-8.3333
2007-10-04,16.3636
2007-10-05,0.3125
2007-10-08,1.2461
2007-10-09,3.0769
2007-10-10,-1.4925
2007-10-11,0.0
2007-10-12,1.5152
2007-10-15,-4.4776
2007-10-16,-6.25
2007-10-17,11.5
2007-10-18,-1.3639999999999999
2007-10-19,0.0189
2007-10-22,4.5455
2007-10-23,-1.4493
2007-10-24,-4.4118
2007-10-25,0.0
2007-10-26,7.6923
2007-10-29,1.4285999999999999
2007-10-30,18.3099
2007-10-31,-4.881
2007-11-01,-2.378
2007-11-02,-2.6923
2007-11-05,-9.0909
2007-11-06,5.7971
2007-11-07,-1.3699
2007-11-08,-2.7778
2007-11-09,0.0
2007-11-12,-4.1429
2007-11-13,4.3219
2007-11-14,2.8571
2007-11-15,2.6389
2007-11-16,-1.2348
2007-11-19,-10.9437
2007-11-20,3.0769
2007-11-21,-4.6269
2007-11-26,1.7214
2007-11-27,0.0
2007-11-28,0.0
2007-11-29,-1.5385
2007-11-30,17.1875
2007-12-03,0.0
2007-12-04,-1.3333
2007-12-05,7.973
2007-12-06,0.0
2007-12-07,-1.1264
2007-12-10,0.0
2007-12-11,0.0
2007-12-12,0.0
2007-12-13,-0.0633
2007-12-14,-5.0032
2007-12-17,0.0
2007-12-18,1.3333
2007-12-19,1.3158
2007-12-20,41.5584
2007-12-21,-4.5872
2007-12-24,10.5769
2007-12-26,-2.6087
2007-12-27,5.3571
2007-12-28,2.5423999999999998
2007-12-31,14.876
2008-01-02,-6.4748
2008-01-03,13.0769
2008-01-04,-8.1633
2008-01-07,-3.7037
2008-01-08,4.6154
2008-01-09,-1.4706000000000001
2008-01-10,-1.4925
2008-01-11,2.2727
2008-01-14,7.4074
2008-01-15,19.3103
2008-01-16,-6.3584
2008-01-17,-2.4691
2008-01-18,-3.7975
2008-01-22,-2.6316
2008-01-23,-0.6757
2008-01-24,1.3605
2008-01-25,0.0
2008-01-28,0.6711
2008-01-29,12.0
2008-01-30,4.1667
2008-01-31,-8.0
2008-02-01,1.8634
2008-02-04,-0.6098
2008-02-05,4.2945
2008-02-06,2.9412000000000003
2008-02-07,9.7143
2008-02-08,2.0313
2008-02-11,-5.0536
2008-02-12,-1.6129
2008-02-13,-34.9727
2008-02-14,15.1261
2008-02-15,1.4599
2008-02-19,3.5971
2008-02-20,-2.7778
2008-02-21,-4.2857
2008-02-22,0.7463
2008-02-25,1.4815
2008-02-26,5.8394
2008-02-27,12.4138
2008-02-28,0.0
2008-02-29,0.6135
2008-03-03,-2.439
2008-03-04,-3.125
2008-03-05,-1.2903
2008-03-06,0.3268
2008-03-07,-0.3257
2008-03-10,0.6536
2008-03-11,-6.4935
2008-03-12,-4.1667
2008-03-13,4.3478
2008-03-14,-0.6944
2008-03-17,-5.5944
2008-03-18,3.7037
2008-03-19,-1.4285999999999999
2008-03-20,-0.7246
2008-03-24,0.7299
2008-03-25,4.3478
2008-03-26,-2.0833
2008-03-27,0.7092
2008-03-28,-1.4085
2008-03-31,-2.1429
2008-04-01,-1.4599
2008-04-02,-5.9259
2008-04-03,2.3622
2008-04-04,-3.0769
2008-04-07,0.0
2008-04-08,-0.7937
2008-04-09,1.6
2008-04-10,-1.5748
2008-04-11,0.0
2008-04-14,-0.8
2008-04-15,-0.8065
2008-04-16,-0.813
2008-04-17,1.6393
2008-04-18,3.2258
2008-04-21,0.0
2008-04-22,3.125
2008-04-23,3.0303
2008-04-24,0.7353
2008-04-25,0.0
2008-04-28,0.0
2008-04-29,-3.6496
2008-04-30,2.2727
2008-05-01,0.7407
2008-05-02,0.0
2008-05-05,-0.7353
2008-05-06,0.7407
2008-05-07,0.0
2008-05-08,0.7353
2008-05-09,48.1752
2008-05-12,-5.1724
2008-05-13,-0.2597
2008-05-14,0.0
2008-05-15,9.375
2008-05-16,-3.4286
2008-05-19,-1.3807
2008-05-20,0.0
2008-05-21,1.0
2008-05-22,2.9703
2008-05-23,14.375
2008-05-27,-5.4224
2008-05-28,-0.4444
2008-05-29,11.1607
2008-05-30,0.4016
2008-06-02,0.8
2008-06-03,-8.3333
2008-06-04,-2.5974
2008-06-05,1.7778
2008-06-06,-1.7467000000000001
2008-06-09,2.2222
2008-06-10,-0.2174
2008-06-11,6.7538
2008-06-12,1.2245
2008-06-13,8.871
2008-06-16,3.7037
2008-06-17,0.0
2008-06-18,0.0
2008-06-19,0.0
2008-06-20,-3.5714
2008-06-23,-1.8519
2008-06-24,0.0
2008-06-25,-2.6414999999999997
2008-06-26,-3.876
2008-06-27,2.0161
2008-06-30,-0.7905
2008-07-01,-2.3904
2008-07-02,2.449
2008-07-03,-9.1633
2008-07-07,5.2632
2008-07-08,-2.0833
2008-07-09,2.5532
2008-07-10,1.6598000000000002
2008-07-11,0.8112
2008-07-14,-2.0193
2008-07-15,0.4132
2008-07-16,0.4115
2008-07-17,10.6557
2008-07-18,1.1111
2008-07-21,-1.0989
2008-07-22,-6.6667
2008-07-23,6.3492
2008-07-24,-3.3582
2008-07-25,2.3166
2008-07-28,-1.8868
2008-07-29,2.6923
2008-07-30,-1.1236
2008-07-31,-2.2727
2008-08-01,3.4884
2008-08-04,-0.7491
2008-08-05,-8.3019
2008-08-06,2.8807
2008-08-07,-36.0
2008-08-08,10.625
2008-08-11,1.1299
2008-08-12,6.1453
2008-08-13,0.0
2008-08-14,0.0
2008-08-15,-4.7368
2008-08-18,2.2099
2008-08-19,-5.4054
2008-08-20,-2.2857
2008-08-21,4.6784
2008-08-22,6.7039
2008-08-25,-4.1885
2008-08-26,-3.2787
2008-08-27,1.6949
2008-08-28,3.8889
2008-08-29,-3.7433
2008-09-02,-2.7778
2008-09-03,-1.7143000000000002
2008-09-04,1.7442
2008-09-05,0.0
2008-09-09,-10.2857
2008-09-10,1.9108
2008-09-11,3.125
2008-09-12,-3.0303
2008-09-15,-3.75
2008-09-16,3.8961
2008-09-17,-6.875
2008-09-18,-2.0134
2008-09-19,-2.7397
2008-09-22,5.6338
2008-09-23,5.3333
2008-09-24,-6.962
2008-09-25,-0.6803
2008-09-26,-0.6849
2008-09-29,-4.1379
2008-10-01,-7.9137
2008-10-02,0.0
2008-10-03,-9.375
2008-10-06,-5.1724
2008-10-07,-4.5455
2008-10-08,-2.8571
2008-10-09,0.0
2008-10-10,-16.6667
2008-10-13,10.5882
2008-10-14,-4.2553
2008-10-15,11.1111
2008-10-17,0.0
2008-10-20,0.0
2008-10-21,0.0
2008-10-23,0.0
2008-10-24,-12.0
2008-10-27,2.2727
2008-10-28,5.5556
2008-10-29,3.1579
2008-10-30,1.0204
2008-10-31,0.0
2008-11-03,0.0
2008-11-04,0.0
2008-11-05,-1.0101
2008-11-06,-3.0612
2008-11-07,0.0
2008-11-11,-9.473700000000001
2008-11-12,-6.9767
2008-11-13,-10.0
2008-11-14,-9.4444
2008-11-17,0.0
2008-11-18,-7.9755
2008-11-19,-8.3333
2008-11-20,-10.9091
2008-11-21,0.0
2008-11-24,0.0
2008-11-25,2.0408
2008-11-26,0.0
2008-11-28,0.0
2008-12-02,2.0
2008-12-03,7.8431
2008-12-08,0.0
2008-12-09,-3.6364
2008-12-10,-1.8868
2008-12-11,9.6154
2008-12-12,-5.2632
2008-12-16,0.0
2008-12-17,-7.4074
2008-12-18,8.0
2008-12-19,-7.4074
2008-12-22,0.0
2008-12-23,0.0
2008-12-24,8.0
2008-12-26,-3.7037
2008-12-29,0.0
2008-12-30,-3.8462
2008-12-31,0.0
2009-01-02,0.0
2009-01-05,3.8
2009-01-06,0.1927
2009-01-07,-0.024
2009-01-09,0.0
2009-01-12,1.9476
2009-01-13,0.0
2009-01-14,-3.9623
2009-01-16,-3.9293
2009-01-20,0.0
2009-01-21,0.0
2009-01-22,2.2495
2009-01-23,-17.8
2009-01-26,0.2433
2009-01-27,9.2233
2009-01-28,11.1111
2009-01-29,2.0
2009-01-30,-13.7255
2009-02-02,-4.5455
2009-02-03,0.0
2009-02-04,4.7619
2009-02-05,2.2727
2009-02-06,0.0
2009-02-09,0.0
2009-02-10,-4.4444
2009-02-11,0.0
2009-02-12,0.0
2009-02-13,0.0
2009-02-17,-2.3256
2009-02-18,-4.7619
2009-02-19,-27.25
2009-02-20,-7.2165
2009-02-23,3.7037
2009-02-24,0.0
2009-02-26,0.0
2009-02-27,0.0
2009-03-02,-21.0714
2009-03-03,26.6968
2009-03-04,0.0
2009-03-06,-3.5714
2009-03-10,0.0
2009-03-11,0.0
2009-03-12,-3.7037
2009-03-13,0.0
2009-03-16,3.8462
2009-03-17,0.0
2009-03-18,0.0
2009-03-20,0.0
2009-03-23,-3.7037
2009-03-26,0.0
2009-03-27,7.6923
2009-04-01,24.2857
2009-04-02,-16.6667
2009-04-03,18.9655
2009-04-06,-10.1449
2009-04-07,-6.4516
2009-04-14,-3.4483
2009-04-15,0.0
2009-04-16,3.5714
2009-04-17,-0.3448
2009-04-20,-13.4948
2009-04-21,0.0
2009-04-22,13.2
2009-04-23,-1.0601
2009-04-24,0.0
2009-04-27,0.0
2009-04-29,-0.0446
2009-04-30,0.0
2009-05-01,0.0
2009-05-04,0.0
2009-05-05,0.0447
2009-05-06,39.2857
2009-05-07,-0.2564
2009-05-11,0.0
2009-05-12,-38.3033
2009-05-13,-4.1667
2009-05-14,27.3913
2009-05-15,0.0
2009-05-18,-1.0239
2009-05-19,-17.2414
2009-05-20,-4.1667
2009-05-21,0.0
2009-05-27,-4.3478
2009-05-28,13.6364
2009-05-29,17.6
2009-06-01,15.6463
2009-06-02,-11.7647
2009-06-03,0.0417
2009-06-05,9.9542
2009-06-08,-9.0909
2009-06-09,10.0
2009-06-10,0.0
2009-06-11,4.2045
2009-06-12,39.5493
2009-06-15,-33.316
2009-06-16,3.4375
2009-06-17,-0.3021
2009-06-18,-3.0303
2009-06-19,9.375
2009-06-22,7.1429
2009-06-23,6.6667
2009-06-24,-6.25
2009-06-25,6.6667
2009-06-26,-6.25
2009-06-29,0.0
2009-06-30,-12.0
2009-07-01,12.1212
2009-07-06,-10.8108
2009-07-08,0.0
2009-07-10,24.2424
2009-07-13,2.439
2009-07-15,0.0
2009-07-16,7.1429
2009-07-17,0.0
2009-07-20,0.0
2009-07-24,4.4444
2009-07-27,0.0
2009-07-28,-0.2128
2009-07-30,-21.1087
2009-07-31,8.1081
2009-08-03,0.0
2009-08-04,0.0
2009-08-05,0.0
2009-08-06,17.5
2009-08-07,6.383
2009-08-10,0.0
2009-08-11,10.0
2009-08-12,-1.8182
2009-08-13,11.1111
2009-08-14,6.6667
2009-08-17,-6.25
2009-08-18,-3.3333
2009-08-19,3.4483
2009-08-20,-1.6667
2009-08-21,-3.3898
2009-08-24,3.5088
2009-08-25,0.0
2009-08-26,-5.0847
2009-08-27,-1.7856999999999998
2009-08-28,0.0
2009-08-31,-10.9091
2009-09-01,0.0
2009-09-02,0.0
2009-09-03,10.2041
2009-09-04,1.8519
2009-09-08,154.5455
2009-09-09,10.0
2009-09-10,12.3377
2009-09-11,4.0462
2009-09-14,-1.1111
2009-09-15,-1.6854
2009-09-16,-1.7143000000000002
2009-09-17,27.3256
2009-09-18,-4.1096
2009-09-21,18.5714
2009-09-22,-1.6064
2009-09-23,11.0204
2009-09-24,-0.7353
2009-09-25,0.0
2009-09-28,-3.7037
2009-09-29,3.8462
2009-09-30,-5.5556
2009-10-01,0.7843
2009-10-02,-3.8911
2009-10-05,-3.2389
2009-10-06,4.6025
2009-10-07,-4.0
2009-10-08,-0.4167
2009-10-09,-2.9289
2009-10-12,-0.431
2009-10-13,10.3896
2009-10-14,5.8824
2009-10-15,7.4074
2009-10-16,2.4138
2009-10-19,-4.0404
2009-10-20,-0.7018
2009-10-21,0.7067
2009-10-22,-8.7719
2009-10-23,-3.8462
2009-10-26,8.0
2009-10-27,-4.0741
2009-10-28,-6.1776
2009-10-29,2.0576
2009-10-30,-1.2097
2009-11-02,12.2449
2009-11-03,-2.1818
2009-11-04,-3.3457
2009-11-05,-1.9231
2009-11-06,1.9607999999999999
2009-11-11,-4.2308
2009-11-12,10.4418
2009-11-13,-1.8182
2009-11-16,-7.4074
2009-11-17,0.0
2009-11-18,4.0
2009-11-19,0.0
2009-11-20,0.0
2009-11-23,0.0
2009-11-24,1.9231
2009-11-25,-3.7736
2009-11-27,0.0
2009-11-30,0.0
2009-12-01,-4.3137
2009-12-02,-0.8197
2009-12-03,-5.7851
2009-12-04,0.4386
2009-12-07,0.4367
2009-12-08,7.8261
2009-12-09,-3.2258
2009-12-10,-7.5
2009-12-11,2.2523
2009-12-14,-0.8811
2009-12-15,-4.0
2009-12-16,6.4815
2009-12-17,3.9130000000000003
2009-12-18,-0.8368
2009-12-22,1.2658
2009-12-23,-14.5833
2009-12-24,3.4146
2009-12-28,-2.3585
2009-12-29,-3.3816
2009-12-30,4.5
2009-12-31,-4.3062000000000005
2010-01-04,0.0
2010-01-05,8.5
2010-01-06,-4.1475
2010-01-07,5.2885
2010-01-08,6.3927
2010-01-11,7.2961
2010-01-12,4.0
2010-01-13,15.0
2010-01-14,-6.0201
2010-01-15,-2.1352
2010-01-19,-2.5455
2010-01-20,1.1194
2010-01-21,-0.369
2010-01-22,-1.1111
2010-01-25,0.0
2010-01-26,-0.3745
2010-01-27,1.8797000000000001
2010-01-28,-0.738
2010-01-29,-5.2045
2010-02-01,0.0
2010-02-02,0.0
2010-02-03,17.2549
2010-02-04,-4.0134
2010-02-05,-2.439
2010-02-08,3.5714
2010-02-09,4.8276
2010-02-10,-1.3158
2010-02-11,-1.6667
2010-02-12,6.7797
2010-02-16,-4.7619
2010-02-17,0.0
2010-02-18,-0.3333
2010-02-19,1.6722000000000001
2010-02-22,1.3158
2010-02-23,0.3247
2010-02-24,0.0
2010-02-25,0.0
2010-02-26,0.0
2010-03-01,-4.5306999999999995
2010-03-02,1.6949
2010-03-03,-4.3333
2010-03-04,2.439
2010-03-05,0.3401
2010-03-08,0.0
2010-03-09,1.3559
2010-03-10,-0.3344
2010-03-11,-0.6711
2010-03-12,0.0
2010-03-15,-0.3378
2010-03-16,1.6949
2010-03-17,-1.0
2010-03-18,-0.6734
2010-03-19,-0.339
2010-03-22,-0.3401
2010-03-23,0.0
2010-03-24,1.3652
2010-03-25,0.0
2010-03-26,-2.0202
2010-03-29,0.3436
2010-03-30,1.0274
2010-03-31,2.7119
2010-04-01,1.3201
2010-04-05,2.6059
2010-04-06,1.2698
2010-04-07,-0.627
2010-04-08,-0.3155
2010-04-09,-5.0633
2010-04-12,-1.0
2010-04-13,-1.6835
2010-04-14,-4.7945
2010-04-15,0.7194
2010-04-16,3.5714
2010-04-19,1.0345
2010-04-20,0.0
2010-04-21,0.3413
2010-04-22,-5.7823
2010-04-23,2.8881
2010-04-26,-0.3509
2010-04-27,-5.6338
2010-04-28,5.2239
2010-04-29,-4.2553
2010-04-30,-3.7037
2010-05-03,-3.0769
2010-05-04,2.7778
2010-05-05,-0.3861
2010-05-06,-3.1008
2010-05-07,0.0
2010-05-10,0.8
2010-05-11,-0.3968
2010-05-12,1.5936
2010-05-13,-5.098
