ticker,SFEF US Equity
2001-08-07,-3.8462
2001-08-08,0.0
2001-08-20,-3.6
2001-08-22,-2.4896
2001-08-23,5.9574
2001-09-20,4.257
2001-09-26,-10.2465
2001-09-28,11.1588
2001-10-01,-10.0386
2001-10-08,7.2961
2001-10-11,1.6
2001-10-15,1.1811
2001-11-06,-4.6693
2001-11-07,-0.4082
2001-11-16,-4.5082
2001-11-30,1.7167
2001-12-10,1.2658
2001-12-18,-1.4167
2001-12-26,0.5917
2001-12-31,0.0
2002-01-02,-0.8403
2002-01-09,-4.2373
2002-01-10,2.2124
2002-01-11,-2.1645
2002-01-17,0.0
2002-01-25,0.885
2002-02-01,-0.8772
2002-02-08,0.0
2002-02-14,-5.3097
2002-02-26,2.8037
2002-03-06,0.0
2002-03-07,0.0
2002-03-08,0.0
2002-03-11,18.0
2002-03-12,-0.2311
2002-03-14,-1.4672
2002-03-20,-11.442
2002-03-21,4.8673
2002-03-25,3.3755
2002-03-27,-1.2245
2002-03-28,0.0
2002-04-09,0.0
2002-04-11,-0.8264
2002-04-15,0.25
2002-04-17,-0.2494
2002-04-18,0.0
2002-04-24,-2.0833
2002-04-26,0.0
2002-05-16,0.0
2002-05-21,0.0
2002-06-06,0.0
2002-06-19,5.5319
2002-06-27,-9.2742
2002-07-01,2.2222
2002-07-02,-8.6087
2002-07-10,-0.0951
2002-08-28,0.0
2002-08-30,0.0
2002-09-06,2.0
2002-09-10,-3.8282
2002-09-17,-2.8155
2002-09-19,4.3956
2002-10-02,-9.473700000000001
2002-10-09,-1.1628
2002-10-16,17.6364
2002-10-22,-20.4473
2002-11-04,0.2286
2002-11-27,14.0251
2002-12-03,-11.0
2002-12-06,1.9101
2002-12-09,10.2536
2002-12-17,0.0
2002-12-31,-10.5
2003-01-06,-2.4581
2003-01-08,0.0
2003-02-18,0.0
2003-03-04,0.0
2003-03-07,0.0
2003-03-21,0.1145
2003-03-24,-0.1144
2003-03-25,-0.2291
2003-04-08,0.8037
2003-04-21,-0.3417
2003-04-22,-1.7143000000000002
2003-04-29,15.2326
2003-05-02,-3.1282
2003-05-06,-9.375
2003-05-09,14.3678
2003-05-20,-5.3266
2003-05-28,0.0
2003-05-30,12.5265
2003-06-05,33.9623
2003-06-06,-4.5704
2003-06-10,-0.3764
2003-06-11,3.7037
2003-06-17,-5.2786
2003-06-19,3.6875
2003-06-23,1.8182
2003-06-24,-7.1429
2003-06-25,-1.9231
2003-06-27,0.7843
2003-07-01,-0.3891
2003-07-10,0.7813
2003-07-22,4.6589
2003-07-28,14.7322
2003-08-07,-3.1633
2003-08-12,-5.0
2003-08-13,-0.7018
2003-08-15,0.0
2003-08-18,2.5442
2003-08-22,2.55
2003-08-28,-8.8038
2003-08-29,3.0214
2003-09-04,3.2904
2003-09-05,3.5319000000000003
2003-09-08,-0.5351
2003-09-09,-0.1345
2003-10-06,-1.0774
2003-10-23,-1.4295
2003-10-31,-11.9475
2003-11-05,-5.8824
2003-11-06,0.0
2003-11-14,25.0
2003-11-20,-14.6667
2003-12-05,-6.25
2003-12-18,-4.1667
2003-12-23,0.0
2004-01-09,0.0
2004-01-29,0.0
2004-02-03,0.4348
2004-02-11,0.0
2004-02-18,0.0
2004-02-20,0.0
2004-02-23,0.0
2004-02-25,0.0
2004-03-05,0.0
2004-03-16,0.2597
2004-03-22,-0.2591
2004-03-29,0.0
2004-04-06,0.0
2004-04-23,0.0
2004-05-18,-4.7619
2004-05-19,0.0
2004-05-20,0.0
2004-05-28,0.0
2004-06-28,0.0
2004-06-30,7.2727
2004-07-12,-6.7797
2004-07-22,0.0
2004-08-10,0.0
2004-09-07,0.0
2004-09-13,20.4545
2004-10-06,-15.0943
2004-10-21,-1.7778
2004-11-29,8.5973
2004-11-30,-8.3333
2004-12-01,4.0909
2004-12-10,-1.9214
2004-12-21,2.8495
2004-12-23,-2.1645
2004-12-29,0.0
2004-12-31,1.4159
2005-01-05,0.0
2005-01-21,3.8394
2005-01-25,-3.6975
2005-03-01,0.7853
2005-03-03,0.0
2005-03-08,0.0
2005-03-09,0.1732
2005-03-11,-0.1729
2005-03-14,0.4329
2005-03-16,1.2931
2005-03-17,2.1277
2005-03-18,3.75
2005-03-23,-1.6064
2005-03-28,4.0816
2005-03-29,1.9607999999999999
2005-03-30,0.0
2005-03-31,1.9231
2005-04-05,1.8868
2005-04-07,1.4815
2005-04-08,0.365
2005-04-12,1.8182
2005-04-15,3.5714
2005-04-21,0.0
2005-04-25,0.0
2005-04-26,0.0
2005-04-27,17.2414
2005-04-29,-14.1176
2005-05-05,13.0137
2005-05-11,6.3636
2005-05-17,-20.227899999999998
2005-06-10,3.5714
2005-06-21,3.4483
2005-06-24,0.0
2005-07-08,2.3333
2005-07-12,10.7492
2005-08-01,-5.8824
2005-08-10,6.25
2005-08-17,-1.4706000000000001
2005-08-24,0.0
2005-09-09,1.5522
2005-09-21,3.1746
2005-09-22,0.0
2005-09-23,0.2849
2005-09-29,2.2727
2005-10-03,0.0
2005-10-13,0.5556
2005-10-18,0.8287
2005-10-26,0.274
2005-11-08,0.5464
2005-11-15,0.0
2005-11-22,0.0
2005-11-25,0.5435
2005-12-09,0.2703
2005-12-15,-1.0243
2005-12-16,0.0545
2005-12-19,0.1633
2005-12-30,0.0
2006-01-04,-0.163
2006-01-05,0.0
2006-01-09,1.7964
2006-01-18,6.9519
2006-02-15,-8.25
2006-03-16,2.1798
2006-03-23,1.3333
2006-04-06,0.0
2006-04-10,-2.5789
2006-04-12,18.8547
2006-04-19,-11.3636
2006-04-21,-2.5128
2006-04-25,-2.6302
2006-04-27,0.0
2006-05-19,-5.4025
2006-06-30,-5.7681000000000004
2006-07-10,1.5758
2006-07-13,3.222
2006-08-02,1.4451
2006-08-04,0.0
2006-08-09,-8.2621
2006-08-10,-3.4161
2006-08-14,4.5016
2006-08-25,0.0
2006-08-28,0.0
2006-09-12,8.0
2006-09-19,2.5641
2006-09-27,0.0
2006-10-02,-2.5
2006-10-03,0.0
2006-10-24,13.9601
2006-11-03,-6.15
2006-11-08,-6.7661
2006-11-28,0.6286
2006-12-06,0.0568
2006-12-08,0.1135
2006-12-18,-0.1701
2006-12-28,0.0
2007-01-10,13.5718
2007-01-31,-8.75
2007-02-01,9.589
2007-02-12,-4.0
2007-02-15,0.7813
2007-02-27,0.5168
2007-02-28,0.2571
2007-03-01,0.0
2007-03-08,-7.6923
2007-03-26,-0.8333
2007-04-20,0.8403
2007-04-23,0.0
2007-05-07,-0.2778
2007-05-17,0.0
2007-05-18,0.0
2007-05-29,1.6713
2007-05-30,0.0
2007-06-06,-2.1918
2007-06-29,2.2409
2007-07-09,0.0
2007-07-10,0.274
2007-07-31,0.0
2007-08-17,0.0
2007-08-22,0.0
2007-08-24,0.0
2007-08-29,9.2896
2007-10-08,-1.25
2007-10-12,-6.3291
2007-10-17,0.2703
2007-11-02,-5.6604
2007-11-21,0.0
2007-11-26,-8.5143
2007-11-27,-2.5609
2007-12-11,12.1795
2007-12-26,0.0
2007-12-31,10.0
2008-01-15,-16.3636
2008-01-16,-2.795
2008-01-30,0.0
2008-02-11,33.9297
2008-03-10,-25.5725
2008-04-03,-0.3205
2008-05-01,0.0
2008-05-12,-29.2605
2008-05-13,27.2727
2008-05-19,-3.5714
2008-05-20,0.0
2008-08-08,1.5556
2008-08-26,-1.5316999999999998
2008-09-03,0.0
2008-10-01,3.7037
2008-10-02,49.2143
2008-10-07,-35.3758
2008-10-08,-7.4074
2008-10-10,8.0
2008-10-16,0.0
2008-12-03,-5.5556
2008-12-17,-3.1373
2009-01-08,-0.8097
2009-02-13,-17.7143
2009-02-17,-17.8571
2009-03-30,4.4686
2009-06-09,-13.2948
2009-06-12,8.6667
2009-07-13,-0.1227
2009-07-21,23.4644
2009-07-27,-20.398
2009-10-09,-9.375
2009-10-22,0.0
2009-10-28,38.069
2009-10-29,4.8951
2009-11-12,-23.8095
2009-11-30,0.0
2009-12-29,0.0
2010-02-08,-6.25
2010-02-09,6.6667
2010-02-11,-6.25
2010-04-12,0.0
2010-04-22,0.0
2010-05-03,7.3333
2010-05-12,24.0994
2010-05-13,2.6026
2010-05-18,0.0
2010-05-19,9.7561
2010-05-21,0.0
2010-05-24,4.4444
2010-05-27,2.1277
2010-05-28,0.0
2010-06-01,0.0
2010-07-02,0.0
2010-07-29,-2.0833
2010-07-30,0.0
2010-08-05,-12.766
2010-08-24,-39.0244
2010-08-25,20.0
2010-08-26,13.3333
2010-08-30,0.0
2010-09-01,5.8824
2010-09-13,9.4444
2010-09-15,-0.5076
2010-09-17,-5.6122
2010-09-27,-7.5676
2010-10-07,5.2632
2010-10-08,0.0
2010-10-12,0.0
2010-10-13,2.7778
2010-10-21,2.7027
2010-10-22,15.7895
2010-10-27,54.5455
2010-11-01,-0.5882
2010-11-02,0.5917
2010-11-09,11.7059
2010-11-24,-9.1627
2010-12-15,-23.1884
2010-12-23,-1.434
2010-12-27,-0.3828
2010-12-28,7.6095
2010-12-29,-5.6429
2011-01-11,-4.542
2011-01-14,3.4893
2011-01-24,3.4483
2011-02-04,-3.7037
2011-02-07,1.9231
2011-02-11,5.6604
2011-02-14,-7.1429
2011-02-17,15.3846
2011-02-23,-26.6667
2011-02-25,22.7273
2011-03-25,-0.0741
2011-03-30,11.1193
2011-03-31,-13.2755
2011-04-01,15.3846
2011-04-26,0.0
2011-05-19,6.6667
2011-05-25,0.0
2011-05-26,0.0
2011-06-16,31.25
2011-06-30,-9.5238
2011-07-01,-5.2632
2011-07-11,-18.0556
2011-08-22,1.6949
2011-08-23,0.0
2011-08-25,0.0
2011-08-26,0.0
2011-08-30,0.0
2011-08-31,0.0
2011-09-01,0.0
2011-09-02,0.0
2011-09-06,0.0
2011-09-08,0.0
2011-09-12,0.0
2011-09-13,0.0
2011-09-14,0.0
2011-09-16,0.0
2011-09-20,0.0
2011-09-26,-7.6667
2011-09-27,1.083
2011-09-30,0.0
2011-10-04,-1.4285999999999999
2011-10-12,-5.0725
2011-10-17,-0.7634
2011-10-25,3.8462
2011-10-27,-3.7037
2011-11-04,0.0
2011-11-10,6.9231
2011-11-17,-6.4748
2011-11-30,-7.6923
2011-12-05,0.0833
2011-12-06,-0.0833
2011-12-08,8.3333
2011-12-09,0.0
2011-12-12,-7.6923
2011-12-16,0.0
2011-12-20,0.0833
2011-12-21,8.2431
2011-12-22,4.6154
2012-01-04,-4.4118
2012-01-11,-6.1538
2012-01-19,8.6066
2012-01-23,-11.2453
2012-01-30,2.0408
2012-02-09,25.0
2012-02-13,6.6667
2012-03-20,25.0
2012-03-21,-22.5
2012-03-23,10.9677
2012-03-26,-4.3605
2012-03-27,9.4225
2012-03-28,-8.6111
2012-04-02,0.0
2012-04-03,9.4225
2012-05-21,2.7778
2012-05-24,-16.2162
2012-07-03,3.2258
2012-07-12,9.375
2012-08-08,-7.4286
2012-08-09,20.3704
2012-08-10,-10.2564
2012-08-13,11.4286
2012-08-20,-12.8205
2012-09-10,14.1176
2012-09-13,-4.3814
2012-09-17,-0.2695
2012-09-21,2.7027
2012-09-24,0.0
2012-09-25,-5.2632
2012-09-26,11.1111
2012-09-27,0.0
2012-09-28,0.0
2012-10-02,0.0
2012-10-15,-9.0
2012-10-23,-2.4725
2012-11-07,-2.8169
2012-11-08,0.0
2012-11-09,-7.2464
2012-11-12,2.8125
2012-12-03,15.5015
2012-12-10,-15.473700000000001
2012-12-11,18.3064
2013-01-09,-6.0526
2013-01-17,-4.7619
2013-01-23,-2.9412000000000003
2013-01-29,-1.5152
2013-02-01,4.6154
2013-02-04,2.9412000000000003
2013-02-05,2.8571
2013-02-11,-5.5556
2013-02-12,0.0
2013-02-22,4.4118
2013-02-25,-4.2254
2013-02-26,2.2353
2013-03-12,3.5673
2013-03-13,5.5556
2013-03-22,5.2632
2013-03-25,0.0
2013-03-26,0.0
2013-03-27,0.0
2013-03-28,0.0
2013-04-01,0.1
2013-04-09,4.8951
2013-04-12,0.0
2013-04-15,0.0
2013-04-16,-0.0476
2013-04-17,-4.6689
2013-04-26,4.9475
2013-05-01,0.0
2013-05-02,4.7619
2013-05-03,0.0
2013-05-07,-4.5455
2013-05-23,0.0
2013-05-24,1.1905000000000001
2013-06-07,0.0
2013-06-21,-15.2941
2013-06-25,8.3333
2013-06-26,0.0
2013-08-07,-11.538499999999999
2013-08-23,-1.4493
2013-08-26,-2.9412000000000003
2013-08-27,1.8182
2013-08-28,1.1905000000000001
2013-08-29,0.0
2013-09-03,0.0
2013-09-13,0.0
2013-09-17,-3.4706
2013-10-14,9.6892
2013-11-21,13.8889
2013-12-02,-9.7561
2013-12-03,8.1081
2013-12-18,2.5
2014-01-23,-4.878
2014-01-27,-2.5641
2014-01-28,7.8947
2014-01-29,-2.439
2014-01-31,5.0
2014-02-06,-11.1429
2014-02-07,7.1275
2014-02-10,1.3007
2014-02-11,-1.2346
2014-02-12,1.25
2014-02-20,-1.2346
2014-03-03,-4.05
2014-03-07,1.6154
2014-03-19,2.5641
2014-03-26,-5.0
2014-04-04,0.0
2014-04-15,0.0
2014-04-16,0.0
2014-04-17,0.0
2014-04-21,0.0
2014-04-25,0.0
2014-05-05,1.0526
2014-05-09,1.5625
2014-05-19,-2.5641
2014-05-27,11.8421
2014-06-03,-1.4118
2014-06-09,-9.3079
2014-06-10,0.0
2014-06-11,0.0
2014-06-19,0.0
2014-07-08,-3.8947000000000003
2014-07-15,-1.4239
2014-07-18,0.0556
2014-07-24,0.0
2014-08-07,-0.0555
2014-08-11,2.7778
2014-08-12,-5.4054
2014-09-04,5.7143
2014-09-23,-5.4054
2014-09-24,0.2857
2014-10-02,-7.4074
2014-10-03,0.0615
2014-10-07,1.476
2014-10-10,-1.8788
2014-10-14,0.0
2014-10-24,0.0
2014-10-28,-1.05
2014-10-31,-0.1248
2014-11-12,0.0
2014-11-13,0.0
2014-11-21,12.5
2014-11-24,0.8889
2014-12-01,0.0
2014-12-22,-9.0308
2015-01-12,0.1211
2015-01-22,-0.2418
2015-01-29,-3.3939
2015-01-30,-2.5094
2015-02-02,6.7568
2015-02-09,2.4714
2015-02-11,-3.8824
2015-02-20,10.1591
2015-03-11,-4.1111
2015-03-12,0.2897
2015-03-20,0.2889
2015-03-30,5.1267
2015-04-06,0.4932
2015-04-15,-0.4907
2015-04-20,-4.274
2015-04-29,0.9159
2015-05-01,0.0
2015-05-14,0.0
2015-05-19,0.2836
2015-05-20,3.6199
2015-05-21,6.441
2015-05-28,-2.5641
2015-06-03,-1.0526
2015-06-04,0.0
2015-06-09,-1.0638
2015-06-11,1.0753
2015-06-15,-1.383
2015-06-17,0.0
2015-06-18,-2.9126
2015-06-19,0.0
2015-06-22,0.0
2015-06-23,11.1111
2015-06-24,20.0
2015-06-25,4.1667
2015-06-29,0.0
2015-07-01,0.0
2015-07-02,0.04
2015-07-06,0.0
2015-07-07,-0.04
2015-07-08,0.0
2015-07-13,19.84
2015-07-15,-13.2176
2015-07-24,5.7692
2015-07-27,-1.8182
2015-07-28,3.7037
2015-08-04,10.7143
2015-08-05,3.2258
2015-08-13,25.0
2015-08-19,49.9997
2015-08-31,-41.6665
2015-09-03,-8.5714
2015-09-08,-3.125
2015-09-28,0.0
2015-09-29,0.0
2015-10-22,0.0323
2015-10-26,-0.0322
2015-11-10,0.0
2015-11-12,-2.4194
2015-11-13,0.8264
2015-11-27,-0.8197
2015-11-30,2.4793
2015-12-01,-1.7742
2015-12-07,1.8062
2015-12-11,0.6452
2015-12-14,-0.9615
2015-12-15,-0.6472
2015-12-16,0.4235
2015-12-17,-0.5838
2015-12-23,-0.4568
2015-12-29,-0.1639
2016-01-12,1.7728000000000002
2016-01-21,0.0
2016-01-26,0.0
2016-02-05,0.0
2016-03-09,-1.6129
2016-03-18,11.4754
2016-03-28,-11.1765
2016-03-29,0.0
2016-03-30,12.5828
2016-04-25,2.9412000000000003
2016-05-16,-1.4285999999999999
2016-05-24,0.0
2016-06-15,-7.2464
2016-06-16,-6.25
2016-06-27,1.6667
2016-07-12,-8.6557
2016-07-14,4.0919
2016-07-22,5.1375
2016-08-16,1.6731
2016-08-25,-8.0645
2016-09-26,0.0
2016-10-06,-10.526299999999999
2016-10-12,3.9215999999999998
2016-10-19,-4.717
2016-10-20,5.901
2016-11-08,0.0374
2016-11-15,4.6729
2016-11-16,0.8929
2016-11-17,23.8938
2016-12-01,-23.0
2016-12-07,29.4991
2016-12-13,-12.6074
2017-01-17,4.918
2017-02-01,3.125
2017-02-17,-3.0303
2017-02-27,9.375
2017-03-07,5.7143
2017-03-10,-16.0811
2017-03-20,-3.0596
2017-03-30,3.2226
2017-04-03,6.2118
2017-04-10,6.0606
2017-05-03,0.0
2017-05-09,-2.8571
2017-05-10,-4.4118
2017-05-30,-7.6923
2017-06-13,3.3333
2017-06-16,12.9032
2017-06-21,0.0
2017-06-29,0.0
2017-07-03,-2.8571
2017-07-10,0.1471
2017-07-18,-7.489
2017-07-19,-0.0317
2017-07-20,-3.1439
2017-07-21,8.1967
2017-07-26,-3.0303
2017-08-10,0.0
2017-08-17,6.25
2017-08-30,-8.7941
2017-09-05,9.3196
2017-09-22,-8.5251
2017-10-19,1.5800999999999998
2017-11-01,4.7937
2017-11-03,-2.7567
2017-11-06,5.9190000000000005
2017-11-29,0.0
2017-12-22,-2.9412000000000003
2017-12-29,-1.5152
2018-01-22,7.6923
2018-02-09,-5.8571
2018-02-12,0.0003
2018-02-13,0.1514
2018-03-07,6.0606
2018-03-15,1.4285999999999999
2018-03-16,-1.4085
2018-04-05,0.0
2018-05-01,-1.4285999999999999
2018-05-23,4.3478
2018-05-30,-3.4722
2018-06-12,-0.8633
2018-06-14,0.0
2018-06-15,4.4993
2018-06-18,0.0
2018-06-19,-2.7778
2018-06-25,-1.5714000000000001
2018-06-26,0.2903
2018-06-28,4.1968
2018-07-02,-4.3056
2018-07-16,4.4993
2018-07-24,-4.3056
2018-08-27,1.5965
2018-09-04,5.7143
2018-09-25,0.0
2018-11-12,0.0
2018-12-13,2.7027
2019-01-07,0.0
2019-02-28,0.0
2019-03-28,-7.0
2019-03-29,-0.9621
2019-04-05,0.0
2019-04-29,-1.4285999999999999
2019-05-06,0.029
2019-05-07,2.8687
2019-05-29,-2.8169
2019-06-11,0.0
2019-06-14,0.0
2019-07-16,0.0003
2019-08-01,9.5649
2019-08-26,-10.8466
2019-09-03,0.2967
2019-09-04,6.5089
2019-09-06,2.7778
2019-09-27,1.3514
2019-10-01,6.6667
2019-10-08,0.125
2019-11-04,-0.1248
2019-11-08,0.5
2019-11-20,1.4925
2019-11-21,-1.9607999999999999
2019-12-06,-0.5
2019-12-13,1.005
2020-02-13,-0.4975
2020-02-25,-10.0
2020-03-06,0.0
2020-03-09,-2.7778
2020-03-12,-8.5714
2020-03-17,0.7813
2020-03-18,-0.7752
2020-03-20,-0.625
2020-03-23,-11.9497
2020-03-24,17.8571
2020-04-24,15.1515
2020-05-18,-23.1579
2020-07-10,13.0137
