ticker,WDLF US Equity
2006-06-16,0.0
2006-06-20,0.0
2006-06-21,0.0
2006-06-22,-31.25
2006-06-23,9.0909
2006-06-28,0.0
2006-06-29,-26.6667
2006-06-30,0.0
2006-07-05,-27.2727
2006-07-06,25.0
2006-07-07,-5.0
2006-07-10,57.8947
2006-07-11,0.0
2006-07-12,-3.3333
2006-07-13,-13.7931
2006-07-17,-20.0
2006-07-18,-35.0
2006-07-19,0.0
2006-07-21,130.7692
2006-07-24,66.6667
2006-07-25,-34.0
2006-07-26,21.2121
2006-07-27,-27.5
2006-07-28,-13.7931
2006-07-31,20.0
2006-08-01,33.3333
2006-08-02,0.0
2006-08-07,-37.5
2006-08-08,0.0
2006-08-09,60.0
2006-08-10,62.5
2006-08-11,-7.6923
2006-08-14,0.0
2006-08-15,0.0
2006-08-16,-33.3333
2006-08-17,-2.5
2006-08-18,2.5641
2006-08-21,37.5
2006-08-22,9.0909
2006-08-23,-25.0
2006-08-24,11.1111
2006-08-25,-10.0
2006-08-28,-26.6667
2006-08-29,6.0606
2006-08-31,42.8571
2006-09-01,-24.0
2006-09-05,-7.8947
2006-09-06,-11.4286
2006-09-07,-3.2258
2006-09-08,-10.0
2006-09-11,-11.1111
2006-09-12,43.75
2006-09-13,-13.0435
2006-09-14,10.0
2006-09-18,-3.0303
2006-09-20,-28.125
2006-09-21,21.7391
2006-09-22,7.1429
2006-09-25,-20.0
2006-09-26,-16.6667
2006-09-27,0.0
2006-09-28,50.0
2006-10-02,-23.3333
2006-10-03,-26.087
2006-10-05,52.9412
2006-10-06,-4.3269
2006-10-09,-19.598
2006-10-10,0.0
2006-10-12,0.0
2006-10-13,0.0
2006-10-16,0.0
2006-10-18,-10.0
2006-10-20,-27.7778
2006-10-24,7.6923
2006-10-26,-14.2857
2006-10-27,16.6667
2006-10-30,7.1429
2006-10-31,0.0
2006-11-01,0.0
2006-11-02,0.0
2006-11-03,-13.3333
2006-11-06,-23.0769
2006-11-07,0.0
2006-11-08,-10.0
2006-11-09,22.2222
2006-11-10,18.1818
2006-11-13,-30.7692
2006-11-14,11.1111
2006-11-15,-20.0
2006-11-16,0.0
2006-11-17,12.5
2006-11-20,0.0
2006-11-21,-22.2222
2006-11-22,0.0
2006-11-24,0.0
2006-11-27,0.0
2006-11-28,-14.2857
2006-11-29,16.6667
2006-11-30,28.5714
2006-12-01,-16.6667
2006-12-04,-20.0
2006-12-05,8.3333
2006-12-07,-23.0769
2006-12-08,60.0
2006-12-11,62.5
2006-12-12,-30.7692
2006-12-13,111.1111
2006-12-14,-28.947400000000002
2006-12-15,-7.4074
2006-12-18,-5.0
2006-12-19,-24.2105
2006-12-20,-25.6944
2006-12-21,9.3458
2006-12-22,2.5641
2006-12-26,13.3333
2006-12-27,-5.8824
2006-12-28,25.0
2006-12-29,-10.0
2007-01-03,11.1111
2007-01-04,-10.0
2007-01-05,-23.6111
2007-01-08,1.8182
2007-01-09,0.0
2007-01-11,0.0
2007-01-12,21.4286
2007-01-16,5.8824
2007-01-17,-11.1111
2007-01-18,50.0
2007-01-19,-25.0
2007-01-22,0.0
2007-01-23,0.0
2007-01-24,-5.5556
2007-01-26,5.8824
2007-01-29,0.0
2007-01-30,-11.1111
2007-01-31,12.5
2007-02-02,-22.2222
2007-02-06,-7.1429
2007-02-07,7.6923
2007-02-08,0.0
2007-02-09,42.8571
2007-02-12,-35.0
2007-02-13,0.0
2007-02-14,7.6923
2007-02-15,-14.2857
2007-02-16,-3.125
2007-02-20,3.2258
2007-02-21,0.0
2007-02-22,50.0
2007-02-23,-22.2222
2007-02-26,7.1429
2007-02-27,-29.1667
2007-02-28,3.5294
2007-03-01,-9.0909
2007-03-02,-7.5
2007-03-05,8.1081
2007-03-06,27.5
2007-03-07,0.0
2007-03-08,-35.2941
2007-03-09,0.0
2007-03-12,1.5152
2007-03-13,31.3433
2007-03-14,-21.5909
2007-03-15,0.0
2007-03-16,-7.2464
2007-03-19,12.5
2007-03-20,0.0
2007-03-21,-22.2222
2007-03-22,-3.5714
2007-03-23,33.3333
2007-03-27,-11.1111
2007-03-28,-3.125
2007-03-29,3.2258
2007-04-03,-12.5
2007-04-04,-10.7143
2007-04-05,60.0
2007-04-09,-30.0
2007-04-10,-5.3571
2007-04-11,1.8868
2007-04-12,18.5185
2007-04-16,25.0
2007-04-18,-33.75
2007-04-19,20.7547
2007-04-23,-17.1875
2007-04-24,1.8868
2007-04-25,18.5185
2007-04-27,0.0
2007-04-30,-12.5
2007-05-01,-10.7143
2007-05-02,12.0
2007-05-03,10.7143
2007-05-04,-9.6774
2007-05-07,0.0
2007-05-08,14.2857
2007-05-09,0.0
2007-05-11,0.0
2007-05-14,12.5
2007-05-15,22.2222
2007-05-16,-9.0909
2007-05-17,-36.25
2007-05-18,9.8039
2007-05-22,14.2857
2007-05-23,25.0
2007-05-24,10.0
2007-05-25,-36.3636
2007-05-29,-14.2857
2007-05-31,16.6667
2007-06-05,-5.3571
2007-06-06,-18.8679
2007-06-07,23.2558
2007-06-08,16.9811
2007-06-12,-32.2581
2007-06-13,19.0476
2007-06-15,0.0
2007-06-18,0.0
2007-06-20,24.0
2007-06-21,0.0
2007-06-22,0.0
2007-06-26,-1.6129
2007-06-27,0.0
2007-06-29,4.918
2007-07-02,0.0
2007-07-05,-25.0
2007-07-09,16.6667
2007-07-10,-25.0
2007-07-12,-4.7619
2007-07-13,20.0
2007-07-16,0.0
2007-07-17,-22.9167
2007-07-20,29.7297
2007-07-23,0.0
2007-07-24,-16.6667
2007-07-25,5.0
2007-07-26,0.0
2007-07-27,0.0
2007-07-30,14.2857
2007-07-31,-6.25
2007-08-01,6.6667
2007-08-02,-20.8333
2007-08-03,10.526299999999999
2007-08-06,71.4286
2007-08-07,0.0
2007-08-08,-18.0556
2007-08-09,5.0847
2007-08-10,-22.5806
2007-08-13,33.3333
2007-08-14,9.375
2007-08-15,-28.5714
2007-08-16,44.0
2007-08-20,0.0
2007-08-21,55.5556
2007-08-22,0.0
2007-08-23,-14.2857
2007-08-27,-25.0
2007-08-28,-11.1111
2007-08-29,12.5
2007-08-30,-22.2222
2007-08-31,14.2857
2007-09-04,50.0
2007-09-05,0.0
2007-09-10,-33.3333
2007-09-11,0.0
2007-09-14,-3.125
2007-09-17,0.0
2007-09-18,0.0
2007-09-19,29.0323
2007-09-21,16.25
2007-09-26,-2.1505
2007-10-03,-12.0879
2007-10-10,0.0
2007-10-15,0.0
2007-10-22,0.0
2007-10-23,-20.0
2007-10-26,0.0
2007-10-29,-12.5
2007-10-30,42.8571
2007-10-31,0.0
2007-11-01,0.0
2007-11-05,-30.0
2007-11-06,42.8571
2007-11-07,0.0
2007-11-08,0.0
2007-11-13,0.0
2007-11-14,-30.0
2007-11-15,28.5714
2007-11-20,-33.3333
2007-11-21,16.6667
2007-11-23,-37.5
2007-11-26,14.2857
2007-11-27,60.0
2007-11-28,-25.0
2007-12-03,-29.1667
2007-12-04,41.1765
2007-12-05,33.3333
2007-12-12,0.0
2007-12-18,0.0
2007-12-21,0.0
2007-12-27,-15.625
2007-12-28,-11.1111
2008-01-02,66.6667
2008-01-04,-2.5
2008-01-08,-38.4615
2008-01-09,62.5
2008-01-17,-38.4615
2008-01-18,33.3333
2008-01-24,0.0
2008-02-05,-25.0
2008-02-06,0.0
2008-02-08,-4.1667
2008-02-11,4.3478
2008-02-13,0.0
2008-02-15,0.0
2008-02-19,0.0
2008-02-20,-33.3333
2008-02-21,50.0
2008-02-22,0.0
2008-02-25,-4.1667
2008-02-27,0.0
2008-02-28,-23.913
2008-03-05,-17.1429
2008-03-07,58.6207
2008-03-10,-13.0435
2008-03-11,5.0
2008-03-13,-30.9524
2008-03-18,-44.8276
2008-03-19,87.5
2008-03-20,-20.0
2008-03-25,-12.5
2008-03-26,-23.8095
2008-03-27,-12.5
2008-04-01,-7.1429
2008-04-02,61.5385
2008-04-07,-23.8095
2008-04-08,50.0
2008-04-09,-12.5
2008-04-10,28.5714
2008-04-11,-11.1111
2008-04-14,54.1667
2008-04-15,-35.1351
2008-04-16,-20.8333
2008-04-17,-15.7895
2008-04-18,0.0
2008-04-23,-12.5
2008-04-24,14.2857
2008-04-25,0.0
2008-04-28,0.0
2008-04-29,-12.5
2008-04-30,0.0
2008-05-01,14.2857
2008-05-05,-31.25
2008-05-06,-9.0909
2008-05-07,40.0
2008-05-08,14.2857
2008-05-09,-37.5
2008-05-13,60.0
2008-05-14,-37.5
2008-05-15,-20.0
2008-05-16,75.0
2008-05-22,-28.5714
2008-05-29,30.0
2008-05-30,7.6923
2008-06-02,-7.1429
2008-06-03,-23.0769
2008-06-04,30.0
2008-06-05,23.0769
2008-06-11,0.0
2008-06-12,0.0
2008-06-13,0.0
2008-06-17,0.0
2008-06-18,-50.0
2008-06-19,75.0
2008-06-23,14.2857
2008-06-24,-31.25
2008-06-27,45.4545
2008-06-30,-50.0
2008-07-01,62.5
2008-07-07,-38.4615
2008-07-09,25.0
2008-07-10,0.0
2008-07-11,-20.0
2008-07-14,37.5
2008-07-15,-9.0909
2008-07-16,60.0
2008-07-17,-18.75
2008-07-18,7.6923
2008-07-21,-21.4286
2008-07-22,-9.0909
2008-07-23,0.0
2008-07-24,30.0
2008-07-25,0.0
2008-07-28,-23.0769
2008-07-31,-40.0
2008-08-01,83.3333
2008-08-05,-45.4545
2008-08-06,-50.0
2008-08-07,66.6667
2008-08-08,0.0
2008-08-11,0.0
2008-08-12,0.0
2008-08-13,0.0
2008-08-15,0.0
2008-08-19,0.0
2008-08-20,20.0
2008-08-21,-16.6667
2008-08-22,-40.0
2008-08-25,66.6667
2008-08-26,0.0
2008-08-27,-40.0
2008-08-28,66.6667
2008-09-02,0.0
2008-09-04,-40.0
2008-09-08,0.0
2008-09-09,0.0
2008-09-11,0.0
2008-09-18,0.0
2008-09-22,0.0
2008-09-23,0.0
2008-09-25,-33.3333
2008-09-26,0.0
2008-09-30,0.0
2008-10-01,50.0
2008-10-02,-33.3333
2008-10-03,0.0
2008-10-07,0.0
2008-10-10,0.0
2008-10-14,0.0
2008-10-15,0.0
2008-10-16,0.0
2008-11-04,0.0
2008-11-05,0.0
2008-11-07,0.0
2008-11-11,0.0
2008-11-12,0.0
2008-11-13,0.0
2008-11-17,50.0
2008-11-18,100.0
2008-11-19,0.0
2008-11-20,-16.6667
2008-11-21,0.0
2008-11-24,-60.0
2008-11-25,50.0
2008-11-26,-33.3333
2008-11-28,50.0
2008-12-01,0.0
2008-12-02,-33.3333
2008-12-03,0.0
2008-12-04,0.0
2008-12-08,0.0
2008-12-09,0.0
2008-12-10,0.0
2008-12-11,0.0
2008-12-12,50.0
2008-12-15,0.0
2008-12-16,0.0
2008-12-18,-33.3333
2008-12-22,0.0
2008-12-23,50.0
2008-12-26,-33.3333
2009-01-02,0.0
2009-01-06,50.0
2009-01-07,0.0
2009-01-08,-33.3333
2009-01-09,0.0
2009-01-13,0.0
2009-01-14,50.0
2009-01-15,0.0
2009-01-16,0.0
2009-01-20,0.0
2009-01-21,-33.3333
2009-01-22,50.0
2009-01-23,0.0
2009-01-26,-33.3333
2009-01-27,0.0
2009-01-29,0.0
2009-01-30,0.0
2009-02-03,0.0
2009-02-04,0.0
2009-02-05,0.0
2009-02-12,150.0
2009-02-13,0.0
2009-02-17,20.0
2009-02-18,-16.6667
2009-02-19,0.0
2009-02-20,-40.0
2009-02-23,0.0
2009-02-24,0.0
2009-02-25,0.0
2009-02-26,0.0
2009-02-27,0.0
2009-03-02,-33.3333
2009-03-03,50.0
2009-03-04,0.0
2009-03-05,0.0
2009-03-06,0.0
2009-03-10,0.0
2009-03-11,-33.3333
2009-03-13,0.0
2009-03-26,0.0
2009-03-27,0.0
2009-04-02,50.0
2009-04-08,-33.3333
2009-04-21,0.0
2009-04-22,150.0
2009-04-23,20.0
2009-04-24,-16.6667
2009-04-27,0.0
2009-04-28,-40.0
2009-04-29,0.0
2009-04-30,0.0
2009-05-01,0.0
2009-05-04,0.0
2009-05-05,0.0
2009-05-06,0.0
2009-05-08,-33.3333
2009-05-11,0.0
2009-05-12,0.0
2009-05-13,0.0
2009-05-14,0.0
2009-05-15,50.0
2009-05-19,-33.3333
2009-05-20,0.0
2009-05-21,50.0
2009-05-22,0.0
2009-05-26,-33.3333
2009-05-27,0.0
2009-05-28,0.0
2009-05-29,50.0
2009-06-01,-33.3333
2009-06-03,0.0
2009-06-04,0.0
2009-06-05,0.0
2009-06-09,0.0
2009-06-10,0.0
2009-06-11,0.0
2009-06-15,0.0
2009-06-16,50.0
2009-06-17,0.0
2009-06-18,-33.3333
2009-06-19,50.0
2009-06-22,0.0
2009-06-24,-33.3333
2009-06-26,50.0
2009-06-29,-33.3333
2009-06-30,50.0
2009-07-01,0.0
2009-07-06,-33.3333
2009-07-07,0.0
2009-07-08,50.0
2009-07-09,0.0
2009-07-10,-33.3333
2009-07-13,0.0
2009-07-14,50.0
2009-07-15,-33.3333
2009-07-16,0.0
2009-07-17,0.0
2009-07-20,0.0
2009-07-22,0.0
2009-07-23,0.0
2009-07-24,0.0
2009-07-27,0.0
2009-07-29,0.0
2009-07-30,0.0
2009-07-31,0.0
2009-08-03,50.0
2009-08-04,0.0
2009-08-05,-33.3333
2009-08-06,50.0
2009-08-07,-33.3333
2009-08-10,0.0
2009-08-11,0.0
2009-08-12,0.0
2009-08-13,200.0
2009-08-14,0.0
2009-08-17,-16.6667
2009-08-18,-40.0
2009-08-19,0.0
2009-08-20,-33.3333
2009-08-21,0.0
2009-08-24,50.0
2009-08-25,-33.3333
2009-08-26,0.0
2009-08-27,0.0
2009-08-28,0.0
2009-08-31,0.0
2009-09-01,0.0
2009-09-02,0.0
2009-09-03,0.0
2009-09-10,0.0
2009-09-11,0.0
2009-09-14,0.0
2009-09-15,0.0
2009-09-16,0.0
2009-09-18,0.0
2009-09-21,50.0
2009-09-23,-33.3333
2009-09-24,0.0
2009-09-25,50.0
2009-09-28,-33.3333
2009-09-29,0.0
2009-10-01,50.0
2009-10-06,0.0
2009-10-07,0.0
2009-10-08,0.0
2009-10-09,0.0
2009-10-12,-33.3333
2009-10-13,0.0
2009-10-14,50.0
2009-10-15,0.0
2009-10-16,-33.3333
2009-10-21,0.0
2009-10-22,50.0
2009-10-26,0.0
2009-10-27,-33.3333
2009-10-28,50.0
2009-10-29,-33.3333
2009-10-30,50.0
2009-11-03,0.0
2009-11-04,-33.3333
2009-11-05,0.0
2009-11-06,50.0
2009-11-10,-33.3333
2009-11-11,0.0
2009-11-12,0.0
2009-11-13,0.0
2009-11-17,0.0
2009-11-19,50.0
2009-11-20,0.0
2009-11-24,0.0
2009-11-25,-33.3333
2009-11-27,0.0
2009-11-30,0.0
2009-12-01,0.0
2009-12-03,50.0
2009-12-04,0.0
2009-12-07,-33.3333
2009-12-08,0.0
2009-12-10,0.0
2009-12-11,150.0
2009-12-14,-40.0
2009-12-15,66.6667
2009-12-16,0.0
2009-12-17,-40.0
2009-12-18,0.0
2009-12-21,-33.3333
2009-12-22,0.0
2009-12-23,50.0
2009-12-24,0.0
2009-12-28,0.0
2009-12-29,-33.3333
2009-12-30,0.0
2009-12-31,50.0
2010-01-04,-33.3333
2010-01-05,50.0
2010-01-06,0.0
2010-01-07,0.0
2010-01-08,0.0
2010-01-11,0.0
2010-01-12,-33.3333
2010-01-13,0.0
2010-01-14,50.0
2010-01-15,0.0
2010-01-19,-33.3333
2010-01-20,0.0
2010-01-21,0.0
2010-01-22,0.0
2010-01-25,0.0
2010-01-26,50.0
2010-01-29,-33.3333
2010-02-01,0.0
2010-02-02,0.0
2010-02-04,0.0
2010-02-05,0.0
2010-02-08,0.0
2010-02-09,0.0
2010-02-10,0.0
2010-02-12,0.0
2010-02-16,0.0
2010-02-17,50.0
2010-02-18,0.0
2010-02-19,0.0
2010-02-22,0.0
2010-02-23,0.0
2010-03-02,-33.3333
2010-03-03,0.0
2010-03-08,0.0
2010-03-09,50.0
2010-03-10,0.0
2010-03-11,-33.3333
2010-03-15,0.0
2010-03-17,50.0
2010-03-18,-33.3333
2010-03-19,0.0
2010-03-22,0.0
2010-03-23,0.0
2010-03-24,0.0
2010-03-25,0.0
2010-03-26,0.0
2010-03-29,0.0
2010-03-30,0.0
2010-03-31,0.0
2010-04-01,0.0
2010-04-06,0.0
2010-04-07,0.0
2010-04-08,0.0
2010-04-12,0.0
2010-04-13,0.0
2010-04-14,50.0
2010-04-15,0.0
2010-04-16,-33.3333
2010-04-19,0.0
2010-04-20,0.0
2010-04-21,50.0
2010-04-22,0.0
2010-04-23,0.0
2010-04-26,0.0
2010-04-27,0.0
2010-04-28,0.0
2010-04-30,0.0
2010-05-03,0.0
2010-05-04,0.0
2010-05-05,0.0
2010-05-07,0.0
2010-05-10,0.0
2010-05-11,0.0
2010-05-12,0.0
2010-05-13,0.0
2010-05-14,0.0
2010-05-17,0.0
2010-05-18,0.0
2010-05-19,0.0
2010-05-20,-33.3333
2010-05-21,50.0
2010-05-24,0.0
2010-05-26,0.0
2010-06-01,-33.3333
2010-06-02,0.0
2010-06-03,0.0
2010-06-04,0.0
2010-06-07,0.0
2010-06-08,0.0
2010-06-09,0.0
2010-06-10,0.0
2010-06-14,0.0
2010-06-15,0.0
2010-06-16,0.0
2010-06-22,0.0
2010-06-23,0.0
2010-06-24,0.0
2010-07-08,0.0
2010-07-09,50.0
2010-07-12,0.0
2010-07-13,0.0
2010-07-14,0.0
2010-07-15,-33.3333
2010-07-16,0.0
2010-07-19,0.0
2010-07-20,0.0
2010-07-21,0.0
2010-07-22,0.0
2010-07-23,0.0
2010-07-26,0.0
2010-07-27,0.0
2010-07-28,0.0
2010-07-29,0.0
2010-07-30,0.0
2010-08-02,0.0
2010-08-03,0.0
2010-08-05,50.0
2010-08-11,-33.3333
2010-08-13,0.0
2010-08-17,50.0
2010-08-19,0.0
2010-08-20,-33.3333
2010-08-23,50.0
2010-08-24,66.6667
2010-08-25,-40.0
2010-08-26,0.0
2010-08-27,0.0
2010-08-30,0.0
2010-08-31,0.0
2010-09-01,0.0
2010-09-02,-33.3333
2010-09-03,0.0
2010-09-07,0.0
2010-09-08,0.0
2010-09-09,0.0
2010-09-10,0.0
2010-09-13,0.0
2010-09-14,0.0
2010-09-15,0.0
2010-09-16,0.0
2010-09-23,0.0
2010-09-24,0.0
2010-09-30,0.0
2010-10-05,0.0
2010-10-06,0.0
2010-10-11,0.0
2010-10-12,0.0
2010-10-18,0.0
2010-10-20,0.0
2010-10-22,50.0
2010-10-25,0.0
2010-10-26,-33.3333
2010-10-27,0.0
2010-10-28,0.0
2010-10-29,50.0
2010-11-02,-33.3333
2010-11-11,0.0
2010-11-15,0.0
2010-11-18,0.0
2010-12-03,0.0
2010-12-06,0.0
2010-12-07,0.0
2010-12-09,0.0
2011-02-04,0.0
2011-02-08,0.0
2011-02-09,0.0
2011-02-11,0.0
2011-02-22,0.0
2011-02-28,0.0
2011-03-14,0.0
2011-03-21,0.0
2011-03-28,0.0
2011-03-29,0.0
2011-04-01,0.0
2011-04-14,0.0
2011-04-28,0.0
2011-05-12,0.0
2011-06-08,0.0
2011-06-17,0.0
2011-06-20,0.0
2011-06-21,0.0
2011-06-23,0.0
2011-06-24,0.0
2011-08-23,0.0
2011-08-25,0.0
2011-09-29,0.0
2011-09-30,0.0
2011-12-16,0.0
2012-02-10,0.0
2012-02-15,0.0
2012-04-12,0.0
2012-04-19,0.0
2012-04-20,0.0
2012-04-23,0.0
2012-04-30,0.0
2012-07-19,0.0
2012-07-20,0.0
2012-12-31,0.0
2013-01-25,0.0
2013-06-03,0.0
2013-07-10,0.0
2013-12-02,0.0
2014-01-29,0.0
2014-02-03,0.0
2014-02-06,0.0
2014-02-07,0.0
2014-02-10,0.0
2014-02-11,0.0
2014-02-13,0.0
2014-02-14,50.0
2014-02-18,-33.3333
2014-02-19,0.0
2014-02-20,0.0
2014-02-21,0.0
2014-02-24,0.0
2014-02-25,0.0
2014-02-26,0.0
2014-02-27,0.0
2014-02-28,0.0
2014-03-04,0.0
2014-03-05,0.0
2014-03-07,0.0
2014-03-10,50.0
2014-03-11,-33.3333
2014-03-12,0.0
2014-03-14,0.0
2014-03-20,0.0
2014-03-21,0.0
2014-03-27,0.0
2014-03-31,0.0
2014-04-01,0.0
2014-04-02,0.0
2014-04-03,0.0
2014-04-04,0.0
2014-04-09,0.0
2014-04-11,0.0
2014-04-14,0.0
2014-04-15,0.0
2014-04-16,50.0
2014-04-22,0.0
2014-04-28,-33.3333
2014-04-30,0.0
2014-05-01,0.0
2014-05-02,0.0
2014-05-06,0.0
2014-05-07,0.0
2014-05-08,0.0
2014-05-12,0.0
2014-05-14,0.0
2014-05-15,0.0
2014-05-19,0.0
2014-05-21,0.0
2014-05-22,0.0
2014-05-27,0.0
2014-05-29,0.0
2014-06-02,0.0
2014-06-05,0.0
2014-06-13,0.0
2014-06-16,0.0
2014-06-19,0.0
2014-06-20,0.0
2014-06-23,0.0
2014-06-24,0.0
2014-06-25,0.0
2014-06-26,0.0
2014-06-27,50.0
2014-06-30,0.0
2014-07-01,66.6667
2014-07-02,20.0
2014-07-03,0.0
2014-07-07,-50.0
2014-07-08,-33.3333
2014-07-09,50.0
2014-07-10,-33.3333
2014-07-11,0.0
2014-07-14,0.0
2014-07-15,0.0
2014-07-16,0.0
2014-07-17,50.0
2014-07-18,-33.3333
2014-07-21,150.0
2014-07-22,-40.0
2014-07-23,66.6667
2014-07-24,-40.0
2014-07-25,0.0
2014-07-28,0.0
2014-07-29,0.0
2014-07-30,0.0
2014-07-31,0.0
2014-08-01,0.0
2014-08-04,-33.3333
2014-08-05,50.0
2014-08-06,0.0
2014-08-07,-33.3333
2014-08-08,50.0
2014-08-11,-33.3333
2014-08-12,0.0
2014-08-14,0.0
2014-08-15,0.0
2014-08-18,0.0
2014-08-19,0.0
2014-08-20,0.0
2014-08-21,0.0
2014-08-22,0.0
2014-08-25,0.0
2014-08-26,0.0
2014-08-27,0.0
2014-08-28,0.0
2014-08-29,0.0
2014-09-02,0.0
2014-09-03,0.0
2014-09-04,0.0
2014-09-05,0.0
2014-09-08,0.0
2014-09-09,0.0
2014-09-10,0.0
2014-09-11,50.0
2014-09-12,0.0
2014-09-15,0.0
2014-09-18,0.0
2014-09-19,0.0
2014-09-23,-33.3333
2014-09-24,0.0
2014-09-25,0.0
2014-09-26,0.0
2014-09-29,0.0
2014-09-30,0.0
2014-10-02,0.0
2014-10-03,0.0
2014-10-06,50.0
2014-10-08,-33.3333
2014-10-09,0.0
2014-10-10,0.0
2014-10-13,0.0
2014-10-14,0.0
2014-10-15,0.0
2014-10-17,0.0
2014-10-20,0.0
2014-10-23,0.0
2014-10-24,0.0
2014-10-27,50.0
2014-10-28,-33.3333
2014-10-29,0.0
2014-11-03,0.0
2014-11-07,50.0
2014-11-10,0.0
2014-11-11,-33.3333
2014-11-14,0.0
2014-11-17,50.0
2014-11-20,-33.3333
2014-11-24,0.0
2014-11-25,0.0
2014-11-26,0.0
2014-12-01,0.0
2014-12-02,0.0
2014-12-03,0.0
2014-12-04,0.0
2014-12-05,0.0
2014-12-08,0.0
2014-12-11,50.0
2014-12-12,-33.3333
2014-12-15,0.0
2014-12-17,0.0
2014-12-18,0.0
2014-12-22,0.0
2014-12-23,0.0
2014-12-24,50.0
2014-12-26,-33.3333
2014-12-30,0.0
2014-12-31,50.0
2015-01-02,0.0
2015-01-05,0.0
2015-01-06,0.0
2015-01-08,0.0
2015-01-09,66.6667
2015-01-12,-40.0
2015-01-13,66.6667
2015-01-14,60.0
2015-01-15,0.0
2015-01-16,25.0
2015-01-20,-20.0
2015-01-21,0.0
2015-01-22,0.0
2015-01-23,0.0
2015-01-26,25.0
2015-01-27,-40.0
2015-01-28,33.3333
2015-01-29,0.0
2015-01-30,-25.0
2015-02-02,0.0
2015-02-03,0.0
2015-02-04,33.3333
2015-02-05,0.0
2015-02-06,-25.0
2015-02-09,-16.6667
2015-02-10,20.0
2015-02-11,-16.6667
2015-02-12,0.0
2015-02-13,0.0
2015-02-17,-40.0
2015-02-18,33.3333
2015-02-19,25.0
2015-02-20,0.0
2015-02-23,0.0
2015-02-24,0.0
2015-02-25,0.0
2015-02-26,0.0
2015-02-27,0.0
2015-03-02,-40.0
2015-03-03,0.0
2015-03-04,0.0
2015-03-05,0.0
2015-03-06,0.0
2015-03-09,-33.3333
2015-03-10,50.0
2015-03-11,-33.3333
2015-03-12,0.0
2015-03-13,50.0
2015-03-16,-33.3333
2015-03-17,0.0
2015-03-23,0.0
2015-03-24,0.0
2015-03-25,50.0
2015-03-26,-33.3333
2015-03-27,50.0
2015-03-30,0.0
2015-03-31,-33.3333
2015-04-01,0.0
2015-04-07,0.0
2015-04-08,0.0
2015-04-09,0.0
2015-04-10,0.0
2015-04-14,0.0
2015-04-21,0.0
2015-04-23,150.0
2015-04-24,0.0
2015-04-27,20.0
2015-04-28,-50.0
2015-04-29,0.0
2015-05-01,0.0
2015-05-04,0.0
2015-05-05,0.0
2015-05-07,0.0
2015-05-12,0.0
2015-05-14,0.0
2015-05-15,0.0
2015-05-18,0.0
2015-05-20,0.0
2015-05-21,-33.3333
2015-05-28,0.0
2015-06-01,50.0
2015-06-02,-33.3333
