ticker,GDSI US Equity
2004-05-26,13.5135
2004-05-27,4.7619
2004-05-28,-9.0909
2004-06-02,-47.5
2004-06-03,21.9048
2004-06-04,5.4688
2004-06-07,3.7037
2004-06-08,-3.5714
2004-06-09,37.037
2004-06-10,2.7027
2004-06-14,2.6316
2004-06-15,5.1282
2004-06-16,2.439
2004-06-17,-2.3810000000000002
2004-06-18,-2.439
2004-06-21,0.0
2004-06-22,-39.0
2004-06-23,14.7541
2004-06-24,-10.7143
2004-06-25,4.0
2004-06-30,-15.3846
2004-07-01,4.5455
2004-07-02,-13.0435
2004-07-07,-8.0
2004-07-16,6.5217
2004-07-21,-3.0612
2004-07-23,-14.7368
2004-07-29,4.9383
2004-08-03,17.647100000000002
2004-08-05,-10.0
2004-08-06,138.8889
2004-08-09,-30.2326
2004-08-10,10.0
2004-08-11,-21.2121
2004-08-13,34.6154
2004-08-16,5.7143
2004-08-17,-13.5135
2004-08-18,-6.25
2004-08-24,0.0
2004-08-30,-10.0
2004-08-31,-11.1111
2004-09-01,0.0
2004-09-02,0.0
2004-09-07,-14.1667
2004-09-08,-0.9709
2004-09-09,-6.8627
2004-09-10,-21.0526
2004-09-14,-20.0
2004-09-15,-5.0
2004-09-17,14.0351
2004-09-20,-7.6923
2004-10-05,-15.0
2004-10-14,-9.8039
2004-10-15,0.0
2004-10-20,13.0435
2004-10-21,7.6923
2004-10-22,-1.7856999999999998
2004-10-29,0.0
2004-11-03,9.0909
2004-11-18,-25.0
2004-11-19,-33.3333
2004-11-23,0.0
2004-11-24,50.0
2004-12-01,-22.2222
2004-12-07,14.2857
2004-12-08,27.5
2004-12-09,-31.3725
2004-12-14,0.0
2004-12-15,28.5714
2004-12-16,-8.8889
2004-12-20,-4.878
2004-12-21,20.5128
2004-12-22,-14.8936
2004-12-23,12.5
2004-12-27,0.0
2004-12-28,0.0
2004-12-30,-11.1111
2005-01-04,50.0
2005-01-05,-11.6667
2005-01-06,-9.434
2005-01-07,-8.3333
2005-01-13,13.6364
2005-02-01,-36.0
2005-02-02,-6.25
2005-02-03,0.0
2005-02-04,0.0
2005-02-07,-10.0
2005-02-08,-7.4074
2005-02-14,0.0
2005-03-23,32.0
2005-03-24,-24.2424
2005-04-05,8.0
2005-04-08,-7.4074
2005-04-12,8.0
2005-04-13,-11.1111
2005-04-15,25.0
2005-04-18,-23.3333
2005-04-20,-34.7826
2005-04-21,53.3333
2005-04-25,30.4348
2005-04-26,-20.0
2005-04-27,25.0
2005-04-28,-6.6667
2005-04-29,-16.0714
2005-05-02,-14.8936
2005-05-03,25.0
2005-05-05,0.0
2005-05-09,0.0
2005-05-11,-8.0
2005-05-13,0.0
2005-05-17,8.6957
2005-05-19,0.0
2005-05-23,0.0
2005-05-26,-8.0
2005-05-27,-30.4348
2005-05-31,31.25
2005-06-01,-28.5714
2005-06-02,20.0
2005-06-06,0.0
2005-06-09,0.0
2005-06-10,-38.8889
2005-06-13,45.4545
2005-06-14,-37.5
2005-06-15,60.0
2005-06-16,-25.0
2005-06-17,0.0
2005-06-22,0.0
2005-06-27,-16.6667
2005-06-28,20.0
2005-07-20,0.0
2005-07-25,-50.0
2005-07-26,100.0
2005-07-29,-50.0
2005-08-01,100.0
2005-08-03,0.0
2005-08-08,0.0
2005-08-22,-41.6667
2005-09-13,0.0
2005-10-05,0.0
2005-10-14,-14.2857
2005-10-19,0.0
2005-11-15,50.0
2005-11-21,-33.3333
2005-11-22,-16.6667
2005-11-23,-20.0
2005-12-13,0.0
2005-12-14,0.0
2005-12-22,0.0
2005-12-29,0.0
2005-12-30,25.0
2006-02-02,0.0
2006-02-22,0.0
2006-02-23,0.0
2006-03-02,-20.0
2006-03-06,75.0
2006-03-13,-42.8571
2006-03-28,0.0
2006-04-06,275.0
2006-06-08,-60.0
2006-07-14,0.0
2006-07-21,0.0
2006-10-16,0.0
2006-11-03,-16.6667
2006-11-13,20.0
2006-11-16,0.0
2006-11-28,-50.0
2007-04-10,-33.3333
2007-04-24,0.0
2007-05-18,0.0
2007-07-18,-50.0
2007-07-26,900.0
2007-07-31,-10.0
2007-08-01,-55.5556
2007-08-21,-37.5
2007-11-05,0.0
2007-11-20,0.0
2007-11-21,0.0
2007-12-26,-40.0
2008-01-23,-33.3333
2008-02-05,-50.0
2008-02-22,0.0
2008-03-17,100.0
2008-06-20,-50.0
2008-11-03,0.0
2008-11-20,0.0
2009-01-07,-20.0
2009-02-18,0.0
2009-04-23,-25.0
2009-06-22,-16.6667
2009-09-24,0.0
2009-10-29,20.0
2010-04-01,-95.8333
2010-08-17,199900.0
2010-08-18,-12.0
2010-08-30,-90.9091
2010-10-07,200.0
2010-11-05,-66.6667
2010-12-06,-45.0
2010-12-10,-81.8182
2011-05-26,0.0
2011-09-14,25.0
2011-09-15,300.0
2011-09-16,100.0
2011-09-21,100.0
2011-09-27,-50.0
2011-09-30,0.0
2011-10-04,50.0
2011-10-05,0.0
2011-10-06,0.0
2011-10-07,0.0
2011-10-10,-33.3333
2011-10-11,-25.0
2011-10-12,0.0
2011-10-13,-26.6667
2011-10-14,0.0
2011-10-24,72.7273
2011-10-25,0.0
2011-10-26,0.0
2011-10-27,5.2632
2011-10-28,100.0
2011-10-31,25.0
2011-11-02,0.0
2011-11-04,180.0
2011-11-08,0.0
2011-11-15,-63.5714
2011-11-18,96.0784
2011-11-23,-49.0
2011-12-01,174.5098
2011-12-02,28.5714
2011-12-06,27.7778
2011-12-12,-13.0435
2011-12-13,-75.0
2011-12-14,60.0
2011-12-16,25.0
2011-12-29,-80.0
2011-12-30,400.0
2012-01-06,0.0
2012-01-13,-10.0
2012-01-20,11.1111
2012-01-26,130.0
2012-01-27,-76.087
2012-01-31,263.6364
2012-02-01,-10.0
2012-02-02,-5.5556
2012-02-03,17.647100000000002
2012-02-06,15.0
2012-02-07,-4.3478
2012-02-08,18.1818
2012-02-09,-23.0769
2012-02-10,-20.0
2012-02-13,-12.5
2012-02-14,-14.2857
2012-02-15,16.5625
2012-02-16,-28.5076
2012-02-17,10.0
2012-02-21,0.9091
2012-02-22,44.1441
2012-02-23,-6.25
2012-02-24,29.3333
2012-02-27,-6.1856
2012-02-28,-8.7912
2012-02-29,14.4578
2012-03-02,0.0
2012-03-05,10.526299999999999
2012-03-06,0.0
2012-03-07,-9.5238
2012-03-08,-15.7895
2012-03-09,-18.75
2012-03-12,46.1538
2012-03-13,28.947400000000002
2012-03-14,-10.2041
2012-03-15,-13.6364
2012-03-16,-5.2632
2012-03-19,-27.7778
2012-03-20,-18.4615
2012-03-21,-5.6604
2012-03-22,37.0
2012-03-23,-12.4088
2012-03-26,-16.6667
2012-03-27,19.0
2012-03-28,-15.9664
2012-03-29,-10.0
2012-03-30,-11.1111
2012-04-02,18.75
2012-04-04,3.1579
2012-04-05,2.0408
2012-04-09,-10.0
2012-04-10,-11.1111
2012-04-11,6.25
2012-04-12,-17.647100000000002
2012-04-13,14.2857
2012-04-16,15.0
2012-04-17,-2.1739
2012-04-20,-11.1111
2012-04-23,-12.5
2012-04-24,0.0
2012-04-25,0.0
2012-04-26,0.0
2012-04-30,0.0
2012-05-01,-11.4286
2012-05-02,45.1613
2012-05-08,-33.3333
2012-05-09,0.0
2012-05-10,8.3333
2012-05-11,23.0769
2012-05-14,12.5
2012-05-15,0.0
2012-05-16,-11.1111
2012-05-17,30.0
2012-05-23,0.0
2012-05-24,-8.6538
2012-05-25,0.0
2012-05-29,0.0
2012-05-30,0.0
2012-05-31,-26.3158
2012-06-01,14.2857
2012-06-04,0.0
2012-06-05,6.25
2012-06-06,-5.8824
2012-06-07,18.75
2012-06-08,3.1579
2012-06-11,-23.4694
2012-06-12,20.0
2012-06-13,0.0
2012-06-18,-11.1111
2012-06-19,6.25
2012-06-20,11.7647
2012-06-21,-15.7895
2012-06-25,-6.25
2012-06-26,-16.0
2012-06-28,-20.634900000000002
2012-07-02,10.0
2012-07-03,-9.0909
2012-07-05,20.0
2012-07-06,58.3333
2012-07-09,-15.7895
2012-07-10,-18.75
2012-07-11,44.6154
2012-07-12,-27.6596
2012-07-13,0.0
2012-07-16,-10.2941
2012-07-17,1.6393
2012-07-18,-3.2258
2012-07-19,0.0
2012-07-20,0.0
2012-07-26,-13.3333
2012-07-27,-51.9231
2012-07-30,64.0
2012-07-31,13.4146
2012-08-01,-1.0753
2012-08-02,-21.7391
2012-08-03,34.7222
2012-08-07,-12.3711
2012-08-08,3.5294
2012-08-14,-6.8182
2012-08-15,15.8537
2012-08-16,0.0
2012-08-17,0.0
2012-08-20,-3.1579
2012-08-21,-2.1739
2012-08-22,-26.6667
2012-08-24,42.4242
2012-08-27,-55.3191
2012-08-28,19.0476
2012-08-29,-2.0
2012-08-30,18.3673
2012-08-31,-13.7931
2012-09-04,-8.0
2012-09-05,-13.0435
2012-09-06,0.0
2012-09-07,0.0
2012-09-10,0.0
2012-09-12,55.0
2012-09-13,45.1613
2012-09-14,-11.1111
2012-09-17,0.0
2012-09-18,50.0
2012-09-19,-16.6667
2012-09-20,50.0
2012-09-21,-13.3333
2012-09-24,-23.0769
2012-09-26,2.0
2012-09-28,1.9607999999999999
2012-10-01,-1.9231
2012-10-02,-1.9607999999999999
2012-10-05,20.0
2012-10-08,0.0
2012-10-09,-31.6667
2012-10-15,9.7561
2012-10-16,33.3333
2012-10-17,0.0
2012-10-18,8.3333
2012-10-19,0.0
2012-10-22,15.3846
2012-10-23,0.0
2012-10-24,20.0
2012-10-25,-11.1111
2012-10-26,12.5
2012-10-31,-5.5556
2012-11-01,-17.647100000000002
2012-11-02,0.0
2012-11-05,20.0
2012-11-06,-5.9524
2012-11-07,-28.3228
2012-11-08,-11.6998
2012-11-09,8.25
2012-11-19,-26.097
2012-11-20,0.0
2012-11-21,-26.25
2012-11-26,-15.2542
2012-11-27,-20.0
2012-11-28,5.0
2012-11-30,66.6667
2012-12-03,-25.7143
2012-12-04,53.3654
2012-12-05,37.931
2012-12-06,81.8182
2012-12-07,-10.0
2012-12-10,22.2222
2012-12-12,-22.7273
2012-12-13,4.7059
2012-12-14,-4.3539
2012-12-17,17.4743
2012-12-18,30.0
2012-12-19,23.0769
2012-12-20,-28.125
2012-12-21,0.0
2012-12-24,39.1304
2012-12-26,-18.75
2012-12-27,7.6923
2012-12-28,-28.5714
2012-12-31,20.0
2013-01-03,8.3333
2013-01-04,-11.538499999999999
2013-01-07,0.0
2013-01-08,-4.3478
2013-01-09,4.5455
2013-01-10,0.0
2013-01-15,-13.0435
2013-01-16,0.0
2013-01-17,0.0
2013-01-18,10.0
2013-01-22,0.0
2013-01-24,-2.2727
2013-01-25,11.6279
2013-01-29,-8.3333
2013-02-01,0.0
2013-02-06,-9.0909
2013-02-07,40.0
2013-02-13,-46.4286
2013-02-14,33.3333
2013-02-15,0.0
2013-02-19,0.0
2013-02-20,20.0
2013-02-21,0.0
2013-02-25,-4.1667
2013-02-26,-28.587
2013-02-27,27.8539
2013-02-28,-4.7619
2013-03-01,10.0
2013-03-04,9.0909
2013-03-05,-8.3333
2013-03-06,27.2727
2013-03-07,0.0
2013-03-08,-25.0
2013-03-11,-4.7619
2013-03-12,0.0
2013-03-13,0.0
2013-03-14,0.0
2013-03-18,10.0
2013-03-19,9.0909
2013-03-20,-25.0
2013-03-21,0.0
2013-03-22,50.0
2013-03-25,-33.3333
2013-03-26,0.0
2013-03-28,22.2222
2013-04-02,-18.1818
2013-04-05,11.1111
2013-04-08,30.0
2013-04-09,-7.6923
2013-04-10,12.5
2013-04-11,-7.4074
2013-04-12,16.0
2013-04-15,-10.3448
2013-04-16,15.3846
2013-04-17,13.3333
2013-04-18,0.0
2013-04-19,35.2941
2013-04-22,-8.6957
2013-04-23,-4.7619
2013-04-24,10.0
2013-04-25,-4.5455
2013-04-26,-4.7619
2013-04-30,0.0
2013-05-02,5.0
2013-05-03,4.7619
2013-05-06,36.3636
2013-05-07,0.0
2013-05-08,0.0
2013-05-09,16.6667
2013-05-10,-14.2857
2013-05-13,0.0
2013-05-14,16.6667
2013-05-15,8.5714
2013-05-16,2.6316
2013-05-17,10.2564
2013-05-20,74.4186
2013-05-21,-20.0
2013-05-22,1.6667
2013-05-23,-9.8053
2013-05-24,29.0469
2013-05-28,-2.8169
2013-05-29,1.4493
2013-05-30,0.0
2013-05-31,1.4285999999999999
2013-06-03,-1.4085
2013-06-04,-2.8571
2013-06-05,2.9412000000000003
2013-06-06,0.0
2013-06-07,0.0
2013-06-10,1.4285999999999999
2013-06-11,1.4085
2013-06-12,-6.9444
2013-06-13,2.9851
2013-06-14,1.4493
2013-06-17,7.1429
2013-06-18,-1.3333
2013-06-19,5.4054
2013-06-20,2.5641
2013-06-21,23.75
2013-06-24,10.101
2013-06-25,10.0917
2013-06-26,6.6667
2013-06-27,-17.9688
2013-06-28,-2.8571
2013-07-01,-1.9607999999999999
2013-07-02,4.0
2013-07-03,-3.8462
2013-07-05,1.0
2013-07-08,-5.0495
2013-07-09,0.1043
2013-07-10,0.0
2013-07-11,3.112
2013-07-12,-2.0078
2013-07-15,-2.0619
2013-07-16,-1.0526
2013-07-17,-8.8298
2013-07-18,-0.8168
2013-07-19,0.0
2013-07-22,0.0
2013-07-23,0.5882
2013-07-24,-0.5848
2013-07-25,-1.1764999999999999
2013-07-26,1.1905000000000001
2013-07-29,0.0
2013-07-30,-1.1764999999999999
2013-07-31,-0.5952
2013-08-01,1.7964
2013-08-02,1.1764999999999999
2013-08-05,4.6512
2013-08-06,-2.2222
2013-08-07,-0.5682
2013-08-08,12.0
2013-08-09,9.1837
2013-08-12,-6.5421
2013-08-13,-3.0
2013-08-14,1.0309
2013-08-15,-1.0204
2013-08-16,-2.5773
2013-08-19,-0.5291
2013-08-20,2.1277
2013-08-21,-1.0417
2013-08-22,-1.0526
2013-08-23,-1.0638
2013-08-26,-2.1505
2013-08-27,-1.0989
2013-08-28,-5.5556
2013-08-29,1.7647
2013-08-30,5.2023
2013-09-03,1.0989
2013-09-04,-0.5435
2013-09-05,-6.0109
2013-09-06,2.3256
2013-09-09,0.0
2013-09-10,0.0
2013-09-11,-1.1364
2013-09-12,0.0
2013-09-13,0.0
2013-09-16,-3.4483
2013-09-17,-2.3810000000000002
2013-09-18,2.439
2013-09-19,-1.1905000000000001
2013-09-20,2.4096
2013-09-23,-2.3529
2013-09-24,0.0
2013-09-25,0.0
2013-09-26,-3.6145
2013-09-27,1.25
2013-09-30,2.4691
2013-10-01,2.4096
2013-10-02,-2.3529
2013-10-03,-11.8072
2013-10-04,10.6557
2013-10-07,-2.4691
2013-10-08,7.5949
2013-10-09,-5.8824
2013-10-10,0.0
2013-10-11,0.0
2013-10-14,4.375
2013-10-15,-6.5868
2013-10-16,2.5641
2013-10-17,-4.375
2013-10-18,-1.9607999999999999
2013-10-21,11.3333
2013-10-22,-4.1916
2013-10-23,-2.5
2013-10-24,-0.9615
2013-10-25,2.9126
2013-10-28,0.6289
2013-10-29,-7.5
2013-10-30,-1.3514
2013-10-31,0.0
2013-11-01,1.3699
2013-11-04,0.0
2013-11-05,0.0
2013-11-06,-5.4054
2013-11-07,-2.8571
2013-11-08,2.9412000000000003
2013-11-11,-0.7143
2013-11-12,0.0
2013-11-13,0.7194
2013-11-14,0.0
2013-11-15,-3.5714
2013-11-18,0.4444
2013-11-19,-9.292
2013-11-20,0.813
2013-11-21,-9.6774
2013-11-22,-1.7856999999999998
2013-11-25,9.0909
2013-11-26,-15.0
2013-11-27,-5.8824
2013-11-29,-6.25
2013-12-02,-12.0
2013-12-03,-9.674900000000001
2013-12-04,11.8295
2013-12-05,21.2187
2013-12-06,-17.4787
2013-12-09,-7.2009
2013-12-10,7.726
2013-12-11,0.0
2013-12-12,-6.9063
2013-12-13,-0.6378
2013-12-16,-0.1689
2013-12-17,-6.9205
2013-12-18,1.7997
2013-12-19,9.9464
2013-12-20,5.2785
2013-12-23,-0.7405
2013-12-24,-0.3264
2013-12-26,6.5336
2013-12-27,12.4122
2013-12-30,-8.099
2013-12-31,1.7852000000000001
2014-01-02,-5.3452
2014-01-03,-1.1764999999999999
2014-01-06,2.3810000000000002
2014-01-07,-2.907
2014-01-08,5.4192
2014-01-09,2.2437
2014-01-10,-4.4444
2014-01-13,39.5349
2014-01-14,-1.5
2014-01-15,11.6751
2014-01-16,15.1515
2014-01-17,-3.9474
2014-01-21,6.8493
2014-01-22,14.0625
2014-01-23,-6.7088
2014-01-24,4.8193
2014-01-27,-16.092
2014-01-28,-16.4384
2014-01-29,15.4098
2014-01-30,-3.4268
2014-01-31,-2.9233000000000002
2014-02-03,-3.0303
2014-02-04,25.0
2014-02-05,0.0
2014-02-06,-3.7656
2014-02-07,1.3151
2014-02-10,-15.3846
2014-02-11,-1.5152
2014-02-12,15.3846
2014-02-13,0.0
2014-02-14,-1.3333
2014-02-18,-9.4595
2014-02-19,-2.9851
2014-02-20,7.6923
2014-02-21,0.0
2014-02-24,-2.8571
2014-02-25,2.9412000000000003
2014-02-26,0.0
2014-02-27,-2.8571
2014-02-28,7.3529
2014-03-03,2.7397
2014-03-04,-14.6667
2014-03-05,1.5625
2014-03-06,6.1538
2014-03-07,1.4493
2014-03-10,0.7143
2014-03-11,13.3333
2014-03-12,7.6345
2014-03-13,-6.9913
2014-03-14,-8.7357
2014-03-17,4.1096
2014-03-18,2.6316
2014-03-19,-1.2821
2014-03-20,3.8961
2014-03-21,-1.25
2014-03-24,-10.1266
2014-03-25,-8.4507
2014-03-26,-6.1538
2014-03-27,4.2828
2014-03-28,-4.1068999999999996
2014-03-31,-1.6393
2014-04-01,-15.8333
2014-04-02,14.455400000000001
2014-04-03,0.346
2014-04-04,12.069
2014-04-07,3.0769
2014-04-08,-2.9851
2014-04-09,0.0769
2014-04-10,-0.0769
2014-04-11,-6.1538
2014-04-14,14.7541
2014-04-15,-12.857099999999999
2014-04-16,3.2787
2014-04-17,-4.7619
2014-04-22,-20.0
2014-04-23,8.3333
2014-04-24,3.8462
2014-04-25,11.1111
2014-04-28,-8.3333
2014-04-29,-16.3636
2014-04-30,0.0
2014-05-01,30.4348
2014-05-02,8.3333
2014-05-05,-15.3846
2014-05-06,-9.0909
2014-05-07,2.0
2014-05-08,-11.7647
2014-05-09,9.2639
2014-05-12,9.8259
2014-05-13,-1.8519
2014-05-14,-3.7736
2014-05-15,-7.8431
2014-05-16,2.1277
2014-05-19,-15.625
2014-05-20,-1.2346
2014-05-21,6.25
2014-05-22,-1.1764999999999999
2014-05-23,7.1429
2014-05-27,-8.8889
2014-05-28,0.0
2014-05-29,10.7317
2014-05-30,0.2203
2014-06-02,-19.6978
2014-06-03,-4.208
2014-06-04,0.0
2014-06-05,14.2857
2014-06-06,-2.5
2014-06-09,2.6923
2014-06-10,-0.1248
2014-06-11,0.0
2014-06-12,2.5
2014-06-13,-14.5122
2014-06-16,-7.2753
2014-06-17,1.5385
2014-06-18,21.2121
2014-06-19,-7.5
2014-06-20,0.0
2014-06-23,-5.2703
2014-06-24,0.0
2014-06-25,5.0464
2014-06-26,-4.9397
2014-06-27,-5.7143
2014-06-30,-6.0606
2014-07-01,-3.2258
2014-07-02,11.0
2014-07-03,-3.9039
2014-07-07,-10.1563
2014-07-08,4.3478
2014-07-09,-1.6667
2014-07-10,25.3814
2014-07-11,-8.1108
2014-07-14,-11.7323
2014-07-15,-5.0
2014-07-16,1.7544
2014-07-17,-3.4483
2014-07-18,2.0089
2014-07-21,5.0328
2014-07-22,-6.6667
2014-07-23,3.5714
2014-07-24,-3.4483
2014-07-25,0.0
2014-07-28,-28.5714
2014-07-29,10.0
2014-07-30,13.6364
2014-07-31,-12.0
2014-08-01,13.6364
2014-08-04,4.0
2014-08-05,-7.6923
2014-08-06,-4.1667
2014-08-07,-3.9130000000000003
2014-08-11,0.0
2014-08-12,-11.7647
2014-08-13,-5.1282
2014-08-14,-8.1081
2014-08-15,0.0
2014-08-18,-11.7647
2014-08-19,33.3333
2014-08-20,-20.0
2014-08-21,-4.2969
2014-08-22,-1.3878
2014-08-25,-7.3675
2014-08-26,50.134
2014-08-27,-14.7619
2014-08-28,-21.7877
2014-08-29,-7.0536
2014-09-02,7.5889
2014-09-03,28.5714
2014-09-04,0.0
2014-09-05,-13.8889
2014-09-08,-6.371
2014-09-09,-0.0861
2014-09-11,1.7241
2014-09-12,8.4746
2014-09-15,-6.875
2014-09-16,-1.3423
2014-09-17,-1.3605
2014-09-18,-10.3448
2014-09-19,7.5962
2014-09-22,-12.7793
2014-09-23,-9.8361
2014-09-24,36.25
2014-09-25,-26.6889
2014-09-26,-8.9875
2014-09-29,0.0
2014-09-30,30.0
2014-10-01,-30.8654
2014-10-02,22.3922
2014-10-03,-18.1818
2014-10-06,0.0
2014-10-07,0.0
2014-10-08,0.0
2014-10-09,31.1111
2014-10-10,-19.4915
2014-10-13,15.7895
2014-10-14,-15.625
2014-10-15,-3.0303
2014-10-16,11.1111
2014-10-17,0.0
2014-10-20,-5.0
2014-10-21,-5.2632
2014-10-22,-0.2083
2014-10-23,0.2088
2014-10-24,5.5556
2014-10-27,-5.1316
2014-10-28,-0.1387
2014-10-29,-11.1111
2014-10-30,10.4687
2014-10-31,12.942
2014-11-03,50.2818
2014-11-04,-33.4167
2014-11-05,-19.8999
2014-11-06,6.25
2014-11-07,5.6618
2014-11-10,-8.142
2014-11-11,-3.0303
2014-11-12,0.0
2014-11-13,-3.125
2014-11-14,9.5161
2014-11-17,-5.7437000000000005
2014-11-18,-15.625
2014-11-19,10.9259
2014-11-20,3.5058
2014-11-21,16.129
2014-11-24,-3.4722
2014-11-25,-2.1583
2014-11-26,-5.8824
2014-12-01,2.6563
2014-12-02,3.5008
2014-12-03,17.647100000000002
2014-12-04,10.0
2014-12-05,13.6364
2014-12-08,0.0
2014-12-09,4.0
2014-12-10,-11.6346
2014-12-11,-6.42
2014-12-12,-6.9767
2014-12-15,0.0
2014-12-16,-5.0
2014-12-17,5.2632
2014-12-18,-5.0
2014-12-22,-5.2632
2014-12-23,0.0
2014-12-24,5.5556
2014-12-26,-7.8947
2014-12-29,-14.2857
2014-12-30,6.6667
2014-12-31,0.0
2015-01-02,-6.25
2015-01-05,-5.3333
2015-01-06,0.0
2015-01-07,-4.7535
2015-01-09,-0.1848
2015-01-12,11.1111
2015-01-13,-6.6667
2015-01-14,0.0
2015-01-16,0.0
2015-01-20,-7.1429
2015-01-21,0.0
2015-01-22,15.3846
2015-01-27,-6.6667
2015-01-30,-12.6786
2015-02-02,-1.8405
2015-02-03,0.0
2015-02-04,0.0
2015-02-05,-3.6458
2015-02-06,-5.9459
2015-02-09,0.9195
2015-02-10,-17.9954
2015-02-11,10.8333
2015-02-12,-0.6266
2015-02-13,0.8827
2015-02-17,0.25
2015-02-18,13.3416
2015-02-19,0.0
2015-02-20,5.6106
2015-02-23,-16.875
2015-02-24,-19.7995
2015-02-25,0.0
2015-02-26,0.0
2015-02-27,0.0
2015-03-02,0.0
2015-03-03,-6.25
2015-03-04,9.3333
2015-03-05,0.0
2015-03-06,-2.439
2015-03-09,0.0
2015-03-10,20.0
2015-03-11,3.9063
2015-03-12,16.0401
2015-03-13,9.7192
2015-03-16,-9.252
2015-03-17,12.7983
2015-03-18,6.1538
2015-03-19,-5.7971
2015-03-20,3.8462
2015-03-23,2.963
2015-03-24,3.5971
2015-03-25,10.4167
2015-03-26,50.9434
2015-03-27,-4.1667
2015-03-30,-4.3478
2015-03-31,-9.0909
2015-04-01,30.0
2015-04-02,3.8462
2015-04-06,11.1111
2015-04-07,-6.6667
2015-04-08,14.2857
2015-04-09,0.0
2015-04-10,-18.75
2015-04-13,15.3846
2015-04-14,6.3333
2015-04-15,0.3135
2015-04-16,-13.6719
2015-04-17,1.3575
2015-04-20,-5.3571
2015-04-21,16.9811
2015-04-22,-9.2742
2015-04-23,0.0444
2015-04-24,6.486
2015-04-27,0.0417
2015-04-28,-34.7373
2015-04-29,-28.4345
2015-04-30,57.1429
2015-05-01,4.5455
2015-05-04,-10.5978
2015-05-05,-2.7356
2015-05-06,-14.875
2015-05-07,-11.8943
2015-05-08,0.0
2015-05-11,33.1667
2015-05-12,0.0
2015-05-13,-27.4093
2015-05-14,3.4483
2015-05-15,6.6667
2015-05-18,-9.375
2015-05-19,-10.3448
2015-05-20,-0.1923
2015-05-21,-7.5145
2015-05-22,-1.6667
2015-05-26,1.6949
2015-05-27,0.0
2015-05-28,-11.6667
2015-05-29,-5.6604
2015-06-01,0.0
2015-06-02,0.0
2015-06-03,0.0
2015-06-04,2.0
2015-06-05,-1.9607999999999999
2015-06-08,0.0
2015-06-09,8.0
2015-06-10,-19.7917
2015-06-11,26.6955
2015-06-12,-15.9453
2015-06-15,6.2331
2015-06-16,2.0408
2015-06-17,0.0
2015-06-18,-9.625
2015-06-19,19.5021
2015-06-22,-21.2963
2015-06-23,0.0
2015-06-25,3.2353
2015-06-26,-1.9943
2015-06-29,0.0
2015-06-30,4.6512
2015-07-01,-10.8333
2015-07-02,-0.3115
2015-07-06,0.0
2015-07-07,0.0
2015-07-08,0.0
2015-07-10,0.0
2015-07-15,-10.7813
2015-07-16,16.8126
2015-07-17,-4.048
2015-07-24,4.5313
2015-07-27,-4.3347999999999995
2015-07-28,4.2188
2015-07-29,0.2999
