ticker,BFDE US Equity
2006-08-24,-14.2857
2006-08-25,-10.0
2006-08-28,38.8889
2006-08-29,30.6667
2006-08-30,12.2449
2006-08-31,-22.7273
2006-09-01,15.2941
2006-09-05,-9.1837
2006-09-06,2.2472
2006-09-07,-1.0989
2006-09-08,-5.5556
2006-09-11,-2.9412000000000003
2006-09-12,-3.0303
2006-09-13,5.0
2006-09-14,0.0
2006-09-15,-4.7619
2006-09-18,0.0
2006-09-19,-0.625
2006-09-20,0.6289
2006-09-21,-6.25
2006-09-22,-2.6667
2006-09-25,8.2192
2006-09-26,-13.9241
2006-09-27,2.9412000000000003
2006-09-28,2.8571
2006-09-29,-1.3889
2006-10-02,-4.2254
2006-10-03,-14.7059
2006-10-04,17.2414
2006-10-05,-11.7647
2006-10-06,7.5
2006-10-09,-7.7519
2006-10-10,-2.521
2006-10-11,1.7241
2006-10-12,1.6949
2006-10-13,-8.3333
2006-10-16,2.7273
2006-10-17,0.885
2006-10-18,5.2632
2006-10-19,-5.0
2006-10-20,-8.7719
2006-10-23,3.8462
2006-10-24,-5.5556
2006-10-25,7.8431
2006-10-26,-5.4545
2006-10-27,5.7692
2006-10-30,1.8182
2006-10-31,3.5714
2006-11-01,0.0
2006-11-02,-5.1724
2006-11-03,9.0909
2006-11-06,-11.6667
2006-11-07,0.0
2006-11-08,9.434
2006-11-09,0.0
2006-11-10,-1.7241
2006-11-13,-10.526299999999999
2006-11-14,0.0
2006-11-15,-15.6863
2006-11-16,27.907
2006-11-17,-9.0909
2006-11-20,14.0
2006-11-21,10.526299999999999
2006-11-22,4.7619
2006-11-24,-1.5152
2006-11-27,0.0
2006-11-28,3.0769
2006-11-29,2.9851
2006-11-30,-4.3478
2006-12-01,-1.5152
2006-12-04,-3.0769
2006-12-05,-4.7619
2006-12-06,0.0
2006-12-07,-6.6667
2006-12-08,12.5
2006-12-11,-8.7302
2006-12-12,4.3478
2006-12-13,-10.0
2006-12-14,-1.8519
2006-12-15,0.0
2006-12-18,13.2075
2006-12-19,0.0
2006-12-20,-8.3333
2006-12-21,-1.8182
2006-12-22,-7.4074
2006-12-26,10.0
2006-12-27,-3.6364
2006-12-28,-4.033
2006-12-29,-1.6957
2007-01-03,2.0
2007-01-04,-3.9215999999999998
2007-01-05,2.0408
2007-01-08,-4.0
2007-01-09,4.1667
2007-01-10,-4.0
2007-01-11,-9.349
2007-01-12,-8.0724
2007-01-16,25.0
2007-01-17,-2.0
2007-01-18,-8.1633
2007-01-19,2.2222
2007-01-22,8.6957
2007-01-23,-14.0
2007-01-24,4.6512
2007-01-25,0.0
2007-01-26,-6.6667
2007-01-29,0.0
2007-01-30,0.0
2007-01-31,0.0
2007-02-01,-4.7619
2007-02-02,0.0
2007-02-05,2.5
2007-02-06,9.7561
2007-02-07,-6.6667
2007-02-08,0.0
2007-02-09,-4.7619
2007-02-12,2.5
2007-02-13,-4.878
2007-02-14,-5.1282
2007-02-15,-8.1081
2007-02-16,-8.8235
2007-02-20,-12.9032
2007-02-21,-7.4074
2007-02-22,8.0
2007-02-23,37.037
2007-02-26,8.1081
2007-02-27,12.5
2007-02-28,-8.8889
2007-03-01,2.439
2007-03-02,-2.3810000000000002
2007-03-05,0.0
2007-03-06,-26.8293
2007-03-07,0.0
2007-03-08,16.3333
2007-03-09,-14.0401
2007-03-12,0.0
2007-03-13,-3.3333
2007-03-14,17.2414
2007-03-15,-2.9412000000000003
2007-03-16,0.0
2007-03-19,0.0
2007-03-20,-12.1212
2007-03-21,-3.4483
2007-03-22,-3.5714
2007-03-23,-11.1111
2007-03-26,4.1667
2007-03-27,0.0
2007-03-28,-4.0
2007-03-29,4.1667
2007-03-30,16.0
2007-04-02,-6.8966
2007-04-03,-7.4074
2007-04-04,0.0
2007-04-05,-4.0
2007-04-09,0.0
2007-04-10,0.0
2007-04-11,25.0
2007-04-12,-16.6667
2007-04-13,0.0
2007-04-16,0.0
2007-04-17,4.0
2007-04-18,-3.8462
2007-04-19,4.0
2007-04-20,-11.538499999999999
2007-04-23,-8.6957
2007-04-24,-4.7619
2007-04-25,-5.0
2007-04-26,5.2632
2007-04-27,0.0
2007-04-30,-10.0
2007-05-01,5.5556
2007-05-02,0.0
2007-05-03,0.0
2007-05-04,-5.2632
2007-05-07,11.1111
2007-05-08,-19.5
2007-05-09,0.0
2007-05-10,5.5901
2007-05-11,0.0
2007-05-14,-5.8824
2007-05-15,25.0
2007-05-16,-15.0
2007-05-17,17.647100000000002
2007-05-18,0.0
2007-05-21,10.0
2007-05-22,0.0
2007-05-23,-4.5455
2007-05-24,4.7619
2007-05-25,-13.6364
2007-05-29,-15.7895
2007-05-30,0.0
2007-05-31,0.0
2007-06-01,-18.75
2007-06-04,15.3846
2007-06-05,0.0833
2007-06-06,6.5779
2007-06-07,6.25
2007-06-08,0.0
2007-06-11,-11.7647
2007-06-12,20.0
2007-06-13,-5.5556
2007-06-14,-5.8824
2007-06-15,0.0
2007-06-18,-6.25
2007-06-19,0.0
2007-06-20,6.6667
2007-06-21,0.0
2007-06-22,-6.25
2007-06-26,0.0
2007-06-27,-6.6667
2007-06-28,7.1429
2007-06-29,0.0
2007-07-02,0.0
2007-07-05,0.0
2007-07-06,0.0
2007-07-09,-20.0
2007-07-10,33.3333
2007-07-11,-6.25
2007-07-12,-20.0
2007-07-13,25.0
2007-07-16,-6.6667
2007-07-17,7.1429
2007-07-18,0.0
2007-07-20,6.6667
2007-07-23,-6.25
2007-07-24,-26.6667
2007-07-25,9.0909
2007-07-26,8.3333
2007-07-27,7.6923
2007-07-30,-21.4286
2007-08-01,27.2727
2007-08-02,7.1429
2007-08-03,0.0
2007-08-06,0.0
2007-08-07,-13.3333
2007-08-08,15.3846
2007-08-09,13.3333
2007-08-10,-11.7647
2007-08-13,0.0
2007-08-14,-6.6667
2007-08-15,0.0
2007-08-16,-3.5714
2007-08-20,-3.7037
2007-08-21,0.0
2007-08-22,3.8462
2007-08-23,-3.7037
2007-08-24,0.0
2007-08-27,0.0
2007-08-28,-15.3846
2007-09-05,4.5455
2007-09-06,-21.7391
2007-09-07,33.3333
2007-09-10,8.3333
2007-09-13,0.0
2007-09-17,0.0
2007-09-18,-29.5192
2007-09-19,20.0546
2007-09-26,0.0
2007-09-27,0.0
2007-10-01,0.0
2007-10-03,0.0
2007-10-04,0.0
2007-10-05,0.0
2007-10-08,-36.3636
2007-10-09,-28.5714
2007-10-10,0.0
2007-10-11,40.0
2007-10-12,42.8571
2007-10-15,10.0
2007-10-16,-9.0909
2007-10-17,0.0
2007-10-18,0.0
2007-10-22,0.0
2007-10-23,0.0
2007-10-29,0.0
2007-10-31,0.0
2007-11-01,-30.0
2007-11-02,0.0
2007-11-05,0.0
2007-11-06,14.2857
2007-11-07,0.0
2007-11-08,0.0
2007-11-09,0.0
2007-11-12,37.5
2007-11-13,-45.4545
2007-11-15,83.3333
2007-11-16,-9.0909
2007-11-19,0.0
2007-11-20,-30.0
2007-11-21,0.0
2007-11-26,42.8571
2007-11-28,0.0
2007-11-29,-50.0
2007-11-30,0.0
2007-12-03,95.0
2007-12-05,-48.7179
2007-12-06,100.0
2007-12-07,-40.0
2007-12-10,-8.3333
2007-12-11,63.6364
2007-12-12,0.0
2007-12-13,0.0
2007-12-14,-44.4444
2007-12-17,0.0
2007-12-18,80.0
2007-12-19,-55.5556
2007-12-20,125.0
2007-12-21,0.0
2007-12-24,-44.4444
2007-12-26,40.0
2007-12-27,0.0
2007-12-28,0.0
2007-12-31,0.0
2008-01-02,0.0
2008-01-03,0.0
2008-01-07,0.0
2008-01-08,14.2857
2008-01-09,-36.25
2008-01-10,96.0784
2008-01-11,-45.0
2008-01-14,-7.2727
2008-01-15,0.0
2008-01-16,292.1569
2008-01-17,25.0
2008-01-18,-60.0
2008-01-22,40.0
2008-01-23,7.1429
2008-01-24,0.0
2008-01-25,-13.3333
2008-01-28,-7.6923
2008-01-29,8.3333
2008-01-30,0.0
2008-01-31,92.3077
2008-02-01,0.0
2008-02-04,0.0
2008-02-05,-4.0
2008-02-06,4.1667
2008-02-07,0.0
2008-02-08,-8.0
2008-02-11,8.6957
2008-02-12,-36.0
2008-02-13,0.0
2008-02-14,0.0
2008-02-15,0.0
2008-02-19,0.0
2008-02-21,37.5
2008-02-22,-27.2727
2008-02-25,0.0
2008-02-26,12.5
2008-02-27,0.0
2008-02-28,0.0
2008-03-05,-16.6667
2008-03-06,-6.6667
2008-03-07,7.1429
2008-03-10,-13.3333
2008-03-11,0.0
2008-03-12,69.2308
2008-03-13,-36.3636
2008-03-17,-7.1429
2008-03-19,0.0
2008-03-20,0.0
2008-03-25,61.5385
2008-03-26,0.0
2008-03-27,-42.8571
2008-03-28,58.3333
2008-03-31,0.0
2008-04-02,0.0
2008-04-03,5.2632
2008-04-04,0.0
2008-04-07,-40.0
2008-04-08,58.3333
2008-04-09,-47.3684
2008-04-10,90.0
2008-04-11,0.0
2008-04-15,-47.3684
2008-04-18,10.0
2008-04-21,-9.0909
2008-04-22,100.0
2008-04-23,0.0
2008-04-24,-60.0
2008-04-25,0.0
2008-04-29,0.0
2008-04-30,6.25
2008-05-02,17.647100000000002
2008-05-06,10.0
2008-05-08,72.7273
2008-05-09,-10.526299999999999
2008-05-12,0.0
2008-05-13,11.7647
2008-05-14,-26.3158
2008-05-19,0.0
2008-05-22,0.0
2008-05-27,0.0
2008-05-28,-14.2857
2008-05-29,0.0
2008-06-03,-16.6667
2008-06-04,80.0
2008-06-05,-16.6667
2008-06-06,-6.6667
2008-06-09,7.1429
2008-06-10,0.0
2008-06-11,0.0
2008-06-12,-26.6667
2008-06-13,9.0909
2008-06-16,-16.6667
2008-06-18,-30.0
2008-06-19,71.4286
2008-06-23,0.0
2008-06-24,0.0
2008-06-25,-41.6667
2008-06-27,71.4286
2008-07-01,-50.0
2008-07-02,100.0
2008-07-08,-8.3333
2008-07-09,0.0
2008-07-10,-59.0909
2008-07-11,144.4444
2008-07-15,-54.5455
2008-07-16,-20.0
2008-07-17,150.0
2008-07-21,-50.0
2008-07-23,20.0
2008-07-28,-16.6667
2008-07-29,100.0
2008-07-30,0.0
2008-08-01,-40.0
2008-08-04,-16.6667
2008-08-05,100.0
2008-08-07,0.0
2008-08-11,-50.0
2008-08-12,100.0
2008-08-13,0.0
2008-08-18,-20.0
2008-08-20,12.5
2008-08-21,0.0
2008-08-25,-11.1111
2008-08-26,0.0
2008-08-28,0.0
2008-08-29,0.0
2008-09-02,0.0
2008-09-04,-25.0
2008-09-05,16.6667
2008-09-09,28.5714
2008-09-12,0.0
2008-09-16,0.0
2008-09-18,11.1111
2008-09-19,0.0
2008-09-23,-10.0
2008-09-24,-44.4444
2008-09-25,80.0
2008-09-30,11.1111
2008-10-01,-10.0
2008-10-03,0.0
2008-10-08,-11.1111
2008-10-20,12.5
2008-10-21,0.0
2008-10-22,-22.2222
2008-10-24,-14.2857
2008-10-28,-8.3333
2008-11-04,27.2727
2008-11-05,0.0
2008-11-07,-57.1429
2008-11-10,133.3333
2008-11-11,0.0
2008-11-12,-21.4286
2008-11-17,27.2727
2008-11-18,0.0
2008-11-20,0.0
2008-11-24,0.0
2008-11-25,0.0
2008-12-05,-28.5714
2008-12-08,-40.0
2008-12-09,133.3333
2008-12-11,0.0
2008-12-12,0.0
2008-12-15,-57.1429
2008-12-16,0.0
2008-12-17,33.3333
2008-12-18,0.0
2008-12-19,-25.0
2008-12-23,0.0
2008-12-24,0.0
2008-12-26,0.0
2008-12-31,200.0
2009-01-02,-44.4444
2009-01-09,0.0
2009-01-14,0.0
2009-01-16,-60.0
2009-01-22,150.0
2009-01-23,-10.0
2009-02-04,0.0
2009-02-19,-11.1111
2009-03-12,-50.0
2009-03-13,50.0
2009-03-24,0.0
2009-03-26,0.0
2009-03-27,66.6667
2009-03-31,-80.0
2009-04-01,300.0
2009-04-02,0.0
2009-04-07,0.0
2009-04-13,75.0
2009-04-14,-28.5714
2009-04-30,-80.0
2009-05-01,300.0
2009-05-06,25.0
2009-05-07,0.0
2009-05-08,-80.0
2009-05-12,100.0
2009-05-14,-50.0
2009-05-15,0.0
2009-05-21,400.0
2009-06-02,-20.0
2009-06-03,-50.0
2009-06-16,-25.0
2009-06-22,0.0
2009-06-25,0.0
2009-07-10,-33.3333
2009-07-20,0.0
2009-07-21,0.0
2009-07-22,0.0
2009-07-23,50.0
2009-07-29,-33.3333
2009-08-03,300.0
2009-11-16,-87.5
2009-11-24,100.0
2009-12-02,300.0
2009-12-07,-75.0
2009-12-14,0.0
2009-12-15,0.0
2009-12-21,0.0
2009-12-23,0.0
2009-12-24,0.0
2009-12-28,0.0
2009-12-29,-50.0
2009-12-30,0.0
2009-12-31,500.0
2010-01-04,-96.6667
2010-01-05,0.0
2010-01-12,1900.0
2010-01-13,-50.0
2010-01-14,0.0
2010-01-15,0.0
2010-01-20,100.0
2010-01-25,-75.0
2010-01-27,120.0
2010-01-29,-9.0909
2010-02-01,-50.0
2010-02-12,300.0
2010-02-26,-70.0
2010-03-04,0.0
2010-03-08,66.6667
2010-03-17,-98.75
2010-03-18,0.0
2010-04-26,4700.0
2010-04-29,-16.6667
2010-04-30,20.0
2010-06-07,-97.9167
2010-06-29,1500.0
2010-07-07,-50.0
2010-08-12,1900.0
2010-08-24,-5.0
2010-10-14,-99.3421
2010-10-26,15100.0
2010-11-02,-94.7368
2010-11-22,0.0
2010-11-30,-50.0
2010-12-10,-75.0
2011-12-30,0.0
2012-01-19,0.0
2012-04-19,0.0
2012-05-02,0.0
2012-05-07,0.0
2012-07-11,-20.0
2012-08-02,25.0
2012-08-29,0.0
2012-09-12,0.0
2012-11-20,0.0
2012-12-19,0.0
2013-06-12,0.0
2013-07-24,0.0
2013-09-11,7900.0
2014-09-18,-98.75
2015-06-09,700.0
2015-07-28,0.0
2015-10-19,-87.5
2016-02-26,700.0
2016-06-24,0.0
2016-11-30,-87.5
2017-04-19,0.0
2017-05-08,700.0
2017-05-12,-87.5
2017-05-15,0.0
2017-06-20,-99.2
2017-09-07,9900.0
2017-10-11,-99.0
2017-11-06,900.0
2017-11-20,900.0
2017-11-21,-60.0
2017-11-22,150.0
2017-12-04,0.0
2017-12-05,-99.0
2017-12-26,900.0
2018-01-02,-90.0
2018-01-09,9900.0
2018-01-10,0.0
2018-01-18,-90.0
2018-03-14,-90.0
2018-05-24,0.0
2018-07-12,0.0
2018-11-02,9900.0
2018-12-06,-99.0
2018-12-26,0.0
2019-01-02,0.0
2019-02-28,900.0
2019-04-24,-90.0
2019-05-14,0.0
2019-05-16,0.0
2019-05-17,0.0
2019-05-21,0.0
2019-09-17,0.0
2019-09-24,0.0
2019-11-27,0.0
2019-12-02,0.0
2019-12-10,0.0
2019-12-16,9900.0
2019-12-27,0.0
2020-01-16,-99.0
2020-02-12,9900.0
2020-03-25,0.0
2020-03-27,0.0
2020-04-29,0.0
2020-05-26,-99.0
2020-05-28,900.0
2020-06-15,900.0
2020-07-28,-90.0
