ticker,ICCC US Equity
2000-05-25,4.2553
2000-05-26,-18.3673
2000-05-30,10.0
2000-05-31,18.1818
2000-06-01,-3.8462
2000-06-02,4.0
2000-06-05,0.0
2000-06-06,7.6923
2000-06-07,0.0
2000-06-08,7.1429
2000-06-09,-3.3333
2000-06-12,-8.6207
2000-06-13,18.8679
2000-06-14,-10.3175
2000-06-15,3.5398
2000-06-16,2.5641
2000-06-19,-3.3333
2000-06-20,0.0
2000-06-21,3.4483
2000-06-22,-6.6667
2000-06-23,-3.5714
2000-06-26,14.8148
2000-06-27,6.4516
2000-06-28,-3.0303
2000-06-29,-2.3438
2000-06-30,-5.6
2000-07-03,3.3898
2000-07-05,0.0
2000-07-06,-8.1967
2000-07-07,0.0
2000-07-10,-3.5714
2000-07-11,7.4074
2000-07-12,0.0
2000-07-13,-9.4828
2000-07-14,14.2857
2000-07-17,0.0
2000-07-18,3.3333
2000-07-19,0.0
2000-07-20,-4.8387
2000-07-21,-3.3898
2000-07-24,-5.2632
2000-07-25,-6.4815
2000-07-26,-2.9703
2000-07-27,0.0
2000-07-28,4.0816
2000-07-31,5.8824
2000-08-01,-3.7037
2000-08-02,-9.6154
2000-08-03,0.0
2000-08-04,-2.1277
2000-08-07,-4.3478
2000-08-08,4.5455
2000-08-10,-2.1739
2000-08-11,0.5556
2000-08-14,1.6575
2000-08-15,-3.2609
2000-08-16,5.618
2000-08-17,0.0
2000-08-18,-2.1277
2000-08-21,-2.1739
2000-08-22,-2.2222
2000-08-23,2.2727
2000-08-24,-2.2222
2000-08-25,0.0
2000-08-28,0.0
2000-08-29,6.8182
2000-08-30,2.1277
2000-09-01,2.0833
2000-09-05,-6.1224
2000-09-06,4.3478
2000-09-08,-8.3333
2000-09-11,1.1364
2000-09-12,3.3708
2000-09-13,-2.1739
2000-09-14,-3.3333
2000-09-15,-3.4483
2000-09-18,0.0
2000-09-19,0.0
2000-09-20,2.3810000000000002
2000-09-21,2.3256
2000-09-22,0.0
2000-09-25,-5.6818
2000-09-26,4.8193
2000-09-27,-12.6437
2000-09-28,5.2632
2000-09-29,-5.0
2000-10-02,0.0
2000-10-03,2.6316
2000-10-04,2.5641
2000-10-05,0.0
2000-10-06,0.0
2000-10-09,0.0
2000-10-10,0.0
2000-10-11,-5.0
2000-10-12,-5.2632
2000-10-13,11.1111
2000-10-16,0.0
2000-10-17,-5.0
2000-10-18,5.2632
2000-10-19,0.0
2000-10-20,-5.0
2000-10-23,-2.6316
2000-10-24,-2.7027
2000-10-25,8.3333
2000-10-26,1.2821
2000-10-27,-11.3924
2000-10-30,2.8571
2000-10-31,11.1111
2000-11-01,5.0
2000-11-02,-4.7619
2000-11-03,-1.875
2000-11-06,-0.6369
2000-11-07,-10.2564
2000-11-08,2.8571
2000-11-09,11.1111
2000-11-10,-7.5
2000-11-13,0.0
2000-11-15,-2.7027
2000-11-16,2.7778
2000-11-17,5.4054
2000-11-20,1.2821
2000-11-21,0.0
2000-11-22,-1.2658
2000-11-24,1.2821
2000-11-27,-6.3291
2000-11-28,2.7027
2000-11-29,0.0
2000-11-30,-5.2632
2000-12-01,0.0
2000-12-04,2.7778
2000-12-05,0.0
2000-12-07,-8.1081
2000-12-08,0.0
2000-12-11,2.9412000000000003
2000-12-12,-2.8571
2000-12-13,-5.8824
2000-12-14,0.0
2000-12-15,0.0
2000-12-18,-9.375
2000-12-19,1.7241
2000-12-20,1.6949
2000-12-21,-3.3333
2000-12-22,5.1724
2000-12-26,-8.1967
2000-12-27,-14.2857
2000-12-28,4.1667
2000-12-29,0.0
2001-01-02,12.0
2001-01-03,10.7143
2001-01-04,0.0
2001-01-05,3.2258
2001-01-08,-6.25
2001-01-09,0.0
2001-01-11,10.0
2001-01-12,-3.0303
2001-01-16,6.25
2001-01-17,-2.9412000000000003
2001-01-18,9.0909
2001-01-19,11.1111
2001-01-22,0.0
2001-01-23,0.0
2001-01-24,2.5
2001-01-25,4.878
2001-01-26,-4.6512
2001-01-29,4.878
2001-01-30,-2.3256
2001-01-31,0.0
2001-02-01,4.7619
2001-02-02,-2.2727
2001-02-05,-4.6512
2001-02-06,4.878
2001-02-07,-4.6512
2001-02-08,12.1951
2001-02-09,4.3478
2001-02-12,0.0
2001-02-13,-4.1667
2001-02-14,0.0
2001-02-15,6.5217
2001-02-16,-4.0816
2001-02-20,2.1277
2001-02-21,0.0
2001-02-22,-12.5
2001-02-23,7.1429
2001-02-26,4.4444
2001-02-27,4.2553
2001-02-28,-10.2041
2001-03-01,-4.5455
2001-03-02,4.7619
2001-03-05,-2.2727
2001-03-06,2.3256
2001-03-07,0.0
2001-03-08,9.0909
2001-03-09,0.0
2001-03-12,-4.1667
2001-03-13,-2.1739
2001-03-14,5.5556
2001-03-15,-7.3684
2001-03-16,0.0
2001-03-19,-2.2727
2001-03-21,-6.9767
2001-03-22,0.0
2001-03-23,2.5
2001-03-26,2.439
2001-03-27,-4.7619
2001-03-28,2.5
2001-03-29,-2.439
2001-03-30,0.0
2001-04-02,-2.5
2001-04-03,2.5641
2001-04-04,5.0
2001-04-05,-3.5714
2001-04-06,3.7037
2001-04-09,-4.7619
2001-04-10,2.4
2001-04-11,5.4688
2001-04-12,-3.7037
2001-04-16,0.0
2001-04-17,5.7692
2001-04-18,-8.7273
2001-04-19,7.5697
2001-04-20,-7.4074
2001-04-23,7.6
2001-04-24,-5.2045
2001-04-25,3.9215999999999998
2001-04-26,13.2075
2001-04-27,-8.3333
2001-04-30,-5.4545
2001-05-01,-1.5385
2001-05-02,1.5625
2001-05-03,-1.9231
2001-05-04,7.8431
2001-05-07,-6.5455
2001-05-08,5.4475
2001-05-09,-3.69
2001-05-10,2.2989
2001-05-11,-3.7453
2001-05-14,1.1673
2001-05-15,0.0
2001-05-16,-3.8462
2001-05-17,0.4
2001-05-18,0.3984
2001-05-21,-0.3968
2001-05-22,0.0
2001-05-24,7.5697
2001-05-25,-6.6667
2001-05-29,0.0
2001-05-30,0.0
2001-05-31,0.0
2001-06-01,4.7619
2001-06-04,-2.6515
2001-06-05,1.1673
2001-06-06,-1.5385
2001-06-07,-0.3906
2001-06-08,3.9215999999999998
2001-06-11,3.7736
2001-06-12,0.0
2001-06-13,-1.4545
2001-06-14,0.0
2001-06-15,0.0
2001-06-18,-0.369
2001-06-19,-3.7037
2001-06-20,0.3846
2001-06-21,0.3831
2001-06-22,1.9083999999999999
2001-06-25,-4.4944
2001-06-26,5.8824
2001-06-27,-6.2963000000000005
2001-06-29,2.7668
2001-07-02,-3.4615
2001-07-03,1.5936
2001-07-05,0.0
2001-07-06,0.0
2001-07-09,7.0588
2001-07-10,-4.7619
2001-07-11,-3.8462
2001-07-12,4.0
2001-07-13,1.9231
2001-07-16,-1.8868
2001-07-17,3.8462
2001-07-18,-1.8519
2001-07-19,0.0
2001-07-20,-4.5283
2001-07-23,9.8814
2001-07-24,-1.4388
2001-07-25,-2.5547
2001-07-26,-3.3708
2001-07-27,6.5891
2001-07-30,-1.8182
2001-07-31,0.0
2001-08-01,-0.463
2001-08-02,-2.5116
2001-08-03,-3.8167999999999997
2001-08-06,-1.5873
2001-08-07,-0.8065
2001-08-08,1.626
2001-08-13,7.6
2001-08-15,0.0
2001-08-16,-8.1784
2001-08-20,2.4291
2001-08-21,-1.1858
2001-08-22,2.8
2001-08-23,-0.7782
2001-08-24,-3.9215999999999998
2001-08-27,0.0
2001-08-28,-1.2245
2001-08-29,-1.6529
2001-08-30,0.8403
2001-08-31,1.25
2001-09-04,1.6461000000000001
2001-09-05,-2.0243
2001-09-06,-7.0248
2001-09-07,0.0
2001-09-10,2.2222
2001-09-17,2.1739
2001-09-18,20.8511
2001-09-19,-6.6901
2001-09-20,3.7736
2001-09-21,-12.7273
2001-09-24,16.6667
2001-09-25,4.2857
2001-09-26,0.3425
2001-09-27,-1.0239
2001-09-28,1.7241
2001-10-01,1.6949
2001-10-02,-2.6667
2001-10-03,0.0
2001-10-04,-0.6849
2001-10-05,-3.4483
2001-10-08,-1.3393
2001-10-09,1.3575
2001-10-10,-1.7856999999999998
2001-10-11,3.6364
2001-10-12,1.7544
2001-10-15,3.4483
2001-10-16,23.0
2001-10-17,0.271
2001-10-18,17.8378
2001-10-19,8.7156
2001-10-22,-17.7215
2001-10-23,-6.6667
2001-10-24,-4.3956
2001-10-25,-1.1494
2001-10-26,-1.4535
2001-10-29,-7.0796
2001-10-30,4.7619
2001-10-31,-4.5455
2001-11-01,6.3492
2001-11-02,4.4776
2001-11-05,-0.2857
2001-11-06,0.2865
2001-11-07,0.0
2001-11-08,3.7143
2001-11-09,0.2755
2001-11-12,0.2747
2001-11-13,0.5479
2001-11-14,-4.6322
2001-11-15,0.2857
2001-11-16,-1.7094
2001-11-19,-3.4783
2001-11-20,-0.9009
2001-11-21,0.0
2001-11-23,-0.6061
2001-11-26,-1.5244
2001-11-27,5.2632
2001-11-28,-2.0588
2001-11-29,-6.006
2001-11-30,6.3898
2001-12-03,-2.4024
2001-12-04,13.2308
2001-12-05,7.8804
2001-12-06,-5.5416
2001-12-07,0.0
2001-12-10,-5.3333
2001-12-11,-9.8592
2001-12-12,3.125
2001-12-13,3.0303
2001-12-14,1.4706000000000001
2001-12-17,-2.8986
2001-12-18,4.7761
2001-12-19,2.849
2001-12-20,-0.277
2001-12-21,-8.6111
2001-12-24,1.8237
2001-12-26,0.597
2001-12-27,-1.4837
2001-12-28,0.0
2001-12-31,9.9398
2002-01-02,-1.3699
2002-01-03,1.3889
2002-01-04,-1.3699
2002-01-07,-4.7222
2002-01-08,2.0408
2002-01-09,2.8571
2002-01-10,-2.2222
2002-01-11,0.0
2002-01-14,1.4205
2002-01-15,-8.1232
2002-01-16,0.9146
2002-01-17,3.3233
2002-01-18,-0.8772
2002-01-22,-1.1799
2002-01-23,1.4925
2002-01-24,0.0
2002-01-25,-0.5882
2002-01-28,-0.5917
2002-01-29,-0.2976
2002-01-30,0.0
2002-01-31,3.5821
2002-02-01,-3.4582
2002-02-04,2.9851
2002-02-05,-5.7971
2002-02-06,-4.6154
2002-02-07,0.3226
2002-02-08,0.0
2002-02-11,4.5016
2002-02-12,0.0
2002-02-13,7.6923
2002-02-14,-2.8571
2002-02-15,1.4706000000000001
2002-02-19,1.4493
2002-02-20,-2.8571
2002-02-21,-4.4118
2002-02-22,8.9231
2002-02-25,-6.7797
2002-02-26,1.8182
2002-02-27,0.0
2002-02-28,-0.2976
2002-03-01,0.0
2002-03-04,-2.9851
2002-03-05,0.0
2002-03-06,0.6154
2002-03-07,-0.6116
2002-03-08,-3.6923
2002-03-11,3.8339
2002-03-12,-1.5385
2002-03-13,3.125
2002-03-14,-4.8485
2002-03-15,-3.5032
2002-03-18,6.9307
2002-03-19,-5.8642
2002-03-20,2.2951
2002-03-21,-0.641
2002-03-22,-2.2580999999999998
2002-03-25,3.6304
2002-03-26,-2.8662
2002-03-27,4.5902
2002-03-28,-1.2539
2002-04-01,-3.1746
2002-04-02,3.2787
2002-04-03,0.0
2002-04-04,-1.5873
2002-04-08,0.0
2002-04-09,0.0
2002-04-10,1.2903
2002-04-11,-1.879
2002-04-12,0.1623
2002-04-15,-0.1944
2002-04-16,1.9481000000000002
2002-04-17,-0.6369
2002-04-18,-0.641
2002-04-19,1.6129
2002-04-22,0.0
2002-04-23,0.6349
2002-04-24,-2.1767
2002-04-25,-1.6446
2002-04-26,0.6557
2002-04-29,-0.6515
2002-04-30,0.3279
2002-05-01,0.6536
2002-05-02,-2.5974
2002-05-03,1.6667
2002-05-07,0.0
2002-05-08,-1.6393
2002-05-09,-1.6333
2002-05-10,-0.0339
2002-05-13,1.6949
2002-05-14,-5.0
2002-05-15,5.2632
2002-05-17,0.0
2002-05-20,-3.3333
2002-05-21,0.0
2002-05-22,-5.1724
2002-05-23,1.4545
2002-05-24,0.7168
2002-05-28,-0.7117
2002-05-29,3.9427
2002-05-30,-0.3448
2002-05-31,1.7301
2002-06-03,-1.3605
2002-06-04,0.0
2002-06-05,-4.4828
2002-06-06,1.083
2002-06-07,0.0357
2002-06-10,0.0
2002-06-11,-0.0357
2002-06-12,-1.7856999999999998
2002-06-13,4.7273
2002-06-14,-6.25
2002-06-17,-1.8519
2002-06-18,7.5472
2002-06-19,-3.1579
2002-06-20,-1.8115999999999999
2002-06-21,4.797
2002-06-24,-4.5775
2002-06-25,2.952
2002-06-26,-2.1147
2002-06-27,-0.7689
2002-06-28,0.0
2002-07-01,-7.7491
2002-07-02,1.6
2002-07-03,-5.1181
2002-07-05,-2.4896
2002-07-08,9.3191
2002-07-09,-9.3032
2002-07-10,-12.0172
2002-07-11,8.2927
2002-07-12,4.5045
2002-07-15,7.7586
2002-07-16,-16.0
2002-07-17,11.4286
2002-07-18,-3.8462
2002-07-22,-4.8889
2002-07-23,-0.4673
2002-07-24,-10.7512
2002-07-25,2.5776
2002-07-26,0.0
2002-07-29,2.5128
2002-07-30,0.5503
2002-07-31,12.9353
2002-08-01,-10.5727
2002-08-02,20.6897
2002-08-05,-8.1633
2002-08-06,-11.0667
2002-08-07,0.9495
2002-08-08,3.9604
2002-08-09,0.5238
2002-08-12,-0.5211
2002-08-13,0.0
2002-08-15,6.1905
2002-08-16,0.8969
2002-08-19,-4.4444
2002-08-20,-1.3953
2002-08-21,0.0
2002-08-22,6.1321
2002-08-23,-15.5556
2002-08-26,5.2632
2002-08-27,0.5
2002-08-28,-2.9851
2002-08-29,2.5641
2002-09-04,0.0
2002-09-05,2.5
2002-09-06,-2.439
2002-09-09,12.5
2002-09-10,-11.1111
2002-09-11,14.0
2002-09-12,-14.0351
2002-09-17,7.0918
2002-09-18,-6.5746
2002-09-19,4.5385
2002-09-20,-0.9756
2002-09-23,-5.9113
2002-09-24,2.0419
2002-09-25,-1.4879
2002-09-26,-6.25
2002-09-27,-0.5556
2002-09-30,0.5587
2002-10-01,1.1111
2002-10-02,6.044
2002-10-03,-11.9171
2002-10-04,-2.9412000000000003
2002-10-07,0.0
2002-10-08,14.5455
2002-10-09,-15.3439
2002-10-10,18.125
2002-10-14,-13.7566
2002-10-15,3.0675
2002-10-16,8.9286
2002-10-17,-2.1858
2002-10-18,-3.9106
2002-10-21,9.8837
2002-10-22,-4.7619
2002-10-23,-2.7778
2002-10-24,2.2857
2002-10-25,1.1173
2002-10-28,-0.5525
2002-10-29,0.0
2002-10-30,2.7778
2002-10-31,1.6216
2002-11-01,0.0
2002-11-04,-6.9149
2002-11-05,3.4286
2002-11-06,-3.3149
2002-11-07,-0.5714
2002-11-08,-0.5747
2002-11-11,1.2139
2002-11-12,5.6539
2002-11-13,2.1622
2002-11-14,-6.3492
2002-11-18,0.565
2002-11-19,1.1236
2002-11-20,-5.0
2002-11-21,1.7544
2002-11-22,8.046
2002-11-25,27.6064
2002-11-26,-4.1267
2002-11-29,0.0
2002-12-02,-7.3478
2002-12-03,0.4223
2002-12-04,5.1402
2002-12-05,-4.4
2002-12-06,4.1376
2002-12-09,-0.4464
2002-12-10,-2.6906
2002-12-11,3.6866
2002-12-12,-5.7778
2002-12-13,-0.9434
2002-12-16,-9.5238
2002-12-17,-1.6316000000000002
2002-12-18,3.7988
2002-12-19,-5.2062
2002-12-20,0.0544
2002-12-23,4.3478
2002-12-24,-6.25
2002-12-26,-5.0
2002-12-27,-0.5848
2002-12-30,4.7059
2002-12-31,-5.618
2003-01-02,3.6310000000000002
2003-01-03,11.4302
2003-01-06,1.0309
2003-01-07,-5.102
2003-01-08,12.9032
2003-01-09,-2.8571
2003-01-10,-4.6078
2003-01-13,0.7194
2003-01-14,2.551
2003-01-17,-2.9851
2003-01-21,7.6923
2003-01-22,-4.7619
2003-01-23,4.0
2003-01-24,-3.8462
2003-01-27,0.0
2003-01-28,4.0
2003-01-29,0.9615
2003-01-30,1.9048
2003-01-31,0.4673
2003-02-03,9.3023
2003-02-04,0.0
2003-02-05,-6.383
2003-02-06,-5.4545
2003-02-07,3.3654
2003-02-10,-6.9767
2003-02-11,-10.0
2003-02-12,-1.6667
2003-02-13,-1.1299
2003-02-14,0.0
2003-02-18,2.2286
2003-02-19,6.2046
2003-02-20,-1.5789
2003-02-21,-2.1390000000000002
2003-02-24,12.5683
2003-02-25,0.0
2003-02-26,0.0
2003-02-27,-2.9126
2003-02-28,-2.5
2003-03-03,0.5128
2003-03-04,-0.5102
2003-03-05,0.0
2003-03-06,-1.0256
2003-03-07,0.5181
2003-03-11,3.0928
2003-03-12,0.0
2003-03-13,-1.5
2003-03-14,2.0305
2003-03-17,-2.4876
2003-03-18,0.0
2003-03-19,-0.5102
2003-03-20,3.0769
2003-03-21,3.4826
2003-03-24,-1.4423
2003-03-25,-5.8537
2003-03-26,0.0
2003-03-27,3.6269
2003-03-28,-3.0
2003-04-01,0.5155
2003-04-02,2.5641
2003-04-03,9.5
2003-04-04,-7.3059
2003-04-07,8.3744
2003-04-08,0.0
2003-04-09,-6.3636
2003-04-10,1.9417
2003-04-11,4.2857
2003-04-14,-0.9132
2003-04-15,0.0
2003-04-16,0.0
2003-04-17,-6.4516
2003-04-21,1.4778
2003-04-22,-1.4563
2003-04-23,-0.4926
2003-04-24,-0.9901
2003-04-29,0.0
2003-04-30,0.0
2003-05-01,0.5
2003-05-02,-0.4975
2003-05-06,2.5
2003-05-08,0.0
2003-05-09,0.0
2003-05-12,0.0
2003-05-13,5.8537
2003-05-14,8.2949
2003-05-15,0.0
2003-05-16,2.1277
2003-05-19,0.0
2003-05-20,-2.0833
2003-05-21,-2.1277
2003-05-22,8.6957
2003-05-23,-0.4
2003-05-27,-1.2048
2003-05-28,16.2602
2003-05-29,-4.5455
2003-05-30,2.1978
2003-06-02,-1.4337
2003-06-03,-5.4545
2003-06-04,-2.6923
2003-06-05,2.7668
2003-06-06,-3.4615
2003-06-09,7.5697
2003-06-10,0.0
2003-06-11,-7.037
2003-06-12,6.7331
2003-06-13,-4.8152
2003-06-16,8.9804
2003-06-17,-1.0435
2003-06-18,-0.7273
2003-06-19,-1.0989
2003-06-20,-7.7778
2003-06-23,0.4016
2003-06-24,5.2
2003-06-25,2.6616
2003-06-26,-1.8519
2003-06-27,1.4717
2003-06-30,-5.913
2003-07-01,-2.7668
2003-07-02,7.3171
2003-07-07,1.8939
2003-07-08,8.513
2003-07-09,3.1175
2003-07-10,7.9734
2003-07-11,12.3077
2003-07-14,11.7808
2003-07-15,-6.8627
2003-07-16,4.2105
2003-07-17,-3.5354
2003-07-18,-1.8325
2003-07-21,-22.6667
2003-07-22,-10.3448
2003-07-23,-3.4615
2003-07-24,-3.1873
2003-07-25,8.2305
2003-07-28,1.9011
2003-07-29,-2.9851
2003-07-30,1.1538
2003-07-31,4.5626999999999995
2003-08-01,-1.8182
2003-08-04,3.3333
2003-08-05,0.7168
2003-08-06,-5.3381
2003-08-07,3.0075
2003-08-08,0.0
2003-08-11,-0.7299
2003-08-12,-6.6176
2003-08-13,0.3937
2003-08-14,3.8824
2003-08-15,0.0378
2003-08-18,-1.8868
2003-08-19,1.9231
2003-08-20,-0.7547
2003-08-21,0.0
2003-08-22,-1.1407
2003-08-25,2.6923
2003-08-26,-0.7491
2003-08-27,2.2641999999999998
2003-08-28,-1.476
2003-08-29,1.1236
2003-09-02,5.1852
2003-09-03,-4.9296
2003-09-04,3.7037
2003-09-05,-4.2857
2003-09-08,3.7313
2003-09-09,-0.7194
2003-09-10,-4.3478
2003-09-11,1.5152
2003-09-12,0.3731
2003-09-15,-0.3717
2003-09-16,1.1194
2003-09-17,1.845
2003-09-18,0.0
2003-09-19,1.4493
2003-09-22,-4.2857
2003-09-23,4.1045
2003-09-24,0.0
2003-09-25,-1.8279999999999998
2003-09-26,0.4016
2003-09-29,-0.3636
2003-09-30,0.0
2003-10-01,-3.6496
2003-10-02,-1.1364
2003-10-03,4.9808
2003-10-06,-0.4015
2003-10-07,0.4031
2003-10-08,0.365
2003-10-09,-0.3636
2003-10-10,-4.7445
2003-10-13,0.4215
2003-10-14,5.3033
2003-10-15,0.0
2003-10-16,0.3623
2003-10-17,1.2274
2003-10-20,0.214
2003-10-21,1.4235
2003-10-22,1.0175
2003-10-23,9.413
2003-10-24,6.3492
2003-10-27,-2.6866
2003-10-28,-11.3497
2003-10-29,12.4567
2003-10-30,-4.6154
2003-10-31,0.9677
2003-11-03,-4.1534
2003-11-04,0.0
2003-11-05,1.3333
2003-11-06,-7.8947
2003-11-07,7.8571
2003-11-10,0.0
2003-11-11,0.0
2003-11-12,0.6623
2003-11-13,-0.3618
2003-11-14,-1.2876
2003-11-17,0.3344
2003-11-18,-0.3333
2003-11-19,-1.3378
2003-11-20,1.6949
2003-11-21,-3.6667
2003-11-24,2.0761
2003-11-25,0.0
2003-11-26,1.6949
2003-11-28,1.3333
2003-12-01,6.5789
2003-12-02,-1.5432000000000001
2003-12-03,-2.79
2003-12-04,3.8375
2003-12-05,0.6522
2003-12-08,-0.0309
2003-12-09,-2.4691
2003-12-10,0.0
2003-12-11,-1.5823
2003-12-12,-3.537
2003-12-15,1.3333
2003-12-16,4.6053
2003-12-17,-0.9119
2003-12-18,-1.6185
2003-12-19,-1.9355
2003-12-22,0.0
2003-12-23,3.6184
2003-12-24,7.6508
2003-12-26,10.2919
2003-12-29,6.6845
2003-12-30,-5.0125
2003-12-31,2.0844
2004-01-02,4.1613
2004-01-05,-8.1886
2004-01-06,4.0541
2004-01-07,-2.0779
2004-01-08,-1.5915
2004-01-09,2.4259
2004-01-12,5.2632
2004-01-13,-2.5
2004-01-14,0.0
2004-01-15,0.0
2004-01-16,0.2564
2004-01-20,2.3018
2004-01-21,-0.25
2004-01-22,0.2506
2004-01-23,-2.0
2004-01-26,0.2551
2004-01-27,-3.5623
2004-01-28,2.1108
2004-01-29,2.584
2004-01-30,-0.529
2004-02-02,-1.2408
2004-02-03,0.0
2004-02-04,0.0
2004-02-05,2.2821
2004-02-06,3.5347
2004-02-09,5.0847
2004-02-10,-6.682
2004-02-11,1.7284000000000002
2004-02-12,1.9417
2004-02-13,0.0
2004-02-17,7.1429
2004-02-18,-3.3333
2004-02-19,2.069
2004-02-20,0.2252
2004-02-23,-1.573
2004-02-24,-0.4566
2004-02-25,-0.4587
2004-02-26,-0.2304
2004-02-27,0.0
2004-03-01,0.0
2004-03-02,0.2309
2004-03-03,-0.2304
2004-03-04,1.3857
2004-03-05,1.8223
2004-03-08,-2.6846
2004-03-09,-3.908
2004-03-10,-0.4785
2004-03-11,-1.6827
2004-03-12,5.1345
2004-03-15,0.0
2004-03-16,0.0
2004-03-17,0.0
2004-03-18,-0.2326
2004-03-19,0.4662
2004-03-22,0.6961
2004-03-23,-0.9217
2004-03-24,1.1628
2004-03-25,-0.2299
2004-03-26,0.0
2004-03-29,0.9217
2004-03-30,2.4886
2004-03-31,-1.7599
2004-04-01,0.6803
2004-04-02,0.0
2004-04-05,-2.2297
2004-04-06,3.4324
2004-04-07,1.3363
2004-04-08,1.0989
2004-04-12,-2.3913
2004-04-13,2.2494
2004-04-14,-1.1109
2004-04-15,-2.4229
2004-04-16,0.2257
2004-04-19,-2.0045
2004-04-20,-1.1721
2004-04-21,-3.2558
2004-04-22,0.4808
2004-04-23,-0.9569
2004-04-26,1.4493
2004-04-27,2.3810000000000002
2004-04-28,-2.0698
2004-04-29,1.876
2004-04-30,0.2331
2004-05-03,-0.2326
2004-05-04,-4.662
2004-05-05,3.1785
2004-05-06,0.4739
2004-05-07,2.1226
2004-05-10,-3.5103999999999997
2004-05-11,-0.6702
2004-05-12,0.0
2004-05-13,0.988
2004-05-14,-0.2147
2004-05-17,-0.0478
2004-05-18,0.7177
2004-05-19,-0.4751
2004-05-20,-0.716
2004-05-21,-2.1635
2004-05-24,0.7371
2004-05-25,-5.122
2004-05-26,2.3136
2004-05-27,-0.5276
2004-05-28,-2.248
2004-06-01,-1.5245
2004-06-02,0.761
2004-06-03,3.6198
2004-06-04,-3.7447
2004-06-07,1.8277
2004-06-08,1.5385
2004-06-09,3.5101
2004-06-10,-4.6109
2004-06-14,2.5575
2004-06-16,-0.9975
2004-06-17,2.7708
2004-06-18,-1.2255
2004-06-21,3.4739
2004-06-22,-1.199
2004-06-23,-0.4854
2004-06-24,1.2195
2004-06-25,1.1807
2004-06-28,2.4053
2004-06-29,4.1628
2004-06-30,7.1668
2004-07-01,-1.25
2004-07-02,-1.2658
2004-07-06,-3.6325
2004-07-07,-4.2129
2004-07-08,-1.1574
2004-07-09,1.171
2004-07-12,-0.9028
2004-07-13,0.4438
2004-07-14,0.0
2004-07-15,2.3487999999999998
2004-07-16,-2.2949
2004-07-19,0.4651
2004-07-20,-0.2315
2004-07-21,-0.232
2004-07-22,1.1628
2004-07-23,0.0
2004-07-26,-1.1494
2004-07-27,0.0
2004-07-28,1.1628
2004-07-29,-0.9195
2004-07-30,0.9281
2004-08-02,0.2299
2004-08-03,0.2523
2004-08-04,1.3498
2004-08-05,-0.9029
2004-08-06,-0.6834
2004-08-09,2.0642
2004-08-10,-0.2247
2004-08-11,-2.027
2004-08-12,0.0
2004-08-13,0.6897
2004-08-16,0.4566
2004-08-17,-0.9091
2004-08-18,0.0
2004-08-19,0.6881
2004-08-20,-0.2278
2004-08-23,-0.9132
2004-08-24,0.4608
2004-08-25,0.2523
2004-08-26,-0.2517
