ticker,GFNL US Equity
2006-08-16,-12.857099999999999
2006-08-17,3.2787
2006-08-18,11.1111
2006-08-23,-12.857099999999999
2006-09-01,4.918
2006-09-21,0.0
2006-09-22,-6.25
2006-10-25,21.6667
2006-11-01,0.0
2006-11-14,-4.1096
2006-11-29,7.1429
2006-12-06,0.0
2006-12-22,49.2
2006-12-28,-29.4013
2007-01-03,-11.3924
2007-01-04,7.1429
2007-01-08,-9.3333
2007-01-25,0.0
2007-03-06,0.0
2007-04-03,-5.8824
2007-04-05,-6.25
2007-04-26,6.6667
2007-04-27,0.0
2007-05-21,-1.25
2007-06-14,1.2658
2007-06-21,0.0
2007-06-22,6.25
2007-06-25,-8.8235
2007-06-26,-3.2258
2007-07-11,3.3333
2007-07-12,0.0
2007-07-26,-3.2258
2007-07-30,0.0
2007-08-06,-6.6667
2007-08-07,0.0
2007-08-08,-10.7143
2007-08-09,21.6
2007-08-10,-17.7632
2007-08-15,0.0
2007-08-16,0.0
2007-08-20,0.0
2007-08-21,4.0
2007-08-23,11.538499999999999
2007-08-30,0.0
2007-09-10,-17.2414
2007-09-18,3.3333
2007-09-25,-2.4194
2007-10-08,-0.8264
2007-10-12,-8.3333
2007-10-19,0.0
2007-10-26,0.0
2007-10-30,4.0
2007-10-31,-12.5874
2007-11-02,0.0
2007-11-09,0.0
2007-11-12,0.0
2007-11-16,5.0
2007-11-29,-28.5714
2007-12-07,0.0
2007-12-11,0.0
2007-12-31,33.3333
2008-01-02,-25.0
2008-01-03,18.0
2008-01-17,-41.2429
2008-04-01,-1.9231
2008-09-12,-41.1765
2008-10-27,-16.6667
2008-10-28,12.0
2009-03-05,-64.2857
2009-09-24,100.0
2010-05-25,440.0
2010-05-26,-49.0741
2010-05-27,-7.2727
2010-06-03,-31.3725
2010-07-01,-42.8571
2010-07-22,0.0
2010-10-13,70.0
2010-11-08,61.7647
2010-11-09,0.0
2010-11-16,9.0909
2010-11-18,5.0
2010-11-19,0.0
2010-11-23,38.0952
2010-11-24,16.092
2010-11-26,3.9604
2010-11-29,0.0
2010-11-30,1.9048
2010-12-01,-1.8692
2010-12-02,0.0
2010-12-06,-3.8095
2010-12-08,7.9208
2010-12-10,0.0
2010-12-14,-3.6696999999999997
2010-12-15,-3.8095
2010-12-17,3.9604
2010-12-20,-3.8095
2010-12-21,8.9109
2010-12-22,-8.1818
2011-01-07,8.9109
2011-01-18,-45.4545
2011-01-19,68.3333
2011-01-20,-1.9802
2011-01-24,3.0303
2011-01-25,1.9607999999999999
2011-01-27,-4.8077
2011-01-28,1.0101
2011-01-31,1.0
2011-02-01,3.9604
2011-02-03,-12.381
2011-02-04,8.6957
2011-02-08,-8.0
2011-02-09,7.6087
2011-02-11,1.0101
2011-02-16,0.0
2011-02-18,-10.0
2011-02-22,14.4444
2011-02-28,-16.5049
2011-03-01,10.4651
2011-03-04,0.0
2011-03-07,0.0
2011-03-09,-5.2632
2011-03-16,-20.0
2011-03-23,-2.7778
2011-03-24,0.0
2011-03-25,0.0
2011-04-05,42.8571
2011-04-08,-10.0
2011-04-11,0.0
2011-04-12,-16.6667
2011-04-13,17.3333
2011-04-15,-2.2727
2011-04-18,-8.1395
2011-04-20,0.0
2011-04-26,0.0
2011-04-27,-5.0633
2011-05-02,-6.6667
2011-05-09,0.0
2011-05-12,7.1429
2011-05-16,0.0
2011-05-25,4.0
2011-06-07,-7.0513
2011-06-09,-0.6897
2011-06-10,0.0
2011-06-14,0.0
2011-06-20,0.0
2011-06-27,-1.3889
2011-06-28,0.0
2011-06-29,33.8028
2011-07-14,-28.4211
2011-07-20,-8.8235
2011-07-25,-0.8065
2011-07-26,-17.0732
2011-07-28,72.549
2011-08-01,7.9545
2011-09-08,-21.0526
2011-09-14,0.0
2011-09-20,-17.3333
2011-09-26,-4.8387
2011-09-27,18.6441
2011-09-28,-27.8571
2011-10-03,-4.9505
2011-10-14,0.0
2011-11-02,45.8333
2011-11-11,-31.4286
2011-11-28,1.25
2011-12-06,-3.2922000000000002
2011-12-20,10.6383
2011-12-30,101.9231
2012-01-06,-19.0476
2012-01-17,-15.8824
2012-01-31,-1.3986
2012-02-01,0.0
2012-02-09,6.383
2012-02-13,0.0
2012-02-14,15.6
2012-02-17,16.4937
2012-02-21,-25.7426
2012-02-28,-30.6667
2012-02-29,30.7692
2012-03-26,-17.2794
2012-04-12,-0.4444
2012-04-16,-4.4643
2012-04-24,-4.6729
2012-04-25,2.9412000000000003
2012-04-26,0.0
2012-04-27,0.0
2012-05-04,-10.4762
2012-05-08,-14.8936
2012-06-01,33.75
2012-06-05,0.0
2012-06-19,21.4953
2012-06-20,-7.6923
2012-06-21,0.0
2012-06-26,0.0
2012-06-29,8.3333
2012-07-16,-46.1538
2012-07-31,71.4286
2012-08-30,-18.3333
2012-09-18,22.449
2012-10-16,-40.0
2012-11-20,11.1111
2012-11-21,-10.0
2012-12-14,41.6667
2012-12-17,0.0
2012-12-28,0.0
2013-01-08,0.0
2013-01-15,17.647100000000002
2013-01-22,0.0
2013-01-24,0.0
2013-01-25,-16.1667
2013-01-28,1.3917
2013-01-30,-1.9607999999999999
2013-01-31,14.0
2013-02-01,-3.5088
2013-02-04,-7.2727
2013-02-05,-11.7647
2013-02-13,11.1111
2013-02-20,10.0
2013-03-04,-20.0
2013-03-05,13.6364
2013-03-07,-40.0
2013-04-09,83.3333
2013-04-10,-18.1818
2013-04-15,22.2222
2013-04-16,-9.0909
2013-04-25,-20.0
2013-05-03,27.5
2013-05-06,0.0
2013-05-13,7.8431
2013-05-21,-9.0909
2013-05-30,0.0
2013-05-31,-10.0
2013-06-18,11.1111
2013-07-10,-28.0
2013-07-19,38.8889
2013-07-24,-26.0
2013-08-06,35.1351
2013-08-21,-27.0
2013-09-12,9.589
2013-09-24,-25.0
2013-09-25,0.0
2013-09-27,-63.3333
2013-09-30,81.8182
2013-10-07,28.25
2013-10-11,32.5536
2013-10-21,-2.9412000000000003
2013-10-22,-9.0909
2013-10-24,0.0
2013-10-25,0.0
2013-11-06,0.0
2013-11-08,-3.3333
2013-11-11,0.0
2013-11-25,20.6897
2013-12-05,0.0
2014-01-08,11.4286
2014-01-17,-43.5897
2014-02-04,68.1818
2014-02-07,5.4054
2014-02-25,0.0
2014-02-26,0.0
2014-02-27,2.5641
2014-02-28,-2.5
2014-03-11,-23.0769
2014-03-25,50.0
2014-04-17,-11.1111
2014-05-05,-12.5
2014-05-12,20.0
2014-06-16,-40.4762
2014-06-27,80.0
2014-07-07,0.0
2014-07-21,-33.3333
2014-08-19,0.0
2014-09-05,3.3333
2014-09-22,9.6774
2014-10-02,2.9412000000000003
2014-10-21,0.0
2014-10-23,0.0
2014-11-06,-14.2857
2015-01-16,-30.0
2015-01-26,0.0
2015-03-13,-28.5714
2015-04-08,0.0
2015-04-15,46.6667
2015-04-23,18.1818
2015-04-30,0.0
2015-08-10,-42.3077
2015-09-23,33.3333
2015-09-25,-20.0
2015-10-14,-30.9375
2015-10-22,0.0
2015-12-31,80.9955
2016-01-06,0.0
2016-01-21,0.0
2016-01-25,45.0
2016-02-29,-31.0345
2016-03-07,0.0
2016-03-11,5.0
2016-03-28,-4.7619
2016-05-13,-25.0
2016-05-17,0.0
2016-05-25,26.6667
2016-05-31,5.2632
2016-07-08,-50.0
2016-10-28,80.0
2017-01-18,-44.4444
2017-01-19,20.0
2017-01-20,0.0
2017-02-07,0.0
2017-02-15,0.0
2017-02-16,-8.3333
2017-02-21,0.0
2017-03-03,-27.2727
2017-08-07,100.0
2017-08-08,24.9375
2017-08-09,0.0
2017-08-28,-14.9575
2017-09-11,-41.1765
2017-09-12,0.0
2017-09-21,60.0
2017-10-06,25.0
2017-10-10,0.0
2017-10-25,-5.0
2017-10-26,-15.7895
2017-11-13,25.0
2017-11-14,0.0
2017-11-17,0.0
2017-11-24,43.75
2017-12-07,-30.4348
2017-12-11,43.75
2017-12-12,0.8696
2017-12-20,-6.8966
2018-01-03,-7.4074
2018-01-04,7.8
2018-01-05,0.1855
2018-01-09,11.1111
2018-01-10,0.0
2018-01-11,0.0
2018-01-23,0.0
2018-01-29,0.0
2018-02-20,0.0
2018-02-21,0.0
2018-02-23,-4.1667
2018-02-26,-43.4783
2018-03-26,61.2308
2018-05-10,-28.4351
2018-05-16,0.0
2018-06-12,9.3333
2018-09-10,-45.3659
2018-09-11,0.0
2018-09-12,11.607099999999999
2018-10-23,-30.0
2018-11-08,11.4286
2018-12-19,-22.5641
2019-01-07,-32.947
2019-01-08,-1.2346
2019-01-17,-25.0
2019-02-06,0.0
2019-02-07,-6.6667
2019-02-14,0.0
2019-02-15,0.0
2019-03-11,-7.1429
2019-03-25,-23.0769
2019-04-01,0.0
2019-08-27,0.0
2019-10-11,-20.0
2019-10-28,-25.0
2019-10-30,150.0
2019-11-01,-57.3333
2019-11-12,-6.25
2020-02-05,0.0
2020-02-14,-8.3333
2020-02-18,78.1818
2020-03-13,-43.8776
2020-03-16,0.0
2020-03-24,0.0
2020-03-26,0.0
2020-03-27,-27.2727
2020-03-31,-12.5
2020-04-03,-28.5714
2020-04-13,100.0
2020-04-14,0.0
2020-04-20,0.0
2020-04-21,0.0
2020-04-23,0.0
2020-04-27,0.0
2020-04-29,0.0
2020-05-20,300.0
2020-05-26,-80.0
2020-05-28,385.0
2020-06-01,-79.3814
2020-06-09,325.0
2020-06-10,-11.7647
2020-06-12,-13.3333
2020-06-22,7.6923
2020-06-25,-46.4286
2020-06-26,95.3333
2020-06-29,36.5188
2020-06-30,24.0
2020-07-02,-7.2581
2020-07-06,2.6087
2020-07-07,69.4915
2020-07-09,-5.0
2020-07-10,0.0
2020-07-13,-47.3684
2020-07-14,13.0
2020-07-24,-2.646
2020-07-30,-22.7343
2020-07-31,50.5882
