ticker,INHC US Equity
2008-12-04,16.6667
2008-12-08,7.1429
2008-12-09,-26.6667
2008-12-10,0.0
2008-12-11,27.2727
2008-12-12,-7.1429
2008-12-15,-7.6923
2008-12-16,0.0
2008-12-17,0.0
2008-12-18,0.0
2008-12-19,0.0
2008-12-23,-8.3333
2008-12-29,0.0
2008-12-31,18.1818
2009-01-05,0.0
2009-01-07,-23.0769
2009-01-08,15.0
2009-01-12,-47.8261
2009-01-13,16.6667
2009-01-14,71.4286
2009-01-15,-0.8333
2009-01-20,0.8403
2009-01-21,0.0
2009-01-22,-16.6667
2009-01-23,20.0
2009-01-26,-12.5
2009-01-27,13.3333
2009-01-28,0.8403
2009-01-29,-8.3333
2009-01-30,0.0
2009-02-03,-0.9091
2009-02-04,0.9174
2009-02-11,0.0
2009-02-12,-9.0909
2009-02-13,0.0
2009-02-18,10.0
2009-02-20,0.0
2009-02-23,0.0
2009-02-24,0.0
2009-02-25,9.0909
2009-02-27,-25.0
2009-03-02,22.2222
2009-03-06,-9.0909
2009-03-10,0.0
2009-03-11,0.0
2009-03-13,0.0
2009-03-16,0.0
2009-03-19,0.0
2009-03-24,-30.0
2009-03-25,0.0
2009-03-26,0.0
2009-04-03,0.0
2009-04-08,0.0
2009-04-16,28.5714
2009-04-17,-22.2222
2009-04-20,0.0
2009-04-28,-14.2857
2009-05-05,8.3333
2009-05-06,3.8462
2009-05-08,0.0
2009-05-11,-40.7407
2009-05-14,-25.0
2009-05-15,0.0
2009-05-18,100.0
2009-05-19,-43.3333
2009-05-20,17.647100000000002
2009-05-22,-12.5
2009-05-26,0.0
2009-05-27,14.2857
2009-05-28,-12.5
2009-06-01,14.2857
2009-06-04,-25.0
2009-06-05,-3.3333
2009-06-08,3.4483
2009-06-09,0.0
2009-06-11,0.0
2009-06-16,0.0
2009-06-17,0.0
2009-06-18,0.0
2009-06-19,-33.3333
2009-06-22,50.0
2009-06-24,0.0
2009-06-26,-33.3333
2009-06-29,50.0
2009-06-30,0.0
2009-07-13,66.6667
2009-07-16,0.0
2009-07-27,-60.0
2009-07-28,75.0
2009-07-31,-57.1429
2009-08-07,66.6667
2009-08-10,40.0
2009-08-26,0.0
2009-09-08,-28.5714
2009-09-11,0.0
2009-09-24,0.0
2009-09-25,-32.0
2009-09-28,76.4706
2009-09-29,-3.3333
2009-09-30,-31.0345
2009-10-07,-35.0
2009-10-14,53.8462
2009-10-20,0.0
2009-11-02,-25.0
2009-11-04,33.3333
2009-11-06,-25.0
2009-11-09,0.0
2009-11-10,33.3333
2009-11-12,0.0
2009-11-16,-45.0
2009-11-18,-9.0909
2009-11-23,-50.0
2009-11-24,100.0
2009-11-25,-30.0
2009-11-30,0.0
2009-12-07,0.0
2009-12-09,0.0
2009-12-17,0.0
2009-12-23,-25.8929
2009-12-24,6.0241
2009-12-31,0.0
2010-01-12,170.4545
2010-01-15,-32.7731
2010-01-25,-43.75
2010-02-22,6.6667
2010-03-12,66.6667
2010-03-16,-50.0
2010-03-22,100.0
2010-03-26,-40.0
2010-03-31,-16.6667
2010-04-21,100.0
2010-04-22,200.0
2010-04-23,-43.3333
2010-04-26,0.0
2010-04-27,-29.4118
2010-05-05,-8.3333
2010-05-06,0.0
2010-05-11,0.0
2010-05-21,0.0
2010-06-04,0.0
2010-06-17,0.0
2010-06-24,0.0
2010-06-25,-9.0909
2010-07-28,-50.0
2010-07-30,0.0
2010-08-16,360.0
2010-08-17,-34.7826
2010-08-18,205.7305
2010-08-25,-90.1961
2010-08-26,2.0
2010-09-02,194.1176
2010-09-10,0.0
2010-09-13,-66.6667
2010-09-14,60.0
2010-09-21,23.75
2010-09-22,31.3131
2010-09-23,-46.1538
2010-10-04,14.2857
2010-10-08,87.5
2010-10-12,33.3333
2010-10-18,-30.0
2010-10-19,-42.8571
2010-10-21,0.0
2010-10-29,0.0
2010-11-04,0.0
2010-11-08,0.0
2010-11-15,22.5
2010-11-23,-37.5638
2010-11-24,0.0
2010-12-01,-8.1716
2010-12-08,-51.9466
2010-12-22,0.0
2010-12-23,11.1111
2010-12-27,-33.3333
2010-12-28,0.0
2010-12-30,0.0
2010-12-31,-40.0
2011-01-03,66.6667
2011-01-04,50.0
2011-01-05,16.6667
2011-01-07,-14.2857
2011-01-10,0.0
2011-01-12,100.0
2011-01-19,33.3333
2011-01-20,50.0
2011-01-21,58.3333
2011-01-24,15.7895
2011-01-25,0.0
2011-01-26,4.5455
2011-01-27,30.4348
2011-01-28,-16.6667
2011-01-31,0.0
2011-02-01,-20.0
2011-02-02,0.0
2011-02-03,0.0
2011-02-04,25.0
2011-02-07,-8.0
2011-02-08,-21.7391
2011-02-11,-11.1111
2011-02-14,12.5
2011-02-16,11.1111
2011-02-17,-25.0
2011-02-25,-13.3333
2011-02-28,0.0
2011-03-01,0.0
2011-03-02,-23.0769
2011-03-04,0.0
2011-03-07,-10.0
2011-03-08,0.0
2011-03-10,0.0
2011-03-14,0.0
2011-03-15,0.0
2011-03-17,-11.1111
2011-03-18,0.0
2011-03-22,-25.0
2011-04-04,0.0
2011-04-08,0.0
2011-04-26,66.6667
2011-04-27,30.0
2011-05-03,-38.4615
2011-05-09,0.0
2011-05-19,0.0
2011-05-24,0.0
2011-05-26,-25.0
2011-05-31,0.0
2011-06-02,0.0
2011-06-09,-16.6667
2011-06-15,0.0
2011-06-24,0.0
2011-06-27,0.0
2011-06-29,-15.0
2011-06-30,17.647100000000002
2011-07-06,20.0
2011-07-15,16.6667
2011-07-21,-28.5714
2011-07-25,20.0
2011-07-27,-66.4583
2011-07-29,148.4472
2011-08-01,0.0
2011-08-04,0.0
2011-08-10,-20.0
2011-08-16,0.0
2011-08-22,0.0
2011-08-23,-12.5
2011-08-25,-37.1429
2011-08-29,13.6364
2011-08-30,24.0
2011-09-06,-3.2258
2011-09-12,-66.6667
2011-09-15,0.0
2011-09-19,0.0
2011-09-27,50.0
2011-10-13,-13.3333
2011-11-16,-23.0769
2011-11-21,-10.0
2011-12-05,0.0
2011-12-12,-44.4444
2011-12-13,0.0
2011-12-14,0.0
2011-12-15,-10.0
2011-12-22,0.0
2011-12-28,-33.3333
2011-12-30,-33.3333
2012-02-03,9.375
2012-02-14,1722.8571
2012-02-15,188.4013
2012-02-16,-43.587
2012-02-17,38.7283
2012-02-21,-11.1111
2012-02-22,-15.625
2012-02-23,3.7037
2012-02-24,-8.5714
2012-02-27,-13.2813
2012-02-28,-0.9009
2012-02-29,18.1818
2012-03-01,-7.6923
2012-03-02,-10.0
2012-03-05,-1.8519
2012-03-06,-24.5283
2012-03-07,17.5
2012-03-08,-35.7713
2012-03-09,0.4141
2012-03-12,-17.5258
2012-03-13,56.0
2012-03-14,-35.8974
2012-03-15,40.0
2012-03-16,11.4286
2012-03-20,-43.109
2012-03-21,0.0
2012-03-22,35.2113
2012-03-23,16.6667
2012-03-26,35.7143
2012-03-27,30.5263
2012-03-28,-11.2903
2012-03-29,13.6364
2012-03-30,-4.0
2012-04-02,8.3333
2012-04-03,-15.3846
2012-04-04,0.0
2012-04-05,0.0
2012-04-09,-4.5455
2012-04-10,0.0
2012-04-11,0.0
2012-04-12,-4.7619
2012-04-13,-10.0
2012-04-16,11.1111
2012-04-17,0.0
2012-04-19,-20.0
2012-04-20,37.5
2012-04-23,0.0
2012-04-24,9.0909
2012-04-25,-1.6667
2012-04-26,0.0
2012-04-27,1.6949
2012-05-04,16.6667
2012-05-07,-4.2857
2012-05-09,3.7313
2012-05-10,16.5468
2012-05-11,7.4074
2012-05-14,-9.1954
2012-05-15,4.4304
2012-05-16,12.7273
2012-05-17,-8.6022
2012-05-18,23.5294
2012-05-21,14.2857
2012-05-22,-16.6667
2012-05-23,15.0
2012-05-24,-4.3478
2012-05-25,0.0
2012-05-29,-8.1818
2012-05-30,0.9901
2012-05-31,7.8431
2012-06-01,-3.6364
2012-06-04,-5.6604
2012-06-05,-2.5
2012-06-06,8.7179
2012-06-07,-0.9434
2012-06-08,-11.4286
2012-06-11,0.0
2012-06-14,7.5269
2012-06-15,-8.0
2012-06-18,3.2609
2012-06-19,0.0
2012-06-20,0.0
2012-06-21,0.0
2012-06-22,0.0
2012-06-25,-4.2105
2012-06-26,1.0989
2012-06-27,-2.1739
2012-06-28,-2.7778
2012-06-29,2.8571
2012-07-02,0.0
2012-07-03,0.0
2012-07-05,0.0
2012-07-06,-5.5556
2012-07-09,-11.7647
2012-07-10,0.0
2012-07-11,6.6667
2012-07-13,-6.25
2012-07-16,-6.6667
2012-07-18,-14.2857
2012-07-19,-8.3333
2012-07-23,36.3636
2012-07-24,18.6667
2012-07-25,-9.9017
2012-07-26,14.7311
2012-07-27,2.1739
2012-07-30,0.0
2012-07-31,-6.383
2012-08-02,2.2727
2012-08-03,0.0
2012-08-06,-4.4444
2012-08-08,4.6512
2012-08-13,0.0
2012-08-15,-11.1111
2012-08-17,6.25
2012-08-20,-5.8824
2012-08-21,0.0
2012-08-23,-31.25
2012-08-24,27.2727
2012-08-27,-7.1429
2012-08-28,0.0
2012-08-31,6.1538
2012-09-05,15.942
2012-09-06,-12.5
2012-09-10,10.0
2012-09-19,-2.5974
2012-09-24,-1.3333
2012-09-27,-18.9189
2012-09-28,16.6667
2012-10-02,4.2857
2012-10-05,-27.3973
2012-10-08,32.0755
2012-10-09,-7.1429
2012-10-10,7.6923
2012-10-11,2.8571
2012-10-22,-9.7222
2012-10-23,18.4615
2012-10-24,0.0
2012-10-25,2.5974
2012-11-01,1.2658
2012-11-05,-1.25
2012-11-06,-3.7975
2012-11-07,-27.6316
2012-11-08,7.2727
2012-11-12,1.6949
2012-11-14,-16.6667
2012-11-15,50.0
2012-11-16,0.0
2012-11-20,-4.0
2012-11-21,-9.7222
2012-11-29,0.0
2012-12-03,15.3846
2012-12-04,6.6667
2012-12-05,-12.5
2012-12-06,14.2857
2012-12-07,0.0
2012-12-10,-6.25
2012-12-11,0.0
2012-12-12,-6.6667
2012-12-14,-3.5714
2012-12-18,3.7037
2012-12-24,-14.2857
2012-12-26,0.0
2012-12-28,0.0
2012-12-31,33.3333
2013-01-02,-25.0
2013-01-04,0.3125
2013-01-09,0.0
2013-01-11,22.9491
2013-01-14,-18.9189
2013-01-15,6.6667
2013-01-17,0.0
2013-01-25,-29.6875
2013-01-29,9.5833
2013-02-01,-8.7452
2013-02-05,-11.1111
2013-02-14,8.75
2013-02-20,-8.046
2013-02-22,10.9375
2013-02-26,-9.8592
2013-03-07,0.0
2013-03-08,0.0
2013-03-15,-45.0
2013-03-18,13.6364
2013-03-19,16.0
2013-03-21,0.0
2013-03-22,0.0
2013-03-25,-21.7672
2013-04-03,-11.8457
2013-04-10,25.0
2013-04-17,-28.0
2013-04-18,0.0
2013-04-22,11.1111
2013-04-24,-25.0
2013-04-26,-13.3333
2013-04-29,0.0
2013-04-30,0.0
2013-05-01,-23.0769
2013-05-02,-10.0
2013-05-06,0.0
2013-05-09,-22.2222
2013-05-10,0.0
2013-05-13,-62.5
2013-05-14,21.4286
2013-05-15,370.5882
2013-05-17,-20.0
2013-05-29,-25.0
2013-06-12,-43.0556
2013-07-08,-19.5122
2013-07-15,0.0
2013-07-17,1.5152
2013-07-18,2.9851
2013-07-19,0.0
2013-07-24,0.0
2013-07-31,540.5797
2013-08-01,-29.4118
2013-08-02,-23.0769
2013-08-05,-25.8333
2013-08-06,43.8202
2013-08-07,0.0
2013-08-08,-25.0
2013-08-09,0.0
2013-08-12,-8.3333
2013-08-13,0.0
2013-08-14,9.0909
2013-08-15,41.6667
2013-08-16,0.0
2013-08-19,-35.2941
2013-08-20,0.0
2013-08-21,-10.2273
2013-08-22,65.8228
2013-08-26,-25.5725
2013-08-27,-26.1538
2013-08-28,40.2778
2013-08-30,0.0
2013-09-03,0.0
2013-09-04,-20.7921
2013-09-05,20.0
2013-09-06,0.0
2013-09-09,0.0
2013-09-11,-16.6667
2013-09-12,30.0
2013-09-13,-15.3846
2013-09-16,-14.7727
2013-09-17,17.3333
2013-09-19,-18.1818
2013-09-20,22.2222
2013-09-23,-18.1818
2013-09-25,22.2222
2013-09-26,-9.0909
2013-10-10,0.0
2013-10-14,-5.0
2013-10-15,-48.6842
2013-10-16,-21.7949
2013-10-17,0.0
2013-10-24,0.0
2013-10-25,0.0
2013-10-28,1.6393
2013-10-30,0.0
2013-11-01,0.0
2013-11-12,106.4516
2013-11-21,-51.5625
2013-11-26,0.0
2013-11-27,106.4516
2013-12-05,-51.5625
2013-12-13,0.0
2013-12-16,0.0
2013-12-17,3.2258
2013-12-19,-3.125
2013-12-24,0.0
2013-12-26,0.0
2013-12-27,-4.8387
2014-01-10,8.4746
2014-01-21,-9.375
2014-01-27,5.1724
2014-01-28,0.0
2014-02-03,-8.1967
2014-02-04,0.0
2014-02-05,25.0
2014-02-06,-42.8571
2014-02-10,-20.0
2014-02-11,-6.25
2014-02-18,0.0
2014-02-24,26.6667
2014-02-28,0.0
2014-03-05,42.1053
2014-03-07,-11.1111
2014-03-20,0.0
2014-03-24,-29.1667
2014-04-07,0.0
2014-04-10,0.0
2014-04-16,0.0
2014-04-25,0.0
2014-05-27,0.0
2014-06-03,35.2941
2014-06-17,-36.9565
2014-06-23,-6.8966
2014-06-25,0.0
2014-07-16,37.037
2014-07-23,0.0
2014-07-28,51.3514
2014-07-29,14.2857
2014-07-31,150.0
2014-08-01,-5.0
2014-08-04,57.8947
2014-08-05,0.0
2014-08-14,-53.3333
2014-08-15,-57.1429
2014-08-29,0.0
2014-09-12,0.0
2014-09-17,0.0
2014-09-30,-16.6667
2014-10-07,140.0
2014-11-05,-58.3333
2014-11-18,0.0
2014-11-24,0.0
2014-11-25,100.0
2014-12-01,-50.0
2014-12-04,0.0
2014-12-16,-7.5
2014-12-18,0.0
2015-01-02,0.0
2015-01-23,0.0
2015-02-18,-13.5135
2015-02-24,0.0
2015-02-27,0.0
2015-03-06,50.0
2015-03-11,-16.6667
2015-03-20,0.0
2015-03-24,0.0
2015-04-08,5.0
2015-05-04,2.3810000000000002
2015-05-19,0.0
2015-05-27,0.0
2015-06-23,-25.5814
2015-07-20,-18.75
2015-07-30,23.0769
2015-08-27,-18.75
2015-08-28,0.0
2015-09-08,0.0
2015-09-09,0.0
2015-09-18,38.4615
2015-10-15,-27.7778
2015-11-18,0.0
2015-11-19,0.0
2015-12-11,-15.3846
2015-12-15,-13.6364
2015-12-29,36.8421
2015-12-30,-26.9231
2016-02-01,-5.2632
2016-02-03,0.0
2016-02-25,0.0
2016-03-18,50.0
2016-03-31,-33.3333
2016-04-06,0.0
2016-04-20,0.0
2016-05-17,0.0
2016-06-02,0.0
2016-06-16,0.0
2016-06-17,0.0
2016-07-27,-11.1111
2016-08-05,12.5
2016-08-12,0.0
2016-09-13,0.0
2016-09-14,11.1111
2016-09-27,-10.0
2016-11-23,0.0
2016-11-28,0.0
2016-12-02,11.1111
2016-12-15,-10.0
2016-12-21,0.0
2016-12-23,0.0
2016-12-27,0.0
2017-01-25,0.0
2017-02-02,0.0
2017-02-07,22.2222
2017-02-15,-18.1818
2017-02-16,0.0
2017-02-24,0.0
2017-05-05,0.0
2017-05-30,0.0
2017-07-06,10.0444
2017-09-14,-11.147
2017-10-12,0.0
2017-11-02,-9.0909
2017-11-03,-20.0
2017-11-08,0.0
2017-12-19,0.0
2017-12-20,23.0
2017-12-21,-18.6992
2017-12-22,87.5
2017-12-27,-46.6667
2018-01-18,0.0
2018-01-24,20.125
2018-04-11,160.1457
2018-04-12,0.0
2018-04-16,-36.0
2018-05-17,118.75
2018-05-22,0.0
2018-06-01,-2.2857
2018-06-13,-38.5965
2018-08-01,6.1905
2018-08-02,-5.8296
2018-08-09,0.0
2018-08-13,0.0
2018-08-29,-14.2857
2018-09-19,0.0
2018-09-20,0.0
2018-09-28,0.0
2018-10-04,0.0
2018-10-05,-16.6667
2018-12-21,0.0
2019-02-01,33.3333
2019-02-28,-25.0
2019-03-20,0.0
2019-04-29,0.0
2019-05-01,126.6667
2019-05-02,2.9412000000000003
2019-05-14,-57.1429
2019-06-11,0.0
2019-06-14,-20.0
2019-07-16,25.0
2019-07-19,80.0
2019-07-24,-44.4444
2019-07-30,0.0
2019-08-26,-20.0
2019-09-03,0.0
2019-09-09,100.0
2019-09-25,-50.0
2019-10-02,0.0
2019-10-30,0.0
2019-11-06,0.0
2019-11-08,0.0
2019-12-13,0.0
2019-12-18,0.0
2020-01-13,90.8333
2020-01-31,-23.5808
2020-04-30,-31.4286
2020-06-03,-91.6667
2020-06-05,1100.0
2020-07-06,0.0
