ticker,KRBF US Equity
2007-05-07,-0.9804
2007-05-08,0.0
2007-05-09,6.9307
2007-05-10,-11.1111
2007-05-11,4.1667
2007-05-14,-4.0
2007-05-15,13.5417
2007-05-16,-8.2569
2007-05-17,-3.0
2007-05-18,9.2784
2007-05-21,-7.5472
2007-05-22,2.0408
2007-05-23,0.0
2007-05-24,-2.0
2007-05-25,-7.1429
2007-05-29,1.0989
2007-05-30,-3.2609
2007-05-31,-2.2472
2007-06-01,10.3448
2007-06-04,3.125
2007-06-05,-2.0202
2007-06-06,8.2474
2007-06-07,0.9524
2007-06-08,5.6604
2007-06-11,0.8929
2007-06-12,-10.6195
2007-06-13,-1.9802
2007-06-14,-17.1717
2007-06-15,12.1951
2007-06-18,-2.1739
2007-06-19,0.0
2007-06-20,0.0
2007-06-21,0.0
2007-06-22,-4.4444
2007-06-25,1.1628
2007-06-26,5.7471
2007-06-27,0.0
2007-06-28,-4.3478
2007-06-29,-14.7727
2007-07-02,0.0
2007-07-03,-2.6667
2007-07-05,-12.3288
2007-07-06,1.5625
2007-07-09,-15.3654
2007-07-10,5.4306
2007-07-11,0.0
2007-07-12,0.0
2007-07-13,0.0
2007-07-16,-3.4483
2007-07-17,7.1429
2007-07-18,-3.3333
2007-07-19,-5.1724
2007-07-20,-5.4545
2007-07-23,1.9231
2007-07-24,-3.7736
2007-07-25,-11.7647
2007-07-26,-1.7778
2007-07-27,24.4344
2007-07-30,-9.0909
2007-07-31,0.0
2007-08-01,0.0
2007-08-02,-6.0
2007-08-03,-4.2553
2007-08-06,-1.7778
2007-08-07,13.1222
2007-08-08,24.0
2007-08-09,0.0
2007-08-10,-11.2903
2007-08-13,23.6364
2007-08-14,-5.8824
2007-08-15,-7.5
2007-08-16,0.0
2007-08-17,1.3514
2007-08-20,0.0
2007-08-21,8.3333
2007-08-22,-6.1538
2007-08-23,1.6393
2007-08-24,3.2258
2007-08-27,-4.6875
2007-08-28,1.6393
2007-08-29,-1.6129
2007-08-30,6.5574
2007-08-31,-4.6154
2007-09-04,-3.2258
2007-09-05,-8.3333
2007-09-06,3.6364
2007-09-07,-8.7719
2007-09-10,-3.8462
2007-09-11,0.0
2007-09-12,2.0
2007-09-13,-1.9607999999999999
2007-09-14,4.0
2007-09-17,0.0
2007-09-18,-7.6923
2007-09-19,-14.5833
2007-09-20,0.0
2007-09-21,14.6341
2007-09-24,6.383
2007-09-25,0.0
2007-09-26,-10.0
2007-09-27,13.3333
2007-09-28,0.0
2007-10-01,0.0
2007-10-02,0.0
2007-10-04,-9.8039
2007-10-05,13.0435
2007-10-08,-3.8462
2007-10-09,10.0
2007-10-10,-10.9091
2007-10-11,6.1224
2007-10-12,28.8462
2007-10-15,19.403
2007-10-16,6.25
2007-10-17,5.8824
2007-10-18,-2.2222
2007-10-19,-10.2273
2007-10-22,-11.3924
2007-10-23,-2.8571
2007-10-24,-4.4118
2007-10-25,0.0
2007-10-26,0.0
2007-10-29,-7.6923
2007-10-30,8.3333
2007-10-31,-7.6923
2007-11-01,-16.6667
2007-11-02,0.0
2007-11-06,-14.0
2007-11-07,16.2791
2007-11-08,10.0
2007-11-09,-1.8182
2007-11-12,-16.6667
2007-11-13,0.0
2007-11-14,6.3333
2007-11-15,2.4032999999999998
2007-11-16,-16.3265
2007-11-19,-19.5122
2007-11-20,6.0606
2007-11-21,5.7143
2007-11-23,18.9189
2007-11-26,0.0
2007-11-27,-13.6364
2007-11-29,10.526299999999999
2007-11-30,0.0
2007-12-03,-11.9048
2007-12-04,-5.4054
2007-12-05,5.7143
2007-12-06,-5.4054
2007-12-07,-14.2857
2007-12-11,0.0
2007-12-12,13.3333
2007-12-13,17.647100000000002
2007-12-14,-17.5
2007-12-17,-3.0303
2007-12-18,3.125
2007-12-19,0.0
2007-12-20,-9.0909
2007-12-21,0.0
2007-12-24,0.0
2007-12-26,6.6667
2007-12-27,-6.25
2007-12-28,13.3333
2007-12-31,47.0588
2008-01-02,0.0
2008-01-03,-2.0
2008-01-04,0.0
2008-01-07,4.0816
2008-01-08,-1.9607999999999999
2008-01-09,2.0
2008-01-10,0.0
2008-01-15,-25.4902
2008-01-16,-2.6316
2008-01-17,13.5135
2008-01-18,0.0
2008-01-22,-4.7619
2008-01-23,-5.0
2008-01-24,2.6316
2008-01-25,15.3846
2008-01-28,-15.5556
2008-01-29,5.2632
2008-01-30,5.0
2008-01-31,-9.5238
2008-02-01,-13.1579
2008-02-04,0.0
2008-02-05,3.0303
2008-02-06,17.647100000000002
2008-02-07,-20.0
2008-02-08,6.25
2008-02-11,2.9412000000000003
2008-02-12,-5.7143
2008-02-13,-9.0909
2008-02-14,-6.6667
2008-02-15,7.1429
2008-02-19,-16.6667
2008-02-20,0.0
2008-02-21,-11.6
2008-02-22,17.647100000000002
2008-02-25,-23.0769
2008-02-26,-10.0
2008-02-27,16.6667
2008-02-28,0.0
2008-02-29,-4.7619
2008-03-03,0.0
2008-03-04,0.0
2008-03-05,10.0
2008-03-06,-9.0909
2008-03-07,0.0
2008-03-10,5.0
2008-03-11,-14.2857
2008-03-13,11.1111
2008-03-14,-10.0
2008-03-17,5.5556
2008-03-18,15.7895
2008-03-19,-17.7273
2008-03-20,-11.6022
2008-03-24,0.0
2008-03-25,-18.75
2008-03-26,-23.0769
2008-03-27,50.0
2008-03-28,0.0
2008-03-31,0.0
2008-04-01,13.3333
2008-04-02,5.8824
2008-04-03,0.0
2008-04-04,5.5556
2008-04-07,-5.2632
2008-04-08,0.0
2008-04-09,-5.5556
2008-04-10,0.0
2008-04-11,11.7647
2008-04-14,0.0
2008-04-15,-10.526299999999999
2008-04-16,0.0
2008-04-17,5.8824
2008-04-21,11.1111
2008-04-22,0.0
2008-04-23,-20.0
2008-04-24,0.0
2008-04-25,0.0
2008-04-29,0.0
2008-04-30,-6.25
2008-05-01,0.0
2008-05-02,-3.3333
2008-05-06,3.4483
2008-05-08,-6.6667
2008-05-09,0.0
2008-05-12,7.1429
2008-05-13,-20.0
2008-05-14,0.0
2008-05-15,8.3333
2008-05-16,-7.6923
2008-05-19,2.5
2008-05-20,-18.6992
2008-05-21,20.0
2008-05-22,-16.6667
2008-05-23,10.0
2008-05-27,0.0
2008-05-28,-9.0909
2008-05-30,10.0
2008-06-03,-9.0909
2008-06-04,10.0
2008-06-05,0.0
2008-06-06,0.0
2008-06-09,-22.6136
2008-06-10,2.2026
2008-06-11,26.4368
2008-06-12,0.0
2008-06-18,-9.0909
2008-06-19,-10.0
2008-06-20,5.5556
2008-06-23,-47.3684
2008-06-24,-66.0
2008-06-25,17.647100000000002
2008-06-26,0.0
2008-06-27,45.0
2008-06-30,-31.0345
2008-07-01,100.0
2008-07-02,50.0
2008-07-03,15.8333
2008-07-07,13.6691
2008-07-08,1.2658
2008-07-09,6.25
2008-07-10,-41.1765
2008-07-11,0.0
2008-07-14,-10.0
2008-07-15,11.1111
2008-07-16,-10.0
2008-07-17,-33.3333
2008-07-18,33.3333
2008-07-21,-25.0
2008-07-22,90.0
2008-07-23,-47.3684
2008-07-24,0.0
2008-07-25,0.0
2008-07-28,0.0
2008-07-29,-16.6667
2008-07-31,20.0
2008-08-04,0.4167
2008-08-05,-0.4149
2008-08-06,-26.6667
2008-08-07,0.5682
2008-08-08,-0.565
2008-08-11,0.5682
2008-08-12,0.0
2008-08-13,12.9944
2008-08-14,20.0
2008-08-15,0.0
2008-08-18,0.0
2008-08-19,0.0
2008-08-20,0.0
2008-08-21,-26.6667
2008-08-22,0.0
2008-08-25,36.3636
2008-08-29,-33.3333
2008-09-02,-10.0
2008-09-03,11.1111
2008-09-04,-10.0
2008-09-05,16.6667
2008-09-08,0.0
2008-09-09,0.0
2008-09-10,-4.7619
2008-09-11,-10.0
2008-09-15,-16.6667
2008-09-16,0.8333
2008-09-17,3.3058
2008-09-18,34.4
2008-09-19,-4.7619
2008-09-22,-25.0
2008-09-23,0.0
2008-09-24,0.0
2008-09-25,-26.6667
2008-09-26,0.0
2008-09-29,0.0
2008-09-30,0.0
2008-10-01,0.0
2008-10-02,-9.0909
2008-10-03,0.0
2008-10-06,-10.0
2008-10-07,-43.0556
2008-10-08,36.5854
2008-10-10,-28.5714
2008-10-13,0.0
2008-10-14,40.0
2008-10-15,-42.8571
2008-10-16,0.0
2008-10-17,0.0
2008-10-20,25.0
2008-10-21,-57.5
2008-10-22,0.0
2008-10-23,229.4118
2008-10-24,14.2857
2008-10-27,-25.0
2008-10-28,-16.6667
2008-10-29,0.0
2008-10-30,2.5
2008-10-31,-2.439
2008-11-03,10.0
2008-11-04,9.0909
2008-11-05,25.0
2008-11-06,-6.6667
2008-11-07,14.2857
2008-11-10,87.5
2008-11-11,-6.6667
2008-11-12,-28.5714
2008-11-13,0.0
2008-11-14,-20.0
2008-11-17,25.0
2008-11-18,-20.0
2008-11-19,-37.5
2008-11-21,-20.0
2008-11-24,-71.875
2008-11-26,44.4444
2008-12-01,23.0769
2008-12-02,-18.75
2008-12-03,53.8462
2008-12-04,80.0
2008-12-08,-44.4444
2008-12-09,80.0
2008-12-10,-44.4444
2008-12-11,0.0
2008-12-12,-47.5
2008-12-15,0.0
2008-12-16,0.0
2008-12-18,-9.5238
2008-12-19,0.0
2008-12-22,0.0
2008-12-23,236.8421
2008-12-26,-40.625
2008-12-29,-10.526299999999999
2008-12-30,-29.4118
2008-12-31,-33.3333
2009-01-02,18.75
2009-01-05,68.4211
2009-01-06,0.0
2009-01-09,-9.375
2009-01-14,10.3448
2009-01-15,750.0
2009-01-16,-41.1765
2009-01-20,100.0
2009-01-21,-25.0
2009-01-22,-33.3333
2009-01-23,0.0
2009-01-26,-20.0
2009-01-27,-12.5
2009-01-28,-14.2857
2009-01-29,66.6667
2009-01-30,-30.0
2009-02-02,0.0
2009-02-03,42.8571
2009-02-04,0.0
2009-02-06,0.0
2009-02-09,0.0
2009-02-10,-10.0
2009-02-11,66.6667
2009-02-12,0.0
2009-02-13,0.0
2009-02-17,0.0
2009-02-23,0.0
2009-02-24,-13.3333
2009-02-26,0.0
2009-03-02,-46.1538
2009-03-03,0.0
2009-03-04,0.0
2009-03-06,85.7143
2009-03-09,-46.1538
2009-03-10,0.0
2009-03-11,0.0
2009-03-12,14.2857
2009-03-13,12.5
2009-03-16,-22.2222
2009-03-18,-28.5714
2009-03-19,0.0
2009-03-20,0.0
2009-03-23,0.0
2009-03-24,100.0
2009-03-25,0.0
2009-03-26,0.0
2009-03-30,0.0
2009-03-31,0.0
2009-04-02,40.0
2009-04-03,-28.5714
2009-04-09,90.0
2009-04-13,-47.3684
2009-04-14,100.0
2009-04-16,0.0
2009-04-17,0.0
2009-04-20,-50.0
2009-04-21,150.0
2009-04-22,0.0
2009-04-23,-40.0
2009-04-24,66.6667
2009-04-27,-0.5
2009-04-28,-19.598
2009-04-29,0.0
2009-04-30,24.375
2009-05-01,-19.598
2009-05-04,0.0
2009-05-05,20.0
2009-05-06,0.0
2009-05-07,-8.3333
2009-05-08,2.2727
2009-05-12,0.0
2009-05-14,-32.7778
2009-05-19,19.0083
2009-05-20,33.3333
2009-05-21,4.1667
2009-05-22,-52.0
2009-05-26,58.3333
2009-05-27,-42.1053
2009-05-28,9.0909
2009-05-29,2.6042
2009-06-03,-2.5381
2009-06-04,-8.3333
2009-06-05,0.0
2009-06-08,0.0
2009-06-09,-9.0909
2009-06-10,0.0
2009-06-11,0.0
2009-06-15,0.0
2009-06-16,0.0
2009-06-17,0.0
2009-06-19,10.0
2009-06-23,-9.0909
2009-06-24,0.0
2009-07-01,0.0
2009-07-06,0.0
2009-07-07,-10.0
2009-07-08,0.0
2009-07-09,0.0
2009-07-16,0.0
2009-07-21,0.0
2009-07-22,-11.1111
2009-07-23,-37.5
2009-07-24,20.0
2009-07-27,0.0
2009-07-29,0.0
2009-08-03,16.6667
2009-08-04,-14.2857
2009-08-06,0.0
2009-08-10,0.0
2009-08-12,16.6667
2009-08-13,28.5714
2009-08-14,22.2222
2009-08-17,-27.2727
2009-08-18,0.0
2009-08-21,0.0
2009-08-24,12.5
2009-08-25,-11.1111
2009-08-26,0.0
2009-08-27,0.0
2009-08-28,0.0
2009-09-01,0.0
2009-09-02,12.5
2009-09-04,-9.7222
2009-09-08,0.0
2009-09-14,0.0
2009-09-15,10.7692
2009-09-16,0.0
2009-09-17,-22.2222
2009-09-23,16.0714
2009-09-25,0.7692
2009-09-28,0.0
2009-09-30,0.0
2009-10-05,22.1374
2009-10-06,0.0
2009-10-08,10.0
2009-10-12,-27.2727
2009-10-14,0.0
2009-10-15,-37.5
2009-10-16,20.0
2009-10-19,0.0
2009-10-20,0.0
2009-10-22,-16.6667
2009-10-23,40.0
2009-10-26,-14.2857
2009-10-27,0.0
2009-10-30,33.3333
2009-11-02,-37.5
2009-11-03,60.0
2009-11-04,0.0
2009-11-05,0.0
2009-11-06,-25.0
2009-11-11,33.3333
2009-11-12,-37.5
2009-11-16,0.0
2009-11-17,-20.0
2009-11-19,0.0
2009-11-30,15.625
2009-12-01,-32.4324
2009-12-02,28.0
2009-12-03,0.0
2009-12-04,0.0
2009-12-07,20.3125
2009-12-08,3.8961
2009-12-09,-3.75
2009-12-15,-37.6623
2009-12-17,0.0
2009-12-21,0.0
2009-12-22,100.0
2009-12-23,16.6667
2009-12-24,-57.1429
2009-12-28,0.0
2009-12-29,0.0
2009-12-30,16.6667
2009-12-31,39.2857
2010-01-04,12.8205
2010-01-05,0.0
2010-01-07,-52.2727
2010-01-08,45.2381
2010-01-12,0.0
2010-01-13,18.0328
2010-01-26,122.2222
2010-01-27,-11.875
2010-01-28,-9.2199
2010-02-03,-70.3125
2010-02-04,34.2105
2010-02-05,56.8627
2010-02-08,0.0
2010-02-10,-16.25
2010-02-12,0.0
2010-02-17,-1.4925
2010-02-18,-15.1515
2010-02-19,0.0
2010-02-23,128.5714
2010-02-24,-60.1563
2010-02-25,3.9215999999999998
2010-03-03,1.8868
2010-03-04,-11.1111
2010-03-08,0.0
2010-03-15,33.3333
2010-03-16,-25.0
2010-03-17,66.6667
2010-03-22,-20.0
2010-03-23,0.0
2010-03-24,0.0
2010-03-25,0.0
2010-03-26,0.0
2010-04-01,-25.0
2010-04-14,6.25
2010-04-21,0.0
2010-04-22,0.0
2010-04-26,-1.9607999999999999
2010-04-30,2.0
2010-05-07,13.7255
2010-05-21,-17.2414
2010-05-24,0.0
2010-05-27,-27.0833
2010-06-03,-31.4286
2010-06-18,0.0
2010-06-28,0.0
2010-07-02,0.0
2010-07-06,0.0
2010-08-05,33.3333
2010-08-06,-18.75
2010-08-18,-7.6923
2010-08-26,0.0
2010-08-31,33.3333
2010-09-01,-25.0
2010-09-02,0.0
2010-09-03,0.0
2010-09-09,66.6667
2010-09-13,-35.0
2010-09-15,126.9231
2010-09-16,-32.2034
2010-09-20,0.0
2010-09-21,0.0
2010-09-23,0.0
2010-09-24,0.0
2010-09-28,-15.0
2010-10-01,-29.4118
2010-10-05,-20.8333
2010-10-06,15.7895
2010-10-11,0.0
2010-10-19,9.0909
2010-10-21,100.0
2010-10-25,-50.0
2010-10-28,12.5
2010-10-29,37.037
2010-11-03,-27.027
2010-11-18,18.5185
2010-11-30,-9.375
2010-12-01,231.0345
2010-12-02,-33.3333
2010-12-03,0.0
2010-12-06,-9.375
2010-12-07,0.0
2010-12-10,-41.3793
2010-12-14,2.9412000000000003
2010-12-16,0.0
2010-12-23,82.8571
2010-12-27,0.0
2010-12-28,-42.1875
2010-12-29,-8.1081
2010-12-30,50.0
2010-12-31,25.4902
2011-01-03,0.0
2011-01-04,0.0
2011-01-07,150.0
2011-01-12,-50.0
2011-01-13,0.0
2011-01-14,20.0
2011-01-24,0.0
2011-01-25,-44.7917
2011-02-07,20.7547
2011-02-17,3.125
2011-02-18,21.2121
2011-02-22,-17.5
2011-02-23,0.0
2011-02-25,21.2121
2011-03-01,20.0
2011-03-04,-27.0833
2011-03-08,2.8571
2011-03-24,0.0
2011-03-28,0.0
2011-03-31,44.4444
2011-04-05,-30.7692
2011-04-07,75.0
2011-04-08,-0.7937
2011-04-11,-1.6
2011-04-12,-34.9593
2011-04-14,-40.0
2011-04-15,0.0
2011-04-18,0.0
2011-04-21,95.8333
2011-04-25,0.0
2011-04-28,-48.9362
2011-04-29,50.0
2011-05-09,-33.3333
2011-05-24,0.0
2011-05-26,0.0
2011-05-27,-27.0833
2011-06-17,0.0
2011-06-20,14.2857
2011-06-21,0.0
2011-06-24,-20.0
2011-06-27,25.0
2011-07-06,20.0
2011-07-07,-10.4167
2011-07-18,-6.9767
2011-07-19,20.0
2011-07-28,0.0
2011-07-29,-16.6667
2011-08-01,-15.0
2011-08-02,17.647100000000002
2011-08-05,20.0
2011-08-08,-4.1667
2011-08-19,-17.3913
2011-08-23,26.3158
2011-08-30,-12.5
2011-09-08,-9.5238
2011-09-29,5.2632
2011-10-03,-5.0
2011-10-07,5.2632
2011-10-10,20.0
2011-10-11,-33.3333
2011-10-13,0.0
2011-10-26,0.0
2011-11-09,0.0
2011-11-10,0.0
2011-11-16,50.0
2011-11-22,-16.6667
2011-12-05,0.0
2011-12-06,0.0
2011-12-07,0.0
2011-12-13,0.0
2011-12-16,-20.0
2011-12-22,-25.0
2011-12-28,0.0
2011-12-29,233.3333
2011-12-30,-60.0
2012-01-09,400.0
2012-01-11,-50.0
2012-01-23,-32.5
2012-01-24,-5.5556
2012-02-03,56.8627
2012-02-13,-70.0
2012-02-22,12.5
2012-03-15,0.0
2012-03-27,7.4074
2012-03-29,0.0
2012-04-02,10.3448
2012-04-03,25.0
2012-04-25,-5.0
2012-05-02,-28.947400000000002
2012-05-03,0.0
2012-05-07,0.0
2012-05-15,0.0
2012-05-24,0.0
2012-06-27,40.7407
2012-07-05,-28.947400000000002
2012-07-24,0.0
2012-07-26,0.0
2012-08-28,-11.1111
2012-09-06,0.0
2012-10-05,0.0
2012-10-24,0.0
2012-10-26,0.0
2012-11-07,0.0
2012-11-13,-25.0
2012-11-26,0.0
2012-12-03,0.0
2012-12-14,0.0
2012-12-18,0.0
2012-12-21,0.0
2012-12-26,0.0
2012-12-27,0.0
2012-12-31,0.0
2013-01-04,0.0
2013-01-09,0.0
2013-01-22,5.5556
2013-01-29,0.0
2013-02-05,0.0
2013-02-07,0.0
2013-02-13,0.0
2013-02-26,-47.3684
2013-03-14,30.0
2013-05-08,0.0
2013-05-09,0.0
2013-05-22,0.0
2013-06-04,0.0
2013-06-28,7.6923
2013-07-17,0.0
2013-07-18,14.2857
2013-07-24,0.0
2013-08-05,362.5
2013-08-06,25.6757
2013-08-07,-27.957
2013-08-14,-1.4925
2013-08-15,69.697
2013-08-16,0.0
2013-08-19,14.2857
2013-08-22,0.0
2013-08-23,0.0
2013-08-26,-47.6563
2013-08-28,0.0
2013-08-29,0.0
2013-09-03,88.0597
2013-09-04,26.9841
2013-09-13,-56.875
2013-09-17,1.4493
2013-09-20,0.0
2013-09-24,0.0
2013-10-01,62.8571
2013-10-03,-36.8421
2013-10-14,0.0
2013-10-16,0.0
2013-10-22,11.1111
2013-10-23,0.0
2013-10-28,-10.0
2013-10-30,0.0
2013-11-05,0.0
2013-11-08,2.7778
2013-11-11,-75.6757
2013-11-13,50.0
2013-11-14,18.5185
2013-11-15,0.0
2013-11-19,50.0
2013-11-22,-45.8333
2013-12-06,-19.2308
2013-12-13,52.381
2013-12-17,-34.375
2013-12-18,0.0
2013-12-20,-9.5238
2013-12-23,-15.7895
2013-12-26,12.5
2013-12-30,0.0
2014-01-02,0.0
2014-01-08,0.0
2014-01-17,0.0
2014-01-27,0.0
2014-01-29,0.0
2014-01-31,0.0
2014-02-05,-11.1111
2014-02-12,18.75
2014-03-03,0.0
2014-03-06,0.0
2014-03-19,0.0
2014-04-02,0.0
2014-04-21,0.0
2014-05-13,0.0
2014-05-15,126.3158
2014-05-16,0.0
2014-05-27,-51.1628
2014-05-28,0.0
2014-05-30,0.0
2014-06-19,0.0
2014-06-26,14.2857
2014-07-10,0.0
2014-08-22,0.0
2014-09-12,8.3333
2014-09-17,0.0
2014-09-29,84.6154
2014-10-02,43.75
2014-10-03,1.4493
2014-10-07,0.0
2014-10-08,-31.4286
2014-10-09,0.0
2014-10-29,0.0
2014-11-05,0.0
2014-11-06,0.0
2014-11-10,0.0
2014-11-11,-16.6667
2014-11-17,15.0
2014-11-25,0.0
2014-12-08,-6.5217
2014-12-09,0.0
2014-12-17,-18.6047
2014-12-30,0.0
2014-12-31,0.0
2015-01-12,0.0
2015-01-21,54.2857
2015-01-23,-40.7407
2015-01-30,-31.25
2015-02-02,-27.2727
2015-02-05,6.25
2015-02-23,-17.647100000000002
2015-02-25,0.0
2015-02-27,114.2857
2015-03-02,-46.6667
2015-03-10,-31.25
2015-03-16,18.1818
2015-03-23,0.0
2015-04-08,0.0
2015-04-10,107.6923
2015-04-17,-51.8519
2015-05-11,23.0769
2015-05-20,-18.75
2015-05-22,23.0769
2015-06-02,0.0
2015-06-04,50.0
2015-06-12,-33.3333
2015-07-23,-12.5
2015-07-27,-7.1429
2015-08-06,7.6923
2015-08-12,14.2857
2015-08-25,-18.75
2015-08-26,0.0
2015-09-24,0.0
2015-09-25,38.4615
2015-09-29,-11.1111
2015-09-30,37.5
2015-10-09,-36.3636
2015-10-12,-7.1429
2015-10-19,7.6923
2015-10-20,-7.1429
2015-10-22,-15.3846
2015-11-02,0.0
2015-12-11,18.1818
2015-12-21,-15.3846
2015-12-22,18.1818
2015-12-28,-15.3846
2015-12-29,0.0
2016-03-09,0.0
2016-03-24,0.0
2016-04-04,0.0
2016-04-05,0.0
2016-04-08,-9.0909
2016-04-25,10.0
2016-04-28,-9.0909
2016-04-29,10.0
2016-05-03,-9.0909
2016-05-04,0.0
2016-05-17,0.0
2016-06-02,0.0
2016-06-17,10.0
2016-06-28,-9.0909
2016-07-11,0.0
2016-07-18,10.0
2016-07-25,0.0
2016-08-04,0.0
2016-08-05,9.0909
2016-08-08,-8.3333
2016-08-26,0.0
2016-08-30,0.0
2016-09-01,0.0
2016-09-13,0.0
2016-09-16,45.4545
2016-09-19,50.0
2016-09-20,-45.8333
2016-10-07,30.7692
2016-10-10,-23.5294
2016-10-14,15.3846
2016-10-20,13.3333
2016-12-05,-17.647100000000002
2016-12-06,-7.1429
2016-12-30,30.7692
2017-01-06,-52.9412
2017-01-17,37.5
2017-02-01,0.0
2017-02-09,18.1818
2017-02-10,0.0
2017-02-13,-15.3846
2017-03-13,18.1818
2017-03-15,0.0
2017-03-30,-15.3846
2017-03-31,0.0
2017-04-04,0.0
2017-04-17,0.0
2017-04-20,0.0
2017-04-21,0.0
2017-05-01,0.0
2017-05-25,0.0
2017-05-31,0.0
2017-06-16,16.3636
2017-07-14,-12.5
2017-07-20,14.2857
2017-07-26,-42.5
2017-08-01,8.6957
2017-08-14,0.0
2017-08-18,30.0
2017-09-13,-23.0769
2017-09-22,60.0
2017-09-26,-37.5
2017-09-27,0.0
2017-10-06,0.0
2017-10-25,0.0
2017-10-27,0.0
2017-10-30,0.0
2017-10-31,700.0
2017-11-01,-50.0
2017-11-02,43.5
2017-11-03,4.5296
2017-11-06,-40.0
2017-11-08,0.0
2017-11-10,0.0
2017-11-13,0.0
2017-11-20,-27.7778
2017-11-27,69.2308
2017-11-29,-50.0
2017-11-30,8.1818
2017-12-04,-7.563
2017-12-05,0.0
2017-12-11,0.0
2017-12-12,100.0
2017-12-14,-45.4545
2017-12-15,-8.3333
2017-12-19,0.0
2017-12-20,0.0
2017-12-22,15.4545
2017-12-26,3.1496
2017-12-28,113.7405
2018-01-03,-57.1429
2018-01-16,17.5
2018-01-24,20.5674
2018-01-30,0.0
2018-02-02,76.4706
2018-02-05,0.0
2018-02-06,-20.0
2018-02-08,25.0
2018-02-12,33.3333
2018-02-13,-25.0
2018-02-14,6.6667
2018-02-15,50.0
2018-02-16,-16.6667
2018-02-23,-25.0
2018-02-28,33.3333
2018-03-01,-25.0
2018-03-02,133.3333
2018-03-05,-14.2857
2018-03-06,1.6667
2018-03-09,0.0
2018-03-13,-18.0328
2018-03-15,-16.0
2018-03-16,90.4762
2018-03-19,-47.5
2018-03-27,-2.3810000000000002
2018-03-29,-2.439
2018-04-12,2.5
2018-04-13,-14.6341
2018-04-17,28.5714
2018-04-20,-31.1111
2018-04-26,0.0
2018-04-27,0.0
2018-05-02,0.0
2018-05-03,93.5484
2018-05-04,83.3333
2018-05-07,27.2727
2018-05-08,77.1429
2018-05-09,-11.2903
2018-05-10,-29.1818
2018-05-11,18.742
2018-05-14,15.1351
2018-05-15,-10.7981
2018-05-16,0.0
2018-05-17,-21.0526
2018-05-18,60.0
2018-05-21,0.0
2018-05-22,-4.1667
2018-05-23,-19.5652
2018-05-24,-6.5946
2018-05-25,15.7407
2018-05-29,0.0
2018-05-30,-1.0
2018-05-31,-27.459600000000002
2018-06-01,16.271
2018-06-06,103.6527
2018-06-07,-0.0294
2018-06-08,2.6471
2018-06-11,-5.7307
2018-06-12,-2.7356
2018-06-13,19.0625
2018-06-14,1.3123
2018-06-15,29.5337
2018-06-18,-17.6
2018-06-19,37.1359
2018-06-20,19.469
2018-06-21,2.2222
2018-06-22,-5.7971
2018-06-25,-12.3077
2018-06-26,0.0
