ticker,KKPT US Equity
2005-03-24,0.0
2005-03-28,14.2857
2005-03-30,-12.5
2005-03-31,7.1429
2005-04-05,-32.6667
2005-04-06,2.9703
2005-04-15,0.0
2005-04-29,-3.8462
2005-05-09,10.0
2005-05-16,-9.0909
2005-05-17,30.0
2005-05-19,0.0
2005-05-23,-23.0769
2005-06-03,-20.0
2005-06-09,1.25
2005-06-16,-1.2346
2005-06-21,0.0
2005-07-12,2.5
2005-07-13,-2.439
2005-07-14,0.75
2005-07-15,0.4963
2005-07-19,-1.2346
2005-07-22,25.0
2005-08-12,-8.8
2005-08-24,20.614
2005-08-25,-9.0909
2005-08-29,10.0
2005-08-30,80.0
2005-08-31,6.0606
2005-09-02,4.7619
2005-09-06,-0.9091
2005-09-07,-3.6696999999999997
2005-09-08,9.5238
2005-09-09,0.0
2005-09-12,0.0
2005-09-13,0.8696
2005-09-14,21.1207
2005-09-16,-15.3025
2005-09-19,-15.9664
2005-09-20,9.0
2005-09-21,0.9174
2005-09-22,0.0
2005-09-23,0.0
2005-09-26,5.4545
2005-09-27,3.4483
2005-09-28,0.0
2005-09-29,0.8333
2005-09-30,3.3058
2005-10-03,-0.8
2005-10-04,0.0
2005-10-05,4.4355
2005-10-06,1.9304999999999999
2005-10-07,3.0303
2005-10-10,13.9706
2005-10-11,1.9355
2005-10-12,10.7595
2005-10-13,5.7143
2005-10-14,-3.2432
2005-10-17,6.0894
2005-10-18,-2.5803000000000003
2005-10-19,10.8108
2005-10-20,11.2195
2005-10-21,4.386
2005-10-24,0.8403
2005-10-25,2.9167
2005-10-26,-23.0769
2005-10-27,-5.2632
2005-10-28,-11.1111
2005-10-31,18.75
2005-11-01,-7.8947
2005-11-02,-8.5714
2005-11-03,20.625
2005-11-04,-4.1451
2005-11-07,-4.3243
2005-11-08,-1.1299
2005-11-09,7.4286
2005-11-10,-1.5957
2005-11-11,0.0
2005-11-14,-5.4054
2005-11-15,-8.5714
2005-11-16,-6.25
2005-11-17,1.0
2005-11-18,-22.1122
2005-11-21,0.0
2005-11-22,-2.5423999999999998
2005-11-23,2.6087
2005-11-25,1.6949
2005-11-28,-1.6667
2005-11-29,-1.6949
2005-11-30,1.7241
2005-12-01,-5.9322
2005-12-02,0.9009
2005-12-05,2.6786
2005-12-06,2.6087
2005-12-07,5.9322
2005-12-08,-8.0
2005-12-09,-12.1739
2005-12-12,-0.9901
2005-12-13,-19.0
2005-12-14,-12.3457
2005-12-15,40.8451
2005-12-16,5.0
2005-12-19,28.5714
2005-12-20,3.3333
2005-12-21,3.2258
2005-12-22,-16.6667
2005-12-23,0.0
2005-12-27,26.6667
2005-12-28,5.2632
2005-12-29,0.0
2005-12-30,3.75
2006-01-03,-6.6265
2006-01-04,-9.6774
2006-01-05,-14.2857
2006-01-06,-16.6667
2006-01-09,-5.0
2006-01-10,-8.4211
2006-01-11,32.1839
2006-01-12,22.6087
2006-01-13,-11.3475
2006-01-17,8.0
2006-01-18,-3.7037
2006-01-19,-3.8462
2006-01-20,-4.0
2006-01-23,-8.3333
2006-01-24,-1.8182
2006-01-25,11.1111
2006-01-26,-8.3333
2006-01-27,0.0
2006-01-30,4.5455
2006-01-31,-4.3478
2006-02-01,-4.5455
2006-02-02,-4.7619
2006-02-03,-1.0
2006-02-06,8.0808
2006-02-07,-1.8692
2006-02-08,4.7619
2006-02-09,0.0
2006-02-10,-7.2727
2006-02-13,-1.9607999999999999
2006-02-14,4.0
2006-02-15,-4.8077
2006-02-16,-3.0303
2006-02-17,-5.2083
2006-02-21,15.3846
2006-02-22,4.7619
2006-02-23,14.5455
2006-02-24,3.1746
2006-02-27,-2.3077
2006-02-28,10.2362
2006-03-01,-1.4285999999999999
2006-03-02,-4.3478
2006-03-03,-1.5152
2006-03-06,9.2308
2006-03-07,2.1127
2006-03-08,-4.8276
2006-03-09,1.4493
2006-03-10,-3.5714
2006-03-13,-7.4074
2006-03-14,-4.0
2006-03-15,4.1667
2006-03-16,3.2
2006-03-17,0.0
2006-03-20,3.1008
2006-03-21,0.0
2006-03-22,-6.015
2006-03-23,0.0
2006-03-24,-8.0
2006-03-27,-7.8261
2006-03-28,3.7736
2006-03-29,0.0
2006-03-30,-0.9091
2006-03-31,2.7523
2006-04-03,4.4643
2006-04-04,-1.7094
2006-04-05,-5.2174
2006-04-06,0.0
2006-04-07,0.0
2006-04-10,0.9174
2006-04-11,-2.6364
2006-04-12,-1.9607999999999999
2006-04-13,-4.7619
2006-04-17,-5.0
2006-04-18,-2.1053
2006-04-19,-2.1505
2006-04-20,-7.6923
2006-04-21,8.3333
2006-04-24,23.0769
2006-04-25,0.8929
2006-04-26,-7.0796
2006-04-27,-10.4762
2006-04-28,-4.0824
2006-05-01,6.4744
2006-05-02,-1.0417
2006-05-03,-5.2632
2006-05-04,0.0
2006-05-05,-1.1111
2006-05-08,-4.4944
2006-05-09,0.0
2006-05-10,0.0
2006-05-11,1.1764999999999999
2006-05-12,-1.1628
2006-05-15,-11.7647
2006-05-16,-5.3333
2006-05-17,-25.3521
2006-05-18,5.6604
2006-05-19,13.392900000000001
2006-05-22,-13.3858
2006-05-23,1.8182
2006-05-24,-8.9286
2006-05-25,7.8431
2006-05-26,-25.4545
2006-05-30,21.9512
2006-05-31,-18.0
2006-06-01,2.439
2006-06-02,-4.7619
2006-06-05,0.0
2006-06-06,5.0
2006-06-07,-4.7619
2006-06-08,0.0
2006-06-09,-7.5
2006-06-12,0.0
2006-06-13,0.0
2006-06-14,-5.4054
2006-06-15,5.7143
2006-06-16,-5.4054
2006-06-19,5.7143
2006-06-20,-5.4054
2006-06-21,-11.4286
2006-06-22,0.0
2006-06-23,-6.4516
2006-06-26,3.4483
2006-06-27,0.0
2006-06-28,0.0
2006-06-29,3.3333
2006-06-30,-6.4516
2006-07-03,3.4483
2006-07-05,0.0
2006-07-06,-3.3333
2006-07-07,3.4483
2006-07-10,0.0
2006-07-11,0.0
2006-07-12,-16.6667
2006-07-13,12.0
2006-07-14,-28.5714
2006-07-17,25.0
2006-07-18,-12.0
2006-07-19,0.0
2006-07-20,0.0
2006-07-21,-9.0909
2006-07-24,25.0
2006-07-25,-8.0
2006-07-26,-8.6957
2006-07-27,42.8571
2006-07-28,0.0
2006-07-31,-16.6667
2006-08-01,-20.0
2006-08-02,0.0
2006-08-03,5.0
2006-08-04,4.7619
2006-08-07,-9.0909
2006-08-08,25.0
2006-08-09,16.0
2006-08-10,0.0
2006-08-11,-13.7931
2006-08-14,-20.0
2006-08-15,25.0
2006-08-16,0.0
2006-08-17,-14.0
2006-08-18,-6.9767
2006-08-21,25.0
2006-08-22,-20.0
2006-08-23,25.0
2006-08-24,-8.0
2006-08-25,-4.3478
2006-08-28,0.0
2006-08-29,0.0
2006-08-30,-9.0909
2006-08-31,0.0
2006-09-01,-5.0
2006-09-05,-5.2632
2006-09-06,0.0
2006-09-07,-5.5556
2006-09-08,0.0
2006-09-11,0.0
2006-09-12,0.0
2006-09-13,0.0
2006-09-14,0.0
2006-09-15,-11.7647
2006-09-18,20.0
2006-09-19,-16.6667
2006-09-20,0.0
2006-09-21,0.0
2006-09-22,-6.6667
2006-09-25,-14.2857
2006-09-26,-33.3333
2006-09-27,25.0
2006-09-28,0.0
2006-09-29,40.0
2006-10-02,7.1429
2006-10-03,-33.3333
2006-10-04,0.0
2006-10-05,50.0
2006-10-06,-13.3333
2006-10-09,-23.0769
2006-10-10,20.0
2006-10-11,0.0
2006-10-12,-8.3333
2006-10-13,0.0
2006-10-16,0.0
2006-10-17,4.5455
2006-10-18,-4.3478
2006-10-19,-4.5455
2006-10-20,-4.7619
2006-10-23,10.0
2006-10-24,0.0
2006-10-25,9.0909
2006-10-27,-8.3333
2006-10-30,36.3636
2006-10-31,-26.6667
2006-11-01,13.6364
2006-11-02,-12.0
2006-11-03,18.1818
2006-11-06,-15.3846
2006-11-08,0.0
2006-11-09,0.0
2006-11-10,-9.0909
2006-11-13,5.0
2006-11-14,14.2857
2006-11-15,0.0
2006-11-16,-16.6667
2006-11-17,0.0
2006-11-20,0.0
2006-11-21,20.0
2006-11-22,-16.6667
2006-11-24,5.0
2006-11-27,-4.7619
2006-11-28,5.0
2006-11-29,0.0
2006-11-30,-4.7619
2006-12-01,10.0
2006-12-04,-18.1818
2006-12-05,22.2222
2006-12-06,-18.1818
2006-12-07,0.0
2006-12-08,-11.1111
2006-12-11,0.0
2006-12-12,25.0
2006-12-13,-10.0
2006-12-14,-11.1111
2006-12-15,0.0
2006-12-18,25.0
2006-12-19,0.0
2006-12-20,-20.0
2006-12-21,0.0
2006-12-22,0.0
2006-12-26,0.0
2006-12-27,-16.25
2006-12-28,-12.6866
2006-12-29,2.5641
2007-01-03,1.6667
2007-01-04,14.7541
2007-01-05,42.8571
2007-01-08,0.0
2007-01-09,0.0
2007-01-10,0.0
2007-01-11,-20.0
2007-01-12,-12.5
2007-01-16,0.0
2007-01-17,0.0
2007-01-18,0.0
2007-01-19,0.0
2007-01-22,14.2857
2007-01-23,0.0
2007-01-24,-12.5
2007-01-25,42.8571
2007-01-26,-30.0
2007-01-29,7.1429
2007-01-30,33.3333
2007-01-31,-30.0
2007-02-01,42.8571
2007-02-02,15.0
2007-02-05,-21.7391
2007-02-06,44.4444
2007-02-07,-11.538499999999999
2007-02-08,13.0435
2007-02-09,7.6923
2007-02-12,-7.1429
2007-02-13,-30.7692
2007-02-14,0.0
2007-02-15,0.0
2007-02-16,-11.1111
2007-02-20,18.75
2007-02-21,26.3158
2007-02-22,0.0
2007-02-23,-16.6667
2007-02-26,-20.0
2007-02-28,23.75
2007-03-01,0.0
2007-03-02,1.0101
2007-03-06,-1.0
2007-03-07,-9.0909
2007-03-22,-33.3333
2007-03-26,-66.6667
2007-03-27,200.0
2007-03-28,66.6667
2007-03-29,-70.0
2007-03-30,266.6667
2007-04-02,-45.4545
2007-04-03,66.6667
2007-04-04,-10.0
2007-04-09,-5.5556
2007-04-10,0.0
2007-04-11,-17.647100000000002
2007-04-12,-28.5714
2007-04-13,-80.0
2007-04-16,900.0
2007-04-17,0.0
2007-04-18,0.0
2007-04-19,0.0
2007-04-20,0.0
2007-04-23,0.0
2007-04-30,-30.0
2007-05-01,42.8571
2007-05-03,-20.0
2007-05-04,0.0
2007-05-11,25.0
2007-05-15,-30.0
2007-05-17,14.2857
2007-05-18,-12.5
2007-05-21,0.0
2007-05-23,0.0
2007-05-24,-14.2857
2007-05-25,16.6667
2007-05-29,0.0
2007-05-30,-28.5714
2007-05-31,-80.0
2007-06-01,900.0
2007-06-04,-40.0
2007-06-05,-16.6667
2007-06-06,0.0
2007-06-07,0.0
2007-06-08,60.0
2007-06-11,-38.125
2007-06-14,1.0101
2007-06-18,0.0
2007-06-19,0.0
2007-06-20,-10.0
2007-06-21,11.1111
2007-06-22,0.0
2007-06-25,0.0
2007-06-27,0.0
2007-06-28,-80.0
2007-06-29,400.0
2007-07-03,0.0
2007-07-05,0.0
2007-07-09,0.0
2007-07-10,0.0
2007-07-11,-10.0
2007-07-12,11.1111
2007-07-13,-40.0
2007-07-17,66.6667
2007-07-20,0.0
2007-07-23,0.0
2007-07-24,-20.0
2007-07-25,25.0
2007-07-26,-20.0
2007-07-27,25.0
2007-07-30,-20.0
2007-07-31,-50.0
2007-08-01,100.0
2007-08-03,0.0
2007-08-09,0.0
2007-08-13,0.0
2007-08-16,-25.0
2007-08-21,33.3333
2007-08-22,0.0
2007-08-23,100.0
2007-08-24,-50.0
2007-08-27,-50.0
2007-08-28,275.0
2007-08-29,-33.3333
2007-08-30,-20.0
2007-08-31,0.0
2007-09-04,0.0
2007-09-05,-50.0
2007-09-07,100.0
2007-09-10,125.0
2007-09-12,-55.5556
2007-09-13,-25.0
2007-09-14,33.3333
2007-09-18,0.0
2007-09-19,-50.0
2007-09-21,100.0
2007-09-24,0.0
2007-09-25,-25.0
2007-09-26,33.3333
2007-09-27,25.0
2007-09-28,-40.0
2007-10-01,0.0
2007-10-04,0.0
2007-10-05,16.6667
2007-10-08,-14.2857
2007-10-09,8.3333
2007-10-10,-7.6923
2007-10-11,0.0
2007-10-16,-33.3333
2007-10-23,60.0
2007-10-24,-3.125
2007-10-25,-3.2258
2007-10-26,0.0
2007-10-29,0.0
2007-10-30,33.3333
2007-10-31,-25.0
2007-11-01,0.0
2007-11-05,0.0
2007-11-06,0.0
2007-11-07,-99.5833
2007-11-09,16700.0
2007-11-12,-95.2381
2007-11-13,1900.0
2007-11-14,0.0
2007-11-16,50.0
2007-11-19,33.3333
2007-11-20,25.0
2007-11-21,0.0
2007-11-26,-60.0
2007-11-27,0.0
2007-11-28,-50.0
2007-11-30,200.0
2007-12-03,-50.0
2007-12-04,-33.3333
2007-12-05,100.0
2007-12-07,0.0
2007-12-10,0.0
2007-12-11,-99.375
2007-12-12,11900.0
2007-12-13,-20.0
2007-12-17,-16.6667
2007-12-18,10.0
2007-12-19,-54.5455
2007-12-20,0.0
2007-12-24,140.0
2007-12-26,-16.6667
2007-12-27,-98.75
2007-12-28,3900.0
2007-12-31,0.0
2008-01-07,700.0
2008-01-08,-25.0
2008-01-10,-66.6667
2008-01-11,100.0
2008-01-16,0.0
2008-01-22,25.0
2008-01-24,-20.0
2008-01-29,25.0
2008-02-04,100.0
2008-02-05,-55.0
2008-02-13,-11.1111
2008-02-14,-50.0
2008-02-19,200.0
2008-02-26,-16.6667
2008-02-27,0.0
2008-02-28,-99.5
2008-02-29,15900.0
2008-03-04,-45.0
2008-03-12,-90.9091
2008-03-20,1400.0
2008-03-24,-33.3333
2008-04-02,50.0
2008-04-08,-20.0
2008-04-14,-16.6667
2008-04-15,20.0
2008-04-16,-8.3333
2008-04-17,36.3636
2008-04-21,-20.0
2008-04-22,-8.3333
2008-04-30,-9.0909
2008-05-01,-50.0
2008-05-06,100.0
2008-05-13,-50.0
2008-05-19,120.0
2008-05-20,-98.8636
2008-06-11,15900.0
2008-06-13,0.0
2008-06-16,-75.0
2008-06-23,100.0
2008-06-24,-50.0
2008-06-27,-60.0
2008-06-30,150.0
2008-07-02,0.0
2008-07-08,0.0
2008-07-14,0.0
2008-07-15,-97.5
2008-07-17,7900.0
2008-07-18,50.0
2008-07-23,33.3333
2008-07-28,-75.0
2008-07-30,0.0
2008-08-05,100.0
2008-08-06,0.0
2008-08-14,-50.0
2008-08-15,500.0
2008-08-21,-76.6667
2008-08-22,0.0
2008-08-25,0.0
2008-09-02,185.7143
2008-09-10,-75.0
2008-09-12,0.0
2008-09-19,300.0
2008-09-23,-70.0
2008-09-26,-83.3333
2008-09-29,400.0
2008-10-15,120.0
2008-10-20,0.0
2008-11-04,-54.5455
2008-11-07,-97.5
2008-11-10,0.0
2008-11-28,700.0
2008-12-01,-37.5
2008-12-12,1500.0
2008-12-18,-90.0
2008-12-19,-87.5
2008-12-22,0.0
2008-12-24,3900.0
2008-12-30,-97.5
2008-12-31,700.0
2009-01-09,0.0
2009-01-12,0.0
2009-01-13,-87.5
2009-01-20,700.0
2009-01-27,800.0
2009-01-28,-11.1111
2009-01-29,-12.5
2009-02-06,-71.4286
2009-02-09,0.0
2009-02-19,0.0
2009-03-03,-75.0
2009-03-09,1900.0
2009-04-27,-98.75
2009-04-29,0.0
2009-05-05,7900.0
2009-05-06,-98.75
2009-05-19,700.0
2009-06-01,0.0
2009-06-08,0.0
2009-06-09,0.0
2009-06-15,-50.0
2009-06-30,100.0
2009-07-01,0.0
2009-07-07,0.0
2009-07-29,0.0
2009-08-03,-50.0
2009-08-04,100.0
2009-08-05,100.0
2009-08-20,-93.75
2009-08-26,700.0
2009-09-03,-87.5
2009-09-08,0.0
2009-09-15,0.0
2009-10-06,0.0
2009-10-09,700.0
2009-10-14,1000.0
2009-10-23,-90.9091
2009-10-26,0.0
2009-10-27,0.0
2009-11-16,0.0
2009-11-18,0.0
2009-11-20,0.0
2009-12-01,0.0
2009-12-02,0.0
2009-12-04,0.0
2009-12-07,0.0
2009-12-10,0.0
2009-12-16,0.0
2009-12-17,0.0
2009-12-21,0.0
2009-12-28,0.0
2009-12-30,-87.5
2009-12-31,0.0
2010-01-06,0.0
2010-01-08,0.0
2010-01-20,1500.0
2010-01-22,-93.75
2010-02-22,700.0
2010-03-01,0.0
2010-03-10,-87.5
2010-04-15,700.0
2010-04-26,0.0
2010-04-29,-87.5
2010-05-13,0.0
2010-06-11,50.0
2010-06-22,-33.3333
2010-06-29,0.0
2010-07-07,0.0
2010-07-14,700.0
2010-08-10,-87.5
2010-12-03,700.0
2010-12-21,-87.5
2010-12-30,0.0
2011-01-26,300.0
2011-06-07,-75.0
2011-09-19,50.0
2011-11-22,66.6667
2011-11-30,-40.0
2011-12-06,433.3333
2011-12-08,900.0
2011-12-09,-70.0
2011-12-14,-50.0
2011-12-15,-33.3333
2011-12-22,-87.5
2011-12-23,3900.0
2011-12-27,100.0
2011-12-29,-50.0
2012-01-05,-87.5
2012-01-06,10.0
2012-01-26,0.0
2012-02-07,18.1818
2012-02-08,0.0
2012-02-09,0.0
2012-02-21,0.0
2012-02-27,-84.6154
2012-02-28,550.0
2012-03-01,0.0
2012-03-06,0.0
2012-03-09,-84.6154
2012-04-09,0.0
2012-04-11,0.0
2012-04-19,700.0
2012-05-08,0.0
2012-05-15,0.0
2012-05-17,0.0
2012-05-25,0.0
2012-06-15,0.0
2012-06-20,0.0
2012-06-25,0.0
2012-07-02,0.0
2012-07-23,0.0
2012-09-19,-87.5
2012-10-01,0.0
2012-10-24,0.0
2012-10-31,0.0
2012-11-05,0.0
2012-11-07,3900.0
2012-11-16,-80.0
2012-11-21,-87.5
2012-11-23,0.0
2012-11-27,700.0
2012-11-28,0.0
2012-12-03,0.0
2012-12-04,0.0
2012-12-07,0.0
2012-12-13,-87.5
2012-12-17,0.0
2012-12-18,0.0
2012-12-19,0.0
2012-12-21,0.0
2012-12-27,0.0
2013-01-04,0.0
2013-01-16,700.0
2013-02-14,0.0
2013-03-11,-87.5
2013-03-12,0.0
2013-03-20,0.0
2013-04-02,0.0
2013-05-21,0.0
2013-06-13,0.0
2013-07-08,0.0
2013-07-23,0.0
2013-08-21,0.0
2013-09-05,0.0
2013-10-04,700.0
2013-10-08,-87.5
2013-10-10,0.0
2013-10-23,0.0
2013-12-02,0.0
2013-12-13,0.0
2013-12-20,0.0
2014-01-14,0.0
2014-02-19,0.0
2014-02-20,0.0
2014-02-26,0.0
2014-03-07,0.0
2014-03-10,0.0
2014-05-06,0.0
2014-05-21,0.0
2014-05-22,0.0
2014-08-06,0.0
2014-08-07,0.0
2014-08-25,0.0
2014-09-09,0.0
2014-09-15,0.0
2014-09-24,0.0
2014-10-06,0.0
2014-11-05,0.0
2014-12-03,0.0
2014-12-11,0.0
2014-12-19,0.0
2014-12-29,0.0
2015-01-29,0.0
2015-01-30,0.0
2015-02-20,0.0
2015-03-26,0.0
2015-03-31,0.0
2015-04-02,0.0
2015-04-13,0.0
2015-04-20,0.0
2015-04-29,0.0
2015-05-05,0.0
2015-05-13,700.0
2015-05-15,-87.5
2015-05-22,0.0
2015-05-29,0.0
2015-06-02,0.0
2015-06-19,0.0
2015-07-29,0.0
2015-08-12,0.0
2015-09-01,0.0
2015-10-27,700.0
2015-10-28,-87.5
2015-11-02,0.0
2015-11-10,0.0
2015-11-18,0.0
2015-12-07,0.0
2015-12-14,700.0
2015-12-16,-87.5
2015-12-21,0.0
2016-02-01,0.0
2016-03-16,0.0
2016-03-31,700.0
2016-04-14,-87.5
2016-04-29,0.0
2016-05-10,0.0
2016-05-11,0.0
2016-07-19,0.0
2016-08-15,0.0
2016-10-13,0.0
2016-11-04,700.0
2016-11-09,-87.5
2016-11-14,0.0
2016-11-17,700.0
2016-11-23,0.0
2016-12-01,0.0
2016-12-08,-87.5
2016-12-12,0.0
2016-12-14,0.0
2016-12-15,0.0
2016-12-16,700.0
2016-12-27,0.0
2017-03-02,-87.5
2017-06-26,-92.0
2017-07-11,9900.0003
2017-07-26,-99.0
2017-09-27,0.0
2017-09-29,0.0
2017-10-13,0.0
2017-10-18,9900.0003
2017-11-01,-99.0
2017-11-02,0.0
2017-11-13,0.0
2017-11-29,9900.0003
2017-12-08,-99.0
2017-12-12,0.0
2017-12-20,900.0
2017-12-22,0.0
2017-12-26,0.0
2017-12-27,0.0
2017-12-28,-99.0
2018-01-08,9900.0
2018-01-11,-99.0
2018-01-19,9900.0
2018-01-22,0.0
2018-01-23,0.0
2018-01-29,0.0
2018-01-30,0.0
2018-02-08,0.0
2018-02-14,0.0
2018-03-14,-99.0
2018-04-25,9900.0
2018-06-14,0.0
2018-06-19,-90.0
2018-07-12,900.0
2018-07-24,900.0
2018-08-03,-99.0
2018-08-16,900.0
2018-09-04,0.0
2018-09-17,0.0
2018-09-24,-95.0
2018-09-27,-80.0
2018-10-04,9900.0
2018-12-11,-90.0
2018-12-13,900.0
2018-12-26,-99.0
2019-01-02,0.0
2019-01-14,900.0
2019-02-05,0.0
2019-02-20,900.0
2019-02-25,0.0
2019-03-08,-90.0
2019-04-15,150.0
2019-04-23,-60.0
2019-04-26,0.0
2019-05-14,-90.0
2019-05-15,900.0
2019-05-16,0.0
2019-05-17,-90.0
2019-06-06,0.0
2019-06-18,9900.0
2019-07-11,0.0
2019-07-15,-99.0
2019-07-23,0.0
2019-08-07,0.0
2019-08-15,0.0
2019-08-19,0.0
2019-08-20,400.0
2019-08-26,-80.0
2019-09-12,0.0
2019-09-17,0.0
2019-10-04,9900.0
2019-10-16,-99.0
2019-11-01,900.0
2019-11-07,1900.0001
2019-11-21,0.0
2019-11-25,-99.5
2019-12-03,0.0
2020-01-15,99900.0003
2020-02-06,-99.9
2020-02-13,900.0
2020-02-18,900.0
2020-03-20,900.0
2020-04-24,-99.9
2020-05-20,19900.0001
2020-05-26,-99.5
2020-06-26,900.0
