ticker,SELR US Equity
2010-11-30,14.7541
2010-12-01,-8.5714
2010-12-02,-22.2222
2010-12-03,3.5714
2010-12-06,-3.4483
2010-12-07,1.7856999999999998
2010-12-08,-10.526299999999999
2010-12-09,0.0
2010-12-10,17.647100000000002
2010-12-13,-16.6667
2010-12-14,-4.0
2010-12-15,8.3333
2010-12-16,0.0
2010-12-17,0.0
2010-12-20,0.0
2010-12-21,0.0
2010-12-22,-7.6923
2010-12-23,-16.6667
2010-12-27,0.0
2010-12-28,-7.5
2010-12-29,5.4054
2010-12-30,-6.7308
2010-12-31,4.4674
2011-01-03,-10.526299999999999
2011-01-04,11.7647
2011-01-05,-13.8158
2011-01-06,0.7634
2011-01-07,3.0303
2011-01-10,8.8235
2011-01-11,-11.824300000000001
2011-01-12,19.5402
2011-01-13,-2.5641
2011-01-14,-5.2632
2011-01-18,-4.5139
2011-01-19,10.5455
2011-01-20,18.4211
2011-01-21,31.9444
2011-01-24,1.0526
2011-01-25,12.9167
2011-01-26,0.369
2011-01-27,19.1176
2011-01-28,3.3951000000000002
2011-01-31,9.8507
2011-02-01,2.1739
2011-02-02,-5.7181
2011-02-03,-21.0155
2011-02-04,13.392900000000001
2011-02-07,-49.2913
2011-02-08,73.913
2011-02-09,0.0
2011-02-10,40.0
2011-02-11,10.2041
2011-02-14,-4.6296
2011-02-15,-4.8544
2011-02-16,0.0
2011-02-17,30.6122
2011-02-18,-1.5625
2011-02-22,-4.7619
2011-02-23,5.0
2011-02-24,4.7619
2011-02-25,-4.5455
2011-02-28,3.1746
2011-03-01,-1.5385
2011-03-02,6.25
2011-03-03,-1.4706000000000001
2011-03-04,0.0
2011-03-07,0.0
2011-03-08,-10.4478
2011-03-09,11.6667
2011-03-10,1.4925
2011-03-11,-33.8235
2011-03-14,21.3889
2011-03-15,3.7757
2011-03-16,-7.0562
2011-03-17,-4.5077
2011-03-18,-0.6211
2011-03-21,-0.25
2011-03-22,0.2506
2011-03-23,12.0
2011-03-24,-10.7143
2011-03-25,2.0
2011-03-28,-11.7647
2011-03-29,11.1111
2011-03-30,-15.0
2011-03-31,17.647100000000002
2011-04-01,0.0
2011-04-04,0.0
2011-04-05,0.0
2011-04-06,0.0
2011-04-07,0.0
2011-04-08,8.0
2011-04-11,-1.8519
2011-04-12,-5.6604
2011-04-13,0.0
2011-04-14,8.0
2011-04-15,-1.8519
2011-04-18,0.0
2011-04-19,-5.6604
2011-04-20,0.0
2011-04-21,0.0
2011-04-25,4.0
2011-04-26,-7.9327
2011-04-27,2.3499
2011-04-28,-2.2959
2011-04-29,31.5927
2011-05-02,-31.2169
2011-05-03,92.3077
2011-05-04,12.0
2011-05-05,-10.7143
2011-05-06,-4.0
2011-05-09,-37.5
2011-05-10,0.0
2011-05-11,0.0
2011-05-12,6.6667
2011-05-13,17.5
2011-05-16,-1.5957
2011-05-17,-13.5135
2011-05-18,6.25
2011-05-19,-11.7647
2011-05-20,0.0
2011-05-23,0.0
2011-05-24,13.3333
2011-05-25,-11.7647
2011-05-26,20.0
2011-05-27,-11.1111
2011-05-31,0.0
2011-06-01,-6.25
2011-06-02,0.0
2011-06-03,-10.0
2011-06-06,7.4074
2011-06-07,0.0
2011-06-08,3.4483
2011-06-09,-0.6667
2011-06-10,-9.396
2011-06-13,10.3704
2011-06-15,-51.0067
2011-06-16,30.137
2011-06-17,6.3158
2011-06-20,-5.9406
2011-06-21,5.2632
2011-06-22,10.0
2011-06-23,0.0
2011-06-24,-4.5455
2011-06-27,4.7619
2011-06-28,-22.7273
2011-06-29,75.2941
2011-06-30,-32.9698
2011-07-01,-1.8773
2011-07-05,1.0204
2011-07-06,-4.0404
2011-07-07,5.2632
2011-07-08,-8.6875
2011-07-11,-6.5024
2011-07-12,-17.0571
2011-07-13,2.3830999999999998
2011-07-14,-24.1379
2011-07-15,0.0
2011-07-18,0.0
2011-07-19,-9.0909
2011-07-20,0.0
2011-07-21,0.0
2011-07-22,-4.0
2011-07-25,7.6823
2011-07-26,-2.9021
2011-07-27,-5.3549
2011-07-28,5.0
2011-07-29,5.2632
2011-08-01,-15.0
2011-08-02,-5.8824
2011-08-03,2.8274
2011-08-04,-5.0651
2011-08-05,21.9512
2011-08-08,0.0
2011-08-09,0.0
2011-08-10,0.0
2011-08-11,-0.25
2011-08-12,-5.5138
2011-08-15,1.8568
2011-08-16,-6.5104
2011-08-19,-7.2423
2011-08-22,-3.4535
2011-08-23,-3.888
2011-08-24,3.5599
2011-08-26,-26.5625
2011-08-29,35.7447
2011-08-30,-5.9561
2011-08-31,2.3333
2011-09-06,-2.2801
2011-09-07,-6.6667
2011-09-09,2.8571
2011-09-12,-5.5556
2011-09-13,-3.8603
2011-09-14,-2.1033
2011-09-15,-9.9609
2011-09-16,38.8286
2011-09-19,0.0
2011-09-20,-23.2813
2011-09-21,1.0183
2011-09-22,9.6774
2011-09-23,-13.6029
2011-09-26,-0.8511
2011-09-27,-16.309
2011-09-28,6.6667
2011-09-29,3.8462
2011-09-30,-0.6944
2011-10-03,-21.2121
2011-10-04,-9.1716
2011-10-05,-6.1889
2011-10-06,5.5556
2011-10-07,31.5789
2011-10-10,59.5
2011-10-11,0.3135
2011-10-12,0.0
2011-10-13,4.6875
2011-10-14,18.209
2011-10-17,10.101
2011-10-18,24.5413
2011-10-19,-1.2891
2011-10-20,19.403
2011-10-21,5.0
2011-10-24,53.5714
2011-10-25,31.0078
2011-10-26,-5.3254
2011-10-27,-12.5
2011-10-28,4.7321
2011-10-31,2.2165
2011-11-01,-0.0417
2011-11-02,-3.2123
2011-11-03,-3.4483
2011-11-04,3.5714
2011-11-07,0.0
2011-11-08,0.0
2011-11-09,-3.4483
2011-11-11,0.0
2011-11-14,-7.1429
2011-11-16,15.3846
2011-11-17,-6.6667
2011-11-18,7.1429
2011-11-21,0.0
2011-11-22,-10.0
2011-11-23,0.0
2011-11-28,0.0
2011-11-29,0.0
2011-11-30,3.7037
2011-12-01,-14.2857
2011-12-02,12.5
2011-12-05,3.7037
2011-12-06,3.5714
2011-12-07,-3.4483
2011-12-08,7.1429
2011-12-09,0.0
2011-12-12,0.0
2011-12-14,-0.25
2011-12-15,-6.4327
2011-12-16,-7.1429
2011-12-19,11.538499999999999
2011-12-20,-3.4483
2011-12-21,-20.0
2011-12-22,2.6786
2011-12-23,13.0435
2011-12-27,-3.8462
2011-12-28,4.0
2011-12-29,0.0
2011-12-30,11.538499999999999
2012-01-03,-10.3448
2012-01-04,-15.3846
2012-01-05,4.5455
2012-01-06,4.3478
2012-01-09,0.0
2012-01-10,-8.3333
2012-01-11,9.0909
2012-01-12,-16.6667
2012-01-13,0.0
2012-01-17,-20.0
2012-01-18,37.5
2012-01-19,0.0
2012-01-20,9.0909
2012-01-23,-14.5833
2012-01-24,-2.439
2012-01-25,10.0
2012-01-26,-2.2727
2012-01-27,-2.3256
2012-01-30,14.2857
2012-01-31,0.0
2012-02-01,0.0
2012-02-02,0.0
2012-02-03,0.0
2012-02-07,-16.6667
2012-02-08,20.0
2012-02-09,-8.3333
2012-02-10,0.0
2012-02-13,0.0
2012-02-14,9.0909
2012-02-15,4.1667
2012-02-16,0.0
2012-02-17,-12.0
2012-02-21,13.6364
2012-02-22,0.0
2012-02-23,-12.0
2012-02-24,4.5455
2012-02-27,4.3478
2012-02-28,-8.3333
2012-02-29,0.0
2012-03-01,0.0
2012-03-02,9.0909
2012-03-05,0.0
2012-03-06,0.0
2012-03-07,-12.5
2012-03-08,4.7619
2012-03-09,0.0
2012-03-12,0.0
2012-03-13,-4.5455
2012-03-14,14.2857
2012-03-15,0.0
2012-03-19,-4.1667
2012-03-20,0.0
2012-03-22,4.3478
2012-03-23,0.0
2012-03-26,0.0
2012-03-27,-4.1667
2012-03-28,0.0
2012-03-29,4.3478
2012-03-30,0.0
2012-04-02,0.0
2012-04-03,0.0
2012-04-04,0.0
2012-04-05,0.0
2012-04-09,-16.6667
2012-04-10,5.0
2012-04-11,0.0
2012-04-12,0.0
2012-04-13,0.0
2012-04-16,0.0
2012-04-17,0.0
2012-04-19,0.0
2012-04-24,-4.7619
2012-04-25,0.0
2012-04-27,0.0
2012-04-30,-10.0
2012-05-01,22.2222
2012-05-02,0.0
2012-05-03,-9.0909
2012-05-04,-30.0
2012-05-07,14.2857
2012-05-08,-12.5
2012-05-09,-10.7143
2012-05-10,0.8
2012-05-11,-4.7619
2012-05-14,12.5
2012-05-15,-6.6667
2012-05-16,-4.7619
2012-05-17,0.0
2012-05-18,-8.3333
2012-05-21,-1.8182
2012-05-22,11.1111
2012-05-23,-8.3333
2012-05-24,9.0909
2012-05-25,-25.0
2012-05-29,33.3333
2012-05-31,-16.6667
2012-06-01,0.0
2012-06-05,-20.0
2012-06-06,25.0
2012-06-08,-20.0
2012-06-11,22.5
2012-06-12,0.0
2012-06-13,-22.449
2012-06-14,18.4211
2012-06-15,-6.6667
2012-06-18,0.0
2012-06-19,0.0
2012-06-20,-4.7619
2012-06-26,-20.0
2012-07-02,-9.375
2012-07-13,31.0345
2012-07-17,-1.3158
2012-07-18,-33.3333
2012-07-19,0.0
2012-07-20,0.0
2012-07-23,-14.75
2012-07-25,17.3021
2012-08-01,-12.0
2012-08-02,2.2727
2012-08-03,-11.1111
2012-08-06,0.0
2012-08-07,-25.0
2012-08-13,-56.6667
2012-08-15,53.8462
2012-08-16,-3.125
2012-08-17,29.0323
2012-08-20,-20.0
2012-08-22,-10.0
2012-08-23,-14.5833
2012-08-24,4.065
2012-08-27,-12.5
2012-08-28,0.0
2012-09-04,0.0
2012-09-05,7.1429
2012-09-06,-9.1667
2012-09-07,-10.0917
2012-09-10,-4.0816
2012-09-11,36.1702
2012-09-12,0.0
2012-09-13,0.0
2012-09-14,-16.4063
2012-09-19,-7.4766
2012-09-20,-3.0303
2012-09-24,-5.2083
2012-09-25,-6.5934
2012-09-27,-17.647100000000002
2012-09-28,208.5714
2012-10-01,-54.1667
2012-10-02,-27.2727
2012-10-03,2.7778
2012-10-04,-13.5135
2012-10-05,-4.6875
2012-10-09,0.0
2012-10-10,-8.1967
2012-10-11,-14.2857
2012-10-12,-4.1667
2012-10-15,-13.0435
2012-10-17,-7.5
2012-10-18,0.0
2012-10-19,0.0
2012-10-24,2.7027
2012-10-31,-2.6316
2012-11-01,2.7027
2012-11-02,5.2632
2012-11-06,5.0
2012-11-07,-23.8095
2012-11-08,6.25
2012-11-12,-5.8824
2012-11-13,-15.625
2012-11-16,40.7407
2012-11-19,-15.7895
2012-11-20,15.625
2012-11-28,-13.5135
2012-11-29,0.0
2012-12-03,25.0
2012-12-04,-20.0
2012-12-05,50.0
2012-12-06,0.0
2012-12-07,0.0
2012-12-12,-4.1667
2012-12-17,-30.4348
2012-12-19,43.75
2012-12-28,-30.4348
2012-12-31,0.0
2013-01-07,31.25
2013-01-08,0.0
2013-01-11,0.0
2013-01-14,-4.7619
2013-01-15,12.5
2013-01-16,6.6667
2013-01-23,33.3333
2013-01-24,25.0
2013-01-28,0.0
2013-01-29,0.0
2013-02-04,-20.0
2013-02-05,20.3125
2013-02-13,-6.4935
2013-02-14,-11.1111
2013-02-20,0.0
2013-02-21,-15.625
2013-02-22,3.7037
2013-02-27,5.3571
2013-03-04,0.0
2013-03-06,-5.0847
2013-03-07,-14.2857
2013-03-08,0.0
2013-03-11,0.0
2013-03-13,0.0
2013-03-14,0.0
2013-03-15,16.6667
2013-03-18,-28.5714
2013-03-19,0.0
2013-03-20,20.0
2013-03-21,-12.5
2013-03-27,14.2857
2013-04-02,-33.3333
2013-04-03,18.75
2013-04-04,0.0
2013-04-08,-15.7895
2013-04-09,15.625
2013-04-10,35.1351
2013-04-11,12.0
2013-04-12,0.0
2013-04-15,14.2857
2013-04-16,4.6875
2013-04-17,43.2836
2013-04-18,-36.4583
2013-04-19,0.0
2013-04-22,0.0
2013-04-23,-4.918
2013-04-24,0.0
2013-04-29,-3.4483
2013-05-02,5.3571
2013-05-06,0.0
2013-05-07,0.0
2013-05-10,-40.678
2013-05-13,0.0
2013-05-21,0.0
2013-05-22,-2.8571
2013-05-23,-5.8824
2013-05-24,25.0
2013-05-28,-12.5
2013-05-29,-17.1429
2013-05-30,-6.8966
2013-05-31,0.0
2013-06-06,0.0
2013-06-12,18.5185
2013-06-13,6.25
2013-06-14,0.0
2013-06-24,0.0
2013-06-28,-14.7059
2013-07-02,10.3448
2013-07-03,-25.0
2013-07-09,0.0
2013-07-10,-8.3333
2013-07-11,31.8182
2013-07-17,-17.2414
2013-07-19,-8.3333
2013-07-24,0.0
2013-07-31,0.0
2013-08-05,-18.1818
2013-08-06,-11.1111
2013-08-07,12.5
2013-08-12,61.1111
2013-08-14,-37.931
2013-08-15,22.2222
2013-08-16,0.0
2013-08-19,9.0909
2013-08-20,-20.8333
2013-08-21,0.0
2013-08-22,-5.2632
2013-08-23,0.0
2013-08-26,33.3333
2013-08-27,-25.0
2013-08-28,0.0
2013-09-03,0.0
2013-09-05,22.2222
2013-09-06,45.4545
2013-09-11,-31.25
2013-09-18,0.0
2013-09-19,0.0
2013-09-24,0.0
2013-09-26,0.0
2013-10-01,0.0
2013-10-03,-13.6364
2013-10-07,0.0
2013-10-08,-5.2632
2013-10-15,-11.1111
2013-10-18,31.25
2013-10-28,0.0
2013-10-29,-23.8095
2013-10-30,-18.75
2013-11-05,38.4615
2013-11-06,16.6667
2013-11-14,-23.8095
2013-11-25,0.0
2013-12-03,0.0
2013-12-05,0.0
2013-12-06,-18.75
2013-12-16,0.0
2013-12-18,0.0
2013-12-19,0.0
2013-12-23,0.0
2013-12-26,61.5385
2013-12-27,-9.5238
2013-12-30,0.0
2013-12-31,0.0
2014-01-03,0.0
2014-01-08,15.7895
2014-01-16,-4.5455
2014-01-21,0.0
2014-01-22,-33.3333
2014-01-23,50.0
2014-01-24,0.0
2014-01-28,-9.5238
2014-02-05,0.0
2014-02-06,10.526299999999999
2014-02-11,4.7619
2014-02-19,0.0
2014-02-21,-4.5455
2014-02-24,0.0
2014-02-25,14.2857
2014-02-26,12.5
2014-02-27,-40.7407
2014-02-28,18.75
2014-03-03,10.526299999999999
2014-03-07,0.0
2014-03-10,76.1905
2014-03-11,-13.5135
2014-03-13,-31.25
2014-03-18,0.0
2014-03-19,-18.1818
2014-03-27,0.0
2014-03-28,166.6667
2014-03-31,4.1667
2014-04-01,-4.0
2014-04-02,20.8333
2014-04-04,10.3448
2014-04-07,103.125
2014-04-08,-3.8462
2014-04-09,-23.2
2014-04-10,-38.5417
2014-04-11,49.1525
2014-04-14,-11.3636
2014-04-15,-10.2564
2014-04-16,37.1429
2014-04-17,-33.3333
2014-04-21,50.0
2014-04-22,13.5417
2014-04-23,15.5963
2014-04-24,-19.0476
2014-04-25,-13.7255
2014-04-28,-6.8182
2014-05-01,-2.439
2014-05-02,-23.75
2014-05-05,-3.2787
2014-05-06,67.7966
2014-05-07,-3.0303
2014-05-08,-8.3333
2014-05-09,-2.2727
2014-05-12,-6.9767
2014-05-15,40.0
2014-05-16,-12.5
2014-05-19,-4.0816
2014-05-21,15.9574
2014-06-04,-11.9266
2014-06-05,0.0
2014-06-06,28.125
2014-06-13,-65.0407
2014-06-16,62.7907
2014-06-17,-4.2857
2014-06-24,-4.4776
2014-06-30,-7.8125
2014-07-02,-10.1695
2014-07-03,-43.3962
2014-07-07,-13.3333
2014-07-08,23.0769
2014-07-10,6.25
2014-07-14,-23.5294
2014-07-15,0.0
2014-07-17,-15.3846
2014-07-18,0.0
2014-07-21,0.0
2014-08-04,36.3636
2014-08-14,-26.6667
2014-08-18,0.0
2014-08-29,0.0
2014-09-02,0.0
2014-09-05,0.0
2014-09-11,0.0
2014-09-23,0.0
2014-09-25,-4.5455
2014-09-30,0.0
2014-10-02,0.0
2014-10-06,0.0
2014-10-13,4.7619
2014-10-17,22.7273
2014-10-21,-11.1111
2014-10-22,-8.3333
2014-10-28,0.0
2014-11-03,-13.6364
2014-11-05,0.0
2014-11-12,0.0
2014-11-13,0.0
2014-11-17,0.0
2014-11-18,0.0
2014-12-04,-5.2632
2014-12-15,0.0
2014-12-17,-11.1111
2014-12-23,0.0
2014-12-26,-12.5
2014-12-30,0.0
2014-12-31,-7.1429
2015-01-02,23.0769
2015-01-06,0.0
2015-01-09,0.0
2015-01-12,-12.5
2015-01-15,0.0
2015-01-26,50.0
2015-01-29,-33.3333
2015-01-30,57.1429
2015-02-02,0.0
2015-02-05,0.0
2015-02-06,-13.6364
2015-02-09,26.3158
2015-02-23,-20.8333
2015-02-27,0.0
2015-03-02,15.7895
2015-03-13,-18.1818
2015-03-18,0.0
2015-03-20,0.0
2015-03-26,-11.1111
2015-03-30,0.0
2015-04-07,0.0
2015-04-10,-12.5
2015-04-13,0.0
2015-04-16,0.0
2015-04-20,0.0
2015-04-23,-7.1429
2015-05-04,0.0
2015-05-05,0.0
2015-05-08,-15.3846
2015-05-13,0.0
2015-05-21,18.1818
2015-05-26,7.6923
2015-05-29,14.2857
2015-06-04,-18.75
2015-06-05,-15.3846
2015-06-08,0.0
2015-06-09,18.1818
2015-06-10,0.0
2015-06-11,-15.3846
2015-06-16,-9.0909
2015-06-17,10.0
2015-06-18,18.1818
2015-06-19,-15.3846
2015-06-23,-27.2727
2015-07-15,0.0
2015-07-17,0.0
2015-07-30,37.5
2015-08-03,0.0
2015-08-06,-9.0909
2015-08-11,0.0
2015-08-14,10.0
2015-08-21,18.1818
2015-09-03,-23.0769
2015-09-09,-20.0
2015-09-15,37.5
2015-09-17,18.1818
2015-09-18,-15.3846
2015-09-22,18.1818
2015-09-29,-23.0769
2015-09-30,30.0
2015-10-21,-23.0769
2015-10-26,10.0
2015-11-02,0.0
2015-11-05,0.0
2015-11-10,0.0
2015-11-16,18.1818
2015-11-23,-15.3846
2015-11-27,18.1818
2015-12-01,-23.0769
2015-12-02,0.0
2015-12-03,0.0
2015-12-04,0.0
2015-12-14,-20.0
2015-12-17,0.0
2015-12-18,0.0
2015-12-21,-25.0
2015-12-28,0.0
2015-12-30,0.0
2016-01-20,0.0
2016-01-25,0.0
2016-01-28,0.0
2016-02-09,0.0
2016-02-11,0.0
2016-02-12,0.0
2016-02-25,0.0
2016-03-14,0.0
2016-03-21,0.0
2016-03-22,0.0
2016-03-24,0.0
2016-04-01,0.0
2016-04-20,0.0
2016-04-21,16.6667
2016-04-27,-14.2857
2016-05-02,0.0
2016-05-06,0.0
2016-05-31,33.3333
2016-06-07,25.0
2016-06-14,-20.0
2016-06-24,0.0
2016-07-01,25.0
2016-07-11,120.0
2016-07-12,40.9091
2016-07-13,-41.9355
2016-07-14,0.0
2016-07-15,22.2222
2016-07-18,0.0
2016-07-19,22.7273
2016-07-20,0.0
2016-07-26,-40.7407
2016-07-27,-12.5
2016-07-28,14.2857
2016-08-01,-12.5
2016-08-02,0.0
2016-08-08,-7.1429
2016-08-12,-15.3846
2016-08-15,-9.0909
2016-08-18,10.0
2016-08-19,18.1818
2016-08-25,0.0
2016-09-12,0.0
2016-09-13,84.6154
2016-09-15,0.0
2016-09-16,0.0
2016-09-19,-33.3333
2016-09-20,0.0
2016-09-23,-12.5
2016-09-28,0.0
2016-09-30,85.7143
2016-10-03,3.8462
2016-10-04,-29.6296
2016-10-05,-15.7895
2016-10-06,0.0
2016-10-07,31.25
2016-10-11,-23.8095
2016-10-12,68.75
2016-10-14,-40.7407
2016-10-18,62.5
2016-10-26,3.8462
2016-10-27,-48.1481
2016-11-03,0.0
2016-11-09,35.7143
2016-11-14,-26.3158
2016-11-21,-7.1429
2016-11-22,-15.3846
2016-12-21,0.0
2016-12-27,0.0
2016-12-30,63.6364
2017-01-05,-38.8889
2017-01-10,45.4545
2017-01-11,0.0
2017-01-20,12.5
2017-01-23,5.5556
2017-01-24,-5.2632
2017-01-25,-27.7778
2017-01-26,7.6923
2017-01-27,-21.4286
2017-01-30,0.0
2017-01-31,-9.0909
2017-02-01,0.0
2017-02-02,30.0
2017-02-03,0.0
2017-02-07,-23.0769
2017-02-08,10.0
2017-02-10,0.0
2017-02-14,-9.0909
2017-02-15,60.0
2017-02-16,0.0
2017-02-17,50.0
2017-02-21,-12.5
2017-02-23,-14.2857
2017-02-24,-11.1111
2017-02-27,0.0
2017-02-28,0.0
2017-03-02,50.0
2017-03-03,0.0
2017-03-08,-25.0
2017-03-15,0.0
2017-03-16,-27.7778
2017-03-23,-13.8462
2017-03-24,-28.5714
2017-03-28,-12.0
2017-03-29,-5.1136
2017-04-03,-4.1916
2017-04-04,-6.25
2017-04-05,0.0
2017-04-06,-8.6667
2017-04-11,0.0
2017-05-02,-26.2774
2017-05-30,245.5446
2017-06-01,-67.6218
2017-11-27,1.7699
2017-12-12,0.0
2017-12-14,-12.1739
2017-12-20,0.0
2018-03-02,96.0396
2018-03-12,0.0
2018-03-16,-51.5152
2018-03-19,0.0
2018-07-02,0.0
2018-09-25,0.0
2018-09-26,-42.7083
2019-08-30,81.8182
2019-09-20,-35.0
2019-12-23,-35.3846
2019-12-31,-4.7619
2020-02-26,-11.25
2020-04-20,43.662
2020-04-23,-57.8431
2020-07-01,137.2093
2020-07-13,-0.3922
2020-07-14,-60.6299
2020-07-15,77.5
2020-07-17,43.662
