ticker,INVO US Equity
2009-07-09,33.1944
2009-07-13,-16.5798
2009-07-14,0.0
2009-07-15,15.0
2009-07-16,-12.1739
2009-07-17,-0.9901
2009-07-20,-5.0
2009-07-21,-5.2632
2009-07-22,27.7778
2009-07-23,-13.0435
2009-07-24,20.0
2009-07-27,4.1667
2009-07-28,-16.0
2009-07-29,4.7619
2009-07-30,0.0
2009-07-31,-9.0909
2009-08-03,30.0
2009-08-04,19.2308
2009-08-05,67.7419
2009-08-06,19.2308
2009-08-07,22.5806
2009-08-10,-7.8947
2009-08-11,-14.2857
2009-08-12,-8.3333
2009-08-13,-9.0909
2009-08-14,0.0
2009-08-17,8.0
2009-08-18,3.7037
2009-08-19,0.0
2009-08-20,-10.7143
2009-08-21,16.0
2009-08-24,34.4828
2009-08-25,15.3846
2009-08-26,-17.7778
2009-08-27,-5.4054
2009-08-28,2.8571
2009-08-31,-5.5556
2009-09-01,0.0
2009-09-02,5.8824
2009-09-03,-2.7778
2009-09-04,0.0
2009-09-08,0.0
2009-09-09,2.8571
2009-09-10,-2.7778
2009-09-11,-2.8571
2009-09-14,5.8824
2009-09-15,-2.7778
2009-09-16,-5.7143
2009-09-17,0.0
2009-09-18,0.0
2009-09-21,-3.0303
2009-09-22,9.375
2009-09-23,-5.7143
2009-09-24,6.0606
2009-09-25,-8.5714
2009-09-28,0.0
2009-09-29,-6.25
2009-09-30,14.6667
2009-10-01,-1.1628
2009-10-02,-0.0551
2009-10-05,-0.0552
2009-10-06,-1.3618000000000001
2009-10-07,-1.4925
2009-10-08,-9.0909
2009-10-09,20.0
2009-10-12,8.3333
2009-10-13,12.8205
2009-10-14,-4.5455
2009-10-15,-9.5238
2009-10-16,7.8947
2009-10-19,-7.3171
2009-10-20,0.0
2009-10-21,-15.7895
2009-10-22,25.0
2009-10-23,-0.0313
2009-10-26,10.0344
2009-10-27,14.0909
2009-10-28,-0.3984
2009-10-29,-2.0
2009-10-30,3.0612
2009-11-02,0.9901
2009-11-03,0.9804
2009-11-04,-0.9709
2009-11-05,-2.0221
2009-11-06,-15.9475
2009-11-09,7.1429
2009-11-10,0.0
2009-11-11,-8.8889
2009-11-12,-4.878
2009-11-13,7.6923
2009-11-16,14.2857
2009-11-17,-6.25
2009-11-18,-2.2222
2009-11-19,-2.2727
2009-11-20,-6.9767
2009-11-23,-7.5
2009-11-24,8.1081
2009-11-25,3.5
2009-11-27,-10.628
2009-11-30,0.0
2009-12-01,-2.7027
2009-12-02,-2.7778
2009-12-03,11.4286
2009-12-04,-2.5641
2009-12-07,-7.8947
2009-12-08,-2.8571
2009-12-09,-1.7647
2009-12-10,-2.6946
2009-12-11,1.5385
2009-12-14,-33.3333
2009-12-15,6.8182
2009-12-16,2.1277
2009-12-17,-20.8333
2009-12-18,10.526299999999999
2009-12-21,9.5238
2009-12-22,0.0
2009-12-23,-4.3478
2009-12-24,-9.0909
2009-12-28,-7.5
2009-12-29,8.1081
2009-12-30,0.0
2009-12-31,12.5
2010-01-04,-15.5556
2010-01-05,-10.526299999999999
2010-01-06,5.8824
2010-01-07,0.0
2010-01-08,5.5556
2010-01-11,-2.6316
2010-01-12,-0.5405
2010-01-13,-2.1739
2010-01-14,-2.7778
2010-01-15,5.7143
2010-01-19,2.7027
2010-01-20,-4.7368
2010-01-21,-5.5249
2010-01-22,2.3392
2010-01-25,-20.0
2010-01-26,0.0
2010-01-27,5.7143
2010-01-28,0.0
2010-01-29,0.0
2010-02-02,-18.9189
2010-02-03,4.1667
2010-02-04,-12.0
2010-02-05,0.0
2010-02-08,-4.5455
2010-02-09,0.0
2010-02-10,4.7619
2010-02-11,-9.0909
2010-02-12,7.0
2010-02-16,-6.5421
2010-02-17,18.0
2010-02-18,-4.2373
2010-02-19,-11.5044
2010-02-22,10.0
2010-02-23,-0.9091
2010-02-24,0.0
2010-02-25,-3.6696999999999997
2010-02-26,0.0
2010-03-01,9.5238
2010-03-02,-8.6957
2010-03-03,-0.9524
2010-03-04,-0.9615
2010-03-05,16.5049
2010-03-08,-12.5
2010-03-09,0.0
2010-03-10,-4.7619
2010-03-11,0.0
2010-03-12,0.0
2010-03-15,20.0
2010-03-16,-5.0
2010-03-17,-13.1579
2010-03-18,1.0101
2010-03-19,13.5
2010-03-22,-4.8458
2010-03-23,1.8519
2010-03-24,-1.8182
2010-03-25,0.0
2010-03-26,-21.2963
2010-03-29,5.8824
2010-03-30,0.0
2010-03-31,4.4444
2010-04-01,-14.8936
2010-04-05,6.25
2010-04-06,17.647100000000002
2010-04-07,-10.0
2010-04-09,-11.1111
2010-04-12,0.0
2010-04-13,3.125
2010-04-14,-9.0909
2010-04-15,6.6667
2010-04-16,0.0
2010-04-19,0.0
2010-04-20,6.25
2010-04-21,-5.8824
2010-04-22,18.75
2010-04-23,-5.2632
2010-04-26,-11.1111
2010-04-27,-6.25
2010-04-28,6.6667
2010-04-29,6.25
2010-04-30,-5.8824
2010-05-03,0.0
2010-05-04,0.0
2010-05-05,-12.5
2010-05-06,0.0
2010-05-07,0.0
2010-05-10,14.2857
2010-05-11,0.0
2010-05-13,0.0
2010-05-14,2.5
2010-05-17,0.0
2010-05-19,0.0
2010-05-21,15.8537
2010-05-24,-26.3158
2010-05-25,17.1429
2010-05-26,3.6585
2010-05-27,-5.8824
2010-05-28,6.25
2010-06-01,0.0
2010-06-02,11.7647
2010-06-03,5.2632
2010-06-04,10.0
2010-06-07,0.0
2010-06-08,0.0
2010-06-09,-31.8182
2010-06-10,33.3333
2010-06-11,20.0
2010-06-14,0.0
2010-06-15,0.0
2010-06-16,0.0
2010-06-18,-8.3333
2010-06-22,-18.1818
2010-06-23,11.1111
2010-06-24,0.0
2010-06-25,2.5
2010-06-28,-2.439
2010-06-29,0.0
2010-06-30,-10.0
2010-07-01,-11.1111
2010-07-02,6.25
2010-07-06,0.0
2010-07-08,-5.8824
2010-07-09,6.25
2010-07-12,-5.8824
2010-07-13,25.0
2010-07-14,0.0
2010-07-15,0.0
2010-07-16,-5.0
2010-07-19,-5.2632
2010-07-20,-7.7778
2010-07-21,8.4337
2010-07-22,-11.1111
2010-07-23,12.5
2010-07-26,0.0
2010-07-27,0.0
2010-07-29,0.0
2010-08-02,-11.1111
2010-08-03,3.75
2010-08-04,-9.6386
2010-08-05,-3.3333
2010-08-06,3.4483
2010-08-09,-3.3333
2010-08-10,3.4483
2010-08-11,-20.0
2010-08-12,0.0
2010-08-13,0.0
2010-08-16,0.0
2010-08-17,-8.3333
2010-08-18,5.4545
2010-08-19,0.0
2010-08-20,-13.7931
2010-08-23,-10.0
2010-08-24,-11.1111
2010-08-25,25.0
2010-08-26,-30.0
2010-08-27,11.4286
2010-08-30,-12.8205
2010-08-31,-20.5882
2010-09-01,11.1111
2010-09-02,6.6667
2010-09-03,0.0
2010-09-07,4.6875
2010-09-08,-1.4925
2010-09-09,-9.0909
2010-09-10,10.0
2010-09-14,21.2121
2010-09-15,0.0
2010-09-16,0.0
2010-09-17,12.5
2010-09-20,-11.1111
2010-09-21,0.0
2010-09-22,-23.75
2010-09-23,31.1475
2010-09-24,0.0
2010-09-27,0.0
2010-09-28,25.0
2010-09-29,10.0
2010-09-30,-5.4545
2010-10-01,5.7692
2010-10-04,0.0
2010-10-05,81.8182
2010-10-06,10.0
2010-10-07,0.0
2010-10-08,-18.1818
2010-10-11,-22.2222
2010-10-12,14.2857
2010-10-13,-10.0
2010-10-14,25.0
2010-10-15,-33.3333
2010-10-18,50.0
2010-10-19,-5.5556
2010-10-20,-29.4118
2010-10-21,16.6667
2010-10-22,14.2857
2010-10-25,25.0
2010-10-26,5.0
2010-10-27,-4.881
2010-10-28,-2.378
2010-10-29,2.5641
2010-11-01,-10.0
2010-11-02,0.0
2010-11-03,0.0
2010-11-04,-11.1111
2010-11-05,6.25
2010-11-09,-5.8824
2010-11-10,6.25
2010-11-11,0.0
2010-11-12,-5.8824
2010-11-16,-25.0
2010-11-17,15.0
2010-11-18,-13.0435
2010-11-19,0.0
2010-11-22,0.0
2010-11-23,-6.6667
2010-11-24,-10.7143
2010-11-26,10.0
2010-11-29,0.0
2010-11-30,-9.0909
2010-12-01,-10.0
2010-12-02,6.6667
2010-12-03,0.0
2010-12-06,-10.4167
2010-12-07,0.0
2010-12-08,-13.9535
2010-12-09,8.1081
2010-12-10,5.0
2010-12-13,7.1429
2010-12-14,6.6667
2010-12-15,-4.1667
2010-12-16,-13.0435
2010-12-17,20.0
2010-12-20,-27.0833
2010-12-21,5.7143
2010-12-22,0.0
2010-12-23,-8.1081
2010-12-27,0.0
2010-12-28,0.0
2010-12-29,-5.8824
2010-12-30,18.75
2010-12-31,5.2632
2011-01-03,20.0
2011-01-04,35.1562
2011-01-05,-7.5145
2011-01-06,0.0
2011-01-07,-16.6667
2011-01-10,0.0
2011-01-11,0.0
2011-01-12,0.0
2011-01-13,-14.75
2011-01-14,-1.0264
2011-01-18,18.5185
2011-01-19,-16.0
2011-01-20,26.1905
2011-01-21,-15.0943
2011-01-24,-11.1111
2011-01-25,-0.3125
2011-01-26,12.3824
2011-01-27,0.4184
2011-01-28,0.0
2011-01-31,5.5556
2011-02-01,5.2632
2011-02-02,-12.0
2011-02-03,-3.4091
2011-02-04,0.0
2011-02-07,4.7059
2011-02-08,12.3596
2011-02-09,0.0
2011-02-10,-1.0
2011-02-11,5.0505
2011-02-14,0.0
2011-02-15,-3.8462
2011-02-16,-16.0
2011-02-17,-7.1429
2011-02-18,-2.8846
2011-02-22,-11.0561
2011-02-23,-5.0093
2011-02-24,-9.9609
2011-02-25,2.3861
2011-02-28,-22.0339
2011-03-01,4.3478
2011-03-02,16.1458
2011-03-03,0.0
2011-03-04,1.5695000000000001
2011-03-07,-1.1038000000000001
2011-03-08,-19.1964
2011-03-09,19.337
2011-03-10,-6.9444
2011-03-11,51.2438
2011-03-14,5.2632
2011-03-16,-25.0
2011-03-18,0.0
2011-03-23,16.6667
2011-03-25,0.0
2011-03-29,-0.3571
2011-03-30,14.6953
2011-03-31,0.0
2011-04-01,0.0
2011-04-04,0.0
2011-04-05,12.5
2011-04-06,-11.1111
2011-04-07,7.5
2011-04-08,-6.9767
2011-04-11,12.5
2011-04-12,-4.4444
2011-04-13,-2.3256
2011-04-14,13.9881
2011-04-15,25.3264
2011-04-18,0.0
2011-04-19,0.0
2011-04-20,0.0
2011-04-21,0.0
2011-04-25,0.0
2011-04-26,0.0
2011-04-27,0.0
2011-04-28,-8.3333
2011-04-29,-9.0909
2011-05-02,10.0
2011-05-03,0.0
2011-05-04,9.0909
2011-05-05,-16.6667
2011-05-06,10.0
2011-05-09,9.0909
2011-05-10,-16.6667
2011-05-12,18.0
2011-05-13,-28.8136
2011-05-16,19.0476
2011-05-17,0.0
2011-05-18,-38.0
2011-05-19,28.4274
2011-05-23,0.0
2011-05-24,5.4945
2011-05-25,0.0
2011-05-26,9.2262
2011-05-31,-2.1798
2011-06-02,-15.3203
2011-06-06,-5.2632
2011-06-07,-7.8125
2011-06-08,2.4482
2011-06-09,0.0
2011-06-10,11.3971
2011-06-14,-9.901
2011-06-15,37.7289
2011-06-16,-5.3191
2011-06-20,-25.8427
2011-06-21,-5.6818
2011-06-22,12.8514
2011-06-23,25.2669
2011-06-27,-2.5568
2011-06-28,-6.7055
2011-06-30,0.0
2011-07-01,2.5
2011-07-05,-2.439
2011-07-08,-2.5
2011-07-11,-7.6923
2011-07-13,-0.3472
2011-07-14,0.0
2011-07-15,-13.5889
2011-07-18,12.9032
2011-07-20,0.0
2011-07-21,0.0
2011-07-25,0.0
2011-07-26,-1.7856999999999998
2011-07-28,-4.3636
2011-07-29,-0.5703
2011-08-01,-9.1778
2011-08-02,0.0
2011-08-03,-9.0526
2011-08-05,-7.4074
2011-08-08,-0.5
2011-08-09,-35.6784
2011-08-10,31.25
2011-08-11,-0.5952
2011-08-12,-0.2994
2011-08-15,0.0
2011-08-16,0.0
2011-08-17,43.5435
2011-08-19,-19.6653
2011-08-22,25.0
2011-08-23,0.0
2011-08-24,0.0
2011-08-25,0.0
2011-08-26,-23.3333
2011-08-31,42.9348
2011-09-02,14.0684
2011-09-06,6.1667
2011-09-07,-3.6107
2011-09-09,0.0
2011-09-12,0.0
2011-09-13,-16.6124
2011-09-15,-15.625
2011-09-16,3.7037
2011-09-19,-10.0446
2011-09-20,0.0
2011-09-21,-4.7146
2011-09-22,-9.1146
2011-09-23,-8.3095
2011-09-26,50.0
2011-09-27,-3.3333
2011-09-28,-10.7759
2011-09-30,-3.3816
2011-10-03,-0.5
2011-10-04,-12.3116
2011-10-05,-8.8825
2011-10-07,-10.3774
2011-10-10,7.7193000000000005
2011-10-11,-0.9772
2011-10-12,-2.6316
2011-10-13,-18.9189
2011-10-14,20.0
2011-10-17,-5.5556
2011-10-18,0.0
2011-10-19,9.9265
2011-10-20,-8.0268
2011-10-21,6.5455
2011-10-24,3.7542999999999997
2011-10-25,-8.5526
2011-10-27,0.7194
2011-10-28,-15.0
2011-10-31,-19.3277
2011-11-01,-4.1667
2011-11-02,-7.6087
2011-11-03,-2.9412000000000003
2011-11-07,-6.6667
2011-11-08,3.8961
2011-11-09,10.0
2011-11-10,0.0
2011-11-11,0.0
2011-11-14,-9.0909
2011-11-15,-6.25
2011-11-16,0.0
2011-11-17,0.0
2011-11-18,6.6667
2011-11-21,20.0
2011-11-23,-43.2292
2011-11-28,142.2018
2011-11-29,-40.1515
2011-12-01,1.2658
2011-12-02,0.0
2011-12-05,0.0
2011-12-06,0.0
2011-12-07,0.0
2011-12-09,20.0
2011-12-12,-17.7083
2011-12-13,0.0
2011-12-14,1.2658
2011-12-16,0.0
2011-12-19,-10.0
2011-12-20,-1.3889
2011-12-21,35.2113
2011-12-23,-1.5625
2011-12-27,-28.0423
2011-12-28,5.8824
2011-12-29,11.1111
2011-12-30,3.75
2012-01-03,6.0241
2012-01-06,9.0909
2012-01-09,0.0
2012-01-10,8.3333
2012-01-11,15.3846
2012-01-12,0.0
2012-01-13,-26.6667
2012-01-17,36.3636
2012-01-18,-6.6667
2012-01-20,128.5714
2012-01-23,25.0
2012-01-24,12.5
2012-01-25,11.1111
2012-01-26,6.0
2012-01-27,-18.8679
2012-01-30,-11.6279
2012-01-31,-34.2105
2012-02-01,-18.75
2012-02-02,14.7692
2012-02-03,2.9491
2012-02-06,-34.8958
2012-02-07,20.8
2012-02-08,43.0464
2012-02-09,-11.1111
2012-02-10,-21.6146
2012-02-13,16.2791
2012-02-14,5.1429
2012-02-15,3.8043
2012-02-16,-16.2304
2012-02-17,15.0
2012-02-21,-8.6957
2012-02-22,8.9286
2012-02-23,-8.1967
2012-02-24,0.0
2012-02-27,4.7619
2012-02-28,-5.9658999999999995
2012-02-29,-0.3021
2012-03-01,34.2424
2012-03-02,-0.6772
2012-03-05,0.0
2012-03-06,-9.0909
2012-03-07,-0.75
2012-03-08,0.0
2012-03-09,-19.3955
2012-03-13,0.0
2012-03-14,0.0
2012-03-15,-2.5
2012-03-16,1.9231
2012-03-20,15.7233
2012-03-21,-29.6196
2012-03-22,26.6409
2012-03-23,11.5854
2012-03-26,0.0
2012-03-27,-12.0219
2012-03-28,0.0
2012-03-29,0.0
2012-03-30,0.0
2012-04-02,8.3851
2012-04-03,0.8596
2012-04-04,9.0909
2012-04-05,-4.1667
2012-04-09,0.0
2012-04-11,-12.5
2012-04-12,4.3478
2012-04-13,14.2857
2012-04-16,8.3333
2012-04-17,-18.75
2012-04-19,-5.3254
2012-04-20,-40.0
2012-04-24,45.8333
2012-04-25,-5.7143
2012-04-26,-9.0909
2012-04-30,10.0
2012-05-01,0.0
2012-05-02,21.2121
2012-05-09,-5.0
2012-05-21,-21.0526
2012-05-22,-33.3333
2012-05-24,-10.0
2012-05-29,0.0
2012-05-30,33.3333
2012-05-31,-16.6667
2012-06-01,0.0
2012-06-04,0.0
2012-06-05,20.0
2012-06-07,11.4583
2012-06-13,-25.2336
2012-06-14,0.0
2012-06-15,-20.0
2012-06-18,25.0
2012-06-20,30.0
2012-06-21,0.0
2012-06-22,2.8846
2012-06-28,-28.972
2012-06-29,21.0526
2012-07-03,16.3043
2012-07-06,-2.8037
2012-07-09,2.8846
2012-07-11,0.0
2012-07-12,0.0
2012-07-17,-21.4953
2012-07-18,28.5714
2012-07-23,0.0
2012-07-25,0.0
2012-08-03,0.0
2012-08-07,0.0
2012-08-13,-3.7037
2012-08-14,-38.4615
2012-08-15,68.75
2012-08-30,-40.7407
2012-08-31,68.75
2012-09-04,-3.7037
2012-09-05,0.0
2012-09-06,-3.8462
2012-09-07,36.0
2012-09-10,0.0
2012-09-11,-11.7647
2012-09-12,33.3333
2012-09-13,25.0
2012-09-14,0.0
2012-09-17,-20.0
2012-09-18,37.5
2012-09-20,-0.4545
2012-09-21,0.0
2012-09-25,-26.9406
2012-09-27,-25.0
2012-09-28,33.3333
2012-10-03,25.0
2012-10-04,-0.5
2012-10-16,-12.3116
2012-10-17,-22.9226
2012-10-18,0.0
2012-10-19,0.0
2012-10-22,-52.4164
2012-10-23,81.25
2012-10-24,-1.2931
2012-10-25,-0.8734
2012-10-26,-0.4405
2012-11-05,-15.9292
2012-11-07,-29.4737
2012-11-08,0.0
2012-11-13,61.194
2012-11-14,-6.0185
2012-11-23,-5.4187
2012-11-26,3.125
2012-11-27,-9.596
2012-11-28,0.0
2012-11-30,-0.5587
2012-12-03,-28.0899
2012-12-04,39.0625
2012-12-06,-26.9663
2012-12-07,33.8462
2012-12-10,0.0
2012-12-11,0.0
2012-12-17,0.0
2012-12-18,0.0
2012-12-19,-8.046
2012-12-24,-20.0
2012-12-27,-25.0
2012-12-28,50.0
2012-12-31,-33.3333
2013-01-02,150.0
2013-01-04,0.0
2013-01-07,0.0
2013-01-08,-20.0
2013-01-10,-16.6667
2013-01-11,0.0
2013-01-23,30.0
2013-01-24,3.8462
2013-01-28,-3.7037
2013-01-29,-7.6923
2013-01-30,0.0
2013-01-31,0.0
2013-02-01,25.0
2013-02-05,-66.6667
2013-02-07,240.0
2013-02-08,-11.7647
2013-02-21,26.6667
2013-02-25,0.0
2013-02-26,-31.5789
2013-02-27,53.8462
2013-02-28,0.0
2013-03-05,0.0
2013-03-06,0.0
2013-03-08,0.0
2013-03-13,-12.5
2013-03-18,2.8571
2013-03-25,11.1111
2013-03-26,0.0
2013-04-02,0.0
2013-04-09,-38.125
2013-04-10,21.2121
2013-04-11,33.3333
2013-04-12,0.0
2013-04-25,-50.0
2013-04-30,90.0
2013-05-03,-47.3684
2013-05-06,0.0
2013-05-07,80.0
2013-05-14,-11.1111
2013-05-17,-6.25
2013-05-20,33.3333
2013-05-23,-10.0
2013-05-24,-33.3333
2013-05-28,25.0
2013-05-29,-62.5
2013-06-10,95.5556
2013-06-25,9.0909
2013-06-27,0.0
2013-07-11,-16.6667
2013-07-17,0.0
2013-07-22,-10.0
2013-07-23,0.0
2013-07-24,0.0
2013-07-25,11.1111
2013-08-06,-20.0
2013-08-07,0.0
2013-08-09,85.9375
2013-08-12,14.2857
2013-08-13,5.8824
2013-08-15,-16.6667
2013-08-21,-46.6667
2013-08-23,150.0
2013-08-26,-32.5
2013-08-29,40.7407
2013-08-30,5.2632
2013-09-03,-35.0
2013-09-05,-38.4615
2013-09-06,150.0
2013-09-09,0.0
2013-09-13,-15.0
2013-09-19,-1.1029
2013-09-20,18.9591
2013-09-24,0.0
2013-10-04,-59.0625
2013-10-07,95.4198
2013-10-11,-48.8281
2013-10-15,22.1374
2013-10-18,100.0
2013-10-23,-5.0
2013-10-24,-46.3816
2013-10-25,155.2147
2013-10-28,-21.1538
2013-11-04,-2.439
2013-11-06,-44.0625
2013-11-08,73.1844
2013-11-12,-32.9032
2013-11-13,61.5385
2013-11-14,-32.7381
2013-11-15,112.3894
2013-11-19,0.0
2013-11-20,3.3333
2013-11-21,29.0323
2013-11-22,0.0
2013-11-26,-10.0
2013-11-29,0.0
2013-12-02,38.8889
2013-12-03,-20.0
2013-12-04,-18.75
2013-12-05,10.7692
2013-12-06,0.0
2013-12-09,52.7778
2013-12-10,-4.5455
2013-12-11,-6.6667
2013-12-12,-18.3673
2013-12-13,10.3125
2013-12-17,13.3144
2013-12-18,8.0
2013-12-19,0.0
2013-12-23,-9.2593
2013-12-26,-17.9847
2013-12-30,16.4852
2013-12-31,15.3538
2014-01-02,0.0
2014-01-03,-24.0741
2014-01-06,-2.439
2014-01-08,0.0
2014-01-16,0.0
2014-01-17,24.5313
2014-01-21,-0.8783
2014-01-22,-3.038
2014-01-23,-1.8277
2014-01-24,0.0
2014-01-27,-14.8936
2014-01-30,-12.5
2014-01-31,0.0
2014-02-05,-14.2857
2014-02-06,0.0
2014-02-07,49.5833
2014-02-10,-55.4318
2014-02-11,123.4375
2014-02-13,-32.8671
2014-02-14,0.0
2014-02-20,6.25
2014-02-21,-5.8824
2014-03-03,0.0
2014-03-04,0.0
2014-03-05,-32.7083
2014-03-06,93.1889
2014-03-07,-17.9487
2014-03-12,9.375
2014-03-13,-11.0714
2014-03-14,12.4498
2014-03-21,14.2857
2014-03-24,0.0
2014-03-27,0.0
2014-03-31,0.0
2014-04-01,0.0
2014-04-07,-25.3125
2014-04-08,33.8912
2014-04-11,0.0
2014-04-15,-24.5313
2014-04-16,15.942
2014-04-21,-8.5714
2014-04-22,0.0
2014-04-23,9.375
2014-04-24,-13.75
2014-04-28,-0.207
2014-04-29,6.2241
2014-05-01,-6.25
2014-05-02,33.3333
2014-05-05,0.0
2014-05-08,0.0
2014-05-09,37.5
2014-05-12,-36.1364
2014-05-14,0.0
2014-05-16,42.3488
2014-05-19,-15.0
2014-05-21,-50.1471
2014-05-22,51.0324
2014-05-23,32.8125
2014-05-28,-17.352899999999998
2014-05-29,0.0
2014-05-30,-10.3203
2014-06-03,-4.7619
2014-06-04,0.0
2014-06-05,0.0
2014-06-06,36.6667
2014-06-09,21.9512
2014-06-10,2.0
2014-06-11,-1.9607999999999999
2014-06-12,-8.0
2014-06-13,8.6957
2014-06-16,0.0
2014-06-17,40.0
2014-06-18,-3.5714
2014-06-19,-0.7407
2014-06-20,4.4776
2014-06-23,-55.9821
2014-06-24,127.1805
2014-06-25,0.0
2014-06-26,0.0
2014-06-27,-5.5357
2014-06-30,5.8601
2014-07-01,0.0
2014-07-02,-23.5714
2014-07-03,24.6495
2014-07-07,-3.5614
2014-07-08,3.6929
2014-07-11,-10.0281
2014-07-14,16.6667
2014-07-15,-4.7321
2014-07-17,-13.0272
2014-07-18,20.6897
2014-07-24,-1.4285999999999999
2014-07-28,-13.0435
2014-07-29,-16.6667
2014-07-30,17.375
2014-07-31,-14.803
2014-08-04,0.0
2014-08-05,-10.0
2014-08-08,11.1111
2014-08-14,-10.0
2014-08-15,-6.6667
2014-08-18,7.1429
2014-08-19,11.1111
2014-08-20,0.0
2014-08-22,0.0
2014-08-25,0.0
2014-08-26,0.0
2014-08-28,30.0
2014-08-29,-10.7692
2014-09-02,3.4483
2014-09-04,0.0
2014-09-05,0.0
2014-09-08,0.0
2014-09-09,-10.625
2014-09-11,11.8881
2014-09-12,-15.0
2014-09-15,-17.647100000000002
2014-09-17,1.1905000000000001
2014-09-19,5.8824
2014-09-22,-1.1111
2014-09-24,10.1124
2014-09-25,2.0408
2014-09-26,20.0
2014-09-30,0.0
2014-10-14,-8.3333
2014-10-20,-18.1818
2014-10-21,44.4444
2014-10-22,7.6923
2014-10-23,1.4285999999999999
2014-10-24,12.6761
2014-10-27,-6.0938
2014-10-28,39.7671
2014-10-29,3.8095
2014-10-30,-3.6696999999999997
2014-10-31,10.6548
2014-11-03,42.0118
2014-11-04,20.0
2014-11-05,-24.2424
2014-11-06,0.0
2014-11-07,-0.9167
2014-11-10,0.9251
2014-11-11,-20.0
2014-11-12,-13.3333
2014-11-13,5.7692
2014-11-14,-18.1818
2014-11-17,55.5556
2014-11-18,-7.2321
2014-11-19,-2.6949
2014-11-20,-4.2532
2014-11-21,12.3967
2014-11-24,-7.9963
2014-11-25,4.6953
2014-11-26,-0.4771
2014-11-28,2.7804
2014-12-01,0.0
2014-12-02,23.1343
2014-12-03,9.0909
2014-12-04,-9.6528
2014-12-05,-0.0769
2014-12-08,-1.5385
2014-12-09,1.5625
2014-12-10,22.6923
2014-12-11,5.3292
2014-12-12,-18.5119
2014-12-15,19.7955
2014-12-16,5.6098
2014-12-17,-0.1732
2014-12-18,15.6738
2014-12-19,-10.0
2014-12-22,15.5556
2014-12-23,-3.8462
2014-12-26,0.0
2014-12-29,0.0
2014-12-30,0.0
2014-12-31,4.0
2015-01-02,0.0
2015-01-05,7.6923
2015-01-06,7.1429
2015-01-07,0.0
2015-01-08,-3.3333
2015-01-09,3.4483
2015-01-12,-10.0
2015-01-13,18.5185
2015-01-14,-9.6875
2015-01-15,3.8062
2015-01-16,-8.6458
2015-01-20,2.1665
2015-01-21,0.0
2015-01-22,-21.4286
2015-01-23,22.7273
2015-01-26,3.7037
2015-01-27,0.0
2015-01-28,-3.9732
2015-01-29,0.4184
2015-01-30,-0.0463
2015-02-02,0.0463
2015-02-03,0.0
2015-02-04,0.0
2015-02-05,-6.9907
2015-02-06,7.5161999999999995
2015-02-09,0.0
2015-02-10,-3.7037
2015-02-11,-1.9231
