ticker,FABP US Equity
2003-06-24,12.3596
2003-06-26,-7.3
2003-07-11,0.4315
2003-07-17,3.1149
2003-07-21,2.6042
2003-07-24,-0.5076
2003-07-28,-1.8367
2003-07-30,8.1081
2003-08-04,-7.5
2003-08-05,3.9501
2003-08-07,-2.94
2003-08-14,3.9501
2003-08-28,-3.5
2003-09-02,4.6632
2003-09-15,-2.9703
2003-09-16,-1.0204
2003-09-19,1.0309
2003-09-22,0.0
2003-09-23,2.0408
2003-09-24,2.0
2003-09-30,-2.451
2003-10-15,0.5025
2003-10-30,0.8675
2003-11-11,0.0
2003-11-13,1.0
2003-12-01,-0.9901
2003-12-15,5.0
2003-12-16,-4.7619
2003-12-19,0.0
2003-12-22,5.8
2003-12-30,-5.482
2004-01-05,0.0
2004-01-22,2.0
2004-01-23,-4.5687999999999995
2004-01-26,-1.9689
2004-01-27,0.9514
2004-01-28,-0.2094
2004-01-29,0.2099
2004-01-30,1.5707
2004-02-02,5.9794
2004-02-13,-4.6693
2004-02-26,0.0
2004-02-27,0.0
2004-03-01,0.0
2004-03-02,0.0
2004-03-04,2.0408
2004-03-10,0.0
2004-03-15,0.0
2004-03-16,0.04
2004-03-17,1.9592
2004-03-19,-1.9607999999999999
2004-03-23,1.5
2004-03-30,4.4335
2004-03-31,0.0
2004-04-05,-5.6604
2004-04-06,0.0
2004-04-13,2.0
2004-04-14,3.9215999999999998
2004-04-16,0.0
2004-04-19,-3.7736
2004-04-20,3.9215999999999998
2004-04-21,0.0
2004-04-22,-4.8302
2004-04-23,0.0
2004-04-29,2.0
2004-04-30,0.9804
2004-05-11,2.9126
2004-05-12,-5.6604
2004-06-09,2.0
2004-06-21,3.9215999999999998
2004-06-22,-5.6604
2004-06-30,4.0
2004-07-02,-3.8462
2004-07-19,-2.0
2004-08-04,6.0544
2004-08-27,-5.8252
2004-09-01,0.0
2004-09-07,6.1856
2004-09-13,-4.8544
2004-09-14,1.8367
2004-09-16,-0.1002
2004-09-22,-1.7050999999999998
2004-09-23,2.0408
2004-09-28,-0.3
2004-10-01,0.3009
2004-10-07,-2.0
2004-10-12,1.0204
2004-10-13,1.6162
2004-10-14,5.3678
2004-10-15,3.7736
2004-10-20,-3.6364
2004-10-25,-1.0654
2004-11-11,7.0192
2004-11-17,-4.7619
2004-11-19,1.8868
2004-11-22,-1.8519
2004-12-07,0.9434
2004-12-10,1.8692
2004-12-13,-2.5688
2004-12-20,-0.1883
2004-12-29,2.3585
2005-01-07,-0.4608
2005-01-12,-1.8519
2005-01-13,-2.8302
2005-01-19,-3.3981
2005-01-21,4.4413
2005-01-25,0.9709
2005-01-26,0.0
2005-01-27,-1.9231
2005-02-01,2.9412000000000003
2005-02-04,0.0
2005-02-16,-2.8571
2005-02-17,3.9215999999999998
2005-02-23,-4.717
2005-03-10,1.4851
2005-03-21,-2.439
2005-03-22,-1.0
2005-03-23,3.0303
2005-04-13,-3.7255000000000003
2005-04-27,-0.3288
2005-04-29,3.0928
2005-05-06,-4.0
2005-05-18,4.1667
2005-05-19,0.0
2005-05-20,0.0
2005-05-24,-3.0
2005-05-25,0.0
2005-05-26,-3.0928
2005-06-24,2.1277
2005-06-28,0.0
2005-06-29,1.0417
2005-06-30,-1.0309
2005-07-05,0.0
2005-07-06,1.5625
2005-07-08,0.0
2005-07-15,-0.8205
2005-08-03,-0.334
2005-08-11,2.0942
2005-08-15,-2.0513
2005-08-24,0.0
2005-08-26,0.2094
2005-09-08,-0.209
2005-09-21,-0.4188
2005-09-28,0.6309
2005-09-29,0.0
2005-10-10,-0.209
2005-10-11,-0.4188
2005-10-13,0.6309
2005-10-18,0.0
2005-10-31,-5.0833
2005-11-04,0.0
2005-11-28,0.0
2005-11-29,0.0
2005-11-30,0.0
2005-12-21,-5.5556
2005-12-22,1.1764999999999999
2005-12-23,6.9767
2005-12-27,5.4348
2005-12-28,-5.1546
2005-12-30,9.7826
2006-01-05,-7.9208
2006-01-06,2.1505
2006-01-18,-1.0526
2006-01-27,-5.4983
2006-02-01,-20.4545
2006-02-02,2.8571
2006-02-13,22.2222
2006-02-24,-4.5455
2006-02-27,-5.9524
2006-03-01,1.2658
2006-03-02,-1.0
2006-03-07,6.0606
2006-03-08,-2.3810000000000002
2006-03-31,6.0976
2006-04-05,-8.046
2006-04-17,6.25
2006-04-18,0.0
2006-04-28,-4.8978
2006-05-01,6.25
2006-05-02,-2.3529
2006-05-03,-1.2048
2006-05-09,2.439
2006-05-10,0.0
2006-05-17,-2.3810000000000002
2006-05-18,1.8293
2006-05-22,2.9939999999999998
2006-06-07,6.9767
2006-06-08,-6.5217
2006-06-12,-2.3256
2006-06-13,2.3810000000000002
2006-06-14,2.3256
2006-06-15,-2.2727
2006-07-03,-2.3256
2006-07-13,0.0
2006-07-14,-4.1667
2006-07-18,1.8634
2006-07-24,1.0848
2006-07-25,2.439
2006-07-27,-4.7619
2006-07-31,5.0
2006-08-02,-2.3810000000000002
2006-08-04,2.439
2006-08-08,-4.7619
2006-08-18,0.0
2006-09-11,2.75
2006-09-12,3.4063
2006-09-19,-5.2941
2006-09-28,4.3478
2006-09-29,-4.7619
2006-10-03,4.75
2006-10-27,-2.3155
2006-11-01,0.0
2006-11-02,-1.2346
2006-11-03,0.0
2006-11-06,2.25
2006-11-13,0.2445
2006-11-14,-2.439
2006-11-16,2.25
2006-11-17,-3.423
2006-11-27,0.0
2006-11-28,-1.1392
2006-11-30,3.4571
2006-12-11,-1.2376
2006-12-12,-1.2530999999999999
2006-12-14,2.5381
2006-12-20,-5.4455
2006-12-21,2.4869
2006-12-22,0.894
2006-12-26,-0.8861
2006-12-27,4.7254000000000005
2006-12-28,-4.2683
2006-12-29,2.293
2007-01-04,-2.2416
2007-01-08,0.6369
2007-01-10,1.2658
2007-01-11,2.25
2007-01-25,-1.1247
2007-01-30,1.0
2007-02-02,-2.8465
2007-02-14,0.0
2007-02-15,0.0
2007-02-22,3.1847
2007-02-26,-2.963
2007-02-27,3.4351
2007-03-12,-3.444
2007-03-27,0.0
2007-03-28,1.9108
2007-04-04,-1.875
2007-04-24,1.0049
2007-04-26,2.0408
2007-05-21,-2.5
2007-05-22,1.2821
2007-05-23,1.0127
2007-05-25,0.0
2007-06-08,-2.2556
2007-06-11,2.3077
2007-06-14,-3.5088
2007-06-15,0.8052
2007-06-18,1.7779
2007-06-25,-0.6329
2007-07-11,-1.2739
2007-07-13,0.6452
2007-07-17,-1.0256
2007-07-18,3.6269
2007-07-19,1.1
2007-07-20,0.0
2007-07-23,0.0
2007-07-24,0.0
2007-07-26,0.0
2007-08-01,-0.625
2007-08-07,0.0
2007-08-08,0.6289
2007-08-20,-0.625
2007-08-23,0.6289
2007-08-29,0.25
2007-09-26,-1.4963
2007-09-27,-1.2658
2007-09-28,2.5641
2007-10-05,-2.5
2007-10-08,2.5641
2007-10-11,0.0
2007-10-16,0.0
2007-10-18,-1.4
2007-10-19,2.5641
2007-10-22,0.0
2007-10-23,0.0
2007-10-29,0.0
2007-11-01,0.0
2007-11-02,-0.375
2007-11-06,-0.2509
2007-11-07,-1.1320999999999999
2007-11-16,0.0
2007-11-23,0.0
2007-12-04,1.7812000000000001
2007-12-11,-3.5
2007-12-21,0.5181
2008-01-04,0.5155
2008-01-08,-0.5128
2008-01-09,0.5155
2008-01-10,-0.641
2008-01-11,-1.0323
2008-01-15,-0.2608
2008-02-06,0.5291
2008-02-12,-3.9474
2008-02-13,-1.3699
2008-02-14,-8.3333
2008-02-15,6.0606
2008-02-19,0.0
2008-02-29,5.0
2008-03-10,-2.0408
2008-04-02,7.6389
2008-04-09,-0.7742
2008-04-17,-6.3719
2008-04-22,5.5556
2008-06-10,1.7309999999999999
2008-06-13,-9.555
2008-06-20,0.0
2008-06-26,0.2894
2008-06-30,0.0
2008-07-08,-4.4733
2008-07-14,5.7402
2008-07-22,-8.5714
2008-08-04,-6.4976
2008-08-06,0.0
2008-08-13,12.7119
2008-08-15,-0.1504
2008-08-20,0.0
2008-08-21,-2.8614
2008-08-26,-0.7752
2008-08-28,-3.125
2008-08-29,6.129
2008-09-15,-11.8541
2008-09-25,3.4483
2008-09-26,0.0
2008-10-03,0.0
2008-10-08,0.8333
2008-10-17,-0.8264
2008-10-21,9.1667
2008-11-20,-7.1207
2008-12-03,0.0
2008-12-15,-16.6667
2008-12-16,-12.0
2008-12-18,11.3636
2008-12-19,-2.0408
2008-12-24,-7.7083
2008-12-29,3.8375
2008-12-30,1.087
2009-01-23,-1.0965
2009-02-03,-2.439
2009-02-04,-4.5455
2009-02-12,14.2857
2009-02-18,-7.2917
2009-02-19,0.0
2009-02-20,-12.3596
2009-02-27,-2.3077
2009-03-03,-13.3858
2009-04-08,25.7576
2009-04-17,10.8434
2009-04-21,0.0
2009-04-22,2.1739
2009-04-23,4.0426
2009-05-06,12.5
2009-05-11,0.0
2009-05-14,3.7037
2009-05-15,0.0
2009-05-18,-3.5714
2009-05-19,0.0
2009-05-26,3.7037
2009-05-28,6.25
2009-06-22,-0.8403
2009-06-23,1.6949
2009-07-09,0.0
2009-08-14,-5.8333
2009-09-11,-12.2302
2009-09-23,2.459
2009-09-24,0.0
2009-09-28,8.0
2009-10-13,-7.4074
2009-10-14,1.0
2009-10-16,1.9802
2009-10-20,0.0
2009-10-21,2.9126
2009-10-22,3.5849
2009-11-12,-5.5556
2009-11-16,1.9607999999999999
2009-11-17,0.0
2009-11-18,0.0
2009-11-20,3.8462
2009-11-23,0.0
2009-11-25,0.0
2009-11-30,-3.7037
2009-12-03,3.8462
2009-12-04,-3.7037
2009-12-07,3.8462
2009-12-09,-3.7037
2009-12-10,0.9615
2009-12-15,-0.9524
2009-12-17,0.9615
2009-12-23,0.0
2009-12-28,-0.9524
2009-12-29,0.0
2009-12-31,-3.8462
2010-01-07,0.0
2010-01-08,-2.0
2010-01-13,2.0408
2010-01-15,4.0
2010-01-19,0.0
2010-01-20,-3.8462
2010-02-02,1.833
2010-02-10,-8.0
2010-02-11,8.6957
2010-02-17,-2.0
2010-02-23,-6.1224
2010-02-25,6.5217
2010-03-01,0.0
2010-03-09,-2.0408
2010-03-15,-4.1667
2010-03-16,4.3478
2010-03-19,4.1667
2010-03-22,-2.0
2010-03-23,0.0
2010-03-24,-2.0408
2010-04-09,-3.125
2010-04-21,4.3011
2010-05-03,0.8403
2010-05-05,0.4167
2010-05-06,4.7718
2010-05-19,-0.9901
2010-05-20,0.0
2010-05-24,4.0
2010-05-28,-3.8462
2010-06-07,0.4
2010-06-09,0.0
2010-06-10,2.5896
2010-06-14,-2.1359
2010-06-15,3.1746
2010-06-28,-0.3846
2010-07-08,-1.5444
2010-07-09,0.0
2010-07-12,1.9607999999999999
2010-07-14,5.5769
2010-07-29,-9.0741
2010-07-30,4.6843
2010-08-25,-0.7782
2010-08-30,2.9412000000000003
2010-09-01,-3.8095
2010-09-02,4.9505
2010-09-08,3.7358000000000002
2010-09-13,-5.4202
2010-09-14,4.8077
2010-09-17,-4.5872
2010-09-21,4.8077
2010-10-06,0.9174
2010-10-12,0.0
2010-12-01,-1.8484
2010-12-03,12.9944
2010-12-20,0.0
2010-12-22,0.0
2010-12-29,1.6667
2011-01-19,0.1639
2011-01-24,1.8272
2011-01-25,4.4046
2011-02-17,-4.5313
2011-03-04,3.1097
2011-03-07,0.0
2011-03-08,1.5873
2011-03-09,-1.5625
2011-03-15,-2.3810000000000002
2011-03-16,0.0
2011-03-21,0.813
2011-03-22,0.0
2011-03-23,0.0
2011-03-28,1.6129
2011-03-31,0.0
2011-04-05,-1.5873
2011-04-06,-1.2903
2011-04-07,2.1242
2011-04-19,0.0
2011-05-09,-7.4675
2011-05-10,7.8947
2011-05-11,-2.439
2011-05-12,-0.1667
2011-06-01,1.0017
2011-06-03,-0.6612
2011-06-06,1.4975
2011-06-07,0.0
2011-06-08,4.918
2011-06-14,0.0
2011-07-20,4.6875
2011-07-26,1.3616
2011-09-01,-3.7313
2011-09-02,3.876
2011-09-07,-3.7313
2011-09-08,1.5504
2011-09-15,2.2901
2011-09-19,0.0
2011-09-21,1.4925
2011-09-30,2.9412000000000003
2011-10-05,-1.4285999999999999
2011-10-10,-1.4493
2011-10-24,-0.149
2011-10-25,0.0
2011-11-08,-1.4925
2011-11-09,-1.5152
2011-11-10,0.3077
2011-11-11,4.2945
2011-11-18,-4.4118
2011-12-02,-1.5385
2011-12-16,0.4688
2011-12-30,4.1991
2012-01-03,0.0
2012-01-04,0.0
2012-01-05,-4.4478
2012-01-06,4.6548
2012-01-10,-2.9552
2012-01-11,3.0452
2012-01-13,-4.4478
2012-01-17,4.6548
2012-01-30,-0.1513
2012-01-31,18.1818
2012-02-02,-12.1795
2012-02-03,5.8394
2012-02-07,0.0
2012-04-12,7.5862
2012-04-13,-6.5385
2012-04-19,8.2305
2012-04-26,-7.1795
2012-05-02,-5.3867
2012-05-04,5.1095
2012-05-08,-3.4722
2012-05-24,2.8777
2012-05-25,4.1958
2012-06-01,-6.0134
2012-06-05,4.97
2012-07-10,-2.0408
2012-07-11,1.3889
2012-07-23,4.0222
2012-07-24,0.0
2012-08-30,-9.2
2012-09-25,1.4684
2012-09-28,0.7236
2012-10-01,1.4368
2012-10-02,1.4163999999999999
2012-10-12,11.0056
2012-10-17,0.0
2012-10-18,1.7866
2012-10-22,0.0
2012-10-31,3.75
2012-11-01,0.0
2012-11-02,-3.6145
2012-11-19,2.5
2012-11-20,1.7073
2012-11-27,-1.6787
2012-11-28,3.6585
2012-11-30,0.0
2012-12-04,0.0
2012-12-14,5.8824
2012-12-31,-11.6667
2013-01-04,5.6604
2013-01-07,0.0
2013-01-08,1.1905000000000001
2013-01-16,0.0
2013-01-23,-5.7176
2013-01-28,7.2691
2013-02-25,0.1176
2013-02-26,1.0576
2013-02-28,4.6512
2013-03-01,-2.2222
2013-03-04,-0.2273
2013-03-05,5.3531
2013-03-07,3.7838000000000003
2013-03-13,-6.25
2013-03-14,-1.6667
2013-03-15,5.0847
2013-03-18,0.0
2013-03-19,0.0
2013-03-26,0.0
2013-04-05,-0.5376
2013-06-12,-3.7118
2013-06-13,4.8753
2013-06-20,0.0
2013-07-19,4.7817
2013-07-22,-3.6258
2013-07-23,3.7622
2013-08-20,-4.0425
2013-08-21,1.9544000000000001
2013-08-27,0.0
2013-09-24,-1.9169
2013-09-27,4.2128
2013-10-08,-3.1048
2013-10-09,-0.5376
2013-10-16,-3.2432
2013-10-22,-0.3352
2013-10-25,1.359
2013-11-01,0.0
2013-11-04,2.7933
2013-11-12,0.5435
2013-11-20,-2.4865
2013-11-21,-3.5477
2013-11-22,3.4483
2013-11-26,2.2222
2013-12-02,-2.1739
2013-12-11,0.0
2013-12-17,0.0
2013-12-18,0.0
2013-12-23,0.0
2014-01-13,-2.2222
2014-01-21,-2.2727
2014-01-22,-2.907
2014-01-23,-0.7186
2014-01-24,2.439
2014-01-31,-2.3810000000000002
2014-02-05,0.0
2014-02-07,-0.122
2014-02-12,-2.9304
2014-02-13,0.0
2014-02-14,2.8931
2014-02-18,-2.2005
2014-02-20,0.0
2014-02-24,-1.875
2014-02-26,1.9108
2014-03-07,0.0
2014-03-11,-1.875
2014-03-18,1.9108
2014-03-27,-1.25
2014-04-01,-0.6329
2014-04-02,1.9108
2014-04-25,-3.6662
2014-04-28,4.8556
2014-04-29,-2.5532
2014-05-01,-1.7467000000000001
2014-05-12,3.268
2014-05-20,1.2658
2014-06-11,-0.95
2014-06-26,-3.4577999999999998
2014-06-30,1.6993
2014-07-03,0.2571
2014-07-09,0.0
2014-07-11,0.0
2014-07-25,-0.2595
2014-08-15,1.4567999999999999
2014-08-25,2.5641
2014-08-27,0.0
2014-09-02,2.5
2014-09-11,9.7561
2014-09-23,3.3333
2014-09-24,2.1505
2014-09-25,-5.2632
2014-10-06,0.0
2014-10-22,1.1111
2014-11-10,0.0222
2014-11-12,0.111
2014-11-13,1.9956
2014-11-17,2.3913
2014-11-18,0.0
2014-11-19,0.0
2014-11-21,0.0
2014-12-26,-3.3970000000000002
2014-12-31,0.0
2015-01-05,4.9451
2015-01-28,-2.5164
2015-02-05,0.8677
2015-02-09,2.6882
2015-02-12,-3.4555
2015-02-17,3.0369
2015-02-20,0.0
2015-02-23,0.0
2015-02-27,0.0
2015-03-02,-2.1053
2015-03-03,2.1505
2015-03-06,0.0
2015-03-10,0.0
2015-04-07,-2.0
2015-04-08,1.5038
2015-04-09,0.0
2015-04-13,0.0
2015-04-15,-1.4603
2015-04-20,0.4081
2015-04-30,-0.6265
2015-05-01,0.0
2015-05-12,-0.9783
2015-06-04,0.0
2015-06-09,0.0
2015-06-10,1.5368
2015-06-17,-0.5405
2015-06-26,-0.9783
2015-07-02,-0.1098
2015-07-06,0.0
2015-07-13,1.0989
2015-07-17,0.0
2015-07-20,0.0
2015-07-22,-0.3261
2015-09-08,-0.8374
2015-09-10,1.1111
2015-09-11,-1.0989
2015-09-14,3.3333
2015-09-15,-2.1505
2015-09-18,2.1978
2015-09-24,-2.5806
2015-09-29,3.2009
2015-10-16,-2.4599
2015-10-30,-1.0636
2015-11-03,-0.0448
2015-11-05,0.0
2015-11-06,4.4141
2015-11-09,-0.2146
2015-11-11,-1.0753
2015-11-16,-1.6303999999999998
2015-11-19,-1.105
2015-12-08,1.6760000000000002
2015-12-10,-1.0989
2015-12-11,1.1111
2015-12-14,0.0
2015-12-18,2.1978
2015-12-21,1.0753
2015-12-23,-1.5957
2016-01-05,3.7838000000000003
2016-01-07,0.0
2016-01-19,-5.5208
2016-01-21,3.5722
2016-01-26,4.8387
2016-01-27,0.0
2016-02-02,-4.1026
2016-02-10,-2.6738
2016-02-11,-9.8901
2016-03-04,9.1463
2016-03-07,-4.9162
2016-03-10,9.0482
2016-03-14,-4.0948
2016-03-16,-3.7978
2016-03-22,0.6774
2016-04-08,6.7285
2016-04-13,-2.0652
2016-04-14,0.0
2016-04-18,0.0
2016-04-21,1.0433
2016-04-22,1.5537999999999998
2016-04-26,2.7321999999999997
2016-04-27,0.0
2016-05-05,-5.3191
2016-05-10,1.1236
2016-05-13,1.6667
2016-05-17,1.1148
2016-05-18,1.5997
2016-05-19,1.5957
2016-05-20,0.0
2016-05-24,0.0
2016-05-25,0.0
2016-05-31,-2.6178
2016-06-01,2.6882
2016-06-02,0.0
2016-06-08,-1.0471
2016-06-09,0.0
2016-06-20,0.0
2016-07-12,-0.4233
2016-07-20,1.0627
2016-07-21,1.9348
2016-07-28,3.125
2016-07-29,-3.5354
2016-08-01,3.6649000000000003
2016-08-10,0.0
2016-08-16,-3.3333
2016-08-17,3.4483
2016-08-24,-3.2323
2016-09-23,0.7307
2016-09-26,3.6269
2016-09-28,0.0
2016-09-29,0.0
2016-09-30,0.0
2016-10-14,0.0
2016-11-07,-1.9588
2016-11-22,5.0463
2016-12-19,7.8431
2016-12-23,-5.8909
2016-12-28,3.3617
2017-02-07,3.3195
2017-02-08,5.4033999999999995
2017-02-28,3.9141
2017-03-02,-2.5
2017-03-03,2.5641
2017-03-06,2.3333
2017-03-13,1.7915
2017-03-30,14.56
2017-04-04,-8.5196
2017-04-05,0.7634
2017-04-06,5.0
2017-04-10,0.0
2017-04-19,-0.4329
2017-04-20,0.6957
2017-04-21,2.8986
2017-05-10,-5.3521
2017-05-22,7.1429
2017-05-24,-1.3889
2017-05-25,4.2254
2017-05-26,1.8919000000000001
2017-05-31,0.7958
2017-06-01,5.0
2017-06-02,0.0
2017-06-07,-4.7619
2017-06-08,1.9737
2017-06-09,0.0
2017-06-12,0.0
2017-06-13,0.0
2017-06-14,-0.6452
2017-06-15,0.0
2017-06-16,1.2987
2017-06-23,0.0
2017-06-26,2.5641
2017-06-27,-1.25
2017-06-28,-1.2658
2017-07-11,0.0
2017-07-13,-1.2564
2017-07-14,3.8691
2017-07-18,0.0
2017-07-19,3.125
2017-07-21,0.6098
2017-08-15,0.0
2017-08-21,-6.9091000000000005
2017-08-28,4.1667
2017-08-31,-3.75
2017-09-07,0.2597
2017-09-12,2.3316
2017-09-13,0.0
2017-09-14,1.2658
2017-09-15,1.875
2017-09-25,0.6135
2017-10-02,-0.7317
2017-10-05,10.5405
2017-10-10,-5.5346
2017-10-19,-5.2941
2017-10-23,2.4845
2017-10-25,-0.6098
2017-10-26,0.6135
2017-10-30,1.8293
2017-10-31,0.0
2017-11-01,1.7964
2017-11-07,-4.8235
2017-11-30,3.8319
2017-12-18,-3.6905
2017-12-21,0.3708
2017-12-27,0.9852
2017-12-29,0.0
2018-01-02,1.2195
2018-01-03,-1.2048
2018-01-04,2.439
2018-01-05,2.3810000000000002
2018-01-08,0.0
2018-01-09,0.0
2018-01-24,0.5848
2018-01-26,0.0
2018-02-02,-0.5814
2018-02-08,-1.8713
2018-02-09,0.0
2018-02-14,-1.0727
2018-02-21,0.9639
2018-02-22,0.2387
2018-02-23,-2.2619
2018-02-26,1.7052
2018-03-07,1.1976
2018-03-08,0.5917
2018-03-09,0.0
2018-03-21,-3.4118
2018-03-23,1.0962
2018-03-29,2.4096
2018-04-03,0.0
2018-04-04,0.0
2018-04-05,0.0
2018-04-10,-3.2941
2018-04-16,5.2311
2018-04-18,0.578
2018-04-20,-4.823
2018-04-25,3.2757
2018-05-08,-3.0588
2018-05-18,1.9417
2018-05-22,0.0
2018-05-23,-1.0714
2018-05-31,1.6846999999999999
2018-06-04,4.142
2018-06-05,-2.8409
2018-06-11,0.5848
2018-06-12,-1.7442
2018-06-15,0.1183
2018-06-19,-0.1182
2018-06-21,1.7751000000000001
2018-06-22,0.0
2018-06-25,0.5814
2018-07-03,-1.7341
2018-07-09,1.1764999999999999
2018-07-16,-1.0465
2018-07-17,0.1175
2018-07-23,0.5007
2018-07-25,4.5779
2018-07-30,-2.809
2018-07-31,1.7341
2018-08-06,0.0
2018-08-07,-1.2455
2018-08-10,-0.0046
2018-08-14,0.1151
2018-08-15,0.1609
2018-08-23,1.905
2018-08-27,-1.9099
2018-08-29,1.0392
2018-09-04,1.024
2018-09-06,-1.0136
2018-09-13,-0.2331
2018-09-14,0.1145
2018-09-17,-0.2288
2018-09-19,0.9174
2018-09-20,0.5682
2018-09-26,-1.4689
2018-09-27,0.0229
2018-09-28,0.0
2018-10-01,-0.0229
2018-10-09,0.0
2018-10-11,0.0
2018-10-17,0.0
2018-10-24,0.6461
2018-11-01,0.298
2018-11-02,0.0457
2018-11-06,0.0228
2018-11-07,-0.3655
2018-12-04,0.3668
2018-12-06,-0.1827
2018-12-10,0.0
2018-12-11,1.7162
2018-12-12,0.0
2018-12-13,0.1125
2018-12-21,-3.3708
2018-12-24,3.3721
2019-01-02,-4.162
2019-01-03,0.1408
2019-01-07,0.211
2019-01-09,-1.1696
2019-01-15,2.3669000000000002
2019-01-17,-2.3121
2019-01-22,0.1893
2019-01-29,0.309
2019-01-31,4.2417
2019-02-21,-3.9554
2019-02-26,-0.213
2019-02-27,0.0
2019-02-28,5.5503
2019-03-11,-2.2472
2019-03-18,-2.2989
2019-03-19,0.0
2019-03-29,1.1529
2019-04-02,-1.1398
2019-04-03,-1.1764999999999999
2019-04-09,0.0
2019-04-15,0.7143
2019-04-16,-0.7092
2019-04-17,0.0
2019-04-23,1.8208
2019-04-30,0.5882
2019-05-03,0.3509
2019-05-14,-1.8415
2019-05-30,0.5699
2019-05-31,-1.5112
2019-06-04,0.6953
2019-06-05,0.0238
2019-06-06,-0.0238
2019-06-10,0.0714
2019-06-12,1.1182
2019-06-19,-0.5647
2019-06-21,1.4908000000000001
2019-06-24,-1.8418999999999999
2019-06-25,0.3563
2019-07-01,0.5917
2019-07-05,-0.9176
2019-07-17,0.6887
2019-07-23,-0.2849
2019-07-24,0.0
2019-07-26,0.0
2019-07-29,0.0
2019-08-21,0.0
2019-08-22,0.0
2019-08-23,-0.2381
2019-08-26,-0.5967
2019-09-03,-0.9601
2019-09-09,-0.0002
2019-09-18,0.0
2019-09-19,1.2121
2019-09-25,-1.1976
2019-10-02,1.0909
2019-10-15,0.7194
2019-10-16,0.0
2019-10-25,-1.1985000000000001
2019-11-04,0.0728
2019-11-08,-0.0727
2019-11-18,1.8679999999999999
2019-11-19,-1.1669
2019-11-20,0.0
2019-11-25,-0.6747
2019-11-26,0.6793
2019-11-29,1.1807
2019-12-04,2.4053
2019-12-05,0.0
2019-12-09,-4.1395
2019-12-19,0.6793
2019-12-23,0.1205
2019-12-24,1.083
2019-12-26,-1.0714
2019-12-31,3.4898
2020-01-10,0.0
2020-01-13,-1.5814
2020-01-17,1.0397
2020-01-24,1.333
2020-01-28,-0.1161
2020-01-29,-0.9535
2020-01-30,0.0235
2020-02-03,0.0002
2020-02-05,-0.0002
2020-02-06,-0.2347
2020-02-11,0.1294
2020-02-12,1.0457
2020-02-13,3.4884
2020-02-18,-4.5169
2020-02-19,-0.0941
2020-02-21,0.0
2020-02-24,3.6513999999999998
2020-02-28,-2.2727
2020-03-03,0.0
2020-03-09,-1.4419
2020-03-11,-0.0118
2020-03-13,-5.6047
2020-03-19,-18.75
2020-03-20,-7.6923
2020-03-23,-5.8333
2020-03-24,2.6549
2020-03-25,3.7931
2020-03-26,0.0
2020-03-27,3.3223
2020-03-30,6.1093
2020-04-08,9.0606
2020-04-16,0.0278
2020-04-21,0.0
