ticker,TEXG US Equity
2005-11-03,-0.5635
2005-11-04,2.3333
2005-11-07,-1.3029
2005-11-08,0.9901
2005-11-09,1.3072
2005-11-10,-1.6129
2005-11-11,-0.9836
2005-11-14,-0.2649
2005-11-15,0.2656
2005-11-16,-0.1656
2005-11-17,1.1609
2005-11-18,0.3279
2005-11-21,0.3268
2005-11-22,-0.3257
2005-11-23,0.0
2005-11-25,0.0
2005-11-28,0.0
2005-11-29,0.0
2005-11-30,-0.1634
2005-12-01,-1.8003
2005-12-02,0.6667
2005-12-05,1.6556
2005-12-06,-2.2801
2005-12-07,1.0
2005-12-08,0.0
2005-12-09,-0.9901
2005-12-12,-1.6667
2005-12-13,-5.7627
2005-12-14,-15.467600000000001
2005-12-15,-4.2553
2005-12-16,2.2222
2005-12-19,0.0
2005-12-20,3.0435
2005-12-21,-5.0633
2005-12-22,2.2222
2005-12-23,-2.1739
2005-12-27,-4.0
2005-12-28,-0.6944
2005-12-29,-6.7599
2005-12-30,-11.0
2006-01-03,-2.2472
2006-01-04,6.3218
2006-01-05,0.0
2006-01-06,0.0
2006-01-09,-5.4054
2006-01-10,5.7143
2006-01-11,-1.6216
2006-01-12,-0.5495
2006-01-13,0.0
2006-01-17,16.5746
2006-01-18,1.8957000000000002
2006-01-19,13.4884
2006-01-20,-0.4098
2006-01-23,0.823
2006-01-24,-10.2041
2006-01-25,-1.3636
2006-01-26,3.6866
2006-01-27,3.1111
2006-01-30,1.2931
2006-01-31,3.8298
2006-02-01,0.4098
2006-02-02,10.2041
2006-02-03,3.7037
2006-02-06,5.3571
2006-02-07,-10.1695
2006-02-08,-4.5283
2006-02-09,1.581
2006-02-10,1.9455
2006-02-13,1.9083999999999999
2006-02-14,1.1236
2006-02-15,-5.5556
2006-02-16,-5.8824
2006-02-17,3.75
2006-02-21,-5.6225000000000005
2006-02-22,-1.2766
2006-02-23,-2.1552
2006-02-24,2.2026
2006-02-27,2.1552
2006-02-28,-2.9536
2006-03-01,-0.8696
2006-03-02,0.0
2006-03-03,-0.8772
2006-03-06,0.4425
2006-03-07,-6.6079
2006-03-08,5.6604
2006-03-09,0.0
2006-03-10,-1.7856999999999998
2006-03-13,-2.2727
2006-03-14,1.8605
2006-03-15,2.7397
2006-03-16,-2.2222
2006-03-17,0.0
2006-03-20,-4.5455
2006-03-21,10.4762
2006-03-22,0.0
2006-03-23,-0.8621
2006-03-24,-3.4783
2006-03-27,-0.9009
2006-03-28,0.9091
2006-03-29,0.4505
2006-03-30,-1.3453
2006-03-31,0.0
2006-04-03,0.9091
2006-04-04,1.3514
2006-04-05,6.6667
2006-04-06,4.1667
2006-04-07,-0.8
2006-04-10,-2.8226
2006-04-11,-4.5643
2006-04-12,4.3478
2006-04-13,-0.4167
2006-04-17,-1.2551999999999999
2006-04-18,3.8136
2006-04-19,0.0
2006-04-20,0.0
2006-04-21,4.4898
2006-04-24,-0.3906
2006-04-25,-3.9215999999999998
2006-04-26,0.4082
2006-04-27,-1.626
2006-04-28,1.2397
2006-05-01,-2.0408
2006-05-02,-3.3333
2006-05-03,2.5862
2006-05-04,5.042
2006-05-05,-0.8
2006-05-08,-12.0968
2006-05-09,9.633
2006-05-10,4.6025
2006-05-11,-3.2
2006-05-12,-1.6529
2006-05-15,-9.6639
2006-05-16,0.0
2006-05-17,-9.3023
2006-05-18,10.2564
2006-05-19,-4.6512
2006-05-22,-2.439
2006-05-23,-5.0
2006-05-24,13.1579
2006-05-25,-8.8372
2006-05-26,8.1633
2006-05-30,-4.717
2006-05-31,3.9604
2006-06-01,2.3810000000000002
2006-06-02,-2.3256
2006-06-05,-4.7619
2006-06-06,-5.0
2006-06-07,2.6316
2006-06-08,-5.1282
2006-06-09,-2.1622
2006-06-12,15.4696
2006-06-13,-11.4833
2006-06-14,-4.3243
2006-06-15,0.0
2006-06-16,-1.1299
2006-06-19,-3.4286
2006-06-20,-1.7751000000000001
2006-06-21,8.4337
2006-06-22,-1.1111
2006-06-23,1.1236
2006-06-26,11.1111
2006-06-27,-2.5
2006-06-28,2.0513
2006-06-29,-6.5327
2006-06-30,-3.2258
2006-07-03,1.6667
2006-07-05,1.0929
2006-07-06,-5.4054
2006-07-07,-2.8571
2006-07-10,0.0
2006-07-11,7.6471
2006-07-12,-6.0109
2006-07-13,2.3256
2006-07-14,0.0
2006-07-17,-6.25
2006-07-18,-1.2121
2006-07-19,-7.9755
2006-07-20,0.0
2006-07-21,-4.6667
2006-07-24,22.3776
2006-07-25,-2.8571
2006-07-26,5.2941
2006-07-27,0.0
2006-07-28,-2.7933
2006-07-31,0.5747
2006-08-01,-6.8571
2006-08-02,10.4294
2006-08-03,0.0
2006-08-04,-1.1111
2006-08-07,-1.6854
2006-08-08,0.5714
2006-08-09,-0.5682
2006-08-10,-2.8571
2006-08-11,5.8824
2006-08-14,-4.4444
2006-08-15,-21.5116
2006-08-16,-3.7037
2006-08-17,-7.6923
2006-08-18,-3.3333
2006-08-21,0.0
2006-08-22,7.7586
2006-08-23,-16.0
2006-08-24,6.6667
2006-08-25,-2.6786
2006-08-28,0.9174
2006-08-29,-3.6364
2006-08-30,-10.3774
2006-08-31,-1.0526
2006-09-01,-8.5106
2006-09-05,-4.6512
2006-09-06,-13.4146
2006-09-07,12.6761
2006-09-08,-3.75
2006-09-11,-9.0909
2006-09-12,2.8571
2006-09-13,-2.7778
2006-09-14,-5.7143
2006-09-15,-1.5152
2006-09-18,-7.6923
2006-09-19,-15.0
2006-09-20,7.8431
2006-09-21,-7.2727
2006-09-22,-11.7647
2006-09-25,11.1111
2006-09-26,-20.0
2006-09-27,-2.5
2006-09-28,-7.6923
2006-09-29,11.1111
2006-10-02,-7.5
2006-10-03,-5.4054
2006-10-04,-14.2857
2006-10-05,-13.3333
2006-10-06,3.8462
2006-10-09,-3.7037
2006-10-10,-26.9231
2006-10-11,-10.526299999999999
2006-10-12,32.3529
2006-10-13,24.4444
2006-10-16,-28.5714
2006-10-17,-15.0
2006-10-18,-8.8235
2006-10-19,-3.2258
2006-10-20,0.0
2006-10-23,-16.6667
2006-10-24,-28.1
2006-10-25,44.6453
2006-10-26,38.4615
2006-10-27,0.0
2006-10-30,25.0
2006-10-31,-4.8889
2006-11-01,7.4766
2006-11-02,21.7391
2006-11-03,-1.7856999999999998
2006-11-06,-9.0909
2006-11-07,-10.4
2006-11-08,-11.1607
2006-11-09,-19.598
2006-11-10,0.0
2006-11-13,9.375
2006-11-14,3.4286
2006-11-15,38.1215
2006-11-16,4.0
2006-11-17,-9.6154
2006-11-20,17.0213
2006-11-21,-14.1818
2006-11-22,-11.0169
2006-11-24,-4.7619
2006-11-27,-7.5
2006-11-28,-3.7838000000000003
2006-11-29,9.5506
2006-11-30,-2.5641
2006-12-01,-2.6316
2006-12-04,-2.7027
2006-12-05,-5.5556
2006-12-06,5.2941
2006-12-07,-16.1313
2006-12-08,-0.0833
2006-12-11,-6.6667
2006-12-12,-21.5179
2006-12-13,-6.2571
2006-12-14,-0.9709
2006-12-15,5.8824
2006-12-18,5.5556
2006-12-19,-18.4211
2006-12-20,-3.2258
2006-12-21,-5.5556
2006-12-22,0.0
2006-12-26,0.0
2006-12-27,-4.7059
2006-12-28,-12.3457
2006-12-29,-8.4507
2007-01-03,9.2308
2007-01-04,12.6761
2007-01-05,6.25
2007-01-08,-10.5882
2007-01-09,-9.2105
2007-01-10,-21.7391
2007-01-11,1.8519
2007-01-12,14.5455
2007-01-16,-3.1746
2007-01-17,-1.6393
2007-01-18,-5.625
2007-01-19,11.2583
2007-01-22,-3.1746
2007-01-23,1.6393
2007-01-24,0.0
2007-01-25,-9.6774
2007-01-26,-12.5
2007-01-29,-52.0408
2007-01-30,-1.0638
2007-01-31,48.3871
2007-02-01,-4.3478
2007-02-02,-3.0303
2007-02-05,6.25
2007-02-06,-17.647100000000002
2007-02-07,-10.7143
2007-02-08,5.0
2007-02-09,-2.8571
2007-02-12,-15.6863
2007-02-13,-16.2791
2007-02-14,8.2813
2007-02-15,-5.0826
2007-02-16,5.4054
2007-02-20,-7.6923
2007-02-21,-8.3333
2007-02-22,1.5152
2007-02-23,4.4776
2007-02-26,2.8571
2007-02-27,0.0
2007-02-28,2.7778
2007-03-01,21.6216
2007-03-02,-4.4444
2007-03-05,-16.2791
2007-03-06,8.3333
2007-03-07,0.0
2007-03-09,-7.6923
2007-03-12,-5.5556
2007-03-14,2.9412000000000003
2007-03-15,0.0
2007-03-16,-5.7143
2007-03-19,0.0
2007-03-20,-6.0606
2007-03-21,-3.2258
2007-03-22,0.0
2007-03-23,-13.3333
2007-03-26,15.3846
2007-03-27,0.0
2007-03-28,3.3333
2007-03-29,-12.9032
2007-03-30,-3.7037
2007-04-02,0.0
2007-04-03,0.0
2007-04-04,-3.8462
2007-04-05,-12.0
2007-04-09,-4.5455
2007-04-10,-19.0476
2007-04-11,-23.5294
2007-04-12,69.2308
2007-04-13,4.5455
2007-04-16,4.3478
2007-04-17,-8.3333
2007-04-18,4.5455
2007-04-19,-4.3478
2007-04-20,0.0
2007-04-23,9.0909
2007-04-24,58.3333
2007-04-25,0.0
2007-04-26,-21.0526
2007-04-27,-10.0
2007-04-30,3.7037
2007-05-01,7.1429
2007-05-02,190.3333
2007-05-03,54.9943
2007-05-04,85.1852
2007-05-07,27.6
2007-05-08,-35.7367
2007-05-09,21.9512
2007-05-10,27.2
2007-05-11,-20.7547
2007-05-14,-0.3968
2007-05-15,-2.7888
2007-05-16,-13.5246
2007-05-17,-7.5829
2007-05-18,-7.6923
2007-05-21,-5.0
2007-05-22,-15.2047
2007-05-23,24.1379
2007-05-24,-3.3333
2007-05-25,-1.1494
2007-05-29,-1.1628
2007-05-30,-4.7059
2007-05-31,-7.4074
2007-06-01,0.0
2007-06-04,6.6667
2007-06-05,-6.25
2007-06-06,-3.3333
2007-06-07,2.7586
2007-06-08,77.8523
2007-06-11,-17.3585
2007-06-12,-5.4795
2007-06-13,4.8309
2007-06-14,26.7281
2007-06-15,5.4545
2007-06-18,-6.8966
2007-06-19,-3.7037
2007-06-20,15.0
2007-06-21,-5.3512
2007-06-22,42.0495
2007-06-25,11.9403
2007-06-26,-13.3333
2007-06-27,-3.0769
2007-06-28,3.7037
2007-06-29,0.5102
2007-07-02,-2.2843
2007-07-03,-9.0909
2007-07-05,-5.7143
2007-07-06,-6.3636
2007-07-09,-6.1489
2007-07-10,-1.0345
2007-07-11,14.9826
2007-07-12,-6.3636
2007-07-13,10.0324
2007-07-16,-4.4118
2007-07-17,3.6923
2007-07-18,-5.0445
2007-07-19,2.5
2007-07-20,6.7073
2007-07-23,-4.5714
2007-07-24,-8.982
2007-07-25,3.6184
2007-07-26,-3.4920999999999998
2007-07-27,1.9737
2007-07-30,-13.2258
2007-07-31,-5.948
2007-08-01,2.7668
2007-08-02,10.3846
2007-08-03,0.6969
2007-08-06,-9.342600000000001
2007-08-07,3.0534
2007-08-08,0.0
2007-08-09,6.2963000000000005
2007-08-10,4.1812
2007-08-13,-3.3445
2007-08-14,-0.346
2007-08-15,3.125
2007-08-16,-7.4074
2007-08-17,-2.9091
2007-08-20,1.8727
2007-08-21,-6.25
2007-08-22,0.0
2007-08-23,15.6863
2007-08-24,-1.6949
2007-08-27,0.0
2007-08-28,-6.8966
2007-08-29,0.3704
2007-08-30,-2.214
2007-08-31,0.0
2007-09-04,-5.6604
2007-09-05,2.0
2007-09-06,0.0
2007-09-07,-3.9215999999999998
2007-09-10,6.1224
2007-09-11,1.9231
2007-09-17,-1.8868
2007-09-18,0.0
2007-09-19,0.0
2007-09-26,-90.3846
2007-09-27,200.0
2007-09-28,40.0
2007-10-01,4.7619
2007-10-02,-18.1818
2007-10-03,0.0
2007-10-04,-22.2222
2007-10-05,0.0
2007-10-08,7.1429
2007-10-09,6.6667
2007-10-10,-6.25
2007-10-11,-13.3333
2007-10-12,-7.6923
2007-10-15,0.0
2007-10-16,8.3333
2007-10-17,-7.6923
2007-10-18,8.3333
2007-10-19,0.0
2007-10-22,7.6923
2007-10-23,14.2857
2007-10-24,0.0
2007-10-25,-37.5
2007-10-26,40.0
2007-10-29,-28.5714
2007-10-31,-6.0
2007-11-01,0.0
2007-11-02,-25.5319
2007-11-05,14.2857
2007-11-06,-12.5
2007-11-07,28.5714
2007-11-08,10.6667
2007-11-09,0.4016
2007-11-12,-6.0
2007-11-13,6.383
2007-11-14,-10.0
2007-11-15,4.4444
2007-11-16,-25.5319
2007-11-19,14.2857
2007-11-20,-12.5
2007-11-21,0.0
2007-11-26,-22.8571
2007-11-27,44.4444
2007-11-30,2.5641
2007-12-03,37.5
2007-12-04,-27.2727
2007-12-05,-12.5
2007-12-06,-28.5714
2007-12-07,0.0
2007-12-10,20.0
2007-12-11,0.0
2007-12-13,-16.6667
2007-12-14,20.0
2007-12-17,0.0
2007-12-18,0.0
2007-12-19,10.0
2007-12-20,0.0
2007-12-21,-39.3939
2007-12-24,40.0
2007-12-26,7.1429
2007-12-27,0.0
2007-12-28,-40.0
2007-12-31,-16.6667
2008-01-02,0.0
2008-01-07,80.0
2008-01-08,-25.9259
2008-01-09,-50.0
2008-01-10,100.0
2008-01-11,-25.0
2008-01-15,33.3333
2008-01-24,0.0
2008-01-25,-25.0
2008-01-28,26.6667
2008-02-01,-2.6316
2008-02-04,-45.9459
2008-02-05,150.0
2008-02-06,-40.0
2008-02-11,-33.3333
2008-02-12,10.0
2008-02-19,-9.0909
2008-02-20,0.0
2008-02-21,80.0
2008-02-26,-44.4444
2008-02-27,0.0
2008-02-28,73.0
2008-02-29,-42.1965
2008-03-03,0.0
2008-03-04,50.0
2008-03-06,-20.0
2008-03-10,-50.0
2008-03-11,100.0
2008-03-12,0.0
2008-03-14,-8.3333
2008-03-17,27.2727
2008-03-18,7.1429
2008-03-19,-56.6667
2008-03-20,7.6923
2008-03-25,100.0
2008-03-26,0.0
2008-04-01,7.1429
2008-04-02,-53.3333
2008-04-03,114.2857
2008-04-07,-66.6667
2008-04-08,160.0
2008-04-09,-30.7692
2008-04-11,-11.1111
2008-04-14,87.5
2008-04-17,-33.3333
2008-04-18,-20.0
2008-04-21,100.0
2008-04-30,-18.75
2008-05-05,-15.3846
2008-05-06,0.0
2008-05-13,27.2727
2008-05-14,-14.2857
2008-05-15,25.0
2008-05-23,-46.6667
2008-05-29,87.5
2008-05-30,0.0
2008-06-02,0.0
2008-06-03,13.3333
2008-06-04,0.0
2008-06-06,0.0
2008-06-10,-17.647100000000002
2008-06-12,28.5714
2008-06-13,0.0
2008-06-16,-5.5556
2008-06-19,-11.7647
2008-06-26,33.3333
2008-07-01,-25.0
2008-07-02,20.0
2008-07-07,0.0
2008-07-08,0.0
2008-07-11,0.0
2008-07-14,0.0
2008-07-17,0.0
2008-07-22,0.0
2008-07-25,11.1111
2008-07-28,-15.0
2008-07-30,-52.9412
2008-08-06,0.0
2008-08-11,0.0
2008-08-12,0.0
2008-08-13,37.5
2008-08-18,36.3636
2008-08-19,6.6667
2008-08-21,12.5
2008-08-22,-55.5556
2008-08-26,62.5
2008-08-27,-38.4615
2008-08-28,87.5
2008-09-02,13.3333
2008-09-03,11.7647
2008-09-04,31.5789
2008-09-05,-40.0
2008-09-09,46.6667
2008-09-18,-54.5455
2008-09-19,100.0
2008-09-22,0.0
2008-09-23,-50.0
2008-09-25,0.0
2008-09-26,150.0
2008-09-29,-44.0
2008-09-30,-28.5714
2008-10-03,-20.0
2008-10-08,0.0
2008-10-09,25.0
2008-10-10,100.0
2008-10-13,-40.0
2008-10-17,-33.3333
2008-10-20,25.0
2008-10-21,0.0
2008-10-23,0.0
2008-10-24,0.0
2008-10-28,0.0
2008-10-29,0.0
2008-11-05,0.0
2008-11-11,0.0
2008-11-12,0.0
2008-11-13,-40.0
2008-11-14,0.0
2008-11-17,0.0
2008-11-18,16.6667
2008-11-19,185.7143
2008-11-21,-75.0
2008-11-24,0.0
2008-11-25,0.0
2008-12-02,60.0
2008-12-03,0.0
2008-12-04,-37.5
2008-12-05,0.0
2008-12-09,60.0
2008-12-10,-37.5
2008-12-11,0.0
2008-12-12,60.0
2008-12-15,-37.5
2008-12-16,60.0
2008-12-18,-37.5
2008-12-22,60.0
2008-12-23,150.0
2008-12-31,-65.0
2009-01-06,42.8571
2009-01-09,30.0
2009-01-13,-61.5385
2009-01-28,60.0
2009-01-29,62.5
2009-02-13,-61.5385
2009-03-03,-99.75
2009-03-04,63900.0
2009-03-05,-87.5
2009-03-11,500.0
2009-03-12,83.3333
2009-03-17,9.0909
2009-03-18,-16.6667
2009-03-19,0.0
2009-03-25,-99.0
2009-04-16,0.0
2009-04-27,1900.0
2009-05-14,-50.0
2009-05-29,0.0
2009-06-01,1400.0
2009-06-02,33.3333
2009-06-03,-75.0
2009-06-04,200.0
2009-06-05,100.0
2009-06-10,33.3333
2009-06-17,0.0
2009-06-18,-25.0
2009-06-22,16.6667
2009-06-24,-42.8571
2009-06-25,90.0
2009-07-10,-2.6316
2009-07-16,-86.4865
2009-07-23,0.0
2009-07-31,180.0
2009-08-04,0.0
2009-08-05,28.5714
2009-08-06,16.6667
2009-08-11,-4.7619
2009-08-17,-50.0
2009-08-21,0.0
2009-09-01,100.0
2009-09-15,50.0
2009-09-23,-73.3333
2009-10-02,0.0
2009-10-05,150.0
2009-10-06,-60.0
2009-10-13,-25.0
2009-10-14,33.3333
2009-10-15,87.5
2009-10-19,166.6667
2009-10-20,-80.0
2009-10-21,350.0
2009-10-23,-77.7778
2009-11-09,0.0
2009-11-10,25.0
2009-11-12,50.0
2009-11-13,83.3333
2009-11-16,-81.8182
2009-11-24,120.0
2009-11-25,354.5455
2009-11-30,-42.0
2009-12-01,3.4483
2009-12-03,-66.6667
2009-12-07,50.0
2009-12-08,-12.0
2009-12-09,13.6364
2009-12-14,-66.6667
2009-12-15,100.0
2009-12-16,0.0
2009-12-17,20.0
2009-12-22,0.0
2009-12-23,0.0
2009-12-28,225.0
2009-12-29,-87.1795
2009-12-30,140.0
2009-12-31,-33.3333
2010-01-04,262.5
2010-01-06,3.4483
2010-01-07,-66.6667
2010-01-19,400.0
2010-01-21,-80.0
2010-01-25,5.0
2010-02-01,90.4762
2010-02-05,-50.0
2010-02-24,50.0
2010-03-12,0.0
2010-03-15,0.0
2010-03-16,0.0
2010-03-17,-66.6667
2010-03-18,0.0
2010-03-24,0.0
2010-04-12,100.0
2010-04-22,50.0
2010-04-26,-66.6667
2010-04-28,300.0
2010-04-30,0.0
2010-05-04,0.0
2010-05-05,-25.0
2010-05-06,33.3333
2010-05-10,-25.0
2010-05-17,0.0
2010-06-15,-33.3333
2010-06-17,-10.0
2010-06-18,-44.4444
2010-07-01,100.0
2010-07-02,0.0
2010-07-09,50.0
2010-07-14,-20.0
2010-07-16,25.0
2010-07-26,-66.6667
2010-07-27,100.0
2010-08-17,-50.0
2010-08-23,0.0
2010-08-30,0.0
2010-10-11,0.0
2010-10-29,-20.0
2010-11-10,-25.0
2010-11-11,66.6667
2010-11-15,-40.0
2010-11-22,33.3333
2010-11-26,-25.0
2010-12-02,0.0
2010-12-09,-33.3333
2010-12-16,0.0
2010-12-17,100.0
2010-12-20,50.0
2010-12-21,-54.6875
2010-12-22,10.3448
2010-12-23,133.3333
2010-12-28,42.8571
2010-12-29,-70.0
2010-12-31,533.3333
2011-01-04,-47.3684
2011-01-05,100.0
2011-01-07,-30.0
2011-01-11,12.857099999999999
2011-01-12,-36.7089
2011-01-31,-50.0
2011-02-23,300.0
2011-02-24,-73.9063
2011-02-25,0.0
2011-03-03,283.2335
2011-03-04,-5.0
2011-03-08,-50.9539
2011-03-11,7.3105
2011-03-15,90.0
2011-03-16,-63.1579
2011-03-23,14.2857
2011-04-01,225.0
2011-04-07,-23.0769
2011-04-19,-25.0
2011-04-26,40.0
2011-04-28,-4.7619
2011-05-04,5.0
2011-05-06,0.0
2011-05-18,0.0
2011-05-19,0.0
2011-05-26,-52.381
2011-05-27,20.0
2011-06-01,-41.6667
2011-06-14,128.5714
2011-07-19,18.75
2011-07-27,10.526299999999999
2011-08-01,0.0
2011-08-02,-76.1905
2011-08-15,-33.375
2011-08-16,110.1313
2011-09-08,0.0
2011-09-23,0.0
2011-10-13,-57.1429
2011-10-25,0.0
2011-10-26,0.0
2011-11-01,0.0
2011-11-04,433.3333
2011-11-07,56.25
2011-11-08,-12.0
2011-11-09,-81.8182
2011-11-10,50.0
2011-11-11,300.0
2011-11-15,-83.3333
2011-11-16,25.0
2011-11-17,20.0
2011-11-25,0.0
2011-12-05,50.0
2011-12-12,-86.6667
2011-12-13,1108.3333
2011-12-20,-72.4138
2011-12-21,150.0
2011-12-23,10.0
2011-12-28,-9.0909
2011-12-29,0.0
2012-01-10,-30.0
2012-01-12,42.8571
2012-01-18,10.0
2012-01-19,9.0909
2012-01-25,-16.6667
2012-02-09,20.0
2012-02-10,-83.3333
2012-02-24,400.0
2012-02-29,-40.0
2012-03-02,105.0
2012-03-08,-43.0894
2012-03-22,0.0
2012-04-02,-57.1429
2012-04-05,-33.3333
2012-04-10,200.0
2012-04-16,-58.3333
2012-04-18,-56.0
2012-04-19,81.8182
2012-04-27,100.0
2012-05-17,225.0
2012-05-24,-15.3846
2012-06-14,0.0
2012-07-05,-27.2727
2012-07-17,-37.5
2012-07-18,-20.0
2012-09-05,-25.0
2012-09-21,0.0
2012-11-07,0.0
2012-11-09,66.6667
2012-11-26,-40.0
2012-12-18,0.0
2012-12-28,-58.3333
2012-12-31,140.0
2013-01-11,-33.3333
2013-01-16,50.0
2013-02-13,16.6667
2013-03-12,85.7143
2013-03-18,69.2308
2013-04-01,31.8182
2013-04-03,14.4828
2013-05-02,-69.8795
2013-05-09,100.0
2013-05-13,-90.0
2013-05-14,0.0
2013-07-10,500.0
2013-07-12,-16.6667
2013-08-26,-60.0
2014-04-02,0.0
2014-04-08,-50.0
2014-04-10,-50.0
2014-05-02,100.0
2014-05-15,25.0
2014-06-11,-99.0
2014-07-09,0.0
2014-07-21,0.0
2014-08-14,0.0
2014-08-22,0.0
2014-08-27,7900.0
2014-08-28,0.0
2014-08-29,-98.75
2014-09-04,0.0
2014-09-19,0.0
2014-09-25,0.0
2014-09-26,7900.0
2014-09-30,0.0
2014-10-23,-98.75
2014-10-27,0.0
2014-12-01,0.0
2014-12-16,0.0
2014-12-22,0.0
2014-12-31,0.0
2015-01-06,50.0
2015-01-12,0.0
2015-01-13,0.0
2015-01-15,0.0
2015-01-27,0.0
2015-11-06,433.3333
2015-12-11,0.0
2015-12-17,-87.5
2015-12-18,0.0
2016-02-08,700.0
2016-02-23,0.0
2016-03-08,-87.5
2016-06-20,700.0
2016-07-20,0.0
2016-11-21,0.0
2016-12-16,-87.5
2016-12-19,0.0
2016-12-30,0.0
2017-01-31,700.0
2017-07-21,-99.9
2017-07-28,99900.0
2017-08-11,-99.9
2017-11-08,0.0
2017-11-29,900.0
2017-12-06,900.0
2018-01-03,-90.0
2018-01-10,-90.0
2018-01-26,0.0
2018-02-05,0.0
2018-02-28,9900.0
2018-04-05,0.0
2018-04-10,0.0
2018-04-23,-99.0
2018-07-27,9900.0
2018-08-13,1000.0
2018-08-14,9.0909
2018-08-17,-91.6667
2018-09-14,-90.0
2018-09-18,900.0
2018-09-28,-90.0
2018-12-18,900.0
2018-12-31,-99.0
2019-01-14,900.0
2019-01-28,0.0
2019-02-06,900.0
2019-02-28,-99.0
2019-05-03,0.0
2019-05-14,0.0
2019-05-15,900.0
2019-05-16,-90.0
2019-05-17,900.0
2019-05-20,-90.0
2019-06-04,0.0
2019-06-21,0.0
2019-07-08,0.0
2019-07-26,0.0
2019-09-17,0.0
2019-10-11,0.0
2019-12-16,900.0
2019-12-27,-90.0
2020-01-15,9900.0
2020-02-10,0.0
2020-02-25,0.0
2020-02-26,0.0
2020-03-04,0.0
2020-05-08,0.0
2020-05-11,0.0
2020-05-12,19900.0
2020-05-13,0.0
2020-05-18,-98.0
2020-05-19,225.0
2020-05-22,669.2308
2020-05-26,0.0
2020-06-02,0.0
2020-06-03,-81.0
2020-06-05,0.0
2020-06-09,15.7895
2020-06-15,0.0
2020-06-18,36.3636
2020-06-19,0.0
2020-06-29,0.0
2020-07-01,0.0
2020-07-02,3.3333
2020-07-13,0.0
2020-07-24,3.2258
