ticker,WSGF US Equity
2008-08-15,-13.5593
2008-08-18,37.2549
2008-08-19,-37.1429
2008-08-20,15.9091
2008-08-21,1.9607999999999999
2008-08-22,-1.9231
2008-08-25,13.7255
2008-08-26,6.8966
2008-08-27,-12.9032
2008-08-28,-5.5556
2008-08-29,-1.9607999999999999
2008-09-02,-16.0
2008-09-03,7.1429
2008-09-04,11.1111
2008-09-05,-28.0
2008-09-08,-30.5556
2008-09-09,8.0
2008-09-10,29.6296
2008-09-12,-22.8571
2008-09-15,-25.9259
2008-09-17,0.0
2008-09-18,10.0
2008-09-22,0.0
2008-09-23,0.0
2008-10-01,-45.4545
2008-10-02,-66.6667
2008-10-07,75.0
2008-10-08,57.1429
2008-10-09,-9.0909
2008-10-10,-20.0
2008-10-13,31.25
2008-10-15,33.3333
2008-10-16,-7.1429
2008-10-17,0.0
2008-10-20,-15.3846
2008-10-21,-18.1818
2008-10-23,-11.1111
2008-10-24,0.0
2008-10-27,12.5
2008-10-28,-22.2222
2008-10-29,14.2857
2008-11-04,0.0
2008-11-06,0.0
2008-11-07,-12.5
2008-11-10,21.4286
2008-11-11,23.5294
2008-11-12,-28.5714
2008-11-13,-33.3333
2008-11-14,50.0
2008-11-17,-6.6667
2008-11-19,-14.2857
2008-11-25,100.0
2008-12-01,-73.3333
2008-12-04,87.5
2008-12-08,25.0
2008-12-09,-26.6667
2008-12-10,118.1818
2008-12-11,-50.0
2008-12-16,0.0
2008-12-19,33.3333
2008-12-22,-43.75
2008-12-23,11.1111
2008-12-24,-36.0
2008-12-26,56.25
2008-12-29,20.0
2008-12-30,100.0
2008-12-31,-37.5
2009-01-02,20.0
2009-01-08,-44.4444
2009-01-12,20.0
2009-01-16,-16.6667
2009-01-28,-40.0
2009-02-02,-66.6667
2009-02-04,150.0
2009-02-05,-20.0
2009-02-06,25.0
2009-02-12,8.0
2009-02-19,-33.3333
2009-02-25,38.8889
2009-02-26,0.0
2009-03-02,-44.0
2009-03-10,42.8571
2009-03-11,-10.0
2009-03-12,-30.5556
2009-03-13,0.0
2009-03-18,20.0
2009-03-19,0.0
2009-03-20,0.0
2009-03-24,-13.3333
2009-03-26,0.0
2009-03-30,15.3846
2009-03-31,-13.3333
2009-04-01,-23.0769
2009-04-07,0.0
2009-04-13,0.0
2009-04-15,0.0
2009-04-20,0.0
2009-04-21,800.0
2009-04-22,44.4444
2009-04-23,-23.0769
2009-04-24,-20.0
2009-04-27,0.0
2009-04-30,-37.5
2009-05-01,0.0
2009-05-04,0.0
2009-05-06,20.0
2009-05-07,-16.6667
2009-05-08,20.0
2009-05-12,-16.6667
2009-05-14,0.0
2009-05-15,0.0
2009-05-18,-60.0
2009-05-19,100.0
2009-05-20,0.0
2009-05-22,-12.5
2009-05-26,-14.2857
2009-05-28,0.0
2009-06-05,0.0
2009-06-15,-33.3333
2009-06-22,50.0
2009-06-29,-16.6667
2009-06-30,0.0
2009-07-01,20.0
2009-07-02,0.0
2009-07-06,16.6667
2009-07-07,-14.2857
2009-07-13,33.3333
2009-07-15,0.0
2009-07-17,100.0
2009-07-20,25.0
2009-07-21,10.0
2009-07-22,54.5455
2009-07-23,-11.7647
2009-07-24,0.0
2009-07-28,16.6667
2009-07-29,-28.5714
2009-07-30,-12.0
2009-07-31,-18.1818
2009-08-03,-33.3333
2009-08-04,0.0
2009-08-06,16.6667
2009-08-17,-2.8571
2009-08-18,-4.4118
2009-08-19,7.6923
2009-08-20,0.0
2009-08-21,-28.5714
2009-08-24,0.0
2009-08-26,0.0
2009-08-31,0.0
2009-09-01,0.0
2009-09-08,0.0
2009-09-14,-58.0
2009-09-15,-9.5238
2009-09-16,4.6053
2009-09-18,-24.5283
2009-09-21,100.0
2009-09-23,-33.3333
2009-09-24,0.0
2009-09-29,0.0
2009-10-07,44.0625
2009-10-13,-32.321
2009-10-19,7.6923
2009-10-28,-42.8571
2009-10-30,-16.6667
2009-11-05,180.0
2009-11-06,71.4286
2009-11-09,4.1667
2009-11-11,-40.0
2009-11-12,0.0
2009-11-13,-33.3333
2009-11-16,150.0
2009-11-18,-76.0
2009-11-20,191.6667
2009-12-02,42.8571
2009-12-08,-40.0
2009-12-11,0.0
2009-12-14,0.0
2009-12-15,0.0
2009-12-16,0.0
2009-12-24,-60.0
2010-01-06,0.0
2010-01-08,66.6667
2010-01-11,0.0
2010-01-13,0.0
2010-01-14,-12.5
2010-01-15,-14.2857
2010-01-19,-33.3333
2010-01-20,-50.0
2010-01-22,100.0
2010-01-25,10.0
2010-02-02,-35.2273
2010-02-04,0.0
2010-02-05,-43.8596
2010-02-08,0.0
2010-02-11,0.0
2010-02-17,0.0
2010-02-18,95.3125
2010-02-22,-48.8
2010-02-23,-25.0
2010-03-08,0.0
2010-03-10,400.0
2010-03-11,-33.3333
2010-03-15,0.0
2010-03-23,-20.0
2010-03-30,112.5
2010-03-31,-17.647100000000002
2010-04-01,-7.1429
2010-04-05,-15.3846
2010-04-06,9.0909
2010-04-08,8.3333
2010-04-09,0.0
2010-04-12,15.3846
2010-04-14,-33.3333
2010-04-16,0.0
2010-04-19,65.0
2010-04-26,3.0303
2010-04-28,0.0
2010-05-06,-2.9412000000000003
2010-05-17,-57.5758
2010-05-28,-71.4286
2010-06-02,6.25
2010-06-03,0.0
2010-06-04,88.2353
2010-06-07,0.0
2010-06-18,0.0
2010-06-22,62.5
2010-06-23,0.0
2010-06-25,-7.6923
2010-06-28,108.3333
2010-06-29,12.0
2010-07-02,-28.5714
2010-07-06,-10.0
2010-07-07,22.2222
2010-07-08,18.1818
2010-07-09,0.0
2010-07-12,92.3077
2010-07-13,-4.0
2010-07-14,25.0
2010-07-16,-33.3333
2010-07-20,0.0
2010-07-23,-48.125
2010-07-26,44.5783
2010-07-27,-16.6667
2010-07-28,0.0
2010-08-04,0.0
2010-08-06,-20.0
2010-08-09,0.0
2010-08-16,-46.875
2010-08-20,125.8824
2010-08-23,-8.3333
2010-08-24,0.0
2010-08-25,-13.6364
2010-08-26,1.9737
2010-08-27,-48.3871
2010-08-30,260.0
2010-08-31,38.8889
2010-09-01,0.0
2010-09-02,0.0
2010-09-03,0.0
2010-09-07,-20.0
2010-09-09,25.0
2010-09-10,60.0
2010-09-13,-25.0
2010-09-14,-33.3333
2010-09-17,-25.0
2010-09-27,6.6667
2010-09-28,0.0
2010-09-30,0.0
2010-10-05,-6.25
2010-10-06,-32.5
2010-10-07,97.5309
2010-10-08,-25.0
2010-10-18,166.6667
2010-10-20,-75.0
2010-10-25,0.0
2010-10-29,-50.0
2010-11-01,0.0
2010-11-08,0.0
2010-11-09,0.0
2010-11-17,300.0
2010-11-24,-25.0
2010-12-02,-33.3333
2010-12-07,0.0
2010-12-14,50.0
2010-12-20,-33.3333
2010-12-30,70.0
2011-01-03,0.0
2011-01-04,-11.7647
2011-01-10,20.0
2011-01-12,11.1111
2011-01-13,50.0
2011-01-14,0.0
2011-01-18,-33.3333
2011-01-25,0.0
2011-01-26,0.0
2011-01-31,-50.0
2011-02-02,0.0
2011-02-18,100.0
2011-02-22,-25.0
2011-03-30,0.0
2011-04-01,-66.6667
2011-04-04,0.0
2011-04-12,0.0
2011-04-19,-40.0
2011-04-21,-33.3333
2011-05-16,0.0
2011-05-17,350.0
2011-05-18,-66.6667
2011-05-25,0.0
2011-05-31,566.6667
2011-06-01,-38.125
2011-06-02,11.6162
2011-06-06,-44.3439
2011-06-07,0.0
2011-06-08,4.065
2011-06-09,0.0
2011-06-10,-43.75
2011-06-15,88.8889
2011-06-27,-17.647100000000002
2011-06-30,42.8571
2011-07-12,-20.0
2011-07-13,-16.4063
2011-07-14,1.8692
2011-07-15,17.4312
2011-07-18,-10.9375
2011-07-19,23.6842
2011-07-20,2.1277
2011-07-21,0.0
2011-07-22,-22.2222
2011-07-25,-7.1429
2011-07-26,9.6154
2011-07-27,28.0702
2011-07-28,32.8767
2011-07-29,6.1856
2011-08-01,-6.7961
2011-08-02,-26.0417
2011-08-03,-5.6338
2011-08-04,-6.7164
2011-08-05,13.6
2011-08-08,-30.9859
2011-08-09,25.5102
2011-08-10,-7.3171
2011-08-11,-22.807
2011-08-12,-9.0909
2011-08-15,0.0
2011-08-16,70.0
2011-08-17,-29.4118
2011-08-18,-25.0
2011-08-19,55.5556
2011-08-23,-8.9286
2011-08-24,-21.5686
2011-08-25,-3.75
2011-08-26,0.0
2011-08-29,7.7922
2011-08-30,-20.4819
2011-08-31,28.7879
2011-09-01,-24.7059
2011-09-02,28.125
2011-09-06,50.0
2011-09-07,-6.5041
2011-09-08,-16.5217
2011-09-09,-16.6667
2011-09-12,-13.75
2011-09-13,-2.8986
2011-09-14,10.4478
2011-09-15,8.1081
2011-09-16,0.0
2011-09-19,3.75
2011-09-20,-20.4819
2011-09-21,-3.0303
2011-09-22,-15.625
2011-09-23,3.7037
2011-09-26,-8.9286
2011-09-27,25.4902
2011-09-28,-32.8125
2011-09-29,4.6512
2011-09-30,2.2222
2011-10-03,0.0
2011-10-04,-19.5652
2011-10-05,16.2162
2011-10-06,0.0
2011-10-07,-20.9302
2011-10-10,0.0
2011-10-11,26.4706
2011-10-12,-25.5814
2011-10-13,0.0
2011-10-14,-6.25
2011-10-17,-26.6667
2011-10-18,9.0909
2011-10-19,33.3333
2011-10-20,-25.0
2011-10-21,91.6667
2011-10-24,-23.913
2011-10-25,31.4286
2011-10-26,0.0
2011-10-27,0.0
2011-10-28,-23.913
2011-10-31,-8.5714
2011-11-01,50.0
2011-11-02,-4.1667
2011-11-03,15.2174
2011-11-04,-39.6226
2011-11-07,25.0
2011-11-08,-15.0
2011-11-09,2.9412000000000003
2011-11-10,-8.5714
2011-11-11,-31.25
2011-11-14,45.4545
2011-11-16,-18.75
2011-11-17,-7.6923
2011-11-18,-25.0
2011-11-22,-11.1111
2011-11-23,100.0
2011-11-25,0.0
2011-11-28,-31.25
2011-11-29,-18.1818
2011-11-30,66.6667
2011-12-02,-36.6667
2011-12-05,10.526299999999999
2011-12-06,0.0
2011-12-07,-9.5238
2011-12-08,0.0
2011-12-12,-15.7895
2011-12-13,18.75
2011-12-15,0.0
2011-12-16,-5.2632
2011-12-19,-11.1111
2011-12-20,-31.25
2011-12-23,63.6364
2011-12-27,77.7778
2011-12-28,31.25
2011-12-29,-47.619
2011-12-30,-18.1818
2012-01-03,44.4444
2012-01-04,-7.6923
2012-01-10,33.3333
2012-01-11,-50.0
2012-01-12,12.5
2012-01-13,0.0
2012-01-17,33.3333
2012-01-18,-8.3333
2012-01-30,-18.1818
2012-02-01,-11.1111
2012-02-02,68.75
2012-02-03,0.0
2012-02-07,-33.3333
2012-02-08,5.5556
2012-02-09,26.3158
2012-02-10,0.0
2012-02-15,-20.8333
2012-02-17,0.0
2012-02-23,26.3158
2012-02-24,79.1667
2012-02-27,-11.6279
2012-02-29,0.0
2012-03-01,-31.5789
2012-03-05,34.6154
2012-03-07,-14.2857
2012-03-09,-3.3333
2012-03-13,-24.1379
2012-03-14,0.0
2012-03-20,45.4545
2012-03-21,-31.25
2012-03-26,-18.1818
2012-03-30,5.5556
2012-04-02,-5.2632
2012-04-05,-11.1111
2012-04-10,100.0
2012-04-12,-43.75
2012-04-13,0.0
2012-04-19,0.0
2012-04-25,0.0
2012-04-27,-27.7778
2012-04-30,7.6923
2012-05-03,35.7143
2012-05-04,-15.7895
2012-05-14,37.5
2012-05-15,0.0
2012-05-22,-40.9091
2012-05-23,38.4615
2012-05-24,-11.1111
2012-05-29,12.5
2012-05-30,22.2222
2012-05-31,0.0
2012-06-01,36.3636
2012-06-04,0.0
2012-06-05,13.3333
2012-06-08,-5.8824
2012-06-12,0.0
2012-06-15,-34.375
2012-06-18,0.0
2012-06-19,-23.8095
2012-07-09,-18.75
2012-07-12,0.0
2012-07-13,23.0769
2012-07-25,-31.25
2012-08-02,27.2727
2012-08-06,-21.4286
2012-09-04,0.0
2012-09-11,72.7273
2012-09-12,52.6316
2012-09-13,-62.069
2012-09-17,0.0
2012-09-19,0.0
2012-10-08,0.0
2012-10-09,-27.2727
2012-10-11,0.0
2012-10-15,0.0
2012-10-16,0.0
2012-10-17,0.0
2012-10-18,0.0
2012-10-22,0.0
2012-10-23,25.0
2012-10-24,-20.0
2012-11-01,62.5
2012-11-06,0.0
2012-11-20,-15.3846
2012-11-21,0.0
2012-11-23,-27.2727
2012-11-26,0.0
2012-11-27,75.0
2012-12-04,0.0
2012-12-11,-28.5714
2012-12-12,-20.0
2012-12-13,37.5
2012-12-26,-27.2727
2012-12-28,37.5
2013-01-03,0.0
2013-01-08,18.1818
2013-01-09,23.0769
2013-01-10,0.0
2013-01-29,-18.75
2013-02-01,0.0
2013-02-08,-23.0769
2013-02-25,0.0
2013-03-06,-20.0
2013-04-17,62.5
2013-04-19,23.0769
2013-04-22,37.5
2013-04-23,-13.6364
2013-05-01,-26.3158
2013-05-06,0.0
2013-05-07,0.0
2013-05-10,28.5714
2013-05-14,5.5556
2013-05-17,-5.2632
2013-05-28,-27.7778
2013-06-03,23.0769
2013-06-11,-31.25
2013-07-11,45.4545
2013-07-12,31.25
2013-07-16,-9.5238
2013-08-01,0.0
2013-08-02,0.0
2013-08-08,0.0
2013-08-21,0.0
2013-09-03,-15.7895
2013-09-09,0.0
2013-09-11,-18.75
2013-09-13,46.1538
2013-09-17,0.0
2013-10-09,0.0
2013-10-15,-5.2632
2013-10-18,0.0
2013-10-21,5.5556
2013-10-22,68.4211
2013-10-23,25.0
2013-10-28,-20.0
2013-11-08,-31.25
2013-11-11,-27.2727
2013-12-02,12.5
2013-12-09,-11.1111
2013-12-19,0.0
2013-12-23,12.5
2013-12-30,-22.2222
2014-01-24,-7.1429
2014-02-12,38.4615
2014-02-13,0.0
2014-02-14,0.0
2014-02-18,33.3333
2014-02-24,-25.0
2014-03-05,33.3333
2014-03-07,-20.8333
2014-03-12,-5.2632
2014-04-11,-11.1111
2014-05-08,37.5
2014-05-12,0.0
2014-05-15,18.1818
2014-06-05,-26.9231
2014-06-16,0.0
2014-06-17,26.3158
2014-06-24,-25.0
2014-07-09,-11.1111
2014-07-10,0.0
2014-07-17,0.0
2014-07-18,-18.75
2014-08-05,-15.3846
2014-08-15,0.0
2014-08-27,18.1818
2014-08-28,0.0
2014-09-04,-15.3846
2014-09-29,0.0
2014-10-03,0.0
2014-10-09,0.0
2014-10-27,0.0
2014-10-28,0.0
2014-12-04,0.0
2014-12-05,0.0
2014-12-08,100.0
2014-12-09,-36.3636
2014-12-10,0.0
2014-12-11,0.0
2014-12-12,-7.1429
2014-12-15,-15.3846
2014-12-16,0.0
2014-12-23,0.0
2014-12-30,0.0
2014-12-31,0.0
2015-01-02,27.2727
2015-01-12,35.7143
2015-01-13,152.6316
2015-01-14,-54.1667
2015-01-15,-4.5455
2015-01-16,0.0
2015-02-05,52.381
2015-02-10,-9.375
2015-02-11,-34.4828
2015-02-26,-31.5789
2015-03-20,38.4615
2015-06-11,-27.7778
2015-06-23,7.6923
2015-06-26,-7.1429
2015-07-09,-15.3846
2015-07-30,-9.0909
2015-09-10,0.0
2015-09-11,30.0
2015-09-17,0.0
2015-09-18,0.0
2015-10-09,0.0
2015-11-16,0.0
2015-12-01,0.0
2015-12-15,7.6923
2016-02-12,-21.4286
2016-03-01,0.0
2016-04-01,63.6364
2016-04-04,-11.1111
2016-04-07,31.25
2016-04-12,-14.2857
2016-04-15,-11.1111
2016-05-17,-12.5
2016-06-14,0.0
2016-06-23,14.2857
2016-07-05,-12.5
2016-07-06,7.1429
2016-07-08,-13.3333
2016-07-27,0.0
2016-08-02,0.0
2016-08-29,0.0
2016-09-30,0.0
2016-11-01,23.0769
2016-11-07,-31.25
2016-11-08,72.7273
2016-11-09,-15.7895
2016-11-10,75.0
2016-11-11,-35.7143
2016-11-14,-11.1111
2016-11-15,12.5
2016-11-16,-11.1111
2016-11-21,62.5
2016-11-29,-38.4615
2016-11-30,12.5
2016-12-06,-11.1111
2016-12-07,-12.5
2016-12-27,7.1429
2016-12-28,40.0
2017-01-05,-14.2857
2017-01-17,0.0
2017-01-30,22.2222
2017-02-17,-18.1818
2017-02-28,0.0
2017-03-02,77.7778
2017-03-07,0.0
2017-03-24,-40.625
2017-03-29,0.0
2017-04-17,36.8421
2017-04-20,-26.9231
2017-04-24,0.0
2017-04-26,-5.2632
2017-05-11,0.0
2017-05-12,61.1111
2017-05-18,-10.3448
2017-05-23,0.0
2017-05-26,19.2308
2017-06-12,3.2258
2017-07-18,-45.0
2017-07-26,0.0
2017-09-18,127.2727
2017-09-19,-40.0
2017-09-22,0.0
2017-10-06,-20.0
2017-10-11,0.0
2017-10-20,-16.6667
2017-11-09,0.0
2017-11-29,0.0
2017-12-18,0.0
2017-12-20,0.0
2018-01-05,0.0
2018-01-26,0.0
2018-02-08,40.0
2018-02-16,-28.5714
2018-03-12,-10.0
2018-03-13,0.0
2018-03-14,77.7778
2018-03-22,-43.75
2018-04-02,0.0
2018-04-23,122.2222
2018-05-09,-10.0
2018-05-10,66.6667
2018-05-11,16.6667
2018-05-14,-20.0
2018-05-15,-25.0
2018-05-21,28.5714
2018-05-24,0.0
2018-06-06,-22.2222
2018-07-10,0.0
2018-07-27,-14.2857
2018-08-01,-27.7778
2018-08-02,53.0769
2018-08-08,-4.5226
2018-08-17,-31.5789
2018-08-24,-15.3846
2018-08-27,36.3636
2018-08-28,-20.0
2018-09-26,0.0
2018-10-05,-8.3333
2018-10-18,0.0
2018-10-22,73.6364
2018-10-23,25.6545
2018-10-26,-16.6667
2018-12-10,-45.0
2018-12-11,81.8182
2018-12-12,-50.0
2018-12-18,10.0
2018-12-31,0.0
2019-01-16,0.0
2019-01-17,18.1818
2019-02-06,92.3077
2019-02-15,-36.0
2019-02-20,0.0
2019-02-27,56.25
2019-03-01,-40.0
2019-03-05,0.0
2019-03-11,12.6667
2019-03-19,-11.2426
2019-04-10,0.0
2019-04-16,0.0
2019-04-24,13.3333
2019-04-25,-17.647100000000002
2019-05-16,7.1429
2019-05-17,0.0
2019-05-21,0.0
2019-05-23,0.0
2019-05-24,0.0
2019-05-29,20.0
2019-06-18,5.5556
2019-07-02,0.0
2019-07-11,110.5263
2019-07-12,17.5
2019-07-15,0.0
2019-07-16,48.9362
2019-07-17,0.0
2019-07-18,10.0
2019-07-19,-22.0779
2019-07-22,25.0
2019-07-23,-6.6667
2019-07-24,-1.4285999999999999
2019-07-25,-23.1884
2019-07-26,3.7736
2019-07-29,12.7273
2019-07-30,12.9032
2019-07-31,-14.2857
2019-08-01,-6.6667
2019-08-02,3.5714
2019-08-05,-37.931
2019-08-06,0.0
2019-08-07,11.1111
2019-08-08,0.0
2019-08-09,-2.5
2019-08-12,10.2564
2019-08-13,4.6512
2019-08-14,53.3333
2019-08-15,-13.0435
2019-08-16,0.0
2019-08-19,-31.6667
2019-08-20,-2.439
2019-08-21,87.5
2019-08-22,5.3333
2019-08-23,26.5823
2019-08-26,19.0
2019-08-27,-15.9664
2019-08-28,-9.0
2019-08-29,-6.5934
2019-08-30,11.7647
2019-09-03,-51.5789
2019-09-04,12.6087
2019-09-05,4.2471
2019-09-06,-7.4074
2019-09-09,-10.0
2019-09-10,26.6667
2019-09-11,5.2632
2019-09-12,-5.0
2019-09-16,-26.3158
2019-09-17,19.0476
2019-09-18,22.0
2019-09-23,-14.7541
2019-09-24,1.9231
2019-09-25,11.3208
2019-09-26,-11.8644
2019-09-27,20.3846
2019-09-30,8.6262
2019-10-01,0.0
2019-10-02,-44.1176
2019-10-04,10.526299999999999
2019-10-07,19.0476
2019-10-08,36.0
2019-10-09,-26.4706
2019-10-10,2.0
2019-10-11,-1.9607999999999999
2019-10-15,36.0
2019-10-16,4.4118
2019-10-17,-21.1268
2019-10-18,-10.7143
2019-10-21,12.0
2019-10-22,-1.7856999999999998
2019-10-24,-29.2727
2019-10-25,-17.7378
2019-10-28,-6.25
2019-10-29,10.0
2019-10-30,18.1818
2019-10-31,-10.2564
2019-11-01,-14.2857
2019-11-04,43.3333
2019-11-05,-6.9767
2019-11-06,-15.0
2019-11-07,0.0
2019-11-08,2.9412000000000003
2019-11-13,-14.2857
2019-11-14,16.6667
2019-11-18,-14.2857
2019-11-19,0.0
2019-11-21,-6.6667
2019-11-22,-7.1429
2019-11-25,0.0
2019-11-26,19.2308
2019-11-27,-12.9032
2019-11-29,33.3333
2019-12-03,-22.2222
2019-12-04,0.0
2019-12-05,-7.1429
2019-12-06,7.6923
2019-12-10,128.5714
2019-12-11,40.625
2019-12-12,56.6667
2019-12-13,-4.9645
2019-12-16,0.7463
2019-12-17,15.1852
2019-12-18,-24.6302
2019-12-19,-49.6587
2019-12-20,10.1695
2019-12-23,10.7692
2019-12-24,-15.2778
2019-12-26,16.3934
2019-12-27,12.6761
2019-12-30,-5.0
2019-12-31,-10.526299999999999
2020-01-02,66.1765
2020-01-03,-30.0885
2020-01-06,-1.2658
2020-01-07,-35.8974
2020-01-08,-10.0
2020-01-09,-2.2222
2020-01-10,-15.9091
2020-01-13,5.4054
2020-01-14,8.7179
2020-01-15,-22.1698
2020-01-16,15.1515
2020-01-17,-12.6316
2020-01-21,12.9518
2020-01-22,-12.0
2020-01-23,3.0303
2020-01-24,-8.8235
2020-01-27,16.129
2020-01-28,-13.8889
2020-01-29,0.0
2020-01-30,-3.2258
2020-01-31,33.3333
2020-02-04,-12.5
2020-02-05,-25.7143
2020-02-06,42.3077
2020-02-11,-13.5135
2020-02-12,12.5
2020-02-13,-16.6667
2020-02-14,0.0
2020-02-18,-6.6667
2020-02-19,0.0
2020-02-20,7.1429
2020-02-21,-6.6667
2020-02-25,0.0
2020-02-26,0.0
2020-02-27,17.8571
2020-03-02,9.0909
2020-03-03,-19.4444
2020-03-05,-6.8966
2020-03-06,14.8148
2020-03-09,12.9032
2020-03-10,-28.5714
2020-03-11,28.0
2020-03-13,-21.875
2020-03-16,0.0
2020-03-17,0.0
2020-03-18,-16.0
2020-03-19,19.0476
2020-03-24,-20.0
2020-03-26,0.0
2020-03-27,11.0
2020-03-31,-23.4234
2020-04-03,-5.8824
2020-04-06,81.25
2020-04-07,-3.4483
2020-04-08,-35.7143
2020-04-09,5.5556
2020-04-14,47.3684
2020-04-16,-10.7143
2020-04-17,16.0
2020-04-20,0.0
2020-04-27,31.0345
2020-04-28,-2.6316
2020-04-29,-16.2162
2020-04-30,9.6774
2020-05-01,8.8235
2020-05-04,2.7027
2020-05-05,-23.6842
2020-05-06,17.2414
2020-05-11,-8.8235
2020-05-13,6.4516
2020-05-14,6.0606
2020-05-18,11.4286
2020-05-19,0.0
2020-05-20,0.0
2020-05-21,-2.5641
2020-05-22,0.0
2020-05-27,0.0
2020-05-28,0.0
2020-06-01,0.0
2020-06-02,0.0
2020-06-03,-2.6316
2020-06-08,5.4054
2020-06-09,0.0
2020-06-11,0.0
2020-06-12,0.0
2020-06-15,-38.4615
2020-06-16,58.3333
2020-06-17,0.0
2020-06-18,0.0
2020-06-19,2.6316
2020-06-22,0.0
2020-06-23,0.0
2020-06-24,0.0
2020-06-25,0.0
2020-07-01,-2.5641
2020-07-07,-7.8947
2020-07-08,11.4286
2020-07-10,-2.5641
2020-07-20,2.6316
2020-07-21,41.0256
2020-07-22,-12.7273
2020-07-23,12.5
2020-07-24,33.3333
2020-07-27,18.0556
2020-07-28,-12.3529
2020-07-29,-38.255
2020-07-30,19.5652
2020-07-31,14.5455
