ticker,BCLE US Equity
2001-06-06,-7.6923
2001-06-08,-0.8333
2001-06-11,0.8403
2001-06-12,0.0
2001-06-13,0.0
2001-06-14,-6.6667
2001-06-18,-8.9286
2001-06-19,0.0
2001-06-20,0.0
2001-06-22,1.9607999999999999
2001-06-25,-23.0769
2001-06-26,0.0
2001-06-27,0.0
2001-06-28,-11.25
2001-07-03,12.6761
2001-07-05,0.0
2001-07-06,0.0
2001-07-10,25.0
2001-07-11,0.0
2001-07-12,3.0
2001-07-13,-2.9126
2001-07-16,10.0
2001-07-17,13.6364
2001-07-20,0.0
2001-07-23,-32.0
2001-07-25,20.0
2001-07-26,-9.8039
2001-07-30,0.0
2001-07-31,-10.8696
2001-08-01,-1.2195
2001-08-03,11.1111
2001-08-07,11.1111
2001-08-08,20.0
2001-08-09,12.5
2001-08-10,22.2222
2001-08-13,-9.0909
2001-08-14,0.0
2001-08-15,-12.0
2001-08-16,9.8485
2001-08-17,4.1379
2001-08-20,-0.6623
2001-08-21,-2.6667
2001-08-22,-10.9589
2001-08-27,15.3846
2001-08-29,-6.6667
2001-08-30,-3.5714
2001-08-31,-9.6296
2001-09-04,0.8197
2001-09-06,-4.065
2001-09-17,-14.4068
2001-09-18,1.9802
2001-09-19,1.9417
2001-09-21,4.7619
2001-09-27,1.8182
2001-09-28,-9.8214
2001-10-01,-6.9307
2001-10-02,21.2766
2001-10-04,-20.1754
2001-10-05,10.989
2001-10-08,0.0
2001-10-09,0.0
2001-10-15,-9.901
2001-10-16,-6.5934
2001-10-19,1.1764999999999999
2001-10-22,10.4651
2001-10-26,3.1579
2001-10-29,3.0612
2001-10-30,-7.9208
2001-10-31,5.3763
2001-11-01,5.102
2001-11-02,6.7961
2001-11-06,-8.1818
2001-11-09,3.9604
2001-11-13,-15.2381
2001-11-15,6.7416
2001-11-16,5.2632
2001-11-19,1.0
2001-11-21,-18.8119
2001-11-23,23.1707
2001-11-27,-13.8614
2001-12-21,12.6437
2001-12-24,0.0
2001-12-26,-13.2653
2001-12-27,1.1764999999999999
2001-12-28,-6.9767
2002-01-03,8.75
2002-01-14,3.4483
2002-01-15,-5.5556
2002-01-16,0.0
2002-01-17,5.8824
2002-01-24,-12.2222
2002-01-28,0.0
2002-01-29,-3.7975
2002-01-30,-1.3158
2002-02-01,-6.6667
2002-02-05,-14.2857
2002-02-08,10.0
2002-02-15,12.1212
2002-02-19,-9.4595
2002-02-20,5.9701
2002-02-21,2.8169
2002-02-22,9.589
2002-02-26,5.0
2002-02-27,-4.7619
2002-02-28,2.5
2002-03-04,8.5366
2002-03-05,-4.4944
2002-03-06,-5.8824
2002-03-08,0.0
2002-03-11,-2.5
2002-03-12,-8.9744
2002-03-13,-11.2676
2002-03-14,3.1746
2002-03-15,-3.0769
2002-03-18,-7.9365
2002-03-25,24.1379
2002-03-27,-13.8889
2002-03-28,-8.0645
2002-04-02,-5.2632
2002-04-04,50.0
2002-04-05,-13.5802
2002-04-08,0.0
2002-04-16,0.0
2002-04-30,-37.1429
2002-05-01,11.3636
2002-05-02,2.0408
2002-05-06,2.0
2002-05-07,3.9215999999999998
2002-05-08,-13.2075
2002-05-15,-13.0435
2002-05-16,32.5
2002-05-29,0.0
2002-05-30,-3.7736
2002-06-04,0.0
2002-06-06,-9.8039
2002-06-07,-6.5217
2002-06-13,0.0
2002-06-18,0.0
2002-06-27,0.0
2002-07-08,-30.2326
2002-07-12,30.0
2002-07-16,-17.9487
2002-07-22,-31.25
2002-08-01,59.0909
2002-08-02,-22.8571
2002-08-27,25.9259
2002-08-28,-20.5882
2002-08-29,0.0
2002-09-04,0.0
2002-09-17,-81.4815
2002-09-26,200.0
2002-10-28,-46.6667
2002-10-31,100.0
2002-11-13,25.0
2002-12-20,-75.0
2003-01-14,100.0
2003-06-13,0.0
2003-06-18,0.0
2003-06-26,50.0
2003-06-27,-20.0
2003-07-14,25.0
2003-07-17,-33.3333
2003-09-03,-20.0
2003-09-08,0.0
2003-10-09,-25.0
2003-11-05,-66.6667
2003-11-11,50.0
2003-11-12,33.3333
2003-11-24,-50.0
2003-12-15,0.0
2003-12-18,0.0
2003-12-22,0.0
2003-12-30,25.0
2004-03-16,-20.0
2004-04-06,-50.0
2004-08-05,200.0
2004-08-30,0.0
2004-09-28,-66.6667
2004-10-12,0.0
2004-10-29,0.0
2004-11-29,0.0
2005-02-25,50.0
2005-04-14,-33.3333
2005-12-02,0.0
2005-12-06,0.0
2005-12-29,0.0
2006-01-27,0.0
2006-06-27,100.0
2006-11-28,-50.0
2006-12-11,0.0
2006-12-27,0.0
2006-12-28,0.0
2007-03-19,-30.0
2007-03-27,114.2857
2007-03-29,33.3333
2007-04-02,-50.0
2007-04-04,100.0
2007-05-21,100.0
2007-05-22,0.0
2007-06-12,-50.0
2007-07-12,150.0
2007-07-20,-60.0
2007-08-01,0.0
2007-09-21,-50.0
2007-11-12,50.0
2007-12-14,-66.6667
2007-12-20,0.0
2008-01-23,0.0
2008-01-29,150.0
2008-01-31,-70.0
2008-02-15,300.0
2008-02-28,-15.0
2008-02-29,7.8431
2008-03-03,36.3636
2008-03-04,33.3333
2008-03-05,0.0
2008-03-11,1.0
2008-03-27,-75.2475
2008-04-07,304.0
2008-04-09,-20.7921
2008-04-30,-43.75
2008-05-02,0.0
2008-05-05,-63.3333
2008-05-06,9.0909
2008-05-07,-2.7778
2008-05-08,2.8571
2008-05-09,0.0
2008-05-12,7.2222
2008-05-13,-66.8394
2008-05-14,-66.4063
2008-05-15,-2.3256
2008-05-16,19.0476
2008-05-19,-44.0
2008-05-20,-28.5714
2008-05-21,20.0
2008-05-22,-4.1667
2008-05-23,4.3478
2008-05-27,-25.0
2008-05-28,-22.2222
2008-05-29,-28.5714
2008-05-30,-20.0
2008-06-02,75.0
2008-06-03,28.5714
2008-06-04,-11.1111
2008-06-05,12.5
2008-06-06,-33.3333
2008-06-09,0.0
2008-06-10,-18.75
2008-06-11,12.8205
2008-06-12,-9.0909
2008-06-13,-37.5
2008-06-16,60.0
2008-06-17,10.0
2008-06-18,270.9091
2008-06-19,-80.3922
2008-06-20,-40.0
2008-06-23,66.6667
2008-06-24,-20.0
2008-06-25,25.0
2008-06-26,0.0
2008-06-27,-30.0
2008-06-30,0.0
2008-07-01,57.1429
2008-07-02,-45.4545
2008-07-03,0.0
2008-07-07,-50.0
2008-07-08,16.6667
2008-07-11,0.0
2008-07-14,71.4286
2008-07-15,0.0
2008-07-16,-16.6667
2008-07-17,0.0
2008-07-18,-20.0
2008-07-21,12.5
2008-07-22,33.3333
2008-07-23,-66.6667
2008-07-24,100.0
2008-07-25,0.0
2008-07-28,0.0
2008-07-29,-25.0
2008-07-30,16.6667
2008-07-31,14.2857
2008-08-01,-20.0
2008-08-05,-6.25
2008-08-07,0.0
2008-08-08,33.3333
2008-08-11,0.0
2008-08-12,0.0
2008-08-14,0.0
2008-08-15,0.0
2008-08-19,0.0
2008-08-20,0.0
2008-08-21,-50.0
2008-08-22,150.0
2008-08-25,0.0
2008-08-26,0.0
2008-08-27,0.0
2008-08-29,-20.0
2008-09-02,0.0
2008-09-03,0.0
2008-09-10,-47.5
2008-09-11,0.0
2008-09-12,19.0476
2008-09-16,60.0
2008-09-17,-50.0
2008-09-18,0.0
2008-09-19,0.0
2008-09-22,0.0
2008-09-24,12.5
2008-09-25,-11.1111
2008-09-29,-25.0
2008-09-30,6.6667
2008-10-01,0.0
2008-10-02,25.0
2008-10-03,-47.5
2008-10-06,0.0
2008-10-07,0.0
2008-10-08,4.7619
2008-10-09,72.7273
2008-10-13,0.0
2008-10-14,-47.3684
2008-10-15,-20.0
2008-10-20,12.5
2008-10-21,0.0
2008-10-22,100.0
2008-10-23,11.1111
2008-10-24,-55.0
2008-10-28,22.2222
2008-10-29,9.0909
2008-10-31,-16.6667
2008-11-03,-10.0
2008-11-04,0.0
2008-11-07,0.0
2008-11-17,0.0
2008-11-19,33.3333
2008-11-20,0.0
2008-11-21,0.0
2008-12-04,-25.0
2008-12-05,0.0
2008-12-08,-16.6667
2008-12-09,-20.0
2008-12-10,0.0
2008-12-11,66.6667
2008-12-15,0.0
2008-12-16,0.0
2008-12-19,0.0
2008-12-22,-30.0
2008-12-23,42.8571
2008-12-24,-30.0
2008-12-29,42.8571
2008-12-30,-40.0
2008-12-31,0.0
2009-01-02,16.6667
2009-01-05,42.8571
2009-01-06,20.0
2009-01-08,0.0
2009-01-09,25.0
2009-01-12,-33.3333
2009-01-13,0.0
2009-01-14,0.0
2009-01-16,90.0
2009-01-20,0.0
2009-01-26,0.0
2009-01-29,-21.0526
2009-01-30,-6.6667
2009-02-03,-50.0
2009-02-04,14.2857
2009-02-05,137.5
2009-02-06,26.3158
2009-02-09,87.5
2009-02-10,11.1111
2009-02-11,40.0
2009-02-12,42.8571
2009-02-13,-3.0
2009-02-17,-17.5258
2009-02-18,-18.75
2009-02-19,7.6923
2009-02-20,7.1429
2009-02-23,-2.6667
2009-02-24,23.2877
2009-02-25,16.6667
2009-02-26,14.2857
2009-02-27,12.5
2009-03-02,-18.5185
2009-03-03,9.0909
2009-03-04,-12.5
2009-03-05,0.0
2009-03-06,9.5238
2009-03-09,4.3478
2009-03-10,-12.5
2009-03-11,-4.7619
2009-03-12,10.0
2009-03-13,0.0
2009-03-16,0.0
2009-03-17,-4.5455
2009-03-18,-14.2857
2009-03-19,5.5556
2009-03-20,15.7895
2009-03-23,-22.7273
2009-03-24,-30.5882
2009-03-25,1.6949
2009-03-26,-1.6667
2009-03-27,0.0
2009-03-30,-11.8644
2009-03-31,-19.2308
2009-04-01,-8.3333
2009-04-02,1.2987
2009-04-03,-7.6923
2009-04-06,0.0
2009-04-07,0.0
2009-04-08,25.0
2009-04-09,77.7778
2009-04-13,-25.0
2009-04-14,16.6667
2009-04-15,-22.8571
2009-04-16,20.3704
2009-04-17,53.8462
2009-04-20,-5.0
2009-04-21,-5.2632
2009-04-22,-8.8889
2009-04-23,17.0732
2009-04-24,4.1667
2009-04-27,-5.0
2009-04-28,0.0
2009-04-29,5.2632
2009-04-30,30.0
2009-05-01,3.8462
2009-05-04,-11.1111
2009-05-05,-17.5
2009-05-06,-1.0101
2009-05-07,0.0
2009-05-08,37.7551
2009-05-11,-18.5185
2009-05-12,-4.5455
2009-05-13,-4.7619
2009-05-14,0.0
2009-05-15,0.0
2009-05-18,14.0
2009-05-19,-3.5088
2009-05-20,-30.9091
2009-05-21,-14.473700000000001
2009-05-22,-5.3846
2009-05-26,-22.7642
2009-05-27,11.5789
2009-05-28,-15.0943
2009-05-29,-11.1111
2009-06-01,-15.0
2009-06-02,-8.8235
2009-06-03,11.6935
2009-06-04,-8.4838
2009-06-05,0.9862
2009-06-08,-3.125
2009-06-09,-19.3548
2009-06-10,-24.5
2009-06-11,37.7483
2009-06-12,-3.8462
2009-06-15,8.0
2009-06-16,-7.4074
2009-06-17,0.0
2009-06-18,40.0
2009-06-19,-17.1429
2009-06-22,-6.8966
2009-06-23,7.4074
2009-06-24,-10.3448
2009-06-25,-3.8462
2009-06-26,12.0
2009-06-29,-10.7143
2009-06-30,-4.0
2009-07-01,-12.5
2009-07-02,9.5238
2009-07-06,-6.5217
2009-07-07,-2.3256
2009-07-08,-7.1429
2009-07-09,0.0
2009-07-10,2.5641
2009-07-13,-10.0
2009-07-14,-5.5556
2009-07-15,-5.8824
2009-07-16,56.25
2009-07-17,0.0
2009-07-20,-10.0
2009-07-21,-2.2222
2009-07-22,0.0
2009-07-23,-4.5455
2009-07-24,-4.7619
2009-07-27,0.0
2009-07-28,0.0
2009-07-29,5.0
2009-07-30,-4.7619
2009-07-31,10.0
2009-08-03,-6.8182
2009-08-04,-9.7561
2009-08-05,0.0
2009-08-06,-13.5135
2009-08-07,18.75
2009-08-10,5.2632
2009-08-11,-5.0
2009-08-12,0.0
2009-08-13,-10.526299999999999
2009-08-14,8.8235
2009-08-17,-10.8108
2009-08-18,3.0303
2009-08-19,0.0
2009-08-20,5.8824
2009-08-21,-3.8194
2009-08-24,0.0
2009-08-25,-7.5812
2009-08-26,6.25
2009-08-27,12.5
2009-08-28,4.5752
2009-08-31,15.0
2009-09-01,0.0
2009-09-02,8.6957
2009-09-03,6.0
2009-09-04,16.9811
2009-09-08,-12.9032
2009-09-09,-3.7037
2009-09-10,-23.0769
2009-09-11,15.0
2009-09-14,-21.7391
2009-09-15,-5.5556
2009-09-16,-8.8235
2009-09-17,12.9032
2009-09-18,-5.0
2009-09-21,5.2632
2009-09-22,-8.5714
2009-09-23,-3.125
2009-09-24,3.2258
2009-09-25,-3.125
2009-09-28,-7.6613
2009-09-29,11.7904
2009-09-30,-15.625
2009-10-01,19.9074
2009-10-02,-8.4942
2009-10-05,-2.1097
2009-10-06,-10.3448
2009-10-07,-3.8462
2009-10-08,17.5
2009-10-09,2.1277
2009-10-12,0.0
2009-10-13,0.0
2009-10-14,-8.75
2009-10-15,2.2831
2009-10-16,0.0
2009-10-19,10.7143
2009-10-20,-9.6774
2009-10-21,7.1429
2009-10-22,-6.6667
2009-10-23,2.6786
2009-10-26,-16.5217
2009-10-27,-16.6667
2009-10-28,-20.0
2009-10-29,23.4375
2009-10-30,-8.8608
2009-11-02,-11.1111
2009-11-03,12.5
2009-11-04,-11.1111
2009-11-05,12.5
2009-11-06,-2.0833
2009-11-09,-16.3121
2009-11-10,-5.0847
2009-11-11,-4.4643
2009-11-12,4.6729
2009-11-13,-11.607099999999999
2009-11-16,21.2121
2009-11-17,-8.3333
2009-11-18,1.8182
2009-11-19,14.2857
2009-11-20,-17.1875
2009-11-23,0.0
2009-11-24,5.6604
2009-11-25,-7.1429
2009-11-27,0.0
2009-11-30,-12.5
2009-12-01,8.7912
2009-12-02,2.0202
2009-12-03,-10.8911
2009-12-04,-26.6667
2009-12-07,45.4545
2009-12-08,-22.9167
2009-12-09,1.3514
2009-12-10,-4.0
2009-12-11,-13.8889
2009-12-14,-22.5806
2009-12-15,16.6667
2009-12-16,-14.2857
2009-12-17,10.4167
2009-12-18,11.3208
2009-12-21,-5.0847
2009-12-22,-8.9286
2009-12-23,0.0
2009-12-24,9.8039
2009-12-28,-14.2857
2009-12-29,0.0
2009-12-30,0.0
2009-12-31,-10.4167
2010-01-04,0.0
2010-01-05,30.2326
2010-01-06,0.0
2010-01-07,14.2857
2010-01-08,15.625
2010-01-11,0.0
2010-01-12,-2.7027
2010-01-13,11.1111
2010-01-14,-10.0
2010-01-15,8.3333
2010-01-19,0.0
2010-01-20,-17.9487
2010-01-21,0.0
2010-01-22,12.5
2010-01-25,0.0
2010-01-26,0.0
2010-01-27,-4.1667
2010-01-29,-7.2464
2010-02-01,0.0
2010-02-02,17.1875
2010-02-03,0.0
2010-02-04,-6.6667
2010-02-05,-4.2857
2010-02-08,-25.3731
2010-02-09,0.0
2010-02-10,12.0
2010-02-11,-10.7143
2010-02-12,6.0
2010-02-16,0.0
2010-02-17,5.6604
2010-02-18,-17.8571
2010-02-19,-8.6957
2010-02-22,2.3810000000000002
2010-02-23,0.0
2010-02-24,0.0
2010-02-25,0.0
2010-02-26,0.0
2010-03-01,0.0
2010-03-02,11.6279
2010-03-03,12.5
2010-03-04,0.0
2010-03-05,0.0
2010-03-08,0.0
2010-03-09,-1.8519
2010-03-11,0.0
2010-03-12,-9.434
2010-03-15,0.0
2010-03-16,0.0
2010-03-17,20.8333
2010-03-18,-3.4483
2010-03-19,-5.3571
2010-03-22,-9.434
2010-03-23,12.5
2010-03-24,7.4074
2010-03-25,10.3448
2010-03-26,-12.5
2010-03-29,3.5714
2010-03-30,-20.6897
2010-04-01,0.0
2010-04-05,-8.6957
2010-04-06,-4.7619
2010-04-07,-12.5
2010-04-08,0.0
2010-04-09,14.2857
2010-04-13,0.0
2010-04-14,25.0
2010-04-15,-30.0
2010-04-16,31.4286
2010-04-19,0.0
2010-04-21,-2.1739
2010-04-23,24.4444
2010-04-26,-28.5714
2010-04-29,5.0
2010-04-30,219.0476
2010-05-03,120.8955
2010-05-04,-57.7703
2010-05-05,-5.6
2010-05-06,49.1525
2010-05-07,7.9545
2010-05-10,-20.0
2010-05-11,-22.3684
2010-05-12,28.8136
2010-05-13,-5.2632
2010-05-14,11.1111
2010-05-17,5.0
2010-05-18,-14.2857
2010-05-19,3.4722
2010-05-20,-3.3557
2010-05-21,-9.7222
2010-05-24,4.6154
2010-05-25,-23.5294
2010-05-26,-7.6923
2010-05-27,0.0
2010-05-28,0.0
2010-06-01,0.0
2010-06-02,0.0
2010-06-03,-16.6667
2010-06-04,0.0
2010-06-07,-17.5
2010-06-08,57.5758
2010-06-09,-30.7692
2010-06-10,11.1111
2010-06-11,0.0
2010-06-14,-13.75
2010-06-15,-4.3478
2010-06-16,9.0909
2010-06-17,-11.1111
2010-06-18,-7.8125
2010-06-21,22.0339
2010-06-22,-18.0556
2010-06-23,0.0
2010-06-24,54.2373
2010-06-25,-8.7912
2010-06-28,-10.8434
2010-06-29,0.0
2010-06-30,-13.5135
2010-07-01,12.5
2010-07-02,0.0
2010-07-06,0.0
2010-07-07,2.7778
2010-07-08,-2.7027
2010-07-09,-15.2778
2010-07-13,-11.4754
2010-07-14,18.5185
2010-07-16,0.0
2010-07-19,-25.0
2010-07-22,50.0
2010-07-23,-2.7778
2010-07-26,-8.5714
2010-07-29,-3.125
2010-07-30,-22.5806
2010-08-02,16.6667
2010-08-03,10.7143
2010-08-04,-1.6129
2010-08-05,-3.2787
2010-08-06,3.3898
2010-08-09,-8.1967
2010-08-10,0.0
2010-08-11,0.0
2010-08-12,-5.3571
2010-08-13,0.0
2010-08-16,-20.7547
2010-08-18,0.0
2010-08-23,0.0
2010-08-24,28.5714
2010-08-26,-40.7407
2010-08-27,0.0
2010-08-30,0.0
2010-08-31,50.0
2010-09-01,0.0
2010-09-03,0.0
2010-09-07,0.0
2010-09-14,0.0
2010-09-15,-4.1667
2010-09-17,0.0
2010-09-20,0.0
2010-09-22,0.0
2010-09-23,4.3478
2010-09-24,-4.1667
2010-09-27,0.0
2010-09-29,0.0
2010-09-30,-30.4348
2010-10-01,9.375
2010-10-04,14.2857
2010-10-06,-7.5
2010-10-07,8.1081
2010-10-08,-7.5
2010-10-11,-5.4054
2010-10-13,0.0
2010-10-14,22.8571
2010-10-18,-18.6047
2010-10-20,14.2857
2010-10-21,7.5
2010-10-25,4.6512
2010-10-26,-15.5556
2010-10-27,5.2632
2010-10-28,0.0
2010-11-01,-25.0
2010-11-02,6.6667
2010-11-03,-25.0
2010-11-04,33.3333
2010-11-05,0.0
2010-11-09,-31.25
2010-11-12,-18.1818
2010-11-15,0.0
2010-11-16,0.0
2010-11-17,33.3333
2010-11-18,20.8333
2010-11-19,-17.2414
2010-11-22,0.0
2010-11-29,0.0
2010-12-01,0.0
2010-12-02,0.0
2010-12-07,-33.3333
2010-12-08,0.0
2010-12-09,0.0
2010-12-10,18.75
2010-12-13,-5.2632
2010-12-14,-11.1111
2010-12-15,12.5
2010-12-16,0.0
2010-12-17,5.5556
2010-12-20,10.526299999999999
2010-12-21,4.7619
2010-12-23,-18.1818
2010-12-27,5.5556
2010-12-28,-15.7895
2010-12-29,0.0
2010-12-30,0.0
2010-12-31,0.0
2011-01-03,0.0
2011-01-06,0.0
2011-01-10,0.0
2011-01-18,18.75
2011-01-19,0.0
2011-01-20,0.0
2011-01-24,-5.2632
2011-01-25,0.0
2011-01-26,138.8889
2011-01-27,-44.186
2011-01-28,0.0
2011-01-31,54.1667
2011-02-02,0.0
2011-02-03,0.0
2011-02-07,-13.5135
2011-02-08,0.0
2011-02-09,0.0
2011-02-10,-9.375
2011-02-11,27.5862
2011-02-14,-13.5135
2011-02-15,25.0
2011-02-16,0.0
2011-02-17,0.0
2011-02-28,0.0
2011-03-02,0.0
2011-03-03,0.0
2011-03-04,-20.0
2011-03-07,0.0
2011-03-08,0.0
2011-03-14,0.0
2011-03-15,0.0
2011-03-17,0.0
2011-03-21,0.0
2011-03-25,0.0
2011-03-28,0.0
2011-03-30,0.0
2011-03-31,0.0
2011-04-01,0.0
2011-04-04,0.0
2011-04-06,0.0
2011-04-07,0.0
2011-04-08,31.25
2011-04-11,-23.8095
2011-04-12,34.375
2011-04-13,0.0
2011-04-14,-6.9767
2011-04-15,12.5
2011-04-18,24.4444
2011-04-19,-25.0
2011-04-20,9.5238
2011-04-21,21.7391
2011-04-25,-8.9286
2011-04-26,9.8039
2011-04-27,14.2857
2011-04-28,25.0
2011-04-29,20.0
2011-05-02,-8.3333
2011-05-03,-9.0909
2011-05-04,-20.0
2011-05-06,-12.5
2011-05-09,-23.2143
2011-05-10,-6.9767
2011-05-11,12.5
2011-05-13,0.0
2011-05-17,6.6667
2011-05-18,0.0
2011-05-19,0.0
2011-05-20,27.0833
2011-05-23,-4.918
2011-05-25,-3.4483
2011-05-27,0.0
2011-06-01,0.0
2011-06-03,0.0
2011-06-06,0.0
2011-06-07,0.0
2011-06-08,-39.2857
2011-06-09,64.7059
2011-06-15,-5.3571
2011-06-17,0.0
2011-06-20,-33.9623
2011-06-21,45.7143
2011-06-22,-5.8824
2011-06-23,16.6667
2011-06-24,14.2857
2011-06-27,7.8125
2011-06-28,-7.2464
2011-06-29,4.6875
2011-06-30,0.0
2011-07-06,-16.4179
2011-07-07,19.6429
2011-07-12,-11.9403
2011-07-13,3.3898
2011-07-14,0.0
2011-07-15,-3.2787
2011-07-18,-32.2034
2011-07-19,35.0
2011-07-21,3.7037
2011-07-22,3.5714
2011-07-26,-44.8276
2011-08-03,-43.75
2011-08-04,16.6667
2011-08-08,52.381
2011-08-09,0.0
2011-08-10,-25.0
2011-08-12,-12.5
2011-08-15,14.2857
2011-08-16,0.0
2011-08-17,75.0
2011-08-18,-9.5238
2011-08-19,-28.947400000000002
2011-08-22,-11.1111
2011-08-23,25.0
2011-08-24,-10.0
2011-08-25,0.0
2011-08-26,0.0
2011-08-29,-11.1111
2011-08-30,-20.8333
2011-08-31,15.7895
2011-09-01,-13.6364
2011-09-02,42.1053
2011-09-06,0.0
2011-09-07,-3.7037
2011-09-08,0.0
2011-09-09,-7.6923
2011-09-12,-54.1667
2011-09-14,100.0
2011-09-20,-40.9091
2011-09-22,0.0
2011-09-23,69.2308
2011-09-28,-36.3636
2011-10-03,0.0
2011-10-05,0.0
2011-10-12,0.0
2011-10-14,0.0
2011-10-18,0.0
2011-10-19,0.0
2011-10-20,-7.1429
2011-10-27,38.4615
2011-10-31,0.0
2011-11-01,-27.7778
2011-11-02,69.2308
2011-11-03,-36.3636
2011-11-08,57.1429
2011-11-09,0.0
2011-11-11,-40.9091
2011-11-14,69.2308
2011-11-15,-40.9091
2011-11-16,69.2308
2011-11-17,-13.6364
2011-11-18,10.526299999999999
2011-11-21,4.7619
2011-11-22,0.0
2011-11-28,0.0
2011-11-29,-18.1818
2011-11-30,-22.2222
2011-12-01,28.5714
2011-12-02,0.0
2011-12-05,-27.7778
2011-12-06,0.0
2011-12-07,23.0769
2011-12-08,12.5
2011-12-13,0.0
2011-12-15,0.0
2011-12-19,0.0
2011-12-20,-27.7778
2011-12-23,-15.3846
2011-12-27,0.0
2011-12-28,0.0
2011-12-29,45.4545
2011-12-30,-31.25
2012-01-04,45.4545
2012-01-10,0.0
2012-01-13,-50.0
2012-01-18,100.0
2012-01-20,0.0
2012-01-23,0.0
2012-01-27,0.0
2012-01-30,0.0
2012-02-01,0.0
2012-02-03,0.0
2012-02-09,12.5
2012-02-10,0.0
2012-02-13,0.0
2012-02-15,16.6667
2012-02-16,14.2857
2012-02-21,8.3333
2012-02-23,-88.4615
2012-02-24,233.3333
2012-02-28,120.0
2012-02-29,0.0
2012-03-01,-27.2727
2012-03-05,-31.25
2012-03-06,-9.0909
2012-03-15,0.0
2012-03-16,120.0
2012-03-20,-54.5455
2012-03-22,0.0
2012-03-23,0.0
2012-03-26,80.0
2012-03-30,-11.1111
2012-04-05,18.75
2012-04-11,-47.3684
2012-04-16,280.0
2012-04-17,-7.8947
2012-04-18,28.5714
2012-04-19,-22.2222
2012-04-20,-8.5714
2012-04-23,0.0
2012-04-24,-25.0
2012-04-25,0.0
2012-04-26,0.0
2012-04-27,0.0
2012-04-30,-8.3333
2012-05-01,-4.5455
2012-05-02,0.0
2012-05-03,0.0
2012-05-04,52.381
2012-05-07,-25.0
2012-05-08,0.0
2012-05-09,0.0
2012-05-10,0.0
2012-05-14,12.5
2012-05-15,-29.6296
2012-05-16,0.0
2012-05-18,0.0
2012-05-21,0.0
2012-05-22,0.0
2012-05-30,0.0
2012-05-31,0.0
2012-06-01,0.0
2012-06-05,0.0
2012-06-06,0.0
2012-06-07,-5.2632
2012-06-08,16.6667
2012-06-13,0.0
2012-06-18,0.0
2012-06-21,0.0
2012-06-26,52.381
2012-06-27,-9.375
2012-06-28,0.0
2012-06-29,48.2759
2012-07-02,0.0
2012-07-05,-55.814
2012-07-06,0.0
2012-07-12,0.0
2012-07-13,0.0
2012-07-18,-5.2632
2012-07-20,5.5556
2012-07-23,0.0
2012-07-24,0.0
2012-07-31,0.0
2012-08-03,15.7895
2012-08-06,36.3636
2012-08-08,6.6667
2012-08-13,-56.25
2012-08-24,-28.5714
2012-08-29,90.0
2012-08-30,15.7895
2012-08-31,-4.5455
2012-09-05,-9.5238
