ticker,POWW US Equity
2000-05-30,7.1429
2000-05-31,-11.1111
2000-06-01,20.0
2000-06-02,-4.1667
2000-06-05,-4.3478
2000-06-06,0.0
2000-06-07,4.5455
2000-06-08,-10.8696
2000-06-12,-21.9512
2000-06-13,0.0
2000-06-14,25.0
2000-06-15,-10.0
2000-06-16,0.0
2000-06-19,0.0
2000-06-20,-11.1111
2000-06-21,3.125
2000-06-22,0.0
2000-06-23,6.0606
2000-06-26,-14.2857
2000-06-27,-3.3333
2000-06-28,0.0
2000-06-29,6.8966
2000-06-30,3.2258
2000-07-03,-12.5
2000-07-05,0.0
2000-07-06,-7.1429
2000-07-07,0.0
2000-07-10,7.6923
2000-07-11,-17.8571
2000-07-12,13.0435
2000-07-13,0.0
2000-07-14,3.8462
2000-07-17,-11.1111
2000-07-18,0.0
2000-07-19,4.1667
2000-07-20,-4.0
2000-07-21,0.0
2000-07-24,8.3333
2000-07-26,-11.538499999999999
2000-07-27,0.0
2000-07-28,-13.0435
2000-07-31,25.0
2000-08-01,-12.0
2000-08-02,31.8182
2000-08-03,3.4483
2000-08-04,20.0
2000-08-07,-11.1111
2000-08-08,-21.875
2000-08-09,12.0
2000-08-10,28.5714
2000-08-11,-2.7778
2000-08-14,14.2857
2000-08-15,-30.0
2000-08-16,32.1429
2000-08-17,-2.7027
2000-08-18,8.3333
2000-08-21,-10.2564
2000-08-22,2.8571
2000-08-23,2.7778
2000-08-24,-2.7027
2000-08-25,5.5556
2000-08-28,0.0
2000-08-29,5.2632
2000-08-30,-17.5
2000-08-31,-3.0303
2000-09-01,3.125
2000-09-05,-3.0303
2000-09-06,0.0
2000-09-07,3.125
2000-09-08,-3.0303
2000-09-11,0.0
2000-09-12,-6.25
2000-09-13,6.6667
2000-09-14,-6.25
2000-09-15,-3.3333
2000-09-18,-3.4483
2000-09-20,0.0
2000-09-21,-3.5714
2000-09-22,-7.4074
2000-09-25,0.0
2000-09-26,-4.0
2000-09-27,-8.3333
2000-09-28,13.6364
2000-09-29,0.0
2000-10-02,0.0
2000-10-03,4.0
2000-10-04,-11.538499999999999
2000-10-05,-4.3478
2000-10-06,4.5455
2000-10-09,-4.3478
2000-10-10,0.0
2000-10-11,-4.5455
2000-10-12,0.0
2000-10-13,-4.7619
2000-10-16,0.0
2000-10-18,-10.0
2000-10-19,16.6667
2000-10-20,4.7619
2000-10-23,-18.1818
2000-10-24,0.0
2000-10-25,11.1111
2000-10-26,20.0
2000-10-27,0.0
2000-10-30,-12.5
2000-10-31,4.7619
2000-11-01,-9.0909
2000-11-02,-5.0
2000-11-03,-5.2632
2000-11-06,5.5556
2000-11-07,0.0
2000-11-08,5.2632
2000-11-09,0.0
2000-11-10,10.0
2000-11-13,4.5455
2000-11-14,-17.3913
2000-11-15,-5.2632
2000-11-16,-5.5556
2000-11-17,0.0
2000-11-20,-17.647100000000002
2000-11-21,-7.1429
2000-11-22,7.6923
2000-11-24,-7.1429
2000-11-27,30.7692
2000-11-28,-5.8824
2000-11-29,-25.0
2000-11-30,8.3333
2000-12-01,-7.6923
2000-12-04,-16.6667
2000-12-05,20.0
2000-12-06,-16.6667
2000-12-07,0.0
2000-12-08,20.0
2000-12-11,-16.6667
2000-12-12,10.0
2000-12-13,-9.0909
2000-12-14,0.0
2000-12-15,0.0
2000-12-18,-20.0
2000-12-19,0.0
2000-12-20,-12.5
2000-12-21,0.0
2000-12-22,-42.8571
2000-12-26,25.0
2000-12-27,20.0
2000-12-28,-16.6667
2000-12-29,20.0
2001-01-02,66.6667
2001-01-03,-10.0
2001-01-04,11.1111
2001-01-05,20.0
2001-01-08,-33.3333
2001-01-09,25.0
2001-01-10,-20.0
2001-01-11,37.5
2001-01-12,-9.0909
2001-01-16,0.0
2001-01-17,0.0
2001-01-18,0.0
2001-01-19,-10.0
2001-01-22,0.0
2001-01-23,-11.1111
2001-01-24,12.5
2001-01-25,11.1111
2001-01-26,-36.0
2001-01-29,0.0
2001-01-31,-18.75
2001-02-01,-3.8462
2001-02-02,0.0
2001-02-05,0.0
2001-02-09,0.0
2001-02-21,0.0
2001-02-22,20.0
2001-02-23,-20.0
2001-03-05,-16.6667
2001-03-06,35.2
2001-03-07,-26.0355
2001-03-09,26.4
2001-03-22,-20.8861
2001-03-27,0.0
2001-03-29,10.4
2001-03-30,-32.0652
2001-04-03,0.0
2001-04-04,-25.3333
2001-04-10,40.0
2001-04-12,2.0408
2001-04-17,-5.0
2001-04-20,-34.2105
2001-04-30,0.0
2001-05-08,28.0
2001-05-09,25.0
2001-05-11,-37.5
2001-05-14,0.0
2001-05-15,0.0
2001-05-17,0.0
2001-05-24,92.0
2001-05-25,25.0
2001-05-29,-33.3333
2001-05-30,-10.0
2001-05-31,0.0
2001-06-11,0.0
2001-06-12,0.0
2001-06-18,0.0
2001-06-25,0.0
2001-06-27,0.0
2001-06-28,0.0
2001-06-29,0.0
2001-07-03,0.0
2001-07-05,-11.1111
2001-07-06,0.0
2001-07-09,-50.0
2001-07-10,0.0
2001-07-11,0.0
2001-07-12,-25.0
2001-07-17,33.3333
2001-07-19,-25.0
2001-07-23,0.0
2001-07-26,16.6667
2001-08-09,-14.2857
2001-08-14,0.0
2001-08-17,0.0
2001-08-20,0.0
2001-08-21,0.0
2001-08-22,0.0
2001-08-24,0.0
2001-08-27,0.0
2001-09-05,0.0
2001-09-10,0.0
2001-09-20,0.0
2001-09-21,0.0
2001-09-24,0.0
2001-10-01,0.0
2001-10-02,0.0
2001-10-04,-33.3333
2001-10-09,0.0
2001-10-11,0.0
2001-10-18,50.0
2001-10-19,-33.3333
2001-10-22,0.0
2001-10-23,0.0
2001-10-25,0.0
2001-10-29,-25.0
2001-10-30,-20.0
2001-10-31,0.0
2001-11-02,25.0
2001-11-05,-13.3333
2001-11-08,-7.6923
2001-11-09,0.0
2001-11-13,-16.6667
2001-11-16,10.0
2001-11-20,9.0909
2001-11-21,-8.3333
2001-11-23,0.0
2001-11-28,0.0
2001-11-29,0.0
2001-11-30,0.0
2001-12-04,0.0
2001-12-06,-9.0909
2001-12-10,0.0
2001-12-11,0.0
2001-12-14,-10.0
2001-12-17,0.0
2001-12-19,11.1111
2001-12-20,-30.0
2001-12-21,0.0
2001-12-26,14.2857
2001-12-27,0.0
2001-12-28,0.0
2001-12-31,0.0
2002-01-02,0.0
2002-01-04,0.0
2002-01-08,-12.5
2002-01-11,28.5714
2002-01-14,0.0
2002-01-16,0.0
2002-01-17,0.0
2002-01-23,0.0
2002-01-25,0.0
2002-01-29,0.0
2002-01-31,33.3333
2002-02-04,66.6667
2002-02-05,-25.0
2002-02-12,0.0
2002-02-19,0.0
2002-02-20,93.3333
2002-02-21,72.4138
2002-02-22,-40.0
2002-02-25,-33.3333
2002-02-28,0.0
2002-03-04,0.0
2002-03-05,50.0
2002-03-06,-33.3333
2002-03-07,0.0
2002-03-15,0.0
2002-03-22,50.0
2002-03-28,-33.3333
2002-04-01,0.0
2002-04-02,50.0
2002-04-08,-33.3333
2002-04-15,0.0
2002-04-17,0.0
2002-04-18,0.0
2002-04-19,0.0
2002-04-22,0.0
2002-04-23,25.0
2002-05-02,-20.0
2002-05-03,0.0
2002-05-07,25.0
2002-05-09,-20.0
2002-05-14,0.0
2002-05-22,-50.0
2002-06-04,-90.0
2002-06-05,0.0
2002-06-06,0.0
2002-06-18,0.0
2002-06-24,0.0
2002-07-02,100.0
2002-07-10,0.0
2002-07-16,0.0
2002-07-31,850.0
2002-08-01,-21.0526
2002-08-05,-40.0
2002-08-30,111.1111
2002-09-10,-47.3684
2002-10-01,0.0
2002-10-04,100.0
2002-10-10,-50.0
2002-10-14,50.0
2002-10-15,0.0
2002-10-16,-40.0
2002-10-23,0.0
2002-11-08,0.0
2002-11-12,0.0
2002-11-19,0.0
2002-11-26,0.0
2002-12-05,0.0
2002-12-06,0.0
2002-12-09,0.0
2002-12-13,0.0
2002-12-23,0.0
2002-12-26,0.0
2002-12-27,0.0
2002-12-30,0.0
2002-12-31,0.0
2003-01-13,-88.8889
2003-01-21,0.0
2003-02-12,0.0
2003-02-20,0.0
2003-03-25,0.0
2003-03-31,0.0
2003-04-02,0.0
2003-04-28,0.0
2003-05-19,0.0
2003-05-23,0.0
2003-06-05,0.0
2003-07-15,100.0
2003-07-31,0.0
2003-08-18,150.0
2003-09-02,-80.0
2003-09-04,0.0
2003-09-10,0.0
2003-09-17,0.0
2003-09-18,0.0
2003-10-03,0.0
2003-10-07,0.0
2003-10-13,0.0
2003-10-14,0.0
2003-10-20,0.0
2003-10-22,0.0
2003-10-24,0.0
2003-10-27,0.0
2003-12-09,0.0
2003-12-10,0.0
2003-12-11,0.0
2003-12-17,0.0
2003-12-29,0.0
2003-12-30,0.0
2003-12-31,0.0
2004-02-23,0.0
2004-03-23,0.0
2004-03-24,0.0
2004-03-30,0.0
2004-03-31,400.0
2004-04-02,-80.0
2004-04-05,0.0
2004-04-15,0.0
2004-06-02,0.0
2004-06-07,0.0
2004-06-29,0.0
2004-07-26,0.0
2004-10-01,200.0
2004-10-19,0.0
2004-11-08,0.0
2004-11-16,66.6667
2004-11-22,-40.0
2004-12-01,0.0
2004-12-10,0.0
2004-12-22,0.0
2004-12-23,0.0
2004-12-28,0.0
2004-12-30,0.0
2004-12-31,0.0
2005-01-12,0.0
2005-01-14,0.0
2005-01-21,0.0
2005-01-28,0.0
2005-03-01,0.0
2005-03-03,-66.6667
2005-03-30,0.0
2005-05-16,0.0
2005-06-08,0.0
2005-07-18,400.0
2005-08-02,0.0
2005-08-15,0.0
2005-09-15,0.0
2005-09-21,0.0
2005-09-29,0.0
2005-10-11,0.0
2005-11-01,0.0
2005-11-04,0.0
2005-11-10,0.0
2005-11-15,0.0
2005-12-06,0.0
2005-12-08,0.0
2005-12-20,0.0
2005-12-23,0.0
2005-12-28,0.0
2005-12-29,0.0
2005-12-30,0.0
2006-01-06,0.0
2006-01-11,0.0
2006-01-13,0.0
2006-01-17,0.0
2006-01-23,0.0
2006-02-07,0.0
2006-02-09,0.0
2006-02-16,0.0
2006-03-08,0.0
2006-03-30,0.0
2006-05-30,0.0
2006-06-29,20.0
2006-06-30,66.6667
2006-07-06,-40.0
2006-07-07,0.0
2006-07-24,0.0
2006-07-27,0.0
2006-07-28,0.0
2006-08-10,233.3333
2006-09-01,0.0
2006-09-07,-70.0
2006-09-21,0.0
2006-09-25,233.3333
2006-10-19,-70.0
2006-10-27,0.0
2006-11-07,0.0
2006-11-09,0.0
2006-11-20,0.0
2006-11-27,0.0
2006-11-29,216.6667
2006-12-13,-68.4211
2006-12-14,0.0
2006-12-27,0.0
2006-12-29,0.0
2007-01-19,8.3333
2007-02-12,0.0
2007-02-27,-7.6923
2007-03-14,0.0
2007-04-02,0.0
2007-05-10,0.0
2007-05-17,0.0
2007-05-24,0.0
2007-07-05,233.3333
2007-07-06,400.0
2007-07-09,10.0
2007-07-10,-45.4545
2007-07-11,0.0
2007-07-16,-8.3333
2007-07-20,76.3636
2007-07-24,-43.299
2007-08-03,-27.2727
2007-08-24,-75.0
2007-09-06,100.0
2007-10-18,0.0
2007-10-23,0.0
2007-10-30,0.0
2007-11-08,-25.0
2007-11-19,100.0
2007-12-11,-16.6667
2007-12-13,-20.0
2007-12-21,-25.0
2008-01-09,-33.3333
2008-01-18,0.0
2008-02-13,200.0
2008-02-26,0.0
2008-02-27,0.0
2008-03-03,0.0
2008-03-05,-16.6667
2008-03-31,0.0
2008-04-11,-16.0
2008-04-14,19.0476
2008-04-24,-16.0
2008-04-25,0.0
2008-05-08,0.0
2008-05-09,423.8095
2008-05-12,-9.0909
2008-05-13,-50.0
2008-05-15,60.0
2008-05-19,0.0
2008-05-23,-25.0
2008-05-29,0.0
2008-06-12,0.0
2008-06-13,0.0
2008-06-19,0.0
2008-06-24,0.0
2008-06-30,0.0
2008-07-07,33.3333
2008-07-17,-25.0
2008-07-23,0.0
2008-07-30,0.0
2008-07-31,0.0
2008-08-07,0.0
2008-08-11,16.6667
2008-08-12,-28.5714
2008-08-20,0.0
2008-09-04,0.0
2008-09-05,0.0
2008-09-17,0.0
2008-09-29,40.0
2008-10-01,-14.2857
2008-10-02,16.6667
2008-10-10,-14.2857
2008-10-13,0.0
2008-10-24,-25.0
2008-11-10,0.0
2008-11-11,-11.1111
2008-11-13,-25.0
2008-11-17,-16.6667
2008-11-18,0.0
2008-11-20,0.0
2008-12-03,0.0
2008-12-04,0.0
2008-12-18,0.0
2008-12-23,0.0
2008-12-29,0.0
2008-12-30,0.0
2009-01-02,0.0
2009-01-09,0.0
2009-01-27,0.0
2009-02-02,0.0
2009-02-10,0.0
2009-02-12,0.0
2009-02-19,-20.0
2009-03-02,0.0
2009-03-03,0.0
2009-03-11,0.0
2009-03-23,0.0
2009-04-02,0.0
2009-05-20,0.0
2009-05-29,0.0
2009-06-10,150.0
2009-06-11,-50.0
2009-07-29,0.0
2009-07-30,0.0
2009-07-31,0.0
2009-08-20,0.0
2009-08-27,-52.0
2009-08-31,-16.6667
2009-09-30,-30.0
2009-10-05,14.2857
2009-10-27,6.25
2009-11-18,5.8824
2009-12-16,-5.5556
2010-02-08,135.2941
2010-03-05,0.0
2010-03-22,0.0
2010-04-01,0.0
2010-04-12,150.0
2010-04-13,20.0
2010-04-19,-58.3333
2010-04-21,0.0
2010-05-04,0.0
2010-05-11,0.0
2010-05-14,0.0
2010-05-24,0.0
2010-05-27,0.0
2010-06-01,0.0
2010-06-21,4.0
2010-07-06,0.0
2010-07-16,0.0
2010-07-28,476.9231
2010-07-29,-20.0
2010-08-02,0.0
2010-08-05,-37.5
2010-08-13,13.3333
2010-08-20,41.1765
2010-09-01,-41.6667
2010-09-21,-35.7143
2010-09-23,0.0
2010-11-08,0.0
2010-11-15,0.0
2010-11-19,233.3333
2010-11-22,0.0
2010-11-24,0.0
2010-11-30,0.0
2010-12-03,0.0
2010-12-06,0.0
2010-12-10,0.0
2010-12-13,0.0
2010-12-14,0.0
2010-12-20,-36.6667
2010-12-21,26.3158
2010-12-27,0.0
2010-12-29,0.0
2010-12-30,-37.5
2010-12-31,60.0
2011-01-10,-16.6667
2011-01-13,-20.0
2011-01-14,0.0
2011-01-18,25.0
2011-01-24,-5.0
2011-03-01,-26.3158
2011-03-02,35.7143
2011-03-08,0.0
2011-03-11,-15.7895
2011-03-24,-25.0
2011-03-30,-41.6667
2011-03-31,71.4286
2011-04-11,0.0
2011-04-13,25.0
2011-04-15,-6.6667
2011-04-20,7.1429
2011-04-27,20.0
2011-05-02,0.0
2011-05-16,-64.4444
2011-05-17,118.75
2011-06-13,-21.4286
2011-06-23,-39.6591
2011-06-24,0.0
2011-07-11,0.0
2011-07-18,26.5537
2011-07-19,-28.5714
2011-07-29,0.0
2011-08-03,40.0
2011-09-06,4.3155
2011-11-30,-72.6106
2011-12-16,2.6042
2011-12-22,0.0
2011-12-27,0.0
2011-12-28,0.0
2012-01-03,1.5228000000000002
2012-03-08,1.0
2012-03-26,-0.9901
2012-04-02,20.0
2012-05-07,0.8333
2012-05-10,230.5785
2012-06-08,-60.0
2012-06-27,-35.0
2012-07-11,23.0769
2012-07-24,0.0
2012-09-05,0.0
2012-09-21,-6.25
2012-10-04,66.6667
2012-11-16,-36.0
2012-11-21,0.0
2012-12-13,0.0
2012-12-28,6.25
2013-01-10,0.0
2013-01-11,0.0
2013-03-22,-23.5294
2013-03-25,30.7692
2013-05-17,5.8824
2013-05-23,0.0
2013-06-17,177.7778
2013-06-18,-64.0
2013-06-20,177.7778
2013-07-08,-20.0
2013-08-13,0.0
2013-08-26,0.0
2013-09-17,0.0
2013-09-24,0.0
2013-09-27,0.0
2013-10-01,0.0
2013-10-03,100.0
2013-10-11,-75.0
2013-10-17,150.0
2013-11-22,-60.0
2013-12-10,150.0
2013-12-12,-56.0
2013-12-23,0.0
2014-01-28,4.5455
2014-02-25,0.0
2014-03-03,21.7391
2014-03-28,-13.8393
2014-04-03,0.0
2014-05-12,0.2591
2014-06-13,-0.2584
2014-07-02,0.0
2014-07-30,0.0
2014-08-25,107.2539
2014-08-27,-47.0
2014-09-19,13.2075
2014-10-13,60.0
2014-10-20,0.0
2014-11-17,-37.5
2014-11-24,0.0
2014-12-02,0.0
2014-12-03,3.3333
2014-12-05,0.0
2014-12-10,29.0323
2014-12-22,0.0
2014-12-23,37.5
2014-12-24,136.3636
2015-01-05,-76.1538
2015-01-29,0.0
2015-04-13,32.6613
2015-06-03,-24.6201
2015-06-09,3.2258
2015-07-16,3.125
2015-08-11,0.0
2015-09-18,-3.0303
2015-10-16,0.0
2015-10-26,0.0
2015-12-02,0.0
2015-12-09,-6.25
2016-01-07,0.0
2016-01-28,0.0
2016-02-11,0.0
2016-02-18,0.0
2016-03-15,66.6667
2016-03-23,0.0
2016-03-24,0.0
2016-04-01,0.0
2016-04-04,100.0
2016-04-11,-50.0
2016-04-18,2.0
2016-05-10,0.0
2016-05-17,0.0
2016-06-10,0.0
2016-08-08,0.0
2016-09-16,0.0
2016-11-16,0.0
2016-12-08,0.0
2016-12-27,0.0
2016-12-29,-1.9607999999999999
2017-01-03,77.0
2017-01-04,12.9944
2017-01-05,-30.0
2017-01-06,-14.2857
2017-01-10,-15.0
2017-01-11,56.6176
2017-01-24,12.6761
2017-01-30,-19.5833
2017-01-31,-30.915399999999998
2017-02-02,100.0
2017-02-03,0.0
2017-02-07,56.0
2017-02-08,-41.0256
2017-02-09,-13.0435
2017-02-10,25.0
2017-02-22,-20.0
2017-02-23,-41.5
2017-02-24,105.1282
2017-02-28,-37.5
2017-03-01,65.3333
2017-03-03,0.0
2017-03-09,10.8871
2017-03-13,-27.2727
2017-03-14,50.0
2017-03-15,0.0
2017-03-16,-3.3333
2017-03-21,12.069
2017-03-23,7.6923
2017-03-24,-0.0036
2017-03-28,-0.2822
2017-03-30,3.1519
2017-03-31,0.0
2017-04-04,-5.8333
2017-04-05,-1.7699
2017-04-10,0.6006
2017-04-12,-1.4925
2017-04-13,-39.3939
2017-04-17,12.5
2017-04-19,42.2222
2017-04-20,1.5625
2017-05-01,0.0
2017-05-04,-2.4615
2017-05-08,-27.4448
2017-05-09,-10.8696
2017-05-11,0.0
2017-05-17,4.878
2017-05-19,-4.186
2017-05-22,42.7184
2017-05-25,-6.4626
2017-06-13,-18.1818
2017-06-14,4.8889
2017-06-15,-12.7119
2017-06-19,6.3107
2017-06-20,36.5297
2017-06-21,0.3344
2017-06-23,0.0
2017-06-26,-31.3333
2017-06-27,45.1456
2017-06-29,0.3344
2017-06-30,0.0
2017-07-05,-16.6667
2017-07-06,12.0
2017-07-07,1.7856999999999998
2017-07-10,22.4561
2017-07-11,-15.4728
2017-07-13,0.0
2017-07-17,-15.2542
2017-07-19,8.0
2017-07-25,-3.5185
2017-08-15,5.5662
2017-08-21,0.0
2017-08-22,-22.5455
2017-08-25,12.6761
2017-08-28,-4.1667
2017-08-29,6.5217
2017-08-31,-2.0408
2017-09-01,0.0
2017-09-05,0.0
2017-09-12,2.5
2017-09-15,1.626
2017-09-18,-1.6
2017-09-20,1.626
2017-09-21,-8.0
2017-10-03,8.6957
2017-10-04,0.0
2017-10-05,0.0
2017-10-10,20.0
2017-10-31,-16.6667
2017-11-02,6.0
2017-11-06,9.434
2017-11-24,0.0
2017-11-27,-13.7931
2017-12-08,0.0
2017-12-11,6.0
2017-12-12,1.8868
2017-12-13,1.8519
2017-12-14,4.3636
2017-12-15,1.0453
2017-12-18,4.1379
2017-12-19,-0.6623
2017-12-20,1.6667
2017-12-21,-1.6393
2017-12-22,1.0
2017-12-26,-0.9901
2017-12-27,1.3333
2017-12-28,1.9737
2017-12-29,1.6129
2018-01-02,-0.3175
2018-01-03,0.0
2018-01-04,-0.3185
2018-01-05,2.2364
2018-01-08,2.1875
2018-01-09,-0.9174
2018-01-10,4.9383
2018-01-11,2.9412000000000003
2018-01-12,5.4286
2018-01-16,1.626
2018-01-17,1.3333
2018-01-18,10.3289
2018-01-19,-4.5915
2018-01-22,3.75
2018-01-23,0.0
2018-01-24,0.0
2018-01-25,2.4096
2018-01-26,-1.1764999999999999
2018-01-29,0.0
2018-01-30,-0.9524
2018-01-31,-15.8654
2018-02-01,-12.2857
2018-02-02,30.2932
2018-02-05,-30.0
2018-02-06,26.4286
2018-02-07,0.0
2018-02-09,11.2994
2018-02-12,-12.4365
2018-02-13,0.0
2018-02-14,0.0
2018-02-15,-1.1594
2018-02-16,12.9032
2018-02-20,3.8961
2018-02-21,0.0
2018-02-22,1.0
2018-02-23,0.2475
2018-02-26,-0.2469
2018-02-27,0.0
2018-02-28,-0.9901
2018-03-01,0.75
2018-03-02,1.2407
2018-03-05,1.4706000000000001
2018-03-06,0.6135
2018-03-07,0.3505
2018-03-08,-1.9139
2018-03-09,0.0
2018-03-12,2.0244
2018-03-13,3.9923
2018-03-14,-0.2299
2018-03-15,0.553
2018-03-16,0.1833
2018-03-19,-5.9927
2018-03-20,8.8808
2018-03-21,0.3352
2018-03-22,0.0
2018-03-23,0.0
2018-03-26,0.2227
2018-03-27,0.0
2018-03-28,0.0
2018-03-29,0.0
2018-04-02,5.5556
2018-04-03,5.2632
2018-04-04,4.8
2018-04-05,2.0992
2018-04-06,-6.5421
2018-04-09,-1.0
2018-04-10,3.4343
2018-04-11,16.2109
2018-04-12,0.0
2018-04-13,0.6723
2018-04-16,1.0017
2018-04-17,-0.4959
2018-04-18,-0.3322
2018-04-19,0.3333
2018-04-20,0.9967
2018-04-23,0.1645
2018-04-24,0.0164
2018-04-25,-3.1358
2018-04-26,-0.1695
2018-04-27,1.8676
2018-04-30,0.0
2018-05-01,-0.1667
2018-05-02,0.5008
2018-05-03,-0.3322
2018-05-04,0.0
2018-05-07,0.3333
2018-05-08,1.3289
2018-05-09,0.0
2018-05-10,0.0
2018-05-11,0.8197
2018-05-14,-0.6504
2018-05-15,0.0
2018-05-16,4.7463
2018-05-17,0.0
2018-05-18,0.3125
2018-05-21,0.3115
2018-05-22,0.4658
2018-05-23,-0.3091
2018-05-24,-0.7752
2018-05-25,1.0937000000000001
2018-05-29,-3.4003
2018-05-30,0.0
2018-05-31,-1.6
2018-06-01,-3.4146
2018-06-04,1.0101
2018-06-05,0.0
2018-06-06,2.5
2018-06-07,0.3252
2018-06-08,-0.9724
2018-06-11,-0.982
2018-06-12,0.0
2018-06-13,0.0
2018-06-14,-0.8264
2018-06-15,0.6667
2018-06-18,0.0
2018-06-19,-3.3113
2018-06-20,2.911
2018-06-21,-0.1664
2018-06-22,0.5
2018-06-25,0.0
2018-06-26,0.0
2018-06-27,0.3317
2018-06-28,-0.8264
2018-06-29,0.6667
2018-07-02,-2.3179
2018-07-03,2.7119
2018-07-05,0.165
2018-07-06,-0.0329
2018-07-09,-0.2966
2018-07-10,0.1653
2018-07-11,-0.6601
2018-07-12,0.0
2018-07-13,-1.9933999999999998
2018-07-16,0.0
2018-07-17,0.0
2018-07-18,-0.8475
2018-07-19,0.8547
2018-07-20,-6.9492
2018-07-23,2.0036
2018-07-24,-2.6786
2018-07-25,-0.9174
2018-07-26,0.0
2018-07-27,3.7037
2018-07-30,-7.8571
2018-07-31,1.3566
2018-08-01,-3.4417
2018-08-02,2.5743
2018-08-03,0.1931
2018-08-06,0.1927
2018-08-07,-0.1923
2018-08-08,-3.6609
2018-08-09,1.0
2018-08-10,-7.9208
2018-08-13,0.0
2018-08-14,-2.7957
2018-08-15,-0.2212
2018-08-16,-5.765
2018-08-17,-5.8824
2018-08-20,2.5
2018-08-21,-2.439
2018-08-22,0.0
2018-08-23,11.25
2018-08-24,-1.1236
2018-08-27,-9.0909
2018-08-28,-8.75
2018-08-29,-7.3972999999999995
2018-08-30,12.426
2018-08-31,18.4211
2018-09-04,0.0
2018-09-05,3.3333
2018-09-06,-26.8817
2018-09-07,-8.9706
2018-09-10,9.8546
2018-09-11,-1.4706000000000001
2018-09-12,4.4776
2018-09-13,0.0
2018-09-14,-0.2857
2018-09-17,-1.1461000000000001
2018-09-18,-0.8696
2018-09-19,1.462
2018-09-20,0.8646
2018-09-21,-1.4285999999999999
2018-09-24,-0.2899
2018-09-25,-5.5233
2018-09-26,6.1538
2018-09-27,-1.7391
2018-09-28,-4.1298
2018-10-01,-6.1538
2018-10-02,4.918
2018-10-03,-0.625
2018-10-04,-4.0881
2018-10-05,2.623
2018-10-08,-3.1949
2018-10-09,0.6601
2018-10-10,2.623
2018-10-11,1.6933
2018-10-12,-1.0368
2018-10-15,-4.127
2018-10-16,20.8609
2018-10-17,-10.6849
2018-10-18,11.9632
2018-10-19,-9.863
2018-10-22,0.304
2018-10-23,0.6061
2018-10-25,-1.2048
2018-10-26,2.1341
2018-10-29,0.0
2018-10-30,-4.4776
2018-10-31,-4.375
2018-11-01,4.2484
2018-11-02,-5.9561
2018-11-05,7.3333
2018-11-06,0.3106
2018-11-07,-11.7647
2018-11-08,17.5439
2018-11-12,-13.4328
2018-11-13,6.8966
2018-11-14,-2.5806
2018-11-15,1.9868000000000001
2018-11-16,-2.5974
2018-11-19,-8.0
2018-11-20,17.3913
2018-11-21,-8.9537
2018-11-26,-1.6916
2018-11-27,0.0
2018-11-28,-6.8966
2018-11-29,7.4074
2018-11-30,-3.4483
2018-12-03,-1.7856999999999998
