ticker,WRMA US Equity
2006-02-02,2.8571
2006-02-03,0.5556
2006-02-06,2.2099
2006-02-07,2.7027
2006-02-08,15.2632
2006-02-09,14.1553
2006-02-10,-3.2
2006-02-13,-11.157
2006-02-14,4.6512
2006-02-15,2.2222
2006-02-16,-2.1739
2006-02-17,-4.4444
2006-02-21,-1.3953
2006-02-22,-0.9434
2006-02-23,0.0
2006-02-24,-2.3810000000000002
2006-02-27,-7.3171
2006-02-28,6.3158
2006-03-01,-0.9901
2006-03-02,-5.0
2006-03-03,-1.0526
2006-03-06,-2.6596
2006-03-07,4.918
2006-03-08,-1.0417
2006-03-09,-2.6316
2006-03-10,-5.4054
2006-03-13,4.5714
2006-03-14,-7.1038
2006-03-15,-5.8824
2006-03-16,6.25
2006-03-17,-1.1764999999999999
2006-03-20,-7.7381
2006-03-21,-9.6774
2006-03-22,14.2857
2006-03-23,6.875
2006-03-24,0.0
2006-03-27,5.2632
2006-03-28,2.7778
2006-03-29,0.0
2006-03-30,-1.6216
2006-03-31,0.0
2006-04-03,-3.2967
2006-04-04,5.1136
2006-04-05,1.6216
2006-04-06,-3.7234
2006-04-07,2.2099
2006-04-10,0.0
2006-04-11,-2.7027
2006-04-12,1.1111
2006-04-13,1.0989
2006-04-17,0.5435
2006-04-18,0.0
2006-04-19,-2.7027
2006-04-20,-5.5556
2006-04-21,7.0588
2006-04-24,-7.1429
2006-04-25,-1.1834
2006-04-26,2.9939999999999998
2006-04-27,-2.907
2006-04-28,4.7904
2006-05-01,-3.4286
2006-05-02,1.7751000000000001
2006-05-03,0.0
2006-05-04,-1.1628
2006-05-05,-2.9412000000000003
2006-05-08,4.2424
2006-05-09,-4.0698
2006-05-10,0.0
2006-05-11,0.6061
2006-05-12,2.4096
2006-05-15,-5.8824
2006-05-16,6.25
2006-05-17,-5.8824
2006-05-18,6.25
2006-05-19,-0.5882
2006-05-22,-2.3669000000000002
2006-05-23,-3.0303
2006-05-24,-1.25
2006-05-25,1.2658
2006-05-26,0.0
2006-05-30,0.0
2006-05-31,-0.625
2006-06-01,-4.4025
2006-06-02,0.0
2006-06-05,1.9737
2006-06-06,-12.9032
2006-06-07,11.1111
2006-06-08,0.0
2006-06-09,0.0
2006-06-12,0.0
2006-06-13,0.0
2006-06-14,-0.6667
2006-06-15,-6.0403
2006-06-16,2.1429
2006-06-19,0.0
2006-06-20,-2.0979
2006-06-21,-3.5714
2006-06-22,-3.7037
2006-06-23,-9.2308
2006-06-26,-19.4915
2006-06-27,-10.526299999999999
2006-06-28,35.2941
2006-06-29,21.7391
2006-06-30,0.7143
2006-07-03,6.383
2006-07-05,10.0
2006-07-06,3.0303
2006-07-07,0.0
2006-07-10,-10.5882
2006-07-11,0.0
2006-07-12,1.9737
2006-07-13,-0.6452
2006-07-14,-1.2987
2006-07-17,-6.5789
2006-07-18,-0.7042
2006-07-19,-9.2199
2006-07-20,6.25
2006-07-21,-4.4118
2006-07-24,11.538499999999999
2006-07-25,6.8966
2006-07-26,-3.2258
2006-07-27,-3.3333
2006-07-28,-6.2069
2006-07-31,0.7353
2006-08-01,0.7299
2006-08-02,-4.3478
2006-08-03,-1.5152
2006-08-04,0.0
2006-08-07,-3.0769
2006-08-08,15.0794
2006-08-09,0.0
2006-08-10,-4.1379
2006-08-11,-10.0719
2006-08-14,4.0
2006-08-15,0.7692
2006-08-16,2.2901
2006-08-17,-2.9851
2006-08-18,3.0769
2006-08-21,0.0
2006-08-22,-2.9851
2006-08-23,0.7692
2006-08-24,0.0
2006-08-25,3.0534
2006-08-28,3.7037
2006-08-29,2.8571
2006-08-30,-2.7778
2006-08-31,0.0
2006-09-01,0.0
2006-09-05,0.0
2006-09-06,3.5714
2006-09-07,-9.6552
2006-09-08,6.8702
2006-09-11,-7.1429
2006-09-12,0.0
2006-09-13,-3.8462
2006-09-14,0.0
2006-09-15,0.0
2006-09-18,-4.0
2006-09-19,7.5
2006-09-20,-3.1008
2006-09-21,4.0
2006-09-22,-11.538499999999999
2006-09-25,4.3478
2006-09-26,-4.1667
2006-09-27,-1.7391
2006-09-28,0.0
2006-09-29,0.885
2006-10-02,0.8772
2006-10-03,-4.3478
2006-10-04,4.5455
2006-10-05,-3.4783
2006-10-06,-4.5045
2006-10-09,3.7736
2006-10-10,-5.4545
2006-10-11,-6.7308
2006-10-12,-3.0928
2006-10-13,-19.1489
2006-10-16,-2.6316
2006-10-17,-5.4054
2006-10-18,-7.1429
2006-10-19,-7.6923
2006-10-20,-8.3333
2006-10-23,-9.0909
2006-10-24,-10.0
2006-10-25,-11.1111
2006-10-26,50.0
2006-10-27,-8.3333
2006-10-30,0.0
2006-10-31,0.0
2006-11-01,-1.8182
2006-11-02,-7.4074
2006-11-03,28.0
2006-11-06,17.1875
2006-11-07,-13.3333
2006-11-08,7.6923
2006-11-09,-12.857099999999999
2006-11-10,1.4754
2006-11-13,13.0856
2006-11-14,-14.2857
2006-11-15,-13.3333
2006-11-16,-1.9231
2006-11-17,5.8824
2006-11-20,-7.4074
2006-11-21,0.0
2006-11-22,0.0
2006-11-24,0.0
2006-11-27,0.0
2006-11-28,-6.0
2006-11-29,6.383
2006-11-30,-4.0
2006-12-01,0.0
2006-12-04,4.1667
2006-12-05,2.0
2006-12-06,-1.9607999999999999
2006-12-07,-24.0
2006-12-08,18.4211
2006-12-11,0.0
2006-12-12,0.0
2006-12-13,-4.4444
2006-12-14,11.6279
2006-12-15,0.0
2006-12-18,0.0
2006-12-19,-2.0833
2006-12-20,2.1277
2006-12-21,-37.5
2006-12-22,26.6667
2006-12-26,5.2632
2006-12-27,-2.5
2006-12-28,-20.5128
2006-12-29,3.2258
2007-01-03,6.25
2007-01-04,2.9412000000000003
2007-01-05,5.7143
2007-01-08,-2.7027
2007-01-09,0.0
2007-01-10,0.0
2007-01-11,2.7778
2007-01-12,-2.7027
2007-01-16,-2.7778
2007-01-17,0.0
2007-01-18,-14.2857
2007-01-19,16.6667
2007-01-22,-14.2857
2007-01-23,13.3333
2007-01-25,0.0
2007-01-29,-23.5294
2007-01-30,30.7692
2007-01-31,-2.9412000000000003
2007-02-01,0.0
2007-02-02,-9.0909
2007-02-05,10.0
2007-02-06,0.0
2007-02-07,0.0
2007-02-08,-3.0303
2007-02-09,-6.25
2007-02-12,-3.3333
2007-02-13,0.0
2007-02-14,0.0
2007-02-15,-37.931
2007-02-16,66.6667
2007-02-20,-16.6667
2007-02-21,20.0
2007-02-22,-16.6667
2007-02-23,4.0
2007-02-26,-3.8462
2007-02-28,20.0
2007-03-02,-16.6667
2007-03-05,0.0
2007-03-06,20.0
2007-03-07,0.0
2007-03-08,-13.3333
2007-03-09,15.3846
2007-03-13,0.0
2007-03-14,-3.3333
2007-03-15,3.4483
2007-03-16,-16.6667
2007-03-19,-16.0
2007-03-20,23.8095
2007-03-21,7.6923
2007-03-26,-39.2857
2007-03-27,41.1765
2007-03-28,4.1667
2007-03-29,-4.0
2007-03-30,-25.0
2007-04-02,11.1111
2007-04-03,0.0
2007-04-04,0.0
2007-04-05,0.0
2007-04-09,40.0
2007-04-10,0.0
2007-04-12,-28.5714
2007-04-13,0.0
2007-04-16,0.0
2007-04-17,0.0
2007-04-18,-15.0
2007-04-19,0.0
2007-04-23,-11.7647
2007-04-24,13.3333
2007-04-25,0.0
2007-04-26,0.0
2007-04-30,23.5294
2007-05-01,-23.8095
2007-05-02,12.5
2007-05-03,16.6667
2007-05-04,-14.2857
2007-05-07,0.0
2007-05-09,-16.6667
2007-05-10,20.0
2007-05-11,-16.6667
2007-05-14,-6.6667
2007-05-15,0.0
2007-05-16,7.1429
2007-05-17,-6.6667
2007-05-21,0.0
2007-05-22,0.0
2007-05-24,0.0
2007-05-25,0.0
2007-05-29,0.0
2007-05-30,-7.1429
2007-05-31,-7.6923
2007-06-01,0.0
2007-06-04,8.3333
2007-06-05,-23.0769
2007-06-06,0.0
2007-06-07,30.0
2007-06-08,-7.6923
2007-06-11,0.0
2007-06-13,-16.6667
2007-06-15,0.0
2007-06-18,0.0
2007-06-19,0.0
2007-06-21,0.0
2007-06-22,0.0
2007-06-26,0.0
2007-06-27,0.0
2007-06-28,0.0
2007-06-29,-50.0
2007-07-02,80.0
2007-07-05,0.0
2007-07-06,0.0
2007-07-09,0.0
2007-07-10,11.1111
2007-07-13,0.0
2007-07-16,0.0
2007-07-17,-10.0
2007-07-18,5.5556
2007-07-20,-42.1053
2007-07-23,63.6364
2007-07-24,-33.3333
2007-07-25,0.0
2007-07-26,33.3333
2007-07-27,18.75
2007-07-30,0.0
2007-08-01,0.0
2007-08-02,-36.8421
2007-08-06,0.0
2007-08-07,50.0
2007-08-08,-27.7778
2007-08-09,7.6923
2007-08-10,14.2857
2007-08-13,0.0
2007-08-14,-12.5
2007-08-15,0.0
2007-08-16,0.0
2007-08-17,0.0
2007-08-20,0.0
2007-08-22,-14.2857
2007-08-24,16.6667
2007-08-27,-28.5714
2007-08-28,10.0
2007-08-29,-9.0909
2007-08-30,20.0
2007-08-31,-16.6667
2007-09-04,0.0
2007-09-05,0.0
2007-09-06,40.0
2007-09-10,-42.8571
2007-09-11,75.0
2007-09-12,14.2857
2007-09-17,0.0
2007-09-18,-72.5
2007-09-19,36.3636
2007-09-21,133.3333
2007-09-26,-21.4286
2007-09-27,-9.0909
2007-09-28,40.0
2007-10-01,-42.8571
2007-10-05,100.0
2007-10-08,-37.5
2007-10-09,-40.0
2007-10-11,0.0
2007-10-12,66.6667
2007-10-15,0.0
2007-10-22,0.0
2007-10-24,-40.0
2007-10-25,0.0
2007-10-26,166.6667
2007-10-29,0.0
2007-10-30,0.0
2007-10-31,-62.5
2007-11-01,166.6667
2007-11-02,-37.5
2007-11-06,40.0
2007-11-09,-57.1429
2007-11-12,66.6667
2007-11-13,-40.0
2007-11-14,133.3333
2007-11-15,-57.1429
2007-11-16,16.6667
2007-11-19,14.2857
2007-11-21,75.0
2007-11-26,-49.7321
2007-11-27,98.9343
2007-11-29,-47.1429
2007-11-30,8.1081
2007-12-03,25.0
2007-12-05,20.0
2007-12-06,-33.3333
2007-12-07,0.0
2007-12-10,-2.5
2007-12-11,2.5641
2007-12-12,0.0
2007-12-13,-2.5
2007-12-14,2.5641
2007-12-17,-50.0
2007-12-18,0.0
2007-12-19,0.0
2007-12-20,0.0
2007-12-21,0.0
2007-12-24,0.0
2007-12-26,0.0
2007-12-27,0.0
2007-12-28,0.0
2007-12-31,-50.0
2008-01-03,200.0
2008-01-04,66.6667
2008-01-07,0.0
2008-01-08,-60.0
2008-01-09,-50.0
2008-01-10,200.0
2008-01-11,66.6667
2008-01-14,0.0
2008-01-15,-40.0
2008-01-18,66.6667
2008-01-22,-40.0
2008-01-23,3.3333
2008-01-24,61.2903
2008-01-28,0.0
2008-01-30,-40.0
2008-02-04,0.0
2008-02-07,66.6667
2008-02-11,20.0
2008-02-13,0.0
2008-02-14,-16.6667
2008-02-15,20.0
2008-02-19,-16.6667
2008-02-22,-60.0
2008-02-26,200.0
2008-02-28,0.0
2008-02-29,0.0
2008-03-03,-66.6667
2008-03-04,150.0
2008-03-07,0.0
2008-03-10,0.0
2008-03-11,-60.0
2008-03-12,0.0
2008-03-14,150.0
2008-03-17,-60.0
2008-03-18,200.0
2008-03-19,-16.6667
2008-03-20,0.0
2008-03-24,0.0
2008-03-25,-60.0
2008-03-26,200.0
2008-03-27,-66.6667
2008-03-28,0.0
2008-04-01,100.0
2008-04-09,-50.0
2008-04-15,0.0
2008-04-17,200.0
2008-04-25,-66.6667
2008-04-30,0.0
2008-05-01,0.0
2008-05-02,50.0
2008-05-07,100.0
2008-05-15,-83.3333
2008-05-19,-98.75
2008-05-23,15900.0
2008-05-29,200.0
2008-05-30,-83.3333
2008-06-05,400.0
2008-06-06,-50.0
2008-06-17,-60.0
2008-06-18,100.0
2008-06-23,0.0
2008-06-26,-50.0
2008-06-30,0.0
2008-07-02,0.0
2008-07-08,0.0
2008-07-11,0.0
2008-07-15,0.0
2008-07-21,0.0
2008-07-25,0.0
2008-07-31,-78.125
2008-08-04,14.2857
2008-08-05,1900.0
2008-08-12,-98.0
2008-08-18,0.0
2008-08-26,0.0
2008-09-02,0.0
2008-09-18,62.5
2008-09-23,-38.4615
2008-09-25,0.0
2008-09-29,0.0
2008-10-03,0.0
2008-10-07,0.0
2008-10-08,0.0
2008-10-09,0.0
2008-10-10,0.0
2008-10-13,0.0
2008-10-14,0.0
2008-10-15,3900.0
2008-10-21,-92.5
2008-10-27,0.0
2008-10-28,0.0
2008-10-29,733.3333
2008-10-30,20.0
2008-10-31,-66.6667
2008-11-03,-70.0
2008-11-06,-66.6667
2008-11-14,0.0
2008-11-17,320.0
2008-11-24,19.0476
2008-11-25,0.0
2008-11-28,-80.0
2008-12-04,100.0
2008-12-08,150.0
2008-12-11,300.0
2008-12-12,-75.0
2008-12-17,100.0
2008-12-18,-50.0
2008-12-22,0.0
2008-12-23,0.0
2008-12-24,0.0
2008-12-26,0.0
2008-12-29,0.0
2008-12-30,0.0
2008-12-31,0.0
2009-01-05,300.0
2009-01-08,-75.0
2009-01-30,0.0
2009-02-04,0.0
2009-02-05,0.0
2009-02-06,0.0
2009-02-09,-73.75
2009-02-10,-23.8095
2009-02-27,-87.5
2009-03-13,0.0
2009-03-20,23900.0
2009-03-23,-66.6667
2009-03-24,-50.0
2009-03-25,0.0
2009-03-27,-40.0
2009-03-30,233.3333
2009-03-31,0.0
2009-04-06,-70.0
2009-04-16,900.0
2009-04-22,0.0
2009-04-24,-90.0
2009-04-28,0.0
2009-04-30,0.0
2009-05-01,566.6667
2009-05-07,-80.0
2009-05-08,400.0
2009-05-21,-50.0
2009-05-22,-50.0
2009-05-28,100.0
2009-06-02,-50.0
2009-06-04,100.0
2009-06-09,-50.0
2009-06-10,-60.0
2009-06-11,275.0
2009-06-17,33.3333
2009-06-19,100.0
2009-06-23,-90.0
2009-06-24,900.0
2009-06-25,-95.0
2009-06-29,1900.0
2009-07-06,0.0
2009-07-07,-95.0
2009-07-13,900.0
2009-07-14,-90.0
2009-07-15,0.0
2009-07-20,200.0
2009-07-27,33.3333
2009-07-29,-25.0
2009-08-18,-66.6667
2009-09-17,200.0
2009-09-22,0.0
2009-09-28,-95.8333
2009-10-28,7900.0
2009-12-01,-98.75
2009-12-08,150.0
2009-12-17,-60.0
2009-12-28,150.0
2009-12-29,0.0
2009-12-30,-60.0
2009-12-31,0.0
2010-02-03,0.0
2010-02-04,150.0
2010-02-05,-60.0
2010-02-08,15900.0
2010-02-16,-99.375
2010-03-05,0.0
2010-03-09,1500.0
2010-04-12,-93.75
2010-04-15,150.0
2010-04-20,-60.0
2010-04-26,7900.0
2010-04-28,-96.25
2010-05-06,-66.6667
2010-06-15,0.0
2010-06-21,0.0
2010-06-25,0.0
2010-07-26,50.0
2010-07-28,-33.3333
2010-08-06,0.0
2010-10-18,0.0
2010-12-14,0.0
2010-12-28,1500.0
2011-02-09,-93.75
2011-03-28,0.0
2011-05-17,0.0
2011-11-30,0.0
2011-12-19,0.0
2011-12-21,0.0
2012-01-10,0.0
2012-07-13,7900.0
2012-08-15,0.0
2012-08-29,0.0
2012-11-08,0.0
2012-11-27,0.0
2012-12-17,-98.75
2014-01-17,0.0
2014-04-10,-20.0
2014-05-01,25.0
2014-05-02,0.0
2015-04-27,700.0
2015-05-27,-87.5
2015-06-09,0.0
2015-08-21,-24.0
2015-09-10,952.6316
2016-03-30,0.0
2016-10-20,-87.5
2016-12-07,0.0
2017-03-20,0.0
2017-04-05,0.0
2017-05-17,700.0
2017-06-26,-99.8
2017-07-12,750.0
2017-08-18,488.2353
2017-09-22,0.0
2017-09-26,-90.0
2017-12-22,900.0
2018-01-03,-99.0
2018-01-11,0.0
2018-01-26,0.0
2018-02-16,0.0
2018-07-26,900.0
2018-10-03,0.0
2018-10-09,900.0
2018-10-10,0.0
2018-11-28,-90.0
2018-12-11,-90.0
2018-12-24,900.0
2019-01-04,-90.0
2019-02-07,0.0
2019-02-19,0.0
2019-02-25,0.0
2019-02-26,0.0
2019-02-27,0.0
2019-03-14,900.0
2019-04-15,230.0
2019-05-14,-96.9697
2019-05-15,900.0
2019-05-16,0.0
2019-05-17,0.0
2019-05-21,-90.0
2019-06-18,9900.0
2019-06-27,-99.0
2019-08-28,0.0
2019-09-17,0.0
2019-09-24,0.0
2019-10-02,0.0
2019-10-22,9900.0
2019-11-04,-99.0
2019-11-19,0.0
2019-12-04,0.0
2020-01-07,9900.0
2020-01-17,900.0
2020-01-23,-90.0
2020-02-14,0.0
2020-02-27,-99.0
2020-04-01,900.0
2020-06-22,4900.0001
2020-06-23,40.0
2020-06-24,42.8571
2020-06-30,20.0
2020-07-08,0.0
2020-07-09,0.0
2020-07-10,0.0
2020-07-14,25.0
2020-07-15,0.0
2020-07-29,0.0
2020-07-31,0.0
