ticker,WAKE US Equity
2001-11-28,5.9190000000000005
2001-12-07,-2.9412000000000003
2001-12-12,-1.5152
2001-12-20,4.6154
2001-12-31,6.6350999999999996
2002-01-16,-5.5556
2002-01-29,-8.8235
2002-02-15,-1.6129
2002-02-22,-0.9836
2002-02-27,-3.9735
2002-03-06,-0.6897
2002-03-08,0.0
2002-03-18,1.3889
2002-03-19,12.3288
2002-03-21,3.6585
2002-04-11,-3.7321999999999997
2002-04-25,7.6923
2002-05-02,-7.1429
2002-05-31,6.1538
2002-06-10,-11.5942
2002-06-21,8.1967
2002-06-25,1.8182
2002-07-09,-3.8689999999999998
2002-07-15,-2.4768
2002-07-19,2.3672
2002-07-24,-4.6875
2002-08-13,-1.5082
2002-09-06,1.5312999999999999
2002-09-16,0.9836
2002-09-27,4.712
2002-10-07,-2.8125
2002-10-08,0.0
2002-10-09,2.2508
2002-10-29,0.6289
2002-11-14,-2.5
2002-12-03,-1.2821
2002-12-10,3.2468
2002-12-13,-3.1447
2002-12-16,1.2987
2002-12-17,-1.6026
2002-12-19,0.2606
2003-01-15,0.1949
2003-01-21,1.3072
2003-01-22,-1.6129
2003-01-30,1.6393
2003-02-14,3.4839
2003-02-24,-1.808
2003-02-28,-0.6349
2003-03-06,2.2364
2003-03-07,0.9375
2003-03-10,1.4861
2003-03-11,1.6473
2003-03-17,-1.2605
2003-03-18,1.8237
2003-03-25,-1.4925
2003-03-26,1.5152
2003-03-28,-0.7817
2003-04-04,0.6061
2003-04-24,1.8072
2003-05-01,0.5917
2003-05-02,0.0
2003-05-12,0.8824
2003-05-14,-0.8746
2003-05-23,0.5882
2003-05-28,0.5848
2003-06-02,-0.8721
2003-06-03,-0.2933
2003-06-20,2.9412000000000003
2003-06-24,-1.0857
2003-06-26,1.9064
2003-06-27,5.7143
2003-07-22,0.0
2003-08-06,-0.5405
2003-08-08,-4.8913
2003-09-02,2.8571
2003-09-03,2.7778
2003-09-09,-2.7027
2003-09-12,6.9444
2003-09-19,1.2987
2003-09-24,2.5641
2003-09-25,0.0
2003-10-03,0.7049
2003-10-07,5.0
2003-10-08,0.0
2003-10-20,-3.5714
2003-11-04,3.7037
2003-11-14,0.0
2003-12-12,-3.5714
2003-12-15,3.7037
2003-12-29,0.6667
2004-01-15,10.7143
2004-01-16,3.2258
2004-01-21,-4.1667
2004-01-29,7.6087
2004-02-04,1.0101
2004-02-05,0.0
2004-02-06,-11.0
2004-02-11,12.3596
2004-02-12,0.0
2004-02-23,0.0
2004-02-25,0.0
2004-02-27,0.0
2004-03-01,0.0
2004-03-02,-2.0
2004-03-05,-6.1224
2004-03-08,4.3478
2004-03-10,0.0
2004-03-11,0.0
2004-03-15,0.2083
2004-03-17,-0.2079
2004-03-22,0.0
2004-03-23,0.0
2004-03-25,0.0
2004-03-30,4.7779
2004-04-02,0.0
2004-04-05,0.0
2004-04-12,0.0
2004-04-14,-2.0
2004-04-19,-2.0408
2004-04-20,0.0
2004-05-10,-4.1667
2004-05-11,0.0
2004-05-20,-6.5217
2004-05-26,-2.3256
2004-05-27,-2.3810000000000002
2004-05-28,-0.9756
2004-06-02,8.3744
2004-06-18,-7.9545
2004-06-29,1.2432
2004-07-06,8.055
2004-07-12,-9.0909
2004-07-19,0.0
2004-07-27,-4.25
2004-08-06,4.4386
2004-08-13,-2.0
2004-08-26,-3.0612
2004-08-27,0.0
2004-09-01,1.3158
2004-09-14,3.8961
2004-09-27,10.0
2004-10-21,14.3641
2004-11-15,-0.6
2004-11-16,-3.4205
2004-11-17,0.0
2004-11-23,4.1667
2004-11-29,2.0
2004-12-01,0.0
2004-12-06,13.7255
2004-12-10,-8.6207
2004-12-13,-1.8868
2004-12-14,-0.1923
2004-12-20,-3.6609
2005-01-05,-1.006
2005-01-14,-2.439
2005-01-19,-8.3333
2005-01-21,2.2727
2005-01-24,2.2222
2005-01-27,-4.3478
2005-01-28,4.5455
2005-02-02,2.1739
2005-02-04,0.0
2005-02-07,2.1277
2005-02-23,4.1667
2005-02-24,0.0
2005-02-28,-8.0
2005-03-02,-3.4783
2005-03-03,0.0
2005-03-10,3.6036
2005-03-15,-3.4783
2005-03-16,3.6036
2005-03-17,8.6957
2005-03-18,6.0
2005-03-29,-6.9811
2005-04-08,-2.0408
2005-04-11,-4.1667
2005-04-15,8.6957
2005-05-24,-8.0
2005-06-10,-3.2609
2005-06-16,-1.1236
2005-06-17,-2.2727
2005-06-20,0.0
2005-06-22,-1.1628
2005-06-23,-1.1764999999999999
2005-06-24,0.7143
2005-06-27,-4.2553
2005-06-28,-0.4938
2005-06-30,0.0
2005-07-06,2.75
2005-07-07,1.7032
2005-07-12,0.0
2005-07-15,-3.8278
2005-07-19,6.9652
2005-07-20,-2.5581
2005-07-21,5.2506
2005-07-25,-2.4036
2005-08-02,-0.0929
2005-08-16,6.5116
2005-08-23,0.0
2005-09-13,-3.9301
2005-09-16,4.5455
2005-09-20,-3.2609
2005-09-21,-3.3708
2005-09-22,0.0
2005-09-29,4.2155
2005-10-12,-1.1236
2005-10-13,-7.2727
2005-10-18,2.9412000000000003
2005-10-19,5.0
2005-11-07,8.8435
2005-12-14,-4.1667
2005-12-20,-4.3478
2005-12-29,4.2144
2005-12-30,0.0
2006-01-11,-1.3187
2006-01-13,-0.2227
2006-01-18,-0.4464
2006-01-20,0.0
2006-01-23,1.7936999999999999
2006-01-27,-1.7621
2006-01-31,1.7936999999999999
2006-02-02,-3.7445
2006-02-03,1.8307
2006-02-13,1.0787
2006-02-17,-3.2904
2006-02-22,-3.4483
2006-02-23,0.0
2006-03-20,3.5714
2006-03-21,0.6897
2006-03-22,-0.6849
2006-03-29,-4.046
2006-04-13,4.8309
2006-04-17,-1.8433000000000002
2006-04-19,-5.3991
2006-04-21,6.6998
2006-04-27,-4.4186
2006-05-03,2.1898
2006-05-12,4.7619
2006-05-22,-2.0455
2006-05-24,-1.1601
2006-05-31,2.1127
2006-06-02,0.0
2006-06-06,0.0
2006-06-12,-3.4483
2006-06-19,0.0
2006-06-20,7.1429
2006-06-21,-4.4444
2006-06-22,0.4651
2006-06-23,4.1667
2006-07-19,-4.6126000000000005
2006-07-20,2.1127
2006-07-21,0.0
2006-07-26,0.0
2006-07-27,0.0
2006-07-28,0.0
2006-08-01,0.0
2006-08-02,0.0
2006-08-08,1.1494
2006-08-09,0.0
2006-08-14,2.2727
2006-08-15,-3.3333
2006-08-16,0.0
2006-08-17,5.7471
2006-08-18,-4.3478
2006-08-22,0.0
2006-08-28,0.2273
2006-08-29,0.0
2006-08-30,0.0
2006-09-01,2.0408
2006-09-06,0.0
2006-09-07,0.0
2006-09-13,1.1111
2006-09-14,0.0
2006-09-18,2.1978
2006-09-19,-1.0753
2006-09-21,6.5217
2006-10-02,0.6987
2006-10-12,6.1224
2006-10-26,0.0
2006-10-27,3.8462
2006-11-06,-1.8519
2006-11-13,-5.6604
2006-11-17,-4.0
2006-11-28,2.125
2006-12-06,-2.0808
2006-12-08,0.8333
2006-12-13,-0.7851
2007-01-03,-1.3434
2007-01-04,2.1277
2007-01-10,-5.2083
2007-01-12,3.2967
2007-01-18,-1.0638
2007-01-22,-2.1505
2007-02-05,2.4176
2007-02-15,3.0043
2007-02-23,-1.0417
2007-03-01,0.0
2007-03-13,-2.1053
2007-03-19,1.0753
2007-03-26,-2.1277
2007-03-27,3.0
2007-03-28,-2.1277
2007-04-04,2.1739
2007-04-05,-4.2553
2007-04-09,0.2222
2007-04-12,0.0
2007-04-25,1.9956
2007-05-03,0.0
2007-05-04,-4.3478
2007-05-09,-2.2727
2007-05-10,2.3256
2007-05-16,0.2273
2007-05-30,-0.2268
2007-05-31,0.0
2007-06-04,0.0
2007-06-08,-3.4091
2007-06-19,3.5294
2007-06-29,-2.5676
2007-07-11,5.4118
2007-07-12,-5.1339
2007-07-13,-1.1294
2007-08-07,0.0
2007-08-14,-0.0476
2007-08-16,-1.1429
2007-08-27,-8.4778
2007-08-28,5.0
2007-08-29,-0.2506
2007-08-31,0.0
2007-09-10,3.5176
2007-10-29,-0.6859
2007-11-01,8.5348
2007-11-02,0.0
2007-11-05,-12.4091
2007-11-07,12.8697
2007-11-08,1.1494
2007-11-09,-12.1364
2007-11-12,-0.4139
2007-11-14,0.0
2007-11-15,0.2597
2007-11-16,-1.0363
2007-12-07,-5.6545
2007-12-10,5.4384
2007-12-11,0.0
2007-12-13,0.0
2007-12-27,-4.2105
2007-12-28,-5.0
2007-12-31,16.9591
2008-01-02,1.5
2008-01-03,-6.1576
2008-01-04,-1.8373
2008-01-08,-1.8717000000000001
2008-01-28,1.9619
2008-01-29,0.7483
2008-02-01,0.0
2008-02-07,-3.183
2008-02-12,4.1096
2008-02-19,0.0
2008-03-06,0.0
2008-03-20,0.0
2008-04-04,-2.6596
2008-05-19,2.459
2008-05-20,0.0
2008-05-22,0.0
2008-06-19,-2.6667
2008-06-20,-5.2055
2008-06-30,1.1696
2008-07-07,0.289
2008-07-08,-0.2882
2008-07-10,-1.1561
2008-07-15,-23.9766
2008-07-16,15.3846
2008-07-17,5.0
2008-07-22,-7.9365
2008-07-24,-3.4483
2008-09-05,14.2857
2008-09-08,-6.25
2008-09-15,0.3333
2008-09-16,-0.3322
2008-11-20,14.8649
2008-11-21,-14.7059
2008-12-01,-12.069
2008-12-08,-2.7451
2008-12-17,-7.2581
2008-12-18,0.0
2009-01-28,-10.6195
2009-02-02,2.9703
2009-02-05,-3.3654
2009-02-20,-5.4726
2009-02-24,-6.3158
2009-02-27,0.0
2009-03-02,-2.809
2009-04-14,0.0
2009-04-15,0.0
2009-04-16,0.0
2009-04-23,-2.3392
2009-05-01,7.7844
2009-07-23,5.0562
2009-07-29,28.3422
2009-07-30,0.0
2009-08-21,-25.0
2009-09-03,22.2222
2009-09-04,-17.7273
2009-09-17,43.6464
2009-09-30,-17.3077
2009-10-01,20.9302
2009-10-09,-17.3077
2009-10-13,2.3256
2009-10-26,0.0
2009-11-02,0.0
2009-12-10,-8.2569
2009-12-23,-7.5
2009-12-24,-2.7027
2009-12-28,-4.4444
2009-12-30,-1.1628
2010-02-19,12.426
2010-03-29,1.0526
2010-04-07,-11.4583
2010-04-08,0.0
2010-04-14,1.1764999999999999
2010-04-22,14.0351
2010-04-27,-25.1282
2010-06-04,18.4932
2010-06-16,-15.6069
2010-06-18,3.4247
2010-06-23,-7.1523
2010-07-19,0.0
2010-07-20,-0.1427
2010-07-27,-7.1429
2010-08-24,0.7752
2010-09-10,0.0
2010-09-13,2.3077
2010-11-05,2.2727
2010-11-08,0.7407
2010-11-24,-0.7353
2010-12-21,-5.9259
2010-12-23,0.1575
2010-12-27,13.9937
2011-01-20,0.6944
2011-01-21,3.4483
2011-01-24,0.0
2011-03-01,0.0
2011-06-16,0.6711
2011-07-13,0.6711
2011-07-21,6.6667
2011-07-28,-3.125
2011-07-29,3.2258
2011-08-03,-6.25
2011-08-10,-0.6667
2011-09-02,-0.6711
2011-10-19,-0.6803
2011-10-27,0.0
2011-11-08,0.137
2011-11-23,-0.5472
2011-11-30,-0.1376
2011-12-12,0.0
2011-12-14,0.0
2011-12-19,3.3058
2011-12-20,-3.8667
2011-12-21,-0.1387
2011-12-27,0.0
2011-12-30,-6.2937
2012-01-09,-2.8358
2012-01-12,3.9939
2012-01-24,-3.8405
2012-01-31,7.5269
2012-02-07,-2.8571
2012-02-27,-2.9412000000000003
2012-05-09,26.7176
2012-05-14,0.0
2012-05-17,-13.253
2012-05-25,38.8889
2012-05-31,1.0
2012-08-20,0.4975
2012-09-10,0.0
2012-11-05,-0.4975
2012-12-19,-24.5
2012-12-21,0.0
2012-12-28,10.6667
2013-01-08,-1.5663
2013-01-30,34.6389
2013-02-05,0.0
2013-02-06,0.0
2013-02-08,0.0
2013-03-13,0.0
2013-05-06,5.0228
2013-05-10,-4.6957
2013-05-20,0.7299
2013-05-29,-0.8152
2013-05-30,-2.1918
2013-05-31,0.3735
2013-06-21,11.6279
2013-06-26,0.0
2013-07-22,0.4184
2013-07-31,6.1667
2013-08-02,-0.314
2013-08-07,-5.4331
2013-08-08,4.0799
2013-08-26,-3.84
2013-09-09,3.9933
2013-09-13,-1.2
2013-09-18,0.0
2013-09-26,-1.7814
2013-10-15,1.8212000000000002
2013-10-21,0.0
2013-10-29,0.0
2013-11-06,-1.626
2013-11-22,-9.5041
2013-11-25,0.6393
2013-12-30,1.2704
2014-01-07,-0.9901
2014-01-08,0.5455
2014-01-09,8.4991
2014-02-21,-5.9167
2014-02-27,1.0629
2014-03-07,0.7888
2014-03-12,4.3478
2014-03-18,-3.9167
2014-04-22,13.3391
2014-06-04,-7.6923
2014-06-23,2.0833
2014-07-22,-1.5587
2014-07-23,6.25
2014-07-30,1.1764999999999999
2014-07-31,-5.0388
2014-08-08,4.0816
2014-08-12,-3.7647
2014-08-14,3.912
2014-08-25,1.9607999999999999
2014-09-02,5.7692
2014-09-04,0.8727
2014-09-12,0.9373
2014-09-26,7.0714
2014-10-03,25.5861
2014-10-22,-20.0
2014-11-03,20.0
2014-11-28,-5.5556
2014-12-03,-11.4706
2014-12-23,2.99
2014-12-24,3.2258
2015-01-06,-5.5834
2015-01-08,-1.3289
2015-02-17,4.3771
2015-02-24,-1.6129
2015-03-04,0.3279
2015-04-07,0.0656
2015-05-19,-1.6393
2015-05-21,-0.6667
2015-05-28,0.6711
2015-05-29,0.0
2015-06-04,0.0
2015-06-22,1.6667
2015-06-24,-0.0656
2015-06-29,0.0
2015-07-08,-0.4611
2015-07-20,-0.3971
2015-08-04,19.6013
2015-08-07,-11.1111
2015-08-20,6.25
2015-09-10,-4.4118
2015-09-28,-3.0769
2015-10-09,-0.1275
2015-10-12,-3.2546
2015-10-14,0.3298
2015-10-21,0.263
2015-10-26,0.0
2015-10-30,0.1311
2015-12-22,4.7151
2016-02-10,0.4394
2016-02-11,-3.4375
2016-02-12,0.0
2016-03-01,3.5599
2016-04-08,-2.5094
2016-06-13,3.7645
2016-06-20,0.7752
2016-06-21,-1.4892
2016-06-23,1.5117
2016-07-01,0.3706
2016-07-19,3.0154
2016-07-20,-2.0311
2016-07-25,0.3659
2016-08-31,0.0
2016-09-15,3.2199
2016-09-28,-2.884
2016-09-30,0.3636
2016-10-21,-0.6061
2016-10-25,0.0
2016-10-28,-1.2195
2016-11-16,0.9877
2016-11-17,-0.0611
2016-12-07,0.3058
2016-12-08,1.8293
2016-12-13,-0.8982
2016-12-15,2.4169
2016-12-22,-1.0029
2017-01-03,0.7775
2017-01-30,3.8576
2017-01-31,-0.5714
2017-02-09,4.7126
2017-02-15,6.5862
2017-02-17,0.1545
2017-03-07,0.0
2017-03-24,-10.5398
2017-03-27,0.0
2017-03-29,-2.2989
2017-04-26,1.2397
2017-04-27,0.0
2017-05-10,1.5743
2017-06-01,3.3295
2017-06-09,5.5556
2017-06-13,-5.1053
2017-06-22,-1.553
2017-07-06,0.6218
2017-07-20,0.2921
2017-09-05,0.3809
2017-09-18,0.0
2017-10-18,11.982099999999999
2017-10-27,-10.0
2017-11-16,8.3333
2017-11-28,-6.6051
2017-12-14,4.0523
2017-12-18,-2.3747
2017-12-19,0.0541
2018-01-09,0.7592
2018-01-26,6.2971
2018-03-06,-1.0127
2018-04-30,6.2628
2018-05-02,-3.3816
2018-05-09,0.01
2018-05-15,-1.9098000000000002
2018-05-21,1.9367999999999999
2018-06-11,2.0
2018-06-13,0.4902
2018-07-12,-2.1047
2018-08-02,0.0
2018-09-17,0.0
2018-09-24,2.2
2018-09-25,0.2935
2018-09-26,-2.439
2018-09-27,2.5
2018-09-28,2.1951
2018-10-02,0.3341
2018-10-04,0.0
2018-10-05,-2.148
2018-10-09,2.1951
2018-10-17,-4.5346
2018-10-18,0.0
2018-10-30,0.0
2018-11-16,-2.0
2018-11-20,0.0
2018-11-21,0.0
2018-11-23,0.0
2018-11-27,0.0
2018-11-30,0.0
2018-12-04,-1.2755
2018-12-18,0.0
2018-12-19,0.0
2018-12-21,-1.5504
2018-12-24,-1.5748
2018-12-26,-4.0
2018-12-27,0.0
2018-12-28,3.3333
2019-01-02,-1.6129
2019-01-08,0.9879
2019-01-10,0.0
2019-02-08,0.5435
2019-02-11,-0.5405
2019-02-20,-0.8152
2019-03-07,-1.0959
2019-03-22,0.0
2019-04-01,1.108
2019-04-02,0.0
2019-04-04,1.8082
2019-04-05,12.1622
2019-04-10,0.0
2019-04-18,-9.3494
2019-04-26,3.6683
2019-05-21,-2.0513
2019-07-05,2.5237
2019-07-23,-1.4359
2019-10-01,0.6764
2019-10-21,0.4152
2019-10-30,0.0517
2019-11-07,-0.0517
2019-12-16,0.7752
2019-12-18,-0.6662
2019-12-19,1.7031
2019-12-20,0.2538
2019-12-31,0.0
2020-01-09,1.3733
2020-01-14,0.0
2020-01-17,4.867
2020-03-04,-4.067
2020-03-05,-0.5985
2020-03-06,-5.6698
2020-03-10,-4.2553
2020-03-12,-5.5556
2020-03-18,-23.5294
2020-03-19,11.538499999999999
2020-03-24,0.0
2020-04-02,-9.7241
2020-04-07,11.1538
2020-04-09,3.8062
2020-04-16,-2.6667
2020-05-01,2.7397
2020-05-04,0.0
2020-05-13,-1.3333
2020-06-03,-3.5811
2020-06-05,3.7141
2020-06-08,-2.7027
2020-06-16,5.5556
2020-07-07,-3.2429
2020-07-31,0.1368
