ticker,ALLQ US Equity
2006-09-11,0.0
2006-09-13,33.3333
2006-09-14,0.0
2006-09-15,-17.5
2006-09-18,36.3636
2006-09-19,15.5556
2006-09-21,5.7692
2006-09-22,9.0909
2006-09-25,-10.0
2006-09-26,1.8519
2006-09-27,-1.8182
2006-09-28,7.4074
2006-10-02,-34.4828
2006-10-03,44.7368
2006-10-04,0.0
2006-10-06,-5.4545
2006-10-11,-5.7692
2006-10-12,-30.6122
2006-10-13,11.7647
2006-10-16,23.6842
2006-10-17,-27.6596
2006-10-19,-11.7647
2006-10-20,0.0
2006-10-25,16.6667
2006-10-26,-14.2857
2006-10-31,6.6667
2006-11-01,0.0
2006-11-02,18.75
2006-11-03,-19.7368
2006-11-07,24.5902
2006-11-09,15.7895
2006-11-10,-9.0909
2006-11-13,10.0
2006-11-14,9.0909
2006-11-15,-6.25
2006-11-17,-11.1111
2006-11-20,0.0
2006-11-21,12.5
2006-11-22,6.6667
2006-11-28,1.0417
2006-11-29,7.2165
2006-11-30,3.8462
2006-12-01,8.3333
2006-12-04,10.2564
2006-12-05,-14.7287
2006-12-06,9.0909
2006-12-07,16.6667
2006-12-08,-1.4285999999999999
2006-12-11,9.4203
2006-12-12,5.298
2006-12-13,-5.6604
2006-12-14,4.0
2006-12-15,2.5641
2006-12-18,-6.25
2006-12-19,13.3333
2006-12-20,0.0
2006-12-21,0.0
2006-12-22,0.0
2006-12-26,0.0
2006-12-29,-5.8824
2007-01-03,8.75
2007-01-04,1.7241
2007-01-05,7.3446
2007-01-08,0.0
2007-01-09,5.2632
2007-01-10,0.0
2007-01-11,0.0
2007-01-16,0.0
2007-01-17,-5.0
2007-01-18,10.526299999999999
2007-01-19,-4.7619
2007-01-22,8.0
2007-01-23,-2.7778
2007-01-24,-6.6667
2007-01-25,11.2245
2007-01-26,-2.7523
2007-01-30,2.8302
2007-01-31,0.0
2007-02-01,-3.6696999999999997
2007-02-05,4.7619
2007-02-06,0.0
2007-02-07,13.6364
2007-02-08,0.0
2007-02-09,24.0
2007-02-12,0.0
2007-02-13,0.6452
2007-02-14,-3.8462
2007-02-15,0.0
2007-02-16,6.0
2007-02-20,-8.805
2007-02-21,3.4483
2007-02-22,0.0
2007-02-23,6.0
2007-02-26,0.0
2007-02-27,0.6289
2007-02-28,3.125
2007-03-01,9.0909
2007-03-02,7.7778
2007-03-05,0.5155
2007-03-06,15.3846
2007-03-07,26.6667
2007-03-08,40.3509
2007-03-09,-20.0
2007-03-12,25.0
2007-03-13,-1.25
2007-03-14,-5.0633
2007-03-15,-14.6667
2007-03-16,3.4375
2007-03-19,-4.5317
2007-03-20,-1.8987
2007-03-21,-4.8387
2007-03-22,-15.2542
2007-03-23,4.0
2007-03-26,11.538499999999999
2007-03-27,6.8966
2007-03-28,3.2258
2007-03-29,11.875
2007-03-30,-7.5419
2007-04-02,2.719
2007-04-03,-5.8824
2007-04-04,9.375
2007-04-05,-8.5714
2007-04-09,3.125
2007-04-10,6.0606
2007-04-11,-1.4285999999999999
2007-04-12,0.0
2007-04-13,-2.8986
2007-04-16,-1.4925
2007-04-17,2.4242
2007-04-18,-5.0296
2007-04-19,5.9190000000000005
2007-04-20,-5.2941
2007-04-23,-0.6211
2007-04-24,1.5625
2007-04-25,-4.6154
2007-04-26,0.0
2007-04-27,-1.6129
2007-04-30,-1.6393
2007-05-02,-11.0
2007-05-03,-1.8727
2007-05-04,6.8702
2007-05-07,3.5714
2007-05-08,-11.3793
2007-05-09,5.0584
2007-05-10,3.7037
2007-05-11,3.5714
2007-05-14,1.7241
2007-05-15,-6.7797
2007-05-16,-3.6364
2007-05-17,0.0
2007-05-18,1.1320999999999999
2007-05-21,8.209
2007-05-22,0.0
2007-05-23,0.0
2007-05-24,-1.7241
2007-05-25,-5.2632
2007-05-29,12.963
2007-05-30,-14.0984
2007-05-31,13.7405
2007-06-04,-6.0403
2007-06-05,0.0
2007-06-06,-3.5714
2007-06-07,8.5185
2007-06-08,-9.215
2007-06-11,-4.1353
2007-06-12,0.0
2007-06-13,0.0
2007-06-14,1.9607999999999999
2007-06-15,-7.6923
2007-06-18,-4.1667
2007-06-19,10.8696
2007-06-20,1.9607999999999999
2007-06-21,-5.7692
2007-06-22,2.0408
2007-06-25,-2.0
2007-06-26,12.2449
2007-06-27,-5.4545
2007-06-28,-8.0769
2007-06-29,-5.8577
2007-07-02,-6.6667
2007-07-03,2.3810000000000002
2007-07-05,20.4651
2007-07-06,-7.3359
2007-07-09,-6.25
2007-07-10,2.2222
2007-07-11,-2.1739
2007-07-12,-1.3333
2007-07-13,-7.6577
2007-07-16,11.7073
2007-07-17,-10.4803
2007-07-18,0.0
2007-07-19,-2.439
2007-07-20,-22.5
2007-07-23,9.6774
2007-07-25,-8.8235
2007-07-26,-19.3548
2007-07-27,8.0
2007-07-30,-7.4074
2007-07-31,-16.0
2007-08-01,19.0476
2007-08-02,-12.0
2007-08-03,18.1818
2007-08-06,-7.6923
2007-08-07,0.8333
2007-08-08,7.438
2007-08-09,15.3846
2007-08-10,6.6667
2007-08-13,-6.25
2007-08-14,-16.6667
2007-08-15,16.0
2007-08-16,3.4483
2007-08-17,-16.6667
2007-08-20,2.4
2007-08-21,5.4688
2007-08-22,0.0
2007-08-23,14.8148
2007-08-24,0.0
2007-08-27,-16.129
2007-08-28,26.9231
2007-08-29,-20.6061
2007-08-31,-0.7634
2007-09-04,-3.8462
2007-09-05,26.4
2007-09-06,-6.3291
2007-09-07,-12.1622
2007-09-10,0.0
2007-09-12,3.8462
2007-09-13,11.1111
2007-09-14,50.0
2007-09-17,-20.0
2007-09-18,0.0
2007-09-19,0.0
2007-09-20,23.8889
2007-09-21,3.1390000000000002
2007-09-24,-2.1739
2007-09-25,-15.5556
2007-09-26,5.2632
2007-09-27,-5.0
2007-09-28,-10.526299999999999
2007-10-01,5.8824
2007-10-02,0.0
2007-10-03,-30.5556
2007-10-04,-40.0
2007-10-05,0.0
2007-10-08,-6.6667
2007-10-09,21.4286
2007-10-10,30.5882
2007-10-11,-5.4054
2007-10-12,-2.8571
2007-10-15,2.9412000000000003
2007-10-16,16.1905
2007-10-17,2.459
2007-10-18,0.0
2007-10-19,-5.6
2007-10-22,1.6949
2007-10-23,1.6667
2007-10-24,-8.1967
2007-10-25,-1.7856999999999998
2007-10-26,7.2727
2007-10-29,-11.0169
2007-10-30,4.7619
2007-10-31,-10.0
2007-11-01,0.0
2007-11-02,-9.0909
2007-11-05,-33.3333
2007-11-06,4.1667
2007-11-07,36.0
2007-11-08,-20.0
2007-11-12,23.5294
2007-11-14,-21.4286
2007-11-15,0.0
2007-11-16,-16.6667
2007-11-19,9.0909
2007-11-20,-16.6667
2007-11-21,20.0
2007-11-23,0.0
2007-11-26,8.3333
2007-11-27,-4.6154
2007-11-28,-11.2903
2007-11-29,9.0909
2007-11-30,28.3333
2007-12-03,-7.7922
2007-12-04,1.4085
2007-12-06,4.1667
2007-12-07,6.6667
2007-12-10,-1.25
2007-12-11,6.3291
2007-12-12,1.1905000000000001
2007-12-13,-5.8824
2007-12-14,0.0
2007-12-17,0.0
2007-12-19,-6.25
2007-12-20,13.3333
2007-12-21,-11.7647
2007-12-24,1.3333
2007-12-26,-27.6316
2007-12-27,18.1818
2007-12-28,-7.6923
2007-12-31,-25.0
2008-01-02,31.1111
2008-01-03,6.7797
2008-01-08,7.9365
2008-01-09,-23.5294
2008-01-10,5.7692
2008-01-11,-9.0909
2008-01-14,4.0
2008-01-15,-13.461500000000001
2008-01-16,10.0
2008-01-17,11.1111
2008-01-18,-18.1818
2008-01-22,-8.8889
2008-01-23,21.9512
2008-01-24,0.0
2008-01-25,0.0
2008-01-28,-7.0
2008-01-29,-1.0753
2008-01-31,21.7391
2008-02-04,-6.25
2008-02-06,2.8571
2008-02-07,3.7037
2008-02-08,-7.1429
2008-02-11,0.0
2008-02-13,-3.8462
2008-02-20,16.0
2008-02-26,-1.7241
2008-02-27,-5.2632
2008-02-29,-9.2593
2008-03-04,-4.0816
2008-03-05,0.0
2008-03-06,-2.1277
2008-03-07,8.6957
2008-03-10,-8.0
2008-03-11,8.6957
2008-03-12,0.0
2008-03-13,0.0
2008-03-17,-8.0
2008-03-19,-4.3478
2008-03-20,-4.5455
2008-03-24,-1.1905000000000001
2008-03-25,-15.6627
2008-03-26,14.2857
2008-03-27,0.0
2008-03-28,20.0
2008-03-31,-27.0833
2008-04-07,2.8571
2008-04-14,-2.7778
2008-04-15,34.2857
2008-04-17,-25.5319
2008-04-22,0.0
2008-04-24,-2.8571
2008-04-25,0.0
2008-04-28,11.7647
2008-04-29,2.6316
2008-04-30,0.0
2008-05-01,-12.8205
2008-05-02,17.647100000000002
2008-05-05,0.0
2008-05-06,2.5
2008-05-09,-2.439
2008-05-12,2.5
2008-05-13,0.0
2008-05-19,-4.878
2008-05-20,-7.4359
2008-05-21,-0.277
2008-05-22,5.5556
2008-05-23,10.526299999999999
2008-05-27,-14.2857
2008-05-28,13.8889
2008-05-29,-2.439
2008-05-30,-22.5
2008-06-03,-9.6774
2008-06-04,0.0
2008-06-10,14.2857
2008-06-11,0.0
2008-06-12,9.375
2008-06-17,-2.8571
2008-06-18,0.0
2008-06-19,-35.2941
2008-06-25,36.3636
2008-06-26,-26.6667
2008-06-27,0.0
2008-07-01,0.0
2008-07-08,-9.0909
2008-07-10,25.0
2008-07-14,28.0
2008-07-15,-53.125
2008-07-17,0.0
2008-07-18,0.0
2008-07-22,33.3333
2008-07-23,0.0
2008-07-24,-50.0
2008-07-25,80.0
2008-07-29,-15.0
2008-07-31,-34.6405
2008-08-01,0.0
2008-08-04,30.0
2008-08-05,-46.1538
2008-08-06,185.7143
2008-08-08,-10.0
2008-08-13,22.2222
2008-08-19,-63.6364
2008-08-27,0.0
2008-08-28,87.5
2008-08-29,-6.6667
2008-09-03,7.1429
2008-09-09,-33.3333
2008-09-10,60.0
2008-09-11,-43.75
2008-09-15,77.7778
2008-09-17,-31.25
2008-09-18,-9.0909
2008-09-19,-30.0
2008-09-23,85.7143
2008-09-25,-42.3077
2008-09-30,-33.3333
2008-10-01,160.0
2008-10-02,0.0
2008-10-03,-61.5385
2008-10-06,0.0
2008-10-07,-20.0
2008-10-10,25.0
2008-10-13,0.0
2008-10-17,200.0
2008-10-20,-60.0
2008-10-22,16.6667
2008-10-24,42.8571
2008-10-27,-30.0
2008-10-29,57.1429
2008-10-30,0.0
2008-10-31,45.4545
2008-11-03,37.5
2008-11-04,-45.4545
2008-11-05,83.3333
2008-11-07,0.0
2008-11-10,-59.0909
2008-11-11,11.1111
2008-11-12,0.0
2008-11-14,-10.0
2008-11-17,-11.1111
2008-11-18,0.0
2008-11-19,0.0
2008-11-20,0.0
2008-11-25,-37.5
2008-12-01,60.0
2008-12-02,-62.5
2008-12-03,133.3333
2008-12-05,0.0
2008-12-09,0.0
2008-12-11,71.4286
2008-12-16,-75.0
2008-12-17,266.6667
2008-12-18,0.0
2008-12-19,0.0
2008-12-23,-68.1818
2008-12-24,0.0
2008-12-26,42.8571
2008-12-29,100.0
2008-12-30,-65.0
2008-12-31,100.0
2009-01-08,-28.5714
2009-01-13,40.0
2009-01-23,-85.7143
2009-01-26,700.0
2009-01-27,50.0
2009-01-28,-29.1667
2009-01-29,-7.0588
2009-01-30,-5.0633
2009-02-02,13.3333
2009-02-03,0.0
2009-02-04,0.0
2009-02-06,-11.7647
2009-02-09,6.6667
2009-02-10,6.25
2009-02-11,-41.1765
2009-02-12,60.0
2009-02-20,-12.5
2009-02-24,-41.4286
2009-03-02,-2.439
2009-03-03,0.0
2009-03-05,0.0
2009-03-06,-25.0
2009-03-11,0.0
2009-03-13,0.0
2009-03-16,46.6667
2009-03-17,59.0909
2009-03-18,0.0
2009-03-19,71.4286
2009-03-20,37.5
2009-03-23,-9.0909
2009-03-24,20.0
2009-03-30,-55.5556
2009-03-31,100.0
2009-04-06,-87.5
2009-04-09,800.0
2009-04-13,-77.7778
2009-04-14,350.0
2009-04-15,-83.3333
2009-04-16,500.0
2009-04-17,0.0
2009-04-20,0.0
2009-04-21,0.0
2009-04-23,0.0
2009-04-24,0.0
2009-04-27,-83.3333
2009-04-28,500.0
2009-05-01,-72.2222
2009-05-05,260.0
2009-05-08,-5.5556
2009-05-12,-41.1765
2009-05-14,-40.0
2009-05-15,66.6667
2009-05-19,-25.0
2009-05-21,73.3333
2009-05-22,-46.1538
2009-05-26,71.4286
2009-05-27,-58.3333
2009-06-01,0.0
2009-06-04,0.0
2009-06-05,0.0
2009-06-08,200.0
2009-06-10,0.0
2009-06-11,-53.3333
2009-06-12,-28.5714
2009-06-15,0.0
2009-06-16,60.0
2009-06-17,0.0
2009-06-19,-37.5
2009-06-23,200.0
2009-06-26,-66.6667
2009-06-30,10.0
2009-07-07,172.7273
2009-07-09,-6.6667
2009-07-13,-42.8571
2009-07-14,-12.5
2009-07-17,7.1429
2009-07-20,-33.3333
2009-07-28,30.0
2009-07-29,-53.8462
2009-07-31,33.3333
2009-08-03,100.0
2009-08-04,0.0
2009-08-05,0.0
2009-08-11,-12.5
2009-08-13,0.0
2009-08-20,0.0
2009-08-28,-42.8571
2009-09-04,25.0
2009-09-10,-99.75
2009-09-14,31900.0
2009-09-21,0.0
2009-09-22,-97.5
2009-09-23,2900.0
2009-09-25,0.0
2009-10-08,-96.6667
2009-11-20,100.0
2009-11-30,-40.625
2009-12-07,-57.8947
2009-12-15,3900.0
2009-12-16,0.0
2009-12-17,-95.0
2009-12-21,100.0
2009-12-22,-50.0
2009-12-23,900.0
2009-12-24,0.0
2009-12-28,0.0
2009-12-29,0.0
2010-01-06,80.0
2010-01-08,11.1111
2010-01-22,0.0
2010-02-11,-50.0
2010-03-11,0.0
2010-03-15,0.0
2010-03-16,0.0
2010-04-29,0.0
2010-05-06,10.0
2010-06-02,9.0909
2010-07-02,0.0
2010-07-06,-91.6667
2010-08-11,300.0
2010-08-12,0.0
2010-08-16,87.5
2010-08-19,33.3333
2010-08-20,0.0
2010-08-24,0.0
2010-08-25,0.0
2010-08-26,100.0
2010-09-01,0.0
2010-09-08,0.0
2010-09-10,0.0
2010-09-16,-95.0
2010-09-22,2900.0
2010-09-27,0.0
2010-09-28,33.3333
2010-09-29,-25.0
2010-09-30,33.3333
2010-10-01,0.0
2010-10-04,-18.75
2010-10-05,146.1538
2010-10-06,-62.5
2010-10-07,0.0
2010-10-08,0.0
2010-10-11,0.0
2010-10-19,0.0
2010-10-22,0.0
2010-10-25,0.0
2010-11-01,-66.6667
2010-11-11,900.0
2010-11-12,0.0
2010-11-16,-99.875
2010-11-19,63900.0
2010-11-22,-12.5
2010-11-23,14.2857
2010-11-24,0.0
2010-11-30,0.0
2010-12-02,-31.25
2010-12-06,63.6364
2010-12-07,0.0
2010-12-13,22.2222
2010-12-14,13.6364
2010-12-15,-44.0
2010-12-17,42.8571
2010-12-21,0.0
2010-12-22,-15.0
2010-12-23,5.8824
2010-12-28,0.0
2010-12-30,44.4444
2010-12-31,3.8462
2011-01-03,18.5185
2011-01-04,9.375
2011-01-05,8.5714
2011-01-06,5.2632
2011-01-07,0.0
2011-01-10,-10.0
2011-01-11,0.0
2011-01-12,-5.5556
2011-01-13,5.8824
2011-01-14,-5.5556
2011-01-18,5.8824
2011-01-19,0.0
2011-01-20,5.5556
2011-01-21,-5.2632
2011-01-24,-27.7778
2011-01-25,15.3846
2011-01-26,13.3333
2011-01-27,17.647100000000002
2011-01-28,-35.0
2011-01-31,46.1538
2011-02-01,0.0
2011-02-02,0.0
2011-02-03,0.0
2011-02-07,0.0
2011-02-09,-10.0
2011-02-11,-6.4327
2011-02-15,6.25
2011-02-16,-23.5294
2011-02-28,-7.6923
2011-03-04,0.0
2011-03-09,66.6667
2011-03-10,-35.0
2011-03-11,0.0
2011-03-16,0.0
2011-03-18,0.0
2011-03-21,0.0
2011-03-22,15.3846
2011-03-23,-20.0
2011-03-24,0.0
2011-03-25,0.0
2011-03-29,0.0
2011-04-04,-16.6667
2011-04-05,25.0
2011-04-07,-36.0
2011-04-13,0.0
2011-04-15,-37.5
2011-04-19,100.0
2011-04-20,10.0
2011-04-27,-54.5455
2011-04-28,-80.0
2011-05-26,400.0
2011-06-01,0.0
2011-06-02,60.0
2011-06-07,25.0
2011-06-09,-10.0
2011-06-14,0.0
2011-06-16,-66.6667
2011-06-23,33.3333
2011-06-27,0.0
2011-06-28,0.0
2011-06-29,150.0
2011-07-11,-20.0
2011-07-12,0.0
2011-07-15,0.0
2011-07-18,0.0
2011-07-20,-12.5
2011-07-27,-57.1429
2011-07-28,-32.2917
2011-08-29,146.1538
2011-08-31,-10.0
2011-09-16,26.6667
2011-09-29,-21.0526
2011-10-03,-11.1111
2011-10-12,12.5
2011-10-20,-11.1111
2011-10-26,0.0
2011-11-02,200.0
2011-11-03,33.3333
2011-11-04,-6.25
2011-11-07,0.0
2011-11-09,-53.3333
2011-11-11,-14.2857
2011-12-02,66.6667
2011-12-05,-30.0
2011-12-06,42.8571
2011-12-19,-40.0
2011-12-20,0.0
2011-12-23,0.0
2011-12-28,-91.6667
2011-12-30,900.0
2012-01-04,0.0
2012-01-06,0.0
2012-01-17,10.0
2012-01-18,45.4545
2012-01-23,25.0
2012-01-26,20.0
2012-01-27,0.0
2012-01-30,0.0
2012-02-01,0.0
2012-02-03,16.6667
2012-02-06,-35.7143
2012-02-13,44.4444
2012-02-14,7.6923
2012-02-15,-0.7143
2012-02-23,36.6906
2012-02-24,-5.2632
2012-02-28,5.5556
2012-02-29,0.0
2012-03-02,-10.526299999999999
2012-03-07,-5.8824
2012-03-09,-37.5
2012-03-13,130.0
2012-03-14,-34.7826
2012-03-20,0.0
2012-04-02,0.0
2012-04-23,-33.3333
2012-05-14,-10.0
2012-05-16,11.1111
2012-05-21,-10.0
2012-05-23,0.0
2012-05-25,-11.1111
2012-05-29,-37.5
2012-05-31,0.0
2012-06-11,0.0
2012-06-13,0.0
2012-06-14,0.0
2012-06-20,-20.0
2012-06-25,25.0
2012-06-26,-40.0
2012-07-18,-33.3333
2012-08-28,0.0
2012-08-30,-50.0
2012-10-02,-98.75
2012-10-09,15900.0
2012-11-09,-50.0
2012-11-14,0.0
2012-11-28,0.0
2012-12-14,0.0
2012-12-31,10.0
2013-02-06,0.0
2013-02-25,-54.5455
2013-02-27,500.0
2013-04-10,-96.6667
2013-04-11,9900.0
2013-04-15,-70.0
2013-04-22,-96.6667
2013-05-17,-87.5
2013-07-24,700.0
2013-08-09,100.0
2013-08-12,0.0
2013-08-14,-93.75
2013-08-16,0.0
2014-02-18,700.0
2014-02-24,-87.5
2014-03-05,0.0
2014-05-12,0.0
2014-06-05,0.0
2014-06-13,0.0
2014-08-01,0.0
2014-12-31,0.0
2015-02-05,0.0
2015-10-26,700.0
2015-12-16,-87.5
2015-12-23,0.0
2016-04-21,700.0
2016-07-07,0.0
2016-10-11,-87.5
2016-11-10,0.0
2018-01-16,-20.0
2018-01-30,0.0
2018-08-13,0.0
2018-11-15,0.0
2018-11-23,-99.0
2019-05-20,0.0
2019-12-19,0.0
2020-04-09,0.0
2020-05-06,900.0
2020-06-10,1900.0001
