ticker,SEMUF US Equity
2001-03-28,0.0
2001-04-02,0.0
2001-04-03,0.0
2001-04-04,0.0
2001-04-06,-6.25
2001-04-09,5.0
2001-05-17,0.0
2001-05-18,0.0
2001-05-21,0.0
2001-05-23,7.9365
2001-05-29,-3.5294
2001-06-01,0.0
2001-06-04,0.6098
2001-06-13,0.0
2001-06-19,9.0909
2001-06-26,-8.3333
2001-06-27,3.0303
2001-06-28,0.0
2001-07-09,0.0
2001-07-10,-2.9412000000000003
2001-07-16,1.0909
2001-07-31,-1.0791
2001-08-01,0.0
2001-08-06,0.0
2001-08-28,-3.0303
2001-08-29,3.125
2001-08-30,-2.7879
2001-09-21,-6.4838000000000005
2001-09-26,10.0
2001-09-27,-9.0909
2001-09-28,1.3333
2001-10-09,-4.6053
2001-11-05,0.0
2001-11-28,0.0
2001-11-30,24.1379
2001-12-06,-19.4444
2001-12-19,10.3448
2001-12-28,-9.375
2001-12-31,22.069
2002-01-02,-18.0791
2002-01-03,0.0
2002-01-07,0.0
2002-01-10,0.0
2002-01-11,0.0
2002-01-15,0.0
2002-01-16,-17.2414
2002-01-18,33.3333
2002-01-24,-9.375
2002-01-30,0.0
2002-02-06,10.3448
2002-03-22,0.0
2002-03-25,25.0
2002-04-24,-10.0
2002-05-15,0.0
2002-05-24,0.0
2002-05-30,5.5556
2002-06-03,-10.526299999999999
2002-06-21,-5.8824
2002-07-09,0.0
2002-07-24,0.0
2002-07-26,0.0
2002-08-30,0.6289
2002-09-11,0.0
2002-09-23,0.0
2002-10-10,12.5
2002-11-06,-13.8889
2002-11-08,0.0
2002-11-11,0.0
2002-11-13,-3.2258
2002-11-15,-33.3333
2002-11-19,55.0
2002-11-20,5.1613
2002-12-09,4.2945
2002-12-11,-8.8235
2002-12-20,0.0
2002-12-27,3.2258
2002-12-31,3.125
2003-02-06,-6.0606
2003-02-18,-17.4194
2003-02-21,9.375
2003-04-25,14.2857
2003-04-29,0.0
2003-06-03,0.0
2003-06-06,-12.5
2003-06-23,14.2857
2003-06-24,0.0
2003-06-25,0.0
2003-06-27,0.0
2003-07-07,6.25
2003-07-17,-5.8824
2003-08-21,9.375
2003-08-26,0.0
2003-08-28,0.0
2003-08-29,-8.5714
2003-09-10,0.0
2003-10-06,6.25
2003-10-09,-5.8824
2003-10-10,0.0
2003-10-15,3.125
2003-10-16,-3.0303
2003-10-20,1.25
2003-10-21,-1.2346
2003-11-10,0.0
2003-11-21,0.0
2003-11-25,3.125
2003-12-03,-3.0303
2003-12-04,0.0
2003-12-05,0.0
2003-12-11,0.0
2003-12-12,0.0
2003-12-23,6.25
2003-12-24,0.7059
2004-01-05,7.0588
2004-01-08,0.0
2004-01-09,9.8901
2004-01-12,0.5
2004-01-16,3.9801
2004-01-21,24.4019
2004-01-23,-7.6923
2004-01-26,-16.6667
2004-02-02,20.0
2004-02-12,0.0
2004-02-20,-8.3333
2004-02-24,9.0909
2004-02-27,-8.3333
2004-03-08,0.0
2004-03-09,9.0909
2004-03-10,0.0
2004-03-12,0.0
2004-03-19,0.0
2004-04-27,0.0
2004-04-30,0.0
2004-05-13,-14.1667
2004-05-18,16.5049
2004-05-24,-14.1667
2004-05-25,-2.4272
2004-05-28,19.403
2004-06-22,-12.5
2004-06-24,0.0
2004-06-28,9.5238
2004-06-29,-8.0
2004-06-30,15.7845
2004-07-06,-12.6531
2004-07-16,2.8037
2004-07-30,18.1818
2004-08-09,-15.3846
2004-08-18,-4.5455
2004-08-20,0.0
2004-08-23,0.0
2004-09-02,0.0
2004-09-09,8.0952
2004-09-13,3.5242
2004-09-21,4.2553
2004-09-22,-8.1633
2004-09-27,0.0
2004-10-18,0.0
2004-10-25,0.0
2004-10-26,0.0
2004-11-02,0.0
2004-11-05,14.5778
2004-11-10,14.4298
2004-11-11,-8.6102
2004-11-24,2.003
2004-11-30,9.0909
2004-12-20,-10.0
2004-12-22,12.963
2004-12-27,0.0
2004-12-30,8.6957
2004-12-31,-3.0303
2005-01-18,-7.8125
2005-01-19,-1.3559
2005-01-21,1.7182
2005-01-26,11.4865
2005-02-07,-4.5455
2005-02-09,7.9365
2005-02-10,-1.4706000000000001
2005-02-11,-4.4776
2005-02-14,3.125
2005-02-15,1.5152
2005-02-16,2.9851
2005-02-17,2.8986
2005-02-18,0.0
2005-02-22,18.3099
2005-02-23,-4.7619
2005-02-24,0.0
2005-02-25,0.0
2005-02-28,0.0
2005-03-01,0.0
2005-03-02,0.0
2005-03-03,5.0
2005-03-04,0.0
2005-03-07,0.0
2005-03-08,5.2381
2005-03-09,-6.1086
2005-03-10,4.8193
2005-03-11,-3.4483
2005-03-14,2.3810000000000002
2005-03-15,8.1395
2005-03-16,1.0753
2005-03-17,5.3191
2005-03-18,-2.0202
2005-03-21,-2.0619
2005-03-24,4.2105
2005-03-28,0.0
2005-03-31,-2.0202
2005-04-01,-1.6082
2005-04-05,-7.3469999999999995
2005-04-06,1.7776999999999998
2005-04-07,-6.6667
2005-04-08,2.3810000000000002
2005-04-11,4.6512
2005-04-12,6.6667
2005-04-18,-4.1667
2005-04-21,-4.3478
2005-04-22,2.2727
2005-04-27,0.0
2005-04-28,-2.2222
2005-04-29,2.2727
2005-05-02,0.0
2005-05-03,-2.2222
2005-05-04,6.8182
2005-05-06,0.4255
2005-05-09,2.7542
2005-05-13,-3.0928
2005-05-19,0.0
2005-05-25,-5.3191
2005-05-26,4.4944
2005-06-02,1.0753
2005-06-03,1.0638
2005-06-06,-1.0526
2005-06-09,3.1915
2005-06-16,0.0
2005-06-27,-3.0928
2005-06-28,2.1277
2005-06-29,1.0417
2005-06-30,3.0928
2005-07-13,-2.0
2005-07-14,4.0816
2005-07-15,-3.9215999999999998
2005-07-19,-2.2449
2005-07-22,8.5595
2005-07-27,5.7692
2005-07-28,3.6364
2005-07-29,19.2982
2005-08-10,-8.8235
2005-08-23,1.6129
2005-08-24,0.0
2005-08-31,7.9365
2005-09-07,-5.8824
2005-09-14,0.0
2005-09-16,0.0
2005-09-19,0.0
2005-09-20,6.25
2005-09-22,2.9412000000000003
2005-09-28,5.7143
2005-10-05,1.3514
2005-10-06,-1.52
2005-10-10,0.1895
2005-10-11,1.3514
2005-10-12,0.0
2005-10-13,-1.2
2005-10-14,1.4845
2005-10-17,0.0
2005-10-19,-0.9309
2005-10-20,0.6711
2005-10-21,-0.5333
2005-10-25,0.5362
2005-10-27,-0.1333
2005-10-28,0.1335
2005-10-31,0.0
2005-11-02,-6.6667
2005-11-09,-5.0
2005-11-23,0.0
2005-11-28,0.0
2005-11-30,9.7744
2005-12-01,-13.6986
2005-12-06,20.634900000000002
2005-12-07,-13.1579
2005-12-08,-3.0303
2005-12-28,14.2813
2005-12-29,1.3699
2005-12-30,0.0
2006-01-05,0.0
2006-01-09,-5.4054
2006-01-11,0.0
2006-01-24,0.0
2006-01-25,2.8571
2006-01-27,11.1111
2006-01-30,-1.25
2006-02-01,1.2658
2006-02-06,-0.625
2006-02-10,-1.8868
2006-02-16,0.0
2006-02-17,0.0
2006-02-21,0.0
2006-02-22,1.2821
2006-02-24,-0.6329
2006-02-27,-0.6369
2006-02-28,0.0
2006-03-01,-5.1282
2006-03-02,1.3514
2006-03-03,3.7333
2006-03-10,-2.3136
2006-03-14,0.0
2006-03-15,0.6579
2006-03-16,0.0
2006-03-17,-0.6536
2006-03-20,1.3158
2006-03-21,-1.2987
2006-03-23,0.0
2006-03-29,1.3158
2006-03-31,0.0
2006-04-03,0.8442
2006-04-04,-0.1932
2006-04-05,1.0323
2006-04-07,0.6386
2006-04-13,-1.0152
2006-04-17,1.0256
2006-04-19,0.0
2006-04-20,-2.2843
2006-04-21,3.8961
2006-04-24,0.0
2006-04-25,1.875
2006-04-26,7.9755
2006-04-27,0.0
2006-05-01,1.1364
2006-05-02,0.0
2006-05-03,-0.5618
2006-05-05,-0.339
2006-05-09,2.0408
2006-05-10,2.2222
2006-05-12,10.8696
2006-05-16,-1.9607999999999999
2006-05-22,-4.0
2006-05-23,4.1667
2006-05-24,0.0
2006-05-25,2.0
2006-05-26,3.9215999999999998
2006-05-31,-2.8302
2006-06-01,5.8252
2006-06-02,0.0
2006-06-06,0.0
2006-06-07,0.0
2006-06-08,-0.9174
2006-06-12,-4.6296
2006-06-13,-0.9709
2006-06-15,-1.9607999999999999
2006-06-16,0.0
2006-06-19,-2.0
2006-06-20,4.0816
2006-06-21,1.4706000000000001
2006-06-27,-2.4154999999999998
2006-06-30,6.9307
2006-07-03,0.0
2006-07-05,0.0
2006-07-10,1.8519
2006-07-13,5.4545
2006-07-20,0.0
2006-07-21,0.0
2006-07-24,0.0
2006-07-26,3.4483
2006-07-27,0.0
2006-07-31,0.0
2006-08-14,-10.0
2006-08-16,7.2222
2006-08-24,1.8998
2006-08-28,-3.3898
2006-08-29,3.5088
2006-08-31,-3.3898
2006-09-07,1.7544
2006-09-11,-3.4483
2006-09-15,-4.0179
2006-09-22,-2.3256
2006-09-25,-8.5714
2006-09-27,10.4167
2006-09-28,-1.8868
2006-09-29,0.0
2006-10-03,0.0
2006-10-06,-7.6923
2006-10-13,6.25
2006-10-19,7.8431
2006-10-31,-1.8182
2006-11-02,-1.8519
2006-11-08,-5.6604
2006-11-09,6.0
2006-11-13,-8.4906
2006-11-16,0.0
2006-11-17,0.0
2006-11-22,9.2784
2006-11-30,3.7736
2006-12-13,0.0
2006-12-15,0.0
2006-12-19,0.0909
2006-12-20,0.0908
2006-12-27,-3.8113
2006-12-29,3.7736
2007-01-09,-5.4545
2007-01-22,-1.9231
2007-01-24,0.0
2007-01-25,3.9215999999999998
2007-01-31,0.0
2007-02-05,0.0
2007-02-15,1.8868
2007-02-27,-3.7037
2007-02-28,0.0
2007-03-08,1.9231
2007-03-14,1.8868
2007-03-21,0.0
2007-03-22,0.0
2007-03-26,1.8519
2007-03-28,4.0
2007-03-29,-3.8462
2007-03-30,7.2727
2007-04-11,-6.7797
2007-04-23,8.9091
2007-04-25,0.1669
2007-05-08,8.3333
2007-05-15,0.0
2007-05-31,6.1538
2007-06-04,4.3478
2007-06-26,-12.5
2007-06-27,15.873
2007-07-09,-13.6986
2007-07-10,0.0
2007-07-11,7.1429
2007-07-12,0.0
2007-07-19,4.8148
2007-07-24,1.7668
2007-07-25,-2.7778
2007-07-27,7.1429
2007-07-31,-5.6
2007-08-01,-2.1893
2007-08-02,0.0
2007-08-07,-0.361
2007-08-16,-2.8986
2007-08-17,0.0
2007-08-20,1.6118999999999999
2007-08-23,2.8202
2007-08-24,-2.8571
2007-09-17,2.9412000000000003
2007-09-21,0.0
2007-09-24,2.8571
2007-09-27,4.1667
2007-09-28,4.0
2007-10-09,5.1282
2007-10-11,-2.439
2007-10-12,0.0
2007-10-24,2.5
2007-11-02,9.7561
2007-11-19,-5.5556
2007-11-28,0.0
2007-11-29,0.0
2007-11-30,5.8824
2007-12-05,-5.5556
2007-12-13,-25.8824
2007-12-14,11.1111
2007-12-18,1.4285999999999999
2007-12-19,0.0
2007-12-20,0.0
2007-12-21,0.3521
2007-12-31,8.0702
2008-01-04,0.0
2008-01-15,1.2987
2008-01-16,0.0
2008-01-23,-0.9615
2008-01-30,0.9709
2008-01-31,2.5641
2008-03-07,-6.125
2008-03-17,0.0
2008-03-18,0.0
2008-03-26,-6.6667
2008-03-31,14.2857
2008-04-02,-6.25
2008-04-04,0.0
2008-04-07,4.3333
2008-04-08,-3.77
2008-04-10,3.5857
2008-04-14,-2.5641
2008-04-15,-1.3158
2008-04-22,4.0
2008-04-30,3.8462
2008-05-08,0.0
2008-05-14,5.2469
2008-06-09,1.4663
2008-06-20,-0.578
2008-06-25,0.5814
2008-06-26,0.0
2008-06-30,-0.578
2008-07-02,-1.1628
2008-07-08,0.0
2008-07-09,1.1764999999999999
2008-07-16,-5.814
2008-07-18,1.2346
2008-07-21,-2.439
2008-07-25,2.5
2008-08-04,4.878
2008-08-13,-4.6512
2008-08-14,-2.439
2008-08-18,0.0
2008-08-19,0.0
2008-08-25,0.0
2008-08-26,-1.25
2008-09-03,0.0
2008-09-09,-3.7975
2008-09-11,-1.3158
2008-09-17,0.0
2008-09-18,-13.3333
2008-09-19,4.6154
2008-09-22,-4.4118
2008-09-24,-3.0769
2008-09-26,0.0
2008-09-29,-3.1746
2008-09-30,1.6393
2008-10-01,1.6129
2008-10-07,-12.6984
2008-10-08,0.0
2008-10-09,-3.6364
2008-10-10,-15.0943
2008-10-13,4.4444
2008-10-15,-0.766
2008-10-20,-12.0926
2008-10-22,0.0
2008-10-24,0.0
2008-10-27,0.0
2008-10-29,0.0
2008-10-30,-2.439
2008-10-31,30.0
2008-11-18,-26.1538
2008-11-19,0.2604
2008-11-20,-6.4935
2008-11-21,-11.1111
2008-11-24,-6.25
2008-11-25,-8.3333
2008-11-28,7.2364
2008-12-04,-4.5439
2008-12-08,-0.5329
2008-12-09,-3.5714
2008-12-10,-2.7778
2008-12-15,-1.3333
2008-12-17,0.0
2008-12-19,-3.4749
2008-12-23,0.0
2008-12-29,7.2
2008-12-30,-6.7164
2008-12-31,8.0
2009-01-06,-1.8519
2009-01-07,-5.6604
2009-01-22,2.0
2009-01-27,0.9804
2009-02-05,0.9709
2009-02-13,-3.6538
2009-02-17,0.7984
2009-02-18,0.0
2009-02-20,-4.9505
2009-02-25,-6.25
2009-02-27,15.5556
2009-03-02,-15.3846
2009-03-03,-1.0651
2009-03-04,10.2653
2009-03-05,-1.0417
2009-03-09,-15.7895
2009-03-10,0.0
2009-03-12,25.0
2009-03-13,0.0
2009-03-17,-18.0
2009-03-25,10.9756
2009-03-31,3.2967
2009-04-01,-3.1915
2009-04-07,5.9341
2009-04-13,7.8838
2009-04-15,-4.2308
2009-04-17,0.8032
2009-04-22,7.1713000000000005
2009-04-23,0.3717
2009-04-28,11.1111
2009-04-29,0.0
2009-04-30,13.3333
2009-05-01,-3.6765
2009-05-05,3.0534
2009-05-07,0.7407
2009-05-08,4.4118
2009-05-15,4.2254
2009-05-20,2.7027
2009-05-22,0.0
2009-05-29,-6.8421
2009-06-01,7.3446
2009-06-02,0.0
2009-06-03,-5.2632
2009-06-08,11.1111
2009-06-09,0.0
2009-06-18,0.0
2009-06-26,0.0
2009-07-02,-10.0
2009-08-05,5.5556
2009-08-10,-2.6316
2009-08-19,8.1081
2009-08-20,6.25
2009-08-26,0.5882
2009-08-27,3.5088
2009-09-04,3.9548
2009-09-11,-7.0652
2009-09-14,0.5848
2009-09-15,-1.1628
2009-09-16,1.1764999999999999
2009-09-17,-0.5814
2009-09-22,0.5848
2009-09-23,-2.907
2009-09-24,0.0
2009-09-25,0.5988
2009-09-30,2.3810000000000002
2009-10-22,16.2791
2009-10-26,-16.0
2009-10-30,7.1429
2009-11-03,22.2222
2009-11-09,-7.2727
2009-11-18,-7.8431
2009-12-02,-4.2553
2009-12-15,4.4444
2009-12-16,-1.0638
2009-12-18,-2.1505
2009-12-22,5.4945
2009-12-23,1.0417
2009-12-31,-2.0619
2010-01-06,3.1579
2010-01-08,-0.5102
2010-01-11,-15.8974
2010-01-12,14.6341
2010-01-14,-4.2553
2010-01-15,0.4444
2010-01-19,-0.4425
2010-01-21,0.0
2010-01-22,0.0
2010-01-25,0.0
2010-01-27,8.8889
2010-01-28,0.0
2010-02-05,-8.1633
2010-02-11,11.1111
2010-02-12,-4.0
2010-02-19,-3.125
2010-02-26,7.5269
2010-03-04,-10.0
2010-03-05,11.1111
2010-03-08,-10.0
2010-03-12,8.8889
2010-03-19,6.1224
2010-03-31,-3.8462
2010-04-01,-2.0
2010-04-05,-4.0816
2010-04-07,0.0
2010-04-13,0.0
2010-04-15,4.2553
2010-04-16,0.0
2010-04-26,0.0
2010-05-04,0.0
2010-05-05,0.0
2010-05-07,0.0
2010-05-10,2.1429
2010-05-11,-14.0859
2010-06-02,0.0
2010-06-09,0.0
2010-06-10,-2.3256
2010-06-14,0.0
2010-06-15,0.0
2010-06-16,0.0
2010-06-17,0.0
2010-06-21,2.3810000000000002
2010-06-22,5.814
2010-06-25,-1.0989
2010-06-30,-2.2222
2010-07-09,1.1364
2010-07-12,-3.3708
2010-07-29,2.3256
2010-08-02,0.0
2010-08-05,2.2727
2010-08-06,0.0
2010-08-25,0.0
2010-08-31,-4.4444
2010-09-10,0.0
2010-09-15,0.0
2010-09-21,4.6512
2010-09-22,-4.4444
2010-09-23,4.6512
2010-09-30,4.4444
2010-10-01,0.0
2010-10-04,-4.2553
2010-10-05,4.4444
2010-10-06,0.0
2010-10-11,0.0
2010-10-14,0.0
2010-10-18,2.1489
2010-10-20,6.2487
2010-10-25,0.0
2010-11-03,1.9407999999999999
2010-11-04,0.0
2010-11-05,0.0
2010-11-09,0.0
2010-11-10,0.0
2010-11-11,1.9231
2010-11-17,-7.4528
2010-11-18,5.9735
2010-11-23,-1.4236
2010-11-24,0.0
2010-11-29,1.4832
2010-12-02,0.9615
2010-12-03,0.0
2010-12-07,2.8571
2010-12-10,0.0
2010-12-16,1.8519
2010-12-20,1.8182
2010-12-22,7.1429
2010-12-31,0.0
2011-01-04,3.3333
2011-01-06,0.8065
2011-01-10,0.0
2011-01-12,0.0
2011-01-14,-0.8
2011-01-18,0.0
2011-01-20,0.0
2011-01-26,-0.8065
2011-01-27,0.813
2011-01-28,-0.8065
2011-01-31,0.813
2011-02-01,1.6129
2011-02-04,-3.1587
2011-02-07,3.2618
2011-02-09,-1.5079
2011-02-10,-0.0806
2011-02-14,1.6129
2011-02-15,2.7778
2011-02-16,1.1583
2011-02-18,1.145
2011-02-24,3.0189
2011-02-25,1.0989
2011-02-28,1.4493
2011-03-01,1.4285999999999999
2011-03-03,-0.6338
2011-03-04,2.0553
2011-03-08,0.0
2011-03-09,0.0
2011-03-11,-2.7778
2011-03-14,1.4285999999999999
2011-03-16,-1.4085
2011-03-22,0.0
2011-03-31,2.1429
2011-04-01,1.049
2011-04-04,-3.1003
2011-04-05,2.8425000000000002
2011-04-06,-0.0139
2011-04-08,0.0139
2011-04-11,2.7778
2011-04-12,-2.7027
2011-04-14,2.7778
2011-04-15,0.0
2011-04-18,-4.0541
2011-04-19,-1.4085
2011-04-20,5.7
2011-04-21,-1.338
2011-04-28,1.3562
2011-04-29,0.0135
2011-05-09,-5.3919
2011-05-10,5.6992
2011-05-11,-2.7027
2011-05-16,0.0
2011-05-18,0.0
2011-05-24,2.7778
2011-05-26,0.0
2011-05-27,-0.0135
2011-05-31,0.0
2011-06-03,-2.6896
2011-06-08,0.0
2011-06-13,-2.7778
2011-06-16,0.0
2011-06-23,-2.8571
2011-06-28,1.8235000000000001
2011-07-07,1.0976
2011-07-13,-0.0143
2011-07-14,0.0143
2011-07-21,2.8571
2011-07-22,2.7778
2011-08-01,-6.7568
2011-08-08,-5.7971
2011-08-11,4.6154
2011-08-16,0.0
2011-08-17,0.0
2011-08-23,0.0
2011-08-30,-0.7353
2011-08-31,2.963
2011-09-06,-2.1583
2011-09-07,0.0
2011-09-09,-1.4706000000000001
2011-09-13,0.0
2011-09-15,-1.4925
2011-09-19,0.0
2011-09-22,-1.5152
2011-09-26,-1.5385
2011-09-29,-3.125
2011-09-30,3.2258
2011-10-11,-2.3438
2011-10-12,0.8
2011-10-18,3.1746
2011-10-21,-7.6923
2011-10-24,3.3333
2011-10-31,3.2258
2011-11-01,-3.125
2011-11-02,0.0
2011-11-07,4.8387
2011-11-17,-0.0154
2011-11-18,0.0
2011-11-21,-3.062
2011-11-22,3.1746
2011-11-30,-0.7692
2011-12-13,0.0
2011-12-19,-3.876
2011-12-22,-11.2903
2012-01-05,5.4545
2012-01-10,-5.1724
2012-01-12,0.0
2012-01-17,0.0
2012-01-18,0.0
2012-01-19,0.0
2012-01-24,-3.6364
2012-01-25,3.7736
2012-01-26,-3.6364
2012-01-27,0.0
2012-01-30,0.0
2012-01-31,0.0
2012-02-01,0.0
2012-02-03,16.9811
2012-02-06,-12.9032
2012-02-07,0.0
2012-02-08,11.1111
2012-02-10,0.0
2012-02-13,0.0
2012-02-15,0.0
2012-02-21,0.0
2012-02-22,3.3333
2012-02-28,-1.6129
2012-02-29,5.7377
2012-03-01,-6.9767
2012-03-07,-1.6667
2012-03-08,1.6949
2012-03-14,3.3333
2012-03-16,1.6129
2012-03-19,0.7937
2012-03-22,0.0
2012-03-26,0.7874
2012-03-27,0.0
2012-03-28,0.0
2012-03-29,-0.7812
2012-03-30,0.7874
2012-04-02,0.7812
2012-04-03,0.0
2012-04-10,-0.3876
2012-04-17,0.3891
2012-04-18,-0.3876
2012-04-20,-0.3891
2012-04-23,-0.0156
2012-04-27,-2.3285
2012-04-30,4.0
2012-05-02,0.0
2012-05-03,0.0
2012-05-04,0.0
2012-05-15,-4.6154
2012-05-17,-0.0806
2012-05-23,0.0807
2012-05-24,0.0
2012-05-31,-1.6129
2012-06-04,-1.6393
2012-06-06,0.0
2012-06-25,0.0
2012-06-29,3.3333
2012-07-03,0.0
2012-07-23,-1.6129
2012-07-24,-3.2787
2012-07-26,8.4746
2012-08-06,0.0
2012-08-09,1.5625
2012-08-14,4.6154
2012-08-15,0.0
2012-08-31,0.0
2012-09-10,0.9853
2012-09-12,0.4806
2012-09-13,1.4493
2012-09-27,5.7143
2012-09-28,0.0
2012-10-03,0.0
2012-10-04,0.0
2012-10-05,2.7027
2012-10-08,-1.9737
2012-10-09,-0.3356
2012-10-12,-0.3367
2012-10-15,2.7027
2012-10-16,-1.3158
2012-10-17,-1.3333
2012-10-23,0.0
2012-10-24,0.0
2012-10-25,2.7027
2012-11-01,1.3158
2012-11-06,0.0
2012-11-15,-2.5974
2012-11-19,0.0
2012-11-20,0.0
2012-11-23,0.0
2012-11-28,-1.3333
2012-11-30,0.0
2012-12-03,-2.7027
2012-12-10,1.25
2012-12-11,-0.5487
2012-12-18,0.6897
2012-12-20,0.6849
2012-12-28,-0.6803
2012-12-31,0.0
2013-01-02,0.6849
2013-01-04,-0.6803
2013-01-07,0.0
2013-01-15,1.3699
2013-01-22,2.7027
2013-01-24,0.0
2013-01-25,-0.1316
2013-01-29,-1.1858
2013-01-30,-1.3333
2013-01-31,4.0541
2013-02-22,0.0
2013-02-25,0.0
2013-02-28,-1.2987
2013-03-07,-1.3158
2013-03-12,1.32
2013-03-15,0.0132
2013-03-18,0.0
2013-03-22,0.0
2013-03-28,-1.3158
2013-04-03,0.0
2013-04-05,0.0
2013-04-10,-1.0
2013-04-12,-0.3367
2013-04-15,0.0
2013-04-16,0.0
2013-04-22,-2.7027
2013-04-24,-1.3889
2013-04-25,2.8169
2013-04-26,-1.3699
2013-04-30,0.0
2013-05-02,2.0833
2013-05-06,-2.0408
2013-05-14,5.8496
2013-05-15,0.0
2013-05-16,0.0
2013-05-20,1.1842
2013-05-22,0.0
2013-05-24,-0.8453
2013-05-29,-0.8525
2013-05-30,0.5291
2013-05-31,0.0
2013-06-04,0.9868
2013-06-05,-0.6515
2013-06-06,2.2951
2013-06-07,0.0
2013-06-12,-1.2821
2013-06-13,1.2987
2013-06-14,0.0
2013-06-17,-1.2821
2013-06-21,1.6234
2013-06-24,0.0
2013-06-25,0.0
2013-06-27,-4.1534
2013-06-28,1.3333
2013-07-03,-1.3158
2013-07-09,0.0
2013-07-19,0.0
2013-07-23,0.0
2013-07-29,0.0
2013-08-08,0.0
2013-08-09,0.0
2013-08-12,2.6667
2013-08-15,5.1948
2013-08-26,-1.2346
2013-09-04,0.0
2013-09-06,0.0
2013-09-09,3.75
2013-09-10,2.4096
2013-09-11,-1.1764999999999999
2013-09-12,0.0
2013-09-18,0.0
2013-09-30,0.0
2013-10-04,2.3810000000000002
2013-10-07,0.0
2013-10-08,2.3256
2013-10-10,-0.5682
2013-10-11,0.0
2013-10-14,0.0
2013-10-15,0.0
2013-10-16,0.0
2013-10-17,-0.2857
2013-10-18,3.1519
2013-10-21,0.0
2013-10-22,0.5556
2013-10-23,0.0
2013-10-24,0.5525
2013-10-28,0.5495
2013-10-29,0.0
2013-11-01,3.8251
2013-11-04,0.0
2013-11-05,0.0
2013-11-06,0.0
2013-11-12,0.0
2013-11-14,0.0
2013-11-15,0.0
2013-11-18,0.0
2013-11-19,1.0526
2013-11-20,-6.25
2013-11-21,0.0
2013-11-25,0.0
2013-11-26,1.1111
2013-11-27,1.0989
2013-11-29,-1.087
2013-12-02,3.5714
2013-12-03,-0.7958
2013-12-04,0.0
2013-12-05,-1.0695000000000001
2013-12-06,-3.7838000000000003
2013-12-09,3.9213
2013-12-10,0.0
2013-12-11,-0.8541
2013-12-12,0.0
2013-12-13,1.4177
2013-12-16,0.0
2013-12-17,0.0
2013-12-18,-1.0753
2013-12-19,1.087
2013-12-20,0.0
2013-12-23,0.0
2013-12-24,0.0
2013-12-26,0.0
2013-12-27,1.0753
2013-12-30,1.0638
2014-01-02,-1.0526
2014-01-08,-7.4468
2014-01-10,3.4483
2014-01-13,-1.1667
2014-01-21,0.0562
2014-01-31,1.1236
2014-02-04,-3.3333
2014-02-05,0.0
2014-02-06,0.0
2014-02-20,0.0
2014-02-21,0.0
2014-02-24,3.4483
2014-03-12,-3.3333
2014-03-13,0.0
2014-03-21,3.4483
2014-03-25,0.0111
2014-03-27,2.2109
2014-04-01,-2.1739
2014-04-08,0.2778
2014-04-09,0.0
