ticker,HTRC US Equity
2004-12-23,0.0
2004-12-29,0.0
2004-12-30,0.0
2005-01-06,33.3333
2005-01-19,-25.0
2005-01-25,11.1111
2005-02-07,-10.0
2005-02-08,-11.1111
2005-02-09,25.0
2005-03-01,-20.0
2005-03-15,0.0
2005-03-22,0.0
2005-03-23,0.0
2005-03-28,0.0
2005-03-30,0.0
2005-04-04,0.0
2005-04-05,0.0
2005-04-19,12.5
2005-04-21,-11.1111
2005-05-13,0.0
2005-05-23,0.0
2005-05-24,6.25
2005-06-06,-5.8824
2005-07-18,-12.5
2005-08-10,0.0
2005-08-23,14.2857
2005-09-21,-12.5
2005-09-23,0.0
2005-09-26,0.0
2005-10-11,0.0
2005-10-19,0.0
2005-10-25,0.0
2005-11-07,0.0
2005-11-10,0.0
2005-11-11,0.0
2005-11-18,0.0
2005-12-28,0.0
2006-01-05,0.0
2006-01-06,42.8571
2006-01-23,-30.0
2006-01-27,42.8571
2006-01-30,0.0
2006-02-13,-30.0
2006-02-21,0.0
2006-03-02,0.0
2006-03-15,0.0
2006-03-24,42.8571
2006-04-03,0.0
2006-04-05,0.0
2006-04-06,-10.0
2006-04-12,11.1111
2006-04-13,-30.0
2006-04-18,42.8571
2006-04-19,50.0
2006-04-24,-20.0
2006-05-01,-16.6667
2006-05-09,20.0
2006-05-15,25.0
2006-05-16,0.0
2006-05-17,33.3333
2006-05-18,-5.0
2006-05-23,0.0
2006-05-25,0.0
2006-05-30,-21.0526
2006-06-08,33.3333
2006-06-09,0.0
2006-06-13,0.0
2006-06-15,0.0
2006-06-21,0.0
2006-06-29,-25.0
2006-07-03,33.3333
2006-07-20,-10.0
2006-08-23,-16.6667
2006-08-25,0.0
2006-09-07,-6.6667
2006-09-13,7.1429
2006-09-15,-6.6667
2006-09-19,-7.1429
2006-10-12,0.0
2006-10-23,-15.3846
2006-11-07,-9.0909
2006-11-09,20.0
2006-11-10,-4.1667
2006-11-13,-13.0435
2006-11-20,0.0
2006-12-05,30.0
2006-12-12,23.0769
2006-12-13,-6.25
2006-12-15,16.6667
2006-12-18,-14.2857
2006-12-19,0.0
2006-12-26,13.3333
2007-01-05,0.0
2007-01-12,5.8824
2007-01-19,19.4444
2007-01-22,25.5814
2007-01-23,11.1111
2007-01-25,-16.6667
2007-01-30,0.0
2007-02-08,0.0
2007-02-23,28.0
2007-02-27,9.375
2007-03-01,-5.7143
2007-03-05,0.0
2007-03-07,-21.2121
2007-03-08,15.3846
2007-03-13,-13.3333
2007-03-14,0.0
2007-03-16,0.0
2007-03-26,-23.0769
2007-03-27,15.0
2007-03-29,-26.087
2007-04-10,11.7647
2007-04-12,10.526299999999999
2007-04-25,4.7619
2007-05-03,13.6364
2007-05-09,0.0
2007-05-14,36.0
2007-05-15,17.647100000000002
2007-05-21,-37.5
2007-05-22,8.0
2007-06-13,-7.4074
2007-06-14,12.0
2007-06-18,-10.7143
2007-06-19,0.0
2007-06-20,12.0
2007-06-25,-10.7143
2007-06-28,0.0
2007-06-29,0.0
2007-07-06,0.0
2007-07-09,12.0
2007-07-26,-10.7143
2007-08-02,0.0
2007-08-07,12.0
2007-09-04,-10.7143
2007-09-05,0.0
2007-09-06,8.0
2007-09-21,-7.4074
2007-09-25,0.0
2007-10-10,0.0
2007-10-23,20.0
2007-10-30,16.6667
2007-11-12,-28.5714
2007-11-30,0.0
2007-12-04,0.0
2007-12-05,28.0
2007-12-10,-21.875
2007-12-18,20.0
2007-12-19,-16.6667
2007-12-24,0.0
2008-01-02,20.0
2008-01-03,6.6667
2008-01-18,-6.25
2008-01-24,10.0
2008-01-28,-9.0909
2008-02-05,0.0
2008-02-12,0.0
2008-02-14,26.6667
2008-02-26,7.8947
2008-03-05,0.0
2008-03-06,-7.3171
2008-03-11,0.0
2008-03-17,2.6316
2008-03-24,-23.0769
2008-04-03,0.0
2008-04-16,0.0
2008-04-22,26.6667
2008-06-09,0.0
2008-06-10,-5.2632
2008-06-27,-5.5556
2008-06-30,0.0
2008-07-09,17.647100000000002
2008-07-10,-15.0
2008-07-22,4.4118
2008-07-23,4.2254
2008-08-12,-9.4595
2008-08-14,7.4627
2008-08-15,2.7778
2008-09-04,-32.4324
2008-09-05,-2.0
2008-09-09,2.0408
2008-09-12,8.0
2008-09-22,37.037
2008-10-06,-45.9459
2008-10-07,0.0
2008-10-10,-25.0
2008-10-21,0.0
2008-10-23,0.0
2008-11-07,0.0
2008-12-22,0.0
2008-12-23,-6.6667
2009-01-05,-14.2857
2009-02-23,4.1667
2009-03-13,-12.0
2009-03-19,-45.4545
2009-03-24,0.0
2009-06-02,0.0
2009-06-23,66.6667
2009-08-04,-40.0
2009-08-05,0.0
2009-08-25,-33.3333
2009-08-26,-25.0
2009-09-04,66.6667
2009-09-29,-40.0
2009-10-06,66.6667
2009-10-23,0.0
2009-10-26,-20.0
2009-11-13,0.0
2009-11-23,275.0
2009-11-24,0.0
2009-12-09,-73.3333
2010-01-22,12.5
2010-03-01,2.2222
2010-03-23,117.3913
2010-05-27,-50.0
2010-05-28,0.0
2010-06-15,-8.0
2010-06-22,52.1739
2010-09-15,-57.1429
2011-01-05,-33.3333
2011-01-20,0.0
2011-01-25,400.0
2011-01-26,-80.0
2011-01-28,400.0
2011-01-31,0.0
2011-02-17,-50.0
2011-02-18,100.0
2011-03-10,-50.0
2011-04-27,0.0
2011-06-07,0.0
2011-06-14,0.0
2011-06-21,0.0
2011-07-29,0.0
2011-08-09,0.0
2011-08-11,0.0
2011-08-16,100.0
2011-08-19,0.0
2011-08-31,-50.0
2011-10-12,0.0
2011-10-14,40.0
2011-10-20,-28.5714
2011-11-03,0.0
2011-11-14,60.0
2012-01-18,-37.5
2012-02-28,0.0
2012-03-15,0.0
2012-03-22,0.0
2012-04-27,40.0
2012-05-03,-28.5714
2012-06-26,-40.0
2012-08-06,16.6667
2012-08-10,0.0
2012-08-16,0.0
2012-09-19,-14.2857
2012-10-01,0.0
2012-10-04,0.0
2012-10-10,0.0
2012-11-02,66.6667
2012-11-16,-40.0
2012-12-26,0.0
2013-01-23,333.3333
2013-01-30,-69.2308
2013-03-04,0.0
2013-04-15,0.0
2013-04-26,0.0
2013-09-05,250.0
2013-10-01,-71.4286
2013-10-10,0.0
2013-10-18,0.0
2013-12-09,0.0
2013-12-20,0.0
2014-01-15,0.0
2014-04-11,250.0
2014-06-10,0.0
2014-09-04,-85.5804
2014-10-01,345.8204
2014-10-02,0.0
2014-10-03,-77.5694
2014-10-30,0.0
2014-11-10,0.0
2014-12-12,0.0
2015-02-05,73.3746
2015-02-13,-42.3214
2015-04-06,0.0
2015-04-21,0.0
2015-05-05,0.0
2015-05-18,0.0
2015-07-22,0.0
2015-08-04,0.0
2015-10-15,0.0
2015-11-30,0.0
2015-12-11,0.0
2016-01-05,0.0
2016-01-12,0.0
2016-01-25,0.0
2016-02-12,0.0
2016-03-17,23.839
2016-06-17,60.0
2016-06-20,-37.5
2016-06-23,60.0
2016-06-29,25.0
2016-07-07,-22.0
2016-08-01,28.2051
2016-08-08,-2.25
2016-10-06,-18.1586
2016-10-11,0.0
2016-10-26,0.0
2016-11-08,0.0
2017-02-16,0.0
2017-03-07,0.0
2017-07-10,0.0
2017-08-29,-25.0
2017-11-20,0.0
2017-11-30,0.0
2017-12-14,0.0
2017-12-26,0.0
2017-12-27,0.0
2017-12-29,0.0
2018-01-04,0.0
2018-02-13,0.0
2018-03-14,0.0
2018-03-26,3.3333
2018-06-15,-3.2258
2018-06-25,0.0
2018-09-14,0.0
2018-09-21,0.0
2018-09-27,0.0
2018-12-14,-33.3333
2019-02-11,0.0
2019-03-19,-25.0
2019-03-20,166.6667
2019-03-21,-2.5
2019-03-27,-64.1026
2019-04-24,0.0
2019-05-09,42.8571
2019-05-20,0.0
2019-05-30,0.0
2019-06-17,0.0
2019-06-19,150.0
2019-06-24,-58.0
2019-06-26,0.0
2019-07-11,-4.7619
2019-07-31,-45.0
2019-10-23,127.2727
2019-10-28,60.0
2019-11-27,-50.0
2019-12-11,0.0
2019-12-17,-35.0
2020-01-06,23.0769
2020-01-16,56.25
2020-01-28,0.0
2020-02-06,-36.0
2020-02-07,837.5
2020-02-10,-62.0
2020-02-11,1.7544
2020-02-18,141.3793
2020-02-19,-3.5714
2020-02-24,29.6296
2020-02-25,31.4286
2020-02-26,-45.6522
2020-03-04,48.0
2020-03-05,8.1081
2020-03-06,-27.5
2020-03-10,-24.1379
2020-04-30,-22.7273
2020-05-08,-17.647100000000002
2020-06-11,42.8571
2020-06-16,-45.0
2020-06-17,0.0
2020-07-24,0.0
2020-07-27,-27.2727
2020-07-29,0.0
