ticker,FDEI US Equity
2004-08-16,-7.8947
2004-08-17,4.2857
2004-08-18,-4.1096
2004-08-19,-7.1429
2004-08-20,7.6923
2004-08-23,-8.5714
2004-08-24,1.5625
2004-08-25,-1.5385
2004-08-26,-3.125
2004-08-27,-9.6774
2004-08-30,-7.1429
2004-08-31,-11.538499999999999
2004-09-01,2.1739
2004-09-02,34.0426
2004-09-03,11.1111
2004-09-07,-2.8571
2004-09-08,2.9412000000000003
2004-09-09,4.2857
2004-09-10,15.0685
2004-09-13,9.5238
2004-09-14,-14.1304
2004-09-15,-1.2658
2004-09-16,0.0
2004-09-17,-1.2821
2004-09-20,-6.4935
2004-09-21,9.7222
2004-09-22,-6.3291
2004-09-23,0.0
2004-09-24,-4.0541
2004-09-27,0.0
2004-09-28,18.3099
2004-09-29,7.1429
2004-09-30,0.0
2004-10-01,14.4444
2004-10-04,31.068
2004-10-05,-7.4074
2004-10-06,2.4
2004-10-07,16.4063
2004-10-08,1.3423
2004-10-11,7.947
2004-10-12,14.1104
2004-10-13,-8.6022
2004-10-14,-17.0588
2004-10-15,9.9291
2004-10-18,1.2903
2004-10-19,-1.2739
2004-10-20,-5.1613
2004-10-21,1.3605
2004-10-22,-0.6711
2004-10-25,-0.6757
2004-10-26,-1.3605
2004-10-27,6.2069
2004-10-28,11.039
2004-10-29,-10.526299999999999
2004-11-01,2.6144
2004-11-02,-3.1847
2004-11-03,0.0
2004-11-04,0.6579
2004-11-05,11.1111
2004-11-08,11.7647
2004-11-09,8.4211
2004-11-10,12.6214
2004-11-11,-3.0172
2004-11-12,-3.1111
2004-11-15,-18.8073
2004-11-16,2.2599
2004-11-17,20.442
2004-11-18,-2.2936
2004-11-19,3.2864
2004-11-22,2.7273
2004-11-23,-7.9646
2004-11-24,1.9231
2004-11-26,-1.8868
2004-11-29,-11.0577
2004-11-30,-12.4324
2004-12-01,4.321
2004-12-02,1.1834
2004-12-03,-4.0936
2004-12-06,-4.2683
2004-12-07,-3.1847
2004-12-08,2.6316
2004-12-09,-29.4872
2004-12-10,-5.4545
2004-12-13,59.6154
2004-12-14,4.0
2004-12-15,-3.8462
2004-12-16,1.5
2004-12-17,-2.4631
2004-12-20,1.0101
2004-12-21,-4.5
2004-12-22,-0.5236
2004-12-23,-1.0526
2004-12-27,-5.3191
2004-12-28,-5.0562
2004-12-29,-2.9586
2004-12-30,0.0
2004-12-31,1.2195
2005-01-03,4.8193
2005-01-04,-3.4483
2005-01-05,-4.7619
2005-01-06,5.0
2005-01-07,3.5714
2005-01-10,6.8966
2005-01-11,-5.3763
2005-01-12,-2.2727
2005-01-13,-8.1395
2005-01-14,-2.5316
2005-01-18,3.8961
2005-01-19,-2.5
2005-01-20,-1.2821
2005-01-21,0.0
2005-01-24,-3.8961
2005-01-25,-5.4054
2005-01-26,-11.4286
2005-01-27,-8.0645
2005-01-28,40.3509
2005-01-31,5.0
2005-02-01,0.0
2005-02-02,2.3810000000000002
2005-02-03,2.3256
2005-02-04,2.2727
2005-02-07,0.0
2005-02-08,-9.4444
2005-02-09,1.8405
2005-02-10,-7.2289
2005-02-11,2.5974
2005-02-14,-7.5949
2005-02-15,4.1096
2005-02-16,10.526299999999999
2005-02-17,1.1905000000000001
2005-02-18,1.1764999999999999
2005-02-22,1.1628
2005-02-23,-4.5977
2005-02-24,-4.8193
2005-02-25,8.8608
2005-02-28,4.0698
2005-03-01,0.5587
2005-03-02,-1.1111
2005-03-03,-3.3708
2005-03-04,-1.1628
2005-03-07,7.6471
2005-03-08,14.7541
2005-03-09,-4.7619
2005-03-10,-9.0
2005-03-11,-9.8901
2005-03-14,0.0
2005-03-15,-6.0976
2005-03-16,-2.5974
2005-03-17,13.3333
2005-03-18,-5.8824
2005-03-21,6.25
2005-03-22,-2.3529
2005-03-23,-4.8193
2005-03-24,3.4177
2005-03-28,2.8152
2005-03-29,-3.5714
2005-03-30,-8.0247
2005-03-31,2.0134
2005-04-01,1.9737
2005-04-04,1.9355
2005-04-05,-8.7342
2005-04-06,-0.8322
2005-04-07,-0.6993
2005-04-08,-2.8169
2005-04-11,1.3043
2005-04-12,-2.7182
2005-04-13,-8.8235
2005-04-14,1.6129
2005-04-15,3.1746
2005-04-18,-3.0769
2005-04-19,2.3810000000000002
2005-04-20,-5.4264
2005-04-21,13.1148
2005-04-22,17.3913
2005-04-25,-11.1111
2005-04-26,-6.9444
2005-04-27,-7.4627
2005-04-28,-3.2258
2005-04-29,1.6667
2005-05-02,-0.9836
2005-05-03,-12.2517
2005-05-04,0.9434
2005-05-05,-0.7477
2005-05-06,-3.9548
2005-05-09,4.902
2005-05-10,-2.8037
2005-05-11,-3.8462
2005-05-12,-3.0
2005-05-13,-1.0309
2005-05-16,-1.0417
2005-05-17,-11.5789
2005-05-18,0.0
2005-05-19,1.1905000000000001
2005-05-20,-5.8824
2005-05-23,-10.0
2005-05-24,5.5556
2005-05-25,-2.6316
2005-05-26,18.9189
2005-05-27,-1.1364
2005-05-31,-1.1494
2005-06-01,9.3023
2005-06-02,0.0
2005-06-03,-6.383
2005-06-06,-6.8182
2005-06-07,-2.439
2005-06-08,0.0313
2005-06-09,-2.5305
2005-06-10,-6.4103
2005-06-13,5.4795
2005-06-14,1.2987
2005-06-15,-5.1282
2005-06-16,-2.7027
2005-06-17,0.0
2005-06-20,1.3889
2005-06-21,-2.7397
2005-06-22,-2.8169
2005-06-23,0.0
2005-06-24,1.4493
2005-06-27,-5.7143
2005-06-28,0.0
2005-06-29,-3.0303
2005-06-30,15.625
2005-07-01,6.7568
2005-07-05,-2.5316
2005-07-06,9.0909
2005-07-07,-3.5714
2005-07-08,-4.9383
2005-07-11,3.8961
2005-07-12,0.0
2005-07-13,-5.0
2005-07-14,-2.6316
2005-07-15,-7.2973
2005-07-18,25.3644
2005-07-19,-17.4419
2005-07-20,4.2254
2005-07-21,-2.7027
2005-07-22,-5.5556
2005-07-25,2.9412000000000003
2005-07-26,-2.8571
2005-07-27,5.8824
2005-07-28,-2.7778
2005-07-29,5.7143
2005-08-01,-5.4054
2005-08-02,5.7143
2005-08-03,5.4054
2005-08-04,0.0
2005-08-05,0.0
2005-08-08,0.0
2005-08-09,10.2564
2005-08-10,0.0
2005-08-11,4.6512
2005-08-12,-2.2222
2005-08-15,6.8182
2005-08-16,4.2553
2005-08-17,2.0408
2005-08-18,-9.2
2005-08-19,-7.489
2005-08-22,-4.2857
2005-08-23,4.4776
2005-08-24,3.8095
2005-08-25,0.9174
2005-08-26,-1.1364
2005-08-29,1.1494
2005-08-30,0.0
2005-08-31,0.0
2005-09-01,-6.8182
2005-09-02,2.439
2005-09-06,-4.7619
2005-09-07,6.25
2005-09-08,-4.7059
2005-09-09,1.2346
2005-09-12,0.0
2005-09-13,1.2195
2005-09-14,-6.0241
2005-09-15,-3.8462
2005-09-16,-4.0
2005-09-19,-0.5556
2005-09-20,6.8436
2005-09-21,-3.268
2005-09-22,10.8108
2005-09-23,-4.878
2005-09-26,-4.6154
2005-09-27,0.0
2005-09-28,2.1505
2005-09-29,-2.6316
2005-09-30,-2.7027
2005-10-03,-6.9444
2005-10-04,4.4776
2005-10-05,0.0
2005-10-06,-5.7143
2005-10-07,1.5152
2005-10-10,-8.9552
2005-10-11,4.918
2005-10-12,-6.25
2005-10-13,2.6667
2005-10-14,-3.2468
2005-10-17,0.6711
2005-10-18,-5.6667
2005-10-19,0.0
2005-10-20,-0.7067
2005-10-21,3.2028
2005-10-24,-6.8966
2005-10-25,-1.8519
2005-10-26,-1.8868
2005-10-27,0.0
2005-10-28,-11.538499999999999
2005-10-31,-13.0435
2005-11-01,-5.0
2005-11-02,2.6316
2005-11-03,41.0256
2005-11-04,-5.4545
2005-11-07,0.0
2005-11-08,-7.6923
2005-11-09,4.1667
2005-11-10,-12.0
2005-11-11,6.8182
2005-11-14,-6.383
2005-11-15,4.5455
2005-11-16,-8.6957
2005-11-17,-4.7619
2005-11-18,-2.5
2005-11-21,-5.1282
2005-11-22,5.3041
2005-11-23,0.0962
2005-11-25,12.8205
2005-11-28,-4.5455
2005-11-29,0.0
2005-11-30,-2.3810000000000002
2005-12-01,-2.439
2005-12-02,0.0
2005-12-05,0.0
2005-12-06,0.0
2005-12-07,-5.0
2005-12-08,5.1974
2005-12-09,-2.439
2005-12-12,-10.2564
2005-12-13,-2.8571
2005-12-14,-2.9412000000000003
2005-12-15,-3.0303
2005-12-16,0.0
2005-12-19,-6.25
2005-12-20,-5.3333
2005-12-21,9.1549
2005-12-22,-3.2258
2005-12-23,0.0
2005-12-27,-10.0
2005-12-28,-2.2222
2005-12-29,2.6515
2005-12-30,3.321
2006-01-03,14.2857
2006-01-04,12.5
2006-01-05,0.0
2006-01-06,-2.7778
2006-01-09,-2.8571
2006-01-10,5.8824
2006-01-11,0.0
2006-01-12,11.1111
2006-01-13,5.0
2006-01-17,4.7619
2006-01-18,9.0909
2006-01-19,4.1667
2006-01-20,-8.0
2006-01-23,-4.3478
2006-01-24,-4.5455
2006-01-25,-11.9048
2006-01-26,0.0
2006-01-27,8.1081
2006-01-30,5.0
2006-01-31,14.2857
2006-02-01,-0.8333
2006-02-02,0.8403
2006-02-03,3.75
2006-02-06,14.4578
2006-02-07,5.2632
2006-02-08,-13.3333
2006-02-09,9.6154
2006-02-10,-4.5614
2006-02-13,2.9412000000000003
2006-02-14,-1.7856999999999998
2006-02-15,-1.8182
2006-02-16,-7.4074
2006-02-17,-8.0
2006-02-21,4.3478
2006-02-22,-4.1667
2006-02-23,0.0
2006-02-24,4.3478
2006-02-27,0.0
2006-02-28,0.0
2006-03-01,4.1667
2006-03-02,-4.0
2006-03-03,-4.1667
2006-03-06,6.5217
2006-03-07,-2.0408
2006-03-08,-4.1667
2006-03-09,-13.0435
2006-03-10,5.0
2006-03-13,0.0
2006-03-14,-9.5238
2006-03-15,5.2632
2006-03-16,-5.0
2006-03-17,5.2632
2006-03-20,15.0
2006-03-21,6.5217
2006-03-22,-10.2041
2006-03-23,0.0
2006-03-24,-4.5455
2006-03-27,7.1429
2006-03-28,-6.6667
2006-03-29,6.1905
2006-03-30,-5.8296
2006-03-31,9.5238
2006-04-03,-2.1739
2006-04-04,-6.6667
2006-04-05,-2.3810000000000002
2006-04-06,2.439
2006-04-07,2.3810000000000002
2006-04-10,-2.7907
2006-04-11,-4.3062000000000005
2006-04-12,0.0
2006-04-13,-5.0
2006-04-17,-4.7368
2006-04-18,0.5525
2006-04-19,2.7473
2006-04-20,-3.2086
2006-04-21,4.4199
2006-04-24,-7.4074
2006-04-25,-2.8571
2006-04-26,-1.1764999999999999
2006-04-27,-1.7856999999999998
2006-04-28,1.2121
2006-05-01,-4.1916
2006-05-02,-3.75
2006-05-03,2.5974
2006-05-04,1.2658
2006-05-05,6.25
2006-05-08,-2.9412000000000003
2006-05-09,-6.0606
2006-05-10,3.2258
2006-05-11,-5.0
2006-05-12,-7.8947
2006-05-15,0.0
2006-05-16,-2.8571
2006-05-17,2.2059
2006-05-18,-6.4748
2006-05-19,5.3846
2006-05-22,-1.4599
2006-05-23,-3.7037
2006-05-24,3.8462
2006-05-25,-3.7037
2006-05-26,1.9231
2006-05-30,1.8868
2006-05-31,11.1111
2006-06-01,9.6667
2006-06-02,-1.8237
2006-06-05,-0.9288
2006-06-06,0.0
2006-06-07,-9.375
2006-06-08,0.6897
2006-06-09,-0.6849
2006-06-12,-3.4483
2006-06-13,3.5714
2006-06-14,3.4483
2006-06-15,-9.3333
2006-06-16,2.9412000000000003
2006-06-19,7.1429
2006-06-20,0.0
2006-06-21,-3.3333
2006-06-22,-2.7586
2006-06-23,-9.9291
2006-06-26,14.1732
2006-06-27,-3.4483
2006-06-28,5.0
2006-06-29,-2.0408
2006-06-30,0.6944
2006-07-03,-0.6897
2006-07-05,-2.7778
2006-07-06,-7.1429
2006-07-07,3.75
2006-07-10,0.0927
2006-07-11,0.0
2006-07-12,0.0
2006-07-13,-3.7037
2006-07-14,7.6923
2006-07-17,-6.4286
2006-07-18,0.7634
2006-07-19,-0.7576
2006-07-20,-0.7634
2006-07-21,0.0
2006-07-24,1.5385
2006-07-25,5.303
2006-07-26,-10.0719
2006-07-27,0.0
2006-07-28,2.4
2006-07-31,1.5625
2006-08-01,-3.8462
2006-08-02,8.0
2006-08-03,-3.7037
2006-08-04,-3.8462
2006-08-07,1.6
2006-08-08,-5.5118
2006-08-09,-4.1667
2006-08-10,4.3478
2006-08-11,0.0
2006-08-14,0.0
2006-08-15,0.0
2006-08-16,4.1667
2006-08-17,24.0
2006-08-18,9.6774
2006-08-21,-8.8235
2006-08-22,-12.2581
2006-08-23,9.5588
2006-08-24,0.6711
2006-08-25,-20.0
2006-08-28,-15.0
2006-08-29,16.6667
2006-08-30,0.8403
2006-08-31,0.0
2006-09-01,-8.3333
2006-09-05,-7.2727
2006-09-06,0.9804
2006-09-07,11.6505
2006-09-08,-12.1739
2006-09-11,-0.9901
2006-09-12,-5.0
2006-09-13,-5.2632
2006-09-14,0.0
2006-09-15,0.0
2006-09-18,-11.1111
2006-09-19,-30.0
2006-09-20,-8.9286
2006-09-21,0.0
2006-09-22,0.0
2006-09-25,0.0
2006-09-26,-3.9215999999999998
2006-09-27,4.0816
2006-09-28,-1.9607999999999999
2006-09-29,8.0
2006-10-02,-3.7037
2006-10-03,-7.6923
2006-10-04,-4.1667
2006-10-05,4.3478
2006-10-06,2.0833
2006-10-09,-4.0816
2006-10-10,-14.8936
2006-10-11,0.0
2006-10-12,21.25
2006-10-13,-3.0928
2006-10-16,2.1277
2006-10-17,-10.4167
2006-10-18,0.0
2006-10-19,-2.3256
2006-10-20,0.0
2006-10-23,2.3810000000000002
2006-10-24,-6.9767
2006-10-25,-25.0
2006-10-26,-3.3333
2006-10-27,0.0
2006-10-30,3.4483
2006-10-31,3.3333
2006-11-01,-6.4516
2006-11-02,-3.4483
2006-11-03,-3.5714
2006-11-06,-7.4074
2006-11-07,12.0
2006-11-08,-3.5714
2006-11-09,0.0
2006-11-10,0.0
2006-11-13,-3.7037
2006-11-14,-3.8462
2006-11-15,-4.0
2006-11-16,-4.1667
2006-11-17,-13.0435
2006-11-20,5.0
2006-11-21,0.0
2006-11-22,-4.7619
2006-11-24,0.0
2006-11-27,5.0
2006-11-28,23.8095
2006-11-29,31.25
2006-11-30,8.4249
2006-12-01,-2.7027
2006-12-04,-36.1111
2006-12-05,30.4348
2006-12-06,-10.0
2006-12-07,-3.7037
2006-12-08,0.0
2006-12-11,-0.4808
2006-12-12,-8.6957
2006-12-13,1.5873
2006-12-14,-16.6667
2006-12-15,10.0
2006-12-18,-4.5455
2006-12-19,-7.7381
2006-12-20,0.0
2006-12-21,0.6452
2006-12-22,-2.5641
2006-12-26,5.2632
2006-12-27,5.0
2006-12-28,9.5238
2006-12-29,17.3913
2007-01-03,-7.4074
2007-01-04,-14.75
2007-01-05,3.2258
2007-01-08,-2.8409
2007-01-09,2.924
2007-01-10,-9.0909
2007-01-11,-0.625
2007-01-12,8.1761
2007-01-16,30.2326
2007-01-17,-19.6429
2007-01-18,20.0
2007-01-19,3.7037
2007-01-22,-10.7143
2007-01-23,8.0
2007-01-24,-3.7037
2007-01-25,-3.8462
2007-01-26,0.0
2007-01-29,-16.0
2007-01-30,19.0476
2007-01-31,-8.0
2007-02-01,13.0435
2007-02-02,0.0
2007-02-05,0.0
2007-02-06,-3.8462
2007-02-07,18.0
2007-02-08,-5.0847
2007-02-09,-7.1429
2007-02-12,7.6923
2007-02-13,-7.1429
2007-02-14,3.8462
2007-02-15,3.7037
2007-02-16,0.0
2007-02-20,7.1429
2007-02-21,6.6667
2007-02-22,0.0
2007-02-23,-6.25
2007-02-26,0.0
2007-02-27,-20.0
2007-02-28,-4.1667
2007-03-01,4.3478
2007-03-02,-4.1667
2007-03-05,0.0
2007-03-06,0.0
2007-03-07,0.0
2007-03-08,0.0
2007-03-09,8.6957
2007-03-12,0.0
2007-03-13,-6.0
2007-03-14,-2.1277
2007-03-15,0.5435
2007-03-16,3.7838000000000003
2007-03-19,-3.6458
2007-03-20,3.7838000000000003
2007-03-21,-8.3333
2007-03-22,0.0
2007-03-23,-4.5455
2007-03-26,0.0
2007-03-27,0.0
2007-03-28,-4.7619
2007-03-29,10.0
2007-03-30,2.2727
2007-04-02,0.0
2007-04-03,-6.6667
2007-04-04,-4.7619
2007-04-05,0.0
2007-04-09,0.0
2007-04-10,0.0
2007-04-11,-5.0
2007-04-12,0.0
2007-04-13,-5.2632
2007-04-16,-11.1111
2007-04-17,12.5
2007-04-18,0.0
2007-04-19,5.5556
2007-04-20,-5.2632
2007-04-23,0.0
2007-04-24,11.1111
2007-04-25,-10.0
2007-04-26,16.6667
2007-04-27,-14.2857
2007-04-30,-1.7361
2007-05-01,-3.8869
2007-05-02,-22.7941
2007-05-03,-8.5714
2007-05-04,-5.7292
2007-05-07,32.5967
2007-05-08,-24.5833
2007-05-09,0.0
2007-05-10,6.0773
2007-05-11,20.8333
2007-05-14,-0.8621
2007-05-15,-22.6087
2007-05-16,30.3371
2007-05-17,0.0
2007-05-18,0.0
2007-05-21,0.0
2007-05-22,-23.2759
2007-05-23,0.5618
2007-05-24,16.2011
2007-05-25,0.0
2007-05-29,0.0
2007-05-30,7.6923
2007-05-31,28.5714
2007-06-01,0.0
2007-06-04,38.1944
2007-06-05,0.5025
2007-06-06,-8.5
2007-06-07,2.7321999999999997
2007-06-08,-14.8936
2007-06-11,-25.0
2007-06-12,23.3333
2007-06-13,2.7027
2007-06-14,5.2632
2007-06-15,-15.0
2007-06-18,14.7059
2007-06-20,2.5641
2007-06-21,-10.0
2007-06-22,0.0
2007-06-25,-27.7778
2007-06-26,23.0769
2007-06-27,-6.25
2007-06-28,0.0
2007-06-29,3.3333
2007-07-02,-16.129
2007-07-03,7.6923
2007-07-05,7.1429
2007-07-06,0.0
2007-07-09,0.0
2007-07-10,0.0
2007-07-11,-6.6667
2007-07-12,-7.1429
2007-07-13,15.3846
2007-07-16,-4.1667
2007-07-17,-9.5652
2007-07-18,0.0
2007-07-19,38.4615
2007-07-20,0.0
2007-07-23,11.1111
2007-07-24,-15.0
2007-07-25,0.0
2007-07-26,17.647100000000002
2007-07-27,-15.0
2007-07-30,0.0
2007-07-31,0.0
2007-08-01,5.8824
2007-08-02,-8.3333
2007-08-03,3.0303
2007-08-06,-2.9412000000000003
2007-08-07,3.0303
2007-08-08,0.0
2007-08-09,-11.7647
2007-08-10,-6.6667
2007-08-13,0.0
2007-08-14,0.0
2007-08-15,-50.0
2007-08-16,28.5714
2007-08-17,11.1111
2007-08-20,-40.0
2007-08-21,-6.25
2007-08-22,-11.1111
2007-08-23,-30.0
2007-08-24,71.4286
2007-08-27,16.6667
2007-08-28,-14.2857
2007-08-29,-11.4583
2007-08-30,31.7647
2007-09-04,-14.2857
2007-09-05,0.0
2007-09-06,0.0
2007-09-07,0.0
2007-09-10,0.0
2007-09-11,0.0
2007-09-12,16.6667
2007-09-13,0.0
2007-09-14,-7.1429
2007-09-17,0.0
2007-09-18,0.0
2007-09-20,30.7692
2007-09-21,5.8824
2007-09-24,0.0
2007-09-25,0.0
2007-09-26,0.0
2007-09-27,0.0
2007-09-28,-33.3333
2007-10-01,-25.0
2007-10-02,11.1111
2007-10-03,40.0
2007-10-04,-28.5714
2007-10-05,10.0
2007-10-08,-27.2727
2007-10-09,0.0
2007-10-10,-25.0
2007-10-11,66.6667
2007-10-12,0.0
2007-10-15,10.0
2007-10-16,0.0
2007-10-17,45.4545
2007-10-18,-12.5
2007-10-19,-28.5714
2007-10-22,0.0
2007-10-23,20.0
2007-10-24,0.0
2007-10-25,-16.6667
2007-10-26,10.0
2007-10-29,9.0909
2007-10-30,-16.6667
2007-10-31,0.0
2007-11-01,0.0
2007-11-02,0.0
2007-11-05,20.0
2007-11-06,-16.6667
2007-11-07,0.0
2007-11-08,-30.0
2007-11-09,0.0
2007-11-12,0.0
2007-11-13,0.0
2007-11-14,0.0
2007-11-15,10.7143
2007-11-16,-35.4839
2007-11-19,60.0
2007-11-20,-25.0
2007-11-21,0.0
2007-11-23,0.0
2007-11-26,0.0
2007-11-27,-16.6667
2007-11-28,0.0
2007-11-29,-12.5
2007-11-30,-14.2857
2007-12-03,6.6667
2007-12-04,0.0
2007-12-05,25.0
2007-12-06,-20.0
2007-12-07,15.625
2007-12-10,-13.5135
2007-12-11,25.0
2007-12-12,-20.0
2007-12-13,0.0
2007-12-14,0.0
2007-12-17,25.0
2007-12-18,7.5
2007-12-19,-25.5814
2007-12-20,-25.0
2007-12-21,12.5
2007-12-24,0.0
2007-12-26,0.0
2007-12-27,7.4074
2007-12-28,0.0
2007-12-31,3.4483
2008-01-03,150.0
2008-01-04,-1.3333
2008-01-07,-56.7568
2008-01-08,0.0
2008-01-09,0.0
2008-01-10,50.0
2008-01-11,20.8333
2008-01-14,-17.2414
2008-01-15,0.0
2008-01-16,0.0
2008-01-17,0.0
2008-01-18,-16.6667
2008-01-22,-60.0
2008-01-23,0.0
2008-01-24,0.0
2008-01-25,0.0
2008-01-28,300.0
2008-01-29,-25.0
2008-01-30,-33.3333
2008-01-31,0.0
2008-02-01,6.25
2008-02-04,41.1765
2008-02-05,-33.3333
2008-02-06,-50.0
2008-02-07,0.0
2008-02-08,0.0
2008-02-11,0.0
2008-02-12,0.0
2008-02-13,0.0
2008-02-14,0.0
2008-02-15,0.0
2008-02-19,0.0
2008-02-20,0.0
2008-02-21,0.0
2008-02-22,0.0
2008-02-25,0.0
2008-02-26,0.0
2008-02-27,0.0
2008-02-28,0.0
2008-02-29,31.25
2008-03-03,-23.8095
2008-03-05,0.0
2008-03-07,0.0
2008-03-10,0.0
2008-03-11,0.0
2008-03-12,0.0
2008-03-14,0.0
2008-03-18,0.0
2008-03-19,250.0
2008-03-20,-71.4286
2008-03-24,0.0
2008-03-26,0.0
2008-03-27,0.0
2008-03-28,12.5
2008-03-31,-11.1111
2008-04-02,0.0
2008-04-03,0.0
2008-04-04,0.0
2008-04-07,12.5
2008-04-08,-11.1111
2008-04-10,0.0
2008-04-11,50.0
2008-04-14,-33.3333
2008-04-16,0.0
2008-04-17,0.0
2008-04-18,0.0
2008-04-22,0.0
2008-04-23,0.0
2008-04-24,100.0
2008-04-25,0.0
2008-04-28,-43.75
2008-04-29,-11.1111
2008-04-30,100.0
2008-05-01,-25.0
2008-05-02,0.0
2008-05-05,0.0
2008-05-06,0.0
2008-05-07,0.0
2008-05-08,166.6667
2008-05-09,-25.0
2008-05-12,-33.3333
2008-05-14,0.0
2008-05-19,100.0
2008-05-20,75.0
2008-05-21,-42.8571
2008-05-22,0.0
2008-05-23,12.5
2008-05-27,-11.1111
2008-05-28,0.0
2008-05-29,0.0
2008-05-30,0.0
2008-06-02,0.0
2008-06-03,25.0
2008-06-04,0.0
2008-06-05,0.0
2008-06-06,-10.0
2008-06-09,-47.2222
2008-06-10,0.0
2008-06-11,0.0
2008-06-13,0.0
2008-06-16,5.2632
2008-06-17,20.0
2008-06-18,-10.4167
2008-06-19,11.6279
2008-06-20,-16.6667
2008-06-23,0.0
2008-06-24,20.0
2008-06-25,0.0
2008-06-26,16.6667
2008-06-27,-14.2857
2008-06-30,0.0
2008-07-01,33.3333
2008-07-02,0.0
2008-07-07,-25.0
2008-07-08,0.0
2008-07-09,0.0
2008-07-10,0.0
2008-07-14,0.0
2008-07-15,0.0
2008-07-16,0.0
2008-07-17,66.6667
2008-07-18,-40.0
2008-07-21,0.0
2008-07-22,0.0
2008-07-23,0.0
2008-07-24,0.0
2008-07-25,16.6667
2008-07-28,0.0
2008-07-29,14.2857
2008-07-30,-25.0
2008-07-31,0.0
2008-08-01,-16.6667
2008-08-04,0.0
2008-08-05,0.0
2008-08-06,40.0
2008-08-08,0.0
2008-08-11,14.2857
2008-08-12,0.0
2008-08-13,0.0
2008-08-14,-45.3125
2008-08-18,-8.5714
2008-08-19,0.0
2008-08-20,0.0
2008-08-21,0.0
2008-08-22,0.0
2008-08-25,0.0
2008-08-26,-25.0
2008-08-27,33.3333
2008-08-28,0.0
2008-09-02,-25.0
2008-09-03,0.0
2008-09-04,0.0
2008-09-05,100.0
2008-09-08,-33.3333
2008-09-09,0.0
2008-09-10,0.0
2008-09-11,-43.75
2008-09-12,77.7778
2008-09-15,-9.375
2008-09-17,65.5172
2008-09-18,4.1667
2008-09-19,-30.0
2008-09-24,37.1429
2008-09-25,-27.0833
2008-09-26,-8.5714
2008-09-29,0.0
2008-09-30,15.625
2008-10-01,0.0
2008-10-02,-13.5135
2008-10-03,0.0
2008-10-06,0.0
2008-10-07,0.0
2008-10-08,0.0
2008-10-09,0.0
2008-10-10,0.0
2008-10-13,0.0
2008-10-14,0.0
2008-10-15,9.375
2008-10-16,-8.5714
2008-10-17,-6.25
2008-10-21,-46.6667
2008-10-22,0.0
2008-10-23,0.0
2008-10-24,0.0
2008-10-27,0.0
2008-10-28,0.0
2008-10-29,0.0
2008-10-30,0.0
2008-10-31,-87.5
2008-11-03,50.0
2008-11-04,0.0
2008-11-06,-33.3333
2008-11-07,850.0
2008-11-11,15.7895
2008-11-12,-86.3636
2008-11-13,0.0
2008-11-17,0.0
2008-11-18,433.3333
2008-11-19,0.0
2008-11-20,0.0
