ticker,IPTK US Equity
2003-07-11,3.7736
2003-07-14,-12.7273
2003-07-15,10.4167
2003-07-17,-3.7736
2003-07-24,1.9607999999999999
2003-07-31,0.0
2003-08-14,-23.0769
2003-08-22,-7.5
2003-08-25,27.027
2003-10-01,-23.4043
2003-10-08,25.0
2003-10-14,-6.6667
2003-10-16,7.1429
2003-10-17,-4.4444
2003-11-06,4.6512
2003-12-01,11.1111
2003-12-02,0.0
2003-12-04,2.0
2004-02-17,-11.7647
2004-03-19,0.0
2004-03-29,11.1111
2004-05-28,-20.0
2004-06-03,37.5
2004-07-13,-27.2727
2004-07-21,7.5
2004-08-05,-23.2558
2004-08-09,6.0606
2004-08-25,14.2857
2004-09-09,-15.0
2004-09-10,0.0
2004-09-17,-14.7059
2004-09-22,-3.4483
2004-09-28,0.0
2004-10-21,28.5714
2004-10-25,-8.3333
2004-10-28,0.0
2004-11-01,-18.1818
2004-11-04,11.1111
2004-11-09,0.0
2004-11-30,-10.0
2004-12-03,0.0
2004-12-13,18.5185
2005-01-24,-6.25
2005-02-09,0.0
2005-02-15,-10.0
2005-02-28,-14.8148
2005-03-30,17.3913
2005-03-31,7.4074
2005-04-01,6.8966
2005-04-05,0.0
2005-04-07,-12.9032
2005-04-11,14.8148
2005-04-12,-12.9032
2005-04-13,7.4074
2005-04-14,0.0
2005-04-15,6.8966
2005-04-18,-6.4516
2005-04-19,0.0
2005-04-22,0.0
2005-04-26,6.8966
2005-04-27,-6.4516
2005-04-29,-13.7931
2005-05-02,16.0
2005-07-26,-13.7931
2005-07-27,0.0
2005-08-02,0.0
2005-08-10,-8.0
2005-09-26,4.3478
2005-11-03,4.1667
2005-11-04,40.0
2005-11-11,45.7143
2005-11-16,7.8431
2005-11-22,0.0
2005-11-28,-9.0909
2005-11-29,0.0
2005-12-08,0.0
2006-01-20,-2.0
2006-02-23,-8.1633
2006-02-27,8.8889
2006-03-17,0.0
2006-03-24,-38.7755
2006-03-28,33.3333
2006-05-04,-12.5
2006-05-19,-14.2857
2006-06-06,0.0
2006-06-14,0.0
2006-06-21,16.6667
2006-06-22,14.2857
2006-06-26,-25.0
2006-06-27,6.6667
2006-06-28,-6.25
2006-06-30,16.6667
2006-07-03,0.0
2006-07-05,0.0
2006-07-10,0.0
2006-07-17,25.7143
2006-07-18,2.2727
2006-07-19,-17.7778
2006-07-20,-10.8108
2006-07-28,-6.0606
2006-08-02,0.0
2006-08-04,-9.6774
2006-08-07,14.2857
2006-08-08,-18.75
2006-08-09,3.8462
2006-08-10,129.6296
2006-08-11,-22.5806
2006-08-14,-6.25
2006-08-15,0.0
2006-08-16,0.0
2006-08-17,0.0
2006-08-18,-6.6667
2006-08-21,7.1429
2006-08-22,-2.2222
2006-08-23,-15.9091
2006-08-24,21.6216
2006-08-25,-2.2222
2006-08-28,0.0
2006-08-29,-9.0909
2006-08-30,5.0
2006-08-31,-7.1429
2006-09-01,-10.2564
2006-09-05,-8.5714
2006-09-06,-6.25
2006-09-07,6.6667
2006-09-08,-6.25
2006-09-11,-13.3333
2006-09-12,-3.8462
2006-09-13,4.0
2006-09-14,-7.6923
2006-09-15,-4.1667
2006-09-19,13.0435
2006-09-20,-7.6923
2006-09-22,4.1667
2006-09-25,-4.0
2006-09-27,-29.1667
2006-09-29,17.647100000000002
2006-10-02,-5.0
2006-10-03,-10.526299999999999
2006-10-04,-17.647100000000002
2006-10-06,35.7143
2006-10-09,0.0
2006-10-16,0.0
2006-10-17,5.2632
2006-10-18,-5.0
2006-10-19,5.2632
2006-10-20,-15.0
2006-10-24,-2.9412000000000003
2006-10-25,-15.1515
2006-10-26,-14.2857
2006-10-27,-8.3333
2006-10-30,0.0
2006-10-31,-18.1818
2006-11-01,0.0
2006-11-02,0.0
2006-11-03,0.0
2006-11-06,-11.1111
2006-11-07,6.25
2006-11-08,0.0
2006-11-09,-17.647100000000002
2006-11-10,0.0
2006-11-13,0.0
2006-11-14,0.0
2006-11-15,-14.2857
2006-11-16,0.0
2006-11-17,41.6667
2006-11-20,-8.2353
2006-11-21,-3.8462
2006-11-22,-6.6667
2006-11-27,0.0
2006-11-28,0.0
2006-11-29,-7.1429
2006-11-30,0.0
2006-12-01,0.0
2006-12-04,0.0
2006-12-05,38.4615
2006-12-06,-5.5556
2006-12-07,0.0
2006-12-11,-17.647100000000002
2006-12-13,14.2857
2006-12-15,0.0
2006-12-18,0.0
2006-12-19,-12.5
2006-12-20,14.2857
2006-12-21,-6.25
2006-12-27,-20.0
2006-12-28,0.0
2006-12-29,8.3333
2007-01-03,7.6923
2007-01-05,0.0
2007-01-08,0.0
2007-01-17,-14.2857
2007-01-18,0.0
2007-01-22,16.6667
2007-01-23,-14.2857
2007-01-24,3.3333
2007-01-29,-3.2258
2007-01-31,0.0
2007-02-02,0.0
2007-02-05,0.0
2007-02-09,-16.6667
2007-02-12,0.0
2007-02-13,0.0
2007-02-14,0.0
2007-02-15,-20.0
2007-02-16,-12.5
2007-02-20,0.0
2007-02-22,0.0
2007-02-23,-14.2857
2007-02-26,0.0
2007-02-28,-16.6667
2007-03-06,-20.0
2007-03-12,0.0
2007-03-13,0.0
2007-03-19,-25.0
2007-03-29,-33.3333
2007-03-30,20.0
2007-04-02,0.0
2007-04-03,25.0
2007-04-05,0.0
2007-04-13,-20.0
2007-04-16,0.0
2007-04-17,0.0
2007-04-23,0.0
2007-04-26,0.0
2007-05-01,25.0
2007-05-07,33.3333
2007-05-08,0.0
2007-05-10,25.0
2007-05-11,60.0
2007-05-14,12.5
2007-05-15,11.1111
2007-05-16,18.0
2007-05-17,1.6949
2007-05-18,0.0
2007-05-25,-16.6667
2007-05-30,-40.0
2007-06-01,-30.0
2007-06-07,4.7619
2007-06-15,0.0
2007-06-22,-4.5455
2007-07-13,0.0
2007-07-16,19.0476
2007-07-17,-16.0
2007-07-20,-4.7619
2007-07-26,-15.0
2007-08-02,5.8824
2007-08-07,0.0
2007-09-10,44.4444
2007-09-11,-3.8462
2007-09-17,-12.0
2007-09-24,-9.0909
2007-09-26,0.0
2007-10-02,0.0
2007-10-03,0.0
2007-10-08,0.0
2007-10-10,-5.0
2007-10-11,0.0
2007-10-12,15.7895
2007-10-18,-9.0909
2007-10-22,10.0
2007-10-23,0.0
2007-10-26,0.0
2007-11-02,0.0
2007-11-07,0.0
2007-11-12,0.0
2007-11-16,-9.0909
2007-11-27,25.0
2007-11-28,-20.0
2007-12-04,-5.0
2007-12-11,5.2632
2007-12-14,0.0
2007-12-24,0.0
2007-12-28,0.0
2007-12-31,-5.0
2008-01-04,15.7895
2008-02-19,-18.1818
2008-02-22,0.0
2008-03-06,5.5556
2008-03-14,26.3158
2008-03-17,-4.1667
2008-03-18,0.0
2008-03-24,0.0
2008-03-26,13.0435
2008-03-31,0.0
2008-04-10,53.8462
2008-04-11,25.0
2008-04-14,0.0
2008-04-16,-28.0
2008-04-18,0.0
2008-04-21,11.1111
2008-04-23,0.0
2008-04-28,25.0
2008-05-02,-10.0
2008-05-05,-8.8889
2008-05-06,9.7561
2008-05-07,-11.1111
2008-05-09,-5.0
2008-05-12,0.0
2008-05-13,0.0
2008-05-15,5.2632
2008-05-16,-5.0
2008-05-19,18.4211
2008-05-27,-20.0
2008-06-02,-16.6667
2008-06-03,0.0
2008-06-19,0.0
2008-07-15,-33.3333
2008-07-29,0.0
2008-07-30,0.0
2008-08-05,0.0
2008-08-07,50.0
2008-08-08,33.3333
2008-08-18,-75.0
2008-08-25,150.0
2008-09-02,-20.0
2008-09-15,0.0
2008-09-26,-35.0
2008-10-20,130.7692
2008-10-24,0.0
2008-11-14,-33.3333
2008-11-17,0.0
2008-11-26,0.0
2008-12-05,0.0
2008-12-15,50.0
2008-12-16,0.0
2008-12-22,-16.6667
2008-12-23,-20.0
2009-01-06,50.0
2009-01-08,-50.0
2009-01-12,100.0
2009-02-10,-50.0
2009-02-11,33.3333
2009-02-12,50.0
2009-03-06,0.0
2009-03-16,-33.3333
2009-03-24,0.0
2009-04-01,50.0
2009-04-02,66.6667
2009-04-06,0.0
2009-04-08,20.0
2009-04-09,0.0
2009-04-13,0.0
2009-04-14,-16.6667
2009-04-16,40.0
2009-04-17,-14.2857
2009-04-22,0.0
2009-04-28,0.0
2009-04-29,16.6667
2009-05-01,-28.5714
2009-05-13,-60.0
2009-05-14,50.0
2009-05-15,0.0
2009-05-20,-16.6667
2009-05-21,20.0
2009-06-04,-33.3333
2009-06-29,0.0
2009-07-06,0.0
2009-07-10,0.0
2009-08-05,125.0
2009-08-13,-44.4444
2009-08-24,0.0
2009-09-02,0.0
2009-09-09,0.0
2009-09-17,0.0
2009-09-23,0.0
2009-10-02,0.0
2009-10-09,0.0
2009-10-26,-8.0
2009-11-02,-13.0435
2009-11-04,0.0
2009-11-06,0.0
2009-11-10,-25.0
2009-11-11,0.0
2009-11-12,0.0
2009-12-31,0.0
2010-01-19,0.0
2010-01-29,93.3333
2010-02-01,3.4483
2010-02-08,0.0
2010-02-16,16.6667
2010-02-18,85.7143
2010-02-19,15.3846
2010-02-22,-6.6667
2010-02-23,14.2857
2010-02-24,0.0
2010-02-26,0.0
2010-03-01,-12.5
2010-03-04,0.0
2010-03-05,0.0
2010-03-08,0.0
2010-03-09,0.0
2010-03-10,0.0
2010-03-11,0.0
2010-03-12,-7.1429
2010-03-16,0.0
2010-03-19,-15.3846
2010-03-23,-36.3636
2010-03-24,57.1429
2010-03-26,-45.4545
2010-03-29,0.0
2010-03-30,0.0
2010-03-31,116.6667
2010-04-08,-30.7692
2010-04-09,0.0
2010-04-13,-2.2222
2010-04-14,-6.8182
2010-04-15,4.878
2010-04-19,-9.3023
2010-04-22,-10.2564
2010-04-23,-8.5714
2010-04-26,-6.25
2010-04-30,-6.6667
2010-05-03,-3.5714
2010-05-04,-25.9259
2010-05-10,-10.0
2010-05-11,22.2222
2010-05-13,-9.0909
2010-05-17,-5.0
2010-05-20,57.8947
2010-05-24,-33.3333
2010-05-25,-5.0
2010-05-28,0.0
2010-06-04,0.0
2010-06-11,5.2632
2010-06-15,-25.0
2010-06-16,33.3333
2010-06-22,-5.0
2010-06-23,0.0
2010-07-12,0.0
2010-07-21,0.0
2010-07-26,0.9868
2010-07-28,-6.1889
2010-07-29,5.5556
2010-08-05,-55.2632
2010-08-06,0.0
2010-08-09,5.8824
2010-08-11,177.7778
2010-08-12,-24.0
2010-08-13,-34.2105
2010-08-16,-12.0
2010-08-17,0.0
2010-08-20,-9.0909
2010-09-14,0.0
2010-09-16,0.0
2010-09-20,0.0
2010-09-22,0.0
2010-09-30,0.0
2010-10-13,-50.0
2010-10-14,100.0
2010-10-18,0.0
2010-10-25,-25.0
2010-11-04,0.0
2010-11-08,0.0
2010-11-11,6.6667
2010-11-23,-6.25
2010-11-24,-20.0
2010-11-26,25.0
2010-11-29,0.0
2010-12-06,0.0
2010-12-17,0.0
2010-12-20,6.6667
2010-12-27,12.5
2011-01-31,22.2222
2011-02-07,18.1818
2011-02-25,-7.6923
2011-03-23,0.0
2011-03-25,108.3333
2011-03-28,0.0
2011-03-30,0.0
2011-04-05,0.0
2011-05-03,-8.0
2011-05-24,0.0
2011-06-08,-13.0435
2011-06-10,25.0
2011-06-14,-20.0
2011-06-16,15.0
2011-06-17,8.6957
2011-06-22,12.0
2011-06-23,-20.3125
2011-06-24,7.563
2011-07-15,0.0
2011-07-20,4.1667
2011-07-29,0.0
2011-08-05,-8.0
2011-08-18,8.6957
2011-10-14,0.0
2011-11-15,0.0
2011-11-16,-20.0
2011-11-17,25.0
2011-12-30,-12.0
2012-01-04,36.3636
2012-01-11,-10.0
2012-01-23,0.0
2012-01-26,11.1111
2012-02-01,0.0
2012-02-02,-3.3333
2012-02-06,0.0
2012-02-15,0.0
2012-02-17,0.0
2012-03-02,0.0
2012-04-02,0.0
2012-04-09,-3.4483
2012-05-11,-3.5714
2012-05-18,-3.7037
2012-05-22,-23.0769
2012-05-29,15.0
2012-06-11,0.0
2012-06-19,-8.6957
2012-07-13,0.0
2012-07-30,-28.5714
2012-07-31,33.3333
2012-08-02,-25.0
2012-08-03,0.0
2012-08-08,26.6667
2012-08-10,-36.8421
2012-10-23,33.3333
2012-11-05,-12.5
2012-11-15,71.4286
2012-11-27,0.0
2012-11-28,-16.6667
2012-12-31,0.0
2013-01-22,0.0
2013-01-28,0.0
2013-02-20,0.0
2013-05-09,-75.0
2013-05-13,0.0
2013-05-14,0.0
2013-05-28,100.0
2013-06-03,0.0
2013-06-04,20.0
2013-06-05,-25.0
2013-06-17,0.0
2013-06-25,33.3333
2013-07-05,0.0
2013-07-11,0.0
2013-07-17,0.0
2013-08-05,25.0
2013-08-13,6.6667
2013-08-14,0.0
2013-08-16,0.0
2013-08-19,18.75
2013-09-20,57.8947
2013-09-23,0.0
2013-09-24,33.3333
2013-09-25,10.0
2013-10-03,11.3636
2013-10-07,2.0408
2013-10-17,40.0
2013-10-21,0.0
2013-10-22,0.0
2013-10-25,-21.4286
2013-10-30,7.2727
2013-11-15,0.0
2013-11-19,-10.1695
2013-11-20,0.0
2013-11-22,0.0
2013-11-25,1.8868
2013-11-27,-3.7037
2013-11-29,0.0
2013-12-03,0.0
2013-12-11,-13.461500000000001
2013-12-20,0.0
2013-12-23,-11.1111
2013-12-30,-12.5
2014-01-10,42.8571
2014-01-21,0.0
2014-01-23,0.0
2014-01-24,0.0
2014-02-04,0.0
2014-02-18,0.0
2014-03-06,-20.0
2014-03-11,0.0
2014-03-13,0.0
2014-03-28,0.0
2014-04-03,0.0
2014-04-11,-25.0
2014-04-15,33.3333
2014-05-27,-30.0
2014-06-03,0.0
2014-06-04,0.0
2014-07-03,25.0
2014-07-07,-20.0
2014-07-16,-10.7143
2014-07-17,0.0
2014-08-05,100.0
2014-09-05,-40.0
2014-10-09,0.0
2014-10-22,0.0
2014-11-14,0.0
2014-11-18,-16.6667
2014-12-04,0.0
2014-12-09,0.0
2014-12-31,0.0
2015-03-12,0.0
2015-03-20,-4.0
2015-04-02,-16.6667
2015-04-08,0.0
2015-04-14,0.0
2015-04-17,0.0
2015-06-10,0.0
2015-06-26,25.0
2015-08-11,-16.0
2015-08-12,0.0
2015-09-01,0.0
2015-09-17,19.0476
2015-09-18,-16.0
2015-09-22,19.0476
2015-10-12,0.0
2015-10-15,20.0
2015-10-19,-16.6667
2015-11-10,0.0
2015-11-19,-16.0
2015-11-30,0.0
2015-12-02,-14.2857
2015-12-29,10.0694
2016-01-12,-9.1483
2016-02-12,11.1111
2016-02-17,50.0
2016-02-18,-16.6667
2016-02-22,-20.0
2016-02-26,25.0
2016-03-09,0.0
2016-03-16,0.0
2016-03-31,0.0
2016-04-05,20.0
2016-04-12,-16.6667
2016-05-04,40.0
2016-05-10,0.0
2016-05-18,7.6786
2016-05-24,-0.4975
2016-06-13,-17.0
2016-06-17,12.4498
2016-06-20,0.0
2016-06-23,0.0
2016-07-11,-14.2857
2016-07-14,-0.625
2016-07-18,0.6289
2016-07-20,0.0
2016-07-21,16.6667
2016-07-25,-14.2857
2016-08-15,7.7083
2016-08-19,23.7911
2016-08-31,-12.5
2016-09-06,0.0
2016-09-07,0.0
2016-09-08,28.5714
2016-09-14,0.0
2016-09-19,11.1111
2016-09-21,40.0
2016-09-22,0.0
2016-09-23,0.0
2016-10-07,3.3036
2016-10-10,16.1625
2016-10-12,-10.7143
2016-10-17,0.0
2016-10-19,6.6667
2016-10-21,0.0
2016-10-24,-10.625
2016-10-27,5.5944
2016-11-01,-0.6623
2016-11-04,0.0
2016-11-07,5.1667
2016-11-16,-17.7496
2016-11-21,-7.5145
2016-11-23,0.0
2016-11-30,-41.6667
2016-12-01,14.2857
2016-12-02,-5.7813
2016-12-05,6.136
2016-12-06,0.0
2016-12-08,25.0
2016-12-13,0.0
2016-12-23,-30.0
2016-12-29,14.2857
2016-12-30,-12.5
2017-01-06,114.2857
2017-01-09,-6.6667
2017-01-10,0.0
2017-01-11,-14.2857
2017-01-12,-16.6667
2017-01-13,20.0
2017-01-17,-16.6667
2017-01-18,15.375
2017-01-19,35.2113
2017-01-23,-23.0769
2017-01-24,0.0
2017-01-26,-8.3333
2017-01-27,0.0
2017-01-31,0.0
2017-02-03,0.0
2017-02-06,8.8636
2017-02-08,-3.6534
2017-02-10,21.3434
2017-02-16,14.2857
2017-02-21,-12.5
2017-02-22,-15.4464
2017-02-27,35.1637
2017-02-28,12.5
2017-03-01,-40.0
2017-03-02,-7.4074
2017-03-06,20.0
2017-03-08,-20.8333
2017-03-09,-5.2632
2017-03-10,11.1111
2017-03-13,-10.0
2017-03-14,0.0
2017-03-16,0.0
2017-03-17,0.0
2017-03-22,0.0
2017-03-24,11.1111
2017-03-27,0.0
2017-03-29,0.0
2017-03-31,0.0
2017-04-03,-20.0
2017-04-11,25.0
2017-04-20,0.0
2017-05-01,-40.0
2017-05-02,0.0
2017-05-08,0.0
2017-05-22,0.0
2017-06-01,16.6667
2017-06-06,0.0
2017-06-07,-5.7143
2017-06-14,6.0606
2017-06-26,14.2857
2017-07-17,0.0
2017-07-24,-17.5
2017-07-31,6.0606
2017-08-04,-5.7143
2017-08-09,21.2121
2017-09-21,-25.0
2017-09-25,0.0
2017-09-27,0.0
2017-09-29,66.6667
2017-10-13,-50.0
2017-10-27,100.0
2017-11-08,0.0
2017-11-30,-20.3
2017-12-14,-28.6073
2017-12-15,-12.1265
2017-12-18,0.0
2017-12-26,60.0
2017-12-28,0.0
2018-01-03,-37.25
2018-01-04,11.5538
2018-01-10,-10.357099999999999
2018-01-11,0.0
2018-01-16,0.0
2018-01-30,15.9482
2018-02-01,0.0
2018-02-06,-10.3185
2018-02-09,5.364
2018-02-13,45.4545
2018-02-15,-25.0
2018-02-20,-9.6667
2018-03-01,10.7011
2018-03-15,-9.6667
2018-03-23,0.0
2018-03-29,0.0
2018-04-03,0.0
2018-04-18,10.7011
2018-04-24,0.0
2018-04-30,16.6667
2018-05-01,0.0
2018-05-18,0.0
2018-05-21,14.2857
2018-05-23,0.0
2018-06-01,-22.5
2018-06-13,29.0323
2018-06-14,22.0
2018-06-22,-28.3811
2018-06-25,-14.1631
2018-06-26,-6.6667
2018-07-02,7.1429
2018-07-05,0.0
2018-08-03,-0.6667
2018-08-14,-6.0403
2018-08-16,-5.3571
2018-08-20,-5.6604
2018-08-22,20.0
2018-09-11,0.0
2018-09-12,33.3333
2018-09-17,-23.75
2018-09-18,1.6393
2018-09-21,-28.3871
2018-09-24,12.6126
2018-09-26,0.0
2018-09-27,20.0
2018-09-28,0.0
2018-10-02,0.0
2018-10-08,-16.6667
2018-10-10,-19.2
2018-10-16,43.6634
2018-10-17,-30.3928
2018-10-29,3.9604
2018-10-31,19.0476
2018-11-05,20.0
2018-11-19,-26.3333
2018-12-07,0.0
2018-12-10,-31.6742
2018-12-12,0.6623
2018-12-13,23.75
2018-12-18,-11.0314
2018-12-19,49.3875
2018-12-31,-19.0
2019-01-02,8.642
2019-01-03,-9.0909
2019-01-18,-17.5
2019-01-25,-23.0303
2019-01-29,55.9055
2019-01-30,-24.2424
2019-02-08,0.0
2019-02-15,22.2667
2019-02-22,29.8255
2019-03-05,0.798
2019-03-11,-20.8333
2019-03-12,0.0
2019-03-21,0.5263
2019-03-28,0.0
2019-04-05,20.4188
2019-04-10,0.0
2019-04-22,-21.7391
2019-04-25,-10.0
2019-04-30,-5.5556
2019-05-02,-1.9607999999999999
2019-05-14,0.0
2019-05-29,0.0
2019-05-31,0.0
2019-06-05,-20.0
2019-06-20,8.3333
2019-06-21,-7.6923
2019-07-01,0.0
2019-07-09,8.3333
2019-07-12,15.3846
2019-07-17,66.6667
2019-07-19,7.48
2019-07-22,7.9271
2019-08-06,-48.2759
2019-08-08,0.0
2019-09-06,0.0
2019-10-03,-16.6667
2019-10-10,-3.2
2019-10-25,0.8264
2019-10-31,39.3443
2019-11-01,0.0
2019-11-04,-4.8529
2019-11-05,23.6476
2019-11-08,0.0
2019-11-19,-0.5
2019-11-29,-12.0603
2019-12-02,39.4286
2019-12-03,2.459
2019-12-04,-4.0
2019-12-06,-22.9167
2019-12-09,35.1351
2019-12-10,-4.8
2019-12-12,-21.3866
2019-12-13,17.5842
2019-12-17,2.2727
2019-12-19,0.0
2019-12-23,6.6667
2019-12-24,40.0
2019-12-26,-28.125
2019-12-27,44.9275
2019-12-30,-10.4857
2020-01-03,1.8193000000000001
2020-01-06,-10.4702
2020-01-08,19.0476
2020-01-16,-26.1765
2020-01-17,-20.4382
2020-01-28,15.1728
2020-01-31,-30.0
2020-02-03,0.0
2020-02-05,24.2236
2020-03-12,-1.0
2020-03-17,-29.2929
2020-03-18,0.8571
2020-03-19,-15.0142
2020-03-20,8.3333
2020-05-11,50.0
2020-05-13,-37.4359
2020-05-28,0.8197
2020-06-16,0.0
2020-07-15,18.3333
