ticker,EVSV US Equity
2001-01-09,-25.3333
2001-01-10,14.2857
2001-01-11,1.5625
2001-01-12,-7.6923
2001-01-16,6.6667
2001-01-17,-14.0625
2001-01-18,-27.2727
2001-01-19,-32.0
2001-01-22,28.6765
2001-01-23,0.0
2001-01-24,-0.8
2001-01-25,5.9908
2001-01-26,0.0
2001-01-29,-13.0435
2001-01-30,-5.0
2001-01-31,-15.7895
2001-02-01,6.25
2001-02-02,23.5294
2001-02-05,0.0
2001-02-06,4.1667
2001-02-07,-15.4286
2001-02-08,-8.1081
2001-02-09,52.9412
2001-02-12,-15.3846
2001-02-13,5.6818
2001-02-14,-13.9785
2001-02-15,0.0
2001-02-16,0.0
2001-02-20,-6.25
2001-02-21,-25.0
2001-02-22,-0.4444
2001-02-23,-14.2857
2001-02-26,-8.3333
2001-02-27,18.1818
2001-02-28,0.0
2001-03-01,44.2308
2001-03-05,-14.6667
2001-03-06,-6.25
2001-03-07,80.0
2001-03-08,27.3148
2001-03-09,-9.0909
2001-03-12,-29.6
2001-03-13,-0.5682
2001-03-14,-17.7143
2001-03-16,5.5556
2001-03-19,57.8947
2001-03-20,33.3333
2001-03-21,-6.25
2001-03-22,-26.6667
2001-03-23,29.0909
2001-03-26,-29.5775
2001-03-27,36.0
2001-03-28,-8.8235
2001-03-29,-9.6774
2001-03-30,-5.3571
2001-04-02,13.2075
2001-04-03,-3.3333
2001-04-04,-13.7931
2001-04-05,8.0
2001-04-06,11.1111
2001-04-09,16.6667
2001-04-10,2.8571
2001-04-11,-38.8889
2001-04-12,36.3636
2001-04-16,-6.6667
2001-04-17,10.7143
2001-04-18,-3.2258
2001-04-19,0.0
2001-04-20,-13.3333
2001-04-23,15.3846
2001-04-24,-19.125
2001-04-25,11.695
2001-04-26,-16.9742
2001-04-27,0.0
2001-04-30,19.1111
2001-05-01,4.4776
2001-05-02,0.0
2001-05-03,0.0
2001-05-04,-5.3571
2001-05-07,-3.3962
2001-05-08,1.5625
2001-05-09,-7.6923
2001-05-10,2.0833
2001-05-11,2.0408
2001-05-14,5.2
2001-05-15,-4.943
2001-05-17,-4.0
2001-05-18,16.6667
2001-05-21,0.3571
2001-05-22,6.7616
2001-05-23,3.3333
2001-05-24,1.6129
2001-05-29,-23.8095
2001-05-30,10.4167
2001-05-31,-1.1320999999999999
2001-06-01,-0.7634
2001-06-04,7.9808
2001-06-05,-2.7605
2001-06-06,2.5641
2001-06-07,-0.7143
2001-06-08,5.036
2001-06-11,-4.1096
2001-06-12,-13.5714
2001-06-13,19.8347
2001-06-14,-6.8966
2001-06-15,0.0
2001-06-18,0.0
2001-06-19,3.7037
2001-06-20,5.0
2001-06-21,-18.3673
2001-06-22,6.6667
2001-06-25,-4.2969
2001-06-26,1.6327
2001-06-27,-7.6305
2001-06-28,65.2174
2001-06-29,-41.0526
2001-07-02,-27.6786
2001-07-03,11.1111
2001-07-05,-10.0
2001-07-06,0.0
2001-07-09,53.0864
2001-07-10,-25.0
2001-07-11,8.0645
2001-07-12,9.4527
2001-07-13,10.9091
2001-07-16,-1.6393
2001-07-17,12.0833
2001-07-18,-7.0632
2001-07-19,-12.0
2001-07-20,-5.4545
2001-07-23,1.4423
2001-07-24,-14.6919
2001-07-25,5.5556
2001-07-26,-36.8421
2001-07-27,-25.0
2001-07-30,-33.3333
2001-07-31,-56.6667
2001-08-01,38.4615
2001-08-02,-38.8889
2001-08-03,72.7273
2001-08-06,21.0526
2001-08-07,-52.1739
2001-08-08,81.8182
2001-08-09,90.0
2001-08-10,-23.6842
2001-08-13,-55.1724
2001-08-14,-11.538499999999999
2001-08-15,30.4348
2001-08-16,-30.0
2001-08-17,-14.2857
2001-08-20,0.0
2001-08-21,38.8889
2001-08-22,0.0
2001-08-23,-8.0
2001-08-24,-43.4783
2001-08-27,-7.6923
2001-08-28,-8.3333
2001-08-29,0.0
2001-08-30,0.0
2001-08-31,9.0909
2001-09-04,-4.1667
2001-09-05,4.3478
2001-09-06,-16.6667
2001-09-07,20.0
2001-09-17,-33.3333
2001-09-18,12.5
2001-09-19,-11.1111
2001-09-20,-25.0
2001-09-21,0.0
2001-09-24,0.0
2001-09-25,-16.6667
2001-09-27,0.0
2001-09-28,0.0
2001-10-02,40.0
2001-10-04,28.5714
2001-10-05,-33.3333
2001-10-08,0.0
2001-10-09,-16.6667
2001-10-11,20.0
2001-10-12,25.0
2001-10-15,0.0
2001-10-17,-33.3333
2001-10-18,0.0
2001-10-19,0.0
2001-10-22,0.0
2001-10-23,30.0
2001-10-24,-38.4615
2001-10-25,50.0
2001-10-26,-66.6667
2001-10-29,75.0
2001-10-30,-54.2857
2001-11-02,0.0
2001-11-05,-6.25
2001-11-06,0.0
2001-11-07,66.6667
2001-11-12,20.0
2001-11-14,36.6667
2001-11-16,34.1463
2001-11-19,0.0
2001-11-20,63.6364
2001-11-21,-33.3333
2001-11-26,-16.6667
2001-11-27,2.0
2001-11-28,0.0
2001-11-29,0.0
2001-11-30,-5.8824
2001-12-03,4.1667
2001-12-04,-20.0
2001-12-06,7.5
2001-12-07,-2.3256
2001-12-10,7.1429
2001-12-12,-2.2222
2001-12-13,2.2727
2001-12-14,-20.0
2001-12-17,11.1111
2001-12-18,25.0
2001-12-19,-8.0
2001-12-21,-2.1739
2001-12-24,0.0
2001-12-26,0.0
2001-12-27,0.0
2001-12-28,0.0
2001-12-31,0.0
2002-01-08,-11.1111
2002-01-11,12.5
2002-01-15,-15.5556
2002-01-16,0.0
2002-01-17,23.6842
2002-01-18,-4.2553
2002-01-22,20.0
2002-01-23,1.8519
2002-01-24,-3.6364
2002-01-29,-5.6604
2002-01-30,18.0
2002-02-04,-15.2542
2002-02-05,12.0
2002-02-06,-10.7143
2002-02-07,8.0
2002-02-08,-16.6667
2002-02-12,24.4444
2002-02-13,-10.7143
2002-02-14,16.0
2002-02-15,-15.5172
2002-02-20,-8.1633
2002-02-21,12.2222
2002-02-22,-0.1733
2002-02-25,2.1572
2002-02-28,-12.6214
2002-03-01,13.3333
2002-03-04,1.9607999999999999
2002-03-05,-23.0769
2002-03-06,12.5
2002-03-11,-11.1111
2002-03-14,12.5
2002-03-15,8.8889
2002-03-18,-4.0816
2002-03-19,8.5106
2002-03-20,3.9215999999999998
2002-03-21,13.2075
2002-03-22,0.0
2002-03-25,-11.6667
2002-03-26,9.434
2002-03-27,-6.8966
2002-03-28,3.7037
2002-04-01,-1.7856999999999998
2002-04-02,0.0
2002-04-03,-1.8182
2002-04-04,0.0
2002-04-05,1.8519
2002-04-08,-9.0909
2002-04-09,-4.0
2002-04-12,4.1667
2002-04-15,10.0
2002-04-16,7.2727
2002-04-17,-1.6949
2002-04-18,-5.1724
2002-04-19,9.0909
2002-04-22,-8.3333
2002-04-23,16.3636
2002-04-24,1.5625
2002-04-25,-4.6154
2002-04-26,24.1935
2002-04-29,1.2987
2002-04-30,-7.6923
2002-05-01,11.1111
2002-05-02,12.5
2002-05-03,0.0
2002-05-06,5.5556
2002-05-07,-5.2632
2002-05-08,5.5556
2002-05-09,-7.3684
2002-05-10,11.3636
2002-05-13,-9.1837
2002-05-14,-10.1124
2002-05-15,-20.0
2002-05-16,-4.6875
2002-05-17,6.5574
2002-05-20,-3.0769
2002-05-21,0.0
2002-05-22,-26.9841
2002-05-23,-15.2174
2002-05-24,-5.1282
2002-05-28,-5.4054
2002-05-29,-8.5714
2002-05-30,0.0
2002-05-31,9.375
2002-06-03,-11.4286
2002-06-04,-35.4839
2002-06-06,20.0
2002-06-07,-12.5
2002-06-10,4.7619
2002-06-11,-31.8182
2002-06-12,40.0
2002-06-13,38.0952
2002-06-14,-12.069
2002-06-17,-1.9607999999999999
2002-06-18,0.0
2002-06-19,-20.0
2002-06-21,0.0
2002-06-24,-35.0
2002-06-26,-6.1538
2002-06-27,6.5574
2002-06-28,-7.6923
2002-07-01,-4.1667
2002-07-02,4.3478
2002-07-08,25.0
2002-07-09,0.0
2002-07-10,13.3333
2002-07-11,0.0
2002-07-12,-5.8824
2002-07-17,-12.5
2002-07-18,7.1429
2002-07-22,-13.3333
2002-07-23,15.3846
2002-07-24,-13.3333
2002-07-25,0.0
2002-07-26,0.0
2002-07-29,15.3846
2002-07-31,33.3333
2002-08-01,0.0
2002-08-06,-18.5
2002-08-07,-7.9755
2002-08-09,-33.3333
2002-08-14,10.0
2002-08-15,-9.0909
2002-08-16,-10.0
2002-08-20,-11.1111
2002-08-21,-12.5
2002-08-22,10.7143
2002-08-27,-9.6774
2002-08-30,-14.2857
2002-09-05,-16.6667
2002-09-06,-20.0
2002-09-09,37.5
2002-09-10,-27.2727
2002-09-11,37.5
2002-09-12,7.2727
2002-09-13,1.6949
2002-09-16,8.3333
2002-09-17,0.0
2002-09-19,-23.0769
2002-09-20,-20.0
2002-09-23,25.0
2002-09-24,20.0
2002-09-27,16.6667
2002-10-04,-28.5714
2002-10-07,-20.0
2002-10-14,0.0
2002-10-16,-50.0
2002-10-22,50.0
2002-10-23,13.3333
2002-10-24,17.647100000000002
2002-10-28,25.0
2002-10-29,-60.0
2002-10-30,0.0
2002-10-31,-25.0
2002-11-07,153.3333
2002-11-11,-40.7895
2002-11-13,0.0
2002-11-25,-11.1111
2002-11-27,75.0
2002-11-29,42.8571
2002-12-03,-20.0
2002-12-04,-50.0
2002-12-11,0.0
2002-12-13,100.0
2002-12-19,-50.0
2002-12-20,0.0
2002-12-23,0.0
2002-12-24,0.0
2002-12-27,0.0
2002-12-30,0.0
2003-01-06,0.0
2003-01-15,100.0
2003-01-16,0.0
2003-01-17,25.0
2003-01-21,-38.0
2003-01-22,-35.4839
2003-02-07,8.0
2003-02-10,-7.4074
2003-03-18,0.0
2003-03-21,-8.3333
2003-03-31,9.0909
2003-04-03,0.0
2003-05-06,-8.3333
2003-05-27,-5.4545
2003-06-03,17.3077
2003-06-05,-1.6393
2003-06-16,0.0
2003-06-20,-8.3333
2003-06-23,9.0909
2003-06-24,0.0
2003-06-26,-3.3333
2003-06-30,1.7241
2003-07-09,-5.0847
2003-07-22,1.7856999999999998
2003-07-31,10.526299999999999
2003-08-04,-4.7619
2003-08-13,10.0
2003-08-21,-1.5152
2003-09-03,-6.1538
2003-09-04,8.1967
2003-09-05,-1.5152
2003-09-09,1.5385
2003-09-10,6.0606
2003-09-11,-7.1429
2003-09-12,-7.6923
2003-09-19,-8.3333
2003-09-22,5.4545
2003-09-29,0.0
2003-10-02,0.0
2003-10-31,0.0
2003-11-13,12.069
2003-12-04,-15.3846
2003-12-05,0.0
2003-12-08,0.0
2003-12-09,0.0
2003-12-29,-27.2727
2004-01-09,-47.5
2004-01-22,114.2857
2004-01-23,35.5556
2004-02-11,0.0
2004-02-12,-9.8361
2004-02-13,0.0
2004-02-18,-1.8182
2004-03-05,1.8519
2004-03-09,-9.0909
2004-04-01,24.0
2004-04-08,-3.2258
2004-04-26,-8.0
2004-06-02,10.5072
2004-06-03,-9.5082
2004-06-16,-9.4203
2004-06-21,-50.0
2004-06-22,-4.0
2004-06-24,-8.3333
2004-06-25,77.2727
2004-06-28,-17.9487
2004-06-29,6.25
2004-06-30,-29.4118
2004-07-09,8.3333
2004-07-12,-3.8462
2004-07-16,-12.0
2004-07-19,31.8182
2004-07-21,-24.1379
2004-07-22,0.0
2004-07-30,-8.1818
2004-08-04,-0.9901
2004-08-05,0.0
2004-08-06,1.0
2004-08-17,-25.7426
2004-08-25,0.0
2004-08-26,0.0
2004-09-01,33.3333
2004-10-12,-48.9875
2004-10-15,37.2213
2004-10-25,-14.2857
2004-10-26,0.0
2004-10-27,-8.3333
2004-11-08,-5.4545
2004-11-18,-1.9231
2004-11-30,-11.7647
2004-12-10,-11.1111
2004-12-15,-12.5
2004-12-16,0.0
2004-12-17,14.2857
2004-12-20,50.0
2004-12-21,16.6667
2004-12-23,10.0
2004-12-28,0.0
2005-01-04,23.3766
2005-01-05,-31.5789
2005-01-07,0.0
2005-01-13,15.3846
2005-01-20,0.0
2005-01-21,26.6667
2005-01-27,-5.2632
2005-02-15,-22.2222
2005-02-25,-2.8571
2005-03-03,0.0
2005-03-09,-8.8235
2005-03-10,-17.7419
2005-03-15,-31.3725
2005-03-28,8.5714
2005-03-31,-34.2105
2005-04-01,0.0
2005-04-12,-20.0
2005-05-10,-25.0
2005-05-16,0.0
2005-05-25,0.0
2005-05-31,-20.0
2005-06-08,-16.6667
2005-06-20,-40.0
2005-06-23,16.6667
2005-06-27,157.1429
2005-06-28,0.0
2005-06-29,0.0
2005-06-30,0.0
2005-07-18,-16.6667
2005-08-23,-26.6667
2005-09-12,0.0
2005-09-14,9.0909
2005-09-21,0.0
2005-09-23,-16.6667
2005-09-28,30.0
2005-10-17,-23.0769
2005-11-10,0.0
2005-11-18,50.0
2005-11-25,-33.3333
2005-12-02,50.0
2005-12-07,0.0
2005-12-08,33.3333
2005-12-21,-15.0
2005-12-29,17.647100000000002
2005-12-30,-15.0
2006-01-06,17.647100000000002
2006-01-09,-20.0
2006-01-24,218.75
2006-01-25,0.0
2006-01-30,-21.5686
2006-02-15,0.0
2006-02-21,-37.5
2006-02-22,100.0
2006-02-23,-64.0
2006-03-01,0.0
2006-03-29,11.1111
2006-04-07,100.0
2006-04-10,-25.0
2006-04-13,6.6667
2006-04-17,18.75
2006-04-18,5.2632
2006-04-19,12.5
2006-04-20,2.2222
2006-04-21,-8.6957
2006-04-24,11.9048
2006-04-25,-10.6383
2006-04-26,-2.3810000000000002
2006-04-27,2.439
2006-04-28,-4.7619
2006-05-01,0.0
2006-05-02,2.5
2006-05-03,2.439
2006-05-04,-2.3810000000000002
2006-05-05,2.439
2006-05-08,0.0
2006-05-09,0.0
2006-05-10,-2.3810000000000002
2006-05-11,0.0
2006-05-15,2.439
2006-05-16,-4.7619
2006-05-17,0.0
2006-05-18,0.0
2006-05-19,-2.5
2006-05-22,0.0
2006-05-23,2.5641
2006-05-24,-12.5
2006-05-25,2.8571
2006-05-26,19.4444
2006-05-30,0.0
2006-05-31,-2.3256
2006-06-01,-2.3810000000000002
2006-06-02,4.878
2006-06-05,-6.9767
2006-06-06,0.0
2006-06-07,0.0
2006-06-08,2.5
2006-06-09,4.878
2006-06-12,0.0
2006-06-13,0.0
2006-06-14,0.0
2006-06-15,4.6512
2006-06-16,2.2222
2006-06-19,0.0
2006-06-20,-2.1739
2006-06-21,6.6667
2006-06-22,6.25
2006-06-23,0.0
2006-06-26,-7.8431
2006-06-27,-10.6383
2006-06-28,0.0
2006-06-29,16.6667
2006-06-30,-2.0408
2006-07-03,4.1667
2006-07-05,-2.0
2006-07-06,0.0
2006-07-07,-8.1633
2006-07-10,-11.1111
2006-07-11,-25.0
2006-07-12,0.0
2006-07-13,0.0
2006-07-14,0.0
2006-07-17,0.0
2006-07-18,-16.6667
2006-07-19,0.0
2006-07-20,0.0
2006-07-21,-8.0
2006-07-24,52.1739
2006-07-25,8.5714
2006-07-26,-7.8947
2006-07-31,37.1429
2006-08-01,-27.0833
2006-08-04,0.0
2006-08-08,0.0
2006-08-09,-5.7143
2006-08-10,-24.2424
2006-08-14,40.0
2006-08-15,-28.5714
2006-08-21,0.0
2006-08-22,0.0
2006-08-24,0.0
2006-08-29,-16.0
2006-08-30,-4.7619
2006-08-31,-30.0
2006-09-01,7.1429
2006-09-05,0.0
2006-09-06,-33.3333
2006-09-07,0.0
2006-09-14,0.0
2006-09-21,-10.0
2006-09-22,0.0
2006-09-25,0.0
2006-09-27,0.0
2006-09-28,-38.8889
2006-09-29,0.0
2006-10-03,9.0909
2006-10-04,16.6667
2006-10-05,0.0
2006-10-09,0.0
2006-10-10,-15.7143
2006-10-11,-3.3898
2006-10-12,-5.2632
2006-10-16,29.6296
2006-10-17,14.2857
2006-10-18,-22.5
2006-10-19,12.9032
2006-10-20,0.0
2006-10-23,0.0
2006-10-24,0.0
2006-10-25,7.1429
2006-10-26,-13.3333
2006-10-27,0.0
2006-10-30,7.6923
2006-10-31,0.0
2006-11-01,0.0
2006-11-02,0.0
2006-11-03,0.0
2006-11-06,0.0
2006-11-07,0.0
2006-11-08,0.0
2006-11-09,1.4285999999999999
2006-11-10,0.0
2006-11-13,0.0
2006-11-14,0.0
2006-11-15,0.0
2006-11-16,0.0
2006-11-17,-1.4085
2006-11-20,0.0
2006-11-21,0.0
2006-11-22,0.0
2006-11-24,0.0
2006-11-27,0.0
2006-11-28,0.0
2006-11-29,0.0
2006-11-30,0.0
2006-12-01,14.2857
2006-12-04,0.0
2006-12-05,0.0
2006-12-06,0.0
2006-12-07,0.0
2006-12-08,0.0
2006-12-11,0.0
2006-12-12,0.0
2006-12-13,1.25
2006-12-14,4.9383
2006-12-19,-7.0588
2006-12-22,0.0
2006-12-28,-11.3924
2006-12-29,-1.4285999999999999
2007-01-10,0.0
2007-01-18,-5.7971
2007-01-19,7.6923
2007-01-22,-4.2857
2007-01-30,0.0
2007-01-31,-7.4627
2007-02-06,3.2258
2007-02-09,-6.25
2007-02-21,1.6667
2007-02-22,0.0
2007-02-26,6.5574
2007-02-27,-6.1538
2007-03-02,1.6393
2007-03-05,0.0
2007-03-06,0.0
2007-03-07,-6.4516
2007-03-12,0.0
2007-03-16,0.0
2007-03-19,-6.8966
2007-03-20,-1.8519
2007-03-23,3.7736
2007-04-02,5.4545
2007-04-05,-5.1724
2007-04-10,-5.4545
2007-04-11,3.8462
2007-04-12,0.0
2007-04-13,0.0
2007-04-16,-5.5556
2007-04-17,-21.5686
2007-04-18,32.5
2007-04-19,-24.5283
2007-04-20,0.0
2007-04-25,25.0
2007-05-08,-30.0
2007-05-09,0.0
2007-05-10,0.0
2007-05-11,0.0
2007-05-14,-28.5714
2007-05-15,-20.0
2007-05-16,-20.0
2007-05-17,-56.25
2007-05-21,0.0
2007-06-04,-14.2857
2007-06-06,-33.3333
2007-06-12,0.0
2007-06-25,75.0
2007-06-26,-14.2857
2007-06-28,0.0
2007-06-29,0.0
2007-07-06,-16.6667
2007-07-20,-20.0
2007-07-25,0.0
2007-07-26,0.0
2007-07-30,0.0
2007-07-31,0.0
2007-08-02,0.0
2007-08-21,0.0
2007-09-07,0.0
2007-10-04,0.0
2007-10-08,0.0
2007-10-16,0.0
2007-10-23,-12.5
2007-10-24,-42.8571
2007-10-25,-25.0
2007-10-26,100.0
2007-11-07,-50.0
2007-11-15,133.3333
2007-11-20,0.0
2007-11-21,0.0
2007-12-04,-28.5714
2007-12-06,0.0
2007-12-10,304.0
2007-12-12,0.0
2007-12-14,-20.7921
2007-12-17,0.0
2007-12-19,-12.5
2007-12-21,0.0
2007-12-27,0.0
2007-12-28,-27.1429
2008-01-02,-31.3725
2008-01-08,0.0
2008-01-14,0.0
2008-01-25,0.0
2008-02-08,42.8571
2008-02-22,-50.0
2008-03-05,104.0
2008-03-07,-1.9607999999999999
2008-03-26,-20.0
2008-03-28,27.5
2008-04-01,47.0588
2008-04-02,6.6667
2008-04-07,26.25
2008-04-08,3.9604
2008-04-09,6.6667
2008-04-10,0.0
2008-04-11,-1.7856999999999998
2008-04-14,-9.1818
2008-04-15,-19.9199
2008-04-16,-12.5
2008-04-17,42.8571
2008-04-18,-0.2
2008-04-21,1.2024
2008-04-22,-22.7723
2008-04-23,2.5641
2008-04-25,12.5
2008-04-28,0.0
2008-04-29,-5.5556
2008-04-30,-5.8824
2008-05-01,0.0
2008-05-02,-31.25
2008-05-05,0.0
2008-05-06,14.5455
2008-05-08,-19.0476
2008-05-09,15.6863
2008-05-12,-32.1822
2008-05-13,27.4602
2008-05-15,0.0
2008-05-20,-5.8824
2008-05-21,-18.75
2008-05-22,-10.2564
2008-05-27,0.0
2008-05-30,-8.5714
2008-06-02,0.0
2008-06-04,0.0
2008-06-09,-21.875
2008-06-12,104.0
2008-06-13,0.0
2008-06-16,0.0
2008-06-17,-1.9607999999999999
2008-06-20,0.0
2008-06-27,0.0
2008-07-01,-50.0
2008-07-02,0.0
2008-07-03,80.0
2008-07-07,-22.2222
2008-07-08,-14.2857
2008-07-09,0.0
2008-07-11,-40.0
2008-07-15,66.6667
2008-07-17,33.3333
2008-07-31,-45.0
2008-08-01,-13.6364
2008-08-04,163.1579
2008-08-05,-70.0
2008-08-06,0.0
2008-08-07,0.0
2008-08-08,66.6667
2008-08-11,-44.0
2008-08-12,7.1429
2008-08-13,26.6667
2008-08-14,-5.2632
2008-08-15,-44.4444
2008-08-18,100.0
2008-08-19,25.0
2008-08-20,-24.0
2008-08-21,-46.3158
2008-08-22,37.2549
2008-08-25,-28.5714
2008-08-26,35.0
2008-08-27,3.7037
2008-08-28,-28.5714
2008-08-29,0.0
2008-09-02,-10.0
2008-09-05,0.0
2008-09-08,5.5556
2008-09-09,0.0
2008-09-10,-5.2632
2008-09-11,-11.1111
2008-09-12,75.0
2008-09-15,-42.8571
2008-09-16,25.0
2008-09-17,40.0
2008-09-18,0.0
2008-09-23,-49.2857
2008-09-24,252.1127
2008-09-25,-4.0
2008-10-03,-52.0833
2008-10-06,0.0
2008-10-07,0.0
2008-10-08,21.7391
2008-10-13,7.1429
2008-10-14,6.6667
2008-10-28,37.5
2008-10-29,-27.2727
2008-10-31,12.5
2008-11-03,0.0
2008-11-04,0.0
2008-11-05,22.2222
2008-11-06,0.0
2008-11-07,4.5455
2008-11-19,8.6957
2008-11-24,-20.0
2008-11-25,0.0
2008-11-26,0.0
2008-11-28,25.0
2008-12-01,-20.0
2008-12-04,20.0
2008-12-08,0.0
2008-12-12,4.1667
2008-12-15,0.0
2008-12-23,-20.0
2008-12-30,0.0
2009-01-05,25.0
2009-01-08,-44.0
2009-01-09,78.5714
2009-01-21,0.0
2009-01-27,0.0
2009-01-28,0.0
2009-02-03,0.0
2009-02-12,-16.0
2009-02-13,0.0
2009-02-20,-4.7619
2009-03-04,5.0
2009-03-16,-9.5238
2009-03-17,0.0
2009-03-18,10.526299999999999
2009-03-19,-28.5714
2009-03-20,60.0
2009-03-23,-37.5
2009-03-24,53.3333
2009-03-25,8.6957
2009-03-26,20.0
2009-03-27,-13.3333
2009-03-30,34.6154
2009-03-31,-71.4286
2009-04-01,70.0
2009-04-03,47.0588
2009-04-14,-48.0
2009-04-15,76.9231
2009-04-16,8.6957
2009-04-21,-20.0
2009-04-22,0.0
2009-04-24,20.0
2009-04-28,-16.6667
2009-04-29,20.0
2009-04-30,-41.6667
2009-05-01,42.8571
2009-05-04,-25.0
2009-05-05,0.0
2009-05-06,26.6667
2009-05-07,-10.526299999999999
2009-05-08,17.647100000000002
2009-05-11,-5.0
2009-05-12,-31.5789
2009-05-13,-7.6923
2009-05-14,-50.0
2009-05-15,33.3333
2009-05-18,0.0
2009-05-19,62.5
2009-05-20,-38.4615
2009-05-22,12.5
2009-05-26,-22.2222
2009-05-27,14.2857
2009-05-28,-18.75
2009-05-29,23.0769
2009-06-02,-18.75
2009-06-03,23.0769
2009-06-05,-18.75
2009-06-08,53.8462
2009-06-09,-20.0
2009-06-10,-12.5
2009-06-11,0.0
2009-06-12,0.0
2009-06-15,-14.2857
2009-06-17,0.0
2009-06-18,0.0
2009-06-19,0.0
2009-06-22,0.0
2009-06-30,-16.6667
2009-07-01,0.0
2009-07-02,0.0
2009-07-10,-40.0
2009-07-14,66.6667
2009-07-17,-40.0
2009-07-21,33.3333
2009-07-23,0.0
2009-07-24,0.0
2009-07-29,-25.0
2009-08-07,0.0
2009-08-18,33.3333
2009-08-27,0.0
2009-09-02,-25.0
2009-09-04,16.6667
2009-09-08,0.0
2009-09-16,-18.5714
2009-10-02,-29.8246
2009-10-05,0.0
2009-10-06,0.0
2009-10-07,0.0
2009-10-08,0.0
2009-10-12,0.0
2009-10-13,0.0
2009-10-14,0.0
2009-10-16,25.0
2009-10-19,-20.0
2009-11-02,25.0
2009-11-06,0.0
2009-11-09,0.0
2009-11-11,-20.0
2009-11-12,50.0
2009-11-13,0.0
2009-11-16,33.3333
2009-11-17,12.5
2009-11-18,11.1111
2009-11-19,0.0
2009-11-23,0.0
2009-11-24,60.0
2009-11-25,-12.5
2009-11-27,0.0
2009-12-01,-57.1429
2009-12-02,0.0
2009-12-03,0.0
2009-12-08,0.0
2009-12-09,-63.3333
2009-12-10,54.5455
2009-12-11,5.8824
2009-12-17,66.6667
2009-12-18,0.0
2009-12-22,0.0
2009-12-23,-53.3333
2009-12-30,0.0
2010-01-08,0.0
2010-01-14,114.2857
2010-01-20,33.3333
2010-01-22,0.0
2010-01-25,0.0
2010-01-26,0.0
2010-01-28,0.0
2010-01-29,0.0
2010-02-01,-12.5
2010-02-02,-14.2857
2010-02-03,0.0
2010-02-08,-32.9167
2010-02-16,-25.4658
2010-02-17,6.6667
2010-02-22,0.0
2010-02-23,0.0
2010-02-26,0.0
2010-03-01,87.5
2010-03-03,-46.6667
2010-03-08,25.0
2010-03-15,-20.0
2010-03-18,87.5
2010-03-19,-43.3333
2010-03-22,0.0
2010-03-31,0.0
2010-04-05,2.9412000000000003
2010-04-06,68.5714
2010-04-08,-40.678
2010-04-09,242.8571
2010-04-12,-41.6667
2010-04-13,14.2857
2010-04-15,-12.5
2010-04-16,11.4286
2010-04-22,0.0
2010-05-06,-41.0256
2010-05-07,0.0
2010-05-10,-13.0435
2010-05-12,0.0
2010-05-18,0.0
2010-05-19,0.0
2010-05-20,0.0
