ticker,PRAC US Equity
2000-06-15,-6.5217
2000-06-16,-2.3256
2000-06-19,0.0
2000-06-20,0.0
2000-06-21,0.0
2000-06-22,0.0
2000-06-26,21.4286
2000-06-27,-19.6078
2000-06-28,0.0
2000-06-29,2.439
2000-06-30,-2.3810000000000002
2000-07-05,2.439
2000-07-06,0.0
2000-07-07,4.7619
2000-07-11,-4.5455
2000-07-12,4.7619
2000-07-13,-4.5455
2000-07-14,11.9048
2000-07-17,2.1277
2000-07-19,-4.1667
2000-07-20,2.1739
2000-07-21,2.1277
2000-07-24,4.1667
2000-07-25,2.0
2000-07-26,-9.8039
2000-07-27,13.0435
2000-07-31,-11.538499999999999
2000-08-01,-4.3478
2000-08-02,4.5455
2000-08-04,-4.3478
2000-08-07,0.0
2000-08-08,-4.5455
2000-08-09,0.0
2000-08-10,-2.3810000000000002
2000-08-11,0.0
2000-08-14,-2.439
2000-08-15,-2.5
2000-08-16,2.5641
2000-08-17,10.0
2000-08-18,-9.0909
2000-08-21,12.5
2000-08-23,-7.7778
2000-08-24,1.2048
2000-08-25,-2.3810000000000002
2000-08-28,-2.439
2000-08-29,0.0
2000-09-01,-2.5
2000-09-06,-7.6923
2000-09-07,0.0
2000-09-08,2.7778
2000-09-11,10.8108
2000-09-12,-9.7561
2000-09-13,0.0
2000-09-18,-2.7027
2000-09-19,11.1111
2000-09-20,-5.0
2000-09-21,0.0
2000-09-22,-5.2632
2000-09-25,11.1111
2000-09-26,-2.5
2000-09-28,-17.9487
2000-09-29,0.0
2000-10-02,34.375
2000-10-03,-9.3023
2000-10-04,-12.8205
2000-10-05,14.7059
2000-10-06,-7.6923
2000-10-09,0.0
2000-10-10,-11.1111
2000-10-12,-12.5
2000-10-13,0.0
2000-10-16,14.2857
2000-10-25,-6.25
2000-10-26,0.0
2000-10-27,-3.3333
2000-10-30,-3.4483
2000-10-31,0.0
2000-11-01,-7.1429
2000-11-02,0.0
2000-11-03,0.0
2000-11-06,-3.8462
2000-11-07,20.0
2000-11-09,-13.3333
2000-11-10,-7.6923
2000-11-13,8.3333
2000-11-15,7.6923
2000-11-16,0.0
2000-11-17,-25.0
2000-11-20,-4.7619
2000-11-21,0.0
2000-11-22,0.0
2000-11-24,-10.0
2000-11-27,22.2222
2000-11-28,9.0909
2000-11-29,-16.6667
2000-11-30,-5.0
2000-12-04,-15.7895
2000-12-05,12.5
2000-12-06,-22.2222
2000-12-07,-28.5714
2000-12-08,10.0
2000-12-11,18.1818
2000-12-12,0.0
2000-12-13,19.2308
2000-12-14,0.0
2000-12-15,3.2258
2000-12-18,25.0
2000-12-19,-30.0
2000-12-20,-7.1429
2000-12-21,-15.3846
2000-12-22,-9.0909
2000-12-26,-10.0
2000-12-27,11.1111
2000-12-28,-20.0
2000-12-29,0.0
2001-01-02,-12.5
2001-01-03,28.5714
2001-01-04,44.4444
2001-01-05,38.4615
2001-01-08,5.5556
2001-01-09,5.2632
2001-01-10,10.0
2001-01-11,6.8182
2001-01-12,10.6383
2001-01-16,0.0
2001-01-17,-7.6923
2001-01-18,-8.3333
2001-01-19,-9.0909
2001-01-24,-10.0
2001-02-01,0.0
2001-02-06,0.0
2001-02-07,0.0
2001-02-09,-11.1111
2001-02-12,0.0
2001-02-13,-12.5
2001-02-15,14.2857
2001-02-21,-12.5
2001-02-26,0.0
2001-03-02,35.7143
2001-03-05,5.2632
2001-03-06,0.0
2001-03-07,-10.0
2001-03-08,-11.1111
2001-03-09,25.0
2001-03-13,-5.0
2001-03-15,-15.7895
2001-03-23,0.0
2001-03-28,-6.25
2001-04-02,0.0
2001-04-03,-6.6667
2001-04-10,14.2857
2001-04-23,-10.0
2001-04-24,-11.1111
2001-05-01,12.5
2001-05-02,-6.6667
2001-05-07,-11.9048
2001-05-09,102.7027
2001-05-15,-53.3333
2001-05-30,0.0
2001-06-06,5.7143
2001-06-14,0.0
2001-06-22,0.0
2001-06-27,-5.4054
2001-07-05,42.8571
2001-07-06,-2.0
2001-07-11,-18.3673
2001-07-18,-20.0
2001-07-23,3.125
2001-07-25,0.0
2001-07-31,0.0
2001-08-03,0.0
2001-09-05,0.0
2001-09-06,6.0606
2001-09-18,-1.4285999999999999
2001-09-19,-4.3478
2001-09-20,-9.0909
2001-09-25,-33.3333
2001-09-28,20.0
2001-10-01,0.0
2001-10-02,0.0
2001-10-08,-29.1667
2001-10-09,-11.7647
2001-10-10,-13.3333
2001-10-16,107.6923
2001-10-17,25.9259
2001-10-26,-2.9412000000000003
2001-11-01,21.2121
2001-11-05,0.0
2001-11-06,-7.5
2001-11-09,8.1081
2001-11-14,-7.5
2001-12-05,-18.9189
2001-12-13,-16.6667
2001-12-14,36.0
2001-12-18,-26.4706
2001-12-20,0.0
2001-12-28,4.0
2001-12-31,15.3846
2002-01-11,16.6667
2002-01-22,-14.2857
2002-01-28,-16.6667
2002-02-20,0.0
2002-02-21,20.0
2002-02-27,0.0
2002-03-07,-16.6667
2002-04-05,0.0
2002-04-10,0.0
2002-04-11,80.0
2002-04-12,-44.4444
2002-04-15,0.0
2002-04-23,0.0
2002-05-07,-20.0
2002-05-10,50.0
2002-05-14,-33.3333
2002-05-16,0.0
2002-05-21,0.0
2002-05-24,0.0
2002-05-29,0.0
2002-06-11,10.0
2002-06-19,0.0
2002-06-27,-9.0909
2002-07-15,-25.0
2002-07-16,0.0
2002-07-31,-13.3333
2002-08-13,0.0
2002-08-26,-15.3846
2002-08-28,54.5455
2002-08-29,-35.2941
2002-09-16,-9.0909
2002-09-17,10.0
2002-09-23,-18.1818
2002-10-03,11.1111
2002-10-11,-20.0
2002-10-18,37.5
2002-11-01,-9.0909
2002-11-12,0.0
2002-11-19,-30.0
2002-11-20,42.8571
2002-12-02,-40.0
2002-12-11,0.0
2002-12-12,0.0
2002-12-13,0.0
2002-12-17,-16.6667
2002-12-20,0.0
2002-12-26,0.0
2002-12-30,0.0
2002-12-31,0.0
2003-01-07,200.0
2003-01-09,-33.3333
2003-01-22,10.0
2003-04-08,-9.0909
2003-04-25,0.0
2003-05-07,-40.0
2003-05-16,233.3333
2003-05-19,25.0
2003-05-20,24.0
2003-05-21,-9.6774
2003-05-23,0.0
2003-05-27,-10.7143
2003-05-28,-20.0
2003-05-29,30.0
2003-06-02,-42.3077
2003-06-09,0.0
2003-06-23,0.0
2003-06-25,33.3333
2003-06-26,25.0
2003-07-08,-40.0
2003-07-10,0.0
2003-07-14,6.6667
2003-07-15,0.0
2003-08-06,56.25
2003-08-12,-36.0
2003-08-15,0.0
2003-08-28,56.25
2003-09-05,-20.0
2003-09-08,25.0
2003-09-19,40.0
2003-09-22,0.0
2003-09-23,14.2857
2003-10-01,62.5
2003-10-02,0.0
2003-10-06,0.0
2003-10-07,-3.0769
2003-10-08,-12.6984
2003-10-09,-1.8182
2003-10-10,1.8519
2003-10-13,45.4545
2003-10-14,-1.25
2003-10-20,-24.0506
2003-10-21,8.3333
2003-10-22,61.5385
2003-10-23,1.9048
2003-10-24,-4.6729
2003-10-27,4.902
2003-10-28,8.411200000000001
2003-10-29,1.7241
2003-10-30,5.7627
2003-11-05,-19.8718
2003-11-06,15.0
2003-11-11,-7.8261
2003-11-12,-5.6604
2003-11-14,-11.0
2003-11-17,-4.4944
2003-12-05,-28.2353
2003-12-10,-1.6393
2003-12-16,35.0
2003-12-17,-1.2346
2003-12-18,-6.25
2003-12-23,20.0
2003-12-26,0.0
2003-12-29,-11.1111
2003-12-30,0.0
2003-12-31,0.0
2004-01-06,6.25
2004-01-12,-11.7647
2004-01-13,6.6667
2004-01-14,-6.25
2004-01-15,10.6667
2004-01-16,8.4337
2004-01-20,-5.5556
2004-01-21,-3.5294
2004-01-22,3.6585
2004-01-26,10.5882
2004-01-27,-4.2553
2004-01-28,12.2222
2004-01-30,-11.8812
2004-02-04,0.0
2004-02-05,1.1236
2004-02-06,7.7778
2004-02-09,-7.2165
2004-02-10,7.7778
2004-02-11,-12.3711
2004-02-12,0.0
2004-02-13,12.9412
2004-02-18,-15.625
2004-02-24,-13.5802
2004-03-08,0.0
2004-03-12,45.7143
2004-03-15,-26.4706
2004-03-16,13.3333
2004-03-17,0.0
2004-03-18,35.2941
2004-03-23,-12.1739
2004-03-31,-13.8614
2004-04-08,-8.046
2004-04-12,6.25
2004-04-14,0.0
2004-04-16,9.4118
2004-04-21,-30.1075
2004-04-23,43.0769
2004-04-29,8.6022
2004-05-03,-2.9703
2004-05-06,-23.4694
2004-05-13,-10.6667
2004-05-17,-1.4925
2004-05-18,1.6383
2004-05-25,-23.9728
2004-05-26,-41.1765
2004-06-01,33.3333
2004-06-02,-25.0
2004-06-03,0.0
2004-06-04,-10.0
2004-06-07,7.4074
2004-06-08,20.6897
2004-06-10,14.2857
2004-06-18,0.0
2004-06-25,-25.0
2004-07-15,73.3333
2004-07-19,-1.9231
2004-07-20,0.0
2004-07-23,-17.647100000000002
2004-07-27,-7.1429
2004-08-20,-25.641
2004-09-02,65.5172
2004-09-14,-37.5
2004-09-28,16.6667
2004-09-30,42.8571
2004-10-01,4.0
2004-10-04,-13.461500000000001
2004-10-07,0.0
2004-10-08,-44.4444
2004-10-12,84.0
2004-10-13,0.0
2004-10-14,10.8696
2004-10-15,0.0
2004-10-25,9.8039
2004-10-28,-10.7143
2004-11-02,20.0
2004-11-03,-15.0
2004-11-11,-13.7255
2004-11-12,0.0
2004-11-15,9.0909
2004-11-16,-14.5833
2004-11-17,2.439
2004-11-19,0.0
2004-11-22,23.8095
2004-11-23,40.3846
2004-12-01,1.3699
2004-12-02,4.0541
2004-12-06,3.8961
2004-12-08,1.25
2004-12-09,-7.4074
2004-12-10,6.6667
2004-12-14,1.25
2004-12-15,-30.8642
2004-12-16,0.0
2004-12-17,33.9286
2004-12-20,6.6667
2004-12-27,0.0
2004-12-28,-15.0
2004-12-31,-20.5882
2005-01-07,1.8519
2005-01-20,0.0
2005-01-21,0.0
2005-01-24,9.0909
2005-01-25,28.3333
2005-01-31,-25.974
2005-02-02,0.0
2005-02-03,5.2632
2005-02-07,25.0
2005-02-11,-20.0
2005-02-14,0.0
2005-03-04,0.0
2005-03-09,0.0
2005-03-11,0.0
2005-03-15,0.0
2005-03-24,0.0
2005-03-29,0.0
2005-04-01,0.0
2005-04-04,0.0
2005-04-05,0.0
2005-04-06,-21.6667
2005-04-07,0.0
2005-04-08,0.0
2005-04-11,0.0
2005-04-15,-2.1277
2005-04-22,0.0
2005-04-25,13.0435
2005-04-27,-11.538499999999999
2005-04-28,0.0
2005-05-03,0.0
2005-05-06,0.0
2005-05-10,0.0
2005-05-19,-2.1739
2005-05-31,-17.7778
2005-06-28,0.0
2005-07-01,2.7027
2005-07-27,0.0
2005-08-09,97.3684
2005-08-16,-28.0
2005-08-17,-3.7037
2005-08-25,0.0
2005-08-29,-3.8462
2005-10-12,-26.0
2005-10-20,0.0
2005-11-03,-16.2162
2005-11-14,-3.2258
2005-11-16,-30.0
2005-11-17,4.7619
2005-11-18,0.0
2005-11-28,0.0
2005-11-30,4.5455
2005-12-05,8.6957
2005-12-07,0.0
2005-12-12,0.0
2005-12-19,0.0
2005-12-20,-28.0
2005-12-27,0.0
2005-12-28,38.8889
2005-12-29,-28.0
2005-12-30,0.0
2006-01-04,38.8889
2006-01-06,-24.0
2006-01-11,0.0
2006-01-17,0.0
2006-01-19,0.0
2006-01-20,31.5789
2006-01-30,0.0
2006-02-03,-24.0
2006-02-13,0.0
2006-02-22,0.0
2006-02-24,0.0
2006-02-28,0.0
2006-03-02,0.0
2006-03-06,0.0
2006-03-08,0.0
2006-03-14,0.0
2006-03-16,-21.0526
2006-04-03,0.0
2006-04-05,-20.0
2006-04-06,0.0
2006-04-10,0.0
2006-04-11,0.0
2006-04-13,316.6667
2006-04-26,-74.0
2006-04-28,0.0
2006-05-04,7.6923
2006-05-08,14.2857
2006-05-16,0.0
2006-05-17,0.0
2006-06-16,-6.25
2006-06-20,0.0
2006-07-10,66.6667
2006-07-31,8.0
2006-08-08,11.1111
2006-08-10,0.0
2006-08-24,-16.6667
2006-09-01,-32.0
2006-09-06,-29.4118
2006-09-18,0.0
2006-09-21,0.0
2006-10-12,0.0
2006-10-16,0.0
2006-11-06,-8.3333
2006-11-07,0.0
2006-11-09,0.0
2006-11-17,0.0
2006-11-27,-9.0909
2006-11-28,0.0
2006-11-30,0.0
2006-12-05,-10.0
2006-12-07,0.0
2006-12-15,0.0
2006-12-18,0.0
2006-12-22,-11.1111
2006-12-26,-12.5
2006-12-29,-28.5714
2007-01-05,0.0
2007-01-09,100.0
2007-01-11,0.0
2007-01-22,0.0
2007-01-23,0.0
2007-01-30,-30.0
2007-02-13,0.0
2007-02-16,0.0
2007-03-06,0.0
2007-03-26,0.0
2007-03-28,0.0
2007-04-09,28.5714
2007-04-17,-44.4444
2007-04-24,0.0
2007-05-01,20.0
2007-05-07,25.0
2007-05-08,0.0
2007-05-14,20.0
2007-05-15,0.0
2007-05-16,0.0
2007-05-17,-11.1111
2007-05-18,0.0
2007-05-22,12.5
2007-05-23,0.0
2007-05-31,-11.1111
2007-06-22,-12.5
2007-07-25,14.2857
2007-07-30,25.0
2007-07-31,0.0
2007-08-01,0.0
2007-08-02,10.0
2007-08-03,-9.0909
2007-08-08,30.0
2007-08-09,0.0
2007-08-14,-7.6923
2007-08-15,8.3333
2007-08-16,0.0
2007-08-21,-7.6923
2007-09-04,0.0
2007-09-12,-4.1667
2007-09-19,11.3043
2007-10-04,0.0
2007-10-05,-2.3438
2007-10-08,0.0
2007-10-23,4.0
2007-10-26,3.8462
2007-10-30,-3.7037
2007-11-21,0.0
2007-12-03,2.3077
2007-12-07,1.5038
2007-12-18,-1.4815
2007-12-21,12.782
2007-12-26,-26.6667
2007-12-31,9.0909
2008-01-04,0.0
2008-01-18,0.0
2008-02-05,-8.3333
2008-02-11,4.5455
2008-02-20,-4.3478
2008-02-21,9.0909
2008-03-19,0.0
2008-03-27,0.0
2008-04-08,25.0
2008-04-18,0.0
2008-04-30,0.0
2008-05-08,-13.3333
2008-05-14,0.0
2008-05-30,7.6923
2008-06-06,0.0
2008-07-17,7.1429
2008-07-31,0.0
2008-08-14,0.0
2008-08-15,0.0
2008-08-21,0.0
2008-08-26,0.0
2008-08-28,0.0
2008-08-29,0.0
2008-09-03,0.0
2008-09-05,-10.0
2008-09-16,-3.7037
2008-10-20,-38.4615
2008-10-24,-37.5
2008-10-28,60.0
2008-11-11,-12.5
2008-11-14,-14.2857
2008-11-20,-8.3333
2008-11-24,-9.0909
2008-11-25,0.0
2008-11-26,0.0
2008-12-04,-12.0
2008-12-08,0.0
2008-12-17,13.6364
2008-12-22,-10.0
2008-12-23,-2.2222
2008-12-24,0.0
2009-01-07,15.9091
2009-01-08,0.0
2009-01-09,0.0
2009-01-21,0.0
2009-01-28,0.0
2009-02-27,0.0
2009-03-03,0.0
2009-03-12,0.0
2009-03-16,7.8431
2009-04-01,3.6364
2009-04-08,0.0
2009-08-18,14.0351
2009-08-19,0.0
2009-08-21,7.6923
2009-09-11,-2.8571
2009-09-14,8.8235
2009-09-16,-45.777
2009-09-30,2.4922
2009-10-06,21.5805
2009-11-09,-59.75
2009-11-16,4.9689
2009-11-23,0.0
2009-11-24,0.0
2009-11-25,0.0
2009-12-07,0.0
2009-12-15,0.0
2010-02-09,8.8757
2010-03-03,30.4348
2010-04-12,0.0
2010-05-17,-23.3333
2010-05-19,0.0
2010-08-10,0.0
2010-08-24,0.0
2010-09-20,0.0
2010-09-27,0.0
2010-10-01,0.0
2010-10-27,0.0
2010-11-08,0.0
2010-11-30,0.0
2010-12-02,0.0
2010-12-06,0.0
2010-12-14,0.0
2011-01-10,0.0
2011-01-13,0.5435
2011-01-14,0.0
2011-01-19,-0.5405
2011-01-21,30.9783
2011-02-01,32.7801
2011-02-24,25.0
2011-03-03,100.0
2011-04-01,-94.8125
2011-05-20,92.7711
2011-09-01,6.25
2011-11-11,4.7059
2011-12-15,0.5618
2012-01-10,0.0
2012-01-19,0.0
2012-02-23,0.0
2012-03-16,-89.9441
2012-03-29,-83.3333
2012-05-02,0.0
2012-05-23,0.0
2012-10-03,-33.3333
2012-10-09,0.0
2012-11-14,0.0
2012-11-30,0.0
2012-12-10,0.0
2012-12-12,0.0
2012-12-20,0.0
2013-03-28,0.0
2013-05-28,0.0
2013-06-18,0.0
2013-07-24,50.0
2013-09-05,5233.3333
2013-09-30,0.0
2013-10-28,0.0
2013-11-08,80.0
2013-11-11,0.0
2013-11-21,-44.4444
2013-11-22,0.0
2013-12-20,0.0
2013-12-23,0.0
2013-12-27,0.0
2013-12-30,0.0
2014-01-27,0.0
2014-02-06,0.0
2014-02-14,3.125
2014-02-20,0.0
2014-03-07,0.0
2014-05-09,-75.7576
2014-05-15,140.0
2014-06-16,-55.2083
2014-07-07,1388.3721
2014-07-10,99.6875
2014-07-16,-12.3631
2014-07-30,0.0
2014-08-11,0.0
2014-09-08,-28.5714
2014-11-19,0.0
2014-11-24,-20.0
2015-05-15,-86.5625
2015-07-21,827.907
2015-08-06,-87.9699
2015-08-25,0.0
2015-12-14,25.0
2015-12-16,0.0
2015-12-23,300.0
2016-01-07,66.6667
2016-02-01,0.0
2016-02-04,-40.0
2016-02-25,133.3333
2016-03-07,0.0
2016-04-06,-42.8571
2016-04-12,150.3125
2016-04-14,-0.1248
2016-07-13,31.0
2016-07-14,0.0
2016-07-26,6.8702
2016-08-11,7.1429
2016-08-24,100.0
2016-08-31,150.0
2016-09-08,-66.6667
2016-09-16,-20.0
2016-09-27,0.0
2016-09-29,0.0
2016-10-03,20.0
2016-11-14,-12.5
2016-11-15,0.0
2016-11-21,-4.7619
2016-11-22,-19.0
2016-12-13,-7.4074
2016-12-15,0.0
2016-12-16,-26.6667
2016-12-29,36.3636
2017-01-10,0.0
2017-01-17,-5.3333
2017-01-26,0.0
2017-02-02,12.6761
2017-02-08,25.0
2017-02-22,-49.9375
2017-03-03,9.8627
2017-03-22,-45.4545
2017-04-17,83.3333
2017-05-19,18.2955
2017-05-23,0.0
2017-06-09,46.0134
2017-06-20,-31.5263
2017-07-20,18.3705
2017-07-26,-2.5974
2017-08-23,26.6667
2017-08-31,0.0
2017-09-15,5.2632
2017-09-20,25.0
2017-09-26,20.0
2017-10-13,16.6667
2017-10-16,0.0
2017-10-26,-5.5143
2017-11-02,5.8361
2017-11-03,0.0
2017-11-09,0.0
2017-11-10,0.0
2017-11-21,0.0
2017-11-30,14.2857
2017-12-05,0.0
2017-12-08,27.5
2017-12-12,0.0
2017-12-29,0.0
2018-01-02,13.7353
2018-01-11,-13.7833
2018-01-12,-0.02
2018-01-17,31.98
2018-01-19,-6.0464
2018-02-20,-17.7419
2018-03-02,0.0
2018-03-14,13.7255
2018-03-20,3.4483
2018-04-03,0.0167
2018-04-11,-1.6831
2018-04-13,-15.2203
2018-04-30,-0.02
2018-05-02,-20.016
2018-06-04,87.5
2018-06-08,-45.3333
2018-07-10,82.9268
2018-07-11,0.0
2018-07-16,-32.0
2018-07-18,-1.9607999999999999
2018-07-19,0.0
2018-07-23,0.0
2018-08-02,-18.0
2018-08-17,48.7805
2018-08-20,0.0
2018-08-29,-18.0328
2018-08-30,6.0
2018-09-17,-5.6604
2018-11-08,12.0
2018-11-16,12.5
2019-01-25,0.0159
2019-03-06,0.0
2019-05-03,-26.9957
2019-05-10,14.1304
2019-05-21,444.7586
2019-05-24,-5.7729
2019-05-30,-3.547
2019-05-31,-0.5433
2019-07-16,-5.4832
2019-10-03,-76.7652
2019-10-14,-1.0523
2019-10-21,-41.9916
2019-10-22,11.1111
2019-10-24,35.0
2019-12-06,48.1481
2019-12-11,30.0
2019-12-16,1.8846
2019-12-17,-5.6248000000000005
2020-01-02,-10.0
2020-01-07,-11.1111
2020-01-08,1.0
2020-01-22,80.6436
2020-01-30,-36.969
2020-01-31,-8.6957
2020-02-06,0.0
2020-02-13,0.0
2020-02-18,-18.0952
2020-02-28,-6.9767
2020-03-04,0.0
2020-03-05,0.0
2020-03-06,-40.0
2020-03-09,45.8333
2020-03-25,-14.2857
2020-04-02,0.0
2020-04-09,-22.9167
2020-04-30,29.8378
2020-05-21,71.5237
2020-06-02,21.3592
2020-06-04,-12.0
