ticker,FASDF US Equity
2000-11-23,0.0
2000-11-24,0.0
2000-11-29,-21.2121
2000-11-30,-7.6923
2000-12-01,12.5
2000-12-05,-9.2593
2000-12-07,46.9388
2000-12-11,-16.6667
2000-12-12,5.0
2000-12-18,9.5238
2000-12-21,-26.087
2000-12-22,-3.9215999999999998
2000-12-25,0.0
2000-12-27,0.2551
2001-01-08,-6.3613
2001-01-09,-4.3478
2001-01-24,2.2727
2001-02-14,-6.6667
2001-03-02,66.6667
2001-03-21,-34.2857
2001-03-22,0.0
2001-03-26,0.0
2001-03-27,0.0
2001-03-28,-7.663
2001-03-29,0.0
2001-04-02,8.299
2001-04-03,0.0
2001-04-04,0.0
2001-04-05,0.0
2001-04-06,0.0
2001-04-11,0.0
2001-04-18,8.6957
2001-04-26,-8.0
2001-04-27,-6.5217
2001-05-04,55.814
2001-05-07,-10.4478
2001-05-15,36.6667
2001-05-30,-21.9512
2001-06-01,14.0625
2001-06-20,-27.3973
2001-08-01,22.6415
2001-09-25,-49.2308
2001-10-24,-45.4545
2001-10-26,-22.2222
2001-11-06,-17.8571
2001-11-12,-13.0435
2001-11-23,-20.0
2001-11-27,0.0
2001-11-29,-37.5
2001-12-06,0.0
2001-12-27,-20.0
2001-12-28,100.0
2002-01-10,32.5
2002-01-14,32.0755
2002-01-24,35.7143
2002-01-28,0.0
2002-02-01,26.3158
2002-03-07,-25.0
2002-03-08,44.4444
2002-04-04,-15.3846
2002-04-11,27.2727
2002-04-25,-30.3571
2002-04-26,2.5641
2002-04-30,-25.0
2002-05-07,26.6667
2002-05-30,7.8947
2002-06-10,-7.3171
2002-06-24,-52.2368
2002-08-07,-5.2342
2002-08-08,155.814
2002-09-05,40.9091
2002-10-30,-67.0968
2002-11-05,-21.5686
2002-11-29,-43.75
2002-12-30,-20.0
2003-03-14,-83.3333
2003-05-05,566.6667
2003-05-13,-25.0
2003-06-05,33.3333
2003-06-09,15.0
2003-06-24,-81.25
2003-07-02,514.4928
2003-07-10,-62.2642
2003-07-17,50.0
2003-07-29,42.0833
2003-08-19,-53.0792
2003-08-21,25.0
2003-09-02,-60.0
2003-09-09,300.0
2003-09-10,-50.0
2003-11-10,200.0
2003-11-21,0.0
2003-12-09,0.0
2003-12-29,-50.0
2004-01-07,233.3333
2004-01-26,0.0
2004-03-02,65.0
2004-03-16,-9.0909
2004-03-26,-23.3333
2004-04-20,-4.3478
2004-04-27,18.1818
2004-05-03,-38.4615
2004-05-04,62.5
2004-05-10,1.5385
2004-05-14,-31.8182
2004-05-20,61.1111
2004-05-21,13.7931
2004-05-26,6.0606
2004-06-25,-37.1429
2004-07-02,27.2727
2004-07-15,-14.2857
2004-07-19,0.0
2004-07-30,-4.1667
2004-08-04,-30.4348
2004-08-09,12.5
2004-08-20,11.1111
2004-09-20,0.0
2004-11-10,0.0
2004-11-11,-20.0
2004-12-15,4.5313
2004-12-17,0.4484
2004-12-31,138.0952
2005-01-21,-45.0
2005-01-27,4.5455
2005-02-22,56.5217
2005-03-07,0.0
2005-03-14,2.7778
2005-03-16,16.7568
2005-03-21,-25.9259
2005-03-30,-15.625
2005-04-13,-11.1111
2005-05-03,-50.0
2005-05-05,66.6667
2005-06-01,8.0
2005-06-13,1.8519
2005-06-16,4.5455
2005-07-13,-33.6957
2005-07-14,46.8852
2005-07-28,-3.5714
2005-08-10,11.1111
2005-08-11,0.0
2005-09-23,8.6458
2005-09-27,-7.9578
2005-09-28,-21.6667
2005-10-04,48.9362
2005-10-05,-9.4643
2005-10-06,4.142
2005-10-07,0.0
2005-10-11,-1.5152
2005-11-04,24.6154
2005-11-15,-14.8148
2005-11-28,-20.2899
2005-11-30,5.4545
2005-12-12,3.6638
2005-12-13,24.740099999999998
2005-12-14,-16.6667
2005-12-15,20.0
2005-12-22,-13.3333
2005-12-23,-15.3846
2006-01-10,-5.4545
2006-01-17,38.4615
2006-01-23,11.1111
2006-01-24,0.0
2006-02-13,-12.5
2006-02-21,68.5714
2006-02-23,14.4068
2006-03-02,17.7778
2006-03-23,-37.1069
2006-03-28,5.0
2006-03-31,21.9048
2006-04-03,-2.3437
2006-04-05,-9.45
2006-04-07,-2.8161
2006-04-12,4.5455
2006-04-18,-2.6087
2006-04-20,-1.7856999999999998
2006-04-26,4.5455
2006-04-28,-17.3913
2006-05-16,26.3158
2006-06-01,2.5
2006-06-09,-18.6992
2006-06-28,0.0
2006-07-11,-27.375
2006-07-13,12.3924
2006-07-14,-11.4089
2006-07-20,93.6041
2006-07-21,-28.5714
2006-07-25,40.0
2006-08-01,-43.2143
2006-08-16,-8.1761
2006-08-30,4.1096
2006-09-21,34.6217
2006-10-06,-65.7911
2006-10-10,60.0
2006-10-12,64.2857
2006-10-19,-21.1957
2006-11-07,10.3448
2006-11-27,-22.9688
2006-12-01,-15.4158
2006-12-27,53.4772
2006-12-28,0.0
2006-12-29,4.1406
2007-01-09,-24.156
2007-01-11,21.5628
2007-01-26,-18.2262
2007-02-05,28.9552
2007-02-27,-1.2346
2007-03-01,2.9688
2007-03-07,-44.0061
2007-03-29,39.5664
2007-04-11,24.2718
2007-04-18,17.5
2007-04-20,28.0585
2007-10-10,-27.2066
2007-10-17,40.3709
2007-10-18,-39.8374
2007-11-07,35.1351
2007-11-12,-6.8125
2007-11-13,-16.1636
2007-11-20,36.32
2007-11-21,0.0
2007-11-27,-1.4085
2007-12-12,-9.881
2007-12-27,-19.2867
2008-01-04,17.5941
2008-01-24,-10.9255
2008-02-06,5.7813
2008-03-04,-40.5465
2008-04-08,37.1429
2008-05-05,262.3188
2008-05-09,19.325
2008-05-20,16.321
2008-05-27,22.0461
2008-05-29,6.6854
2008-05-30,-9.8492
2008-06-11,17.1091
2008-06-12,11.0325
2008-06-16,-3.1744
2008-06-20,14.0402
2008-06-23,-3.3023
2008-06-27,-8.046
2008-07-02,-1.7308
2008-07-21,-21.7221
2008-07-22,-9.2813
2008-07-28,-9.1974
2008-07-29,2.1244
2008-08-27,-1.9316
2008-09-29,-45.4545
2008-10-06,-6.6667
2008-11-17,-82.1429
2008-11-19,-15.0
2008-11-21,1.9607999999999999
2008-12-10,-54.3269
2009-01-14,287.3684
2009-02-04,30.4348
2009-02-09,-33.125
2009-03-11,109.3458
2009-03-25,-53.7202
2009-05-19,62.3794
2009-06-25,2.7723
2009-06-30,-3.3719
2009-09-04,40.9771
2009-10-05,63.2956
2009-10-15,-6.453
2009-10-29,-3.4259
2009-12-04,-39.4056
2009-12-07,0.0
2009-12-11,-22.6266
2009-12-18,70.1431
2010-01-15,36.5385
2010-01-19,-4.2254
2010-03-05,-6.9853
2010-03-12,-24.5059
2010-03-15,92.6702
2010-03-17,12.5
2010-03-19,4.5894
2010-03-24,19.5727
2010-03-26,-5.746
2010-03-30,-17.623
2010-04-05,13.7749
2010-04-07,24.4876
2010-04-08,3.2711
2010-04-13,-1.6369
2010-04-19,17.0521
2010-04-23,6.7393
2010-04-26,7.836
2010-04-27,-0.0802
2010-04-29,39.2679
2010-04-30,10.1787
2010-05-03,-17.9745
2010-05-04,0.6122
2010-05-05,-4.5385
2010-05-06,3.5458
2010-05-07,-9.6319
2010-05-10,0.9651
2010-05-11,-1.9398
2010-05-12,0.4157
2010-05-13,-6.8951
2010-05-17,-1.1346
2010-05-18,1.9076
2010-05-19,9.4811
2010-05-26,-23.6864
2010-05-27,-9.7996
2010-06-09,0.0
2010-06-18,-0.4443
2010-06-21,0.6085
2010-06-23,2.621
2010-06-28,6.3458
2010-07-02,1.5333
2010-07-30,19.3959
2010-09-28,-18.3481
2010-09-29,1.829
2010-10-06,13.783
2010-10-13,-19.1044
2010-10-28,19.1557
2010-10-29,4.0107
2010-11-04,3.8882
2010-11-09,0.0155
2010-11-17,8.8604
2010-11-26,-49.8011
2010-11-29,-3.5654
2010-12-01,-6.338
2010-12-09,-4.3546
2010-12-13,-16.8687
2010-12-14,0.3546
2010-12-15,0.0785
2011-01-07,12.7501
2011-01-10,-0.4175
2011-01-19,-0.3145
2011-01-21,-3.9257
2011-01-25,9.9234
2011-01-26,-5.1112
2011-02-11,-12.312
2011-02-16,-3.0714
2011-02-25,0.8642
2011-03-08,-2.6112
2011-03-09,0.2933
2011-03-18,-18.5881
2011-03-23,-5.9005
2011-03-25,20.6652
2011-03-29,-14.6859
2011-04-04,9.5869
2011-04-12,-7.5882
2011-04-27,-14.6444
2011-05-05,-3.7377000000000002
2011-05-25,-3.7556000000000003
2011-05-27,7.9365
2011-05-31,-10.7843
2011-06-01,4.3956
2011-06-03,-0.5263
2011-06-09,-4.7619
2011-06-14,-8.1944
2011-06-17,-7.5643
2011-06-21,24.7954
2011-06-22,-13.9672
2011-06-29,-12.4238
2011-07-12,15.0566
2011-07-18,-18.3056
2011-07-21,17.3148
2011-07-22,-0.6314
2011-07-25,0.6354
2011-07-28,-24.2305
2011-08-02,12.7083
2011-08-03,-0.3697
2011-08-08,-22.2635
2011-09-29,-22.673000000000002
2011-12-14,-53.0864
2011-12-20,13.1579
2011-12-30,59.0116
2012-02-27,17.0018
2012-03-06,0.0
2012-03-22,-45.0
2012-04-16,0.0
2012-04-17,-4.5455
2012-04-25,32.7381
2012-08-03,-34.5291
2012-08-28,-26.5753
2012-09-10,3.7313
2012-09-12,3.5971
2012-09-17,5.5556
2012-09-26,8.5526
2012-09-27,9.697
2012-10-11,0.5525
2012-10-26,-21.875
2013-01-31,-14.1978
2013-06-27,-5.7377
2013-08-09,-30.4348
2014-11-25,-36.4063
2015-04-15,191.2776
2015-04-21,-13.3699
2015-04-29,19.1821
2015-05-28,-12.8676
2015-06-04,-19.7375
2015-06-10,57.0093
2015-06-11,-4.1667
2015-06-15,-12.5
2015-06-19,-6.0337
2015-06-22,-10.1039
2015-06-24,-3.3613
2015-06-29,10.4348
2015-07-08,-11.5157
2015-07-10,0.5562
2015-07-13,-11.5044
2015-07-16,-5.1875
2015-07-21,-0.857
2015-08-04,-21.0771
2015-08-07,36.31
2015-08-10,-22.5587
2015-08-14,11.253
2015-08-17,-10.2582
2015-08-27,-15.6675
2015-09-15,69.0995
2015-09-16,-3.1390000000000002
2015-09-17,-7.5231
2015-09-18,0.1252
2015-09-24,-10.875
2015-09-29,-4.6283
2015-09-30,0.0
2015-10-08,-7.2794
2015-10-13,-4.8374
2015-10-14,1.5833
2015-10-15,-5.6604
2015-10-16,-11.3913
2015-10-21,-13.1501
2015-10-22,0.0
2015-10-23,26.5537
2015-10-26,-8.5714
2015-10-28,-20.0195
2015-10-29,-0.3663
2015-11-03,9.1912
2015-11-09,-8.642
2015-11-13,-29.8526
2015-11-17,-42.2067
2015-11-20,18.1818
2015-11-23,50.5128
2015-11-24,2.2147
2015-11-25,5.3333
2015-11-27,-3.481
2015-11-30,0.0
2015-12-01,4.918
2015-12-02,-8.2813
2015-12-03,-1.8739
2015-12-04,-2.7778
2015-12-07,0.0
2015-12-09,0.0
2015-12-10,-21.0714
2015-12-11,-1.1312
2015-12-14,-6.6362
2015-12-15,-9.8039
2015-12-16,-30.163
2015-12-21,8.9494
2015-12-23,32.5
2015-12-31,7.0081
2016-01-04,0.7557
2016-01-08,6.5
2016-01-11,11.2676
2016-01-12,-12.2363
2016-01-14,-12.7404
2016-01-20,-33.8843
2016-01-26,6.6667
2016-01-28,-1.9531
2016-01-29,-18.3267
2016-02-02,53.1707
2016-02-05,-18.4713
2016-02-08,24.2187
2016-02-10,-0.9434
2016-02-12,2.2222
2016-02-23,0.0
2016-02-24,0.0
2016-03-04,0.9317
2016-03-07,-1.5385
2016-03-08,0.0
2016-03-15,0.0
2016-03-18,5.0
2016-03-21,54.7619
2016-03-24,-1.1538
2016-03-28,-6.6148
2016-04-04,12.2917
2016-04-05,-27.2727
2016-04-22,4.5918
2016-04-25,35.122
2016-04-27,6.8591999999999995
2016-04-28,-8.4459
2016-05-05,-2.583
2016-05-09,-3.0303
2016-05-16,-20.8984
2016-05-20,-17.7778
2016-05-31,37.5375
2016-06-01,-2.1834
2016-06-06,-10.7143
2016-06-07,-17.5
2016-06-08,0.303
2016-06-09,4.8338
2016-06-10,-44.6686
2016-06-14,83.3333
2016-06-17,-15.9091
2016-06-20,2.7027
2016-06-22,-39.8026
2016-06-29,4.918
2016-06-30,20.0
2016-07-01,8.3333
2016-07-05,-23.9583
2016-07-11,35.0896
2016-07-13,-2.4181
2016-07-14,-0.8793
2016-07-15,-0.6452
2016-07-19,-6.4935
2016-07-22,-8.5938
2016-07-25,-18.5185
2016-07-26,8.3916
2016-07-28,-7.8495
2016-07-29,-19.0198
2016-08-03,9.366
2016-08-09,22.9249
2016-08-10,14.8982
2016-08-11,-6.5299
2016-08-16,-8.1836
2016-09-06,0.0
2016-09-07,10.1087
2016-09-08,-13.1293
2016-09-13,-0.9091
2016-09-20,13.0734
2016-09-22,-9.1278
2016-09-27,-14.2857
2016-09-28,-2.0833
2016-09-29,-5.0532
2016-09-30,-1.4006
2016-10-03,-4.9716000000000005
2016-10-04,23.3184
2016-10-07,-30.1818
2016-10-12,0.0
2016-10-18,27.4306
2016-10-19,-8.1744
2016-10-21,-3.8576
2016-10-31,-10.6481
2016-11-03,18.8256
2016-11-04,4.6512
2016-11-09,-28.8889
2016-11-18,33.7891
2016-11-21,4.8175
2016-11-25,-15.0418
2016-11-29,-13.4426
2016-12-05,6.0606
2016-12-06,0.0
2016-12-07,10.892900000000001
2016-12-08,10.467
2016-12-13,-25.0729
2016-12-16,8.9494
2016-12-20,2.8571
2016-12-21,-20.3125
2016-12-22,-0.6536
2016-12-27,-29.8246
2016-12-28,23.4375
2016-12-30,-10.3797
2017-01-04,12.9944
2017-01-05,8.75
2017-01-06,29.1954
2017-01-10,11.5658
2017-01-12,0.0
2017-01-17,0.4785
2017-01-19,-9.6825
2017-01-20,-2.6362
2017-07-06,-97.1119
2017-11-20,0.0
2017-11-22,0.0
2017-12-07,-99.9
2017-12-28,0.0
2018-02-13,1999900.0
2018-02-23,-99.5
2018-03-09,0.0
2018-03-23,0.0
2018-03-27,0.0
2018-04-13,0.0
2018-09-11,0.0
2018-09-12,0.0
2019-03-19,0.0
2019-05-14,-99.0
2019-05-16,0.0
2019-05-31,9900.0
2020-01-03,-99.0
2020-01-27,9900.0
2020-04-24,0.0
2020-06-22,0.0
2020-07-14,-90.0
2020-07-27,900.0
