ticker,FCCN US Equity
2005-05-10,0.0
2005-05-12,1.8519
2005-05-13,0.3636
2005-05-16,10.8696
2005-05-18,-10.8824
2005-05-19,0.11
2005-05-20,1.0989
2005-05-23,0.0
2005-05-24,2.1739
2005-05-25,3.1915
2005-05-27,-5.1546
2005-05-31,-17.3913
2005-06-01,3.9474
2005-06-03,12.6582
2005-06-06,-8.9888
2005-06-07,0.0
2005-06-09,3.7037
2005-06-10,-10.7143
2005-06-13,-1.3333
2005-06-14,1.3514
2005-06-21,6.6667
2005-06-22,6.25
2005-06-23,5.8824
2005-06-24,11.1111
2005-06-27,10.0
2005-06-28,-5.0
2005-06-29,2.3923
2005-06-30,-6.5421
2005-07-01,0.0
2005-07-05,5.0
2005-07-06,4.7619
2005-07-07,1.8182
2005-07-08,-1.7856999999999998
2005-07-11,-4.0909
2005-07-12,4.2654
2005-07-13,-3.8636
2005-07-14,-4.4917
2005-07-15,2.9703
2005-07-18,-2.8846
2005-07-19,3.9604
2005-07-20,-0.9524
2005-07-25,-1.9231
2005-07-26,-1.9607999999999999
2005-07-28,0.0
2005-07-29,2.0
2005-08-01,-0.9804
2005-08-04,-2.4752
2005-08-05,2.5381
2005-08-08,0.9901
2005-08-09,0.0
2005-08-10,-0.9804
2005-08-11,2.9703
2005-08-12,1.9231
2005-08-15,-0.9434
2005-08-16,5.7143
2005-08-17,-3.6036
2005-08-18,-3.7382999999999997
2005-08-19,1.9417
2005-08-22,0.9524
2005-08-23,17.9245
2005-08-24,12.8
2005-08-25,3.5461
2005-08-26,-0.6849
2005-08-29,2.069
2005-08-30,-7.4324
2005-08-31,-12.4088
2005-09-01,-1.6667
2005-09-02,5.0847
2005-09-06,4.0323
2005-09-07,0.0
2005-09-08,-5.4264
2005-09-09,-4.0984
2005-09-12,8.547
2005-09-13,22.834600000000002
2005-09-14,1.2821
2005-09-15,-3.7975
2005-09-16,-6.5789
2005-09-19,-2.1127
2005-09-20,-2.8777
2005-09-21,-9.6296
2005-09-22,-0.8197
2005-09-23,1.6529
2005-09-26,-0.813
2005-09-27,-0.8197
2005-09-28,3.3058
2005-09-29,7.2
2005-09-30,-1.4925
2005-10-03,-3.7879
2005-10-04,-1.5748
2005-10-05,-1.6
2005-10-06,-2.439
2005-10-07,0.0
2005-10-10,0.0
2005-10-11,-1.6667
2005-10-12,-4.2373
2005-10-13,5.3097
2005-10-14,5.8824
2005-10-17,2.3810000000000002
2005-10-18,1.5504
2005-10-19,5.3435
2005-10-20,-4.3478
2005-10-21,0.0
2005-10-24,-5.303
2005-10-25,1.6
2005-10-26,-6.2992
2005-10-27,-4.2017
2005-10-28,0.0
2005-10-31,3.5088
2005-11-01,-1.2711999999999999
2005-11-02,-5.5794
2005-11-03,4.0909
2005-11-04,-3.0568
2005-11-07,4.5045
2005-11-08,-3.4483
2005-11-09,2.6786
2005-11-10,-5.2174
2005-11-11,-0.9174
2005-11-14,0.463
2005-11-15,-4.1475
2005-11-16,0.0
2005-11-17,-3.8462
2005-11-18,0.5
2005-11-21,0.4975
2005-11-22,6.9307
2005-11-23,-4.6296
2005-11-25,-1.9417
2005-11-28,0.9901
2005-11-29,0.0
2005-11-30,-2.9412000000000003
2005-12-01,1.0101
2005-12-02,-5.0
2005-12-05,0.0
2005-12-06,-5.2632
2005-12-07,-4.4444
2005-12-08,8.4884
2005-12-09,7.1811
2005-12-12,1.0
2005-12-13,4.9505
2005-12-14,3.7736
2005-12-15,-0.4545
2005-12-16,2.2831
2005-12-19,7.1429
2005-12-20,1.6667
2005-12-21,3.2787
2005-12-22,-4.7619
2005-12-23,0.8333
2005-12-27,-2.4793
2005-12-28,-5.5085
2005-12-29,-1.3453
2005-12-30,8.1818
2006-01-03,0.8403
2006-01-04,-1.6667
2006-01-05,-2.1186
2006-01-06,-1.2987
2006-01-09,0.8772
2006-01-10,-1.7391
2006-01-11,0.885
2006-01-12,10.526299999999999
2006-01-13,0.7937
2006-01-17,-0.7874
2006-01-18,4.7619
2006-01-19,3.0303
2006-01-20,-1.4706000000000001
2006-01-23,14.9254
2006-01-24,-1.2987
2006-01-25,-2.6316
2006-01-26,2.7027
2006-01-27,2.6316
2006-01-30,0.641
2006-01-31,1.2739
2006-02-01,15.7233
2006-02-02,13.0435
2006-02-03,7.9327
2006-02-06,17.5947
2006-02-07,29.9242
2006-02-08,5.8309
2006-02-09,-22.314
2006-02-10,-5.6738
2006-02-13,24.812
2006-02-14,-2.7108
2006-02-15,-4.644
2006-02-16,-0.974
2006-02-17,-12.9508
2006-02-21,-7.7213
2006-02-22,-4.0816
2006-02-23,-21.7021
2006-02-24,-2.1739
2006-02-27,-6.6667
2006-02-28,27.9762
2006-03-01,6.9767
2006-03-02,-14.7826
2006-03-03,-0.5102
2006-03-06,-4.6154
2006-03-07,-4.8387
2006-03-08,-5.6497
2006-03-09,0.0
2006-03-10,0.0
2006-03-13,-2.3952
2006-03-14,-4.908
2006-03-15,-9.0323
2006-03-16,21.2766
2006-03-17,1.1696
2006-03-20,-6.3584
2006-03-21,1.2346
2006-03-22,1.8293
2006-03-23,2.9939999999999998
2006-03-24,-10.4651
2006-03-27,3.8961
2006-03-28,5.0
2006-03-29,-2.9762
2006-03-30,-4.908
2006-03-31,-0.6452
2006-04-03,-1.9481000000000002
2006-04-04,-3.9735
2006-04-05,17.2414
2006-04-06,-5.8824
2006-04-07,-0.625
2006-04-10,-0.6289
2006-04-11,-1.8987
2006-04-12,-3.2258
2006-04-13,0.0
2006-04-17,-3.3333
2006-04-18,-2.069
2006-04-19,-2.8169
2006-04-20,-6.5217
2006-04-21,-3.1008
2006-04-24,-0.8
2006-04-25,17.7419
2006-04-26,13.0137
2006-04-27,-1.8182
2006-04-28,-3.0864
2006-05-01,-1.2739
2006-05-02,-3.2258
2006-05-03,-1.3333
2006-05-04,-0.6757
2006-05-05,-1.3605
2006-05-08,5.5172
2006-05-09,-5.5556
2006-05-10,2.4221
2006-05-11,1.3514
2006-05-12,-4.0
2006-05-15,-4.1667
2006-05-16,-1.1005
2006-05-17,-3.2834
2006-05-18,1.5152
2006-05-19,-2.9851
2006-05-22,-20.7692
2006-05-23,11.6505
2006-05-24,21.7391
2006-05-25,-2.1429
2006-05-26,0.0
2006-05-30,-5.1095
2006-05-31,-2.3077
2006-06-01,-0.7874
2006-06-02,-3.1746
2006-06-05,0.0
2006-06-06,-3.2787
2006-06-07,-4.2373
2006-06-08,1.7699
2006-06-09,4.3478
2006-06-12,-4.1667
2006-06-13,-1.7391
2006-06-14,-0.885
2006-06-15,4.4643
2006-06-16,-4.2735
2006-06-19,-3.5714
2006-06-20,1.8519
2006-06-21,-3.6364
2006-06-22,0.9434
2006-06-23,0.9346
2006-06-26,2.7778
2006-06-27,6.3063
2006-06-28,-10.1695
2006-06-29,6.6038
2006-06-30,-7.0796
2006-07-03,2.0
2006-07-05,1.774
2006-07-06,-2.7523
2006-07-07,-0.9434
2006-07-10,0.0
2006-07-11,-1.9048
2006-07-12,-2.9005
2006-07-13,4.9869
2006-07-14,-4.7619
2006-07-17,-2.0
2006-07-18,-1.0204
2006-07-19,3.0928
2006-07-20,2.0
2006-07-21,6.8627
2006-07-24,-1.8349
2006-07-25,0.0
2006-07-26,-2.8037
2006-07-27,-0.9615
2006-07-28,-1.9417
2006-07-31,0.0
2006-08-01,3.9604
2006-08-02,0.0
2006-08-03,-0.9524
2006-08-04,0.0
2006-08-07,-2.8846
2006-08-08,1.9802
2006-08-09,-0.9709
2006-08-10,3.9215999999999998
2006-08-11,-0.9434
2006-08-14,0.9524
2006-08-15,-2.8302
2006-08-16,0.9709
2006-08-17,-1.9231
2006-08-18,0.9804
2006-08-21,0.9709
2006-08-22,-2.8846
2006-08-23,0.0
2006-08-24,0.0
2006-08-25,0.9901
2006-08-28,-1.9607999999999999
2006-08-29,-5.0
2006-08-30,-4.2105
2006-08-31,0.0
2006-09-01,-1.6484
2006-09-05,0.5587
2006-09-06,-5.5556
2006-09-07,-3.5294
2006-09-08,-1.8293
2006-09-11,-0.6211
2006-09-12,-11.25
2006-09-13,-14.7887
2006-09-14,18.1302
2006-09-15,0.0437
2006-09-18,-3.4965
2006-09-19,27.5362
2006-09-20,-4.5455
2006-09-21,3.5714
2006-09-25,3.4483
2006-09-26,3.8889
2006-09-27,3.7433
2006-09-28,-2.0619
2006-09-29,-2.1053
2006-10-02,-0.0202
2006-10-03,-4.2818
2006-10-04,4.4944
2006-10-05,1.0753
2006-10-06,1.0638
2006-10-09,5.2632
2006-10-10,16.0
2006-10-11,-5.1724
2006-10-12,-3.6364
2006-10-13,0.9434
2006-10-16,7.4766
2006-10-17,0.0
2006-10-18,0.0
2006-10-19,0.8696
2006-10-20,0.0
2006-10-23,2.5862
2006-10-24,0.8403
2006-10-25,8.3333
2006-10-26,3.8462
2006-10-27,4.4444
2006-10-30,6.383
2006-10-31,4.6667
2006-11-01,1.9108
2006-11-02,-5.625
2006-11-03,-1.3245
2006-11-06,0.0
2006-11-07,2.0134
2006-11-08,0.0
2006-11-09,-1.9737
2006-11-10,-14.7651
2006-11-13,-11.811
2006-11-14,6.25
2006-11-15,0.8403
2006-11-16,0.0
2006-11-17,-1.6667
2006-11-20,-5.9322
2006-11-21,3.6036
2006-11-22,-6.087
2006-11-24,2.7778
2006-11-27,-4.5045
2006-11-28,1.8868
2006-11-29,1.8519
2006-11-30,-5.9091000000000005
2006-12-01,-2.4154999999999998
2006-12-04,-1.3860999999999999
2006-12-05,-4.6185
2006-12-06,3.1579
2006-12-07,-2.0408
2006-12-08,-0.3125
2006-12-11,0.3135
2006-12-12,3.125
2006-12-13,-7.0707
2006-12-14,2.1739
2006-12-15,7.4468
2006-12-18,-1.9802
2006-12-19,-2.0202
2006-12-20,3.0928
2006-12-21,-10.0
2006-12-22,-1.1111
2006-12-26,1.1236
2006-12-27,10.0
2006-12-28,-10.101
2006-12-29,-6.7416
2007-01-03,1.8072
2007-01-04,-1.7751000000000001
2007-01-05,0.0
2007-01-08,-3.6145
2007-01-09,0.0
2007-01-10,-3.75
2007-01-11,1.2987
2007-01-12,-1.2821
2007-01-16,-2.5974
2007-01-17,18.6667
2007-01-18,12.3596
2007-01-19,7.0
2007-01-22,16.822400000000002
2007-01-23,10.4
2007-01-24,-14.8551
2007-01-25,1.7021
2007-01-26,0.4184
2007-01-29,-4.1667
2007-01-30,0.0
2007-01-31,0.8696
2007-02-01,-0.8621
2007-02-02,-7.8261
2007-02-05,1.8868
2007-02-06,6.4815
2007-02-07,0.0
2007-02-08,-4.3478
2007-02-09,-2.7273
2007-02-12,-1.8692
2007-02-13,-8.0655
2007-02-14,-0.5374
2007-02-15,5.1946
2007-02-16,3.9604
2007-02-21,-7.619
2007-02-22,7.2165
2007-02-23,0.0
2007-02-26,0.0
2007-02-27,-7.6923
2007-02-28,-5.2083
2007-03-01,0.0
2007-03-02,1.0989
2007-03-05,10.8696
2007-03-06,7.8431
2007-03-07,-2.7273
2007-03-08,4.6729
2007-03-09,-3.5714
2007-03-12,-1.8519
2007-03-13,10.3774
2007-03-14,-5.1282
2007-03-15,-5.4054
2007-03-16,0.0
2007-03-19,-2.8571
2007-03-20,13.7255
2007-03-21,-1.7241
2007-03-22,-10.526299999999999
2007-03-23,2.9412000000000003
2007-03-26,3.8095
2007-03-27,-7.3394
2007-03-28,-1.9802
2007-03-29,2.0202
2007-03-30,-2.9703
2007-04-02,0.0
2007-04-03,1.0204
2007-04-04,-6.0606
2007-04-05,-13.9785
2007-04-09,0.0
2007-04-10,16.25
2007-04-11,0.0
2007-04-12,-10.7527
2007-04-13,-3.6145
2007-04-16,1.25
2007-04-17,16.0494
2007-04-18,1.0638
2007-04-19,-4.2105
2007-04-20,6.5934
2007-04-23,-1.0309
2007-04-24,-8.3333
2007-04-26,6.8182
2007-04-27,-2.1277
2007-04-30,0.0
2007-05-01,0.0
2007-05-02,-9.7826
2007-05-03,8.4337
2007-05-04,-6.6667
2007-05-07,-3.4524
2007-05-08,15.9063
2007-05-09,-3.1915
2007-05-10,2.1978
2007-05-11,1.0753
2007-05-14,1.0638
2007-05-15,0.0
2007-05-16,-12.6316
2007-05-17,10.8434
2007-05-18,3.2609
2007-05-21,-12.6316
2007-05-22,1.2199
2007-05-23,-1.8003
2007-05-24,11.5152
2007-05-25,4.3478
2007-05-30,-1.0417
2007-05-31,5.2632
2007-06-01,9.0
2007-06-04,-3.6696999999999997
2007-06-05,9.5238
2007-06-06,0.8696
2007-06-07,-0.8621
2007-06-08,-13.0435
2007-06-11,-2.0
2007-06-12,10.2041
2007-06-13,-4.6296
2007-06-14,-5.8252
2007-06-15,4.1237
2007-06-18,-9.901
2007-06-19,4.3956
2007-06-20,0.0
2007-06-21,0.0
2007-06-22,-8.4211
2007-06-25,8.046
2007-06-26,0.0
2007-06-27,2.1277
2007-06-28,3.125
2007-06-29,-3.0303
2007-07-02,1.0417
2007-07-03,-7.2165
2007-07-05,1.1111
2007-07-06,1.0989
2007-07-09,-1.087
2007-07-11,-5.4945
2007-07-12,-3.4884
2007-07-13,0.0
2007-07-16,0.0
2007-07-17,-1.2048
2007-07-18,-2.439
2007-07-19,2.5
2007-07-20,0.0
2007-07-23,0.0
2007-07-24,7.3171
2007-07-25,-4.5455
2007-07-26,-9.5238
2007-07-27,3.9474
2007-07-30,-5.0633
2007-07-31,0.0
2007-08-01,-1.3333
2007-08-02,-1.3514
2007-08-03,-1.3699
2007-08-06,-2.7778
2007-08-07,0.0
2007-08-08,0.0
2007-08-09,-1.4285999999999999
2007-08-10,-9.4203
2007-08-13,0.0
2007-08-14,-12.0
2007-08-15,9.0909
2007-08-16,-6.6667
2007-08-17,1.7856999999999998
2007-08-20,-3.5088
2007-08-21,-5.4545
2007-08-22,15.3846
2007-08-23,16.6667
2007-08-24,-7.1429
2007-08-27,7.6923
2007-08-28,0.0
2007-08-29,-7.1429
2007-08-30,0.0
2007-08-31,20.0
2007-09-04,-10.2564
2007-09-05,0.0
2007-09-06,11.4286
2007-09-07,-7.6923
2007-09-10,0.0
2007-09-11,2.7778
2007-09-12,5.4054
2007-09-13,-3.8462
2007-09-14,0.0
2007-09-17,-2.6667
2007-09-18,-2.7397
2007-09-19,1.4085
2007-09-20,-6.9444
2007-09-21,0.0
2007-09-24,0.0
2007-09-25,-2.9851
2007-09-26,-3.0769
2007-09-27,11.9048
2007-09-28,-0.7092
2007-10-01,-8.5714
2007-10-02,-3.125
2007-10-03,-1.6129
2007-10-04,0.0
2007-10-05,0.0
2007-10-08,-4.918
2007-10-09,-1.7241
2007-10-10,-1.7544
2007-10-11,12.5
2007-10-15,1.5873
2007-10-16,1.5625
2007-10-17,15.3846
2007-10-19,-8.0
2007-10-22,-1.4493
2007-10-23,2.9412000000000003
2007-10-24,-10.0
2007-10-25,-11.1111
2007-10-26,7.1429
2007-10-29,-6.6667
2007-10-30,-1.7856999999999998
2007-10-31,0.0
2007-11-01,0.0
2007-11-02,-5.4545
2007-11-05,-7.6923
2007-11-06,-8.3333
2007-11-07,-2.2727
2007-11-12,-30.2326
2007-11-13,0.0
2007-11-14,-3.3333
2007-11-15,3.4483
2007-11-16,3.3333
2007-11-19,3.2258
2007-11-20,0.0
2007-11-21,-6.25
2007-11-23,0.0
2007-11-26,0.0
2007-11-27,-6.6667
2007-11-28,-10.7143
2007-11-29,8.0
2007-11-30,0.0
2007-12-03,7.4074
2007-12-04,-13.7931
2007-12-05,16.0
2007-12-07,-20.6897
2007-12-10,0.2174
2007-12-11,-4.5553
2007-12-12,0.0
2007-12-13,0.0
2007-12-14,0.0
2007-12-17,-6.8182
2007-12-18,-9.7561
2007-12-19,-2.7027
2007-12-20,0.0
2007-12-21,0.0
2007-12-24,0.0
2007-12-26,0.0
2007-12-27,0.0
2007-12-28,0.0
2007-12-31,0.0
2008-01-03,5.5556
2008-01-04,-5.2632
2008-01-07,0.0
2008-01-08,0.0
2008-01-09,0.0
2008-01-10,-5.5556
2008-01-11,0.0
2008-01-14,0.0
2008-01-15,11.7647
2008-01-17,-15.0
2008-01-18,5.2632
2008-01-23,-17.647100000000002
2008-01-25,0.0
2008-01-28,0.0
2008-01-29,0.0
2008-01-30,14.2857
2008-02-04,-12.5
2008-02-05,0.0
2008-02-06,0.0
2008-02-07,-14.2857
2008-02-08,-16.6667
2008-02-11,-20.0
2008-02-12,13.9063
2008-02-13,9.7394
2008-02-14,60.0
2008-02-15,75.0
2008-02-19,-17.5
2008-02-20,-13.4199
2008-02-21,-19.5
2008-02-22,5.5901
2008-02-26,7.6471
2008-02-27,0.0
2008-02-28,1.0929
2008-03-05,-8.1081
2008-03-06,-5.2941
2008-03-07,0.0
2008-03-10,0.0
2008-03-11,-25.4658
2008-03-12,0.0
2008-03-13,0.0
2008-03-14,0.0
2008-03-17,0.0
2008-03-25,0.0
2008-03-26,0.0
2008-03-31,25.0
2008-04-01,-6.6667
2008-04-04,-14.2857
2008-04-07,16.6667
2008-04-09,-14.2857
2008-04-11,-4.1667
2008-04-15,0.1087
2008-04-21,125.8415
2008-04-22,-26.9231
2008-04-23,-15.7895
2008-04-24,12.5
2008-04-25,0.0
2008-04-28,0.0
2008-04-30,0.0
2008-05-02,-27.7778
2008-05-05,38.4615
2008-05-08,11.1111
2008-05-12,-10.0
2008-05-14,0.0
2008-05-15,0.0
2008-05-19,4.4444
2008-05-20,-4.2553
2008-05-21,0.0
2008-05-22,0.0
2008-05-23,-5.5556
2008-05-27,7.0588
2008-05-28,-12.0879
2008-05-29,0.0
2008-06-02,0.0
2008-06-03,0.0
2008-06-04,0.0
2008-06-05,0.0
2008-06-06,0.0
2008-06-09,0.0
2008-06-12,6.875
2008-06-16,-6.4327
2008-06-17,0.0
2008-06-18,0.0
2008-06-19,-18.75
2008-06-24,0.0
2008-06-25,23.0769
2008-06-27,-17.5
2008-06-30,-1.3731
2008-07-03,7.5372
2008-07-07,0.0
2008-07-09,0.0
2008-07-11,-21.4286
2008-07-18,90.9091
2008-07-21,-52.381
2008-07-22,2.125
2008-07-28,0.8568
2008-07-30,3.8834999999999997
2008-08-01,-3.7382999999999997
2008-08-04,-2.9126
2008-08-05,0.0
2008-08-07,-2.0
2008-08-08,-7.1429
2008-08-12,0.0
2008-08-18,1.0989
2008-08-21,-2.1739
2008-08-25,-7.7778
2008-08-27,14.4578
2008-08-28,-15.7895
2008-08-29,-16.25
2008-09-03,-2.9851
2008-09-08,23.0769
2008-09-09,1.25
2008-09-10,-19.7531
2008-09-11,6.1538
2008-09-12,-5.7971
2008-09-16,0.0
2008-09-23,0.0
2008-09-25,0.0
2008-09-26,-15.3846
2008-09-29,-18.1818
2008-09-30,11.1111
2008-10-01,-40.0
2008-10-02,16.6667
2008-10-06,-14.2857
2008-10-07,0.0
2008-10-08,0.0
2008-10-09,0.0
2008-10-10,-0.625
2008-10-13,-16.1426
2008-10-14,40.0
2008-10-16,0.0
2008-10-17,0.0
2008-10-20,-14.2857
2008-10-21,0.0
2008-10-22,6.6667
2008-10-23,3.125
2008-10-24,6.0606
2008-10-28,-28.5714
2008-10-29,20.0
2008-10-30,0.0
2008-10-31,0.0
2008-11-03,16.6667
2008-11-04,-14.2857
2008-11-10,-16.6667
2008-11-11,-20.0
2008-11-12,-39.375
2008-11-13,64.9485
2008-11-14,-25.0
2008-11-17,0.0
2008-11-19,-33.3333
2008-11-21,-38.75
2008-11-24,63.2653
2008-11-25,0.0
2008-11-26,0.0
2008-11-28,0.0
2008-12-03,-20.0
2008-12-04,12.5
2008-12-08,11.1111
2008-12-09,50.0
2008-12-10,0.0
2008-12-12,0.0
2008-12-16,-47.9167
2008-12-17,92.0
2008-12-18,-33.3333
2008-12-19,-40.0
2008-12-22,66.6667
2008-12-23,-53.75
2008-12-24,-32.4324
2008-12-26,220.0
2008-12-29,-50.0
2008-12-30,0.0
2008-12-31,0.0
2009-01-05,0.0
2009-01-06,-33.75
2009-01-07,0.0
2009-01-08,0.0
2009-01-09,15.0943
2009-01-12,0.0
2009-01-13,-11.4754
2009-01-14,0.0
2009-01-15,-7.4074
2009-01-16,0.0
2009-01-20,0.0
2009-01-21,0.0
2009-01-22,0.0
2009-01-23,0.0
2009-01-26,156.0
2009-01-27,-60.9375
2009-01-28,0.0
2009-01-29,0.0
2009-01-30,0.0
2009-02-02,2.0
2009-02-03,0.0
2009-02-04,56.8627
2009-02-05,0.0
2009-02-06,-33.75
2009-02-09,111.3208
2009-02-10,0.0
2009-02-11,0.0
2009-02-13,0.0
2009-02-17,-26.7857
2009-02-20,36.5854
2009-02-24,0.0
2009-02-27,0.0
2009-03-05,0.0
2009-03-09,-26.7857
2009-03-10,0.0
2009-03-11,7.3171
2009-03-19,-43.1818
2009-03-20,2.0
2009-03-23,0.0
2009-03-26,9.8039
2009-03-27,-3.5714
2009-03-31,-7.4074
2009-04-01,156.0
2009-04-02,87.5
2009-04-03,26.6667
2009-04-06,-42.1053
2009-04-07,-35.2273
2009-04-08,96.4912
2009-04-14,-42.8571
2009-04-15,-10.9375
2009-04-20,0.0
2009-04-22,40.3509
2009-04-23,-28.75
2009-04-24,40.3509
2009-05-01,0.0
2009-05-04,-28.75
2009-05-12,0.0
2009-05-14,0.0
2009-05-20,0.0
2009-05-21,0.0
2009-05-22,-21.0526
2009-05-26,0.0
2009-06-01,0.0
2009-06-10,-8.8889
2009-06-16,17.0732
2009-06-17,0.0
2009-06-25,0.0
2009-06-29,0.0
2009-07-02,0.0
2009-07-08,-16.6667
2009-07-16,-20.0
2009-07-20,0.0
2009-07-27,0.0
2009-08-17,0.0
2009-08-19,-37.5
2009-08-20,5.0
2009-08-24,0.0
2009-08-26,204.7619
2009-08-27,25.0
2009-09-01,0.0
2009-09-04,-70.0
2009-09-08,66.6667
2009-09-14,0.0
2009-09-16,0.0
2009-09-17,-47.5
2009-09-29,-72.0635
2009-10-30,4.5455
2010-07-15,-4.3478
2010-07-21,0.0
2010-07-30,-53.6364
2010-09-27,116.6667
2010-09-29,1.086
2010-11-15,26.231
2010-11-16,9.2199
2010-11-17,0.6494
2010-11-18,9.6774
2010-11-19,8.8235
2010-11-22,8.6486
2010-11-23,-0.4975
2010-11-24,0.5
2010-11-26,9.4527
2010-11-29,14.5455
2010-11-30,3.1746
2010-12-01,-1.9231
2010-12-02,3.9215999999999998
2010-12-03,5.283
2010-12-06,4.6594999999999995
2010-12-07,6.1644
2010-12-08,-1.6129
2010-12-09,1.9672
2010-12-10,2.2508
2010-12-13,4.4025
2010-12-14,3.012
2010-12-15,3.5088
2010-12-16,2.2599
2010-12-17,7.7348
2010-12-20,5.641
2010-12-21,-21.1165
2010-12-22,10.7692
2010-12-23,0.0
2010-12-27,6.3889
2010-12-28,-5.483
2010-12-29,-4.4199
2010-12-30,-1.7341
2010-12-31,-0.2941
2011-01-03,-4.1298
2011-01-04,-3.0769
2011-01-05,-2.5397
2011-01-06,0.3257
2011-01-07,8.7662
2011-01-10,7.1642
2011-01-11,-2.507
2011-01-12,-4.5714
2011-01-13,1.7964
2011-01-14,3.8235
2011-01-18,-11.898
2011-01-19,-9.9678
2011-01-20,-11.0714
2011-01-21,10.8434
2011-01-24,-2.1739
2011-01-25,-13.7037
2011-01-26,6.0086
2011-01-27,-2.0243
2011-01-28,-2.8926
2011-01-31,-2.5532
2011-02-01,-23.1441
2011-02-02,-6.25
2011-02-03,-20.0
2011-02-04,53.7879
2011-02-07,5.9113
2011-02-08,3.7209
2011-02-09,2.2422
2011-02-10,-7.0175
2011-02-11,12.2642
2011-02-14,-5.042
2011-02-15,1.7699
2011-02-16,-4.3478
2011-02-17,0.0
2011-02-18,-8.6364
2011-02-22,-6.4677
2011-02-23,-19.6809
2011-02-24,9.2715
2011-02-25,6.0606
2011-02-28,7.4286
2011-03-01,-2.6596
2011-03-02,1.6393
2011-03-03,0.5376
2011-03-04,-1.6042999999999998
2011-03-07,-7.6087
2011-03-08,0.0
2011-03-09,-5.8824
2011-03-10,0.625
2011-03-11,1.2422
2011-03-14,-3.0675
2011-03-15,-0.6329
2011-03-16,1.2739
2011-03-17,0.0
2011-03-18,-5.6604
2011-03-21,-3.3333
2011-03-22,-5.5172
2011-03-23,6.5693
2011-03-24,4.7945
2011-03-25,3.9215999999999998
2011-03-28,0.0
2011-03-29,1.2579
2011-03-30,-0.6211
2011-03-31,-2.5
2011-04-01,-1.9231
2011-04-04,-3.268
2011-04-05,-2.027
2011-04-06,3.4483
2011-04-07,-6.6667
2011-04-08,3.5714
2011-04-11,-2.7586
2011-04-12,3.5461
2011-04-13,-7.5342
2011-04-14,11.8519
2011-04-15,-7.2848
2011-04-18,-10.7143
2011-04-19,8.0
2011-04-20,-0.7407
2011-04-21,-4.4776
2011-04-25,7.8125
2011-04-26,-7.2464
2011-04-27,-7.8125
2011-04-28,-9.322
2011-04-29,-0.9346
2011-05-02,2.8302
2011-05-03,-8.2569
2011-05-04,-4.0
2011-05-06,-37.5
2011-05-09,50.0
2011-05-10,0.0
2011-05-11,16.6667
2011-05-12,0.0
2011-05-13,1.9048
2011-05-16,0.9346
2011-05-17,-7.4074
2011-05-18,0.0
2011-05-19,0.0
2011-05-20,0.0
2011-05-25,-4.0
2011-05-26,-6.25
2011-05-27,0.0
2011-05-31,6.6667
2011-06-01,0.0
