ticker,MFBP US Equity
2003-10-07,-0.2941
2003-10-08,1.7699
2003-10-15,0.0
2003-10-20,-2.6087
2003-10-22,2.9762
2003-10-27,1.1561
2003-10-28,-4.0
2003-10-30,1.4881
2003-10-31,3.8123
2003-11-11,1.6949
2003-11-21,10.5556
2003-11-25,0.0
2003-12-01,0.0
2003-12-02,-0.7538
2003-12-31,0.4578
2004-01-05,6.3291
2004-01-29,1.1905000000000001
2004-01-30,0.0
2004-02-04,0.0
2004-02-09,3.5294
2004-02-10,0.0
2004-02-11,4.0909
2004-02-12,9.1703
2004-02-19,-14.0
2004-02-20,11.6279
2004-02-23,-5.2083
2004-02-25,0.4396
2004-02-27,-4.814
2004-03-03,3.6782
2004-03-08,0.8869
2004-03-09,0.0
2004-03-10,0.0
2004-03-11,1.0989
2004-03-12,-1.087
2004-03-15,1.0989
2004-03-16,-1.087
2004-03-22,1.0989
2004-04-14,-0.6114
2004-04-15,6.5466
2004-04-16,-5.1546
2004-04-22,0.0
2004-04-23,-0.8696
2004-04-27,0.0
2004-05-03,-1.7544
2004-05-10,-10.7143
2004-05-11,12.5
2004-05-12,-3.1111
2004-05-18,1.1468
2004-05-28,2.0408
2004-06-24,-6.6667
2004-06-25,-2.3810000000000002
2004-06-28,-1.2195
2004-06-29,0.0
2004-06-30,-0.2469
2004-07-13,3.2338
2004-07-14,6.0241
2004-07-15,0.0
2004-07-22,0.0
2004-07-23,-2.2727
2004-07-26,-2.3256
2004-08-05,-2.3810000000000002
2004-08-10,2.439
2004-08-19,1.1905000000000001
2004-08-20,1.1764999999999999
2004-08-24,-4.6512
2004-08-31,-2.439
2004-09-01,0.0
2004-09-07,0.0
2004-09-09,0.0
2004-09-13,1.25
2004-09-14,0.7407
2004-09-20,-0.6863
2004-09-22,-0.0494
2004-10-01,6.6998
2004-10-04,-5.814
2004-10-05,0.9877
2004-10-07,-0.2445
2004-10-18,12.7451
2004-10-19,-4.3478
2004-10-21,4.5455
2004-10-25,-4.3478
2004-10-26,13.6364
2004-11-02,-7.0
2004-11-03,-0.4301
2004-11-09,-0.216
2004-11-18,-0.4329
2004-11-19,4.3478
2004-11-22,4.1667
2004-12-07,-3.4
2004-12-08,1.4493
2004-12-09,-4.0816
2004-12-10,6.383
2004-12-13,-3.0
2004-12-14,0.0
2004-12-21,-4.5549
2004-12-22,4.7722
2004-12-28,3.5197000000000003
2005-01-03,-10.0
2005-01-04,2.2222
2005-01-05,6.5217
2005-01-18,-10.2041
2005-01-19,-1.0909
2005-01-20,5.6985
2005-01-24,-10.0
2005-02-02,27.8261
2005-02-03,-9.2971
2005-02-09,-4.1667
2005-02-11,2.1739
2005-02-16,4.6809
2005-02-18,1.626
2005-02-28,0.0
2005-03-02,0.0
2005-03-10,-5.6
2005-03-14,3.8136
2005-03-15,-2.0408
2005-03-17,2.0833
2005-03-18,-2.0408
2005-03-22,10.25
2005-03-23,-0.9826
2005-03-24,0.0
2005-04-06,3.4483
2005-04-07,40.7407
2005-04-22,-31.3158
2005-04-28,3.4483
2005-05-04,-3.3333
2005-05-05,-1.1494
2005-05-13,-3.1008
2005-05-16,0.0
2005-05-23,-9.6
2005-05-24,1.7699
2005-05-25,4.3478
2005-05-26,-4.5833
2005-06-03,-0.8734
2005-06-07,0.0
2005-06-08,1.3216
2005-06-09,-1.3043
2005-06-23,0.0
2005-06-27,1.3216
2005-07-12,-0.8734
2005-07-18,1.3216
2005-07-19,7.8261
2005-07-22,2.4194
2005-07-26,-2.7559
2005-07-27,5.2632
2005-07-28,0.0
2005-08-02,0.0
2005-08-08,-5.0
2005-08-09,0.0
2005-08-15,0.0
2005-08-22,0.0
2005-08-23,0.0
2005-09-07,0.0
2005-09-12,3.2389
2005-09-21,-1.9607999999999999
2005-09-23,-2.0
2005-09-29,4.0816
2005-10-05,-1.5686
2005-10-06,0.0
2005-10-07,0.0
2005-10-10,2.0
2005-10-11,0.3922
2005-10-12,17.1094
2005-10-14,-19.9466
2005-10-19,24.9167
2005-10-20,-9.94
2005-10-25,-5.5556
2005-10-31,-5.8824
2005-11-02,0.0
2005-11-03,8.3333
2005-11-04,0.0
2005-11-07,-3.8462
2005-11-22,0.0
2005-11-23,0.0
2005-12-05,-4.0
2005-12-06,-7.9167
2005-12-07,0.4525
2005-12-12,-0.4505
2005-12-13,-4.9774
2005-12-14,4.7619
2005-12-15,0.0
2005-12-22,4.5455
2005-12-27,0.0
2005-12-29,0.0
2006-01-03,-8.2609
2006-01-10,0.4762
2006-01-11,-0.4739
2006-01-12,-2.8571
2006-01-19,-1.9607999999999999
2006-01-26,0.5
2006-02-01,0.0
2006-02-02,0.0
2006-02-03,0.0
2006-02-06,4.4776
2006-02-07,-4.7619
2006-02-08,0.0
2006-02-09,4.0
2006-02-15,-7.2115
2006-02-16,3.6269
2006-02-17,0.0
2006-02-23,-3.0
2006-02-27,0.0
2006-03-01,-0.5155
2006-03-03,-1.0363
2006-03-07,2.0942
2006-03-10,-2.5641
2006-03-13,-0.5263
2006-03-14,-0.5291
2006-03-16,3.1915
2006-03-17,3.0928
2006-03-20,0.5
2006-03-21,19.403
2006-03-27,-12.5
2006-04-13,0.4785
2006-04-18,4.7619
2006-04-26,4.5455
2006-04-27,-8.6957
2006-04-28,0.0
2006-05-01,0.0
2006-05-02,0.0
2006-05-12,0.0
2006-05-15,-7.1429
2006-05-16,0.0
2006-05-17,3.5897
2006-05-22,8.9109
2006-06-02,-4.5455
2006-06-05,0.0
2006-06-13,0.0
2006-06-19,-2.3810000000000002
2006-06-26,-1.4634
2006-06-27,0.0
2006-06-29,0.0
2006-07-10,0.4975
2006-07-11,0.495
2006-07-12,0.0
2006-07-14,8.3744
2006-07-17,-5.0
2006-07-18,-0.4785
2006-07-20,0.0
2006-07-24,-3.3654
2006-07-25,5.9701
2006-07-31,0.939
2006-08-01,6.9767
2006-08-02,-2.1739
2006-08-04,-2.2222
2006-08-29,2.2727
2006-08-31,-6.6667
2006-09-01,0.4762
2006-09-05,-5.2133
2006-09-07,0.0
2006-09-12,-5.0
2006-09-13,7.3684
2006-09-14,-6.8627
2006-09-19,0.0
2006-09-21,5.2632
2006-09-22,-4.5
2006-10-06,2.6316
2006-10-12,3.5897
2006-10-18,-5.4455
2006-10-24,1.0471
2006-10-26,2.0725
2006-10-27,0.0
2006-10-30,1.5228000000000002
2006-10-31,-3.5
2006-11-01,3.6269
2006-11-06,0.5
2006-11-07,0.0
2006-11-08,-3.9801
2006-11-09,0.5181
2006-11-13,4.1237
2006-11-15,0.0
2006-11-17,0.0
2006-11-20,-1.9802
2006-11-21,3.5354
2006-11-22,0.0
2006-12-01,-2.439
2006-12-06,1.0
2006-12-13,-1.9802
2006-12-14,2.5253
2006-12-15,0.0
2006-12-19,0.0
2006-12-20,0.0
2006-12-21,-0.9852
2006-12-22,0.0
2006-12-29,-1.4925
2007-01-04,0.5076
2007-01-05,1.1111
2007-01-24,0.8991
2007-01-25,3.9604
2007-01-26,-0.4762
2007-01-29,-4.7847
2007-01-30,0.0
2007-02-01,2.0101
2007-02-07,-0.4926
2007-02-08,0.495
2007-02-22,0.0
2007-02-23,0.9852
2007-02-26,-1.9512
2007-03-01,0.0
2007-03-12,-3.4826
2007-03-13,-4.6392
2007-03-16,4.8649000000000004
2007-03-20,-2.0619
2007-03-22,-4.2105
2007-03-23,0.0
2007-03-26,-4.9451
2007-03-28,1.1561
2007-03-30,-1.1429
2007-04-03,0.1156
2007-04-05,3.1359
2007-04-10,-1.3514
2007-04-13,0.4566
2007-04-16,0.0
2007-04-25,1.3636
2007-04-26,-1.3453
2007-05-07,0.0
2007-05-16,0.0
2007-05-24,2.2727
2007-05-25,0.0
2007-06-01,-1.1111
2007-06-05,0.0
2007-06-06,1.1236
2007-06-18,2.7778
2007-06-25,-4.7568
2007-06-28,-0.454
2007-07-13,6.078
2007-07-16,9.1892
2007-07-18,-0.9901
2007-07-19,1.0
2007-07-31,-10.8911
2007-08-02,-2.7778
2007-08-10,-0.3429
2007-08-20,5.5046
2007-08-29,-7.0652
2007-09-06,-5.2632
2007-09-07,-1.2346
2007-09-19,-11.25
2007-09-26,0.0
2007-10-12,0.0
2007-10-16,6.383
2007-10-17,0.0
2007-10-19,-3.3333
2007-10-23,3.4483
2007-11-08,0.0
2007-11-14,-13.3333
2007-11-20,-17.6923
2007-11-27,0.0
2007-11-28,2.8037
2007-11-29,-2.7273
2007-12-03,0.1869
2007-12-07,-0.9328
2007-12-11,0.0
2007-12-14,-0.1883
2007-12-19,0.0
2007-12-20,0.0
2007-12-21,1.8868
2007-12-24,6.4815
2007-12-26,-20.6957
2007-12-27,0.2193
2007-12-31,0.8753
2008-01-03,8.4599
2008-01-07,0.0
2008-01-28,16.1616
2008-01-29,-6.9565
2008-01-31,44.8598
2008-02-01,0.0
2008-02-15,-29.0323
2008-02-20,-5.4545
2008-02-21,-0.9615
2008-02-29,11.2621
2008-03-10,-10.1222
2008-03-28,21.3592
2008-04-01,-17.6
2008-04-02,13.5922
2008-04-09,4.3103
2008-04-14,7.438
2008-04-16,0.0
2008-04-24,-2.3077
2008-04-29,-1.5748
2008-04-30,36.0
2008-05-12,-17.647100000000002
2008-05-14,21.4286
2008-05-29,-17.647100000000002
2008-05-30,0.0
2008-06-04,0.0
2008-06-10,0.0
2008-06-16,-5.7143
2008-06-17,2.2727
2008-06-23,0.0
2008-06-30,18.2222
2008-07-10,-5.6747
2008-07-14,-28.7433
2008-07-15,-11.8199
2008-07-17,6.383
2008-07-18,40.2
2008-07-21,0.0
2008-08-04,-30.8131
2008-08-05,0.0
2008-08-13,3.0928
2008-08-18,-1.0
2008-08-20,0.0
2008-08-21,38.3838
2008-09-02,-33.7226
2008-09-03,43.1718
2008-09-04,0.0
2008-09-05,-3.8462
2008-09-12,-20.0
2008-09-15,0.0
2008-09-17,0.0
2008-09-23,19.6
2008-09-30,-16.388
2008-10-03,15.0
2008-10-06,0.0
2008-10-08,-29.4737
2008-10-09,-16.6667
2008-10-13,41.791
2008-10-14,-31.5789
2008-10-16,-30.7692
2008-10-21,2.2222
2008-10-22,60.8696
2008-10-23,-12.1622
2008-10-28,0.6154
2008-10-29,-0.6116
2008-10-30,2.4615
2008-10-31,18.6186
2008-11-03,20.2532
2008-11-05,0.0
2008-11-06,5.2632
2008-11-07,0.0
2008-11-11,-15.0
2008-11-12,-3.7647
2008-11-13,14.9144
2008-11-18,10.6383
2008-11-19,-23.0769
2008-11-21,6.25
2008-11-24,0.0
2008-11-26,-17.647100000000002
2008-12-04,0.0
2008-12-05,-1.4285999999999999
2008-12-10,0.0
2008-12-15,1.4493
2008-12-23,-8.5714
2008-12-26,-3.125
2008-12-30,-9.6774
2008-12-31,89.0909
2009-01-09,0.0
2009-01-20,-42.3077
2009-01-21,-16.6667
2009-01-22,20.0
2009-01-23,0.0
2009-01-26,66.6667
2009-01-27,0.0
2009-01-28,0.0
2009-01-29,-30.0
2009-01-30,34.2857
2009-02-02,1.0638
2009-02-09,-36.8421
2009-02-17,50.0
2009-02-18,0.0
2009-02-24,-38.8889
2009-02-25,0.0
2009-02-27,27.2727
2009-03-03,0.0
2009-03-05,-42.8571
2009-03-06,-12.5
2009-03-12,0.0
2009-03-19,14.2857
2009-03-24,-12.5
2009-03-30,42.8571
2009-03-31,-16.0
2009-04-03,9.5238
2009-04-06,-23.913
2009-04-09,14.2857
2009-04-15,1.25
2009-04-17,12.5
2009-04-20,0.0
2009-04-21,-4.4444
2009-04-23,0.0
2009-04-24,0.0
2009-04-27,-3.2558
2009-04-29,-15.8654
2009-04-30,-14.2857
2009-05-01,0.6
2009-05-04,29.2247
2009-05-11,10.2564
2009-05-12,-6.9767
2009-05-13,-2.5
2009-05-14,2.0513
2009-05-15,-0.5025
2009-05-19,-16.6667
2009-05-28,51.5152
2009-05-29,-10.0
2009-06-01,55.5556
2009-06-02,0.0
2009-06-04,-14.2857
2009-06-10,-16.6667
2009-06-15,-4.0
2009-06-16,-8.3333
2009-06-17,13.6364
2009-06-22,10.0
2009-06-23,-0.3636
2009-06-26,-14.2336
2009-07-07,1.0638
2009-07-14,8.5106
2009-07-16,11.3725
2009-07-23,-7.7465
2009-07-24,-4.5802
2009-07-29,0.0
2009-08-04,-7.2
2009-08-13,-0.431
2009-08-19,1.7316
2009-08-20,6.383
2009-08-25,-4.0
2009-08-28,-1.25
2009-09-01,1.2658
2009-09-09,0.0
2009-09-11,-7.5
2009-09-18,8.1081
2009-09-24,4.1667
2009-09-28,-4.0
2009-10-02,4.1667
2009-10-08,11.1111
2009-10-12,-16.3636
2009-10-13,0.0
2009-10-15,17.8261
2009-10-16,-11.4391
2009-10-19,14.5833
2009-10-21,-24.3636
2009-11-04,-3.8462
2009-11-09,22.5
2009-11-11,-14.2857
2009-11-20,-2.3810000000000002
2009-11-25,0.0
2009-11-27,-24.3902
2009-11-30,12.9032
2009-12-07,2.8571
2009-12-09,-1.1111
2009-12-10,1.1236
2009-12-15,-2.7778
2009-12-17,-10.857099999999999
2009-12-18,0.0
2009-12-23,0.0
2009-12-28,12.1795
2009-12-29,0.0
2010-01-05,7.2464
2010-01-07,-5.4054
2010-01-11,0.0
2010-01-14,28.5714
2010-01-15,-20.0
2010-01-20,0.0
2010-01-22,-2.7778
2010-01-25,-11.4286
2010-01-27,7.7419
2010-01-28,7.7844
2010-01-29,11.1111
2010-02-01,-12.5
2010-02-02,28.5714
2010-02-03,-2.2222
2010-02-05,-9.5455
2010-02-11,10.5528
2010-02-12,-8.1818
2010-02-16,0.0
2010-02-17,-0.9901
2010-02-24,10.0
2010-02-25,-19.5455
2010-03-05,21.4689
2010-03-09,0.0
2010-03-15,-4.186
2010-03-16,-0.4854
2010-03-22,2.439
2010-03-23,2.3810000000000002
2010-03-26,2.3256
2010-03-29,13.6364
2010-03-30,16.7
2010-03-31,10.3448
2010-04-05,-18.75
2010-04-06,0.0
2010-04-08,0.0
2010-04-09,19.2308
2010-04-12,0.0
2010-04-13,0.0
2010-04-14,3.2258
2010-04-15,-6.25
2010-04-16,0.0
2010-04-20,0.6667
2010-04-22,24.1722
2010-04-23,-6.6667
2010-04-30,-12.857099999999999
2010-05-03,31.1475
2010-05-10,-6.25
2010-05-11,0.0
2010-05-20,-1.3333
2010-05-26,8.1081
2010-05-27,-21.25
2010-06-09,34.9206
2010-06-10,0.0
2010-06-11,-25.8824
2010-06-17,11.1111
2010-06-28,-14.2857
2010-07-09,3.3333
2010-07-15,0.0
2010-07-16,0.0
2010-07-21,0.0
2010-07-22,0.3226
2010-07-23,4.1801
2010-07-27,0.0
2010-07-28,-0.3086
2010-07-30,-7.1207
2010-08-02,8.6667
2010-08-04,-3.3742
2010-08-06,0.0
2010-08-12,-1.5873
2010-08-20,0.0
2010-08-27,-9.6774
2010-09-03,0.0
2010-09-07,0.0
2010-09-10,-3.5714
2010-09-16,0.0
2010-09-20,3.7037
2010-09-30,5.3571
2010-10-06,9.8305
2010-10-11,1.8519
2010-10-18,0.0
2010-10-25,-10.6061
2010-10-27,-1.6949
2010-11-02,12.069
2010-11-17,-10.7692
2010-11-19,13.7931
2010-11-22,-19.697
2010-11-23,0.0
2010-11-29,-11.3208
2010-12-01,22.9787
2010-12-06,-18.6851
2010-12-07,2.1277
2010-12-08,0.0
2010-12-09,10.4167
2010-12-13,-18.8679
2010-12-14,16.2791
2010-12-16,0.0
2010-12-20,16.0
2010-12-27,2.9281
2010-12-30,0.0
2011-01-03,-13.7931
2011-01-05,15.2
2011-01-11,-11.4583
2011-01-13,12.9412
2011-01-18,0.0
2011-01-24,-13.5417
2011-01-27,0.4016
2011-01-28,15.2
2011-02-01,0.0
2011-02-02,0.0
2011-02-09,-13.1944
2011-02-17,6.0
2011-02-24,7.5472
2011-03-01,-10.526299999999999
2011-03-02,9.8039
2011-03-03,1.7856999999999998
2011-03-14,-3.5088
2011-03-15,0.0
2011-03-17,-3.6364
2011-03-18,0.0
2011-03-23,0.0
2011-03-24,-1.8868
2011-03-29,0.0
2011-04-04,0.3846
2011-04-06,0.3831
2011-04-08,8.7786
2011-04-11,-8.4211
2011-04-15,0.3831
2011-04-27,8.7786
2011-04-28,0.0
2011-05-02,-6.6667
2011-05-03,-5.6391
2011-05-10,0.0
2011-05-12,0.0
2011-05-17,-2.3904
2011-05-18,2.0408
2011-05-19,6.0
2011-05-27,-4.9056999999999995
2011-05-31,0.0
2011-06-02,0.0
2011-06-07,0.0
2011-06-20,-0.7937
2011-06-23,8.0
2011-06-30,0.7407
2011-07-05,-13.6029
2011-07-06,2.1277
2011-07-18,0.0
2011-07-19,0.8333
2011-07-20,0.0
2011-07-25,17.7686
2011-07-27,1.7544
2011-07-28,-18.9655
2011-08-01,21.2766
2011-08-08,-12.2807
2011-08-11,-7.2
2011-08-15,0.0
2011-08-18,7.7586
2011-09-08,-7.2
2011-09-12,0.0
2011-09-21,3.4483
2011-09-22,-3.3333
2011-09-29,3.4483
2011-10-03,0.0
2011-10-05,-10.4167
2011-10-14,4.6512
2011-10-18,0.0
2011-10-24,2.2222
2011-11-03,-2.1739
2011-11-04,0.0
2011-11-07,0.0
2011-11-08,10.2222
2011-11-10,0.0
2011-11-14,-13.3065
2011-11-17,16.2791
2011-11-18,0.0
2011-11-21,-4.0
2011-11-23,0.0
2011-11-29,4.1667
2011-11-30,-4.0
2011-12-14,-4.1667
2011-12-19,5.4348
2011-12-27,6.5217
2011-12-28,-2.0408
2011-12-30,0.0
2012-01-04,4.1667
2012-01-19,6.0
2012-01-20,-1.8868
2012-01-23,-7.6923
2012-01-26,2.0833
2012-01-31,2.0408
2012-02-01,0.0
2012-02-03,0.0
2012-02-07,6.8
2012-02-09,4.8689
2012-02-10,-1.7856999999999998
2012-02-13,0.0
2012-02-16,0.0
2012-02-22,-7.2727
2012-02-24,5.8824
2012-02-28,-7.4074
2012-03-01,8.0
2012-03-06,0.0
2012-03-12,0.0
2012-03-14,10.7407
2012-03-19,-8.6957
2012-03-21,0.7326
2012-03-22,0.0
2012-03-26,9.0909
2012-03-28,-10.0
2012-03-29,1.8519
2012-03-30,-5.4545
2012-04-03,14.6154
2012-04-04,-9.396
2012-04-09,0.0
2012-04-10,0.0
2012-04-19,0.0
2012-04-24,-3.7037
2012-04-30,-3.4615
2012-05-01,0.0
2012-05-04,0.0
2012-05-15,0.7968
2012-05-16,0.0
2012-05-23,-1.1858
2012-05-24,0.0
2012-05-29,0.0
2012-05-30,6.0
2012-06-05,0.0
2012-06-08,0.0
2012-06-11,0.0
2012-06-27,-0.3774
2012-07-02,-9.0909
2012-07-06,6.25
2012-07-09,0.0
2012-07-10,1.5686
2012-07-18,-1.5444
2012-07-19,0.0
2012-08-06,-4.3137
2012-08-07,-0.8197
2012-08-10,-6.1983
2012-08-20,1.3216
2012-08-22,6.087
2012-09-06,0.0
2012-09-07,2.459
2012-09-13,-10.0
2012-09-21,4.4444
2012-09-28,0.0
2012-10-18,-4.2553
2012-10-25,13.3333
2012-11-05,-7.451
2012-11-07,8.0508
2012-11-12,0.0
2012-11-14,0.0
2012-11-15,-7.8431
2012-11-19,8.5106
2012-11-26,0.0
2012-11-28,1.9607999999999999
2012-11-29,-8.8462
2012-11-30,7.173
2012-12-04,-6.6929
2012-12-05,5.4852
2012-12-06,-5.2
2012-12-07,3.3755
2012-12-10,0.0
2012-12-11,0.0
2012-12-14,1.2245
2012-12-17,0.8065
2012-12-18,4.0
2012-12-19,23.2692
2012-12-20,-12.3377
2012-12-21,-9.2593
2012-12-24,9.7959
2012-12-26,-8.9219
2012-12-27,-2.0408
2012-12-28,6.25
2013-01-02,-1.9607999999999999
2013-01-03,4.0
2013-01-04,0.0
2013-01-07,1.9231
2013-01-08,-4.1509
2013-01-11,4.3307
2013-01-14,-0.3774
2013-01-15,0.3788
2013-01-18,0.0
2013-01-22,-4.1509
2013-01-24,2.3622
2013-01-25,1.9231
2013-01-30,-1.8868
2013-01-31,1.9231
2013-02-04,9.434
2013-02-05,-6.5517
2013-02-07,5.1661
2013-02-11,1.7544
2013-02-12,0.0
2013-02-13,2.7586
2013-02-14,7.3826
2013-02-15,0.0
2013-02-19,6.25
2013-02-20,2.9412000000000003
2013-02-21,1.1429
2013-02-22,-2.2599
2013-02-27,2.0231
2013-02-28,0.0
2013-03-01,-4.8159
2013-03-05,11.607099999999999
2013-03-07,6.6667
2013-03-08,2.5
2013-03-11,-3.6585
2013-03-14,3.5443
2013-03-15,-7.0905
2013-03-18,5.0
2013-03-20,0.0
2013-03-21,0.0
2013-03-25,-3.0075
2013-03-26,-3.1008
2013-03-28,1.0667
2013-04-01,-3.1662
2013-04-02,-8.4469
2013-04-03,-1.1905000000000001
2013-04-08,5.4217
2013-04-09,-4.2857
2013-04-10,-0.597
2013-04-11,-3.9039
2013-04-17,1.5625
2013-04-18,1.5385
2013-04-22,-0.6061
2013-04-30,-10.9756
2013-05-02,-4.1096
2013-05-07,10.7143
2013-05-13,-3.2258
2013-05-14,0.0
2013-05-15,-6.6667
2013-05-16,-3.5714
2013-05-17,0.0
2013-05-23,3.7037
2013-05-31,-2.5
2013-06-04,0.0
2013-06-06,-1.0989
2013-06-07,0.0
2013-06-10,-3.7037
2013-06-11,-1.9231
2013-06-24,0.0
2013-06-26,9.8039
2013-06-28,2.5
2013-07-03,-11.1498
2013-07-08,0.0
2013-07-22,5.8824
2013-07-23,7.4074
2013-07-25,1.7241
2013-08-01,-1.6949
2013-08-02,-1.7241
2013-08-06,0.0
2013-08-08,1.0526
2013-08-12,-4.5139
2013-08-15,-1.4545
2013-08-21,5.1661
2013-08-22,-5.2632
2013-08-27,-0.3704
2013-08-29,-7.0632
2013-09-06,0.0
2013-09-09,0.0
2013-09-10,0.0
2013-09-12,0.56
2013-09-19,-0.5569
2013-09-20,0.0
2013-09-27,6.0
2013-09-30,-3.7736
2013-10-01,0.0
2013-10-03,5.8824
2013-10-04,5.5556
2013-10-07,5.2632
2013-10-08,-3.3333
2013-10-09,-8.6207
2013-10-10,3.7736
2013-10-14,-1.8182
2013-10-15,22.2222
2013-10-22,-1.5152
2013-10-23,0.0
2013-10-28,4.6154
2013-10-29,0.0
2013-11-01,0.0
2013-11-04,0.0
2013-11-08,-1.4706000000000001
2013-11-15,-17.9104
2013-11-18,-1.8182
2013-11-20,1.8519
2013-11-21,5.4545
2013-11-22,6.8966
2013-11-25,-9.6774
2013-11-27,12.5
2013-11-29,1.5873
2013-12-02,4.6875
2013-12-03,1.4925
2013-12-05,-2.9412000000000003
2013-12-06,-3.9394
2013-12-09,3.7855
2013-12-10,-8.8146
2013-12-11,0.0
2013-12-13,0.0
2013-12-18,0.0
2013-12-20,0.0
2013-12-27,5.0435
2013-12-30,-1.6556
2013-12-31,9.4276
2014-01-02,7.6923
2014-01-03,-7.4286
2014-01-10,8.0247
2014-01-21,0.0
2014-01-22,0.0
2014-01-23,10.0
2014-01-27,-9.0909
2014-01-28,10.0
2014-01-31,2.5974
2014-02-03,-8.8608
2014-02-04,0.0
2014-02-05,8.3333
2014-02-14,0.0
2014-02-25,0.0
2014-03-06,-0.2564
2014-03-07,0.2571
2014-03-11,0.0
2014-03-12,0.0
2014-03-18,2.5641
2014-03-19,-2.5
2014-03-20,-5.8974
2014-03-24,7.6294
2014-03-25,-6.3291
2014-03-26,0.0
2014-04-02,1.3514
2014-04-07,6.6667
2014-04-08,25.0
2014-04-09,-6.0
2014-04-10,-4.2553
2014-04-11,2.2222
2014-04-14,-2.1739
2014-04-15,-0.8889
2014-04-16,-0.4484
2014-04-17,-0.2252
2014-04-21,-0.2257
2014-04-22,-0.6787
2014-04-23,-2.7335000000000003
2014-04-24,-0.4684
2014-04-29,0.0
2014-04-30,0.7059
2014-05-01,5.8411
2014-05-06,5.9603
2014-05-07,0.8333
2014-05-08,-3.9256
2014-05-12,2.1505
2014-05-14,0.0
2014-05-20,0.8421
2014-05-23,1.2526
2014-05-27,-0.2062
2014-05-28,-1.8595000000000002
2014-05-29,1.0526
2014-05-30,-1.0417
2014-06-02,1.0526
2014-06-03,0.0
2014-06-05,1.0417
2014-06-09,-2.0619
2014-06-10,2.1053
2014-06-11,0.0
2014-06-16,0.0
2014-06-17,0.0
2014-06-20,1.0309
2014-06-23,3.0612
2014-06-30,-2.9703
2014-07-01,0.0
2014-07-03,0.0
2014-07-07,0.0
2014-07-10,0.0
2014-07-14,2.0408
2014-07-16,2.0
2014-07-17,2.549
2014-07-21,-0.5736
2014-07-22,1.1538
2014-07-23,-1.1407
2014-07-24,-5.7692
2014-07-25,2.0408
2014-07-30,2.4
2014-07-31,-0.3906
2014-08-04,-0.9804
2014-08-05,-0.9901
2014-08-06,-2.0
2014-08-07,2.0408
2014-08-08,0.0
2014-08-11,0.0
2014-08-13,4.0
2014-08-14,-0.9615
2014-08-18,3.1068
2014-08-19,0.7533
2014-08-20,0.0
2014-08-21,-3.5514
2014-08-22,-3.4884
2014-08-25,2.4096
2014-08-29,0.0
2014-09-08,2.7451
2014-09-16,-10.1145
2014-09-17,5.0955
2014-09-18,8.4848
2014-09-23,-6.8901
2014-09-24,-8.0
2014-09-25,4.3478
2014-09-26,3.5417
2014-09-30,-0.6036
2014-10-02,-0.8097
2014-10-06,1.2245
2014-10-07,-4.7177
